date,savings accounts_unscaled,savings accounts_monthly,isPartial,scale,savings accounts
2010-05-19,69,33.0,,0.33,22.77
2010-05-20,41,33.0,,0.33,13.530000000000001
2010-05-21,65,33.0,,0.33,21.45
2010-05-22,31,33.0,,0.33,10.23
2010-05-23,79,33.0,,0.33,26.07
2010-05-24,20,33.0,,0.33,6.6000000000000005
2010-05-25,60,33.0,,0.33,19.8
2010-05-26,82,33.0,,0.33,27.060000000000002
2010-05-27,62,33.0,,0.33,20.46
2010-05-28,80,33.0,,0.33,26.400000000000002
2010-05-29,32,33.0,,0.33,10.56
2010-05-30,34,33.0,,0.33,11.22
2010-05-31,87,33.0,,0.33,28.71
2010-06-01,41,33.0,False,0.33,13.530000000000001
2010-06-02,70,33.0,,0.33,23.1
2010-06-03,41,33.0,,0.33,13.530000000000001
2010-06-04,11,33.0,,0.33,3.6300000000000003
2010-06-05,16,33.0,,0.33,5.28
2010-06-06,15,33.0,,0.33,4.95
2010-06-07,21,33.0,,0.33,6.930000000000001
2010-06-08,100,33.0,,0.33,33.0
2010-06-09,62,33.0,,0.33,20.46
2010-06-10,64,33.0,,0.33,21.12
2010-06-11,23,33.0,,0.33,7.590000000000001
2010-06-12,47,33.0,,0.33,15.510000000000002
2010-06-13,47,33.0,,0.33,15.510000000000002
2010-06-14,32,33.0,,0.33,10.56
2010-06-15,21,33.0,,0.33,6.930000000000001
2010-06-16,64,33.0,,0.33,21.12
2010-06-17,33,33.0,,0.33,10.89
2010-06-18,12,33.0,,0.33,3.96
2010-06-19,33,33.0,,0.33,10.89
2010-06-20,34,33.0,,0.33,11.22
2010-06-21,32,33.0,,0.33,10.56
2010-06-22,10,33.0,,0.33,3.3000000000000003
2010-06-23,52,33.0,,0.33,17.16
2010-06-24,53,33.0,,0.33,17.490000000000002
2010-06-25,0,33.0,,0.33,0.0
2010-06-26,16,33.0,,0.33,5.28
2010-06-27,16,33.0,,0.33,5.28
2010-06-28,31,33.0,,0.33,10.23
2010-06-29,31,33.0,,0.33,10.23
2010-06-30,31,33.0,,0.33,10.23
2010-07-01,34,31.0,False,0.31,10.54
2010-07-02,43,31.0,,0.31,13.33
2010-07-03,22,31.0,,0.31,6.82
2010-07-04,23,31.0,,0.31,7.13
2010-07-05,30,31.0,,0.31,9.3
2010-07-06,66,31.0,,0.31,20.46
2010-07-07,57,31.0,,0.31,17.669999999999998
2010-07-08,65,31.0,,0.31,20.15
2010-07-09,30,31.0,,0.31,9.3
2010-07-10,90,31.0,,0.31,27.9
2010-07-11,84,31.0,,0.31,26.04
2010-07-12,57,31.0,,0.31,17.669999999999998
2010-07-13,28,31.0,,0.31,8.68
2010-07-14,100,31.0,,0.31,31.0
2010-07-15,52,31.0,,0.31,16.12
2010-07-16,15,31.0,,0.31,4.65
2010-07-17,20,31.0,,0.31,6.2
2010-07-18,41,31.0,,0.31,12.709999999999999
2010-07-19,29,31.0,,0.31,8.99
2010-07-20,50,31.0,,0.31,15.5
2010-07-21,29,31.0,,0.31,8.99
2010-07-22,15,31.0,,0.31,4.65
2010-07-23,30,31.0,,0.31,9.3
2010-07-24,30,31.0,,0.31,9.3
2010-07-25,41,31.0,,0.31,12.709999999999999
2010-07-26,43,31.0,,0.31,13.33
2010-07-27,42,31.0,,0.31,13.02
2010-07-28,50,31.0,,0.31,15.5
2010-07-29,51,31.0,,0.31,15.81
2010-07-30,61,31.0,,0.31,18.91
2010-07-31,71,31.0,,0.31,22.01
2010-08-01,65,27.0,False,0.27,17.55
2010-08-02,34,27.0,,0.27,9.18
2010-08-03,33,27.0,,0.27,8.91
2010-08-04,39,27.0,,0.27,10.530000000000001
2010-08-05,39,27.0,,0.27,10.530000000000001
2010-08-06,24,27.0,,0.27,6.48
2010-08-07,32,27.0,,0.27,8.64
2010-08-08,16,27.0,,0.27,4.32
2010-08-09,33,27.0,,0.27,8.91
2010-08-10,38,27.0,,0.27,10.260000000000002
2010-08-11,22,27.0,,0.27,5.94
2010-08-12,11,27.0,,0.27,2.97
2010-08-13,18,27.0,,0.27,4.86
2010-08-14,16,27.0,,0.27,4.32
2010-08-15,24,27.0,,0.27,6.48
2010-08-16,100,27.0,,0.27,27.0
2010-08-17,16,27.0,,0.27,4.32
2010-08-18,39,27.0,,0.27,10.530000000000001
2010-08-19,22,27.0,,0.27,5.94
2010-08-20,24,27.0,,0.27,6.48
2010-08-21,38,27.0,,0.27,10.260000000000002
2010-08-22,31,27.0,,0.27,8.370000000000001
2010-08-23,27,27.0,,0.27,7.290000000000001
2010-08-24,59,27.0,,0.27,15.930000000000001
2010-08-25,33,27.0,,0.27,8.91
2010-08-26,22,27.0,,0.27,5.94
2010-08-27,23,27.0,,0.27,6.210000000000001
2010-08-28,30,27.0,,0.27,8.100000000000001
2010-08-29,23,27.0,,0.27,6.210000000000001
2010-08-30,37,27.0,,0.27,9.99
2010-08-31,31,27.0,,0.27,8.370000000000001
2010-09-01,61,28.0,False,0.28,17.080000000000002
2010-09-02,20,28.0,,0.28,5.6000000000000005
2010-09-03,22,28.0,,0.28,6.16
2010-09-04,44,28.0,,0.28,12.32
2010-09-05,46,28.0,,0.28,12.88
2010-09-06,66,28.0,,0.28,18.48
2010-09-07,41,28.0,,0.28,11.48
2010-09-08,40,28.0,,0.28,11.200000000000001
2010-09-09,70,28.0,,0.28,19.6
2010-09-10,85,28.0,,0.28,23.8
2010-09-11,55,28.0,,0.28,15.400000000000002
2010-09-12,54,28.0,,0.28,15.120000000000001
2010-09-13,100,28.0,,0.28,28.000000000000004
2010-09-14,69,28.0,,0.28,19.32
2010-09-15,50,28.0,,0.28,14.000000000000002
2010-09-16,61,28.0,,0.28,17.080000000000002
2010-09-17,43,28.0,,0.28,12.040000000000001
2010-09-18,85,28.0,,0.28,23.8
2010-09-19,84,28.0,,0.28,23.520000000000003
2010-09-20,60,28.0,,0.28,16.8
2010-09-21,60,28.0,,0.28,16.8
2010-09-22,40,28.0,,0.28,11.200000000000001
2010-09-23,30,28.0,,0.28,8.4
2010-09-24,64,28.0,,0.28,17.92
2010-09-25,56,28.0,,0.28,15.680000000000001
2010-09-26,27,28.0,,0.28,7.5600000000000005
2010-09-27,59,28.0,,0.28,16.520000000000003
2010-09-28,58,28.0,,0.28,16.240000000000002
2010-09-29,58,28.0,,0.28,16.240000000000002
2010-09-30,79,28.0,,0.28,22.12
2010-10-01,47,29.0,False,0.29,13.629999999999999
2010-10-02,100,29.0,,0.29,28.999999999999996
2010-10-03,49,29.0,,0.29,14.209999999999999
2010-10-04,52,29.0,,0.29,15.079999999999998
2010-10-05,60,29.0,,0.29,17.4
2010-10-06,27,29.0,,0.29,7.829999999999999
2010-10-07,57,29.0,,0.29,16.529999999999998
2010-10-08,47,29.0,,0.29,13.629999999999999
2010-10-09,50,29.0,,0.29,14.499999999999998
2010-10-10,50,29.0,,0.29,14.499999999999998
2010-10-11,99,29.0,,0.29,28.709999999999997
2010-10-12,36,29.0,,0.29,10.44
2010-10-13,88,29.0,,0.29,25.52
2010-10-14,61,29.0,,0.29,17.689999999999998
2010-10-15,83,29.0,,0.29,24.069999999999997
2010-10-16,73,29.0,,0.29,21.169999999999998
2010-10-17,97,29.0,,0.29,28.13
2010-10-18,52,29.0,,0.29,15.079999999999998
2010-10-19,51,29.0,,0.29,14.79
2010-10-20,69,29.0,,0.29,20.009999999999998
2010-10-21,35,29.0,,0.29,10.149999999999999
2010-10-22,55,29.0,,0.29,15.95
2010-10-23,24,29.0,,0.29,6.959999999999999
2010-10-24,47,29.0,,0.29,13.629999999999999
2010-10-25,51,29.0,,0.29,14.79
2010-10-26,58,29.0,,0.29,16.82
2010-10-27,68,29.0,,0.29,19.72
2010-10-28,94,29.0,,0.29,27.259999999999998
2010-10-29,65,29.0,,0.29,18.849999999999998
2010-10-30,49,29.0,,0.29,14.209999999999999
2010-10-31,50,29.0,,0.29,14.499999999999998
2010-11-01,40,30.0,False,0.3,12.0
2010-11-02,61,30.0,,0.3,18.3
2010-11-03,59,30.0,,0.3,17.7
2010-11-04,61,30.0,,0.3,18.3
2010-11-05,41,30.0,,0.3,12.299999999999999
2010-11-06,33,30.0,,0.3,9.9
2010-11-07,43,30.0,,0.3,12.9
2010-11-08,63,30.0,,0.3,18.9
2010-11-09,46,30.0,,0.3,13.799999999999999
2010-11-10,39,30.0,,0.3,11.7
2010-11-11,33,30.0,,0.3,9.9
2010-11-12,100,30.0,,0.3,30.0
2010-11-13,87,30.0,,0.3,26.099999999999998
2010-11-14,44,30.0,,0.3,13.2
2010-11-15,39,30.0,,0.3,11.7
2010-11-16,23,30.0,,0.3,6.8999999999999995
2010-11-17,61,30.0,,0.3,18.3
2010-11-18,31,30.0,,0.3,9.299999999999999
2010-11-19,66,30.0,,0.3,19.8
2010-11-20,43,30.0,,0.3,12.9
2010-11-21,43,30.0,,0.3,12.9
2010-11-22,62,30.0,,0.3,18.599999999999998
2010-11-23,16,30.0,,0.3,4.8
2010-11-24,77,30.0,,0.3,23.099999999999998
2010-11-25,22,30.0,,0.3,6.6
2010-11-26,20,30.0,,0.3,6.0
2010-11-27,54,30.0,,0.3,16.2
2010-11-28,21,30.0,,0.3,6.3
2010-11-29,30,30.0,,0.3,9.0
2010-11-30,66,30.0,,0.3,19.8
2010-12-01,75,31.0,False,0.31,23.25
2010-12-02,42,31.0,,0.31,13.02
2010-12-03,44,31.0,,0.31,13.64
2010-12-04,38,31.0,,0.31,11.78
2010-12-05,28,31.0,,0.31,8.68
2010-12-06,83,31.0,,0.31,25.73
2010-12-07,69,31.0,,0.31,21.39
2010-12-08,42,31.0,,0.31,13.02
2010-12-09,42,31.0,,0.31,13.02
2010-12-10,59,31.0,,0.31,18.29
2010-12-11,39,31.0,,0.31,12.09
2010-12-12,38,31.0,,0.31,11.78
2010-12-13,21,31.0,,0.31,6.51
2010-12-14,35,31.0,,0.31,10.85
2010-12-15,43,31.0,,0.31,13.33
2010-12-16,29,31.0,,0.31,8.99
2010-12-17,38,31.0,,0.31,11.78
2010-12-18,30,31.0,,0.31,9.3
2010-12-19,20,31.0,,0.31,6.2
2010-12-20,60,31.0,,0.31,18.6
2010-12-21,60,31.0,,0.31,18.6
2010-12-22,32,31.0,,0.31,9.92
2010-12-23,17,31.0,,0.31,5.27
2010-12-24,0,31.0,,0.31,0.0
2010-12-25,26,31.0,,0.31,8.06
2010-12-26,44,31.0,,0.31,13.64
2010-12-27,100,31.0,,0.31,31.0
2010-12-28,72,31.0,,0.31,22.32
2010-12-29,88,31.0,,0.31,27.28
2010-12-30,25,31.0,,0.31,7.75
2010-12-31,66,31.0,,0.31,20.46
2011-01-01,65,36.0,False,0.36,23.4
2011-01-02,0,36.0,,0.36,0.0
2011-01-03,100,36.0,,0.36,36.0
2011-01-04,63,36.0,,0.36,22.68
2011-01-05,34,36.0,,0.36,12.24
2011-01-06,52,36.0,,0.36,18.72
2011-01-07,59,36.0,,0.36,21.24
2011-01-08,44,36.0,,0.36,15.84
2011-01-09,29,36.0,,0.36,10.44
2011-01-10,57,36.0,,0.36,20.52
2011-01-11,66,36.0,,0.36,23.759999999999998
2011-01-12,44,36.0,,0.36,15.84
2011-01-13,68,36.0,,0.36,24.48
2011-01-14,46,36.0,,0.36,16.56
2011-01-15,44,36.0,,0.36,15.84
2011-01-16,22,36.0,,0.36,7.92
2011-01-17,41,36.0,,0.36,14.76
2011-01-18,33,36.0,,0.36,11.879999999999999
2011-01-19,28,36.0,,0.36,10.08
2011-01-20,89,36.0,,0.36,32.04
2011-01-21,74,36.0,,0.36,26.64
2011-01-22,64,36.0,,0.36,23.04
2011-01-23,64,36.0,,0.36,23.04
2011-01-24,44,36.0,,0.36,15.84
2011-01-25,76,36.0,,0.36,27.36
2011-01-26,38,36.0,,0.36,13.68
2011-01-27,66,36.0,,0.36,23.759999999999998
2011-01-28,68,36.0,,0.36,24.48
2011-01-29,35,36.0,,0.36,12.6
2011-01-30,34,36.0,,0.36,12.24
2011-01-31,73,36.0,,0.36,26.279999999999998
2011-02-01,52,31.0,False,0.31,16.12
2011-02-02,21,31.0,,0.31,6.51
2011-02-03,54,31.0,,0.31,16.74
2011-02-04,90,31.0,,0.31,27.9
2011-02-05,49,31.0,,0.31,15.19
2011-02-06,14,31.0,,0.31,4.34
2011-02-07,38,31.0,,0.31,11.78
2011-02-08,60,31.0,,0.31,18.6
2011-02-09,28,31.0,,0.31,8.68
2011-02-10,67,31.0,,0.31,20.77
2011-02-11,35,31.0,,0.31,10.85
2011-02-12,44,31.0,,0.31,13.64
2011-02-13,52,31.0,,0.31,16.12
2011-02-14,62,31.0,,0.31,19.22
2011-02-15,100,31.0,,0.31,31.0
2011-02-16,44,31.0,,0.31,13.64
2011-02-17,79,31.0,,0.31,24.49
2011-02-18,53,31.0,,0.31,16.43
2011-02-19,29,31.0,,0.31,8.99
2011-02-20,44,31.0,,0.31,13.64
2011-02-21,46,31.0,,0.31,14.26
2011-02-22,49,31.0,,0.31,15.19
2011-02-23,55,31.0,,0.31,17.05
2011-02-24,61,31.0,,0.31,18.91
2011-02-25,51,31.0,,0.31,15.81
2011-02-26,86,31.0,,0.31,26.66
2011-02-27,58,31.0,,0.31,17.98
2011-02-28,54,31.0,,0.31,16.74
2011-03-01,33,38.0,False,0.38,12.540000000000001
2011-03-02,100,38.0,,0.38,38.0
2011-03-03,43,38.0,,0.38,16.34
2011-03-04,55,38.0,,0.38,20.9
2011-03-05,31,38.0,,0.38,11.78
2011-03-06,31,38.0,,0.38,11.78
2011-03-07,48,38.0,,0.38,18.240000000000002
2011-03-08,52,38.0,,0.38,19.76
2011-03-09,28,38.0,,0.38,10.64
2011-03-10,24,38.0,,0.38,9.120000000000001
2011-03-11,24,38.0,,0.38,9.120000000000001
2011-03-12,26,38.0,,0.38,9.88
2011-03-13,34,38.0,,0.38,12.92
2011-03-14,27,38.0,,0.38,10.26
2011-03-15,51,38.0,,0.38,19.38
2011-03-16,29,38.0,,0.38,11.02
2011-03-17,45,38.0,,0.38,17.1
2011-03-18,21,38.0,,0.38,7.98
2011-03-19,32,38.0,,0.38,12.16
2011-03-20,56,38.0,,0.38,21.28
2011-03-21,14,38.0,,0.38,5.32
2011-03-22,38,38.0,,0.38,14.44
2011-03-23,38,38.0,,0.38,14.44
2011-03-24,62,38.0,,0.38,23.56
2011-03-25,65,38.0,,0.38,24.7
2011-03-26,31,38.0,,0.38,11.78
2011-03-27,25,38.0,,0.38,9.5
2011-03-28,56,38.0,,0.38,21.28
2011-03-29,56,38.0,,0.38,21.28
2011-03-30,71,38.0,,0.38,26.98
2011-03-31,57,38.0,,0.38,21.66
2011-04-01,60,33.0,False,0.33,19.8
2011-04-02,42,33.0,,0.33,13.860000000000001
2011-04-03,84,33.0,,0.33,27.720000000000002
2011-04-04,62,33.0,,0.33,20.46
2011-04-05,81,33.0,,0.33,26.73
2011-04-06,51,33.0,,0.33,16.830000000000002
2011-04-07,58,33.0,,0.33,19.14
2011-04-08,60,33.0,,0.33,19.8
2011-04-09,59,33.0,,0.33,19.470000000000002
2011-04-10,68,33.0,,0.33,22.44
2011-04-11,82,33.0,,0.33,27.060000000000002
2011-04-12,100,33.0,,0.33,33.0
2011-04-13,63,33.0,,0.33,20.790000000000003
2011-04-14,45,33.0,,0.33,14.850000000000001
2011-04-15,33,33.0,,0.33,10.89
2011-04-16,75,33.0,,0.33,24.75
2011-04-17,85,33.0,,0.33,28.05
2011-04-18,45,33.0,,0.33,14.850000000000001
2011-04-19,56,33.0,,0.33,18.48
2011-04-20,63,33.0,,0.33,20.790000000000003
2011-04-21,78,33.0,,0.33,25.740000000000002
2011-04-22,56,33.0,,0.33,18.48
2011-04-23,51,33.0,,0.33,16.830000000000002
2011-04-24,36,33.0,,0.33,11.88
2011-04-25,45,33.0,,0.33,14.850000000000001
2011-04-26,68,33.0,,0.33,22.44
2011-04-27,55,33.0,,0.33,18.150000000000002
2011-04-28,50,33.0,,0.33,16.5
2011-04-29,13,33.0,,0.33,4.29
2011-04-30,42,33.0,,0.33,13.860000000000001
2011-05-01,28,26.0,False,0.26,7.28
2011-05-02,54,26.0,,0.26,14.040000000000001
2011-05-03,48,26.0,,0.26,12.48
2011-05-04,62,26.0,,0.26,16.12
2011-05-05,57,26.0,,0.26,14.82
2011-05-06,60,26.0,,0.26,15.600000000000001
2011-05-07,86,26.0,,0.26,22.36
2011-05-08,58,26.0,,0.26,15.08
2011-05-09,49,26.0,,0.26,12.74
2011-05-10,69,26.0,,0.26,17.94
2011-05-11,99,26.0,,0.26,25.740000000000002
2011-05-12,100,26.0,,0.26,26.0
2011-05-13,37,26.0,,0.26,9.620000000000001
2011-05-14,28,26.0,,0.26,7.28
2011-05-15,37,26.0,,0.26,9.620000000000001
2011-05-16,62,26.0,,0.26,16.12
2011-05-17,69,26.0,,0.26,17.94
2011-05-18,76,26.0,,0.26,19.76
2011-05-19,64,26.0,,0.26,16.64
2011-05-20,67,26.0,,0.26,17.42
2011-05-21,28,26.0,,0.26,7.28
2011-05-22,86,26.0,,0.26,22.36
2011-05-23,76,26.0,,0.26,19.76
2011-05-24,56,26.0,,0.26,14.56
2011-05-25,69,26.0,,0.26,17.94
2011-05-26,72,26.0,,0.26,18.72
2011-05-27,38,26.0,,0.26,9.88
2011-05-28,20,26.0,,0.26,5.2
2011-05-29,51,26.0,,0.26,13.26
2011-05-30,47,26.0,,0.26,12.22
2011-05-31,86,26.0,,0.26,22.36
2011-06-01,56,31.0,False,0.31,17.36
2011-06-02,85,31.0,,0.31,26.35
2011-06-03,67,31.0,,0.31,20.77
2011-06-04,95,31.0,,0.31,29.45
2011-06-05,57,31.0,,0.31,17.669999999999998
2011-06-06,71,31.0,,0.31,22.01
2011-06-07,56,31.0,,0.31,17.36
2011-06-08,43,31.0,,0.31,13.33
2011-06-09,28,31.0,,0.31,8.68
2011-06-10,83,31.0,,0.31,25.73
2011-06-11,28,31.0,,0.31,8.68
2011-06-12,48,31.0,,0.31,14.879999999999999
2011-06-13,71,31.0,,0.31,22.01
2011-06-14,77,31.0,,0.31,23.87
2011-06-15,100,31.0,,0.31,31.0
2011-06-16,65,31.0,,0.31,20.15
2011-06-17,38,31.0,,0.31,11.78
2011-06-18,67,31.0,,0.31,20.77
2011-06-19,29,31.0,,0.31,8.99
2011-06-20,49,31.0,,0.31,15.19
2011-06-21,14,31.0,,0.31,4.34
2011-06-22,35,31.0,,0.31,10.85
2011-06-23,43,31.0,,0.31,13.33
2011-06-24,37,31.0,,0.31,11.47
2011-06-25,57,31.0,,0.31,17.669999999999998
2011-06-26,38,31.0,,0.31,11.78
2011-06-27,36,31.0,,0.31,11.16
2011-06-28,56,31.0,,0.31,17.36
2011-06-29,56,31.0,,0.31,17.36
2011-06-30,58,31.0,,0.31,17.98
2011-07-01,44,27.0,False,0.27,11.88
2011-07-02,24,27.0,,0.27,6.48
2011-07-03,16,27.0,,0.27,4.32
2011-07-04,30,27.0,,0.27,8.100000000000001
2011-07-05,24,27.0,,0.27,6.48
2011-07-06,39,27.0,,0.27,10.530000000000001
2011-07-07,73,27.0,,0.27,19.71
2011-07-08,23,27.0,,0.27,6.210000000000001
2011-07-09,59,27.0,,0.27,15.930000000000001
2011-07-10,15,27.0,,0.27,4.050000000000001
2011-07-11,62,27.0,,0.27,16.740000000000002
2011-07-12,22,27.0,,0.27,5.94
2011-07-13,45,27.0,,0.27,12.15
2011-07-14,17,27.0,,0.27,4.59
2011-07-15,42,27.0,,0.27,11.34
2011-07-16,44,27.0,,0.27,11.88
2011-07-17,38,27.0,,0.27,10.260000000000002
2011-07-18,45,27.0,,0.27,12.15
2011-07-19,60,27.0,,0.27,16.200000000000003
2011-07-20,72,27.0,,0.27,19.44
2011-07-21,34,27.0,,0.27,9.18
2011-07-22,23,27.0,,0.27,6.210000000000001
2011-07-23,49,27.0,,0.27,13.23
2011-07-24,58,27.0,,0.27,15.66
2011-07-25,16,27.0,,0.27,4.32
2011-07-26,44,27.0,,0.27,11.88
2011-07-27,72,27.0,,0.27,19.44
2011-07-28,100,27.0,,0.27,27.0
2011-07-29,35,27.0,,0.27,9.450000000000001
2011-07-30,43,27.0,,0.27,11.610000000000001
2011-07-31,30,27.0,,0.27,8.100000000000001
2011-08-01,79,27.0,False,0.27,21.330000000000002
2011-08-02,29,27.0,,0.27,7.83
2011-08-03,50,27.0,,0.27,13.5
2011-08-04,51,27.0,,0.27,13.770000000000001
2011-08-05,30,27.0,,0.27,8.100000000000001
2011-08-06,65,27.0,,0.27,17.55
2011-08-07,65,27.0,,0.27,17.55
2011-08-08,78,27.0,,0.27,21.060000000000002
2011-08-09,91,27.0,,0.27,24.57
2011-08-10,65,27.0,,0.27,17.55
2011-08-11,88,27.0,,0.27,23.76
2011-08-12,38,27.0,,0.27,10.260000000000002
2011-08-13,19,27.0,,0.27,5.130000000000001
2011-08-14,55,27.0,,0.27,14.850000000000001
2011-08-15,57,27.0,,0.27,15.39
2011-08-16,100,27.0,,0.27,27.0
2011-08-17,43,27.0,,0.27,11.610000000000001
2011-08-18,22,27.0,,0.27,5.94
2011-08-19,30,27.0,,0.27,8.100000000000001
2011-08-20,55,27.0,,0.27,14.850000000000001
2011-08-21,46,27.0,,0.27,12.420000000000002
2011-08-22,58,27.0,,0.27,15.66
2011-08-23,69,27.0,,0.27,18.630000000000003
2011-08-24,43,27.0,,0.27,11.610000000000001
2011-08-25,70,27.0,,0.27,18.900000000000002
2011-08-26,44,27.0,,0.27,11.88
2011-08-27,18,27.0,,0.27,4.86
2011-08-28,35,27.0,,0.27,9.450000000000001
2011-08-29,56,27.0,,0.27,15.120000000000001
2011-08-30,55,27.0,,0.27,14.850000000000001
2011-08-31,21,27.0,,0.27,5.67
2011-09-01,23,27.0,False,0.27,6.210000000000001
2011-09-02,48,27.0,,0.27,12.96
2011-09-03,38,27.0,,0.27,10.260000000000002
2011-09-04,60,27.0,,0.27,16.200000000000003
2011-09-05,44,27.0,,0.27,11.88
2011-09-06,37,27.0,,0.27,9.99
2011-09-07,66,27.0,,0.27,17.82
2011-09-08,98,27.0,,0.27,26.46
2011-09-09,54,27.0,,0.27,14.580000000000002
2011-09-10,19,27.0,,0.27,5.130000000000001
2011-09-11,19,27.0,,0.27,5.130000000000001
2011-09-12,67,27.0,,0.27,18.09
2011-09-13,65,27.0,,0.27,17.55
2011-09-14,37,27.0,,0.27,9.99
2011-09-15,82,27.0,,0.27,22.14
2011-09-16,77,27.0,,0.27,20.790000000000003
2011-09-17,38,27.0,,0.27,10.260000000000002
2011-09-18,46,27.0,,0.27,12.420000000000002
2011-09-19,44,27.0,,0.27,11.88
2011-09-20,22,27.0,,0.27,5.94
2011-09-21,51,27.0,,0.27,13.770000000000001
2011-09-22,51,27.0,,0.27,13.770000000000001
2011-09-23,84,27.0,,0.27,22.68
2011-09-24,46,27.0,,0.27,12.420000000000002
2011-09-25,55,27.0,,0.27,14.850000000000001
2011-09-26,79,27.0,,0.27,21.330000000000002
2011-09-27,65,27.0,,0.27,17.55
2011-09-28,51,27.0,,0.27,13.770000000000001
2011-09-29,73,27.0,,0.27,19.71
2011-09-30,100,27.0,,0.27,27.0
2011-10-01,49,32.0,False,0.32,15.68
2011-10-02,33,32.0,,0.32,10.56
2011-10-03,57,32.0,,0.32,18.240000000000002
2011-10-04,49,32.0,,0.32,15.68
2011-10-05,69,32.0,,0.32,22.080000000000002
2011-10-06,82,32.0,,0.32,26.240000000000002
2011-10-07,60,32.0,,0.32,19.2
2011-10-08,65,32.0,,0.32,20.8
2011-10-09,32,32.0,,0.32,10.24
2011-10-10,57,32.0,,0.32,18.240000000000002
2011-10-11,29,32.0,,0.32,9.28
2011-10-12,76,32.0,,0.32,24.32
2011-10-13,100,32.0,,0.32,32.0
2011-10-14,33,32.0,,0.32,10.56
2011-10-15,64,32.0,,0.32,20.48
2011-10-16,32,32.0,,0.32,10.24
2011-10-17,74,32.0,,0.32,23.68
2011-10-18,97,32.0,,0.32,31.04
2011-10-19,74,32.0,,0.32,23.68
2011-10-20,57,32.0,,0.32,18.240000000000002
2011-10-21,80,32.0,,0.32,25.6
2011-10-22,66,32.0,,0.32,21.12
2011-10-23,32,32.0,,0.32,10.24
2011-10-24,62,32.0,,0.32,19.84
2011-10-25,67,32.0,,0.32,21.44
2011-10-26,85,32.0,,0.32,27.2
2011-10-27,73,32.0,,0.32,23.36
2011-10-28,46,32.0,,0.32,14.72
2011-10-29,39,32.0,,0.32,12.48
2011-10-30,48,32.0,,0.32,15.36
2011-10-31,38,32.0,,0.32,12.16
2011-11-01,66,26.0,False,0.26,17.16
2011-11-02,13,26.0,,0.26,3.38
2011-11-03,88,26.0,,0.26,22.880000000000003
2011-11-04,65,26.0,,0.26,16.900000000000002
2011-11-05,96,26.0,,0.26,24.96
2011-11-06,93,26.0,,0.26,24.18
2011-11-07,100,26.0,,0.26,26.0
2011-11-08,37,26.0,,0.26,9.620000000000001
2011-11-09,99,26.0,,0.26,25.740000000000002
2011-11-10,62,26.0,,0.26,16.12
2011-11-11,27,26.0,,0.26,7.0200000000000005
2011-11-12,80,26.0,,0.26,20.8
2011-11-13,15,26.0,,0.26,3.9000000000000004
2011-11-14,75,26.0,,0.26,19.5
2011-11-15,61,26.0,,0.26,15.860000000000001
2011-11-16,49,26.0,,0.26,12.74
2011-11-17,38,26.0,,0.26,9.88
2011-11-18,26,26.0,,0.26,6.76
2011-11-19,16,26.0,,0.26,4.16
2011-11-20,31,26.0,,0.26,8.06
2011-11-21,25,26.0,,0.26,6.5
2011-11-22,25,26.0,,0.26,6.5
2011-11-23,13,26.0,,0.26,3.38
2011-11-24,16,26.0,,0.26,4.16
2011-11-25,16,26.0,,0.26,4.16
2011-11-26,64,26.0,,0.26,16.64
2011-11-27,30,26.0,,0.26,7.800000000000001
2011-11-28,95,26.0,,0.26,24.7
2011-11-29,59,26.0,,0.26,15.34
2011-11-30,47,26.0,,0.26,12.22
2011-12-01,85,26.0,False,0.26,22.1
2011-12-02,52,26.0,,0.26,13.52
2011-12-03,44,26.0,,0.26,11.440000000000001
2011-12-04,53,26.0,,0.26,13.780000000000001
2011-12-05,77,26.0,,0.26,20.02
2011-12-06,48,26.0,,0.26,12.48
2011-12-07,35,26.0,,0.26,9.1
2011-12-08,43,26.0,,0.26,11.18
2011-12-09,82,26.0,,0.26,21.32
2011-12-10,44,26.0,,0.26,11.440000000000001
2011-12-11,44,26.0,,0.26,11.440000000000001
2011-12-12,56,26.0,,0.26,14.56
2011-12-13,35,26.0,,0.26,9.1
2011-12-14,64,26.0,,0.26,16.64
2011-12-15,43,26.0,,0.26,11.18
2011-12-16,60,26.0,,0.26,15.600000000000001
2011-12-17,27,26.0,,0.26,7.0200000000000005
2011-12-18,27,26.0,,0.26,7.0200000000000005
2011-12-19,59,26.0,,0.26,15.34
2011-12-20,36,26.0,,0.26,9.36
2011-12-21,45,26.0,,0.26,11.700000000000001
2011-12-22,54,26.0,,0.26,14.040000000000001
2011-12-23,25,26.0,,0.26,6.5
2011-12-24,40,26.0,,0.26,10.4
2011-12-25,33,26.0,,0.26,8.58
2011-12-26,46,26.0,,0.26,11.96
2011-12-27,39,26.0,,0.26,10.14
2011-12-28,83,26.0,,0.26,21.580000000000002
2011-12-29,100,26.0,,0.26,26.0
2011-12-30,79,26.0,,0.26,20.54
2011-12-31,80,26.0,,0.26,20.8
2012-01-01,28,28.0,False,0.28,7.840000000000001
2012-01-02,73,28.0,,0.28,20.44
2012-01-03,66,28.0,,0.28,18.48
2012-01-04,92,28.0,,0.28,25.76
2012-01-05,46,28.0,,0.28,12.88
2012-01-06,74,28.0,,0.28,20.720000000000002
2012-01-07,32,28.0,,0.28,8.96
2012-01-08,39,28.0,,0.28,10.920000000000002
2012-01-09,84,28.0,,0.28,23.520000000000003
