date,entrepreneurs_unscaled,entrepreneurs_monthly,isPartial,scale,entrepreneurs
2010-06-04,29,51.0,,0.51,14.790000000000001
2010-06-05,28,51.0,,0.51,14.280000000000001
2010-06-06,14,51.0,,0.51,7.140000000000001
2010-06-07,54,51.0,,0.51,27.54
2010-06-08,81,51.0,,0.51,41.31
2010-06-09,37,51.0,,0.51,18.87
2010-06-10,38,51.0,,0.51,19.38
2010-06-11,60,51.0,,0.51,30.6
2010-06-12,14,51.0,,0.51,7.140000000000001
2010-06-13,28,51.0,,0.51,14.280000000000001
2010-06-14,28,51.0,,0.51,14.280000000000001
2010-06-15,46,51.0,,0.51,23.46
2010-06-16,9,51.0,,0.51,4.59
2010-06-17,29,51.0,,0.51,14.790000000000001
2010-06-18,52,51.0,,0.51,26.52
2010-06-19,59,51.0,,0.51,30.09
2010-06-20,76,51.0,,0.51,38.76
2010-06-21,28,51.0,,0.51,14.280000000000001
2010-06-22,73,51.0,,0.51,37.230000000000004
2010-06-23,46,51.0,,0.51,23.46
2010-06-24,9,51.0,,0.51,4.59
2010-06-25,60,51.0,,0.51,30.6
2010-06-26,28,51.0,,0.51,14.280000000000001
2010-06-27,29,51.0,,0.51,14.790000000000001
2010-06-28,37,51.0,,0.51,18.87
2010-06-29,100,51.0,,0.51,51.0
2010-06-30,47,51.0,,0.51,23.97
2010-07-01,44,35.0,False,0.35,15.399999999999999
2010-07-02,29,35.0,,0.35,10.149999999999999
2010-07-03,0,35.0,,0.35,0.0
2010-07-04,0,35.0,,0.35,0.0
2010-07-05,51,35.0,,0.35,17.849999999999998
2010-07-06,63,35.0,,0.35,22.049999999999997
2010-07-07,25,35.0,,0.35,8.75
2010-07-08,75,35.0,,0.35,26.25
2010-07-09,66,35.0,,0.35,23.099999999999998
2010-07-10,17,35.0,,0.35,5.949999999999999
2010-07-11,70,35.0,,0.35,24.5
2010-07-12,37,35.0,,0.35,12.95
2010-07-13,73,35.0,,0.35,25.549999999999997
2010-07-14,25,35.0,,0.35,8.75
2010-07-15,100,35.0,,0.35,35.0
2010-07-16,53,35.0,,0.35,18.549999999999997
2010-07-17,18,35.0,,0.35,6.3
2010-07-18,0,35.0,,0.35,0.0
2010-07-19,49,35.0,,0.35,17.15
2010-07-20,73,35.0,,0.35,25.549999999999997
2010-07-21,86,35.0,,0.35,30.099999999999998
2010-07-22,37,35.0,,0.35,12.95
2010-07-23,39,35.0,,0.35,13.649999999999999
2010-07-24,17,35.0,,0.35,5.949999999999999
2010-07-25,71,35.0,,0.35,24.849999999999998
2010-07-26,24,35.0,,0.35,8.399999999999999
2010-07-27,49,35.0,,0.35,17.15
2010-07-28,73,35.0,,0.35,25.549999999999997
2010-07-29,25,35.0,,0.35,8.75
2010-07-30,65,35.0,,0.35,22.75
2010-07-31,87,35.0,,0.35,30.45
2010-08-01,23,58.0,False,0.58,13.34
2010-08-02,32,58.0,,0.58,18.56
2010-08-03,16,58.0,,0.58,9.28
2010-08-04,72,58.0,,0.58,41.76
2010-08-05,32,58.0,,0.58,18.56
2010-08-06,26,58.0,,0.58,15.079999999999998
2010-08-07,12,58.0,,0.58,6.959999999999999
2010-08-08,11,58.0,,0.58,6.38
2010-08-09,40,58.0,,0.58,23.2
2010-08-10,95,58.0,,0.58,55.099999999999994
2010-08-11,24,58.0,,0.58,13.919999999999998
2010-08-12,48,58.0,,0.58,27.839999999999996
2010-08-13,68,58.0,,0.58,39.44
2010-08-14,67,58.0,,0.58,38.86
2010-08-15,68,58.0,,0.58,39.44
2010-08-16,33,58.0,,0.58,19.139999999999997
2010-08-17,32,58.0,,0.58,18.56
2010-08-18,56,58.0,,0.58,32.48
2010-08-19,40,58.0,,0.58,23.2
2010-08-20,43,58.0,,0.58,24.939999999999998
2010-08-21,44,58.0,,0.58,25.52
2010-08-22,22,58.0,,0.58,12.76
2010-08-23,72,58.0,,0.58,41.76
2010-08-24,61,58.0,,0.58,35.379999999999995
2010-08-25,70,58.0,,0.58,40.599999999999994
2010-08-26,63,58.0,,0.58,36.54
2010-08-27,100,58.0,,0.58,57.99999999999999
2010-08-28,0,58.0,,0.58,0.0
2010-08-29,22,58.0,,0.58,12.76
2010-08-30,54,58.0,,0.58,31.319999999999997
2010-08-31,69,58.0,,0.58,40.019999999999996
2010-09-01,33,76.0,False,0.76,25.080000000000002
2010-09-02,54,76.0,,0.76,41.04
2010-09-03,71,76.0,,0.76,53.96
2010-09-04,57,76.0,,0.76,43.32
2010-09-05,10,76.0,,0.76,7.6
2010-09-06,43,76.0,,0.76,32.68
2010-09-07,100,76.0,,0.76,76.0
2010-09-08,78,76.0,,0.76,59.28
2010-09-09,79,76.0,,0.76,60.04
2010-09-10,48,76.0,,0.76,36.480000000000004
2010-09-11,9,76.0,,0.76,6.84
2010-09-12,9,76.0,,0.76,6.84
2010-09-13,78,76.0,,0.76,59.28
2010-09-14,72,76.0,,0.76,54.72
2010-09-15,59,76.0,,0.76,44.84
2010-09-16,99,76.0,,0.76,75.24
2010-09-17,69,76.0,,0.76,52.44
2010-09-18,28,76.0,,0.76,21.28
2010-09-19,9,76.0,,0.76,6.84
2010-09-20,92,76.0,,0.76,69.92
2010-09-21,58,76.0,,0.76,44.08
2010-09-22,65,76.0,,0.76,49.4
2010-09-23,71,76.0,,0.76,53.96
2010-09-24,41,76.0,,0.76,31.16
2010-09-25,0,76.0,,0.76,0.0
2010-09-26,62,76.0,,0.76,47.12
2010-09-27,69,76.0,,0.76,52.44
2010-09-28,44,76.0,,0.76,33.44
2010-09-29,19,76.0,,0.76,14.44
2010-09-30,71,76.0,,0.76,53.96
2010-10-01,28,61.0,False,0.61,17.08
2010-10-02,38,61.0,,0.61,23.18
2010-10-03,75,61.0,,0.61,45.75
2010-10-04,67,61.0,,0.61,40.87
2010-10-05,86,61.0,,0.61,52.46
2010-10-06,62,61.0,,0.61,37.82
2010-10-07,51,61.0,,0.61,31.11
2010-10-08,73,61.0,,0.61,44.53
2010-10-09,19,61.0,,0.61,11.59
2010-10-10,48,61.0,,0.61,29.28
2010-10-11,91,61.0,,0.61,55.51
2010-10-12,71,61.0,,0.61,43.31
2010-10-13,34,61.0,,0.61,20.74
2010-10-14,54,61.0,,0.61,32.94
2010-10-15,14,61.0,,0.61,8.54
2010-10-16,48,61.0,,0.61,29.28
2010-10-17,47,61.0,,0.61,28.669999999999998
2010-10-18,40,61.0,,0.61,24.4
2010-10-19,59,61.0,,0.61,35.99
2010-10-20,60,61.0,,0.61,36.6
2010-10-21,40,61.0,,0.61,24.4
2010-10-22,21,61.0,,0.61,12.81
2010-10-23,46,61.0,,0.61,28.06
2010-10-24,27,61.0,,0.61,16.47
2010-10-25,72,61.0,,0.61,43.92
2010-10-26,78,61.0,,0.61,47.58
2010-10-27,45,61.0,,0.61,27.45
2010-10-28,46,61.0,,0.61,28.06
2010-10-29,100,61.0,,0.61,61.0
2010-10-30,9,61.0,,0.61,5.49
2010-10-31,29,61.0,,0.61,17.69
2010-11-01,55,63.0,False,0.63,34.65
2010-11-02,52,63.0,,0.63,32.76
2010-11-03,96,63.0,,0.63,60.480000000000004
2010-11-04,91,63.0,,0.63,57.33
2010-11-05,84,63.0,,0.63,52.92
2010-11-06,56,63.0,,0.63,35.28
2010-11-07,9,63.0,,0.63,5.67
2010-11-08,40,63.0,,0.63,25.2
2010-11-09,40,63.0,,0.63,25.2
2010-11-10,60,63.0,,0.63,37.8
2010-11-11,62,63.0,,0.63,39.06
2010-11-12,50,63.0,,0.63,31.5
2010-11-13,19,63.0,,0.63,11.97
2010-11-14,28,63.0,,0.63,17.64
2010-11-15,100,63.0,,0.63,63.0
2010-11-16,77,63.0,,0.63,48.51
2010-11-17,53,63.0,,0.63,33.39
2010-11-18,73,63.0,,0.63,45.99
2010-11-19,35,63.0,,0.63,22.05
2010-11-20,18,63.0,,0.63,11.34
2010-11-21,28,63.0,,0.63,17.64
2010-11-22,27,63.0,,0.63,17.01
2010-11-23,80,63.0,,0.63,50.4
2010-11-24,52,63.0,,0.63,32.76
2010-11-25,9,63.0,,0.63,5.67
2010-11-26,9,63.0,,0.63,5.67
2010-11-27,0,63.0,,0.63,0.0
2010-11-28,74,63.0,,0.63,46.62
2010-11-29,26,63.0,,0.63,16.38
2010-11-30,56,63.0,,0.63,35.28
2010-12-01,38,43.0,False,0.43,16.34
2010-12-02,39,43.0,,0.43,16.77
2010-12-03,40,43.0,,0.43,17.2
2010-12-04,21,43.0,,0.43,9.03
2010-12-05,32,43.0,,0.43,13.76
2010-12-06,100,43.0,,0.43,43.0
2010-12-07,53,43.0,,0.43,22.79
2010-12-08,39,43.0,,0.43,16.77
2010-12-09,94,43.0,,0.43,40.42
2010-12-10,90,43.0,,0.43,38.7
2010-12-11,42,43.0,,0.43,18.06
2010-12-12,32,43.0,,0.43,13.76
2010-12-13,38,43.0,,0.43,16.34
2010-12-14,54,43.0,,0.43,23.22
2010-12-15,39,43.0,,0.43,16.77
2010-12-16,24,43.0,,0.43,10.32
2010-12-17,26,43.0,,0.43,11.18
2010-12-18,22,43.0,,0.43,9.459999999999999
2010-12-19,34,43.0,,0.43,14.62
2010-12-20,25,43.0,,0.43,10.75
2010-12-21,42,43.0,,0.43,18.06
2010-12-22,44,43.0,,0.43,18.919999999999998
2010-12-23,9,43.0,,0.43,3.87
2010-12-24,35,43.0,,0.43,15.049999999999999
2010-12-25,0,43.0,,0.43,0.0
2010-12-26,12,43.0,,0.43,5.16
2010-12-27,37,43.0,,0.43,15.91
2010-12-28,18,43.0,,0.43,7.74
2010-12-29,44,43.0,,0.43,18.919999999999998
2010-12-30,54,43.0,,0.43,23.22
2010-12-31,10,43.0,,0.43,4.3
2011-01-01,17,62.0,False,0.62,10.54
2011-01-02,21,62.0,,0.62,13.02
2011-01-03,27,62.0,,0.62,16.74
2011-01-04,90,62.0,,0.62,55.8
2011-01-05,57,62.0,,0.62,35.339999999999996
2011-01-06,64,62.0,,0.62,39.68
2011-01-07,38,62.0,,0.62,23.56
2011-01-08,34,62.0,,0.62,21.08
2011-01-09,33,62.0,,0.62,20.46
2011-01-10,67,62.0,,0.62,41.54
2011-01-11,61,62.0,,0.62,37.82
2011-01-12,61,62.0,,0.62,37.82
2011-01-13,57,62.0,,0.62,35.339999999999996
2011-01-14,42,62.0,,0.62,26.04
2011-01-15,53,62.0,,0.62,32.86
2011-01-16,27,62.0,,0.62,16.74
2011-01-17,32,62.0,,0.62,19.84
2011-01-18,51,62.0,,0.62,31.62
2011-01-19,40,62.0,,0.62,24.8
2011-01-20,56,62.0,,0.62,34.72
2011-01-21,88,62.0,,0.62,54.56
2011-01-22,32,62.0,,0.62,19.84
2011-01-23,53,62.0,,0.62,32.86
2011-01-24,66,62.0,,0.62,40.92
2011-01-25,70,62.0,,0.62,43.4
2011-01-26,80,62.0,,0.62,49.6
2011-01-27,76,62.0,,0.62,47.12
2011-01-28,53,62.0,,0.62,32.86
2011-01-29,38,62.0,,0.62,23.56
2011-01-30,32,62.0,,0.62,19.84
2011-01-31,100,62.0,,0.62,62.0
2011-02-01,85,72.0,False,0.72,61.199999999999996
2011-02-02,53,72.0,,0.72,38.16
2011-02-03,100,72.0,,0.72,72.0
2011-02-04,86,72.0,,0.72,61.919999999999995
2011-02-05,15,72.0,,0.72,10.799999999999999
2011-02-06,60,72.0,,0.72,43.199999999999996
2011-02-07,88,72.0,,0.72,63.36
2011-02-08,82,72.0,,0.72,59.04
2011-02-09,83,72.0,,0.72,59.76
2011-02-10,67,72.0,,0.72,48.239999999999995
2011-02-11,89,72.0,,0.72,64.08
2011-02-12,47,72.0,,0.72,33.839999999999996
2011-02-13,24,72.0,,0.72,17.28
2011-02-14,91,72.0,,0.72,65.52
2011-02-15,90,72.0,,0.72,64.8
2011-02-16,53,72.0,,0.72,38.16
2011-02-17,73,72.0,,0.72,52.559999999999995
2011-02-18,64,72.0,,0.72,46.08
2011-02-19,55,72.0,,0.72,39.6
2011-02-20,24,72.0,,0.72,17.28
2011-02-21,63,72.0,,0.72,45.36
2011-02-22,65,72.0,,0.72,46.8
2011-02-23,54,72.0,,0.72,38.879999999999995
2011-02-24,41,72.0,,0.72,29.52
2011-02-25,56,72.0,,0.72,40.32
2011-02-26,23,72.0,,0.72,16.56
2011-02-27,39,72.0,,0.72,28.08
2011-02-28,93,72.0,,0.72,66.96
2011-03-01,100,61.0,False,0.61,61.0
2011-03-02,74,61.0,,0.61,45.14
2011-03-03,60,61.0,,0.61,36.6
2011-03-04,33,61.0,,0.61,20.13
2011-03-05,28,61.0,,0.61,17.08
2011-03-06,55,61.0,,0.61,33.55
2011-03-07,80,61.0,,0.61,48.8
2011-03-08,80,61.0,,0.61,48.8
2011-03-09,53,61.0,,0.61,32.33
2011-03-10,59,61.0,,0.61,35.99
2011-03-11,75,61.0,,0.61,45.75
2011-03-12,37,61.0,,0.61,22.57
2011-03-13,15,61.0,,0.61,9.15
2011-03-14,60,61.0,,0.61,36.6
2011-03-15,50,61.0,,0.61,30.5
2011-03-16,43,61.0,,0.61,26.23
2011-03-17,67,61.0,,0.61,40.87
2011-03-18,35,61.0,,0.61,21.349999999999998
2011-03-19,42,61.0,,0.61,25.62
2011-03-20,28,61.0,,0.61,17.08
2011-03-21,75,61.0,,0.61,45.75
2011-03-22,32,61.0,,0.61,19.52
2011-03-23,69,61.0,,0.61,42.089999999999996
2011-03-24,48,61.0,,0.61,29.28
2011-03-25,34,61.0,,0.61,20.74
2011-03-26,41,61.0,,0.61,25.009999999999998
2011-03-27,7,61.0,,0.61,4.27
2011-03-28,37,61.0,,0.61,22.57
2011-03-29,58,61.0,,0.61,35.38
2011-03-30,53,61.0,,0.61,32.33
2011-03-31,42,61.0,,0.61,25.62
2011-04-01,37,56.0,False,0.56,20.720000000000002
2011-04-02,47,56.0,,0.56,26.320000000000004
2011-04-03,16,56.0,,0.56,8.96
2011-04-04,53,56.0,,0.56,29.680000000000003
2011-04-05,69,56.0,,0.56,38.64
2011-04-06,47,56.0,,0.56,26.320000000000004
2011-04-07,78,56.0,,0.56,43.68000000000001
2011-04-08,49,56.0,,0.56,27.44
2011-04-09,24,56.0,,0.56,13.440000000000001
2011-04-10,16,56.0,,0.56,8.96
2011-04-11,72,56.0,,0.56,40.32000000000001
2011-04-12,88,56.0,,0.56,49.28
2011-04-13,71,56.0,,0.56,39.760000000000005
2011-04-14,36,56.0,,0.56,20.160000000000004
2011-04-15,100,56.0,,0.56,56.00000000000001
2011-04-16,39,56.0,,0.56,21.840000000000003
2011-04-17,16,56.0,,0.56,8.96
2011-04-18,48,56.0,,0.56,26.880000000000003
2011-04-19,88,56.0,,0.56,49.28
2011-04-20,65,56.0,,0.56,36.400000000000006
2011-04-21,55,56.0,,0.56,30.800000000000004
2011-04-22,39,56.0,,0.56,21.840000000000003
2011-04-23,24,56.0,,0.56,13.440000000000001
2011-04-24,67,56.0,,0.56,37.52
2011-04-25,66,56.0,,0.56,36.96
2011-04-26,76,56.0,,0.56,42.56
2011-04-27,69,56.0,,0.56,38.64
2011-04-28,58,56.0,,0.56,32.480000000000004
2011-04-29,73,56.0,,0.56,40.88
2011-04-30,40,56.0,,0.56,22.400000000000002
2011-05-01,69,48.0,False,0.48,33.12
2011-05-02,100,48.0,,0.48,48.0
2011-05-03,57,48.0,,0.48,27.36
2011-05-04,40,48.0,,0.48,19.2
2011-05-05,52,48.0,,0.48,24.96
2011-05-06,56,48.0,,0.48,26.88
2011-05-07,31,48.0,,0.48,14.879999999999999
2011-05-08,32,48.0,,0.48,15.36
2011-05-09,34,48.0,,0.48,16.32
2011-05-10,70,48.0,,0.48,33.6
2011-05-11,40,48.0,,0.48,19.2
2011-05-12,35,48.0,,0.48,16.8
2011-05-13,56,48.0,,0.48,26.88
2011-05-14,31,48.0,,0.48,14.879999999999999
2011-05-15,15,48.0,,0.48,7.199999999999999
2011-05-16,51,48.0,,0.48,24.48
2011-05-17,34,48.0,,0.48,16.32
2011-05-18,80,48.0,,0.48,38.4
2011-05-19,70,48.0,,0.48,33.6
2011-05-20,49,48.0,,0.48,23.52
2011-05-21,39,48.0,,0.48,18.72
2011-05-22,23,48.0,,0.48,11.04
2011-05-23,63,48.0,,0.48,30.24
2011-05-24,52,48.0,,0.48,24.96
2011-05-25,23,48.0,,0.48,11.04
2011-05-26,24,48.0,,0.48,11.52
2011-05-27,64,48.0,,0.48,30.72
2011-05-28,0,48.0,,0.48,0.0
2011-05-29,34,48.0,,0.48,16.32
2011-05-30,30,48.0,,0.48,14.399999999999999
2011-05-31,35,48.0,,0.48,16.8
2011-06-01,57,50.0,False,0.5,28.5
2011-06-02,59,50.0,,0.5,29.5
2011-06-03,44,50.0,,0.5,22.0
2011-06-04,46,50.0,,0.5,23.0
2011-06-05,68,50.0,,0.5,34.0
2011-06-06,51,50.0,,0.5,25.5
2011-06-07,82,50.0,,0.5,41.0
2011-06-08,42,50.0,,0.5,21.0
2011-06-09,42,50.0,,0.5,21.0
2011-06-10,44,50.0,,0.5,22.0
2011-06-11,44,50.0,,0.5,22.0
2011-06-12,45,50.0,,0.5,22.5
2011-06-13,33,50.0,,0.5,16.5
2011-06-14,50,50.0,,0.5,25.0
2011-06-15,59,50.0,,0.5,29.5
2011-06-16,76,50.0,,0.5,38.0
2011-06-17,63,50.0,,0.5,31.5
2011-06-18,56,50.0,,0.5,28.0
2011-06-19,46,50.0,,0.5,23.0
2011-06-20,57,50.0,,0.5,28.5
2011-06-21,98,50.0,,0.5,49.0
2011-06-22,25,50.0,,0.5,12.5
2011-06-23,84,50.0,,0.5,42.0
2011-06-24,61,50.0,,0.5,30.5
2011-06-25,44,50.0,,0.5,22.0
2011-06-26,68,50.0,,0.5,34.0
2011-06-27,92,50.0,,0.5,46.0
2011-06-28,65,50.0,,0.5,32.5
2011-06-29,100,50.0,,0.5,50.0
2011-06-30,34,50.0,,0.5,17.0
2011-07-01,58,49.0,False,0.49,28.419999999999998
2011-07-02,8,49.0,,0.49,3.92
2011-07-03,25,49.0,,0.49,12.25
2011-07-04,40,49.0,,0.49,19.6
2011-07-05,87,49.0,,0.49,42.63
2011-07-06,100,49.0,,0.49,49.0
2011-07-07,41,49.0,,0.49,20.09
2011-07-08,55,49.0,,0.49,26.95
2011-07-09,38,49.0,,0.49,18.62
2011-07-10,47,49.0,,0.49,23.03
2011-07-11,47,49.0,,0.49,23.03
2011-07-12,69,49.0,,0.49,33.81
2011-07-13,41,49.0,,0.49,20.09
2011-07-14,60,49.0,,0.49,29.4
2011-07-15,37,49.0,,0.49,18.13
2011-07-16,46,49.0,,0.49,22.54
2011-07-17,16,49.0,,0.49,7.84
2011-07-18,58,49.0,,0.49,28.419999999999998
2011-07-19,46,49.0,,0.49,22.54
2011-07-20,35,49.0,,0.49,17.15
2011-07-21,35,49.0,,0.49,17.15
2011-07-22,37,49.0,,0.49,18.13
2011-07-23,15,49.0,,0.49,7.35
2011-07-24,61,49.0,,0.49,29.89
2011-07-25,51,49.0,,0.49,24.99
2011-07-26,45,49.0,,0.49,22.05
2011-07-27,23,49.0,,0.49,11.27
2011-07-28,29,49.0,,0.49,14.209999999999999
2011-07-29,43,49.0,,0.49,21.07
2011-07-30,52,49.0,,0.49,25.48
2011-07-31,23,49.0,,0.49,11.27
2011-08-01,43,57.0,False,0.57,24.509999999999998
2011-08-02,37,57.0,,0.57,21.09
2011-08-03,42,57.0,,0.57,23.939999999999998
2011-08-04,49,57.0,,0.57,27.929999999999996
2011-08-05,39,57.0,,0.57,22.229999999999997
2011-08-06,55,57.0,,0.57,31.349999999999998
2011-08-07,28,57.0,,0.57,15.959999999999999
2011-08-08,57,57.0,,0.57,32.489999999999995
2011-08-09,26,57.0,,0.57,14.819999999999999
2011-08-10,43,57.0,,0.57,24.509999999999998
2011-08-11,43,57.0,,0.57,24.509999999999998
2011-08-12,34,57.0,,0.57,19.38
2011-08-13,28,57.0,,0.57,15.959999999999999
2011-08-14,21,57.0,,0.57,11.969999999999999
2011-08-15,42,57.0,,0.57,23.939999999999998
2011-08-16,43,57.0,,0.57,24.509999999999998
2011-08-17,59,57.0,,0.57,33.629999999999995
2011-08-18,66,57.0,,0.57,37.62
2011-08-19,73,57.0,,0.57,41.61
2011-08-20,41,57.0,,0.57,23.369999999999997
2011-08-21,34,57.0,,0.57,19.38
2011-08-22,70,57.0,,0.57,39.9
2011-08-23,36,57.0,,0.57,20.52
2011-08-24,68,57.0,,0.57,38.76
2011-08-25,79,57.0,,0.57,45.029999999999994
2011-08-26,65,57.0,,0.57,37.05
2011-08-27,13,57.0,,0.57,7.409999999999999
2011-08-28,32,57.0,,0.57,18.24
2011-08-29,63,57.0,,0.57,35.91
2011-08-30,100,57.0,,0.57,56.99999999999999
2011-08-31,74,57.0,,0.57,42.18
2011-09-01,72,77.0,False,0.77,55.44
2011-09-02,30,77.0,,0.77,23.1
2011-09-03,36,77.0,,0.77,27.72
2011-09-04,25,77.0,,0.77,19.25
2011-09-05,94,77.0,,0.77,72.38
2011-09-06,84,77.0,,0.77,64.68
2011-09-07,70,77.0,,0.77,53.9
2011-09-08,85,77.0,,0.77,65.45
2011-09-09,88,77.0,,0.77,67.76
2011-09-10,41,77.0,,0.77,31.57
2011-09-11,41,77.0,,0.77,31.57
2011-09-12,60,77.0,,0.77,46.2
2011-09-13,60,77.0,,0.77,46.2
2011-09-14,100,77.0,,0.77,77.0
2011-09-15,65,77.0,,0.77,50.050000000000004
2011-09-16,53,77.0,,0.77,40.81
2011-09-17,24,77.0,,0.77,18.48
2011-09-18,40,77.0,,0.77,30.8
2011-09-19,55,77.0,,0.77,42.35
2011-09-20,78,77.0,,0.77,60.06
2011-09-21,65,77.0,,0.77,50.050000000000004
2011-09-22,64,77.0,,0.77,49.28
2011-09-23,43,77.0,,0.77,33.11
2011-09-24,29,77.0,,0.77,22.330000000000002
2011-09-25,17,77.0,,0.77,13.09
2011-09-26,91,77.0,,0.77,70.07000000000001
2011-09-27,100,77.0,,0.77,77.0
2011-09-28,68,77.0,,0.77,52.36
2011-09-29,50,77.0,,0.77,38.5
2011-09-30,59,77.0,,0.77,45.43
2011-10-01,20,72.0,False,0.72,14.399999999999999
2011-10-02,0,72.0,,0.72,0.0
2011-10-03,75,72.0,,0.72,54.0
2011-10-04,38,72.0,,0.72,27.36
2011-10-05,54,72.0,,0.72,38.879999999999995
2011-10-06,70,72.0,,0.72,50.4
2011-10-07,45,72.0,,0.72,32.4
2011-10-08,40,72.0,,0.72,28.799999999999997
2011-10-09,50,72.0,,0.72,36.0
2011-10-10,27,72.0,,0.72,19.439999999999998
2011-10-11,84,72.0,,0.72,60.48
2011-10-12,69,72.0,,0.72,49.68
2011-10-13,27,72.0,,0.72,19.439999999999998
2011-10-14,77,72.0,,0.72,55.44
2011-10-15,34,72.0,,0.72,24.48
2011-10-16,34,72.0,,0.72,24.48
2011-10-17,76,72.0,,0.72,54.72
2011-10-18,71,72.0,,0.72,51.12
2011-10-19,49,72.0,,0.72,35.28
2011-10-20,47,72.0,,0.72,33.839999999999996
2011-10-21,53,72.0,,0.72,38.16
2011-10-22,10,72.0,,0.72,7.199999999999999
2011-10-23,25,72.0,,0.72,18.0
2011-10-24,100,72.0,,0.72,72.0
2011-10-25,87,72.0,,0.72,62.64
2011-10-26,64,72.0,,0.72,46.08
2011-10-27,53,72.0,,0.72,38.16
2011-10-28,32,72.0,,0.72,23.04
2011-10-29,19,72.0,,0.72,13.68
2011-10-30,25,72.0,,0.72,18.0
2011-10-31,51,72.0,,0.72,36.72
2011-11-01,63,67.0,False,0.67,42.21
2011-11-02,95,67.0,,0.67,63.650000000000006
2011-11-03,80,67.0,,0.67,53.6
2011-11-04,68,67.0,,0.67,45.56
2011-11-05,38,67.0,,0.67,25.46
2011-11-06,49,67.0,,0.67,32.830000000000005
2011-11-07,65,67.0,,0.67,43.550000000000004
2011-11-08,82,67.0,,0.67,54.940000000000005
2011-11-09,49,67.0,,0.67,32.830000000000005
2011-11-10,85,67.0,,0.67,56.95
2011-11-11,89,67.0,,0.67,59.63
2011-11-12,50,67.0,,0.67,33.5
2011-11-13,44,67.0,,0.67,29.48
2011-11-14,34,67.0,,0.67,22.78
2011-11-15,78,67.0,,0.67,52.260000000000005
2011-11-16,88,67.0,,0.67,58.96
2011-11-17,78,67.0,,0.67,52.260000000000005
2011-11-18,31,67.0,,0.67,20.77
2011-11-19,25,67.0,,0.67,16.75
2011-11-20,19,67.0,,0.67,12.73
2011-11-21,35,67.0,,0.67,23.450000000000003
2011-11-22,64,67.0,,0.67,42.88
2011-11-23,47,67.0,,0.67,31.490000000000002
2011-11-24,13,67.0,,0.67,8.71
2011-11-25,31,67.0,,0.67,20.77
2011-11-26,43,67.0,,0.67,28.810000000000002
2011-11-27,36,67.0,,0.67,24.12
2011-11-28,47,67.0,,0.67,31.490000000000002
2011-11-29,79,67.0,,0.67,52.93
2011-11-30,100,67.0,,0.67,67.0
2011-12-01,100,46.0,False,0.46,46.0
2011-12-02,53,46.0,,0.46,24.380000000000003
2011-12-03,44,46.0,,0.46,20.240000000000002
2011-12-04,31,46.0,,0.46,14.26
2011-12-05,55,46.0,,0.46,25.3
2011-12-06,69,46.0,,0.46,31.740000000000002
2011-12-07,80,46.0,,0.46,36.800000000000004
2011-12-08,56,46.0,,0.46,25.76
2011-12-09,69,46.0,,0.46,31.740000000000002
2011-12-10,56,46.0,,0.46,25.76
2011-12-11,44,46.0,,0.46,20.240000000000002
2011-12-12,80,46.0,,0.46,36.800000000000004
2011-12-13,80,46.0,,0.46,36.800000000000004
2011-12-14,61,46.0,,0.46,28.060000000000002
2011-12-15,52,46.0,,0.46,23.92
2011-12-16,32,46.0,,0.46,14.72
2011-12-17,32,46.0,,0.46,14.72
2011-12-18,19,46.0,,0.46,8.74
2011-12-19,74,46.0,,0.46,34.04
2011-12-20,10,46.0,,0.46,4.6000000000000005
2011-12-21,27,46.0,,0.46,12.42
2011-12-22,44,46.0,,0.46,20.240000000000002
2011-12-23,30,46.0,,0.46,13.8
2011-12-24,35,46.0,,0.46,16.1
2011-12-25,31,46.0,,0.46,14.26
2011-12-26,19,46.0,,0.46,8.74
2011-12-27,44,46.0,,0.46,20.240000000000002
2011-12-28,32,46.0,,0.46,14.72
2011-12-29,22,46.0,,0.46,10.120000000000001
2011-12-30,45,46.0,,0.46,20.7
2011-12-31,25,46.0,,0.46,11.5
2012-01-01,18,61.0,False,0.61,10.98
2012-01-02,19,61.0,,0.61,11.59
2012-01-03,57,61.0,,0.61,34.769999999999996
2012-01-04,65,61.0,,0.61,39.65
2012-01-05,65,61.0,,0.61,39.65
2012-01-06,57,61.0,,0.61,34.769999999999996
2012-01-07,32,61.0,,0.61,19.52
2012-01-08,46,61.0,,0.61,28.06
2012-01-09,72,61.0,,0.61,43.92
2012-01-10,68,61.0,,0.61,41.48
2012-01-11,46,61.0,,0.61,28.06
2012-01-12,42,61.0,,0.61,25.62
2012-01-13,100,61.0,,0.61,61.0
2012-01-14,57,61.0,,0.61,34.769999999999996
2012-01-15,36,61.0,,0.61,21.96
2012-01-16,30,61.0,,0.61,18.3
2012-01-17,67,61.0,,0.61,40.87
2012-01-18,79,61.0,,0.61,48.19
2012-01-19,50,61.0,,0.61,30.5
2012-01-20,43,61.0,,0.61,26.23
2012-01-21,50,61.0,,0.61,30.5
2012-01-22,40,61.0,,0.61,24.4
2012-01-23,61,61.0,,0.61,37.21
2012-01-24,58,61.0,,0.61,35.38
2012-01-25,54,61.0,,0.61,32.94
2012-01-26,66,61.0,,0.61,40.26
2012-01-27,65,61.0,,0.61,39.65
2012-01-28,26,61.0,,0.61,15.86
2012-01-29,52,61.0,,0.61,31.72
2012-01-30,74,61.0,,0.61,45.14
2012-01-31,78,61.0,,0.61,47.58
