date,SOCIAL SECURITY CARD_unscaled,SOCIAL SECURITY CARD_monthly,isPartial,scale,SOCIAL SECURITY CARD
2006-08-30,63,81.0,,0.81,51.03
2006-08-31,41,81.0,,0.81,33.21
2006-09-01,40,70.0,False,0.7,28.0
2006-09-02,39,70.0,,0.7,27.299999999999997
2006-09-03,20,70.0,,0.7,14.0
2006-09-04,17,70.0,,0.7,11.899999999999999
2006-09-05,100,70.0,,0.7,70.0
2006-09-06,78,70.0,,0.7,54.599999999999994
2006-09-07,78,70.0,,0.7,54.599999999999994
2006-09-08,69,70.0,,0.7,48.3
2006-09-09,55,70.0,,0.7,38.5
2006-09-10,18,70.0,,0.7,12.6
2006-09-11,53,70.0,,0.7,37.099999999999994
2006-09-12,58,70.0,,0.7,40.599999999999994
2006-09-13,47,70.0,,0.7,32.9
2006-09-14,47,70.0,,0.7,32.9
2006-09-15,69,70.0,,0.7,48.3
2006-09-16,28,70.0,,0.7,19.599999999999998
2006-09-17,37,70.0,,0.7,25.9
2006-09-18,53,70.0,,0.7,37.099999999999994
2006-09-19,57,70.0,,0.7,39.9
2006-09-20,53,70.0,,0.7,37.099999999999994
2006-09-21,59,70.0,,0.7,41.3
2006-09-22,57,70.0,,0.7,39.9
2006-09-23,36,70.0,,0.7,25.2
2006-09-24,9,70.0,,0.7,6.3
2006-09-25,28,70.0,,0.7,19.599999999999998
2006-09-26,68,70.0,,0.7,47.599999999999994
2006-09-27,100,70.0,,0.7,70.0
2006-09-28,76,70.0,,0.7,53.199999999999996
2006-09-29,87,70.0,,0.7,60.9
2006-09-30,18,70.0,,0.7,12.6
2006-10-01,19,82.0,False,0.82,15.579999999999998
2006-10-02,74,82.0,,0.82,60.68
2006-10-03,73,82.0,,0.82,59.86
2006-10-04,55,82.0,,0.82,45.099999999999994
2006-10-05,44,82.0,,0.82,36.08
2006-10-06,33,82.0,,0.82,27.06
2006-10-07,10,82.0,,0.82,8.2
2006-10-08,10,82.0,,0.82,8.2
2006-10-09,51,82.0,,0.82,41.82
2006-10-10,48,82.0,,0.82,39.36
2006-10-11,79,82.0,,0.82,64.78
2006-10-12,55,82.0,,0.82,45.099999999999994
2006-10-13,47,82.0,,0.82,38.54
2006-10-14,10,82.0,,0.82,8.2
2006-10-15,19,82.0,,0.82,15.579999999999998
2006-10-16,67,82.0,,0.82,54.94
2006-10-17,23,82.0,,0.82,18.86
2006-10-18,54,82.0,,0.82,44.279999999999994
2006-10-19,61,82.0,,0.82,50.019999999999996
2006-10-20,45,82.0,,0.82,36.9
2006-10-21,39,82.0,,0.82,31.979999999999997
2006-10-22,19,82.0,,0.82,15.579999999999998
2006-10-23,100,82.0,,0.82,82.0
2006-10-24,41,82.0,,0.82,33.62
2006-10-25,53,82.0,,0.82,43.46
2006-10-26,36,82.0,,0.82,29.52
2006-10-27,32,82.0,,0.82,26.24
2006-10-28,28,82.0,,0.82,22.959999999999997
2006-10-29,28,82.0,,0.82,22.959999999999997
2006-10-30,49,82.0,,0.82,40.18
2006-10-31,65,82.0,,0.82,53.3
2006-11-01,31,65.0,False,0.65,20.150000000000002
2006-11-02,30,65.0,,0.65,19.5
2006-11-03,100,65.0,,0.65,65.0
2006-11-04,18,65.0,,0.65,11.700000000000001
2006-11-05,28,65.0,,0.65,18.2
2006-11-06,53,65.0,,0.65,34.45
2006-11-07,50,65.0,,0.65,32.5
2006-11-08,55,65.0,,0.65,35.75
2006-11-09,65,65.0,,0.65,42.25
2006-11-10,39,65.0,,0.65,25.35
2006-11-11,18,65.0,,0.65,11.700000000000001
2006-11-12,9,65.0,,0.65,5.8500000000000005
2006-11-13,70,65.0,,0.65,45.5
2006-11-14,34,65.0,,0.65,22.1
2006-11-15,69,65.0,,0.65,44.85
2006-11-16,12,65.0,,0.65,7.800000000000001
2006-11-17,37,65.0,,0.65,24.05
2006-11-18,18,65.0,,0.65,11.700000000000001
2006-11-19,27,65.0,,0.65,17.55
2006-11-20,46,65.0,,0.65,29.900000000000002
2006-11-21,64,65.0,,0.65,41.6
2006-11-22,26,65.0,,0.65,16.900000000000002
2006-11-23,10,65.0,,0.65,6.5
2006-11-24,36,65.0,,0.65,23.400000000000002
2006-11-25,47,65.0,,0.65,30.55
2006-11-26,27,65.0,,0.65,17.55
2006-11-27,39,65.0,,0.65,25.35
2006-11-28,59,65.0,,0.65,38.35
2006-11-29,83,65.0,,0.65,53.95
2006-11-30,50,65.0,,0.65,32.5
2006-12-01,27,61.0,False,0.61,16.47
2006-12-02,38,61.0,,0.61,23.18
2006-12-03,23,61.0,,0.61,14.03
2006-12-04,65,61.0,,0.61,39.65
2006-12-05,50,61.0,,0.61,30.5
2006-12-06,66,61.0,,0.61,40.26
2006-12-07,46,61.0,,0.61,28.06
2006-12-08,69,61.0,,0.61,42.089999999999996
2006-12-09,0,61.0,,0.61,0.0
2006-12-10,16,61.0,,0.61,9.76
2006-12-11,41,61.0,,0.61,25.009999999999998
2006-12-12,49,61.0,,0.61,29.89
2006-12-13,30,61.0,,0.61,18.3
2006-12-14,68,61.0,,0.61,41.48
2006-12-15,22,61.0,,0.61,13.42
2006-12-16,32,61.0,,0.61,19.52
2006-12-17,17,61.0,,0.61,10.37
2006-12-18,43,61.0,,0.61,26.23
2006-12-19,48,61.0,,0.61,29.28
2006-12-20,17,61.0,,0.61,10.37
2006-12-21,29,61.0,,0.61,17.69
2006-12-22,26,61.0,,0.61,15.86
2006-12-23,36,61.0,,0.61,21.96
2006-12-24,20,61.0,,0.61,12.2
2006-12-25,0,61.0,,0.61,0.0
2006-12-26,73,61.0,,0.61,44.53
2006-12-27,100,61.0,,0.61,61.0
2006-12-28,25,61.0,,0.61,15.25
2006-12-29,26,61.0,,0.61,15.86
2006-12-30,16,61.0,,0.61,9.76
2006-12-31,8,61.0,,0.61,4.88
2007-01-01,20,77.0,False,0.77,15.4
2007-01-02,78,77.0,,0.77,60.06
2007-01-03,68,77.0,,0.77,52.36
2007-01-04,51,77.0,,0.77,39.27
2007-01-05,69,77.0,,0.77,53.13
2007-01-06,49,77.0,,0.77,37.730000000000004
2007-01-07,17,77.0,,0.77,13.09
2007-01-08,68,77.0,,0.77,52.36
2007-01-09,76,77.0,,0.77,58.52
2007-01-10,11,77.0,,0.77,8.47
2007-01-11,73,77.0,,0.77,56.21
2007-01-12,63,77.0,,0.77,48.51
2007-01-13,49,77.0,,0.77,37.730000000000004
2007-01-14,25,77.0,,0.77,19.25
2007-01-15,36,77.0,,0.77,27.72
2007-01-16,70,77.0,,0.77,53.9
2007-01-17,71,77.0,,0.77,54.67
2007-01-18,38,77.0,,0.77,29.26
2007-01-19,62,77.0,,0.77,47.74
2007-01-20,56,77.0,,0.77,43.120000000000005
2007-01-21,32,77.0,,0.77,24.64
2007-01-22,81,77.0,,0.77,62.370000000000005
2007-01-23,100,77.0,,0.77,77.0
2007-01-24,54,77.0,,0.77,41.58
2007-01-25,70,77.0,,0.77,53.9
2007-01-26,34,77.0,,0.77,26.18
2007-01-27,24,77.0,,0.77,18.48
2007-01-28,32,77.0,,0.77,24.64
2007-01-29,63,77.0,,0.77,48.51
2007-01-30,31,77.0,,0.77,23.87
2007-01-31,52,77.0,,0.77,40.04
2007-02-01,46,69.0,False,0.69,31.74
2007-02-02,68,69.0,,0.69,46.919999999999995
2007-02-03,52,69.0,,0.69,35.879999999999995
2007-02-04,15,69.0,,0.69,10.35
2007-02-05,68,69.0,,0.69,46.919999999999995
2007-02-06,45,69.0,,0.69,31.049999999999997
2007-02-07,75,69.0,,0.69,51.74999999999999
2007-02-08,50,69.0,,0.69,34.5
2007-02-09,85,69.0,,0.69,58.65
2007-02-10,52,69.0,,0.69,35.879999999999995
2007-02-11,53,69.0,,0.69,36.57
2007-02-12,75,69.0,,0.69,51.74999999999999
2007-02-13,39,69.0,,0.69,26.909999999999997
2007-02-14,50,69.0,,0.69,34.5
2007-02-15,36,69.0,,0.69,24.839999999999996
2007-02-16,59,69.0,,0.69,40.709999999999994
2007-02-17,31,69.0,,0.69,21.389999999999997
2007-02-18,16,69.0,,0.69,11.04
2007-02-19,17,69.0,,0.69,11.729999999999999
2007-02-20,35,69.0,,0.69,24.15
2007-02-21,45,69.0,,0.69,31.049999999999997
2007-02-22,62,69.0,,0.69,42.779999999999994
2007-02-23,37,69.0,,0.69,25.529999999999998
2007-02-24,37,69.0,,0.69,25.529999999999998
2007-02-25,22,69.0,,0.69,15.18
2007-02-26,100,69.0,,0.69,69.0
2007-02-27,54,69.0,,0.69,37.26
2007-02-28,39,69.0,,0.69,26.909999999999997
2007-03-01,59,65.0,False,0.65,38.35
2007-03-02,42,65.0,,0.65,27.3
2007-03-03,34,65.0,,0.65,22.1
2007-03-04,30,65.0,,0.65,19.5
2007-03-05,90,65.0,,0.65,58.5
2007-03-06,84,65.0,,0.65,54.6
2007-03-07,61,65.0,,0.65,39.65
2007-03-08,56,65.0,,0.65,36.4
2007-03-09,55,65.0,,0.65,35.75
2007-03-10,50,65.0,,0.65,32.5
2007-03-11,20,65.0,,0.65,13.0
2007-03-12,70,65.0,,0.65,45.5
2007-03-13,74,65.0,,0.65,48.1
2007-03-14,74,65.0,,0.65,48.1
2007-03-15,34,65.0,,0.65,22.1
2007-03-16,53,65.0,,0.65,34.45
2007-03-17,25,65.0,,0.65,16.25
2007-03-18,46,65.0,,0.65,29.900000000000002
2007-03-19,100,65.0,,0.65,65.0
2007-03-20,49,65.0,,0.65,31.85
2007-03-21,60,65.0,,0.65,39.0
2007-03-22,61,65.0,,0.65,39.65
2007-03-23,43,65.0,,0.65,27.95
2007-03-24,31,65.0,,0.65,20.150000000000002
2007-03-25,46,65.0,,0.65,29.900000000000002
2007-03-26,63,65.0,,0.65,40.95
2007-03-27,98,65.0,,0.65,63.7
2007-03-28,72,65.0,,0.65,46.800000000000004
2007-03-29,70,65.0,,0.65,45.5
2007-03-30,72,65.0,,0.65,46.800000000000004
2007-03-31,20,65.0,,0.65,13.0
2007-04-01,27,67.0,False,0.67,18.09
2007-04-02,71,67.0,,0.67,47.57
2007-04-03,44,67.0,,0.67,29.48
2007-04-04,64,67.0,,0.67,42.88
2007-04-05,51,67.0,,0.67,34.17
2007-04-06,61,67.0,,0.67,40.870000000000005
2007-04-07,45,67.0,,0.67,30.150000000000002
2007-04-08,29,67.0,,0.67,19.43
2007-04-09,35,67.0,,0.67,23.450000000000003
2007-04-10,53,67.0,,0.67,35.510000000000005
2007-04-11,37,67.0,,0.67,24.790000000000003
2007-04-12,47,67.0,,0.67,31.490000000000002
2007-04-13,100,67.0,,0.67,67.0
2007-04-14,51,67.0,,0.67,34.17
2007-04-15,16,67.0,,0.67,10.72
2007-04-16,88,67.0,,0.67,58.96
2007-04-17,69,67.0,,0.67,46.230000000000004
2007-04-18,45,67.0,,0.67,30.150000000000002
2007-04-19,57,67.0,,0.67,38.190000000000005
2007-04-20,28,67.0,,0.67,18.76
2007-04-21,60,67.0,,0.67,40.2
2007-04-22,49,67.0,,0.67,32.830000000000005
2007-04-23,53,67.0,,0.67,35.510000000000005
2007-04-24,69,67.0,,0.67,46.230000000000004
2007-04-25,41,67.0,,0.67,27.470000000000002
2007-04-26,39,67.0,,0.67,26.130000000000003
2007-04-27,51,67.0,,0.67,34.17
2007-04-28,18,67.0,,0.67,12.06
2007-04-29,14,67.0,,0.67,9.38
2007-04-30,67,67.0,,0.67,44.89
2007-05-01,57,63.0,False,0.63,35.910000000000004
2007-05-02,31,63.0,,0.63,19.53
2007-05-03,43,63.0,,0.63,27.09
2007-05-04,22,63.0,,0.63,13.86
2007-05-05,8,63.0,,0.63,5.04
2007-05-06,55,63.0,,0.63,34.65
2007-05-07,80,63.0,,0.63,50.4
2007-05-08,50,63.0,,0.63,31.5
2007-05-09,25,63.0,,0.63,15.75
2007-05-10,41,63.0,,0.63,25.830000000000002
2007-05-11,60,63.0,,0.63,37.8
2007-05-12,33,63.0,,0.63,20.79
2007-05-13,60,63.0,,0.63,37.8
2007-05-14,82,63.0,,0.63,51.660000000000004
2007-05-15,64,63.0,,0.63,40.32
2007-05-16,65,63.0,,0.63,40.95
2007-05-17,61,63.0,,0.63,38.43
2007-05-18,38,63.0,,0.63,23.94
2007-05-19,49,63.0,,0.63,30.87
2007-05-20,24,63.0,,0.63,15.120000000000001
2007-05-21,80,63.0,,0.63,50.4
2007-05-22,45,63.0,,0.63,28.35
2007-05-23,51,63.0,,0.63,32.13
2007-05-24,57,63.0,,0.63,35.910000000000004
2007-05-25,63,63.0,,0.63,39.69
2007-05-26,43,63.0,,0.63,27.09
2007-05-27,36,63.0,,0.63,22.68
2007-05-28,38,63.0,,0.63,23.94
2007-05-29,100,63.0,,0.63,63.0
2007-05-30,65,63.0,,0.63,40.95
2007-05-31,97,63.0,,0.63,61.11
2007-06-01,38,83.0,False,0.83,31.54
2007-06-02,30,83.0,,0.83,24.9
2007-06-03,18,83.0,,0.83,14.94
2007-06-04,60,83.0,,0.83,49.8
2007-06-05,41,83.0,,0.83,34.03
2007-06-06,23,83.0,,0.83,19.09
2007-06-07,24,83.0,,0.83,19.919999999999998
2007-06-08,51,83.0,,0.83,42.33
2007-06-09,12,83.0,,0.83,9.959999999999999
2007-06-10,31,83.0,,0.83,25.73
2007-06-11,58,83.0,,0.83,48.14
2007-06-12,39,83.0,,0.83,32.37
2007-06-13,62,83.0,,0.83,51.46
2007-06-14,40,83.0,,0.83,33.199999999999996
2007-06-15,31,83.0,,0.83,25.73
2007-06-16,35,83.0,,0.83,29.049999999999997
2007-06-17,36,83.0,,0.83,29.88
2007-06-18,54,83.0,,0.83,44.82
2007-06-19,42,83.0,,0.83,34.86
2007-06-20,68,83.0,,0.83,56.44
2007-06-21,100,83.0,,0.83,83.0
2007-06-22,34,83.0,,0.83,28.22
2007-06-23,44,83.0,,0.83,36.519999999999996
2007-06-24,6,83.0,,0.83,4.9799999999999995
2007-06-25,50,83.0,,0.83,41.5
2007-06-26,61,83.0,,0.83,50.629999999999995
2007-06-27,39,83.0,,0.83,32.37
2007-06-28,48,83.0,,0.83,39.839999999999996
2007-06-29,46,83.0,,0.83,38.18
2007-06-30,25,83.0,,0.83,20.75
2007-07-01,38,81.0,False,0.81,30.78
2007-07-02,100,81.0,,0.81,81.0
2007-07-03,48,81.0,,0.81,38.88
2007-07-04,27,81.0,,0.81,21.87
2007-07-05,67,81.0,,0.81,54.27
2007-07-06,59,81.0,,0.81,47.790000000000006
2007-07-07,14,81.0,,0.81,11.34
2007-07-08,14,81.0,,0.81,11.34
2007-07-09,77,81.0,,0.81,62.370000000000005
2007-07-10,45,81.0,,0.81,36.45
2007-07-11,78,81.0,,0.81,63.18000000000001
2007-07-12,47,81.0,,0.81,38.07
2007-07-13,30,81.0,,0.81,24.3
2007-07-14,0,81.0,,0.81,0.0
2007-07-15,14,81.0,,0.81,11.34
2007-07-16,49,81.0,,0.81,39.690000000000005
2007-07-17,58,81.0,,0.81,46.980000000000004
2007-07-18,54,81.0,,0.81,43.74
2007-07-19,68,81.0,,0.81,55.080000000000005
2007-07-20,69,81.0,,0.81,55.89
2007-07-21,51,81.0,,0.81,41.31
2007-07-22,30,81.0,,0.81,24.3
2007-07-23,59,81.0,,0.81,47.790000000000006
2007-07-24,36,81.0,,0.81,29.160000000000004
2007-07-25,50,81.0,,0.81,40.5
2007-07-26,52,81.0,,0.81,42.120000000000005
2007-07-27,49,81.0,,0.81,39.690000000000005
2007-07-28,42,81.0,,0.81,34.02
2007-07-29,43,81.0,,0.81,34.830000000000005
2007-07-30,45,81.0,,0.81,36.45
2007-07-31,40,81.0,,0.81,32.400000000000006
2007-08-01,56,92.0,False,0.92,51.52
2007-08-02,67,92.0,,0.92,61.64
2007-08-03,65,92.0,,0.92,59.800000000000004
2007-08-04,34,92.0,,0.92,31.28
2007-08-05,38,92.0,,0.92,34.96
2007-08-06,76,92.0,,0.92,69.92
2007-08-07,70,92.0,,0.92,64.4
2007-08-08,60,92.0,,0.92,55.2
2007-08-09,68,92.0,,0.92,62.56
2007-08-10,46,92.0,,0.92,42.32
2007-08-11,34,92.0,,0.92,31.28
2007-08-12,42,92.0,,0.92,38.64
2007-08-13,100,92.0,,0.92,92.0
2007-08-14,49,92.0,,0.92,45.080000000000005
2007-08-15,81,92.0,,0.92,74.52000000000001
2007-08-16,66,92.0,,0.92,60.720000000000006
2007-08-17,49,92.0,,0.92,45.080000000000005
2007-08-18,44,92.0,,0.92,40.480000000000004
2007-08-19,22,92.0,,0.92,20.240000000000002
2007-08-20,67,92.0,,0.92,61.64
2007-08-21,53,92.0,,0.92,48.760000000000005
2007-08-22,68,92.0,,0.92,62.56
2007-08-23,31,92.0,,0.92,28.52
2007-08-24,53,92.0,,0.92,48.760000000000005
2007-08-25,43,92.0,,0.92,39.56
2007-08-26,21,92.0,,0.92,19.32
2007-08-27,48,92.0,,0.92,44.160000000000004
2007-08-28,69,92.0,,0.92,63.480000000000004
2007-08-29,76,92.0,,0.92,69.92
2007-08-30,40,92.0,,0.92,36.800000000000004
2007-08-31,41,92.0,,0.92,37.72
2007-09-01,37,76.0,False,0.76,28.12
2007-09-02,10,76.0,,0.76,7.6
2007-09-03,8,76.0,,0.76,6.08
2007-09-04,76,76.0,,0.76,57.76
2007-09-05,57,76.0,,0.76,43.32
2007-09-06,75,76.0,,0.76,57.0
2007-09-07,78,76.0,,0.76,59.28
2007-09-08,42,76.0,,0.76,31.92
2007-09-09,66,76.0,,0.76,50.160000000000004
2007-09-10,77,76.0,,0.76,58.52
2007-09-11,81,76.0,,0.76,61.56
2007-09-12,68,76.0,,0.76,51.68
2007-09-13,57,76.0,,0.76,43.32
2007-09-14,47,76.0,,0.76,35.72
2007-09-15,68,76.0,,0.76,51.68
2007-09-16,8,76.0,,0.76,6.08
2007-09-17,100,76.0,,0.76,76.0
2007-09-18,27,76.0,,0.76,20.52
2007-09-19,94,76.0,,0.76,71.44
2007-09-20,74,76.0,,0.76,56.24
2007-09-21,59,76.0,,0.76,44.84
2007-09-22,58,76.0,,0.76,44.08
2007-09-23,66,76.0,,0.76,50.160000000000004
2007-09-24,98,76.0,,0.76,74.48
2007-09-25,75,76.0,,0.76,57.0
2007-09-26,54,76.0,,0.76,41.04
2007-09-27,61,76.0,,0.76,46.36
2007-09-28,67,76.0,,0.76,50.92
2007-09-29,52,76.0,,0.76,39.52
2007-09-30,42,76.0,,0.76,31.92
2007-10-01,38,66.0,False,0.66,25.080000000000002
2007-10-02,66,66.0,,0.66,43.56
2007-10-03,67,66.0,,0.66,44.22
2007-10-04,34,66.0,,0.66,22.44
2007-10-05,50,66.0,,0.66,33.0
2007-10-06,20,66.0,,0.66,13.200000000000001
2007-10-07,45,66.0,,0.66,29.700000000000003
2007-10-08,60,66.0,,0.66,39.6
2007-10-09,58,66.0,,0.66,38.28
2007-10-10,100,66.0,,0.66,66.0
2007-10-11,34,66.0,,0.66,22.44
2007-10-12,73,66.0,,0.66,48.18
2007-10-13,33,66.0,,0.66,21.78
2007-10-14,13,66.0,,0.66,8.58
2007-10-15,59,66.0,,0.66,38.940000000000005
2007-10-16,16,66.0,,0.66,10.56
2007-10-17,49,66.0,,0.66,32.34
2007-10-18,71,66.0,,0.66,46.86
2007-10-19,35,66.0,,0.66,23.1
2007-10-20,51,66.0,,0.66,33.660000000000004
2007-10-21,19,66.0,,0.66,12.540000000000001
2007-10-22,48,66.0,,0.66,31.68
2007-10-23,39,66.0,,0.66,25.740000000000002
2007-10-24,49,66.0,,0.66,32.34
2007-10-25,29,66.0,,0.66,19.14
2007-10-26,44,66.0,,0.66,29.040000000000003
2007-10-27,25,66.0,,0.66,16.5
2007-10-28,25,66.0,,0.66,16.5
2007-10-29,49,66.0,,0.66,32.34
2007-10-30,29,66.0,,0.66,19.14
2007-10-31,55,66.0,,0.66,36.300000000000004
2007-11-01,63,60.0,False,0.6,37.8
2007-11-02,57,60.0,,0.6,34.199999999999996
2007-11-03,39,60.0,,0.6,23.4
2007-11-04,25,60.0,,0.6,15.0
2007-11-05,83,60.0,,0.6,49.8
2007-11-06,67,60.0,,0.6,40.199999999999996
2007-11-07,100,60.0,,0.6,60.0
2007-11-08,61,60.0,,0.6,36.6
2007-11-09,59,60.0,,0.6,35.4
2007-11-10,33,60.0,,0.6,19.8
2007-11-11,42,60.0,,0.6,25.2
2007-11-12,68,60.0,,0.6,40.8
2007-11-13,78,60.0,,0.6,46.8
2007-11-14,66,60.0,,0.6,39.6
2007-11-15,67,60.0,,0.6,40.199999999999996
2007-11-16,61,60.0,,0.6,36.6
2007-11-17,29,60.0,,0.6,17.4
2007-11-18,29,60.0,,0.6,17.4
2007-11-19,75,60.0,,0.6,45.0
2007-11-20,77,60.0,,0.6,46.199999999999996
2007-11-21,55,60.0,,0.6,33.0
2007-11-22,13,60.0,,0.6,7.8
2007-11-23,32,60.0,,0.6,19.2
2007-11-24,42,60.0,,0.6,25.2
2007-11-25,12,60.0,,0.6,7.199999999999999
2007-11-26,99,60.0,,0.6,59.4
2007-11-27,70,60.0,,0.6,42.0
2007-11-28,91,60.0,,0.6,54.6
2007-11-29,50,60.0,,0.6,30.0
2007-11-30,31,60.0,,0.6,18.599999999999998
2007-12-01,67,55.0,False,0.55,36.85
2007-12-02,22,55.0,,0.55,12.100000000000001
2007-12-03,35,55.0,,0.55,19.25
2007-12-04,84,55.0,,0.55,46.2
2007-12-05,50,55.0,,0.55,27.500000000000004
2007-12-06,83,55.0,,0.55,45.650000000000006
2007-12-07,38,55.0,,0.55,20.900000000000002
2007-12-08,22,55.0,,0.55,12.100000000000001
2007-12-09,8,55.0,,0.55,4.4
2007-12-10,51,55.0,,0.55,28.05
2007-12-11,65,55.0,,0.55,35.75
2007-12-12,36,55.0,,0.55,19.8
2007-12-13,47,55.0,,0.55,25.85
2007-12-14,49,55.0,,0.55,26.950000000000003
2007-12-15,23,55.0,,0.55,12.65
2007-12-16,31,55.0,,0.55,17.05
2007-12-17,53,55.0,,0.55,29.150000000000002
2007-12-18,58,55.0,,0.55,31.900000000000002
2007-12-19,33,55.0,,0.55,18.150000000000002
2007-12-20,50,55.0,,0.55,27.500000000000004
2007-12-21,75,55.0,,0.55,41.25
2007-12-22,26,55.0,,0.55,14.3
2007-12-23,27,55.0,,0.55,14.850000000000001
2007-12-24,33,55.0,,0.55,18.150000000000002
2007-12-25,21,55.0,,0.55,11.55
2007-12-26,62,55.0,,0.55,34.1
2007-12-27,100,55.0,,0.55,55.00000000000001
2007-12-28,63,55.0,,0.55,34.650000000000006
2007-12-29,16,55.0,,0.55,8.8
2007-12-30,42,55.0,,0.55,23.1
2007-12-31,40,55.0,,0.55,22.0
2008-01-01,32,76.0,False,0.76,24.32
2008-01-02,65,76.0,,0.76,49.4
2008-01-03,72,76.0,,0.76,54.72
2008-01-04,96,76.0,,0.76,72.96000000000001
2008-01-05,24,76.0,,0.76,18.240000000000002
2008-01-06,70,76.0,,0.76,53.2
2008-01-07,100,76.0,,0.76,76.0
2008-01-08,69,76.0,,0.76,52.44
2008-01-09,81,76.0,,0.76,61.56
2008-01-10,67,76.0,,0.76,50.92
2008-01-11,72,76.0,,0.76,54.72
2008-01-12,37,76.0,,0.76,28.12
2008-01-13,34,76.0,,0.76,25.84
2008-01-14,81,76.0,,0.76,61.56
2008-01-15,72,76.0,,0.76,54.72
2008-01-16,73,76.0,,0.76,55.480000000000004
2008-01-17,67,76.0,,0.76,50.92
2008-01-18,62,76.0,,0.76,47.12
2008-01-19,59,76.0,,0.76,44.84
2008-01-20,27,76.0,,0.76,20.52
2008-01-21,37,76.0,,0.76,28.12
2008-01-22,83,76.0,,0.76,63.08
2008-01-23,64,76.0,,0.76,48.64
2008-01-24,65,76.0,,0.76,49.4
2008-01-25,89,76.0,,0.76,67.64
2008-01-26,39,76.0,,0.76,29.64
2008-01-27,32,76.0,,0.76,24.32
2008-01-28,70,76.0,,0.76,53.2
2008-01-29,68,76.0,,0.76,51.68
2008-01-30,81,76.0,,0.76,61.56
2008-01-31,48,76.0,,0.76,36.480000000000004
2008-02-01,64,67.0,False,0.67,42.88
2008-02-02,26,67.0,,0.67,17.42
2008-02-03,36,67.0,,0.67,24.12
2008-02-04,69,67.0,,0.67,46.230000000000004
2008-02-05,99,67.0,,0.67,66.33
2008-02-06,47,67.0,,0.67,31.490000000000002
2008-02-07,73,67.0,,0.67,48.910000000000004
2008-02-08,64,67.0,,0.67,42.88
2008-02-09,62,67.0,,0.67,41.54
2008-02-10,26,67.0,,0.67,17.42
2008-02-11,83,67.0,,0.67,55.61000000000001
2008-02-12,93,67.0,,0.67,62.31
2008-02-13,59,67.0,,0.67,39.53
2008-02-14,75,67.0,,0.67,50.25
2008-02-15,93,67.0,,0.67,62.31
2008-02-16,63,67.0,,0.67,42.21
2008-02-17,36,67.0,,0.67,24.12
2008-02-18,52,67.0,,0.67,34.84
2008-02-19,72,67.0,,0.67,48.24
2008-02-20,95,67.0,,0.67,63.650000000000006
2008-02-21,59,67.0,,0.67,39.53
2008-02-22,44,67.0,,0.67,29.48
2008-02-23,60,67.0,,0.67,40.2
2008-02-24,43,67.0,,0.67,28.810000000000002
2008-02-25,96,67.0,,0.67,64.32000000000001
2008-02-26,98,67.0,,0.67,65.66000000000001
2008-02-27,100,67.0,,0.67,67.0
2008-02-28,61,67.0,,0.67,40.870000000000005
2008-02-29,89,67.0,,0.67,59.63
2008-03-01,61,67.0,False,0.67,40.870000000000005
2008-03-02,46,67.0,,0.67,30.82
2008-03-03,64,67.0,,0.67,42.88
2008-03-04,51,67.0,,0.67,34.17
2008-03-05,88,67.0,,0.67,58.96
2008-03-06,73,67.0,,0.67,48.910000000000004
2008-03-07,27,67.0,,0.67,18.09
2008-03-08,22,67.0,,0.67,14.74
2008-03-09,23,67.0,,0.67,15.41
2008-03-10,94,67.0,,0.67,62.980000000000004
2008-03-11,67,67.0,,0.67,44.89
2008-03-12,63,67.0,,0.67,42.21
2008-03-13,64,67.0,,0.67,42.88
2008-03-14,68,67.0,,0.67,45.56
2008-03-15,48,67.0,,0.67,32.160000000000004
2008-03-16,8,67.0,,0.67,5.36
2008-03-17,95,67.0,,0.67,63.650000000000006
2008-03-18,69,67.0,,0.67,46.230000000000004
2008-03-19,61,67.0,,0.67,40.870000000000005
2008-03-20,89,67.0,,0.67,59.63
2008-03-21,100,67.0,,0.67,67.0
2008-03-22,18,67.0,,0.67,12.06
2008-03-23,58,67.0,,0.67,38.86
2008-03-24,85,67.0,,0.67,56.95
2008-03-25,79,67.0,,0.67,52.93
2008-03-26,89,67.0,,0.67,59.63
2008-03-27,37,67.0,,0.67,24.790000000000003
2008-03-28,39,67.0,,0.67,26.130000000000003
2008-03-29,39,67.0,,0.67,26.130000000000003
2008-03-30,38,67.0,,0.67,25.46
2008-03-31,71,67.0,,0.67,47.57
2008-04-01,54,60.0,False,0.6,32.4
2008-04-02,59,60.0,,0.6,35.4
2008-04-03,64,60.0,,0.6,38.4
2008-04-04,48,60.0,,0.6,28.799999999999997
2008-04-05,34,60.0,,0.6,20.4
2008-04-06,21,60.0,,0.6,12.6
2008-04-07,72,60.0,,0.6,43.199999999999996
2008-04-08,81,60.0,,0.6,48.6
2008-04-09,63,60.0,,0.6,37.8
2008-04-10,36,60.0,,0.6,21.599999999999998
2008-04-11,54,60.0,,0.6,32.4
2008-04-12,41,60.0,,0.6,24.599999999999998
2008-04-13,14,60.0,,0.6,8.4
2008-04-14,72,60.0,,0.6,43.199999999999996
2008-04-15,54,60.0,,0.6,32.4
2008-04-16,42,60.0,,0.6,25.2
2008-04-17,81,60.0,,0.6,48.6
2008-04-18,100,60.0,,0.6,60.0
2008-04-19,52,60.0,,0.6,31.2
2008-04-20,7,60.0,,0.6,4.2
2008-04-21,86,60.0,,0.6,51.6
