date,limited partnership_unscaled,limited partnership_monthly,isPartial,scale,limited partnership
2007-08-23,61,44.0,,0.44,26.84
2007-08-24,43,44.0,,0.44,18.92
2007-08-25,93,44.0,,0.44,40.92
2007-08-26,0,44.0,,0.44,0.0
2007-08-27,100,44.0,,0.44,44.0
2007-08-28,39,44.0,,0.44,17.16
2007-08-29,40,44.0,,0.44,17.6
2007-08-30,41,44.0,,0.44,18.04
2007-08-31,44,44.0,,0.44,19.36
2007-09-01,27,42.0,False,0.42,11.34
2007-09-02,0,42.0,,0.42,0.0
2007-09-03,0,42.0,,0.42,0.0
2007-09-04,50,42.0,,0.42,21.0
2007-09-05,100,42.0,,0.42,42.0
2007-09-06,17,42.0,,0.42,7.14
2007-09-07,35,42.0,,0.42,14.7
2007-09-08,0,42.0,,0.42,0.0
2007-09-09,0,42.0,,0.42,0.0
2007-09-10,32,42.0,,0.42,13.44
2007-09-11,16,42.0,,0.42,6.72
2007-09-12,32,42.0,,0.42,13.44
2007-09-13,33,42.0,,0.42,13.86
2007-09-14,52,42.0,,0.42,21.84
2007-09-15,50,42.0,,0.42,21.0
2007-09-16,24,42.0,,0.42,10.08
2007-09-17,16,42.0,,0.42,6.72
2007-09-18,47,42.0,,0.42,19.74
2007-09-19,81,42.0,,0.42,34.019999999999996
2007-09-20,49,42.0,,0.42,20.58
2007-09-21,52,42.0,,0.42,21.84
2007-09-22,0,42.0,,0.42,0.0
2007-09-23,0,42.0,,0.42,0.0
2007-09-24,95,42.0,,0.42,39.9
2007-09-25,15,42.0,,0.42,6.3
2007-09-26,48,42.0,,0.42,20.16
2007-09-27,81,42.0,,0.42,34.019999999999996
2007-09-28,35,42.0,,0.42,14.7
2007-09-29,25,42.0,,0.42,10.5
2007-09-30,25,42.0,,0.42,10.5
2007-10-01,40,46.0,False,0.46,18.400000000000002
2007-10-02,78,46.0,,0.46,35.88
2007-10-03,39,46.0,,0.46,17.94
2007-10-04,20,46.0,,0.46,9.200000000000001
2007-10-05,64,46.0,,0.46,29.44
2007-10-06,31,46.0,,0.46,14.26
2007-10-07,0,46.0,,0.46,0.0
2007-10-08,20,46.0,,0.46,9.200000000000001
2007-10-09,77,46.0,,0.46,35.42
2007-10-10,39,46.0,,0.46,17.94
2007-10-11,100,46.0,,0.46,46.0
2007-10-12,21,46.0,,0.46,9.66
2007-10-13,31,46.0,,0.46,14.26
2007-10-14,0,46.0,,0.46,0.0
2007-10-15,59,46.0,,0.46,27.14
2007-10-16,57,46.0,,0.46,26.220000000000002
2007-10-17,77,46.0,,0.46,35.42
2007-10-18,39,46.0,,0.46,17.94
2007-10-19,21,46.0,,0.46,9.66
2007-10-20,0,46.0,,0.46,0.0
2007-10-21,0,46.0,,0.46,0.0
2007-10-22,38,46.0,,0.46,17.48
2007-10-23,19,46.0,,0.46,8.74
2007-10-24,19,46.0,,0.46,8.74
2007-10-25,59,46.0,,0.46,27.14
2007-10-26,0,46.0,,0.46,0.0
2007-10-27,0,46.0,,0.46,0.0
2007-10-28,30,46.0,,0.46,13.8
2007-10-29,38,46.0,,0.46,17.48
2007-10-30,38,46.0,,0.46,17.48
2007-10-31,60,46.0,,0.46,27.6
2007-11-01,0,43.0,False,0.43,0.0
2007-11-02,56,43.0,,0.43,24.08
2007-11-03,40,43.0,,0.43,17.2
2007-11-04,0,43.0,,0.43,0.0
2007-11-05,52,43.0,,0.43,22.36
2007-11-06,0,43.0,,0.43,0.0
2007-11-07,51,43.0,,0.43,21.93
2007-11-08,0,43.0,,0.43,0.0
2007-11-09,0,43.0,,0.43,0.0
2007-11-10,77,43.0,,0.43,33.11
2007-11-11,0,43.0,,0.43,0.0
2007-11-12,27,43.0,,0.43,11.61
2007-11-13,100,43.0,,0.43,43.0
2007-11-14,82,43.0,,0.43,35.26
2007-11-15,78,43.0,,0.43,33.54
2007-11-16,54,43.0,,0.43,23.22
2007-11-17,39,43.0,,0.43,16.77
2007-11-18,0,43.0,,0.43,0.0
2007-11-19,26,43.0,,0.43,11.18
2007-11-20,77,43.0,,0.43,33.11
2007-11-21,57,43.0,,0.43,24.509999999999998
2007-11-22,0,43.0,,0.43,0.0
2007-11-23,0,43.0,,0.43,0.0
2007-11-24,0,43.0,,0.43,0.0
2007-11-25,0,43.0,,0.43,0.0
2007-11-26,25,43.0,,0.43,10.75
2007-11-27,72,43.0,,0.43,30.96
2007-11-28,0,43.0,,0.43,0.0
2007-11-29,74,43.0,,0.43,31.82
2007-11-30,52,43.0,,0.43,22.36
2007-12-01,25,39.0,False,0.39,9.75
2007-12-02,74,39.0,,0.39,28.86
2007-12-03,50,39.0,,0.39,19.5
2007-12-04,17,39.0,,0.39,6.63
2007-12-05,100,39.0,,0.39,39.0
2007-12-06,17,39.0,,0.39,6.63
2007-12-07,54,39.0,,0.39,21.060000000000002
2007-12-08,75,39.0,,0.39,29.25
2007-12-09,25,39.0,,0.39,9.75
2007-12-10,34,39.0,,0.39,13.26
2007-12-11,66,39.0,,0.39,25.740000000000002
2007-12-12,68,39.0,,0.39,26.52
2007-12-13,17,39.0,,0.39,6.63
2007-12-14,36,39.0,,0.39,14.040000000000001
2007-12-15,51,39.0,,0.39,19.89
2007-12-16,25,39.0,,0.39,9.75
2007-12-17,71,39.0,,0.39,27.69
2007-12-18,18,39.0,,0.39,7.0200000000000005
2007-12-19,0,39.0,,0.39,0.0
2007-12-20,19,39.0,,0.39,7.41
2007-12-21,21,39.0,,0.39,8.19
2007-12-22,29,39.0,,0.39,11.31
2007-12-23,30,39.0,,0.39,11.700000000000001
2007-12-24,0,39.0,,0.39,0.0
2007-12-25,0,39.0,,0.39,0.0
2007-12-26,70,39.0,,0.39,27.3
2007-12-27,21,39.0,,0.39,8.19
2007-12-28,21,39.0,,0.39,8.19
2007-12-29,55,39.0,,0.39,21.45
2007-12-30,28,39.0,,0.39,10.92
2007-12-31,44,39.0,,0.39,17.16
2008-01-01,30,45.0,False,0.45,13.5
2008-01-02,0,45.0,,0.45,0.0
2008-01-03,18,45.0,,0.45,8.1
2008-01-04,37,45.0,,0.45,16.650000000000002
2008-01-05,0,45.0,,0.45,0.0
2008-01-06,0,45.0,,0.45,0.0
2008-01-07,36,45.0,,0.45,16.2
2008-01-08,35,45.0,,0.45,15.75
2008-01-09,35,45.0,,0.45,15.75
2008-01-10,35,45.0,,0.45,15.75
2008-01-11,90,45.0,,0.45,40.5
2008-01-12,51,45.0,,0.45,22.95
2008-01-13,0,45.0,,0.45,0.0
2008-01-14,52,45.0,,0.45,23.400000000000002
2008-01-15,50,45.0,,0.45,22.5
2008-01-16,85,45.0,,0.45,38.25
2008-01-17,17,45.0,,0.45,7.65
2008-01-18,36,45.0,,0.45,16.2
2008-01-19,49,45.0,,0.45,22.05
2008-01-20,0,45.0,,0.45,0.0
2008-01-21,74,45.0,,0.45,33.300000000000004
2008-01-22,33,45.0,,0.45,14.85
2008-01-23,33,45.0,,0.45,14.85
2008-01-24,17,45.0,,0.45,7.65
2008-01-25,70,45.0,,0.45,31.5
2008-01-26,24,45.0,,0.45,10.8
2008-01-27,0,45.0,,0.45,0.0
2008-01-28,17,45.0,,0.45,7.65
2008-01-29,66,45.0,,0.45,29.7
2008-01-30,100,45.0,,0.45,45.0
2008-01-31,34,45.0,,0.45,15.3
2008-02-01,15,45.0,False,0.45,6.75
2008-02-02,21,45.0,,0.45,9.450000000000001
2008-02-03,0,45.0,,0.45,0.0
2008-02-04,0,45.0,,0.45,0.0
2008-02-05,96,45.0,,0.45,43.2
2008-02-06,42,45.0,,0.45,18.900000000000002
2008-02-07,100,45.0,,0.45,45.0
2008-02-08,0,45.0,,0.45,0.0
2008-02-09,0,45.0,,0.45,0.0
2008-02-10,20,45.0,,0.45,9.0
2008-02-11,56,45.0,,0.45,25.2
2008-02-12,27,45.0,,0.45,12.15
2008-02-13,97,45.0,,0.45,43.65
2008-02-14,43,45.0,,0.45,19.35
2008-02-15,31,45.0,,0.45,13.950000000000001
2008-02-16,42,45.0,,0.45,18.900000000000002
2008-02-17,64,45.0,,0.45,28.8
2008-02-18,76,45.0,,0.45,34.2
2008-02-19,97,45.0,,0.45,43.65
2008-02-20,27,45.0,,0.45,12.15
2008-02-21,70,45.0,,0.45,31.5
2008-02-22,44,45.0,,0.45,19.8
2008-02-23,0,45.0,,0.45,0.0
2008-02-24,0,45.0,,0.45,0.0
2008-02-25,28,45.0,,0.45,12.6
2008-02-26,95,45.0,,0.45,42.75
2008-02-27,41,45.0,,0.45,18.45
2008-02-28,57,45.0,,0.45,25.650000000000002
2008-02-29,15,45.0,,0.45,6.75
2008-03-01,0,53.0,False,0.53,0.0
2008-03-02,22,53.0,,0.53,11.66
2008-03-03,60,53.0,,0.53,31.8
2008-03-04,100,53.0,,0.53,53.0
2008-03-05,58,53.0,,0.53,30.740000000000002
2008-03-06,59,53.0,,0.53,31.270000000000003
2008-03-07,31,53.0,,0.53,16.43
2008-03-08,0,53.0,,0.53,0.0
2008-03-09,21,53.0,,0.53,11.13
2008-03-10,73,53.0,,0.53,38.690000000000005
2008-03-11,15,53.0,,0.53,7.95
2008-03-12,74,53.0,,0.53,39.22
2008-03-13,60,53.0,,0.53,31.8
2008-03-14,16,53.0,,0.53,8.48
2008-03-15,67,53.0,,0.53,35.510000000000005
2008-03-16,22,53.0,,0.53,11.66
2008-03-17,45,53.0,,0.53,23.85
2008-03-18,0,53.0,,0.53,0.0
2008-03-19,46,53.0,,0.53,24.380000000000003
2008-03-20,65,53.0,,0.53,34.45
2008-03-21,19,53.0,,0.53,10.07
2008-03-22,25,53.0,,0.53,13.25
2008-03-23,27,53.0,,0.53,14.31
2008-03-24,16,53.0,,0.53,8.48
2008-03-25,59,53.0,,0.53,31.270000000000003
2008-03-26,59,53.0,,0.53,31.270000000000003
2008-03-27,30,53.0,,0.53,15.9
2008-03-28,15,53.0,,0.53,7.95
2008-03-29,22,53.0,,0.53,11.66
2008-03-30,43,53.0,,0.53,22.790000000000003
2008-03-31,85,53.0,,0.53,45.050000000000004
2008-04-01,96,58.0,False,0.58,55.67999999999999
2008-04-02,79,58.0,,0.58,45.82
2008-04-03,40,58.0,,0.58,23.2
2008-04-04,0,58.0,,0.58,0.0
2008-04-05,60,58.0,,0.58,34.8
2008-04-06,59,58.0,,0.58,34.22
2008-04-07,39,58.0,,0.58,22.619999999999997
2008-04-08,0,58.0,,0.58,0.0
2008-04-09,58,58.0,,0.58,33.64
2008-04-10,60,58.0,,0.58,34.8
2008-04-11,42,58.0,,0.58,24.36
2008-04-12,0,58.0,,0.58,0.0
2008-04-13,0,58.0,,0.58,0.0
2008-04-14,19,58.0,,0.58,11.02
2008-04-15,58,58.0,,0.58,33.64
2008-04-16,100,58.0,,0.58,57.99999999999999
2008-04-17,61,58.0,,0.58,35.379999999999995
2008-04-18,65,58.0,,0.58,37.699999999999996
2008-04-19,32,58.0,,0.58,18.56
2008-04-20,94,58.0,,0.58,54.519999999999996
2008-04-21,79,58.0,,0.58,45.82
2008-04-22,58,58.0,,0.58,33.64
2008-04-23,59,58.0,,0.58,34.22
2008-04-24,80,58.0,,0.58,46.4
2008-04-25,65,58.0,,0.58,37.699999999999996
2008-04-26,31,58.0,,0.58,17.98
2008-04-27,30,58.0,,0.58,17.4
2008-04-28,0,58.0,,0.58,0.0
2008-04-29,37,58.0,,0.58,21.459999999999997
2008-04-30,19,58.0,,0.58,11.02
2008-05-01,13,47.0,False,0.47,6.109999999999999
2008-05-02,54,47.0,,0.47,25.38
2008-05-03,39,47.0,,0.47,18.33
2008-05-04,40,47.0,,0.47,18.799999999999997
2008-05-05,13,47.0,,0.47,6.109999999999999
2008-05-06,100,47.0,,0.47,47.0
2008-05-07,37,47.0,,0.47,17.39
2008-05-08,26,47.0,,0.47,12.219999999999999
2008-05-09,40,47.0,,0.47,18.799999999999997
2008-05-10,0,47.0,,0.47,0.0
2008-05-11,21,47.0,,0.47,9.87
2008-05-12,77,47.0,,0.47,36.19
2008-05-13,37,47.0,,0.47,17.39
2008-05-14,25,47.0,,0.47,11.75
2008-05-15,52,47.0,,0.47,24.439999999999998
2008-05-16,42,47.0,,0.47,19.74
2008-05-17,0,47.0,,0.47,0.0
2008-05-18,0,47.0,,0.47,0.0
2008-05-19,13,47.0,,0.47,6.109999999999999
2008-05-20,38,47.0,,0.47,17.86
2008-05-21,26,47.0,,0.47,12.219999999999999
2008-05-22,65,47.0,,0.47,30.549999999999997
2008-05-23,0,47.0,,0.47,0.0
2008-05-24,21,47.0,,0.47,9.87
2008-05-25,23,47.0,,0.47,10.809999999999999
2008-05-26,19,47.0,,0.47,8.93
2008-05-27,51,47.0,,0.47,23.97
2008-05-28,51,47.0,,0.47,23.97
2008-05-29,26,47.0,,0.47,12.219999999999999
2008-05-30,14,47.0,,0.47,6.58
2008-05-31,20,47.0,,0.47,9.399999999999999
2008-06-01,0,47.0,False,0.47,0.0
2008-06-02,31,47.0,,0.47,14.569999999999999
2008-06-03,74,47.0,,0.47,34.78
2008-06-04,30,47.0,,0.47,14.1
2008-06-05,0,47.0,,0.47,0.0
2008-06-06,100,47.0,,0.47,47.0
2008-06-07,0,47.0,,0.47,0.0
2008-06-08,25,47.0,,0.47,11.75
2008-06-09,32,47.0,,0.47,15.04
2008-06-10,47,47.0,,0.47,22.09
2008-06-11,48,47.0,,0.47,22.56
2008-06-12,99,47.0,,0.47,46.529999999999994
2008-06-13,0,47.0,,0.47,0.0
2008-06-14,25,47.0,,0.47,11.75
2008-06-15,26,47.0,,0.47,12.219999999999999
2008-06-16,16,47.0,,0.47,7.52
2008-06-17,31,47.0,,0.47,14.569999999999999
2008-06-18,64,47.0,,0.47,30.08
2008-06-19,49,47.0,,0.47,23.029999999999998
2008-06-20,52,47.0,,0.47,24.439999999999998
2008-06-21,0,47.0,,0.47,0.0
2008-06-22,25,47.0,,0.47,11.75
2008-06-23,16,47.0,,0.47,7.52
2008-06-24,16,47.0,,0.47,7.52
2008-06-25,16,47.0,,0.47,7.52
2008-06-26,16,47.0,,0.47,7.52
2008-06-27,52,47.0,,0.47,24.439999999999998
2008-06-28,0,47.0,,0.47,0.0
2008-06-29,0,47.0,,0.47,0.0
2008-06-30,16,47.0,,0.47,7.52
2008-07-01,100,50.0,False,0.5,50.0
2008-07-02,82,50.0,,0.5,41.0
2008-07-03,88,50.0,,0.5,44.0
2008-07-04,32,50.0,,0.5,16.0
2008-07-05,0,50.0,,0.5,0.0
2008-07-06,0,50.0,,0.5,0.0
2008-07-07,98,50.0,,0.5,49.0
2008-07-08,0,50.0,,0.5,0.0
2008-07-09,39,50.0,,0.5,19.5
2008-07-10,60,50.0,,0.5,30.0
2008-07-11,0,50.0,,0.5,0.0
2008-07-12,0,50.0,,0.5,0.0
2008-07-13,0,50.0,,0.5,0.0
2008-07-14,20,50.0,,0.5,10.0
2008-07-15,97,50.0,,0.5,48.5
2008-07-16,39,50.0,,0.5,19.5
2008-07-17,20,50.0,,0.5,10.0
2008-07-18,64,50.0,,0.5,32.0
2008-07-19,0,50.0,,0.5,0.0
2008-07-20,31,50.0,,0.5,15.5
2008-07-21,59,50.0,,0.5,29.5
2008-07-22,57,50.0,,0.5,28.5
2008-07-23,76,50.0,,0.5,38.0
2008-07-24,78,50.0,,0.5,39.0
2008-07-25,21,50.0,,0.5,10.5
2008-07-26,30,50.0,,0.5,15.0
2008-07-27,0,50.0,,0.5,0.0
2008-07-28,38,50.0,,0.5,19.0
2008-07-29,56,50.0,,0.5,28.0
2008-07-30,19,50.0,,0.5,9.5
2008-07-31,39,50.0,,0.5,19.5
2008-08-01,49,48.0,False,0.48,23.52
2008-08-02,17,48.0,,0.48,8.16
2008-08-03,0,48.0,,0.48,0.0
2008-08-04,11,48.0,,0.48,5.279999999999999
2008-08-05,100,48.0,,0.48,48.0
2008-08-06,11,48.0,,0.48,5.279999999999999
2008-08-07,23,48.0,,0.48,11.04
2008-08-08,24,48.0,,0.48,11.52
2008-08-09,17,48.0,,0.48,8.16
2008-08-10,0,48.0,,0.48,0.0
2008-08-11,45,48.0,,0.48,21.599999999999998
2008-08-12,11,48.0,,0.48,5.279999999999999
2008-08-13,34,48.0,,0.48,16.32
2008-08-14,23,48.0,,0.48,11.04
2008-08-15,48,48.0,,0.48,23.04
2008-08-16,0,48.0,,0.48,0.0
2008-08-17,0,48.0,,0.48,0.0
2008-08-18,23,48.0,,0.48,11.04
2008-08-19,11,48.0,,0.48,5.279999999999999
2008-08-20,45,48.0,,0.48,21.599999999999998
2008-08-21,34,48.0,,0.48,16.32
2008-08-22,60,48.0,,0.48,28.799999999999997
2008-08-23,33,48.0,,0.48,15.84
2008-08-24,17,48.0,,0.48,8.16
2008-08-25,11,48.0,,0.48,5.279999999999999
2008-08-26,32,48.0,,0.48,15.36
2008-08-27,32,48.0,,0.48,15.36
2008-08-28,56,48.0,,0.48,26.88
2008-08-29,0,48.0,,0.48,0.0
2008-08-30,0,48.0,,0.48,0.0
2008-08-31,17,48.0,,0.48,8.16
2008-09-01,18,42.0,False,0.42,7.56
2008-09-02,66,42.0,,0.42,27.72
2008-09-03,39,42.0,,0.42,16.38
2008-09-04,91,42.0,,0.42,38.22
2008-09-05,82,42.0,,0.42,34.44
2008-09-06,0,42.0,,0.42,0.0
2008-09-07,19,42.0,,0.42,7.9799999999999995
2008-09-08,38,42.0,,0.42,15.959999999999999
2008-09-09,50,42.0,,0.42,21.0
2008-09-10,38,42.0,,0.42,15.959999999999999
2008-09-11,39,42.0,,0.42,16.38
2008-09-12,14,42.0,,0.42,5.88
2008-09-13,19,42.0,,0.42,7.9799999999999995
2008-09-14,0,42.0,,0.42,0.0
2008-09-15,26,42.0,,0.42,10.92
2008-09-16,13,42.0,,0.42,5.46
2008-09-17,51,42.0,,0.42,21.419999999999998
2008-09-18,65,42.0,,0.42,27.3
2008-09-19,55,42.0,,0.42,23.099999999999998
2008-09-20,20,42.0,,0.42,8.4
2008-09-21,19,42.0,,0.42,7.9799999999999995
2008-09-22,100,42.0,,0.42,42.0
