date,early intervention_unscaled,early intervention_monthly,isPartial,scale,early intervention
2019-11-01,33,57.0,False,0.57,18.81
2019-11-02,19,57.0,,0.57,10.829999999999998
2019-11-03,23,57.0,,0.57,13.11
2019-11-04,67,57.0,,0.57,38.19
2019-11-05,71,57.0,,0.57,40.47
2019-11-06,86,57.0,,0.57,49.019999999999996
2019-11-07,75,57.0,,0.57,42.74999999999999
2019-11-08,66,57.0,,0.57,37.62
2019-11-09,46,57.0,,0.57,26.22
2019-11-10,32,57.0,,0.57,18.24
2019-11-11,39,57.0,,0.57,22.229999999999997
2019-11-12,83,57.0,,0.57,47.309999999999995
2019-11-13,83,57.0,,0.57,47.309999999999995
2019-11-14,100,57.0,,0.57,56.99999999999999
2019-11-15,66,57.0,,0.57,37.62
2019-11-16,50,57.0,,0.57,28.499999999999996
2019-11-17,63,57.0,,0.57,35.91
2019-11-18,82,57.0,,0.57,46.739999999999995
2019-11-19,91,57.0,,0.57,51.87
2019-11-20,39,57.0,,0.57,22.229999999999997
2019-11-21,72,57.0,,0.57,41.04
2019-11-22,44,57.0,,0.57,25.08
2019-11-23,14,57.0,,0.57,7.9799999999999995
2019-11-24,18,57.0,,0.57,10.26
2019-11-25,71,57.0,,0.57,40.47
2019-11-26,57,57.0,,0.57,32.489999999999995
2019-11-27,34,57.0,,0.57,19.38
2019-11-28,13,57.0,,0.57,7.409999999999999
2019-11-29,26,57.0,,0.57,14.819999999999999
2019-11-30,26,57.0,,0.57,14.819999999999999
2019-12-01,18,39.0,False,0.39,7.0200000000000005
2019-12-02,73,39.0,,0.39,28.470000000000002
2019-12-03,100,39.0,,0.39,39.0
2019-12-04,69,39.0,,0.39,26.91
2019-12-05,65,39.0,,0.39,25.35
2019-12-06,54,39.0,,0.39,21.060000000000002
2019-12-07,19,39.0,,0.39,7.41
2019-12-08,37,39.0,,0.39,14.43
2019-12-09,50,39.0,,0.39,19.5
2019-12-10,80,39.0,,0.39,31.200000000000003
2019-12-11,81,39.0,,0.39,31.59
2019-12-12,58,39.0,,0.39,22.62
2019-12-13,45,39.0,,0.39,17.55
2019-12-14,5,39.0,,0.39,1.9500000000000002
2019-12-15,29,39.0,,0.39,11.31
2019-12-16,57,39.0,,0.39,22.23
2019-12-17,41,39.0,,0.39,15.99
2019-12-18,33,39.0,,0.39,12.870000000000001
2019-12-19,30,39.0,,0.39,11.700000000000001
