date,guide tv_unscaled,guide tv_monthly,isPartial,scale,guide tv
2014-01-21,62,60.0,,0.6,37.199999999999996
2014-01-22,57,60.0,,0.6,34.199999999999996
2014-01-23,57,60.0,,0.6,34.199999999999996
2014-01-24,57,60.0,,0.6,34.199999999999996
2014-01-25,69,60.0,,0.6,41.4
2014-01-26,96,60.0,,0.6,57.599999999999994
2014-01-27,69,60.0,,0.6,41.4
2014-01-28,58,60.0,,0.6,34.8
2014-01-29,62,60.0,,0.6,37.199999999999996
2014-01-30,59,60.0,,0.6,35.4
2014-01-31,50,60.0,,0.6,30.0
2014-02-01,62,52.0,False,0.52,32.24
2014-02-02,99,52.0,,0.52,51.480000000000004
2014-02-03,48,52.0,,0.52,24.96
2014-02-04,60,52.0,,0.52,31.200000000000003
2014-02-05,58,52.0,,0.52,30.16
2014-02-06,60,52.0,,0.52,31.200000000000003
2014-02-07,56,52.0,,0.52,29.12
2014-02-08,90,52.0,,0.52,46.800000000000004
2014-02-09,100,52.0,,0.52,52.0
2014-02-10,70,52.0,,0.52,36.4
2014-02-11,59,52.0,,0.52,30.68
2014-02-12,57,52.0,,0.52,29.64
2014-02-13,57,52.0,,0.52,29.64
2014-02-14,47,52.0,,0.52,24.44
2014-02-15,65,52.0,,0.52,33.800000000000004
2014-02-16,81,52.0,,0.52,42.120000000000005
2014-02-17,59,52.0,,0.52,30.68
2014-02-18,50,52.0,,0.52,26.0
2014-02-19,54,52.0,,0.52,28.080000000000002
2014-02-20,46,52.0,,0.52,23.92
2014-02-21,48,52.0,,0.52,24.96
2014-02-22,60,52.0,,0.52,31.200000000000003
2014-02-23,73,52.0,,0.52,37.96
2014-02-24,59,52.0,,0.52,30.68
2014-02-25,56,52.0,,0.52,29.12
2014-02-26,55,52.0,,0.52,28.6
2014-02-27,57,52.0,,0.52,29.64
2014-02-28,54,52.0,,0.52,28.080000000000002
2014-03-01,68,51.0,False,0.51,34.68
2014-03-02,100,51.0,,0.51,51.0
2014-03-03,71,51.0,,0.51,36.21
2014-03-04,54,51.0,,0.51,27.54
2014-03-05,55,51.0,,0.51,28.05
2014-03-06,52,51.0,,0.51,26.52
2014-03-07,51,51.0,,0.51,26.01
2014-03-08,68,51.0,,0.51,34.68
2014-03-09,94,51.0,,0.51,47.94
2014-03-10,74,51.0,,0.51,37.74
2014-03-11,64,51.0,,0.51,32.64
2014-03-12,55,51.0,,0.51,28.05
2014-03-13,60,51.0,,0.51,30.6
2014-03-14,57,51.0,,0.51,29.07
2014-03-15,71,51.0,,0.51,36.21
2014-03-16,86,51.0,,0.51,43.86
2014-03-17,66,51.0,,0.51,33.660000000000004
2014-03-18,58,51.0,,0.51,29.580000000000002
2014-03-19,65,51.0,,0.51,33.15
2014-03-20,55,51.0,,0.51,28.05
2014-03-21,59,51.0,,0.51,30.09
2014-03-22,64,51.0,,0.51,32.64
2014-03-23,76,51.0,,0.51,38.76
2014-03-24,61,51.0,,0.51,31.11
2014-03-25,58,51.0,,0.51,29.580000000000002
2014-03-26,52,51.0,,0.51,26.52
2014-03-27,57,51.0,,0.51,29.07
2014-03-28,54,51.0,,0.51,27.54
2014-03-29,66,51.0,,0.51,33.660000000000004
2014-03-30,77,51.0,,0.51,39.27
2014-03-31,64,51.0,,0.51,32.64
2014-04-01,68,46.0,False,0.46,31.28
2014-04-02,60,46.0,,0.46,27.6
2014-04-03,58,46.0,,0.46,26.68
2014-04-04,61,46.0,,0.46,28.060000000000002
2014-04-05,83,46.0,,0.46,38.18
2014-04-06,100,46.0,,0.46,46.0
2014-04-07,77,46.0,,0.46,35.42
2014-04-08,59,46.0,,0.46,27.14
2014-04-09,60,46.0,,0.46,27.6
2014-04-10,70,46.0,,0.46,32.2
2014-04-11,55,46.0,,0.46,25.3
2014-04-12,75,46.0,,0.46,34.5
2014-04-13,89,46.0,,0.46,40.940000000000005
2014-04-14,57,46.0,,0.46,26.220000000000002
2014-04-15,52,46.0,,0.46,23.92
2014-04-16,61,46.0,,0.46,28.060000000000002
2014-04-17,64,46.0,,0.46,29.44
2014-04-18,64,46.0,,0.46,29.44
2014-04-19,77,46.0,,0.46,35.42
2014-04-20,85,46.0,,0.46,39.1
2014-04-21,84,46.0,,0.46,38.64
2014-04-22,59,46.0,,0.46,27.14
2014-04-23,54,46.0,,0.46,24.84
2014-04-24,48,46.0,,0.46,22.080000000000002
2014-04-25,61,46.0,,0.46,28.060000000000002
2014-04-26,85,46.0,,0.46,39.1
2014-04-27,90,46.0,,0.46,41.4
2014-04-28,54,46.0,,0.46,24.84
2014-04-29,56,46.0,,0.46,25.76
2014-04-30,60,46.0,,0.46,27.6
2014-05-01,57,43.0,False,0.43,24.509999999999998
2014-05-02,54,43.0,,0.43,23.22
2014-05-03,87,43.0,,0.43,37.41
2014-05-04,83,43.0,,0.43,35.69
2014-05-05,71,43.0,,0.43,30.53
2014-05-06,60,43.0,,0.43,25.8
2014-05-07,61,43.0,,0.43,26.23
2014-05-08,63,43.0,,0.43,27.09
2014-05-09,59,43.0,,0.43,25.37
2014-05-10,70,43.0,,0.43,30.099999999999998
2014-05-11,81,43.0,,0.43,34.83
2014-05-12,67,43.0,,0.43,28.81
2014-05-13,60,43.0,,0.43,25.8
2014-05-14,59,43.0,,0.43,25.37
2014-05-15,57,43.0,,0.43,24.509999999999998
2014-05-16,60,43.0,,0.43,25.8
2014-05-17,77,43.0,,0.43,33.11
2014-05-18,90,43.0,,0.43,38.7
2014-05-19,62,43.0,,0.43,26.66
2014-05-20,67,43.0,,0.43,28.81
2014-05-21,64,43.0,,0.43,27.52
2014-05-22,61,43.0,,0.43,26.23
2014-05-23,56,43.0,,0.43,24.08
2014-05-24,73,43.0,,0.43,31.39
2014-05-25,100,43.0,,0.43,43.0
2014-05-26,100,43.0,,0.43,43.0
2014-05-27,74,43.0,,0.43,31.82
2014-05-28,69,43.0,,0.43,29.669999999999998
2014-05-29,60,43.0,,0.43,25.8
2014-05-30,52,43.0,,0.43,22.36
2014-05-31,77,43.0,,0.43,33.11
2014-06-01,79,43.0,False,0.43,33.97
2014-06-02,76,43.0,,0.43,32.68
2014-06-03,64,43.0,,0.43,27.52
2014-06-04,72,43.0,,0.43,30.96
2014-06-05,70,43.0,,0.43,30.099999999999998
2014-06-06,53,43.0,,0.43,22.79
2014-06-07,80,43.0,,0.43,34.4
2014-06-08,88,43.0,,0.43,37.839999999999996
2014-06-09,69,43.0,,0.43,29.669999999999998
2014-06-10,74,43.0,,0.43,31.82
2014-06-11,67,43.0,,0.43,28.81
2014-06-12,78,43.0,,0.43,33.54
2014-06-13,67,43.0,,0.43,28.81
2014-06-14,74,43.0,,0.43,31.82
2014-06-15,89,43.0,,0.43,38.269999999999996
2014-06-16,71,43.0,,0.43,30.53
2014-06-17,58,43.0,,0.43,24.94
2014-06-18,54,43.0,,0.43,23.22
2014-06-19,55,43.0,,0.43,23.65
2014-06-20,63,43.0,,0.43,27.09
2014-06-21,70,43.0,,0.43,30.099999999999998
2014-06-22,100,43.0,,0.43,43.0
2014-06-23,70,43.0,,0.43,30.099999999999998
2014-06-24,61,43.0,,0.43,26.23
2014-06-25,63,43.0,,0.43,27.09
2014-06-26,64,43.0,,0.43,27.52
2014-06-27,49,43.0,,0.43,21.07
2014-06-28,75,43.0,,0.43,32.25
2014-06-29,95,43.0,,0.43,40.85
2014-06-30,75,43.0,,0.43,32.25
2014-07-01,63,41.0,False,0.41,25.83
2014-07-02,64,41.0,,0.41,26.24
2014-07-03,60,41.0,,0.41,24.599999999999998
2014-07-04,82,41.0,,0.41,33.62
2014-07-05,78,41.0,,0.41,31.979999999999997
2014-07-06,96,41.0,,0.41,39.36
2014-07-07,75,41.0,,0.41,30.749999999999996
2014-07-08,61,41.0,,0.41,25.009999999999998
2014-07-09,65,41.0,,0.41,26.65
2014-07-10,66,41.0,,0.41,27.06
2014-07-11,59,41.0,,0.41,24.189999999999998
2014-07-12,80,41.0,,0.41,32.8
2014-07-13,90,41.0,,0.41,36.9
2014-07-14,76,41.0,,0.41,31.159999999999997
2014-07-15,72,41.0,,0.41,29.52
2014-07-16,61,41.0,,0.41,25.009999999999998
2014-07-17,58,41.0,,0.41,23.779999999999998
2014-07-18,63,41.0,,0.41,25.83
2014-07-19,78,41.0,,0.41,31.979999999999997
2014-07-20,99,41.0,,0.41,40.589999999999996
2014-07-21,68,41.0,,0.41,27.88
2014-07-22,71,41.0,,0.41,29.11
2014-07-23,61,41.0,,0.41,25.009999999999998
2014-07-24,62,41.0,,0.41,25.419999999999998
2014-07-25,61,41.0,,0.41,25.009999999999998
2014-07-26,70,41.0,,0.41,28.7
2014-07-27,100,41.0,,0.41,41.0
2014-07-28,69,41.0,,0.41,28.29
2014-07-29,71,41.0,,0.41,29.11
2014-07-30,57,41.0,,0.41,23.369999999999997
2014-07-31,57,41.0,,0.41,23.369999999999997
2014-08-01,49,45.0,False,0.45,22.05
2014-08-02,68,45.0,,0.45,30.6
2014-08-03,79,45.0,,0.45,35.550000000000004
2014-08-04,60,45.0,,0.45,27.0
2014-08-05,60,45.0,,0.45,27.0
2014-08-06,53,45.0,,0.45,23.85
2014-08-07,72,45.0,,0.45,32.4
2014-08-08,68,45.0,,0.45,30.6
2014-08-09,74,45.0,,0.45,33.300000000000004
2014-08-10,85,45.0,,0.45,38.25
2014-08-11,58,45.0,,0.45,26.1
2014-08-12,49,45.0,,0.45,22.05
2014-08-13,47,45.0,,0.45,21.150000000000002
2014-08-14,53,45.0,,0.45,23.85
2014-08-15,53,45.0,,0.45,23.85
2014-08-16,81,45.0,,0.45,36.45
2014-08-17,85,45.0,,0.45,38.25
2014-08-18,57,45.0,,0.45,25.650000000000002
2014-08-19,54,45.0,,0.45,24.3
2014-08-20,51,45.0,,0.45,22.95
2014-08-21,53,45.0,,0.45,23.85
2014-08-22,59,45.0,,0.45,26.55
2014-08-23,84,45.0,,0.45,37.800000000000004
2014-08-24,100,45.0,,0.45,45.0
2014-08-25,72,45.0,,0.45,32.4
2014-08-26,62,45.0,,0.45,27.900000000000002
2014-08-27,54,45.0,,0.45,24.3
2014-08-28,66,45.0,,0.45,29.7
2014-08-29,54,45.0,,0.45,24.3
2014-08-30,83,45.0,,0.45,37.35
2014-08-31,91,45.0,,0.45,40.95
2014-09-01,60,56.0,False,0.56,33.6
2014-09-02,49,56.0,,0.56,27.44
2014-09-03,45,56.0,,0.56,25.200000000000003
2014-09-04,51,56.0,,0.56,28.560000000000002
2014-09-05,48,56.0,,0.56,26.880000000000003
2014-09-06,76,56.0,,0.56,42.56
2014-09-07,92,56.0,,0.56,51.52
2014-09-08,51,56.0,,0.56,28.560000000000002
2014-09-09,48,56.0,,0.56,26.880000000000003
2014-09-10,46,56.0,,0.56,25.76
2014-09-11,49,56.0,,0.56,27.44
2014-09-12,44,56.0,,0.56,24.64
2014-09-13,70,56.0,,0.56,39.2
2014-09-14,95,56.0,,0.56,53.2
2014-09-15,51,56.0,,0.56,28.560000000000002
2014-09-16,51,56.0,,0.56,28.560000000000002
2014-09-17,49,56.0,,0.56,27.44
2014-09-18,45,56.0,,0.56,25.200000000000003
2014-09-19,45,56.0,,0.56,25.200000000000003
2014-09-20,69,56.0,,0.56,38.64
2014-09-21,100,56.0,,0.56,56.00000000000001
2014-09-22,73,56.0,,0.56,40.88
2014-09-23,73,56.0,,0.56,40.88
2014-09-24,58,56.0,,0.56,32.480000000000004
2014-09-25,66,56.0,,0.56,36.96
2014-09-26,49,56.0,,0.56,27.44
2014-09-27,72,56.0,,0.56,40.32000000000001
2014-09-28,95,56.0,,0.56,53.2
2014-09-29,65,56.0,,0.56,36.400000000000006
2014-09-30,53,56.0,,0.56,29.680000000000003
2014-10-01,60,53.0,False,0.53,31.8
2014-10-02,60,53.0,,0.53,31.8
2014-10-03,56,53.0,,0.53,29.68
2014-10-04,78,53.0,,0.53,41.34
2014-10-05,100,53.0,,0.53,53.0
2014-10-06,63,53.0,,0.53,33.39
2014-10-07,58,53.0,,0.53,30.740000000000002
2014-10-08,64,53.0,,0.53,33.92
2014-10-09,68,53.0,,0.53,36.04
2014-10-10,52,53.0,,0.53,27.560000000000002
2014-10-11,67,53.0,,0.53,35.510000000000005
2014-10-12,96,53.0,,0.53,50.88
2014-10-13,66,53.0,,0.53,34.980000000000004
2014-10-14,60,53.0,,0.53,31.8
2014-10-15,55,53.0,,0.53,29.150000000000002
2014-10-16,63,53.0,,0.53,33.39
2014-10-17,48,53.0,,0.53,25.44
2014-10-18,68,53.0,,0.53,36.04
2014-10-19,91,53.0,,0.53,48.230000000000004
2014-10-20,58,53.0,,0.53,30.740000000000002
2014-10-21,52,53.0,,0.53,27.560000000000002
2014-10-22,49,53.0,,0.53,25.970000000000002
2014-10-23,53,53.0,,0.53,28.09
2014-10-24,53,53.0,,0.53,28.09
2014-10-25,68,53.0,,0.53,36.04
2014-10-26,75,53.0,,0.53,39.75
2014-10-27,58,53.0,,0.53,30.740000000000002
2014-10-28,54,53.0,,0.53,28.62
2014-10-29,56,53.0,,0.53,29.68
2014-10-30,55,53.0,,0.53,29.150000000000002
2014-10-31,62,53.0,,0.53,32.86
2014-11-01,88,50.0,False,0.5,44.0
2014-11-02,86,50.0,,0.5,43.0
2014-11-03,56,50.0,,0.5,28.0
2014-11-04,54,50.0,,0.5,27.0
2014-11-05,57,50.0,,0.5,28.5
2014-11-06,55,50.0,,0.5,27.5
2014-11-07,47,50.0,,0.5,23.5
2014-11-08,69,50.0,,0.5,34.5
2014-11-09,82,50.0,,0.5,41.0
2014-11-10,48,50.0,,0.5,24.0
2014-11-11,49,50.0,,0.5,24.5
2014-11-12,47,50.0,,0.5,23.5
2014-11-13,51,50.0,,0.5,25.5
2014-11-14,49,50.0,,0.5,24.5
2014-11-15,63,50.0,,0.5,31.5
2014-11-16,82,50.0,,0.5,41.0
2014-11-17,54,50.0,,0.5,27.0
2014-11-18,46,50.0,,0.5,23.0
2014-11-19,45,50.0,,0.5,22.5
2014-11-20,48,50.0,,0.5,24.0
2014-11-21,42,50.0,,0.5,21.0
2014-11-22,66,50.0,,0.5,33.0
2014-11-23,88,50.0,,0.5,44.0
2014-11-24,51,50.0,,0.5,25.5
2014-11-25,44,50.0,,0.5,22.0
2014-11-26,60,50.0,,0.5,30.0
2014-11-27,100,50.0,,0.5,50.0
2014-11-28,69,50.0,,0.5,34.5
2014-11-29,79,50.0,,0.5,39.5
2014-11-30,87,50.0,,0.5,43.5
2014-12-01,67,50.0,False,0.5,33.5
2014-12-02,71,50.0,,0.5,35.5
2014-12-03,68,50.0,,0.5,34.0
2014-12-04,67,50.0,,0.5,33.5
2014-12-05,71,50.0,,0.5,35.5
2014-12-06,87,50.0,,0.5,43.5
2014-12-07,99,50.0,,0.5,49.5
2014-12-08,74,50.0,,0.5,37.0
2014-12-09,75,50.0,,0.5,37.5
2014-12-10,71,50.0,,0.5,35.5
2014-12-11,62,50.0,,0.5,31.0
2014-12-12,64,50.0,,0.5,32.0
2014-12-13,74,50.0,,0.5,37.0
2014-12-14,100,50.0,,0.5,50.0
2014-12-15,62,50.0,,0.5,31.0
2014-12-16,67,50.0,,0.5,33.5
2014-12-17,61,50.0,,0.5,30.5
2014-12-18,55,50.0,,0.5,27.5
2014-12-19,56,50.0,,0.5,28.0
2014-12-20,90,50.0,,0.5,45.0
2014-12-21,92,50.0,,0.5,46.0
2014-12-22,72,50.0,,0.5,36.0
2014-12-23,65,50.0,,0.5,32.5
2014-12-24,75,50.0,,0.5,37.5
2014-12-25,92,50.0,,0.5,46.0
2014-12-26,69,50.0,,0.5,34.5
2014-12-27,82,50.0,,0.5,41.0
2014-12-28,92,50.0,,0.5,46.0
2014-12-29,68,50.0,,0.5,34.0
2014-12-30,74,50.0,,0.5,37.0
2014-12-31,72,50.0,,0.5,36.0
2015-01-01,93,53.0,False,0.53,49.29
2015-01-02,62,53.0,,0.53,32.86
2015-01-03,81,53.0,,0.53,42.93
2015-01-04,89,53.0,,0.53,47.17
2015-01-05,65,53.0,,0.53,34.45
2015-01-06,63,53.0,,0.53,33.39
2015-01-07,61,53.0,,0.53,32.33
2015-01-08,58,53.0,,0.53,30.740000000000002
2015-01-09,59,53.0,,0.53,31.270000000000003
2015-01-10,76,53.0,,0.53,40.28
2015-01-11,82,53.0,,0.53,43.46
2015-01-12,72,53.0,,0.53,38.160000000000004
2015-01-13,66,53.0,,0.53,34.980000000000004
2015-01-14,67,53.0,,0.53,35.510000000000005
2015-01-15,60,53.0,,0.53,31.8
2015-01-16,51,53.0,,0.53,27.03
2015-01-17,63,53.0,,0.53,33.39
2015-01-18,95,53.0,,0.53,50.35
2015-01-19,66,53.0,,0.53,34.980000000000004
2015-01-20,65,53.0,,0.53,34.45
2015-01-21,59,53.0,,0.53,31.270000000000003
2015-01-22,54,53.0,,0.53,28.62
2015-01-23,48,53.0,,0.53,25.44
2015-01-24,72,53.0,,0.53,38.160000000000004
2015-01-25,100,53.0,,0.53,53.0
2015-01-26,67,53.0,,0.53,35.510000000000005
2015-01-27,60,53.0,,0.53,31.8
2015-01-28,59,53.0,,0.53,31.270000000000003
2015-01-29,54,53.0,,0.53,28.62
2015-01-30,52,53.0,,0.53,27.560000000000002
2015-01-31,63,53.0,,0.53,33.39
2015-02-01,100,46.0,False,0.46,46.0
2015-02-02,49,46.0,,0.46,22.540000000000003
2015-02-03,54,46.0,,0.46,24.84
2015-02-04,53,46.0,,0.46,24.380000000000003
2015-02-05,52,46.0,,0.46,23.92
2015-02-06,50,46.0,,0.46,23.0
2015-02-07,62,46.0,,0.46,28.52
2015-02-08,91,46.0,,0.46,41.86
2015-02-09,68,46.0,,0.46,31.28
2015-02-10,55,46.0,,0.46,25.3
2015-02-11,54,46.0,,0.46,24.84
2015-02-12,53,46.0,,0.46,24.380000000000003
2015-02-13,42,46.0,,0.46,19.32
2015-02-14,68,46.0,,0.46,31.28
2015-02-15,91,46.0,,0.46,41.86
2015-02-16,68,46.0,,0.46,31.28
2015-02-17,64,46.0,,0.46,29.44
2015-02-18,51,46.0,,0.46,23.46
2015-02-19,56,46.0,,0.46,25.76
2015-02-20,50,46.0,,0.46,23.0
2015-02-21,77,46.0,,0.46,35.42
2015-02-22,88,46.0,,0.46,40.480000000000004
2015-02-23,63,46.0,,0.46,28.98
2015-02-24,55,46.0,,0.46,25.3
2015-02-25,55,46.0,,0.46,25.3
2015-02-26,54,46.0,,0.46,24.84
2015-02-27,49,46.0,,0.46,22.540000000000003
2015-02-28,65,46.0,,0.46,29.900000000000002
2015-03-01,98,44.0,False,0.44,43.12
2015-03-02,74,44.0,,0.44,32.56
2015-03-03,68,44.0,,0.44,29.92
2015-03-04,63,44.0,,0.44,27.72
2015-03-05,67,44.0,,0.44,29.48
2015-03-06,65,44.0,,0.44,28.6
2015-03-07,77,44.0,,0.44,33.88
2015-03-08,99,44.0,,0.44,43.56
2015-03-09,75,44.0,,0.44,33.0
2015-03-10,59,44.0,,0.44,25.96
2015-03-11,59,44.0,,0.44,25.96
2015-03-12,62,44.0,,0.44,27.28
2015-03-13,54,44.0,,0.44,23.76
2015-03-14,71,44.0,,0.44,31.24
2015-03-15,77,44.0,,0.44,33.88
2015-03-16,61,44.0,,0.44,26.84
2015-03-17,63,44.0,,0.44,27.72
2015-03-18,65,44.0,,0.44,28.6
2015-03-19,70,44.0,,0.44,30.8
2015-03-20,60,44.0,,0.44,26.4
2015-03-21,71,44.0,,0.44,31.24
2015-03-22,93,44.0,,0.44,40.92
2015-03-23,64,44.0,,0.44,28.16
2015-03-24,55,44.0,,0.44,24.2
2015-03-25,65,44.0,,0.44,28.6
2015-03-26,54,44.0,,0.44,23.76
2015-03-27,60,44.0,,0.44,26.4
2015-03-28,75,44.0,,0.44,33.0
2015-03-29,100,44.0,,0.44,44.0
2015-03-30,64,44.0,,0.44,28.16
2015-03-31,64,44.0,,0.44,28.16
2015-04-01,54,39.0,False,0.39,21.060000000000002
2015-04-02,59,39.0,,0.39,23.01
2015-04-03,54,39.0,,0.39,21.060000000000002
2015-04-04,71,39.0,,0.39,27.69
2015-04-05,100,39.0,,0.39,39.0
2015-04-06,61,39.0,,0.39,23.79
2015-04-07,56,39.0,,0.39,21.84
2015-04-08,53,39.0,,0.39,20.67
2015-04-09,54,39.0,,0.39,21.060000000000002
2015-04-10,52,39.0,,0.39,20.28
2015-04-11,73,39.0,,0.39,28.470000000000002
2015-04-12,90,39.0,,0.39,35.1
2015-04-13,59,39.0,,0.39,23.01
2015-04-14,44,39.0,,0.39,17.16
2015-04-15,48,39.0,,0.39,18.72
2015-04-16,48,39.0,,0.39,18.72
2015-04-17,53,39.0,,0.39,20.67
2015-04-18,69,39.0,,0.39,26.91
2015-04-19,77,39.0,,0.39,30.03
2015-04-20,51,39.0,,0.39,19.89
2015-04-21,51,39.0,,0.39,19.89
2015-04-22,46,39.0,,0.39,17.94
2015-04-23,52,39.0,,0.39,20.28
2015-04-24,52,39.0,,0.39,20.28
2015-04-25,76,39.0,,0.39,29.64
2015-04-26,79,39.0,,0.39,30.810000000000002
2015-04-27,53,39.0,,0.39,20.67
2015-04-28,49,39.0,,0.39,19.11
2015-04-29,43,39.0,,0.39,16.77
2015-04-30,47,39.0,,0.39,18.330000000000002
2015-05-01,63,37.0,False,0.37,23.31
2015-05-02,97,37.0,,0.37,35.89
2015-05-03,99,37.0,,0.37,36.63
2015-05-04,60,37.0,,0.37,22.2
2015-05-05,62,37.0,,0.37,22.94
2015-05-06,58,37.0,,0.37,21.46
2015-05-07,54,37.0,,0.37,19.98
2015-05-08,57,37.0,,0.37,21.09
2015-05-09,74,37.0,,0.37,27.38
2015-05-10,86,37.0,,0.37,31.82
2015-05-11,65,37.0,,0.37,24.05
2015-05-12,60,37.0,,0.37,22.2
2015-05-13,58,37.0,,0.37,21.46
2015-05-14,58,37.0,,0.37,21.46
2015-05-15,55,37.0,,0.37,20.35
2015-05-16,75,37.0,,0.37,27.75
2015-05-17,97,37.0,,0.37,35.89
2015-05-18,67,37.0,,0.37,24.79
2015-05-19,67,37.0,,0.37,24.79
2015-05-20,58,37.0,,0.37,21.46
2015-05-21,62,37.0,,0.37,22.94
2015-05-22,61,37.0,,0.37,22.57
2015-05-23,82,37.0,,0.37,30.34
2015-05-24,100,37.0,,0.37,37.0
2015-05-25,99,37.0,,0.37,36.63
2015-05-26,67,37.0,,0.37,24.79
2015-05-27,56,37.0,,0.37,20.72
2015-05-28,63,37.0,,0.37,23.31
2015-05-29,61,37.0,,0.37,22.57
2015-05-30,77,37.0,,0.37,28.49
2015-05-31,96,37.0,,0.37,35.519999999999996
2015-06-01,63,37.0,False,0.37,23.31
2015-06-02,63,37.0,,0.37,23.31
2015-06-03,65,37.0,,0.37,24.05
2015-06-04,65,37.0,,0.37,24.05
2015-06-05,61,37.0,,0.37,22.57
2015-06-06,89,37.0,,0.37,32.93
2015-06-07,88,37.0,,0.37,32.56
2015-06-08,73,37.0,,0.37,27.009999999999998
2015-06-09,63,37.0,,0.37,23.31
2015-06-10,64,37.0,,0.37,23.68
2015-06-11,62,37.0,,0.37,22.94
2015-06-12,57,37.0,,0.37,21.09
2015-06-13,69,37.0,,0.37,25.53
2015-06-14,81,37.0,,0.37,29.97
2015-06-15,59,37.0,,0.37,21.83
2015-06-16,60,37.0,,0.37,22.2
2015-06-17,53,37.0,,0.37,19.61
2015-06-18,60,37.0,,0.37,22.2
2015-06-19,54,37.0,,0.37,19.98
2015-06-20,70,37.0,,0.37,25.9
2015-06-21,78,37.0,,0.37,28.86
2015-06-22,60,37.0,,0.37,22.2
2015-06-23,57,37.0,,0.37,21.09
2015-06-24,52,37.0,,0.37,19.24
2015-06-25,62,37.0,,0.37,22.94
2015-06-26,67,37.0,,0.37,24.79
2015-06-27,73,37.0,,0.37,27.009999999999998
2015-06-28,100,37.0,,0.37,37.0
2015-06-29,71,37.0,,0.37,26.27
2015-06-30,76,37.0,,0.37,28.12
2015-07-01,60,37.0,False,0.37,22.2
2015-07-02,56,37.0,,0.37,20.72
2015-07-03,63,37.0,,0.37,23.31
2015-07-04,77,37.0,,0.37,28.49
2015-07-05,100,37.0,,0.37,37.0
2015-07-06,56,37.0,,0.37,20.72
2015-07-07,66,37.0,,0.37,24.419999999999998
2015-07-08,56,37.0,,0.37,20.72
2015-07-09,54,37.0,,0.37,19.98
2015-07-10,44,37.0,,0.37,16.28
2015-07-11,69,37.0,,0.37,25.53
2015-07-12,90,37.0,,0.37,33.3
2015-07-13,61,37.0,,0.37,22.57
2015-07-14,54,37.0,,0.37,19.98
2015-07-15,54,37.0,,0.37,19.98
2015-07-16,54,37.0,,0.37,19.98
2015-07-17,50,37.0,,0.37,18.5
2015-07-18,72,37.0,,0.37,26.64
2015-07-19,84,37.0,,0.37,31.08
2015-07-20,63,37.0,,0.37,23.31
2015-07-21,57,37.0,,0.37,21.09
2015-07-22,56,37.0,,0.37,20.72
2015-07-23,51,37.0,,0.37,18.87
2015-07-24,51,37.0,,0.37,18.87
2015-07-25,67,37.0,,0.37,24.79
2015-07-26,83,37.0,,0.37,30.71
2015-07-27,62,37.0,,0.37,22.94
2015-07-28,59,37.0,,0.37,21.83
2015-07-29,52,37.0,,0.37,19.24
2015-07-30,44,37.0,,0.37,16.28
2015-07-31,49,37.0,,0.37,18.13
2015-08-01,51,39.0,False,0.39,19.89
2015-08-02,79,39.0,,0.39,30.810000000000002
2015-08-03,49,39.0,,0.39,19.11
2015-08-04,44,39.0,,0.39,17.16
2015-08-05,52,39.0,,0.39,20.28
2015-08-06,65,39.0,,0.39,25.35
2015-08-07,58,39.0,,0.39,22.62
2015-08-08,58,39.0,,0.39,22.62
2015-08-09,83,39.0,,0.39,32.370000000000005
2015-08-10,45,39.0,,0.39,17.55
2015-08-11,52,39.0,,0.39,20.28
2015-08-12,44,39.0,,0.39,17.16
2015-08-13,72,39.0,,0.39,28.080000000000002
2015-08-14,55,39.0,,0.39,21.45
2015-08-15,69,39.0,,0.39,26.91
2015-08-16,87,39.0,,0.39,33.93
2015-08-17,54,39.0,,0.39,21.060000000000002
2015-08-18,52,39.0,,0.39,20.28
2015-08-19,46,39.0,,0.39,17.94
2015-08-20,46,39.0,,0.39,17.94
2015-08-21,53,39.0,,0.39,20.67
2015-08-22,75,39.0,,0.39,29.25
2015-08-23,96,39.0,,0.39,37.44
2015-08-24,61,39.0,,0.39,23.79
2015-08-25,48,39.0,,0.39,18.72
2015-08-26,47,39.0,,0.39,18.330000000000002
2015-08-27,48,39.0,,0.39,18.72
2015-08-28,45,39.0,,0.39,17.55
2015-08-29,87,39.0,,0.39,33.93
2015-08-30,100,39.0,,0.39,39.0
2015-08-31,60,39.0,,0.39,23.400000000000002
2015-09-01,32,48.0,False,0.48,15.36
2015-09-02,31,48.0,,0.48,14.879999999999999
2015-09-03,40,48.0,,0.48,19.2
2015-09-04,42,48.0,,0.48,20.16
2015-09-05,60,48.0,,0.48,28.799999999999997
2015-09-06,59,48.0,,0.48,28.32
2015-09-07,62,48.0,,0.48,29.759999999999998
2015-09-08,43,48.0,,0.48,20.64
2015-09-09,39,48.0,,0.48,18.72
2015-09-10,42,48.0,,0.48,20.16
2015-09-11,41,48.0,,0.48,19.68
2015-09-12,62,48.0,,0.48,29.759999999999998
2015-09-13,100,48.0,,0.48,48.0
2015-09-14,48,48.0,,0.48,23.04
2015-09-15,43,48.0,,0.48,20.64
2015-09-16,50,48.0,,0.48,24.0
2015-09-17,44,48.0,,0.48,21.119999999999997
2015-09-18,41,48.0,,0.48,19.68
2015-09-19,63,48.0,,0.48,30.24
2015-09-20,100,48.0,,0.48,48.0
2015-09-21,56,48.0,,0.48,26.88
2015-09-22,60,48.0,,0.48,28.799999999999997
2015-09-23,62,48.0,,0.48,29.759999999999998
