date,privilege_unscaled,privilege_monthly,isPartial,scale,privilege
2015-10-12,57,79.0,,0.79,45.03
2015-10-13,73,79.0,,0.79,57.67
2015-10-14,56,79.0,,0.79,44.24
2015-10-15,94,79.0,,0.79,74.26
2015-10-16,65,79.0,,0.79,51.35
2015-10-17,36,79.0,,0.79,28.44
2015-10-18,50,79.0,,0.79,39.5
2015-10-19,65,79.0,,0.79,51.35
2015-10-20,83,79.0,,0.79,65.57000000000001
2015-10-21,77,79.0,,0.79,60.830000000000005
2015-10-22,98,79.0,,0.79,77.42
2015-10-23,86,79.0,,0.79,67.94
2015-10-24,42,79.0,,0.79,33.18
2015-10-25,52,79.0,,0.79,41.08
2015-10-26,100,79.0,,0.79,79.0
2015-10-27,89,79.0,,0.79,70.31
2015-10-28,77,79.0,,0.79,60.830000000000005
2015-10-29,92,79.0,,0.79,72.68
2015-10-30,70,79.0,,0.79,55.300000000000004
2015-10-31,53,79.0,,0.79,41.870000000000005
2015-11-01,32,79.0,False,0.79,25.28
2015-11-02,91,79.0,,0.79,71.89
2015-11-03,81,79.0,,0.79,63.99
2015-11-04,87,79.0,,0.79,68.73
2015-11-05,56,79.0,,0.79,44.24
2015-11-06,63,79.0,,0.79,49.77
2015-11-07,31,79.0,,0.79,24.490000000000002
2015-11-08,51,79.0,,0.79,40.29
2015-11-09,75,79.0,,0.79,59.25
2015-11-10,100,79.0,,0.79,79.0
2015-11-11,77,79.0,,0.79,60.830000000000005
2015-11-12,75,79.0,,0.79,59.25
2015-11-13,97,79.0,,0.79,76.63000000000001
2015-11-14,48,79.0,,0.79,37.92
2015-11-15,42,79.0,,0.79,33.18
2015-11-16,70,79.0,,0.79,55.300000000000004
2015-11-17,91,79.0,,0.79,71.89
2015-11-18,80,79.0,,0.79,63.2
2015-11-19,76,79.0,,0.79,60.040000000000006
2015-11-20,65,79.0,,0.79,51.35
2015-11-21,45,79.0,,0.79,35.550000000000004
2015-11-22,49,79.0,,0.79,38.71
2015-11-23,71,79.0,,0.79,56.09
2015-11-24,66,79.0,,0.79,52.14
2015-11-25,58,79.0,,0.79,45.82
2015-11-26,56,79.0,,0.79,44.24
2015-11-27,36,79.0,,0.79,28.44
2015-11-28,44,79.0,,0.79,34.760000000000005
2015-11-29,38,79.0,,0.79,30.020000000000003
2015-11-30,73,79.0,,0.79,57.67
2015-12-01,92,72.0,False,0.72,66.24
2015-12-02,100,72.0,,0.72,72.0
2015-12-03,88,72.0,,0.72,63.36
2015-12-04,71,72.0,,0.72,51.12
2015-12-05,36,72.0,,0.72,25.919999999999998
2015-12-06,34,72.0,,0.72,24.48
2015-12-07,72,72.0,,0.72,51.839999999999996
2015-12-08,87,72.0,,0.72,62.64
2015-12-09,85,72.0,,0.72,61.199999999999996
2015-12-10,97,72.0,,0.72,69.84
2015-12-11,81,72.0,,0.72,58.32
2015-12-12,52,72.0,,0.72,37.44
2015-12-13,43,72.0,,0.72,30.959999999999997
2015-12-14,86,72.0,,0.72,61.919999999999995
2015-12-15,96,72.0,,0.72,69.12
2015-12-16,66,72.0,,0.72,47.519999999999996
2015-12-17,81,72.0,,0.72,58.32
2015-12-18,67,72.0,,0.72,48.239999999999995
2015-12-19,19,72.0,,0.72,13.68
2015-12-20,35,72.0,,0.72,25.2
2015-12-21,86,72.0,,0.72,61.919999999999995
2015-12-22,71,72.0,,0.72,51.12
2015-12-23,54,72.0,,0.72,38.879999999999995
2015-12-24,36,72.0,,0.72,25.919999999999998
2015-12-25,36,72.0,,0.72,25.919999999999998
2015-12-26,45,72.0,,0.72,32.4
2015-12-27,30,72.0,,0.72,21.599999999999998
2015-12-28,55,72.0,,0.72,39.6
2015-12-29,53,72.0,,0.72,38.16
2015-12-30,51,72.0,,0.72,36.72
2015-12-31,40,72.0,,0.72,28.799999999999997
2016-01-01,19,100.0,False,1.0,19.0
2016-01-02,19,100.0,,1.0,19.0
2016-01-03,26,100.0,,1.0,26.0
2016-01-04,23,100.0,,1.0,23.0
2016-01-05,22,100.0,,1.0,22.0
2016-01-06,22,100.0,,1.0,22.0
2016-01-07,21,100.0,,1.0,21.0
2016-01-08,21,100.0,,1.0,21.0
2016-01-09,12,100.0,,1.0,12.0
2016-01-10,13,100.0,,1.0,13.0
2016-01-11,23,100.0,,1.0,23.0
2016-01-12,27,100.0,,1.0,27.0
2016-01-13,25,100.0,,1.0,25.0
2016-01-14,20,100.0,,1.0,20.0
2016-01-15,19,100.0,,1.0,19.0
2016-01-16,16,100.0,,1.0,16.0
2016-01-17,13,100.0,,1.0,13.0
2016-01-18,18,100.0,,1.0,18.0
2016-01-19,20,100.0,,1.0,20.0
2016-01-20,30,100.0,,1.0,30.0
2016-01-21,31,100.0,,1.0,31.0
2016-01-22,100,100.0,,1.0,100.0
2016-01-23,96,100.0,,1.0,96.0
2016-01-24,72,100.0,,1.0,72.0
2016-01-25,62,100.0,,1.0,62.0
2016-01-26,56,100.0,,1.0,56.0
2016-01-27,45,100.0,,1.0,45.0
2016-01-28,48,100.0,,1.0,48.0
2016-01-29,39,100.0,,1.0,39.0
2016-01-30,34,100.0,,1.0,34.0
2016-01-31,22,100.0,,1.0,22.0
2016-02-01,71,85.0,False,0.85,60.35
2016-02-02,66,85.0,,0.85,56.1
2016-02-03,87,85.0,,0.85,73.95
2016-02-04,85,85.0,,0.85,72.25
2016-02-05,70,85.0,,0.85,59.5
2016-02-06,46,85.0,,0.85,39.1
2016-02-07,44,85.0,,0.85,37.4
2016-02-08,76,85.0,,0.85,64.6
2016-02-09,77,85.0,,0.85,65.45
2016-02-10,100,85.0,,0.85,85.0
2016-02-11,84,85.0,,0.85,71.39999999999999
2016-02-12,71,85.0,,0.85,60.35
2016-02-13,56,85.0,,0.85,47.6
2016-02-14,50,85.0,,0.85,42.5
2016-02-15,65,85.0,,0.85,55.25
2016-02-16,69,85.0,,0.85,58.65
2016-02-17,82,85.0,,0.85,69.7
2016-02-18,94,85.0,,0.85,79.89999999999999
2016-02-19,75,85.0,,0.85,63.75
2016-02-20,52,85.0,,0.85,44.199999999999996
2016-02-21,68,85.0,,0.85,57.8
2016-02-22,73,85.0,,0.85,62.05
2016-02-23,82,85.0,,0.85,69.7
2016-02-24,82,85.0,,0.85,69.7
2016-02-25,82,85.0,,0.85,69.7
2016-02-26,66,85.0,,0.85,56.1
2016-02-27,77,85.0,,0.85,65.45
2016-02-28,52,85.0,,0.85,44.199999999999996
2016-02-29,79,85.0,,0.85,67.14999999999999
2016-03-01,93,85.0,False,0.85,79.05
2016-03-02,93,85.0,,0.85,79.05
2016-03-03,66,85.0,,0.85,56.1
2016-03-04,72,85.0,,0.85,61.199999999999996
2016-03-05,59,85.0,,0.85,50.15
2016-03-06,64,85.0,,0.85,54.4
2016-03-07,70,85.0,,0.85,59.5
2016-03-08,86,85.0,,0.85,73.1
2016-03-09,84,85.0,,0.85,71.39999999999999
2016-03-10,83,85.0,,0.85,70.55
2016-03-11,72,85.0,,0.85,61.199999999999996
2016-03-12,49,85.0,,0.85,41.65
