date,FRUGAL_unscaled,FRUGAL_monthly,isPartial,scale,FRUGAL
2006-09-01,21,54.0,False,0.54,11.34
2006-09-02,30,54.0,,0.54,16.200000000000003
2006-09-03,83,54.0,,0.54,44.82
2006-09-04,52,54.0,,0.54,28.080000000000002
2006-09-05,30,54.0,,0.54,16.200000000000003
2006-09-06,42,54.0,,0.54,22.68
2006-09-07,12,54.0,,0.54,6.48
2006-09-08,39,54.0,,0.54,21.060000000000002
2006-09-09,37,54.0,,0.54,19.98
2006-09-10,18,54.0,,0.54,9.72
2006-09-11,24,54.0,,0.54,12.96
2006-09-12,18,54.0,,0.54,9.72
2006-09-13,42,54.0,,0.54,22.68
2006-09-14,30,54.0,,0.54,16.200000000000003
2006-09-15,19,54.0,,0.54,10.260000000000002
2006-09-16,57,54.0,,0.54,30.78
2006-09-17,66,54.0,,0.54,35.64
2006-09-18,48,54.0,,0.54,25.92
2006-09-19,35,54.0,,0.54,18.900000000000002
2006-09-20,24,54.0,,0.54,12.96
2006-09-21,49,54.0,,0.54,26.46
2006-09-22,26,54.0,,0.54,14.040000000000001
2006-09-23,19,54.0,,0.54,10.260000000000002
2006-09-24,100,54.0,,0.54,54.0
2006-09-25,47,54.0,,0.54,25.380000000000003
2006-09-26,35,54.0,,0.54,18.900000000000002
2006-09-27,48,54.0,,0.54,25.92
2006-09-28,18,54.0,,0.54,9.72
2006-09-29,38,54.0,,0.54,20.520000000000003
2006-09-30,28,54.0,,0.54,15.120000000000001
2006-10-01,45,51.0,False,0.51,22.95
2006-10-02,36,51.0,,0.51,18.36
2006-10-03,36,51.0,,0.51,18.36
2006-10-04,65,51.0,,0.51,33.15
2006-10-05,66,51.0,,0.51,33.660000000000004
2006-10-06,47,51.0,,0.51,23.97
2006-10-07,59,51.0,,0.51,30.09
2006-10-08,59,51.0,,0.51,30.09
2006-10-09,69,51.0,,0.51,35.19
2006-10-10,14,51.0,,0.51,7.140000000000001
2006-10-11,70,51.0,,0.51,35.7
2006-10-12,51,51.0,,0.51,26.01
2006-10-13,86,51.0,,0.51,43.86
2006-10-14,23,51.0,,0.51,11.73
2006-10-15,45,51.0,,0.51,22.95
2006-10-16,29,51.0,,0.51,14.790000000000001
2006-10-17,28,51.0,,0.51,14.280000000000001
2006-10-18,35,51.0,,0.51,17.85
2006-10-19,80,51.0,,0.51,40.8
2006-10-20,54,51.0,,0.51,27.54
2006-10-21,46,51.0,,0.51,23.46
2006-10-22,100,51.0,,0.51,51.0
2006-10-23,28,51.0,,0.51,14.280000000000001
2006-10-24,70,51.0,,0.51,35.7
2006-10-25,56,51.0,,0.51,28.560000000000002
2006-10-26,49,51.0,,0.51,24.990000000000002
2006-10-27,76,51.0,,0.51,38.76
2006-10-28,22,51.0,,0.51,11.22
2006-10-29,22,51.0,,0.51,11.22
2006-10-30,36,51.0,,0.51,18.36
2006-10-31,50,51.0,,0.51,25.5
2006-11-01,69,59.0,False,0.59,40.71
2006-11-02,46,59.0,,0.59,27.139999999999997
2006-11-03,28,59.0,,0.59,16.52
2006-11-04,30,59.0,,0.59,17.7
2006-11-05,30,59.0,,0.59,17.7
2006-11-06,39,59.0,,0.59,23.009999999999998
2006-11-07,18,59.0,,0.59,10.62
2006-11-08,61,59.0,,0.59,35.989999999999995
2006-11-09,39,59.0,,0.59,23.009999999999998
2006-11-10,29,59.0,,0.59,17.11
2006-11-11,59,59.0,,0.59,34.809999999999995
2006-11-12,40,59.0,,0.59,23.599999999999998
2006-11-13,51,59.0,,0.59,30.09
2006-11-14,50,59.0,,0.59,29.5
2006-11-15,44,59.0,,0.59,25.959999999999997
2006-11-16,26,59.0,,0.59,15.34
2006-11-17,47,59.0,,0.59,27.729999999999997
2006-11-18,50,59.0,,0.59,29.5
2006-11-19,39,59.0,,0.59,23.009999999999998
2006-11-20,70,59.0,,0.59,41.3
2006-11-21,45,59.0,,0.59,26.549999999999997
2006-11-22,51,59.0,,0.59,30.09
2006-11-23,32,59.0,,0.59,18.88
2006-11-24,100,59.0,,0.59,59.0
2006-11-25,31,59.0,,0.59,18.29
2006-11-26,59,59.0,,0.59,34.809999999999995
2006-11-27,86,59.0,,0.59,50.739999999999995
2006-11-28,48,59.0,,0.59,28.32
2006-11-29,48,59.0,,0.59,28.32
2006-11-30,37,59.0,,0.59,21.83
2006-12-01,100,59.0,False,0.59,59.0
2006-12-02,57,59.0,,0.59,33.629999999999995
2006-12-03,48,59.0,,0.59,28.32
2006-12-04,57,59.0,,0.59,33.629999999999995
2006-12-05,69,59.0,,0.59,40.71
2006-12-06,44,59.0,,0.59,25.959999999999997
2006-12-07,58,59.0,,0.59,34.22
2006-12-08,40,59.0,,0.59,23.599999999999998
2006-12-09,76,59.0,,0.59,44.839999999999996
2006-12-10,40,59.0,,0.59,23.599999999999998
2006-12-11,32,59.0,,0.59,18.88
2006-12-12,43,59.0,,0.59,25.369999999999997
2006-12-13,51,59.0,,0.59,30.09
2006-12-14,46,59.0,,0.59,27.139999999999997
2006-12-15,28,59.0,,0.59,16.52
2006-12-16,31,59.0,,0.59,18.29
2006-12-17,42,59.0,,0.59,24.779999999999998
2006-12-18,34,59.0,,0.59,20.06
2006-12-19,34,59.0,,0.59,20.06
2006-12-20,28,59.0,,0.59,16.52
2006-12-21,73,59.0,,0.59,43.07
2006-12-22,73,59.0,,0.59,43.07
2006-12-23,68,59.0,,0.59,40.12
2006-12-24,75,59.0,,0.59,44.25
2006-12-25,55,59.0,,0.59,32.449999999999996
2006-12-26,74,59.0,,0.59,43.66
2006-12-27,39,59.0,,0.59,23.009999999999998
2006-12-28,54,59.0,,0.59,31.86
2006-12-29,41,59.0,,0.59,24.189999999999998
2006-12-30,81,59.0,,0.59,47.79
2006-12-31,94,59.0,,0.59,55.459999999999994
2007-01-01,82,55.0,False,0.55,45.1
2007-01-02,58,55.0,,0.55,31.900000000000002
2007-01-03,39,55.0,,0.55,21.450000000000003
2007-01-04,71,55.0,,0.55,39.050000000000004
2007-01-05,40,55.0,,0.55,22.0
2007-01-06,69,55.0,,0.55,37.95
2007-01-07,93,55.0,,0.55,51.150000000000006
2007-01-08,38,55.0,,0.55,20.900000000000002
2007-01-09,60,55.0,,0.55,33.0
2007-01-10,68,55.0,,0.55,37.400000000000006
2007-01-11,100,55.0,,0.55,55.00000000000001
2007-01-12,56,55.0,,0.55,30.800000000000004
2007-01-13,45,55.0,,0.55,24.750000000000004
2007-01-14,35,55.0,,0.55,19.25
2007-01-15,58,55.0,,0.55,31.900000000000002
2007-01-16,67,55.0,,0.55,36.85
2007-01-17,30,55.0,,0.55,16.5
2007-01-18,52,55.0,,0.55,28.6
2007-01-19,39,55.0,,0.55,21.450000000000003
2007-01-20,55,55.0,,0.55,30.250000000000004
2007-01-21,88,55.0,,0.55,48.400000000000006
2007-01-22,89,55.0,,0.55,48.95
2007-01-23,58,55.0,,0.55,31.900000000000002
2007-01-24,52,55.0,,0.55,28.6
2007-01-25,37,55.0,,0.55,20.35
2007-01-26,62,55.0,,0.55,34.1
2007-01-27,44,55.0,,0.55,24.200000000000003
2007-01-28,44,55.0,,0.55,24.200000000000003
2007-01-29,36,55.0,,0.55,19.8
2007-01-30,85,55.0,,0.55,46.75000000000001
2007-01-31,64,55.0,,0.55,35.2
2007-02-01,72,48.0,False,0.48,34.56
2007-02-02,53,48.0,,0.48,25.439999999999998
2007-02-03,45,48.0,,0.48,21.599999999999998
2007-02-04,76,48.0,,0.48,36.48
2007-02-05,63,48.0,,0.48,30.24
2007-02-06,40,48.0,,0.48,19.2
2007-02-07,70,48.0,,0.48,33.6
2007-02-08,61,48.0,,0.48,29.279999999999998
2007-02-09,64,48.0,,0.48,30.72
2007-02-10,61,48.0,,0.48,29.279999999999998
2007-02-11,75,48.0,,0.48,36.0
2007-02-12,60,48.0,,0.48,28.799999999999997
2007-02-13,78,48.0,,0.48,37.44
2007-02-14,81,48.0,,0.48,38.879999999999995
2007-02-15,52,48.0,,0.48,24.96
2007-02-16,65,48.0,,0.48,31.2
2007-02-17,77,48.0,,0.48,36.96
2007-02-18,31,48.0,,0.48,14.879999999999999
2007-02-19,56,48.0,,0.48,26.88
2007-02-20,41,48.0,,0.48,19.68
2007-02-21,61,48.0,,0.48,29.279999999999998
2007-02-22,82,48.0,,0.48,39.36
2007-02-23,75,48.0,,0.48,36.0
2007-02-24,75,48.0,,0.48,36.0
2007-02-25,90,48.0,,0.48,43.199999999999996
2007-02-26,100,48.0,,0.48,48.0
2007-02-27,39,48.0,,0.48,18.72
2007-02-28,98,48.0,,0.48,47.04
2007-03-01,68,53.0,False,0.53,36.04
2007-03-02,48,53.0,,0.53,25.44
2007-03-03,68,53.0,,0.53,36.04
2007-03-04,57,53.0,,0.53,30.21
2007-03-05,100,53.0,,0.53,53.0
2007-03-06,59,53.0,,0.53,31.270000000000003
2007-03-07,59,53.0,,0.53,31.270000000000003
2007-03-08,76,53.0,,0.53,40.28
2007-03-09,32,53.0,,0.53,16.96
2007-03-10,46,53.0,,0.53,24.380000000000003
2007-03-11,58,53.0,,0.53,30.740000000000002
2007-03-12,84,53.0,,0.53,44.52
2007-03-13,23,53.0,,0.53,12.190000000000001
2007-03-14,78,53.0,,0.53,41.34
2007-03-15,39,53.0,,0.53,20.67
2007-03-16,40,53.0,,0.53,21.200000000000003
2007-03-17,92,53.0,,0.53,48.760000000000005
2007-03-18,47,53.0,,0.53,24.91
2007-03-19,69,53.0,,0.53,36.57
2007-03-20,48,53.0,,0.53,25.44
2007-03-21,53,53.0,,0.53,28.09
2007-03-22,62,53.0,,0.53,32.86
2007-03-23,56,53.0,,0.53,29.68
2007-03-24,35,53.0,,0.53,18.55
2007-03-25,47,53.0,,0.53,24.91
2007-03-26,31,53.0,,0.53,16.43
2007-03-27,59,53.0,,0.53,31.270000000000003
2007-03-28,68,53.0,,0.53,36.04
2007-03-29,53,53.0,,0.53,28.09
2007-03-30,66,53.0,,0.53,34.980000000000004
2007-03-31,59,53.0,,0.53,31.270000000000003
2007-04-01,69,50.0,False,0.5,34.5
2007-04-02,15,50.0,,0.5,7.5
2007-04-03,15,50.0,,0.5,7.5
2007-04-04,30,50.0,,0.5,15.0
2007-04-05,61,50.0,,0.5,30.5
2007-04-06,35,50.0,,0.5,17.5
2007-04-07,68,50.0,,0.5,34.0
2007-04-08,48,50.0,,0.5,24.0
2007-04-09,30,50.0,,0.5,15.0
2007-04-10,15,50.0,,0.5,7.5
2007-04-11,57,50.0,,0.5,28.5
2007-04-12,57,50.0,,0.5,28.5
2007-04-13,46,50.0,,0.5,23.0
2007-04-14,66,50.0,,0.5,33.0
2007-04-15,0,50.0,,0.5,0.0
2007-04-16,84,50.0,,0.5,42.0
2007-04-17,14,50.0,,0.5,7.0
2007-04-18,28,50.0,,0.5,14.0
2007-04-19,14,50.0,,0.5,7.0
2007-04-20,16,50.0,,0.5,8.0
2007-04-21,24,50.0,,0.5,12.0
2007-04-22,46,50.0,,0.5,23.0
2007-04-23,100,50.0,,0.5,50.0
2007-04-24,69,50.0,,0.5,34.5
2007-04-25,42,50.0,,0.5,21.0
2007-04-26,14,50.0,,0.5,7.0
2007-04-27,61,50.0,,0.5,30.5
2007-04-28,91,50.0,,0.5,45.5
2007-04-29,0,50.0,,0.5,0.0
2007-04-30,14,50.0,,0.5,7.0
2007-05-01,74,46.0,False,0.46,34.04
2007-05-02,15,46.0,,0.46,6.9
2007-05-03,61,46.0,,0.46,28.060000000000002
2007-05-04,62,46.0,,0.46,28.52
2007-05-05,46,46.0,,0.46,21.16
2007-05-06,91,46.0,,0.46,41.86
2007-05-07,71,46.0,,0.46,32.660000000000004
2007-05-08,56,46.0,,0.46,25.76
2007-05-09,29,46.0,,0.46,13.34
2007-05-10,44,46.0,,0.46,20.240000000000002
2007-05-11,0,46.0,,0.46,0.0
2007-05-12,72,46.0,,0.46,33.120000000000005
2007-05-13,73,46.0,,0.46,33.58
2007-05-14,14,46.0,,0.46,6.44
2007-05-15,28,46.0,,0.46,12.88
2007-05-16,57,46.0,,0.46,26.220000000000002
2007-05-17,29,46.0,,0.46,13.34
2007-05-18,47,46.0,,0.46,21.62
2007-05-19,92,46.0,,0.46,42.32
2007-05-20,93,46.0,,0.46,42.78
2007-05-21,57,46.0,,0.46,26.220000000000002
2007-05-22,42,46.0,,0.46,19.32
2007-05-23,28,46.0,,0.46,12.88
2007-05-24,59,46.0,,0.46,27.14
2007-05-25,49,46.0,,0.46,22.540000000000003
2007-05-26,24,46.0,,0.46,11.040000000000001
2007-05-27,51,46.0,,0.46,23.46
2007-05-28,44,46.0,,0.46,20.240000000000002
2007-05-29,100,46.0,,0.46,46.0
2007-05-30,42,46.0,,0.46,19.32
2007-05-31,72,46.0,,0.46,33.120000000000005
2007-06-01,65,60.0,False,0.6,39.0
2007-06-02,16,60.0,,0.6,9.6
2007-06-03,47,60.0,,0.6,28.2
2007-06-04,30,60.0,,0.6,18.0
2007-06-05,0,60.0,,0.6,0.0
2007-06-06,82,60.0,,0.6,49.199999999999996
2007-06-07,41,60.0,,0.6,24.599999999999998
2007-06-08,33,60.0,,0.6,19.8
2007-06-09,0,60.0,,0.6,0.0
2007-06-10,66,60.0,,0.6,39.6
2007-06-11,31,60.0,,0.6,18.599999999999998
2007-06-12,20,60.0,,0.6,12.0
2007-06-13,51,60.0,,0.6,30.599999999999998
2007-06-14,31,60.0,,0.6,18.599999999999998
2007-06-15,70,60.0,,0.6,42.0
2007-06-16,91,60.0,,0.6,54.6
2007-06-17,57,60.0,,0.6,34.199999999999996
2007-06-18,66,60.0,,0.6,39.6
2007-06-19,11,60.0,,0.6,6.6
2007-06-20,22,60.0,,0.6,13.2
2007-06-21,0,60.0,,0.6,0.0
2007-06-22,22,60.0,,0.6,13.2
2007-06-23,81,60.0,,0.6,48.6
2007-06-24,100,60.0,,0.6,60.0
2007-06-25,61,60.0,,0.6,36.6
2007-06-26,50,60.0,,0.6,30.0
2007-06-27,51,60.0,,0.6,30.599999999999998
2007-06-28,31,60.0,,0.6,18.599999999999998
2007-06-29,11,60.0,,0.6,6.6
2007-06-30,48,60.0,,0.6,28.799999999999997
2007-07-01,72,56.0,False,0.56,40.32000000000001
2007-07-02,46,56.0,,0.56,25.76
2007-07-03,76,56.0,,0.56,42.56
2007-07-04,43,56.0,,0.56,24.080000000000002
2007-07-05,72,56.0,,0.56,40.32000000000001
2007-07-06,55,56.0,,0.56,30.800000000000004
2007-07-07,45,56.0,,0.56,25.200000000000003
2007-07-08,34,56.0,,0.56,19.040000000000003
2007-07-09,50,56.0,,0.56,28.000000000000004
2007-07-10,28,56.0,,0.56,15.680000000000001
2007-07-11,66,56.0,,0.56,36.96
2007-07-12,74,56.0,,0.56,41.440000000000005
2007-07-13,31,56.0,,0.56,17.360000000000003
2007-07-14,34,56.0,,0.56,19.040000000000003
2007-07-15,69,56.0,,0.56,38.64
2007-07-16,51,56.0,,0.56,28.560000000000002
2007-07-17,64,56.0,,0.56,35.84
2007-07-18,64,56.0,,0.56,35.84
2007-07-19,15,56.0,,0.56,8.4
2007-07-20,63,56.0,,0.56,35.28
2007-07-21,46,56.0,,0.56,25.76
2007-07-22,95,56.0,,0.56,53.2
2007-07-23,36,56.0,,0.56,20.160000000000004
2007-07-24,72,56.0,,0.56,40.32000000000001
2007-07-25,80,56.0,,0.56,44.800000000000004
2007-07-26,59,56.0,,0.56,33.040000000000006
2007-07-27,69,56.0,,0.56,38.64
2007-07-28,100,56.0,,0.56,56.00000000000001
2007-07-29,56,56.0,,0.56,31.360000000000003
2007-07-30,35,56.0,,0.56,19.6
2007-07-31,57,56.0,,0.56,31.92
2007-08-01,53,51.0,False,0.51,27.03
2007-08-02,65,51.0,,0.51,33.15
2007-08-03,34,51.0,,0.51,17.34
2007-08-04,25,51.0,,0.51,12.75
2007-08-05,50,51.0,,0.51,25.5
2007-08-06,21,51.0,,0.51,10.71
2007-08-07,57,51.0,,0.51,29.07
2007-08-08,26,51.0,,0.51,13.26
2007-08-09,53,51.0,,0.51,27.03
2007-08-10,23,51.0,,0.51,11.73
2007-08-11,33,51.0,,0.51,16.830000000000002
2007-08-12,100,51.0,,0.51,51.0
2007-08-13,73,51.0,,0.51,37.230000000000004
2007-08-14,41,51.0,,0.51,20.91
2007-08-15,42,51.0,,0.51,21.42
2007-08-16,64,51.0,,0.51,32.64
2007-08-17,23,51.0,,0.51,11.73
2007-08-18,40,51.0,,0.51,20.4
2007-08-19,32,51.0,,0.51,16.32
2007-08-20,31,51.0,,0.51,15.81
2007-08-21,35,51.0,,0.51,17.85
2007-08-22,31,51.0,,0.51,15.81
2007-08-23,58,51.0,,0.51,29.580000000000002
2007-08-24,38,51.0,,0.51,19.38
2007-08-25,55,51.0,,0.51,28.05
2007-08-26,62,51.0,,0.51,31.62
2007-08-27,35,51.0,,0.51,17.85
2007-08-28,40,51.0,,0.51,20.4
2007-08-29,51,51.0,,0.51,26.01
2007-08-30,42,51.0,,0.51,21.42
2007-08-31,57,51.0,,0.51,29.07
2007-09-01,55,55.0,False,0.55,30.250000000000004
2007-09-02,71,55.0,,0.55,39.050000000000004
2007-09-03,49,55.0,,0.55,26.950000000000003
2007-09-04,49,55.0,,0.55,26.950000000000003
2007-09-05,75,55.0,,0.55,41.25
2007-09-06,76,55.0,,0.55,41.800000000000004
2007-09-07,43,55.0,,0.55,23.650000000000002
2007-09-08,60,55.0,,0.55,33.0
2007-09-09,50,55.0,,0.55,27.500000000000004
2007-09-10,53,55.0,,0.55,29.150000000000002
2007-09-11,52,55.0,,0.55,28.6
2007-09-12,74,55.0,,0.55,40.7
2007-09-13,55,55.0,,0.55,30.250000000000004
2007-09-14,58,55.0,,0.55,31.900000000000002
2007-09-15,62,55.0,,0.55,34.1
2007-09-16,92,55.0,,0.55,50.6
2007-09-17,40,55.0,,0.55,22.0
2007-09-18,73,55.0,,0.55,40.150000000000006
2007-09-19,40,55.0,,0.55,22.0
2007-09-20,68,55.0,,0.55,37.400000000000006
2007-09-21,71,55.0,,0.55,39.050000000000004
2007-09-22,80,55.0,,0.55,44.0
2007-09-23,100,55.0,,0.55,55.00000000000001
2007-09-24,72,55.0,,0.55,39.6
2007-09-25,58,55.0,,0.55,31.900000000000002
2007-09-26,40,55.0,,0.55,22.0
2007-09-27,40,55.0,,0.55,22.0
2007-09-28,44,55.0,,0.55,24.200000000000003
2007-09-29,73,55.0,,0.55,40.150000000000006
2007-09-30,71,55.0,,0.55,39.050000000000004
2007-10-01,28,62.0,False,0.62,17.36
2007-10-02,44,62.0,,0.62,27.28
2007-10-03,61,62.0,,0.62,37.82
2007-10-04,46,62.0,,0.62,28.52
2007-10-05,54,62.0,,0.62,33.48
2007-10-06,61,62.0,,0.62,37.82
2007-10-07,78,62.0,,0.62,48.36
2007-10-08,79,62.0,,0.62,48.98
2007-10-09,76,62.0,,0.62,47.12
2007-10-10,55,62.0,,0.62,34.1
2007-10-11,73,62.0,,0.62,45.26
2007-10-12,42,62.0,,0.62,26.04
2007-10-13,62,62.0,,0.62,38.44
2007-10-14,77,62.0,,0.62,47.74
2007-10-15,49,62.0,,0.62,30.38
2007-10-16,65,62.0,,0.62,40.3
2007-10-17,27,62.0,,0.62,16.74
2007-10-18,61,62.0,,0.62,37.82
2007-10-19,29,62.0,,0.62,17.98
2007-10-20,34,62.0,,0.62,21.08
2007-10-21,33,62.0,,0.62,20.46
2007-10-22,32,62.0,,0.62,19.84
2007-10-23,21,62.0,,0.62,13.02
2007-10-24,37,62.0,,0.62,22.94
2007-10-25,72,62.0,,0.62,44.64
2007-10-26,41,62.0,,0.62,25.419999999999998
2007-10-27,100,62.0,,0.62,62.0
2007-10-28,100,62.0,,0.62,62.0
2007-10-29,60,62.0,,0.62,37.2
2007-10-30,48,62.0,,0.62,29.759999999999998
2007-10-31,34,62.0,,0.62,21.08
2007-11-01,84,53.0,False,0.53,44.52
2007-11-02,56,53.0,,0.53,29.68
2007-11-03,100,53.0,,0.53,53.0
2007-11-04,80,53.0,,0.53,42.400000000000006
2007-11-05,32,53.0,,0.53,16.96
2007-11-06,57,53.0,,0.53,30.21
2007-11-07,57,53.0,,0.53,30.21
2007-11-08,91,53.0,,0.53,48.230000000000004
2007-11-09,48,53.0,,0.53,25.44
2007-11-10,79,53.0,,0.53,41.870000000000005
2007-11-11,89,53.0,,0.53,47.17
2007-11-12,66,53.0,,0.53,34.980000000000004
2007-11-13,50,53.0,,0.53,26.5
2007-11-14,49,53.0,,0.53,25.970000000000002
2007-11-15,26,53.0,,0.53,13.780000000000001
2007-11-16,62,53.0,,0.53,32.86
2007-11-17,98,53.0,,0.53,51.940000000000005
2007-11-18,77,53.0,,0.53,40.81
2007-11-19,84,53.0,,0.53,44.52
2007-11-20,39,53.0,,0.53,20.67
2007-11-21,57,53.0,,0.53,30.21
2007-11-22,52,53.0,,0.53,27.560000000000002
2007-11-23,94,53.0,,0.53,49.82
2007-11-24,69,53.0,,0.53,36.57
2007-11-25,76,53.0,,0.53,40.28
2007-11-26,67,53.0,,0.53,35.510000000000005
2007-11-27,72,53.0,,0.53,38.160000000000004
2007-11-28,43,53.0,,0.53,22.790000000000003
2007-11-29,37,53.0,,0.53,19.61
2007-11-30,52,53.0,,0.53,27.560000000000002
2007-12-01,62,56.0,False,0.56,34.720000000000006
2007-12-02,63,56.0,,0.56,35.28
2007-12-03,61,56.0,,0.56,34.160000000000004
2007-12-04,60,56.0,,0.56,33.6
2007-12-05,66,56.0,,0.56,36.96
2007-12-06,44,56.0,,0.56,24.64
2007-12-07,58,56.0,,0.56,32.480000000000004
2007-12-08,63,56.0,,0.56,35.28
2007-12-09,45,56.0,,0.56,25.200000000000003
2007-12-10,55,56.0,,0.56,30.800000000000004
2007-12-11,42,56.0,,0.56,23.520000000000003
2007-12-12,55,56.0,,0.56,30.800000000000004
2007-12-13,50,56.0,,0.56,28.000000000000004
2007-12-14,46,56.0,,0.56,25.76
2007-12-15,74,56.0,,0.56,41.440000000000005
2007-12-16,55,56.0,,0.56,30.800000000000004
2007-12-17,77,56.0,,0.56,43.120000000000005
2007-12-18,63,56.0,,0.56,35.28
2007-12-19,45,56.0,,0.56,25.200000000000003
2007-12-20,68,56.0,,0.56,38.080000000000005
2007-12-21,53,56.0,,0.56,29.680000000000003
2007-12-22,72,56.0,,0.56,40.32000000000001
2007-12-23,55,56.0,,0.56,30.800000000000004
2007-12-24,100,56.0,,0.56,56.00000000000001
2007-12-25,64,56.0,,0.56,35.84
2007-12-26,92,56.0,,0.56,51.52
2007-12-27,53,56.0,,0.56,29.680000000000003
2007-12-28,92,56.0,,0.56,51.52
2007-12-29,98,56.0,,0.56,54.88
2007-12-30,81,56.0,,0.56,45.36000000000001
2007-12-31,88,56.0,,0.56,49.28
2008-01-01,71,56.0,False,0.56,39.760000000000005
2008-01-02,76,56.0,,0.56,42.56
2008-01-03,100,56.0,,0.56,56.00000000000001
2008-01-04,48,56.0,,0.56,26.880000000000003
2008-01-05,66,56.0,,0.56,36.96
2008-01-06,61,56.0,,0.56,34.160000000000004
2008-01-07,26,56.0,,0.56,14.560000000000002
2008-01-08,25,56.0,,0.56,14.000000000000002
2008-01-09,66,56.0,,0.56,36.96
2008-01-10,46,56.0,,0.56,25.76
2008-01-11,68,56.0,,0.56,38.080000000000005
2008-01-12,82,56.0,,0.56,45.92
2008-01-13,59,56.0,,0.56,33.040000000000006
2008-01-14,35,56.0,,0.56,19.6
2008-01-15,24,56.0,,0.56,13.440000000000001
2008-01-16,30,56.0,,0.56,16.8
2008-01-17,60,56.0,,0.56,33.6
2008-01-18,31,56.0,,0.56,17.360000000000003
2008-01-19,43,56.0,,0.56,24.080000000000002
2008-01-20,66,56.0,,0.56,36.96
2008-01-21,65,56.0,,0.56,36.400000000000006
2008-01-22,52,56.0,,0.56,29.120000000000005
2008-01-23,34,56.0,,0.56,19.040000000000003
2008-01-24,64,56.0,,0.56,35.84
2008-01-25,71,56.0,,0.56,39.760000000000005
2008-01-26,63,56.0,,0.56,35.28
2008-01-27,43,56.0,,0.56,24.080000000000002
2008-01-28,77,56.0,,0.56,43.120000000000005
2008-01-29,33,56.0,,0.56,18.48
2008-01-30,48,56.0,,0.56,26.880000000000003
2008-01-31,39,56.0,,0.56,21.840000000000003
2008-02-01,63,57.0,False,0.57,35.91
2008-02-02,12,57.0,,0.57,6.84
2008-02-03,50,57.0,,0.57,28.499999999999996
2008-02-04,18,57.0,,0.57,10.26
2008-02-05,50,57.0,,0.57,28.499999999999996
2008-02-06,50,57.0,,0.57,28.499999999999996
2008-02-07,34,57.0,,0.57,19.38
2008-02-08,54,57.0,,0.57,30.779999999999998
2008-02-09,100,57.0,,0.57,56.99999999999999
2008-02-10,99,57.0,,0.57,56.42999999999999
2008-02-11,50,57.0,,0.57,28.499999999999996
2008-02-12,49,57.0,,0.57,27.929999999999996
2008-02-13,25,57.0,,0.57,14.249999999999998
2008-02-14,60,57.0,,0.57,34.199999999999996
2008-02-15,47,57.0,,0.57,26.79
2008-02-16,51,57.0,,0.57,29.069999999999997
2008-02-17,77,57.0,,0.57,43.88999999999999
2008-02-18,73,57.0,,0.57,41.61
2008-02-19,42,57.0,,0.57,23.939999999999998
2008-02-20,50,57.0,,0.57,28.499999999999996
2008-02-21,25,57.0,,0.57,14.249999999999998
2008-02-22,35,57.0,,0.57,19.95
2008-02-23,84,57.0,,0.57,47.879999999999995
2008-02-24,24,57.0,,0.57,13.68
2008-02-25,25,57.0,,0.57,14.249999999999998
2008-02-26,81,57.0,,0.57,46.169999999999995
2008-02-27,66,57.0,,0.57,37.62
2008-02-28,51,57.0,,0.57,29.069999999999997
2008-02-29,53,57.0,,0.57,30.209999999999997
2008-03-01,100,60.0,False,0.6,60.0
2008-03-02,76,60.0,,0.6,45.6
2008-03-03,43,60.0,,0.6,25.8
2008-03-04,63,60.0,,0.6,37.8
2008-03-05,38,60.0,,0.6,22.8
2008-03-06,55,60.0,,0.6,33.0
2008-03-07,49,60.0,,0.6,29.4
2008-03-08,60,60.0,,0.6,36.0
2008-03-09,82,60.0,,0.6,49.199999999999996
2008-03-10,51,60.0,,0.6,30.599999999999998
2008-03-11,42,60.0,,0.6,25.2
2008-03-12,30,60.0,,0.6,18.0
2008-03-13,30,60.0,,0.6,18.0
2008-03-14,32,60.0,,0.6,19.2
2008-03-15,33,60.0,,0.6,19.8
2008-03-16,32,60.0,,0.6,19.2
2008-03-17,43,60.0,,0.6,25.8
2008-03-18,43,60.0,,0.6,25.8
2008-03-19,54,60.0,,0.6,32.4
2008-03-20,47,60.0,,0.6,28.2
2008-03-21,49,60.0,,0.6,29.4
2008-03-22,22,60.0,,0.6,13.2
2008-03-23,55,60.0,,0.6,33.0
2008-03-24,70,60.0,,0.6,42.0
2008-03-25,56,60.0,,0.6,33.6
2008-03-26,47,60.0,,0.6,28.2
2008-03-27,39,60.0,,0.6,23.4
2008-03-28,54,60.0,,0.6,32.4
2008-03-29,37,60.0,,0.6,22.2
2008-03-30,62,60.0,,0.6,37.199999999999996
2008-03-31,37,60.0,,0.6,22.2
2008-04-01,45,61.0,False,0.61,27.45
2008-04-02,46,61.0,,0.61,28.06
2008-04-03,39,61.0,,0.61,23.79
2008-04-04,62,61.0,,0.61,37.82
2008-04-05,50,61.0,,0.61,30.5
2008-04-06,59,61.0,,0.61,35.99
2008-04-07,58,61.0,,0.61,35.38
2008-04-08,45,61.0,,0.61,27.45
2008-04-09,52,61.0,,0.61,31.72
2008-04-10,20,61.0,,0.61,12.2
2008-04-11,56,61.0,,0.61,34.16
2008-04-12,0,61.0,,0.61,0.0
2008-04-13,29,61.0,,0.61,17.69
2008-04-14,39,61.0,,0.61,23.79
2008-04-15,13,61.0,,0.61,7.93
2008-04-16,33,61.0,,0.61,20.13
