date,prosperity_unscaled,prosperity_monthly,isPartial,scale,prosperity
2010-05-16,16,54.0,,0.54,8.64
2010-05-17,60,54.0,,0.54,32.400000000000006
2010-05-18,77,54.0,,0.54,41.580000000000005
2010-05-19,55,54.0,,0.54,29.700000000000003
2010-05-20,88,54.0,,0.54,47.52
2010-05-21,76,54.0,,0.54,41.040000000000006
2010-05-22,47,54.0,,0.54,25.380000000000003
2010-05-23,32,54.0,,0.54,17.28
2010-05-24,61,54.0,,0.54,32.940000000000005
2010-05-25,76,54.0,,0.54,41.040000000000006
2010-05-26,72,54.0,,0.54,38.88
2010-05-27,89,54.0,,0.54,48.06
2010-05-28,58,54.0,,0.54,31.32
2010-05-29,41,54.0,,0.54,22.14
2010-05-30,26,54.0,,0.54,14.040000000000001
2010-05-31,7,54.0,,0.54,3.7800000000000002
2010-06-01,74,56.0,False,0.56,41.440000000000005
2010-06-02,59,56.0,,0.56,33.040000000000006
2010-06-03,47,56.0,,0.56,26.320000000000004
2010-06-04,67,56.0,,0.56,37.52
2010-06-05,47,56.0,,0.56,26.320000000000004
2010-06-06,23,56.0,,0.56,12.88
2010-06-07,50,56.0,,0.56,28.000000000000004
2010-06-08,27,56.0,,0.56,15.120000000000001
2010-06-09,27,56.0,,0.56,15.120000000000001
2010-06-10,44,56.0,,0.56,24.64
2010-06-11,34,56.0,,0.56,19.040000000000003
2010-06-12,24,56.0,,0.56,13.440000000000001
2010-06-13,30,56.0,,0.56,16.8
2010-06-14,56,56.0,,0.56,31.360000000000003
2010-06-15,51,56.0,,0.56,28.560000000000002
2010-06-16,44,56.0,,0.56,24.64
2010-06-17,58,56.0,,0.56,32.480000000000004
2010-06-18,71,56.0,,0.56,39.760000000000005
2010-06-19,56,56.0,,0.56,31.360000000000003
2010-06-20,58,56.0,,0.56,32.480000000000004
2010-06-21,65,56.0,,0.56,36.400000000000006
2010-06-22,47,56.0,,0.56,26.320000000000004
2010-06-23,60,56.0,,0.56,33.6
2010-06-24,44,56.0,,0.56,24.64
2010-06-25,21,56.0,,0.56,11.760000000000002
2010-06-26,37,56.0,,0.56,20.720000000000002
2010-06-27,25,56.0,,0.56,14.000000000000002
2010-06-28,51,56.0,,0.56,28.560000000000002
2010-06-29,47,56.0,,0.56,26.320000000000004
2010-06-30,100,56.0,,0.56,56.00000000000001
2010-07-01,62,54.0,False,0.54,33.480000000000004
2010-07-02,72,54.0,,0.54,38.88
2010-07-03,66,54.0,,0.54,35.64
2010-07-04,42,54.0,,0.54,22.68
2010-07-05,42,54.0,,0.54,22.68
2010-07-06,70,54.0,,0.54,37.800000000000004
2010-07-07,51,54.0,,0.54,27.540000000000003
2010-07-08,100,54.0,,0.54,54.0
2010-07-09,92,54.0,,0.54,49.68000000000001
2010-07-10,42,54.0,,0.54,22.68
2010-07-11,43,54.0,,0.54,23.220000000000002
2010-07-12,68,54.0,,0.54,36.72
2010-07-13,51,54.0,,0.54,27.540000000000003
2010-07-14,74,54.0,,0.54,39.96
2010-07-15,52,54.0,,0.54,28.080000000000002
2010-07-16,55,54.0,,0.54,29.700000000000003
2010-07-17,80,54.0,,0.54,43.2
2010-07-18,19,54.0,,0.54,10.260000000000002
2010-07-19,77,54.0,,0.54,41.580000000000005
2010-07-20,64,54.0,,0.54,34.56
2010-07-21,65,54.0,,0.54,35.1
2010-07-22,77,54.0,,0.54,41.580000000000005
2010-07-23,59,54.0,,0.54,31.860000000000003
2010-07-24,36,54.0,,0.54,19.44
2010-07-25,31,54.0,,0.54,16.740000000000002
2010-07-26,86,54.0,,0.54,46.440000000000005
2010-07-27,72,54.0,,0.54,38.88
2010-07-28,81,54.0,,0.54,43.74
2010-07-29,52,54.0,,0.54,28.080000000000002
2010-07-30,59,54.0,,0.54,31.860000000000003
2010-07-31,48,54.0,,0.54,25.92
2010-08-01,36,61.0,False,0.61,21.96
2010-08-02,71,61.0,,0.61,43.31
2010-08-03,62,61.0,,0.61,37.82
2010-08-04,46,61.0,,0.61,28.06
2010-08-05,97,61.0,,0.61,59.17
2010-08-06,62,61.0,,0.61,37.82
2010-08-07,48,61.0,,0.61,29.28
2010-08-08,24,61.0,,0.61,14.64
2010-08-09,70,61.0,,0.61,42.699999999999996
2010-08-10,75,61.0,,0.61,45.75
2010-08-11,84,61.0,,0.61,51.24
2010-08-12,80,61.0,,0.61,48.8
2010-08-13,93,61.0,,0.61,56.73
2010-08-14,64,61.0,,0.61,39.04
2010-08-15,41,61.0,,0.61,25.009999999999998
2010-08-16,47,61.0,,0.61,28.669999999999998
2010-08-17,79,61.0,,0.61,48.19
2010-08-18,88,61.0,,0.61,53.68
2010-08-19,68,61.0,,0.61,41.48
2010-08-20,89,61.0,,0.61,54.29
2010-08-21,40,61.0,,0.61,24.4
2010-08-22,51,61.0,,0.61,31.11
2010-08-23,62,61.0,,0.61,37.82
2010-08-24,100,61.0,,0.61,61.0
2010-08-25,89,61.0,,0.61,54.29
2010-08-26,79,61.0,,0.61,48.19
2010-08-27,48,61.0,,0.61,29.28
2010-08-28,68,61.0,,0.61,41.48
2010-08-29,57,61.0,,0.61,34.769999999999996
2010-08-30,76,61.0,,0.61,46.36
2010-08-31,68,61.0,,0.61,41.48
2010-09-01,81,62.0,False,0.62,50.22
2010-09-02,74,62.0,,0.62,45.88
2010-09-03,78,62.0,,0.62,48.36
2010-09-04,35,62.0,,0.62,21.7
2010-09-05,48,62.0,,0.62,29.759999999999998
2010-09-06,26,62.0,,0.62,16.12
2010-09-07,81,62.0,,0.62,50.22
2010-09-08,71,62.0,,0.62,44.02
2010-09-09,88,62.0,,0.62,54.56
2010-09-10,79,62.0,,0.62,48.98
2010-09-11,49,62.0,,0.62,30.38
2010-09-12,32,62.0,,0.62,19.84
2010-09-13,75,62.0,,0.62,46.5
2010-09-14,67,62.0,,0.62,41.54
2010-09-15,60,62.0,,0.62,37.2
2010-09-16,72,62.0,,0.62,44.64
2010-09-17,84,62.0,,0.62,52.08
2010-09-18,61,62.0,,0.62,37.82
2010-09-19,50,62.0,,0.62,31.0
2010-09-20,83,62.0,,0.62,51.46
2010-09-21,71,62.0,,0.62,44.02
2010-09-22,83,62.0,,0.62,51.46
2010-09-23,71,62.0,,0.62,44.02
2010-09-24,100,62.0,,0.62,62.0
2010-09-25,72,62.0,,0.62,44.64
2010-09-26,65,62.0,,0.62,40.3
2010-09-27,77,62.0,,0.62,47.74
2010-09-28,87,62.0,,0.62,53.94
2010-09-29,89,62.0,,0.62,55.18
2010-09-30,86,62.0,,0.62,53.32
2010-10-01,71,62.0,False,0.62,44.02
2010-10-02,42,62.0,,0.62,26.04
2010-10-03,41,62.0,,0.62,25.419999999999998
2010-10-04,81,62.0,,0.62,50.22
2010-10-05,58,62.0,,0.62,35.96
2010-10-06,57,62.0,,0.62,35.339999999999996
2010-10-07,53,62.0,,0.62,32.86
2010-10-08,68,62.0,,0.62,42.16
2010-10-09,48,62.0,,0.62,29.759999999999998
2010-10-10,26,62.0,,0.62,16.12
2010-10-11,58,62.0,,0.62,35.96
2010-10-12,51,62.0,,0.62,31.62
2010-10-13,45,62.0,,0.62,27.9
2010-10-14,67,62.0,,0.62,41.54
2010-10-15,94,62.0,,0.62,58.28
2010-10-16,42,62.0,,0.62,26.04
2010-10-17,52,62.0,,0.62,32.24
2010-10-18,66,62.0,,0.62,40.92
2010-10-19,76,62.0,,0.62,47.12
2010-10-20,44,62.0,,0.62,27.28
2010-10-21,81,62.0,,0.62,50.22
2010-10-22,66,62.0,,0.62,40.92
2010-10-23,61,62.0,,0.62,37.82
2010-10-24,66,62.0,,0.62,40.92
2010-10-25,91,62.0,,0.62,56.42
2010-10-26,100,62.0,,0.62,62.0
2010-10-27,47,62.0,,0.62,29.14
2010-10-28,59,62.0,,0.62,36.58
2010-10-29,51,62.0,,0.62,31.62
2010-10-30,41,62.0,,0.62,25.419999999999998
2010-10-31,64,62.0,,0.62,39.68
2010-11-01,92,58.0,False,0.58,53.36
2010-11-02,90,58.0,,0.58,52.199999999999996
2010-11-03,100,58.0,,0.58,57.99999999999999
2010-11-04,28,58.0,,0.58,16.24
2010-11-05,42,58.0,,0.58,24.36
2010-11-06,28,58.0,,0.58,16.24
2010-11-07,39,58.0,,0.58,22.619999999999997
2010-11-08,81,58.0,,0.58,46.98
2010-11-09,40,58.0,,0.58,23.2
2010-11-10,85,58.0,,0.58,49.3
2010-11-11,46,58.0,,0.58,26.68
2010-11-12,73,58.0,,0.58,42.339999999999996
2010-11-13,45,58.0,,0.58,26.099999999999998
2010-11-14,34,58.0,,0.58,19.72
2010-11-15,88,58.0,,0.58,51.04
2010-11-16,89,58.0,,0.58,51.62
2010-11-17,67,58.0,,0.58,38.86
2010-11-18,68,58.0,,0.58,39.44
2010-11-19,76,58.0,,0.58,44.08
2010-11-20,65,58.0,,0.58,37.699999999999996
2010-11-21,33,58.0,,0.58,19.139999999999997
2010-11-22,73,58.0,,0.58,42.339999999999996
2010-11-23,44,58.0,,0.58,25.52
2010-11-24,80,58.0,,0.58,46.4
2010-11-25,67,58.0,,0.58,38.86
2010-11-26,63,58.0,,0.58,36.54
2010-11-27,34,58.0,,0.58,19.72
2010-11-28,44,58.0,,0.58,25.52
2010-11-29,81,58.0,,0.58,46.98
2010-11-30,83,58.0,,0.58,48.13999999999999
2010-12-01,41,53.0,False,0.53,21.73
2010-12-02,39,53.0,,0.53,20.67
2010-12-03,33,53.0,,0.53,17.490000000000002
2010-12-04,28,53.0,,0.53,14.84
2010-12-05,20,53.0,,0.53,10.600000000000001
2010-12-06,50,53.0,,0.53,26.5
2010-12-07,50,53.0,,0.53,26.5
2010-12-08,53,53.0,,0.53,28.09
2010-12-09,66,53.0,,0.53,34.980000000000004
2010-12-10,53,53.0,,0.53,28.09
2010-12-11,32,53.0,,0.53,16.96
2010-12-12,53,53.0,,0.53,28.09
2010-12-13,68,53.0,,0.53,36.04
2010-12-14,56,53.0,,0.53,29.68
2010-12-15,48,53.0,,0.53,25.44
2010-12-16,52,53.0,,0.53,27.560000000000002
2010-12-17,69,53.0,,0.53,36.57
2010-12-18,38,53.0,,0.53,20.14
2010-12-19,35,53.0,,0.53,18.55
2010-12-20,45,53.0,,0.53,23.85
2010-12-21,35,53.0,,0.53,18.55
2010-12-22,40,53.0,,0.53,21.200000000000003
2010-12-23,80,53.0,,0.53,42.400000000000006
2010-12-24,36,53.0,,0.53,19.080000000000002
2010-12-25,38,53.0,,0.53,20.14
2010-12-26,28,53.0,,0.53,14.84
2010-12-27,57,53.0,,0.53,30.21
2010-12-28,62,53.0,,0.53,32.86
2010-12-29,41,53.0,,0.53,21.73
2010-12-30,56,53.0,,0.53,29.68
2010-12-31,100,53.0,,0.53,53.0
2011-01-01,100,71.0,False,0.71,71.0
2011-01-02,63,71.0,,0.71,44.73
2011-01-03,64,71.0,,0.71,45.44
2011-01-04,53,71.0,,0.71,37.629999999999995
2011-01-05,42,71.0,,0.71,29.82
2011-01-06,32,71.0,,0.71,22.72
2011-01-07,46,71.0,,0.71,32.66
2011-01-08,27,71.0,,0.71,19.169999999999998
2011-01-09,33,71.0,,0.71,23.43
2011-01-10,67,71.0,,0.71,47.57
2011-01-11,47,71.0,,0.71,33.37
2011-01-12,27,71.0,,0.71,19.169999999999998
2011-01-13,61,71.0,,0.71,43.309999999999995
2011-01-14,59,71.0,,0.71,41.89
2011-01-15,43,71.0,,0.71,30.529999999999998
2011-01-16,30,71.0,,0.71,21.299999999999997
2011-01-17,28,71.0,,0.71,19.88
2011-01-18,45,71.0,,0.71,31.95
2011-01-19,51,71.0,,0.71,36.21
2011-01-20,57,71.0,,0.71,40.47
2011-01-21,44,71.0,,0.71,31.24
2011-01-22,39,71.0,,0.71,27.689999999999998
2011-01-23,35,71.0,,0.71,24.849999999999998
2011-01-24,37,71.0,,0.71,26.27
2011-01-25,50,71.0,,0.71,35.5
2011-01-26,59,71.0,,0.71,41.89
2011-01-27,54,71.0,,0.71,38.339999999999996
2011-01-28,58,71.0,,0.71,41.18
2011-01-29,44,71.0,,0.71,31.24
2011-01-30,33,71.0,,0.71,23.43
2011-01-31,62,71.0,,0.71,44.019999999999996
2011-02-01,53,73.0,False,0.73,38.69
2011-02-02,79,73.0,,0.73,57.67
2011-02-03,80,73.0,,0.73,58.4
2011-02-04,60,73.0,,0.73,43.8
2011-02-05,60,73.0,,0.73,43.8
2011-02-06,57,73.0,,0.73,41.61
2011-02-07,70,73.0,,0.73,51.1
2011-02-08,92,73.0,,0.73,67.16
2011-02-09,55,73.0,,0.73,40.15
2011-02-10,62,73.0,,0.73,45.26
2011-02-11,62,73.0,,0.73,45.26
2011-02-12,70,73.0,,0.73,51.1
2011-02-13,34,73.0,,0.73,24.82
2011-02-14,59,73.0,,0.73,43.07
2011-02-15,84,73.0,,0.73,61.32
2011-02-16,70,73.0,,0.73,51.1
2011-02-17,83,73.0,,0.73,60.589999999999996
2011-02-18,57,73.0,,0.73,41.61
2011-02-19,73,73.0,,0.73,53.29
2011-02-20,67,73.0,,0.73,48.91
2011-02-21,72,73.0,,0.73,52.56
2011-02-22,48,73.0,,0.73,35.04
2011-02-23,56,73.0,,0.73,40.879999999999995
2011-02-24,68,73.0,,0.73,49.64
2011-02-25,100,73.0,,0.73,73.0
2011-02-26,49,73.0,,0.73,35.769999999999996
2011-02-27,49,73.0,,0.73,35.769999999999996
2011-02-28,97,73.0,,0.73,70.81
2011-03-01,69,75.0,False,0.75,51.75
2011-03-02,76,75.0,,0.75,57.0
2011-03-03,100,75.0,,0.75,75.0
2011-03-04,75,75.0,,0.75,56.25
2011-03-05,30,75.0,,0.75,22.5
2011-03-06,63,75.0,,0.75,47.25
2011-03-07,77,75.0,,0.75,57.75
2011-03-08,63,75.0,,0.75,47.25
2011-03-09,79,75.0,,0.75,59.25
2011-03-10,54,75.0,,0.75,40.5
2011-03-11,70,75.0,,0.75,52.5
2011-03-12,48,75.0,,0.75,36.0
2011-03-13,50,75.0,,0.75,37.5
2011-03-14,50,75.0,,0.75,37.5
2011-03-15,51,75.0,,0.75,38.25
2011-03-16,56,75.0,,0.75,42.0
2011-03-17,71,75.0,,0.75,53.25
2011-03-18,51,75.0,,0.75,38.25
2011-03-19,43,75.0,,0.75,32.25
2011-03-20,53,75.0,,0.75,39.75
2011-03-21,72,75.0,,0.75,54.0
2011-03-22,92,75.0,,0.75,69.0
2011-03-23,51,75.0,,0.75,38.25
2011-03-24,44,75.0,,0.75,33.0
2011-03-25,89,75.0,,0.75,66.75
2011-03-26,42,75.0,,0.75,31.5
2011-03-27,51,75.0,,0.75,38.25
2011-03-28,66,75.0,,0.75,49.5
2011-03-29,60,75.0,,0.75,45.0
2011-03-30,77,75.0,,0.75,57.75
2011-03-31,79,75.0,,0.75,59.25
2011-04-01,73,76.0,False,0.76,55.480000000000004
2011-04-02,61,76.0,,0.76,46.36
2011-04-03,62,76.0,,0.76,47.12
2011-04-04,57,76.0,,0.76,43.32
2011-04-05,84,76.0,,0.76,63.84
2011-04-06,97,76.0,,0.76,73.72
2011-04-07,78,76.0,,0.76,59.28
2011-04-08,61,76.0,,0.76,46.36
2011-04-09,61,76.0,,0.76,46.36
2011-04-10,45,76.0,,0.76,34.2
2011-04-11,100,76.0,,0.76,76.0
2011-04-12,69,76.0,,0.76,52.44
2011-04-13,63,76.0,,0.76,47.88
2011-04-14,71,76.0,,0.76,53.96
2011-04-15,82,76.0,,0.76,62.32
2011-04-16,38,76.0,,0.76,28.88
2011-04-17,59,76.0,,0.76,44.84
2011-04-18,61,76.0,,0.76,46.36
2011-04-19,52,76.0,,0.76,39.52
2011-04-20,85,76.0,,0.76,64.6
2011-04-21,70,76.0,,0.76,53.2
2011-04-22,77,76.0,,0.76,58.52
2011-04-23,52,76.0,,0.76,39.52
2011-04-24,31,76.0,,0.76,23.56
2011-04-25,78,76.0,,0.76,59.28
2011-04-26,52,76.0,,0.76,39.52
2011-04-27,66,76.0,,0.76,50.160000000000004
2011-04-28,50,76.0,,0.76,38.0
2011-04-29,57,76.0,,0.76,43.32
2011-04-30,42,76.0,,0.76,31.92
2011-05-01,81,69.0,False,0.69,55.88999999999999
2011-05-02,89,69.0,,0.69,61.41
2011-05-03,72,69.0,,0.69,49.67999999999999
2011-05-04,63,69.0,,0.69,43.47
2011-05-05,88,69.0,,0.69,60.72
2011-05-06,75,69.0,,0.69,51.74999999999999
2011-05-07,28,69.0,,0.69,19.32
2011-05-08,32,69.0,,0.69,22.08
2011-05-09,44,69.0,,0.69,30.36
2011-05-10,72,69.0,,0.69,49.67999999999999
2011-05-11,67,69.0,,0.69,46.23
2011-05-12,79,69.0,,0.69,54.51
2011-05-13,100,69.0,,0.69,69.0
2011-05-14,77,69.0,,0.69,53.129999999999995
2011-05-15,42,69.0,,0.69,28.979999999999997
2011-05-16,93,69.0,,0.69,64.17
2011-05-17,71,69.0,,0.69,48.989999999999995
2011-05-18,69,69.0,,0.69,47.61
2011-05-19,50,69.0,,0.69,34.5
2011-05-20,73,69.0,,0.69,50.37
2011-05-21,47,69.0,,0.69,32.43
2011-05-22,54,69.0,,0.69,37.26
2011-05-23,70,69.0,,0.69,48.3
2011-05-24,82,69.0,,0.69,56.58
2011-05-25,81,69.0,,0.69,55.88999999999999
2011-05-26,68,69.0,,0.69,46.919999999999995
2011-05-27,67,69.0,,0.69,46.23
2011-05-28,24,69.0,,0.69,16.56
2011-05-29,43,69.0,,0.69,29.669999999999998
2011-05-30,46,69.0,,0.69,31.74
2011-05-31,74,69.0,,0.69,51.059999999999995
2011-06-01,81,73.0,False,0.73,59.129999999999995
2011-06-02,45,73.0,,0.73,32.85
2011-06-03,74,73.0,,0.73,54.019999999999996
2011-06-04,43,73.0,,0.73,31.39
2011-06-05,70,73.0,,0.73,51.1
2011-06-06,95,73.0,,0.73,69.35
2011-06-07,83,73.0,,0.73,60.589999999999996
2011-06-08,77,73.0,,0.73,56.21
2011-06-09,69,73.0,,0.73,50.37
2011-06-10,68,73.0,,0.73,49.64
2011-06-11,56,73.0,,0.73,40.879999999999995
2011-06-12,69,73.0,,0.73,50.37
2011-06-13,82,73.0,,0.73,59.86
2011-06-14,82,73.0,,0.73,59.86
2011-06-15,66,73.0,,0.73,48.18
2011-06-16,66,73.0,,0.73,48.18
2011-06-17,95,73.0,,0.73,69.35
2011-06-18,65,73.0,,0.73,47.449999999999996
2011-06-19,51,73.0,,0.73,37.23
2011-06-20,100,73.0,,0.73,73.0
2011-06-21,83,73.0,,0.73,60.589999999999996
2011-06-22,69,73.0,,0.73,50.37
2011-06-23,46,73.0,,0.73,33.58
2011-06-24,74,73.0,,0.73,54.019999999999996
2011-06-25,76,73.0,,0.73,55.48
2011-06-26,58,73.0,,0.73,42.339999999999996
2011-06-27,74,73.0,,0.73,54.019999999999996
2011-06-28,72,73.0,,0.73,52.56
2011-06-29,60,73.0,,0.73,43.8
2011-06-30,58,73.0,,0.73,42.339999999999996
2011-07-01,74,58.0,False,0.58,42.919999999999995
2011-07-02,58,58.0,,0.58,33.64
2011-07-03,41,58.0,,0.58,23.779999999999998
2011-07-04,30,58.0,,0.58,17.4
2011-07-05,68,58.0,,0.58,39.44
2011-07-06,87,58.0,,0.58,50.459999999999994
2011-07-07,100,58.0,,0.58,57.99999999999999
2011-07-08,76,58.0,,0.58,44.08
2011-07-09,54,58.0,,0.58,31.319999999999997
2011-07-10,47,58.0,,0.58,27.259999999999998
2011-07-11,80,58.0,,0.58,46.4
2011-07-12,50,58.0,,0.58,28.999999999999996
2011-07-13,67,58.0,,0.58,38.86
2011-07-14,82,58.0,,0.58,47.559999999999995
2011-07-15,74,58.0,,0.58,42.919999999999995
2011-07-16,75,58.0,,0.58,43.5
2011-07-17,34,58.0,,0.58,19.72
2011-07-18,73,58.0,,0.58,42.339999999999996
2011-07-19,81,58.0,,0.58,46.98
2011-07-20,66,58.0,,0.58,38.279999999999994
2011-07-21,89,58.0,,0.58,51.62
2011-07-22,86,58.0,,0.58,49.879999999999995
2011-07-23,52,58.0,,0.58,30.159999999999997
2011-07-24,75,58.0,,0.58,43.5
2011-07-25,53,58.0,,0.58,30.74
2011-07-26,62,58.0,,0.58,35.96
2011-07-27,63,58.0,,0.58,36.54
2011-07-28,95,58.0,,0.58,55.099999999999994
2011-07-29,70,58.0,,0.58,40.599999999999994
2011-07-30,94,58.0,,0.58,54.519999999999996
2011-07-31,50,58.0,,0.58,28.999999999999996
2011-08-01,94,64.0,False,0.64,60.160000000000004
2011-08-02,65,64.0,,0.64,41.6
2011-08-03,65,64.0,,0.64,41.6
2011-08-04,66,64.0,,0.64,42.24
2011-08-05,100,64.0,,0.64,64.0
2011-08-06,67,64.0,,0.64,42.88
2011-08-07,75,64.0,,0.64,48.0
2011-08-08,75,64.0,,0.64,48.0
2011-08-09,57,64.0,,0.64,36.480000000000004
2011-08-10,63,64.0,,0.64,40.32
2011-08-11,61,64.0,,0.64,39.04
2011-08-12,64,64.0,,0.64,40.96
2011-08-13,68,64.0,,0.64,43.52
2011-08-14,53,64.0,,0.64,33.92
2011-08-15,57,64.0,,0.64,36.480000000000004
2011-08-16,68,64.0,,0.64,43.52
2011-08-17,72,64.0,,0.64,46.08
2011-08-18,42,64.0,,0.64,26.88
2011-08-19,69,64.0,,0.64,44.160000000000004
2011-08-20,63,64.0,,0.64,40.32
2011-08-21,42,64.0,,0.64,26.88
2011-08-22,69,64.0,,0.64,44.160000000000004
2011-08-23,58,64.0,,0.64,37.12
2011-08-24,70,64.0,,0.64,44.800000000000004
2011-08-25,78,64.0,,0.64,49.92
2011-08-26,58,64.0,,0.64,37.12
2011-08-27,47,64.0,,0.64,30.080000000000002
2011-08-28,33,64.0,,0.64,21.12
2011-08-29,51,64.0,,0.64,32.64
2011-08-30,70,64.0,,0.64,44.800000000000004
2011-08-31,86,64.0,,0.64,55.04
2011-09-01,70,66.0,False,0.66,46.2
2011-09-02,57,66.0,,0.66,37.620000000000005
2011-09-03,50,66.0,,0.66,33.0
2011-09-04,36,66.0,,0.66,23.76
2011-09-05,55,66.0,,0.66,36.300000000000004
2011-09-06,66,66.0,,0.66,43.56
2011-09-07,48,66.0,,0.66,31.68
2011-09-08,59,66.0,,0.66,38.940000000000005
2011-09-09,61,66.0,,0.66,40.260000000000005
2011-09-10,61,66.0,,0.66,40.260000000000005
2011-09-11,42,66.0,,0.66,27.720000000000002
2011-09-12,75,66.0,,0.66,49.5
2011-09-13,79,66.0,,0.66,52.14
2011-09-14,69,66.0,,0.66,45.54
2011-09-15,80,66.0,,0.66,52.800000000000004
2011-09-16,48,66.0,,0.66,31.68
2011-09-17,44,66.0,,0.66,29.040000000000003
2011-09-18,39,66.0,,0.66,25.740000000000002
2011-09-19,72,66.0,,0.66,47.52
2011-09-20,100,66.0,,0.66,66.0
2011-09-21,58,66.0,,0.66,38.28
2011-09-22,65,66.0,,0.66,42.9
2011-09-23,70,66.0,,0.66,46.2
2011-09-24,45,66.0,,0.66,29.700000000000003
2011-09-25,45,66.0,,0.66,29.700000000000003
2011-09-26,52,66.0,,0.66,34.32
2011-09-27,59,66.0,,0.66,38.940000000000005
2011-09-28,45,66.0,,0.66,29.700000000000003
2011-09-29,62,66.0,,0.66,40.92
2011-09-30,71,66.0,,0.66,46.86
2011-10-01,30,71.0,False,0.71,21.299999999999997
2011-10-02,55,71.0,,0.71,39.05
2011-10-03,92,71.0,,0.71,65.32
2011-10-04,72,71.0,,0.71,51.12
2011-10-05,63,71.0,,0.71,44.73
2011-10-06,71,71.0,,0.71,50.41
2011-10-07,51,71.0,,0.71,36.21
2011-10-08,69,71.0,,0.71,48.989999999999995
2011-10-09,45,71.0,,0.71,31.95
2011-10-10,74,71.0,,0.71,52.54
2011-10-11,69,71.0,,0.71,48.989999999999995
2011-10-12,80,71.0,,0.71,56.8
2011-10-13,73,71.0,,0.71,51.83
2011-10-14,74,71.0,,0.71,52.54
2011-10-15,74,71.0,,0.71,52.54
2011-10-16,82,71.0,,0.71,58.22
2011-10-17,50,71.0,,0.71,35.5
2011-10-18,66,71.0,,0.71,46.86
2011-10-19,83,71.0,,0.71,58.93
2011-10-20,100,71.0,,0.71,71.0
2011-10-21,83,71.0,,0.71,58.93
2011-10-22,53,71.0,,0.71,37.629999999999995
2011-10-23,54,71.0,,0.71,38.339999999999996
2011-10-24,73,71.0,,0.71,51.83
2011-10-25,88,71.0,,0.71,62.48
2011-10-26,91,71.0,,0.71,64.61
2011-10-27,77,71.0,,0.71,54.669999999999995
2011-10-28,68,71.0,,0.71,48.28
2011-10-29,66,71.0,,0.71,46.86
2011-10-30,62,71.0,,0.71,44.019999999999996
2011-10-31,46,71.0,,0.71,32.66
2011-11-01,88,67.0,False,0.67,58.96
2011-11-02,70,67.0,,0.67,46.900000000000006
2011-11-03,75,67.0,,0.67,50.25
2011-11-04,99,67.0,,0.67,66.33
2011-11-05,60,67.0,,0.67,40.2
2011-11-06,77,67.0,,0.67,51.59
2011-11-07,88,67.0,,0.67,58.96
2011-11-08,72,67.0,,0.67,48.24
2011-11-09,75,67.0,,0.67,50.25
2011-11-10,89,67.0,,0.67,59.63
2011-11-11,60,67.0,,0.67,40.2
2011-11-12,48,67.0,,0.67,32.160000000000004
2011-11-13,42,67.0,,0.67,28.14
2011-11-14,81,67.0,,0.67,54.27
2011-11-15,53,67.0,,0.67,35.510000000000005
2011-11-16,100,67.0,,0.67,67.0
2011-11-17,86,67.0,,0.67,57.620000000000005
2011-11-18,75,67.0,,0.67,50.25
2011-11-19,72,67.0,,0.67,48.24
2011-11-20,38,67.0,,0.67,25.46
2011-11-21,64,67.0,,0.67,42.88
2011-11-22,78,67.0,,0.67,52.260000000000005
2011-11-23,63,67.0,,0.67,42.21
2011-11-24,34,67.0,,0.67,22.78
2011-11-25,41,67.0,,0.67,27.470000000000002
2011-11-26,51,67.0,,0.67,34.17
2011-11-27,53,67.0,,0.67,35.510000000000005
2011-11-28,84,67.0,,0.67,56.28
2011-11-29,67,67.0,,0.67,44.89
2011-11-30,59,67.0,,0.67,39.53
2011-12-01,72,72.0,False,0.72,51.839999999999996
2011-12-02,58,72.0,,0.72,41.76
2011-12-03,50,72.0,,0.72,36.0
2011-12-04,33,72.0,,0.72,23.759999999999998
2011-12-05,72,72.0,,0.72,51.839999999999996
2011-12-06,84,72.0,,0.72,60.48
2011-12-07,76,72.0,,0.72,54.72
2011-12-08,73,72.0,,0.72,52.559999999999995
2011-12-09,58,72.0,,0.72,41.76
2011-12-10,57,72.0,,0.72,41.04
2011-12-11,41,72.0,,0.72,29.52
2011-12-12,84,72.0,,0.72,60.48
2011-12-13,72,72.0,,0.72,51.839999999999996
2011-12-14,82,72.0,,0.72,59.04
2011-12-15,79,72.0,,0.72,56.879999999999995
2011-12-16,89,72.0,,0.72,64.08
2011-12-17,67,72.0,,0.72,48.239999999999995
2011-12-18,51,72.0,,0.72,36.72
2011-12-19,51,72.0,,0.72,36.72
2011-12-20,77,72.0,,0.72,55.44
2011-12-21,75,72.0,,0.72,54.0
2011-12-22,70,72.0,,0.72,50.4
2011-12-23,47,72.0,,0.72,33.839999999999996
2011-12-24,43,72.0,,0.72,30.959999999999997
2011-12-25,34,72.0,,0.72,24.48
2011-12-26,59,72.0,,0.72,42.48
2011-12-27,57,72.0,,0.72,41.04
2011-12-28,51,72.0,,0.72,36.72
2011-12-29,67,72.0,,0.72,48.239999999999995
2011-12-30,64,72.0,,0.72,46.08
2011-12-31,100,72.0,,0.72,72.0
2012-01-01,100,72.0,False,0.72,72.0
2012-01-02,39,72.0,,0.72,28.08
2012-01-03,36,72.0,,0.72,25.919999999999998
2012-01-04,37,72.0,,0.72,26.64
2012-01-05,30,72.0,,0.72,21.599999999999998
2012-01-06,30,72.0,,0.72,21.599999999999998
2012-01-07,21,72.0,,0.72,15.12
