date,cost center_unscaled,cost center_monthly,isPartial,scale,cost center
2018-01-04,71,95.0,,0.95,67.45
2018-01-05,93,95.0,,0.95,88.35
2018-01-06,75,95.0,,0.95,71.25
2018-01-07,73,95.0,,0.95,69.35
2018-01-08,86,95.0,,0.95,81.7
2018-01-09,98,95.0,,0.95,93.1
2018-01-10,84,95.0,,0.95,79.8
2018-01-11,72,95.0,,0.95,68.39999999999999
2018-01-12,79,95.0,,0.95,75.05
2018-01-13,89,95.0,,0.95,84.55
2018-01-14,71,95.0,,0.95,67.45
2018-01-15,78,95.0,,0.95,74.1
2018-01-16,86,95.0,,0.95,81.7
2018-01-17,67,95.0,,0.95,63.65
2018-01-18,89,95.0,,0.95,84.55
2018-01-19,46,95.0,,0.95,43.699999999999996
2018-01-20,83,95.0,,0.95,78.85
2018-01-21,82,95.0,,0.95,77.89999999999999
2018-01-22,81,95.0,,0.95,76.95
2018-01-23,91,95.0,,0.95,86.45
2018-01-24,84,95.0,,0.95,79.8
2018-01-25,78,95.0,,0.95,74.1
2018-01-26,78,95.0,,0.95,74.1
2018-01-27,88,95.0,,0.95,83.6
2018-01-28,61,95.0,,0.95,57.949999999999996
2018-01-29,89,95.0,,0.95,84.55
2018-01-30,64,95.0,,0.95,60.8
2018-01-31,75,95.0,,0.95,71.25
2018-02-01,85,95.0,False,0.95,80.75
2018-02-02,68,95.0,,0.95,64.6
2018-02-03,83,95.0,,0.95,78.85
2018-02-04,64,95.0,,0.95,60.8
2018-02-05,71,95.0,,0.95,67.45
2018-02-06,78,95.0,,0.95,74.1
2018-02-07,85,95.0,,0.95,80.75
2018-02-08,77,95.0,,0.95,73.14999999999999
2018-02-09,60,95.0,,0.95,57.0
2018-02-10,61,95.0,,0.95,57.949999999999996
2018-02-11,64,95.0,,0.95,60.8
2018-02-12,88,95.0,,0.95,83.6
2018-02-13,62,95.0,,0.95,58.9
2018-02-14,65,95.0,,0.95,61.75
2018-02-15,98,95.0,,0.95,93.1
2018-02-16,100,95.0,,0.95,95.0
2018-02-17,69,95.0,,0.95,65.55
2018-02-18,54,95.0,,0.95,51.3
2018-02-19,84,95.0,,0.95,79.8
2018-02-20,64,95.0,,0.95,60.8
2018-02-21,84,95.0,,0.95,79.8
2018-02-22,75,95.0,,0.95,71.25
2018-02-23,70,95.0,,0.95,66.5
2018-02-24,70,95.0,,0.95,66.5
2018-02-25,53,95.0,,0.95,50.349999999999994
2018-02-26,74,95.0,,0.95,70.3
2018-02-27,84,95.0,,0.95,79.8
2018-02-28,65,95.0,,0.95,61.75
2018-03-01,69,93.0,False,0.93,64.17
2018-03-02,52,93.0,,0.93,48.36
2018-03-03,70,93.0,,0.93,65.10000000000001
2018-03-04,69,93.0,,0.93,64.17
2018-03-05,81,93.0,,0.93,75.33
2018-03-06,86,93.0,,0.93,79.98
2018-03-07,72,93.0,,0.93,66.96000000000001
2018-03-08,86,93.0,,0.93,79.98
2018-03-09,72,93.0,,0.93,66.96000000000001
2018-03-10,67,93.0,,0.93,62.31
2018-03-11,91,93.0,,0.93,84.63000000000001
2018-03-12,96,93.0,,0.93,89.28
2018-03-13,77,93.0,,0.93,71.61
2018-03-14,81,93.0,,0.93,75.33
2018-03-15,100,93.0,,0.93,93.0
2018-03-16,63,93.0,,0.93,58.59
2018-03-17,51,93.0,,0.93,47.43
2018-03-18,66,93.0,,0.93,61.38
2018-03-19,72,93.0,,0.93,66.96000000000001
2018-03-20,78,93.0,,0.93,72.54
2018-03-21,77,93.0,,0.93,71.61
2018-03-22,65,93.0,,0.93,60.45
2018-03-23,76,93.0,,0.93,70.68
2018-03-24,61,93.0,,0.93,56.730000000000004
2018-03-25,66,93.0,,0.93,61.38
2018-03-26,78,93.0,,0.93,72.54
2018-03-27,95,93.0,,0.93,88.35000000000001
2018-03-28,75,93.0,,0.93,69.75
2018-03-29,86,93.0,,0.93,79.98
2018-03-30,78,93.0,,0.93,72.54
2018-03-31,76,93.0,,0.93,70.68
2018-04-01,73,97.0,False,0.97,70.81
2018-04-02,100,97.0,,0.97,97.0
2018-04-03,70,97.0,,0.97,67.89999999999999
2018-04-04,89,97.0,,0.97,86.33
2018-04-05,69,97.0,,0.97,66.92999999999999
2018-04-06,71,97.0,,0.97,68.87
2018-04-07,48,97.0,,0.97,46.56
2018-04-08,69,97.0,,0.97,66.92999999999999
2018-04-09,62,97.0,,0.97,60.14
2018-04-10,87,97.0,,0.97,84.39
2018-04-11,74,97.0,,0.97,71.78
2018-04-12,69,97.0,,0.97,66.92999999999999
2018-04-13,59,97.0,,0.97,57.23
2018-04-14,55,97.0,,0.97,53.35
2018-04-15,45,97.0,,0.97,43.65
2018-04-16,58,97.0,,0.97,56.26
2018-04-17,94,97.0,,0.97,91.17999999999999
2018-04-18,61,97.0,,0.97,59.17
2018-04-19,83,97.0,,0.97,80.50999999999999
2018-04-20,75,97.0,,0.97,72.75
2018-04-21,68,97.0,,0.97,65.96
2018-04-22,83,97.0,,0.97,80.50999999999999
2018-04-23,77,97.0,,0.97,74.69
2018-04-24,69,97.0,,0.97,66.92999999999999
2018-04-25,67,97.0,,0.97,64.99
2018-04-26,48,97.0,,0.97,46.56
2018-04-27,64,97.0,,0.97,62.08
2018-04-28,59,97.0,,0.97,57.23
2018-04-29,73,97.0,,0.97,70.81
2018-04-30,60,97.0,,0.97,58.199999999999996
2018-05-01,78,92.0,False,0.92,71.76
2018-05-02,51,92.0,,0.92,46.92
2018-05-03,99,92.0,,0.92,91.08
2018-05-04,69,92.0,,0.92,63.480000000000004
2018-05-05,66,92.0,,0.92,60.720000000000006
2018-05-06,52,92.0,,0.92,47.84
2018-05-07,100,92.0,,0.92,92.0
2018-05-08,84,92.0,,0.92,77.28
2018-05-09,76,92.0,,0.92,69.92
2018-05-10,87,92.0,,0.92,80.04
2018-05-11,84,92.0,,0.92,77.28
2018-05-12,73,92.0,,0.92,67.16
2018-05-13,50,92.0,,0.92,46.0
2018-05-14,84,92.0,,0.92,77.28
2018-05-15,71,92.0,,0.92,65.32000000000001
2018-05-16,58,92.0,,0.92,53.36
2018-05-17,58,92.0,,0.92,53.36
2018-05-18,84,92.0,,0.92,77.28
2018-05-19,64,92.0,,0.92,58.88
2018-05-20,81,92.0,,0.92,74.52000000000001
2018-05-21,86,92.0,,0.92,79.12
2018-05-22,90,92.0,,0.92,82.8
2018-05-23,69,92.0,,0.92,63.480000000000004
2018-05-24,69,92.0,,0.92,63.480000000000004
2018-05-25,77,92.0,,0.92,70.84
2018-05-26,61,92.0,,0.92,56.120000000000005
2018-05-27,63,92.0,,0.92,57.96
2018-05-28,79,92.0,,0.92,72.68
2018-05-29,75,92.0,,0.92,69.0
2018-05-30,66,92.0,,0.92,60.720000000000006
2018-05-31,94,92.0,,0.92,86.48
2018-06-01,70,97.0,False,0.97,67.89999999999999
2018-06-02,59,97.0,,0.97,57.23
2018-06-03,56,97.0,,0.97,54.32
2018-06-04,74,97.0,,0.97,71.78
2018-06-05,88,97.0,,0.97,85.36
2018-06-06,72,97.0,,0.97,69.84
2018-06-07,86,97.0,,0.97,83.42
2018-06-08,61,97.0,,0.97,59.17
2018-06-09,62,97.0,,0.97,60.14
2018-06-10,87,97.0,,0.97,84.39
2018-06-11,94,97.0,,0.97,91.17999999999999
2018-06-12,93,97.0,,0.97,90.21
2018-06-13,70,97.0,,0.97,67.89999999999999
2018-06-14,78,97.0,,0.97,75.66
2018-06-15,54,97.0,,0.97,52.379999999999995
2018-06-16,57,97.0,,0.97,55.29
2018-06-17,80,97.0,,0.97,77.6
2018-06-18,90,97.0,,0.97,87.3
2018-06-19,82,97.0,,0.97,79.53999999999999
2018-06-20,89,97.0,,0.97,86.33
2018-06-21,82,97.0,,0.97,79.53999999999999
2018-06-22,76,97.0,,0.97,73.72
2018-06-23,75,97.0,,0.97,72.75
2018-06-24,78,97.0,,0.97,75.66
2018-06-25,94,97.0,,0.97,91.17999999999999
2018-06-26,75,97.0,,0.97,72.75
2018-06-27,100,97.0,,0.97,97.0
2018-06-28,97,97.0,,0.97,94.09
2018-06-29,66,97.0,,0.97,64.02
2018-06-30,71,97.0,,0.97,68.87
2018-07-01,90,97.0,False,0.97,87.3
2018-07-02,75,97.0,,0.97,72.75
2018-07-03,61,97.0,,0.97,59.17
2018-07-04,55,97.0,,0.97,53.35
2018-07-05,90,97.0,,0.97,87.3
2018-07-06,73,97.0,,0.97,70.81
2018-07-07,75,97.0,,0.97,72.75
2018-07-08,72,97.0,,0.97,69.84
2018-07-09,62,97.0,,0.97,60.14
2018-07-10,72,97.0,,0.97,69.84
2018-07-11,66,97.0,,0.97,64.02
2018-07-12,78,97.0,,0.97,75.66
2018-07-13,60,97.0,,0.97,58.199999999999996
2018-07-14,52,97.0,,0.97,50.44
2018-07-15,72,97.0,,0.97,69.84
2018-07-16,71,97.0,,0.97,68.87
2018-07-17,86,97.0,,0.97,83.42
2018-07-18,80,97.0,,0.97,77.6
2018-07-19,69,97.0,,0.97,66.92999999999999
2018-07-20,68,97.0,,0.97,65.96
2018-07-21,64,97.0,,0.97,62.08
2018-07-22,70,97.0,,0.97,67.89999999999999
2018-07-23,68,97.0,,0.97,65.96
2018-07-24,60,97.0,,0.97,58.199999999999996
2018-07-25,62,97.0,,0.97,60.14
2018-07-26,71,97.0,,0.97,68.87
2018-07-27,100,97.0,,0.97,97.0
2018-07-28,49,97.0,,0.97,47.53
2018-07-29,78,97.0,,0.97,75.66
2018-07-30,49,97.0,,0.97,47.53
2018-07-31,95,97.0,,0.97,92.14999999999999
2018-08-01,84,95.0,False,0.95,79.8
2018-08-02,72,95.0,,0.95,68.39999999999999
2018-08-03,78,95.0,,0.95,74.1
2018-08-04,58,95.0,,0.95,55.099999999999994
2018-08-05,84,95.0,,0.95,79.8
2018-08-06,100,95.0,,0.95,95.0
2018-08-07,71,95.0,,0.95,67.45
2018-08-08,65,95.0,,0.95,61.75
2018-08-09,80,95.0,,0.95,76.0
2018-08-10,65,95.0,,0.95,61.75
2018-08-11,69,95.0,,0.95,65.55
2018-08-12,77,95.0,,0.95,73.14999999999999
2018-08-13,91,95.0,,0.95,86.45
2018-08-14,82,95.0,,0.95,77.89999999999999
2018-08-15,79,95.0,,0.95,75.05
2018-08-16,77,95.0,,0.95,73.14999999999999
2018-08-17,91,95.0,,0.95,86.45
2018-08-18,59,95.0,,0.95,56.05
2018-08-19,73,95.0,,0.95,69.35
2018-08-20,83,95.0,,0.95,78.85
2018-08-21,90,95.0,,0.95,85.5
2018-08-22,84,95.0,,0.95,79.8
2018-08-23,83,95.0,,0.95,78.85
2018-08-24,70,95.0,,0.95,66.5
2018-08-25,59,95.0,,0.95,56.05
2018-08-26,93,95.0,,0.95,88.35
2018-08-27,73,95.0,,0.95,69.35
2018-08-28,63,95.0,,0.95,59.849999999999994
2018-08-29,64,95.0,,0.95,60.8
2018-08-30,72,95.0,,0.95,68.39999999999999
2018-08-31,65,95.0,,0.95,61.75
2018-09-01,52,90.0,False,0.9,46.800000000000004
2018-09-02,52,90.0,,0.9,46.800000000000004
2018-09-03,47,90.0,,0.9,42.300000000000004
2018-09-04,55,90.0,,0.9,49.5
2018-09-05,77,90.0,,0.9,69.3
2018-09-06,86,90.0,,0.9,77.4
2018-09-07,62,90.0,,0.9,55.800000000000004
2018-09-08,73,90.0,,0.9,65.7
2018-09-09,47,90.0,,0.9,42.300000000000004
2018-09-10,76,90.0,,0.9,68.4
2018-09-11,77,90.0,,0.9,69.3
2018-09-12,68,90.0,,0.9,61.2
2018-09-13,65,90.0,,0.9,58.5
2018-09-14,55,90.0,,0.9,49.5
2018-09-15,47,90.0,,0.9,42.300000000000004
2018-09-16,52,90.0,,0.9,46.800000000000004
2018-09-17,82,90.0,,0.9,73.8
2018-09-18,73,90.0,,0.9,65.7
2018-09-19,89,90.0,,0.9,80.10000000000001
2018-09-20,80,90.0,,0.9,72.0
2018-09-21,63,90.0,,0.9,56.7
2018-09-22,76,90.0,,0.9,68.4
2018-09-23,74,90.0,,0.9,66.60000000000001
2018-09-24,100,90.0,,0.9,90.0
2018-09-25,87,90.0,,0.9,78.3
2018-09-26,79,90.0,,0.9,71.10000000000001
2018-09-27,58,90.0,,0.9,52.2
2018-09-28,64,90.0,,0.9,57.6
2018-09-29,70,90.0,,0.9,63.0
2018-09-30,65,90.0,,0.9,58.5
2018-10-01,97,90.0,False,0.9,87.3
2018-10-02,100,90.0,,0.9,90.0
2018-10-03,84,90.0,,0.9,75.60000000000001
2018-10-04,88,90.0,,0.9,79.2
2018-10-05,70,90.0,,0.9,63.0
2018-10-06,82,90.0,,0.9,73.8
2018-10-07,96,90.0,,0.9,86.4
2018-10-08,93,90.0,,0.9,83.7
2018-10-09,98,90.0,,0.9,88.2
2018-10-10,87,90.0,,0.9,78.3
2018-10-11,84,90.0,,0.9,75.60000000000001
2018-10-12,95,90.0,,0.9,85.5
2018-10-13,73,90.0,,0.9,65.7
2018-10-14,90,90.0,,0.9,81.0
2018-10-15,87,90.0,,0.9,78.3
2018-10-16,92,90.0,,0.9,82.8
2018-10-17,85,90.0,,0.9,76.5
2018-10-18,89,90.0,,0.9,80.10000000000001
2018-10-19,93,90.0,,0.9,83.7
2018-10-20,52,90.0,,0.9,46.800000000000004
2018-10-21,89,90.0,,0.9,80.10000000000001
2018-10-22,87,90.0,,0.9,78.3
2018-10-23,80,90.0,,0.9,72.0
2018-10-24,77,90.0,,0.9,69.3
2018-10-25,86,90.0,,0.9,77.4
2018-10-26,73,90.0,,0.9,65.7
2018-10-27,53,90.0,,0.9,47.7
2018-10-28,72,90.0,,0.9,64.8
2018-10-29,98,90.0,,0.9,88.2
2018-10-30,88,90.0,,0.9,79.2
2018-10-31,51,90.0,,0.9,45.9
2018-11-01,84,89.0,False,0.89,74.76
2018-11-02,96,89.0,,0.89,85.44
2018-11-03,76,89.0,,0.89,67.64
2018-11-04,60,89.0,,0.89,53.4
2018-11-05,93,89.0,,0.89,82.77
2018-11-06,82,89.0,,0.89,72.98
2018-11-07,72,89.0,,0.89,64.08
2018-11-08,75,89.0,,0.89,66.75
2018-11-09,88,89.0,,0.89,78.32000000000001
2018-11-10,67,89.0,,0.89,59.63
2018-11-11,69,89.0,,0.89,61.410000000000004
2018-11-12,94,89.0,,0.89,83.66
2018-11-13,75,89.0,,0.89,66.75
2018-11-14,92,89.0,,0.89,81.88
2018-11-15,62,89.0,,0.89,55.18
2018-11-16,52,89.0,,0.89,46.28
2018-11-17,58,89.0,,0.89,51.62
2018-11-18,71,89.0,,0.89,63.19
2018-11-19,100,89.0,,0.89,89.0
2018-11-20,72,89.0,,0.89,64.08
2018-11-21,39,89.0,,0.89,34.71
2018-11-22,48,89.0,,0.89,42.72
2018-11-23,43,89.0,,0.89,38.27
2018-11-24,57,89.0,,0.89,50.730000000000004
2018-11-25,79,89.0,,0.89,70.31
2018-11-26,83,89.0,,0.89,73.87
2018-11-27,75,89.0,,0.89,66.75
2018-11-28,80,89.0,,0.89,71.2
2018-11-29,75,89.0,,0.89,66.75
2018-11-30,88,89.0,,0.89,78.32000000000001
2018-12-01,90,88.0,False,0.88,79.2
2018-12-02,72,88.0,,0.88,63.36
2018-12-03,100,88.0,,0.88,88.0
2018-12-04,100,88.0,,0.88,88.0
2018-12-05,96,88.0,,0.88,84.48
2018-12-06,94,88.0,,0.88,82.72
2018-12-07,81,88.0,,0.88,71.28
2018-12-08,81,88.0,,0.88,71.28
2018-12-09,71,88.0,,0.88,62.48
2018-12-10,69,88.0,,0.88,60.72
2018-12-11,89,88.0,,0.88,78.32000000000001
2018-12-12,100,88.0,,0.88,88.0
2018-12-13,94,88.0,,0.88,82.72
2018-12-14,79,88.0,,0.88,69.52
2018-12-15,62,88.0,,0.88,54.56
2018-12-16,74,88.0,,0.88,65.12
2018-12-17,72,88.0,,0.88,63.36
2018-12-18,67,88.0,,0.88,58.96
2018-12-19,82,88.0,,0.88,72.16
2018-12-20,85,88.0,,0.88,74.8
2018-12-21,76,88.0,,0.88,66.88
2018-12-22,73,88.0,,0.88,64.24
2018-12-23,42,88.0,,0.88,36.96
2018-12-24,63,88.0,,0.88,55.44
2018-12-25,68,88.0,,0.88,59.84
2018-12-26,72,88.0,,0.88,63.36
2018-12-27,95,88.0,,0.88,83.6
2018-12-28,73,88.0,,0.88,64.24
2018-12-29,91,88.0,,0.88,80.08
2018-12-30,77,88.0,,0.88,67.76
2018-12-31,88,88.0,,0.88,77.44
2019-01-01,54,96.0,False,0.96,51.839999999999996
2019-01-02,71,96.0,,0.96,68.16
2019-01-03,69,96.0,,0.96,66.24
2019-01-04,94,96.0,,0.96,90.24
2019-01-05,82,96.0,,0.96,78.72
2019-01-06,68,96.0,,0.96,65.28
2019-01-07,87,96.0,,0.96,83.52
2019-01-08,94,96.0,,0.96,90.24
2019-01-09,89,96.0,,0.96,85.44
2019-01-10,100,96.0,,0.96,96.0
2019-01-11,87,96.0,,0.96,83.52
2019-01-12,78,96.0,,0.96,74.88
2019-01-13,86,96.0,,0.96,82.56
2019-01-14,82,96.0,,0.96,78.72
2019-01-15,86,96.0,,0.96,82.56
2019-01-16,80,96.0,,0.96,76.8
2019-01-17,74,96.0,,0.96,71.03999999999999
2019-01-18,79,96.0,,0.96,75.84
2019-01-19,64,96.0,,0.96,61.44
2019-01-20,63,96.0,,0.96,60.48
2019-01-21,67,96.0,,0.96,64.32
2019-01-22,88,96.0,,0.96,84.47999999999999
2019-01-23,80,96.0,,0.96,76.8
2019-01-24,81,96.0,,0.96,77.75999999999999
2019-01-25,81,96.0,,0.96,77.75999999999999
2019-01-26,66,96.0,,0.96,63.36
2019-01-27,73,96.0,,0.96,70.08
2019-01-28,77,96.0,,0.96,73.92
2019-01-29,76,96.0,,0.96,72.96
2019-01-30,62,96.0,,0.96,59.519999999999996
2019-01-31,70,96.0,,0.96,67.2
2019-02-01,87,93.0,False,0.93,80.91000000000001
2019-02-02,83,93.0,,0.93,77.19
2019-02-03,62,93.0,,0.93,57.660000000000004
2019-02-04,63,93.0,,0.93,58.59
2019-02-05,78,93.0,,0.93,72.54
2019-02-06,100,93.0,,0.93,93.0
2019-02-07,54,93.0,,0.93,50.220000000000006
2019-02-08,41,93.0,,0.93,38.13
2019-02-09,63,93.0,,0.93,58.59
2019-02-10,50,93.0,,0.93,46.5
2019-02-11,74,93.0,,0.93,68.82000000000001
2019-02-12,45,93.0,,0.93,41.85
2019-02-13,97,93.0,,0.93,90.21000000000001
2019-02-14,57,93.0,,0.93,53.010000000000005
2019-02-15,58,93.0,,0.93,53.940000000000005
2019-02-16,89,93.0,,0.93,82.77000000000001
2019-02-17,57,93.0,,0.93,53.010000000000005
2019-02-18,63,93.0,,0.93,58.59
2019-02-19,85,93.0,,0.93,79.05
2019-02-20,89,93.0,,0.93,82.77000000000001
2019-02-21,69,93.0,,0.93,64.17
2019-02-22,73,93.0,,0.93,67.89
2019-02-23,56,93.0,,0.93,52.080000000000005
2019-02-24,34,93.0,,0.93,31.62
2019-02-25,81,93.0,,0.93,75.33
2019-02-26,69,93.0,,0.93,64.17
2019-02-27,63,93.0,,0.93,58.59
2019-02-28,72,93.0,,0.93,66.96000000000001
2019-03-01,75,93.0,False,0.93,69.75
2019-03-02,74,93.0,,0.93,68.82000000000001
2019-03-03,75,93.0,,0.93,69.75
2019-03-04,82,93.0,,0.93,76.26
2019-03-05,86,93.0,,0.93,79.98
2019-03-06,71,93.0,,0.93,66.03
2019-03-07,83,93.0,,0.93,77.19
2019-03-08,84,93.0,,0.93,78.12
2019-03-09,74,93.0,,0.93,68.82000000000001
2019-03-10,73,93.0,,0.93,67.89
2019-03-11,90,93.0,,0.93,83.7
2019-03-12,80,93.0,,0.93,74.4
2019-03-13,69,93.0,,0.93,64.17
2019-03-14,75,93.0,,0.93,69.75
2019-03-15,70,93.0,,0.93,65.10000000000001
2019-03-16,77,93.0,,0.93,71.61
2019-03-17,66,93.0,,0.93,61.38
2019-03-18,70,93.0,,0.93,65.10000000000001
2019-03-19,100,93.0,,0.93,93.0
2019-03-20,85,93.0,,0.93,79.05
2019-03-21,81,93.0,,0.93,75.33
2019-03-22,62,93.0,,0.93,57.660000000000004
2019-03-23,76,93.0,,0.93,70.68
2019-03-24,70,93.0,,0.93,65.10000000000001
2019-03-25,73,93.0,,0.93,67.89
2019-03-26,67,93.0,,0.93,62.31
2019-03-27,67,93.0,,0.93,62.31
2019-03-28,94,93.0,,0.93,87.42
2019-03-29,80,93.0,,0.93,74.4
2019-03-30,88,93.0,,0.93,81.84
2019-03-31,59,93.0,,0.93,54.870000000000005
2019-04-01,62,93.0,False,0.93,57.660000000000004
2019-04-02,61,93.0,,0.93,56.730000000000004
2019-04-03,54,93.0,,0.93,50.220000000000006
2019-04-04,40,93.0,,0.93,37.2
2019-04-05,77,93.0,,0.93,71.61
2019-04-06,71,93.0,,0.93,66.03
2019-04-07,100,93.0,,0.93,93.0
2019-04-08,62,93.0,,0.93,57.660000000000004
2019-04-09,71,93.0,,0.93,66.03
2019-04-10,38,93.0,,0.93,35.34
2019-04-11,37,93.0,,0.93,34.410000000000004
2019-04-12,64,93.0,,0.93,59.52
2019-04-13,39,93.0,,0.93,36.27
2019-04-14,67,93.0,,0.93,62.31
2019-04-15,49,93.0,,0.93,45.57
2019-04-16,77,93.0,,0.93,71.61
2019-04-17,57,93.0,,0.93,53.010000000000005
2019-04-18,82,93.0,,0.93,76.26
2019-04-19,49,93.0,,0.93,45.57
2019-04-20,47,93.0,,0.93,43.71
2019-04-21,59,93.0,,0.93,54.870000000000005
2019-04-22,61,93.0,,0.93,56.730000000000004
2019-04-23,67,93.0,,0.93,62.31
2019-04-24,48,93.0,,0.93,44.64
2019-04-25,54,93.0,,0.93,50.220000000000006
2019-04-26,54,93.0,,0.93,50.220000000000006
2019-04-27,57,93.0,,0.93,53.010000000000005
2019-04-28,38,93.0,,0.93,35.34
2019-04-29,71,93.0,,0.93,66.03
2019-04-30,67,93.0,,0.93,62.31
2019-05-01,59,90.0,False,0.9,53.1
2019-05-02,92,90.0,,0.9,82.8
2019-05-03,71,90.0,,0.9,63.9
2019-05-04,41,90.0,,0.9,36.9
2019-05-05,65,90.0,,0.9,58.5
2019-05-06,86,90.0,,0.9,77.4
2019-05-07,59,90.0,,0.9,53.1
2019-05-08,74,90.0,,0.9,66.60000000000001
2019-05-09,56,90.0,,0.9,50.4
2019-05-10,54,90.0,,0.9,48.6
2019-05-11,56,90.0,,0.9,50.4
2019-05-12,52,90.0,,0.9,46.800000000000004
2019-05-13,100,90.0,,0.9,90.0
2019-05-14,63,90.0,,0.9,56.7
2019-05-15,95,90.0,,0.9,85.5
2019-05-16,88,90.0,,0.9,79.2
2019-05-17,84,90.0,,0.9,75.60000000000001
2019-05-18,57,90.0,,0.9,51.300000000000004
2019-05-19,72,90.0,,0.9,64.8
2019-05-20,85,90.0,,0.9,76.5
2019-05-21,75,90.0,,0.9,67.5
2019-05-22,60,90.0,,0.9,54.0
2019-05-23,76,90.0,,0.9,68.4
2019-05-24,65,90.0,,0.9,58.5
2019-05-25,56,90.0,,0.9,50.4
2019-05-26,63,90.0,,0.9,56.7
2019-05-27,64,90.0,,0.9,57.6
2019-05-28,65,90.0,,0.9,58.5
2019-05-29,78,90.0,,0.9,70.2
2019-05-30,82,90.0,,0.9,73.8
2019-05-31,62,90.0,,0.9,55.800000000000004
2019-06-01,59,99.0,False,0.99,58.41
2019-06-02,51,99.0,,0.99,50.49
2019-06-03,54,99.0,,0.99,53.46
2019-06-04,83,99.0,,0.99,82.17
2019-06-05,100,99.0,,0.99,99.0
2019-06-06,70,99.0,,0.99,69.3
2019-06-07,65,99.0,,0.99,64.35
2019-06-08,54,99.0,,0.99,53.46
2019-06-09,78,99.0,,0.99,77.22
2019-06-10,61,99.0,,0.99,60.39
2019-06-11,81,99.0,,0.99,80.19
2019-06-12,51,99.0,,0.99,50.49
2019-06-13,78,99.0,,0.99,77.22
2019-06-14,76,99.0,,0.99,75.24
2019-06-15,67,99.0,,0.99,66.33
2019-06-16,57,99.0,,0.99,56.43
2019-06-17,53,99.0,,0.99,52.47
2019-06-18,84,99.0,,0.99,83.16
2019-06-19,78,99.0,,0.99,77.22
2019-06-20,70,99.0,,0.99,69.3
2019-06-21,74,99.0,,0.99,73.26
2019-06-22,61,99.0,,0.99,60.39
2019-06-23,82,99.0,,0.99,81.17999999999999
2019-06-24,61,99.0,,0.99,60.39
2019-06-25,66,99.0,,0.99,65.34
2019-06-26,63,99.0,,0.99,62.37
2019-06-27,41,99.0,,0.99,40.589999999999996
2019-06-28,75,99.0,,0.99,74.25
2019-06-29,57,99.0,,0.99,56.43
2019-06-30,66,99.0,,0.99,65.34
2019-07-01,49,100.0,False,1.0,49.0
2019-07-02,68,100.0,,1.0,68.0
2019-07-03,42,100.0,,1.0,42.0
2019-07-04,27,100.0,,1.0,27.0
2019-07-05,59,100.0,,1.0,59.0
2019-07-06,86,100.0,,1.0,86.0
2019-07-07,46,100.0,,1.0,46.0
2019-07-08,62,100.0,,1.0,62.0
2019-07-09,100,100.0,,1.0,100.0
2019-07-10,78,100.0,,1.0,78.0
2019-07-11,95,100.0,,1.0,95.0
2019-07-12,73,100.0,,1.0,73.0
2019-07-13,66,100.0,,1.0,66.0
2019-07-14,49,100.0,,1.0,49.0
2019-07-15,80,100.0,,1.0,80.0
2019-07-16,32,100.0,,1.0,32.0
2019-07-17,62,100.0,,1.0,62.0
2019-07-18,57,100.0,,1.0,57.0
2019-07-19,54,100.0,,1.0,54.0
2019-07-20,45,100.0,,1.0,45.0
2019-07-21,46,100.0,,1.0,46.0
2019-07-22,63,100.0,,1.0,63.0
2019-07-23,61,100.0,,1.0,61.0
2019-07-24,86,100.0,,1.0,86.0
2019-07-25,52,100.0,,1.0,52.0
2019-07-26,60,100.0,,1.0,60.0
2019-07-27,52,100.0,,1.0,52.0
2019-07-28,54,100.0,,1.0,54.0
2019-07-29,62,100.0,,1.0,62.0
2019-07-30,78,100.0,,1.0,78.0
2019-07-31,69,100.0,,1.0,69.0
2019-08-01,88,88.0,False,0.88,77.44
2019-08-02,70,88.0,,0.88,61.6
2019-08-03,91,88.0,,0.88,80.08
2019-08-04,66,88.0,,0.88,58.08
2019-08-05,75,88.0,,0.88,66.0
2019-08-06,81,88.0,,0.88,71.28
2019-08-07,78,88.0,,0.88,68.64
2019-08-08,98,88.0,,0.88,86.24
2019-08-09,53,88.0,,0.88,46.64
2019-08-10,49,88.0,,0.88,43.12
2019-08-11,79,88.0,,0.88,69.52
2019-08-12,89,88.0,,0.88,78.32000000000001
2019-08-13,93,88.0,,0.88,81.84
2019-08-14,73,88.0,,0.88,64.24
2019-08-15,86,88.0,,0.88,75.68
2019-08-16,63,88.0,,0.88,55.44
2019-08-17,80,88.0,,0.88,70.4
2019-08-18,95,88.0,,0.88,83.6
2019-08-19,98,88.0,,0.88,86.24
2019-08-20,91,88.0,,0.88,80.08
2019-08-21,100,88.0,,0.88,88.0
2019-08-22,68,88.0,,0.88,59.84
2019-08-23,84,88.0,,0.88,73.92
2019-08-24,87,88.0,,0.88,76.56
2019-08-25,44,88.0,,0.88,38.72
2019-08-26,100,88.0,,0.88,88.0
2019-08-27,100,88.0,,0.88,88.0
2019-08-28,72,88.0,,0.88,63.36
2019-08-29,95,88.0,,0.88,83.6
2019-08-30,70,88.0,,0.88,61.6
2019-08-31,85,88.0,,0.88,74.8
2019-09-01,72,90.0,False,0.9,64.8
2019-09-02,55,90.0,,0.9,49.5
2019-09-03,91,90.0,,0.9,81.9
2019-09-04,97,90.0,,0.9,87.3
2019-09-05,65,90.0,,0.9,58.5
2019-09-06,81,90.0,,0.9,72.9
2019-09-07,52,90.0,,0.9,46.800000000000004
2019-09-08,49,90.0,,0.9,44.1
