date,prosperity bank_unscaled,prosperity bank_monthly,isPartial,scale,prosperity bank
2014-05-23,40,79.0,,0.79,31.6
2014-05-24,58,79.0,,0.79,45.82
2014-05-25,68,79.0,,0.79,53.72
2014-05-26,31,79.0,,0.79,24.490000000000002
2014-05-27,91,79.0,,0.79,71.89
2014-05-28,72,79.0,,0.79,56.88
2014-05-29,80,79.0,,0.79,63.2
2014-05-30,70,79.0,,0.79,55.300000000000004
2014-05-31,64,79.0,,0.79,50.56
2014-06-01,32,83.0,False,0.83,26.56
2014-06-02,85,83.0,,0.83,70.55
2014-06-03,66,83.0,,0.83,54.779999999999994
2014-06-04,69,83.0,,0.83,57.269999999999996
2014-06-05,71,83.0,,0.83,58.93
2014-06-06,67,83.0,,0.83,55.61
2014-06-07,51,83.0,,0.83,42.33
2014-06-08,28,83.0,,0.83,23.24
2014-06-09,100,83.0,,0.83,83.0
2014-06-10,74,83.0,,0.83,61.419999999999995
2014-06-11,71,83.0,,0.83,58.93
2014-06-12,86,83.0,,0.83,71.38
2014-06-13,58,83.0,,0.83,48.14
2014-06-14,76,83.0,,0.83,63.08
2014-06-15,37,83.0,,0.83,30.709999999999997
2014-06-16,75,83.0,,0.83,62.25
2014-06-17,92,83.0,,0.83,76.36
2014-06-18,50,83.0,,0.83,41.5
2014-06-19,78,83.0,,0.83,64.74
2014-06-20,75,83.0,,0.83,62.25
2014-06-21,67,83.0,,0.83,55.61
2014-06-22,77,83.0,,0.83,63.91
2014-06-23,78,83.0,,0.83,64.74
2014-06-24,93,83.0,,0.83,77.19
2014-06-25,81,83.0,,0.83,67.22999999999999
2014-06-26,78,83.0,,0.83,64.74
2014-06-27,84,83.0,,0.83,69.72
2014-06-28,51,83.0,,0.83,42.33
2014-06-29,24,83.0,,0.83,19.919999999999998
2014-06-30,77,83.0,,0.83,63.91
2014-07-01,66,91.0,False,0.91,60.06
2014-07-02,63,91.0,,0.91,57.330000000000005
2014-07-03,57,91.0,,0.91,51.870000000000005
2014-07-04,39,91.0,,0.91,35.49
2014-07-05,51,91.0,,0.91,46.410000000000004
2014-07-06,48,91.0,,0.91,43.68
2014-07-07,56,91.0,,0.91,50.96
2014-07-08,75,91.0,,0.91,68.25
2014-07-09,80,91.0,,0.91,72.8
2014-07-10,100,91.0,,0.91,91.0
2014-07-11,80,91.0,,0.91,72.8
2014-07-12,40,91.0,,0.91,36.4
2014-07-13,30,91.0,,0.91,27.3
2014-07-14,62,91.0,,0.91,56.42
2014-07-15,60,91.0,,0.91,54.6
2014-07-16,74,91.0,,0.91,67.34
2014-07-17,50,91.0,,0.91,45.5
2014-07-18,72,91.0,,0.91,65.52
2014-07-19,30,91.0,,0.91,27.3
2014-07-20,38,91.0,,0.91,34.58
2014-07-21,88,91.0,,0.91,80.08
2014-07-22,57,91.0,,0.91,51.870000000000005
2014-07-23,35,91.0,,0.91,31.85
2014-07-24,65,91.0,,0.91,59.15
2014-07-25,42,91.0,,0.91,38.22
2014-07-26,30,91.0,,0.91,27.3
2014-07-27,25,91.0,,0.91,22.75
2014-07-28,47,91.0,,0.91,42.77
2014-07-29,68,91.0,,0.91,61.88
2014-07-30,73,91.0,,0.91,66.43
2014-07-31,39,91.0,,0.91,35.49
2014-08-01,100,79.0,False,0.79,79.0
2014-08-02,34,79.0,,0.79,26.86
2014-08-03,32,79.0,,0.79,25.28
2014-08-04,39,79.0,,0.79,30.810000000000002
2014-08-05,76,79.0,,0.79,60.040000000000006
2014-08-06,43,79.0,,0.79,33.97
2014-08-07,60,79.0,,0.79,47.400000000000006
2014-08-08,46,79.0,,0.79,36.34
2014-08-09,44,79.0,,0.79,34.760000000000005
2014-08-10,32,79.0,,0.79,25.28
2014-08-11,41,79.0,,0.79,32.39
2014-08-12,36,79.0,,0.79,28.44
2014-08-13,60,79.0,,0.79,47.400000000000006
2014-08-14,46,79.0,,0.79,36.34
2014-08-15,70,79.0,,0.79,55.300000000000004
2014-08-16,32,79.0,,0.79,25.28
2014-08-17,24,79.0,,0.79,18.96
2014-08-18,45,79.0,,0.79,35.550000000000004
2014-08-19,42,79.0,,0.79,33.18
2014-08-20,42,79.0,,0.79,33.18
2014-08-21,51,79.0,,0.79,40.29
2014-08-22,48,79.0,,0.79,37.92
2014-08-23,55,79.0,,0.79,43.45
2014-08-24,22,79.0,,0.79,17.380000000000003
2014-08-25,63,79.0,,0.79,49.77
2014-08-26,30,79.0,,0.79,23.700000000000003
2014-08-27,38,79.0,,0.79,30.020000000000003
2014-08-28,44,79.0,,0.79,34.760000000000005
2014-08-29,64,79.0,,0.79,50.56
2014-08-30,36,79.0,,0.79,28.44
2014-08-31,31,79.0,,0.79,24.490000000000002
2014-09-01,42,78.0,False,0.78,32.76
2014-09-02,86,78.0,,0.78,67.08
2014-09-03,91,78.0,,0.78,70.98
2014-09-04,80,78.0,,0.78,62.400000000000006
2014-09-05,68,78.0,,0.78,53.04
2014-09-06,66,78.0,,0.78,51.480000000000004
2014-09-07,51,78.0,,0.78,39.78
2014-09-08,82,78.0,,0.78,63.96
2014-09-09,66,78.0,,0.78,51.480000000000004
2014-09-10,70,78.0,,0.78,54.6
2014-09-11,85,78.0,,0.78,66.3
2014-09-12,60,78.0,,0.78,46.800000000000004
2014-09-13,52,78.0,,0.78,40.56
2014-09-14,29,78.0,,0.78,22.62
2014-09-15,88,78.0,,0.78,68.64
2014-09-16,90,78.0,,0.78,70.2
2014-09-17,82,78.0,,0.78,63.96
2014-09-18,59,78.0,,0.78,46.02
2014-09-19,74,78.0,,0.78,57.72
2014-09-20,72,78.0,,0.78,56.160000000000004
2014-09-21,47,78.0,,0.78,36.660000000000004
2014-09-22,97,78.0,,0.78,75.66
2014-09-23,35,78.0,,0.78,27.3
2014-09-24,100,78.0,,0.78,78.0
2014-09-25,63,78.0,,0.78,49.14
2014-09-26,65,78.0,,0.78,50.7
2014-09-27,62,78.0,,0.78,48.36
2014-09-28,34,78.0,,0.78,26.52
2014-09-29,82,78.0,,0.78,63.96
2014-09-30,49,78.0,,0.78,38.22
2014-10-01,100,82.0,False,0.82,82.0
2014-10-02,100,82.0,,0.82,82.0
2014-10-03,70,82.0,,0.82,57.4
2014-10-04,52,82.0,,0.82,42.64
2014-10-05,35,82.0,,0.82,28.7
2014-10-06,74,82.0,,0.82,60.68
2014-10-07,54,82.0,,0.82,44.279999999999994
2014-10-08,78,82.0,,0.82,63.959999999999994
2014-10-09,87,82.0,,0.82,71.33999999999999
2014-10-10,62,82.0,,0.82,50.839999999999996
2014-10-11,48,82.0,,0.82,39.36
2014-10-12,24,82.0,,0.82,19.68
2014-10-13,66,82.0,,0.82,54.12
2014-10-14,77,82.0,,0.82,63.13999999999999
2014-10-15,69,82.0,,0.82,56.58
2014-10-16,73,82.0,,0.82,59.86
2014-10-17,65,82.0,,0.82,53.3
2014-10-18,57,82.0,,0.82,46.739999999999995
2014-10-19,31,82.0,,0.82,25.419999999999998
2014-10-20,86,82.0,,0.82,70.52
2014-10-21,82,82.0,,0.82,67.24
2014-10-22,50,82.0,,0.82,41.0
2014-10-23,78,82.0,,0.82,63.959999999999994
2014-10-24,77,82.0,,0.82,63.13999999999999
2014-10-25,95,82.0,,0.82,77.89999999999999
2014-10-26,31,82.0,,0.82,25.419999999999998
2014-10-27,72,82.0,,0.82,59.04
2014-10-28,74,82.0,,0.82,60.68
2014-10-29,69,82.0,,0.82,56.58
2014-10-30,70,82.0,,0.82,57.4
2014-10-31,87,82.0,,0.82,71.33999999999999
2014-11-01,59,81.0,False,0.81,47.790000000000006
2014-11-02,33,81.0,,0.81,26.73
2014-11-03,70,81.0,,0.81,56.7
2014-11-04,81,81.0,,0.81,65.61
2014-11-05,52,81.0,,0.81,42.120000000000005
2014-11-06,70,81.0,,0.81,56.7
2014-11-07,67,81.0,,0.81,54.27
2014-11-08,44,81.0,,0.81,35.64
2014-11-09,38,81.0,,0.81,30.78
2014-11-10,52,81.0,,0.81,42.120000000000005
2014-11-11,50,81.0,,0.81,40.5
2014-11-12,28,81.0,,0.81,22.68
2014-11-13,62,81.0,,0.81,50.220000000000006
2014-11-14,100,81.0,,0.81,81.0
2014-11-15,32,81.0,,0.81,25.92
2014-11-16,24,81.0,,0.81,19.44
2014-11-17,63,81.0,,0.81,51.03
2014-11-18,55,81.0,,0.81,44.550000000000004
2014-11-19,67,81.0,,0.81,54.27
2014-11-20,52,81.0,,0.81,42.120000000000005
2014-11-21,71,81.0,,0.81,57.510000000000005
2014-11-22,38,81.0,,0.81,30.78
2014-11-23,21,81.0,,0.81,17.01
2014-11-24,93,81.0,,0.81,75.33
2014-11-25,65,81.0,,0.81,52.650000000000006
2014-11-26,63,81.0,,0.81,51.03
2014-11-27,17,81.0,,0.81,13.770000000000001
2014-11-28,74,81.0,,0.81,59.940000000000005
2014-11-29,57,81.0,,0.81,46.17
2014-11-30,24,81.0,,0.81,19.44
2014-12-01,93,88.0,False,0.88,81.84
2014-12-02,62,88.0,,0.88,54.56
2014-12-03,40,88.0,,0.88,35.2
2014-12-04,75,88.0,,0.88,66.0
2014-12-05,90,88.0,,0.88,79.2
2014-12-06,41,88.0,,0.88,36.08
2014-12-07,44,88.0,,0.88,38.72
2014-12-08,82,88.0,,0.88,72.16
2014-12-09,59,88.0,,0.88,51.92
2014-12-10,73,88.0,,0.88,64.24
2014-12-11,65,88.0,,0.88,57.2
2014-12-12,83,88.0,,0.88,73.04
2014-12-13,60,88.0,,0.88,52.8
2014-12-14,53,88.0,,0.88,46.64
2014-12-15,60,88.0,,0.88,52.8
2014-12-16,26,88.0,,0.88,22.88
2014-12-17,57,88.0,,0.88,50.160000000000004
2014-12-18,63,88.0,,0.88,55.44
2014-12-19,89,88.0,,0.88,78.32000000000001
2014-12-20,45,88.0,,0.88,39.6
2014-12-21,42,88.0,,0.88,36.96
2014-12-22,88,88.0,,0.88,77.44
2014-12-23,62,88.0,,0.88,54.56
2014-12-24,73,88.0,,0.88,64.24
2014-12-25,12,88.0,,0.88,10.56
2014-12-26,100,88.0,,0.88,88.0
2014-12-27,47,88.0,,0.88,41.36
2014-12-28,23,88.0,,0.88,20.24
2014-12-29,66,88.0,,0.88,58.08
2014-12-30,98,88.0,,0.88,86.24
2014-12-31,60,88.0,,0.88,52.8
2015-01-01,51,87.0,False,0.87,44.37
2015-01-02,94,87.0,,0.87,81.78
2015-01-03,74,87.0,,0.87,64.38
2015-01-04,24,87.0,,0.87,20.88
2015-01-05,67,87.0,,0.87,58.29
2015-01-06,79,87.0,,0.87,68.73
2015-01-07,61,87.0,,0.87,53.07
2015-01-08,53,87.0,,0.87,46.11
2015-01-09,91,87.0,,0.87,79.17
2015-01-10,28,87.0,,0.87,24.36
2015-01-11,22,87.0,,0.87,19.14
2015-01-12,57,87.0,,0.87,49.589999999999996
2015-01-13,51,87.0,,0.87,44.37
2015-01-14,61,87.0,,0.87,53.07
2015-01-15,71,87.0,,0.87,61.77
2015-01-16,65,87.0,,0.87,56.55
2015-01-17,25,87.0,,0.87,21.75
2015-01-18,37,87.0,,0.87,32.19
2015-01-19,64,87.0,,0.87,55.68
2015-01-20,57,87.0,,0.87,49.589999999999996
2015-01-21,77,87.0,,0.87,66.99
2015-01-22,59,87.0,,0.87,51.33
2015-01-23,76,87.0,,0.87,66.12
2015-01-24,62,87.0,,0.87,53.94
2015-01-25,28,87.0,,0.87,24.36
2015-01-26,83,87.0,,0.87,72.21
2015-01-27,56,87.0,,0.87,48.72
2015-01-28,54,87.0,,0.87,46.98
2015-01-29,64,87.0,,0.87,55.68
2015-01-30,100,87.0,,0.87,87.0
2015-01-31,82,87.0,,0.87,71.34
2015-02-01,69,79.0,False,0.79,54.510000000000005
2015-02-02,67,79.0,,0.79,52.93
2015-02-03,90,79.0,,0.79,71.10000000000001
2015-02-04,76,79.0,,0.79,60.040000000000006
2015-02-05,87,79.0,,0.79,68.73
2015-02-06,73,79.0,,0.79,57.67
2015-02-07,79,79.0,,0.79,62.410000000000004
2015-02-08,18,79.0,,0.79,14.22
2015-02-09,75,79.0,,0.79,59.25
2015-02-10,100,79.0,,0.79,79.0
2015-02-11,96,79.0,,0.79,75.84
2015-02-12,87,79.0,,0.79,68.73
2015-02-13,74,79.0,,0.79,58.46
2015-02-14,51,79.0,,0.79,40.29
2015-02-15,58,79.0,,0.79,45.82
2015-02-16,84,79.0,,0.79,66.36
2015-02-17,71,79.0,,0.79,56.09
2015-02-18,97,79.0,,0.79,76.63000000000001
2015-02-19,80,79.0,,0.79,63.2
2015-02-20,80,79.0,,0.79,63.2
2015-02-21,74,79.0,,0.79,58.46
2015-02-22,21,79.0,,0.79,16.59
2015-02-23,81,79.0,,0.79,63.99
2015-02-24,76,79.0,,0.79,60.040000000000006
2015-02-25,74,79.0,,0.79,58.46
2015-02-26,63,79.0,,0.79,49.77
2015-02-27,89,79.0,,0.79,70.31
2015-02-28,91,79.0,,0.79,71.89
2015-03-01,39,71.0,False,0.71,27.689999999999998
2015-03-02,95,71.0,,0.71,67.45
2015-03-03,78,71.0,,0.71,55.379999999999995
2015-03-04,60,71.0,,0.71,42.599999999999994
2015-03-05,60,71.0,,0.71,42.599999999999994
2015-03-06,70,71.0,,0.71,49.699999999999996
2015-03-07,63,71.0,,0.71,44.73
2015-03-08,19,71.0,,0.71,13.489999999999998
2015-03-09,65,71.0,,0.71,46.15
2015-03-10,73,71.0,,0.71,51.83
2015-03-11,62,71.0,,0.71,44.019999999999996
2015-03-12,51,71.0,,0.71,36.21
2015-03-13,71,71.0,,0.71,50.41
2015-03-14,60,71.0,,0.71,42.599999999999994
2015-03-15,27,71.0,,0.71,19.169999999999998
2015-03-16,54,71.0,,0.71,38.339999999999996
2015-03-17,74,71.0,,0.71,52.54
2015-03-18,62,71.0,,0.71,44.019999999999996
2015-03-19,66,71.0,,0.71,46.86
2015-03-20,72,71.0,,0.71,51.12
2015-03-21,48,71.0,,0.71,34.08
2015-03-22,26,71.0,,0.71,18.46
2015-03-23,62,71.0,,0.71,44.019999999999996
2015-03-24,77,71.0,,0.71,54.669999999999995
2015-03-25,100,71.0,,0.71,71.0
2015-03-26,54,71.0,,0.71,38.339999999999996
2015-03-27,81,71.0,,0.71,57.51
2015-03-28,37,71.0,,0.71,26.27
2015-03-29,53,71.0,,0.71,37.629999999999995
2015-03-30,70,71.0,,0.71,49.699999999999996
2015-03-31,87,71.0,,0.71,61.769999999999996
2015-04-01,60,75.0,False,0.75,45.0
2015-04-02,59,75.0,,0.75,44.25
2015-04-03,100,75.0,,0.75,75.0
2015-04-04,39,75.0,,0.75,29.25
2015-04-05,32,75.0,,0.75,24.0
2015-04-06,55,75.0,,0.75,41.25
2015-04-07,44,75.0,,0.75,33.0
2015-04-08,40,75.0,,0.75,30.0
2015-04-09,36,75.0,,0.75,27.0
2015-04-10,51,75.0,,0.75,38.25
2015-04-11,39,75.0,,0.75,29.25
2015-04-12,19,75.0,,0.75,14.25
2015-04-13,59,75.0,,0.75,44.25
2015-04-14,55,75.0,,0.75,41.25
2015-04-15,33,75.0,,0.75,24.75
2015-04-16,38,75.0,,0.75,28.5
2015-04-17,46,75.0,,0.75,34.5
2015-04-18,48,75.0,,0.75,36.0
2015-04-19,27,75.0,,0.75,20.25
2015-04-20,53,75.0,,0.75,39.75
2015-04-21,52,75.0,,0.75,39.0
2015-04-22,54,75.0,,0.75,40.5
2015-04-23,58,75.0,,0.75,43.5
2015-04-24,67,75.0,,0.75,50.25
2015-04-25,41,75.0,,0.75,30.75
2015-04-26,19,75.0,,0.75,14.25
2015-04-27,45,75.0,,0.75,33.75
2015-04-28,59,75.0,,0.75,44.25
2015-04-29,42,75.0,,0.75,31.5
2015-04-30,54,75.0,,0.75,40.5
2015-05-01,84,76.0,False,0.76,63.84
2015-05-02,68,76.0,,0.76,51.68
2015-05-03,34,76.0,,0.76,25.84
2015-05-04,65,76.0,,0.76,49.4
2015-05-05,100,76.0,,0.76,76.0
2015-05-06,82,76.0,,0.76,62.32
2015-05-07,78,76.0,,0.76,59.28
2015-05-08,52,76.0,,0.76,39.52
2015-05-09,79,76.0,,0.76,60.04
2015-05-10,35,76.0,,0.76,26.6
2015-05-11,73,76.0,,0.76,55.480000000000004
2015-05-12,49,76.0,,0.76,37.24
2015-05-13,85,76.0,,0.76,64.6
2015-05-14,87,76.0,,0.76,66.12
2015-05-15,62,76.0,,0.76,47.12
2015-05-16,83,76.0,,0.76,63.08
2015-05-17,39,76.0,,0.76,29.64
2015-05-18,46,76.0,,0.76,34.96
2015-05-19,73,76.0,,0.76,55.480000000000004
2015-05-20,76,76.0,,0.76,57.76
2015-05-21,86,76.0,,0.76,65.36
2015-05-22,93,76.0,,0.76,70.68
2015-05-23,78,76.0,,0.76,59.28
2015-05-24,28,76.0,,0.76,21.28
2015-05-25,60,76.0,,0.76,45.6
2015-05-26,79,76.0,,0.76,60.04
2015-05-27,93,76.0,,0.76,70.68
2015-05-28,91,76.0,,0.76,69.16
2015-05-29,71,76.0,,0.76,53.96
2015-05-30,57,76.0,,0.76,43.32
2015-05-31,22,76.0,,0.76,16.72
2015-06-01,59,66.0,False,0.66,38.940000000000005
2015-06-02,69,66.0,,0.66,45.54
2015-06-03,100,66.0,,0.66,66.0
2015-06-04,99,66.0,,0.66,65.34
2015-06-05,88,66.0,,0.66,58.080000000000005
2015-06-06,48,66.0,,0.66,31.68
2015-06-07,45,66.0,,0.66,29.700000000000003
2015-06-08,98,66.0,,0.66,64.68
2015-06-09,77,66.0,,0.66,50.82
2015-06-10,79,66.0,,0.66,52.14
2015-06-11,49,66.0,,0.66,32.34
2015-06-12,61,66.0,,0.66,40.260000000000005
2015-06-13,76,66.0,,0.66,50.160000000000004
2015-06-14,27,66.0,,0.66,17.82
2015-06-15,74,66.0,,0.66,48.84
2015-06-16,84,66.0,,0.66,55.440000000000005
2015-06-17,95,66.0,,0.66,62.7
2015-06-18,58,66.0,,0.66,38.28
2015-06-19,85,66.0,,0.66,56.1
2015-06-20,60,66.0,,0.66,39.6
2015-06-21,26,66.0,,0.66,17.16
2015-06-22,93,66.0,,0.66,61.38
2015-06-23,73,66.0,,0.66,48.18
2015-06-24,85,66.0,,0.66,56.1
2015-06-25,76,66.0,,0.66,50.160000000000004
2015-06-26,92,66.0,,0.66,60.720000000000006
2015-06-27,51,66.0,,0.66,33.660000000000004
2015-06-28,40,66.0,,0.66,26.400000000000002
2015-06-29,75,66.0,,0.66,49.5
2015-06-30,85,66.0,,0.66,56.1
2015-07-01,69,77.0,False,0.77,53.13
2015-07-02,61,77.0,,0.77,46.97
2015-07-03,69,77.0,,0.77,53.13
2015-07-04,20,77.0,,0.77,15.4
2015-07-05,24,77.0,,0.77,18.48
2015-07-06,55,77.0,,0.77,42.35
2015-07-07,54,77.0,,0.77,41.58
2015-07-08,44,77.0,,0.77,33.88
2015-07-09,52,77.0,,0.77,40.04
2015-07-10,82,77.0,,0.77,63.14
2015-07-11,47,77.0,,0.77,36.19
2015-07-12,19,77.0,,0.77,14.63
2015-07-13,54,77.0,,0.77,41.58
2015-07-14,87,77.0,,0.77,66.99
2015-07-15,49,77.0,,0.77,37.730000000000004
2015-07-16,70,77.0,,0.77,53.9
2015-07-17,57,77.0,,0.77,43.89
2015-07-18,16,77.0,,0.77,12.32
2015-07-19,37,77.0,,0.77,28.490000000000002
2015-07-20,52,77.0,,0.77,40.04
2015-07-21,52,77.0,,0.77,40.04
2015-07-22,56,77.0,,0.77,43.120000000000005
2015-07-23,40,77.0,,0.77,30.8
2015-07-24,57,77.0,,0.77,43.89
2015-07-25,41,77.0,,0.77,31.57
2015-07-26,38,77.0,,0.77,29.26
2015-07-27,67,77.0,,0.77,51.59
2015-07-28,49,77.0,,0.77,37.730000000000004
2015-07-29,57,77.0,,0.77,43.89
2015-07-30,72,77.0,,0.77,55.44
2015-07-31,100,77.0,,0.77,77.0
2015-08-01,55,76.0,False,0.76,41.8
2015-08-02,30,76.0,,0.76,22.8
2015-08-03,91,76.0,,0.76,69.16
2015-08-04,38,76.0,,0.76,28.88
2015-08-05,58,76.0,,0.76,44.08
2015-08-06,67,76.0,,0.76,50.92
2015-08-07,99,76.0,,0.76,75.24
2015-08-08,54,76.0,,0.76,41.04
2015-08-09,18,76.0,,0.76,13.68
2015-08-10,38,76.0,,0.76,28.88
2015-08-11,42,76.0,,0.76,31.92
2015-08-12,67,76.0,,0.76,50.92
2015-08-13,77,76.0,,0.76,58.52
2015-08-14,59,76.0,,0.76,44.84
2015-08-15,30,76.0,,0.76,22.8
2015-08-16,6,76.0,,0.76,4.5600000000000005
2015-08-17,52,76.0,,0.76,39.52
2015-08-18,42,76.0,,0.76,31.92
2015-08-19,37,76.0,,0.76,28.12
2015-08-20,56,76.0,,0.76,42.56
2015-08-21,91,76.0,,0.76,69.16
2015-08-22,30,76.0,,0.76,22.8
2015-08-23,36,76.0,,0.76,27.36
2015-08-24,74,76.0,,0.76,56.24
2015-08-25,54,76.0,,0.76,41.04
2015-08-26,100,76.0,,0.76,76.0
2015-08-27,28,76.0,,0.76,21.28
2015-08-28,71,76.0,,0.76,53.96
2015-08-29,23,76.0,,0.76,17.48
2015-08-30,18,76.0,,0.76,13.68
2015-08-31,76,76.0,,0.76,57.76
2015-09-01,100,73.0,False,0.73,73.0
2015-09-02,67,73.0,,0.73,48.91
2015-09-03,76,73.0,,0.73,55.48
2015-09-04,61,73.0,,0.73,44.53
2015-09-05,53,73.0,,0.73,38.69
2015-09-06,39,73.0,,0.73,28.47
2015-09-07,32,73.0,,0.73,23.36
2015-09-08,77,73.0,,0.73,56.21
2015-09-09,81,73.0,,0.73,59.129999999999995
2015-09-10,90,73.0,,0.73,65.7
2015-09-11,58,73.0,,0.73,42.339999999999996
2015-09-12,37,73.0,,0.73,27.009999999999998
2015-09-13,29,73.0,,0.73,21.169999999999998
2015-09-14,85,73.0,,0.73,62.05
2015-09-15,62,73.0,,0.73,45.26
2015-09-16,59,73.0,,0.73,43.07
2015-09-17,88,73.0,,0.73,64.24
2015-09-18,65,73.0,,0.73,47.449999999999996
2015-09-19,52,73.0,,0.73,37.96
2015-09-20,44,73.0,,0.73,32.12
2015-09-21,59,73.0,,0.73,43.07
2015-09-22,64,73.0,,0.73,46.72
2015-09-23,68,73.0,,0.73,49.64
2015-09-24,57,73.0,,0.73,41.61
2015-09-25,62,73.0,,0.73,45.26
2015-09-26,63,73.0,,0.73,45.99
2015-09-27,22,73.0,,0.73,16.06
2015-09-28,69,73.0,,0.73,50.37
2015-09-29,52,73.0,,0.73,37.96
2015-09-30,91,73.0,,0.73,66.42999999999999
2015-10-01,68,77.0,False,0.77,52.36
2015-10-02,77,77.0,,0.77,59.29
2015-10-03,56,77.0,,0.77,43.120000000000005
2015-10-04,22,77.0,,0.77,16.94
2015-10-05,72,77.0,,0.77,55.44
2015-10-06,60,77.0,,0.77,46.2
2015-10-07,57,77.0,,0.77,43.89
2015-10-08,45,77.0,,0.77,34.65
2015-10-09,54,77.0,,0.77,41.58
2015-10-10,51,77.0,,0.77,39.27
2015-10-11,22,77.0,,0.77,16.94
2015-10-12,76,77.0,,0.77,58.52
2015-10-13,59,77.0,,0.77,45.43
2015-10-14,49,77.0,,0.77,37.730000000000004
2015-10-15,85,77.0,,0.77,65.45
2015-10-16,49,77.0,,0.77,37.730000000000004
2015-10-17,44,77.0,,0.77,33.88
2015-10-18,46,77.0,,0.77,35.42
2015-10-19,40,77.0,,0.77,30.8
2015-10-20,30,77.0,,0.77,23.1
2015-10-21,54,77.0,,0.77,41.58
2015-10-22,49,77.0,,0.77,37.730000000000004
2015-10-23,46,77.0,,0.77,35.42
2015-10-24,58,77.0,,0.77,44.660000000000004
2015-10-25,21,77.0,,0.77,16.17
2015-10-26,90,77.0,,0.77,69.3
2015-10-27,100,77.0,,0.77,77.0
2015-10-28,61,77.0,,0.77,46.97
2015-10-29,58,77.0,,0.77,44.660000000000004
2015-10-30,56,77.0,,0.77,43.120000000000005
2015-10-31,59,77.0,,0.77,45.43
2015-11-01,44,67.0,False,0.67,29.48
2015-11-02,100,67.0,,0.67,67.0
2015-11-03,63,67.0,,0.67,42.21
2015-11-04,63,67.0,,0.67,42.21
2015-11-05,90,67.0,,0.67,60.300000000000004
2015-11-06,66,67.0,,0.67,44.220000000000006
2015-11-07,41,67.0,,0.67,27.470000000000002
2015-11-08,45,67.0,,0.67,30.150000000000002
2015-11-09,81,67.0,,0.67,54.27
2015-11-10,80,67.0,,0.67,53.6
2015-11-11,51,67.0,,0.67,34.17
2015-11-12,63,67.0,,0.67,42.21
2015-11-13,43,67.0,,0.67,28.810000000000002
2015-11-14,60,67.0,,0.67,40.2
2015-11-15,26,67.0,,0.67,17.42
2015-11-16,84,67.0,,0.67,56.28
2015-11-17,94,67.0,,0.67,62.980000000000004
2015-11-18,32,67.0,,0.67,21.44
2015-11-19,73,67.0,,0.67,48.910000000000004
2015-11-20,57,67.0,,0.67,38.190000000000005
2015-11-21,45,67.0,,0.67,30.150000000000002
2015-11-22,48,67.0,,0.67,32.160000000000004
2015-11-23,48,67.0,,0.67,32.160000000000004
2015-11-24,81,67.0,,0.67,54.27
2015-11-25,68,67.0,,0.67,45.56
2015-11-26,15,67.0,,0.67,10.05
2015-11-27,82,67.0,,0.67,54.940000000000005
2015-11-28,52,67.0,,0.67,34.84
2015-11-29,33,67.0,,0.67,22.110000000000003
2015-11-30,83,67.0,,0.67,55.61000000000001
2015-12-01,63,68.0,False,0.68,42.84
2015-12-02,62,68.0,,0.68,42.160000000000004
2015-12-03,35,68.0,,0.68,23.8
2015-12-04,54,68.0,,0.68,36.720000000000006
2015-12-05,56,68.0,,0.68,38.080000000000005
2015-12-06,33,68.0,,0.68,22.44
2015-12-07,47,68.0,,0.68,31.96
2015-12-08,62,68.0,,0.68,42.160000000000004
2015-12-09,35,68.0,,0.68,23.8
2015-12-10,48,68.0,,0.68,32.64
2015-12-11,44,68.0,,0.68,29.92
2015-12-12,66,68.0,,0.68,44.88
2015-12-13,26,68.0,,0.68,17.68
2015-12-14,65,68.0,,0.68,44.2
2015-12-15,64,68.0,,0.68,43.52
2015-12-16,58,68.0,,0.68,39.440000000000005
2015-12-17,45,68.0,,0.68,30.6
2015-12-18,57,68.0,,0.68,38.760000000000005
2015-12-19,24,68.0,,0.68,16.32
2015-12-20,42,68.0,,0.68,28.560000000000002
2015-12-21,54,68.0,,0.68,36.720000000000006
2015-12-22,55,68.0,,0.68,37.400000000000006
2015-12-23,71,68.0,,0.68,48.28
2015-12-24,89,68.0,,0.68,60.52
2015-12-25,28,68.0,,0.68,19.040000000000003
2015-12-26,61,68.0,,0.68,41.480000000000004
2015-12-27,24,68.0,,0.68,16.32
2015-12-28,67,68.0,,0.68,45.56
2015-12-29,61,68.0,,0.68,41.480000000000004
2015-12-30,100,68.0,,0.68,68.0
2015-12-31,51,68.0,,0.68,34.68
2016-01-01,54,64.0,False,0.64,34.56
2016-01-02,22,64.0,,0.64,14.08
2016-01-03,22,64.0,,0.64,14.08
2016-01-04,52,64.0,,0.64,33.28
2016-01-05,28,64.0,,0.64,17.92
2016-01-06,28,64.0,,0.64,17.92
2016-01-07,33,64.0,,0.64,21.12
2016-01-08,31,64.0,,0.64,19.84
2016-01-09,32,64.0,,0.64,20.48
2016-01-10,16,64.0,,0.64,10.24
2016-01-11,41,64.0,,0.64,26.240000000000002
2016-01-12,42,64.0,,0.64,26.88
2016-01-13,33,64.0,,0.64,21.12
2016-01-14,31,64.0,,0.64,19.84
2016-01-15,39,64.0,,0.64,24.96
2016-01-16,35,64.0,,0.64,22.400000000000002
2016-01-17,17,64.0,,0.64,10.88
2016-01-18,16,64.0,,0.64,10.24
2016-01-19,33,64.0,,0.64,21.12
2016-01-20,63,64.0,,0.64,40.32
