date,savings bonds_unscaled,savings bonds_monthly,isPartial,scale,savings bonds
2008-05-28,39,49.0,,0.49,19.11
2008-05-29,80,49.0,,0.49,39.2
2008-05-30,60,49.0,,0.49,29.4
2008-05-31,30,49.0,,0.49,14.7
2008-06-01,23,46.0,False,0.46,10.58
2008-06-02,58,46.0,,0.46,26.68
2008-06-03,61,46.0,,0.46,28.060000000000002
2008-06-04,65,46.0,,0.46,29.900000000000002
2008-06-05,58,46.0,,0.46,26.68
2008-06-06,51,46.0,,0.46,23.46
2008-06-07,76,46.0,,0.46,34.96
2008-06-08,8,46.0,,0.46,3.68
2008-06-09,79,46.0,,0.46,36.34
2008-06-10,68,46.0,,0.46,31.28
2008-06-11,61,46.0,,0.46,28.060000000000002
2008-06-12,66,46.0,,0.46,30.360000000000003
2008-06-13,38,46.0,,0.46,17.48
2008-06-14,24,46.0,,0.46,11.040000000000001
2008-06-15,57,46.0,,0.46,26.220000000000002
2008-06-16,35,46.0,,0.46,16.1
2008-06-17,45,46.0,,0.46,20.7
2008-06-18,95,46.0,,0.46,43.7
2008-06-19,51,46.0,,0.46,23.46
2008-06-20,38,46.0,,0.46,17.48
2008-06-21,47,46.0,,0.46,21.62
2008-06-22,32,46.0,,0.46,14.72
2008-06-23,74,46.0,,0.46,34.04
2008-06-24,45,46.0,,0.46,20.7
2008-06-25,55,46.0,,0.46,25.3
2008-06-26,81,46.0,,0.46,37.260000000000005
2008-06-27,65,46.0,,0.46,29.900000000000002
2008-06-28,53,46.0,,0.46,24.380000000000003
2008-06-29,47,46.0,,0.46,21.62
2008-06-30,100,46.0,,0.46,46.0
2008-07-01,69,49.0,False,0.49,33.81
2008-07-02,67,49.0,,0.49,32.83
2008-07-03,24,49.0,,0.49,11.76
2008-07-04,34,49.0,,0.49,16.66
2008-07-05,60,49.0,,0.49,29.4
2008-07-06,69,49.0,,0.49,33.81
2008-07-07,47,49.0,,0.49,23.03
2008-07-08,59,49.0,,0.49,28.91
2008-07-09,64,49.0,,0.49,31.36
2008-07-10,34,49.0,,0.49,16.66
2008-07-11,64,49.0,,0.49,31.36
2008-07-12,20,49.0,,0.49,9.8
2008-07-13,67,49.0,,0.49,32.83
2008-07-14,59,49.0,,0.49,28.91
2008-07-15,100,49.0,,0.49,49.0
2008-07-16,51,49.0,,0.49,24.99
2008-07-17,39,49.0,,0.49,19.11
2008-07-18,45,49.0,,0.49,22.05
2008-07-19,66,49.0,,0.49,32.339999999999996
2008-07-20,79,49.0,,0.49,38.71
2008-07-21,33,49.0,,0.49,16.169999999999998
2008-07-22,46,49.0,,0.49,22.54
2008-07-23,33,49.0,,0.49,16.169999999999998
2008-07-24,47,49.0,,0.49,23.03
2008-07-25,45,49.0,,0.49,22.05
2008-07-26,65,49.0,,0.49,31.849999999999998
2008-07-27,79,49.0,,0.49,38.71
2008-07-28,75,49.0,,0.49,36.75
2008-07-29,53,49.0,,0.49,25.97
2008-07-30,83,49.0,,0.49,40.67
2008-07-31,43,49.0,,0.49,21.07
2008-08-01,70,49.0,False,0.49,34.3
2008-08-02,35,49.0,,0.49,17.15
2008-08-03,66,49.0,,0.49,32.339999999999996
2008-08-04,78,49.0,,0.49,38.22
