date,GOLD PRICE_unscaled,GOLD PRICE_monthly,isPartial,scale,GOLD PRICE
2011-01-13,66,45.0,,0.45,29.7
2011-01-14,75,45.0,,0.45,33.75
2011-01-15,74,45.0,,0.45,33.300000000000004
2011-01-16,53,45.0,,0.45,23.85
2011-01-17,92,45.0,,0.45,41.4
2011-01-18,81,45.0,,0.45,36.45
2011-01-19,61,45.0,,0.45,27.45
2011-01-20,62,45.0,,0.45,27.900000000000002
2011-01-21,73,45.0,,0.45,32.85
2011-01-22,73,45.0,,0.45,32.85
2011-01-23,58,45.0,,0.45,26.1
2011-01-24,59,45.0,,0.45,26.55
2011-01-25,82,45.0,,0.45,36.9
2011-01-26,80,45.0,,0.45,36.0
2011-01-27,86,45.0,,0.45,38.7
2011-01-28,99,45.0,,0.45,44.550000000000004
2011-01-29,78,45.0,,0.45,35.1
2011-01-30,64,45.0,,0.45,28.8
2011-01-31,72,45.0,,0.45,32.4
2011-02-01,83,40.0,False,0.4,33.2
2011-02-02,78,40.0,,0.4,31.200000000000003
2011-02-03,71,40.0,,0.4,28.400000000000002
2011-02-04,95,40.0,,0.4,38.0
2011-02-05,55,40.0,,0.4,22.0
2011-02-06,45,40.0,,0.4,18.0
2011-02-07,64,40.0,,0.4,25.6
2011-02-08,76,40.0,,0.4,30.400000000000002
2011-02-09,85,40.0,,0.4,34.0
2011-02-10,59,40.0,,0.4,23.6
2011-02-11,80,40.0,,0.4,32.0
2011-02-12,88,40.0,,0.4,35.2
2011-02-13,51,40.0,,0.4,20.400000000000002
2011-02-14,55,40.0,,0.4,22.0
2011-02-15,55,40.0,,0.4,22.0
2011-02-16,71,40.0,,0.4,28.400000000000002
2011-02-17,70,40.0,,0.4,28.0
2011-02-18,86,40.0,,0.4,34.4
2011-02-19,83,40.0,,0.4,33.2
2011-02-20,42,40.0,,0.4,16.8
2011-02-21,80,40.0,,0.4,32.0
2011-02-22,96,40.0,,0.4,38.400000000000006
2011-02-23,100,40.0,,0.4,40.0
2011-02-24,78,40.0,,0.4,31.200000000000003
2011-02-25,75,40.0,,0.4,30.0
2011-02-26,63,40.0,,0.4,25.200000000000003
2011-02-27,68,40.0,,0.4,27.200000000000003
2011-02-28,64,40.0,,0.4,25.6
2011-03-01,100,41.0,False,0.41,41.0
2011-03-02,87,41.0,,0.41,35.669999999999995
2011-03-03,81,41.0,,0.41,33.21
2011-03-04,83,41.0,,0.41,34.03
2011-03-05,76,41.0,,0.41,31.159999999999997
2011-03-06,54,41.0,,0.41,22.139999999999997
2011-03-07,88,41.0,,0.41,36.08
2011-03-08,95,41.0,,0.41,38.949999999999996
2011-03-09,81,41.0,,0.41,33.21
2011-03-10,84,41.0,,0.41,34.44
2011-03-11,62,41.0,,0.41,25.419999999999998
2011-03-12,66,41.0,,0.41,27.06
2011-03-13,38,41.0,,0.41,15.579999999999998
2011-03-14,74,41.0,,0.41,30.34
2011-03-15,87,41.0,,0.41,35.669999999999995
2011-03-16,82,41.0,,0.41,33.62
2011-03-17,87,41.0,,0.41,35.669999999999995
2011-03-18,80,41.0,,0.41,32.8
2011-03-19,66,41.0,,0.41,27.06
2011-03-20,50,41.0,,0.41,20.5
2011-03-21,80,41.0,,0.41,32.8
2011-03-22,77,41.0,,0.41,31.569999999999997
2011-03-23,78,41.0,,0.41,31.979999999999997
2011-03-24,63,41.0,,0.41,25.83
2011-03-25,93,41.0,,0.41,38.129999999999995
2011-03-26,89,41.0,,0.41,36.489999999999995
2011-03-27,49,41.0,,0.41,20.09
2011-03-28,80,41.0,,0.41,32.8
2011-03-29,77,41.0,,0.41,31.569999999999997
2011-03-30,69,41.0,,0.41,28.29
2011-03-31,77,41.0,,0.41,31.569999999999997
2011-04-01,43,49.0,False,0.49,21.07
2011-04-02,38,49.0,,0.49,18.62
2011-04-03,25,49.0,,0.49,12.25
2011-04-04,55,49.0,,0.49,26.95
2011-04-05,59,49.0,,0.49,28.91
2011-04-06,66,49.0,,0.49,32.339999999999996
2011-04-07,49,49.0,,0.49,24.009999999999998
2011-04-08,57,49.0,,0.49,27.93
2011-04-09,52,49.0,,0.49,25.48
2011-04-10,36,49.0,,0.49,17.64
2011-04-11,67,49.0,,0.49,32.83
2011-04-12,62,49.0,,0.49,30.38
2011-04-13,48,49.0,,0.49,23.52
2011-04-14,40,49.0,,0.49,19.6
2011-04-15,67,49.0,,0.49,32.83
2011-04-16,48,49.0,,0.49,23.52
2011-04-17,47,49.0,,0.49,23.03
2011-04-18,74,49.0,,0.49,36.26
2011-04-19,61,49.0,,0.49,29.89
2011-04-20,100,49.0,,0.49,49.0
2011-04-21,79,49.0,,0.49,38.71
2011-04-22,68,49.0,,0.49,33.32
2011-04-23,58,49.0,,0.49,28.419999999999998
2011-04-24,55,49.0,,0.49,26.95
2011-04-25,79,49.0,,0.49,38.71
2011-04-26,75,49.0,,0.49,36.75
2011-04-27,83,49.0,,0.49,40.67
2011-04-28,59,49.0,,0.49,28.91
2011-04-29,68,49.0,,0.49,33.32
2011-04-30,54,49.0,,0.49,26.46
2011-05-01,47,46.0,False,0.46,21.62
2011-05-02,100,46.0,,0.46,46.0
2011-05-03,85,46.0,,0.46,39.1
2011-05-04,86,46.0,,0.46,39.56
2011-05-05,94,46.0,,0.46,43.24
2011-05-06,94,46.0,,0.46,43.24
2011-05-07,85,46.0,,0.46,39.1
2011-05-08,54,46.0,,0.46,24.84
2011-05-09,84,46.0,,0.46,38.64
2011-05-10,68,46.0,,0.46,31.28
2011-05-11,75,46.0,,0.46,34.5
2011-05-12,78,46.0,,0.46,35.88
2011-05-13,74,46.0,,0.46,34.04
2011-05-14,44,46.0,,0.46,20.240000000000002
2011-05-15,55,46.0,,0.46,25.3
2011-05-16,72,46.0,,0.46,33.120000000000005
2011-05-17,57,46.0,,0.46,26.220000000000002
2011-05-18,67,46.0,,0.46,30.82
2011-05-19,62,46.0,,0.46,28.52
2011-05-20,57,46.0,,0.46,26.220000000000002
2011-05-21,53,46.0,,0.46,24.380000000000003
2011-05-22,42,46.0,,0.46,19.32
2011-05-23,46,46.0,,0.46,21.16
2011-05-24,65,46.0,,0.46,29.900000000000002
2011-05-25,63,46.0,,0.46,28.98
2011-05-26,45,46.0,,0.46,20.7
2011-05-27,61,46.0,,0.46,28.060000000000002
2011-05-28,39,46.0,,0.46,17.94
2011-05-29,42,46.0,,0.46,19.32
2011-05-30,61,46.0,,0.46,28.060000000000002
2011-05-31,62,46.0,,0.46,28.52
2011-06-01,76,39.0,False,0.39,29.64
2011-06-02,70,39.0,,0.39,27.3
2011-06-03,100,39.0,,0.39,39.0
2011-06-04,59,39.0,,0.39,23.01
2011-06-05,61,39.0,,0.39,23.79
2011-06-06,73,39.0,,0.39,28.470000000000002
2011-06-07,78,39.0,,0.39,30.42
2011-06-08,61,39.0,,0.39,23.79
2011-06-09,75,39.0,,0.39,29.25
2011-06-10,71,39.0,,0.39,27.69
2011-06-11,53,39.0,,0.39,20.67
2011-06-12,73,39.0,,0.39,28.470000000000002
2011-06-13,62,39.0,,0.39,24.18
2011-06-14,95,39.0,,0.39,37.050000000000004
2011-06-15,64,39.0,,0.39,24.96
2011-06-16,69,39.0,,0.39,26.91
2011-06-17,84,39.0,,0.39,32.76
2011-06-18,75,39.0,,0.39,29.25
2011-06-19,46,39.0,,0.39,17.94
2011-06-20,65,39.0,,0.39,25.35
2011-06-21,70,39.0,,0.39,27.3
2011-06-22,77,39.0,,0.39,30.03
2011-06-23,83,39.0,,0.39,32.370000000000005
2011-06-24,73,39.0,,0.39,28.470000000000002
2011-06-25,66,39.0,,0.39,25.740000000000002
2011-06-26,35,39.0,,0.39,13.65
2011-06-27,59,39.0,,0.39,23.01
2011-06-28,74,39.0,,0.39,28.86
2011-06-29,72,39.0,,0.39,28.080000000000002
2011-06-30,59,39.0,,0.39,23.01
2011-07-01,55,48.0,False,0.48,26.4
2011-07-02,44,48.0,,0.48,21.119999999999997
2011-07-03,49,48.0,,0.48,23.52
2011-07-04,46,48.0,,0.48,22.08
2011-07-05,72,48.0,,0.48,34.56
2011-07-06,56,48.0,,0.48,26.88
2011-07-07,70,48.0,,0.48,33.6
2011-07-08,53,48.0,,0.48,25.439999999999998
2011-07-09,54,48.0,,0.48,25.919999999999998
2011-07-10,42,48.0,,0.48,20.16
2011-07-11,66,48.0,,0.48,31.68
2011-07-12,65,48.0,,0.48,31.2
2011-07-13,70,48.0,,0.48,33.6
2011-07-14,81,48.0,,0.48,38.879999999999995
2011-07-15,70,48.0,,0.48,33.6
2011-07-16,50,48.0,,0.48,24.0
2011-07-17,55,48.0,,0.48,26.4
2011-07-18,86,48.0,,0.48,41.28
2011-07-19,76,48.0,,0.48,36.48
2011-07-20,80,48.0,,0.48,38.4
2011-07-21,81,48.0,,0.48,38.879999999999995
2011-07-22,70,48.0,,0.48,33.6
2011-07-23,57,48.0,,0.48,27.36
2011-07-24,63,48.0,,0.48,30.24
2011-07-25,76,48.0,,0.48,36.48
2011-07-26,89,48.0,,0.48,42.72
2011-07-27,78,48.0,,0.48,37.44
2011-07-28,100,48.0,,0.48,48.0
2011-07-29,83,48.0,,0.48,39.839999999999996
2011-07-30,65,48.0,,0.48,31.2
2011-07-31,63,48.0,,0.48,30.24
2011-08-01,34,100.0,False,1.0,34.0
2011-08-02,36,100.0,,1.0,36.0
2011-08-03,42,100.0,,1.0,42.0
2011-08-04,60,100.0,,1.0,60.0
2011-08-05,62,100.0,,1.0,62.0
2011-08-06,36,100.0,,1.0,36.0
2011-08-07,24,100.0,,1.0,24.0
2011-08-08,97,100.0,,1.0,97.0
2011-08-09,100,100.0,,1.0,100.0
2011-08-10,73,100.0,,1.0,73.0
2011-08-11,83,100.0,,1.0,83.0
2011-08-12,64,100.0,,1.0,64.0
2011-08-13,38,100.0,,1.0,38.0
2011-08-14,32,100.0,,1.0,32.0
2011-08-15,48,100.0,,1.0,48.0
2011-08-16,43,100.0,,1.0,43.0
2011-08-17,40,100.0,,1.0,40.0
2011-08-18,64,100.0,,1.0,64.0
2011-08-19,77,100.0,,1.0,77.0
2011-08-20,46,100.0,,1.0,46.0
2011-08-21,36,100.0,,1.0,36.0
2011-08-22,63,100.0,,1.0,63.0
2011-08-23,60,100.0,,1.0,60.0
2011-08-24,63,100.0,,1.0,63.0
2011-08-25,73,100.0,,1.0,73.0
2011-08-26,56,100.0,,1.0,56.0
2011-08-27,34,100.0,,1.0,34.0
2011-08-28,24,100.0,,1.0,24.0
2011-08-29,45,100.0,,1.0,45.0
2011-08-30,41,100.0,,1.0,41.0
2011-08-31,42,100.0,,1.0,42.0
2011-09-01,46,80.0,False,0.8,36.800000000000004
2011-09-02,52,80.0,,0.8,41.6
2011-09-03,45,80.0,,0.8,36.0
2011-09-04,43,80.0,,0.8,34.4
2011-09-05,35,80.0,,0.8,28.0
2011-09-06,74,80.0,,0.8,59.2
2011-09-07,56,80.0,,0.8,44.800000000000004
2011-09-08,53,80.0,,0.8,42.400000000000006
2011-09-09,58,80.0,,0.8,46.400000000000006
2011-09-10,30,80.0,,0.8,24.0
2011-09-11,27,80.0,,0.8,21.6
2011-09-12,50,80.0,,0.8,40.0
2011-09-13,48,80.0,,0.8,38.400000000000006
2011-09-14,50,80.0,,0.8,40.0
2011-09-15,47,80.0,,0.8,37.6
2011-09-16,52,80.0,,0.8,41.6
2011-09-17,39,80.0,,0.8,31.200000000000003
2011-09-18,26,80.0,,0.8,20.8
2011-09-19,53,80.0,,0.8,42.400000000000006
2011-09-20,37,80.0,,0.8,29.6
2011-09-21,43,80.0,,0.8,34.4
2011-09-22,71,80.0,,0.8,56.800000000000004
2011-09-23,81,80.0,,0.8,64.8
2011-09-24,58,80.0,,0.8,46.400000000000006
2011-09-25,51,80.0,,0.8,40.800000000000004
2011-09-26,100,80.0,,0.8,80.0
2011-09-27,68,80.0,,0.8,54.400000000000006
2011-09-28,65,80.0,,0.8,52.0
2011-09-29,63,80.0,,0.8,50.400000000000006
2011-09-30,55,80.0,,0.8,44.0
2011-10-01,78,62.0,False,0.62,48.36
2011-10-02,66,62.0,,0.62,40.92
2011-10-03,76,62.0,,0.62,47.12
2011-10-04,78,62.0,,0.62,48.36
2011-10-05,100,62.0,,0.62,62.0
2011-10-06,95,62.0,,0.62,58.9
2011-10-07,92,62.0,,0.62,57.04
2011-10-08,66,62.0,,0.62,40.92
2011-10-09,63,62.0,,0.62,39.06
2011-10-10,73,62.0,,0.62,45.26
2011-10-11,85,62.0,,0.62,52.7
2011-10-12,71,62.0,,0.62,44.02
2011-10-13,74,62.0,,0.62,45.88
2011-10-14,73,62.0,,0.62,45.26
2011-10-15,53,62.0,,0.62,32.86
2011-10-16,58,62.0,,0.62,35.96
2011-10-17,89,62.0,,0.62,55.18
2011-10-18,75,62.0,,0.62,46.5
2011-10-19,72,62.0,,0.62,44.64
2011-10-20,74,62.0,,0.62,45.88
2011-10-21,67,62.0,,0.62,41.54
2011-10-22,69,62.0,,0.62,42.78
2011-10-23,54,62.0,,0.62,33.48
2011-10-24,80,62.0,,0.62,49.6
2011-10-25,72,62.0,,0.62,44.64
2011-10-26,76,62.0,,0.62,47.12
2011-10-27,84,62.0,,0.62,52.08
2011-10-28,76,62.0,,0.62,47.12
2011-10-29,78,62.0,,0.62,48.36
2011-10-30,74,62.0,,0.62,45.88
2011-10-31,76,62.0,,0.62,47.12
2011-11-01,100,56.0,False,0.56,56.00000000000001
2011-11-02,79,56.0,,0.56,44.24
2011-11-03,83,56.0,,0.56,46.480000000000004
2011-11-04,77,56.0,,0.56,43.120000000000005
2011-11-05,59,56.0,,0.56,33.040000000000006
2011-11-06,59,56.0,,0.56,33.040000000000006
2011-11-07,82,56.0,,0.56,45.92
2011-11-08,100,56.0,,0.56,56.00000000000001
2011-11-09,87,56.0,,0.56,48.720000000000006
2011-11-10,85,56.0,,0.56,47.6
2011-11-11,92,56.0,,0.56,51.52
2011-11-12,64,56.0,,0.56,35.84
2011-11-13,72,56.0,,0.56,40.32000000000001
2011-11-14,93,56.0,,0.56,52.080000000000005
2011-11-15,81,56.0,,0.56,45.36000000000001
2011-11-16,81,56.0,,0.56,45.36000000000001
2011-11-17,96,56.0,,0.56,53.760000000000005
2011-11-18,87,56.0,,0.56,48.720000000000006
2011-11-19,63,56.0,,0.56,35.28
2011-11-20,58,56.0,,0.56,32.480000000000004
2011-11-21,90,56.0,,0.56,50.400000000000006
2011-11-22,91,56.0,,0.56,50.96000000000001
2011-11-23,72,56.0,,0.56,40.32000000000001
2011-11-24,47,56.0,,0.56,26.320000000000004
2011-11-25,62,56.0,,0.56,34.720000000000006
2011-11-26,91,56.0,,0.56,50.96000000000001
2011-11-27,54,56.0,,0.56,30.240000000000002
2011-11-28,74,56.0,,0.56,41.440000000000005
2011-11-29,77,56.0,,0.56,43.120000000000005
2011-11-30,87,56.0,,0.56,48.720000000000006
2011-12-01,62,60.0,False,0.6,37.199999999999996
2011-12-02,76,60.0,,0.6,45.6
2011-12-03,56,60.0,,0.6,33.6
2011-12-04,43,60.0,,0.6,25.8
2011-12-05,58,60.0,,0.6,34.8
2011-12-06,67,60.0,,0.6,40.199999999999996
2011-12-07,53,60.0,,0.6,31.799999999999997
2011-12-08,60,60.0,,0.6,36.0
2011-12-09,57,60.0,,0.6,34.199999999999996
2011-12-10,48,60.0,,0.6,28.799999999999997
2011-12-11,42,60.0,,0.6,25.2
2011-12-12,67,60.0,,0.6,40.199999999999996
2011-12-13,75,60.0,,0.6,45.0
2011-12-14,86,60.0,,0.6,51.6
2011-12-15,100,60.0,,0.6,60.0
2011-12-16,94,60.0,,0.6,56.4
2011-12-17,75,60.0,,0.6,45.0
2011-12-18,57,60.0,,0.6,34.199999999999996
2011-12-19,67,60.0,,0.6,40.199999999999996
2011-12-20,65,60.0,,0.6,39.0
2011-12-21,59,60.0,,0.6,35.4
2011-12-22,70,60.0,,0.6,42.0
2011-12-23,83,60.0,,0.6,49.8
2011-12-24,85,60.0,,0.6,51.0
2011-12-25,48,60.0,,0.6,28.799999999999997
2011-12-26,57,60.0,,0.6,34.199999999999996
2011-12-27,74,60.0,,0.6,44.4
2011-12-28,72,60.0,,0.6,43.199999999999996
2011-12-29,90,60.0,,0.6,54.0
2011-12-30,75,60.0,,0.6,45.0
2011-12-31,66,60.0,,0.6,39.6
2012-01-01,72,49.0,False,0.49,35.28
2012-01-02,100,49.0,,0.49,49.0
2012-01-03,79,49.0,,0.49,38.71
2012-01-04,85,49.0,,0.49,41.65
2012-01-05,74,49.0,,0.49,36.26
2012-01-06,71,49.0,,0.49,34.79
2012-01-07,73,49.0,,0.49,35.769999999999996
2012-01-08,57,49.0,,0.49,27.93
2012-01-09,76,49.0,,0.49,37.24
2012-01-10,82,49.0,,0.49,40.18
2012-01-11,77,49.0,,0.49,37.73
2012-01-12,88,49.0,,0.49,43.12
2012-01-13,67,49.0,,0.49,32.83
2012-01-14,64,49.0,,0.49,31.36
2012-01-15,51,49.0,,0.49,24.99
2012-01-16,78,49.0,,0.49,38.22
2012-01-17,73,49.0,,0.49,35.769999999999996
2012-01-18,75,49.0,,0.49,36.75
2012-01-19,77,49.0,,0.49,37.73
2012-01-20,75,49.0,,0.49,36.75
2012-01-21,74,49.0,,0.49,36.26
2012-01-22,58,49.0,,0.49,28.419999999999998
2012-01-23,71,49.0,,0.49,34.79
2012-01-24,72,49.0,,0.49,35.28
2012-01-25,69,49.0,,0.49,33.81
2012-01-26,78,49.0,,0.49,38.22
2012-01-27,73,49.0,,0.49,35.769999999999996
2012-01-28,81,49.0,,0.49,39.69
2012-01-29,52,49.0,,0.49,25.48
2012-01-30,63,49.0,,0.49,30.87
2012-01-31,69,49.0,,0.49,33.81
2012-02-01,77,49.0,False,0.49,37.73
2012-02-02,74,49.0,,0.49,36.26
2012-02-03,90,49.0,,0.49,44.1
2012-02-04,72,49.0,,0.49,35.28
2012-02-05,61,49.0,,0.49,29.89
2012-02-06,87,49.0,,0.49,42.63
2012-02-07,63,49.0,,0.49,30.87
2012-02-08,67,49.0,,0.49,32.83
2012-02-09,77,49.0,,0.49,37.73
2012-02-10,54,49.0,,0.49,26.46
2012-02-11,77,49.0,,0.49,37.73
2012-02-12,51,49.0,,0.49,24.99
2012-02-13,70,49.0,,0.49,34.3
2012-02-14,72,49.0,,0.49,35.28
2012-02-15,74,49.0,,0.49,36.26
2012-02-16,75,49.0,,0.49,36.75
2012-02-17,82,49.0,,0.49,40.18
2012-02-18,64,49.0,,0.49,31.36
2012-02-19,58,49.0,,0.49,28.419999999999998
2012-02-20,88,49.0,,0.49,43.12
2012-02-21,57,49.0,,0.49,27.93
2012-02-22,70,49.0,,0.49,34.3
2012-02-23,76,49.0,,0.49,37.24
2012-02-24,79,49.0,,0.49,38.71
2012-02-25,83,49.0,,0.49,40.67
2012-02-26,55,49.0,,0.49,26.95
2012-02-27,86,49.0,,0.49,42.14
2012-02-28,76,49.0,,0.49,37.24
2012-02-29,100,49.0,,0.49,49.0
2012-03-01,84,45.0,False,0.45,37.800000000000004
2012-03-02,98,45.0,,0.45,44.1
2012-03-03,89,45.0,,0.45,40.050000000000004
2012-03-04,66,45.0,,0.45,29.7
2012-03-05,86,45.0,,0.45,38.7
2012-03-06,73,45.0,,0.45,32.85
2012-03-07,80,45.0,,0.45,36.0
2012-03-08,86,45.0,,0.45,38.7
2012-03-09,67,45.0,,0.45,30.150000000000002
2012-03-10,70,45.0,,0.45,31.5
2012-03-11,66,45.0,,0.45,29.7
2012-03-12,89,45.0,,0.45,40.050000000000004
2012-03-13,74,45.0,,0.45,33.300000000000004
2012-03-14,75,45.0,,0.45,33.75
2012-03-15,100,45.0,,0.45,45.0
2012-03-16,84,45.0,,0.45,37.800000000000004
2012-03-17,85,45.0,,0.45,38.25
2012-03-18,48,45.0,,0.45,21.6
2012-03-19,64,45.0,,0.45,28.8
2012-03-20,79,45.0,,0.45,35.550000000000004
2012-03-21,62,45.0,,0.45,27.900000000000002
2012-03-22,71,45.0,,0.45,31.95
2012-03-23,81,45.0,,0.45,36.45
2012-03-24,65,45.0,,0.45,29.25
2012-03-25,39,45.0,,0.45,17.55
2012-03-26,71,45.0,,0.45,31.95
2012-03-27,55,45.0,,0.45,24.75
2012-03-28,83,45.0,,0.45,37.35
2012-03-29,83,45.0,,0.45,37.35
2012-03-30,67,45.0,,0.45,30.150000000000002
2012-03-31,54,45.0,,0.45,24.3
2012-04-01,44,38.0,False,0.38,16.72
2012-04-02,68,38.0,,0.38,25.84
2012-04-03,68,38.0,,0.38,25.84
2012-04-04,100,38.0,,0.38,38.0
2012-04-05,64,38.0,,0.38,24.32
2012-04-06,68,38.0,,0.38,25.84
2012-04-07,55,38.0,,0.38,20.9
2012-04-08,50,38.0,,0.38,19.0
2012-04-09,78,38.0,,0.38,29.64
2012-04-10,61,38.0,,0.38,23.18
2012-04-11,60,38.0,,0.38,22.8
2012-04-12,62,38.0,,0.38,23.56
2012-04-13,58,38.0,,0.38,22.04
2012-04-14,57,38.0,,0.38,21.66
2012-04-15,41,38.0,,0.38,15.58
2012-04-16,50,38.0,,0.38,19.0
2012-04-17,66,38.0,,0.38,25.080000000000002
2012-04-18,58,38.0,,0.38,22.04
2012-04-19,62,38.0,,0.38,23.56
2012-04-20,60,38.0,,0.38,22.8
2012-04-21,56,38.0,,0.38,21.28
2012-04-22,40,38.0,,0.38,15.2
2012-04-23,64,38.0,,0.38,24.32
2012-04-24,64,38.0,,0.38,24.32
2012-04-25,67,38.0,,0.38,25.46
2012-04-26,61,38.0,,0.38,23.18
2012-04-27,54,38.0,,0.38,20.52
2012-04-28,42,38.0,,0.38,15.96
2012-04-29,50,38.0,,0.38,19.0
2012-04-30,60,38.0,,0.38,22.8
2012-05-01,51,43.0,False,0.43,21.93
2012-05-02,72,43.0,,0.43,30.96
2012-05-03,49,43.0,,0.43,21.07
2012-05-04,61,43.0,,0.43,26.23
2012-05-05,58,43.0,,0.43,24.94
