date,SOCIAL SECURITY OFFICE_unscaled,SOCIAL SECURITY OFFICE_monthly,isPartial,scale,SOCIAL SECURITY OFFICE
2019-12-12,61,81.0,,0.81,49.410000000000004
2019-12-13,56,81.0,,0.81,45.36
2019-12-14,17,81.0,,0.81,13.770000000000001
2019-12-15,12,81.0,,0.81,9.72
2019-12-16,70,81.0,,0.81,56.7
2019-12-17,61,81.0,,0.81,49.410000000000004
2019-12-18,56,81.0,,0.81,45.36
2019-12-19,60,81.0,,0.81,48.6
2019-12-20,57,81.0,,0.81,46.17
2019-12-21,18,81.0,,0.81,14.580000000000002
2019-12-22,14,81.0,,0.81,11.34
2019-12-23,80,81.0,,0.81,64.80000000000001
2019-12-24,36,81.0,,0.81,29.160000000000004
2019-12-25,10,81.0,,0.81,8.100000000000001
2019-12-26,67,81.0,,0.81,54.27
2019-12-27,68,81.0,,0.81,55.080000000000005
2019-12-28,20,81.0,,0.81,16.200000000000003
2019-12-29,16,81.0,,0.81,12.96
2019-12-30,100,81.0,,0.81,81.0
2019-12-31,63,81.0,,0.81,51.03
2020-01-01,21,91.0,False,0.91,19.11
2020-01-02,71,91.0,,0.91,64.61
