date,BANKRUPT_unscaled,BANKRUPT_monthly,isPartial,scale,BANKRUPT
2010-02-18,56,40.0,,0.4,22.400000000000002
2010-02-19,44,40.0,,0.4,17.6
2010-02-20,40,40.0,,0.4,16.0
2010-02-21,28,40.0,,0.4,11.200000000000001
2010-02-22,57,40.0,,0.4,22.8
2010-02-23,65,40.0,,0.4,26.0
2010-02-24,30,40.0,,0.4,12.0
2010-02-25,49,40.0,,0.4,19.6
2010-02-26,64,40.0,,0.4,25.6
2010-02-27,31,40.0,,0.4,12.4
2010-02-28,40,40.0,,0.4,16.0
2010-03-01,81,44.0,False,0.44,35.64
2010-03-02,49,44.0,,0.44,21.56
2010-03-03,58,44.0,,0.44,25.52
2010-03-04,56,44.0,,0.44,24.64
2010-03-05,62,44.0,,0.44,27.28
2010-03-06,33,44.0,,0.44,14.52
2010-03-07,21,44.0,,0.44,9.24
2010-03-08,57,44.0,,0.44,25.080000000000002
2010-03-09,30,44.0,,0.44,13.2
2010-03-10,45,44.0,,0.44,19.8
2010-03-11,42,44.0,,0.44,18.48
2010-03-12,68,44.0,,0.44,29.92
2010-03-13,60,44.0,,0.44,26.4
2010-03-14,82,44.0,,0.44,36.08
2010-03-15,71,44.0,,0.44,31.24
2010-03-16,40,44.0,,0.44,17.6
2010-03-17,38,44.0,,0.44,16.72
2010-03-18,50,44.0,,0.44,22.0
2010-03-19,71,44.0,,0.44,31.24
2010-03-20,34,44.0,,0.44,14.96
2010-03-21,79,44.0,,0.44,34.76
2010-03-22,77,44.0,,0.44,33.88
2010-03-23,86,44.0,,0.44,37.84
2010-03-24,73,44.0,,0.44,32.12
2010-03-25,92,44.0,,0.44,40.48
2010-03-26,42,44.0,,0.44,18.48
2010-03-27,51,44.0,,0.44,22.44
2010-03-28,100,44.0,,0.44,44.0
2010-03-29,67,44.0,,0.44,29.48
2010-03-30,69,44.0,,0.44,30.36
2010-03-31,43,44.0,,0.44,18.92
2010-04-01,43,42.0,False,0.42,18.06
2010-04-02,21,42.0,,0.42,8.82
2010-04-03,36,42.0,,0.42,15.12
2010-04-04,47,42.0,,0.42,19.74
2010-04-05,24,42.0,,0.42,10.08
2010-04-06,80,42.0,,0.42,33.6
2010-04-07,46,42.0,,0.42,19.32
2010-04-08,64,42.0,,0.42,26.88
2010-04-09,98,42.0,,0.42,41.16
2010-04-10,60,42.0,,0.42,25.2
2010-04-11,69,42.0,,0.42,28.98
2010-04-12,100,42.0,,0.42,42.0
2010-04-13,44,42.0,,0.42,18.48
2010-04-14,39,42.0,,0.42,16.38
2010-04-15,90,42.0,,0.42,37.8
2010-04-16,95,42.0,,0.42,39.9
2010-04-17,43,42.0,,0.42,18.06
2010-04-18,17,42.0,,0.42,7.14
2010-04-19,61,42.0,,0.42,25.619999999999997
2010-04-20,61,42.0,,0.42,25.619999999999997
2010-04-21,38,42.0,,0.42,15.959999999999999
2010-04-22,56,42.0,,0.42,23.52
2010-04-23,42,42.0,,0.42,17.64
2010-04-24,33,42.0,,0.42,13.86
2010-04-25,33,42.0,,0.42,13.86
2010-04-26,70,42.0,,0.42,29.4
2010-04-27,60,42.0,,0.42,25.2
2010-04-28,45,42.0,,0.42,18.9
2010-04-29,52,42.0,,0.42,21.84
2010-04-30,74,42.0,,0.42,31.08
2010-05-01,23,35.0,False,0.35,8.049999999999999
2010-05-02,23,35.0,,0.35,8.049999999999999
2010-05-03,68,35.0,,0.35,23.799999999999997
2010-05-04,59,35.0,,0.35,20.65
2010-05-05,75,35.0,,0.35,26.25
2010-05-06,100,35.0,,0.35,35.0
2010-05-07,74,35.0,,0.35,25.9
2010-05-08,24,35.0,,0.35,8.399999999999999
2010-05-09,85,35.0,,0.35,29.749999999999996
2010-05-10,54,35.0,,0.35,18.9
2010-05-11,90,35.0,,0.35,31.499999999999996
2010-05-12,83,35.0,,0.35,29.049999999999997
2010-05-13,62,35.0,,0.35,21.7
2010-05-14,58,35.0,,0.35,20.299999999999997
2010-05-15,24,35.0,,0.35,8.399999999999999
2010-05-16,36,35.0,,0.35,12.6
2010-05-17,46,35.0,,0.35,16.099999999999998
2010-05-18,67,35.0,,0.35,23.45
2010-05-19,69,35.0,,0.35,24.15
2010-05-20,55,35.0,,0.35,19.25
2010-05-21,51,35.0,,0.35,17.849999999999998
2010-05-22,36,35.0,,0.35,12.6
2010-05-23,12,35.0,,0.35,4.199999999999999
2010-05-24,93,35.0,,0.35,32.55
2010-05-25,85,35.0,,0.35,29.749999999999996
2010-05-26,87,35.0,,0.35,30.45
2010-05-27,88,35.0,,0.35,30.799999999999997
2010-05-28,79,35.0,,0.35,27.65
2010-05-29,74,35.0,,0.35,25.9
2010-05-30,40,35.0,,0.35,14.0
2010-05-31,57,35.0,,0.35,19.95
2010-06-01,57,46.0,False,0.46,26.220000000000002
2010-06-02,75,46.0,,0.46,34.5
2010-06-03,55,46.0,,0.46,25.3
2010-06-04,65,46.0,,0.46,29.900000000000002
2010-06-05,37,46.0,,0.46,17.02
2010-06-06,45,46.0,,0.46,20.7
2010-06-07,73,46.0,,0.46,33.58
2010-06-08,80,46.0,,0.46,36.800000000000004
2010-06-09,100,46.0,,0.46,46.0
2010-06-10,75,46.0,,0.46,34.5
2010-06-11,50,46.0,,0.46,23.0
2010-06-12,47,46.0,,0.46,21.62
2010-06-13,81,46.0,,0.46,37.260000000000005
2010-06-14,53,46.0,,0.46,24.380000000000003
2010-06-15,74,46.0,,0.46,34.04
2010-06-16,66,46.0,,0.46,30.360000000000003
2010-06-17,68,46.0,,0.46,31.28
2010-06-18,61,46.0,,0.46,28.060000000000002
2010-06-19,44,46.0,,0.46,20.240000000000002
2010-06-20,55,46.0,,0.46,25.3
2010-06-21,50,46.0,,0.46,23.0
2010-06-22,66,46.0,,0.46,30.360000000000003
2010-06-23,65,46.0,,0.46,29.900000000000002
2010-06-24,56,46.0,,0.46,25.76
2010-06-25,70,46.0,,0.46,32.2
2010-06-26,65,46.0,,0.46,29.900000000000002
2010-06-27,62,46.0,,0.46,28.52
2010-06-28,70,46.0,,0.46,32.2
2010-06-29,91,46.0,,0.46,41.86
2010-06-30,81,46.0,,0.46,37.260000000000005
2010-07-01,71,39.0,False,0.39,27.69
2010-07-02,64,39.0,,0.39,24.96
2010-07-03,36,39.0,,0.39,14.040000000000001
2010-07-04,48,39.0,,0.39,18.72
2010-07-05,58,39.0,,0.39,22.62
2010-07-06,79,39.0,,0.39,30.810000000000002
2010-07-07,65,39.0,,0.39,25.35
2010-07-08,66,39.0,,0.39,25.740000000000002
2010-07-09,88,39.0,,0.39,34.32
2010-07-10,100,39.0,,0.39,39.0
2010-07-11,52,39.0,,0.39,20.28
2010-07-12,42,39.0,,0.39,16.38
2010-07-13,70,39.0,,0.39,27.3
2010-07-14,71,39.0,,0.39,27.69
2010-07-15,30,39.0,,0.39,11.700000000000001
2010-07-16,38,39.0,,0.39,14.82
2010-07-17,26,39.0,,0.39,10.14
2010-07-18,26,39.0,,0.39,10.14
2010-07-19,54,39.0,,0.39,21.060000000000002
2010-07-20,48,39.0,,0.39,18.72
2010-07-21,72,39.0,,0.39,28.080000000000002
2010-07-22,42,39.0,,0.39,16.38
2010-07-23,57,39.0,,0.39,22.23
2010-07-24,33,39.0,,0.39,12.870000000000001
2010-07-25,51,39.0,,0.39,19.89
2010-07-26,54,39.0,,0.39,21.060000000000002
2010-07-27,100,39.0,,0.39,39.0
2010-07-28,89,39.0,,0.39,34.71
2010-07-29,48,39.0,,0.39,18.72
2010-07-30,64,39.0,,0.39,24.96
2010-07-31,25,39.0,,0.39,9.75
2010-08-01,32,38.0,False,0.38,12.16
2010-08-02,44,38.0,,0.38,16.72
2010-08-03,87,38.0,,0.38,33.06
2010-08-04,72,38.0,,0.38,27.36
2010-08-05,61,38.0,,0.38,23.18
2010-08-06,43,38.0,,0.38,16.34
2010-08-07,36,38.0,,0.38,13.68
2010-08-08,58,38.0,,0.38,22.04
2010-08-09,56,38.0,,0.38,21.28
2010-08-10,76,38.0,,0.38,28.88
2010-08-11,66,38.0,,0.38,25.080000000000002
2010-08-12,28,38.0,,0.38,10.64
2010-08-13,54,38.0,,0.38,20.52
2010-08-14,70,38.0,,0.38,26.6
2010-08-15,49,38.0,,0.38,18.62
2010-08-16,54,38.0,,0.38,20.52
2010-08-17,75,38.0,,0.38,28.5
2010-08-18,100,38.0,,0.38,38.0
2010-08-19,79,38.0,,0.38,30.02
2010-08-20,60,38.0,,0.38,22.8
2010-08-21,69,38.0,,0.38,26.22
2010-08-22,51,38.0,,0.38,19.38
2010-08-23,80,38.0,,0.38,30.4
2010-08-24,70,38.0,,0.38,26.6
2010-08-25,67,38.0,,0.38,25.46
2010-08-26,66,38.0,,0.38,25.080000000000002
2010-08-27,59,38.0,,0.38,22.42
2010-08-28,64,38.0,,0.38,24.32
2010-08-29,51,38.0,,0.38,19.38
2010-08-30,57,38.0,,0.38,21.66
2010-08-31,59,38.0,,0.38,22.42
2010-09-01,49,31.0,False,0.31,15.19
2010-09-02,100,31.0,,0.31,31.0
2010-09-03,45,31.0,,0.31,13.95
2010-09-04,75,31.0,,0.31,23.25
2010-09-05,56,31.0,,0.31,17.36
2010-09-06,34,31.0,,0.31,10.54
2010-09-07,72,31.0,,0.31,22.32
2010-09-08,52,31.0,,0.31,16.12
2010-09-09,94,31.0,,0.31,29.14
2010-09-10,51,31.0,,0.31,15.81
2010-09-11,15,31.0,,0.31,4.65
2010-09-12,66,31.0,,0.31,20.46
2010-09-13,74,31.0,,0.31,22.94
2010-09-14,73,31.0,,0.31,22.63
2010-09-15,79,31.0,,0.31,24.49
2010-09-16,57,31.0,,0.31,17.669999999999998
2010-09-17,48,31.0,,0.31,14.879999999999999
2010-09-18,42,31.0,,0.31,13.02
2010-09-19,83,31.0,,0.31,25.73
2010-09-20,71,31.0,,0.31,22.01
2010-09-21,59,31.0,,0.31,18.29
2010-09-22,66,31.0,,0.31,20.46
2010-09-23,70,31.0,,0.31,21.7
2010-09-24,55,31.0,,0.31,17.05
2010-09-25,67,31.0,,0.31,20.77
2010-09-26,41,31.0,,0.31,12.709999999999999
2010-09-27,51,31.0,,0.31,15.81
2010-09-28,90,31.0,,0.31,27.9
2010-09-29,58,31.0,,0.31,17.98
2010-09-30,84,31.0,,0.31,26.04
2010-10-01,81,29.0,False,0.29,23.49
2010-10-02,49,29.0,,0.29,14.209999999999999
2010-10-03,54,29.0,,0.29,15.659999999999998
2010-10-04,92,29.0,,0.29,26.68
2010-10-05,84,29.0,,0.29,24.36
2010-10-06,64,29.0,,0.29,18.56
2010-10-07,76,29.0,,0.29,22.04
2010-10-08,62,29.0,,0.29,17.98
2010-10-09,28,29.0,,0.29,8.12
2010-10-10,55,29.0,,0.29,15.95
2010-10-11,100,29.0,,0.29,28.999999999999996
2010-10-12,76,29.0,,0.29,22.04
2010-10-13,82,29.0,,0.29,23.779999999999998
2010-10-14,58,29.0,,0.29,16.82
2010-10-15,53,29.0,,0.29,15.37
2010-10-16,49,29.0,,0.29,14.209999999999999
2010-10-17,32,29.0,,0.29,9.28
2010-10-18,64,29.0,,0.29,18.56
2010-10-19,82,29.0,,0.29,23.779999999999998
2010-10-20,76,29.0,,0.29,22.04
2010-10-21,99,29.0,,0.29,28.709999999999997
2010-10-22,49,29.0,,0.29,14.209999999999999
2010-10-23,95,29.0,,0.29,27.549999999999997
2010-10-24,42,29.0,,0.29,12.18
2010-10-25,93,29.0,,0.29,26.97
2010-10-26,96,29.0,,0.29,27.839999999999996
2010-10-27,70,29.0,,0.29,20.299999999999997
2010-10-28,72,29.0,,0.29,20.88
2010-10-29,45,29.0,,0.29,13.049999999999999
2010-10-30,37,29.0,,0.29,10.729999999999999
2010-10-31,39,29.0,,0.29,11.309999999999999
2010-11-01,55,35.0,False,0.35,19.25
2010-11-02,66,35.0,,0.35,23.099999999999998
2010-11-03,68,35.0,,0.35,23.799999999999997
2010-11-04,93,35.0,,0.35,32.55
2010-11-05,99,35.0,,0.35,34.65
2010-11-06,64,35.0,,0.35,22.4
2010-11-07,47,35.0,,0.35,16.45
2010-11-08,83,35.0,,0.35,29.049999999999997
2010-11-09,56,35.0,,0.35,19.599999999999998
2010-11-10,68,35.0,,0.35,23.799999999999997
2010-11-11,96,35.0,,0.35,33.599999999999994
2010-11-12,68,35.0,,0.35,23.799999999999997
2010-11-13,53,35.0,,0.35,18.549999999999997
2010-11-14,100,35.0,,0.35,35.0
2010-11-15,57,35.0,,0.35,19.95
2010-11-16,66,35.0,,0.35,23.099999999999998
2010-11-17,85,35.0,,0.35,29.749999999999996
2010-11-18,97,35.0,,0.35,33.949999999999996
2010-11-19,64,35.0,,0.35,22.4
2010-11-20,47,35.0,,0.35,16.45
2010-11-21,94,35.0,,0.35,32.9
2010-11-22,72,35.0,,0.35,25.2
2010-11-23,84,35.0,,0.35,29.4
2010-11-24,78,35.0,,0.35,27.299999999999997
2010-11-25,48,35.0,,0.35,16.799999999999997
2010-11-26,59,35.0,,0.35,20.65
2010-11-27,69,35.0,,0.35,24.15
2010-11-28,72,35.0,,0.35,25.2
2010-11-29,87,35.0,,0.35,30.45
2010-11-30,89,35.0,,0.35,31.15
2010-12-01,82,29.0,False,0.29,23.779999999999998
2010-12-02,55,29.0,,0.29,15.95
2010-12-03,42,29.0,,0.29,12.18
2010-12-04,31,29.0,,0.29,8.99
2010-12-05,35,29.0,,0.29,10.149999999999999
2010-12-06,43,29.0,,0.29,12.469999999999999
2010-12-07,54,29.0,,0.29,15.659999999999998
2010-12-08,38,29.0,,0.29,11.02
2010-12-09,53,29.0,,0.29,15.37
2010-12-10,67,29.0,,0.29,19.43
2010-12-11,20,29.0,,0.29,5.8
2010-12-12,71,29.0,,0.29,20.59
2010-12-13,70,29.0,,0.29,20.299999999999997
2010-12-14,54,29.0,,0.29,15.659999999999998
2010-12-15,53,29.0,,0.29,15.37
2010-12-16,63,29.0,,0.29,18.27
2010-12-17,42,29.0,,0.29,12.18
2010-12-18,61,29.0,,0.29,17.689999999999998
2010-12-19,38,29.0,,0.29,11.02
2010-12-20,81,29.0,,0.29,23.49
2010-12-21,74,29.0,,0.29,21.459999999999997
2010-12-22,68,29.0,,0.29,19.72
2010-12-23,43,29.0,,0.29,12.469999999999999
2010-12-24,22,29.0,,0.29,6.38
2010-12-25,58,29.0,,0.29,16.82
2010-12-26,100,29.0,,0.29,28.999999999999996
2010-12-27,41,29.0,,0.29,11.889999999999999
2010-12-28,71,29.0,,0.29,20.59
2010-12-29,62,29.0,,0.29,17.98
2010-12-30,68,29.0,,0.29,19.72
2010-12-31,63,29.0,,0.29,18.27
2011-01-01,32,43.0,False,0.43,13.76
2011-01-02,12,43.0,,0.43,5.16
2011-01-03,43,43.0,,0.43,18.49
2011-01-04,13,43.0,,0.43,5.59
2011-01-05,32,43.0,,0.43,13.76
2011-01-06,31,43.0,,0.43,13.33
2011-01-07,32,43.0,,0.43,13.76
2011-01-08,30,43.0,,0.43,12.9
2011-01-09,28,43.0,,0.43,12.04
2011-01-10,26,43.0,,0.43,11.18
2011-01-11,28,43.0,,0.43,12.04
2011-01-12,30,43.0,,0.43,12.9
2011-01-13,13,43.0,,0.43,5.59
2011-01-14,22,43.0,,0.43,9.459999999999999
2011-01-15,8,43.0,,0.43,3.44
2011-01-16,17,43.0,,0.43,7.31
2011-01-17,29,43.0,,0.43,12.47
2011-01-18,21,43.0,,0.43,9.03
2011-01-19,19,43.0,,0.43,8.17
2011-01-20,27,43.0,,0.43,11.61
2011-01-21,17,43.0,,0.43,7.31
2011-01-22,35,43.0,,0.43,15.049999999999999
2011-01-23,22,43.0,,0.43,9.459999999999999
2011-01-24,23,43.0,,0.43,9.89
2011-01-25,100,43.0,,0.43,43.0
2011-01-26,61,43.0,,0.43,26.23
2011-01-27,45,43.0,,0.43,19.35
2011-01-28,57,43.0,,0.43,24.509999999999998
2011-01-29,21,43.0,,0.43,9.03
2011-01-30,29,43.0,,0.43,12.47
2011-01-31,43,43.0,,0.43,18.49
2011-02-01,74,46.0,False,0.46,34.04
2011-02-02,87,46.0,,0.46,40.02
2011-02-03,77,46.0,,0.46,35.42
2011-02-04,67,46.0,,0.46,30.82
2011-02-05,62,46.0,,0.46,28.52
2011-02-06,57,46.0,,0.46,26.220000000000002
2011-02-07,41,46.0,,0.46,18.86
2011-02-08,64,46.0,,0.46,29.44
2011-02-09,45,46.0,,0.46,20.7
2011-02-10,62,46.0,,0.46,28.52
2011-02-11,58,46.0,,0.46,26.68
2011-02-12,51,46.0,,0.46,23.46
2011-02-13,58,46.0,,0.46,26.68
2011-02-14,71,46.0,,0.46,32.660000000000004
2011-02-15,49,46.0,,0.46,22.540000000000003
2011-02-16,82,46.0,,0.46,37.72
2011-02-17,85,46.0,,0.46,39.1
2011-02-18,100,46.0,,0.46,46.0
2011-02-19,64,46.0,,0.46,29.44
2011-02-20,60,46.0,,0.46,27.6
2011-02-21,75,46.0,,0.46,34.5
2011-02-22,79,46.0,,0.46,36.34
2011-02-23,74,46.0,,0.46,34.04
2011-02-24,67,46.0,,0.46,30.82
2011-02-25,52,46.0,,0.46,23.92
2011-02-26,66,46.0,,0.46,30.360000000000003
2011-02-27,29,46.0,,0.46,13.34
2011-02-28,64,46.0,,0.46,29.44
2011-03-01,100,32.0,False,0.32,32.0
2011-03-02,48,32.0,,0.32,15.36
2011-03-03,46,32.0,,0.32,14.72
2011-03-04,64,32.0,,0.32,20.48
2011-03-05,45,32.0,,0.32,14.4
2011-03-06,47,32.0,,0.32,15.040000000000001
2011-03-07,70,32.0,,0.32,22.400000000000002
2011-03-08,52,32.0,,0.32,16.64
2011-03-09,65,32.0,,0.32,20.8
2011-03-10,57,32.0,,0.32,18.240000000000002
2011-03-11,48,32.0,,0.32,15.36
2011-03-12,45,32.0,,0.32,14.4
2011-03-13,59,32.0,,0.32,18.88
2011-03-14,49,32.0,,0.32,15.68
2011-03-15,59,32.0,,0.32,18.88
2011-03-16,55,32.0,,0.32,17.6
2011-03-17,45,32.0,,0.32,14.4
2011-03-18,50,32.0,,0.32,16.0
2011-03-19,29,32.0,,0.32,9.28
2011-03-20,40,32.0,,0.32,12.8
2011-03-21,59,32.0,,0.32,18.88
2011-03-22,48,32.0,,0.32,15.36
2011-03-23,67,32.0,,0.32,21.44
2011-03-24,48,32.0,,0.32,15.36
2011-03-25,67,32.0,,0.32,21.44
2011-03-26,34,32.0,,0.32,10.88
2011-03-27,37,32.0,,0.32,11.84
2011-03-28,69,32.0,,0.32,22.080000000000002
2011-03-29,50,32.0,,0.32,16.0
2011-03-30,52,32.0,,0.32,16.64
2011-03-31,44,32.0,,0.32,14.08
2011-04-01,46,34.0,False,0.34,15.64
2011-04-02,73,34.0,,0.34,24.82
2011-04-03,79,34.0,,0.34,26.860000000000003
2011-04-04,51,34.0,,0.34,17.34
2011-04-05,74,34.0,,0.34,25.16
2011-04-06,93,34.0,,0.34,31.62
2011-04-07,68,34.0,,0.34,23.12
2011-04-08,70,34.0,,0.34,23.8
2011-04-09,45,34.0,,0.34,15.3
2011-04-10,66,34.0,,0.34,22.44
2011-04-11,67,34.0,,0.34,22.78
2011-04-12,61,34.0,,0.34,20.740000000000002
2011-04-13,70,34.0,,0.34,23.8
2011-04-14,45,34.0,,0.34,15.3
2011-04-15,71,34.0,,0.34,24.14
2011-04-16,47,34.0,,0.34,15.98
2011-04-17,56,34.0,,0.34,19.040000000000003
2011-04-18,57,34.0,,0.34,19.380000000000003
2011-04-19,77,34.0,,0.34,26.180000000000003
2011-04-20,62,34.0,,0.34,21.080000000000002
2011-04-21,80,34.0,,0.34,27.200000000000003
2011-04-22,40,34.0,,0.34,13.600000000000001
2011-04-23,100,34.0,,0.34,34.0
2011-04-24,73,34.0,,0.34,24.82
2011-04-25,55,34.0,,0.34,18.700000000000003
2011-04-26,66,34.0,,0.34,22.44
2011-04-27,94,34.0,,0.34,31.96
2011-04-28,80,34.0,,0.34,27.200000000000003
2011-04-29,46,34.0,,0.34,15.64
2011-04-30,62,34.0,,0.34,21.080000000000002
2011-05-01,86,32.0,False,0.32,27.52
2011-05-02,68,32.0,,0.32,21.76
2011-05-03,63,32.0,,0.32,20.16
2011-05-04,82,32.0,,0.32,26.240000000000002
2011-05-05,90,32.0,,0.32,28.8
2011-05-06,60,32.0,,0.32,19.2
2011-05-07,58,32.0,,0.32,18.56
2011-05-08,68,32.0,,0.32,21.76
2011-05-09,87,32.0,,0.32,27.84
2011-05-10,64,32.0,,0.32,20.48
2011-05-11,74,32.0,,0.32,23.68
2011-05-12,100,32.0,,0.32,32.0
2011-05-13,56,32.0,,0.32,17.92
2011-05-14,78,32.0,,0.32,24.96
2011-05-15,69,32.0,,0.32,22.080000000000002
2011-05-16,79,32.0,,0.32,25.28
2011-05-17,85,32.0,,0.32,27.2
2011-05-18,92,32.0,,0.32,29.44
2011-05-19,69,32.0,,0.32,22.080000000000002
2011-05-20,71,32.0,,0.32,22.72
2011-05-21,37,32.0,,0.32,11.84
2011-05-22,54,32.0,,0.32,17.28
2011-05-23,70,32.0,,0.32,22.400000000000002
2011-05-24,77,32.0,,0.32,24.64
2011-05-25,86,32.0,,0.32,27.52
2011-05-26,53,32.0,,0.32,16.96
2011-05-27,57,32.0,,0.32,18.240000000000002
2011-05-28,91,32.0,,0.32,29.12
2011-05-29,64,32.0,,0.32,20.48
2011-05-30,74,32.0,,0.32,23.68
2011-05-31,66,32.0,,0.32,21.12
2011-06-01,32,40.0,False,0.4,12.8
2011-06-02,38,40.0,,0.4,15.200000000000001
2011-06-03,30,40.0,,0.4,12.0
2011-06-04,28,40.0,,0.4,11.200000000000001
2011-06-05,17,40.0,,0.4,6.800000000000001
2011-06-06,22,40.0,,0.4,8.8
2011-06-07,34,40.0,,0.4,13.600000000000001
2011-06-08,26,40.0,,0.4,10.4
2011-06-09,31,40.0,,0.4,12.4
2011-06-10,28,40.0,,0.4,11.200000000000001
2011-06-11,26,40.0,,0.4,10.4
2011-06-12,39,40.0,,0.4,15.600000000000001
2011-06-13,27,40.0,,0.4,10.8
2011-06-14,38,40.0,,0.4,15.200000000000001
2011-06-15,29,40.0,,0.4,11.600000000000001
2011-06-16,26,40.0,,0.4,10.4
2011-06-17,100,40.0,,0.4,40.0
2011-06-18,33,40.0,,0.4,13.200000000000001
2011-06-19,31,40.0,,0.4,12.4
2011-06-20,39,40.0,,0.4,15.600000000000001
2011-06-21,26,40.0,,0.4,10.4
2011-06-22,20,40.0,,0.4,8.0
2011-06-23,32,40.0,,0.4,12.8
2011-06-24,20,40.0,,0.4,8.0
2011-06-25,34,40.0,,0.4,13.600000000000001
2011-06-26,30,40.0,,0.4,12.0
2011-06-27,37,40.0,,0.4,14.8
2011-06-28,42,40.0,,0.4,16.8
2011-06-29,30,40.0,,0.4,12.0
2011-06-30,39,40.0,,0.4,15.600000000000001
2011-07-01,79,35.0,False,0.35,27.65
2011-07-02,50,35.0,,0.35,17.5
2011-07-03,35,35.0,,0.35,12.25
2011-07-04,49,35.0,,0.35,17.15
2011-07-05,41,35.0,,0.35,14.35
2011-07-06,78,35.0,,0.35,27.299999999999997
2011-07-07,65,35.0,,0.35,22.75
2011-07-08,44,35.0,,0.35,15.399999999999999
2011-07-09,62,35.0,,0.35,21.7
2011-07-10,39,35.0,,0.35,13.649999999999999
2011-07-11,79,35.0,,0.35,27.65
2011-07-12,56,35.0,,0.35,19.599999999999998
2011-07-13,60,35.0,,0.35,21.0
2011-07-14,58,35.0,,0.35,20.299999999999997
2011-07-15,53,35.0,,0.35,18.549999999999997
2011-07-16,44,35.0,,0.35,15.399999999999999
2011-07-17,58,35.0,,0.35,20.299999999999997
2011-07-18,62,35.0,,0.35,21.7
2011-07-19,70,35.0,,0.35,24.5
2011-07-20,64,35.0,,0.35,22.4
2011-07-21,60,35.0,,0.35,21.0
2011-07-22,49,35.0,,0.35,17.15
2011-07-23,57,35.0,,0.35,19.95
2011-07-24,49,35.0,,0.35,17.15
2011-07-25,49,35.0,,0.35,17.15
2011-07-26,100,35.0,,0.35,35.0
2011-07-27,77,35.0,,0.35,26.95
2011-07-28,57,35.0,,0.35,19.95
2011-07-29,84,35.0,,0.35,29.4
2011-07-30,71,35.0,,0.35,24.849999999999998
2011-07-31,60,35.0,,0.35,21.0
2011-08-01,59,31.0,False,0.31,18.29
2011-08-02,79,31.0,,0.31,24.49
2011-08-03,84,31.0,,0.31,26.04
2011-08-04,80,31.0,,0.31,24.8
2011-08-05,100,31.0,,0.31,31.0
2011-08-06,89,31.0,,0.31,27.59
2011-08-07,37,31.0,,0.31,11.47
2011-08-08,68,31.0,,0.31,21.08
2011-08-09,47,31.0,,0.31,14.57
2011-08-10,64,31.0,,0.31,19.84
2011-08-11,86,31.0,,0.31,26.66
2011-08-12,48,31.0,,0.31,14.879999999999999
2011-08-13,66,31.0,,0.31,20.46
2011-08-14,33,31.0,,0.31,10.23
2011-08-15,61,31.0,,0.31,18.91
2011-08-16,84,31.0,,0.31,26.04
2011-08-17,75,31.0,,0.31,23.25
2011-08-18,44,31.0,,0.31,13.64
2011-08-19,46,31.0,,0.31,14.26
2011-08-20,56,31.0,,0.31,17.36
2011-08-21,46,31.0,,0.31,14.26
2011-08-22,87,31.0,,0.31,26.97
2011-08-23,71,31.0,,0.31,22.01
2011-08-24,43,31.0,,0.31,13.33
2011-08-25,57,31.0,,0.31,17.669999999999998
2011-08-26,44,31.0,,0.31,13.64
2011-08-27,31,31.0,,0.31,9.61
2011-08-28,22,31.0,,0.31,6.82
2011-08-29,38,31.0,,0.31,11.78
2011-08-30,55,31.0,,0.31,17.05
2011-08-31,58,31.0,,0.31,17.98
2011-09-01,83,38.0,False,0.38,31.54
2011-09-02,50,38.0,,0.38,19.0
2011-09-03,49,38.0,,0.38,18.62
2011-09-04,40,38.0,,0.38,15.2
2011-09-05,55,38.0,,0.38,20.9
2011-09-06,72,38.0,,0.38,27.36
2011-09-07,58,38.0,,0.38,22.04
2011-09-08,89,38.0,,0.38,33.82
2011-09-09,65,38.0,,0.38,24.7
2011-09-10,80,38.0,,0.38,30.4
2011-09-11,31,38.0,,0.38,11.78
2011-09-12,33,38.0,,0.38,12.540000000000001
2011-09-13,70,38.0,,0.38,26.6
2011-09-14,62,38.0,,0.38,23.56
2011-09-15,87,38.0,,0.38,33.06
2011-09-16,100,38.0,,0.38,38.0
2011-09-17,54,38.0,,0.38,20.52
2011-09-18,52,38.0,,0.38,19.76
2011-09-19,58,38.0,,0.38,22.04
2011-09-20,52,38.0,,0.38,19.76
2011-09-21,62,38.0,,0.38,23.56
2011-09-22,62,38.0,,0.38,23.56
2011-09-23,48,38.0,,0.38,18.240000000000002
2011-09-24,69,38.0,,0.38,26.22
2011-09-25,62,38.0,,0.38,23.56
2011-09-26,53,38.0,,0.38,20.14
2011-09-27,69,38.0,,0.38,26.22
2011-09-28,62,38.0,,0.38,23.56
2011-09-29,70,38.0,,0.38,26.6
2011-09-30,74,38.0,,0.38,28.12
2011-10-01,51,37.0,False,0.37,18.87
2011-10-02,36,37.0,,0.37,13.32
2011-10-03,57,37.0,,0.37,21.09
2011-10-04,92,37.0,,0.37,34.04
2011-10-05,87,37.0,,0.37,32.19
2011-10-06,100,37.0,,0.37,37.0
2011-10-07,52,37.0,,0.37,19.24
2011-10-08,72,37.0,,0.37,26.64
2011-10-09,48,37.0,,0.37,17.759999999999998
2011-10-10,61,37.0,,0.37,22.57
2011-10-11,55,37.0,,0.37,20.35
2011-10-12,42,37.0,,0.37,15.54
2011-10-13,62,37.0,,0.37,22.94
2011-10-14,57,37.0,,0.37,21.09
2011-10-15,40,37.0,,0.37,14.8
2011-10-16,44,37.0,,0.37,16.28
2011-10-17,52,37.0,,0.37,19.24
2011-10-18,50,37.0,,0.37,18.5
