date,THE DEPRESSION_unscaled,THE DEPRESSION_monthly,isPartial,scale,THE DEPRESSION
2010-05-26,62,59.0,,0.59,36.58
2010-05-27,64,59.0,,0.59,37.76
2010-05-28,46,59.0,,0.59,27.139999999999997
2010-05-29,25,59.0,,0.59,14.75
2010-05-30,27,59.0,,0.59,15.93
2010-05-31,40,59.0,,0.59,23.599999999999998
2010-06-01,100,39.0,False,0.39,39.0
2010-06-02,95,39.0,,0.39,37.050000000000004
2010-06-03,70,39.0,,0.39,27.3
2010-06-04,62,39.0,,0.39,24.18
2010-06-05,32,39.0,,0.39,12.48
2010-06-06,52,39.0,,0.39,20.28
2010-06-07,94,39.0,,0.39,36.660000000000004
2010-06-08,81,39.0,,0.39,31.59
2010-06-09,74,39.0,,0.39,28.86
2010-06-10,60,39.0,,0.39,23.400000000000002
2010-06-11,43,39.0,,0.39,16.77
2010-06-12,29,39.0,,0.39,11.31
2010-06-13,66,39.0,,0.39,25.740000000000002
2010-06-14,55,39.0,,0.39,21.45
2010-06-15,53,39.0,,0.39,20.67
2010-06-16,54,39.0,,0.39,21.060000000000002
2010-06-17,61,39.0,,0.39,23.79
2010-06-18,52,39.0,,0.39,20.28
2010-06-19,34,39.0,,0.39,13.26
2010-06-20,38,39.0,,0.39,14.82
2010-06-21,48,39.0,,0.39,18.72
2010-06-22,29,39.0,,0.39,11.31
2010-06-23,35,39.0,,0.39,13.65
2010-06-24,55,39.0,,0.39,21.45
2010-06-25,30,39.0,,0.39,11.700000000000001
2010-06-26,51,39.0,,0.39,19.89
2010-06-27,33,39.0,,0.39,12.870000000000001
2010-06-28,58,39.0,,0.39,22.62
2010-06-29,42,39.0,,0.39,16.38
2010-06-30,47,39.0,,0.39,18.330000000000002
2010-07-01,98,27.0,False,0.27,26.46
2010-07-02,73,27.0,,0.27,19.71
2010-07-03,83,27.0,,0.27,22.41
2010-07-04,35,27.0,,0.27,9.450000000000001
2010-07-05,85,27.0,,0.27,22.950000000000003
2010-07-06,56,27.0,,0.27,15.120000000000001
2010-07-07,82,27.0,,0.27,22.14
2010-07-08,67,27.0,,0.27,18.09
2010-07-09,47,27.0,,0.27,12.690000000000001
2010-07-10,23,27.0,,0.27,6.210000000000001
2010-07-11,71,27.0,,0.27,19.17
2010-07-12,55,27.0,,0.27,14.850000000000001
2010-07-13,48,27.0,,0.27,12.96
2010-07-14,81,27.0,,0.27,21.87
2010-07-15,84,27.0,,0.27,22.68
2010-07-16,95,27.0,,0.27,25.650000000000002
2010-07-17,24,27.0,,0.27,6.48
2010-07-18,48,27.0,,0.27,12.96
2010-07-19,28,27.0,,0.27,7.5600000000000005
2010-07-20,71,27.0,,0.27,19.17
2010-07-21,67,27.0,,0.27,18.09
2010-07-22,72,27.0,,0.27,19.44
2010-07-23,70,27.0,,0.27,18.900000000000002
2010-07-24,84,27.0,,0.27,22.68
2010-07-25,47,27.0,,0.27,12.690000000000001
2010-07-26,55,27.0,,0.27,14.850000000000001
2010-07-27,60,27.0,,0.27,16.200000000000003
2010-07-28,82,27.0,,0.27,22.14
2010-07-29,100,27.0,,0.27,27.0
2010-07-30,47,27.0,,0.27,12.690000000000001
2010-07-31,70,27.0,,0.27,18.900000000000002
2010-08-01,37,24.0,False,0.24,8.879999999999999
2010-08-02,47,24.0,,0.24,11.28
2010-08-03,68,24.0,,0.24,16.32
2010-08-04,43,24.0,,0.24,10.32
2010-08-05,48,24.0,,0.24,11.52
2010-08-06,27,24.0,,0.24,6.4799999999999995
2010-08-07,31,24.0,,0.24,7.4399999999999995
2010-08-08,24,24.0,,0.24,5.76
2010-08-09,42,24.0,,0.24,10.08
2010-08-10,33,24.0,,0.24,7.92
2010-08-11,52,24.0,,0.24,12.48
2010-08-12,56,24.0,,0.24,13.44
2010-08-13,60,24.0,,0.24,14.399999999999999
2010-08-14,36,24.0,,0.24,8.64
2010-08-15,31,24.0,,0.24,7.4399999999999995
2010-08-16,43,24.0,,0.24,10.32
2010-08-17,64,24.0,,0.24,15.36
2010-08-18,47,24.0,,0.24,11.28
2010-08-19,56,24.0,,0.24,13.44
2010-08-20,32,24.0,,0.24,7.68
2010-08-21,36,24.0,,0.24,8.64
2010-08-22,100,24.0,,0.24,24.0
2010-08-23,42,24.0,,0.24,10.08
2010-08-24,84,24.0,,0.24,20.16
2010-08-25,59,24.0,,0.24,14.16
2010-08-26,77,24.0,,0.24,18.48
2010-08-27,63,24.0,,0.24,15.12
2010-08-28,35,24.0,,0.24,8.4
2010-08-29,75,24.0,,0.24,18.0
2010-08-30,74,24.0,,0.24,17.759999999999998
2010-08-31,40,24.0,,0.24,9.6
2010-09-01,49,37.0,False,0.37,18.13
2010-09-02,51,37.0,,0.37,18.87
2010-09-03,42,37.0,,0.37,15.54
2010-09-04,31,37.0,,0.37,11.47
2010-09-05,47,37.0,,0.37,17.39
2010-09-06,54,37.0,,0.37,19.98
2010-09-07,56,37.0,,0.37,20.72
2010-09-08,61,37.0,,0.37,22.57
2010-09-09,71,37.0,,0.37,26.27
2010-09-10,65,37.0,,0.37,24.05
2010-09-11,48,37.0,,0.37,17.759999999999998
2010-09-12,72,37.0,,0.37,26.64
2010-09-13,64,37.0,,0.37,23.68
2010-09-14,75,37.0,,0.37,27.75
2010-09-15,77,37.0,,0.37,28.49
2010-09-16,64,37.0,,0.37,23.68
2010-09-17,44,37.0,,0.37,16.28
2010-09-18,49,37.0,,0.37,18.13
2010-09-19,70,37.0,,0.37,25.9
2010-09-20,63,37.0,,0.37,23.31
2010-09-21,72,37.0,,0.37,26.64
2010-09-22,90,37.0,,0.37,33.3
2010-09-23,73,37.0,,0.37,27.009999999999998
2010-09-24,70,37.0,,0.37,25.9
2010-09-25,42,37.0,,0.37,15.54
2010-09-26,57,37.0,,0.37,21.09
2010-09-27,100,37.0,,0.37,37.0
2010-09-28,92,37.0,,0.37,34.04
2010-09-29,88,37.0,,0.37,32.56
2010-09-30,71,37.0,,0.37,26.27
2010-10-01,47,45.0,False,0.45,21.150000000000002
2010-10-02,41,45.0,,0.45,18.45
2010-10-03,70,45.0,,0.45,31.5
2010-10-04,73,45.0,,0.45,32.85
2010-10-05,85,45.0,,0.45,38.25
2010-10-06,80,45.0,,0.45,36.0
2010-10-07,82,45.0,,0.45,36.9
2010-10-08,84,45.0,,0.45,37.800000000000004
2010-10-09,42,45.0,,0.45,18.900000000000002
2010-10-10,44,45.0,,0.45,19.8
2010-10-11,66,45.0,,0.45,29.7
2010-10-12,76,45.0,,0.45,34.2
2010-10-13,82,45.0,,0.45,36.9
2010-10-14,76,45.0,,0.45,34.2
2010-10-15,78,45.0,,0.45,35.1
2010-10-16,33,45.0,,0.45,14.85
2010-10-17,58,45.0,,0.45,26.1
2010-10-18,100,45.0,,0.45,45.0
2010-10-19,72,45.0,,0.45,32.4
2010-10-20,63,45.0,,0.45,28.35
2010-10-21,68,45.0,,0.45,30.6
2010-10-22,55,45.0,,0.45,24.75
2010-10-23,30,45.0,,0.45,13.5
2010-10-24,55,45.0,,0.45,24.75
2010-10-25,82,45.0,,0.45,36.9
2010-10-26,89,45.0,,0.45,40.050000000000004
2010-10-27,93,45.0,,0.45,41.85
2010-10-28,89,45.0,,0.45,40.050000000000004
2010-10-29,81,45.0,,0.45,36.45
2010-10-30,27,45.0,,0.45,12.15
2010-10-31,56,45.0,,0.45,25.2
2010-11-01,77,54.0,False,0.54,41.580000000000005
2010-11-02,100,54.0,,0.54,54.0
2010-11-03,95,54.0,,0.54,51.300000000000004
2010-11-04,69,54.0,,0.54,37.260000000000005
2010-11-05,75,54.0,,0.54,40.5
2010-11-06,41,54.0,,0.54,22.14
2010-11-07,25,54.0,,0.54,13.5
2010-11-08,66,54.0,,0.54,35.64
2010-11-09,67,54.0,,0.54,36.18
2010-11-10,84,54.0,,0.54,45.36
2010-11-11,81,54.0,,0.54,43.74
2010-11-12,69,54.0,,0.54,37.260000000000005
2010-11-13,41,54.0,,0.54,22.14
2010-11-14,50,54.0,,0.54,27.0
2010-11-15,81,54.0,,0.54,43.74
2010-11-16,78,54.0,,0.54,42.120000000000005
2010-11-17,74,54.0,,0.54,39.96
2010-11-18,83,54.0,,0.54,44.82
2010-11-19,66,54.0,,0.54,35.64
2010-11-20,28,54.0,,0.54,15.120000000000001
2010-11-21,47,54.0,,0.54,25.380000000000003
2010-11-22,63,54.0,,0.54,34.02
2010-11-23,48,54.0,,0.54,25.92
2010-11-24,47,54.0,,0.54,25.380000000000003
2010-11-25,32,54.0,,0.54,17.28
2010-11-26,24,54.0,,0.54,12.96
2010-11-27,38,54.0,,0.54,20.520000000000003
2010-11-28,43,54.0,,0.54,23.220000000000002
2010-11-29,93,54.0,,0.54,50.220000000000006
2010-11-30,91,54.0,,0.54,49.14
2010-12-01,100,42.0,False,0.42,42.0
2010-12-02,78,42.0,,0.42,32.76
2010-12-03,50,42.0,,0.42,21.0
2010-12-04,61,42.0,,0.42,25.619999999999997
2010-12-05,49,42.0,,0.42,20.58
2010-12-06,77,42.0,,0.42,32.339999999999996
2010-12-07,80,42.0,,0.42,33.6
2010-12-08,84,42.0,,0.42,35.28
2010-12-09,85,42.0,,0.42,35.699999999999996
2010-12-10,65,42.0,,0.42,27.3
2010-12-11,34,42.0,,0.42,14.28
2010-12-12,46,42.0,,0.42,19.32
2010-12-13,67,42.0,,0.42,28.14
2010-12-14,81,42.0,,0.42,34.019999999999996
2010-12-15,92,42.0,,0.42,38.64
2010-12-16,57,42.0,,0.42,23.939999999999998
2010-12-17,63,42.0,,0.42,26.459999999999997
2010-12-18,35,42.0,,0.42,14.7
2010-12-19,26,42.0,,0.42,10.92
2010-12-20,49,42.0,,0.42,20.58
2010-12-21,53,42.0,,0.42,22.259999999999998
2010-12-22,54,42.0,,0.42,22.68
2010-12-23,20,42.0,,0.42,8.4
2010-12-24,14,42.0,,0.42,5.88
2010-12-25,25,42.0,,0.42,10.5
2010-12-26,32,42.0,,0.42,13.44
2010-12-27,19,42.0,,0.42,7.9799999999999995
2010-12-28,31,42.0,,0.42,13.02
2010-12-29,23,42.0,,0.42,9.66
2010-12-30,40,42.0,,0.42,16.8
2010-12-31,25,42.0,,0.42,10.5
2011-01-01,30,56.0,False,0.56,16.8
2011-01-02,45,56.0,,0.56,25.200000000000003
2011-01-03,73,56.0,,0.56,40.88
2011-01-04,74,56.0,,0.56,41.440000000000005
2011-01-05,73,56.0,,0.56,40.88
2011-01-06,91,56.0,,0.56,50.96000000000001
2011-01-07,58,56.0,,0.56,32.480000000000004
2011-01-08,37,56.0,,0.56,20.720000000000002
2011-01-09,42,56.0,,0.56,23.520000000000003
2011-01-10,83,56.0,,0.56,46.480000000000004
2011-01-11,78,56.0,,0.56,43.68000000000001
2011-01-12,63,56.0,,0.56,35.28
2011-01-13,68,56.0,,0.56,38.080000000000005
2011-01-14,68,56.0,,0.56,38.080000000000005
2011-01-15,45,56.0,,0.56,25.200000000000003
2011-01-16,39,56.0,,0.56,21.840000000000003
2011-01-17,49,56.0,,0.56,27.44
2011-01-18,75,56.0,,0.56,42.00000000000001
2011-01-19,81,56.0,,0.56,45.36000000000001
2011-01-20,70,56.0,,0.56,39.2
2011-01-21,70,56.0,,0.56,39.2
2011-01-22,59,56.0,,0.56,33.040000000000006
2011-01-23,50,56.0,,0.56,28.000000000000004
2011-01-24,82,56.0,,0.56,45.92
2011-01-25,90,56.0,,0.56,50.400000000000006
2011-01-26,100,56.0,,0.56,56.00000000000001
2011-01-27,84,56.0,,0.56,47.040000000000006
2011-01-28,73,56.0,,0.56,40.88
2011-01-29,40,56.0,,0.56,22.400000000000002
2011-01-30,58,56.0,,0.56,32.480000000000004
2011-01-31,79,56.0,,0.56,44.24
2011-02-01,70,64.0,False,0.64,44.800000000000004
2011-02-02,63,64.0,,0.64,40.32
2011-02-03,69,64.0,,0.64,44.160000000000004
2011-02-04,69,64.0,,0.64,44.160000000000004
2011-02-05,44,64.0,,0.64,28.16
2011-02-06,52,64.0,,0.64,33.28
2011-02-07,87,64.0,,0.64,55.68
2011-02-08,93,64.0,,0.64,59.52
2011-02-09,70,64.0,,0.64,44.800000000000004
2011-02-10,82,64.0,,0.64,52.480000000000004
2011-02-11,96,64.0,,0.64,61.44
2011-02-12,27,64.0,,0.64,17.28
2011-02-13,36,64.0,,0.64,23.04
2011-02-14,64,64.0,,0.64,40.96
2011-02-15,95,64.0,,0.64,60.800000000000004
2011-02-16,86,64.0,,0.64,55.04
2011-02-17,92,64.0,,0.64,58.88
2011-02-18,82,64.0,,0.64,52.480000000000004
2011-02-19,33,64.0,,0.64,21.12
2011-02-20,46,64.0,,0.64,29.44
2011-02-21,69,64.0,,0.64,44.160000000000004
2011-02-22,68,64.0,,0.64,43.52
2011-02-23,87,64.0,,0.64,55.68
2011-02-24,97,64.0,,0.64,62.08
2011-02-25,96,64.0,,0.64,61.44
2011-02-26,26,64.0,,0.64,16.64
2011-02-27,68,64.0,,0.64,43.52
2011-02-28,100,64.0,,0.64,64.0
2011-03-01,83,73.0,False,0.73,60.589999999999996
2011-03-02,96,73.0,,0.73,70.08
2011-03-03,73,73.0,,0.73,53.29
2011-03-04,81,73.0,,0.73,59.129999999999995
2011-03-05,35,73.0,,0.73,25.55
2011-03-06,51,73.0,,0.73,37.23
2011-03-07,89,73.0,,0.73,64.97
2011-03-08,98,73.0,,0.73,71.53999999999999
2011-03-09,90,73.0,,0.73,65.7
2011-03-10,90,73.0,,0.73,65.7
2011-03-11,66,73.0,,0.73,48.18
2011-03-12,28,73.0,,0.73,20.439999999999998
2011-03-13,50,73.0,,0.73,36.5
2011-03-14,75,73.0,,0.73,54.75
2011-03-15,75,73.0,,0.73,54.75
2011-03-16,70,73.0,,0.73,51.1
2011-03-17,74,73.0,,0.73,54.019999999999996
2011-03-18,60,73.0,,0.73,43.8
2011-03-19,40,73.0,,0.73,29.2
2011-03-20,49,73.0,,0.73,35.769999999999996
2011-03-21,87,73.0,,0.73,63.51
2011-03-22,85,73.0,,0.73,62.05
2011-03-23,97,73.0,,0.73,70.81
2011-03-24,80,73.0,,0.73,58.4
2011-03-25,54,73.0,,0.73,39.42
2011-03-26,56,73.0,,0.73,40.879999999999995
2011-03-27,51,73.0,,0.73,37.23
2011-03-28,89,73.0,,0.73,64.97
2011-03-29,100,73.0,,0.73,73.0
2011-03-30,78,73.0,,0.73,56.94
2011-03-31,93,73.0,,0.73,67.89
2011-04-01,61,69.0,False,0.69,42.089999999999996
2011-04-02,39,69.0,,0.69,26.909999999999997
2011-04-03,58,69.0,,0.69,40.019999999999996
2011-04-04,76,69.0,,0.69,52.44
2011-04-05,69,69.0,,0.69,47.61
2011-04-06,94,69.0,,0.69,64.86
2011-04-07,84,69.0,,0.69,57.959999999999994
2011-04-08,66,69.0,,0.69,45.54
2011-04-09,33,69.0,,0.69,22.77
2011-04-10,59,69.0,,0.69,40.709999999999994
2011-04-11,86,69.0,,0.69,59.339999999999996
2011-04-12,88,69.0,,0.69,60.72
2011-04-13,92,69.0,,0.69,63.48
2011-04-14,100,69.0,,0.69,69.0
2011-04-15,74,69.0,,0.69,51.059999999999995
2011-04-16,29,69.0,,0.69,20.009999999999998
2011-04-17,49,69.0,,0.69,33.809999999999995
2011-04-18,69,69.0,,0.69,47.61
2011-04-19,80,69.0,,0.69,55.199999999999996
2011-04-20,71,69.0,,0.69,48.989999999999995
2011-04-21,57,69.0,,0.69,39.33
2011-04-22,47,69.0,,0.69,32.43
2011-04-23,41,69.0,,0.69,28.29
2011-04-24,49,69.0,,0.69,33.809999999999995
2011-04-25,86,69.0,,0.69,59.339999999999996
2011-04-26,96,69.0,,0.69,66.24
2011-04-27,85,69.0,,0.69,58.65
2011-04-28,80,69.0,,0.69,55.199999999999996
2011-04-29,77,69.0,,0.69,53.129999999999995
2011-04-30,38,69.0,,0.69,26.22
2011-05-01,64,62.0,False,0.62,39.68
2011-05-02,90,62.0,,0.62,55.8
2011-05-03,88,62.0,,0.62,54.56
2011-05-04,100,62.0,,0.62,62.0
2011-05-05,81,62.0,,0.62,50.22
2011-05-06,95,62.0,,0.62,58.9
2011-05-07,37,62.0,,0.62,22.94
2011-05-08,64,62.0,,0.62,39.68
2011-05-09,100,62.0,,0.62,62.0
2011-05-10,86,62.0,,0.62,53.32
2011-05-11,87,62.0,,0.62,53.94
2011-05-12,98,62.0,,0.62,60.76
2011-05-13,67,62.0,,0.62,41.54
2011-05-14,36,62.0,,0.62,22.32
2011-05-15,42,62.0,,0.62,26.04
2011-05-16,88,62.0,,0.62,54.56
2011-05-17,82,62.0,,0.62,50.839999999999996
2011-05-18,85,62.0,,0.62,52.7
2011-05-19,79,62.0,,0.62,48.98
2011-05-20,81,62.0,,0.62,50.22
2011-05-21,43,62.0,,0.62,26.66
2011-05-22,48,62.0,,0.62,29.759999999999998
2011-05-23,81,62.0,,0.62,50.22
2011-05-24,89,62.0,,0.62,55.18
2011-05-25,85,62.0,,0.62,52.7
2011-05-26,71,62.0,,0.62,44.02
2011-05-27,54,62.0,,0.62,33.48
2011-05-28,34,62.0,,0.62,21.08
2011-05-29,34,62.0,,0.62,21.08
2011-05-30,37,62.0,,0.62,22.94
2011-05-31,86,62.0,,0.62,53.32
2011-06-01,100,39.0,False,0.39,39.0
2011-06-02,72,39.0,,0.39,28.080000000000002
2011-06-03,69,39.0,,0.39,26.91
2011-06-04,48,39.0,,0.39,18.72
2011-06-05,75,39.0,,0.39,29.25
2011-06-06,79,39.0,,0.39,30.810000000000002
2011-06-07,50,39.0,,0.39,19.5
2011-06-08,77,39.0,,0.39,30.03
2011-06-09,73,39.0,,0.39,28.470000000000002
2011-06-10,44,39.0,,0.39,17.16
2011-06-11,47,39.0,,0.39,18.330000000000002
2011-06-12,42,39.0,,0.39,16.38
2011-06-13,71,39.0,,0.39,27.69
2011-06-14,75,39.0,,0.39,29.25
2011-06-15,78,39.0,,0.39,30.42
2011-06-16,57,39.0,,0.39,22.23
2011-06-17,51,39.0,,0.39,19.89
2011-06-18,33,39.0,,0.39,12.870000000000001
2011-06-19,43,39.0,,0.39,16.77
2011-06-20,48,39.0,,0.39,18.72
2011-06-21,39,39.0,,0.39,15.21
2011-06-22,41,39.0,,0.39,15.99
2011-06-23,66,39.0,,0.39,25.740000000000002
2011-06-24,35,39.0,,0.39,13.65
2011-06-25,47,39.0,,0.39,18.330000000000002
2011-06-26,54,39.0,,0.39,21.060000000000002
2011-06-27,59,39.0,,0.39,23.01
2011-06-28,61,39.0,,0.39,23.79
2011-06-29,24,39.0,,0.39,9.36
2011-06-30,43,39.0,,0.39,16.77
2011-07-01,60,31.0,False,0.31,18.6
2011-07-02,70,31.0,,0.31,21.7
2011-07-03,58,31.0,,0.31,17.98
2011-07-04,69,31.0,,0.31,21.39
2011-07-05,65,31.0,,0.31,20.15
2011-07-06,76,31.0,,0.31,23.56
2011-07-07,60,31.0,,0.31,18.6
2011-07-08,48,31.0,,0.31,14.879999999999999
2011-07-09,76,31.0,,0.31,23.56
2011-07-10,68,31.0,,0.31,21.08
2011-07-11,85,31.0,,0.31,26.35
2011-07-12,82,31.0,,0.31,25.419999999999998
2011-07-13,61,31.0,,0.31,18.91
2011-07-14,75,31.0,,0.31,23.25
2011-07-15,70,31.0,,0.31,21.7
2011-07-16,76,31.0,,0.31,23.56
2011-07-17,67,31.0,,0.31,20.77
2011-07-18,93,31.0,,0.31,28.83
2011-07-19,100,31.0,,0.31,31.0
2011-07-20,84,31.0,,0.31,26.04
2011-07-21,87,31.0,,0.31,26.97
2011-07-22,86,31.0,,0.31,26.66
2011-07-23,81,31.0,,0.31,25.11
2011-07-24,78,31.0,,0.31,24.18
2011-07-25,84,31.0,,0.31,26.04
2011-07-26,94,31.0,,0.31,29.14
2011-07-27,90,31.0,,0.31,27.9
2011-07-28,91,31.0,,0.31,28.21
2011-07-29,65,31.0,,0.31,20.15
2011-07-30,81,31.0,,0.31,25.11
2011-07-31,85,31.0,,0.31,26.35
2011-08-01,62,34.0,False,0.34,21.080000000000002
2011-08-02,53,34.0,,0.34,18.02
2011-08-03,52,34.0,,0.34,17.68
2011-08-04,67,34.0,,0.34,22.78
2011-08-05,67,34.0,,0.34,22.78
2011-08-06,75,34.0,,0.34,25.500000000000004
2011-08-07,64,34.0,,0.34,21.76
2011-08-08,94,34.0,,0.34,31.96
2011-08-09,87,34.0,,0.34,29.580000000000002
2011-08-10,73,34.0,,0.34,24.82
2011-08-11,51,34.0,,0.34,17.34
2011-08-12,47,34.0,,0.34,15.98
2011-08-13,66,34.0,,0.34,22.44
2011-08-14,56,34.0,,0.34,19.040000000000003
2011-08-15,59,34.0,,0.34,20.060000000000002
2011-08-16,68,34.0,,0.34,23.12
2011-08-17,62,34.0,,0.34,21.080000000000002
2011-08-18,68,34.0,,0.34,23.12
2011-08-19,53,34.0,,0.34,18.02
2011-08-20,59,34.0,,0.34,20.060000000000002
2011-08-21,61,34.0,,0.34,20.740000000000002
2011-08-22,59,34.0,,0.34,20.060000000000002
2011-08-23,76,34.0,,0.34,25.840000000000003
2011-08-24,70,34.0,,0.34,23.8
2011-08-25,61,34.0,,0.34,20.740000000000002
2011-08-26,55,34.0,,0.34,18.700000000000003
2011-08-27,44,34.0,,0.34,14.96
2011-08-28,56,34.0,,0.34,19.040000000000003
2011-08-29,90,34.0,,0.34,30.6
2011-08-30,78,34.0,,0.34,26.520000000000003
2011-08-31,100,34.0,,0.34,34.0
2011-09-01,71,45.0,False,0.45,31.95
2011-09-02,64,45.0,,0.45,28.8
2011-09-03,44,45.0,,0.45,19.8
2011-09-04,50,45.0,,0.45,22.5
2011-09-05,59,45.0,,0.45,26.55
2011-09-06,76,45.0,,0.45,34.2
2011-09-07,87,45.0,,0.45,39.15
2011-09-08,79,45.0,,0.45,35.550000000000004
2011-09-09,72,45.0,,0.45,32.4
2011-09-10,36,45.0,,0.45,16.2
2011-09-11,63,45.0,,0.45,28.35
2011-09-12,71,45.0,,0.45,31.95
2011-09-13,82,45.0,,0.45,36.9
2011-09-14,88,45.0,,0.45,39.6
2011-09-15,74,45.0,,0.45,33.300000000000004
2011-09-16,65,45.0,,0.45,29.25
2011-09-17,47,45.0,,0.45,21.150000000000002
2011-09-18,57,45.0,,0.45,25.650000000000002
2011-09-19,74,45.0,,0.45,33.300000000000004
2011-09-20,95,45.0,,0.45,42.75
2011-09-21,85,45.0,,0.45,38.25
2011-09-22,86,45.0,,0.45,38.7
2011-09-23,79,45.0,,0.45,35.550000000000004
2011-09-24,59,45.0,,0.45,26.55
2011-09-25,60,45.0,,0.45,27.0
2011-09-26,91,45.0,,0.45,40.95
2011-09-27,91,45.0,,0.45,40.95
2011-09-28,96,45.0,,0.45,43.2
2011-09-29,88,45.0,,0.45,39.6
2011-09-30,100,45.0,,0.45,45.0
2011-10-01,46,53.0,False,0.53,24.380000000000003
2011-10-02,70,53.0,,0.53,37.1
2011-10-03,89,53.0,,0.53,47.17
2011-10-04,71,53.0,,0.53,37.63
2011-10-05,92,53.0,,0.53,48.760000000000005
2011-10-06,87,53.0,,0.53,46.11
2011-10-07,58,53.0,,0.53,30.740000000000002
2011-10-08,43,53.0,,0.53,22.790000000000003
2011-10-09,54,53.0,,0.53,28.62
2011-10-10,93,53.0,,0.53,49.29
2011-10-11,79,53.0,,0.53,41.870000000000005
2011-10-12,97,53.0,,0.53,51.410000000000004
2011-10-13,79,53.0,,0.53,41.870000000000005
2011-10-14,75,53.0,,0.53,39.75
2011-10-15,48,53.0,,0.53,25.44
2011-10-16,61,53.0,,0.53,32.33
2011-10-17,84,53.0,,0.53,44.52
2011-10-18,92,53.0,,0.53,48.760000000000005
2011-10-19,99,53.0,,0.53,52.470000000000006
2011-10-20,89,53.0,,0.53,47.17
2011-10-21,66,53.0,,0.53,34.980000000000004
2011-10-22,44,53.0,,0.53,23.32
2011-10-23,61,53.0,,0.53,32.33
2011-10-24,100,53.0,,0.53,53.0
2011-10-25,86,53.0,,0.53,45.580000000000005
2011-10-26,90,53.0,,0.53,47.7
2011-10-27,87,53.0,,0.53,46.11
2011-10-28,67,53.0,,0.53,35.510000000000005
2011-10-29,48,53.0,,0.53,25.44
2011-10-30,53,53.0,,0.53,28.09
2011-10-31,76,53.0,,0.53,40.28
2011-11-01,82,55.0,False,0.55,45.1
2011-11-02,83,55.0,,0.55,45.650000000000006
2011-11-03,89,55.0,,0.55,48.95
2011-11-04,57,55.0,,0.55,31.35
2011-11-05,31,55.0,,0.55,17.05
2011-11-06,45,55.0,,0.55,24.750000000000004
2011-11-07,97,55.0,,0.55,53.35
2011-11-08,75,55.0,,0.55,41.25
2011-11-09,73,55.0,,0.55,40.150000000000006
2011-11-10,74,55.0,,0.55,40.7
2011-11-11,66,55.0,,0.55,36.300000000000004
2011-11-12,50,55.0,,0.55,27.500000000000004
2011-11-13,82,55.0,,0.55,45.1
2011-11-14,82,55.0,,0.55,45.1
2011-11-15,93,55.0,,0.55,51.150000000000006
2011-11-16,88,55.0,,0.55,48.400000000000006
2011-11-17,67,55.0,,0.55,36.85
2011-11-18,65,55.0,,0.55,35.75
2011-11-19,34,55.0,,0.55,18.700000000000003
2011-11-20,73,55.0,,0.55,40.150000000000006
2011-11-21,96,55.0,,0.55,52.800000000000004
2011-11-22,72,55.0,,0.55,39.6
2011-11-23,53,55.0,,0.55,29.150000000000002
2011-11-24,33,55.0,,0.55,18.150000000000002
2011-11-25,36,55.0,,0.55,19.8
2011-11-26,58,55.0,,0.55,31.900000000000002
2011-11-27,46,55.0,,0.55,25.3
2011-11-28,88,55.0,,0.55,48.400000000000006
2011-11-29,91,55.0,,0.55,50.050000000000004
2011-11-30,100,55.0,,0.55,55.00000000000001
2011-12-01,100,49.0,False,0.49,49.0
2011-12-02,80,49.0,,0.49,39.2
2011-12-03,55,49.0,,0.49,26.95
2011-12-04,82,49.0,,0.49,40.18
2011-12-05,97,49.0,,0.49,47.53
2011-12-06,96,49.0,,0.49,47.04
2011-12-07,92,49.0,,0.49,45.08
2011-12-08,95,49.0,,0.49,46.55
2011-12-09,86,49.0,,0.49,42.14
2011-12-10,43,49.0,,0.49,21.07
2011-12-11,57,49.0,,0.49,27.93
2011-12-12,93,49.0,,0.49,45.57
2011-12-13,96,49.0,,0.49,47.04
2011-12-14,81,49.0,,0.49,39.69
2011-12-15,95,49.0,,0.49,46.55
2011-12-16,69,49.0,,0.49,33.81
2011-12-17,31,49.0,,0.49,15.19
2011-12-18,41,49.0,,0.49,20.09
2011-12-19,49,49.0,,0.49,24.009999999999998
2011-12-20,58,49.0,,0.49,28.419999999999998
2011-12-21,44,49.0,,0.49,21.56
2011-12-22,41,49.0,,0.49,20.09
2011-12-23,34,49.0,,0.49,16.66
2011-12-24,27,49.0,,0.49,13.23
2011-12-25,31,49.0,,0.49,15.19
2011-12-26,33,49.0,,0.49,16.169999999999998
2011-12-27,28,49.0,,0.49,13.719999999999999
2011-12-28,27,49.0,,0.49,13.23
2011-12-29,23,49.0,,0.49,11.27
2011-12-30,25,49.0,,0.49,12.25
2011-12-31,32,49.0,,0.49,15.68
2012-01-01,24,54.0,False,0.54,12.96
2012-01-02,44,54.0,,0.54,23.76
2012-01-03,51,54.0,,0.54,27.540000000000003
2012-01-04,50,54.0,,0.54,27.0
2012-01-05,62,54.0,,0.54,33.480000000000004
2012-01-06,77,54.0,,0.54,41.580000000000005
2012-01-07,38,54.0,,0.54,20.520000000000003
2012-01-08,71,54.0,,0.54,38.34
2012-01-09,65,54.0,,0.54,35.1
2012-01-10,74,54.0,,0.54,39.96
2012-01-11,82,54.0,,0.54,44.28
2012-01-12,66,54.0,,0.54,35.64
2012-01-13,64,54.0,,0.54,34.56
2012-01-14,29,54.0,,0.54,15.66
2012-01-15,32,54.0,,0.54,17.28
2012-01-16,46,54.0,,0.54,24.840000000000003
