date,profit loss_unscaled,profit loss_monthly,isPartial,scale,profit loss
2010-08-10,32,62.0,,0.62,19.84
2010-08-11,64,62.0,,0.62,39.68
2010-08-12,82,62.0,,0.62,50.839999999999996
2010-08-13,51,62.0,,0.62,31.62
2010-08-14,22,62.0,,0.62,13.64
2010-08-15,0,62.0,,0.62,0.0
2010-08-16,32,62.0,,0.62,19.84
2010-08-17,64,62.0,,0.62,39.68
2010-08-18,16,62.0,,0.62,9.92
2010-08-19,65,62.0,,0.62,40.3
2010-08-20,85,62.0,,0.62,52.7
2010-08-21,44,62.0,,0.62,27.28
2010-08-22,22,62.0,,0.62,13.64
2010-08-23,47,62.0,,0.62,29.14
2010-08-24,0,62.0,,0.62,0.0
2010-08-25,16,62.0,,0.62,9.92
2010-08-26,48,62.0,,0.62,29.759999999999998
2010-08-27,100,62.0,,0.62,62.0
2010-08-28,65,62.0,,0.62,40.3
2010-08-29,22,62.0,,0.62,13.64
2010-08-30,77,62.0,,0.62,47.74
2010-08-31,30,62.0,,0.62,18.6
2010-09-01,26,65.0,False,0.65,16.900000000000002
2010-09-02,20,65.0,,0.65,13.0
2010-09-03,28,65.0,,0.65,18.2
2010-09-04,37,65.0,,0.65,24.05
2010-09-05,0,65.0,,0.65,0.0
2010-09-06,33,65.0,,0.65,21.45
2010-09-07,46,65.0,,0.65,29.900000000000002
2010-09-08,32,65.0,,0.65,20.8
2010-09-09,51,65.0,,0.65,33.15
2010-09-10,34,65.0,,0.65,22.1
2010-09-11,35,65.0,,0.65,22.75
2010-09-12,26,65.0,,0.65,16.900000000000002
2010-09-13,32,65.0,,0.65,20.8
2010-09-14,88,65.0,,0.65,57.2
2010-09-15,45,65.0,,0.65,29.25
2010-09-16,26,65.0,,0.65,16.900000000000002
2010-09-17,27,65.0,,0.65,17.55
2010-09-18,27,65.0,,0.65,17.55
2010-09-19,26,65.0,,0.65,16.900000000000002
2010-09-20,45,65.0,,0.65,29.25
2010-09-21,50,65.0,,0.65,32.5
2010-09-22,100,65.0,,0.65,65.0
2010-09-23,44,65.0,,0.65,28.6
2010-09-24,27,65.0,,0.65,17.55
2010-09-25,44,65.0,,0.65,28.6
2010-09-26,26,65.0,,0.65,16.900000000000002
2010-09-27,62,65.0,,0.65,40.300000000000004
2010-09-28,43,65.0,,0.65,27.95
2010-09-29,44,65.0,,0.65,28.6
2010-09-30,50,65.0,,0.65,32.5
2010-10-01,44,69.0,False,0.69,30.36
2010-10-02,30,69.0,,0.69,20.7
2010-10-03,48,69.0,,0.69,33.12
2010-10-04,42,69.0,,0.69,28.979999999999997
2010-10-05,68,69.0,,0.69,46.919999999999995
2010-10-06,36,69.0,,0.69,24.839999999999996
2010-10-07,46,69.0,,0.69,31.74
2010-10-08,59,69.0,,0.69,40.709999999999994
2010-10-09,40,69.0,,0.69,27.599999999999998
2010-10-10,20,69.0,,0.69,13.799999999999999
2010-10-11,58,69.0,,0.69,40.019999999999996
2010-10-12,66,69.0,,0.69,45.54
2010-10-13,29,69.0,,0.69,20.009999999999998
2010-10-14,35,69.0,,0.69,24.15
2010-10-15,37,69.0,,0.69,25.529999999999998
2010-10-16,20,69.0,,0.69,13.799999999999999
2010-10-17,48,69.0,,0.69,33.12
2010-10-18,55,69.0,,0.69,37.949999999999996
2010-10-19,82,69.0,,0.69,56.58
2010-10-20,55,69.0,,0.69,37.949999999999996
2010-10-21,21,69.0,,0.69,14.489999999999998
2010-10-22,73,69.0,,0.69,50.37
2010-10-23,48,69.0,,0.69,33.12
2010-10-24,19,69.0,,0.69,13.11
2010-10-25,61,69.0,,0.69,42.089999999999996
2010-10-26,100,69.0,,0.69,69.0
2010-10-27,68,69.0,,0.69,46.919999999999995
2010-10-28,70,69.0,,0.69,48.3
2010-10-29,22,69.0,,0.69,15.18
2010-10-30,19,69.0,,0.69,13.11
2010-10-31,60,69.0,,0.69,41.4
2010-11-01,26,71.0,False,0.71,18.46
2010-11-02,37,71.0,,0.71,26.27
2010-11-03,0,71.0,,0.71,0.0
2010-11-04,37,71.0,,0.71,26.27
2010-11-05,27,71.0,,0.71,19.169999999999998
2010-11-06,35,71.0,,0.71,24.849999999999998
2010-11-07,35,71.0,,0.71,24.849999999999998
2010-11-08,25,71.0,,0.71,17.75
2010-11-09,87,71.0,,0.71,61.769999999999996
2010-11-10,100,71.0,,0.71,71.0
2010-11-11,53,71.0,,0.71,37.629999999999995
2010-11-12,27,71.0,,0.71,19.169999999999998
2010-11-13,17,71.0,,0.71,12.07
2010-11-14,0,71.0,,0.71,0.0
2010-11-15,38,71.0,,0.71,26.979999999999997
2010-11-16,60,71.0,,0.71,42.599999999999994
2010-11-17,75,71.0,,0.71,53.25
2010-11-18,50,71.0,,0.71,35.5
2010-11-19,0,71.0,,0.71,0.0
2010-11-20,17,71.0,,0.71,12.07
2010-11-21,0,71.0,,0.71,0.0
2010-11-22,13,71.0,,0.71,9.23
2010-11-23,38,71.0,,0.71,26.979999999999997
2010-11-24,82,71.0,,0.71,58.22
2010-11-25,18,71.0,,0.71,12.78
2010-11-26,0,71.0,,0.71,0.0
2010-11-27,35,71.0,,0.71,24.849999999999998
2010-11-28,34,71.0,,0.71,24.14
2010-11-29,12,71.0,,0.71,8.52
2010-11-30,48,71.0,,0.71,34.08
2010-12-01,49,62.0,False,0.62,30.38
2010-12-02,64,62.0,,0.62,39.68
2010-12-03,29,62.0,,0.62,17.98
2010-12-04,28,62.0,,0.62,17.36
2010-12-05,38,62.0,,0.62,23.56
2010-12-06,63,62.0,,0.62,39.06
2010-12-07,77,62.0,,0.62,47.74
2010-12-08,100,62.0,,0.62,62.0
2010-12-09,57,62.0,,0.62,35.339999999999996
2010-12-10,30,62.0,,0.62,18.6
2010-12-11,19,62.0,,0.62,11.78
2010-12-12,29,62.0,,0.62,17.98
2010-12-13,71,62.0,,0.62,44.02
2010-12-14,42,62.0,,0.62,26.04
2010-12-15,73,62.0,,0.62,45.26
2010-12-16,44,62.0,,0.62,27.28
2010-12-17,63,62.0,,0.62,39.06
2010-12-18,60,62.0,,0.62,37.2
2010-12-19,42,62.0,,0.62,26.04
2010-12-20,54,62.0,,0.62,33.48
2010-12-21,45,62.0,,0.62,27.9
2010-12-22,24,62.0,,0.62,14.879999999999999
2010-12-23,52,62.0,,0.62,32.24
2010-12-24,21,62.0,,0.62,13.02
2010-12-25,0,62.0,,0.62,0.0
2010-12-26,0,62.0,,0.62,0.0
2010-12-27,25,62.0,,0.62,15.5
2010-12-28,33,62.0,,0.62,20.46
2010-12-29,41,62.0,,0.62,25.419999999999998
2010-12-30,42,62.0,,0.62,26.04
2010-12-31,57,62.0,,0.62,35.339999999999996
2011-01-01,73,69.0,False,0.69,50.37
2011-01-02,98,69.0,,0.69,67.61999999999999
2011-01-03,54,69.0,,0.69,37.26
2011-01-04,52,69.0,,0.69,35.879999999999995
2011-01-05,51,69.0,,0.69,35.19
2011-01-06,82,69.0,,0.69,56.58
2011-01-07,76,69.0,,0.69,52.44
2011-01-08,28,69.0,,0.69,19.32
2011-01-09,19,69.0,,0.69,13.11
2011-01-10,43,69.0,,0.69,29.669999999999998
2011-01-11,36,69.0,,0.69,24.839999999999996
2011-01-12,50,69.0,,0.69,34.5
2011-01-13,73,69.0,,0.69,50.37
2011-01-14,52,69.0,,0.69,35.879999999999995
2011-01-15,37,69.0,,0.69,25.529999999999998
2011-01-16,19,69.0,,0.69,13.11
2011-01-17,46,69.0,,0.69,31.74
2011-01-18,64,69.0,,0.69,44.16
2011-01-19,100,69.0,,0.69,69.0
2011-01-20,64,69.0,,0.69,44.16
2011-01-21,44,69.0,,0.69,30.36
2011-01-22,36,69.0,,0.69,24.839999999999996
2011-01-23,37,69.0,,0.69,25.529999999999998
2011-01-24,50,69.0,,0.69,34.5
2011-01-25,63,69.0,,0.69,43.47
2011-01-26,91,69.0,,0.69,62.78999999999999
2011-01-27,42,69.0,,0.69,28.979999999999997
2011-01-28,82,69.0,,0.69,56.58
2011-01-29,36,69.0,,0.69,24.839999999999996
2011-01-30,53,69.0,,0.69,36.57
2011-01-31,47,69.0,,0.69,32.43
2011-02-01,56,79.0,False,0.79,44.24
2011-02-02,45,79.0,,0.79,35.550000000000004
2011-02-03,46,79.0,,0.79,36.34
2011-02-04,72,79.0,,0.79,56.88
2011-02-05,51,79.0,,0.79,40.29
2011-02-06,22,79.0,,0.79,17.380000000000003
2011-02-07,64,79.0,,0.79,50.56
2011-02-08,52,79.0,,0.79,41.08
2011-02-09,41,79.0,,0.79,32.39
2011-02-10,53,79.0,,0.79,41.870000000000005
2011-02-11,56,79.0,,0.79,44.24
2011-02-12,54,79.0,,0.79,42.660000000000004
2011-02-13,31,79.0,,0.79,24.490000000000002
2011-02-14,36,79.0,,0.79,28.44
2011-02-15,42,79.0,,0.79,33.18
2011-02-16,71,79.0,,0.79,56.09
2011-02-17,72,79.0,,0.79,56.88
2011-02-18,56,79.0,,0.79,44.24
2011-02-19,69,79.0,,0.79,54.510000000000005
2011-02-20,23,79.0,,0.79,18.17
2011-02-21,56,79.0,,0.79,44.24
2011-02-22,76,79.0,,0.79,60.040000000000006
2011-02-23,53,79.0,,0.79,41.870000000000005
2011-02-24,100,79.0,,0.79,79.0
2011-02-25,67,79.0,,0.79,52.93
2011-02-26,45,79.0,,0.79,35.550000000000004
2011-02-27,54,79.0,,0.79,42.660000000000004
2011-02-28,52,79.0,,0.79,41.08
2011-03-01,66,75.0,False,0.75,49.5
2011-03-02,100,75.0,,0.75,75.0
2011-03-03,22,75.0,,0.75,16.5
2011-03-04,70,75.0,,0.75,52.5
2011-03-05,29,75.0,,0.75,21.75
2011-03-06,29,75.0,,0.75,21.75
2011-03-07,56,75.0,,0.75,42.0
2011-03-08,33,75.0,,0.75,24.75
2011-03-09,66,75.0,,0.75,49.5
2011-03-10,66,75.0,,0.75,49.5
2011-03-11,22,75.0,,0.75,16.5
2011-03-12,46,75.0,,0.75,34.5
2011-03-13,16,75.0,,0.75,12.0
2011-03-14,50,75.0,,0.75,37.5
2011-03-15,47,75.0,,0.75,35.25
2011-03-16,22,75.0,,0.75,16.5
2011-03-17,23,75.0,,0.75,17.25
2011-03-18,24,75.0,,0.75,18.0
2011-03-19,0,75.0,,0.75,0.0
2011-03-20,88,75.0,,0.75,66.0
2011-03-21,34,75.0,,0.75,25.5
2011-03-22,11,75.0,,0.75,8.25
2011-03-23,44,75.0,,0.75,33.0
2011-03-24,22,75.0,,0.75,16.5
2011-03-25,47,75.0,,0.75,35.25
2011-03-26,29,75.0,,0.75,21.75
2011-03-27,57,75.0,,0.75,42.75
2011-03-28,99,75.0,,0.75,74.25
2011-03-29,66,75.0,,0.75,49.5
2011-03-30,55,75.0,,0.75,41.25
2011-03-31,22,75.0,,0.75,16.5
2011-04-01,53,81.0,False,0.81,42.93
2011-04-02,17,81.0,,0.81,13.770000000000001
2011-04-03,33,81.0,,0.81,26.73
2011-04-04,68,81.0,,0.81,55.080000000000005
2011-04-05,55,81.0,,0.81,44.550000000000004
2011-04-06,56,81.0,,0.81,45.36
2011-04-07,51,81.0,,0.81,41.31
2011-04-08,59,81.0,,0.81,47.790000000000006
2011-04-09,33,81.0,,0.81,26.73
2011-04-10,59,81.0,,0.81,47.790000000000006
2011-04-11,56,81.0,,0.81,45.36
2011-04-12,74,81.0,,0.81,59.940000000000005
2011-04-13,100,81.0,,0.81,81.0
2011-04-14,64,81.0,,0.81,51.84
2011-04-15,52,81.0,,0.81,42.120000000000005
2011-04-16,33,81.0,,0.81,26.73
2011-04-17,68,81.0,,0.81,55.080000000000005
2011-04-18,50,81.0,,0.81,40.5
2011-04-19,80,81.0,,0.81,64.80000000000001
2011-04-20,76,81.0,,0.81,61.56
2011-04-21,90,81.0,,0.81,72.9
2011-04-22,42,81.0,,0.81,34.02
2011-04-23,67,81.0,,0.81,54.27
2011-04-24,44,81.0,,0.81,35.64
2011-04-25,70,81.0,,0.81,56.7
2011-04-26,92,81.0,,0.81,74.52000000000001
2011-04-27,73,81.0,,0.81,59.13
2011-04-28,37,81.0,,0.81,29.970000000000002
2011-04-29,85,81.0,,0.81,68.85000000000001
2011-04-30,34,81.0,,0.81,27.540000000000003
2011-05-01,47,72.0,False,0.72,33.839999999999996
2011-05-02,57,72.0,,0.72,41.04
2011-05-03,57,72.0,,0.72,41.04
2011-05-04,46,72.0,,0.72,33.12
2011-05-05,54,72.0,,0.72,38.879999999999995
2011-05-06,32,72.0,,0.72,23.04
2011-05-07,40,72.0,,0.72,28.799999999999997
2011-05-08,33,72.0,,0.72,23.759999999999998
2011-05-09,54,72.0,,0.72,38.879999999999995
2011-05-10,53,72.0,,0.72,38.16
2011-05-11,59,72.0,,0.72,42.48
2011-05-12,66,72.0,,0.72,47.519999999999996
2011-05-13,31,72.0,,0.72,22.32
2011-05-14,16,72.0,,0.72,11.52
2011-05-15,46,72.0,,0.72,33.12
2011-05-16,71,72.0,,0.72,51.12
2011-05-17,70,72.0,,0.72,50.4
2011-05-18,100,72.0,,0.72,72.0
2011-05-19,83,72.0,,0.72,59.76
2011-05-20,75,72.0,,0.72,54.0
2011-05-21,32,72.0,,0.72,23.04
2011-05-22,16,72.0,,0.72,11.52
2011-05-23,53,72.0,,0.72,38.16
2011-05-24,59,72.0,,0.72,42.48
2011-05-25,47,72.0,,0.72,33.839999999999996
2011-05-26,18,72.0,,0.72,12.959999999999999
2011-05-27,26,72.0,,0.72,18.72
2011-05-28,33,72.0,,0.72,23.759999999999998
2011-05-29,52,72.0,,0.72,37.44
2011-05-30,55,72.0,,0.72,39.6
2011-05-31,30,72.0,,0.72,21.599999999999998
2011-06-01,90,69.0,False,0.69,62.099999999999994
2011-06-02,46,69.0,,0.69,31.74
2011-06-03,47,69.0,,0.69,32.43
2011-06-04,49,69.0,,0.69,33.809999999999995
2011-06-05,74,69.0,,0.69,51.059999999999995
2011-06-06,64,69.0,,0.69,44.16
2011-06-07,45,69.0,,0.69,31.049999999999997
2011-06-08,83,69.0,,0.69,57.269999999999996
2011-06-09,100,69.0,,0.69,69.0
2011-06-10,67,69.0,,0.69,46.23
2011-06-11,49,69.0,,0.69,33.809999999999995
2011-06-12,49,69.0,,0.69,33.809999999999995
2011-06-13,82,69.0,,0.69,56.58
2011-06-14,81,69.0,,0.69,55.88999999999999
2011-06-15,82,69.0,,0.69,56.58
2011-06-16,93,69.0,,0.69,64.17
2011-06-17,68,69.0,,0.69,46.919999999999995
2011-06-18,24,69.0,,0.69,16.56
2011-06-19,38,69.0,,0.69,26.22
2011-06-20,63,69.0,,0.69,43.47
2011-06-21,80,69.0,,0.69,55.199999999999996
2011-06-22,54,69.0,,0.69,37.26
2011-06-23,83,69.0,,0.69,57.269999999999996
2011-06-24,57,69.0,,0.69,39.33
2011-06-25,24,69.0,,0.69,16.56
2011-06-26,75,69.0,,0.69,51.74999999999999
2011-06-27,73,69.0,,0.69,50.37
2011-06-28,81,69.0,,0.69,55.88999999999999
2011-06-29,73,69.0,,0.69,50.37
2011-06-30,75,69.0,,0.69,51.74999999999999
2011-07-01,53,67.0,False,0.67,35.510000000000005
2011-07-02,15,67.0,,0.67,10.05
2011-07-03,39,67.0,,0.67,26.130000000000003
2011-07-04,29,67.0,,0.67,19.43
2011-07-05,40,67.0,,0.67,26.8
2011-07-06,68,67.0,,0.67,45.56
2011-07-07,43,67.0,,0.67,28.810000000000002
2011-07-08,38,67.0,,0.67,25.46
2011-07-09,35,67.0,,0.67,23.450000000000003
2011-07-10,21,67.0,,0.67,14.07
2011-07-11,48,67.0,,0.67,32.160000000000004
2011-07-12,79,67.0,,0.67,52.93
2011-07-13,63,67.0,,0.67,42.21
2011-07-14,43,67.0,,0.67,28.810000000000002
2011-07-15,34,67.0,,0.67,22.78
2011-07-16,28,67.0,,0.67,18.76
2011-07-17,35,67.0,,0.67,23.450000000000003
2011-07-18,58,67.0,,0.67,38.86
2011-07-19,47,67.0,,0.67,31.490000000000002
2011-07-20,100,67.0,,0.67,67.0
2011-07-21,48,67.0,,0.67,32.160000000000004
2011-07-22,55,67.0,,0.67,36.85
2011-07-23,26,67.0,,0.67,17.42
2011-07-24,14,67.0,,0.67,9.38
2011-07-25,21,67.0,,0.67,14.07
2011-07-26,41,67.0,,0.67,27.470000000000002
2011-07-27,31,67.0,,0.67,20.77
2011-07-28,68,67.0,,0.67,45.56
2011-07-29,44,67.0,,0.67,29.48
2011-07-30,27,67.0,,0.67,18.09
2011-07-31,49,67.0,,0.67,32.830000000000005
2011-08-01,100,60.0,False,0.6,60.0
2011-08-02,85,60.0,,0.6,51.0
2011-08-03,70,60.0,,0.6,42.0
2011-08-04,36,60.0,,0.6,21.599999999999998
2011-08-05,59,60.0,,0.6,35.4
2011-08-06,37,60.0,,0.6,22.2
2011-08-07,19,60.0,,0.6,11.4
2011-08-08,70,60.0,,0.6,42.0
2011-08-09,55,60.0,,0.6,33.0
2011-08-10,64,60.0,,0.6,38.4
2011-08-11,73,60.0,,0.6,43.8
2011-08-12,53,60.0,,0.6,31.799999999999997
2011-08-13,37,60.0,,0.6,22.2
2011-08-14,28,60.0,,0.6,16.8
2011-08-15,29,60.0,,0.6,17.4
2011-08-16,35,60.0,,0.6,21.0
2011-08-17,65,60.0,,0.6,39.0
2011-08-18,50,60.0,,0.6,30.0
2011-08-19,37,60.0,,0.6,22.2
2011-08-20,28,60.0,,0.6,16.8
2011-08-21,18,60.0,,0.6,10.799999999999999
2011-08-22,42,60.0,,0.6,25.2
2011-08-23,34,60.0,,0.6,20.4
2011-08-24,78,60.0,,0.6,46.8
2011-08-25,98,60.0,,0.6,58.8
2011-08-26,65,60.0,,0.6,39.0
2011-08-27,26,60.0,,0.6,15.6
2011-08-28,79,60.0,,0.6,47.4
2011-08-29,35,60.0,,0.6,21.0
2011-08-30,62,60.0,,0.6,37.199999999999996
2011-08-31,21,60.0,,0.6,12.6
2011-09-01,87,64.0,False,0.64,55.68
2011-09-02,99,64.0,,0.64,63.36
2011-09-03,22,64.0,,0.64,14.08
2011-09-04,91,64.0,,0.64,58.24
2011-09-05,20,64.0,,0.64,12.8
2011-09-06,84,64.0,,0.64,53.76
2011-09-07,100,64.0,,0.64,64.0
2011-09-08,67,64.0,,0.64,42.88
2011-09-09,53,64.0,,0.64,33.92
2011-09-10,43,64.0,,0.64,27.52
2011-09-11,42,64.0,,0.64,26.88
2011-09-12,84,64.0,,0.64,53.76
2011-09-13,49,64.0,,0.64,31.36
2011-09-14,99,64.0,,0.64,63.36
2011-09-15,75,64.0,,0.64,48.0
2011-09-16,62,64.0,,0.64,39.68
2011-09-17,32,64.0,,0.64,20.48
2011-09-18,52,64.0,,0.64,33.28
2011-09-19,74,64.0,,0.64,47.36
2011-09-20,57,64.0,,0.64,36.480000000000004
2011-09-21,58,64.0,,0.64,37.12
2011-09-22,67,64.0,,0.64,42.88
2011-09-23,52,64.0,,0.64,33.28
2011-09-24,63,64.0,,0.64,40.32
2011-09-25,62,64.0,,0.64,39.68
2011-09-26,74,64.0,,0.64,47.36
2011-09-27,97,64.0,,0.64,62.08
2011-09-28,82,64.0,,0.64,52.480000000000004
2011-09-29,100,64.0,,0.64,64.0
2011-09-30,62,64.0,,0.64,39.68
2011-10-01,46,70.0,False,0.7,32.199999999999996
2011-10-02,15,70.0,,0.7,10.5
2011-10-03,60,70.0,,0.7,42.0
2011-10-04,64,70.0,,0.7,44.8
2011-10-05,100,70.0,,0.7,70.0
2011-10-06,29,70.0,,0.7,20.299999999999997
2011-10-07,57,70.0,,0.7,39.9
2011-10-08,16,70.0,,0.7,11.2
2011-10-09,31,70.0,,0.7,21.7
2011-10-10,59,70.0,,0.7,41.3
2011-10-11,77,70.0,,0.7,53.9
2011-10-12,33,70.0,,0.7,23.099999999999998
2011-10-13,24,70.0,,0.7,16.799999999999997
2011-10-14,49,70.0,,0.7,34.3
2011-10-15,30,70.0,,0.7,21.0
2011-10-16,30,70.0,,0.7,21.0
2011-10-17,59,70.0,,0.7,41.3
2011-10-18,29,70.0,,0.7,20.299999999999997
2011-10-19,81,70.0,,0.7,56.699999999999996
2011-10-20,72,70.0,,0.7,50.4
2011-10-21,63,70.0,,0.7,44.099999999999994
2011-10-22,47,70.0,,0.7,32.9
2011-10-23,38,70.0,,0.7,26.599999999999998
2011-10-24,70,70.0,,0.7,49.0
2011-10-25,99,70.0,,0.7,69.3
2011-10-26,34,70.0,,0.7,23.799999999999997
2011-10-27,76,70.0,,0.7,53.199999999999996
2011-10-28,74,70.0,,0.7,51.8
2011-10-29,61,70.0,,0.7,42.699999999999996
2011-10-30,53,70.0,,0.7,37.099999999999994
2011-10-31,43,70.0,,0.7,30.099999999999998
2011-11-01,64,68.0,False,0.68,43.52
2011-11-02,74,68.0,,0.68,50.32
2011-11-03,54,68.0,,0.68,36.720000000000006
2011-11-04,49,68.0,,0.68,33.32
2011-11-05,17,68.0,,0.68,11.56
2011-11-06,75,68.0,,0.68,51.00000000000001
2011-11-07,94,68.0,,0.68,63.92
2011-11-08,52,68.0,,0.68,35.36
2011-11-09,85,68.0,,0.68,57.800000000000004
2011-11-10,86,68.0,,0.68,58.480000000000004
2011-11-11,64,68.0,,0.68,43.52
2011-11-12,17,68.0,,0.68,11.56
2011-11-13,49,68.0,,0.68,33.32
2011-11-14,59,68.0,,0.68,40.120000000000005
2011-11-15,66,68.0,,0.68,44.88
2011-11-16,71,68.0,,0.68,48.28
2011-11-17,100,68.0,,0.68,68.0
2011-11-18,62,68.0,,0.68,42.160000000000004
2011-11-19,25,68.0,,0.68,17.0
2011-11-20,16,68.0,,0.68,10.88
2011-11-21,40,68.0,,0.68,27.200000000000003
2011-11-22,46,68.0,,0.68,31.28
2011-11-23,64,68.0,,0.68,43.52
2011-11-24,0,68.0,,0.68,0.0
2011-11-25,33,68.0,,0.68,22.44
2011-11-26,51,68.0,,0.68,34.68
2011-11-27,57,68.0,,0.68,38.760000000000005
2011-11-28,57,68.0,,0.68,38.760000000000005
2011-11-29,63,68.0,,0.68,42.84
2011-11-30,57,68.0,,0.68,38.760000000000005
2011-12-01,36,61.0,False,0.61,21.96
2011-12-02,68,61.0,,0.61,41.48
2011-12-03,22,61.0,,0.61,13.42
2011-12-04,67,61.0,,0.61,40.87
2011-12-05,36,61.0,,0.61,21.96
2011-12-06,76,61.0,,0.61,46.36
2011-12-07,100,61.0,,0.61,61.0
2011-12-08,55,61.0,,0.61,33.55
2011-12-09,38,61.0,,0.61,23.18
2011-12-10,52,61.0,,0.61,31.72
2011-12-11,45,61.0,,0.61,27.45
2011-12-12,77,61.0,,0.61,46.97
2011-12-13,59,61.0,,0.61,35.99
2011-12-14,60,61.0,,0.61,36.6
2011-12-15,73,61.0,,0.61,44.53
2011-12-16,32,61.0,,0.61,19.52
2011-12-17,30,61.0,,0.61,18.3
2011-12-18,62,61.0,,0.61,37.82
2011-12-19,25,61.0,,0.61,15.25
2011-12-20,56,61.0,,0.61,34.16
2011-12-21,90,61.0,,0.61,54.9
2011-12-22,72,61.0,,0.61,43.92
2011-12-23,43,61.0,,0.61,26.23
2011-12-24,17,61.0,,0.61,10.37
2011-12-25,19,61.0,,0.61,11.59
2011-12-26,54,61.0,,0.61,32.94
2011-12-27,53,61.0,,0.61,32.33
2011-12-28,26,61.0,,0.61,15.86
2011-12-29,19,61.0,,0.61,11.59
2011-12-30,41,61.0,,0.61,25.009999999999998
2011-12-31,68,61.0,,0.61,41.48
2012-01-01,15,68.0,False,0.68,10.200000000000001
2012-01-02,18,68.0,,0.68,12.24
2012-01-03,78,68.0,,0.68,53.040000000000006
2012-01-04,60,68.0,,0.68,40.800000000000004
2012-01-05,49,68.0,,0.68,33.32
2012-01-06,72,68.0,,0.68,48.96
2012-01-07,20,68.0,,0.68,13.600000000000001
2012-01-08,65,68.0,,0.68,44.2
2012-01-09,48,68.0,,0.68,32.64
2012-01-10,100,68.0,,0.68,68.0
2012-01-11,48,68.0,,0.68,32.64
2012-01-12,74,68.0,,0.68,50.32
2012-01-13,71,68.0,,0.68,48.28
2012-01-14,26,68.0,,0.68,17.68
2012-01-15,13,68.0,,0.68,8.84
2012-01-16,76,68.0,,0.68,51.68000000000001
2012-01-17,21,68.0,,0.68,14.280000000000001
2012-01-18,46,68.0,,0.68,31.28
2012-01-19,42,68.0,,0.68,28.560000000000002
2012-01-20,43,68.0,,0.68,29.240000000000002
2012-01-21,19,68.0,,0.68,12.920000000000002
2012-01-22,25,68.0,,0.68,17.0
2012-01-23,61,68.0,,0.68,41.480000000000004
2012-01-24,67,68.0,,0.68,45.56
2012-01-25,31,68.0,,0.68,21.080000000000002
2012-01-26,42,68.0,,0.68,28.560000000000002
2012-01-27,81,68.0,,0.68,55.080000000000005
2012-01-28,38,68.0,,0.68,25.840000000000003
2012-01-29,32,68.0,,0.68,21.76
2012-01-30,51,68.0,,0.68,34.68
2012-01-31,76,68.0,,0.68,51.68000000000001
2012-02-01,84,70.0,False,0.7,58.8
2012-02-02,58,70.0,,0.7,40.599999999999994
2012-02-03,50,70.0,,0.7,35.0
2012-02-04,59,70.0,,0.7,41.3
2012-02-05,39,70.0,,0.7,27.299999999999997
2012-02-06,48,70.0,,0.7,33.599999999999994
2012-02-07,57,70.0,,0.7,39.9
2012-02-08,78,70.0,,0.7,54.599999999999994
2012-02-09,74,70.0,,0.7,51.8
2012-02-10,39,70.0,,0.7,27.299999999999997
2012-02-11,38,70.0,,0.7,26.599999999999998
2012-02-12,61,70.0,,0.7,42.699999999999996
2012-02-13,66,70.0,,0.7,46.199999999999996
2012-02-14,100,70.0,,0.7,70.0
2012-02-15,76,70.0,,0.7,53.199999999999996
2012-02-16,58,70.0,,0.7,40.599999999999994
2012-02-17,55,70.0,,0.7,38.5
2012-02-18,39,70.0,,0.7,27.299999999999997
2012-02-19,33,70.0,,0.7,23.099999999999998
2012-02-20,44,70.0,,0.7,30.799999999999997
2012-02-21,68,70.0,,0.7,47.599999999999994
2012-02-22,95,70.0,,0.7,66.5
2012-02-23,53,70.0,,0.7,37.099999999999994
2012-02-24,43,70.0,,0.7,30.099999999999998
2012-02-25,51,70.0,,0.7,35.699999999999996
2012-02-26,26,70.0,,0.7,18.2
2012-02-27,21,70.0,,0.7,14.7
2012-02-28,57,70.0,,0.7,39.9
2012-02-29,62,70.0,,0.7,43.4
2012-03-01,85,79.0,False,0.79,67.15
2012-03-02,100,79.0,,0.79,79.0
2012-03-03,14,79.0,,0.79,11.06
2012-03-04,44,79.0,,0.79,34.760000000000005
2012-03-05,51,79.0,,0.79,40.29
2012-03-06,48,79.0,,0.79,37.92
2012-03-07,79,79.0,,0.79,62.410000000000004
2012-03-08,43,79.0,,0.79,33.97
2012-03-09,77,79.0,,0.79,60.830000000000005
2012-03-10,39,79.0,,0.79,30.810000000000002
2012-03-11,79,79.0,,0.79,62.410000000000004
2012-03-12,54,79.0,,0.79,42.660000000000004
2012-03-13,80,79.0,,0.79,63.2
2012-03-14,54,79.0,,0.79,42.660000000000004
2012-03-15,93,79.0,,0.79,73.47
2012-03-16,45,79.0,,0.79,35.550000000000004
2012-03-17,68,79.0,,0.79,53.72
2012-03-18,68,79.0,,0.79,53.72
2012-03-19,48,79.0,,0.79,37.92
2012-03-20,52,79.0,,0.79,41.08
2012-03-21,48,79.0,,0.79,37.92
2012-03-22,27,79.0,,0.79,21.330000000000002
2012-03-23,45,79.0,,0.79,35.550000000000004
2012-03-24,13,79.0,,0.79,10.27
2012-03-25,27,79.0,,0.79,21.330000000000002
2012-03-26,69,79.0,,0.79,54.510000000000005
2012-03-27,69,79.0,,0.79,54.510000000000005
2012-03-28,53,79.0,,0.79,41.870000000000005
2012-03-29,60,79.0,,0.79,47.400000000000006
2012-03-30,57,79.0,,0.79,45.03
2012-03-31,45,79.0,,0.79,35.550000000000004
