date,SAVINGS_unscaled,SAVINGS_monthly,isPartial,scale,SAVINGS
2010-06-21,100,30.0,,0.3,30.0
2010-06-22,86,30.0,,0.3,25.8
2010-06-23,78,30.0,,0.3,23.4
2010-06-24,82,30.0,,0.3,24.599999999999998
2010-06-25,82,30.0,,0.3,24.599999999999998
2010-06-26,61,30.0,,0.3,18.3
2010-06-27,55,30.0,,0.3,16.5
2010-06-28,85,30.0,,0.3,25.5
2010-06-29,80,30.0,,0.3,24.0
2010-06-30,83,30.0,,0.3,24.9
2010-07-01,73,28.0,False,0.28,20.44
2010-07-02,100,28.0,,0.28,28.000000000000004
2010-07-03,47,28.0,,0.28,13.160000000000002
2010-07-04,54,28.0,,0.28,15.120000000000001
2010-07-05,56,28.0,,0.28,15.680000000000001
2010-07-06,85,28.0,,0.28,23.8
2010-07-07,78,28.0,,0.28,21.840000000000003
2010-07-08,89,28.0,,0.28,24.92
2010-07-09,88,28.0,,0.28,24.64
2010-07-10,57,28.0,,0.28,15.96
2010-07-11,48,28.0,,0.28,13.440000000000001
2010-07-12,68,28.0,,0.28,19.040000000000003
2010-07-13,72,28.0,,0.28,20.160000000000004
2010-07-14,81,28.0,,0.28,22.680000000000003
2010-07-15,79,28.0,,0.28,22.12
2010-07-16,84,28.0,,0.28,23.520000000000003
2010-07-17,56,28.0,,0.28,15.680000000000001
2010-07-18,43,28.0,,0.28,12.040000000000001
2010-07-19,81,28.0,,0.28,22.680000000000003
2010-07-20,83,28.0,,0.28,23.240000000000002
2010-07-21,63,28.0,,0.28,17.64
2010-07-22,78,28.0,,0.28,21.840000000000003
2010-07-23,79,28.0,,0.28,22.12
2010-07-24,61,28.0,,0.28,17.080000000000002
2010-07-25,56,28.0,,0.28,15.680000000000001
2010-07-26,81,28.0,,0.28,22.680000000000003
2010-07-27,74,28.0,,0.28,20.720000000000002
2010-07-28,80,28.0,,0.28,22.400000000000002
2010-07-29,80,28.0,,0.28,22.400000000000002
2010-07-30,67,28.0,,0.28,18.76
2010-07-31,72,28.0,,0.28,20.160000000000004
2010-08-01,51,30.0,False,0.3,15.299999999999999
2010-08-02,93,30.0,,0.3,27.9
2010-08-03,94,30.0,,0.3,28.2
2010-08-04,83,30.0,,0.3,24.9
2010-08-05,75,30.0,,0.3,22.5
2010-08-06,84,30.0,,0.3,25.2
2010-08-07,59,30.0,,0.3,17.7
2010-08-08,57,30.0,,0.3,17.099999999999998
2010-08-09,85,30.0,,0.3,25.5
2010-08-10,93,30.0,,0.3,27.9
2010-08-11,91,30.0,,0.3,27.3
2010-08-12,83,30.0,,0.3,24.9
2010-08-13,92,30.0,,0.3,27.599999999999998
2010-08-14,59,30.0,,0.3,17.7
2010-08-15,66,30.0,,0.3,19.8
2010-08-16,90,30.0,,0.3,27.0
2010-08-17,90,30.0,,0.3,27.0
2010-08-18,88,30.0,,0.3,26.4
2010-08-19,81,30.0,,0.3,24.3
2010-08-20,77,30.0,,0.3,23.099999999999998
2010-08-21,66,30.0,,0.3,19.8
2010-08-22,66,30.0,,0.3,19.8
2010-08-23,100,30.0,,0.3,30.0
2010-08-24,91,30.0,,0.3,27.3
2010-08-25,99,30.0,,0.3,29.7
2010-08-26,84,30.0,,0.3,25.2
2010-08-27,88,30.0,,0.3,26.4
2010-08-28,58,30.0,,0.3,17.4
2010-08-29,61,30.0,,0.3,18.3
2010-08-30,98,30.0,,0.3,29.4
2010-08-31,90,30.0,,0.3,27.0
2010-09-01,65,37.0,False,0.37,24.05
2010-09-02,66,37.0,,0.37,24.419999999999998
2010-09-03,64,37.0,,0.37,23.68
2010-09-04,51,37.0,,0.37,18.87
2010-09-05,43,37.0,,0.37,15.91
2010-09-06,48,37.0,,0.37,17.759999999999998
2010-09-07,78,37.0,,0.37,28.86
2010-09-08,67,37.0,,0.37,24.79
2010-09-09,68,37.0,,0.37,25.16
2010-09-10,62,37.0,,0.37,22.94
2010-09-11,51,37.0,,0.37,18.87
2010-09-12,46,37.0,,0.37,17.02
2010-09-13,69,37.0,,0.37,25.53
2010-09-14,69,37.0,,0.37,25.53
2010-09-15,74,37.0,,0.37,27.38
2010-09-16,67,37.0,,0.37,24.79
2010-09-17,72,37.0,,0.37,26.64
2010-09-18,49,37.0,,0.37,18.13
2010-09-19,48,37.0,,0.37,17.759999999999998
2010-09-20,87,37.0,,0.37,32.19
2010-09-21,87,37.0,,0.37,32.19
2010-09-22,97,37.0,,0.37,35.89
2010-09-23,74,37.0,,0.37,27.38
2010-09-24,69,37.0,,0.37,25.53
2010-09-25,59,37.0,,0.37,21.83
2010-09-26,76,37.0,,0.37,28.12
2010-09-27,100,37.0,,0.37,37.0
2010-09-28,87,37.0,,0.37,32.19
2010-09-29,75,37.0,,0.37,27.75
2010-09-30,83,37.0,,0.37,30.71
2010-10-01,10,72.0,False,0.72,7.199999999999999
2010-10-02,9,72.0,,0.72,6.4799999999999995
2010-10-03,12,72.0,,0.72,8.64
2010-10-04,15,72.0,,0.72,10.799999999999999
2010-10-05,13,72.0,,0.72,9.36
2010-10-06,12,72.0,,0.72,8.64
2010-10-07,12,72.0,,0.72,8.64
2010-10-08,11,72.0,,0.72,7.92
2010-10-09,8,72.0,,0.72,5.76
2010-10-10,11,72.0,,0.72,7.92
2010-10-11,14,72.0,,0.72,10.08
2010-10-12,13,72.0,,0.72,9.36
2010-10-13,12,72.0,,0.72,8.64
2010-10-14,12,72.0,,0.72,8.64
2010-10-15,12,72.0,,0.72,8.64
2010-10-16,11,72.0,,0.72,7.92
2010-10-17,12,72.0,,0.72,8.64
2010-10-18,16,72.0,,0.72,11.52
2010-10-19,14,72.0,,0.72,10.08
2010-10-20,15,72.0,,0.72,10.799999999999999
2010-10-21,14,72.0,,0.72,10.08
2010-10-22,14,72.0,,0.72,10.08
2010-10-23,16,72.0,,0.72,11.52
2010-10-24,19,72.0,,0.72,13.68
2010-10-25,23,72.0,,0.72,16.56
2010-10-26,17,72.0,,0.72,12.24
2010-10-27,18,72.0,,0.72,12.959999999999999
2010-10-28,18,72.0,,0.72,12.959999999999999
2010-10-29,26,72.0,,0.72,18.72
2010-10-30,35,72.0,,0.72,25.2
2010-10-31,100,72.0,,0.72,72.0
2010-11-01,74,61.0,False,0.61,45.14
2010-11-02,30,61.0,,0.61,18.3
2010-11-03,20,61.0,,0.61,12.2
2010-11-04,20,61.0,,0.61,12.2
2010-11-05,26,61.0,,0.61,15.86
2010-11-06,41,61.0,,0.61,25.009999999999998
2010-11-07,100,61.0,,0.61,61.0
2010-11-08,21,61.0,,0.61,12.81
2010-11-09,11,61.0,,0.61,6.71
2010-11-10,11,61.0,,0.61,6.71
2010-11-11,9,61.0,,0.61,5.49
2010-11-12,9,61.0,,0.61,5.49
2010-11-13,7,61.0,,0.61,4.27
2010-11-14,6,61.0,,0.61,3.66
2010-11-15,12,61.0,,0.61,7.32
2010-11-16,9,61.0,,0.61,5.49
2010-11-17,9,61.0,,0.61,5.49
2010-11-18,10,61.0,,0.61,6.1
2010-11-19,9,61.0,,0.61,5.49
2010-11-20,7,61.0,,0.61,4.27
2010-11-21,6,61.0,,0.61,3.66
2010-11-22,9,61.0,,0.61,5.49
2010-11-23,9,61.0,,0.61,5.49
2010-11-24,9,61.0,,0.61,5.49
2010-11-25,5,61.0,,0.61,3.05
2010-11-26,7,61.0,,0.61,4.27
2010-11-27,7,61.0,,0.61,4.27
2010-11-28,6,61.0,,0.61,3.66
2010-11-29,9,61.0,,0.61,5.49
2010-11-30,9,61.0,,0.61,5.49
2010-12-01,87,30.0,False,0.3,26.099999999999998
2010-12-02,74,30.0,,0.3,22.2
2010-12-03,70,30.0,,0.3,21.0
2010-12-04,68,30.0,,0.3,20.4
2010-12-05,57,30.0,,0.3,17.099999999999998
2010-12-06,86,30.0,,0.3,25.8
2010-12-07,81,30.0,,0.3,24.3
2010-12-08,83,30.0,,0.3,24.9
2010-12-09,73,30.0,,0.3,21.9
2010-12-10,81,30.0,,0.3,24.3
2010-12-11,59,30.0,,0.3,17.7
2010-12-12,55,30.0,,0.3,16.5
2010-12-13,87,30.0,,0.3,26.099999999999998
2010-12-14,82,30.0,,0.3,24.599999999999998
2010-12-15,77,30.0,,0.3,23.099999999999998
2010-12-16,69,30.0,,0.3,20.7
2010-12-17,87,30.0,,0.3,26.099999999999998
2010-12-18,59,30.0,,0.3,17.7
2010-12-19,49,30.0,,0.3,14.7
2010-12-20,85,30.0,,0.3,25.5
2010-12-21,78,30.0,,0.3,23.4
2010-12-22,68,30.0,,0.3,20.4
2010-12-23,77,30.0,,0.3,23.099999999999998
2010-12-24,59,30.0,,0.3,17.7
2010-12-25,51,30.0,,0.3,15.299999999999999
2010-12-26,41,30.0,,0.3,12.299999999999999
2010-12-27,86,30.0,,0.3,25.8
2010-12-28,90,30.0,,0.3,27.0
2010-12-29,91,30.0,,0.3,27.3
2010-12-30,91,30.0,,0.3,27.3
2010-12-31,100,30.0,,0.3,30.0
2011-01-01,58,37.0,False,0.37,21.46
2011-01-02,66,37.0,,0.37,24.419999999999998
2011-01-03,100,37.0,,0.37,37.0
2011-01-04,90,37.0,,0.37,33.3
2011-01-05,83,37.0,,0.37,30.71
2011-01-06,81,37.0,,0.37,29.97
2011-01-07,84,37.0,,0.37,31.08
2011-01-08,59,37.0,,0.37,21.83
2011-01-09,54,37.0,,0.37,19.98
2011-01-10,85,37.0,,0.37,31.45
2011-01-11,81,37.0,,0.37,29.97
2011-01-12,73,37.0,,0.37,27.009999999999998
2011-01-13,80,37.0,,0.37,29.6
2011-01-14,85,37.0,,0.37,31.45
2011-01-15,72,37.0,,0.37,26.64
2011-01-16,62,37.0,,0.37,22.94
2011-01-17,75,37.0,,0.37,27.75
2011-01-18,75,37.0,,0.37,27.75
2011-01-19,84,37.0,,0.37,31.08
2011-01-20,79,37.0,,0.37,29.23
2011-01-21,86,37.0,,0.37,31.82
2011-01-22,66,37.0,,0.37,24.419999999999998
2011-01-23,62,37.0,,0.37,22.94
2011-01-24,77,37.0,,0.37,28.49
2011-01-25,77,37.0,,0.37,28.49
2011-01-26,77,37.0,,0.37,28.49
2011-01-27,83,37.0,,0.37,30.71
2011-01-28,73,37.0,,0.37,27.009999999999998
2011-01-29,63,37.0,,0.37,23.31
2011-01-30,67,37.0,,0.37,24.79
2011-01-31,79,37.0,,0.37,29.23
2011-02-01,69,41.0,False,0.41,28.29
2011-02-02,67,41.0,,0.41,27.47
2011-02-03,68,41.0,,0.41,27.88
2011-02-04,63,41.0,,0.41,25.83
2011-02-05,57,41.0,,0.41,23.369999999999997
2011-02-06,41,41.0,,0.41,16.81
2011-02-07,67,41.0,,0.41,27.47
2011-02-08,71,41.0,,0.41,29.11
2011-02-09,67,41.0,,0.41,27.47
2011-02-10,68,41.0,,0.41,27.88
2011-02-11,73,41.0,,0.41,29.93
2011-02-12,73,41.0,,0.41,29.93
2011-02-13,60,41.0,,0.41,24.599999999999998
2011-02-14,80,41.0,,0.41,32.8
2011-02-15,85,41.0,,0.41,34.85
2011-02-16,79,41.0,,0.41,32.39
2011-02-17,69,41.0,,0.41,28.29
2011-02-18,74,41.0,,0.41,30.34
2011-02-19,57,41.0,,0.41,23.369999999999997
2011-02-20,64,41.0,,0.41,26.24
2011-02-21,67,41.0,,0.41,27.47
2011-02-22,75,41.0,,0.41,30.749999999999996
2011-02-23,80,41.0,,0.41,32.8
2011-02-24,74,41.0,,0.41,30.34
2011-02-25,81,41.0,,0.41,33.21
2011-02-26,69,41.0,,0.41,28.29
2011-02-27,80,41.0,,0.41,32.8
2011-02-28,100,41.0,,0.41,41.0
2011-03-01,15,67.0,False,0.67,10.05
2011-03-02,15,67.0,,0.67,10.05
2011-03-03,14,67.0,,0.67,9.38
2011-03-04,15,67.0,,0.67,10.05
2011-03-05,14,67.0,,0.67,9.38
2011-03-06,20,67.0,,0.67,13.4
2011-03-07,20,67.0,,0.67,13.4
2011-03-08,18,67.0,,0.67,12.06
2011-03-09,19,67.0,,0.67,12.73
2011-03-10,19,67.0,,0.67,12.73
2011-03-11,23,67.0,,0.67,15.41
2011-03-12,40,67.0,,0.67,26.8
2011-03-13,100,67.0,,0.67,67.0
2011-03-14,19,67.0,,0.67,12.73
2011-03-15,13,67.0,,0.67,8.71
2011-03-16,10,67.0,,0.67,6.7
2011-03-17,9,67.0,,0.67,6.03
2011-03-18,8,67.0,,0.67,5.36
2011-03-19,7,67.0,,0.67,4.69
2011-03-20,6,67.0,,0.67,4.0200000000000005
2011-03-21,8,67.0,,0.67,5.36
2011-03-22,9,67.0,,0.67,6.03
2011-03-23,8,67.0,,0.67,5.36
2011-03-24,8,67.0,,0.67,5.36
2011-03-25,8,67.0,,0.67,5.36
2011-03-26,6,67.0,,0.67,4.0200000000000005
2011-03-27,6,67.0,,0.67,4.0200000000000005
2011-03-28,9,67.0,,0.67,6.03
2011-03-29,8,67.0,,0.67,5.36
2011-03-30,8,67.0,,0.67,5.36
2011-03-31,8,67.0,,0.67,5.36
2011-04-01,96,32.0,False,0.32,30.72
2011-04-02,75,32.0,,0.32,24.0
2011-04-03,69,32.0,,0.32,22.080000000000002
2011-04-04,90,32.0,,0.32,28.8
2011-04-05,86,32.0,,0.32,27.52
2011-04-06,83,32.0,,0.32,26.560000000000002
2011-04-07,79,32.0,,0.32,25.28
2011-04-08,88,32.0,,0.32,28.16
2011-04-09,69,32.0,,0.32,22.080000000000002
2011-04-10,68,32.0,,0.32,21.76
2011-04-11,78,32.0,,0.32,24.96
2011-04-12,100,32.0,,0.32,32.0
2011-04-13,89,32.0,,0.32,28.48
2011-04-14,93,32.0,,0.32,29.76
2011-04-15,86,32.0,,0.32,27.52
2011-04-16,74,32.0,,0.32,23.68
2011-04-17,74,32.0,,0.32,23.68
2011-04-18,92,32.0,,0.32,29.44
2011-04-19,77,32.0,,0.32,24.64
2011-04-20,85,32.0,,0.32,27.2
2011-04-21,81,32.0,,0.32,25.92
2011-04-22,90,32.0,,0.32,28.8
2011-04-23,67,32.0,,0.32,21.44
2011-04-24,49,32.0,,0.32,15.68
2011-04-25,92,32.0,,0.32,29.44
2011-04-26,86,32.0,,0.32,27.52
2011-04-27,79,32.0,,0.32,25.28
2011-04-28,77,32.0,,0.32,24.64
2011-04-29,89,32.0,,0.32,28.48
2011-04-30,63,32.0,,0.32,20.16
2011-05-01,68,29.0,False,0.29,19.72
2011-05-02,92,29.0,,0.29,26.68
2011-05-03,86,29.0,,0.29,24.939999999999998
2011-05-04,100,29.0,,0.29,28.999999999999996
2011-05-05,86,29.0,,0.29,24.939999999999998
2011-05-06,80,29.0,,0.29,23.2
2011-05-07,75,29.0,,0.29,21.75
2011-05-08,54,29.0,,0.29,15.659999999999998
2011-05-09,93,29.0,,0.29,26.97
2011-05-10,84,29.0,,0.29,24.36
2011-05-11,90,29.0,,0.29,26.099999999999998
2011-05-12,82,29.0,,0.29,23.779999999999998
2011-05-13,88,29.0,,0.29,25.52
2011-05-14,69,29.0,,0.29,20.009999999999998
2011-05-15,59,29.0,,0.29,17.11
2011-05-16,89,29.0,,0.29,25.81
2011-05-17,89,29.0,,0.29,25.81
2011-05-18,97,29.0,,0.29,28.13
2011-05-19,89,29.0,,0.29,25.81
2011-05-20,80,29.0,,0.29,23.2
2011-05-21,73,29.0,,0.29,21.169999999999998
2011-05-22,68,29.0,,0.29,19.72
2011-05-23,93,29.0,,0.29,26.97
2011-05-24,92,29.0,,0.29,26.68
2011-05-25,80,29.0,,0.29,23.2
2011-05-26,87,29.0,,0.29,25.229999999999997
2011-05-27,89,29.0,,0.29,25.81
2011-05-28,65,29.0,,0.29,18.849999999999998
2011-05-29,63,29.0,,0.29,18.27
2011-05-30,63,29.0,,0.29,18.27
2011-05-31,93,29.0,,0.29,26.97
2011-06-01,77,31.0,False,0.31,23.87
2011-06-02,76,31.0,,0.31,23.56
2011-06-03,84,31.0,,0.31,26.04
2011-06-04,64,31.0,,0.31,19.84
2011-06-05,48,31.0,,0.31,14.879999999999999
2011-06-06,83,31.0,,0.31,25.73
2011-06-07,72,31.0,,0.31,22.32
2011-06-08,67,31.0,,0.31,20.77
2011-06-09,77,31.0,,0.31,23.87
2011-06-10,81,31.0,,0.31,25.11
2011-06-11,60,31.0,,0.31,18.6
2011-06-12,61,31.0,,0.31,18.91
2011-06-13,78,31.0,,0.31,24.18
2011-06-14,75,31.0,,0.31,23.25
2011-06-15,100,31.0,,0.31,31.0
2011-06-16,83,31.0,,0.31,25.73
2011-06-17,82,31.0,,0.31,25.419999999999998
2011-06-18,63,31.0,,0.31,19.53
2011-06-19,58,31.0,,0.31,17.98
2011-06-20,79,31.0,,0.31,24.49
2011-06-21,73,31.0,,0.31,22.63
2011-06-22,81,31.0,,0.31,25.11
2011-06-23,69,31.0,,0.31,21.39
2011-06-24,89,31.0,,0.31,27.59
2011-06-25,58,31.0,,0.31,17.98
2011-06-26,60,31.0,,0.31,18.6
2011-06-27,83,31.0,,0.31,25.73
2011-06-28,72,31.0,,0.31,22.32
2011-06-29,81,31.0,,0.31,25.11
2011-06-30,88,31.0,,0.31,27.28
2011-07-01,100,30.0,False,0.3,30.0
2011-07-02,59,30.0,,0.3,17.7
2011-07-03,47,30.0,,0.3,14.1
2011-07-04,48,30.0,,0.3,14.399999999999999
2011-07-05,85,30.0,,0.3,25.5
2011-07-06,82,30.0,,0.3,24.599999999999998
2011-07-07,89,30.0,,0.3,26.7
2011-07-08,82,30.0,,0.3,24.599999999999998
2011-07-09,57,30.0,,0.3,17.099999999999998
2011-07-10,57,30.0,,0.3,17.099999999999998
2011-07-11,80,30.0,,0.3,24.0
2011-07-12,86,30.0,,0.3,25.8
2011-07-13,82,30.0,,0.3,24.599999999999998
2011-07-14,84,30.0,,0.3,25.2
2011-07-15,94,30.0,,0.3,28.2
2011-07-16,73,30.0,,0.3,21.9
2011-07-17,49,30.0,,0.3,14.7
2011-07-18,78,30.0,,0.3,23.4
2011-07-19,92,30.0,,0.3,27.599999999999998
2011-07-20,74,30.0,,0.3,22.2
2011-07-21,81,30.0,,0.3,24.3
2011-07-22,87,30.0,,0.3,26.099999999999998
2011-07-23,62,30.0,,0.3,18.599999999999998
2011-07-24,56,30.0,,0.3,16.8
2011-07-25,84,30.0,,0.3,25.2
2011-07-26,81,30.0,,0.3,24.3
2011-07-27,79,30.0,,0.3,23.7
2011-07-28,85,30.0,,0.3,25.5
2011-07-29,84,30.0,,0.3,25.2
2011-07-30,70,30.0,,0.3,21.0
2011-07-31,57,30.0,,0.3,17.099999999999998
2011-08-01,83,33.0,False,0.33,27.39
2011-08-02,83,33.0,,0.33,27.39
2011-08-03,80,33.0,,0.33,26.400000000000002
2011-08-04,88,33.0,,0.33,29.040000000000003
2011-08-05,85,33.0,,0.33,28.05
2011-08-06,67,33.0,,0.33,22.11
2011-08-07,56,33.0,,0.33,18.48
2011-08-08,100,33.0,,0.33,33.0
2011-08-09,82,33.0,,0.33,27.060000000000002
2011-08-10,81,33.0,,0.33,26.73
2011-08-11,88,33.0,,0.33,29.040000000000003
2011-08-12,92,33.0,,0.33,30.360000000000003
2011-08-13,74,33.0,,0.33,24.42
2011-08-14,57,33.0,,0.33,18.810000000000002
2011-08-15,87,33.0,,0.33,28.71
2011-08-16,83,33.0,,0.33,27.39
2011-08-17,76,33.0,,0.33,25.080000000000002
2011-08-18,82,33.0,,0.33,27.060000000000002
2011-08-19,86,33.0,,0.33,28.380000000000003
2011-08-20,60,33.0,,0.33,19.8
2011-08-21,57,33.0,,0.33,18.810000000000002
2011-08-22,89,33.0,,0.33,29.37
2011-08-23,87,33.0,,0.33,28.71
2011-08-24,82,33.0,,0.33,27.060000000000002
2011-08-25,86,33.0,,0.33,28.380000000000003
2011-08-26,73,33.0,,0.33,24.09
2011-08-27,62,33.0,,0.33,20.46
2011-08-28,48,33.0,,0.33,15.84
2011-08-29,79,33.0,,0.33,26.07
2011-08-30,81,33.0,,0.33,26.73
2011-08-31,89,33.0,,0.33,29.37
2011-09-01,58,41.0,False,0.41,23.779999999999998
2011-09-02,61,41.0,,0.41,25.009999999999998
2011-09-03,40,41.0,,0.41,16.4
2011-09-04,42,41.0,,0.41,17.22
2011-09-05,47,41.0,,0.41,19.27
2011-09-06,77,41.0,,0.41,31.569999999999997
2011-09-07,68,41.0,,0.41,27.88
2011-09-08,61,41.0,,0.41,25.009999999999998
2011-09-09,62,41.0,,0.41,25.419999999999998
2011-09-10,45,41.0,,0.41,18.45
2011-09-11,55,41.0,,0.41,22.549999999999997
2011-09-12,67,41.0,,0.41,27.47
2011-09-13,70,41.0,,0.41,28.7
2011-09-14,71,41.0,,0.41,29.11
2011-09-15,70,41.0,,0.41,28.7
2011-09-16,72,41.0,,0.41,29.52
2011-09-17,60,41.0,,0.41,24.599999999999998
2011-09-18,53,41.0,,0.41,21.73
2011-09-19,74,41.0,,0.41,30.34
2011-09-20,80,41.0,,0.41,32.8
2011-09-21,83,41.0,,0.41,34.03
2011-09-22,74,41.0,,0.41,30.34
2011-09-23,82,41.0,,0.41,33.62
2011-09-24,71,41.0,,0.41,29.11
2011-09-25,77,41.0,,0.41,31.569999999999997
2011-09-26,100,41.0,,0.41,41.0
2011-09-27,82,41.0,,0.41,33.62
2011-09-28,75,41.0,,0.41,30.749999999999996
2011-09-29,76,41.0,,0.41,31.159999999999997
2011-09-30,84,41.0,,0.41,34.44
2011-10-01,14,77.0,False,0.77,10.780000000000001
2011-10-02,15,77.0,,0.77,11.55
2011-10-03,19,77.0,,0.77,14.63
2011-10-04,15,77.0,,0.77,11.55
2011-10-05,16,77.0,,0.77,12.32
2011-10-06,16,77.0,,0.77,12.32
2011-10-07,14,77.0,,0.77,10.780000000000001
2011-10-08,12,77.0,,0.77,9.24
2011-10-09,16,77.0,,0.77,12.32
2011-10-10,19,77.0,,0.77,14.63
2011-10-11,18,77.0,,0.77,13.86
2011-10-12,15,77.0,,0.77,11.55
2011-10-13,15,77.0,,0.77,11.55
2011-10-14,14,77.0,,0.77,10.780000000000001
2011-10-15,16,77.0,,0.77,12.32
2011-10-16,18,77.0,,0.77,13.86
2011-10-17,21,77.0,,0.77,16.17
2011-10-18,17,77.0,,0.77,13.09
2011-10-19,19,77.0,,0.77,14.63
2011-10-20,17,77.0,,0.77,13.09
2011-10-21,18,77.0,,0.77,13.86
2011-10-22,20,77.0,,0.77,15.4
2011-10-23,25,77.0,,0.77,19.25
2011-10-24,28,77.0,,0.77,21.560000000000002
2011-10-25,24,77.0,,0.77,18.48
2011-10-26,23,77.0,,0.77,17.71
2011-10-27,24,77.0,,0.77,18.48
2011-10-28,29,77.0,,0.77,22.330000000000002
2011-10-29,38,77.0,,0.77,29.26
2011-10-30,100,77.0,,0.77,77.0
2011-10-31,59,77.0,,0.77,45.43
2011-11-01,30,59.0,False,0.59,17.7
2011-11-02,21,59.0,,0.59,12.389999999999999
2011-11-03,20,59.0,,0.59,11.799999999999999
2011-11-04,25,59.0,,0.59,14.75
2011-11-05,40,59.0,,0.59,23.599999999999998
2011-11-06,100,59.0,,0.59,59.0
2011-11-07,18,59.0,,0.59,10.62
2011-11-08,11,59.0,,0.59,6.489999999999999
2011-11-09,9,59.0,,0.59,5.31
2011-11-10,9,59.0,,0.59,5.31
2011-11-11,8,59.0,,0.59,4.72
2011-11-12,6,59.0,,0.59,3.54
2011-11-13,6,59.0,,0.59,3.54
2011-11-14,8,59.0,,0.59,4.72
2011-11-15,9,59.0,,0.59,5.31
2011-11-16,8,59.0,,0.59,4.72
2011-11-17,7,59.0,,0.59,4.13
2011-11-18,8,59.0,,0.59,4.72
2011-11-19,6,59.0,,0.59,3.54
2011-11-20,6,59.0,,0.59,3.54
2011-11-21,7,59.0,,0.59,4.13
2011-11-22,7,59.0,,0.59,4.13
2011-11-23,8,59.0,,0.59,4.72
2011-11-24,5,59.0,,0.59,2.9499999999999997
2011-11-25,7,59.0,,0.59,4.13
2011-11-26,6,59.0,,0.59,3.54
2011-11-27,6,59.0,,0.59,3.54
2011-11-28,8,59.0,,0.59,4.72
2011-11-29,8,59.0,,0.59,4.72
2011-11-30,8,59.0,,0.59,4.72
2011-12-01,84,32.0,False,0.32,26.88
2011-12-02,100,32.0,,0.32,32.0
2011-12-03,65,32.0,,0.32,20.8
2011-12-04,58,32.0,,0.32,18.56
2011-12-05,76,32.0,,0.32,24.32
2011-12-06,89,32.0,,0.32,28.48
2011-12-07,74,32.0,,0.32,23.68
2011-12-08,79,32.0,,0.32,25.28
2011-12-09,84,32.0,,0.32,26.88
2011-12-10,63,32.0,,0.32,20.16
2011-12-11,51,32.0,,0.32,16.32
2011-12-12,79,32.0,,0.32,25.28
2011-12-13,87,32.0,,0.32,27.84
2011-12-14,80,32.0,,0.32,25.6
2011-12-15,78,32.0,,0.32,24.96
2011-12-16,85,32.0,,0.32,27.2
2011-12-17,62,32.0,,0.32,19.84
2011-12-18,57,32.0,,0.32,18.240000000000002
2011-12-19,82,32.0,,0.32,26.240000000000002
2011-12-20,79,32.0,,0.32,25.28
2011-12-21,79,32.0,,0.32,25.28
2011-12-22,86,32.0,,0.32,27.52
2011-12-23,90,32.0,,0.32,28.8
2011-12-24,51,32.0,,0.32,16.32
2011-12-25,45,32.0,,0.32,14.4
2011-12-26,66,32.0,,0.32,21.12
2011-12-27,94,32.0,,0.32,30.080000000000002
2011-12-28,88,32.0,,0.32,28.16
2011-12-29,94,32.0,,0.32,30.080000000000002
2011-12-30,99,32.0,,0.32,31.68
2011-12-31,72,32.0,,0.32,23.04
2012-01-01,53,35.0,False,0.35,18.549999999999997
2012-01-02,68,35.0,,0.35,23.799999999999997
2012-01-03,100,35.0,,0.35,35.0
2012-01-04,80,35.0,,0.35,28.0
2012-01-05,75,35.0,,0.35,26.25
2012-01-06,72,35.0,,0.35,25.2
2012-01-07,63,35.0,,0.35,22.049999999999997
2012-01-08,54,35.0,,0.35,18.9
2012-01-09,75,35.0,,0.35,26.25
2012-01-10,76,35.0,,0.35,26.599999999999998
2012-01-11,70,35.0,,0.35,24.5
2012-01-12,73,35.0,,0.35,25.549999999999997
2012-01-13,75,35.0,,0.35,26.25
2012-01-14,66,35.0,,0.35,23.099999999999998
2012-01-15,50,35.0,,0.35,17.5
2012-01-16,71,35.0,,0.35,24.849999999999998
2012-01-17,82,35.0,,0.35,28.7
2012-01-18,73,35.0,,0.35,25.549999999999997
2012-01-19,75,35.0,,0.35,26.25
2012-01-20,70,35.0,,0.35,24.5
2012-01-21,66,35.0,,0.35,23.099999999999998
2012-01-22,51,35.0,,0.35,17.849999999999998
2012-01-23,71,35.0,,0.35,24.849999999999998
2012-01-24,74,35.0,,0.35,25.9
2012-01-25,78,35.0,,0.35,27.299999999999997
2012-01-26,71,35.0,,0.35,24.849999999999998
2012-01-27,76,35.0,,0.35,26.599999999999998
2012-01-28,66,35.0,,0.35,23.099999999999998
2012-01-29,60,35.0,,0.35,21.0
2012-01-30,80,35.0,,0.35,28.0
2012-01-31,76,35.0,,0.35,26.599999999999998
2012-02-01,60,41.0,False,0.41,24.599999999999998
2012-02-02,60,41.0,,0.41,24.599999999999998
2012-02-03,57,41.0,,0.41,23.369999999999997
2012-02-04,54,41.0,,0.41,22.139999999999997
2012-02-05,46,41.0,,0.41,18.86
2012-02-06,57,41.0,,0.41,23.369999999999997
2012-02-07,64,41.0,,0.41,26.24
2012-02-08,63,41.0,,0.41,25.83
2012-02-09,61,41.0,,0.41,25.009999999999998
2012-02-10,60,41.0,,0.41,24.599999999999998
2012-02-11,50,41.0,,0.41,20.5
2012-02-12,51,41.0,,0.41,20.91
2012-02-13,65,41.0,,0.41,26.65
2012-02-14,66,41.0,,0.41,27.06
2012-02-15,67,41.0,,0.41,27.47
2012-02-16,65,41.0,,0.41,26.65
2012-02-17,63,41.0,,0.41,25.83
