date,PRICE OF GOLD_unscaled,PRICE OF GOLD_monthly,isPartial,scale,PRICE OF GOLD
2014-05-14,80,30.0,,0.3,24.0
2014-05-15,91,30.0,,0.3,27.3
2014-05-16,84,30.0,,0.3,25.2
2014-05-17,78,30.0,,0.3,23.4
2014-05-18,58,30.0,,0.3,17.4
2014-05-19,84,30.0,,0.3,25.2
2014-05-20,76,30.0,,0.3,22.8
2014-05-21,62,30.0,,0.3,18.599999999999998
2014-05-22,77,30.0,,0.3,23.099999999999998
2014-05-23,88,30.0,,0.3,26.4
2014-05-24,99,30.0,,0.3,29.7
2014-05-25,63,30.0,,0.3,18.9
2014-05-26,73,30.0,,0.3,21.9
2014-05-27,72,30.0,,0.3,21.599999999999998
2014-05-28,89,30.0,,0.3,26.7
2014-05-29,88,30.0,,0.3,26.4
2014-05-30,81,30.0,,0.3,24.3
2014-05-31,87,30.0,,0.3,26.099999999999998
2014-06-01,61,29.0,False,0.29,17.689999999999998
2014-06-02,66,29.0,,0.29,19.139999999999997
2014-06-03,69,29.0,,0.29,20.009999999999998
2014-06-04,59,29.0,,0.29,17.11
2014-06-05,70,29.0,,0.29,20.299999999999997
2014-06-06,81,29.0,,0.29,23.49
2014-06-07,100,29.0,,0.29,28.999999999999996
2014-06-08,57,29.0,,0.29,16.529999999999998
2014-06-09,68,29.0,,0.29,19.72
2014-06-10,63,29.0,,0.29,18.27
2014-06-11,78,29.0,,0.29,22.619999999999997
2014-06-12,79,29.0,,0.29,22.91
2014-06-13,77,29.0,,0.29,22.33
2014-06-14,67,29.0,,0.29,19.43
2014-06-15,59,29.0,,0.29,17.11
2014-06-16,75,29.0,,0.29,21.75
2014-06-17,67,29.0,,0.29,19.43
2014-06-18,91,29.0,,0.29,26.389999999999997
2014-06-19,67,29.0,,0.29,19.43
2014-06-20,75,29.0,,0.29,21.75
2014-06-21,57,29.0,,0.29,16.529999999999998
2014-06-22,55,29.0,,0.29,15.95
2014-06-23,84,29.0,,0.29,24.36
2014-06-24,70,29.0,,0.29,20.299999999999997
2014-06-25,73,29.0,,0.29,21.169999999999998
2014-06-26,95,29.0,,0.29,27.549999999999997
2014-06-27,88,29.0,,0.29,25.52
2014-06-28,65,29.0,,0.29,18.849999999999998
2014-06-29,55,29.0,,0.29,15.95
2014-06-30,66,29.0,,0.29,19.139999999999997
2014-07-01,99,30.0,False,0.3,29.7
2014-07-02,85,30.0,,0.3,25.5
2014-07-03,67,30.0,,0.3,20.099999999999998
2014-07-04,47,30.0,,0.3,14.1
2014-07-05,57,30.0,,0.3,17.099999999999998
2014-07-06,72,30.0,,0.3,21.599999999999998
2014-07-07,83,30.0,,0.3,24.9
2014-07-08,68,30.0,,0.3,20.4
2014-07-09,62,30.0,,0.3,18.599999999999998
2014-07-10,86,30.0,,0.3,25.8
2014-07-11,76,30.0,,0.3,22.8
2014-07-12,50,30.0,,0.3,15.0
2014-07-13,64,30.0,,0.3,19.2
2014-07-14,76,30.0,,0.3,22.8
2014-07-15,90,30.0,,0.3,27.0
2014-07-16,55,30.0,,0.3,16.5
2014-07-17,70,30.0,,0.3,21.0
2014-07-18,100,30.0,,0.3,30.0
2014-07-19,85,30.0,,0.3,25.5
2014-07-20,79,30.0,,0.3,23.7
2014-07-21,52,30.0,,0.3,15.6
2014-07-22,72,30.0,,0.3,21.599999999999998
2014-07-23,74,30.0,,0.3,22.2
2014-07-24,44,30.0,,0.3,13.2
2014-07-25,81,30.0,,0.3,24.3
2014-07-26,69,30.0,,0.3,20.7
2014-07-27,46,30.0,,0.3,13.799999999999999
2014-07-28,58,30.0,,0.3,17.4
2014-07-29,76,30.0,,0.3,22.8
2014-07-30,83,30.0,,0.3,24.9
2014-07-31,67,30.0,,0.3,20.099999999999998
2014-08-01,55,26.0,False,0.26,14.3
2014-08-02,49,26.0,,0.26,12.74
2014-08-03,60,26.0,,0.26,15.600000000000001
2014-08-04,60,26.0,,0.26,15.600000000000001
2014-08-05,73,26.0,,0.26,18.98
2014-08-06,63,26.0,,0.26,16.38
2014-08-07,62,26.0,,0.26,16.12
2014-08-08,71,26.0,,0.26,18.46
2014-08-09,62,26.0,,0.26,16.12
2014-08-10,48,26.0,,0.26,12.48
2014-08-11,48,26.0,,0.26,12.48
2014-08-12,66,26.0,,0.26,17.16
2014-08-13,64,26.0,,0.26,16.64
2014-08-14,61,26.0,,0.26,15.860000000000001
2014-08-15,51,26.0,,0.26,13.26
2014-08-16,36,26.0,,0.26,9.36
2014-08-17,53,26.0,,0.26,13.780000000000001
2014-08-18,54,26.0,,0.26,14.040000000000001
2014-08-19,53,26.0,,0.26,13.780000000000001
2014-08-20,72,26.0,,0.26,18.72
2014-08-21,71,26.0,,0.26,18.46
2014-08-22,46,26.0,,0.26,11.96
2014-08-23,74,26.0,,0.26,19.240000000000002
2014-08-24,58,26.0,,0.26,15.08
2014-08-25,60,26.0,,0.26,15.600000000000001
2014-08-26,100,26.0,,0.26,26.0
2014-08-27,65,26.0,,0.26,16.900000000000002
2014-08-28,59,26.0,,0.26,15.34
2014-08-29,58,26.0,,0.26,15.08
2014-08-30,63,26.0,,0.26,16.38
2014-08-31,48,26.0,,0.26,12.48
2014-09-01,52,26.0,False,0.26,13.52
2014-09-02,55,26.0,,0.26,14.3
2014-09-03,74,26.0,,0.26,19.240000000000002
2014-09-04,74,26.0,,0.26,19.240000000000002
2014-09-05,83,26.0,,0.26,21.580000000000002
2014-09-06,57,26.0,,0.26,14.82
2014-09-07,66,26.0,,0.26,17.16
2014-09-08,91,26.0,,0.26,23.66
2014-09-09,75,26.0,,0.26,19.5
2014-09-10,56,26.0,,0.26,14.56
2014-09-11,75,26.0,,0.26,19.5
2014-09-12,91,26.0,,0.26,23.66
2014-09-13,67,26.0,,0.26,17.42
2014-09-14,59,26.0,,0.26,15.34
2014-09-15,68,26.0,,0.26,17.68
2014-09-16,60,26.0,,0.26,15.600000000000001
2014-09-17,73,26.0,,0.26,18.98
2014-09-18,72,26.0,,0.26,18.72
2014-09-19,79,26.0,,0.26,20.54
2014-09-20,69,26.0,,0.26,17.94
2014-09-21,67,26.0,,0.26,17.42
2014-09-22,100,26.0,,0.26,26.0
2014-09-23,73,26.0,,0.26,18.98
2014-09-24,89,26.0,,0.26,23.14
2014-09-25,87,26.0,,0.26,22.62
2014-09-26,71,26.0,,0.26,18.46
2014-09-27,60,26.0,,0.26,15.600000000000001
2014-09-28,100,26.0,,0.26,26.0
2014-09-29,79,26.0,,0.26,20.54
2014-09-30,64,26.0,,0.26,16.64
2014-10-01,60,32.0,False,0.32,19.2
2014-10-02,79,32.0,,0.32,25.28
2014-10-03,73,32.0,,0.32,23.36
2014-10-04,60,32.0,,0.32,19.2
2014-10-05,66,32.0,,0.32,21.12
2014-10-06,64,32.0,,0.32,20.48
2014-10-07,70,32.0,,0.32,22.400000000000002
2014-10-08,69,32.0,,0.32,22.080000000000002
2014-10-09,83,32.0,,0.32,26.560000000000002
2014-10-10,70,32.0,,0.32,22.400000000000002
2014-10-11,39,32.0,,0.32,12.48
2014-10-12,63,32.0,,0.32,20.16
2014-10-13,83,32.0,,0.32,26.560000000000002
2014-10-14,75,32.0,,0.32,24.0
2014-10-15,85,32.0,,0.32,27.2
2014-10-16,100,32.0,,0.32,32.0
2014-10-17,96,32.0,,0.32,30.72
2014-10-18,86,32.0,,0.32,27.52
2014-10-19,59,32.0,,0.32,18.88
2014-10-20,91,32.0,,0.32,29.12
2014-10-21,51,32.0,,0.32,16.32
2014-10-22,63,32.0,,0.32,20.16
2014-10-23,78,32.0,,0.32,24.96
2014-10-24,80,32.0,,0.32,25.6
2014-10-25,63,32.0,,0.32,20.16
2014-10-26,58,32.0,,0.32,18.56
2014-10-27,72,32.0,,0.32,23.04
2014-10-28,41,32.0,,0.32,13.120000000000001
2014-10-29,44,32.0,,0.32,14.08
2014-10-30,42,32.0,,0.32,13.44
2014-10-31,56,32.0,,0.32,17.92
2014-11-01,73,33.0,False,0.33,24.09
2014-11-02,51,33.0,,0.33,16.830000000000002
2014-11-03,51,33.0,,0.33,16.830000000000002
2014-11-04,64,33.0,,0.33,21.12
2014-11-05,63,33.0,,0.33,20.790000000000003
2014-11-06,100,33.0,,0.33,33.0
2014-11-07,56,33.0,,0.33,18.48
2014-11-08,73,33.0,,0.33,24.09
2014-11-09,44,33.0,,0.33,14.520000000000001
2014-11-10,57,33.0,,0.33,18.810000000000002
2014-11-11,47,33.0,,0.33,15.510000000000002
2014-11-12,80,33.0,,0.33,26.400000000000002
2014-11-13,58,33.0,,0.33,19.14
2014-11-14,63,33.0,,0.33,20.790000000000003
2014-11-15,76,33.0,,0.33,25.080000000000002
2014-11-16,51,33.0,,0.33,16.830000000000002
2014-11-17,58,33.0,,0.33,19.14
2014-11-18,51,33.0,,0.33,16.830000000000002
2014-11-19,70,33.0,,0.33,23.1
2014-11-20,53,33.0,,0.33,17.490000000000002
2014-11-21,67,33.0,,0.33,22.11
2014-11-22,70,33.0,,0.33,23.1
2014-11-23,54,33.0,,0.33,17.82
2014-11-24,57,33.0,,0.33,18.810000000000002
2014-11-25,47,33.0,,0.33,15.510000000000002
2014-11-26,55,33.0,,0.33,18.150000000000002
2014-11-27,43,33.0,,0.33,14.190000000000001
2014-11-28,62,33.0,,0.33,20.46
2014-11-29,64,33.0,,0.33,21.12
2014-11-30,70,33.0,,0.33,23.1
2014-12-01,62,34.0,False,0.34,21.080000000000002
2014-12-02,62,34.0,,0.34,21.080000000000002
2014-12-03,50,34.0,,0.34,17.0
2014-12-04,72,34.0,,0.34,24.48
2014-12-05,63,34.0,,0.34,21.42
2014-12-06,97,34.0,,0.34,32.980000000000004
2014-12-07,65,34.0,,0.34,22.1
2014-12-08,58,34.0,,0.34,19.720000000000002
2014-12-09,54,34.0,,0.34,18.360000000000003
2014-12-10,60,34.0,,0.34,20.400000000000002
2014-12-11,50,34.0,,0.34,17.0
2014-12-12,60,34.0,,0.34,20.400000000000002
2014-12-13,86,34.0,,0.34,29.240000000000002
2014-12-14,60,34.0,,0.34,20.400000000000002
2014-12-15,68,34.0,,0.34,23.12
2014-12-16,70,34.0,,0.34,23.8
2014-12-17,69,34.0,,0.34,23.46
2014-12-18,73,34.0,,0.34,24.82
2014-12-19,59,34.0,,0.34,20.060000000000002
2014-12-20,76,34.0,,0.34,25.840000000000003
2014-12-21,45,34.0,,0.34,15.3
2014-12-22,74,34.0,,0.34,25.16
2014-12-23,75,34.0,,0.34,25.500000000000004
2014-12-24,69,34.0,,0.34,23.46
2014-12-25,100,34.0,,0.34,34.0
2014-12-26,78,34.0,,0.34,26.520000000000003
2014-12-27,86,34.0,,0.34,29.240000000000002
2014-12-28,59,34.0,,0.34,20.060000000000002
2014-12-29,71,34.0,,0.34,24.14
2014-12-30,74,34.0,,0.34,25.16
2014-12-31,54,34.0,,0.34,18.360000000000003
2015-01-01,82,34.0,False,0.34,27.880000000000003
2015-01-02,75,34.0,,0.34,25.500000000000004
2015-01-03,100,34.0,,0.34,34.0
2015-01-04,53,34.0,,0.34,18.02
2015-01-05,80,34.0,,0.34,27.200000000000003
2015-01-06,85,34.0,,0.34,28.900000000000002
2015-01-07,90,34.0,,0.34,30.6
2015-01-08,100,34.0,,0.34,34.0
2015-01-09,72,34.0,,0.34,24.48
2015-01-10,97,34.0,,0.34,32.980000000000004
2015-01-11,57,34.0,,0.34,19.380000000000003
2015-01-12,87,34.0,,0.34,29.580000000000002
2015-01-13,84,34.0,,0.34,28.560000000000002
2015-01-14,93,34.0,,0.34,31.62
2015-01-15,75,34.0,,0.34,25.500000000000004
2015-01-16,74,34.0,,0.34,25.16
2015-01-17,78,34.0,,0.34,26.520000000000003
2015-01-18,78,34.0,,0.34,26.520000000000003
2015-01-19,78,34.0,,0.34,26.520000000000003
2015-01-20,76,34.0,,0.34,25.840000000000003
2015-01-21,81,34.0,,0.34,27.540000000000003
2015-01-22,67,34.0,,0.34,22.78
2015-01-23,76,34.0,,0.34,25.840000000000003
2015-01-24,78,34.0,,0.34,26.520000000000003
2015-01-25,81,34.0,,0.34,27.540000000000003
2015-01-26,79,34.0,,0.34,26.860000000000003
2015-01-27,74,34.0,,0.34,25.16
2015-01-28,69,34.0,,0.34,23.46
2015-01-29,88,34.0,,0.34,29.92
2015-01-30,73,34.0,,0.34,24.82
2015-01-31,94,34.0,,0.34,31.96
2015-02-01,51,30.0,False,0.3,15.299999999999999
2015-02-02,71,30.0,,0.3,21.3
2015-02-03,65,30.0,,0.3,19.5
2015-02-04,78,30.0,,0.3,23.4
2015-02-05,60,30.0,,0.3,18.0
2015-02-06,80,30.0,,0.3,24.0
2015-02-07,58,30.0,,0.3,17.4
2015-02-08,48,30.0,,0.3,14.399999999999999
2015-02-09,77,30.0,,0.3,23.099999999999998
2015-02-10,78,30.0,,0.3,23.4
2015-02-11,57,30.0,,0.3,17.099999999999998
2015-02-12,73,30.0,,0.3,21.9
2015-02-13,73,30.0,,0.3,21.9
2015-02-14,81,30.0,,0.3,24.3
2015-02-15,43,30.0,,0.3,12.9
2015-02-16,79,30.0,,0.3,23.7
2015-02-17,62,30.0,,0.3,18.599999999999998
2015-02-18,62,30.0,,0.3,18.599999999999998
2015-02-19,74,30.0,,0.3,22.2
2015-02-20,63,30.0,,0.3,18.9
2015-02-21,95,30.0,,0.3,28.5
2015-02-22,60,30.0,,0.3,18.0
2015-02-23,62,30.0,,0.3,18.599999999999998
2015-02-24,86,30.0,,0.3,25.8
2015-02-25,68,30.0,,0.3,20.4
2015-02-26,66,30.0,,0.3,19.8
2015-02-27,62,30.0,,0.3,18.599999999999998
2015-02-28,100,30.0,,0.3,30.0
2015-03-01,39,31.0,False,0.31,12.09
2015-03-02,54,31.0,,0.31,16.74
2015-03-03,72,31.0,,0.31,22.32
2015-03-04,54,31.0,,0.31,16.74
2015-03-05,46,31.0,,0.31,14.26
2015-03-06,48,31.0,,0.31,14.879999999999999
2015-03-07,81,31.0,,0.31,25.11
2015-03-08,47,31.0,,0.31,14.57
2015-03-09,67,31.0,,0.31,20.77
2015-03-10,60,31.0,,0.31,18.6
2015-03-11,57,31.0,,0.31,17.669999999999998
2015-03-12,61,31.0,,0.31,18.91
2015-03-13,54,31.0,,0.31,16.74
2015-03-14,100,31.0,,0.31,31.0
2015-03-15,51,31.0,,0.31,15.81
2015-03-16,60,31.0,,0.31,18.6
2015-03-17,54,31.0,,0.31,16.74
2015-03-18,51,31.0,,0.31,15.81
2015-03-19,71,31.0,,0.31,22.01
2015-03-20,59,31.0,,0.31,18.29
2015-03-21,44,31.0,,0.31,13.64
2015-03-22,48,31.0,,0.31,14.879999999999999
2015-03-23,35,31.0,,0.31,10.85
2015-03-24,40,31.0,,0.31,12.4
2015-03-25,55,31.0,,0.31,17.05
2015-03-26,48,31.0,,0.31,14.879999999999999
2015-03-27,42,31.0,,0.31,13.02
2015-03-28,42,31.0,,0.31,13.02
2015-03-29,48,31.0,,0.31,14.879999999999999
2015-03-30,77,31.0,,0.31,23.87
2015-03-31,86,31.0,,0.31,26.66
2015-04-01,72,28.0,False,0.28,20.160000000000004
2015-04-02,69,28.0,,0.28,19.32
2015-04-03,79,28.0,,0.28,22.12
2015-04-04,87,28.0,,0.28,24.360000000000003
2015-04-05,89,28.0,,0.28,24.92
2015-04-06,84,28.0,,0.28,23.520000000000003
2015-04-07,94,28.0,,0.28,26.320000000000004
2015-04-08,69,28.0,,0.28,19.32
2015-04-09,95,28.0,,0.28,26.6
2015-04-10,73,28.0,,0.28,20.44
2015-04-11,100,28.0,,0.28,28.000000000000004
2015-04-12,64,28.0,,0.28,17.92
2015-04-13,78,28.0,,0.28,21.840000000000003
2015-04-14,76,28.0,,0.28,21.28
2015-04-15,100,28.0,,0.28,28.000000000000004
2015-04-16,68,28.0,,0.28,19.040000000000003
2015-04-17,82,28.0,,0.28,22.96
2015-04-18,94,28.0,,0.28,26.320000000000004
2015-04-19,66,28.0,,0.28,18.48
2015-04-20,83,28.0,,0.28,23.240000000000002
2015-04-21,76,28.0,,0.28,21.28
2015-04-22,82,28.0,,0.28,22.96
2015-04-23,91,28.0,,0.28,25.480000000000004
2015-04-24,78,28.0,,0.28,21.840000000000003
2015-04-25,68,28.0,,0.28,19.040000000000003
2015-04-26,69,28.0,,0.28,19.32
2015-04-27,64,28.0,,0.28,17.92
2015-04-28,80,28.0,,0.28,22.400000000000002
2015-04-29,87,28.0,,0.28,24.360000000000003
2015-04-30,68,28.0,,0.28,19.040000000000003
2015-05-01,90,27.0,False,0.27,24.3
2015-05-02,66,27.0,,0.27,17.82
2015-05-03,68,27.0,,0.27,18.36
2015-05-04,69,27.0,,0.27,18.630000000000003
2015-05-05,66,27.0,,0.27,17.82
2015-05-06,71,27.0,,0.27,19.17
2015-05-07,74,27.0,,0.27,19.98
2015-05-08,59,27.0,,0.27,15.930000000000001
2015-05-09,93,27.0,,0.27,25.110000000000003
2015-05-10,59,27.0,,0.27,15.930000000000001
2015-05-11,59,27.0,,0.27,15.930000000000001
2015-05-12,61,27.0,,0.27,16.470000000000002
2015-05-13,77,27.0,,0.27,20.790000000000003
2015-05-14,73,27.0,,0.27,19.71
2015-05-15,77,27.0,,0.27,20.790000000000003
2015-05-16,69,27.0,,0.27,18.630000000000003
2015-05-17,54,27.0,,0.27,14.580000000000002
2015-05-18,67,27.0,,0.27,18.09
2015-05-19,90,27.0,,0.27,24.3
2015-05-20,76,27.0,,0.27,20.520000000000003
2015-05-21,85,27.0,,0.27,22.950000000000003
2015-05-22,56,27.0,,0.27,15.120000000000001
2015-05-23,51,27.0,,0.27,13.770000000000001
2015-05-24,58,27.0,,0.27,15.66
2015-05-25,71,27.0,,0.27,19.17
2015-05-26,92,27.0,,0.27,24.840000000000003
2015-05-27,59,27.0,,0.27,15.930000000000001
2015-05-28,71,27.0,,0.27,19.17
2015-05-29,100,27.0,,0.27,27.0
2015-05-30,51,27.0,,0.27,13.770000000000001
2015-05-31,68,27.0,,0.27,18.36
2015-06-01,39,29.0,False,0.29,11.309999999999999
2015-06-02,51,29.0,,0.29,14.79
2015-06-03,56,29.0,,0.29,16.24
2015-06-04,47,29.0,,0.29,13.629999999999999
2015-06-05,75,29.0,,0.29,21.75
2015-06-06,61,29.0,,0.29,17.689999999999998
2015-06-07,65,29.0,,0.29,18.849999999999998
2015-06-08,59,29.0,,0.29,17.11
2015-06-09,77,29.0,,0.29,22.33
2015-06-10,53,29.0,,0.29,15.37
2015-06-11,86,29.0,,0.29,24.939999999999998
2015-06-12,56,29.0,,0.29,16.24
2015-06-13,74,29.0,,0.29,21.459999999999997
2015-06-14,53,29.0,,0.29,15.37
2015-06-15,41,29.0,,0.29,11.889999999999999
2015-06-16,62,29.0,,0.29,17.98
2015-06-17,71,29.0,,0.29,20.59
2015-06-18,69,29.0,,0.29,20.009999999999998
2015-06-19,57,29.0,,0.29,16.529999999999998
2015-06-20,100,29.0,,0.29,28.999999999999996
2015-06-21,33,29.0,,0.29,9.569999999999999
2015-06-22,76,29.0,,0.29,22.04
2015-06-23,59,29.0,,0.29,17.11
2015-06-24,44,29.0,,0.29,12.76
2015-06-25,44,29.0,,0.29,12.76
2015-06-26,68,29.0,,0.29,19.72
2015-06-27,63,29.0,,0.29,18.27
2015-06-28,81,29.0,,0.29,23.49
2015-06-29,76,29.0,,0.29,22.04
2015-06-30,96,29.0,,0.29,27.839999999999996
2015-07-01,61,35.0,False,0.35,21.349999999999998
2015-07-02,45,35.0,,0.35,15.749999999999998
2015-07-03,54,35.0,,0.35,18.9
2015-07-04,35,35.0,,0.35,12.25
2015-07-05,48,35.0,,0.35,16.799999999999997
2015-07-06,51,35.0,,0.35,17.849999999999998
2015-07-07,48,35.0,,0.35,16.799999999999997
2015-07-08,76,35.0,,0.35,26.599999999999998
2015-07-09,49,35.0,,0.35,17.15
2015-07-10,65,35.0,,0.35,22.75
2015-07-11,62,35.0,,0.35,21.7
2015-07-12,37,35.0,,0.35,12.95
2015-07-13,55,35.0,,0.35,19.25
2015-07-14,54,35.0,,0.35,18.9
2015-07-15,45,35.0,,0.35,15.749999999999998
2015-07-16,60,35.0,,0.35,21.0
2015-07-17,64,35.0,,0.35,22.4
2015-07-18,46,35.0,,0.35,16.099999999999998
2015-07-19,59,35.0,,0.35,20.65
2015-07-20,99,35.0,,0.35,34.65
2015-07-21,76,35.0,,0.35,26.599999999999998
2015-07-22,100,35.0,,0.35,35.0
2015-07-23,85,35.0,,0.35,29.749999999999996
2015-07-24,70,35.0,,0.35,24.5
2015-07-25,60,35.0,,0.35,21.0
2015-07-26,68,35.0,,0.35,23.799999999999997
2015-07-27,67,35.0,,0.35,23.45
2015-07-28,55,35.0,,0.35,19.25
2015-07-29,55,35.0,,0.35,19.25
2015-07-30,67,35.0,,0.35,23.45
2015-07-31,70,35.0,,0.35,24.5
2015-08-01,41,38.0,False,0.38,15.58
2015-08-02,30,38.0,,0.38,11.4
2015-08-03,49,38.0,,0.38,18.62
2015-08-04,36,38.0,,0.38,13.68
2015-08-05,49,38.0,,0.38,18.62
2015-08-06,52,38.0,,0.38,19.76
2015-08-07,42,38.0,,0.38,15.96
2015-08-08,41,38.0,,0.38,15.58
2015-08-09,38,38.0,,0.38,14.44
2015-08-10,47,38.0,,0.38,17.86
2015-08-11,40,38.0,,0.38,15.2
2015-08-12,57,38.0,,0.38,21.66
2015-08-13,48,38.0,,0.38,18.240000000000002
2015-08-14,45,38.0,,0.38,17.1
2015-08-15,46,38.0,,0.38,17.48
2015-08-16,29,38.0,,0.38,11.02
2015-08-17,37,38.0,,0.38,14.06
2015-08-18,50,38.0,,0.38,19.0
2015-08-19,44,38.0,,0.38,16.72
2015-08-20,63,38.0,,0.38,23.94
2015-08-21,67,38.0,,0.38,25.46
2015-08-22,51,38.0,,0.38,19.38
2015-08-23,31,38.0,,0.38,11.78
2015-08-24,100,38.0,,0.38,38.0
2015-08-25,83,38.0,,0.38,31.54
2015-08-26,61,38.0,,0.38,23.18
2015-08-27,42,38.0,,0.38,15.96
2015-08-28,42,38.0,,0.38,15.96
2015-08-29,38,38.0,,0.38,14.44
2015-08-30,41,38.0,,0.38,15.58
2015-08-31,50,38.0,,0.38,19.0
2015-09-01,70,30.0,False,0.3,21.0
2015-09-02,100,30.0,,0.3,30.0
2015-09-03,73,30.0,,0.3,21.9
2015-09-04,80,30.0,,0.3,24.0
2015-09-05,80,30.0,,0.3,24.0
2015-09-06,59,30.0,,0.3,17.7
2015-09-07,66,30.0,,0.3,19.8
2015-09-08,55,30.0,,0.3,16.5
2015-09-09,76,30.0,,0.3,22.8
2015-09-10,68,30.0,,0.3,20.4
2015-09-11,78,30.0,,0.3,23.4
2015-09-12,67,30.0,,0.3,20.099999999999998
2015-09-13,62,30.0,,0.3,18.599999999999998
2015-09-14,76,30.0,,0.3,22.8
2015-09-15,72,30.0,,0.3,21.599999999999998
2015-09-16,66,30.0,,0.3,19.8
2015-09-17,59,30.0,,0.3,17.7
2015-09-18,59,30.0,,0.3,17.7
2015-09-19,56,30.0,,0.3,16.8
2015-09-20,65,30.0,,0.3,19.5
2015-09-21,64,30.0,,0.3,19.2
2015-09-22,70,30.0,,0.3,21.0
2015-09-23,71,30.0,,0.3,21.3
2015-09-24,69,30.0,,0.3,20.7
2015-09-25,69,30.0,,0.3,20.7
2015-09-26,68,30.0,,0.3,20.4
2015-09-27,51,30.0,,0.3,15.299999999999999
2015-09-28,87,30.0,,0.3,26.099999999999998
2015-09-29,80,30.0,,0.3,24.0
2015-09-30,80,30.0,,0.3,24.0
2015-10-01,77,29.0,False,0.29,22.33
2015-10-02,60,29.0,,0.29,17.4
2015-10-03,50,29.0,,0.29,14.499999999999998
2015-10-04,55,29.0,,0.29,15.95
2015-10-05,74,29.0,,0.29,21.459999999999997
2015-10-06,69,29.0,,0.29,20.009999999999998
2015-10-07,58,29.0,,0.29,16.82
2015-10-08,58,29.0,,0.29,16.82
2015-10-09,58,29.0,,0.29,16.82
2015-10-10,100,29.0,,0.29,28.999999999999996
2015-10-11,73,29.0,,0.29,21.169999999999998
2015-10-12,74,29.0,,0.29,21.459999999999997
2015-10-13,72,29.0,,0.29,20.88
2015-10-14,57,29.0,,0.29,16.529999999999998
2015-10-15,80,29.0,,0.29,23.2
2015-10-16,61,29.0,,0.29,17.689999999999998
2015-10-17,70,29.0,,0.29,20.299999999999997
2015-10-18,55,29.0,,0.29,15.95
2015-10-19,62,29.0,,0.29,17.98
2015-10-20,50,29.0,,0.29,14.499999999999998
2015-10-21,61,29.0,,0.29,17.689999999999998
2015-10-22,69,29.0,,0.29,20.009999999999998
2015-10-23,67,29.0,,0.29,19.43
2015-10-24,76,29.0,,0.29,22.04
2015-10-25,60,29.0,,0.29,17.4
2015-10-26,52,29.0,,0.29,15.079999999999998
2015-10-27,63,29.0,,0.29,18.27
2015-10-28,57,29.0,,0.29,16.529999999999998
2015-10-29,48,29.0,,0.29,13.919999999999998
2015-10-30,46,29.0,,0.29,13.34
2015-10-31,93,29.0,,0.29,26.97
2015-11-01,49,29.0,False,0.29,14.209999999999999
2015-11-02,67,29.0,,0.29,19.43
2015-11-03,72,29.0,,0.29,20.88
2015-11-04,74,29.0,,0.29,21.459999999999997
2015-11-05,66,29.0,,0.29,19.139999999999997
2015-11-06,66,29.0,,0.29,19.139999999999997
2015-11-07,77,29.0,,0.29,22.33
2015-11-08,71,29.0,,0.29,20.59
2015-11-09,64,29.0,,0.29,18.56
2015-11-10,61,29.0,,0.29,17.689999999999998
2015-11-11,67,29.0,,0.29,19.43
2015-11-12,80,29.0,,0.29,23.2
2015-11-13,61,29.0,,0.29,17.689999999999998
2015-11-14,69,29.0,,0.29,20.009999999999998
2015-11-15,44,29.0,,0.29,12.76
2015-11-16,66,29.0,,0.29,19.139999999999997
2015-11-17,60,29.0,,0.29,17.4
2015-11-18,66,29.0,,0.29,19.139999999999997
2015-11-19,97,29.0,,0.29,28.13
2015-11-20,65,29.0,,0.29,18.849999999999998
2015-11-21,68,29.0,,0.29,19.72
2015-11-22,53,29.0,,0.29,15.37
2015-11-23,73,29.0,,0.29,21.169999999999998
2015-11-24,87,29.0,,0.29,25.229999999999997
2015-11-25,58,29.0,,0.29,16.82
2015-11-26,45,29.0,,0.29,13.049999999999999
2015-11-27,72,29.0,,0.29,20.88
2015-11-28,100,29.0,,0.29,28.999999999999996
2015-11-29,57,29.0,,0.29,16.529999999999998
2015-11-30,72,29.0,,0.29,20.88
2015-12-01,60,33.0,False,0.33,19.8
2015-12-02,58,33.0,,0.33,19.14
2015-12-03,55,33.0,,0.33,18.150000000000002
2015-12-04,53,33.0,,0.33,17.490000000000002
2015-12-05,100,33.0,,0.33,33.0
2015-12-06,61,33.0,,0.33,20.130000000000003
2015-12-07,47,33.0,,0.33,15.510000000000002
2015-12-08,65,33.0,,0.33,21.45
2015-12-09,64,33.0,,0.33,21.12
2015-12-10,60,33.0,,0.33,19.8
2015-12-11,56,33.0,,0.33,18.48
2015-12-12,62,33.0,,0.33,20.46
2015-12-13,46,33.0,,0.33,15.180000000000001
2015-12-14,74,33.0,,0.33,24.42
2015-12-15,65,33.0,,0.33,21.45
2015-12-16,63,33.0,,0.33,20.790000000000003
2015-12-17,70,33.0,,0.33,23.1
2015-12-18,43,33.0,,0.33,14.190000000000001
2015-12-19,93,33.0,,0.33,30.69
2015-12-20,61,33.0,,0.33,20.130000000000003
2015-12-21,78,33.0,,0.33,25.740000000000002
2015-12-22,57,33.0,,0.33,18.810000000000002
2015-12-23,73,33.0,,0.33,24.09
2015-12-24,58,33.0,,0.33,19.14
2015-12-25,70,33.0,,0.33,23.1
2015-12-26,76,33.0,,0.33,25.080000000000002
2015-12-27,53,33.0,,0.33,17.490000000000002
2015-12-28,54,33.0,,0.33,17.82
