date,bankruptcy court_unscaled,bankruptcy court_monthly,isPartial,scale,bankruptcy court
2006-09-27,34,34,False,0.34,11.56
2006-09-28,48,48,False,0.48,23.04
2006-09-29,15,15,False,0.15,2.25
2006-09-30,0,0,False,0.0,0.0
2006-10-01,0,0,False,0.0,0.0
2006-10-02,75,75,False,0.75,56.25
2006-10-03,53,53,False,0.53,28.09
2006-10-04,52,52,False,0.52,27.04
2006-10-05,32,32,False,0.32,10.24
2006-10-06,58,58,False,0.58,33.64
2006-10-07,0,0,False,0.0,0.0
2006-10-08,0,0,False,0.0,0.0
2006-10-09,100,100,False,1.0,100.0
2006-10-10,72,72,False,0.72,51.839999999999996
2006-10-11,83,83,False,0.83,68.89
2006-10-12,43,43,False,0.43,18.49
2006-10-13,80,80,False,0.8,64.0
2006-10-14,0,0,False,0.0,0.0
2006-10-15,17,17,False,0.17,2.89
2006-10-16,63,63,False,0.63,39.69
2006-10-17,31,31,False,0.31,9.61
2006-10-18,72,72,False,0.72,51.839999999999996
2006-10-19,54,54,False,0.54,29.160000000000004
2006-10-20,57,57,False,0.57,32.489999999999995
2006-10-21,17,17,False,0.17,2.89
2006-10-22,0,0,False,0.0,0.0
2006-10-23,31,31,False,0.31,9.61
2006-10-24,61,61,False,0.61,37.21
2006-10-25,82,82,False,0.82,67.24
2006-10-26,10,10,False,0.1,1.0
2006-10-27,33,33,False,0.33,10.89
2006-10-28,16,16,False,0.16,2.56
2006-10-29,33,33,False,0.33,10.89
2006-10-30,10,10,False,0.1,1.0
2006-10-31,41,41,False,0.41,16.81
2006-11-01,51,51,False,0.51,26.01
2006-11-02,60,60,False,0.6,36.0
2006-11-03,76,76,False,0.76,57.76
2006-11-04,36,36,False,0.36,12.959999999999999
2006-11-05,56,56,False,0.56,31.360000000000003
2006-11-06,71,71,False,0.71,50.41
2006-11-07,45,45,False,0.45,20.25
2006-11-08,34,34,False,0.34,11.56
2006-11-09,60,60,False,0.6,36.0
2006-11-10,65,65,False,0.65,42.25
2006-11-11,54,54,False,0.54,29.160000000000004
2006-11-12,36,36,False,0.36,12.959999999999999
2006-11-13,70,70,False,0.7,49.0
2006-11-14,56,56,False,0.56,31.360000000000003
2006-11-15,57,57,False,0.57,32.489999999999995
2006-11-16,58,58,False,0.58,33.64
2006-11-17,62,62,False,0.62,38.44
2006-11-18,36,36,False,0.36,12.959999999999999
2006-11-19,18,18,False,0.18,3.2399999999999998
2006-11-20,58,58,False,0.58,33.64
2006-11-21,83,83,False,0.83,68.89
2006-11-22,78,78,False,0.78,60.84
2006-11-23,40,40,False,0.4,16.0
2006-11-24,0,0,False,0.0,0.0
2006-11-25,19,19,False,0.19,3.61
2006-11-26,18,18,False,0.18,3.2399999999999998
2006-11-27,22,22,False,0.22,4.84
2006-11-28,76,76,False,0.76,57.76
2006-11-29,100,100,False,1.0,100.0
2006-11-30,89,89,False,0.89,79.21000000000001
2006-12-01,35,35,False,0.35,12.25
2006-12-02,33,33,False,0.33,10.89
2006-12-03,33,33,False,0.33,10.89
2006-12-04,55,55,False,0.55,30.250000000000004
2006-12-05,87,87,False,0.87,75.69
2006-12-06,66,66,False,0.66,43.56
2006-12-07,33,33,False,0.33,10.89
2006-12-08,12,12,False,0.12,1.44
2006-12-09,50,50,False,0.5,25.0
2006-12-10,0,0,False,0.0,0.0
2006-12-11,33,33,False,0.33,10.89
2006-12-12,54,54,False,0.54,29.160000000000004
2006-12-13,67,67,False,0.67,44.89
2006-12-14,46,46,False,0.46,21.16
2006-12-15,61,61,False,0.61,37.21
2006-12-16,35,35,False,0.35,12.25
2006-12-17,37,37,False,0.37,13.69
2006-12-18,59,59,False,0.59,34.809999999999995
2006-12-19,35,35,False,0.35,12.25
2006-12-20,12,12,False,0.12,1.44
2006-12-21,64,64,False,0.64,40.96
2006-12-22,28,28,False,0.28,7.840000000000001
2006-12-23,0,0,False,0.0,0.0
2006-12-24,43,43,False,0.43,18.49
2006-12-25,24,24,False,0.24,5.76
2006-12-26,0,0,False,0.0,0.0
2006-12-27,41,41,False,0.41,16.81
2006-12-28,13,13,False,0.13,1.69
2006-12-29,100,100,False,1.0,100.0
2006-12-30,53,53,False,0.53,28.09
2006-12-31,0,0,False,0.0,0.0
2007-01-01,0,0,False,0.0,0.0
2007-01-02,25,25,False,0.25,6.25
2007-01-03,71,71,False,0.71,50.41
2007-01-04,47,47,False,0.47,22.09
2007-01-05,73,73,False,0.73,53.29
2007-01-06,52,52,False,0.52,27.04
2007-01-07,0,0,False,0.0,0.0
2007-01-08,47,47,False,0.47,22.09
2007-01-09,67,67,False,0.67,44.89
2007-01-10,80,80,False,0.8,64.0
2007-01-11,35,35,False,0.35,12.25
2007-01-12,84,84,False,0.84,70.56
2007-01-13,17,17,False,0.17,2.89
2007-01-14,35,35,False,0.35,12.25
2007-01-15,38,38,False,0.38,14.44
2007-01-16,33,33,False,0.33,10.89
2007-01-17,100,100,False,1.0,100.0
2007-01-18,68,68,False,0.68,46.24
2007-01-19,35,35,False,0.35,12.25
2007-01-20,33,33,False,0.33,10.89
2007-01-21,33,33,False,0.33,10.89
2007-01-22,45,45,False,0.45,20.25
2007-01-23,43,43,False,0.43,18.49
2007-01-24,88,88,False,0.88,77.44
2007-01-25,56,56,False,0.56,31.360000000000003
2007-01-26,58,58,False,0.58,33.64
2007-01-27,66,66,False,0.66,43.56
2007-01-28,17,17,False,0.17,2.89
2007-01-29,76,76,False,0.76,57.76
2007-01-30,74,74,False,0.74,54.76
2007-01-31,87,87,False,0.87,75.69
2007-02-01,24,24,False,0.24,5.76
2007-02-02,99,99,False,0.99,98.01
2007-02-03,35,35,False,0.35,12.25
2007-02-04,53,53,False,0.53,28.09
2007-02-05,24,24,False,0.24,5.76
2007-02-06,68,68,False,0.68,46.24
2007-02-07,35,35,False,0.35,12.25
2007-02-08,58,58,False,0.58,33.64
2007-02-09,85,85,False,0.85,72.25
2007-02-10,52,52,False,0.52,27.04
2007-02-11,52,52,False,0.52,27.04
2007-02-12,92,92,False,0.92,84.64
2007-02-13,90,90,False,0.9,81.0
2007-02-14,58,58,False,0.58,33.64
2007-02-15,74,74,False,0.74,54.76
2007-02-16,100,100,False,1.0,100.0
2007-02-17,18,18,False,0.18,3.2399999999999998
2007-02-18,0,0,False,0.0,0.0
2007-02-19,39,39,False,0.39,15.21
2007-02-20,60,60,False,0.6,36.0
2007-02-21,59,59,False,0.59,34.809999999999995
2007-02-22,94,94,False,0.94,88.36
2007-02-23,86,86,False,0.86,73.96
2007-02-24,0,0,False,0.0,0.0
2007-02-25,0,0,False,0.0,0.0
2007-02-26,82,82,False,0.82,67.24
2007-02-27,79,79,False,0.79,62.410000000000004
2007-02-28,23,23,False,0.23,5.29
2007-03-01,48,48,False,0.48,23.04
2007-03-02,49,49,False,0.49,24.009999999999998
2007-03-03,24,24,False,0.24,5.76
2007-03-04,0,0,False,0.0,0.0
2007-03-05,56,56,False,0.56,31.360000000000003
2007-03-06,100,100,False,1.0,100.0
2007-03-07,71,71,False,0.71,50.41
2007-03-08,40,40,False,0.4,16.0
2007-03-09,42,42,False,0.42,17.64
2007-03-10,0,0,False,0.0,0.0
2007-03-11,25,25,False,0.25,6.25
2007-03-12,48,48,False,0.48,23.04
2007-03-13,16,16,False,0.16,2.56
2007-03-14,49,49,False,0.49,24.009999999999998
2007-03-15,66,66,False,0.66,43.56
2007-03-16,43,43,False,0.43,18.49
2007-03-17,12,12,False,0.12,1.44
2007-03-18,25,25,False,0.25,6.25
2007-03-19,40,40,False,0.4,16.0
2007-03-20,75,75,False,0.75,56.25
2007-03-21,16,16,False,0.16,2.56
2007-03-22,65,65,False,0.65,42.25
2007-03-23,69,69,False,0.69,47.61
2007-03-24,12,12,False,0.12,1.44
2007-03-25,25,25,False,0.25,6.25
2007-03-26,64,64,False,0.64,40.96
2007-03-27,70,70,False,0.7,49.0
2007-03-28,64,64,False,0.64,40.96
2007-03-29,48,48,False,0.48,23.04
2007-03-30,17,17,False,0.17,2.89
2007-03-31,12,12,False,0.12,1.44
2007-04-01,25,25,False,0.25,6.25
2007-04-02,65,65,False,0.65,42.25
2007-04-03,64,64,False,0.64,40.96
2007-04-04,40,40,False,0.4,16.0
2007-04-05,33,33,False,0.33,10.89
2007-04-06,37,37,False,0.37,13.69
2007-04-07,12,12,False,0.12,1.44
2007-04-08,26,26,False,0.26,6.76
2007-04-09,40,40,False,0.4,16.0
2007-04-10,15,15,False,0.15,2.25
2007-04-11,46,46,False,0.46,21.16
2007-04-12,100,100,False,1.0,100.0
2007-04-13,58,58,False,0.58,33.64
2007-04-14,12,12,False,0.12,1.44
2007-04-15,33,33,False,0.33,10.89
2007-04-16,53,53,False,0.53,28.09
2007-04-17,67,67,False,0.67,44.89
2007-04-18,38,38,False,0.38,14.44
2007-04-19,71,71,False,0.71,50.41
2007-04-20,34,34,False,0.34,11.56
2007-04-21,13,13,False,0.13,1.69
2007-04-22,0,0,False,0.0,0.0
2007-04-23,38,38,False,0.38,14.44
2007-04-24,45,45,False,0.45,20.25
2007-04-25,38,38,False,0.38,14.44
2007-04-26,31,31,False,0.31,9.61
2007-04-27,33,33,False,0.33,10.89
2007-04-28,12,12,False,0.12,1.44
2007-04-29,25,25,False,0.25,6.25
2007-04-30,31,31,False,0.31,9.61
2007-05-01,49,49,False,0.49,24.009999999999998
2007-05-02,59,59,False,0.59,34.809999999999995
2007-05-03,59,59,False,0.59,34.809999999999995
2007-05-04,92,92,False,0.92,84.64
2007-05-05,30,30,False,0.3,9.0
2007-05-06,0,0,False,0.0,0.0
2007-05-07,19,19,False,0.19,3.61
2007-05-08,100,100,False,1.0,100.0
2007-05-09,47,47,False,0.47,22.09
2007-05-10,48,48,False,0.48,23.04
2007-05-11,51,51,False,0.51,26.01
2007-05-12,47,47,False,0.47,22.09
2007-05-13,0,0,False,0.0,0.0
2007-05-14,65,65,False,0.65,42.25
2007-05-15,55,55,False,0.55,30.250000000000004
2007-05-16,83,83,False,0.83,68.89
2007-05-17,19,19,False,0.19,3.61
2007-05-18,41,41,False,0.41,16.81
2007-05-19,15,15,False,0.15,2.25
2007-05-20,15,15,False,0.15,2.25
2007-05-21,47,47,False,0.47,22.09
2007-05-22,55,55,False,0.55,30.250000000000004
2007-05-23,56,56,False,0.56,31.360000000000003
2007-05-24,28,28,False,0.28,7.840000000000001
2007-05-25,32,32,False,0.32,10.24
2007-05-26,0,0,False,0.0,0.0
2007-05-27,33,33,False,0.33,10.89
2007-05-28,29,29,False,0.29,8.41
2007-05-29,37,37,False,0.37,13.69
2007-05-30,74,74,False,0.74,54.76
2007-05-31,47,47,False,0.47,22.09
2007-06-01,82,82,False,0.82,67.24
2007-06-02,0,0,False,0.0,0.0
2007-06-03,26,26,False,0.26,6.76
2007-06-04,58,58,False,0.58,33.64
2007-06-05,82,82,False,0.82,67.24
2007-06-06,51,51,False,0.51,26.01
2007-06-07,43,43,False,0.43,18.49
2007-06-08,75,75,False,0.75,56.25
2007-06-09,0,0,False,0.0,0.0
2007-06-10,14,14,False,0.14,1.9600000000000002
2007-06-11,86,86,False,0.86,73.96
2007-06-12,67,67,False,0.67,44.89
2007-06-13,42,42,False,0.42,17.64
2007-06-14,80,80,False,0.8,64.0
2007-06-15,98,98,False,0.98,96.03999999999999
2007-06-16,45,45,False,0.45,20.25
2007-06-17,31,31,False,0.31,9.61
2007-06-18,65,65,False,0.65,42.25
2007-06-19,100,100,False,1.0,100.0
2007-06-20,28,28,False,0.28,7.840000000000001
2007-06-21,57,57,False,0.57,32.489999999999995
2007-06-22,46,46,False,0.46,21.16
2007-06-23,27,27,False,0.27,7.290000000000001
2007-06-24,0,0,False,0.0,0.0
2007-06-25,51,51,False,0.51,26.01
2007-06-26,50,50,False,0.5,25.0
2007-06-27,43,43,False,0.43,18.49
2007-06-28,79,79,False,0.79,62.410000000000004
2007-06-29,66,66,False,0.66,43.56
2007-06-30,13,13,False,0.13,1.69
2007-07-01,30,30,False,0.3,9.0
2007-07-02,66,66,False,0.66,43.56
2007-07-03,77,77,False,0.77,59.29
2007-07-04,13,13,False,0.13,1.69
2007-07-05,81,81,False,0.81,65.61
2007-07-06,40,40,False,0.4,16.0
2007-07-07,28,28,False,0.28,7.840000000000001
2007-07-08,14,14,False,0.14,1.9600000000000002
2007-07-09,81,81,False,0.81,65.61
2007-07-10,80,80,False,0.8,64.0
2007-07-11,100,100,False,1.0,100.0
2007-07-12,56,56,False,0.56,31.360000000000003
2007-07-13,29,29,False,0.29,8.41
2007-07-14,43,43,False,0.43,18.49
2007-07-15,15,15,False,0.15,2.25
2007-07-16,54,54,False,0.54,29.160000000000004
2007-07-17,63,63,False,0.63,39.69
2007-07-18,81,81,False,0.81,65.61
2007-07-19,64,64,False,0.64,40.96
2007-07-20,50,50,False,0.5,25.0
2007-07-21,15,15,False,0.15,2.25
2007-07-22,0,0,False,0.0,0.0
2007-07-23,63,63,False,0.63,39.69
2007-07-24,81,81,False,0.81,65.61
2007-07-25,55,55,False,0.55,30.250000000000004
2007-07-26,56,56,False,0.56,31.360000000000003
2007-07-27,29,29,False,0.29,8.41
2007-07-28,0,0,False,0.0,0.0
2007-07-29,0,0,False,0.0,0.0
2007-07-30,71,71,False,0.71,50.41
2007-07-31,44,44,False,0.44,19.36
2007-08-01,44,44,False,0.44,19.36
2007-08-02,18,18,False,0.18,3.2399999999999998
2007-08-03,67,67,False,0.67,44.89
2007-08-04,28,28,False,0.28,7.840000000000001
2007-08-05,14,14,False,0.14,1.9600000000000002
2007-08-06,44,44,False,0.44,19.36
2007-08-07,69,69,False,0.69,47.61
2007-08-08,43,43,False,0.43,18.49
2007-08-09,72,72,False,0.72,51.839999999999996
2007-08-10,28,28,False,0.28,7.840000000000001
2007-08-11,0,0,False,0.0,0.0
2007-08-12,14,14,False,0.14,1.9600000000000002
2007-08-13,62,62,False,0.62,38.44
2007-08-14,69,69,False,0.69,47.61
2007-08-15,70,70,False,0.7,49.0
2007-08-16,80,80,False,0.8,64.0
2007-08-17,37,37,False,0.37,13.69
2007-08-18,13,13,False,0.13,1.69
2007-08-19,13,13,False,0.13,1.69
2007-08-20,77,77,False,0.77,59.29
2007-08-21,50,50,False,0.5,25.0
2007-08-22,85,85,False,0.85,72.25
2007-08-23,44,44,False,0.44,19.36
2007-08-24,37,37,False,0.37,13.69
2007-08-25,26,26,False,0.26,6.76
2007-08-26,39,39,False,0.39,15.21
2007-08-27,59,59,False,0.59,34.809999999999995
2007-08-28,100,100,False,1.0,100.0
2007-08-29,83,83,False,0.83,68.89
2007-08-30,95,95,False,0.95,90.25
2007-08-31,38,38,False,0.38,14.44
2007-09-01,24,24,False,0.24,5.76
2007-09-02,0,0,False,0.0,0.0
2007-09-03,0,0,False,0.0,0.0
2007-09-04,46,46,False,0.46,21.16
2007-09-05,44,44,False,0.44,19.36
2007-09-06,53,53,False,0.53,28.09
2007-09-07,31,31,False,0.31,9.61
2007-09-08,44,44,False,0.44,19.36
2007-09-09,11,11,False,0.11,1.21
2007-09-10,65,65,False,0.65,42.25
2007-09-11,72,72,False,0.72,51.839999999999996
2007-09-12,67,67,False,0.67,44.89
2007-09-13,22,22,False,0.22,4.84
2007-09-14,39,39,False,0.39,15.21
2007-09-15,11,11,False,0.11,1.21
2007-09-16,11,11,False,0.11,1.21
2007-09-17,66,66,False,0.66,43.56
2007-09-18,72,72,False,0.72,51.839999999999996
2007-09-19,59,59,False,0.59,34.809999999999995
2007-09-20,37,37,False,0.37,13.69
2007-09-21,32,32,False,0.32,10.24
2007-09-22,11,11,False,0.11,1.21
2007-09-23,22,22,False,0.22,4.84
2007-09-24,100,100,False,1.0,100.0
2007-09-25,64,64,False,0.64,40.96
2007-09-26,29,29,False,0.29,8.41
2007-09-27,59,59,False,0.59,34.809999999999995
2007-09-28,48,48,False,0.48,23.04
2007-09-29,11,11,False,0.11,1.21
2007-09-30,44,44,False,0.44,19.36
2007-10-01,79,79,False,0.79,62.410000000000004
2007-10-02,87,87,False,0.87,75.69
2007-10-03,78,78,False,0.78,60.84
2007-10-04,36,36,False,0.36,12.959999999999999
2007-10-05,38,38,False,0.38,14.44
2007-10-06,0,0,False,0.0,0.0
2007-10-07,27,27,False,0.27,7.290000000000001
2007-10-08,27,27,False,0.27,7.290000000000001
2007-10-09,52,52,False,0.52,27.04
2007-10-10,78,78,False,0.78,60.84
2007-10-11,53,53,False,0.53,28.09
2007-10-12,48,48,False,0.48,23.04
2007-10-13,0,0,False,0.0,0.0
2007-10-14,0,0,False,0.0,0.0
2007-10-15,52,52,False,0.52,27.04
2007-10-16,85,85,False,0.85,72.25
2007-10-17,43,43,False,0.43,18.49
2007-10-18,78,78,False,0.78,60.84
2007-10-19,46,46,False,0.46,21.16
2007-10-20,40,40,False,0.4,16.0
2007-10-21,13,13,False,0.13,1.69
2007-10-22,92,92,False,0.92,84.64
2007-10-23,100,100,False,1.0,100.0
2007-10-24,67,67,False,0.67,44.89
2007-10-25,68,68,False,0.68,46.24
2007-10-26,55,55,False,0.55,30.250000000000004
2007-10-27,13,13,False,0.13,1.69
2007-10-28,13,13,False,0.13,1.69
2007-10-29,60,60,False,0.6,36.0
2007-10-30,76,76,False,0.76,57.76
2007-10-31,44,44,False,0.44,19.36
2007-11-01,59,59,False,0.59,34.809999999999995
2007-11-02,59,59,False,0.59,34.809999999999995
2007-11-03,28,28,False,0.28,7.840000000000001
2007-11-04,14,14,False,0.14,1.9600000000000002
2007-11-05,81,81,False,0.81,65.61
2007-11-06,27,27,False,0.27,7.290000000000001
2007-11-07,89,89,False,0.89,79.21000000000001
2007-11-08,92,92,False,0.92,84.64
2007-11-09,58,58,False,0.58,33.64
2007-11-10,14,14,False,0.14,1.9600000000000002
2007-11-11,41,41,False,0.41,16.81
2007-11-12,38,38,False,0.38,14.44
2007-11-13,62,62,False,0.62,38.44
2007-11-14,58,58,False,0.58,33.64
2007-11-15,82,82,False,0.82,67.24
2007-11-16,48,48,False,0.48,23.04
2007-11-17,41,41,False,0.41,16.81
2007-11-18,14,14,False,0.14,1.9600000000000002
2007-11-19,89,89,False,0.89,79.21000000000001
2007-11-20,55,55,False,0.55,30.250000000000004
2007-11-21,100,100,False,1.0,100.0
2007-11-22,14,14,False,0.14,1.9600000000000002
2007-11-23,39,39,False,0.39,15.21
2007-11-24,0,0,False,0.0,0.0
2007-11-25,0,0,False,0.0,0.0
2007-11-26,77,77,False,0.77,59.29
2007-11-27,42,42,False,0.42,17.64
2007-11-28,78,78,False,0.78,60.84
2007-11-29,60,60,False,0.6,36.0
2007-11-30,55,55,False,0.55,30.250000000000004
2007-12-01,13,13,False,0.13,1.69
2007-12-02,0,0,False,0.0,0.0
2007-12-03,62,62,False,0.62,38.44
2007-12-04,71,71,False,0.71,50.41
2007-12-05,63,63,False,0.63,39.69
2007-12-06,36,36,False,0.36,12.959999999999999
2007-12-07,87,87,False,0.87,75.69
2007-12-08,53,53,False,0.53,28.09
2007-12-09,14,14,False,0.14,1.9600000000000002
2007-12-10,46,46,False,0.46,21.16
2007-12-11,44,44,False,0.44,19.36
2007-12-12,28,28,False,0.28,7.840000000000001
2007-12-13,46,46,False,0.46,21.16
2007-12-14,10,10,False,0.1,1.0
2007-12-15,14,14,False,0.14,1.9600000000000002
2007-12-16,27,27,False,0.27,7.290000000000001
2007-12-17,37,37,False,0.37,13.69
2007-12-18,38,38,False,0.38,14.44
2007-12-19,87,87,False,0.87,75.69
2007-12-20,81,81,False,0.81,65.61
2007-12-21,99,99,False,0.99,98.01
2007-12-22,31,31,False,0.31,9.61
2007-12-23,16,16,False,0.16,2.56
2007-12-24,0,0,False,0.0,0.0
2007-12-25,19,19,False,0.19,3.61
2007-12-26,100,100,False,1.0,100.0
2007-12-27,56,56,False,0.56,31.360000000000003
2007-12-28,90,90,False,0.9,81.0
2007-12-29,15,15,False,0.15,2.25
2007-12-30,31,31,False,0.31,9.61
2007-12-31,95,95,False,0.95,90.25
2008-01-01,23,23,False,0.23,5.29
2008-01-02,36,36,False,0.36,12.959999999999999
2008-01-03,62,62,False,0.62,38.44
2008-01-04,63,63,False,0.63,39.69
2008-01-05,10,10,False,0.1,1.0
2008-01-06,20,20,False,0.2,4.0
2008-01-07,41,41,False,0.41,16.81
2008-01-08,67,67,False,0.67,44.89
2008-01-09,61,61,False,0.61,37.21
2008-01-10,67,67,False,0.67,44.89
2008-01-11,49,49,False,0.49,24.009999999999998
2008-01-12,0,0,False,0.0,0.0
2008-01-13,0,0,False,0.0,0.0
2008-01-14,26,26,False,0.26,6.76
2008-01-15,71,71,False,0.71,50.41
2008-01-16,79,79,False,0.79,62.410000000000004
2008-01-17,79,79,False,0.79,62.410000000000004
2008-01-18,27,27,False,0.27,7.290000000000001
2008-01-19,19,19,False,0.19,3.61
2008-01-20,10,10,False,0.1,1.0
2008-01-21,21,21,False,0.21,4.41
2008-01-22,38,38,False,0.38,14.44
2008-01-23,63,63,False,0.63,39.69
2008-01-24,45,45,False,0.45,20.25
2008-01-25,73,73,False,0.73,53.29
2008-01-26,47,47,False,0.47,22.09
2008-01-27,19,19,False,0.19,3.61
2008-01-28,51,51,False,0.51,26.01
2008-01-29,100,100,False,1.0,100.0
2008-01-30,96,96,False,0.96,92.16
2008-01-31,52,52,False,0.52,27.04
2008-02-01,56,56,False,0.56,31.360000000000003
2008-02-02,0,0,False,0.0,0.0
2008-02-03,45,45,False,0.45,20.25
2008-02-04,32,32,False,0.32,10.24
2008-02-05,68,68,False,0.68,46.24
2008-02-06,46,46,False,0.46,21.16
2008-02-07,61,61,False,0.61,37.21
2008-02-08,81,81,False,0.81,65.61
2008-02-09,22,22,False,0.22,4.84
2008-02-10,22,22,False,0.22,4.84
2008-02-11,61,61,False,0.61,37.21
2008-02-12,45,45,False,0.45,20.25
2008-02-13,45,45,False,0.45,20.25
2008-02-14,63,63,False,0.63,39.69
2008-02-15,42,42,False,0.42,17.64
2008-02-16,34,34,False,0.34,11.56
2008-02-17,12,12,False,0.12,1.44
2008-02-18,33,33,False,0.33,10.89
2008-02-19,69,69,False,0.69,47.61
2008-02-20,38,38,False,0.38,14.44
2008-02-21,53,53,False,0.53,28.09
2008-02-22,55,55,False,0.55,30.250000000000004
2008-02-23,22,22,False,0.22,4.84
2008-02-24,22,22,False,0.22,4.84
2008-02-25,100,100,False,1.0,100.0
2008-02-26,65,65,False,0.65,42.25
2008-02-27,37,37,False,0.37,13.69
2008-02-28,38,38,False,0.38,14.44
2008-02-29,48,48,False,0.48,23.04
2008-03-01,0,0,False,0.0,0.0
2008-03-02,10,10,False,0.1,1.0
2008-03-03,27,27,False,0.27,7.290000000000001
2008-03-04,46,46,False,0.46,21.16
2008-03-05,100,100,False,1.0,100.0
2008-03-06,27,27,False,0.27,7.290000000000001
2008-03-07,93,93,False,0.93,86.49000000000001
2008-03-08,29,29,False,0.29,8.41
2008-03-09,0,0,False,0.0,0.0
2008-03-10,61,61,False,0.61,37.21
2008-03-11,47,47,False,0.47,22.09
2008-03-12,55,55,False,0.55,30.250000000000004
2008-03-13,48,48,False,0.48,23.04
2008-03-14,73,73,False,0.73,53.29
2008-03-15,21,21,False,0.21,4.41
2008-03-16,0,0,False,0.0,0.0
2008-03-17,41,41,False,0.41,16.81
2008-03-18,62,62,False,0.62,38.44
2008-03-19,36,36,False,0.36,12.959999999999999
2008-03-20,69,69,False,0.69,47.61
2008-03-21,52,52,False,0.52,27.04
2008-03-22,12,12,False,0.12,1.44
2008-03-23,0,0,False,0.0,0.0
2008-03-24,59,59,False,0.59,34.809999999999995
2008-03-25,95,95,False,0.95,90.25
2008-03-26,61,61,False,0.61,37.21
2008-03-27,47,47,False,0.47,22.09
2008-03-28,43,43,False,0.43,18.49
2008-03-29,40,40,False,0.4,16.0
2008-03-30,39,39,False,0.39,15.21
2008-03-31,52,52,False,0.52,27.04
2008-04-01,100,100,False,1.0,100.0
2008-04-02,60,60,False,0.6,36.0
2008-04-03,60,60,False,0.6,36.0
2008-04-04,26,26,False,0.26,6.76
2008-04-05,46,46,False,0.46,21.16
2008-04-06,45,45,False,0.45,20.25
2008-04-07,78,78,False,0.78,60.84
2008-04-08,59,59,False,0.59,34.809999999999995
2008-04-09,65,65,False,0.65,42.25
2008-04-10,36,36,False,0.36,12.959999999999999
2008-04-11,63,63,False,0.63,39.69
2008-04-12,0,0,False,0.0,0.0
2008-04-13,18,18,False,0.18,3.2399999999999998
2008-04-14,30,30,False,0.3,9.0
2008-04-15,64,64,False,0.64,40.96
2008-04-16,37,37,False,0.37,13.69
2008-04-17,62,62,False,0.62,38.44
2008-04-18,59,59,False,0.59,34.809999999999995
2008-04-19,19,19,False,0.19,3.61
2008-04-20,9,9,False,0.09,0.8099999999999999
2008-04-21,30,30,False,0.3,9.0
2008-04-22,89,89,False,0.89,79.21000000000001
2008-04-23,24,24,False,0.24,5.76
2008-04-24,25,25,False,0.25,6.25
2008-04-25,58,58,False,0.58,33.64
2008-04-26,9,9,False,0.09,0.8099999999999999
2008-04-27,18,18,False,0.18,3.2399999999999998
2008-04-28,23,23,False,0.23,5.29
2008-04-29,58,58,False,0.58,33.64
2008-04-30,47,47,False,0.47,22.09
2008-05-01,60,60,False,0.6,36.0
2008-05-02,38,38,False,0.38,14.44
2008-05-03,36,36,False,0.36,12.959999999999999
2008-05-04,0,0,False,0.0,0.0
2008-05-05,29,29,False,0.29,8.41
2008-05-06,40,40,False,0.4,16.0
2008-05-07,88,88,False,0.88,77.44
2008-05-08,59,59,False,0.59,34.809999999999995
2008-05-09,56,56,False,0.56,31.360000000000003
2008-05-10,9,9,False,0.09,0.8099999999999999
2008-05-11,0,0,False,0.0,0.0
2008-05-12,100,100,False,1.0,100.0
2008-05-13,70,70,False,0.7,49.0
2008-05-14,18,18,False,0.18,3.2399999999999998
2008-05-15,77,77,False,0.77,59.29
2008-05-16,70,70,False,0.7,49.0
2008-05-17,29,29,False,0.29,8.41
2008-05-18,19,19,False,0.19,3.61
2008-05-19,47,47,False,0.47,22.09
2008-05-20,70,70,False,0.7,49.0
2008-05-21,53,53,False,0.53,28.09
2008-05-22,55,55,False,0.55,30.250000000000004
2008-05-23,47,47,False,0.47,22.09
2008-05-24,20,20,False,0.2,4.0
2008-05-25,0,0,False,0.0,0.0
2008-05-26,9,9,False,0.09,0.8099999999999999
2008-05-27,82,82,False,0.82,67.24
2008-05-28,47,47,False,0.47,22.09
2008-05-29,48,48,False,0.48,23.04
2008-05-30,39,39,False,0.39,15.21
2008-05-31,0,0,False,0.0,0.0
2008-06-01,35,35,False,0.35,12.25
2008-06-02,67,67,False,0.67,44.89
2008-06-03,22,22,False,0.22,4.84
2008-06-04,66,66,False,0.66,43.56
2008-06-05,60,60,False,0.6,36.0
2008-06-06,72,72,False,0.72,51.839999999999996
2008-06-07,36,36,False,0.36,12.959999999999999
2008-06-08,0,0,False,0.0,0.0
2008-06-09,62,62,False,0.62,38.44
2008-06-10,83,83,False,0.83,68.89
2008-06-11,63,63,False,0.63,39.69
2008-06-12,40,40,False,0.4,16.0
2008-06-13,42,42,False,0.42,17.64
2008-06-14,12,12,False,0.12,1.44
2008-06-15,0,0,False,0.0,0.0
2008-06-16,55,55,False,0.55,30.250000000000004
2008-06-17,31,31,False,0.31,9.61
2008-06-18,47,47,False,0.47,22.09
2008-06-19,40,40,False,0.4,16.0
2008-06-20,94,94,False,0.94,88.36
2008-06-21,36,36,False,0.36,12.959999999999999
2008-06-22,0,0,False,0.0,0.0
2008-06-23,69,69,False,0.69,47.61
2008-06-24,100,100,False,1.0,100.0
2008-06-25,46,46,False,0.46,21.16
2008-06-26,71,71,False,0.71,50.41
2008-06-27,85,85,False,0.85,72.25
2008-06-28,36,36,False,0.36,12.959999999999999
