date,INFLATION RATE_unscaled,INFLATION RATE_monthly,isPartial,scale,INFLATION RATE
2010-05-31,64,47.0,,0.47,30.08
2010-06-01,80,41.0,False,0.41,32.8
2010-06-02,27,41.0,,0.41,11.069999999999999
2010-06-03,41,41.0,,0.41,16.81
2010-06-04,87,41.0,,0.41,35.669999999999995
2010-06-05,81,41.0,,0.41,33.21
2010-06-06,20,41.0,,0.41,8.2
2010-06-07,54,41.0,,0.41,22.139999999999997
2010-06-08,52,41.0,,0.41,21.32
2010-06-09,54,41.0,,0.41,22.139999999999997
2010-06-10,55,41.0,,0.41,22.549999999999997
2010-06-11,15,41.0,,0.41,6.1499999999999995
2010-06-12,62,41.0,,0.41,25.419999999999998
2010-06-13,42,41.0,,0.41,17.22
2010-06-14,55,41.0,,0.41,22.549999999999997
2010-06-15,27,41.0,,0.41,11.069999999999999
2010-06-16,14,41.0,,0.41,5.739999999999999
2010-06-17,100,41.0,,0.41,41.0
2010-06-18,45,41.0,,0.41,18.45
2010-06-19,22,41.0,,0.41,9.02
2010-06-20,22,41.0,,0.41,9.02
2010-06-21,27,41.0,,0.41,11.069999999999999
2010-06-22,40,41.0,,0.41,16.4
2010-06-23,55,41.0,,0.41,22.549999999999997
2010-06-24,55,41.0,,0.41,22.549999999999997
2010-06-25,0,41.0,,0.41,0.0
2010-06-26,21,41.0,,0.41,8.61
2010-06-27,0,41.0,,0.41,0.0
2010-06-28,81,41.0,,0.41,33.21
2010-06-29,40,41.0,,0.41,16.4
2010-06-30,82,41.0,,0.41,33.62
2010-07-01,58,37.0,False,0.37,21.46
2010-07-02,57,37.0,,0.37,21.09
2010-07-03,24,37.0,,0.37,8.879999999999999
2010-07-04,26,37.0,,0.37,9.62
2010-07-05,45,37.0,,0.37,16.65
2010-07-06,49,37.0,,0.37,18.13
2010-07-07,56,37.0,,0.37,20.72
2010-07-08,65,37.0,,0.37,24.05
2010-07-09,34,37.0,,0.37,12.58
2010-07-10,100,37.0,,0.37,37.0
2010-07-11,80,37.0,,0.37,29.6
2010-07-12,40,37.0,,0.37,14.8
2010-07-13,94,37.0,,0.37,34.78
2010-07-14,95,37.0,,0.37,35.15
2010-07-15,25,37.0,,0.37,9.25
2010-07-16,51,37.0,,0.37,18.87
2010-07-17,34,37.0,,0.37,12.58
2010-07-18,35,37.0,,0.37,12.95
2010-07-19,48,37.0,,0.37,17.759999999999998
2010-07-20,71,37.0,,0.37,26.27
2010-07-21,73,37.0,,0.37,27.009999999999998
2010-07-22,65,37.0,,0.37,24.05
2010-07-23,76,37.0,,0.37,28.12
2010-07-24,45,37.0,,0.37,16.65
2010-07-25,68,37.0,,0.37,25.16
2010-07-26,89,37.0,,0.37,32.93
2010-07-27,63,37.0,,0.37,23.31
2010-07-28,48,37.0,,0.37,17.759999999999998
2010-07-29,89,37.0,,0.37,32.93
2010-07-30,69,37.0,,0.37,25.53
2010-07-31,68,37.0,,0.37,25.16
2010-08-01,61,38.0,False,0.38,23.18
2010-08-02,85,38.0,,0.38,32.3
2010-08-03,69,38.0,,0.38,26.22
2010-08-04,56,38.0,,0.38,21.28
2010-08-05,100,38.0,,0.38,38.0
2010-08-06,60,38.0,,0.38,22.8
2010-08-07,0,38.0,,0.38,0.0
2010-08-08,60,38.0,,0.38,22.8
2010-08-09,0,38.0,,0.38,0.0
2010-08-10,68,38.0,,0.38,25.84
2010-08-11,28,38.0,,0.38,10.64
2010-08-12,28,38.0,,0.38,10.64
2010-08-13,30,38.0,,0.38,11.4
2010-08-14,59,38.0,,0.38,22.42
2010-08-15,20,38.0,,0.38,7.6
2010-08-16,0,38.0,,0.38,0.0
2010-08-17,56,38.0,,0.38,21.28
2010-08-18,56,38.0,,0.38,21.28
2010-08-19,85,38.0,,0.38,32.3
2010-08-20,15,38.0,,0.38,5.7
2010-08-21,19,38.0,,0.38,7.22
2010-08-22,19,38.0,,0.38,7.22
2010-08-23,14,38.0,,0.38,5.32
2010-08-24,27,38.0,,0.38,10.26
2010-08-25,28,38.0,,0.38,10.64
2010-08-26,14,38.0,,0.38,5.32
2010-08-27,29,38.0,,0.38,11.02
2010-08-28,19,38.0,,0.38,7.22
2010-08-29,19,38.0,,0.38,7.22
2010-08-30,41,38.0,,0.38,15.58
2010-08-31,79,38.0,,0.38,30.02
2010-09-01,31,49.0,False,0.49,15.19
2010-09-02,27,49.0,,0.49,13.23
2010-09-03,44,49.0,,0.49,21.56
2010-09-04,38,49.0,,0.49,18.62
2010-09-05,33,49.0,,0.49,16.169999999999998
2010-09-06,41,49.0,,0.49,20.09
2010-09-07,22,49.0,,0.49,10.78
2010-09-08,53,49.0,,0.49,25.97
2010-09-09,49,49.0,,0.49,24.009999999999998
2010-09-10,42,49.0,,0.49,20.58
2010-09-11,24,49.0,,0.49,11.76
2010-09-12,48,49.0,,0.49,23.52
2010-09-13,39,49.0,,0.49,19.11
2010-09-14,78,49.0,,0.49,38.22
2010-09-15,53,49.0,,0.49,25.97
2010-09-16,71,49.0,,0.49,34.79
2010-09-17,61,49.0,,0.49,29.89
2010-09-18,44,49.0,,0.49,21.56
2010-09-19,55,49.0,,0.49,26.95
2010-09-20,48,49.0,,0.49,23.52
2010-09-21,78,49.0,,0.49,38.22
2010-09-22,39,49.0,,0.49,19.11
2010-09-23,100,49.0,,0.49,49.0
2010-09-24,60,49.0,,0.49,29.4
2010-09-25,31,49.0,,0.49,15.19
2010-09-26,36,49.0,,0.49,17.64
2010-09-27,43,49.0,,0.49,21.07
2010-09-28,81,49.0,,0.49,39.69
2010-09-29,52,49.0,,0.49,25.48
2010-09-30,69,49.0,,0.49,33.81
2010-10-01,38,52.0,False,0.52,19.76
2010-10-02,29,52.0,,0.52,15.08
2010-10-03,73,52.0,,0.52,37.96
2010-10-04,78,52.0,,0.52,40.56
2010-10-05,83,52.0,,0.52,43.160000000000004
2010-10-06,43,52.0,,0.52,22.36
2010-10-07,69,52.0,,0.52,35.88
2010-10-08,62,52.0,,0.52,32.24
2010-10-09,38,52.0,,0.52,19.76
2010-10-10,52,52.0,,0.52,27.04
2010-10-11,87,52.0,,0.52,45.24
2010-10-12,60,52.0,,0.52,31.200000000000003
2010-10-13,90,52.0,,0.52,46.800000000000004
2010-10-14,100,52.0,,0.52,52.0
2010-10-15,89,52.0,,0.52,46.28
2010-10-16,37,52.0,,0.52,19.240000000000002
2010-10-17,36,52.0,,0.52,18.72
2010-10-18,98,52.0,,0.52,50.96
2010-10-19,76,52.0,,0.52,39.52
2010-10-20,77,52.0,,0.52,40.04
2010-10-21,57,52.0,,0.52,29.64
2010-10-22,33,52.0,,0.52,17.16
2010-10-23,50,52.0,,0.52,26.0
2010-10-24,71,52.0,,0.52,36.92
2010-10-25,66,52.0,,0.52,34.32
2010-10-26,55,52.0,,0.52,28.6
2010-10-27,70,52.0,,0.52,36.4
2010-10-28,87,52.0,,0.52,45.24
2010-10-29,44,52.0,,0.52,22.880000000000003
2010-10-30,36,52.0,,0.52,18.72
2010-10-31,38,52.0,,0.52,19.76
2010-11-01,39,58.0,False,0.58,22.619999999999997
2010-11-02,56,58.0,,0.58,32.48
2010-11-03,71,58.0,,0.58,41.18
2010-11-04,74,58.0,,0.58,42.919999999999995
2010-11-05,30,58.0,,0.58,17.4
2010-11-06,35,58.0,,0.58,20.299999999999997
2010-11-07,41,58.0,,0.58,23.779999999999998
2010-11-08,46,58.0,,0.58,26.68
2010-11-09,70,58.0,,0.58,40.599999999999994
2010-11-10,75,58.0,,0.58,43.5
2010-11-11,66,58.0,,0.58,38.279999999999994
2010-11-12,57,58.0,,0.58,33.059999999999995
2010-11-13,47,58.0,,0.58,27.259999999999998
2010-11-14,23,58.0,,0.58,13.34
2010-11-15,71,58.0,,0.58,41.18
2010-11-16,77,58.0,,0.58,44.66
2010-11-17,57,58.0,,0.58,33.059999999999995
2010-11-18,79,58.0,,0.58,45.82
2010-11-19,70,58.0,,0.58,40.599999999999994
2010-11-20,29,58.0,,0.58,16.82
2010-11-21,40,58.0,,0.58,23.2
2010-11-22,100,58.0,,0.58,57.99999999999999
2010-11-23,80,58.0,,0.58,46.4
2010-11-24,18,58.0,,0.58,10.44
2010-11-25,30,58.0,,0.58,17.4
2010-11-26,33,58.0,,0.58,19.139999999999997
2010-11-27,29,58.0,,0.58,16.82
2010-11-28,51,58.0,,0.58,29.58
2010-11-29,48,58.0,,0.58,27.839999999999996
2010-11-30,63,58.0,,0.58,36.54
2010-12-01,55,50.0,False,0.5,27.5
2010-12-02,87,50.0,,0.5,43.5
2010-12-03,99,50.0,,0.5,49.5
2010-12-04,35,50.0,,0.5,17.5
2010-12-05,41,50.0,,0.5,20.5
2010-12-06,77,50.0,,0.5,38.5
2010-12-07,60,50.0,,0.5,30.0
2010-12-08,100,50.0,,0.5,50.0
2010-12-09,66,50.0,,0.5,33.0
2010-12-10,64,50.0,,0.5,32.0
2010-12-11,71,50.0,,0.5,35.5
2010-12-12,65,50.0,,0.5,32.5
2010-12-13,87,50.0,,0.5,43.5
2010-12-14,60,50.0,,0.5,30.0
2010-12-15,40,50.0,,0.5,20.0
2010-12-16,54,50.0,,0.5,27.0
2010-12-17,10,50.0,,0.5,5.0
2010-12-18,18,50.0,,0.5,9.0
2010-12-19,13,50.0,,0.5,6.5
2010-12-20,28,50.0,,0.5,14.0
2010-12-21,42,50.0,,0.5,21.0
2010-12-22,24,50.0,,0.5,12.0
2010-12-23,27,50.0,,0.5,13.5
2010-12-24,13,50.0,,0.5,6.5
2010-12-25,32,50.0,,0.5,16.0
2010-12-26,27,50.0,,0.5,13.5
2010-12-27,41,50.0,,0.5,20.5
2010-12-28,45,50.0,,0.5,22.5
2010-12-29,25,50.0,,0.5,12.5
2010-12-30,36,50.0,,0.5,18.0
2010-12-31,24,50.0,,0.5,12.0
2011-01-01,23,52.0,False,0.52,11.96
2011-01-02,18,52.0,,0.52,9.36
2011-01-03,29,52.0,,0.52,15.08
2011-01-04,59,52.0,,0.52,30.68
2011-01-05,14,52.0,,0.52,7.28
2011-01-06,28,52.0,,0.52,14.56
2011-01-07,64,52.0,,0.52,33.28
2011-01-08,48,52.0,,0.52,24.96
2011-01-09,44,52.0,,0.52,22.880000000000003
2011-01-10,48,52.0,,0.52,24.96
2011-01-11,67,52.0,,0.52,34.84
2011-01-12,47,52.0,,0.52,24.44
2011-01-13,45,52.0,,0.52,23.400000000000002
2011-01-14,52,52.0,,0.52,27.04
2011-01-15,53,52.0,,0.52,27.560000000000002
2011-01-16,35,52.0,,0.52,18.2
2011-01-17,39,52.0,,0.52,20.28
2011-01-18,50,52.0,,0.52,26.0
2011-01-19,30,52.0,,0.52,15.600000000000001
2011-01-20,67,52.0,,0.52,34.84
2011-01-21,24,52.0,,0.52,12.48
2011-01-22,51,52.0,,0.52,26.52
2011-01-23,69,52.0,,0.52,35.88
2011-01-24,100,52.0,,0.52,52.0
2011-01-25,93,52.0,,0.52,48.36
2011-01-26,89,52.0,,0.52,46.28
2011-01-27,64,52.0,,0.52,33.28
2011-01-28,73,52.0,,0.52,37.96
2011-01-29,34,52.0,,0.52,17.68
2011-01-30,41,52.0,,0.52,21.32
2011-01-31,85,52.0,,0.52,44.2
2011-02-01,83,58.0,False,0.58,48.13999999999999
2011-02-02,42,58.0,,0.58,24.36
2011-02-03,72,58.0,,0.58,41.76
2011-02-04,60,58.0,,0.58,34.8
2011-02-05,46,58.0,,0.58,26.68
2011-02-06,18,58.0,,0.58,10.44
2011-02-07,43,58.0,,0.58,24.939999999999998
2011-02-08,79,58.0,,0.58,45.82
2011-02-09,72,58.0,,0.58,41.76
2011-02-10,95,58.0,,0.58,55.099999999999994
2011-02-11,62,58.0,,0.58,35.96
2011-02-12,48,58.0,,0.58,27.839999999999996
2011-02-13,29,58.0,,0.58,16.82
2011-02-14,52,58.0,,0.58,30.159999999999997
2011-02-15,80,58.0,,0.58,46.4
2011-02-16,87,58.0,,0.58,50.459999999999994
2011-02-17,88,58.0,,0.58,51.04
2011-02-18,47,58.0,,0.58,27.259999999999998
2011-02-19,38,58.0,,0.58,22.04
2011-02-20,86,58.0,,0.58,49.879999999999995
2011-02-21,92,58.0,,0.58,53.36
2011-02-22,36,58.0,,0.58,20.88
2011-02-23,87,58.0,,0.58,50.459999999999994
2011-02-24,100,58.0,,0.58,57.99999999999999
2011-02-25,52,58.0,,0.58,30.159999999999997
2011-02-26,46,58.0,,0.58,26.68
2011-02-27,66,58.0,,0.58,38.279999999999994
2011-02-28,71,58.0,,0.58,41.18
2011-03-01,59,65.0,False,0.65,38.35
2011-03-02,75,65.0,,0.65,48.75
2011-03-03,68,65.0,,0.65,44.2
2011-03-04,96,65.0,,0.65,62.400000000000006
2011-03-05,41,65.0,,0.65,26.650000000000002
2011-03-06,55,65.0,,0.65,35.75
2011-03-07,83,65.0,,0.65,53.95
2011-03-08,95,65.0,,0.65,61.75
2011-03-09,47,65.0,,0.65,30.55
2011-03-10,87,65.0,,0.65,56.550000000000004
2011-03-11,44,65.0,,0.65,28.6
2011-03-12,22,65.0,,0.65,14.3
2011-03-13,34,65.0,,0.65,22.1
2011-03-14,67,65.0,,0.65,43.550000000000004
2011-03-15,38,65.0,,0.65,24.7
2011-03-16,100,65.0,,0.65,65.0
2011-03-17,70,65.0,,0.65,45.5
2011-03-18,61,65.0,,0.65,39.65
2011-03-19,31,65.0,,0.65,20.150000000000002
2011-03-20,36,65.0,,0.65,23.400000000000002
2011-03-21,79,65.0,,0.65,51.35
2011-03-22,70,65.0,,0.65,45.5
2011-03-23,24,65.0,,0.65,15.600000000000001
2011-03-24,59,65.0,,0.65,38.35
2011-03-25,83,65.0,,0.65,53.95
2011-03-26,46,65.0,,0.65,29.900000000000002
2011-03-27,62,65.0,,0.65,40.300000000000004
2011-03-28,51,65.0,,0.65,33.15
2011-03-29,74,65.0,,0.65,48.1
2011-03-30,67,65.0,,0.65,43.550000000000004
2011-03-31,63,65.0,,0.65,40.95
2011-04-01,56,62.0,False,0.62,34.72
2011-04-02,72,62.0,,0.62,44.64
2011-04-03,36,62.0,,0.62,22.32
2011-04-04,59,62.0,,0.62,36.58
2011-04-05,63,62.0,,0.62,39.06
2011-04-06,70,62.0,,0.62,43.4
2011-04-07,61,62.0,,0.62,37.82
2011-04-08,42,62.0,,0.62,26.04
2011-04-09,72,62.0,,0.62,44.64
2011-04-10,45,62.0,,0.62,27.9
2011-04-11,77,62.0,,0.62,47.74
2011-04-12,56,62.0,,0.62,34.72
2011-04-13,74,62.0,,0.62,45.88
2011-04-14,58,62.0,,0.62,35.96
2011-04-15,71,62.0,,0.62,44.02
2011-04-16,35,62.0,,0.62,21.7
2011-04-17,45,62.0,,0.62,27.9
2011-04-18,67,62.0,,0.62,41.54
2011-04-19,50,62.0,,0.62,31.0
2011-04-20,70,62.0,,0.62,43.4
2011-04-21,62,62.0,,0.62,38.44
2011-04-22,67,62.0,,0.62,41.54
2011-04-23,18,62.0,,0.62,11.16
2011-04-24,66,62.0,,0.62,40.92
2011-04-25,79,62.0,,0.62,48.98
2011-04-26,70,62.0,,0.62,43.4
2011-04-27,92,62.0,,0.62,57.04
2011-04-28,100,62.0,,0.62,62.0
2011-04-29,77,62.0,,0.62,47.74
2011-04-30,41,62.0,,0.62,25.419999999999998
2011-05-01,83,43.0,False,0.43,35.69
2011-05-02,71,43.0,,0.43,30.53
2011-05-03,69,43.0,,0.43,29.669999999999998
2011-05-04,65,43.0,,0.43,27.95
2011-05-05,81,43.0,,0.43,34.83
2011-05-06,60,43.0,,0.43,25.8
2011-05-07,100,43.0,,0.43,43.0
2011-05-08,41,43.0,,0.43,17.63
2011-05-09,86,43.0,,0.43,36.98
2011-05-10,58,43.0,,0.43,24.94
2011-05-11,74,43.0,,0.43,31.82
2011-05-12,63,43.0,,0.43,27.09
2011-05-13,51,43.0,,0.43,21.93
2011-05-14,49,43.0,,0.43,21.07
2011-05-15,39,43.0,,0.43,16.77
2011-05-16,47,43.0,,0.43,20.21
2011-05-17,65,43.0,,0.43,27.95
2011-05-18,66,43.0,,0.43,28.38
2011-05-19,52,43.0,,0.43,22.36
2011-05-20,58,43.0,,0.43,24.94
2011-05-21,15,43.0,,0.43,6.45
2011-05-22,35,43.0,,0.43,15.049999999999999
2011-05-23,51,43.0,,0.43,21.93
2011-05-24,48,43.0,,0.43,20.64
2011-05-25,51,43.0,,0.43,21.93
2011-05-26,30,43.0,,0.43,12.9
2011-05-27,36,43.0,,0.43,15.48
2011-05-28,15,43.0,,0.43,6.45
2011-05-29,27,43.0,,0.43,11.61
2011-05-30,20,43.0,,0.43,8.6
2011-05-31,41,43.0,,0.43,17.63
2011-06-01,94,46.0,False,0.46,43.24
2011-06-02,78,46.0,,0.46,35.88
2011-06-03,62,46.0,,0.46,28.52
2011-06-04,64,46.0,,0.46,29.44
2011-06-05,56,46.0,,0.46,25.76
2011-06-06,54,46.0,,0.46,24.84
2011-06-07,64,46.0,,0.46,29.44
2011-06-08,72,46.0,,0.46,33.120000000000005
2011-06-09,60,46.0,,0.46,27.6
2011-06-10,56,46.0,,0.46,25.76
2011-06-11,79,46.0,,0.46,36.34
2011-06-12,88,46.0,,0.46,40.480000000000004
2011-06-13,84,46.0,,0.46,38.64
2011-06-14,83,46.0,,0.46,38.18
2011-06-15,84,46.0,,0.46,38.64
2011-06-16,42,46.0,,0.46,19.32
2011-06-17,63,46.0,,0.46,28.98
2011-06-18,48,46.0,,0.46,22.080000000000002
2011-06-19,41,46.0,,0.46,18.86
2011-06-20,41,46.0,,0.46,18.86
2011-06-21,99,46.0,,0.46,45.54
2011-06-22,89,46.0,,0.46,40.940000000000005
2011-06-23,78,46.0,,0.46,35.88
2011-06-24,87,46.0,,0.46,40.02
2011-06-25,64,46.0,,0.46,29.44
2011-06-26,49,46.0,,0.46,22.540000000000003
2011-06-27,30,46.0,,0.46,13.8
2011-06-28,76,46.0,,0.46,34.96
2011-06-29,100,46.0,,0.46,46.0
2011-06-30,43,46.0,,0.46,19.78
2011-07-01,43,44.0,False,0.44,18.92
2011-07-02,32,44.0,,0.44,14.08
2011-07-03,22,44.0,,0.44,9.68
2011-07-04,21,44.0,,0.44,9.24
2011-07-05,33,44.0,,0.44,14.52
2011-07-06,46,44.0,,0.44,20.24
2011-07-07,39,44.0,,0.44,17.16
2011-07-08,40,44.0,,0.44,17.6
2011-07-09,50,44.0,,0.44,22.0
2011-07-10,21,44.0,,0.44,9.24
2011-07-11,78,44.0,,0.44,34.32
2011-07-12,69,44.0,,0.44,30.36
2011-07-13,39,44.0,,0.44,17.16
2011-07-14,78,44.0,,0.44,34.32
2011-07-15,32,44.0,,0.44,14.08
2011-07-16,61,44.0,,0.44,26.84
2011-07-17,92,44.0,,0.44,40.48
2011-07-18,100,44.0,,0.44,44.0
2011-07-19,45,44.0,,0.44,19.8
2011-07-20,54,44.0,,0.44,23.76
2011-07-21,31,44.0,,0.44,13.64
2011-07-22,24,44.0,,0.44,10.56
2011-07-23,10,44.0,,0.44,4.4
2011-07-24,10,44.0,,0.44,4.4
2011-07-25,52,44.0,,0.44,22.88
2011-07-26,83,44.0,,0.44,36.52
2011-07-27,23,44.0,,0.44,10.12
2011-07-28,30,44.0,,0.44,13.2
2011-07-29,48,44.0,,0.44,21.12
2011-07-30,30,44.0,,0.44,13.2
2011-07-31,81,44.0,,0.44,35.64
2011-08-01,43,37.0,False,0.37,15.91
2011-08-02,52,37.0,,0.37,19.24
2011-08-03,43,37.0,,0.37,15.91
2011-08-04,78,37.0,,0.37,28.86
2011-08-05,63,37.0,,0.37,23.31
2011-08-06,100,37.0,,0.37,37.0
2011-08-07,44,37.0,,0.37,16.28
2011-08-08,51,37.0,,0.37,18.87
2011-08-09,58,37.0,,0.37,21.46
2011-08-10,26,37.0,,0.37,9.62
2011-08-11,43,37.0,,0.37,15.91
2011-08-12,54,37.0,,0.37,19.98
2011-08-13,22,37.0,,0.37,8.14
2011-08-14,33,37.0,,0.37,12.209999999999999
2011-08-15,60,37.0,,0.37,22.2
2011-08-16,59,37.0,,0.37,21.83
2011-08-17,43,37.0,,0.37,15.91
2011-08-18,78,37.0,,0.37,28.86
2011-08-19,27,37.0,,0.37,9.99
2011-08-20,55,37.0,,0.37,20.35
2011-08-21,22,37.0,,0.37,8.14
2011-08-22,34,37.0,,0.37,12.58
2011-08-23,33,37.0,,0.37,12.209999999999999
2011-08-24,51,37.0,,0.37,18.87
2011-08-25,17,37.0,,0.37,6.29
2011-08-26,35,37.0,,0.37,12.95
2011-08-27,31,37.0,,0.37,11.47
2011-08-28,41,37.0,,0.37,15.17
2011-08-29,58,37.0,,0.37,21.46
2011-08-30,33,37.0,,0.37,12.209999999999999
2011-08-31,68,37.0,,0.37,25.16
2011-09-01,76,51.0,False,0.51,38.76
2011-09-02,53,51.0,,0.51,27.03
2011-09-03,30,51.0,,0.51,15.3
2011-09-04,21,51.0,,0.51,10.71
2011-09-05,41,51.0,,0.51,20.91
2011-09-06,61,51.0,,0.51,31.11
2011-09-07,53,51.0,,0.51,27.03
2011-09-08,54,51.0,,0.51,27.54
2011-09-09,76,51.0,,0.51,38.76
2011-09-10,19,51.0,,0.51,9.69
2011-09-11,62,51.0,,0.51,31.62
2011-09-12,65,51.0,,0.51,33.15
2011-09-13,71,51.0,,0.51,36.21
2011-09-14,63,51.0,,0.51,32.13
2011-09-15,99,51.0,,0.51,50.49
2011-09-16,100,51.0,,0.51,51.0
2011-09-17,44,51.0,,0.51,22.44
2011-09-18,38,51.0,,0.51,19.38
2011-09-19,75,51.0,,0.51,38.25
2011-09-20,71,51.0,,0.51,36.21
2011-09-21,75,51.0,,0.51,38.25
2011-09-22,83,51.0,,0.51,42.33
2011-09-23,51,51.0,,0.51,26.01
2011-09-24,58,51.0,,0.51,29.580000000000002
2011-09-25,42,51.0,,0.51,21.42
2011-09-26,63,51.0,,0.51,32.13
2011-09-27,44,51.0,,0.51,22.44
2011-09-28,64,51.0,,0.51,32.64
2011-09-29,75,51.0,,0.51,38.25
2011-09-30,56,51.0,,0.51,28.560000000000002
2011-10-01,43,63.0,False,0.63,27.09
2011-10-02,30,63.0,,0.63,18.9
2011-10-03,63,63.0,,0.63,39.69
2011-10-04,68,63.0,,0.63,42.84
2011-10-05,43,63.0,,0.63,27.09
2011-10-06,73,63.0,,0.63,45.99
2011-10-07,53,63.0,,0.63,33.39
2011-10-08,69,63.0,,0.63,43.47
2011-10-09,47,63.0,,0.63,29.61
2011-10-10,100,63.0,,0.63,63.0
2011-10-11,83,63.0,,0.63,52.29
2011-10-12,62,63.0,,0.63,39.06
2011-10-13,62,63.0,,0.63,39.06
2011-10-14,76,63.0,,0.63,47.88
2011-10-15,51,63.0,,0.63,32.13
2011-10-16,75,63.0,,0.63,47.25
2011-10-17,72,63.0,,0.63,45.36
2011-10-18,80,63.0,,0.63,50.4
2011-10-19,58,63.0,,0.63,36.54
2011-10-20,60,63.0,,0.63,37.8
2011-10-21,42,63.0,,0.63,26.46
2011-10-22,47,63.0,,0.63,29.61
2011-10-23,50,63.0,,0.63,31.5
2011-10-24,58,63.0,,0.63,36.54
2011-10-25,86,63.0,,0.63,54.18
2011-10-26,68,63.0,,0.63,42.84
2011-10-27,69,63.0,,0.63,43.47
2011-10-28,62,63.0,,0.63,39.06
2011-10-29,33,63.0,,0.63,20.79
2011-10-30,67,63.0,,0.63,42.21
2011-10-31,77,63.0,,0.63,48.51
2011-11-01,59,47.0,False,0.47,27.729999999999997
2011-11-02,72,47.0,,0.47,33.839999999999996
2011-11-03,66,47.0,,0.47,31.02
2011-11-04,65,47.0,,0.47,30.549999999999997
2011-11-05,28,47.0,,0.47,13.16
2011-11-06,43,47.0,,0.47,20.209999999999997
2011-11-07,78,47.0,,0.47,36.66
2011-11-08,64,47.0,,0.47,30.08
2011-11-09,52,47.0,,0.47,24.439999999999998
2011-11-10,100,47.0,,0.47,47.0
2011-11-11,59,47.0,,0.47,27.729999999999997
2011-11-12,31,47.0,,0.47,14.569999999999999
2011-11-13,35,47.0,,0.47,16.45
2011-11-14,80,47.0,,0.47,37.599999999999994
2011-11-15,88,47.0,,0.47,41.36
2011-11-16,82,47.0,,0.47,38.54
2011-11-17,74,47.0,,0.47,34.78
2011-11-18,42,47.0,,0.47,19.74
2011-11-19,23,47.0,,0.47,10.809999999999999
2011-11-20,31,47.0,,0.47,14.569999999999999
2011-11-21,80,47.0,,0.47,37.599999999999994
2011-11-22,49,47.0,,0.47,23.029999999999998
2011-11-23,43,47.0,,0.47,20.209999999999997
2011-11-24,29,47.0,,0.47,13.629999999999999
2011-11-25,31,47.0,,0.47,14.569999999999999
2011-11-26,23,47.0,,0.47,10.809999999999999
2011-11-27,46,47.0,,0.47,21.619999999999997
2011-11-28,62,47.0,,0.47,29.139999999999997
2011-11-29,64,47.0,,0.47,30.08
2011-11-30,87,47.0,,0.47,40.89
2011-12-01,68,43.0,False,0.43,29.24
2011-12-02,52,43.0,,0.43,22.36
2011-12-03,52,43.0,,0.43,22.36
2011-12-04,89,43.0,,0.43,38.269999999999996
2011-12-05,90,43.0,,0.43,38.7
2011-12-06,100,43.0,,0.43,43.0
2011-12-07,68,43.0,,0.43,29.24
2011-12-08,73,43.0,,0.43,31.39
2011-12-09,71,43.0,,0.43,30.53
2011-12-10,56,43.0,,0.43,24.08
2011-12-11,66,43.0,,0.43,28.38
2011-12-12,75,43.0,,0.43,32.25
2011-12-13,86,43.0,,0.43,36.98
2011-12-14,80,43.0,,0.43,34.4
2011-12-15,62,43.0,,0.43,26.66
2011-12-16,28,43.0,,0.43,12.04
2011-12-17,29,43.0,,0.43,12.47
2011-12-18,20,43.0,,0.43,8.6
2011-12-19,43,43.0,,0.43,18.49
2011-12-20,70,43.0,,0.43,30.099999999999998
2011-12-21,40,43.0,,0.43,17.2
2011-12-22,17,43.0,,0.43,7.31
2011-12-23,13,43.0,,0.43,5.59
2011-12-24,27,43.0,,0.43,11.61
2011-12-25,12,43.0,,0.43,5.16
2011-12-26,20,43.0,,0.43,8.6
2011-12-27,33,43.0,,0.43,14.19
2011-12-28,65,43.0,,0.43,27.95
2011-12-29,25,43.0,,0.43,10.75
2011-12-30,42,43.0,,0.43,18.06
2011-12-31,24,43.0,,0.43,10.32
2012-01-01,8,52.0,False,0.52,4.16
2012-01-02,52,52.0,,0.52,27.04
2012-01-03,6,52.0,,0.52,3.12
2012-01-04,17,52.0,,0.52,8.84
2012-01-05,64,52.0,,0.52,33.28
2012-01-06,6,52.0,,0.52,3.12
2012-01-07,22,52.0,,0.52,11.440000000000001
2012-01-08,14,52.0,,0.52,7.28
2012-01-09,68,52.0,,0.52,35.36
2012-01-10,68,52.0,,0.52,35.36
2012-01-11,29,52.0,,0.52,15.08
2012-01-12,40,52.0,,0.52,20.8
2012-01-13,70,52.0,,0.52,36.4
2012-01-14,21,52.0,,0.52,10.92
2012-01-15,35,52.0,,0.52,18.2
2012-01-16,65,52.0,,0.52,33.800000000000004
2012-01-17,68,52.0,,0.52,35.36
2012-01-18,62,52.0,,0.52,32.24
2012-01-19,97,52.0,,0.52,50.440000000000005
2012-01-20,35,52.0,,0.52,18.2
2012-01-21,41,52.0,,0.52,21.32
2012-01-22,47,52.0,,0.52,24.44
2012-01-23,50,52.0,,0.52,26.0
2012-01-24,100,52.0,,0.52,52.0
2012-01-25,79,52.0,,0.52,41.08
2012-01-26,22,52.0,,0.52,11.440000000000001
2012-01-27,52,52.0,,0.52,27.04
2012-01-28,56,52.0,,0.52,29.12
2012-01-29,63,52.0,,0.52,32.76
2012-01-30,88,52.0,,0.52,45.760000000000005
2012-01-31,56,52.0,,0.52,29.12
2012-02-01,58,62.0,False,0.62,35.96
2012-02-02,53,62.0,,0.62,32.86
2012-02-03,35,62.0,,0.62,21.7
