date,EXPENSE_unscaled,EXPENSE_monthly,isPartial,scale,EXPENSE
2006-10-11,86,60.0,,0.6,51.6
2006-10-12,79,60.0,,0.6,47.4
2006-10-13,71,60.0,,0.6,42.6
2006-10-14,56,60.0,,0.6,33.6
2006-10-15,41,60.0,,0.6,24.599999999999998
2006-10-16,43,60.0,,0.6,25.8
2006-10-17,100,60.0,,0.6,60.0
2006-10-18,95,60.0,,0.6,57.0
2006-10-19,97,60.0,,0.6,58.199999999999996
2006-10-20,70,60.0,,0.6,42.0
2006-10-21,35,60.0,,0.6,21.0
2006-10-22,67,60.0,,0.6,40.199999999999996
2006-10-23,90,60.0,,0.6,54.0
2006-10-24,92,60.0,,0.6,55.199999999999996
2006-10-25,89,60.0,,0.6,53.4
2006-10-26,95,60.0,,0.6,57.0
2006-10-27,73,60.0,,0.6,43.8
2006-10-28,40,60.0,,0.6,24.0
2006-10-29,34,60.0,,0.6,20.4
2006-10-30,90,60.0,,0.6,54.0
2006-10-31,47,60.0,,0.6,28.2
2006-11-01,61,57.0,False,0.57,34.769999999999996
2006-11-02,70,57.0,,0.57,39.9
2006-11-03,70,57.0,,0.57,39.9
2006-11-04,38,57.0,,0.57,21.659999999999997
2006-11-05,19,57.0,,0.57,10.829999999999998
2006-11-06,61,57.0,,0.57,34.769999999999996
2006-11-07,50,57.0,,0.57,28.499999999999996
2006-11-08,66,57.0,,0.57,37.62
2006-11-09,83,57.0,,0.57,47.309999999999995
2006-11-10,45,57.0,,0.57,25.65
2006-11-11,100,57.0,,0.57,56.99999999999999
2006-11-12,25,57.0,,0.57,14.249999999999998
2006-11-13,92,57.0,,0.57,52.44
2006-11-14,51,57.0,,0.57,29.069999999999997
2006-11-15,56,57.0,,0.57,31.919999999999998
2006-11-16,57,57.0,,0.57,32.489999999999995
2006-11-17,68,57.0,,0.57,38.76
2006-11-18,63,57.0,,0.57,35.91
2006-11-19,31,57.0,,0.57,17.669999999999998
2006-11-20,60,57.0,,0.57,34.199999999999996
2006-11-21,69,57.0,,0.57,39.33
2006-11-22,59,57.0,,0.57,33.629999999999995
2006-11-23,48,57.0,,0.57,27.36
2006-11-24,31,57.0,,0.57,17.669999999999998
2006-11-25,52,57.0,,0.57,29.639999999999997
2006-11-26,37,57.0,,0.57,21.09
2006-11-27,74,57.0,,0.57,42.18
2006-11-28,68,57.0,,0.57,38.76
2006-11-29,88,57.0,,0.57,50.16
2006-11-30,69,57.0,,0.57,39.33
2006-12-01,70,45.0,False,0.45,31.5
2006-12-02,25,45.0,,0.45,11.25
2006-12-03,38,45.0,,0.45,17.1
2006-12-04,100,45.0,,0.45,45.0
2006-12-05,33,45.0,,0.45,14.85
2006-12-06,66,45.0,,0.45,29.7
2006-12-07,68,45.0,,0.45,30.6
2006-12-08,62,45.0,,0.45,27.900000000000002
2006-12-09,87,45.0,,0.45,39.15
2006-12-10,39,45.0,,0.45,17.55
2006-12-11,41,45.0,,0.45,18.45
2006-12-12,98,45.0,,0.45,44.1
2006-12-13,66,45.0,,0.45,29.7
2006-12-14,52,45.0,,0.45,23.400000000000002
2006-12-15,55,45.0,,0.45,24.75
2006-12-16,80,45.0,,0.45,36.0
2006-12-17,14,45.0,,0.45,6.3
2006-12-18,81,45.0,,0.45,36.45
2006-12-19,27,45.0,,0.45,12.15
2006-12-20,46,45.0,,0.45,20.7
2006-12-21,67,45.0,,0.45,30.150000000000002
2006-12-22,32,45.0,,0.45,14.4
2006-12-23,0,45.0,,0.45,0.0
2006-12-24,82,45.0,,0.45,36.9
2006-12-25,36,45.0,,0.45,16.2
2006-12-26,85,45.0,,0.45,38.25
2006-12-27,20,45.0,,0.45,9.0
2006-12-28,30,45.0,,0.45,13.5
2006-12-29,21,45.0,,0.45,9.450000000000001
2006-12-30,27,45.0,,0.45,12.15
2006-12-31,69,45.0,,0.45,31.05
2007-01-01,41,62.0,False,0.62,25.419999999999998
2007-01-02,69,62.0,,0.62,42.78
2007-01-03,68,62.0,,0.62,42.16
2007-01-04,59,62.0,,0.62,36.58
2007-01-05,100,62.0,,0.62,62.0
2007-01-06,69,62.0,,0.62,42.78
2007-01-07,30,62.0,,0.62,18.6
2007-01-08,64,62.0,,0.62,39.68
2007-01-09,71,62.0,,0.62,44.02
2007-01-10,60,62.0,,0.62,37.2
2007-01-11,55,62.0,,0.62,34.1
2007-01-12,39,62.0,,0.62,24.18
2007-01-13,30,62.0,,0.62,18.6
2007-01-14,52,62.0,,0.62,32.24
2007-01-15,44,62.0,,0.62,27.28
2007-01-16,78,62.0,,0.62,48.36
2007-01-17,67,62.0,,0.62,41.54
2007-01-18,65,62.0,,0.62,40.3
2007-01-19,73,62.0,,0.62,45.26
2007-01-20,41,62.0,,0.62,25.419999999999998
2007-01-21,29,62.0,,0.62,17.98
2007-01-22,50,62.0,,0.62,31.0
2007-01-23,90,62.0,,0.62,55.8
2007-01-24,50,62.0,,0.62,31.0
2007-01-25,56,62.0,,0.62,34.72
2007-01-26,35,62.0,,0.62,21.7
2007-01-27,66,62.0,,0.62,40.92
2007-01-28,49,62.0,,0.62,30.38
2007-01-29,84,62.0,,0.62,52.08
2007-01-30,72,62.0,,0.62,44.64
2007-01-31,89,62.0,,0.62,55.18
2007-02-01,72,77.0,False,0.77,55.44
2007-02-02,92,77.0,,0.77,70.84
2007-02-03,35,77.0,,0.77,26.95
2007-02-04,75,77.0,,0.77,57.75
2007-02-05,66,77.0,,0.77,50.82
2007-02-06,81,77.0,,0.77,62.370000000000005
2007-02-07,100,77.0,,0.77,77.0
2007-02-08,71,77.0,,0.77,54.67
2007-02-09,61,77.0,,0.77,46.97
2007-02-10,51,77.0,,0.77,39.27
2007-02-11,47,77.0,,0.77,36.19
2007-02-12,75,77.0,,0.77,57.75
2007-02-13,31,77.0,,0.77,23.87
2007-02-14,76,77.0,,0.77,58.52
2007-02-15,35,77.0,,0.77,26.95
2007-02-16,51,77.0,,0.77,39.27
2007-02-17,48,77.0,,0.77,36.96
2007-02-18,54,77.0,,0.77,41.58
2007-02-19,82,77.0,,0.77,63.14
2007-02-20,45,77.0,,0.77,34.65
2007-02-21,82,77.0,,0.77,63.14
2007-02-22,62,77.0,,0.77,47.74
2007-02-23,78,77.0,,0.77,60.06
2007-02-24,16,77.0,,0.77,12.32
2007-02-25,39,77.0,,0.77,30.03
2007-02-26,68,77.0,,0.77,52.36
2007-02-27,61,77.0,,0.77,46.97
2007-02-28,77,77.0,,0.77,59.29
2007-03-01,29,68.0,False,0.68,19.720000000000002
2007-03-02,76,68.0,,0.68,51.68000000000001
2007-03-03,43,68.0,,0.68,29.240000000000002
2007-03-04,51,68.0,,0.68,34.68
2007-03-05,62,68.0,,0.68,42.160000000000004
2007-03-06,52,68.0,,0.68,35.36
2007-03-07,53,68.0,,0.68,36.04
2007-03-08,34,68.0,,0.68,23.12
2007-03-09,60,68.0,,0.68,40.800000000000004
2007-03-10,44,68.0,,0.68,29.92
2007-03-11,59,68.0,,0.68,40.120000000000005
2007-03-12,100,68.0,,0.68,68.0
2007-03-13,83,68.0,,0.68,56.440000000000005
2007-03-14,59,68.0,,0.68,40.120000000000005
2007-03-15,69,68.0,,0.68,46.92
2007-03-16,46,68.0,,0.68,31.28
2007-03-17,37,68.0,,0.68,25.16
2007-03-18,30,68.0,,0.68,20.400000000000002
2007-03-19,39,68.0,,0.68,26.520000000000003
2007-03-20,57,68.0,,0.68,38.760000000000005
2007-03-21,58,68.0,,0.68,39.440000000000005
2007-03-22,39,68.0,,0.68,26.520000000000003
2007-03-23,42,68.0,,0.68,28.560000000000002
2007-03-24,74,68.0,,0.68,50.32
2007-03-25,22,68.0,,0.68,14.96
2007-03-26,38,68.0,,0.68,25.840000000000003
2007-03-27,43,68.0,,0.68,29.240000000000002
2007-03-28,53,68.0,,0.68,36.04
2007-03-29,53,68.0,,0.68,36.04
2007-03-30,53,68.0,,0.68,36.04
2007-03-31,67,68.0,,0.68,45.56
2007-04-01,92,69.0,False,0.69,63.48
2007-04-02,61,69.0,,0.69,42.089999999999996
2007-04-03,76,69.0,,0.69,52.44
2007-04-04,82,69.0,,0.69,56.58
2007-04-05,56,69.0,,0.69,38.64
2007-04-06,57,69.0,,0.69,39.33
2007-04-07,33,69.0,,0.69,22.77
2007-04-08,88,69.0,,0.69,60.72
2007-04-09,70,69.0,,0.69,48.3
2007-04-10,100,69.0,,0.69,69.0
2007-04-11,47,69.0,,0.69,32.43
2007-04-12,87,69.0,,0.69,60.029999999999994
2007-04-13,45,69.0,,0.69,31.049999999999997
2007-04-14,16,69.0,,0.69,11.04
2007-04-15,91,69.0,,0.69,62.78999999999999
2007-04-16,92,69.0,,0.69,63.48
2007-04-17,93,69.0,,0.69,64.17
2007-04-18,57,69.0,,0.69,39.33
2007-04-19,84,69.0,,0.69,57.959999999999994
2007-04-20,17,69.0,,0.69,11.729999999999999
2007-04-21,9,69.0,,0.69,6.209999999999999
2007-04-22,25,69.0,,0.69,17.25
2007-04-23,62,69.0,,0.69,42.779999999999994
2007-04-24,40,69.0,,0.69,27.599999999999998
2007-04-25,41,69.0,,0.69,28.29
2007-04-26,52,69.0,,0.69,35.879999999999995
2007-04-27,72,69.0,,0.69,49.67999999999999
2007-04-28,50,69.0,,0.69,34.5
2007-04-29,25,69.0,,0.69,17.25
2007-04-30,47,69.0,,0.69,32.43
2007-05-01,47,54.0,False,0.54,25.380000000000003
2007-05-02,33,54.0,,0.54,17.82
2007-05-03,63,54.0,,0.54,34.02
2007-05-04,35,54.0,,0.54,18.900000000000002
2007-05-05,36,54.0,,0.54,19.44
2007-05-06,22,54.0,,0.54,11.88
2007-05-07,49,54.0,,0.54,26.46
2007-05-08,44,54.0,,0.54,23.76
2007-05-09,41,54.0,,0.54,22.14
2007-05-10,65,54.0,,0.54,35.1
2007-05-11,35,54.0,,0.54,18.900000000000002
2007-05-12,30,54.0,,0.54,16.200000000000003
2007-05-13,15,54.0,,0.54,8.100000000000001
2007-05-14,100,54.0,,0.54,54.0
2007-05-15,62,54.0,,0.54,33.480000000000004
2007-05-16,40,54.0,,0.54,21.6
2007-05-17,55,54.0,,0.54,29.700000000000003
2007-05-18,44,54.0,,0.54,23.76
2007-05-19,29,54.0,,0.54,15.66
2007-05-20,37,54.0,,0.54,19.98
2007-05-21,27,54.0,,0.54,14.580000000000002
2007-05-22,44,54.0,,0.54,23.76
2007-05-23,59,54.0,,0.54,31.860000000000003
2007-05-24,66,54.0,,0.54,35.64
2007-05-25,36,54.0,,0.54,19.44
2007-05-26,8,54.0,,0.54,4.32
2007-05-27,8,54.0,,0.54,4.32
2007-05-28,28,54.0,,0.54,15.120000000000001
2007-05-29,32,54.0,,0.54,17.28
2007-05-30,54,54.0,,0.54,29.160000000000004
2007-05-31,23,54.0,,0.54,12.420000000000002
2007-06-01,59,50.0,False,0.5,29.5
2007-06-02,33,50.0,,0.5,16.5
2007-06-03,52,50.0,,0.5,26.0
2007-06-04,91,50.0,,0.5,45.5
2007-06-05,81,50.0,,0.5,40.5
2007-06-06,85,50.0,,0.5,42.5
2007-06-07,99,50.0,,0.5,49.5
2007-06-08,88,50.0,,0.5,44.0
2007-06-09,47,50.0,,0.5,23.5
2007-06-10,89,50.0,,0.5,44.5
2007-06-11,89,50.0,,0.5,44.5
2007-06-12,75,50.0,,0.5,37.5
2007-06-13,84,50.0,,0.5,42.0
2007-06-14,79,50.0,,0.5,39.5
2007-06-15,72,50.0,,0.5,36.0
2007-06-16,45,50.0,,0.5,22.5
2007-06-17,16,50.0,,0.5,8.0
2007-06-18,82,50.0,,0.5,41.0
2007-06-19,100,50.0,,0.5,50.0
2007-06-20,92,50.0,,0.5,46.0
2007-06-21,100,50.0,,0.5,50.0
2007-06-22,69,50.0,,0.5,34.5
2007-06-23,47,50.0,,0.5,23.5
2007-06-24,48,50.0,,0.5,24.0
2007-06-25,59,50.0,,0.5,29.5
2007-06-26,66,50.0,,0.5,33.0
2007-06-27,97,50.0,,0.5,48.5
2007-06-28,82,50.0,,0.5,41.0
2007-06-29,60,50.0,,0.5,30.0
2007-06-30,20,50.0,,0.5,10.0
2007-07-01,19,52.0,False,0.52,9.88
2007-07-02,59,52.0,,0.52,30.68
2007-07-03,48,52.0,,0.52,24.96
2007-07-04,17,52.0,,0.52,8.84
2007-07-05,62,52.0,,0.52,32.24
2007-07-06,55,52.0,,0.52,28.6
2007-07-07,35,52.0,,0.52,18.2
2007-07-08,18,52.0,,0.52,9.36
2007-07-09,67,52.0,,0.52,34.84
2007-07-10,72,52.0,,0.52,37.44
2007-07-11,57,52.0,,0.52,29.64
2007-07-12,63,52.0,,0.52,32.76
2007-07-13,49,52.0,,0.52,25.48
2007-07-14,27,52.0,,0.52,14.040000000000001
2007-07-15,44,52.0,,0.52,22.880000000000003
2007-07-16,78,52.0,,0.52,40.56
2007-07-17,49,52.0,,0.52,25.48
2007-07-18,17,52.0,,0.52,8.84
2007-07-19,68,52.0,,0.52,35.36
2007-07-20,91,52.0,,0.52,47.32
2007-07-21,18,52.0,,0.52,9.36
2007-07-22,55,52.0,,0.52,28.6
2007-07-23,90,52.0,,0.52,46.800000000000004
2007-07-24,100,52.0,,0.52,52.0
2007-07-25,57,52.0,,0.52,29.64
2007-07-26,57,52.0,,0.52,29.64
2007-07-27,66,52.0,,0.52,34.32
2007-07-28,26,52.0,,0.52,13.52
2007-07-29,0,52.0,,0.52,0.0
2007-07-30,55,52.0,,0.52,28.6
2007-07-31,61,52.0,,0.52,31.720000000000002
2007-08-01,100,51.0,False,0.51,51.0
2007-08-02,70,51.0,,0.51,35.7
2007-08-03,53,51.0,,0.51,27.03
2007-08-04,67,51.0,,0.51,34.17
2007-08-05,68,51.0,,0.51,34.68
2007-08-06,67,51.0,,0.51,34.17
2007-08-07,78,51.0,,0.51,39.78
2007-08-08,56,51.0,,0.51,28.560000000000002
2007-08-09,50,51.0,,0.51,25.5
2007-08-10,32,51.0,,0.51,16.32
2007-08-11,29,51.0,,0.51,14.790000000000001
2007-08-12,10,51.0,,0.51,5.1
2007-08-13,61,51.0,,0.51,31.11
2007-08-14,30,51.0,,0.51,15.3
2007-08-15,79,51.0,,0.51,40.29
2007-08-16,62,51.0,,0.51,31.62
2007-08-17,65,51.0,,0.51,33.15
2007-08-18,64,51.0,,0.51,32.64
2007-08-19,74,51.0,,0.51,37.74
2007-08-20,83,51.0,,0.51,42.33
2007-08-21,47,51.0,,0.51,23.97
2007-08-22,35,51.0,,0.51,17.85
2007-08-23,55,51.0,,0.51,28.05
2007-08-24,45,51.0,,0.51,22.95
2007-08-25,82,51.0,,0.51,41.82
2007-08-26,36,51.0,,0.51,18.36
2007-08-27,41,51.0,,0.51,20.91
2007-08-28,47,51.0,,0.51,23.97
2007-08-29,59,51.0,,0.51,30.09
2007-08-30,85,51.0,,0.51,43.35
2007-08-31,66,51.0,,0.51,33.660000000000004
2007-09-01,0,53.0,False,0.53,0.0
2007-09-02,53,53.0,,0.53,28.09
2007-09-03,22,53.0,,0.53,11.66
2007-09-04,42,53.0,,0.53,22.26
2007-09-05,56,53.0,,0.53,29.68
2007-09-06,67,53.0,,0.53,35.510000000000005
2007-09-07,43,53.0,,0.53,22.790000000000003
2007-09-08,45,53.0,,0.53,23.85
2007-09-09,30,53.0,,0.53,15.9
2007-09-10,35,53.0,,0.53,18.55
2007-09-11,98,53.0,,0.53,51.940000000000005
2007-09-12,76,53.0,,0.53,40.28
2007-09-13,45,53.0,,0.53,23.85
2007-09-14,54,53.0,,0.53,28.62
2007-09-15,100,53.0,,0.53,53.0
2007-09-16,46,53.0,,0.53,24.380000000000003
2007-09-17,65,53.0,,0.53,34.45
2007-09-18,69,53.0,,0.53,36.57
2007-09-19,60,53.0,,0.53,31.8
2007-09-20,25,53.0,,0.53,13.25
2007-09-21,48,53.0,,0.53,25.44
2007-09-22,45,53.0,,0.53,23.85
2007-09-23,75,53.0,,0.53,39.75
2007-09-24,54,53.0,,0.53,28.62
2007-09-25,24,53.0,,0.53,12.72
2007-09-26,59,53.0,,0.53,31.270000000000003
2007-09-27,70,53.0,,0.53,37.1
2007-09-28,32,53.0,,0.53,16.96
2007-09-29,31,53.0,,0.53,16.43
2007-09-30,61,53.0,,0.53,32.33
2007-10-01,84,65.0,False,0.65,54.6
2007-10-02,95,65.0,,0.65,61.75
2007-10-03,77,65.0,,0.65,50.050000000000004
2007-10-04,91,65.0,,0.65,59.15
2007-10-05,84,65.0,,0.65,54.6
2007-10-06,19,65.0,,0.65,12.35
2007-10-07,65,65.0,,0.65,42.25
2007-10-08,78,65.0,,0.65,50.7
2007-10-09,70,65.0,,0.65,45.5
2007-10-10,89,65.0,,0.65,57.85
2007-10-11,61,65.0,,0.65,39.65
2007-10-12,58,65.0,,0.65,37.7
2007-10-13,57,65.0,,0.65,37.050000000000004
2007-10-14,91,65.0,,0.65,59.15
2007-10-15,83,65.0,,0.65,53.95
2007-10-16,75,65.0,,0.65,48.75
2007-10-17,99,65.0,,0.65,64.35000000000001
2007-10-18,65,65.0,,0.65,42.25
2007-10-19,100,65.0,,0.65,65.0
2007-10-20,27,65.0,,0.65,17.55
2007-10-21,72,65.0,,0.65,46.800000000000004
2007-10-22,74,65.0,,0.65,48.1
2007-10-23,95,65.0,,0.65,61.75
2007-10-24,51,65.0,,0.65,33.15
2007-10-25,48,65.0,,0.65,31.200000000000003
2007-10-26,57,65.0,,0.65,37.050000000000004
2007-10-27,63,65.0,,0.65,40.95
2007-10-28,81,65.0,,0.65,52.65
2007-10-29,93,65.0,,0.65,60.45
2007-10-30,99,65.0,,0.65,64.35000000000001
2007-10-31,85,65.0,,0.65,55.25
2007-11-01,92,54.0,False,0.54,49.68000000000001
2007-11-02,68,54.0,,0.54,36.72
2007-11-03,31,54.0,,0.54,16.740000000000002
2007-11-04,73,54.0,,0.54,39.42
2007-11-05,70,54.0,,0.54,37.800000000000004
2007-11-06,72,54.0,,0.54,38.88
2007-11-07,72,54.0,,0.54,38.88
2007-11-08,48,54.0,,0.54,25.92
2007-11-09,63,54.0,,0.54,34.02
2007-11-10,68,54.0,,0.54,36.72
2007-11-11,47,54.0,,0.54,25.380000000000003
2007-11-12,86,54.0,,0.54,46.440000000000005
2007-11-13,63,54.0,,0.54,34.02
2007-11-14,60,54.0,,0.54,32.400000000000006
2007-11-15,54,54.0,,0.54,29.160000000000004
2007-11-16,71,54.0,,0.54,38.34
2007-11-17,42,54.0,,0.54,22.68
2007-11-18,47,54.0,,0.54,25.380000000000003
2007-11-19,76,54.0,,0.54,41.040000000000006
2007-11-20,76,54.0,,0.54,41.040000000000006
2007-11-21,50,54.0,,0.54,27.0
2007-11-22,22,54.0,,0.54,11.88
2007-11-23,45,54.0,,0.54,24.3
2007-11-24,52,54.0,,0.54,28.080000000000002
2007-11-25,66,54.0,,0.54,35.64
2007-11-26,67,54.0,,0.54,36.18
2007-11-27,84,54.0,,0.54,45.36
2007-11-28,99,54.0,,0.54,53.46
2007-11-29,100,54.0,,0.54,54.0
2007-11-30,88,54.0,,0.54,47.52
2007-12-01,39,52.0,False,0.52,20.28
2007-12-02,59,52.0,,0.52,30.68
2007-12-03,75,52.0,,0.52,39.0
2007-12-04,84,52.0,,0.52,43.68
2007-12-05,61,52.0,,0.52,31.720000000000002
2007-12-06,90,52.0,,0.52,46.800000000000004
2007-12-07,54,52.0,,0.52,28.080000000000002
2007-12-08,56,52.0,,0.52,29.12
2007-12-09,48,52.0,,0.52,24.96
2007-12-10,97,52.0,,0.52,50.440000000000005
2007-12-11,84,52.0,,0.52,43.68
2007-12-12,73,52.0,,0.52,37.96
2007-12-13,77,52.0,,0.52,40.04
2007-12-14,61,52.0,,0.52,31.720000000000002
2007-12-15,41,52.0,,0.52,21.32
2007-12-16,49,52.0,,0.52,25.48
2007-12-17,79,52.0,,0.52,41.08
2007-12-18,81,52.0,,0.52,42.120000000000005
2007-12-19,43,52.0,,0.52,22.36
2007-12-20,69,52.0,,0.52,35.88
2007-12-21,83,52.0,,0.52,43.160000000000004
2007-12-22,23,52.0,,0.52,11.96
2007-12-23,19,52.0,,0.52,9.88
2007-12-24,35,52.0,,0.52,18.2
2007-12-25,17,52.0,,0.52,8.84
2007-12-26,45,52.0,,0.52,23.400000000000002
2007-12-27,100,52.0,,0.52,52.0
2007-12-28,74,52.0,,0.52,38.480000000000004
2007-12-29,22,52.0,,0.52,11.440000000000001
2007-12-30,45,52.0,,0.52,23.400000000000002
2007-12-31,39,52.0,,0.52,20.28
2008-01-01,44,62.0,False,0.62,27.28
2008-01-02,63,62.0,,0.62,39.06
2008-01-03,57,62.0,,0.62,35.339999999999996
2008-01-04,74,62.0,,0.62,45.88
2008-01-05,50,62.0,,0.62,31.0
2008-01-06,52,62.0,,0.62,32.24
2008-01-07,76,62.0,,0.62,47.12
2008-01-08,59,62.0,,0.62,36.58
2008-01-09,89,62.0,,0.62,55.18
2008-01-10,65,62.0,,0.62,40.3
2008-01-11,92,62.0,,0.62,57.04
2008-01-12,52,62.0,,0.62,32.24
2008-01-13,36,62.0,,0.62,22.32
2008-01-14,84,62.0,,0.62,52.08
2008-01-15,72,62.0,,0.62,44.64
2008-01-16,69,62.0,,0.62,42.78
2008-01-17,68,62.0,,0.62,42.16
2008-01-18,57,62.0,,0.62,35.339999999999996
2008-01-19,43,62.0,,0.62,26.66
2008-01-20,29,62.0,,0.62,17.98
2008-01-21,69,62.0,,0.62,42.78
2008-01-22,65,62.0,,0.62,40.3
2008-01-23,66,62.0,,0.62,40.92
2008-01-24,88,62.0,,0.62,54.56
2008-01-25,55,62.0,,0.62,34.1
2008-01-26,48,62.0,,0.62,29.759999999999998
2008-01-27,63,62.0,,0.62,39.06
2008-01-28,100,62.0,,0.62,62.0
2008-01-29,94,62.0,,0.62,58.28
2008-01-30,100,62.0,,0.62,62.0
2008-01-31,72,62.0,,0.62,44.64
2008-02-01,65,75.0,False,0.75,48.75
2008-02-02,65,75.0,,0.75,48.75
2008-02-03,76,75.0,,0.75,57.0
2008-02-04,63,75.0,,0.75,47.25
2008-02-05,64,75.0,,0.75,48.0
2008-02-06,67,75.0,,0.75,50.25
2008-02-07,52,75.0,,0.75,39.0
2008-02-08,87,75.0,,0.75,65.25
2008-02-09,40,75.0,,0.75,30.0
2008-02-10,30,75.0,,0.75,22.5
2008-02-11,81,75.0,,0.75,60.75
2008-02-12,52,75.0,,0.75,39.0
2008-02-13,71,75.0,,0.75,53.25
2008-02-14,49,75.0,,0.75,36.75
2008-02-15,61,75.0,,0.75,45.75
2008-02-16,46,75.0,,0.75,34.5
2008-02-17,47,75.0,,0.75,35.25
2008-02-18,48,75.0,,0.75,36.0
2008-02-19,74,75.0,,0.75,55.5
2008-02-20,47,75.0,,0.75,35.25
2008-02-21,54,75.0,,0.75,40.5
2008-02-22,25,75.0,,0.75,18.75
2008-02-23,43,75.0,,0.75,32.25
2008-02-24,39,75.0,,0.75,29.25
2008-02-25,51,75.0,,0.75,38.25
2008-02-26,49,75.0,,0.75,36.75
2008-02-27,63,75.0,,0.75,47.25
2008-02-28,61,75.0,,0.75,45.75
2008-02-29,100,75.0,,0.75,75.0
2008-03-01,51,74.0,False,0.74,37.74
2008-03-02,61,74.0,,0.74,45.14
2008-03-03,74,74.0,,0.74,54.76
2008-03-04,62,74.0,,0.74,45.88
2008-03-05,63,74.0,,0.74,46.62
2008-03-06,55,74.0,,0.74,40.7
2008-03-07,68,74.0,,0.74,50.32
2008-03-08,67,74.0,,0.74,49.58
2008-03-09,60,74.0,,0.74,44.4
2008-03-10,59,74.0,,0.74,43.66
2008-03-11,53,74.0,,0.74,39.22
2008-03-12,49,74.0,,0.74,36.26
2008-03-13,100,74.0,,0.74,74.0
2008-03-14,69,74.0,,0.74,51.06
2008-03-15,44,74.0,,0.74,32.56
2008-03-16,49,74.0,,0.74,36.26
2008-03-17,83,74.0,,0.74,61.42
2008-03-18,60,74.0,,0.74,44.4
2008-03-19,41,74.0,,0.74,30.34
2008-03-20,66,74.0,,0.74,48.839999999999996
2008-03-21,47,74.0,,0.74,34.78
2008-03-22,56,74.0,,0.74,41.44
2008-03-23,52,74.0,,0.74,38.48
2008-03-24,67,74.0,,0.74,49.58
2008-03-25,98,74.0,,0.74,72.52
2008-03-26,77,74.0,,0.74,56.98
2008-03-27,78,74.0,,0.74,57.72
2008-03-28,52,74.0,,0.74,38.48
2008-03-29,69,74.0,,0.74,51.06
2008-03-30,71,74.0,,0.74,52.54
2008-03-31,91,74.0,,0.74,67.34
2008-04-01,71,78.0,False,0.78,55.38
2008-04-02,68,78.0,,0.78,53.04
2008-04-03,66,78.0,,0.78,51.480000000000004
2008-04-04,61,78.0,,0.78,47.58
2008-04-05,74,78.0,,0.78,57.72
2008-04-06,70,78.0,,0.78,54.6
2008-04-07,100,78.0,,0.78,78.0
2008-04-08,85,78.0,,0.78,66.3
2008-04-09,73,78.0,,0.78,56.940000000000005
2008-04-10,53,78.0,,0.78,41.34
2008-04-11,91,78.0,,0.78,70.98
2008-04-12,65,78.0,,0.78,50.7
2008-04-13,67,78.0,,0.78,52.260000000000005
2008-04-14,83,78.0,,0.78,64.74000000000001
2008-04-15,95,78.0,,0.78,74.10000000000001
2008-04-16,77,78.0,,0.78,60.06
2008-04-17,52,78.0,,0.78,40.56
2008-04-18,31,78.0,,0.78,24.18
2008-04-19,27,78.0,,0.78,21.060000000000002
2008-04-20,33,78.0,,0.78,25.740000000000002
2008-04-21,41,78.0,,0.78,31.98
2008-04-22,77,78.0,,0.78,60.06
2008-04-23,77,78.0,,0.78,60.06
2008-04-24,65,78.0,,0.78,50.7
2008-04-25,51,78.0,,0.78,39.78
2008-04-26,27,78.0,,0.78,21.060000000000002
2008-04-27,37,78.0,,0.78,28.86
2008-04-28,52,78.0,,0.78,40.56
2008-04-29,63,78.0,,0.78,49.14
2008-04-30,65,78.0,,0.78,50.7
2008-05-01,78,57.0,False,0.57,44.459999999999994
2008-05-02,100,57.0,,0.57,56.99999999999999
2008-05-03,26,57.0,,0.57,14.819999999999999
2008-05-04,42,57.0,,0.57,23.939999999999998
2008-05-05,78,57.0,,0.57,44.459999999999994
2008-05-06,45,57.0,,0.57,25.65
2008-05-07,80,57.0,,0.57,45.599999999999994
2008-05-08,49,57.0,,0.57,27.929999999999996
2008-05-09,47,57.0,,0.57,26.79
2008-05-10,51,57.0,,0.57,29.069999999999997
2008-05-11,28,57.0,,0.57,15.959999999999999
2008-05-12,88,57.0,,0.57,50.16
2008-05-13,55,57.0,,0.57,31.349999999999998
2008-05-14,66,57.0,,0.57,37.62
2008-05-15,54,57.0,,0.57,30.779999999999998
2008-05-16,76,57.0,,0.57,43.31999999999999
2008-05-17,47,57.0,,0.57,26.79
2008-05-18,54,57.0,,0.57,30.779999999999998
2008-05-19,64,57.0,,0.57,36.48
2008-05-20,65,57.0,,0.57,37.05
2008-05-21,54,57.0,,0.57,30.779999999999998
2008-05-22,70,57.0,,0.57,39.9
2008-05-23,75,57.0,,0.57,42.74999999999999
2008-05-24,29,57.0,,0.57,16.529999999999998
2008-05-25,22,57.0,,0.57,12.54
2008-05-26,48,57.0,,0.57,27.36
2008-05-27,71,57.0,,0.57,40.47
2008-05-28,57,57.0,,0.57,32.489999999999995
2008-05-29,80,57.0,,0.57,45.599999999999994
2008-05-30,62,57.0,,0.57,35.339999999999996
2008-05-31,30,57.0,,0.57,17.099999999999998
2008-06-01,75,57.0,False,0.57,42.74999999999999
2008-06-02,80,57.0,,0.57,45.599999999999994
2008-06-03,89,57.0,,0.57,50.73
2008-06-04,58,57.0,,0.57,33.059999999999995
2008-06-05,77,57.0,,0.57,43.88999999999999
2008-06-06,93,57.0,,0.57,53.01
2008-06-07,34,57.0,,0.57,19.38
2008-06-08,34,57.0,,0.57,19.38
