date,procter_unscaled,procter_monthly,isPartial,scale,procter
2010-04-28,41,47.0,,0.47,19.27
2010-04-29,35,47.0,,0.47,16.45
2010-04-30,76,47.0,,0.47,35.72
2010-05-01,23,53.0,False,0.53,12.190000000000001
2010-05-02,23,53.0,,0.53,12.190000000000001
2010-05-03,35,53.0,,0.53,18.55
2010-05-04,55,53.0,,0.53,29.150000000000002
2010-05-05,15,53.0,,0.53,7.95
2010-05-06,67,53.0,,0.53,35.510000000000005
2010-05-07,100,53.0,,0.53,53.0
2010-05-08,16,53.0,,0.53,8.48
2010-05-09,41,53.0,,0.53,21.73
2010-05-10,36,53.0,,0.53,19.080000000000002
2010-05-11,45,53.0,,0.53,23.85
2010-05-12,46,53.0,,0.53,24.380000000000003
2010-05-13,31,53.0,,0.53,16.43
2010-05-14,45,53.0,,0.53,23.85
2010-05-15,32,53.0,,0.53,16.96
2010-05-16,24,53.0,,0.53,12.72
2010-05-17,66,53.0,,0.53,34.980000000000004
2010-05-18,40,53.0,,0.53,21.200000000000003
2010-05-19,36,53.0,,0.53,19.080000000000002
2010-05-20,37,53.0,,0.53,19.61
2010-05-21,28,53.0,,0.53,14.84
2010-05-22,32,53.0,,0.53,16.96
2010-05-23,49,53.0,,0.53,25.970000000000002
2010-05-24,21,53.0,,0.53,11.13
2010-05-25,36,53.0,,0.53,19.080000000000002
2010-05-26,53,53.0,,0.53,28.09
2010-05-27,11,53.0,,0.53,5.83
2010-05-28,58,53.0,,0.53,30.740000000000002
2010-05-29,17,53.0,,0.53,9.01
2010-05-30,35,53.0,,0.53,18.55
2010-05-31,38,53.0,,0.53,20.14
2010-06-01,51,46.0,False,0.46,23.46
2010-06-02,32,46.0,,0.46,14.72
2010-06-03,65,46.0,,0.46,29.900000000000002
2010-06-04,34,46.0,,0.46,15.64
2010-06-05,56,46.0,,0.46,25.76
2010-06-06,69,46.0,,0.46,31.740000000000002
2010-06-07,51,46.0,,0.46,23.46
2010-06-08,77,46.0,,0.46,35.42
2010-06-09,94,46.0,,0.46,43.24
2010-06-10,100,46.0,,0.46,46.0
2010-06-11,56,46.0,,0.46,25.76
2010-06-12,29,46.0,,0.46,13.34
2010-06-13,58,46.0,,0.46,26.68
2010-06-14,71,46.0,,0.46,32.660000000000004
2010-06-15,42,46.0,,0.46,19.32
2010-06-16,57,46.0,,0.46,26.220000000000002
2010-06-17,79,46.0,,0.46,36.34
2010-06-18,57,46.0,,0.46,26.220000000000002
2010-06-19,45,46.0,,0.46,20.7
2010-06-20,61,46.0,,0.46,28.060000000000002
2010-06-21,72,46.0,,0.46,33.120000000000005
2010-06-22,46,46.0,,0.46,21.16
2010-06-23,74,46.0,,0.46,34.04
2010-06-24,43,46.0,,0.46,19.78
2010-06-25,36,46.0,,0.46,16.560000000000002
2010-06-26,50,46.0,,0.46,23.0
2010-06-27,51,46.0,,0.46,23.46
2010-06-28,51,46.0,,0.46,23.46
2010-06-29,42,46.0,,0.46,19.32
2010-06-30,75,46.0,,0.46,34.5
2010-07-01,67,45.0,False,0.45,30.150000000000002
2010-07-02,48,45.0,,0.45,21.6
2010-07-03,15,45.0,,0.45,6.75
2010-07-04,21,45.0,,0.45,9.450000000000001
2010-07-05,46,45.0,,0.45,20.7
2010-07-06,51,45.0,,0.45,22.95
2010-07-07,63,45.0,,0.45,28.35
2010-07-08,33,45.0,,0.45,14.85
2010-07-09,39,45.0,,0.45,17.55
2010-07-10,37,45.0,,0.45,16.650000000000002
2010-07-11,24,45.0,,0.45,10.8
2010-07-12,60,45.0,,0.45,27.0
2010-07-13,55,45.0,,0.45,24.75
2010-07-14,70,45.0,,0.45,31.5
2010-07-15,44,45.0,,0.45,19.8
2010-07-16,36,45.0,,0.45,16.2
2010-07-17,43,45.0,,0.45,19.35
2010-07-18,48,45.0,,0.45,21.6
2010-07-19,33,45.0,,0.45,14.85
2010-07-20,62,45.0,,0.45,27.900000000000002
2010-07-21,23,45.0,,0.45,10.35
2010-07-22,37,45.0,,0.45,16.650000000000002
2010-07-23,52,45.0,,0.45,23.400000000000002
2010-07-24,28,45.0,,0.45,12.6
2010-07-25,38,45.0,,0.45,17.1
2010-07-26,50,45.0,,0.45,22.5
2010-07-27,42,45.0,,0.45,18.900000000000002
2010-07-28,66,45.0,,0.45,29.7
2010-07-29,100,45.0,,0.45,45.0
2010-07-30,64,45.0,,0.45,28.8
2010-07-31,42,45.0,,0.45,18.900000000000002
2010-08-01,52,43.0,False,0.43,22.36
2010-08-02,72,43.0,,0.43,30.96
2010-08-03,59,43.0,,0.43,25.37
2010-08-04,64,43.0,,0.43,27.52
2010-08-05,48,43.0,,0.43,20.64
2010-08-06,51,43.0,,0.43,21.93
2010-08-07,40,43.0,,0.43,17.2
2010-08-08,57,43.0,,0.43,24.509999999999998
2010-08-09,60,43.0,,0.43,25.8
2010-08-10,62,43.0,,0.43,26.66
2010-08-11,100,43.0,,0.43,43.0
2010-08-12,28,43.0,,0.43,12.04
2010-08-13,55,43.0,,0.43,23.65
2010-08-14,33,43.0,,0.43,14.19
2010-08-15,28,43.0,,0.43,12.04
2010-08-16,52,43.0,,0.43,22.36
2010-08-17,47,43.0,,0.43,20.21
2010-08-18,75,43.0,,0.43,32.25
2010-08-19,60,43.0,,0.43,25.8
2010-08-20,55,43.0,,0.43,23.65
2010-08-21,22,43.0,,0.43,9.459999999999999
2010-08-22,43,43.0,,0.43,18.49
2010-08-23,35,43.0,,0.43,15.049999999999999
2010-08-24,53,43.0,,0.43,22.79
2010-08-25,75,43.0,,0.43,32.25
2010-08-26,68,43.0,,0.43,29.24
2010-08-27,45,43.0,,0.43,19.35
2010-08-28,38,43.0,,0.43,16.34
2010-08-29,22,43.0,,0.43,9.459999999999999
2010-08-30,61,43.0,,0.43,26.23
2010-08-31,60,43.0,,0.43,25.8
2010-09-01,75,47.0,False,0.47,35.25
2010-09-02,76,47.0,,0.47,35.72
2010-09-03,13,47.0,,0.47,6.109999999999999
2010-09-04,40,47.0,,0.47,18.799999999999997
2010-09-05,47,47.0,,0.47,22.09
2010-09-06,56,47.0,,0.47,26.32
2010-09-07,56,47.0,,0.47,26.32
2010-09-08,90,47.0,,0.47,42.3
2010-09-09,74,47.0,,0.47,34.78
2010-09-10,74,47.0,,0.47,34.78
2010-09-11,32,47.0,,0.47,15.04
2010-09-12,11,47.0,,0.47,5.17
2010-09-13,66,47.0,,0.47,31.02
2010-09-14,100,47.0,,0.47,47.0
2010-09-15,98,47.0,,0.47,46.059999999999995
2010-09-16,36,47.0,,0.47,16.919999999999998
2010-09-17,79,47.0,,0.47,37.129999999999995
2010-09-18,60,47.0,,0.47,28.2
2010-09-19,82,47.0,,0.47,38.54
2010-09-20,74,47.0,,0.47,34.78
2010-09-21,85,47.0,,0.47,39.949999999999996
2010-09-22,62,47.0,,0.47,29.139999999999997
2010-09-23,58,47.0,,0.47,27.259999999999998
2010-09-24,78,47.0,,0.47,36.66
2010-09-25,76,47.0,,0.47,35.72
2010-09-26,42,47.0,,0.47,19.74
2010-09-27,65,47.0,,0.47,30.549999999999997
2010-09-28,56,47.0,,0.47,26.32
2010-09-29,96,47.0,,0.47,45.12
2010-09-30,72,47.0,,0.47,33.839999999999996
2010-10-01,40,55.0,False,0.55,22.0
2010-10-02,29,55.0,,0.55,15.950000000000001
2010-10-03,35,55.0,,0.55,19.25
2010-10-04,71,55.0,,0.55,39.050000000000004
2010-10-05,100,55.0,,0.55,55.00000000000001
2010-10-06,41,55.0,,0.55,22.55
2010-10-07,44,55.0,,0.55,24.200000000000003
2010-10-08,51,55.0,,0.55,28.05
2010-10-09,40,55.0,,0.55,22.0
2010-10-10,25,55.0,,0.55,13.750000000000002
2010-10-11,74,55.0,,0.55,40.7
2010-10-12,90,55.0,,0.55,49.50000000000001
2010-10-13,54,55.0,,0.55,29.700000000000003
2010-10-14,25,55.0,,0.55,13.750000000000002
2010-10-15,89,55.0,,0.55,48.95
2010-10-16,39,55.0,,0.55,21.450000000000003
2010-10-17,32,55.0,,0.55,17.6
2010-10-18,82,55.0,,0.55,45.1
2010-10-19,37,55.0,,0.55,20.35
2010-10-20,32,55.0,,0.55,17.6
2010-10-21,33,55.0,,0.55,18.150000000000002
2010-10-22,50,55.0,,0.55,27.500000000000004
2010-10-23,31,55.0,,0.55,17.05
2010-10-24,17,55.0,,0.55,9.350000000000001
2010-10-25,96,55.0,,0.55,52.800000000000004
2010-10-26,56,55.0,,0.55,30.800000000000004
2010-10-27,22,55.0,,0.55,12.100000000000001
2010-10-28,53,55.0,,0.55,29.150000000000002
2010-10-29,32,55.0,,0.55,17.6
2010-10-30,21,55.0,,0.55,11.55
2010-10-31,7,55.0,,0.55,3.8500000000000005
2010-11-01,55,55.0,False,0.55,30.250000000000004
2010-11-02,36,55.0,,0.55,19.8
2010-11-03,55,55.0,,0.55,30.250000000000004
2010-11-04,83,55.0,,0.55,45.650000000000006
2010-11-05,62,55.0,,0.55,34.1
2010-11-06,59,55.0,,0.55,32.45
2010-11-07,7,55.0,,0.55,3.8500000000000005
2010-11-08,69,55.0,,0.55,37.95
2010-11-09,37,55.0,,0.55,20.35
2010-11-10,48,55.0,,0.55,26.400000000000002
2010-11-11,45,55.0,,0.55,24.750000000000004
2010-11-12,63,55.0,,0.55,34.650000000000006
2010-11-13,37,55.0,,0.55,20.35
2010-11-14,37,55.0,,0.55,20.35
2010-11-15,54,55.0,,0.55,29.700000000000003
2010-11-16,46,55.0,,0.55,25.3
2010-11-17,52,55.0,,0.55,28.6
2010-11-18,32,55.0,,0.55,17.6
2010-11-19,79,55.0,,0.55,43.45
2010-11-20,22,55.0,,0.55,12.100000000000001
2010-11-21,44,55.0,,0.55,24.200000000000003
2010-11-22,100,55.0,,0.55,55.00000000000001
2010-11-23,53,55.0,,0.55,29.150000000000002
2010-11-24,46,55.0,,0.55,25.3
2010-11-25,38,55.0,,0.55,20.900000000000002
2010-11-26,35,55.0,,0.55,19.25
2010-11-27,37,55.0,,0.55,20.35
2010-11-28,60,55.0,,0.55,33.0
2010-11-29,46,55.0,,0.55,25.3
2010-11-30,25,55.0,,0.55,13.750000000000002
2010-12-01,37,45.0,False,0.45,16.650000000000002
2010-12-02,36,45.0,,0.45,16.2
2010-12-03,32,45.0,,0.45,14.4
2010-12-04,32,45.0,,0.45,14.4
2010-12-05,36,45.0,,0.45,16.2
2010-12-06,100,45.0,,0.45,45.0
2010-12-07,45,45.0,,0.45,20.25
2010-12-08,53,45.0,,0.45,23.85
2010-12-09,39,45.0,,0.45,17.55
2010-12-10,61,45.0,,0.45,27.45
2010-12-11,39,45.0,,0.45,17.55
2010-12-12,39,45.0,,0.45,17.55
2010-12-13,45,45.0,,0.45,20.25
2010-12-14,52,45.0,,0.45,23.400000000000002
2010-12-15,61,45.0,,0.45,27.45
2010-12-16,55,45.0,,0.45,24.75
2010-12-17,37,45.0,,0.45,16.650000000000002
2010-12-18,14,45.0,,0.45,6.3
2010-12-19,38,45.0,,0.45,17.1
2010-12-20,42,45.0,,0.45,18.900000000000002
2010-12-21,44,45.0,,0.45,19.8
2010-12-22,43,45.0,,0.45,19.35
2010-12-23,26,45.0,,0.45,11.700000000000001
2010-12-24,18,45.0,,0.45,8.1
2010-12-25,34,45.0,,0.45,15.3
2010-12-26,26,45.0,,0.45,11.700000000000001
2010-12-27,49,45.0,,0.45,22.05
2010-12-28,30,45.0,,0.45,13.5
2010-12-29,27,45.0,,0.45,12.15
2010-12-30,31,45.0,,0.45,13.950000000000001
2010-12-31,29,45.0,,0.45,13.05
2011-01-01,8,56.0,False,0.56,4.48
2011-01-02,31,56.0,,0.56,17.360000000000003
2011-01-03,48,56.0,,0.56,26.880000000000003
2011-01-04,22,56.0,,0.56,12.32
2011-01-05,28,56.0,,0.56,15.680000000000001
2011-01-06,28,56.0,,0.56,15.680000000000001
2011-01-07,26,56.0,,0.56,14.560000000000002
2011-01-08,16,56.0,,0.56,8.96
2011-01-09,27,56.0,,0.56,15.120000000000001
2011-01-10,100,56.0,,0.56,56.00000000000001
2011-01-11,35,56.0,,0.56,19.6
2011-01-12,25,56.0,,0.56,14.000000000000002
2011-01-13,31,56.0,,0.56,17.360000000000003
2011-01-14,16,56.0,,0.56,8.96
2011-01-15,24,56.0,,0.56,13.440000000000001
2011-01-16,21,56.0,,0.56,11.760000000000002
2011-01-17,42,56.0,,0.56,23.520000000000003
2011-01-18,30,56.0,,0.56,16.8
2011-01-19,20,56.0,,0.56,11.200000000000001
2011-01-20,29,56.0,,0.56,16.240000000000002
2011-01-21,25,56.0,,0.56,14.000000000000002
2011-01-22,20,56.0,,0.56,11.200000000000001
2011-01-23,35,56.0,,0.56,19.6
2011-01-24,30,56.0,,0.56,16.8
2011-01-25,19,56.0,,0.56,10.64
2011-01-26,18,56.0,,0.56,10.080000000000002
2011-01-27,21,56.0,,0.56,11.760000000000002
2011-01-28,19,56.0,,0.56,10.64
2011-01-29,20,56.0,,0.56,11.200000000000001
2011-01-30,15,56.0,,0.56,8.4
2011-01-31,29,56.0,,0.56,16.240000000000002
2011-02-01,44,42.0,False,0.42,18.48
2011-02-02,64,42.0,,0.42,26.88
2011-02-03,41,42.0,,0.42,17.22
2011-02-04,57,42.0,,0.42,23.939999999999998
2011-02-05,56,42.0,,0.42,23.52
2011-02-06,32,42.0,,0.42,13.44
2011-02-07,52,42.0,,0.42,21.84
2011-02-08,66,42.0,,0.42,27.72
2011-02-09,61,42.0,,0.42,25.619999999999997
2011-02-10,73,42.0,,0.42,30.66
2011-02-11,85,42.0,,0.42,35.699999999999996
2011-02-12,36,42.0,,0.42,15.12
2011-02-13,71,42.0,,0.42,29.82
2011-02-14,54,42.0,,0.42,22.68
2011-02-15,53,42.0,,0.42,22.259999999999998
2011-02-16,47,42.0,,0.42,19.74
2011-02-17,56,42.0,,0.42,23.52
2011-02-18,71,42.0,,0.42,29.82
2011-02-19,32,42.0,,0.42,13.44
2011-02-20,55,42.0,,0.42,23.099999999999998
2011-02-21,100,42.0,,0.42,42.0
2011-02-22,55,42.0,,0.42,23.099999999999998
2011-02-23,98,42.0,,0.42,41.16
2011-02-24,76,42.0,,0.42,31.919999999999998
2011-02-25,52,42.0,,0.42,21.84
2011-02-26,64,42.0,,0.42,26.88
2011-02-27,61,42.0,,0.42,25.619999999999997
2011-02-28,67,42.0,,0.42,28.14
2011-03-01,34,40.0,False,0.4,13.600000000000001
2011-03-02,34,40.0,,0.4,13.600000000000001
2011-03-03,89,40.0,,0.4,35.6
2011-03-04,41,40.0,,0.4,16.400000000000002
2011-03-05,32,40.0,,0.4,12.8
2011-03-06,63,40.0,,0.4,25.200000000000003
2011-03-07,88,40.0,,0.4,35.2
2011-03-08,59,40.0,,0.4,23.6
2011-03-09,83,40.0,,0.4,33.2
2011-03-10,79,40.0,,0.4,31.6
2011-03-11,25,40.0,,0.4,10.0
2011-03-12,20,40.0,,0.4,8.0
2011-03-13,70,40.0,,0.4,28.0
2011-03-14,100,40.0,,0.4,40.0
2011-03-15,73,40.0,,0.4,29.200000000000003
2011-03-16,44,40.0,,0.4,17.6
2011-03-17,62,40.0,,0.4,24.8
2011-03-18,43,40.0,,0.4,17.2
2011-03-19,13,40.0,,0.4,5.2
2011-03-20,32,40.0,,0.4,12.8
2011-03-21,53,40.0,,0.4,21.200000000000003
2011-03-22,82,40.0,,0.4,32.800000000000004
2011-03-23,38,40.0,,0.4,15.200000000000001
2011-03-24,40,40.0,,0.4,16.0
2011-03-25,56,40.0,,0.4,22.400000000000002
2011-03-26,19,40.0,,0.4,7.6000000000000005
2011-03-27,25,40.0,,0.4,10.0
2011-03-28,53,40.0,,0.4,21.200000000000003
2011-03-29,92,40.0,,0.4,36.800000000000004
2011-03-30,49,40.0,,0.4,19.6
2011-03-31,83,40.0,,0.4,33.2
2011-04-01,100,41.0,False,0.41,41.0
2011-04-02,24,41.0,,0.41,9.84
2011-04-03,32,41.0,,0.41,13.12
2011-04-04,41,41.0,,0.41,16.81
2011-04-05,64,41.0,,0.41,26.24
2011-04-06,65,41.0,,0.41,26.65
2011-04-07,42,41.0,,0.41,17.22
2011-04-08,31,41.0,,0.41,12.709999999999999
2011-04-09,8,41.0,,0.41,3.28
2011-04-10,55,41.0,,0.41,22.549999999999997
2011-04-11,65,41.0,,0.41,26.65
2011-04-12,81,41.0,,0.41,33.21
2011-04-13,89,41.0,,0.41,36.489999999999995
2011-04-14,78,41.0,,0.41,31.979999999999997
2011-04-15,63,41.0,,0.41,25.83
2011-04-16,23,41.0,,0.41,9.43
2011-04-17,16,41.0,,0.41,6.56
2011-04-18,71,41.0,,0.41,29.11
2011-04-19,76,41.0,,0.41,31.159999999999997
2011-04-20,66,41.0,,0.41,27.06
2011-04-21,49,41.0,,0.41,20.09
2011-04-22,86,41.0,,0.41,35.26
2011-04-23,24,41.0,,0.41,9.84
2011-04-24,42,41.0,,0.41,17.22
2011-04-25,54,41.0,,0.41,22.139999999999997
2011-04-26,47,41.0,,0.41,19.27
2011-04-27,76,41.0,,0.41,31.159999999999997
2011-04-28,70,41.0,,0.41,28.7
2011-04-29,31,41.0,,0.41,12.709999999999999
2011-04-30,24,41.0,,0.41,9.84
2011-05-01,34,36.0,False,0.36,12.24
2011-05-02,70,36.0,,0.36,25.2
2011-05-03,86,36.0,,0.36,30.959999999999997
2011-05-04,64,36.0,,0.36,23.04
2011-05-05,100,36.0,,0.36,36.0
2011-05-06,67,36.0,,0.36,24.119999999999997
2011-05-07,75,36.0,,0.36,27.0
2011-05-08,55,36.0,,0.36,19.8
2011-05-09,88,36.0,,0.36,31.68
2011-05-10,87,36.0,,0.36,31.32
2011-05-11,66,36.0,,0.36,23.759999999999998
2011-05-12,63,36.0,,0.36,22.68
2011-05-13,66,36.0,,0.36,23.759999999999998
2011-05-14,44,36.0,,0.36,15.84
2011-05-15,48,36.0,,0.36,17.28
2011-05-16,55,36.0,,0.36,19.8
2011-05-17,54,36.0,,0.36,19.439999999999998
2011-05-18,65,36.0,,0.36,23.4
2011-05-19,70,36.0,,0.36,25.2
2011-05-20,50,36.0,,0.36,18.0
2011-05-21,20,36.0,,0.36,7.199999999999999
2011-05-22,59,36.0,,0.36,21.24
2011-05-23,51,36.0,,0.36,18.36
2011-05-24,91,36.0,,0.36,32.76
2011-05-25,58,36.0,,0.36,20.88
2011-05-26,63,36.0,,0.36,22.68
2011-05-27,48,36.0,,0.36,17.28
2011-05-28,41,36.0,,0.36,14.76
2011-05-29,43,36.0,,0.36,15.479999999999999
2011-05-30,92,36.0,,0.36,33.12
2011-05-31,89,36.0,,0.36,32.04
2011-06-01,67,32.0,False,0.32,21.44
2011-06-02,66,32.0,,0.32,21.12
2011-06-03,40,32.0,,0.32,12.8
2011-06-04,18,32.0,,0.32,5.76
2011-06-05,41,32.0,,0.32,13.120000000000001
2011-06-06,100,32.0,,0.32,32.0
2011-06-07,64,32.0,,0.32,20.48
2011-06-08,47,32.0,,0.32,15.040000000000001
2011-06-09,44,32.0,,0.32,14.08
2011-06-10,61,32.0,,0.32,19.52
2011-06-11,33,32.0,,0.32,10.56
2011-06-12,26,32.0,,0.32,8.32
2011-06-13,41,32.0,,0.32,13.120000000000001
2011-06-14,57,32.0,,0.32,18.240000000000002
2011-06-15,27,32.0,,0.32,8.64
2011-06-16,56,32.0,,0.32,17.92
2011-06-17,35,32.0,,0.32,11.200000000000001
2011-06-18,41,32.0,,0.32,13.120000000000001
2011-06-19,42,32.0,,0.32,13.44
2011-06-20,51,32.0,,0.32,16.32
2011-06-21,40,32.0,,0.32,12.8
2011-06-22,49,32.0,,0.32,15.68
2011-06-23,61,32.0,,0.32,19.52
2011-06-24,52,32.0,,0.32,16.64
2011-06-25,33,32.0,,0.32,10.56
2011-06-26,34,32.0,,0.32,10.88
2011-06-27,79,32.0,,0.32,25.28
2011-06-28,56,32.0,,0.32,17.92
2011-06-29,49,32.0,,0.32,15.68
2011-06-30,39,32.0,,0.32,12.48
2011-07-01,68,32.0,False,0.32,21.76
2011-07-02,23,32.0,,0.32,7.36
2011-07-03,66,32.0,,0.32,21.12
2011-07-04,96,32.0,,0.32,30.72
2011-07-05,61,32.0,,0.32,19.52
2011-07-06,91,32.0,,0.32,29.12
2011-07-07,87,32.0,,0.32,27.84
2011-07-08,76,32.0,,0.32,24.32
2011-07-09,49,32.0,,0.32,15.68
2011-07-10,33,32.0,,0.32,10.56
2011-07-11,100,32.0,,0.32,32.0
2011-07-12,78,32.0,,0.32,24.96
2011-07-13,73,32.0,,0.32,23.36
2011-07-14,96,32.0,,0.32,30.72
2011-07-15,61,32.0,,0.32,19.52
2011-07-16,38,32.0,,0.32,12.16
2011-07-17,33,32.0,,0.32,10.56
2011-07-18,89,32.0,,0.32,28.48
2011-07-19,64,32.0,,0.32,20.48
2011-07-20,90,32.0,,0.32,28.8
2011-07-21,65,32.0,,0.32,20.8
2011-07-22,86,32.0,,0.32,27.52
2011-07-23,56,32.0,,0.32,17.92
2011-07-24,27,32.0,,0.32,8.64
2011-07-25,80,32.0,,0.32,25.6
2011-07-26,72,32.0,,0.32,23.04
2011-07-27,53,32.0,,0.32,16.96
2011-07-28,37,32.0,,0.32,11.84
2011-07-29,68,32.0,,0.32,21.76
2011-07-30,32,32.0,,0.32,10.24
2011-07-31,75,32.0,,0.32,24.0
2011-08-01,45,32.0,False,0.32,14.4
2011-08-02,42,32.0,,0.32,13.44
2011-08-03,41,32.0,,0.32,13.120000000000001
2011-08-04,54,32.0,,0.32,17.28
2011-08-05,100,32.0,,0.32,32.0
2011-08-06,43,32.0,,0.32,13.76
2011-08-07,44,32.0,,0.32,14.08
2011-08-08,73,32.0,,0.32,23.36
2011-08-09,41,32.0,,0.32,13.120000000000001
2011-08-10,48,32.0,,0.32,15.36
2011-08-11,57,32.0,,0.32,18.240000000000002
2011-08-12,47,32.0,,0.32,15.040000000000001
2011-08-13,36,32.0,,0.32,11.52
2011-08-14,29,32.0,,0.32,9.28
2011-08-15,48,32.0,,0.32,15.36
2011-08-16,59,32.0,,0.32,18.88
2011-08-17,62,32.0,,0.32,19.84
2011-08-18,49,32.0,,0.32,15.68
2011-08-19,50,32.0,,0.32,16.0
2011-08-20,25,32.0,,0.32,8.0
2011-08-21,47,32.0,,0.32,15.040000000000001
2011-08-22,73,32.0,,0.32,23.36
2011-08-23,38,32.0,,0.32,12.16
2011-08-24,72,32.0,,0.32,23.04
2011-08-25,44,32.0,,0.32,14.08
2011-08-26,60,32.0,,0.32,19.2
2011-08-27,44,32.0,,0.32,14.08
2011-08-28,14,32.0,,0.32,4.48
2011-08-29,30,32.0,,0.32,9.6
2011-08-30,66,32.0,,0.32,21.12
2011-08-31,55,32.0,,0.32,17.6
2011-09-01,41,39.0,False,0.39,15.99
2011-09-02,56,39.0,,0.39,21.84
2011-09-03,31,39.0,,0.39,12.09
2011-09-04,39,39.0,,0.39,15.21
2011-09-05,25,39.0,,0.39,9.75
2011-09-06,45,39.0,,0.39,17.55
2011-09-07,68,39.0,,0.39,26.52
2011-09-08,55,39.0,,0.39,21.45
2011-09-09,65,39.0,,0.39,25.35
2011-09-10,30,39.0,,0.39,11.700000000000001
2011-09-11,33,39.0,,0.39,12.870000000000001
2011-09-12,47,39.0,,0.39,18.330000000000002
2011-09-13,69,39.0,,0.39,26.91
2011-09-14,62,39.0,,0.39,24.18
2011-09-15,39,39.0,,0.39,15.21
2011-09-16,46,39.0,,0.39,17.94
2011-09-17,37,39.0,,0.39,14.43
2011-09-18,52,39.0,,0.39,20.28
2011-09-19,100,39.0,,0.39,39.0
2011-09-20,41,39.0,,0.39,15.99
2011-09-21,72,39.0,,0.39,28.080000000000002
2011-09-22,54,39.0,,0.39,21.060000000000002
2011-09-23,73,39.0,,0.39,28.470000000000002
2011-09-24,23,39.0,,0.39,8.97
2011-09-25,39,39.0,,0.39,15.21
2011-09-26,89,39.0,,0.39,34.71
2011-09-27,69,39.0,,0.39,26.91
2011-09-28,72,39.0,,0.39,28.080000000000002
2011-09-29,79,39.0,,0.39,30.810000000000002
2011-09-30,50,39.0,,0.39,19.5
2011-10-01,62,38.0,False,0.38,23.56
2011-10-02,42,38.0,,0.38,15.96
2011-10-03,58,38.0,,0.38,22.04
2011-10-04,39,38.0,,0.38,14.82
2011-10-05,100,38.0,,0.38,38.0
2011-10-06,56,38.0,,0.38,21.28
2011-10-07,32,38.0,,0.38,12.16
2011-10-08,36,38.0,,0.38,13.68
2011-10-09,45,38.0,,0.38,17.1
2011-10-10,51,38.0,,0.38,19.38
2011-10-11,61,38.0,,0.38,23.18
2011-10-12,66,38.0,,0.38,25.080000000000002
2011-10-13,70,38.0,,0.38,26.6
2011-10-14,42,38.0,,0.38,15.96
2011-10-15,35,38.0,,0.38,13.3
2011-10-16,41,38.0,,0.38,15.58
2011-10-17,65,38.0,,0.38,24.7
2011-10-18,68,38.0,,0.38,25.84
2011-10-19,68,38.0,,0.38,25.84
2011-10-20,43,38.0,,0.38,16.34
2011-10-21,32,38.0,,0.38,12.16
2011-10-22,39,38.0,,0.38,14.82
2011-10-23,35,38.0,,0.38,13.3
2011-10-24,76,38.0,,0.38,28.88
2011-10-25,66,38.0,,0.38,25.080000000000002
2011-10-26,61,38.0,,0.38,23.18
2011-10-27,62,38.0,,0.38,23.56
2011-10-28,47,38.0,,0.38,17.86
2011-10-29,28,38.0,,0.38,10.64
2011-10-30,48,38.0,,0.38,18.240000000000002
2011-10-31,69,38.0,,0.38,26.22
2011-11-01,82,34.0,False,0.34,27.880000000000003
2011-11-02,50,34.0,,0.34,17.0
2011-11-03,73,34.0,,0.34,24.82
2011-11-04,47,34.0,,0.34,15.98
2011-11-05,64,34.0,,0.34,21.76
2011-11-06,28,34.0,,0.34,9.520000000000001
2011-11-07,100,34.0,,0.34,34.0
2011-11-08,60,34.0,,0.34,20.400000000000002
2011-11-09,39,34.0,,0.34,13.260000000000002
2011-11-10,34,34.0,,0.34,11.56
2011-11-11,65,34.0,,0.34,22.1
2011-11-12,50,34.0,,0.34,17.0
2011-11-13,35,34.0,,0.34,11.9
2011-11-14,96,34.0,,0.34,32.64
2011-11-15,55,34.0,,0.34,18.700000000000003
2011-11-16,54,34.0,,0.34,18.360000000000003
2011-11-17,33,34.0,,0.34,11.22
2011-11-18,35,34.0,,0.34,11.9
2011-11-19,35,34.0,,0.34,11.9
2011-11-20,14,34.0,,0.34,4.760000000000001
2011-11-21,55,34.0,,0.34,18.700000000000003
2011-11-22,50,34.0,,0.34,17.0
2011-11-23,35,34.0,,0.34,11.9
2011-11-24,22,34.0,,0.34,7.48
2011-11-25,7,34.0,,0.34,2.3800000000000003
2011-11-26,14,34.0,,0.34,4.760000000000001
2011-11-27,68,34.0,,0.34,23.12
2011-11-28,80,34.0,,0.34,27.200000000000003
2011-11-29,31,34.0,,0.34,10.540000000000001
2011-11-30,69,34.0,,0.34,23.46
2011-12-01,77,27.0,False,0.27,20.790000000000003
2011-12-02,82,27.0,,0.27,22.14
2011-12-03,35,27.0,,0.27,9.450000000000001
2011-12-04,62,27.0,,0.27,16.740000000000002
2011-12-05,70,27.0,,0.27,18.900000000000002
2011-12-06,55,27.0,,0.27,14.850000000000001
2011-12-07,77,27.0,,0.27,20.790000000000003
2011-12-08,57,27.0,,0.27,15.39
2011-12-09,97,27.0,,0.27,26.19
2011-12-10,18,27.0,,0.27,4.86
2011-12-11,26,27.0,,0.27,7.0200000000000005
2011-12-12,35,27.0,,0.27,9.450000000000001
2011-12-13,49,27.0,,0.27,13.23
2011-12-14,100,27.0,,0.27,27.0
2011-12-15,51,27.0,,0.27,13.770000000000001
2011-12-16,60,27.0,,0.27,16.200000000000003
2011-12-17,18,27.0,,0.27,4.86
2011-12-18,27,27.0,,0.27,7.290000000000001
2011-12-19,37,27.0,,0.27,9.99
