date,CHARITY_unscaled,CHARITY_monthly,isPartial,scale,CHARITY
2014-10-07,87,62.0,,0.62,53.94
2014-10-08,88,62.0,,0.62,54.56
2014-10-09,87,62.0,,0.62,53.94
2014-10-10,89,62.0,,0.62,55.18
2014-10-11,67,62.0,,0.62,41.54
2014-10-12,79,62.0,,0.62,48.98
2014-10-13,89,62.0,,0.62,55.18
2014-10-14,100,62.0,,0.62,62.0
2014-10-15,87,62.0,,0.62,53.94
2014-10-16,100,62.0,,0.62,62.0
2014-10-17,83,62.0,,0.62,51.46
2014-10-18,75,62.0,,0.62,46.5
2014-10-19,69,62.0,,0.62,42.78
2014-10-20,86,62.0,,0.62,53.32
2014-10-21,88,62.0,,0.62,54.56
2014-10-22,81,62.0,,0.62,50.22
2014-10-23,80,62.0,,0.62,49.6
2014-10-24,83,62.0,,0.62,51.46
2014-10-25,63,62.0,,0.62,39.06
2014-10-26,62,62.0,,0.62,38.44
2014-10-27,92,62.0,,0.62,57.04
2014-10-28,84,62.0,,0.62,52.08
2014-10-29,86,62.0,,0.62,53.32
2014-10-30,88,62.0,,0.62,54.56
2014-10-31,71,62.0,,0.62,44.02
2014-11-01,51,60.0,False,0.6,30.599999999999998
2014-11-02,64,60.0,,0.6,38.4
2014-11-03,80,60.0,,0.6,48.0
2014-11-04,81,60.0,,0.6,48.6
2014-11-05,73,60.0,,0.6,43.8
2014-11-06,76,60.0,,0.6,45.6
2014-11-07,79,60.0,,0.6,47.4
2014-11-08,70,60.0,,0.6,42.0
2014-11-09,69,60.0,,0.6,41.4
2014-11-10,70,60.0,,0.6,42.0
2014-11-11,80,60.0,,0.6,48.0
2014-11-12,83,60.0,,0.6,49.8
2014-11-13,80,60.0,,0.6,48.0
2014-11-14,87,60.0,,0.6,52.199999999999996
2014-11-15,50,60.0,,0.6,30.0
2014-11-16,71,60.0,,0.6,42.6
2014-11-17,100,60.0,,0.6,60.0
2014-11-18,96,60.0,,0.6,57.599999999999994
2014-11-19,88,60.0,,0.6,52.8
2014-11-20,81,60.0,,0.6,48.6
2014-11-21,79,60.0,,0.6,47.4
2014-11-22,58,60.0,,0.6,34.8
2014-11-23,50,60.0,,0.6,30.0
2014-11-24,81,60.0,,0.6,48.6
2014-11-25,76,60.0,,0.6,45.6
2014-11-26,73,60.0,,0.6,43.8
2014-11-27,47,60.0,,0.6,28.2
2014-11-28,54,60.0,,0.6,32.4
2014-11-29,55,60.0,,0.6,33.0
2014-11-30,66,60.0,,0.6,39.6
2014-12-01,75,65.0,False,0.65,48.75
2014-12-02,100,65.0,,0.65,65.0
2014-12-03,88,65.0,,0.65,57.2
2014-12-04,91,65.0,,0.65,59.15
2014-12-05,78,65.0,,0.65,50.7
2014-12-06,64,65.0,,0.65,41.6
2014-12-07,65,65.0,,0.65,42.25
2014-12-08,90,65.0,,0.65,58.5
2014-12-09,91,65.0,,0.65,59.15
2014-12-10,77,65.0,,0.65,50.050000000000004
2014-12-11,87,65.0,,0.65,56.550000000000004
2014-12-12,77,65.0,,0.65,50.050000000000004
2014-12-13,69,65.0,,0.65,44.85
2014-12-14,59,65.0,,0.65,38.35
2014-12-15,76,65.0,,0.65,49.4
2014-12-16,81,65.0,,0.65,52.65
2014-12-17,79,65.0,,0.65,51.35
2014-12-18,84,65.0,,0.65,54.6
2014-12-19,81,65.0,,0.65,52.65
2014-12-20,70,65.0,,0.65,45.5
2014-12-21,58,65.0,,0.65,37.7
2014-12-22,70,65.0,,0.65,45.5
2014-12-23,68,65.0,,0.65,44.2
2014-12-24,69,65.0,,0.65,44.85
2014-12-25,53,65.0,,0.65,34.45
2014-12-26,48,65.0,,0.65,31.200000000000003
2014-12-27,52,65.0,,0.65,33.800000000000004
2014-12-28,63,65.0,,0.65,40.95
2014-12-29,71,65.0,,0.65,46.15
2014-12-30,79,65.0,,0.65,51.35
2014-12-31,82,65.0,,0.65,53.300000000000004
2015-01-01,81,54.0,False,0.54,43.74
2015-01-02,70,54.0,,0.54,37.800000000000004
2015-01-03,55,54.0,,0.54,29.700000000000003
2015-01-04,75,54.0,,0.54,40.5
2015-01-05,96,54.0,,0.54,51.84
2015-01-06,87,54.0,,0.54,46.980000000000004
2015-01-07,75,54.0,,0.54,40.5
2015-01-08,85,54.0,,0.54,45.900000000000006
2015-01-09,83,54.0,,0.54,44.82
2015-01-10,54,54.0,,0.54,29.160000000000004
2015-01-11,67,54.0,,0.54,36.18
2015-01-12,74,54.0,,0.54,39.96
2015-01-13,86,54.0,,0.54,46.440000000000005
2015-01-14,82,54.0,,0.54,44.28
2015-01-15,80,54.0,,0.54,43.2
2015-01-16,81,54.0,,0.54,43.74
2015-01-17,63,54.0,,0.54,34.02
2015-01-18,59,54.0,,0.54,31.860000000000003
2015-01-19,81,54.0,,0.54,43.74
2015-01-20,90,54.0,,0.54,48.6
2015-01-21,80,54.0,,0.54,43.2
2015-01-22,99,54.0,,0.54,53.46
2015-01-23,89,54.0,,0.54,48.06
2015-01-24,66,54.0,,0.54,35.64
2015-01-25,59,54.0,,0.54,31.860000000000003
2015-01-26,83,54.0,,0.54,44.82
2015-01-27,95,54.0,,0.54,51.300000000000004
2015-01-28,100,54.0,,0.54,54.0
2015-01-29,98,54.0,,0.54,52.92
2015-01-30,90,54.0,,0.54,48.6
2015-01-31,80,54.0,,0.54,43.2
2015-02-01,65,57.0,False,0.57,37.05
2015-02-02,84,57.0,,0.57,47.879999999999995
2015-02-03,93,57.0,,0.57,53.01
2015-02-04,88,57.0,,0.57,50.16
2015-02-05,93,57.0,,0.57,53.01
2015-02-06,91,57.0,,0.57,51.87
2015-02-07,87,57.0,,0.57,49.589999999999996
2015-02-08,78,57.0,,0.57,44.459999999999994
2015-02-09,86,57.0,,0.57,49.019999999999996
2015-02-10,95,57.0,,0.57,54.15
2015-02-11,81,57.0,,0.57,46.169999999999995
2015-02-12,94,57.0,,0.57,53.58
2015-02-13,85,57.0,,0.57,48.449999999999996
2015-02-14,54,57.0,,0.57,30.779999999999998
2015-02-15,73,57.0,,0.57,41.61
2015-02-16,71,57.0,,0.57,40.47
2015-02-17,86,57.0,,0.57,49.019999999999996
2015-02-18,80,57.0,,0.57,45.599999999999994
2015-02-19,76,57.0,,0.57,43.31999999999999
2015-02-20,89,57.0,,0.57,50.73
2015-02-21,59,57.0,,0.57,33.629999999999995
2015-02-22,60,57.0,,0.57,34.199999999999996
2015-02-23,84,57.0,,0.57,47.879999999999995
2015-02-24,93,57.0,,0.57,53.01
2015-02-25,100,57.0,,0.57,56.99999999999999
2015-02-26,87,57.0,,0.57,49.589999999999996
2015-02-27,89,57.0,,0.57,50.73
2015-02-28,66,57.0,,0.57,37.62
2015-03-01,56,59.0,False,0.59,33.04
2015-03-02,84,59.0,,0.59,49.559999999999995
2015-03-03,87,59.0,,0.59,51.33
2015-03-04,88,59.0,,0.59,51.919999999999995
2015-03-05,80,59.0,,0.59,47.199999999999996
2015-03-06,75,59.0,,0.59,44.25
2015-03-07,89,59.0,,0.59,52.51
2015-03-08,85,59.0,,0.59,50.15
2015-03-09,88,59.0,,0.59,51.919999999999995
2015-03-10,87,59.0,,0.59,51.33
2015-03-11,82,59.0,,0.59,48.379999999999995
2015-03-12,100,59.0,,0.59,59.0
2015-03-13,75,59.0,,0.59,44.25
2015-03-14,79,59.0,,0.59,46.61
2015-03-15,70,59.0,,0.59,41.3
2015-03-16,90,59.0,,0.59,53.099999999999994
2015-03-17,90,59.0,,0.59,53.099999999999994
2015-03-18,82,59.0,,0.59,48.379999999999995
2015-03-19,72,59.0,,0.59,42.48
2015-03-20,80,59.0,,0.59,47.199999999999996
2015-03-21,65,59.0,,0.59,38.35
2015-03-22,71,59.0,,0.59,41.89
2015-03-23,85,59.0,,0.59,50.15
2015-03-24,81,59.0,,0.59,47.79
2015-03-25,78,59.0,,0.59,46.019999999999996
2015-03-26,82,59.0,,0.59,48.379999999999995
2015-03-27,79,59.0,,0.59,46.61
2015-03-28,68,59.0,,0.59,40.12
2015-03-29,100,59.0,,0.59,59.0
2015-03-30,87,59.0,,0.59,51.33
2015-03-31,90,59.0,,0.59,53.099999999999994
2015-04-01,67,60.0,False,0.6,40.199999999999996
2015-04-02,58,60.0,,0.6,34.8
2015-04-03,64,60.0,,0.6,38.4
2015-04-04,53,60.0,,0.6,31.799999999999997
2015-04-05,49,60.0,,0.6,29.4
2015-04-06,78,60.0,,0.6,46.8
2015-04-07,81,60.0,,0.6,48.6
2015-04-08,70,60.0,,0.6,42.0
2015-04-09,81,60.0,,0.6,48.6
2015-04-10,66,60.0,,0.6,39.6
2015-04-11,50,60.0,,0.6,30.0
2015-04-12,60,60.0,,0.6,36.0
2015-04-13,66,60.0,,0.6,39.6
2015-04-14,83,60.0,,0.6,49.8
2015-04-15,71,60.0,,0.6,42.6
2015-04-16,77,60.0,,0.6,46.199999999999996
2015-04-17,61,60.0,,0.6,36.6
2015-04-18,59,60.0,,0.6,35.4
2015-04-19,60,60.0,,0.6,36.0
2015-04-20,71,60.0,,0.6,42.6
2015-04-21,76,60.0,,0.6,45.6
2015-04-22,63,60.0,,0.6,37.8
2015-04-23,77,60.0,,0.6,46.199999999999996
2015-04-24,66,60.0,,0.6,39.6
2015-04-25,62,60.0,,0.6,37.199999999999996
2015-04-26,66,60.0,,0.6,39.6
2015-04-27,80,60.0,,0.6,48.0
2015-04-28,99,60.0,,0.6,59.4
2015-04-29,100,60.0,,0.6,60.0
2015-04-30,79,60.0,,0.6,47.4
2015-05-01,76,60.0,False,0.6,45.6
2015-05-02,55,60.0,,0.6,33.0
2015-05-03,62,60.0,,0.6,37.199999999999996
2015-05-04,82,60.0,,0.6,49.199999999999996
2015-05-05,75,60.0,,0.6,45.0
2015-05-06,75,60.0,,0.6,45.0
2015-05-07,80,60.0,,0.6,48.0
2015-05-08,55,60.0,,0.6,33.0
2015-05-09,52,60.0,,0.6,31.2
2015-05-10,59,60.0,,0.6,35.4
2015-05-11,80,60.0,,0.6,48.0
2015-05-12,76,60.0,,0.6,45.6
2015-05-13,75,60.0,,0.6,45.0
2015-05-14,70,60.0,,0.6,42.0
2015-05-15,60,60.0,,0.6,36.0
2015-05-16,75,60.0,,0.6,45.0
2015-05-17,48,60.0,,0.6,28.799999999999997
2015-05-18,55,60.0,,0.6,33.0
2015-05-19,73,60.0,,0.6,43.8
2015-05-20,100,60.0,,0.6,60.0
2015-05-21,83,60.0,,0.6,49.8
2015-05-22,71,60.0,,0.6,42.6
2015-05-23,56,60.0,,0.6,33.6
2015-05-24,57,60.0,,0.6,34.199999999999996
2015-05-25,67,60.0,,0.6,40.199999999999996
2015-05-26,79,60.0,,0.6,47.4
2015-05-27,58,60.0,,0.6,34.8
2015-05-28,59,60.0,,0.6,35.4
2015-05-29,65,60.0,,0.6,39.0
2015-05-30,51,60.0,,0.6,30.599999999999998
2015-05-31,52,60.0,,0.6,31.2
2015-06-01,78,54.0,False,0.54,42.120000000000005
2015-06-02,74,54.0,,0.54,39.96
2015-06-03,88,54.0,,0.54,47.52
2015-06-04,86,54.0,,0.54,46.440000000000005
2015-06-05,94,54.0,,0.54,50.760000000000005
2015-06-06,48,54.0,,0.54,25.92
2015-06-07,78,54.0,,0.54,42.120000000000005
2015-06-08,86,54.0,,0.54,46.440000000000005
2015-06-09,84,54.0,,0.54,45.36
2015-06-10,64,54.0,,0.54,34.56
2015-06-11,73,54.0,,0.54,39.42
2015-06-12,63,54.0,,0.54,34.02
2015-06-13,64,54.0,,0.54,34.56
2015-06-14,51,54.0,,0.54,27.540000000000003
2015-06-15,71,54.0,,0.54,38.34
2015-06-16,74,54.0,,0.54,39.96
2015-06-17,58,54.0,,0.54,31.32
2015-06-18,72,54.0,,0.54,38.88
2015-06-19,57,54.0,,0.54,30.78
2015-06-20,47,54.0,,0.54,25.380000000000003
2015-06-21,54,54.0,,0.54,29.160000000000004
2015-06-22,61,54.0,,0.54,32.940000000000005
2015-06-23,75,54.0,,0.54,40.5
2015-06-24,100,54.0,,0.54,54.0
2015-06-25,78,54.0,,0.54,42.120000000000005
2015-06-26,69,54.0,,0.54,37.260000000000005
2015-06-27,53,54.0,,0.54,28.62
2015-06-28,53,54.0,,0.54,28.62
2015-06-29,69,54.0,,0.54,37.260000000000005
2015-06-30,83,54.0,,0.54,44.82
2015-07-01,86,51.0,False,0.51,43.86
2015-07-02,75,51.0,,0.51,38.25
2015-07-03,83,51.0,,0.51,42.33
2015-07-04,60,51.0,,0.51,30.6
2015-07-05,63,51.0,,0.51,32.13
2015-07-06,84,51.0,,0.51,42.84
2015-07-07,77,51.0,,0.51,39.27
2015-07-08,88,51.0,,0.51,44.88
2015-07-09,87,51.0,,0.51,44.37
2015-07-10,79,51.0,,0.51,40.29
2015-07-11,68,51.0,,0.51,34.68
2015-07-12,56,51.0,,0.51,28.560000000000002
2015-07-13,81,51.0,,0.51,41.31
2015-07-14,81,51.0,,0.51,41.31
2015-07-15,74,51.0,,0.51,37.74
2015-07-16,86,51.0,,0.51,43.86
2015-07-17,83,51.0,,0.51,42.33
2015-07-18,63,51.0,,0.51,32.13
2015-07-19,79,51.0,,0.51,40.29
2015-07-20,81,51.0,,0.51,41.31
2015-07-21,100,51.0,,0.51,51.0
2015-07-22,97,51.0,,0.51,49.47
2015-07-23,82,51.0,,0.51,41.82
2015-07-24,76,51.0,,0.51,38.76
2015-07-25,71,51.0,,0.51,36.21
2015-07-26,65,51.0,,0.51,33.15
2015-07-27,80,51.0,,0.51,40.8
2015-07-28,88,51.0,,0.51,44.88
2015-07-29,82,51.0,,0.51,41.82
2015-07-30,84,51.0,,0.51,42.84
2015-07-31,81,51.0,,0.51,41.31
2015-08-01,71,52.0,False,0.52,36.92
2015-08-02,81,52.0,,0.52,42.120000000000005
2015-08-03,74,52.0,,0.52,38.480000000000004
2015-08-04,72,52.0,,0.52,37.44
2015-08-05,85,52.0,,0.52,44.2
2015-08-06,87,52.0,,0.52,45.24
2015-08-07,81,52.0,,0.52,42.120000000000005
2015-08-08,74,52.0,,0.52,38.480000000000004
2015-08-09,59,52.0,,0.52,30.68
2015-08-10,78,52.0,,0.52,40.56
2015-08-11,83,52.0,,0.52,43.160000000000004
2015-08-12,75,52.0,,0.52,39.0
2015-08-13,86,52.0,,0.52,44.72
2015-08-14,77,52.0,,0.52,40.04
2015-08-15,75,52.0,,0.52,39.0
2015-08-16,64,52.0,,0.52,33.28
2015-08-17,100,52.0,,0.52,52.0
2015-08-18,91,52.0,,0.52,47.32
2015-08-19,85,52.0,,0.52,44.2
2015-08-20,75,52.0,,0.52,39.0
2015-08-21,77,52.0,,0.52,40.04
2015-08-22,74,52.0,,0.52,38.480000000000004
2015-08-23,68,52.0,,0.52,35.36
2015-08-24,86,52.0,,0.52,44.72
2015-08-25,72,52.0,,0.52,37.44
2015-08-26,85,52.0,,0.52,44.2
2015-08-27,80,52.0,,0.52,41.6
2015-08-28,76,52.0,,0.52,39.52
2015-08-29,74,52.0,,0.52,38.480000000000004
2015-08-30,69,52.0,,0.52,35.88
2015-08-31,74,52.0,,0.52,38.480000000000004
2015-09-01,75,60.0,False,0.6,45.0
2015-09-02,90,60.0,,0.6,54.0
2015-09-03,81,60.0,,0.6,48.6
2015-09-04,78,60.0,,0.6,46.8
2015-09-05,56,60.0,,0.6,33.6
2015-09-06,72,60.0,,0.6,43.199999999999996
2015-09-07,71,60.0,,0.6,42.6
2015-09-08,79,60.0,,0.6,47.4
2015-09-09,84,60.0,,0.6,50.4
2015-09-10,80,60.0,,0.6,48.0
2015-09-11,78,60.0,,0.6,46.8
2015-09-12,83,60.0,,0.6,49.8
2015-09-13,74,60.0,,0.6,44.4
2015-09-14,83,60.0,,0.6,49.8
2015-09-15,98,60.0,,0.6,58.8
2015-09-16,95,60.0,,0.6,57.0
2015-09-17,99,60.0,,0.6,59.4
2015-09-18,90,60.0,,0.6,54.0
2015-09-19,79,60.0,,0.6,47.4
2015-09-20,62,60.0,,0.6,37.199999999999996
2015-09-21,90,60.0,,0.6,54.0
2015-09-22,100,60.0,,0.6,60.0
2015-09-23,88,60.0,,0.6,52.8
2015-09-24,94,60.0,,0.6,56.4
2015-09-25,90,60.0,,0.6,54.0
2015-09-26,66,60.0,,0.6,39.6
2015-09-27,59,60.0,,0.6,35.4
2015-09-28,79,60.0,,0.6,47.4
2015-09-29,100,60.0,,0.6,60.0
2015-09-30,85,60.0,,0.6,51.0
2015-10-01,86,62.0,False,0.62,53.32
2015-10-02,96,62.0,,0.62,59.519999999999996
2015-10-03,74,62.0,,0.62,45.88
2015-10-04,66,62.0,,0.62,40.92
2015-10-05,93,62.0,,0.62,57.66
2015-10-06,97,62.0,,0.62,60.14
2015-10-07,100,62.0,,0.62,62.0
2015-10-08,100,62.0,,0.62,62.0
2015-10-09,99,62.0,,0.62,61.38
2015-10-10,75,62.0,,0.62,46.5
2015-10-11,76,62.0,,0.62,47.12
2015-10-12,77,62.0,,0.62,47.74
2015-10-13,87,62.0,,0.62,53.94
2015-10-14,92,62.0,,0.62,57.04
2015-10-15,96,62.0,,0.62,59.519999999999996
2015-10-16,92,62.0,,0.62,57.04
2015-10-17,72,62.0,,0.62,44.64
2015-10-18,84,62.0,,0.62,52.08
2015-10-19,94,62.0,,0.62,58.28
2015-10-20,86,62.0,,0.62,53.32
2015-10-21,97,62.0,,0.62,60.14
2015-10-22,84,62.0,,0.62,52.08
2015-10-23,95,62.0,,0.62,58.9
2015-10-24,63,62.0,,0.62,39.06
2015-10-25,83,62.0,,0.62,51.46
2015-10-26,87,62.0,,0.62,53.94
2015-10-27,97,62.0,,0.62,60.14
2015-10-28,96,62.0,,0.62,59.519999999999996
2015-10-29,83,62.0,,0.62,51.46
2015-10-30,83,62.0,,0.62,51.46
2015-10-31,71,62.0,,0.62,44.02
2015-11-01,62,66.0,False,0.66,40.92
2015-11-02,96,66.0,,0.66,63.36
2015-11-03,88,66.0,,0.66,58.080000000000005
2015-11-04,96,66.0,,0.66,63.36
2015-11-05,90,66.0,,0.66,59.400000000000006
2015-11-06,88,66.0,,0.66,58.080000000000005
2015-11-07,89,66.0,,0.66,58.74
2015-11-08,75,66.0,,0.66,49.5
2015-11-09,96,66.0,,0.66,63.36
2015-11-10,93,66.0,,0.66,61.38
2015-11-11,83,66.0,,0.66,54.78
2015-11-12,91,66.0,,0.66,60.06
2015-11-13,88,66.0,,0.66,58.080000000000005
2015-11-14,82,66.0,,0.66,54.120000000000005
2015-11-15,74,66.0,,0.66,48.84
2015-11-16,90,66.0,,0.66,59.400000000000006
2015-11-17,83,66.0,,0.66,54.78
2015-11-18,88,66.0,,0.66,58.080000000000005
2015-11-19,94,66.0,,0.66,62.040000000000006
2015-11-20,100,66.0,,0.66,66.0
2015-11-21,74,66.0,,0.66,48.84
2015-11-22,75,66.0,,0.66,49.5
2015-11-23,95,66.0,,0.66,62.7
2015-11-24,78,66.0,,0.66,51.480000000000004
2015-11-25,64,66.0,,0.66,42.24
2015-11-26,46,66.0,,0.66,30.360000000000003
2015-11-27,54,66.0,,0.66,35.64
2015-11-28,65,66.0,,0.66,42.9
2015-11-29,77,66.0,,0.66,50.82
2015-11-30,88,66.0,,0.66,58.080000000000005
2015-12-01,96,71.0,False,0.71,68.16
2015-12-02,96,71.0,,0.71,68.16
2015-12-03,82,71.0,,0.71,58.22
2015-12-04,66,71.0,,0.71,46.86
2015-12-05,62,71.0,,0.71,44.019999999999996
2015-12-06,66,71.0,,0.71,46.86
2015-12-07,81,71.0,,0.71,57.51
2015-12-08,67,71.0,,0.71,47.57
2015-12-09,68,71.0,,0.71,48.28
2015-12-10,68,71.0,,0.71,48.28
2015-12-11,76,71.0,,0.71,53.959999999999994
2015-12-12,56,71.0,,0.71,39.76
2015-12-13,53,71.0,,0.71,37.629999999999995
2015-12-14,72,71.0,,0.71,51.12
2015-12-15,70,71.0,,0.71,49.699999999999996
2015-12-16,67,71.0,,0.71,47.57
2015-12-17,71,71.0,,0.71,50.41
2015-12-18,69,71.0,,0.71,48.989999999999995
2015-12-19,64,71.0,,0.71,45.44
2015-12-20,60,71.0,,0.71,42.599999999999994
2015-12-21,66,71.0,,0.71,46.86
2015-12-22,75,71.0,,0.71,53.25
2015-12-23,66,71.0,,0.71,46.86
2015-12-24,61,71.0,,0.71,43.309999999999995
2015-12-25,50,71.0,,0.71,35.5
2015-12-26,45,71.0,,0.71,31.95
2015-12-27,56,71.0,,0.71,39.76
2015-12-28,49,71.0,,0.71,34.79
2015-12-29,100,71.0,,0.71,71.0
2015-12-30,85,71.0,,0.71,60.349999999999994
2015-12-31,78,71.0,,0.71,55.379999999999995
2016-01-01,63,57.0,False,0.57,35.91
2016-01-02,60,57.0,,0.57,34.199999999999996
2016-01-03,62,57.0,,0.57,35.339999999999996
2016-01-04,81,57.0,,0.57,46.169999999999995
2016-01-05,72,57.0,,0.57,41.04
2016-01-06,74,57.0,,0.57,42.18
2016-01-07,70,57.0,,0.57,39.9
2016-01-08,83,57.0,,0.57,47.309999999999995
2016-01-09,50,57.0,,0.57,28.499999999999996
2016-01-10,51,57.0,,0.57,29.069999999999997
2016-01-11,73,57.0,,0.57,41.61
2016-01-12,78,57.0,,0.57,44.459999999999994
2016-01-13,73,57.0,,0.57,41.61
2016-01-14,64,57.0,,0.57,36.48
2016-01-15,73,57.0,,0.57,41.61
2016-01-16,60,57.0,,0.57,34.199999999999996
2016-01-17,50,57.0,,0.57,28.499999999999996
2016-01-18,52,57.0,,0.57,29.639999999999997
2016-01-19,69,57.0,,0.57,39.33
2016-01-20,76,57.0,,0.57,43.31999999999999
2016-01-21,66,57.0,,0.57,37.62
2016-01-22,57,57.0,,0.57,32.489999999999995
2016-01-23,48,57.0,,0.57,27.36
2016-01-24,50,57.0,,0.57,28.499999999999996
2016-01-25,79,57.0,,0.57,45.029999999999994
2016-01-26,80,57.0,,0.57,45.599999999999994
2016-01-27,89,57.0,,0.57,50.73
2016-01-28,98,57.0,,0.57,55.85999999999999
2016-01-29,100,57.0,,0.57,56.99999999999999
2016-01-30,78,57.0,,0.57,44.459999999999994
2016-01-31,77,57.0,,0.57,43.88999999999999
2016-02-01,100,57.0,False,0.57,56.99999999999999
2016-02-02,80,57.0,,0.57,45.599999999999994
2016-02-03,77,57.0,,0.57,43.88999999999999
2016-02-04,83,57.0,,0.57,47.309999999999995
2016-02-05,81,57.0,,0.57,46.169999999999995
2016-02-06,67,57.0,,0.57,38.19
2016-02-07,57,57.0,,0.57,32.489999999999995
2016-02-08,88,57.0,,0.57,50.16
2016-02-09,89,57.0,,0.57,50.73
2016-02-10,92,57.0,,0.57,52.44
2016-02-11,72,57.0,,0.57,41.04
2016-02-12,69,57.0,,0.57,39.33
2016-02-13,72,57.0,,0.57,41.04
2016-02-14,60,57.0,,0.57,34.199999999999996
2016-02-15,69,57.0,,0.57,39.33
2016-02-16,90,57.0,,0.57,51.3
2016-02-17,78,57.0,,0.57,44.459999999999994
2016-02-18,92,57.0,,0.57,52.44
2016-02-19,80,57.0,,0.57,45.599999999999994
2016-02-20,57,57.0,,0.57,32.489999999999995
2016-02-21,75,57.0,,0.57,42.74999999999999
2016-02-22,82,57.0,,0.57,46.739999999999995
2016-02-23,81,57.0,,0.57,46.169999999999995
2016-02-24,91,57.0,,0.57,51.87
2016-02-25,79,57.0,,0.57,45.029999999999994
2016-02-26,75,57.0,,0.57,42.74999999999999
2016-02-27,68,57.0,,0.57,38.76
2016-02-28,79,57.0,,0.57,45.029999999999994
2016-02-29,83,57.0,,0.57,47.309999999999995
2016-03-01,85,55.0,False,0.55,46.75000000000001
2016-03-02,81,55.0,,0.55,44.550000000000004
2016-03-03,76,55.0,,0.55,41.800000000000004
2016-03-04,74,55.0,,0.55,40.7
2016-03-05,76,55.0,,0.55,41.800000000000004
2016-03-06,74,55.0,,0.55,40.7
2016-03-07,84,55.0,,0.55,46.2
2016-03-08,85,55.0,,0.55,46.75000000000001
2016-03-09,93,55.0,,0.55,51.150000000000006
2016-03-10,92,55.0,,0.55,50.6
2016-03-11,76,55.0,,0.55,41.800000000000004
2016-03-12,78,55.0,,0.55,42.900000000000006
2016-03-13,75,55.0,,0.55,41.25
2016-03-14,83,55.0,,0.55,45.650000000000006
2016-03-15,100,55.0,,0.55,55.00000000000001
2016-03-16,75,55.0,,0.55,41.25
2016-03-17,75,55.0,,0.55,41.25
