date,most profitable_unscaled,most profitable_monthly,isPartial,scale,most profitable
2014-04-19,30,66.0,,0.66,19.8
2014-04-20,24,66.0,,0.66,15.84
2014-04-21,67,66.0,,0.66,44.22
2014-04-22,41,66.0,,0.66,27.060000000000002
2014-04-23,47,66.0,,0.66,31.020000000000003
2014-04-24,89,66.0,,0.66,58.74
2014-04-25,12,66.0,,0.66,7.92
2014-04-26,53,66.0,,0.66,34.980000000000004
2014-04-27,59,66.0,,0.66,38.940000000000005
2014-04-28,52,66.0,,0.66,34.32
2014-04-29,50,66.0,,0.66,33.0
2014-04-30,46,66.0,,0.66,30.360000000000003
2014-05-01,36,61.0,False,0.61,21.96
2014-05-02,70,61.0,,0.61,42.699999999999996
2014-05-03,46,61.0,,0.61,28.06
2014-05-04,93,61.0,,0.61,56.73
2014-05-05,37,61.0,,0.61,22.57
2014-05-06,66,61.0,,0.61,40.26
2014-05-07,56,61.0,,0.61,34.16
2014-05-08,62,61.0,,0.61,37.82
2014-05-09,51,61.0,,0.61,31.11
2014-05-10,70,61.0,,0.61,42.699999999999996
2014-05-11,56,61.0,,0.61,34.16
2014-05-12,80,61.0,,0.61,48.8
2014-05-13,73,61.0,,0.61,44.53
2014-05-14,92,61.0,,0.61,56.12
2014-05-15,37,61.0,,0.61,22.57
2014-05-16,51,61.0,,0.61,31.11
2014-05-17,64,61.0,,0.61,39.04
2014-05-18,64,61.0,,0.61,39.04
2014-05-19,62,61.0,,0.61,37.82
2014-05-20,69,61.0,,0.61,42.089999999999996
2014-05-21,28,61.0,,0.61,17.08
2014-05-22,57,61.0,,0.61,34.769999999999996
2014-05-23,53,61.0,,0.61,32.33
2014-05-24,28,61.0,,0.61,17.08
2014-05-25,49,61.0,,0.61,29.89
2014-05-26,71,61.0,,0.61,43.31
2014-05-27,35,61.0,,0.61,21.349999999999998
2014-05-28,55,61.0,,0.61,33.55
2014-05-29,35,61.0,,0.61,21.349999999999998
2014-05-30,36,61.0,,0.61,21.96
2014-05-31,100,61.0,,0.61,61.0
2014-06-01,41,61.0,False,0.61,25.009999999999998
2014-06-02,44,61.0,,0.61,26.84
2014-06-03,81,61.0,,0.61,49.41
2014-06-04,50,61.0,,0.61,30.5
2014-06-05,45,61.0,,0.61,27.45
2014-06-06,53,61.0,,0.61,32.33
2014-06-07,73,61.0,,0.61,44.53
2014-06-08,66,61.0,,0.61,40.26
2014-06-09,38,61.0,,0.61,23.18
2014-06-10,44,61.0,,0.61,26.84
2014-06-11,44,61.0,,0.61,26.84
2014-06-12,57,61.0,,0.61,34.769999999999996
2014-06-13,46,61.0,,0.61,28.06
2014-06-14,49,61.0,,0.61,29.89
2014-06-15,86,61.0,,0.61,52.46
2014-06-16,64,61.0,,0.61,39.04
2014-06-17,57,61.0,,0.61,34.769999999999996
2014-06-18,64,61.0,,0.61,39.04
2014-06-19,39,61.0,,0.61,23.79
2014-06-20,47,61.0,,0.61,28.669999999999998
2014-06-21,65,61.0,,0.61,39.65
2014-06-22,50,61.0,,0.61,30.5
2014-06-23,58,61.0,,0.61,35.38
2014-06-24,25,61.0,,0.61,15.25
2014-06-25,71,61.0,,0.61,43.31
2014-06-26,32,61.0,,0.61,19.52
2014-06-27,67,61.0,,0.61,40.87
2014-06-28,16,61.0,,0.61,9.76
2014-06-29,100,61.0,,0.61,61.0
2014-06-30,45,61.0,,0.61,27.45
2014-07-01,16,63.0,False,0.63,10.08
2014-07-02,42,63.0,,0.63,26.46
2014-07-03,35,63.0,,0.63,22.05
2014-07-04,53,63.0,,0.63,33.39
2014-07-05,69,63.0,,0.63,43.47
2014-07-06,54,63.0,,0.63,34.02
2014-07-07,75,63.0,,0.63,47.25
2014-07-08,40,63.0,,0.63,25.2
2014-07-09,66,63.0,,0.63,41.58
2014-07-10,58,63.0,,0.63,36.54
2014-07-11,68,63.0,,0.63,42.84
2014-07-12,51,63.0,,0.63,32.13
2014-07-13,41,63.0,,0.63,25.830000000000002
2014-07-14,73,63.0,,0.63,45.99
2014-07-15,80,63.0,,0.63,50.4
2014-07-16,41,63.0,,0.63,25.830000000000002
2014-07-17,100,63.0,,0.63,63.0
2014-07-18,68,63.0,,0.63,42.84
2014-07-19,52,63.0,,0.63,32.76
2014-07-20,62,63.0,,0.63,39.06
2014-07-21,41,63.0,,0.63,25.830000000000002
2014-07-22,89,63.0,,0.63,56.07
2014-07-23,42,63.0,,0.63,26.46
2014-07-24,91,63.0,,0.63,57.33
2014-07-25,34,63.0,,0.63,21.42
2014-07-26,93,63.0,,0.63,58.59
2014-07-27,62,63.0,,0.63,39.06
2014-07-28,57,63.0,,0.63,35.910000000000004
2014-07-29,48,63.0,,0.63,30.240000000000002
2014-07-30,49,63.0,,0.63,30.87
2014-07-31,41,63.0,,0.63,25.830000000000002
2014-08-01,48,58.0,False,0.58,27.839999999999996
2014-08-02,50,58.0,,0.58,28.999999999999996
2014-08-03,84,58.0,,0.58,48.72
2014-08-04,67,58.0,,0.58,38.86
2014-08-05,40,58.0,,0.58,23.2
2014-08-06,47,58.0,,0.58,27.259999999999998
2014-08-07,71,58.0,,0.58,41.18
2014-08-08,71,58.0,,0.58,41.18
2014-08-09,67,58.0,,0.58,38.86
2014-08-10,42,58.0,,0.58,24.36
2014-08-11,26,58.0,,0.58,15.079999999999998
2014-08-12,25,58.0,,0.58,14.499999999999998
2014-08-13,33,58.0,,0.58,19.139999999999997
2014-08-14,54,58.0,,0.58,31.319999999999997
2014-08-15,49,58.0,,0.58,28.419999999999998
2014-08-16,25,58.0,,0.58,14.499999999999998
2014-08-17,100,58.0,,0.58,57.99999999999999
2014-08-18,33,58.0,,0.58,19.139999999999997
2014-08-19,46,58.0,,0.58,26.68
2014-08-20,59,58.0,,0.58,34.22
2014-08-21,46,58.0,,0.58,26.68
2014-08-22,68,58.0,,0.58,39.44
2014-08-23,41,58.0,,0.58,23.779999999999998
2014-08-24,49,58.0,,0.58,28.419999999999998
2014-08-25,39,58.0,,0.58,22.619999999999997
2014-08-26,26,58.0,,0.58,15.079999999999998
2014-08-27,46,58.0,,0.58,26.68
2014-08-28,71,58.0,,0.58,41.18
2014-08-29,68,58.0,,0.58,39.44
2014-08-30,41,58.0,,0.58,23.779999999999998
2014-08-31,82,58.0,,0.58,47.559999999999995
2014-09-01,95,63.0,False,0.63,59.85
2014-09-02,86,63.0,,0.63,54.18
2014-09-03,43,63.0,,0.63,27.09
2014-09-04,43,63.0,,0.63,27.09
2014-09-05,84,63.0,,0.63,52.92
2014-09-06,61,63.0,,0.63,38.43
2014-09-07,61,63.0,,0.63,38.43
2014-09-08,55,63.0,,0.63,34.65
2014-09-09,60,63.0,,0.63,37.8
2014-09-10,43,63.0,,0.63,27.09
2014-09-11,67,63.0,,0.63,42.21
2014-09-12,32,63.0,,0.63,20.16
2014-09-13,62,63.0,,0.63,39.06
2014-09-14,77,63.0,,0.63,48.51
2014-09-15,55,63.0,,0.63,34.65
2014-09-16,61,63.0,,0.63,38.43
2014-09-17,74,63.0,,0.63,46.62
2014-09-18,43,63.0,,0.63,27.09
2014-09-19,39,63.0,,0.63,24.57
2014-09-20,40,63.0,,0.63,25.2
2014-09-21,46,63.0,,0.63,28.98
2014-09-22,49,63.0,,0.63,30.87
2014-09-23,54,63.0,,0.63,34.02
2014-09-24,62,63.0,,0.63,39.06
2014-09-25,100,63.0,,0.63,63.0
2014-09-26,52,63.0,,0.63,32.76
2014-09-27,41,63.0,,0.63,25.830000000000002
2014-09-28,63,63.0,,0.63,39.69
2014-09-29,55,63.0,,0.63,34.65
2014-09-30,48,63.0,,0.63,30.240000000000002
2014-10-01,11,60.0,False,0.6,6.6
2014-10-02,33,60.0,,0.6,19.8
2014-10-03,46,60.0,,0.6,27.599999999999998
2014-10-04,79,60.0,,0.6,47.4
2014-10-05,21,60.0,,0.6,12.6
2014-10-06,45,60.0,,0.6,27.0
2014-10-07,72,60.0,,0.6,43.199999999999996
2014-10-08,33,60.0,,0.6,19.8
2014-10-09,62,60.0,,0.6,37.199999999999996
2014-10-10,35,60.0,,0.6,21.0
2014-10-11,36,60.0,,0.6,21.599999999999998
2014-10-12,71,60.0,,0.6,42.6
2014-10-13,79,60.0,,0.6,47.4
2014-10-14,66,60.0,,0.6,39.6
2014-10-15,44,60.0,,0.6,26.4
2014-10-16,22,60.0,,0.6,13.2
2014-10-17,18,60.0,,0.6,10.799999999999999
2014-10-18,29,60.0,,0.6,17.4
2014-10-19,36,60.0,,0.6,21.599999999999998
2014-10-20,56,60.0,,0.6,33.6
2014-10-21,60,60.0,,0.6,36.0
2014-10-22,65,60.0,,0.6,39.0
2014-10-23,61,60.0,,0.6,36.6
2014-10-24,47,60.0,,0.6,28.2
2014-10-25,58,60.0,,0.6,34.8
2014-10-26,100,60.0,,0.6,60.0
2014-10-27,49,60.0,,0.6,29.4
2014-10-28,44,60.0,,0.6,26.4
2014-10-29,38,60.0,,0.6,22.8
2014-10-30,45,60.0,,0.6,27.0
2014-10-31,24,60.0,,0.6,14.399999999999999
2014-11-01,39,67.0,False,0.67,26.130000000000003
2014-11-02,51,67.0,,0.67,34.17
2014-11-03,64,67.0,,0.67,42.88
2014-11-04,85,67.0,,0.67,56.95
2014-11-05,61,67.0,,0.67,40.870000000000005
2014-11-06,62,67.0,,0.67,41.54
2014-11-07,59,67.0,,0.67,39.53
2014-11-08,59,67.0,,0.67,39.53
2014-11-09,58,67.0,,0.67,38.86
2014-11-10,34,67.0,,0.67,22.78
2014-11-11,69,67.0,,0.67,46.230000000000004
2014-11-12,51,67.0,,0.67,34.17
2014-11-13,51,67.0,,0.67,34.17
2014-11-14,35,67.0,,0.67,23.450000000000003
2014-11-15,100,67.0,,0.67,67.0
2014-11-16,28,67.0,,0.67,18.76
2014-11-17,50,67.0,,0.67,33.5
2014-11-18,73,67.0,,0.67,48.910000000000004
2014-11-19,83,67.0,,0.67,55.61000000000001
2014-11-20,80,67.0,,0.67,53.6
2014-11-21,59,67.0,,0.67,39.53
2014-11-22,29,67.0,,0.67,19.43
2014-11-23,42,67.0,,0.67,28.14
2014-11-24,45,67.0,,0.67,30.150000000000002
2014-11-25,35,67.0,,0.67,23.450000000000003
2014-11-26,74,67.0,,0.67,49.580000000000005
2014-11-27,44,67.0,,0.67,29.48
2014-11-28,56,67.0,,0.67,37.52
2014-11-29,50,67.0,,0.67,33.5
2014-11-30,49,67.0,,0.67,32.830000000000005
2014-12-01,49,61.0,False,0.61,29.89
2014-12-02,50,61.0,,0.61,30.5
2014-12-03,68,61.0,,0.61,41.48
2014-12-04,57,61.0,,0.61,34.769999999999996
2014-12-05,35,61.0,,0.61,21.349999999999998
2014-12-06,50,61.0,,0.61,30.5
2014-12-07,50,61.0,,0.61,30.5
2014-12-08,62,61.0,,0.61,37.82
2014-12-09,51,61.0,,0.61,31.11
2014-12-10,64,61.0,,0.61,39.04
2014-12-11,36,61.0,,0.61,21.96
2014-12-12,37,61.0,,0.61,22.57
2014-12-13,38,61.0,,0.61,23.18
2014-12-14,61,61.0,,0.61,37.21
2014-12-15,59,61.0,,0.61,35.99
2014-12-16,90,61.0,,0.61,54.9
2014-12-17,68,61.0,,0.61,41.48
2014-12-18,50,61.0,,0.61,30.5
2014-12-19,53,61.0,,0.61,32.33
2014-12-20,24,61.0,,0.61,14.64
2014-12-21,0,61.0,,0.61,0.0
2014-12-22,47,61.0,,0.61,28.669999999999998
2014-12-23,54,61.0,,0.61,32.94
2014-12-24,53,61.0,,0.61,32.33
2014-12-25,89,61.0,,0.61,54.29
2014-12-26,76,61.0,,0.61,46.36
2014-12-27,85,61.0,,0.61,51.85
2014-12-28,100,61.0,,0.61,61.0
2014-12-29,52,61.0,,0.61,31.72
2014-12-30,40,61.0,,0.61,24.4
2014-12-31,55,61.0,,0.61,33.55
2015-01-01,37,72.0,False,0.72,26.64
2015-01-02,31,72.0,,0.72,22.32
2015-01-03,66,72.0,,0.72,47.519999999999996
2015-01-04,33,72.0,,0.72,23.759999999999998
2015-01-05,100,72.0,,0.72,72.0
2015-01-06,82,72.0,,0.72,59.04
2015-01-07,38,72.0,,0.72,27.36
2015-01-08,27,72.0,,0.72,19.439999999999998
2015-01-09,61,72.0,,0.72,43.92
2015-01-10,67,72.0,,0.72,48.239999999999995
2015-01-11,66,72.0,,0.72,47.519999999999996
2015-01-12,32,72.0,,0.72,23.04
2015-01-13,53,72.0,,0.72,38.16
2015-01-14,65,72.0,,0.72,46.8
2015-01-15,38,72.0,,0.72,27.36
2015-01-16,34,72.0,,0.72,24.48
2015-01-17,34,72.0,,0.72,24.48
2015-01-18,47,72.0,,0.72,33.839999999999996
2015-01-19,52,72.0,,0.72,37.44
2015-01-20,43,72.0,,0.72,30.959999999999997
2015-01-21,53,72.0,,0.72,38.16
2015-01-22,85,72.0,,0.72,61.199999999999996
2015-01-23,60,72.0,,0.72,43.199999999999996
2015-01-24,60,72.0,,0.72,43.199999999999996
2015-01-25,74,72.0,,0.72,53.28
2015-01-26,47,72.0,,0.72,33.839999999999996
2015-01-27,31,72.0,,0.72,22.32
2015-01-28,42,72.0,,0.72,30.24
2015-01-29,74,72.0,,0.72,53.28
2015-01-30,43,72.0,,0.72,30.959999999999997
2015-01-31,46,72.0,,0.72,33.12
2015-02-01,100,63.0,False,0.63,63.0
2015-02-02,56,63.0,,0.63,35.28
2015-02-03,50,63.0,,0.63,31.5
2015-02-04,57,63.0,,0.63,35.910000000000004
2015-02-05,69,63.0,,0.63,43.47
2015-02-06,65,63.0,,0.63,40.95
2015-02-07,72,63.0,,0.63,45.36
2015-02-08,48,63.0,,0.63,30.240000000000002
2015-02-09,55,63.0,,0.63,34.65
2015-02-10,37,63.0,,0.63,23.31
2015-02-11,82,63.0,,0.63,51.660000000000004
2015-02-12,56,63.0,,0.63,35.28
2015-02-13,33,63.0,,0.63,20.79
2015-02-14,40,63.0,,0.63,25.2
2015-02-15,41,63.0,,0.63,25.830000000000002
2015-02-16,54,63.0,,0.63,34.02
2015-02-17,51,63.0,,0.63,32.13
2015-02-18,57,63.0,,0.63,35.910000000000004
2015-02-19,57,63.0,,0.63,35.910000000000004
2015-02-20,59,63.0,,0.63,37.17
2015-02-21,24,63.0,,0.63,15.120000000000001
2015-02-22,55,63.0,,0.63,34.65
2015-02-23,62,63.0,,0.63,39.06
2015-02-24,94,63.0,,0.63,59.22
2015-02-25,57,63.0,,0.63,35.910000000000004
2015-02-26,89,63.0,,0.63,56.07
2015-02-27,32,63.0,,0.63,20.16
2015-02-28,70,63.0,,0.63,44.1
2015-03-01,63,62.0,False,0.62,39.06
2015-03-02,45,62.0,,0.62,27.9
2015-03-03,64,62.0,,0.62,39.68
2015-03-04,70,62.0,,0.62,43.4
2015-03-05,64,62.0,,0.62,39.68
2015-03-06,40,62.0,,0.62,24.8
2015-03-07,58,62.0,,0.62,35.96
2015-03-08,74,62.0,,0.62,45.88
2015-03-09,92,62.0,,0.62,57.04
2015-03-10,32,62.0,,0.62,19.84
2015-03-11,39,62.0,,0.62,24.18
2015-03-12,26,62.0,,0.62,16.12
2015-03-13,61,62.0,,0.62,37.82
2015-03-14,42,62.0,,0.62,26.04
2015-03-15,50,62.0,,0.62,31.0
2015-03-16,74,62.0,,0.62,45.88
2015-03-17,52,62.0,,0.62,32.24
2015-03-18,53,62.0,,0.62,32.86
2015-03-19,80,62.0,,0.62,49.6
2015-03-20,74,62.0,,0.62,45.88
2015-03-21,74,62.0,,0.62,45.88
2015-03-22,58,62.0,,0.62,35.96
2015-03-23,52,62.0,,0.62,32.24
2015-03-24,78,62.0,,0.62,48.36
2015-03-25,55,62.0,,0.62,34.1
2015-03-26,16,62.0,,0.62,9.92
2015-03-27,41,62.0,,0.62,25.419999999999998
2015-03-28,100,62.0,,0.62,62.0
2015-03-29,91,62.0,,0.62,56.42
2015-03-30,47,62.0,,0.62,29.14
2015-03-31,40,62.0,,0.62,24.8
2015-04-01,62,62.0,False,0.62,38.44
2015-04-02,79,62.0,,0.62,48.98
2015-04-03,68,62.0,,0.62,42.16
2015-04-04,60,62.0,,0.62,37.2
2015-04-05,62,62.0,,0.62,38.44
2015-04-06,47,62.0,,0.62,29.14
2015-04-07,83,62.0,,0.62,51.46
2015-04-08,91,62.0,,0.62,56.42
2015-04-09,77,62.0,,0.62,47.74
2015-04-10,79,62.0,,0.62,48.98
2015-04-11,99,62.0,,0.62,61.38
2015-04-12,100,62.0,,0.62,62.0
2015-04-13,76,62.0,,0.62,47.12
2015-04-14,96,62.0,,0.62,59.519999999999996
2015-04-15,67,62.0,,0.62,41.54
2015-04-16,76,62.0,,0.62,47.12
2015-04-17,71,62.0,,0.62,44.02
2015-04-18,81,62.0,,0.62,50.22
2015-04-19,49,62.0,,0.62,30.38
2015-04-20,53,62.0,,0.62,32.86
2015-04-21,30,62.0,,0.62,18.6
2015-04-22,52,62.0,,0.62,32.24
2015-04-23,69,62.0,,0.62,42.78
2015-04-24,80,62.0,,0.62,49.6
2015-04-25,59,62.0,,0.62,36.58
2015-04-26,100,62.0,,0.62,62.0
2015-04-27,92,62.0,,0.62,57.04
2015-04-28,45,62.0,,0.62,27.9
2015-04-29,91,62.0,,0.62,56.42
2015-04-30,46,62.0,,0.62,28.52
2015-05-01,66,50.0,False,0.5,33.0
2015-05-02,55,50.0,,0.5,27.5
2015-05-03,55,50.0,,0.5,27.5
2015-05-04,63,50.0,,0.5,31.5
2015-05-05,63,50.0,,0.5,31.5
2015-05-06,71,50.0,,0.5,35.5
2015-05-07,64,50.0,,0.5,32.0
2015-05-08,52,50.0,,0.5,26.0
2015-05-09,95,50.0,,0.5,47.5
2015-05-10,38,50.0,,0.5,19.0
2015-05-11,58,50.0,,0.5,29.0
2015-05-12,71,50.0,,0.5,35.5
2015-05-13,36,50.0,,0.5,18.0
2015-05-14,50,50.0,,0.5,25.0
2015-05-15,37,50.0,,0.5,18.5
2015-05-16,38,50.0,,0.5,19.0
2015-05-17,48,50.0,,0.5,24.0
2015-05-18,78,50.0,,0.5,39.0
2015-05-19,58,50.0,,0.5,29.0
2015-05-20,100,50.0,,0.5,50.0
2015-05-21,45,50.0,,0.5,22.5
2015-05-22,46,50.0,,0.5,23.0
2015-05-23,30,50.0,,0.5,15.0
2015-05-24,41,50.0,,0.5,20.5
2015-05-25,37,50.0,,0.5,18.5
2015-05-26,36,50.0,,0.5,18.0
2015-05-27,36,50.0,,0.5,18.0
2015-05-28,73,50.0,,0.5,36.5
2015-05-29,46,50.0,,0.5,23.0
2015-05-30,29,50.0,,0.5,14.5
2015-05-31,28,50.0,,0.5,14.0
2015-06-01,40,59.0,False,0.59,23.599999999999998
2015-06-02,73,59.0,,0.59,43.07
2015-06-03,54,59.0,,0.59,31.86
2015-06-04,90,59.0,,0.59,53.099999999999994
2015-06-05,57,59.0,,0.59,33.629999999999995
2015-06-06,44,59.0,,0.59,25.959999999999997
2015-06-07,100,59.0,,0.59,59.0
2015-06-08,55,59.0,,0.59,32.449999999999996
2015-06-09,68,59.0,,0.59,40.12
2015-06-10,83,59.0,,0.59,48.97
2015-06-11,70,59.0,,0.59,41.3
2015-06-12,43,59.0,,0.59,25.369999999999997
2015-06-13,63,59.0,,0.59,37.169999999999995
2015-06-14,72,59.0,,0.59,42.48
2015-06-15,27,59.0,,0.59,15.93
2015-06-16,34,59.0,,0.59,20.06
2015-06-17,41,59.0,,0.59,24.189999999999998
2015-06-18,28,59.0,,0.59,16.52
2015-06-19,43,59.0,,0.59,25.369999999999997
2015-06-20,52,59.0,,0.59,30.68
2015-06-21,71,59.0,,0.59,41.89
2015-06-22,63,59.0,,0.59,37.169999999999995
2015-06-23,61,59.0,,0.59,35.989999999999995
2015-06-24,48,59.0,,0.59,28.32
2015-06-25,35,59.0,,0.59,20.65
2015-06-26,72,59.0,,0.59,42.48
2015-06-27,52,59.0,,0.59,30.68
2015-06-28,44,59.0,,0.59,25.959999999999997
2015-06-29,55,59.0,,0.59,32.449999999999996
2015-06-30,27,59.0,,0.59,15.93
2015-07-01,45,60.0,False,0.6,27.0
2015-07-02,33,60.0,,0.6,19.8
2015-07-03,23,60.0,,0.6,13.799999999999999
2015-07-04,18,60.0,,0.6,10.799999999999999
2015-07-05,72,60.0,,0.6,43.199999999999996
2015-07-06,64,60.0,,0.6,38.4
2015-07-07,31,60.0,,0.6,18.599999999999998
2015-07-08,69,60.0,,0.6,41.4
2015-07-09,64,60.0,,0.6,38.4
2015-07-10,33,60.0,,0.6,19.8
2015-07-11,33,60.0,,0.6,19.8
2015-07-12,57,60.0,,0.6,34.199999999999996
2015-07-13,51,60.0,,0.6,30.599999999999998
2015-07-14,31,60.0,,0.6,18.599999999999998
2015-07-15,82,60.0,,0.6,49.199999999999996
2015-07-16,58,60.0,,0.6,34.8
2015-07-17,73,60.0,,0.6,43.8
2015-07-18,100,60.0,,0.6,60.0
2015-07-19,87,60.0,,0.6,52.199999999999996
2015-07-20,33,60.0,,0.6,19.8
2015-07-21,51,60.0,,0.6,30.599999999999998
2015-07-22,70,60.0,,0.6,42.0
2015-07-23,58,60.0,,0.6,34.8
2015-07-24,80,60.0,,0.6,48.0
2015-07-25,81,60.0,,0.6,48.6
2015-07-26,73,60.0,,0.6,43.8
2015-07-27,44,60.0,,0.6,26.4
2015-07-28,31,60.0,,0.6,18.599999999999998
2015-07-29,38,60.0,,0.6,22.8
2015-07-30,58,60.0,,0.6,34.8
2015-07-31,33,60.0,,0.6,19.8
2015-08-01,21,58.0,False,0.58,12.18
2015-08-02,43,58.0,,0.58,24.939999999999998
2015-08-03,83,58.0,,0.58,48.13999999999999
2015-08-04,100,58.0,,0.58,57.99999999999999
2015-08-05,59,58.0,,0.58,34.22
2015-08-06,17,58.0,,0.58,9.86
2015-08-07,52,58.0,,0.58,30.159999999999997
2015-08-08,64,58.0,,0.58,37.12
2015-08-09,33,58.0,,0.58,19.139999999999997
2015-08-10,67,58.0,,0.58,38.86
2015-08-11,74,58.0,,0.58,42.919999999999995
2015-08-12,51,58.0,,0.58,29.58
2015-08-13,51,58.0,,0.58,29.58
2015-08-14,52,58.0,,0.58,30.159999999999997
2015-08-15,32,58.0,,0.58,18.56
2015-08-16,32,58.0,,0.58,18.56
2015-08-17,66,58.0,,0.58,38.279999999999994
2015-08-18,58,58.0,,0.58,33.64
2015-08-19,82,58.0,,0.58,47.559999999999995
2015-08-20,58,58.0,,0.58,33.64
2015-08-21,93,58.0,,0.58,53.94
2015-08-22,63,58.0,,0.58,36.54
2015-08-23,73,58.0,,0.58,42.339999999999996
2015-08-24,81,58.0,,0.58,46.98
2015-08-25,56,58.0,,0.58,32.48
2015-08-26,96,58.0,,0.58,55.67999999999999
2015-08-27,89,58.0,,0.58,51.62
2015-08-28,50,58.0,,0.58,28.999999999999996
2015-08-29,82,58.0,,0.58,47.559999999999995
2015-08-30,41,58.0,,0.58,23.779999999999998
2015-08-31,71,58.0,,0.58,41.18
2015-09-01,80,61.0,False,0.61,48.8
2015-09-02,81,61.0,,0.61,49.41
2015-09-03,74,61.0,,0.61,45.14
2015-09-04,54,61.0,,0.61,32.94
2015-09-05,87,61.0,,0.61,53.07
2015-09-06,100,61.0,,0.61,61.0
2015-09-07,54,61.0,,0.61,32.94
2015-09-08,58,61.0,,0.61,35.38
2015-09-09,50,61.0,,0.61,30.5
2015-09-10,57,61.0,,0.61,34.769999999999996
2015-09-11,30,61.0,,0.61,18.3
2015-09-12,47,61.0,,0.61,28.669999999999998
2015-09-13,55,61.0,,0.61,33.55
2015-09-14,65,61.0,,0.61,39.65
2015-09-15,72,61.0,,0.61,43.92
2015-09-16,57,61.0,,0.61,34.769999999999996
2015-09-17,51,61.0,,0.61,31.11
2015-09-18,38,61.0,,0.61,23.18
2015-09-19,48,61.0,,0.61,29.28
2015-09-20,37,61.0,,0.61,22.57
2015-09-21,57,61.0,,0.61,34.769999999999996
2015-09-22,57,61.0,,0.61,34.769999999999996
2015-09-23,65,61.0,,0.61,39.65
2015-09-24,73,61.0,,0.61,44.53
2015-09-25,67,61.0,,0.61,40.87
2015-09-26,48,61.0,,0.61,29.28
2015-09-27,65,61.0,,0.61,39.65
2015-09-28,56,61.0,,0.61,34.16
2015-09-29,63,61.0,,0.61,38.43
2015-09-30,28,61.0,,0.61,17.08
2015-10-01,55,60.0,False,0.6,33.0
2015-10-02,43,60.0,,0.6,25.8
2015-10-03,73,60.0,,0.6,43.8
2015-10-04,72,60.0,,0.6,43.199999999999996
2015-10-05,35,60.0,,0.6,21.0
2015-10-06,63,60.0,,0.6,37.8
2015-10-07,70,60.0,,0.6,42.0
2015-10-08,56,60.0,,0.6,33.6
2015-10-09,50,60.0,,0.6,30.0
2015-10-10,74,60.0,,0.6,44.4
2015-10-11,46,60.0,,0.6,27.599999999999998
2015-10-12,50,60.0,,0.6,30.0
2015-10-13,90,60.0,,0.6,54.0
2015-10-14,88,60.0,,0.6,52.8
2015-10-15,68,60.0,,0.6,40.8
2015-10-16,21,60.0,,0.6,12.6
2015-10-17,64,60.0,,0.6,38.4
2015-10-18,54,60.0,,0.6,32.4
2015-10-19,83,60.0,,0.6,49.8
2015-10-20,20,60.0,,0.6,12.0
2015-10-21,48,60.0,,0.6,28.799999999999997
2015-10-22,61,60.0,,0.6,36.6
2015-10-23,70,60.0,,0.6,42.0
2015-10-24,53,60.0,,0.6,31.799999999999997
2015-10-25,61,60.0,,0.6,36.6
2015-10-26,67,60.0,,0.6,40.199999999999996
2015-10-27,99,60.0,,0.6,59.4
2015-10-28,59,60.0,,0.6,35.4
2015-10-29,27,60.0,,0.6,16.2
2015-10-30,100,60.0,,0.6,60.0
2015-10-31,36,60.0,,0.6,21.599999999999998
2015-11-01,15,56.0,False,0.56,8.4
2015-11-02,22,56.0,,0.56,12.32
2015-11-03,22,56.0,,0.56,12.32
2015-11-04,89,56.0,,0.56,49.84
2015-11-05,56,56.0,,0.56,31.360000000000003
2015-11-06,57,56.0,,0.56,31.92
2015-11-07,29,56.0,,0.56,16.240000000000002
2015-11-08,44,56.0,,0.56,24.64
2015-11-09,78,56.0,,0.56,43.68000000000001
2015-11-10,55,56.0,,0.56,30.800000000000004
2015-11-11,70,56.0,,0.56,39.2
2015-11-12,23,56.0,,0.56,12.88
2015-11-13,24,56.0,,0.56,13.440000000000001
2015-11-14,14,56.0,,0.56,7.840000000000001
2015-11-15,87,56.0,,0.56,48.720000000000006
2015-11-16,67,56.0,,0.56,37.52
2015-11-17,44,56.0,,0.56,24.64
2015-11-18,67,56.0,,0.56,37.52
2015-11-19,22,56.0,,0.56,12.32
2015-11-20,58,56.0,,0.56,32.480000000000004
2015-11-21,0,56.0,,0.56,0.0
2015-11-22,14,56.0,,0.56,7.840000000000001
2015-11-23,69,56.0,,0.56,38.64
2015-11-24,70,56.0,,0.56,39.2
2015-11-25,50,56.0,,0.56,28.000000000000004
2015-11-26,30,56.0,,0.56,16.8
2015-11-27,14,56.0,,0.56,7.840000000000001
2015-11-28,29,56.0,,0.56,16.240000000000002
2015-11-29,100,56.0,,0.56,56.00000000000001
2015-11-30,53,56.0,,0.56,29.680000000000003
2015-12-01,63,65.0,False,0.65,40.95
2015-12-02,60,65.0,,0.65,39.0
2015-12-03,33,65.0,,0.65,21.45
2015-12-04,79,65.0,,0.65,51.35
2015-12-05,43,65.0,,0.65,27.95
2015-12-06,71,65.0,,0.65,46.15
2015-12-07,70,65.0,,0.65,45.5
2015-12-08,49,65.0,,0.65,31.85
2015-12-09,49,65.0,,0.65,31.85
2015-12-10,50,65.0,,0.65,32.5
2015-12-11,51,65.0,,0.65,33.15
2015-12-12,29,65.0,,0.65,18.85
2015-12-13,50,65.0,,0.65,32.5
2015-12-14,44,65.0,,0.65,28.6
2015-12-15,22,65.0,,0.65,14.3
2015-12-16,40,65.0,,0.65,26.0
