date,poverty level_unscaled,poverty level_monthly,isPartial,scale,poverty level
2014-04-28,61,57.0,,0.57,34.769999999999996
2014-04-29,40,57.0,,0.57,22.799999999999997
2014-04-30,56,57.0,,0.57,31.919999999999998
2014-05-01,84,52.0,False,0.52,43.68
2014-05-02,98,52.0,,0.52,50.96
2014-05-03,59,52.0,,0.52,30.68
2014-05-04,48,52.0,,0.52,24.96
2014-05-05,76,52.0,,0.52,39.52
2014-05-06,54,52.0,,0.52,28.080000000000002
2014-05-07,38,52.0,,0.52,19.76
2014-05-08,76,52.0,,0.52,39.52
2014-05-09,62,52.0,,0.52,32.24
2014-05-10,38,52.0,,0.52,19.76
2014-05-11,22,52.0,,0.52,11.440000000000001
2014-05-12,42,52.0,,0.52,21.84
2014-05-13,66,52.0,,0.52,34.32
2014-05-14,76,52.0,,0.52,39.52
2014-05-15,81,52.0,,0.52,42.120000000000005
2014-05-16,22,52.0,,0.52,11.440000000000001
2014-05-17,54,52.0,,0.52,28.080000000000002
2014-05-18,17,52.0,,0.52,8.84
2014-05-19,34,52.0,,0.52,17.68
2014-05-20,100,52.0,,0.52,52.0
2014-05-21,61,52.0,,0.52,31.720000000000002
2014-05-22,68,52.0,,0.52,35.36
2014-05-23,77,52.0,,0.52,40.04
2014-05-24,39,52.0,,0.52,20.28
2014-05-25,74,52.0,,0.52,38.480000000000004
2014-05-26,30,52.0,,0.52,15.600000000000001
2014-05-27,48,52.0,,0.52,24.96
2014-05-28,89,52.0,,0.52,46.28
2014-05-29,53,52.0,,0.52,27.560000000000002
2014-05-30,61,52.0,,0.52,31.720000000000002
2014-05-31,38,52.0,,0.52,19.76
2014-06-01,21,42.0,False,0.42,8.82
2014-06-02,73,42.0,,0.42,30.66
2014-06-03,68,42.0,,0.42,28.56
2014-06-04,52,42.0,,0.42,21.84
2014-06-05,96,42.0,,0.42,40.32
2014-06-06,28,42.0,,0.42,11.76
2014-06-07,69,42.0,,0.42,28.98
2014-06-08,28,42.0,,0.42,11.76
2014-06-09,68,42.0,,0.42,28.56
2014-06-10,69,42.0,,0.42,28.98
2014-06-11,70,42.0,,0.42,29.4
2014-06-12,27,42.0,,0.42,11.34
2014-06-13,22,42.0,,0.42,9.24
2014-06-14,28,42.0,,0.42,11.76
2014-06-15,22,42.0,,0.42,9.24
2014-06-16,38,42.0,,0.42,15.959999999999999
2014-06-17,52,42.0,,0.42,21.84
2014-06-18,64,42.0,,0.42,26.88
2014-06-19,71,42.0,,0.42,29.82
2014-06-20,90,42.0,,0.42,37.8
2014-06-21,35,42.0,,0.42,14.7
2014-06-22,42,42.0,,0.42,17.64
2014-06-23,38,42.0,,0.42,15.959999999999999
2014-06-24,100,42.0,,0.42,42.0
2014-06-25,32,42.0,,0.42,13.44
2014-06-26,60,42.0,,0.42,25.2
2014-06-27,51,42.0,,0.42,21.419999999999998
2014-06-28,27,42.0,,0.42,11.34
2014-06-29,42,42.0,,0.42,17.64
2014-06-30,38,42.0,,0.42,15.959999999999999
2014-07-01,41,44.0,False,0.44,18.04
2014-07-02,48,44.0,,0.44,21.12
2014-07-03,50,44.0,,0.44,22.0
2014-07-04,20,44.0,,0.44,8.8
2014-07-05,30,44.0,,0.44,13.2
2014-07-06,20,44.0,,0.44,8.8
2014-07-07,85,44.0,,0.44,37.4
2014-07-08,62,44.0,,0.44,27.28
2014-07-09,47,44.0,,0.44,20.68
2014-07-10,48,44.0,,0.44,21.12
2014-07-11,44,44.0,,0.44,19.36
2014-07-12,39,44.0,,0.44,17.16
2014-07-13,26,44.0,,0.44,11.44
2014-07-14,57,44.0,,0.44,25.080000000000002
2014-07-15,21,44.0,,0.44,9.24
2014-07-16,57,44.0,,0.44,25.080000000000002
2014-07-17,63,44.0,,0.44,27.72
2014-07-18,60,44.0,,0.44,26.4
2014-07-19,26,44.0,,0.44,11.44
2014-07-20,60,44.0,,0.44,26.4
2014-07-21,94,44.0,,0.44,41.36
2014-07-22,67,44.0,,0.44,29.48
2014-07-23,69,44.0,,0.44,30.36
2014-07-24,100,44.0,,0.44,44.0
2014-07-25,38,44.0,,0.44,16.72
2014-07-26,39,44.0,,0.44,17.16
2014-07-27,33,44.0,,0.44,14.52
2014-07-28,68,44.0,,0.44,29.92
2014-07-29,78,44.0,,0.44,34.32
2014-07-30,67,44.0,,0.44,29.48
2014-07-31,80,44.0,,0.44,35.2
2014-08-01,52,39.0,False,0.39,20.28
2014-08-02,31,39.0,,0.39,12.09
2014-08-03,57,39.0,,0.39,22.23
2014-08-04,55,39.0,,0.39,21.45
2014-08-05,49,39.0,,0.39,19.11
2014-08-06,64,39.0,,0.39,24.96
2014-08-07,60,39.0,,0.39,23.400000000000002
2014-08-08,68,39.0,,0.39,26.52
2014-08-09,55,39.0,,0.39,21.45
2014-08-10,44,39.0,,0.39,17.16
2014-08-11,72,39.0,,0.39,28.080000000000002
2014-08-12,33,39.0,,0.39,12.870000000000001
2014-08-13,39,39.0,,0.39,15.21
2014-08-14,60,39.0,,0.39,23.400000000000002
2014-08-15,52,39.0,,0.39,20.28
2014-08-16,43,39.0,,0.39,16.77
2014-08-17,31,39.0,,0.39,12.09
2014-08-18,80,39.0,,0.39,31.200000000000003
2014-08-19,63,39.0,,0.39,24.57
2014-08-20,67,39.0,,0.39,26.130000000000003
2014-08-21,54,39.0,,0.39,21.060000000000002
2014-08-22,70,39.0,,0.39,27.3
2014-08-23,54,39.0,,0.39,21.060000000000002
2014-08-24,36,39.0,,0.39,14.040000000000001
2014-08-25,63,39.0,,0.39,24.57
2014-08-26,47,39.0,,0.39,18.330000000000002
2014-08-27,34,39.0,,0.39,13.26
2014-08-28,14,39.0,,0.39,5.46
2014-08-29,100,39.0,,0.39,39.0
2014-08-30,48,39.0,,0.39,18.72
2014-08-31,43,39.0,,0.39,16.77
2014-09-01,73,48.0,False,0.48,35.04
2014-09-02,95,48.0,,0.48,45.6
2014-09-03,70,48.0,,0.48,33.6
2014-09-04,57,48.0,,0.48,27.36
2014-09-05,79,48.0,,0.48,37.92
2014-09-06,42,48.0,,0.48,20.16
2014-09-07,48,48.0,,0.48,23.04
2014-09-08,37,48.0,,0.48,17.759999999999998
2014-09-09,56,48.0,,0.48,26.88
2014-09-10,56,48.0,,0.48,26.88
2014-09-11,81,48.0,,0.48,38.879999999999995
2014-09-12,44,48.0,,0.48,21.119999999999997
2014-09-13,67,48.0,,0.48,32.16
2014-09-14,42,48.0,,0.48,20.16
2014-09-15,100,48.0,,0.48,48.0
2014-09-16,79,48.0,,0.48,37.92
2014-09-17,80,48.0,,0.48,38.4
2014-09-18,38,48.0,,0.48,18.24
2014-09-19,90,48.0,,0.48,43.199999999999996
2014-09-20,43,48.0,,0.48,20.64
2014-09-21,18,48.0,,0.48,8.64
2014-09-22,81,48.0,,0.48,38.879999999999995
2014-09-23,80,48.0,,0.48,38.4
2014-09-24,72,48.0,,0.48,34.56
2014-09-25,67,48.0,,0.48,32.16
2014-09-26,40,48.0,,0.48,19.2
2014-09-27,43,48.0,,0.48,20.64
2014-09-28,30,48.0,,0.48,14.399999999999999
2014-09-29,70,48.0,,0.48,33.6
2014-09-30,88,48.0,,0.48,42.239999999999995
2014-10-01,55,54.0,False,0.54,29.700000000000003
2014-10-02,56,54.0,,0.54,30.240000000000002
2014-10-03,75,54.0,,0.54,40.5
2014-10-04,27,54.0,,0.54,14.580000000000002
2014-10-05,38,54.0,,0.54,20.520000000000003
2014-10-06,47,54.0,,0.54,25.380000000000003
2014-10-07,72,54.0,,0.54,38.88
2014-10-08,68,54.0,,0.54,36.72
2014-10-09,72,54.0,,0.54,38.88
2014-10-10,49,54.0,,0.54,26.46
2014-10-11,32,54.0,,0.54,17.28
2014-10-12,49,54.0,,0.54,26.46
2014-10-13,46,54.0,,0.54,24.840000000000003
2014-10-14,82,54.0,,0.54,44.28
2014-10-15,62,54.0,,0.54,33.480000000000004
2014-10-16,72,54.0,,0.54,38.88
2014-10-17,26,54.0,,0.54,14.040000000000001
2014-10-18,50,54.0,,0.54,27.0
2014-10-19,49,54.0,,0.54,26.46
2014-10-20,63,54.0,,0.54,34.02
2014-10-21,99,54.0,,0.54,53.46
2014-10-22,100,54.0,,0.54,54.0
2014-10-23,58,54.0,,0.54,31.32
2014-10-24,49,54.0,,0.54,26.46
2014-10-25,33,54.0,,0.54,17.82
2014-10-26,38,54.0,,0.54,20.520000000000003
2014-10-27,66,54.0,,0.54,35.64
2014-10-28,53,54.0,,0.54,28.62
2014-10-29,50,54.0,,0.54,27.0
2014-10-30,77,54.0,,0.54,41.580000000000005
2014-10-31,73,54.0,,0.54,39.42
2014-11-01,24,56.0,False,0.56,13.440000000000001
2014-11-02,23,56.0,,0.56,12.88
2014-11-03,61,56.0,,0.56,34.160000000000004
2014-11-04,64,56.0,,0.56,35.84
2014-11-05,48,56.0,,0.56,26.880000000000003
2014-11-06,70,56.0,,0.56,39.2
2014-11-07,67,56.0,,0.56,37.52
2014-11-08,23,56.0,,0.56,12.88
2014-11-09,36,56.0,,0.56,20.160000000000004
2014-11-10,100,56.0,,0.56,56.00000000000001
2014-11-11,40,56.0,,0.56,22.400000000000002
2014-11-12,56,56.0,,0.56,31.360000000000003
2014-11-13,73,56.0,,0.56,40.88
2014-11-14,73,56.0,,0.56,40.88
2014-11-15,27,56.0,,0.56,15.120000000000001
2014-11-16,61,56.0,,0.56,34.160000000000004
2014-11-17,55,56.0,,0.56,30.800000000000004
2014-11-18,53,56.0,,0.56,29.680000000000003
2014-11-19,85,56.0,,0.56,47.6
2014-11-20,100,56.0,,0.56,56.00000000000001
2014-11-21,66,56.0,,0.56,36.96
2014-11-22,36,56.0,,0.56,20.160000000000004
2014-11-23,35,56.0,,0.56,19.6
2014-11-24,67,56.0,,0.56,37.52
2014-11-25,61,56.0,,0.56,34.160000000000004
2014-11-26,62,56.0,,0.56,34.720000000000006
2014-11-27,14,56.0,,0.56,7.840000000000001
2014-11-28,38,56.0,,0.56,21.28
2014-11-29,32,56.0,,0.56,17.92
2014-11-30,26,56.0,,0.56,14.560000000000002
2014-12-01,68,49.0,False,0.49,33.32
2014-12-02,100,49.0,,0.49,49.0
2014-12-03,100,49.0,,0.49,49.0
2014-12-04,63,49.0,,0.49,30.87
2014-12-05,60,49.0,,0.49,29.4
2014-12-06,37,49.0,,0.49,18.13
2014-12-07,63,49.0,,0.49,30.87
2014-12-08,50,49.0,,0.49,24.5
2014-12-09,67,49.0,,0.49,32.83
2014-12-10,68,49.0,,0.49,33.32
2014-12-11,82,49.0,,0.49,40.18
2014-12-12,90,49.0,,0.49,44.1
2014-12-13,45,49.0,,0.49,22.05
2014-12-14,45,49.0,,0.49,22.05
2014-12-15,66,49.0,,0.49,32.339999999999996
2014-12-16,84,49.0,,0.49,41.16
2014-12-17,58,49.0,,0.49,28.419999999999998
2014-12-18,37,49.0,,0.49,18.13
2014-12-19,49,49.0,,0.49,24.009999999999998
2014-12-20,23,49.0,,0.49,11.27
2014-12-21,41,49.0,,0.49,20.09
2014-12-22,58,49.0,,0.49,28.419999999999998
2014-12-23,55,49.0,,0.49,26.95
2014-12-24,78,49.0,,0.49,38.22
2014-12-25,26,49.0,,0.49,12.74
2014-12-26,28,49.0,,0.49,13.719999999999999
2014-12-27,34,49.0,,0.49,16.66
2014-12-28,23,49.0,,0.49,11.27
2014-12-29,48,49.0,,0.49,23.52
2014-12-30,48,49.0,,0.49,23.52
2014-12-31,35,49.0,,0.49,17.15
2015-01-01,42,69.0,False,0.69,28.979999999999997
2015-01-02,51,69.0,,0.69,35.19
2015-01-03,8,69.0,,0.69,5.52
2015-01-04,41,69.0,,0.69,28.29
2015-01-05,46,69.0,,0.69,31.74
2015-01-06,87,69.0,,0.69,60.029999999999994
2015-01-07,42,69.0,,0.69,28.979999999999997
2015-01-08,80,69.0,,0.69,55.199999999999996
2015-01-09,47,69.0,,0.69,32.43
2015-01-10,30,69.0,,0.69,20.7
2015-01-11,38,69.0,,0.69,26.22
2015-01-12,38,69.0,,0.69,26.22
2015-01-13,64,69.0,,0.69,44.16
2015-01-14,87,69.0,,0.69,60.029999999999994
2015-01-15,72,69.0,,0.69,49.67999999999999
2015-01-16,36,69.0,,0.69,24.839999999999996
2015-01-17,56,69.0,,0.69,38.64
2015-01-18,52,69.0,,0.69,35.879999999999995
2015-01-19,73,69.0,,0.69,50.37
2015-01-20,73,69.0,,0.69,50.37
2015-01-21,83,69.0,,0.69,57.269999999999996
2015-01-22,74,69.0,,0.69,51.059999999999995
2015-01-23,99,69.0,,0.69,68.30999999999999
2015-01-24,51,69.0,,0.69,35.19
2015-01-25,43,69.0,,0.69,29.669999999999998
2015-01-26,90,69.0,,0.69,62.099999999999994
2015-01-27,100,69.0,,0.69,69.0
2015-01-28,98,69.0,,0.69,67.61999999999999
2015-01-29,74,69.0,,0.69,51.059999999999995
2015-01-30,92,69.0,,0.69,63.48
2015-01-31,54,69.0,,0.69,37.26
2015-02-01,60,65.0,False,0.65,39.0
2015-02-02,56,65.0,,0.65,36.4
2015-02-03,66,65.0,,0.65,42.9
2015-02-04,56,65.0,,0.65,36.4
2015-02-05,85,65.0,,0.65,55.25
2015-02-06,65,65.0,,0.65,42.25
2015-02-07,36,65.0,,0.65,23.400000000000002
2015-02-08,35,65.0,,0.65,22.75
2015-02-09,52,65.0,,0.65,33.800000000000004
2015-02-10,53,65.0,,0.65,34.45
2015-02-11,53,65.0,,0.65,34.45
2015-02-12,80,65.0,,0.65,52.0
2015-02-13,100,65.0,,0.65,65.0
2015-02-14,63,65.0,,0.65,40.95
2015-02-15,60,65.0,,0.65,39.0
2015-02-16,45,65.0,,0.65,29.25
2015-02-17,36,65.0,,0.65,23.400000000000002
2015-02-18,57,65.0,,0.65,37.050000000000004
2015-02-19,92,65.0,,0.65,59.800000000000004
2015-02-20,63,65.0,,0.65,40.95
2015-02-21,66,65.0,,0.65,42.9
2015-02-22,44,65.0,,0.65,28.6
2015-02-23,55,65.0,,0.65,35.75
2015-02-24,63,65.0,,0.65,40.95
2015-02-25,60,65.0,,0.65,39.0
2015-02-26,50,65.0,,0.65,32.5
2015-02-27,50,65.0,,0.65,32.5
2015-02-28,35,65.0,,0.65,22.75
2015-03-01,51,57.0,False,0.57,29.069999999999997
2015-03-02,50,57.0,,0.57,28.499999999999996
2015-03-03,96,57.0,,0.57,54.72
2015-03-04,100,57.0,,0.57,56.99999999999999
2015-03-05,80,57.0,,0.57,45.599999999999994
2015-03-06,70,57.0,,0.57,39.9
2015-03-07,86,57.0,,0.57,49.019999999999996
2015-03-08,59,57.0,,0.57,33.629999999999995
2015-03-09,64,57.0,,0.57,36.48
2015-03-10,38,57.0,,0.57,21.659999999999997
2015-03-11,90,57.0,,0.57,51.3
2015-03-12,79,57.0,,0.57,45.029999999999994
2015-03-13,45,57.0,,0.57,25.65
2015-03-14,43,57.0,,0.57,24.509999999999998
2015-03-15,33,57.0,,0.57,18.81
2015-03-16,70,57.0,,0.57,39.9
2015-03-17,99,57.0,,0.57,56.42999999999999
2015-03-18,61,57.0,,0.57,34.769999999999996
2015-03-19,43,57.0,,0.57,24.509999999999998
2015-03-20,48,57.0,,0.57,27.36
2015-03-21,49,57.0,,0.57,27.929999999999996
2015-03-22,27,57.0,,0.57,15.389999999999999
2015-03-23,84,57.0,,0.57,47.879999999999995
2015-03-24,77,57.0,,0.57,43.88999999999999
2015-03-25,58,57.0,,0.57,33.059999999999995
2015-03-26,57,57.0,,0.57,32.489999999999995
2015-03-27,54,57.0,,0.57,30.779999999999998
2015-03-28,78,57.0,,0.57,44.459999999999994
2015-03-29,53,57.0,,0.57,30.209999999999997
2015-03-30,62,57.0,,0.57,35.339999999999996
2015-03-31,44,57.0,,0.57,25.08
2015-04-01,55,57.0,False,0.57,31.349999999999998
2015-04-02,94,57.0,,0.57,53.58
2015-04-03,53,57.0,,0.57,30.209999999999997
2015-04-04,33,57.0,,0.57,18.81
2015-04-05,59,57.0,,0.57,33.629999999999995
2015-04-06,89,57.0,,0.57,50.73
2015-04-07,100,57.0,,0.57,56.99999999999999
2015-04-08,68,57.0,,0.57,38.76
2015-04-09,57,57.0,,0.57,32.489999999999995
2015-04-10,67,57.0,,0.57,38.19
2015-04-11,57,57.0,,0.57,32.489999999999995
2015-04-12,33,57.0,,0.57,18.81
2015-04-13,75,57.0,,0.57,42.74999999999999
2015-04-14,77,57.0,,0.57,43.88999999999999
2015-04-15,81,57.0,,0.57,46.169999999999995
2015-04-16,43,57.0,,0.57,24.509999999999998
2015-04-17,41,57.0,,0.57,23.369999999999997
2015-04-18,38,57.0,,0.57,21.659999999999997
2015-04-19,23,57.0,,0.57,13.11
2015-04-20,57,57.0,,0.57,32.489999999999995
2015-04-21,71,57.0,,0.57,40.47
2015-04-22,39,57.0,,0.57,22.229999999999997
2015-04-23,43,57.0,,0.57,24.509999999999998
2015-04-24,30,57.0,,0.57,17.099999999999998
2015-04-25,32,57.0,,0.57,18.24
2015-04-26,47,57.0,,0.57,26.79
2015-04-27,51,57.0,,0.57,29.069999999999997
2015-04-28,64,57.0,,0.57,36.48
2015-04-29,72,57.0,,0.57,41.04
2015-04-30,59,57.0,,0.57,33.629999999999995
2015-05-01,58,45.0,False,0.45,26.1
2015-05-02,40,45.0,,0.45,18.0
2015-05-03,80,45.0,,0.45,36.0
2015-05-04,61,45.0,,0.45,27.45
2015-05-05,91,45.0,,0.45,40.95
2015-05-06,97,45.0,,0.45,43.65
2015-05-07,62,45.0,,0.45,27.900000000000002
2015-05-08,38,45.0,,0.45,17.1
2015-05-09,69,45.0,,0.45,31.05
2015-05-10,28,45.0,,0.45,12.6
2015-05-11,100,45.0,,0.45,45.0
2015-05-12,93,45.0,,0.45,41.85
2015-05-13,57,45.0,,0.45,25.650000000000002
2015-05-14,79,45.0,,0.45,35.550000000000004
2015-05-15,54,45.0,,0.45,24.3
2015-05-16,14,45.0,,0.45,6.3
2015-05-17,41,45.0,,0.45,18.45
2015-05-18,78,45.0,,0.45,35.1
2015-05-19,63,45.0,,0.45,28.35
2015-05-20,47,45.0,,0.45,21.150000000000002
2015-05-21,82,45.0,,0.45,36.9
2015-05-22,68,45.0,,0.45,30.6
2015-05-23,72,45.0,,0.45,32.4
2015-05-24,37,45.0,,0.45,16.650000000000002
2015-05-25,47,45.0,,0.45,21.150000000000002
2015-05-26,58,45.0,,0.45,26.1
2015-05-27,73,45.0,,0.45,32.85
2015-05-28,68,45.0,,0.45,30.6
2015-05-29,61,45.0,,0.45,27.45
2015-05-30,62,45.0,,0.45,27.900000000000002
2015-05-31,42,45.0,,0.45,18.900000000000002
2015-06-01,65,38.0,False,0.38,24.7
2015-06-02,43,38.0,,0.38,16.34
2015-06-03,100,38.0,,0.38,38.0
2015-06-04,68,38.0,,0.38,25.84
2015-06-05,81,38.0,,0.38,30.78
2015-06-06,29,38.0,,0.38,11.02
2015-06-07,66,38.0,,0.38,25.080000000000002
2015-06-08,45,38.0,,0.38,17.1
2015-06-09,77,38.0,,0.38,29.26
2015-06-10,57,38.0,,0.38,21.66
2015-06-11,80,38.0,,0.38,30.4
2015-06-12,47,38.0,,0.38,17.86
2015-06-13,29,38.0,,0.38,11.02
2015-06-14,30,38.0,,0.38,11.4
2015-06-15,39,38.0,,0.38,14.82
2015-06-16,78,38.0,,0.38,29.64
2015-06-17,78,38.0,,0.38,29.64
2015-06-18,56,38.0,,0.38,21.28
2015-06-19,18,38.0,,0.38,6.84
2015-06-20,49,38.0,,0.38,18.62
2015-06-21,44,38.0,,0.38,16.72
2015-06-22,52,38.0,,0.38,19.76
2015-06-23,39,38.0,,0.38,14.82
2015-06-24,56,38.0,,0.38,21.28
2015-06-25,80,38.0,,0.38,30.4
2015-06-26,76,38.0,,0.38,28.88
2015-06-27,50,38.0,,0.38,19.0
2015-06-28,44,38.0,,0.38,16.72
2015-06-29,79,38.0,,0.38,30.02
2015-06-30,73,38.0,,0.38,27.740000000000002
2015-07-01,48,41.0,False,0.41,19.68
2015-07-02,45,41.0,,0.41,18.45
2015-07-03,41,41.0,,0.41,16.81
2015-07-04,7,41.0,,0.41,2.8699999999999997
2015-07-05,40,41.0,,0.41,16.4
2015-07-06,67,41.0,,0.41,27.47
2015-07-07,28,41.0,,0.41,11.479999999999999
2015-07-08,80,41.0,,0.41,32.8
2015-07-09,67,41.0,,0.41,27.47
2015-07-10,45,41.0,,0.41,18.45
2015-07-11,30,41.0,,0.41,12.299999999999999
2015-07-12,31,41.0,,0.41,12.709999999999999
2015-07-13,57,41.0,,0.41,23.369999999999997
2015-07-14,84,41.0,,0.41,34.44
2015-07-15,43,41.0,,0.41,17.63
2015-07-16,44,41.0,,0.41,18.04
2015-07-17,35,41.0,,0.41,14.35
2015-07-18,19,41.0,,0.41,7.789999999999999
2015-07-19,46,41.0,,0.41,18.86
2015-07-20,54,41.0,,0.41,22.139999999999997
2015-07-21,100,41.0,,0.41,41.0
2015-07-22,72,41.0,,0.41,29.52
2015-07-23,59,41.0,,0.41,24.189999999999998
2015-07-24,65,41.0,,0.41,26.65
2015-07-25,30,41.0,,0.41,12.299999999999999
2015-07-26,55,41.0,,0.41,22.549999999999997
2015-07-27,43,41.0,,0.41,17.63
2015-07-28,42,41.0,,0.41,17.22
2015-07-29,57,41.0,,0.41,23.369999999999997
2015-07-30,73,41.0,,0.41,29.93
2015-07-31,50,41.0,,0.41,20.5
2015-08-01,38,43.0,False,0.43,16.34
2015-08-02,65,43.0,,0.43,27.95
2015-08-03,96,43.0,,0.43,41.28
2015-08-04,100,43.0,,0.43,43.0
2015-08-05,65,43.0,,0.43,27.95
2015-08-06,56,43.0,,0.43,24.08
2015-08-07,52,43.0,,0.43,22.36
2015-08-08,6,43.0,,0.43,2.58
2015-08-09,39,43.0,,0.43,16.77
2015-08-10,81,43.0,,0.43,34.83
2015-08-11,69,43.0,,0.43,29.669999999999998
2015-08-12,61,43.0,,0.43,26.23
2015-08-13,46,43.0,,0.43,19.78
2015-08-14,31,43.0,,0.43,13.33
2015-08-15,44,43.0,,0.43,18.919999999999998
2015-08-16,32,43.0,,0.43,13.76
2015-08-17,84,43.0,,0.43,36.12
2015-08-18,49,43.0,,0.43,21.07
2015-08-19,84,43.0,,0.43,36.12
2015-08-20,40,43.0,,0.43,17.2
2015-08-21,61,43.0,,0.43,26.23
2015-08-22,25,43.0,,0.43,10.75
2015-08-23,25,43.0,,0.43,10.75
2015-08-24,73,43.0,,0.43,31.39
2015-08-25,48,43.0,,0.43,20.64
2015-08-26,77,43.0,,0.43,33.11
2015-08-27,73,43.0,,0.43,31.39
2015-08-28,50,43.0,,0.43,21.5
2015-08-29,37,43.0,,0.43,15.91
2015-08-30,49,43.0,,0.43,21.07
2015-08-31,62,43.0,,0.43,26.66
2015-09-01,50,42.0,False,0.42,21.0
2015-09-02,61,42.0,,0.42,25.619999999999997
2015-09-03,51,42.0,,0.42,21.419999999999998
2015-09-04,42,42.0,,0.42,17.64
2015-09-05,20,42.0,,0.42,8.4
2015-09-06,34,42.0,,0.42,14.28
2015-09-07,44,42.0,,0.42,18.48
2015-09-08,80,42.0,,0.42,33.6
2015-09-09,79,42.0,,0.42,33.18
2015-09-10,59,42.0,,0.42,24.779999999999998
2015-09-11,56,42.0,,0.42,23.52
2015-09-12,64,42.0,,0.42,26.88
2015-09-13,38,42.0,,0.42,15.959999999999999
2015-09-14,64,42.0,,0.42,26.88
2015-09-15,75,42.0,,0.42,31.5
2015-09-16,34,42.0,,0.42,14.28
2015-09-17,90,42.0,,0.42,37.8
2015-09-18,52,42.0,,0.42,21.84
2015-09-19,59,42.0,,0.42,24.779999999999998
2015-09-20,57,42.0,,0.42,23.939999999999998
2015-09-21,34,42.0,,0.42,14.28
2015-09-22,59,42.0,,0.42,24.779999999999998
2015-09-23,50,42.0,,0.42,21.0
2015-09-24,100,42.0,,0.42,42.0
2015-09-25,46,42.0,,0.42,19.32
2015-09-26,39,42.0,,0.42,16.38
2015-09-27,77,42.0,,0.42,32.339999999999996
2015-09-28,67,42.0,,0.42,28.14
2015-09-29,62,42.0,,0.42,26.04
2015-09-30,53,42.0,,0.42,22.259999999999998
2015-10-01,58,53.0,False,0.53,30.740000000000002
2015-10-02,56,53.0,,0.53,29.68
2015-10-03,27,53.0,,0.53,14.31
2015-10-04,22,53.0,,0.53,11.66
2015-10-05,50,53.0,,0.53,26.5
2015-10-06,88,53.0,,0.53,46.64
2015-10-07,62,53.0,,0.53,32.86
2015-10-08,34,53.0,,0.53,18.02
2015-10-09,48,53.0,,0.53,25.44
2015-10-10,39,53.0,,0.53,20.67
2015-10-11,61,53.0,,0.53,32.33
2015-10-12,47,53.0,,0.53,24.91
2015-10-13,66,53.0,,0.53,34.980000000000004
2015-10-14,82,53.0,,0.53,43.46
2015-10-15,100,53.0,,0.53,53.0
2015-10-16,52,53.0,,0.53,27.560000000000002
2015-10-17,33,53.0,,0.53,17.490000000000002
2015-10-18,37,53.0,,0.53,19.61
2015-10-19,49,53.0,,0.53,25.970000000000002
2015-10-20,65,53.0,,0.53,34.45
2015-10-21,90,53.0,,0.53,47.7
2015-10-22,80,53.0,,0.53,42.400000000000006
2015-10-23,30,53.0,,0.53,15.9
2015-10-24,69,53.0,,0.53,36.57
2015-10-25,31,53.0,,0.53,16.43
2015-10-26,53,53.0,,0.53,28.09
2015-10-27,72,53.0,,0.53,38.160000000000004
2015-10-28,80,53.0,,0.53,42.400000000000006
2015-10-29,72,53.0,,0.53,38.160000000000004
2015-10-30,65,53.0,,0.53,34.45
2015-10-31,59,53.0,,0.53,31.270000000000003
2015-11-01,54,56.0,False,0.56,30.240000000000002
2015-11-02,100,56.0,,0.56,56.00000000000001
2015-11-03,74,56.0,,0.56,41.440000000000005
2015-11-04,71,56.0,,0.56,39.760000000000005
2015-11-05,83,56.0,,0.56,46.480000000000004
2015-11-06,77,56.0,,0.56,43.120000000000005
2015-11-07,56,56.0,,0.56,31.360000000000003
2015-11-08,20,56.0,,0.56,11.200000000000001
2015-11-09,94,56.0,,0.56,52.64000000000001
2015-11-10,77,56.0,,0.56,43.120000000000005
2015-11-11,86,56.0,,0.56,48.160000000000004
2015-11-12,73,56.0,,0.56,40.88
2015-11-13,82,56.0,,0.56,45.92
2015-11-14,46,56.0,,0.56,25.76
2015-11-15,41,56.0,,0.56,22.96
2015-11-16,75,56.0,,0.56,42.00000000000001
2015-11-17,92,56.0,,0.56,51.52
2015-11-18,63,56.0,,0.56,35.28
2015-11-19,76,56.0,,0.56,42.56
2015-11-20,70,56.0,,0.56,39.2
2015-11-21,46,56.0,,0.56,25.76
2015-11-22,40,56.0,,0.56,22.400000000000002
2015-11-23,82,56.0,,0.56,45.92
2015-11-24,33,56.0,,0.56,18.48
2015-11-25,39,56.0,,0.56,21.840000000000003
2015-11-26,16,56.0,,0.56,8.96
2015-11-27,29,56.0,,0.56,16.240000000000002
2015-11-28,25,56.0,,0.56,14.000000000000002
2015-11-29,65,56.0,,0.56,36.400000000000006
2015-11-30,71,56.0,,0.56,39.760000000000005
2015-12-01,61,55.0,False,0.55,33.550000000000004
2015-12-02,66,55.0,,0.55,36.300000000000004
2015-12-03,75,55.0,,0.55,41.25
2015-12-04,76,55.0,,0.55,41.800000000000004
2015-12-05,23,55.0,,0.55,12.65
2015-12-06,32,55.0,,0.55,17.6
2015-12-07,52,55.0,,0.55,28.6
2015-12-08,52,55.0,,0.55,28.6
2015-12-09,66,55.0,,0.55,36.300000000000004
2015-12-10,43,55.0,,0.55,23.650000000000002
2015-12-11,51,55.0,,0.55,28.05
2015-12-12,32,55.0,,0.55,17.6
2015-12-13,18,55.0,,0.55,9.9
2015-12-14,60,55.0,,0.55,33.0
2015-12-15,100,55.0,,0.55,55.00000000000001
2015-12-16,48,55.0,,0.55,26.400000000000002
