date,CAR DONATE_unscaled,CAR DONATE_monthly,isPartial,scale,CAR DONATE
2014-04-16,58,22.0,,0.22,12.76
2014-04-17,61,22.0,,0.22,13.42
2014-04-18,32,22.0,,0.22,7.04
2014-04-19,38,22.0,,0.22,8.36
2014-04-20,20,22.0,,0.22,4.4
2014-04-21,61,22.0,,0.22,13.42
2014-04-22,88,22.0,,0.22,19.36
2014-04-23,44,22.0,,0.22,9.68
2014-04-24,60,22.0,,0.22,13.2
2014-04-25,93,22.0,,0.22,20.46
2014-04-26,38,22.0,,0.22,8.36
2014-04-27,74,22.0,,0.22,16.28
2014-04-28,58,22.0,,0.22,12.76
2014-04-29,14,22.0,,0.22,3.08
2014-04-30,100,22.0,,0.22,22.0
2014-05-01,25,17.0,False,0.17,4.25
2014-05-02,53,17.0,,0.17,9.01
2014-05-03,16,17.0,,0.17,2.72
2014-05-04,16,17.0,,0.17,2.72
2014-05-05,51,17.0,,0.17,8.67
2014-05-06,25,17.0,,0.17,4.25
2014-05-07,0,17.0,,0.17,0.0
2014-05-08,26,17.0,,0.17,4.42
2014-05-09,40,17.0,,0.17,6.800000000000001
2014-05-10,50,17.0,,0.17,8.5
2014-05-11,68,17.0,,0.17,11.56
2014-05-12,52,17.0,,0.17,8.84
2014-05-13,13,17.0,,0.17,2.21
2014-05-14,26,17.0,,0.17,4.42
2014-05-15,39,17.0,,0.17,6.630000000000001
2014-05-16,53,17.0,,0.17,9.01
2014-05-17,0,17.0,,0.17,0.0
2014-05-18,33,17.0,,0.17,5.61
2014-05-19,13,17.0,,0.17,2.21
2014-05-20,67,17.0,,0.17,11.39
2014-05-21,72,17.0,,0.17,12.24
2014-05-22,15,17.0,,0.17,2.5500000000000003
2014-05-23,47,17.0,,0.17,7.99
2014-05-24,0,17.0,,0.17,0.0
2014-05-25,20,17.0,,0.17,3.4000000000000004
2014-05-26,19,17.0,,0.17,3.2300000000000004
2014-05-27,43,17.0,,0.17,7.3100000000000005
2014-05-28,100,17.0,,0.17,17.0
2014-05-29,73,17.0,,0.17,12.41
2014-05-30,77,17.0,,0.17,13.090000000000002
2014-05-31,38,17.0,,0.17,6.460000000000001
2014-06-01,51,22.0,False,0.22,11.22
2014-06-02,26,22.0,,0.22,5.72
2014-06-03,52,22.0,,0.22,11.44
2014-06-04,91,22.0,,0.22,20.02
2014-06-05,40,22.0,,0.22,8.8
2014-06-06,27,22.0,,0.22,5.94
2014-06-07,17,22.0,,0.22,3.74
2014-06-08,17,22.0,,0.22,3.74
2014-06-09,0,22.0,,0.22,0.0
2014-06-10,53,22.0,,0.22,11.66
2014-06-11,52,22.0,,0.22,11.44
2014-06-12,0,22.0,,0.22,0.0
2014-06-13,41,22.0,,0.22,9.02
2014-06-14,51,22.0,,0.22,11.22
2014-06-15,53,22.0,,0.22,11.66
2014-06-16,13,22.0,,0.22,2.86
2014-06-17,53,22.0,,0.22,11.66
2014-06-18,66,22.0,,0.22,14.52
2014-06-19,27,22.0,,0.22,5.94
2014-06-20,57,22.0,,0.22,12.540000000000001
2014-06-21,34,22.0,,0.22,7.48
2014-06-22,17,22.0,,0.22,3.74
2014-06-23,53,22.0,,0.22,11.66
2014-06-24,26,22.0,,0.22,5.72
2014-06-25,27,22.0,,0.22,5.94
2014-06-26,40,22.0,,0.22,8.8
2014-06-27,84,22.0,,0.22,18.48
2014-06-28,100,22.0,,0.22,22.0
2014-06-29,51,22.0,,0.22,11.22
2014-06-30,14,22.0,,0.22,3.08
2014-07-01,16,21.0,False,0.21,3.36
2014-07-02,67,21.0,,0.21,14.07
2014-07-03,35,21.0,,0.21,7.35
2014-07-04,21,21.0,,0.21,4.41
2014-07-05,23,21.0,,0.21,4.83
2014-07-06,64,21.0,,0.21,13.44
2014-07-07,67,21.0,,0.21,14.07
2014-07-08,32,21.0,,0.21,6.72
2014-07-09,49,21.0,,0.21,10.29
2014-07-10,50,21.0,,0.21,10.5
2014-07-11,34,21.0,,0.21,7.14
2014-07-12,62,21.0,,0.21,13.02
2014-07-13,41,21.0,,0.21,8.61
2014-07-14,97,21.0,,0.21,20.37
2014-07-15,32,21.0,,0.21,6.72
2014-07-16,83,21.0,,0.21,17.43
2014-07-17,17,21.0,,0.21,3.57
2014-07-18,52,21.0,,0.21,10.92
2014-07-19,42,21.0,,0.21,8.82
2014-07-20,62,21.0,,0.21,13.02
2014-07-21,33,21.0,,0.21,6.93
2014-07-22,65,21.0,,0.21,13.65
2014-07-23,66,21.0,,0.21,13.86
2014-07-24,66,21.0,,0.21,13.86
2014-07-25,17,21.0,,0.21,3.57
2014-07-26,41,21.0,,0.21,8.61
2014-07-27,42,21.0,,0.21,8.82
2014-07-28,32,21.0,,0.21,6.72
2014-07-29,49,21.0,,0.21,10.29
2014-07-30,81,21.0,,0.21,17.009999999999998
2014-07-31,100,21.0,,0.21,21.0
2014-08-01,44,20.0,False,0.2,8.8
2014-08-02,31,20.0,,0.2,6.2
2014-08-03,32,20.0,,0.2,6.4
2014-08-04,50,20.0,,0.2,10.0
2014-08-05,25,20.0,,0.2,5.0
2014-08-06,50,20.0,,0.2,10.0
2014-08-07,0,20.0,,0.2,0.0
2014-08-08,53,20.0,,0.2,10.600000000000001
2014-08-09,22,20.0,,0.2,4.4
2014-08-10,43,20.0,,0.2,8.6
2014-08-11,16,20.0,,0.2,3.2
2014-08-12,24,20.0,,0.2,4.800000000000001
2014-08-13,99,20.0,,0.2,19.8
2014-08-14,51,20.0,,0.2,10.200000000000001
2014-08-15,44,20.0,,0.2,8.8
2014-08-16,32,20.0,,0.2,6.4
2014-08-17,42,20.0,,0.2,8.4
2014-08-18,25,20.0,,0.2,5.0
2014-08-19,100,20.0,,0.2,20.0
2014-08-20,83,20.0,,0.2,16.6
2014-08-21,41,20.0,,0.2,8.200000000000001
2014-08-22,34,20.0,,0.2,6.800000000000001
2014-08-23,51,20.0,,0.2,10.200000000000001
2014-08-24,20,20.0,,0.2,4.0
2014-08-25,49,20.0,,0.2,9.8
2014-08-26,57,20.0,,0.2,11.4
2014-08-27,41,20.0,,0.2,8.200000000000001
2014-08-28,82,20.0,,0.2,16.400000000000002
2014-08-29,86,20.0,,0.2,17.2
2014-08-30,20,20.0,,0.2,4.0
2014-08-31,42,20.0,,0.2,8.4
2014-09-01,68,16.0,False,0.16,10.88
2014-09-02,42,16.0,,0.16,6.72
2014-09-03,42,16.0,,0.16,6.72
2014-09-04,100,16.0,,0.16,16.0
2014-09-05,81,16.0,,0.16,12.96
2014-09-06,63,16.0,,0.16,10.08
2014-09-07,27,16.0,,0.16,4.32
2014-09-08,99,16.0,,0.16,15.84
2014-09-09,48,16.0,,0.16,7.68
2014-09-10,63,16.0,,0.16,10.08
2014-09-11,14,16.0,,0.16,2.24
2014-09-12,36,16.0,,0.16,5.76
2014-09-13,90,16.0,,0.16,14.4
2014-09-14,18,16.0,,0.16,2.88
2014-09-15,78,16.0,,0.16,12.48
2014-09-16,35,16.0,,0.16,5.6000000000000005
2014-09-17,50,16.0,,0.16,8.0
2014-09-18,50,16.0,,0.16,8.0
2014-09-19,37,16.0,,0.16,5.92
2014-09-20,28,16.0,,0.16,4.48
2014-09-21,35,16.0,,0.16,5.6000000000000005
2014-09-22,64,16.0,,0.16,10.24
2014-09-23,49,16.0,,0.16,7.84
2014-09-24,78,16.0,,0.16,12.48
2014-09-25,50,16.0,,0.16,8.0
2014-09-26,90,16.0,,0.16,14.4
2014-09-27,28,16.0,,0.16,4.48
2014-09-28,91,16.0,,0.16,14.56
2014-09-29,70,16.0,,0.16,11.200000000000001
2014-09-30,56,16.0,,0.16,8.96
2014-10-01,83,21.0,False,0.21,17.43
2014-10-02,50,21.0,,0.21,10.5
2014-10-03,0,21.0,,0.21,0.0
2014-10-04,22,21.0,,0.21,4.62
2014-10-05,21,21.0,,0.21,4.41
2014-10-06,100,21.0,,0.21,21.0
2014-10-07,100,21.0,,0.21,21.0
2014-10-08,50,21.0,,0.21,10.5
2014-10-09,34,21.0,,0.21,7.14
2014-10-10,35,21.0,,0.21,7.35
2014-10-11,22,21.0,,0.21,4.62
2014-10-12,21,21.0,,0.21,4.41
2014-10-13,17,21.0,,0.21,3.57
2014-10-14,33,21.0,,0.21,6.93
2014-10-15,83,21.0,,0.21,17.43
2014-10-16,99,21.0,,0.21,20.79
2014-10-17,70,21.0,,0.21,14.7
2014-10-18,43,21.0,,0.21,9.03
2014-10-19,64,21.0,,0.21,13.44
2014-10-20,50,21.0,,0.21,10.5
2014-10-21,66,21.0,,0.21,13.86
2014-10-22,82,21.0,,0.21,17.22
2014-10-23,66,21.0,,0.21,13.86
2014-10-24,53,21.0,,0.21,11.129999999999999
2014-10-25,22,21.0,,0.21,4.62
2014-10-26,0,21.0,,0.21,0.0
2014-10-27,49,21.0,,0.21,10.29
2014-10-28,64,21.0,,0.21,13.44
2014-10-29,32,21.0,,0.21,6.72
2014-10-30,66,21.0,,0.21,13.86
2014-10-31,0,21.0,,0.21,0.0
2014-11-01,100,20.0,False,0.2,20.0
2014-11-02,39,20.0,,0.2,7.800000000000001
2014-11-03,50,20.0,,0.2,10.0
2014-11-04,49,20.0,,0.2,9.8
2014-11-05,23,20.0,,0.2,4.6000000000000005
2014-11-06,36,20.0,,0.2,7.2
2014-11-07,32,20.0,,0.2,6.4
2014-11-08,31,20.0,,0.2,6.2
2014-11-09,31,20.0,,0.2,6.2
2014-11-10,61,20.0,,0.2,12.200000000000001
2014-11-11,49,20.0,,0.2,9.8
2014-11-12,61,20.0,,0.2,12.200000000000001
2014-11-13,42,20.0,,0.2,8.4
2014-11-14,49,20.0,,0.2,9.8
2014-11-15,53,20.0,,0.2,10.600000000000001
2014-11-16,23,20.0,,0.2,4.6000000000000005
2014-11-17,48,20.0,,0.2,9.600000000000001
2014-11-18,32,20.0,,0.2,6.4
2014-11-19,57,20.0,,0.2,11.4
2014-11-20,61,20.0,,0.2,12.200000000000001
2014-11-21,44,20.0,,0.2,8.8
2014-11-22,38,20.0,,0.2,7.6000000000000005
2014-11-23,45,20.0,,0.2,9.0
2014-11-24,30,20.0,,0.2,6.0
2014-11-25,56,20.0,,0.2,11.200000000000001
2014-11-26,53,20.0,,0.2,10.600000000000001
2014-11-27,24,20.0,,0.2,4.800000000000001
2014-11-28,30,20.0,,0.2,6.0
2014-11-29,23,20.0,,0.2,4.6000000000000005
2014-11-30,37,20.0,,0.2,7.4
2014-12-01,46,25.0,False,0.25,11.5
2014-12-02,46,25.0,,0.25,11.5
2014-12-03,59,25.0,,0.25,14.75
2014-12-04,24,25.0,,0.25,6.0
2014-12-05,37,25.0,,0.25,9.25
2014-12-06,45,25.0,,0.25,11.25
2014-12-07,44,25.0,,0.25,11.0
2014-12-08,36,25.0,,0.25,9.0
2014-12-09,82,25.0,,0.25,20.5
2014-12-10,60,25.0,,0.25,15.0
2014-12-11,62,25.0,,0.25,15.5
2014-12-12,38,25.0,,0.25,9.5
2014-12-13,48,25.0,,0.25,12.0
2014-12-14,0,25.0,,0.25,0.0
2014-12-15,87,25.0,,0.25,21.75
2014-12-16,100,25.0,,0.25,25.0
2014-12-17,0,25.0,,0.25,0.0
2014-12-18,13,25.0,,0.25,3.25
2014-12-19,27,25.0,,0.25,6.75
2014-12-20,33,25.0,,0.25,8.25
2014-12-21,33,25.0,,0.25,8.25
2014-12-22,42,25.0,,0.25,10.5
2014-12-23,42,25.0,,0.25,10.5
2014-12-24,0,25.0,,0.25,0.0
2014-12-25,18,25.0,,0.25,4.5
2014-12-26,48,25.0,,0.25,12.0
2014-12-27,32,25.0,,0.25,8.0
2014-12-28,64,25.0,,0.25,16.0
2014-12-29,28,25.0,,0.25,7.0
2014-12-30,96,25.0,,0.25,24.0
2014-12-31,29,25.0,,0.25,7.25
2015-01-01,55,19.0,False,0.19,10.45
2015-01-02,81,19.0,,0.19,15.39
2015-01-03,76,19.0,,0.19,14.44
2015-01-04,0,19.0,,0.19,0.0
2015-01-05,62,19.0,,0.19,11.78
2015-01-06,51,19.0,,0.19,9.69
2015-01-07,41,19.0,,0.19,7.79
2015-01-08,31,19.0,,0.19,5.89
2015-01-09,52,19.0,,0.19,9.88
2015-01-10,89,19.0,,0.19,16.91
2015-01-11,25,19.0,,0.19,4.75
2015-01-12,91,19.0,,0.19,17.29
2015-01-13,40,19.0,,0.19,7.6
2015-01-14,82,19.0,,0.19,15.58
2015-01-15,41,19.0,,0.19,7.79
2015-01-16,95,19.0,,0.19,18.05
2015-01-17,77,19.0,,0.19,14.63
2015-01-18,51,19.0,,0.19,9.69
2015-01-19,33,19.0,,0.19,6.2700000000000005
2015-01-20,91,19.0,,0.19,17.29
2015-01-21,60,19.0,,0.19,11.4
2015-01-22,60,19.0,,0.19,11.4
2015-01-23,31,19.0,,0.19,5.89
2015-01-24,25,19.0,,0.19,4.75
2015-01-25,0,19.0,,0.19,0.0
2015-01-26,69,19.0,,0.19,13.11
2015-01-27,30,19.0,,0.19,5.7
2015-01-28,80,19.0,,0.19,15.2
2015-01-29,100,19.0,,0.19,19.0
2015-01-30,61,19.0,,0.19,11.59
2015-01-31,37,19.0,,0.19,7.03
2015-02-01,0,18.0,False,0.18,0.0
2015-02-02,14,18.0,,0.18,2.52
2015-02-03,70,18.0,,0.18,12.6
2015-02-04,14,18.0,,0.18,2.52
2015-02-05,42,18.0,,0.18,7.56
2015-02-06,29,18.0,,0.18,5.22
2015-02-07,54,18.0,,0.18,9.719999999999999
2015-02-08,71,18.0,,0.18,12.78
2015-02-09,27,18.0,,0.18,4.859999999999999
2015-02-10,14,18.0,,0.18,2.52
2015-02-11,70,18.0,,0.18,12.6
2015-02-12,56,18.0,,0.18,10.08
2015-02-13,44,18.0,,0.18,7.92
2015-02-14,0,18.0,,0.18,0.0
2015-02-15,0,18.0,,0.18,0.0
2015-02-16,30,18.0,,0.18,5.3999999999999995
2015-02-17,14,18.0,,0.18,2.52
2015-02-18,28,18.0,,0.18,5.04
2015-02-19,71,18.0,,0.18,12.78
2015-02-20,29,18.0,,0.18,5.22
2015-02-21,70,18.0,,0.18,12.6
2015-02-22,35,18.0,,0.18,6.3
2015-02-23,14,18.0,,0.18,2.52
2015-02-24,42,18.0,,0.18,7.56
2015-02-25,56,18.0,,0.18,10.08
2015-02-26,100,18.0,,0.18,18.0
2015-02-27,14,18.0,,0.18,2.52
2015-02-28,69,18.0,,0.18,12.42
2015-03-01,83,19.0,False,0.19,15.77
2015-03-02,27,19.0,,0.19,5.13
2015-03-03,54,19.0,,0.19,10.26
2015-03-04,14,19.0,,0.19,2.66
2015-03-05,27,19.0,,0.19,5.13
2015-03-06,14,19.0,,0.19,2.66
2015-03-07,35,19.0,,0.19,6.65
2015-03-08,18,19.0,,0.19,3.42
2015-03-09,41,19.0,,0.19,7.79
2015-03-10,28,19.0,,0.19,5.32
2015-03-11,28,19.0,,0.19,5.32
2015-03-12,14,19.0,,0.19,2.66
2015-03-13,58,19.0,,0.19,11.02
2015-03-14,35,19.0,,0.19,6.65
2015-03-15,54,19.0,,0.19,10.26
2015-03-16,43,19.0,,0.19,8.17
2015-03-17,28,19.0,,0.19,5.32
2015-03-18,28,19.0,,0.19,5.32
2015-03-19,43,19.0,,0.19,8.17
2015-03-20,100,19.0,,0.19,19.0
2015-03-21,18,19.0,,0.19,3.42
2015-03-22,36,19.0,,0.19,6.84
2015-03-23,14,19.0,,0.19,2.66
2015-03-24,28,19.0,,0.19,5.32
2015-03-25,71,19.0,,0.19,13.49
2015-03-26,67,19.0,,0.19,12.73
2015-03-27,15,19.0,,0.19,2.85
2015-03-28,58,19.0,,0.19,11.02
2015-03-29,19,19.0,,0.19,3.61
2015-03-30,0,19.0,,0.19,0.0
2015-03-31,14,19.0,,0.19,2.66
2015-04-01,11,16.0,False,0.16,1.76
2015-04-02,35,16.0,,0.16,5.6000000000000005
2015-04-03,0,16.0,,0.16,0.0
2015-04-04,29,16.0,,0.16,4.64
2015-04-05,0,16.0,,0.16,0.0
2015-04-06,34,16.0,,0.16,5.44
2015-04-07,11,16.0,,0.16,1.76
2015-04-08,0,16.0,,0.16,0.0
2015-04-09,45,16.0,,0.16,7.2
2015-04-10,11,16.0,,0.16,1.76
2015-04-11,43,16.0,,0.16,6.88
2015-04-12,29,16.0,,0.16,4.64
2015-04-13,44,16.0,,0.16,7.04
2015-04-14,21,16.0,,0.16,3.36
2015-04-15,11,16.0,,0.16,1.76
2015-04-16,33,16.0,,0.16,5.28
2015-04-17,59,16.0,,0.16,9.44
2015-04-18,29,16.0,,0.16,4.64
2015-04-19,28,16.0,,0.16,4.48
2015-04-20,33,16.0,,0.16,5.28
2015-04-21,44,16.0,,0.16,7.04
2015-04-22,33,16.0,,0.16,5.28
2015-04-23,0,16.0,,0.16,0.0
2015-04-24,47,16.0,,0.16,7.5200000000000005
2015-04-25,100,16.0,,0.16,16.0
2015-04-26,14,16.0,,0.16,2.24
2015-04-27,55,16.0,,0.16,8.8
2015-04-28,22,16.0,,0.16,3.52
2015-04-29,33,16.0,,0.16,5.28
2015-04-30,22,16.0,,0.16,3.52
2015-05-01,63,22.0,False,0.22,13.86
2015-05-02,48,22.0,,0.22,10.56
2015-05-03,32,22.0,,0.22,7.04
2015-05-04,61,22.0,,0.22,13.42
2015-05-05,12,22.0,,0.22,2.64
2015-05-06,24,22.0,,0.22,5.28
2015-05-07,25,22.0,,0.22,5.5
2015-05-08,52,22.0,,0.22,11.44
2015-05-09,33,22.0,,0.22,7.26
2015-05-10,0,22.0,,0.22,0.0
2015-05-11,38,22.0,,0.22,8.36
2015-05-12,25,22.0,,0.22,5.5
2015-05-13,88,22.0,,0.22,19.36
2015-05-14,25,22.0,,0.22,5.5
2015-05-15,52,22.0,,0.22,11.44
2015-05-16,49,22.0,,0.22,10.78
2015-05-17,49,22.0,,0.22,10.78
2015-05-18,74,22.0,,0.22,16.28
2015-05-19,62,22.0,,0.22,13.64
2015-05-20,25,22.0,,0.22,5.5
2015-05-21,65,22.0,,0.22,14.3
2015-05-22,13,22.0,,0.22,2.86
2015-05-23,0,22.0,,0.22,0.0
2015-05-24,35,22.0,,0.22,7.7
2015-05-25,0,22.0,,0.22,0.0
2015-05-26,100,22.0,,0.22,22.0
2015-05-27,25,22.0,,0.22,5.5
2015-05-28,38,22.0,,0.22,8.36
2015-05-29,40,22.0,,0.22,8.8
2015-05-30,66,22.0,,0.22,14.52
2015-05-31,33,22.0,,0.22,7.26
2015-06-01,62,26.0,False,0.26,16.12
2015-06-02,16,26.0,,0.26,4.16
2015-06-03,80,26.0,,0.26,20.8
2015-06-04,16,26.0,,0.26,4.16
2015-06-05,100,26.0,,0.26,26.0
2015-06-06,41,26.0,,0.26,10.66
2015-06-07,64,26.0,,0.26,16.64
2015-06-08,48,26.0,,0.26,12.48
2015-06-09,32,26.0,,0.26,8.32
2015-06-10,33,26.0,,0.26,8.58
2015-06-11,33,26.0,,0.26,8.58
2015-06-12,34,26.0,,0.26,8.84
2015-06-13,0,26.0,,0.26,0.0
2015-06-14,21,26.0,,0.26,5.46
2015-06-15,33,26.0,,0.26,8.58
2015-06-16,64,26.0,,0.26,16.64
2015-06-17,48,26.0,,0.26,12.48
2015-06-18,33,26.0,,0.26,8.58
2015-06-19,34,26.0,,0.26,8.84
2015-06-20,42,26.0,,0.26,10.92
2015-06-21,42,26.0,,0.26,10.92
2015-06-22,33,26.0,,0.26,8.58
2015-06-23,48,26.0,,0.26,12.48
2015-06-24,49,26.0,,0.26,12.74
2015-06-25,99,26.0,,0.26,25.740000000000002
2015-06-26,84,26.0,,0.26,21.84
2015-06-27,62,26.0,,0.26,16.12
2015-06-28,63,26.0,,0.26,16.38
2015-06-29,49,26.0,,0.26,12.74
2015-06-30,65,26.0,,0.26,16.900000000000002
2015-07-01,51,28.0,False,0.28,14.280000000000001
2015-07-02,67,28.0,,0.28,18.76
2015-07-03,52,28.0,,0.28,14.560000000000002
2015-07-04,79,28.0,,0.28,22.12
2015-07-05,51,28.0,,0.28,14.280000000000001
2015-07-06,58,28.0,,0.28,16.240000000000002
2015-07-07,28,28.0,,0.28,7.840000000000001
2015-07-08,50,28.0,,0.28,14.000000000000002
2015-07-09,72,28.0,,0.28,20.160000000000004
2015-07-10,45,28.0,,0.28,12.600000000000001
2015-07-11,46,28.0,,0.28,12.88
2015-07-12,65,28.0,,0.28,18.200000000000003
2015-07-13,28,28.0,,0.28,7.840000000000001
2015-07-14,77,28.0,,0.28,21.560000000000002
2015-07-15,85,28.0,,0.28,23.8
2015-07-16,72,28.0,,0.28,20.160000000000004
2015-07-17,30,28.0,,0.28,8.4
2015-07-18,56,28.0,,0.28,15.680000000000001
2015-07-19,78,28.0,,0.28,21.840000000000003
2015-07-20,37,28.0,,0.28,10.360000000000001
2015-07-21,93,28.0,,0.28,26.040000000000003
2015-07-22,71,28.0,,0.28,19.880000000000003
2015-07-23,36,28.0,,0.28,10.080000000000002
2015-07-24,53,28.0,,0.28,14.840000000000002
2015-07-25,18,28.0,,0.28,5.040000000000001
2015-07-26,28,28.0,,0.28,7.840000000000001
2015-07-27,21,28.0,,0.28,5.880000000000001
2015-07-28,50,28.0,,0.28,14.000000000000002
2015-07-29,100,28.0,,0.28,28.000000000000004
2015-07-30,22,28.0,,0.28,6.16
2015-07-31,52,28.0,,0.28,14.560000000000002
2015-08-01,76,24.0,False,0.24,18.24
2015-08-02,30,24.0,,0.24,7.199999999999999
2015-08-03,48,24.0,,0.24,11.52
2015-08-04,24,24.0,,0.24,5.76
2015-08-05,35,24.0,,0.24,8.4
2015-08-06,48,24.0,,0.24,11.52
2015-08-07,100,24.0,,0.24,24.0
2015-08-08,45,24.0,,0.24,10.799999999999999
2015-08-09,62,24.0,,0.24,14.879999999999999
2015-08-10,36,24.0,,0.24,8.64
2015-08-11,12,24.0,,0.24,2.88
2015-08-12,36,24.0,,0.24,8.64
2015-08-13,60,24.0,,0.24,14.399999999999999
2015-08-14,49,24.0,,0.24,11.76
2015-08-15,15,24.0,,0.24,3.5999999999999996
2015-08-16,61,24.0,,0.24,14.639999999999999
2015-08-17,0,24.0,,0.24,0.0
2015-08-18,23,24.0,,0.24,5.52
2015-08-19,47,24.0,,0.24,11.28
2015-08-20,83,24.0,,0.24,19.919999999999998
2015-08-21,48,24.0,,0.24,11.52
2015-08-22,15,24.0,,0.24,3.5999999999999996
2015-08-23,30,24.0,,0.24,7.199999999999999
2015-08-24,23,24.0,,0.24,5.52
2015-08-25,34,24.0,,0.24,8.16
2015-08-26,56,24.0,,0.24,13.44
2015-08-27,81,24.0,,0.24,19.439999999999998
2015-08-28,24,24.0,,0.24,5.76
2015-08-29,29,24.0,,0.24,6.96
2015-08-30,29,24.0,,0.24,6.96
2015-08-31,34,24.0,,0.24,8.16
2015-09-01,77,30.0,False,0.3,23.099999999999998
2015-09-02,34,30.0,,0.3,10.2
2015-09-03,34,30.0,,0.3,10.2
2015-09-04,70,30.0,,0.3,21.0
2015-09-05,15,30.0,,0.3,4.5
2015-09-06,15,30.0,,0.3,4.5
2015-09-07,41,30.0,,0.3,12.299999999999999
2015-09-08,55,30.0,,0.3,16.5
2015-09-09,11,30.0,,0.3,3.3
2015-09-10,76,30.0,,0.3,22.8
2015-09-11,78,30.0,,0.3,23.4
2015-09-12,42,30.0,,0.3,12.6
2015-09-13,70,30.0,,0.3,21.0
2015-09-14,22,30.0,,0.3,6.6
2015-09-15,22,30.0,,0.3,6.6
2015-09-16,65,30.0,,0.3,19.5
2015-09-17,11,30.0,,0.3,3.3
2015-09-18,91,30.0,,0.3,27.3
2015-09-19,0,30.0,,0.3,0.0
2015-09-20,0,30.0,,0.3,0.0
2015-09-21,22,30.0,,0.3,6.6
2015-09-22,64,30.0,,0.3,19.2
2015-09-23,76,30.0,,0.3,22.8
2015-09-24,100,30.0,,0.3,30.0
2015-09-25,68,30.0,,0.3,20.4
2015-09-26,57,30.0,,0.3,17.099999999999998
2015-09-27,42,30.0,,0.3,12.6
2015-09-28,84,30.0,,0.3,25.2
2015-09-29,32,30.0,,0.3,9.6
2015-09-30,43,30.0,,0.3,12.9
2015-10-01,38,19.0,False,0.19,7.22
2015-10-02,40,19.0,,0.19,7.6
2015-10-03,51,19.0,,0.19,9.69
2015-10-04,0,19.0,,0.19,0.0
2015-10-05,64,19.0,,0.19,12.16
2015-10-06,26,19.0,,0.19,4.94
2015-10-07,38,19.0,,0.19,7.22
2015-10-08,13,19.0,,0.19,2.47
2015-10-09,66,19.0,,0.19,12.540000000000001
2015-10-10,69,19.0,,0.19,13.11
2015-10-11,34,19.0,,0.19,6.46
2015-10-12,13,19.0,,0.19,2.47
2015-10-13,38,19.0,,0.19,7.22
2015-10-14,74,19.0,,0.19,14.06
2015-10-15,0,19.0,,0.19,0.0
2015-10-16,26,19.0,,0.19,4.94
2015-10-17,67,19.0,,0.19,12.73
2015-10-18,0,19.0,,0.19,0.0
2015-10-19,38,19.0,,0.19,7.22
2015-10-20,37,19.0,,0.19,7.03
2015-10-21,62,19.0,,0.19,11.78
2015-10-22,64,19.0,,0.19,12.16
2015-10-23,39,19.0,,0.19,7.41
2015-10-24,0,19.0,,0.19,0.0
2015-10-25,48,19.0,,0.19,9.120000000000001
2015-10-26,37,19.0,,0.19,7.03
2015-10-27,73,19.0,,0.19,13.870000000000001
2015-10-28,48,19.0,,0.19,9.120000000000001
2015-10-29,100,19.0,,0.19,19.0
2015-10-30,40,19.0,,0.19,7.6
2015-10-31,33,19.0,,0.19,6.2700000000000005
2015-11-01,30,20.0,False,0.2,6.0
2015-11-02,64,20.0,,0.2,12.8
2015-11-03,58,20.0,,0.2,11.600000000000001
2015-11-04,15,20.0,,0.2,3.0
2015-11-05,51,20.0,,0.2,10.200000000000001
2015-11-06,53,20.0,,0.2,10.600000000000001
2015-11-07,57,20.0,,0.2,11.4
2015-11-08,38,20.0,,0.2,7.6000000000000005
2015-11-09,37,20.0,,0.2,7.4
2015-11-10,72,20.0,,0.2,14.4
2015-11-11,30,20.0,,0.2,6.0
2015-11-12,30,20.0,,0.2,6.0
2015-11-13,62,20.0,,0.2,12.4
2015-11-14,66,20.0,,0.2,13.200000000000001
2015-11-15,57,20.0,,0.2,11.4
2015-11-16,15,20.0,,0.2,3.0
2015-11-17,100,20.0,,0.2,20.0
2015-11-18,65,20.0,,0.2,13.0
2015-11-19,59,20.0,,0.2,11.8
2015-11-20,30,20.0,,0.2,6.0
2015-11-21,85,20.0,,0.2,17.0
2015-11-22,37,20.0,,0.2,7.4
2015-11-23,60,20.0,,0.2,12.0
2015-11-24,84,20.0,,0.2,16.8
2015-11-25,25,20.0,,0.2,5.0
2015-11-26,20,20.0,,0.2,4.0
2015-11-27,72,20.0,,0.2,14.4
2015-11-28,56,20.0,,0.2,11.200000000000001
2015-11-29,56,20.0,,0.2,11.200000000000001
2015-11-30,56,20.0,,0.2,11.200000000000001
2015-12-01,75,32.0,False,0.32,24.0
2015-12-02,62,32.0,,0.32,19.84
2015-12-03,34,32.0,,0.32,10.88
2015-12-04,40,32.0,,0.32,12.8
2015-12-05,51,32.0,,0.32,16.32
2015-12-06,38,32.0,,0.32,12.16
2015-12-07,38,32.0,,0.32,12.16
2015-12-08,33,32.0,,0.32,10.56
2015-12-09,58,32.0,,0.32,18.56
2015-12-10,29,32.0,,0.32,9.28
2015-12-11,81,32.0,,0.32,25.92
2015-12-12,13,32.0,,0.32,4.16
2015-12-13,38,32.0,,0.32,12.16
2015-12-14,44,32.0,,0.32,14.08
2015-12-15,40,32.0,,0.32,12.8
2015-12-16,81,32.0,,0.32,25.92
2015-12-17,72,32.0,,0.32,23.04
2015-12-18,71,32.0,,0.32,22.72
2015-12-19,54,32.0,,0.32,17.28
2015-12-20,41,32.0,,0.32,13.120000000000001
2015-12-21,49,32.0,,0.32,15.68
