date,cost plus_unscaled,cost plus_monthly,isPartial,scale,cost plus
2010-05-06,32,32,False,0.32,10.24
2010-05-07,53,53,False,0.53,28.09
2010-05-08,48,48,False,0.48,23.04
2010-05-09,64,64,False,0.64,40.96
2010-05-10,93,93,False,0.93,86.49000000000001
2010-05-11,57,57,False,0.57,32.489999999999995
2010-05-12,62,62,False,0.62,38.44
2010-05-13,49,49,False,0.49,24.009999999999998
2010-05-14,15,15,False,0.15,2.25
2010-05-15,42,42,False,0.42,17.64
2010-05-16,85,85,False,0.85,72.25
2010-05-17,89,89,False,0.89,79.21000000000001
2010-05-18,56,56,False,0.56,31.360000000000003
2010-05-19,35,35,False,0.35,12.25
2010-05-20,51,51,False,0.51,26.01
2010-05-21,39,39,False,0.39,15.21
2010-05-22,63,63,False,0.63,39.69
2010-05-23,93,93,False,0.93,86.49000000000001
2010-05-24,36,36,False,0.36,12.959999999999999
2010-05-25,87,87,False,0.87,75.69
2010-05-26,82,82,False,0.82,67.24
2010-05-27,65,65,False,0.65,42.25
2010-05-28,66,66,False,0.66,43.56
2010-05-29,51,51,False,0.51,26.01
2010-05-30,63,63,False,0.63,39.69
2010-05-31,85,85,False,0.85,72.25
2010-06-01,74,74,False,0.74,54.76
2010-06-02,88,88,False,0.88,77.44
2010-06-03,35,35,False,0.35,12.25
2010-06-04,58,58,False,0.58,33.64
2010-06-05,74,74,False,0.74,54.76
2010-06-06,44,44,False,0.44,19.36
2010-06-07,74,74,False,0.74,54.76
2010-06-08,77,77,False,0.77,59.29
2010-06-09,45,45,False,0.45,20.25
2010-06-10,45,45,False,0.45,20.25
2010-06-11,70,70,False,0.7,49.0
2010-06-12,38,38,False,0.38,14.44
2010-06-13,61,61,False,0.61,37.21
2010-06-14,60,60,False,0.6,36.0
2010-06-15,55,55,False,0.55,30.250000000000004
2010-06-16,45,45,False,0.45,20.25
2010-06-17,73,73,False,0.73,53.29
2010-06-18,67,67,False,0.67,44.89
2010-06-19,87,87,False,0.87,75.69
2010-06-20,73,73,False,0.73,53.29
2010-06-21,92,92,False,0.92,84.64
2010-06-22,69,69,False,0.69,47.61
2010-06-23,90,90,False,0.9,81.0
2010-06-24,100,100,False,1.0,100.0
2010-06-25,76,76,False,0.76,57.76
2010-06-26,53,53,False,0.53,28.09
2010-06-27,54,54,False,0.54,29.160000000000004
2010-06-28,54,54,False,0.54,29.160000000000004
2010-06-29,44,44,False,0.44,19.36
2010-06-30,86,86,False,0.86,73.96
2010-07-01,73,73,False,0.73,53.29
2010-07-02,84,84,False,0.84,70.56
2010-07-03,100,100,False,1.0,100.0
2010-07-04,56,56,False,0.56,31.360000000000003
2010-07-05,67,67,False,0.67,44.89
2010-07-06,58,58,False,0.58,33.64
2010-07-07,48,48,False,0.48,23.04
2010-07-08,35,35,False,0.35,12.25
2010-07-09,47,47,False,0.47,22.09
2010-07-10,42,42,False,0.42,17.64
2010-07-11,75,75,False,0.75,56.25
2010-07-12,53,53,False,0.53,28.09
2010-07-13,86,86,False,0.86,73.96
2010-07-14,57,57,False,0.57,32.489999999999995
2010-07-15,49,49,False,0.49,24.009999999999998
2010-07-16,51,51,False,0.51,26.01
2010-07-17,87,87,False,0.87,75.69
2010-07-18,63,63,False,0.63,39.69
2010-07-19,66,66,False,0.66,43.56
2010-07-20,52,52,False,0.52,27.04
2010-07-21,75,75,False,0.75,56.25
2010-07-22,61,61,False,0.61,37.21
2010-07-23,75,75,False,0.75,56.25
2010-07-24,55,55,False,0.55,30.250000000000004
2010-07-25,69,69,False,0.69,47.61
2010-07-26,87,87,False,0.87,75.69
2010-07-27,86,86,False,0.86,73.96
2010-07-28,73,73,False,0.73,53.29
2010-07-29,48,48,False,0.48,23.04
2010-07-30,99,99,False,0.99,98.01
2010-07-31,55,55,False,0.55,30.250000000000004
2010-08-01,55,55,False,0.55,30.250000000000004
2010-08-02,31,31,False,0.31,9.61
2010-08-03,31,31,False,0.31,9.61
2010-08-04,59,59,False,0.59,34.809999999999995
2010-08-05,53,53,False,0.53,28.09
2010-08-06,30,30,False,0.3,9.0
2010-08-07,79,79,False,0.79,62.410000000000004
2010-08-08,59,59,False,0.59,34.809999999999995
2010-08-09,69,69,False,0.69,47.61
2010-08-10,41,41,False,0.41,16.81
2010-08-11,56,56,False,0.56,31.360000000000003
2010-08-12,49,49,False,0.49,24.009999999999998
2010-08-13,56,56,False,0.56,31.360000000000003
2010-08-14,63,63,False,0.63,39.69
2010-08-15,84,84,False,0.84,70.56
2010-08-16,49,49,False,0.49,24.009999999999998
2010-08-17,55,55,False,0.55,30.250000000000004
2010-08-18,41,41,False,0.41,16.81
2010-08-19,35,35,False,0.35,12.25
2010-08-20,37,37,False,0.37,13.69
2010-08-21,67,67,False,0.67,44.89
2010-08-22,89,89,False,0.89,79.21000000000001
2010-08-23,65,65,False,0.65,42.25
2010-08-24,53,53,False,0.53,28.09
2010-08-25,51,51,False,0.51,26.01
2010-08-26,49,49,False,0.49,24.009999999999998
2010-08-27,50,50,False,0.5,25.0
2010-08-28,71,71,False,0.71,50.41
2010-08-29,100,100,False,1.0,100.0
2010-08-30,57,57,False,0.57,32.489999999999995
2010-08-31,40,40,False,0.4,16.0
2010-09-01,31,31,False,0.31,9.61
2010-09-02,45,45,False,0.45,20.25
2010-09-03,47,47,False,0.47,22.09
2010-09-04,83,83,False,0.83,68.89
2010-09-05,70,70,False,0.7,49.0
2010-09-06,100,100,False,1.0,100.0
2010-09-07,58,58,False,0.58,33.64
2010-09-08,37,37,False,0.37,13.69
2010-09-09,47,47,False,0.47,22.09
2010-09-10,45,45,False,0.45,20.25
2010-09-11,37,37,False,0.37,13.69
2010-09-12,72,72,False,0.72,51.839999999999996
2010-09-13,40,40,False,0.4,16.0
2010-09-14,23,23,False,0.23,5.29
2010-09-15,54,54,False,0.54,29.160000000000004
2010-09-16,51,51,False,0.51,26.01
2010-09-17,50,50,False,0.5,25.0
2010-09-18,57,57,False,0.57,32.489999999999995
2010-09-19,66,66,False,0.66,43.56
2010-09-20,60,60,False,0.6,36.0
2010-09-21,63,63,False,0.63,39.69
2010-09-22,66,66,False,0.66,43.56
2010-09-23,46,46,False,0.46,21.16
2010-09-24,14,14,False,0.14,1.9600000000000002
2010-09-25,56,56,False,0.56,31.360000000000003
2010-09-26,37,37,False,0.37,13.69
2010-09-27,49,49,False,0.49,24.009999999999998
2010-09-28,52,52,False,0.52,27.04
2010-09-29,49,49,False,0.49,24.009999999999998
2010-09-30,36,36,False,0.36,12.959999999999999
2010-10-01,41,41,False,0.41,16.81
2010-10-02,61,61,False,0.61,37.21
2010-10-03,54,54,False,0.54,29.160000000000004
2010-10-04,51,51,False,0.51,26.01
2010-10-05,68,68,False,0.68,46.24
2010-10-06,75,75,False,0.75,56.25
2010-10-07,38,38,False,0.38,14.44
2010-10-08,73,73,False,0.73,53.29
2010-10-09,44,44,False,0.44,19.36
2010-10-10,73,73,False,0.73,53.29
2010-10-11,63,63,False,0.63,39.69
2010-10-12,58,58,False,0.58,33.64
2010-10-13,61,61,False,0.61,37.21
2010-10-14,100,100,False,1.0,100.0
2010-10-15,83,83,False,0.83,68.89
2010-10-16,67,67,False,0.67,44.89
2010-10-17,72,72,False,0.72,51.839999999999996
2010-10-18,64,64,False,0.64,40.96
2010-10-19,46,46,False,0.46,21.16
2010-10-20,42,42,False,0.42,17.64
2010-10-21,64,64,False,0.64,40.96
2010-10-22,50,50,False,0.5,25.0
2010-10-23,65,65,False,0.65,42.25
2010-10-24,93,93,False,0.93,86.49000000000001
2010-10-25,88,88,False,0.88,77.44
2010-10-26,83,83,False,0.83,68.89
2010-10-27,59,59,False,0.59,34.809999999999995
2010-10-28,59,59,False,0.59,34.809999999999995
2010-10-29,50,50,False,0.5,25.0
2010-10-30,84,84,False,0.84,70.56
2010-10-31,62,62,False,0.62,38.44
2010-11-01,62,62,False,0.62,38.44
2010-11-02,40,40,False,0.4,16.0
2010-11-03,41,41,False,0.41,16.81
2010-11-04,43,43,False,0.43,18.49
2010-11-05,52,52,False,0.52,27.04
2010-11-06,57,57,False,0.57,32.489999999999995
2010-11-07,94,94,False,0.94,88.36
2010-11-08,44,44,False,0.44,19.36
2010-11-09,43,43,False,0.43,18.49
2010-11-10,38,38,False,0.38,14.44
2010-11-11,37,37,False,0.37,13.69
2010-11-12,64,64,False,0.64,40.96
2010-11-13,57,57,False,0.57,32.489999999999995
2010-11-14,76,76,False,0.76,57.76
2010-11-15,63,63,False,0.63,39.69
2010-11-16,34,34,False,0.34,11.56
2010-11-17,48,48,False,0.48,23.04
2010-11-18,70,70,False,0.7,49.0
2010-11-19,55,55,False,0.55,30.250000000000004
2010-11-20,97,97,False,0.97,94.09
2010-11-21,78,78,False,0.78,60.84
2010-11-22,81,81,False,0.81,65.61
2010-11-23,62,62,False,0.62,38.44
2010-11-24,68,68,False,0.68,46.24
2010-11-25,50,50,False,0.5,25.0
2010-11-26,100,100,False,1.0,100.0
2010-11-27,83,83,False,0.83,68.89
2010-11-28,50,50,False,0.5,25.0
2010-11-29,65,65,False,0.65,42.25
2010-11-30,77,77,False,0.77,59.29
2010-12-01,53,53,False,0.53,28.09
2010-12-02,53,53,False,0.53,28.09
2010-12-03,53,53,False,0.53,28.09
2010-12-04,95,95,False,0.95,90.25
2010-12-05,69,69,False,0.69,47.61
2010-12-06,73,73,False,0.73,53.29
2010-12-07,67,67,False,0.67,44.89
2010-12-08,53,53,False,0.53,28.09
2010-12-09,46,46,False,0.46,21.16
2010-12-10,62,62,False,0.62,38.44
2010-12-11,79,79,False,0.79,62.410000000000004
2010-12-12,58,58,False,0.58,33.64
2010-12-13,60,60,False,0.6,36.0
2010-12-14,57,57,False,0.57,32.489999999999995
2010-12-15,64,64,False,0.64,40.96
2010-12-16,66,66,False,0.66,43.56
2010-12-17,74,74,False,0.74,54.76
2010-12-18,82,82,False,0.82,67.24
2010-12-19,93,93,False,0.93,86.49000000000001
2010-12-20,60,60,False,0.6,36.0
2010-12-21,66,66,False,0.66,43.56
2010-12-22,77,77,False,0.77,59.29
2010-12-23,100,100,False,1.0,100.0
2010-12-24,58,58,False,0.58,33.64
2010-12-25,46,46,False,0.46,21.16
2010-12-26,48,48,False,0.48,23.04
2010-12-27,67,67,False,0.67,44.89
2010-12-28,58,58,False,0.58,33.64
2010-12-29,58,58,False,0.58,33.64
2010-12-30,57,57,False,0.57,32.489999999999995
2010-12-31,69,69,False,0.69,47.61
2011-01-01,74,74,False,0.74,54.76
2011-01-02,67,67,False,0.67,44.89
2011-01-03,53,53,False,0.53,28.09
2011-01-04,61,61,False,0.61,37.21
2011-01-05,40,40,False,0.4,16.0
2011-01-06,61,61,False,0.61,37.21
2011-01-07,50,50,False,0.5,25.0
2011-01-08,43,43,False,0.43,18.49
2011-01-09,73,73,False,0.73,53.29
2011-01-10,40,40,False,0.4,16.0
2011-01-11,75,75,False,0.75,56.25
2011-01-12,47,47,False,0.47,22.09
2011-01-13,51,51,False,0.51,26.01
2011-01-14,53,53,False,0.53,28.09
2011-01-15,61,61,False,0.61,37.21
2011-01-16,72,72,False,0.72,51.839999999999996
2011-01-17,86,86,False,0.86,73.96
2011-01-18,42,42,False,0.42,17.64
2011-01-19,67,67,False,0.67,44.89
2011-01-20,58,58,False,0.58,33.64
2011-01-21,40,40,False,0.4,16.0
2011-01-22,77,77,False,0.77,59.29
2011-01-23,100,100,False,1.0,100.0
2011-01-24,49,49,False,0.49,24.009999999999998
2011-01-25,55,55,False,0.55,30.250000000000004
2011-01-26,36,36,False,0.36,12.959999999999999
2011-01-27,35,35,False,0.35,12.25
2011-01-28,29,29,False,0.29,8.41
2011-01-29,68,68,False,0.68,46.24
2011-01-30,67,67,False,0.67,44.89
2011-01-31,66,66,False,0.66,43.56
2011-02-01,32,32,False,0.32,10.24
2011-02-02,52,52,False,0.52,27.04
2011-02-03,38,38,False,0.38,14.44
2011-02-04,80,80,False,0.8,64.0
2011-02-05,65,65,False,0.65,42.25
2011-02-06,76,76,False,0.76,57.76
2011-02-07,69,69,False,0.69,47.61
2011-02-08,56,56,False,0.56,31.360000000000003
2011-02-09,36,36,False,0.36,12.959999999999999
2011-02-10,55,55,False,0.55,30.250000000000004
2011-02-11,65,65,False,0.65,42.25
2011-02-12,75,75,False,0.75,56.25
2011-02-13,59,59,False,0.59,34.809999999999995
2011-02-14,69,69,False,0.69,47.61
2011-02-15,42,42,False,0.42,17.64
2011-02-16,51,51,False,0.51,26.01
2011-02-17,48,48,False,0.48,23.04
2011-02-18,43,43,False,0.43,18.49
2011-02-19,54,54,False,0.54,29.160000000000004
2011-02-20,61,61,False,0.61,37.21
2011-02-21,66,66,False,0.66,43.56
2011-02-22,48,48,False,0.48,23.04
2011-02-23,57,57,False,0.57,32.489999999999995
2011-02-24,52,52,False,0.52,27.04
2011-02-25,67,67,False,0.67,44.89
2011-02-26,89,89,False,0.89,79.21000000000001
2011-02-27,100,100,False,1.0,100.0
2011-02-28,71,71,False,0.71,50.41
2011-03-01,51,51,False,0.51,26.01
2011-03-02,41,41,False,0.41,16.81
2011-03-03,65,65,False,0.65,42.25
2011-03-04,48,48,False,0.48,23.04
2011-03-05,63,63,False,0.63,39.69
2011-03-06,89,89,False,0.89,79.21000000000001
2011-03-07,67,67,False,0.67,44.89
2011-03-08,74,74,False,0.74,54.76
2011-03-09,43,43,False,0.43,18.49
2011-03-10,59,59,False,0.59,34.809999999999995
2011-03-11,31,31,False,0.31,9.61
2011-03-12,85,85,False,0.85,72.25
2011-03-13,73,73,False,0.73,53.29
2011-03-14,64,64,False,0.64,40.96
2011-03-15,62,62,False,0.62,38.44
2011-03-16,44,44,False,0.44,19.36
2011-03-17,76,76,False,0.76,57.76
2011-03-18,66,66,False,0.66,43.56
2011-03-19,75,75,False,0.75,56.25
2011-03-20,84,84,False,0.84,70.56
2011-03-21,36,36,False,0.36,12.959999999999999
2011-03-22,53,53,False,0.53,28.09
2011-03-23,48,48,False,0.48,23.04
2011-03-24,69,69,False,0.69,47.61
2011-03-25,54,54,False,0.54,29.160000000000004
2011-03-26,100,100,False,1.0,100.0
2011-03-27,76,76,False,0.76,57.76
2011-03-28,48,48,False,0.48,23.04
2011-03-29,43,43,False,0.43,18.49
2011-03-30,51,51,False,0.51,26.01
2011-03-31,59,59,False,0.59,34.809999999999995
2011-04-01,37,37,False,0.37,13.69
2011-04-02,30,30,False,0.3,9.0
2011-04-03,100,100,False,1.0,100.0
2011-04-04,43,43,False,0.43,18.49
2011-04-05,55,55,False,0.55,30.250000000000004
2011-04-06,44,44,False,0.44,19.36
2011-04-07,52,52,False,0.52,27.04
2011-04-08,26,26,False,0.26,6.76
2011-04-09,44,44,False,0.44,19.36
2011-04-10,67,67,False,0.67,44.89
2011-04-11,42,42,False,0.42,17.64
2011-04-12,35,35,False,0.35,12.25
2011-04-13,48,48,False,0.48,23.04
2011-04-14,38,38,False,0.38,14.44
2011-04-15,50,50,False,0.5,25.0
2011-04-16,41,41,False,0.41,16.81
2011-04-17,76,76,False,0.76,57.76
2011-04-18,33,33,False,0.33,10.89
2011-04-19,29,29,False,0.29,8.41
2011-04-20,57,57,False,0.57,32.489999999999995
2011-04-21,40,40,False,0.4,16.0
2011-04-22,46,46,False,0.46,21.16
2011-04-23,61,61,False,0.61,37.21
2011-04-24,56,56,False,0.56,31.360000000000003
2011-04-25,34,34,False,0.34,11.56
2011-04-26,31,31,False,0.31,9.61
2011-04-27,40,40,False,0.4,16.0
2011-04-28,41,41,False,0.41,16.81
2011-04-29,36,36,False,0.36,12.959999999999999
2011-04-30,37,37,False,0.37,13.69
2011-05-01,81,81,False,0.81,65.61
2011-05-02,62,62,False,0.62,38.44
2011-05-03,37,37,False,0.37,13.69
2011-05-04,55,55,False,0.55,30.250000000000004
2011-05-05,65,65,False,0.65,42.25
2011-05-06,66,66,False,0.66,43.56
2011-05-07,47,47,False,0.47,22.09
2011-05-08,66,66,False,0.66,43.56
2011-05-09,70,70,False,0.7,49.0
2011-05-10,90,90,False,0.9,81.0
2011-05-11,56,56,False,0.56,31.360000000000003
2011-05-12,70,70,False,0.7,49.0
2011-05-13,63,63,False,0.63,39.69
2011-05-14,60,60,False,0.6,36.0
2011-05-15,81,81,False,0.81,65.61
2011-05-16,66,66,False,0.66,43.56
2011-05-17,52,52,False,0.52,27.04
2011-05-18,60,60,False,0.6,36.0
2011-05-19,46,46,False,0.46,21.16
2011-05-20,62,62,False,0.62,38.44
2011-05-21,65,65,False,0.65,42.25
2011-05-22,100,100,False,1.0,100.0
2011-05-23,87,87,False,0.87,75.69
2011-05-24,66,66,False,0.66,43.56
2011-05-25,64,64,False,0.64,40.96
2011-05-26,54,54,False,0.54,29.160000000000004
2011-05-27,81,81,False,0.81,65.61
2011-05-28,63,63,False,0.63,39.69
2011-05-29,78,78,False,0.78,60.84
2011-05-30,66,66,False,0.66,43.56
2011-05-31,62,62,False,0.62,38.44
2011-06-01,34,34,False,0.34,11.56
2011-06-02,55,55,False,0.55,30.250000000000004
2011-06-03,40,40,False,0.4,16.0
2011-06-04,66,66,False,0.66,43.56
2011-06-05,59,59,False,0.59,34.809999999999995
2011-06-06,38,38,False,0.38,14.44
2011-06-07,57,57,False,0.57,32.489999999999995
2011-06-08,55,55,False,0.55,30.250000000000004
2011-06-09,58,58,False,0.58,33.64
2011-06-10,46,46,False,0.46,21.16
2011-06-11,61,61,False,0.61,37.21
2011-06-12,81,81,False,0.81,65.61
2011-06-13,55,55,False,0.55,30.250000000000004
2011-06-14,57,57,False,0.57,32.489999999999995
2011-06-15,34,34,False,0.34,11.56
2011-06-16,54,54,False,0.54,29.160000000000004
2011-06-17,52,52,False,0.52,27.04
2011-06-18,62,62,False,0.62,38.44
2011-06-19,74,74,False,0.74,54.76
2011-06-20,63,63,False,0.63,39.69
2011-06-21,61,61,False,0.61,37.21
2011-06-22,64,64,False,0.64,40.96
2011-06-23,69,69,False,0.69,47.61
2011-06-24,60,60,False,0.6,36.0
2011-06-25,71,71,False,0.71,50.41
2011-06-26,100,100,False,1.0,100.0
2011-06-27,52,52,False,0.52,27.04
2011-06-28,47,47,False,0.47,22.09
2011-06-29,68,68,False,0.68,46.24
2011-06-30,50,50,False,0.5,25.0
2011-07-01,53,53,False,0.53,28.09
2011-07-02,49,49,False,0.49,24.009999999999998
2011-07-03,100,100,False,1.0,100.0
2011-07-04,75,75,False,0.75,56.25
2011-07-05,56,56,False,0.56,31.360000000000003
2011-07-06,41,41,False,0.41,16.81
2011-07-07,46,46,False,0.46,21.16
2011-07-08,61,61,False,0.61,37.21
2011-07-09,62,62,False,0.62,38.44
2011-07-10,48,48,False,0.48,23.04
2011-07-11,58,58,False,0.58,33.64
2011-07-12,76,76,False,0.76,57.76
2011-07-13,57,57,False,0.57,32.489999999999995
2011-07-14,48,48,False,0.48,23.04
2011-07-15,60,60,False,0.6,36.0
2011-07-16,65,65,False,0.65,42.25
2011-07-17,57,57,False,0.57,32.489999999999995
2011-07-18,56,56,False,0.56,31.360000000000003
2011-07-19,56,56,False,0.56,31.360000000000003
2011-07-20,28,28,False,0.28,7.840000000000001
2011-07-21,45,45,False,0.45,20.25
2011-07-22,47,47,False,0.47,22.09
2011-07-23,53,53,False,0.53,28.09
2011-07-24,49,49,False,0.49,24.009999999999998
2011-07-25,49,49,False,0.49,24.009999999999998
2011-07-26,41,41,False,0.41,16.81
2011-07-27,45,45,False,0.45,20.25
2011-07-28,64,64,False,0.64,40.96
2011-07-29,39,39,False,0.39,15.21
2011-07-30,76,76,False,0.76,57.76
2011-07-31,84,84,False,0.84,70.56
2011-08-01,72,72,False,0.72,51.839999999999996
2011-08-02,42,42,False,0.42,17.64
2011-08-03,71,71,False,0.71,50.41
2011-08-04,48,48,False,0.48,23.04
2011-08-05,39,39,False,0.39,15.21
2011-08-06,78,78,False,0.78,60.84
2011-08-07,76,76,False,0.76,57.76
2011-08-08,50,50,False,0.5,25.0
2011-08-09,57,57,False,0.57,32.489999999999995
2011-08-10,53,53,False,0.53,28.09
2011-08-11,54,54,False,0.54,29.160000000000004
2011-08-12,73,73,False,0.73,53.29
2011-08-13,68,68,False,0.68,46.24
2011-08-14,82,82,False,0.82,67.24
2011-08-15,55,55,False,0.55,30.250000000000004
2011-08-16,60,60,False,0.6,36.0
2011-08-17,75,75,False,0.75,56.25
2011-08-18,57,57,False,0.57,32.489999999999995
2011-08-19,100,100,False,1.0,100.0
2011-08-20,81,81,False,0.81,65.61
2011-08-21,99,99,False,0.99,98.01
2011-08-22,45,45,False,0.45,20.25
2011-08-23,67,67,False,0.67,44.89
2011-08-24,68,68,False,0.68,46.24
2011-08-25,36,36,False,0.36,12.959999999999999
2011-08-26,73,73,False,0.73,53.29
2011-08-27,94,94,False,0.94,88.36
2011-08-28,51,51,False,0.51,26.01
2011-08-29,62,62,False,0.62,38.44
2011-08-30,88,88,False,0.88,77.44
2011-08-31,84,84,False,0.84,70.56
2011-09-01,70,70,False,0.7,49.0
2011-09-02,50,50,False,0.5,25.0
2011-09-03,88,88,False,0.88,77.44
2011-09-04,100,100,False,1.0,100.0
2011-09-05,89,89,False,0.89,79.21000000000001
2011-09-06,71,71,False,0.71,50.41
2011-09-07,80,80,False,0.8,64.0
2011-09-08,62,62,False,0.62,38.44
2011-09-09,74,74,False,0.74,54.76
2011-09-10,68,68,False,0.68,46.24
2011-09-11,96,96,False,0.96,92.16
2011-09-12,59,59,False,0.59,34.809999999999995
2011-09-13,75,75,False,0.75,56.25
2011-09-14,78,78,False,0.78,60.84
2011-09-15,41,41,False,0.41,16.81
2011-09-16,71,71,False,0.71,50.41
2011-09-17,95,95,False,0.95,90.25
2011-09-18,89,89,False,0.89,79.21000000000001
2011-09-19,47,47,False,0.47,22.09
2011-09-20,61,61,False,0.61,37.21
2011-09-21,58,58,False,0.58,33.64
2011-09-22,94,94,False,0.94,88.36
2011-09-23,42,42,False,0.42,17.64
2011-09-24,74,74,False,0.74,54.76
2011-09-25,94,94,False,0.94,88.36
2011-09-26,68,68,False,0.68,46.24
2011-09-27,63,63,False,0.63,39.69
2011-09-28,52,52,False,0.52,27.04
2011-09-29,81,81,False,0.81,65.61
2011-09-30,69,69,False,0.69,47.61
2011-10-01,65,65,False,0.65,42.25
2011-10-02,88,88,False,0.88,77.44
2011-10-03,88,88,False,0.88,77.44
2011-10-04,64,64,False,0.64,40.96
2011-10-05,73,73,False,0.73,53.29
2011-10-06,72,72,False,0.72,51.839999999999996
2011-10-07,69,69,False,0.69,47.61
2011-10-08,93,93,False,0.93,86.49000000000001
2011-10-09,74,74,False,0.74,54.76
2011-10-10,100,100,False,1.0,100.0
2011-10-11,74,74,False,0.74,54.76
2011-10-12,61,61,False,0.61,37.21
2011-10-13,71,71,False,0.71,50.41
2011-10-14,65,65,False,0.65,42.25
2011-10-15,69,69,False,0.69,47.61
2011-10-16,90,90,False,0.9,81.0
2011-10-17,46,46,False,0.46,21.16
2011-10-18,79,79,False,0.79,62.410000000000004
2011-10-19,69,69,False,0.69,47.61
2011-10-20,77,77,False,0.77,59.29
2011-10-21,66,66,False,0.66,43.56
2011-10-22,71,71,False,0.71,50.41
2011-10-23,62,62,False,0.62,38.44
2011-10-24,83,83,False,0.83,68.89
2011-10-25,98,98,False,0.98,96.03999999999999
2011-10-26,51,51,False,0.51,26.01
2011-10-27,65,65,False,0.65,42.25
2011-10-28,65,65,False,0.65,42.25
2011-10-29,65,65,False,0.65,42.25
2011-10-30,87,87,False,0.87,75.69
2011-10-31,61,61,False,0.61,37.21
2011-11-01,40,40,False,0.4,16.0
2011-11-02,43,43,False,0.43,18.49
2011-11-03,39,39,False,0.39,15.21
2011-11-04,43,43,False,0.43,18.49
2011-11-05,59,59,False,0.59,34.809999999999995
2011-11-06,47,47,False,0.47,22.09
2011-11-07,59,59,False,0.59,34.809999999999995
2011-11-08,59,59,False,0.59,34.809999999999995
2011-11-09,48,48,False,0.48,23.04
2011-11-10,40,40,False,0.4,16.0
2011-11-11,49,49,False,0.49,24.009999999999998
2011-11-12,57,57,False,0.57,32.489999999999995
2011-11-13,62,62,False,0.62,38.44
2011-11-14,65,65,False,0.65,42.25
2011-11-15,61,61,False,0.61,37.21
2011-11-16,45,45,False,0.45,20.25
2011-11-17,53,53,False,0.53,28.09
2011-11-18,44,44,False,0.44,19.36
2011-11-19,65,65,False,0.65,42.25
2011-11-20,100,100,False,1.0,100.0
2011-11-21,64,64,False,0.64,40.96
2011-11-22,46,46,False,0.46,21.16
2011-11-23,58,58,False,0.58,33.64
2011-11-24,67,67,False,0.67,44.89
2011-11-25,72,72,False,0.72,51.839999999999996
2011-11-26,74,74,False,0.74,54.76
2011-11-27,75,75,False,0.75,56.25
2011-11-28,42,42,False,0.42,17.64
2011-11-29,40,40,False,0.4,16.0
2011-11-30,51,51,False,0.51,26.01
2011-12-01,46,46,False,0.46,21.16
2011-12-02,53,53,False,0.53,28.09
2011-12-03,53,53,False,0.53,28.09
2011-12-04,85,85,False,0.85,72.25
2011-12-05,58,58,False,0.58,33.64
2011-12-06,46,46,False,0.46,21.16
2011-12-07,61,61,False,0.61,37.21
2011-12-08,60,60,False,0.6,36.0
2011-12-09,69,69,False,0.69,47.61
2011-12-10,61,61,False,0.61,37.21
2011-12-11,80,80,False,0.8,64.0
2011-12-12,58,58,False,0.58,33.64
2011-12-13,73,73,False,0.73,53.29
2011-12-14,62,62,False,0.62,38.44
2011-12-15,57,57,False,0.57,32.489999999999995
2011-12-16,66,66,False,0.66,43.56
2011-12-17,97,97,False,0.97,94.09
2011-12-18,78,78,False,0.78,60.84
2011-12-19,92,92,False,0.92,84.64
2011-12-20,53,53,False,0.53,28.09
2011-12-21,76,76,False,0.76,57.76
2011-12-22,55,55,False,0.55,30.250000000000004
2011-12-23,100,100,False,1.0,100.0
2011-12-24,78,78,False,0.78,60.84
2011-12-25,28,28,False,0.28,7.840000000000001
2011-12-26,59,59,False,0.59,34.809999999999995
2011-12-27,56,56,False,0.56,31.360000000000003
