date,mastercard_unscaled,mastercard_monthly,isPartial,scale,mastercard
28/09/2010,85,65,,0.65,55.25
29/09/2010,65,65,,0.65,42.25
30/09/2010,72,65,,0.65,46.8
01/10/2010,78,64,FALSE,0.64,49.92
02/10/2010,63,64,,0.64,40.32
03/10/2010,63,64,,0.64,40.32
04/10/2010,86,64,,0.64,55.04
05/10/2010,87,64,,0.64,55.68
06/10/2010,71,64,,0.64,45.44
07/10/2010,71,64,,0.64,45.44
08/10/2010,100,64,,0.64,64
09/10/2010,50,64,,0.64,32
10/10/2010,54,64,,0.64,34.56
11/10/2010,58,64,,0.64,37.12
12/10/2010,67,64,,0.64,42.88
13/10/2010,58,64,,0.64,37.12
14/10/2010,85,64,,0.64,54.4
15/10/2010,71,64,,0.64,45.44
16/10/2010,63,64,,0.64,40.32
17/10/2010,54,64,,0.64,34.56
18/10/2010,58,64,,0.64,37.12
19/10/2010,79,64,,0.64,50.56
20/10/2010,67,64,,0.64,42.88
21/10/2010,87,64,,0.64,55.68
22/10/2010,83,64,,0.64,53.12
23/10/2010,59,64,,0.64,37.76
24/10/2010,61,64,,0.64,39.04
25/10/2010,76,64,,0.64,48.64
26/10/2010,65,64,,0.64,41.6
27/10/2010,69,64,,0.64,44.16
28/10/2010,63,64,,0.64,40.32
29/10/2010,76,64,,0.64,48.64
30/10/2010,49,64,,0.64,31.36
31/10/2010,66,64,,0.64,42.24
01/11/2010,73,73,FALSE,0.73,53.29
02/11/2010,64,73,,0.73,46.72
03/11/2010,50,73,,0.73,36.5
04/11/2010,55,73,,0.73,40.15
05/11/2010,59,73,,0.73,43.07
06/11/2010,59,73,,0.73,43.07
07/11/2010,53,73,,0.73,38.69
08/11/2010,70,73,,0.73,51.1
09/11/2010,70,73,,0.73,51.1
10/11/2010,68,73,,0.73,49.64
11/11/2010,58,73,,0.73,42.34
12/11/2010,66,73,,0.73,48.18
13/11/2010,52,73,,0.73,37.96
14/11/2010,47,73,,0.73,34.31
15/11/2010,74,73,,0.73,54.02
16/11/2010,60,73,,0.73,43.8
17/11/2010,58,73,,0.73,42.34
18/11/2010,63,73,,0.73,45.99
19/11/2010,76,73,,0.73,55.48
20/11/2010,56,73,,0.73,40.88
21/11/2010,47,73,,0.73,34.31
22/11/2010,65,73,,0.73,47.45
23/11/2010,61,73,,0.73,44.53
24/11/2010,56,73,,0.73,40.88
25/11/2010,50,73,,0.73,36.5
26/11/2010,79,73,,0.73,57.67
27/11/2010,84,73,,0.73,61.32
28/11/2010,64,73,,0.73,46.72
29/11/2010,100,73,,0.73,73
30/11/2010,81,73,,0.73,59.13
01/12/2010,31,100,FALSE,1,31
02/12/2010,27,100,,1,27
03/12/2010,32,100,,1,32
04/12/2010,21,100,,1,21
05/12/2010,16,100,,1,16
06/12/2010,24,100,,1,24
07/12/2010,34,100,,1,34
08/12/2010,100,100,,1,100
09/12/2010,75,100,,1,75
10/12/2010,37,100,,1,37
11/12/2010,32,100,,1,32
12/12/2010,29,100,,1,29
13/12/2010,31,100,,1,31
14/12/2010,40,100,,1,40
15/12/2010,25,100,,1,25
16/12/2010,29,100,,1,29
17/12/2010,25,100,,1,25
18/12/2010,24,100,,1,24
19/12/2010,21,100,,1,21
20/12/2010,34,100,,1,34
21/12/2010,29,100,,1,29
22/12/2010,26,100,,1,26
23/12/2010,25,100,,1,25
24/12/2010,20,100,,1,20
25/12/2010,13,100,,1,13
26/12/2010,17,100,,1,17
27/12/2010,26,100,,1,26
28/12/2010,30,100,,1,30
29/12/2010,24,100,,1,24
30/12/2010,29,100,,1,29
31/12/2010,26,100,,1,26
01/01/2011,66,68,FALSE,0.68,44.88
02/01/2011,73,68,,0.68,49.64
03/01/2011,90,68,,0.68,61.2
04/01/2011,83,68,,0.68,56.44
05/01/2011,75,68,,0.68,51
06/01/2011,85,68,,0.68,57.8
07/01/2011,81,68,,0.68,55.08
08/01/2011,80,68,,0.68,54.4
09/01/2011,64,68,,0.68,43.52
10/01/2011,95,68,,0.68,64.6
11/01/2011,81,68,,0.68,55.08
12/01/2011,95,68,,0.68,64.6
13/01/2011,81,68,,0.68,55.08
14/01/2011,77,68,,0.68,52.36
15/01/2011,57,68,,0.68,38.76
16/01/2011,61,68,,0.68,41.48
17/01/2011,88,68,,0.68,59.84
18/01/2011,65,68,,0.68,44.2
19/01/2011,67,68,,0.68,45.56
20/01/2011,74,68,,0.68,50.32
21/01/2011,73,68,,0.68,49.64
22/01/2011,100,68,,0.68,68
23/01/2011,67,68,,0.68,45.56
24/01/2011,71,68,,0.68,48.28
25/01/2011,77,68,,0.68,52.36
26/01/2011,78,68,,0.68,53.04
27/01/2011,78,68,,0.68,53.04
28/01/2011,84,68,,0.68,57.12
29/01/2011,71,68,,0.68,48.28
30/01/2011,74,68,,0.68,50.32
31/01/2011,95,68,,0.68,64.6
01/02/2011,86,67,FALSE,0.67,57.62
02/02/2011,98,67,,0.67,65.66
03/02/2011,92,67,,0.67,61.64
04/02/2011,88,67,,0.67,58.96
05/02/2011,87,67,,0.67,58.29
06/02/2011,62,67,,0.67,41.54
07/02/2011,93,67,,0.67,62.31
08/02/2011,90,67,,0.67,60.3
09/02/2011,76,67,,0.67,50.92
10/02/2011,85,67,,0.67,56.95
11/02/2011,72,67,,0.67,48.24
12/02/2011,50,67,,0.67,33.5
13/02/2011,74,67,,0.67,49.58
14/02/2011,83,67,,0.67,55.61
15/02/2011,88,67,,0.67,58.96
16/02/2011,95,67,,0.67,63.65
17/02/2011,88,67,,0.67,58.96
18/02/2011,92,67,,0.67,61.64
19/02/2011,92,67,,0.67,61.64
20/02/2011,87,67,,0.67,58.29
21/02/2011,83,67,,0.67,55.61
22/02/2011,77,67,,0.67,51.59
23/02/2011,79,67,,0.67,52.93
24/02/2011,82,67,,0.67,54.94
25/02/2011,100,67,,0.67,67
26/02/2011,86,67,,0.67,57.62
27/02/2011,84,67,,0.67,56.28
28/02/2011,100,67,,0.67,67
01/03/2011,77,67,FALSE,0.67,51.59
02/03/2011,77,67,,0.67,51.59
03/03/2011,96,67,,0.67,64.32
04/03/2011,94,67,,0.67,62.98
05/03/2011,77,67,,0.67,51.59
06/03/2011,67,67,,0.67,44.89
07/03/2011,70,67,,0.67,46.9
08/03/2011,100,67,,0.67,67
09/03/2011,61,67,,0.67,40.87
10/03/2011,76,67,,0.67,50.92
11/03/2011,70,67,,0.67,46.9
12/03/2011,57,67,,0.67,38.19
13/03/2011,61,67,,0.67,40.87
14/03/2011,79,67,,0.67,52.93
15/03/2011,66,67,,0.67,44.22
16/03/2011,72,67,,0.67,48.24
17/03/2011,82,67,,0.67,54.94
18/03/2011,88,67,,0.67,58.96
19/03/2011,64,67,,0.67,42.88
20/03/2011,79,67,,0.67,52.93
21/03/2011,95,67,,0.67,63.65
22/03/2011,71,67,,0.67,47.57
23/03/2011,86,67,,0.67,57.62
24/03/2011,75,67,,0.67,50.25
25/03/2011,74,67,,0.67,49.58
26/03/2011,62,67,,0.67,41.54
27/03/2011,79,67,,0.67,52.93
28/03/2011,89,67,,0.67,59.63
29/03/2011,71,67,,0.67,47.57
30/03/2011,78,67,,0.67,52.26
31/03/2011,73,67,,0.67,48.91
01/04/2011,100,64,FALSE,0.64,64
02/04/2011,84,64,,0.64,53.76
03/04/2011,85,64,,0.64,54.4
04/04/2011,80,64,,0.64,51.2
05/04/2011,84,64,,0.64,53.76
06/04/2011,90,64,,0.64,57.6
07/04/2011,76,64,,0.64,48.64
08/04/2011,76,64,,0.64,48.64
09/04/2011,76,64,,0.64,48.64
10/04/2011,75,64,,0.64,48
11/04/2011,79,64,,0.64,50.56
12/04/2011,91,64,,0.64,58.24
13/04/2011,80,64,,0.64,51.2
14/04/2011,89,64,,0.64,56.96
15/04/2011,88,64,,0.64,56.32
16/04/2011,86,64,,0.64,55.04
17/04/2011,79,64,,0.64,50.56
18/04/2011,72,64,,0.64,46.08
19/04/2011,85,64,,0.64,54.4
20/04/2011,71,64,,0.64,45.44
21/04/2011,66,64,,0.64,42.24
22/04/2011,80,64,,0.64,51.2
23/04/2011,50,64,,0.64,32
24/04/2011,37,64,,0.64,23.68
25/04/2011,74,64,,0.64,47.36
26/04/2011,99,64,,0.64,63.36
27/04/2011,83,64,,0.64,53.12
28/04/2011,86,64,,0.64,55.04
29/04/2011,81,64,,0.64,51.84
30/04/2011,73,64,,0.64,46.72
01/05/2011,69,62,FALSE,0.62,42.78
02/05/2011,81,62,,0.62,50.22
03/05/2011,84,62,,0.62,52.08
04/05/2011,76,62,,0.62,47.12
05/05/2011,71,62,,0.62,44.02
06/05/2011,93,62,,0.62,57.66
07/05/2011,66,62,,0.62,40.92
08/05/2011,56,62,,0.62,34.72
09/05/2011,78,62,,0.62,48.36
10/05/2011,85,62,,0.62,52.7
11/05/2011,66,62,,0.62,40.92
12/05/2011,74,62,,0.62,45.88
13/05/2011,94,62,,0.62,58.28
14/05/2011,74,62,,0.62,45.88
15/05/2011,70,62,,0.62,43.4
16/05/2011,100,62,,0.62,62
17/05/2011,79,62,,0.62,48.98
18/05/2011,77,62,,0.62,47.74
19/05/2011,69,62,,0.62,42.78
20/05/2011,65,62,,0.62,40.3
21/05/2011,63,62,,0.62,39.06
22/05/2011,61,62,,0.62,37.82
23/05/2011,65,62,,0.62,40.3
24/05/2011,81,62,,0.62,50.22
25/05/2011,58,62,,0.62,35.96
26/05/2011,71,62,,0.62,44.02
27/05/2011,80,62,,0.62,49.6
28/05/2011,73,62,,0.62,45.26
29/05/2011,58,62,,0.62,35.96
30/05/2011,62,62,,0.62,38.44
31/05/2011,82,62,,0.62,50.84
01/06/2011,93,65,FALSE,0.65,60.45
02/06/2011,93,65,,0.65,60.45
03/06/2011,87,65,,0.65,56.55
04/06/2011,61,65,,0.65,39.65
05/06/2011,58,65,,0.65,37.7
06/06/2011,79,65,,0.65,51.35
07/06/2011,83,65,,0.65,53.95
08/06/2011,80,65,,0.65,52
09/06/2011,74,65,,0.65,48.1
10/06/2011,91,65,,0.65,59.15
11/06/2011,60,65,,0.65,39
12/06/2011,86,65,,0.65,55.9
13/06/2011,92,65,,0.65,59.8
14/06/2011,83,65,,0.65,53.95
15/06/2011,98,65,,0.65,63.7
16/06/2011,85,65,,0.65,55.25
17/06/2011,95,65,,0.65,61.75
18/06/2011,86,65,,0.65,55.9
19/06/2011,90,65,,0.65,58.5
20/06/2011,99,65,,0.65,64.35
21/06/2011,79,65,,0.65,51.35
22/06/2011,84,65,,0.65,54.6
23/06/2011,78,65,,0.65,50.7
24/06/2011,81,65,,0.65,52.65
25/06/2011,71,65,,0.65,46.15
26/06/2011,55,65,,0.65,35.75
27/06/2011,90,65,,0.65,58.5
28/06/2011,93,65,,0.65,60.45
29/06/2011,100,65,,0.65,65
30/06/2011,85,65,,0.65,55.25
01/07/2011,100,67,FALSE,0.67,67
02/07/2011,78,67,,0.67,52.26
03/07/2011,43,67,,0.67,28.81
04/07/2011,52,67,,0.67,34.84
05/07/2011,89,67,,0.67,59.63
06/07/2011,70,67,,0.67,46.9
07/07/2011,93,67,,0.67,62.31
08/07/2011,87,67,,0.67,58.29
09/07/2011,62,67,,0.67,41.54
10/07/2011,60,67,,0.67,40.2
11/07/2011,80,67,,0.67,53.6
12/07/2011,69,67,,0.67,46.23
13/07/2011,66,67,,0.67,44.22
14/07/2011,68,67,,0.67,45.56
15/07/2011,77,67,,0.67,51.59
16/07/2011,72,67,,0.67,48.24
17/07/2011,56,67,,0.67,37.52
18/07/2011,76,67,,0.67,50.92
19/07/2011,86,67,,0.67,57.62
20/07/2011,55,67,,0.67,36.85
21/07/2011,65,67,,0.67,43.55
22/07/2011,82,67,,0.67,54.94
23/07/2011,49,67,,0.67,32.83
24/07/2011,74,67,,0.67,49.58
25/07/2011,76,67,,0.67,50.92
26/07/2011,58,67,,0.67,38.86
27/07/2011,75,67,,0.67,50.25
28/07/2011,64,67,,0.67,42.88
29/07/2011,72,67,,0.67,48.24
30/07/2011,63,67,,0.67,42.21
31/07/2011,55,67,,0.67,36.85
01/08/2011,94,66,FALSE,0.66,62.04
02/08/2011,72,66,,0.66,47.52
03/08/2011,92,66,,0.66,60.72
04/08/2011,99,66,,0.66,65.34
05/08/2011,79,66,,0.66,52.14
06/08/2011,63,66,,0.66,41.58
07/08/2011,86,66,,0.66,56.76
08/08/2011,76,66,,0.66,50.16
09/08/2011,96,66,,0.66,63.36
10/08/2011,87,66,,0.66,57.42
11/08/2011,84,66,,0.66,55.44
12/08/2011,98,66,,0.66,64.68
13/08/2011,60,66,,0.66,39.6
14/08/2011,77,66,,0.66,50.82
15/08/2011,93,66,,0.66,61.38
16/08/2011,88,66,,0.66,58.08
17/08/2011,91,66,,0.66,60.06
18/08/2011,85,66,,0.66,56.1
19/08/2011,98,66,,0.66,64.68
20/08/2011,61,66,,0.66,40.26
21/08/2011,63,66,,0.66,41.58
22/08/2011,97,66,,0.66,64.02
23/08/2011,76,66,,0.66,50.16
24/08/2011,100,66,,0.66,66
25/08/2011,79,66,,0.66,52.14
26/08/2011,82,66,,0.66,54.12
27/08/2011,70,66,,0.66,46.2
28/08/2011,60,66,,0.66,39.6
29/08/2011,84,66,,0.66,55.44
30/08/2011,67,66,,0.66,44.22
31/08/2011,79,66,,0.66,52.14
01/09/2011,87,63,FALSE,0.63,54.81
02/09/2011,73,63,,0.63,45.99
03/09/2011,68,63,,0.63,42.84
04/09/2011,56,63,,0.63,35.28
05/09/2011,71,63,,0.63,44.73
06/09/2011,79,63,,0.63,49.77
07/09/2011,83,63,,0.63,52.29
08/09/2011,82,63,,0.63,51.66
09/09/2011,69,63,,0.63,43.47
10/09/2011,65,63,,0.63,40.95
11/09/2011,57,63,,0.63,35.91
12/09/2011,69,63,,0.63,43.47
13/09/2011,78,63,,0.63,49.14
14/09/2011,70,63,,0.63,44.1
15/09/2011,100,63,,0.63,63
16/09/2011,98,63,,0.63,61.74
17/09/2011,58,63,,0.63,36.54
18/09/2011,47,63,,0.63,29.61
19/09/2011,91,63,,0.63,57.33
20/09/2011,88,63,,0.63,55.44
21/09/2011,68,63,,0.63,42.84
22/09/2011,77,63,,0.63,48.51
23/09/2011,68,63,,0.63,42.84
24/09/2011,58,63,,0.63,36.54
25/09/2011,58,63,,0.63,36.54
26/09/2011,76,63,,0.63,47.88
27/09/2011,68,63,,0.63,42.84
28/09/2011,64,63,,0.63,40.32
29/09/2011,71,63,,0.63,44.73
30/09/2011,83,63,,0.63,52.29
01/10/2011,64,59,FALSE,0.59,37.76
02/10/2011,64,59,,0.59,37.76
03/10/2011,100,59,,0.59,59
04/10/2011,84,59,,0.59,49.56
05/10/2011,73,59,,0.59,43.07
06/10/2011,73,59,,0.59,43.07
07/10/2011,98,59,,0.59,57.82
08/10/2011,64,59,,0.59,37.76
09/10/2011,61,59,,0.59,35.99
10/10/2011,91,59,,0.59,53.69
11/10/2011,66,59,,0.59,38.94
12/10/2011,74,59,,0.59,43.66
13/10/2011,76,59,,0.59,44.84
14/10/2011,82,59,,0.59,48.38
15/10/2011,79,59,,0.59,46.61
16/10/2011,61,59,,0.59,35.99
17/10/2011,90,59,,0.59,53.1
18/10/2011,60,59,,0.59,35.4
19/10/2011,77,59,,0.59,45.43
20/10/2011,85,59,,0.59,50.15
21/10/2011,86,59,,0.59,50.74
22/10/2011,70,59,,0.59,41.3
23/10/2011,59,59,,0.59,34.81
24/10/2011,71,59,,0.59,41.89
25/10/2011,89,59,,0.59,52.51
26/10/2011,72,59,,0.59,42.48
27/10/2011,72,59,,0.59,42.48
28/10/2011,83,59,,0.59,48.97
29/10/2011,67,59,,0.59,39.53
30/10/2011,62,59,,0.59,36.58
31/10/2011,86,59,,0.59,50.74
01/11/2011,100,64,FALSE,0.64,64
02/11/2011,75,64,,0.64,48
03/11/2011,72,64,,0.64,46.08
04/11/2011,77,64,,0.64,49.28
05/11/2011,73,64,,0.64,46.72
06/11/2011,58,64,,0.64,37.12
07/11/2011,70,64,,0.64,44.8
08/11/2011,73,64,,0.64,46.72
09/11/2011,72,64,,0.64,46.08
10/11/2011,77,64,,0.64,49.28
11/11/2011,78,64,,0.64,49.92
12/11/2011,64,64,,0.64,40.96
13/11/2011,65,64,,0.64,41.6
14/11/2011,82,64,,0.64,52.48
15/11/2011,86,64,,0.64,55.04
16/11/2011,87,64,,0.64,55.68
17/11/2011,69,64,,0.64,44.16
18/11/2011,86,64,,0.64,55.04
19/11/2011,62,64,,0.64,39.68
20/11/2011,72,64,,0.64,46.08
21/11/2011,81,64,,0.64,51.84
22/11/2011,70,64,,0.64,44.8
23/11/2011,78,64,,0.64,49.92
24/11/2011,46,64,,0.64,29.44
25/11/2011,93,64,,0.64,59.52
26/11/2011,67,64,,0.64,42.88
27/11/2011,71,64,,0.64,45.44
28/11/2011,93,64,,0.64,59.52
29/11/2011,79,64,,0.64,50.56
30/11/2011,90,64,,0.64,57.6
01/12/2011,91,66,FALSE,0.66,60.06
02/12/2011,82,66,,0.66,54.12
03/12/2011,73,66,,0.66,48.18
04/12/2011,73,66,,0.66,48.18
05/12/2011,81,66,,0.66,53.46
06/12/2011,87,66,,0.66,57.42
07/12/2011,80,66,,0.66,52.8
08/12/2011,77,66,,0.66,50.82
09/12/2011,93,66,,0.66,61.38
10/12/2011,63,66,,0.66,41.58
11/12/2011,59,66,,0.66,38.94
12/12/2011,77,66,,0.66,50.82
13/12/2011,87,66,,0.66,57.42
14/12/2011,85,66,,0.66,56.1
15/12/2011,77,66,,0.66,50.82
16/12/2011,79,66,,0.66,52.14
17/12/2011,71,66,,0.66,46.86
18/12/2011,83,66,,0.66,54.78
19/12/2011,86,66,,0.66,56.76
20/12/2011,92,66,,0.66,60.72
21/12/2011,82,66,,0.66,54.12
22/12/2011,87,66,,0.66,57.42
23/12/2011,88,66,,0.66,58.08
24/12/2011,65,66,,0.66,42.9
25/12/2011,57,66,,0.66,37.62
26/12/2011,66,66,,0.66,43.56
27/12/2011,92,66,,0.66,60.72
28/12/2011,86,66,,0.66,56.76
29/12/2011,100,66,,0.66,66
30/12/2011,83,66,,0.66,54.78
31/12/2011,62,66,,0.66,40.92
01/01/2012,66,64,FALSE,0.64,42.24
02/01/2012,90,64,,0.64,57.6
03/01/2012,100,64,,0.64,64
04/01/2012,91,64,,0.64,58.24
05/01/2012,87,64,,0.64,55.68
06/01/2012,92,64,,0.64,58.88
07/01/2012,77,64,,0.64,49.28
08/01/2012,65,64,,0.64,41.6
09/01/2012,69,64,,0.64,44.16
10/01/2012,74,64,,0.64,47.36
11/01/2012,81,64,,0.64,51.84
12/01/2012,81,64,,0.64,51.84
13/01/2012,84,64,,0.64,53.76
14/01/2012,66,64,,0.64,42.24
15/01/2012,57,64,,0.64,36.48
16/01/2012,74,64,,0.64,47.36
17/01/2012,79,64,,0.64,50.56
18/01/2012,73,64,,0.64,46.72
19/01/2012,49,64,,0.64,31.36
20/01/2012,66,64,,0.64,42.24
21/01/2012,61,64,,0.64,39.04
22/01/2012,54,64,,0.64,34.56
23/01/2012,58,64,,0.64,37.12
24/01/2012,77,64,,0.64,49.28
25/01/2012,72,64,,0.64,46.08
26/01/2012,80,64,,0.64,51.2
27/01/2012,69,64,,0.64,44.16
28/01/2012,59,64,,0.64,37.76
29/01/2012,50,64,,0.64,32
30/01/2012,82,64,,0.64,52.48
31/01/2012,79,64,,0.64,50.56
01/02/2012,93,61,FALSE,0.61,56.73
02/02/2012,95,61,,0.61,57.95
03/02/2012,85,61,,0.61,51.85
04/02/2012,62,61,,0.61,37.82
05/02/2012,66,61,,0.61,40.26
06/02/2012,89,61,,0.61,54.29
07/02/2012,92,61,,0.61,56.12
08/02/2012,72,61,,0.61,43.92
09/02/2012,77,61,,0.61,46.97
10/02/2012,92,61,,0.61,56.12
11/02/2012,65,61,,0.61,39.65
12/02/2012,66,61,,0.61,40.26
13/02/2012,65,61,,0.61,39.65
14/02/2012,66,61,,0.61,40.26
15/02/2012,73,61,,0.61,44.53
16/02/2012,86,61,,0.61,52.46
17/02/2012,85,61,,0.61,51.85
18/02/2012,63,61,,0.61,38.43
19/02/2012,60,61,,0.61,36.6
20/02/2012,95,61,,0.61,57.95
21/02/2012,72,61,,0.61,43.92
22/02/2012,82,61,,0.61,50.02
23/02/2012,83,61,,0.61,50.63
24/02/2012,90,61,,0.61,54.9
25/02/2012,58,61,,0.61,35.38
26/02/2012,68,61,,0.61,41.48
27/02/2012,64,61,,0.61,39.04
28/02/2012,100,61,,0.61,61
29/02/2012,91,61,,0.61,55.51
01/03/2012,60,63,FALSE,0.63,37.8
02/03/2012,61,63,,0.63,38.43
03/03/2012,42,63,,0.63,26.46
04/03/2012,51,63,,0.63,32.13
05/03/2012,46,63,,0.63,28.98
06/03/2012,43,63,,0.63,27.09
07/03/2012,35,63,,0.63,22.05
08/03/2012,52,63,,0.63,32.76
09/03/2012,50,63,,0.63,31.5
10/03/2012,43,63,,0.63,27.09
11/03/2012,25,63,,0.63,15.75
12/03/2012,57,63,,0.63,35.91
13/03/2012,54,63,,0.63,34.02
14/03/2012,57,63,,0.63,35.91
15/03/2012,61,63,,0.63,38.43
16/03/2012,53,63,,0.63,33.39
17/03/2012,43,63,,0.63,27.09
18/03/2012,45,63,,0.63,28.35
19/03/2012,58,63,,0.63,36.54
20/03/2012,48,63,,0.63,30.24
21/03/2012,43,63,,0.63,27.09
22/03/2012,52,63,,0.63,32.76
23/03/2012,49,63,,0.63,30.87
24/03/2012,41,63,,0.63,25.83
25/03/2012,47,63,,0.63,29.61
26/03/2012,52,63,,0.63,32.76
27/03/2012,64,63,,0.63,40.32
28/03/2012,39,63,,0.63,24.57
29/03/2012,60,63,,0.63,37.8
30/03/2012,100,63,,0.63,63
31/03/2012,65,63,,0.63,40.95
01/04/2012,81,63,FALSE,0.63,51.03
02/04/2012,100,63,,0.63,63
03/04/2012,71,63,,0.63,44.73
04/04/2012,78,63,,0.63,49.14
05/04/2012,85,63,,0.63,53.55
06/04/2012,79,63,,0.63,49.77
07/04/2012,69,63,,0.63,43.47
08/04/2012,59,63,,0.63,37.17
09/04/2012,71,63,,0.63,44.73
10/04/2012,84,63,,0.63,52.92
11/04/2012,71,63,,0.63,44.73
12/04/2012,75,63,,0.63,47.25
13/04/2012,93,63,,0.63,58.59
14/04/2012,65,63,,0.63,40.95
15/04/2012,69,63,,0.63,43.47
16/04/2012,78,63,,0.63,49.14
17/04/2012,73,63,,0.63,45.99
18/04/2012,63,63,,0.63,39.69
19/04/2012,75,63,,0.63,47.25
20/04/2012,70,63,,0.63,44.1
21/04/2012,61,63,,0.63,38.43
22/04/2012,54,63,,0.63,34.02
23/04/2012,65,63,,0.63,40.95
24/04/2012,83,63,,0.63,52.29
25/04/2012,64,63,,0.63,40.32
26/04/2012,71,63,,0.63,44.73
27/04/2012,69,63,,0.63,43.47
28/04/2012,55,63,,0.63,34.65
29/04/2012,59,63,,0.63,37.17
30/04/2012,74,63,,0.63,46.62
01/05/2012,85,64,FALSE,0.64,54.4
02/05/2012,84,64,,0.64,53.76
03/05/2012,80,64,,0.64,51.2
04/05/2012,84,64,,0.64,53.76
05/05/2012,78,64,,0.64,49.92
06/05/2012,62,64,,0.64,39.68
07/05/2012,95,64,,0.64,60.8
08/05/2012,82,64,,0.64,52.48
09/05/2012,80,64,,0.64,51.2
10/05/2012,88,64,,0.64,56.32
11/05/2012,82,64,,0.64,52.48
12/05/2012,69,64,,0.64,44.16
13/05/2012,70,64,,0.64,44.8
14/05/2012,86,64,,0.64,55.04
15/05/2012,85,64,,0.64,54.4
16/05/2012,93,64,,0.64,59.52
17/05/2012,88,64,,0.64,56.32
18/05/2012,86,64,,0.64,55.04
19/05/2012,63,64,,0.64,40.32
20/05/2012,68,64,,0.64,43.52
21/05/2012,75,64,,0.64,48
22/05/2012,84,64,,0.64,53.76
23/05/2012,91,64,,0.64,58.24
24/05/2012,73,64,,0.64,46.72
25/05/2012,80,64,,0.64,51.2
26/05/2012,63,64,,0.64,40.32
27/05/2012,54,64,,0.64,34.56
28/05/2012,55,64,,0.64,35.2
29/05/2012,75,64,,0.64,48
30/05/2012,100,64,,0.64,64
31/05/2012,97,64,,0.64,62.08
01/06/2012,95,64,FALSE,0.64,60.8
02/06/2012,75,64,,0.64,48
03/06/2012,61,64,,0.64,39.04
04/06/2012,92,64,,0.64,58.88
05/06/2012,84,64,,0.64,53.76
06/06/2012,89,64,,0.64,56.96
07/06/2012,88,64,,0.64,56.32
08/06/2012,70,64,,0.64,44.8
09/06/2012,65,64,,0.64,41.6
10/06/2012,63,64,,0.64,40.32
11/06/2012,88,64,,0.64,56.32
12/06/2012,68,64,,0.64,43.52
13/06/2012,87,64,,0.64,55.68
14/06/2012,100,64,,0.64,64
15/06/2012,71,64,,0.64,45.44
16/06/2012,54,64,,0.64,34.56
17/06/2012,74,64,,0.64,47.36
18/06/2012,82,64,,0.64,52.48
19/06/2012,68,64,,0.64,43.52
20/06/2012,85,64,,0.64,54.4
21/06/2012,94,64,,0.64,60.16
22/06/2012,83,64,,0.64,53.12
23/06/2012,77,64,,0.64,49.28
24/06/2012,59,64,,0.64,37.76
25/06/2012,81,64,,0.64,51.84
26/06/2012,75,64,,0.64,48
27/06/2012,86,64,,0.64,55.04
28/06/2012,83,64,,0.64,53.12
29/06/2012,80,64,,0.64,51.2
30/06/2012,89,64,,0.64,56.96
01/07/2012,78,62,FALSE,0.62,48.36
02/07/2012,76,62,,0.62,47.12
03/07/2012,79,62,,0.62,48.98
04/07/2012,79,62,,0.62,48.98
05/07/2012,82,62,,0.62,50.84
06/07/2012,79,62,,0.62,48.98
07/07/2012,65,62,,0.62,40.3
08/07/2012,63,62,,0.62,39.06
09/07/2012,66,62,,0.62,40.92
10/07/2012,88,62,,0.62,54.56
11/07/2012,71,62,,0.62,44.02
12/07/2012,100,62,,0.62,62
13/07/2012,83,62,,0.62,51.46
14/07/2012,95,62,,0.62,58.9
15/07/2012,73,62,,0.62,45.26
16/07/2012,90,62,,0.62,55.8
17/07/2012,93,62,,0.62,57.66
18/07/2012,85,62,,0.62,52.7
19/07/2012,72,62,,0.62,44.64
20/07/2012,90,62,,0.62,55.8
21/07/2012,59,62,,0.62,36.58
22/07/2012,73,62,,0.62,45.26
23/07/2012,81,62,,0.62,50.22
24/07/2012,79,62,,0.62,48.98
25/07/2012,97,62,,0.62,60.14
26/07/2012,80,62,,0.62,49.6
27/07/2012,83,62,,0.62,51.46
28/07/2012,54,62,,0.62,33.48
29/07/2012,57,62,,0.62,35.34
30/07/2012,71,62,,0.62,44.02
31/07/2012,83,62,,0.62,51.46
01/08/2012,77,64,FALSE,0.64,49.28
02/08/2012,92,64,,0.64,58.88
03/08/2012,99,64,,0.64,63.36
04/08/2012,72,64,,0.64,46.08
05/08/2012,58,64,,0.64,37.12
06/08/2012,61,64,,0.64,39.04
07/08/2012,76,64,,0.64,48.64
08/08/2012,71,64,,0.64,45.44
09/08/2012,81,64,,0.64,51.84
10/08/2012,95,64,,0.64,60.8
11/08/2012,75,64,,0.64,48
12/08/2012,69,64,,0.64,44.16
13/08/2012,81,64,,0.64,51.84
14/08/2012,68,64,,0.64,43.52
15/08/2012,68,64,,0.64,43.52
16/08/2012,100,64,,0.64,64
17/08/2012,70,64,,0.64,44.8
18/08/2012,56,64,,0.64,35.84
19/08/2012,63,64,,0.64,40.32
20/08/2012,89,64,,0.64,56.96
21/08/2012,81,64,,0.64,51.84
22/08/2012,92,64,,0.64,58.88
23/08/2012,70,64,,0.64,44.8
24/08/2012,77,64,,0.64,49.28
25/08/2012,66,64,,0.64,42.24
26/08/2012,59,64,,0.64,37.76
27/08/2012,65,64,,0.64,41.6
28/08/2012,67,64,,0.64,42.88
29/08/2012,77,64,,0.64,49.28
30/08/2012,71,64,,0.64,45.44
