date,low cost_unscaled,low cost_monthly,isPartial,scale,low cost
2010-06-26,59,59,False,0.59,34.809999999999995
2010-06-27,65,65,False,0.65,42.25
2010-06-28,76,76,False,0.76,57.76
2010-06-29,69,69,False,0.69,47.61
2010-06-30,81,81,False,0.81,65.61
2010-07-01,51,51,False,0.51,26.01
2010-07-02,70,70,False,0.7,49.0
2010-07-03,80,80,False,0.8,64.0
2010-07-04,53,53,False,0.53,28.09
2010-07-05,96,96,False,0.96,92.16
2010-07-06,64,64,False,0.64,40.96
2010-07-07,69,69,False,0.69,47.61
2010-07-08,64,64,False,0.64,40.96
2010-07-09,59,59,False,0.59,34.809999999999995
2010-07-10,74,74,False,0.74,54.76
2010-07-11,66,66,False,0.66,43.56
2010-07-12,66,66,False,0.66,43.56
2010-07-13,90,90,False,0.9,81.0
2010-07-14,79,79,False,0.79,62.410000000000004
2010-07-15,74,74,False,0.74,54.76
2010-07-16,53,53,False,0.53,28.09
2010-07-17,47,47,False,0.47,22.09
2010-07-18,76,76,False,0.76,57.76
2010-07-19,76,76,False,0.76,57.76
2010-07-20,65,65,False,0.65,42.25
2010-07-21,73,73,False,0.73,53.29
2010-07-22,72,72,False,0.72,51.839999999999996
2010-07-23,48,48,False,0.48,23.04
2010-07-24,59,59,False,0.59,34.809999999999995
2010-07-25,62,62,False,0.62,38.44
2010-07-26,66,66,False,0.66,43.56
2010-07-27,100,100,False,1.0,100.0
2010-07-28,95,95,False,0.95,90.25
2010-07-29,67,67,False,0.67,44.89
2010-07-30,60,60,False,0.6,36.0
2010-07-31,79,79,False,0.79,62.410000000000004
2010-08-01,34,34,False,0.34,11.56
2010-08-02,100,100,False,1.0,100.0
2010-08-03,72,72,False,0.72,51.839999999999996
2010-08-04,68,68,False,0.68,46.24
2010-08-05,59,59,False,0.59,34.809999999999995
2010-08-06,57,57,False,0.57,32.489999999999995
2010-08-07,54,54,False,0.54,29.160000000000004
2010-08-08,63,63,False,0.63,39.69
2010-08-09,58,58,False,0.58,33.64
2010-08-10,75,75,False,0.75,56.25
2010-08-11,88,88,False,0.88,77.44
2010-08-12,71,71,False,0.71,50.41
2010-08-13,55,55,False,0.55,30.250000000000004
2010-08-14,57,57,False,0.57,32.489999999999995
2010-08-15,42,42,False,0.42,17.64
2010-08-16,50,50,False,0.5,25.0
2010-08-17,64,64,False,0.64,40.96
2010-08-18,61,61,False,0.61,37.21
2010-08-19,79,79,False,0.79,62.410000000000004
2010-08-20,53,53,False,0.53,28.09
2010-08-21,44,44,False,0.44,19.36
2010-08-22,72,72,False,0.72,51.839999999999996
2010-08-23,73,73,False,0.73,53.29
2010-08-24,48,48,False,0.48,23.04
2010-08-25,69,69,False,0.69,47.61
2010-08-26,58,58,False,0.58,33.64
2010-08-27,97,97,False,0.97,94.09
2010-08-28,56,56,False,0.56,31.360000000000003
2010-08-29,64,64,False,0.64,40.96
2010-08-30,85,85,False,0.85,72.25
2010-08-31,52,52,False,0.52,27.04
2010-09-01,83,83,False,0.83,68.89
2010-09-02,62,62,False,0.62,38.44
2010-09-03,97,97,False,0.97,94.09
2010-09-04,67,67,False,0.67,44.89
2010-09-05,61,61,False,0.61,37.21
2010-09-06,95,95,False,0.95,90.25
2010-09-07,83,83,False,0.83,68.89
2010-09-08,60,60,False,0.6,36.0
2010-09-09,83,83,False,0.83,68.89
2010-09-10,47,47,False,0.47,22.09
2010-09-11,35,35,False,0.35,12.25
2010-09-12,64,64,False,0.64,40.96
2010-09-13,69,69,False,0.69,47.61
2010-09-14,83,83,False,0.83,68.89
2010-09-15,73,73,False,0.73,53.29
2010-09-16,55,55,False,0.55,30.250000000000004
2010-09-17,64,64,False,0.64,40.96
2010-09-18,67,67,False,0.67,44.89
2010-09-19,75,75,False,0.75,56.25
2010-09-20,54,54,False,0.54,29.160000000000004
2010-09-21,81,81,False,0.81,65.61
2010-09-22,87,87,False,0.87,75.69
2010-09-23,72,72,False,0.72,51.839999999999996
2010-09-24,56,56,False,0.56,31.360000000000003
2010-09-25,84,84,False,0.84,70.56
2010-09-26,51,51,False,0.51,26.01
2010-09-27,77,77,False,0.77,59.29
2010-09-28,42,42,False,0.42,17.64
2010-09-29,71,71,False,0.71,50.41
2010-09-30,100,100,False,1.0,100.0
2010-10-01,82,82,False,0.82,67.24
2010-10-02,52,52,False,0.52,27.04
2010-10-03,47,47,False,0.47,22.09
2010-10-04,71,71,False,0.71,50.41
2010-10-05,75,75,False,0.75,56.25
2010-10-06,78,78,False,0.78,60.84
2010-10-07,71,71,False,0.71,50.41
2010-10-08,56,56,False,0.56,31.360000000000003
2010-10-09,62,62,False,0.62,38.44
2010-10-10,61,61,False,0.61,37.21
2010-10-11,70,70,False,0.7,49.0
2010-10-12,100,100,False,1.0,100.0
2010-10-13,47,47,False,0.47,22.09
2010-10-14,58,58,False,0.58,33.64
2010-10-15,45,45,False,0.45,20.25
2010-10-16,47,47,False,0.47,22.09
2010-10-17,34,34,False,0.34,11.56
2010-10-18,91,91,False,0.91,82.81
2010-10-19,74,74,False,0.74,54.76
2010-10-20,51,51,False,0.51,26.01
2010-10-21,43,43,False,0.43,18.49
2010-10-22,51,51,False,0.51,26.01
2010-10-23,51,51,False,0.51,26.01
2010-10-24,58,58,False,0.58,33.64
2010-10-25,75,75,False,0.75,56.25
2010-10-26,77,77,False,0.77,59.29
2010-10-27,59,59,False,0.59,34.809999999999995
2010-10-28,60,60,False,0.6,36.0
2010-10-29,65,65,False,0.65,42.25
2010-10-30,17,17,False,0.17,2.89
2010-10-31,53,53,False,0.53,28.09
2010-11-01,89,89,False,0.89,79.21000000000001
2010-11-02,95,95,False,0.95,90.25
2010-11-03,64,64,False,0.64,40.96
2010-11-04,100,100,False,1.0,100.0
2010-11-05,74,74,False,0.74,54.76
2010-11-06,44,44,False,0.44,19.36
2010-11-07,75,75,False,0.75,56.25
2010-11-08,71,71,False,0.71,50.41
2010-11-09,74,74,False,0.74,54.76
2010-11-10,82,82,False,0.82,67.24
2010-11-11,94,94,False,0.94,88.36
2010-11-12,58,58,False,0.58,33.64
2010-11-13,66,66,False,0.66,43.56
2010-11-14,71,71,False,0.71,50.41
2010-11-15,62,62,False,0.62,38.44
2010-11-16,87,87,False,0.87,75.69
2010-11-17,100,100,False,1.0,100.0
2010-11-18,67,67,False,0.67,44.89
2010-11-19,61,61,False,0.61,37.21
2010-11-20,90,90,False,0.9,81.0
2010-11-21,43,43,False,0.43,18.49
2010-11-22,74,74,False,0.74,54.76
2010-11-23,86,86,False,0.86,73.96
2010-11-24,78,78,False,0.78,60.84
2010-11-25,66,66,False,0.66,43.56
2010-11-26,66,66,False,0.66,43.56
2010-11-27,61,61,False,0.61,37.21
2010-11-28,55,55,False,0.55,30.250000000000004
2010-11-29,86,86,False,0.86,73.96
2010-11-30,100,100,False,1.0,100.0
2010-12-01,84,84,False,0.84,70.56
2010-12-02,57,57,False,0.57,32.489999999999995
2010-12-03,66,66,False,0.66,43.56
2010-12-04,28,28,False,0.28,7.840000000000001
2010-12-05,48,48,False,0.48,23.04
2010-12-06,64,64,False,0.64,40.96
2010-12-07,59,59,False,0.59,34.809999999999995
2010-12-08,53,53,False,0.53,28.09
2010-12-09,61,61,False,0.61,37.21
2010-12-10,90,90,False,0.9,81.0
2010-12-11,58,58,False,0.58,33.64
2010-12-12,73,73,False,0.73,53.29
2010-12-13,64,64,False,0.64,40.96
2010-12-14,94,94,False,0.94,88.36
2010-12-15,57,57,False,0.57,32.489999999999995
2010-12-16,92,92,False,0.92,84.64
2010-12-17,86,86,False,0.86,73.96
2010-12-18,76,76,False,0.76,57.76
2010-12-19,72,72,False,0.72,51.839999999999996
2010-12-20,100,100,False,1.0,100.0
2010-12-21,50,50,False,0.5,25.0
2010-12-22,52,52,False,0.52,27.04
2010-12-23,61,61,False,0.61,37.21
2010-12-24,21,21,False,0.21,4.41
2010-12-25,39,39,False,0.39,15.21
2010-12-26,39,39,False,0.39,15.21
2010-12-27,63,63,False,0.63,39.69
2010-12-28,69,69,False,0.69,47.61
2010-12-29,85,85,False,0.85,72.25
2010-12-30,71,71,False,0.71,50.41
2010-12-31,72,72,False,0.72,51.839999999999996
2011-01-01,49,49,False,0.49,24.009999999999998
2011-01-02,65,65,False,0.65,42.25
2011-01-03,85,85,False,0.85,72.25
2011-01-04,96,96,False,0.96,92.16
2011-01-05,100,100,False,1.0,100.0
2011-01-06,87,87,False,0.87,75.69
2011-01-07,96,96,False,0.96,92.16
2011-01-08,66,66,False,0.66,43.56
2011-01-09,82,82,False,0.82,67.24
2011-01-10,80,80,False,0.8,64.0
2011-01-11,71,71,False,0.71,50.41
2011-01-12,82,82,False,0.82,67.24
2011-01-13,81,81,False,0.81,65.61
2011-01-14,63,63,False,0.63,39.69
2011-01-15,89,89,False,0.89,79.21000000000001
2011-01-16,63,63,False,0.63,39.69
2011-01-17,94,94,False,0.94,88.36
2011-01-18,71,71,False,0.71,50.41
2011-01-19,76,76,False,0.76,57.76
2011-01-20,86,86,False,0.86,73.96
2011-01-21,73,73,False,0.73,53.29
2011-01-22,69,69,False,0.69,47.61
2011-01-23,71,71,False,0.71,50.41
2011-01-24,84,84,False,0.84,70.56
2011-01-25,80,80,False,0.8,64.0
2011-01-26,81,81,False,0.81,65.61
2011-01-27,61,61,False,0.61,37.21
2011-01-28,86,86,False,0.86,73.96
2011-01-29,50,50,False,0.5,25.0
2011-01-30,70,70,False,0.7,49.0
2011-01-31,82,82,False,0.82,67.24
2011-02-01,65,65,False,0.65,42.25
2011-02-02,62,62,False,0.62,38.44
2011-02-03,100,100,False,1.0,100.0
2011-02-04,69,69,False,0.69,47.61
2011-02-05,57,57,False,0.57,32.489999999999995
2011-02-06,57,57,False,0.57,32.489999999999995
2011-02-07,70,70,False,0.7,49.0
2011-02-08,70,70,False,0.7,49.0
2011-02-09,71,71,False,0.71,50.41
2011-02-10,66,66,False,0.66,43.56
2011-02-11,60,60,False,0.6,36.0
2011-02-12,72,72,False,0.72,51.839999999999996
2011-02-13,44,44,False,0.44,19.36
2011-02-14,66,66,False,0.66,43.56
2011-02-15,61,61,False,0.61,37.21
2011-02-16,57,57,False,0.57,32.489999999999995
2011-02-17,60,60,False,0.6,36.0
2011-02-18,66,66,False,0.66,43.56
2011-02-19,65,65,False,0.65,42.25
2011-02-20,51,51,False,0.51,26.01
2011-02-21,74,74,False,0.74,54.76
2011-02-22,72,72,False,0.72,51.839999999999996
2011-02-23,77,77,False,0.77,59.29
2011-02-24,68,68,False,0.68,46.24
2011-02-25,80,80,False,0.8,64.0
2011-02-26,69,69,False,0.69,47.61
2011-02-27,62,62,False,0.62,38.44
2011-02-28,59,59,False,0.59,34.809999999999995
2011-03-01,78,78,False,0.78,60.84
2011-03-02,85,85,False,0.85,72.25
2011-03-03,100,100,False,1.0,100.0
2011-03-04,70,70,False,0.7,49.0
2011-03-05,55,55,False,0.55,30.250000000000004
2011-03-06,55,55,False,0.55,30.250000000000004
2011-03-07,57,57,False,0.57,32.489999999999995
2011-03-08,63,63,False,0.63,39.69
2011-03-09,84,84,False,0.84,70.56
2011-03-10,81,81,False,0.81,65.61
2011-03-11,62,62,False,0.62,38.44
2011-03-12,59,59,False,0.59,34.809999999999995
2011-03-13,74,74,False,0.74,54.76
2011-03-14,61,61,False,0.61,37.21
2011-03-15,68,68,False,0.68,46.24
2011-03-16,74,74,False,0.74,54.76
2011-03-17,71,71,False,0.71,50.41
2011-03-18,76,76,False,0.76,57.76
2011-03-19,72,72,False,0.72,51.839999999999996
2011-03-20,59,59,False,0.59,34.809999999999995
2011-03-21,69,69,False,0.69,47.61
2011-03-22,75,75,False,0.75,56.25
2011-03-23,63,63,False,0.63,39.69
2011-03-24,71,71,False,0.71,50.41
2011-03-25,92,92,False,0.92,84.64
2011-03-26,74,74,False,0.74,54.76
2011-03-27,55,55,False,0.55,30.250000000000004
2011-03-28,74,74,False,0.74,54.76
2011-03-29,98,98,False,0.98,96.03999999999999
2011-03-30,59,59,False,0.59,34.809999999999995
2011-03-31,96,96,False,0.96,92.16
2011-04-01,59,59,False,0.59,34.809999999999995
2011-04-02,54,54,False,0.54,29.160000000000004
2011-04-03,70,70,False,0.7,49.0
2011-04-04,74,74,False,0.74,54.76
2011-04-05,66,66,False,0.66,43.56
2011-04-06,75,75,False,0.75,56.25
2011-04-07,66,66,False,0.66,43.56
2011-04-08,78,78,False,0.78,60.84
2011-04-09,58,58,False,0.58,33.64
2011-04-10,64,64,False,0.64,40.96
2011-04-11,76,76,False,0.76,57.76
2011-04-12,75,75,False,0.75,56.25
2011-04-13,72,72,False,0.72,51.839999999999996
2011-04-14,73,73,False,0.73,53.29
2011-04-15,59,59,False,0.59,34.809999999999995
2011-04-16,61,61,False,0.61,37.21
2011-04-17,57,57,False,0.57,32.489999999999995
2011-04-18,78,78,False,0.78,60.84
2011-04-19,76,76,False,0.76,57.76
2011-04-20,71,71,False,0.71,50.41
2011-04-21,74,74,False,0.74,54.76
2011-04-22,55,55,False,0.55,30.250000000000004
2011-04-23,60,60,False,0.6,36.0
2011-04-24,58,58,False,0.58,33.64
2011-04-25,57,57,False,0.57,32.489999999999995
2011-04-26,100,100,False,1.0,100.0
2011-04-27,65,65,False,0.65,42.25
2011-04-28,65,65,False,0.65,42.25
2011-04-29,61,61,False,0.61,37.21
2011-04-30,53,53,False,0.53,28.09
2011-05-01,67,67,False,0.67,44.89
2011-05-02,65,65,False,0.65,42.25
2011-05-03,87,87,False,0.87,75.69
2011-05-04,63,63,False,0.63,39.69
2011-05-05,59,59,False,0.59,34.809999999999995
2011-05-06,80,80,False,0.8,64.0
2011-05-07,42,42,False,0.42,17.64
2011-05-08,51,51,False,0.51,26.01
2011-05-09,73,73,False,0.73,53.29
2011-05-10,71,71,False,0.71,50.41
2011-05-11,72,72,False,0.72,51.839999999999996
2011-05-12,84,84,False,0.84,70.56
2011-05-13,80,80,False,0.8,64.0
2011-05-14,62,62,False,0.62,38.44
2011-05-15,60,60,False,0.6,36.0
2011-05-16,70,70,False,0.7,49.0
2011-05-17,82,82,False,0.82,67.24
2011-05-18,83,83,False,0.83,68.89
2011-05-19,60,60,False,0.6,36.0
2011-05-20,76,76,False,0.76,57.76
2011-05-21,55,55,False,0.55,30.250000000000004
2011-05-22,48,48,False,0.48,23.04
2011-05-23,100,100,False,1.0,100.0
2011-05-24,87,87,False,0.87,75.69
2011-05-25,79,79,False,0.79,62.410000000000004
2011-05-26,88,88,False,0.88,77.44
2011-05-27,74,74,False,0.74,54.76
2011-05-28,57,57,False,0.57,32.489999999999995
2011-05-29,59,59,False,0.59,34.809999999999995
2011-05-30,62,62,False,0.62,38.44
2011-05-31,91,91,False,0.91,82.81
2011-06-01,91,91,False,0.91,82.81
2011-06-02,68,68,False,0.68,46.24
2011-06-03,89,89,False,0.89,79.21000000000001
2011-06-04,61,61,False,0.61,37.21
2011-06-05,78,78,False,0.78,60.84
2011-06-06,95,95,False,0.95,90.25
2011-06-07,83,83,False,0.83,68.89
2011-06-08,89,89,False,0.89,79.21000000000001
2011-06-09,77,77,False,0.77,59.29
2011-06-10,77,77,False,0.77,59.29
2011-06-11,76,76,False,0.76,57.76
2011-06-12,77,77,False,0.77,59.29
2011-06-13,76,76,False,0.76,57.76
2011-06-14,97,97,False,0.97,94.09
2011-06-15,71,71,False,0.71,50.41
2011-06-16,90,90,False,0.9,81.0
2011-06-17,90,90,False,0.9,81.0
2011-06-18,54,54,False,0.54,29.160000000000004
2011-06-19,55,55,False,0.55,30.250000000000004
2011-06-20,94,94,False,0.94,88.36
2011-06-21,77,77,False,0.77,59.29
2011-06-22,95,95,False,0.95,90.25
2011-06-23,67,67,False,0.67,44.89
2011-06-24,52,52,False,0.52,27.04
2011-06-25,41,41,False,0.41,16.81
2011-06-26,65,65,False,0.65,42.25
2011-06-27,78,78,False,0.78,60.84
2011-06-28,100,100,False,1.0,100.0
2011-06-29,81,81,False,0.81,65.61
2011-06-30,98,98,False,0.98,96.03999999999999
2011-07-01,67,67,False,0.67,44.89
2011-07-02,53,53,False,0.53,28.09
2011-07-03,70,70,False,0.7,49.0
2011-07-04,47,47,False,0.47,22.09
2011-07-05,96,96,False,0.96,92.16
2011-07-06,68,68,False,0.68,46.24
2011-07-07,100,100,False,1.0,100.0
2011-07-08,74,74,False,0.74,54.76
2011-07-09,70,70,False,0.7,49.0
2011-07-10,59,59,False,0.59,34.809999999999995
2011-07-11,81,81,False,0.81,65.61
2011-07-12,77,77,False,0.77,59.29
2011-07-13,74,74,False,0.74,54.76
2011-07-14,75,75,False,0.75,56.25
2011-07-15,62,62,False,0.62,38.44
2011-07-16,56,56,False,0.56,31.360000000000003
2011-07-17,65,65,False,0.65,42.25
2011-07-18,89,89,False,0.89,79.21000000000001
2011-07-19,71,71,False,0.71,50.41
2011-07-20,77,77,False,0.77,59.29
2011-07-21,62,62,False,0.62,38.44
2011-07-22,56,56,False,0.56,31.360000000000003
2011-07-23,46,46,False,0.46,21.16
2011-07-24,56,56,False,0.56,31.360000000000003
2011-07-25,95,95,False,0.95,90.25
2011-07-26,74,74,False,0.74,54.76
2011-07-27,81,81,False,0.81,65.61
2011-07-28,66,66,False,0.66,43.56
2011-07-29,57,57,False,0.57,32.489999999999995
2011-07-30,68,68,False,0.68,46.24
2011-07-31,43,43,False,0.43,18.49
2011-08-01,100,100,False,1.0,100.0
2011-08-02,85,85,False,0.85,72.25
2011-08-03,92,92,False,0.92,84.64
2011-08-04,84,84,False,0.84,70.56
2011-08-05,94,94,False,0.94,88.36
2011-08-06,71,71,False,0.71,50.41
2011-08-07,64,64,False,0.64,40.96
2011-08-08,84,84,False,0.84,70.56
2011-08-09,91,91,False,0.91,82.81
2011-08-10,73,73,False,0.73,53.29
2011-08-11,65,65,False,0.65,42.25
2011-08-12,75,75,False,0.75,56.25
2011-08-13,77,77,False,0.77,59.29
2011-08-14,78,78,False,0.78,60.84
2011-08-15,94,94,False,0.94,88.36
2011-08-16,96,96,False,0.96,92.16
2011-08-17,68,68,False,0.68,46.24
2011-08-18,86,86,False,0.86,73.96
2011-08-19,81,81,False,0.81,65.61
2011-08-20,41,41,False,0.41,16.81
2011-08-21,70,70,False,0.7,49.0
2011-08-22,79,79,False,0.79,62.410000000000004
2011-08-23,89,89,False,0.89,79.21000000000001
2011-08-24,99,99,False,0.99,98.01
2011-08-25,79,79,False,0.79,62.410000000000004
2011-08-26,79,79,False,0.79,62.410000000000004
2011-08-27,77,77,False,0.77,59.29
2011-08-28,59,59,False,0.59,34.809999999999995
2011-08-29,88,88,False,0.88,77.44
2011-08-30,65,65,False,0.65,42.25
2011-08-31,72,72,False,0.72,51.839999999999996
2011-09-01,70,70,False,0.7,49.0
2011-09-02,69,69,False,0.69,47.61
2011-09-03,63,63,False,0.63,39.69
2011-09-04,51,51,False,0.51,26.01
2011-09-05,63,63,False,0.63,39.69
2011-09-06,88,88,False,0.88,77.44
2011-09-07,64,64,False,0.64,40.96
2011-09-08,93,93,False,0.93,86.49000000000001
2011-09-09,82,82,False,0.82,67.24
2011-09-10,70,70,False,0.7,49.0
2011-09-11,84,84,False,0.84,70.56
2011-09-12,59,59,False,0.59,34.809999999999995
2011-09-13,70,70,False,0.7,49.0
2011-09-14,50,50,False,0.5,25.0
2011-09-15,84,84,False,0.84,70.56
2011-09-16,65,65,False,0.65,42.25
2011-09-17,43,43,False,0.43,18.49
2011-09-18,44,44,False,0.44,19.36
2011-09-19,84,84,False,0.84,70.56
2011-09-20,70,70,False,0.7,49.0
2011-09-21,69,69,False,0.69,47.61
2011-09-22,83,83,False,0.83,68.89
2011-09-23,77,77,False,0.77,59.29
2011-09-24,71,71,False,0.71,50.41
2011-09-25,62,62,False,0.62,38.44
2011-09-26,100,100,False,1.0,100.0
2011-09-27,75,75,False,0.75,56.25
2011-09-28,79,79,False,0.79,62.410000000000004
2011-09-29,80,80,False,0.8,64.0
2011-09-30,70,70,False,0.7,49.0
2011-10-01,76,76,False,0.76,57.76
2011-10-02,70,70,False,0.7,49.0
2011-10-03,99,99,False,0.99,98.01
2011-10-04,86,86,False,0.86,73.96
2011-10-05,87,87,False,0.87,75.69
2011-10-06,88,88,False,0.88,77.44
2011-10-07,82,82,False,0.82,67.24
2011-10-08,52,52,False,0.52,27.04
2011-10-09,56,56,False,0.56,31.360000000000003
2011-10-10,86,86,False,0.86,73.96
2011-10-11,82,82,False,0.82,67.24
2011-10-12,89,89,False,0.89,79.21000000000001
2011-10-13,72,72,False,0.72,51.839999999999996
2011-10-14,90,90,False,0.9,81.0
2011-10-15,59,59,False,0.59,34.809999999999995
2011-10-16,86,86,False,0.86,73.96
2011-10-17,99,99,False,0.99,98.01
2011-10-18,85,85,False,0.85,72.25
2011-10-19,84,84,False,0.84,70.56
2011-10-20,100,100,False,1.0,100.0
2011-10-21,83,83,False,0.83,68.89
2011-10-22,55,55,False,0.55,30.250000000000004
2011-10-23,74,74,False,0.74,54.76
2011-10-24,87,87,False,0.87,75.69
2011-10-25,63,63,False,0.63,39.69
2011-10-26,75,75,False,0.75,56.25
2011-10-27,76,76,False,0.76,57.76
2011-10-28,64,64,False,0.64,40.96
2011-10-29,66,66,False,0.66,43.56
2011-10-30,69,69,False,0.69,47.61
2011-10-31,74,74,False,0.74,54.76
2011-11-01,81,81,False,0.81,65.61
2011-11-02,66,66,False,0.66,43.56
2011-11-03,67,67,False,0.67,44.89
2011-11-04,69,69,False,0.69,47.61
2011-11-05,68,68,False,0.68,46.24
2011-11-06,79,79,False,0.79,62.410000000000004
2011-11-07,70,70,False,0.7,49.0
2011-11-08,95,95,False,0.95,90.25
2011-11-09,74,74,False,0.74,54.76
2011-11-10,88,88,False,0.88,77.44
2011-11-11,63,63,False,0.63,39.69
2011-11-12,77,77,False,0.77,59.29
2011-11-13,74,74,False,0.74,54.76
2011-11-14,100,100,False,1.0,100.0
2011-11-15,92,92,False,0.92,84.64
2011-11-16,70,70,False,0.7,49.0
2011-11-17,83,83,False,0.83,68.89
2011-11-18,64,64,False,0.64,40.96
2011-11-19,59,59,False,0.59,34.809999999999995
2011-11-20,62,62,False,0.62,38.44
2011-11-21,65,65,False,0.65,42.25
2011-11-22,76,76,False,0.76,57.76
2011-11-23,70,70,False,0.7,49.0
2011-11-24,53,53,False,0.53,28.09
2011-11-25,66,66,False,0.66,43.56
2011-11-26,64,64,False,0.64,40.96
2011-11-27,55,55,False,0.55,30.250000000000004
2011-11-28,91,91,False,0.91,82.81
2011-11-29,80,80,False,0.8,64.0
2011-11-30,73,73,False,0.73,53.29
2011-12-01,91,91,False,0.91,82.81
2011-12-02,76,76,False,0.76,57.76
2011-12-03,72,72,False,0.72,51.839999999999996
2011-12-04,77,77,False,0.77,59.29
2011-12-05,100,100,False,1.0,100.0
2011-12-06,73,73,False,0.73,53.29
2011-12-07,82,82,False,0.82,67.24
2011-12-08,82,82,False,0.82,67.24
2011-12-09,93,93,False,0.93,86.49000000000001
2011-12-10,78,78,False,0.78,60.84
2011-12-11,60,60,False,0.6,36.0
2011-12-12,71,71,False,0.71,50.41
2011-12-13,76,76,False,0.76,57.76
2011-12-14,68,68,False,0.68,46.24
2011-12-15,83,83,False,0.83,68.89
2011-12-16,75,75,False,0.75,56.25
2011-12-17,83,83,False,0.83,68.89
2011-12-18,58,58,False,0.58,33.64
2011-12-19,85,85,False,0.85,72.25
2011-12-20,83,83,False,0.83,68.89
2011-12-21,68,68,False,0.68,46.24
2011-12-22,71,71,False,0.71,50.41
2011-12-23,67,67,False,0.67,44.89
2011-12-24,41,41,False,0.41,16.81
2011-12-25,48,48,False,0.48,23.04
2011-12-26,69,69,False,0.69,47.61
2011-12-27,79,79,False,0.79,62.410000000000004
2011-12-28,83,83,False,0.83,68.89
2011-12-29,74,74,False,0.74,54.76
2011-12-30,63,63,False,0.63,39.69
2011-12-31,67,67,False,0.67,44.89
2012-01-01,52,52,False,0.52,27.04
2012-01-02,87,87,False,0.87,75.69
2012-01-03,93,93,False,0.93,86.49000000000001
2012-01-04,99,99,False,0.99,98.01
2012-01-05,97,97,False,0.97,94.09
2012-01-06,80,80,False,0.8,64.0
2012-01-07,70,70,False,0.7,49.0
2012-01-08,56,56,False,0.56,31.360000000000003
2012-01-09,97,97,False,0.97,94.09
2012-01-10,74,74,False,0.74,54.76
2012-01-11,89,89,False,0.89,79.21000000000001
2012-01-12,75,75,False,0.75,56.25
2012-01-13,73,73,False,0.73,53.29
2012-01-14,69,69,False,0.69,47.61
2012-01-15,73,73,False,0.73,53.29
2012-01-16,97,97,False,0.97,94.09
2012-01-17,88,88,False,0.88,77.44
2012-01-18,75,75,False,0.75,56.25
2012-01-19,73,73,False,0.73,53.29
2012-01-20,68,68,False,0.68,46.24
2012-01-21,51,51,False,0.51,26.01
2012-01-22,64,64,False,0.64,40.96
2012-01-23,75,75,False,0.75,56.25
2012-01-24,92,92,False,0.92,84.64
2012-01-25,86,86,False,0.86,73.96
2012-01-26,68,68,False,0.68,46.24
2012-01-27,88,88,False,0.88,77.44
2012-01-28,80,80,False,0.8,64.0
2012-01-29,67,67,False,0.67,44.89
2012-01-30,100,100,False,1.0,100.0
2012-01-31,89,89,False,0.89,79.21000000000001
2012-02-01,100,100,False,1.0,100.0
2012-02-02,86,86,False,0.86,73.96
2012-02-03,76,76,False,0.76,57.76
2012-02-04,48,48,False,0.48,23.04
2012-02-05,58,58,False,0.58,33.64
2012-02-06,69,69,False,0.69,47.61
2012-02-07,74,74,False,0.74,54.76
2012-02-08,61,61,False,0.61,37.21
2012-02-09,61,61,False,0.61,37.21
2012-02-10,52,52,False,0.52,27.04
2012-02-11,50,50,False,0.5,25.0
2012-02-12,58,58,False,0.58,33.64
2012-02-13,76,76,False,0.76,57.76
2012-02-14,63,63,False,0.63,39.69
2012-02-15,45,45,False,0.45,20.25
2012-02-16,73,73,False,0.73,53.29
2012-02-17,66,66,False,0.66,43.56
2012-02-18,51,51,False,0.51,26.01
2012-02-19,61,61,False,0.61,37.21
2012-02-20,72,72,False,0.72,51.839999999999996
2012-02-21,58,58,False,0.58,33.64
2012-02-22,80,80,False,0.8,64.0
2012-02-23,83,83,False,0.83,68.89
2012-02-24,72,72,False,0.72,51.839999999999996
