date,DONATION_unscaled,DONATION_monthly,isPartial,scale,DONATION
2010-04-04,69,58.0,,0.58,40.019999999999996
2010-04-05,82,58.0,,0.58,47.559999999999995
2010-04-06,94,58.0,,0.58,54.519999999999996
2010-04-07,80,58.0,,0.58,46.4
2010-04-08,75,58.0,,0.58,43.5
2010-04-09,71,58.0,,0.58,41.18
2010-04-10,72,58.0,,0.58,41.76
2010-04-11,81,58.0,,0.58,46.98
2010-04-12,85,58.0,,0.58,49.3
2010-04-13,97,58.0,,0.58,56.26
2010-04-14,95,58.0,,0.58,55.099999999999994
2010-04-15,90,58.0,,0.58,52.199999999999996
2010-04-16,95,58.0,,0.58,55.099999999999994
2010-04-17,78,58.0,,0.58,45.239999999999995
2010-04-18,66,58.0,,0.58,38.279999999999994
2010-04-19,76,58.0,,0.58,44.08
2010-04-20,85,58.0,,0.58,49.3
2010-04-21,78,58.0,,0.58,45.239999999999995
2010-04-22,95,58.0,,0.58,55.099999999999994
2010-04-23,64,58.0,,0.58,37.12
2010-04-24,41,58.0,,0.58,23.779999999999998
2010-04-25,67,58.0,,0.58,38.86
2010-04-26,86,58.0,,0.58,49.879999999999995
2010-04-27,84,58.0,,0.58,48.72
2010-04-28,89,58.0,,0.58,51.62
2010-04-29,100,58.0,,0.58,57.99999999999999
2010-04-30,64,58.0,,0.58,37.12
2010-05-01,68,49.0,False,0.49,33.32
2010-05-02,79,49.0,,0.49,38.71
2010-05-03,81,49.0,,0.49,39.69
2010-05-04,96,49.0,,0.49,47.04
2010-05-05,100,49.0,,0.49,49.0
2010-05-06,85,49.0,,0.49,41.65
2010-05-07,86,49.0,,0.49,42.14
2010-05-08,83,49.0,,0.49,40.67
2010-05-09,64,49.0,,0.49,31.36
2010-05-10,71,49.0,,0.49,34.79
2010-05-11,96,49.0,,0.49,47.04
2010-05-12,91,49.0,,0.49,44.589999999999996
2010-05-13,86,49.0,,0.49,42.14
2010-05-14,89,49.0,,0.49,43.61
2010-05-15,83,49.0,,0.49,40.67
2010-05-16,62,49.0,,0.49,30.38
2010-05-17,92,49.0,,0.49,45.08
2010-05-18,84,49.0,,0.49,41.16
2010-05-19,80,49.0,,0.49,39.2
2010-05-20,79,49.0,,0.49,38.71
2010-05-21,83,49.0,,0.49,40.67
2010-05-22,81,49.0,,0.49,39.69
2010-05-23,72,49.0,,0.49,35.28
2010-05-24,94,49.0,,0.49,46.06
2010-05-25,94,49.0,,0.49,46.06
2010-05-26,72,49.0,,0.49,35.28
2010-05-27,81,49.0,,0.49,39.69
2010-05-28,81,49.0,,0.49,39.69
2010-05-29,67,49.0,,0.49,32.83
2010-05-30,73,49.0,,0.49,35.769999999999996
2010-05-31,75,49.0,,0.49,36.75
2010-06-01,84,51.0,False,0.51,42.84
2010-06-02,86,51.0,,0.51,43.86
2010-06-03,80,51.0,,0.51,40.8
2010-06-04,73,51.0,,0.51,37.230000000000004
2010-06-05,53,51.0,,0.51,27.03
2010-06-06,64,51.0,,0.51,32.64
2010-06-07,89,51.0,,0.51,45.39
2010-06-08,72,51.0,,0.51,36.72
2010-06-09,76,51.0,,0.51,38.76
2010-06-10,78,51.0,,0.51,39.78
2010-06-11,63,51.0,,0.51,32.13
2010-06-12,81,51.0,,0.51,41.31
2010-06-13,64,51.0,,0.51,32.64
2010-06-14,100,51.0,,0.51,51.0
2010-06-15,70,51.0,,0.51,35.7
2010-06-16,76,51.0,,0.51,38.76
2010-06-17,67,51.0,,0.51,34.17
2010-06-18,69,51.0,,0.51,35.19
2010-06-19,43,51.0,,0.51,21.93
2010-06-20,48,51.0,,0.51,24.48
2010-06-21,75,51.0,,0.51,38.25
2010-06-22,81,51.0,,0.51,41.31
2010-06-23,76,51.0,,0.51,38.76
2010-06-24,81,51.0,,0.51,41.31
2010-06-25,62,51.0,,0.51,31.62
2010-06-26,52,51.0,,0.51,26.52
2010-06-27,63,51.0,,0.51,32.13
2010-06-28,72,51.0,,0.51,36.72
2010-06-29,81,51.0,,0.51,41.31
2010-06-30,83,51.0,,0.51,42.33
2010-07-01,62,46.0,False,0.46,28.52
2010-07-02,71,46.0,,0.46,32.660000000000004
2010-07-03,52,46.0,,0.46,23.92
2010-07-04,43,46.0,,0.46,19.78
2010-07-05,62,46.0,,0.46,28.52
2010-07-06,80,46.0,,0.46,36.800000000000004
2010-07-07,75,46.0,,0.46,34.5
2010-07-08,71,46.0,,0.46,32.660000000000004
2010-07-09,84,46.0,,0.46,38.64
2010-07-10,69,46.0,,0.46,31.740000000000002
2010-07-11,82,46.0,,0.46,37.72
2010-07-12,82,46.0,,0.46,37.72
2010-07-13,88,46.0,,0.46,40.480000000000004
2010-07-14,81,46.0,,0.46,37.260000000000005
2010-07-15,66,46.0,,0.46,30.360000000000003
2010-07-16,86,46.0,,0.46,39.56
2010-07-17,71,46.0,,0.46,32.660000000000004
2010-07-18,63,46.0,,0.46,28.98
2010-07-19,86,46.0,,0.46,39.56
2010-07-20,78,46.0,,0.46,35.88
2010-07-21,100,46.0,,0.46,46.0
2010-07-22,67,46.0,,0.46,30.82
2010-07-23,82,46.0,,0.46,37.72
2010-07-24,68,46.0,,0.46,31.28
2010-07-25,65,46.0,,0.46,29.900000000000002
2010-07-26,97,46.0,,0.46,44.620000000000005
2010-07-27,75,46.0,,0.46,34.5
2010-07-28,94,46.0,,0.46,43.24
2010-07-29,85,46.0,,0.46,39.1
2010-07-30,76,46.0,,0.46,34.96
2010-07-31,72,46.0,,0.46,33.120000000000005
2010-08-01,68,48.0,False,0.48,32.64
2010-08-02,84,48.0,,0.48,40.32
2010-08-03,91,48.0,,0.48,43.68
2010-08-04,88,48.0,,0.48,42.239999999999995
2010-08-05,91,48.0,,0.48,43.68
2010-08-06,50,48.0,,0.48,24.0
2010-08-07,79,48.0,,0.48,37.92
2010-08-08,65,48.0,,0.48,31.2
2010-08-09,86,48.0,,0.48,41.28
2010-08-10,87,48.0,,0.48,41.76
2010-08-11,82,48.0,,0.48,39.36
2010-08-12,73,48.0,,0.48,35.04
2010-08-13,64,48.0,,0.48,30.72
2010-08-14,60,48.0,,0.48,28.799999999999997
2010-08-15,85,48.0,,0.48,40.8
2010-08-16,94,48.0,,0.48,45.12
2010-08-17,82,48.0,,0.48,39.36
2010-08-18,100,48.0,,0.48,48.0
2010-08-19,93,48.0,,0.48,44.64
2010-08-20,96,48.0,,0.48,46.08
2010-08-21,59,48.0,,0.48,28.32
2010-08-22,70,48.0,,0.48,33.6
2010-08-23,93,48.0,,0.48,44.64
2010-08-24,80,48.0,,0.48,38.4
2010-08-25,78,48.0,,0.48,37.44
2010-08-26,84,48.0,,0.48,40.32
2010-08-27,78,48.0,,0.48,37.44
2010-08-28,63,48.0,,0.48,30.24
2010-08-29,62,48.0,,0.48,29.759999999999998
2010-08-30,83,48.0,,0.48,39.839999999999996
2010-08-31,81,48.0,,0.48,38.879999999999995
2010-09-01,82,46.0,False,0.46,37.72
2010-09-02,74,46.0,,0.46,34.04
2010-09-03,66,46.0,,0.46,30.360000000000003
2010-09-04,55,46.0,,0.46,25.3
2010-09-05,74,46.0,,0.46,34.04
2010-09-06,53,46.0,,0.46,24.380000000000003
2010-09-07,85,46.0,,0.46,39.1
2010-09-08,68,46.0,,0.46,31.28
2010-09-09,72,46.0,,0.46,33.120000000000005
2010-09-10,75,46.0,,0.46,34.5
2010-09-11,63,46.0,,0.46,28.98
2010-09-12,62,46.0,,0.46,28.52
2010-09-13,100,46.0,,0.46,46.0
2010-09-14,71,46.0,,0.46,32.660000000000004
2010-09-15,62,46.0,,0.46,28.52
2010-09-16,77,46.0,,0.46,35.42
2010-09-17,70,46.0,,0.46,32.2
2010-09-18,55,46.0,,0.46,25.3
2010-09-19,51,46.0,,0.46,23.46
2010-09-20,75,46.0,,0.46,34.5
2010-09-21,78,46.0,,0.46,35.88
2010-09-22,61,46.0,,0.46,28.060000000000002
2010-09-23,75,46.0,,0.46,34.5
2010-09-24,80,46.0,,0.46,36.800000000000004
2010-09-25,59,46.0,,0.46,27.14
2010-09-26,63,46.0,,0.46,28.98
2010-09-27,97,46.0,,0.46,44.620000000000005
2010-09-28,86,46.0,,0.46,39.56
2010-09-29,73,46.0,,0.46,33.58
2010-09-30,88,46.0,,0.46,40.480000000000004
2010-10-01,76,47.0,False,0.47,35.72
2010-10-02,50,47.0,,0.47,23.5
2010-10-03,47,47.0,,0.47,22.09
2010-10-04,73,47.0,,0.47,34.309999999999995
2010-10-05,75,47.0,,0.47,35.25
2010-10-06,100,47.0,,0.47,47.0
2010-10-07,70,47.0,,0.47,32.9
2010-10-08,71,47.0,,0.47,33.37
2010-10-09,60,47.0,,0.47,28.2
2010-10-10,49,47.0,,0.47,23.029999999999998
2010-10-11,77,47.0,,0.47,36.19
2010-10-12,93,47.0,,0.47,43.71
2010-10-13,87,47.0,,0.47,40.89
2010-10-14,85,47.0,,0.47,39.949999999999996
2010-10-15,61,47.0,,0.47,28.669999999999998
2010-10-16,44,47.0,,0.47,20.68
2010-10-17,68,47.0,,0.47,31.959999999999997
2010-10-18,90,47.0,,0.47,42.3
2010-10-19,74,47.0,,0.47,34.78
2010-10-20,83,47.0,,0.47,39.01
2010-10-21,81,47.0,,0.47,38.07
2010-10-22,83,47.0,,0.47,39.01
2010-10-23,64,47.0,,0.47,30.08
2010-10-24,56,47.0,,0.47,26.32
2010-10-25,86,47.0,,0.47,40.419999999999995
2010-10-26,78,47.0,,0.47,36.66
2010-10-27,91,47.0,,0.47,42.769999999999996
2010-10-28,94,47.0,,0.47,44.18
2010-10-29,68,47.0,,0.47,31.959999999999997
2010-10-30,56,47.0,,0.47,26.32
2010-10-31,46,47.0,,0.47,21.619999999999997
2010-11-01,77,52.0,False,0.52,40.04
2010-11-02,75,52.0,,0.52,39.0
2010-11-03,75,52.0,,0.52,39.0
2010-11-04,70,52.0,,0.52,36.4
2010-11-05,85,52.0,,0.52,44.2
2010-11-06,64,52.0,,0.52,33.28
2010-11-07,48,52.0,,0.52,24.96
2010-11-08,89,52.0,,0.52,46.28
2010-11-09,86,52.0,,0.52,44.72
2010-11-10,69,52.0,,0.52,35.88
2010-11-11,68,52.0,,0.52,35.36
2010-11-12,85,52.0,,0.52,44.2
2010-11-13,71,52.0,,0.52,36.92
2010-11-14,58,52.0,,0.52,30.16
2010-11-15,77,52.0,,0.52,40.04
2010-11-16,87,52.0,,0.52,45.24
2010-11-17,83,52.0,,0.52,43.160000000000004
2010-11-18,100,52.0,,0.52,52.0
2010-11-19,65,52.0,,0.52,33.800000000000004
2010-11-20,65,52.0,,0.52,33.800000000000004
2010-11-21,57,52.0,,0.52,29.64
2010-11-22,76,52.0,,0.52,39.52
2010-11-23,79,52.0,,0.52,41.08
2010-11-24,57,52.0,,0.52,29.64
2010-11-25,40,52.0,,0.52,20.8
2010-11-26,57,52.0,,0.52,29.64
2010-11-27,65,52.0,,0.52,33.800000000000004
2010-11-28,74,52.0,,0.52,38.480000000000004
2010-11-29,91,52.0,,0.52,47.32
2010-11-30,92,52.0,,0.52,47.84
2010-12-01,75,51.0,False,0.51,38.25
2010-12-02,69,51.0,,0.51,35.19
2010-12-03,71,51.0,,0.51,36.21
2010-12-04,81,51.0,,0.51,41.31
2010-12-05,70,51.0,,0.51,35.7
2010-12-06,100,51.0,,0.51,51.0
2010-12-07,96,51.0,,0.51,48.96
2010-12-08,100,51.0,,0.51,51.0
2010-12-09,91,51.0,,0.51,46.410000000000004
2010-12-10,94,51.0,,0.51,47.94
2010-12-11,70,51.0,,0.51,35.7
2010-12-12,73,51.0,,0.51,37.230000000000004
2010-12-13,68,51.0,,0.51,34.68
2010-12-14,84,51.0,,0.51,42.84
2010-12-15,66,51.0,,0.51,33.660000000000004
2010-12-16,68,51.0,,0.51,34.68
2010-12-17,96,51.0,,0.51,48.96
2010-12-18,62,51.0,,0.51,31.62
2010-12-19,48,51.0,,0.51,24.48
2010-12-20,77,51.0,,0.51,39.27
2010-12-21,65,51.0,,0.51,33.15
2010-12-22,68,51.0,,0.51,34.68
2010-12-23,83,51.0,,0.51,42.33
2010-12-24,62,51.0,,0.51,31.62
2010-12-25,24,51.0,,0.51,12.24
2010-12-26,51,51.0,,0.51,26.01
2010-12-27,71,51.0,,0.51,36.21
2010-12-28,65,51.0,,0.51,33.15
2010-12-29,81,51.0,,0.51,41.31
2010-12-30,97,51.0,,0.51,49.47
2010-12-31,84,51.0,,0.51,42.84
2011-01-01,64,56.0,False,0.56,35.84
2011-01-02,81,56.0,,0.56,45.36000000000001
2011-01-03,87,56.0,,0.56,48.720000000000006
2011-01-04,90,56.0,,0.56,50.400000000000006
2011-01-05,88,56.0,,0.56,49.28
2011-01-06,97,56.0,,0.56,54.32000000000001
2011-01-07,79,56.0,,0.56,44.24
2011-01-08,77,56.0,,0.56,43.120000000000005
2011-01-09,65,56.0,,0.56,36.400000000000006
2011-01-10,79,56.0,,0.56,44.24
2011-01-11,100,56.0,,0.56,56.00000000000001
2011-01-12,82,56.0,,0.56,45.92
2011-01-13,74,56.0,,0.56,41.440000000000005
2011-01-14,83,56.0,,0.56,46.480000000000004
2011-01-15,77,56.0,,0.56,43.120000000000005
2011-01-16,60,56.0,,0.56,33.6
2011-01-17,89,56.0,,0.56,49.84
2011-01-18,95,56.0,,0.56,53.2
2011-01-19,86,56.0,,0.56,48.160000000000004
2011-01-20,79,56.0,,0.56,44.24
2011-01-21,80,56.0,,0.56,44.800000000000004
2011-01-22,82,56.0,,0.56,45.92
2011-01-23,68,56.0,,0.56,38.080000000000005
2011-01-24,83,56.0,,0.56,46.480000000000004
2011-01-25,100,56.0,,0.56,56.00000000000001
2011-01-26,96,56.0,,0.56,53.760000000000005
2011-01-27,96,56.0,,0.56,53.760000000000005
2011-01-28,87,56.0,,0.56,48.720000000000006
2011-01-29,94,56.0,,0.56,52.64000000000001
2011-01-30,83,56.0,,0.56,46.480000000000004
2011-01-31,91,56.0,,0.56,50.96000000000001
2011-02-01,76,54.0,False,0.54,41.040000000000006
2011-02-02,96,54.0,,0.54,51.84
2011-02-03,66,54.0,,0.54,35.64
2011-02-04,59,54.0,,0.54,31.860000000000003
2011-02-05,69,54.0,,0.54,37.260000000000005
2011-02-06,36,54.0,,0.54,19.44
2011-02-07,69,54.0,,0.54,37.260000000000005
2011-02-08,92,54.0,,0.54,49.68000000000001
2011-02-09,100,54.0,,0.54,54.0
2011-02-10,57,54.0,,0.54,30.78
2011-02-11,66,54.0,,0.54,35.64
2011-02-12,88,54.0,,0.54,47.52
2011-02-13,65,54.0,,0.54,35.1
2011-02-14,74,54.0,,0.54,39.96
2011-02-15,70,54.0,,0.54,37.800000000000004
2011-02-16,75,54.0,,0.54,40.5
2011-02-17,85,54.0,,0.54,45.900000000000006
2011-02-18,78,54.0,,0.54,42.120000000000005
2011-02-19,97,54.0,,0.54,52.38
2011-02-20,71,54.0,,0.54,38.34
2011-02-21,85,54.0,,0.54,45.900000000000006
2011-02-22,76,54.0,,0.54,41.040000000000006
2011-02-23,72,54.0,,0.54,38.88
2011-02-24,74,54.0,,0.54,39.96
2011-02-25,77,54.0,,0.54,41.580000000000005
2011-02-26,60,54.0,,0.54,32.400000000000006
2011-02-27,95,54.0,,0.54,51.300000000000004
2011-02-28,65,54.0,,0.54,35.1
2011-03-01,73,68.0,False,0.68,49.64
2011-03-02,61,68.0,,0.68,41.480000000000004
2011-03-03,56,68.0,,0.68,38.080000000000005
2011-03-04,62,68.0,,0.68,42.160000000000004
2011-03-05,60,68.0,,0.68,40.800000000000004
2011-03-06,56,68.0,,0.68,38.080000000000005
2011-03-07,79,68.0,,0.68,53.720000000000006
2011-03-08,68,68.0,,0.68,46.24
2011-03-09,69,68.0,,0.68,46.92
2011-03-10,72,68.0,,0.68,48.96
2011-03-11,61,68.0,,0.68,41.480000000000004
2011-03-12,77,68.0,,0.68,52.36000000000001
2011-03-13,80,68.0,,0.68,54.400000000000006
2011-03-14,93,68.0,,0.68,63.24
2011-03-15,100,68.0,,0.68,68.0
2011-03-16,84,68.0,,0.68,57.120000000000005
2011-03-17,81,68.0,,0.68,55.080000000000005
2011-03-18,83,68.0,,0.68,56.440000000000005
2011-03-19,92,68.0,,0.68,62.56
2011-03-20,60,68.0,,0.68,40.800000000000004
2011-03-21,69,68.0,,0.68,46.92
2011-03-22,80,68.0,,0.68,54.400000000000006
2011-03-23,71,68.0,,0.68,48.28
2011-03-24,73,68.0,,0.68,49.64
2011-03-25,70,68.0,,0.68,47.6
2011-03-26,77,68.0,,0.68,52.36000000000001
2011-03-27,71,68.0,,0.68,48.28
2011-03-28,81,68.0,,0.68,55.080000000000005
2011-03-29,76,68.0,,0.68,51.68000000000001
2011-03-30,77,68.0,,0.68,52.36000000000001
2011-03-31,64,68.0,,0.68,43.52
2011-04-01,73,61.0,False,0.61,44.53
2011-04-02,72,61.0,,0.61,43.92
2011-04-03,83,61.0,,0.61,50.629999999999995
2011-04-04,84,61.0,,0.61,51.24
2011-04-05,73,61.0,,0.61,44.53
2011-04-06,87,61.0,,0.61,53.07
2011-04-07,83,61.0,,0.61,50.629999999999995
2011-04-08,81,61.0,,0.61,49.41
2011-04-09,76,61.0,,0.61,46.36
2011-04-10,77,61.0,,0.61,46.97
2011-04-11,97,61.0,,0.61,59.17
2011-04-12,100,61.0,,0.61,61.0
2011-04-13,84,61.0,,0.61,51.24
2011-04-14,84,61.0,,0.61,51.24
2011-04-15,88,61.0,,0.61,53.68
2011-04-16,63,61.0,,0.61,38.43
2011-04-17,72,61.0,,0.61,43.92
2011-04-18,84,61.0,,0.61,51.24
2011-04-19,81,61.0,,0.61,49.41
2011-04-20,65,61.0,,0.61,39.65
2011-04-21,74,61.0,,0.61,45.14
2011-04-22,61,61.0,,0.61,37.21
2011-04-23,50,61.0,,0.61,30.5
2011-04-24,44,61.0,,0.61,26.84
2011-04-25,69,61.0,,0.61,42.089999999999996
2011-04-26,67,61.0,,0.61,40.87
2011-04-27,81,61.0,,0.61,49.41
2011-04-28,70,61.0,,0.61,42.699999999999996
2011-04-29,71,61.0,,0.61,43.31
2011-04-30,79,61.0,,0.61,48.19
2011-05-01,73,54.0,False,0.54,39.42
2011-05-02,83,54.0,,0.54,44.82
2011-05-03,85,54.0,,0.54,45.900000000000006
2011-05-04,80,54.0,,0.54,43.2
2011-05-05,84,54.0,,0.54,45.36
2011-05-06,67,54.0,,0.54,36.18
2011-05-07,75,54.0,,0.54,40.5
2011-05-08,64,54.0,,0.54,34.56
2011-05-09,83,54.0,,0.54,44.82
2011-05-10,71,54.0,,0.54,38.34
2011-05-11,85,54.0,,0.54,45.900000000000006
2011-05-12,86,54.0,,0.54,46.440000000000005
2011-05-13,65,54.0,,0.54,35.1
2011-05-14,82,54.0,,0.54,44.28
2011-05-15,63,54.0,,0.54,34.02
2011-05-16,79,54.0,,0.54,42.660000000000004
2011-05-17,76,54.0,,0.54,41.040000000000006
2011-05-18,81,54.0,,0.54,43.74
2011-05-19,78,54.0,,0.54,42.120000000000005
2011-05-20,71,54.0,,0.54,38.34
2011-05-21,63,54.0,,0.54,34.02
2011-05-22,53,54.0,,0.54,28.62
2011-05-23,100,54.0,,0.54,54.0
2011-05-24,90,54.0,,0.54,48.6
2011-05-25,91,54.0,,0.54,49.14
2011-05-26,95,54.0,,0.54,51.300000000000004
2011-05-27,70,54.0,,0.54,37.800000000000004
2011-05-28,72,54.0,,0.54,38.88
2011-05-29,64,54.0,,0.54,34.56
2011-05-30,61,54.0,,0.54,32.940000000000005
2011-05-31,98,54.0,,0.54,52.92
2011-06-01,88,52.0,False,0.52,45.760000000000005
2011-06-02,80,52.0,,0.52,41.6
2011-06-03,81,52.0,,0.52,42.120000000000005
2011-06-04,75,52.0,,0.52,39.0
2011-06-05,69,52.0,,0.52,35.88
2011-06-06,99,52.0,,0.52,51.480000000000004
2011-06-07,100,52.0,,0.52,52.0
2011-06-08,89,52.0,,0.52,46.28
2011-06-09,81,52.0,,0.52,42.120000000000005
2011-06-10,97,52.0,,0.52,50.440000000000005
2011-06-11,73,52.0,,0.52,37.96
2011-06-12,69,52.0,,0.52,35.88
2011-06-13,88,52.0,,0.52,45.760000000000005
2011-06-14,88,52.0,,0.52,45.760000000000005
2011-06-15,84,52.0,,0.52,43.68
2011-06-16,79,52.0,,0.52,41.08
2011-06-17,83,52.0,,0.52,43.160000000000004
2011-06-18,69,52.0,,0.52,35.88
2011-06-19,69,52.0,,0.52,35.88
2011-06-20,86,52.0,,0.52,44.72
2011-06-21,76,52.0,,0.52,39.52
2011-06-22,85,52.0,,0.52,44.2
2011-06-23,84,52.0,,0.52,43.68
2011-06-24,87,52.0,,0.52,45.24
2011-06-25,67,52.0,,0.52,34.84
2011-06-26,74,52.0,,0.52,38.480000000000004
2011-06-27,94,52.0,,0.52,48.88
2011-06-28,83,52.0,,0.52,43.160000000000004
2011-06-29,74,52.0,,0.52,38.480000000000004
2011-06-30,80,52.0,,0.52,41.6
2011-07-01,77,53.0,False,0.53,40.81
2011-07-02,63,53.0,,0.53,33.39
2011-07-03,48,53.0,,0.53,25.44
2011-07-04,55,53.0,,0.53,29.150000000000002
2011-07-05,89,53.0,,0.53,47.17
2011-07-06,82,53.0,,0.53,43.46
2011-07-07,78,53.0,,0.53,41.34
2011-07-08,69,53.0,,0.53,36.57
2011-07-09,78,53.0,,0.53,41.34
2011-07-10,70,53.0,,0.53,37.1
2011-07-11,84,53.0,,0.53,44.52
2011-07-12,90,53.0,,0.53,47.7
2011-07-13,84,53.0,,0.53,44.52
2011-07-14,76,53.0,,0.53,40.28
2011-07-15,68,53.0,,0.53,36.04
2011-07-16,83,53.0,,0.53,43.99
2011-07-17,64,53.0,,0.53,33.92
2011-07-18,93,53.0,,0.53,49.29
2011-07-19,90,53.0,,0.53,47.7
2011-07-20,100,53.0,,0.53,53.0
2011-07-21,69,53.0,,0.53,36.57
2011-07-22,72,53.0,,0.53,38.160000000000004
2011-07-23,75,53.0,,0.53,39.75
2011-07-24,59,53.0,,0.53,31.270000000000003
2011-07-25,96,53.0,,0.53,50.88
2011-07-26,91,53.0,,0.53,48.230000000000004
2011-07-27,79,53.0,,0.53,41.870000000000005
2011-07-28,76,53.0,,0.53,40.28
2011-07-29,74,53.0,,0.53,39.22
2011-07-30,90,53.0,,0.53,47.7
2011-07-31,68,53.0,,0.53,36.04
2011-08-01,84,52.0,False,0.52,43.68
2011-08-02,83,52.0,,0.52,43.160000000000004
2011-08-03,100,52.0,,0.52,52.0
2011-08-04,82,52.0,,0.52,42.64
2011-08-05,76,52.0,,0.52,39.52
2011-08-06,71,52.0,,0.52,36.92
2011-08-07,62,52.0,,0.52,32.24
2011-08-08,91,52.0,,0.52,47.32
2011-08-09,78,52.0,,0.52,40.56
2011-08-10,83,52.0,,0.52,43.160000000000004
2011-08-11,84,52.0,,0.52,43.68
2011-08-12,66,52.0,,0.52,34.32
2011-08-13,71,52.0,,0.52,36.92
2011-08-14,59,52.0,,0.52,30.68
2011-08-15,89,52.0,,0.52,46.28
2011-08-16,86,52.0,,0.52,44.72
2011-08-17,84,52.0,,0.52,43.68
2011-08-18,78,52.0,,0.52,40.56
2011-08-19,77,52.0,,0.52,40.04
2011-08-20,72,52.0,,0.52,37.44
2011-08-21,62,52.0,,0.52,32.24
2011-08-22,70,52.0,,0.52,36.4
2011-08-23,74,52.0,,0.52,38.480000000000004
2011-08-24,80,52.0,,0.52,41.6
2011-08-25,68,52.0,,0.52,35.36
2011-08-26,62,52.0,,0.52,32.24
2011-08-27,68,52.0,,0.52,35.36
2011-08-28,66,52.0,,0.52,34.32
2011-08-29,68,52.0,,0.52,35.36
2011-08-30,89,52.0,,0.52,46.28
2011-08-31,89,52.0,,0.52,46.28
2011-09-01,77,56.0,False,0.56,43.120000000000005
2011-09-02,67,56.0,,0.56,37.52
2011-09-03,66,56.0,,0.56,36.96
2011-09-04,75,56.0,,0.56,42.00000000000001
2011-09-05,93,56.0,,0.56,52.080000000000005
2011-09-06,98,56.0,,0.56,54.88
2011-09-07,94,56.0,,0.56,52.64000000000001
2011-09-08,70,56.0,,0.56,39.2
2011-09-09,70,56.0,,0.56,39.2
2011-09-10,43,56.0,,0.56,24.080000000000002
2011-09-11,61,56.0,,0.56,34.160000000000004
2011-09-12,89,56.0,,0.56,49.84
2011-09-13,74,56.0,,0.56,41.440000000000005
2011-09-14,82,56.0,,0.56,45.92
2011-09-15,86,56.0,,0.56,48.160000000000004
2011-09-16,87,56.0,,0.56,48.720000000000006
2011-09-17,86,56.0,,0.56,48.160000000000004
2011-09-18,64,56.0,,0.56,35.84
2011-09-19,82,56.0,,0.56,45.92
2011-09-20,100,56.0,,0.56,56.00000000000001
2011-09-21,91,56.0,,0.56,50.96000000000001
2011-09-22,77,56.0,,0.56,43.120000000000005
2011-09-23,81,56.0,,0.56,45.36000000000001
2011-09-24,68,56.0,,0.56,38.080000000000005
2011-09-25,46,56.0,,0.56,25.76
2011-09-26,89,56.0,,0.56,49.84
2011-09-27,72,56.0,,0.56,40.32000000000001
2011-09-28,76,56.0,,0.56,42.56
2011-09-29,77,56.0,,0.56,43.120000000000005
2011-09-30,85,56.0,,0.56,47.6
2011-10-01,80,53.0,False,0.53,42.400000000000006
2011-10-02,50,53.0,,0.53,26.5
2011-10-03,95,53.0,,0.53,50.35
2011-10-04,71,53.0,,0.53,37.63
2011-10-05,66,53.0,,0.53,34.980000000000004
2011-10-06,97,53.0,,0.53,51.410000000000004
2011-10-07,70,53.0,,0.53,37.1
2011-10-08,59,53.0,,0.53,31.270000000000003
2011-10-09,54,53.0,,0.53,28.62
2011-10-10,71,53.0,,0.53,37.63
2011-10-11,91,53.0,,0.53,48.230000000000004
2011-10-12,68,53.0,,0.53,36.04
2011-10-13,77,53.0,,0.53,40.81
2011-10-14,66,53.0,,0.53,34.980000000000004
2011-10-15,49,53.0,,0.53,25.970000000000002
2011-10-16,55,53.0,,0.53,29.150000000000002
2011-10-17,82,53.0,,0.53,43.46
2011-10-18,85,53.0,,0.53,45.050000000000004
2011-10-19,77,53.0,,0.53,40.81
2011-10-20,73,53.0,,0.53,38.690000000000005
2011-10-21,78,53.0,,0.53,41.34
2011-10-22,56,53.0,,0.53,29.68
2011-10-23,60,53.0,,0.53,31.8
2011-10-24,61,53.0,,0.53,32.33
2011-10-25,75,53.0,,0.53,39.75
2011-10-26,100,53.0,,0.53,53.0
2011-10-27,79,53.0,,0.53,41.870000000000005
2011-10-28,63,53.0,,0.53,33.39
2011-10-29,67,53.0,,0.53,35.510000000000005
2011-10-30,63,53.0,,0.53,33.39
2011-10-31,80,53.0,,0.53,42.400000000000006
2011-11-01,100,57.0,False,0.57,56.99999999999999
2011-11-02,91,57.0,,0.57,51.87
2011-11-03,77,57.0,,0.57,43.88999999999999
2011-11-04,80,57.0,,0.57,45.599999999999994
2011-11-05,72,57.0,,0.57,41.04
2011-11-06,62,57.0,,0.57,35.339999999999996
2011-11-07,88,57.0,,0.57,50.16
2011-11-08,82,57.0,,0.57,46.739999999999995
2011-11-09,84,57.0,,0.57,47.879999999999995
2011-11-10,73,57.0,,0.57,41.61
2011-11-11,63,57.0,,0.57,35.91
2011-11-12,60,57.0,,0.57,34.199999999999996
2011-11-13,76,57.0,,0.57,43.31999999999999
2011-11-14,91,57.0,,0.57,51.87
2011-11-15,95,57.0,,0.57,54.15
2011-11-16,93,57.0,,0.57,53.01
2011-11-17,87,57.0,,0.57,49.589999999999996
2011-11-18,79,57.0,,0.57,45.029999999999994
2011-11-19,83,57.0,,0.57,47.309999999999995
2011-11-20,77,57.0,,0.57,43.88999999999999
2011-11-21,98,57.0,,0.57,55.85999999999999
2011-11-22,83,57.0,,0.57,47.309999999999995
2011-11-23,71,57.0,,0.57,40.47
2011-11-24,31,57.0,,0.57,17.669999999999998
