date,GOLD_unscaled,GOLD_monthly,isPartial,scale,GOLD
2017-12-11,87,83.0,,0.83,72.21
2017-12-12,91,83.0,,0.83,75.53
2017-12-13,91,83.0,,0.83,75.53
2017-12-14,91,83.0,,0.83,75.53
2017-12-15,88,83.0,,0.83,73.03999999999999
2017-12-16,98,83.0,,0.83,81.33999999999999
2017-12-17,99,83.0,,0.83,82.17
2017-12-18,94,83.0,,0.83,78.02
2017-12-19,90,83.0,,0.83,74.7
2017-12-20,89,83.0,,0.83,73.86999999999999
2017-12-21,88,83.0,,0.83,73.03999999999999
2017-12-22,94,83.0,,0.83,78.02
2017-12-23,95,83.0,,0.83,78.85
2017-12-24,92,83.0,,0.83,76.36
2017-12-25,100,83.0,,0.83,83.0
2017-12-26,100,83.0,,0.83,83.0
2017-12-27,96,83.0,,0.83,79.67999999999999
2017-12-28,91,83.0,,0.83,75.53
2017-12-29,91,83.0,,0.83,75.53
2017-12-30,96,83.0,,0.83,79.67999999999999
2017-12-31,91,83.0,,0.83,75.53
2018-01-01,82,75.0,False,0.75,61.5
2018-01-02,83,75.0,,0.75,62.25
2018-01-03,84,75.0,,0.75,63.0
2018-01-04,83,75.0,,0.75,62.25
2018-01-05,86,75.0,,0.75,64.5
2018-01-06,100,75.0,,0.75,75.0
2018-01-07,91,75.0,,0.75,68.25
2018-01-08,85,75.0,,0.75,63.75
2018-01-09,81,75.0,,0.75,60.75
2018-01-10,77,75.0,,0.75,57.75
2018-01-11,84,75.0,,0.75,63.0
2018-01-12,82,75.0,,0.75,61.5
2018-01-13,95,75.0,,0.75,71.25
2018-01-14,93,75.0,,0.75,69.75
2018-01-15,90,75.0,,0.75,67.5
2018-01-16,81,75.0,,0.75,60.75
2018-01-17,83,75.0,,0.75,62.25
2018-01-18,82,75.0,,0.75,61.5
2018-01-19,83,75.0,,0.75,62.25
2018-01-20,93,75.0,,0.75,69.75
2018-01-21,87,75.0,,0.75,65.25
2018-01-22,83,75.0,,0.75,62.25
2018-01-23,85,75.0,,0.75,63.75
2018-01-24,85,75.0,,0.75,63.75
2018-01-25,85,75.0,,0.75,63.75
2018-01-26,86,75.0,,0.75,64.5
2018-01-27,98,75.0,,0.75,73.5
2018-01-28,95,75.0,,0.75,71.25
2018-01-29,85,75.0,,0.75,63.75
2018-01-30,85,75.0,,0.75,63.75
2018-01-31,81,75.0,,0.75,60.75
2018-02-01,60,91.0,False,0.91,54.6
2018-02-02,60,91.0,,0.91,54.6
2018-02-03,71,91.0,,0.91,64.61
2018-02-04,66,91.0,,0.91,60.06
2018-02-05,58,91.0,,0.91,52.78
2018-02-06,64,91.0,,0.91,58.24
2018-02-07,62,91.0,,0.91,56.42
2018-02-08,63,91.0,,0.91,57.330000000000005
2018-02-09,67,91.0,,0.91,60.97
2018-02-10,75,91.0,,0.91,68.25
2018-02-11,90,91.0,,0.91,81.9
2018-02-12,83,91.0,,0.91,75.53
2018-02-13,89,91.0,,0.91,80.99000000000001
2018-02-14,100,91.0,,0.91,91.0
2018-02-15,78,91.0,,0.91,70.98
2018-02-16,77,91.0,,0.91,70.07000000000001
2018-02-17,86,91.0,,0.91,78.26
2018-02-18,79,91.0,,0.91,71.89
2018-02-19,74,91.0,,0.91,67.34
2018-02-20,78,91.0,,0.91,70.98
2018-02-21,76,91.0,,0.91,69.16
2018-02-22,87,91.0,,0.91,79.17
2018-02-23,83,91.0,,0.91,75.53
2018-02-24,98,91.0,,0.91,89.18
2018-02-25,92,91.0,,0.91,83.72
2018-02-26,75,91.0,,0.91,68.25
2018-02-27,66,91.0,,0.91,60.06
2018-02-28,64,91.0,,0.91,58.24
2018-03-01,90,76.0,False,0.76,68.4
2018-03-02,86,76.0,,0.76,65.36
2018-03-03,97,76.0,,0.76,73.72
2018-03-04,93,76.0,,0.76,70.68
2018-03-05,91,76.0,,0.76,69.16
2018-03-06,89,76.0,,0.76,67.64
2018-03-07,88,76.0,,0.76,66.88
2018-03-08,88,76.0,,0.76,66.88
2018-03-09,88,76.0,,0.76,66.88
2018-03-10,96,76.0,,0.76,72.96000000000001
2018-03-11,93,76.0,,0.76,70.68
2018-03-12,84,76.0,,0.76,63.84
2018-03-13,86,76.0,,0.76,65.36
2018-03-14,85,76.0,,0.76,64.6
2018-03-15,86,76.0,,0.76,65.36
2018-03-16,89,76.0,,0.76,67.64
2018-03-17,98,76.0,,0.76,74.48
2018-03-18,100,76.0,,0.76,76.0
2018-03-19,87,76.0,,0.76,66.12
2018-03-20,88,76.0,,0.76,66.88
2018-03-21,84,76.0,,0.76,63.84
2018-03-22,85,76.0,,0.76,64.6
2018-03-23,84,76.0,,0.76,63.84
2018-03-24,96,76.0,,0.76,72.96000000000001
2018-03-25,96,76.0,,0.76,72.96000000000001
2018-03-26,90,76.0,,0.76,68.4
2018-03-27,87,76.0,,0.76,66.12
2018-03-28,92,76.0,,0.76,69.92
2018-03-29,82,76.0,,0.76,62.32
2018-03-30,84,76.0,,0.76,63.84
2018-03-31,93,76.0,,0.76,70.68
2018-04-01,87,73.0,False,0.73,63.51
2018-04-02,87,73.0,,0.73,63.51
2018-04-03,86,73.0,,0.73,62.78
2018-04-04,87,73.0,,0.73,63.51
2018-04-05,90,73.0,,0.73,65.7
2018-04-06,88,73.0,,0.73,64.24
2018-04-07,100,73.0,,0.73,73.0
2018-04-08,100,73.0,,0.73,73.0
2018-04-09,90,73.0,,0.73,65.7
2018-04-10,89,73.0,,0.73,64.97
2018-04-11,89,73.0,,0.73,64.97
2018-04-12,88,73.0,,0.73,64.24
2018-04-13,84,73.0,,0.73,61.32
2018-04-14,96,73.0,,0.73,70.08
2018-04-15,96,73.0,,0.73,70.08
2018-04-16,87,73.0,,0.73,63.51
2018-04-17,89,73.0,,0.73,64.97
2018-04-18,86,73.0,,0.73,62.78
2018-04-19,91,73.0,,0.73,66.42999999999999
2018-04-20,87,73.0,,0.73,63.51
2018-04-21,93,73.0,,0.73,67.89
2018-04-22,96,73.0,,0.73,70.08
2018-04-23,86,73.0,,0.73,62.78
2018-04-24,85,73.0,,0.73,62.05
2018-04-25,83,73.0,,0.73,60.589999999999996
2018-04-26,88,73.0,,0.73,64.24
2018-04-27,85,73.0,,0.73,62.05
2018-04-28,87,73.0,,0.73,63.51
2018-04-29,95,73.0,,0.73,69.35
2018-04-30,86,73.0,,0.73,62.78
2018-05-01,78,74.0,False,0.74,57.72
2018-05-02,78,74.0,,0.74,57.72
2018-05-03,76,74.0,,0.74,56.24
2018-05-04,79,74.0,,0.74,58.46
2018-05-05,85,74.0,,0.74,62.9
2018-05-06,85,74.0,,0.74,62.9
2018-05-07,80,74.0,,0.74,59.2
2018-05-08,78,74.0,,0.74,57.72
2018-05-09,78,74.0,,0.74,57.72
2018-05-10,76,74.0,,0.74,56.24
2018-05-11,76,74.0,,0.74,56.24
2018-05-12,85,74.0,,0.74,62.9
2018-05-13,84,74.0,,0.74,62.16
2018-05-14,79,74.0,,0.74,58.46
2018-05-15,79,74.0,,0.74,58.46
2018-05-16,90,74.0,,0.74,66.6
2018-05-17,100,74.0,,0.74,74.0
2018-05-18,94,74.0,,0.74,69.56
2018-05-19,93,74.0,,0.74,68.82
2018-05-20,89,74.0,,0.74,65.86
2018-05-21,80,74.0,,0.74,59.2
2018-05-22,80,74.0,,0.74,59.2
2018-05-23,79,74.0,,0.74,58.46
2018-05-24,79,74.0,,0.74,58.46
2018-05-25,75,74.0,,0.74,55.5
2018-05-26,81,74.0,,0.74,59.94
2018-05-27,85,74.0,,0.74,62.9
2018-05-28,89,74.0,,0.74,65.86
2018-05-29,80,74.0,,0.74,59.2
2018-05-30,75,74.0,,0.74,55.5
2018-05-31,76,74.0,,0.74,56.24
2018-06-01,88,69.0,False,0.69,60.72
2018-06-02,96,69.0,,0.69,66.24
2018-06-03,100,69.0,,0.69,69.0
2018-06-04,89,69.0,,0.69,61.41
2018-06-05,84,69.0,,0.69,57.959999999999994
2018-06-06,86,69.0,,0.69,59.339999999999996
2018-06-07,88,69.0,,0.69,60.72
2018-06-08,85,69.0,,0.69,58.65
2018-06-09,95,69.0,,0.69,65.55
2018-06-10,97,69.0,,0.69,66.92999999999999
2018-06-11,87,69.0,,0.69,60.029999999999994
2018-06-12,90,69.0,,0.69,62.099999999999994
2018-06-13,90,69.0,,0.69,62.099999999999994
2018-06-14,89,69.0,,0.69,61.41
2018-06-15,88,69.0,,0.69,60.72
2018-06-16,92,69.0,,0.69,63.48
2018-06-17,92,69.0,,0.69,63.48
2018-06-18,86,69.0,,0.69,59.339999999999996
2018-06-19,87,69.0,,0.69,60.029999999999994
2018-06-20,84,69.0,,0.69,57.959999999999994
2018-06-21,87,69.0,,0.69,60.029999999999994
2018-06-22,86,69.0,,0.69,59.339999999999996
2018-06-23,94,69.0,,0.69,64.86
2018-06-24,94,69.0,,0.69,64.86
2018-06-25,91,69.0,,0.69,62.78999999999999
2018-06-26,91,69.0,,0.69,62.78999999999999
2018-06-27,88,69.0,,0.69,60.72
2018-06-28,88,69.0,,0.69,60.72
2018-06-29,89,69.0,,0.69,61.41
2018-06-30,90,69.0,,0.69,62.099999999999994
2018-07-01,75,72.0,False,0.72,54.0
2018-07-02,70,72.0,,0.72,50.4
2018-07-03,72,72.0,,0.72,51.839999999999996
2018-07-04,75,72.0,,0.72,54.0
2018-07-05,72,72.0,,0.72,51.839999999999996
2018-07-06,72,72.0,,0.72,51.839999999999996
2018-07-07,76,72.0,,0.72,54.72
2018-07-08,78,72.0,,0.72,56.16
2018-07-09,75,72.0,,0.72,54.0
2018-07-10,73,72.0,,0.72,52.559999999999995
2018-07-11,73,72.0,,0.72,52.559999999999995
2018-07-12,73,72.0,,0.72,52.559999999999995
2018-07-13,73,72.0,,0.72,52.559999999999995
2018-07-14,79,72.0,,0.72,56.879999999999995
2018-07-15,82,72.0,,0.72,59.04
2018-07-16,76,72.0,,0.72,54.72
2018-07-17,78,72.0,,0.72,56.16
2018-07-18,78,72.0,,0.72,56.16
2018-07-19,78,72.0,,0.72,56.16
2018-07-20,78,72.0,,0.72,56.16
2018-07-21,80,72.0,,0.72,57.599999999999994
2018-07-22,100,72.0,,0.72,72.0
2018-07-23,80,72.0,,0.72,57.599999999999994
2018-07-24,77,72.0,,0.72,55.44
2018-07-25,76,72.0,,0.72,54.72
2018-07-26,77,72.0,,0.72,55.44
2018-07-27,75,72.0,,0.72,54.0
2018-07-28,80,72.0,,0.72,57.599999999999994
2018-07-29,83,72.0,,0.72,59.76
2018-07-30,76,72.0,,0.72,54.72
2018-07-31,75,72.0,,0.72,54.0
2018-08-01,89,72.0,False,0.72,64.08
2018-08-02,91,72.0,,0.72,65.52
2018-08-03,91,72.0,,0.72,65.52
2018-08-04,94,72.0,,0.72,67.67999999999999
2018-08-05,96,72.0,,0.72,69.12
2018-08-06,91,72.0,,0.72,65.52
2018-08-07,90,72.0,,0.72,64.8
2018-08-08,88,72.0,,0.72,63.36
2018-08-09,87,72.0,,0.72,62.64
2018-08-10,91,72.0,,0.72,65.52
2018-08-11,99,72.0,,0.72,71.28
2018-08-12,100,72.0,,0.72,72.0
2018-08-13,91,72.0,,0.72,65.52
2018-08-14,93,72.0,,0.72,66.96
2018-08-15,92,72.0,,0.72,66.24
2018-08-16,91,72.0,,0.72,65.52
2018-08-17,92,72.0,,0.72,66.24
2018-08-18,99,72.0,,0.72,71.28
2018-08-19,100,72.0,,0.72,72.0
2018-08-20,90,72.0,,0.72,64.8
2018-08-21,86,72.0,,0.72,61.919999999999995
2018-08-22,84,72.0,,0.72,60.48
2018-08-23,85,72.0,,0.72,61.199999999999996
2018-08-24,84,72.0,,0.72,60.48
2018-08-25,95,72.0,,0.72,68.39999999999999
2018-08-26,95,72.0,,0.72,68.39999999999999
2018-08-27,87,72.0,,0.72,62.64
2018-08-28,87,72.0,,0.72,62.64
2018-08-29,87,72.0,,0.72,62.64
2018-08-30,84,72.0,,0.72,60.48
2018-08-31,84,72.0,,0.72,60.48
2018-09-01,91,70.0,False,0.7,63.699999999999996
2018-09-02,100,70.0,,0.7,70.0
2018-09-03,93,70.0,,0.7,65.1
2018-09-04,84,70.0,,0.7,58.8
2018-09-05,81,70.0,,0.7,56.699999999999996
2018-09-06,81,70.0,,0.7,56.699999999999996
2018-09-07,77,70.0,,0.7,53.9
2018-09-08,89,70.0,,0.7,62.3
2018-09-09,89,70.0,,0.7,62.3
2018-09-10,82,70.0,,0.7,57.4
2018-09-11,83,70.0,,0.7,58.099999999999994
2018-09-12,79,70.0,,0.7,55.3
2018-09-13,80,70.0,,0.7,56.0
2018-09-14,84,70.0,,0.7,58.8
2018-09-15,90,70.0,,0.7,62.99999999999999
2018-09-16,91,70.0,,0.7,63.699999999999996
2018-09-17,88,70.0,,0.7,61.599999999999994
2018-09-18,87,70.0,,0.7,60.9
2018-09-19,86,70.0,,0.7,60.199999999999996
2018-09-20,83,70.0,,0.7,58.099999999999994
2018-09-21,86,70.0,,0.7,60.199999999999996
2018-09-22,98,70.0,,0.7,68.6
2018-09-23,93,70.0,,0.7,65.1
2018-09-24,86,70.0,,0.7,60.199999999999996
2018-09-25,86,70.0,,0.7,60.199999999999996
2018-09-26,87,70.0,,0.7,60.9
2018-09-27,83,70.0,,0.7,58.099999999999994
2018-09-28,83,70.0,,0.7,58.099999999999994
2018-09-29,90,70.0,,0.7,62.99999999999999
2018-09-30,92,70.0,,0.7,64.39999999999999
2018-10-01,89,68.0,False,0.68,60.52
2018-10-02,91,68.0,,0.68,61.88
2018-10-03,88,68.0,,0.68,59.84
2018-10-04,87,68.0,,0.68,59.160000000000004
2018-10-05,94,68.0,,0.68,63.92
2018-10-06,94,68.0,,0.68,63.92
2018-10-07,90,68.0,,0.68,61.2
2018-10-08,92,68.0,,0.68,62.56
2018-10-09,90,68.0,,0.68,61.2
2018-10-10,90,68.0,,0.68,61.2
2018-10-11,95,68.0,,0.68,64.60000000000001
2018-10-12,93,68.0,,0.68,63.24
2018-10-13,100,68.0,,0.68,68.0
2018-10-14,96,68.0,,0.68,65.28
2018-10-15,89,68.0,,0.68,60.52
2018-10-16,92,68.0,,0.68,62.56
2018-10-17,87,68.0,,0.68,59.160000000000004
2018-10-18,88,68.0,,0.68,59.84
2018-10-19,89,68.0,,0.68,60.52
2018-10-20,93,68.0,,0.68,63.24
2018-10-21,94,68.0,,0.68,63.92
2018-10-22,89,68.0,,0.68,60.52
2018-10-23,90,68.0,,0.68,61.2
2018-10-24,84,68.0,,0.68,57.120000000000005
2018-10-25,91,68.0,,0.68,61.88
2018-10-26,88,68.0,,0.68,59.84
2018-10-27,95,68.0,,0.68,64.60000000000001
2018-10-28,96,68.0,,0.68,65.28
2018-10-29,89,68.0,,0.68,60.52
2018-10-30,94,68.0,,0.68,63.92
2018-10-31,86,68.0,,0.68,58.480000000000004
2018-11-01,75,74.0,False,0.74,55.5
2018-11-02,74,74.0,,0.74,54.76
2018-11-03,85,74.0,,0.74,62.9
2018-11-04,86,74.0,,0.74,63.64
2018-11-05,85,74.0,,0.74,62.9
2018-11-06,76,74.0,,0.74,56.24
2018-11-07,65,74.0,,0.74,48.1
2018-11-08,74,74.0,,0.74,54.76
2018-11-09,73,74.0,,0.74,54.019999999999996
2018-11-10,82,74.0,,0.74,60.68
2018-11-11,86,74.0,,0.74,63.64
2018-11-12,79,74.0,,0.74,58.46
2018-11-13,77,74.0,,0.74,56.98
2018-11-14,80,74.0,,0.74,59.2
2018-11-15,76,74.0,,0.74,56.24
2018-11-16,76,74.0,,0.74,56.24
2018-11-17,87,74.0,,0.74,64.38
2018-11-18,89,74.0,,0.74,65.86
2018-11-19,84,74.0,,0.74,62.16
2018-11-20,84,74.0,,0.74,62.16
2018-11-21,80,74.0,,0.74,59.2
2018-11-22,82,74.0,,0.74,60.68
2018-11-23,100,74.0,,0.74,74.0
2018-11-24,99,74.0,,0.74,73.26
2018-11-25,97,74.0,,0.74,71.78
2018-11-26,88,74.0,,0.74,65.12
2018-11-27,89,74.0,,0.74,65.86
2018-11-28,84,74.0,,0.74,62.16
2018-11-29,86,74.0,,0.74,63.64
2018-11-30,84,74.0,,0.74,62.16
2018-12-01,94,80.0,False,0.8,75.2
2018-12-02,91,80.0,,0.8,72.8
2018-12-03,86,80.0,,0.8,68.8
2018-12-04,85,80.0,,0.8,68.0
2018-12-05,86,80.0,,0.8,68.8
2018-12-06,85,80.0,,0.8,68.0
2018-12-07,87,80.0,,0.8,69.60000000000001
2018-12-08,96,80.0,,0.8,76.80000000000001
2018-12-09,96,80.0,,0.8,76.80000000000001
2018-12-10,87,80.0,,0.8,69.60000000000001
2018-12-11,89,80.0,,0.8,71.2
2018-12-12,90,80.0,,0.8,72.0
2018-12-13,89,80.0,,0.8,71.2
2018-12-14,90,80.0,,0.8,72.0
2018-12-15,98,80.0,,0.8,78.4
2018-12-16,94,80.0,,0.8,75.2
2018-12-17,89,80.0,,0.8,71.2
2018-12-18,87,80.0,,0.8,69.60000000000001
2018-12-19,85,80.0,,0.8,68.0
2018-12-20,91,80.0,,0.8,72.8
2018-12-21,88,80.0,,0.8,70.4
2018-12-22,96,80.0,,0.8,76.80000000000001
2018-12-23,93,80.0,,0.8,74.4
2018-12-24,92,80.0,,0.8,73.60000000000001
2018-12-25,100,80.0,,0.8,80.0
2018-12-26,98,80.0,,0.8,78.4
2018-12-27,94,80.0,,0.8,75.2
2018-12-28,95,80.0,,0.8,76.0
2018-12-29,94,80.0,,0.8,75.2
2018-12-30,90,80.0,,0.8,72.0
2018-12-31,88,80.0,,0.8,70.4
2019-01-01,90,72.0,False,0.72,64.8
2019-01-02,95,72.0,,0.72,68.39999999999999
2019-01-03,91,72.0,,0.72,65.52
2019-01-04,92,72.0,,0.72,66.24
2019-01-05,98,72.0,,0.72,70.56
2019-01-06,97,72.0,,0.72,69.84
2019-01-07,86,72.0,,0.72,61.919999999999995
2019-01-08,88,72.0,,0.72,63.36
2019-01-09,84,72.0,,0.72,60.48
2019-01-10,88,72.0,,0.72,63.36
2019-01-11,85,72.0,,0.72,61.199999999999996
2019-01-12,97,72.0,,0.72,69.84
2019-01-13,92,72.0,,0.72,66.24
2019-01-14,84,72.0,,0.72,60.48
2019-01-15,83,72.0,,0.72,59.76
2019-01-16,85,72.0,,0.72,61.199999999999996
2019-01-17,86,72.0,,0.72,61.919999999999995
2019-01-18,84,72.0,,0.72,60.48
2019-01-19,96,72.0,,0.72,69.12
2019-01-20,92,72.0,,0.72,66.24
2019-01-21,84,72.0,,0.72,60.48
2019-01-22,83,72.0,,0.72,59.76
2019-01-23,80,72.0,,0.72,57.599999999999994
2019-01-24,86,72.0,,0.72,61.919999999999995
2019-01-25,87,72.0,,0.72,62.64
2019-01-26,100,72.0,,0.72,72.0
2019-01-27,98,72.0,,0.72,70.56
2019-01-28,86,72.0,,0.72,61.919999999999995
2019-01-29,84,72.0,,0.72,60.48
2019-01-30,85,72.0,,0.72,61.199999999999996
2019-01-31,87,72.0,,0.72,62.64
2019-02-01,91,71.0,False,0.71,64.61
2019-02-02,98,71.0,,0.71,69.58
2019-02-03,94,71.0,,0.71,66.74
2019-02-04,82,71.0,,0.71,58.22
2019-02-05,88,71.0,,0.71,62.48
2019-02-06,87,71.0,,0.71,61.769999999999996
2019-02-07,87,71.0,,0.71,61.769999999999996
2019-02-08,85,71.0,,0.71,60.349999999999994
2019-02-09,99,71.0,,0.71,70.28999999999999
2019-02-10,98,71.0,,0.71,69.58
2019-02-11,90,71.0,,0.71,63.9
2019-02-12,89,71.0,,0.71,63.19
2019-02-13,85,71.0,,0.71,60.349999999999994
2019-02-14,84,71.0,,0.71,59.64
2019-02-15,85,71.0,,0.71,60.349999999999994
2019-02-16,95,71.0,,0.71,67.45
2019-02-17,93,71.0,,0.71,66.03
2019-02-18,89,71.0,,0.71,63.19
2019-02-19,86,71.0,,0.71,61.059999999999995
2019-02-20,86,71.0,,0.71,61.059999999999995
2019-02-21,84,71.0,,0.71,59.64
2019-02-22,87,71.0,,0.71,61.769999999999996
2019-02-23,97,71.0,,0.71,68.86999999999999
2019-02-24,100,71.0,,0.71,71.0
2019-02-25,85,71.0,,0.71,60.349999999999994
2019-02-26,85,71.0,,0.71,60.349999999999994
2019-02-27,87,71.0,,0.71,61.769999999999996
2019-02-28,84,71.0,,0.71,59.64
2019-03-01,86,72.0,False,0.72,61.919999999999995
2019-03-02,95,72.0,,0.72,68.39999999999999
2019-03-03,92,72.0,,0.72,66.24
2019-03-04,85,72.0,,0.72,61.199999999999996
2019-03-05,81,72.0,,0.72,58.32
2019-03-06,84,72.0,,0.72,60.48
2019-03-07,82,72.0,,0.72,59.04
2019-03-08,85,72.0,,0.72,61.199999999999996
2019-03-09,91,72.0,,0.72,65.52
2019-03-10,92,72.0,,0.72,66.24
2019-03-11,87,72.0,,0.72,62.64
2019-03-12,87,72.0,,0.72,62.64
2019-03-13,84,72.0,,0.72,60.48
2019-03-14,87,72.0,,0.72,62.64
2019-03-15,88,72.0,,0.72,63.36
2019-03-16,99,72.0,,0.72,71.28
2019-03-17,100,72.0,,0.72,72.0
2019-03-18,87,72.0,,0.72,62.64
2019-03-19,83,72.0,,0.72,59.76
2019-03-20,82,72.0,,0.72,59.04
2019-03-21,80,72.0,,0.72,57.599999999999994
2019-03-22,84,72.0,,0.72,60.48
2019-03-23,92,72.0,,0.72,66.24
2019-03-24,98,72.0,,0.72,70.56
2019-03-25,88,72.0,,0.72,63.36
2019-03-26,87,72.0,,0.72,62.64
2019-03-27,89,72.0,,0.72,64.08
2019-03-28,83,72.0,,0.72,59.76
2019-03-29,85,72.0,,0.72,61.199999999999996
2019-03-30,91,72.0,,0.72,65.52
2019-03-31,94,72.0,,0.72,67.67999999999999
2019-04-01,90,69.0,False,0.69,62.099999999999994
2019-04-02,91,69.0,,0.69,62.78999999999999
2019-04-03,92,69.0,,0.69,63.48
2019-04-04,92,69.0,,0.69,63.48
2019-04-05,88,69.0,,0.69,60.72
2019-04-06,99,69.0,,0.69,68.30999999999999
2019-04-07,99,69.0,,0.69,68.30999999999999
2019-04-08,90,69.0,,0.69,62.099999999999994
2019-04-09,90,69.0,,0.69,62.099999999999994
2019-04-10,93,69.0,,0.69,64.17
2019-04-11,91,69.0,,0.69,62.78999999999999
2019-04-12,91,69.0,,0.69,62.78999999999999
2019-04-13,100,69.0,,0.69,69.0
2019-04-14,99,69.0,,0.69,68.30999999999999
2019-04-15,85,69.0,,0.69,58.65
2019-04-16,90,69.0,,0.69,62.099999999999994
2019-04-17,94,69.0,,0.69,64.86
2019-04-18,89,69.0,,0.69,61.41
2019-04-19,92,69.0,,0.69,63.48
2019-04-20,97,69.0,,0.69,66.92999999999999
2019-04-21,96,69.0,,0.69,66.24
2019-04-22,88,69.0,,0.69,60.72
2019-04-23,90,69.0,,0.69,62.099999999999994
2019-04-24,89,69.0,,0.69,61.41
2019-04-25,87,69.0,,0.69,60.029999999999994
2019-04-26,87,69.0,,0.69,60.029999999999994
2019-04-27,95,69.0,,0.69,65.55
2019-04-28,98,69.0,,0.69,67.61999999999999
2019-04-29,88,69.0,,0.69,60.72
2019-04-30,87,69.0,,0.69,60.029999999999994
2019-05-01,91,68.0,False,0.68,61.88
2019-05-02,91,68.0,,0.68,61.88
2019-05-03,92,68.0,,0.68,62.56
2019-05-04,97,68.0,,0.68,65.96000000000001
2019-05-05,99,68.0,,0.68,67.32000000000001
2019-05-06,93,68.0,,0.68,63.24
2019-05-07,93,68.0,,0.68,63.24
2019-05-08,90,68.0,,0.68,61.2
2019-05-09,90,68.0,,0.68,61.2
2019-05-10,92,68.0,,0.68,62.56
2019-05-11,100,68.0,,0.68,68.0
2019-05-12,97,68.0,,0.68,65.96000000000001
2019-05-13,93,68.0,,0.68,63.24
2019-05-14,93,68.0,,0.68,63.24
2019-05-15,91,68.0,,0.68,61.88
2019-05-16,91,68.0,,0.68,61.88
2019-05-17,87,68.0,,0.68,59.160000000000004
2019-05-18,98,68.0,,0.68,66.64
2019-05-19,99,68.0,,0.68,67.32000000000001
2019-05-20,90,68.0,,0.68,61.2
2019-05-21,89,68.0,,0.68,60.52
2019-05-22,88,68.0,,0.68,59.84
2019-05-23,90,68.0,,0.68,61.2
2019-05-24,95,68.0,,0.68,64.60000000000001
2019-05-25,98,68.0,,0.68,66.64
2019-05-26,98,68.0,,0.68,66.64
2019-05-27,97,68.0,,0.68,65.96000000000001
2019-05-28,89,68.0,,0.68,60.52
2019-05-29,94,68.0,,0.68,63.92
2019-05-30,93,68.0,,0.68,63.24
2019-05-31,93,68.0,,0.68,63.24
2019-06-01,53,85.0,False,0.85,45.05
2019-06-02,53,85.0,,0.85,45.05
2019-06-03,48,85.0,,0.85,40.8
2019-06-04,50,85.0,,0.85,42.5
2019-06-05,48,85.0,,0.85,40.8
2019-06-06,49,85.0,,0.85,41.65
2019-06-07,51,85.0,,0.85,43.35
2019-06-08,52,85.0,,0.85,44.199999999999996
2019-06-09,54,85.0,,0.85,45.9
2019-06-10,50,85.0,,0.85,42.5
2019-06-11,50,85.0,,0.85,42.5
2019-06-12,52,85.0,,0.85,44.199999999999996
2019-06-13,50,85.0,,0.85,42.5
2019-06-14,54,85.0,,0.85,45.9
2019-06-15,60,85.0,,0.85,51.0
2019-06-16,70,85.0,,0.85,59.5
2019-06-17,60,85.0,,0.85,51.0
2019-06-18,62,85.0,,0.85,52.699999999999996
2019-06-19,69,85.0,,0.85,58.65
2019-06-20,66,85.0,,0.85,56.1
2019-06-21,65,85.0,,0.85,55.25
2019-06-22,73,85.0,,0.85,62.05
2019-06-23,76,85.0,,0.85,64.6
2019-06-24,70,85.0,,0.85,59.5
2019-06-25,70,85.0,,0.85,59.5
2019-06-26,72,85.0,,0.85,61.199999999999996
2019-06-27,70,85.0,,0.85,59.5
2019-06-28,63,85.0,,0.85,53.55
2019-06-29,70,85.0,,0.85,59.5
2019-06-30,100,85.0,,0.85,85.0
2019-07-01,70,79.0,False,0.79,55.300000000000004
2019-07-02,61,79.0,,0.79,48.190000000000005
2019-07-03,76,79.0,,0.79,60.040000000000006
2019-07-04,90,79.0,,0.79,71.10000000000001
2019-07-05,55,79.0,,0.79,43.45
2019-07-06,63,79.0,,0.79,49.77
2019-07-07,82,79.0,,0.79,64.78
2019-07-08,100,79.0,,0.79,79.0
2019-07-09,51,79.0,,0.79,40.29
2019-07-10,49,79.0,,0.79,38.71
2019-07-11,50,79.0,,0.79,39.5
2019-07-12,50,79.0,,0.79,39.5
2019-07-13,51,79.0,,0.79,40.29
2019-07-14,51,79.0,,0.79,40.29
2019-07-15,48,79.0,,0.79,37.92
2019-07-16,49,79.0,,0.79,38.71
2019-07-17,50,79.0,,0.79,39.5
2019-07-18,51,79.0,,0.79,40.29
2019-07-19,50,79.0,,0.79,39.5
2019-07-20,53,79.0,,0.79,41.870000000000005
2019-07-21,52,79.0,,0.79,41.08
2019-07-22,49,79.0,,0.79,38.71
2019-07-23,48,79.0,,0.79,37.92
2019-07-24,45,79.0,,0.79,35.550000000000004
2019-07-25,49,79.0,,0.79,38.71
2019-07-26,50,79.0,,0.79,39.5
2019-07-27,55,79.0,,0.79,43.45
2019-07-28,54,79.0,,0.79,42.660000000000004
2019-07-29,49,79.0,,0.79,38.71
2019-07-30,49,79.0,,0.79,38.71
2019-07-31,47,79.0,,0.79,37.13
2019-08-01,79,75.0,False,0.75,59.25
2019-08-02,76,75.0,,0.75,57.0
2019-08-03,80,75.0,,0.75,60.0
2019-08-04,79,75.0,,0.75,59.25
2019-08-05,80,75.0,,0.75,60.0
2019-08-06,82,75.0,,0.75,61.5
2019-08-07,84,75.0,,0.75,63.0
2019-08-08,86,75.0,,0.75,64.5
2019-08-09,92,75.0,,0.75,69.0
2019-08-10,100,75.0,,0.75,75.0
2019-08-11,93,75.0,,0.75,69.75
