date,business expense_unscaled,business expense_monthly,isPartial,scale,business expense
2019-08-08,70,49.0,,0.49,34.3
2019-08-09,52,49.0,,0.49,25.48
2019-08-10,40,49.0,,0.49,19.6
2019-08-11,30,49.0,,0.49,14.7
2019-08-12,26,49.0,,0.49,12.74
2019-08-13,68,49.0,,0.49,33.32
2019-08-14,49,49.0,,0.49,24.009999999999998
2019-08-15,76,49.0,,0.49,37.24
2019-08-16,69,49.0,,0.49,33.81
2019-08-17,29,49.0,,0.49,14.209999999999999
2019-08-18,10,49.0,,0.49,4.9
2019-08-19,50,49.0,,0.49,24.5
2019-08-20,84,49.0,,0.49,41.16
2019-08-21,100,49.0,,0.49,49.0
2019-08-22,42,49.0,,0.49,20.58
2019-08-23,50,49.0,,0.49,24.5
2019-08-24,39,49.0,,0.49,19.11
2019-08-25,58,49.0,,0.49,28.419999999999998
2019-08-26,58,49.0,,0.49,28.419999999999998
2019-08-27,74,49.0,,0.49,36.26
2019-08-28,81,49.0,,0.49,39.69
2019-08-29,57,49.0,,0.49,27.93
2019-08-30,49,49.0,,0.49,24.009999999999998
2019-08-31,9,49.0,,0.49,4.41
2019-09-01,27,64.0,False,0.64,17.28
2019-09-02,44,64.0,,0.64,28.16
2019-09-03,50,64.0,,0.64,32.0
2019-09-04,44,64.0,,0.64,28.16
2019-09-05,61,64.0,,0.64,39.04
2019-09-06,78,64.0,,0.64,49.92
2019-09-07,20,64.0,,0.64,12.8
2019-09-08,45,64.0,,0.64,28.8
2019-09-09,66,64.0,,0.64,42.24
2019-09-10,100,64.0,,0.64,64.0
2019-09-11,56,64.0,,0.64,35.84
2019-09-12,27,64.0,,0.64,17.28
2019-09-13,56,64.0,,0.64,35.84
2019-09-14,41,64.0,,0.64,26.240000000000002
2019-09-15,39,64.0,,0.64,24.96
2019-09-16,44,64.0,,0.64,28.16
2019-09-17,54,64.0,,0.64,34.56
2019-09-18,49,64.0,,0.64,31.36
2019-09-19,56,64.0,,0.64,35.84
2019-09-20,33,64.0,,0.64,21.12
2019-09-21,33,64.0,,0.64,21.12
2019-09-22,52,64.0,,0.64,33.28
2019-09-23,38,64.0,,0.64,24.32
2019-09-24,84,64.0,,0.64,53.76
2019-09-25,22,64.0,,0.64,14.08
2019-09-26,34,64.0,,0.64,21.76
2019-09-27,74,64.0,,0.64,47.36
2019-09-28,41,64.0,,0.64,26.240000000000002
2019-09-29,33,64.0,,0.64,21.12
2019-09-30,45,64.0,,0.64,28.8
2019-10-01,39,70.0,False,0.7,27.299999999999997
2019-10-02,61,70.0,,0.7,42.699999999999996
2019-10-03,73,70.0,,0.7,51.099999999999994
2019-10-04,40,70.0,,0.7,28.0
2019-10-05,46,70.0,,0.7,32.199999999999996
2019-10-06,100,70.0,,0.7,70.0
2019-10-07,78,70.0,,0.7,54.599999999999994
2019-10-08,74,70.0,,0.7,51.8
2019-10-09,63,70.0,,0.7,44.099999999999994
2019-10-10,73,70.0,,0.7,51.099999999999994
2019-10-11,46,70.0,,0.7,32.199999999999996
2019-10-12,34,70.0,,0.7,23.799999999999997
2019-10-13,20,70.0,,0.7,14.0
2019-10-14,57,70.0,,0.7,39.9
2019-10-15,39,70.0,,0.7,27.299999999999997
2019-10-16,34,70.0,,0.7,23.799999999999997
2019-10-17,45,70.0,,0.7,31.499999999999996
2019-10-18,57,70.0,,0.7,39.9
2019-10-19,14,70.0,,0.7,9.799999999999999
2019-10-20,26,70.0,,0.7,18.2
2019-10-21,65,70.0,,0.7,45.5
2019-10-22,43,70.0,,0.7,30.099999999999998
2019-10-23,89,70.0,,0.7,62.3
2019-10-24,44,70.0,,0.7,30.799999999999997
2019-10-25,74,70.0,,0.7,51.8
2019-10-26,21,70.0,,0.7,14.7
2019-10-27,59,70.0,,0.7,41.3
2019-10-28,65,70.0,,0.7,45.5
2019-10-29,55,70.0,,0.7,38.5
2019-10-30,49,70.0,,0.7,34.3
2019-10-31,61,70.0,,0.7,42.699999999999996
2019-11-01,33,58.0,False,0.58,19.139999999999997
2019-11-02,46,58.0,,0.58,26.68
2019-11-03,37,58.0,,0.58,21.459999999999997
2019-11-04,81,58.0,,0.58,46.98
2019-11-05,82,58.0,,0.58,47.559999999999995
2019-11-06,25,58.0,,0.58,14.499999999999998
2019-11-07,100,58.0,,0.58,57.99999999999999
2019-11-08,56,58.0,,0.58,32.48
2019-11-09,29,58.0,,0.58,16.82
2019-11-10,14,58.0,,0.58,8.12
2019-11-11,56,58.0,,0.58,32.48
2019-11-12,66,58.0,,0.58,38.279999999999994
2019-11-13,62,58.0,,0.58,35.96
2019-11-14,73,58.0,,0.58,42.339999999999996
2019-11-15,86,58.0,,0.58,49.879999999999995
2019-11-16,29,58.0,,0.58,16.82
2019-11-17,57,58.0,,0.58,33.059999999999995
2019-11-18,55,58.0,,0.58,31.9
2019-11-19,50,58.0,,0.58,28.999999999999996
2019-11-20,68,58.0,,0.58,39.44
2019-11-21,51,58.0,,0.58,29.58
2019-11-22,32,58.0,,0.58,18.56
2019-11-23,36,58.0,,0.58,20.88
2019-11-24,29,58.0,,0.58,16.82
2019-11-25,31,58.0,,0.58,17.98
2019-11-26,33,58.0,,0.58,19.139999999999997
2019-11-27,47,58.0,,0.58,27.259999999999998
2019-11-28,14,58.0,,0.58,8.12
2019-11-29,48,58.0,,0.58,27.839999999999996
2019-11-30,21,58.0,,0.58,12.18
2019-12-01,59,54.0,False,0.54,31.860000000000003
2019-12-02,100,54.0,,0.54,54.0
2019-12-03,37,54.0,,0.54,19.98
2019-12-04,84,54.0,,0.54,45.36
2019-12-05,82,54.0,,0.54,44.28
2019-12-06,46,54.0,,0.54,24.840000000000003
2019-12-07,0,54.0,,0.54,0.0
2019-12-08,61,54.0,,0.54,32.940000000000005
2019-12-09,53,54.0,,0.54,28.62
2019-12-10,46,54.0,,0.54,24.840000000000003
2019-12-11,98,54.0,,0.54,52.92
2019-12-12,76,54.0,,0.54,41.040000000000006
2019-12-13,76,54.0,,0.54,41.040000000000006
2019-12-14,27,54.0,,0.54,14.580000000000002
2019-12-15,53,54.0,,0.54,28.62
2019-12-16,75,54.0,,0.54,40.5
2019-12-17,68,54.0,,0.54,36.72
2019-12-18,54,54.0,,0.54,29.160000000000004
2019-12-19,16,54.0,,0.54,8.64
2019-12-20,58,54.0,,0.54,31.32
2019-12-21,38,54.0,,0.54,20.520000000000003
2019-12-22,19,54.0,,0.54,10.260000000000002
2019-12-23,51,54.0,,0.54,27.540000000000003
2019-12-24,27,54.0,,0.54,14.580000000000002
2019-12-25,0,54.0,,0.54,0.0
2019-12-26,45,54.0,,0.54,24.3
2019-12-27,68,54.0,,0.54,36.72
2019-12-28,63,54.0,,0.54,34.02
2019-12-29,35,54.0,,0.54,18.900000000000002
2019-12-30,65,54.0,,0.54,35.1
2019-12-31,26,54.0,,0.54,14.040000000000001
2020-01-01,41,86.0,False,0.86,35.26
2020-01-02,48,86.0,,0.86,41.28
2020-01-03,19,86.0,,0.86,16.34
2020-01-04,26,86.0,,0.86,22.36
2020-01-05,50,86.0,,0.86,43.0
2020-01-06,50,86.0,,0.86,43.0
2020-01-07,87,86.0,,0.86,74.82
2020-01-08,42,86.0,,0.86,36.12
2020-01-09,30,86.0,,0.86,25.8
2020-01-10,30,86.0,,0.86,25.8
2020-01-11,38,86.0,,0.86,32.68
2020-01-12,25,86.0,,0.86,21.5
2020-01-13,14,86.0,,0.86,12.04
2020-01-14,33,86.0,,0.86,28.38
2020-01-15,49,86.0,,0.86,42.14
2020-01-16,36,86.0,,0.86,30.96
2020-01-17,49,86.0,,0.86,42.14
2020-01-18,30,86.0,,0.86,25.8
2020-01-19,37,86.0,,0.86,31.82
2020-01-20,39,86.0,,0.86,33.54
2020-01-21,33,86.0,,0.86,28.38
2020-01-22,48,86.0,,0.86,41.28
2020-01-23,44,86.0,,0.86,37.839999999999996
2020-01-24,48,86.0,,0.86,41.28
2020-01-25,73,86.0,,0.86,62.78
2020-01-26,36,86.0,,0.86,30.96
2020-01-27,49,86.0,,0.86,42.14
2020-01-28,73,86.0,,0.86,62.78
