date,expense ratio_unscaled,expense ratio_monthly,isPartial,scale,expense ratio
2018-04-06,67,77.0,,0.77,51.59
2018-04-07,39,77.0,,0.77,30.03
2018-04-08,10,77.0,,0.77,7.7
2018-04-09,56,77.0,,0.77,43.120000000000005
2018-04-10,72,77.0,,0.77,55.44
2018-04-11,91,77.0,,0.77,70.07000000000001
2018-04-12,41,77.0,,0.77,31.57
2018-04-13,50,77.0,,0.77,38.5
2018-04-14,49,77.0,,0.77,37.730000000000004
2018-04-15,29,77.0,,0.77,22.330000000000002
2018-04-16,55,77.0,,0.77,42.35
2018-04-17,72,77.0,,0.77,55.44
2018-04-18,73,77.0,,0.77,56.21
2018-04-19,33,77.0,,0.77,25.41
2018-04-20,50,77.0,,0.77,38.5
2018-04-21,50,77.0,,0.77,38.5
2018-04-22,59,77.0,,0.77,45.43
2018-04-23,40,77.0,,0.77,30.8
2018-04-24,63,77.0,,0.77,48.51
2018-04-25,56,77.0,,0.77,43.120000000000005
2018-04-26,24,77.0,,0.77,18.48
2018-04-27,100,77.0,,0.77,77.0
2018-04-28,20,77.0,,0.77,15.4
2018-04-29,30,77.0,,0.77,23.1
2018-04-30,49,77.0,,0.77,37.730000000000004
2018-05-01,81,78.0,False,0.78,63.18
2018-05-02,55,78.0,,0.78,42.9
2018-05-03,65,78.0,,0.78,50.7
2018-05-04,74,78.0,,0.78,57.72
2018-05-05,67,78.0,,0.78,52.260000000000005
2018-05-06,22,78.0,,0.78,17.16
2018-05-07,73,78.0,,0.78,56.940000000000005
2018-05-08,91,78.0,,0.78,70.98
2018-05-09,91,78.0,,0.78,70.98
2018-05-10,46,78.0,,0.78,35.88
2018-05-11,66,78.0,,0.78,51.480000000000004
2018-05-12,57,78.0,,0.78,44.46
2018-05-13,23,78.0,,0.78,17.94
2018-05-14,57,78.0,,0.78,44.46
2018-05-15,37,78.0,,0.78,28.86
2018-05-16,37,78.0,,0.78,28.86
2018-05-17,74,78.0,,0.78,57.72
2018-05-18,77,78.0,,0.78,60.06
2018-05-19,100,78.0,,0.78,78.0
2018-05-20,34,78.0,,0.78,26.52
2018-05-21,94,78.0,,0.78,73.32000000000001
2018-05-22,47,78.0,,0.78,36.660000000000004
2018-05-23,86,78.0,,0.78,67.08
2018-05-24,58,78.0,,0.78,45.24
2018-05-25,20,78.0,,0.78,15.600000000000001
2018-05-26,35,78.0,,0.78,27.3
2018-05-27,23,78.0,,0.78,17.94
2018-05-28,22,78.0,,0.78,17.16
2018-05-29,65,78.0,,0.78,50.7
2018-05-30,85,78.0,,0.78,66.3
2018-05-31,19,78.0,,0.78,14.82
2018-06-01,62,73.0,False,0.73,45.26
2018-06-02,53,73.0,,0.73,38.69
2018-06-03,31,73.0,,0.73,22.63
2018-06-04,43,73.0,,0.73,31.39
2018-06-05,60,73.0,,0.73,43.8
2018-06-06,70,73.0,,0.73,51.1
2018-06-07,71,73.0,,0.73,51.83
2018-06-08,18,73.0,,0.73,13.14
2018-06-09,51,73.0,,0.73,37.23
2018-06-10,52,73.0,,0.73,37.96
2018-06-11,100,73.0,,0.73,73.0
2018-06-12,81,73.0,,0.73,59.129999999999995
2018-06-13,82,73.0,,0.73,59.86
2018-06-14,51,73.0,,0.73,37.23
2018-06-15,55,73.0,,0.73,40.15
2018-06-16,21,73.0,,0.73,15.33
2018-06-17,42,73.0,,0.73,30.66
2018-06-18,27,73.0,,0.73,19.71
2018-06-19,52,73.0,,0.73,37.96
2018-06-20,62,73.0,,0.73,45.26
2018-06-21,62,73.0,,0.73,45.26
2018-06-22,36,73.0,,0.73,26.28
2018-06-23,61,73.0,,0.73,44.53
2018-06-24,42,73.0,,0.73,30.66
2018-06-25,53,73.0,,0.73,38.69
2018-06-26,88,73.0,,0.73,64.24
2018-06-27,44,73.0,,0.73,32.12
2018-06-28,54,73.0,,0.73,39.42
2018-06-29,72,73.0,,0.73,52.56
2018-06-30,52,73.0,,0.73,37.96
2018-07-01,26,71.0,False,0.71,18.46
2018-07-02,43,71.0,,0.71,30.529999999999998
2018-07-03,45,71.0,,0.71,31.95
2018-07-04,26,71.0,,0.71,18.46
2018-07-05,47,71.0,,0.71,33.37
2018-07-06,55,71.0,,0.71,39.05
2018-07-07,51,71.0,,0.71,36.21
2018-07-08,50,71.0,,0.71,35.5
2018-07-09,32,71.0,,0.71,22.72
2018-07-10,95,71.0,,0.71,67.45
2018-07-11,62,71.0,,0.71,44.019999999999996
2018-07-12,79,71.0,,0.71,56.089999999999996
2018-07-13,57,71.0,,0.71,40.47
2018-07-14,26,71.0,,0.71,18.46
2018-07-15,38,71.0,,0.71,26.979999999999997
2018-07-16,22,71.0,,0.71,15.62
2018-07-17,88,71.0,,0.71,62.48
2018-07-18,90,71.0,,0.71,63.9
2018-07-19,68,71.0,,0.71,48.28
2018-07-20,79,71.0,,0.71,56.089999999999996
2018-07-21,38,71.0,,0.71,26.979999999999997
2018-07-22,76,71.0,,0.71,53.959999999999994
2018-07-23,33,71.0,,0.71,23.43
2018-07-24,75,71.0,,0.71,53.25
2018-07-25,33,71.0,,0.71,23.43
2018-07-26,100,71.0,,0.71,71.0
2018-07-27,23,71.0,,0.71,16.33
2018-07-28,89,71.0,,0.71,63.19
2018-07-29,52,71.0,,0.71,36.92
2018-07-30,54,71.0,,0.71,38.339999999999996
2018-07-31,75,71.0,,0.71,53.25
2018-08-01,100,92.0,False,0.92,92.0
2018-08-02,57,92.0,,0.92,52.440000000000005
2018-08-03,89,92.0,,0.92,81.88000000000001
2018-08-04,34,92.0,,0.92,31.28
2018-08-05,17,92.0,,0.92,15.64
2018-08-06,58,92.0,,0.92,53.36
2018-08-07,79,92.0,,0.92,72.68
2018-08-08,71,92.0,,0.92,65.32000000000001
2018-08-09,65,92.0,,0.92,59.800000000000004
2018-08-10,15,92.0,,0.92,13.8
2018-08-11,17,92.0,,0.92,15.64
2018-08-12,50,92.0,,0.92,46.0
2018-08-13,65,92.0,,0.92,59.800000000000004
2018-08-14,14,92.0,,0.92,12.88
2018-08-15,51,92.0,,0.92,46.92
2018-08-16,37,92.0,,0.92,34.04
2018-08-17,22,92.0,,0.92,20.240000000000002
2018-08-18,34,92.0,,0.92,31.28
2018-08-19,44,92.0,,0.92,40.480000000000004
2018-08-20,29,92.0,,0.92,26.68
2018-08-21,36,92.0,,0.92,33.120000000000005
2018-08-22,58,92.0,,0.92,53.36
2018-08-23,36,92.0,,0.92,33.120000000000005
2018-08-24,37,92.0,,0.92,34.04
2018-08-25,43,92.0,,0.92,39.56
2018-08-26,17,92.0,,0.92,15.64
2018-08-27,21,92.0,,0.92,19.32
2018-08-28,50,92.0,,0.92,46.0
2018-08-29,63,92.0,,0.92,57.96
2018-08-30,35,92.0,,0.92,32.2
2018-08-31,36,92.0,,0.92,33.120000000000005
2018-09-01,19,83.0,False,0.83,15.77
2018-09-02,28,83.0,,0.83,23.24
2018-09-03,27,83.0,,0.83,22.41
2018-09-04,23,83.0,,0.83,19.09
2018-09-05,31,83.0,,0.83,25.73
2018-09-06,61,83.0,,0.83,50.629999999999995
2018-09-07,62,83.0,,0.83,51.46
2018-09-08,18,83.0,,0.83,14.94
2018-09-09,26,83.0,,0.83,21.58
2018-09-10,8,83.0,,0.83,6.64
2018-09-11,68,83.0,,0.83,56.44
2018-09-12,61,83.0,,0.83,50.629999999999995
2018-09-13,77,83.0,,0.83,63.91
2018-09-14,55,83.0,,0.83,45.65
2018-09-15,9,83.0,,0.83,7.47
2018-09-16,54,83.0,,0.83,44.82
2018-09-17,46,83.0,,0.83,38.18
2018-09-18,91,83.0,,0.83,75.53
2018-09-19,62,83.0,,0.83,51.46
2018-09-20,77,83.0,,0.83,63.91
2018-09-21,48,83.0,,0.83,39.839999999999996
2018-09-22,28,83.0,,0.83,23.24
2018-09-23,64,83.0,,0.83,53.12
2018-09-24,100,83.0,,0.83,83.0
2018-09-25,46,83.0,,0.83,38.18
2018-09-26,30,83.0,,0.83,24.9
2018-09-27,47,83.0,,0.83,39.01
2018-09-28,47,83.0,,0.83,39.01
2018-09-29,9,83.0,,0.83,7.47
2018-09-30,18,83.0,,0.83,14.94
2018-10-01,40,86.0,False,0.86,34.4
2018-10-02,48,86.0,,0.86,41.28
2018-10-03,57,86.0,,0.86,49.019999999999996
2018-10-04,41,86.0,,0.86,35.26
2018-10-05,25,86.0,,0.86,21.5
2018-10-06,30,86.0,,0.86,25.8
2018-10-07,57,86.0,,0.86,49.019999999999996
2018-10-08,58,86.0,,0.86,49.88
2018-10-09,49,86.0,,0.86,42.14
2018-10-10,75,86.0,,0.86,64.5
2018-10-11,42,86.0,,0.86,36.12
2018-10-12,87,86.0,,0.86,74.82
2018-10-13,20,86.0,,0.86,17.2
2018-10-14,20,86.0,,0.86,17.2
2018-10-15,66,86.0,,0.86,56.76
2018-10-16,100,86.0,,0.86,86.0
2018-10-17,75,86.0,,0.86,64.5
2018-10-18,34,86.0,,0.86,29.24
2018-10-19,53,86.0,,0.86,45.58
2018-10-20,19,86.0,,0.86,16.34
2018-10-21,49,86.0,,0.86,42.14
2018-10-22,59,86.0,,0.86,50.74
2018-10-23,49,86.0,,0.86,42.14
2018-10-24,72,86.0,,0.86,61.92
2018-10-25,59,86.0,,0.86,50.74
2018-10-26,43,86.0,,0.86,36.98
2018-10-27,10,86.0,,0.86,8.6
2018-10-28,30,86.0,,0.86,25.8
2018-10-29,33,86.0,,0.86,28.38
2018-10-30,50,86.0,,0.86,43.0
2018-10-31,69,86.0,,0.86,59.339999999999996
2018-11-01,86,78.0,False,0.78,67.08
2018-11-02,51,78.0,,0.78,39.78
2018-11-03,37,78.0,,0.78,28.86
2018-11-04,46,78.0,,0.78,35.88
2018-11-05,84,78.0,,0.78,65.52
2018-11-06,20,78.0,,0.78,15.600000000000001
2018-11-07,44,78.0,,0.78,34.32
2018-11-08,88,78.0,,0.78,68.64
2018-11-09,82,78.0,,0.78,63.96
2018-11-10,49,78.0,,0.78,38.22
2018-11-11,72,78.0,,0.78,56.160000000000004
2018-11-12,100,78.0,,0.78,78.0
2018-11-13,79,78.0,,0.78,61.620000000000005
2018-11-14,61,78.0,,0.78,47.58
2018-11-15,80,78.0,,0.78,62.400000000000006
2018-11-16,82,78.0,,0.78,63.96
2018-11-17,12,78.0,,0.78,9.36
2018-11-18,48,78.0,,0.78,37.44
2018-11-19,51,78.0,,0.78,39.78
2018-11-20,72,78.0,,0.78,56.160000000000004
2018-11-21,55,78.0,,0.78,42.9
2018-11-22,48,78.0,,0.78,37.44
2018-11-23,56,78.0,,0.78,43.68
2018-11-24,11,78.0,,0.78,8.58
2018-11-25,46,78.0,,0.78,35.88
2018-11-26,75,78.0,,0.78,58.5
2018-11-27,39,78.0,,0.78,30.42
2018-11-28,70,78.0,,0.78,54.6
2018-11-29,50,78.0,,0.78,39.0
2018-11-30,19,78.0,,0.78,14.82
2018-12-01,38,65.0,False,0.65,24.7
2018-12-02,37,65.0,,0.65,24.05
2018-12-03,32,65.0,,0.65,20.8
2018-12-04,40,65.0,,0.65,26.0
2018-12-05,56,65.0,,0.65,36.4
2018-12-06,65,65.0,,0.65,42.25
2018-12-07,50,65.0,,0.65,32.5
2018-12-08,49,65.0,,0.65,31.85
2018-12-09,48,65.0,,0.65,31.200000000000003
2018-12-10,41,65.0,,0.65,26.650000000000002
2018-12-11,83,65.0,,0.65,53.95
2018-12-12,100,65.0,,0.65,65.0
2018-12-13,99,65.0,,0.65,64.35000000000001
2018-12-14,56,65.0,,0.65,36.4
2018-12-15,20,65.0,,0.65,13.0
2018-12-16,10,65.0,,0.65,6.5
2018-12-17,31,65.0,,0.65,20.150000000000002
2018-12-18,16,65.0,,0.65,10.4
2018-12-19,60,65.0,,0.65,39.0
2018-12-20,43,65.0,,0.65,27.95
2018-12-21,46,65.0,,0.65,29.900000000000002
2018-12-22,10,65.0,,0.65,6.5
2018-12-23,0,65.0,,0.65,0.0
2018-12-24,21,65.0,,0.65,13.65
2018-12-25,23,65.0,,0.65,14.950000000000001
2018-12-26,29,65.0,,0.65,18.85
2018-12-27,74,65.0,,0.65,48.1
2018-12-28,53,65.0,,0.65,34.45
2018-12-29,20,65.0,,0.65,13.0
2018-12-30,39,65.0,,0.65,25.35
2018-12-31,55,65.0,,0.65,35.75
2019-01-01,45,75.0,False,0.75,33.75
2019-01-02,29,75.0,,0.75,21.75
2019-01-03,0,75.0,,0.75,0.0
2019-01-04,89,75.0,,0.75,66.75
2019-01-05,22,75.0,,0.75,16.5
2019-01-06,43,75.0,,0.75,32.25
2019-01-07,46,75.0,,0.75,34.5
2019-01-08,37,75.0,,0.75,27.75
2019-01-09,92,75.0,,0.75,69.0
2019-01-10,46,75.0,,0.75,34.5
2019-01-11,66,75.0,,0.75,49.5
2019-01-12,11,75.0,,0.75,8.25
2019-01-13,11,75.0,,0.75,8.25
2019-01-14,46,75.0,,0.75,34.5
2019-01-15,45,75.0,,0.75,33.75
2019-01-16,18,75.0,,0.75,13.5
2019-01-17,54,75.0,,0.75,40.5
2019-01-18,84,75.0,,0.75,63.0
2019-01-19,64,75.0,,0.75,48.0
2019-01-20,31,75.0,,0.75,23.25
2019-01-21,56,75.0,,0.75,42.0
2019-01-22,54,75.0,,0.75,40.5
2019-01-23,54,75.0,,0.75,40.5
2019-01-24,27,75.0,,0.75,20.25
2019-01-25,56,75.0,,0.75,42.0
2019-01-26,77,75.0,,0.75,57.75
2019-01-27,22,75.0,,0.75,16.5
2019-01-28,100,75.0,,0.75,75.0
2019-01-29,99,75.0,,0.75,74.25
2019-01-30,81,75.0,,0.75,60.75
2019-01-31,81,75.0,,0.75,60.75
2019-02-01,59,81.0,False,0.81,47.790000000000006
2019-02-02,30,81.0,,0.81,24.3
2019-02-03,39,81.0,,0.81,31.590000000000003
2019-02-04,40,81.0,,0.81,32.400000000000006
2019-02-05,76,81.0,,0.81,61.56
2019-02-06,100,81.0,,0.81,81.0
2019-02-07,49,81.0,,0.81,39.690000000000005
2019-02-08,51,81.0,,0.81,41.31
2019-02-09,61,81.0,,0.81,49.410000000000004
2019-02-10,59,81.0,,0.81,47.790000000000006
2019-02-11,40,81.0,,0.81,32.400000000000006
2019-02-12,92,81.0,,0.81,74.52000000000001
2019-02-13,100,81.0,,0.81,81.0
2019-02-14,60,81.0,,0.81,48.6
2019-02-15,27,81.0,,0.81,21.87
2019-02-16,10,81.0,,0.81,8.100000000000001
2019-02-17,60,81.0,,0.81,48.6
2019-02-18,62,81.0,,0.81,50.220000000000006
2019-02-19,75,81.0,,0.81,60.75000000000001
2019-02-20,68,81.0,,0.81,55.080000000000005
2019-02-21,92,81.0,,0.81,74.52000000000001
2019-02-22,69,81.0,,0.81,55.89
2019-02-23,39,81.0,,0.81,31.590000000000003
2019-02-24,51,81.0,,0.81,41.31
2019-02-25,16,81.0,,0.81,12.96
2019-02-26,59,81.0,,0.81,47.790000000000006
2019-02-27,82,81.0,,0.81,66.42
2019-02-28,34,81.0,,0.81,27.540000000000003
2019-03-01,69,80.0,False,0.8,55.2
2019-03-02,67,80.0,,0.8,53.6
2019-03-03,22,80.0,,0.8,17.6
2019-03-04,100,80.0,,0.8,80.0
2019-03-05,50,80.0,,0.8,40.0
2019-03-06,30,80.0,,0.8,24.0
2019-03-07,13,80.0,,0.8,10.4
2019-03-08,46,80.0,,0.8,36.800000000000004
2019-03-09,23,80.0,,0.8,18.400000000000002
2019-03-10,45,80.0,,0.8,36.0
2019-03-11,38,80.0,,0.8,30.400000000000002
2019-03-12,45,80.0,,0.8,36.0
2019-03-13,32,80.0,,0.8,25.6
2019-03-14,64,80.0,,0.8,51.2
2019-03-15,19,80.0,,0.8,15.200000000000001
2019-03-16,30,80.0,,0.8,24.0
2019-03-17,63,80.0,,0.8,50.400000000000006
2019-03-18,60,80.0,,0.8,48.0
2019-03-19,69,80.0,,0.8,55.2
2019-03-20,58,80.0,,0.8,46.400000000000006
2019-03-21,26,80.0,,0.8,20.8
2019-03-22,33,80.0,,0.8,26.400000000000002
2019-03-23,23,80.0,,0.8,18.400000000000002
2019-03-24,36,80.0,,0.8,28.8
2019-03-25,26,80.0,,0.8,20.8
2019-03-26,85,80.0,,0.8,68.0
2019-03-27,39,80.0,,0.8,31.200000000000003
2019-03-28,51,80.0,,0.8,40.800000000000004
2019-03-29,33,80.0,,0.8,26.400000000000002
2019-03-30,31,80.0,,0.8,24.8
2019-03-31,30,80.0,,0.8,24.0
2019-04-01,56,97.0,False,0.97,54.32
2019-04-02,51,97.0,,0.97,49.47
2019-04-03,87,97.0,,0.97,84.39
2019-04-04,43,97.0,,0.97,41.71
2019-04-05,74,97.0,,0.97,71.78
2019-04-06,35,97.0,,0.97,33.949999999999996
2019-04-07,43,97.0,,0.97,41.71
2019-04-08,43,97.0,,0.97,41.71
2019-04-09,50,97.0,,0.97,48.5
2019-04-10,50,97.0,,0.97,48.5
2019-04-11,100,97.0,,0.97,97.0
2019-04-12,30,97.0,,0.97,29.099999999999998
2019-04-13,44,97.0,,0.97,42.68
2019-04-14,17,97.0,,0.97,16.49
2019-04-15,85,97.0,,0.97,82.45
2019-04-16,36,97.0,,0.97,34.92
2019-04-17,67,97.0,,0.97,64.99
2019-04-18,37,97.0,,0.97,35.89
2019-04-19,24,97.0,,0.97,23.28
2019-04-20,36,97.0,,0.97,34.92
2019-04-21,19,97.0,,0.97,18.43
2019-04-22,75,97.0,,0.97,72.75
2019-04-23,72,97.0,,0.97,69.84
2019-04-24,87,97.0,,0.97,84.39
2019-04-25,72,97.0,,0.97,69.84
2019-04-26,36,97.0,,0.97,34.92
2019-04-27,35,97.0,,0.97,33.949999999999996
2019-04-28,0,97.0,,0.97,0.0
2019-04-29,49,97.0,,0.97,47.53
2019-04-30,56,97.0,,0.97,54.32
2019-05-01,40,78.0,False,0.78,31.200000000000003
2019-05-02,66,78.0,,0.78,51.480000000000004
2019-05-03,21,78.0,,0.78,16.38
2019-05-04,33,78.0,,0.78,25.740000000000002
2019-05-05,25,78.0,,0.78,19.5
2019-05-06,61,78.0,,0.78,47.58
2019-05-07,100,78.0,,0.78,78.0
2019-05-08,55,78.0,,0.78,42.9
2019-05-09,34,78.0,,0.78,26.52
2019-05-10,35,78.0,,0.78,27.3
2019-05-11,9,78.0,,0.78,7.0200000000000005
2019-05-12,17,78.0,,0.78,13.26
2019-05-13,48,78.0,,0.78,37.44
2019-05-14,62,78.0,,0.78,48.36
2019-05-15,28,78.0,,0.78,21.84
2019-05-16,21,78.0,,0.78,16.38
2019-05-17,28,78.0,,0.78,21.84
2019-05-18,43,78.0,,0.78,33.54
2019-05-19,34,78.0,,0.78,26.52
2019-05-20,34,78.0,,0.78,26.52
2019-05-21,7,78.0,,0.78,5.46
2019-05-22,35,78.0,,0.78,27.3
2019-05-23,78,78.0,,0.78,60.84
2019-05-24,36,78.0,,0.78,28.080000000000002
2019-05-25,9,78.0,,0.78,7.0200000000000005
2019-05-26,9,78.0,,0.78,7.0200000000000005
2019-05-27,41,78.0,,0.78,31.98
2019-05-28,55,78.0,,0.78,42.9
2019-05-29,54,78.0,,0.78,42.120000000000005
2019-05-30,20,78.0,,0.78,15.600000000000001
2019-05-31,21,78.0,,0.78,16.38
2019-06-01,72,76.0,False,0.76,54.72
2019-06-02,35,76.0,,0.76,26.6
2019-06-03,40,76.0,,0.76,30.4
2019-06-04,71,76.0,,0.76,53.96
2019-06-05,71,76.0,,0.76,53.96
2019-06-06,30,76.0,,0.76,22.8
2019-06-07,63,76.0,,0.76,47.88
2019-06-08,36,76.0,,0.76,27.36
2019-06-09,24,76.0,,0.76,18.240000000000002
2019-06-10,100,76.0,,0.76,76.0
2019-06-11,71,76.0,,0.76,53.96
2019-06-12,52,76.0,,0.76,39.52
2019-06-13,41,76.0,,0.76,31.16
2019-06-14,72,76.0,,0.76,54.72
2019-06-15,72,76.0,,0.76,54.72
2019-06-16,84,76.0,,0.76,63.84
2019-06-17,41,76.0,,0.76,31.16
2019-06-18,20,76.0,,0.76,15.2
2019-06-19,91,76.0,,0.76,69.16
2019-06-20,71,76.0,,0.76,53.96
2019-06-21,31,76.0,,0.76,23.56
2019-06-22,12,76.0,,0.76,9.120000000000001
2019-06-23,25,76.0,,0.76,19.0
2019-06-24,52,76.0,,0.76,39.52
2019-06-25,94,76.0,,0.76,71.44
2019-06-26,62,76.0,,0.76,47.12
2019-06-27,52,76.0,,0.76,39.52
2019-06-28,98,76.0,,0.76,74.48
2019-06-29,12,76.0,,0.76,9.120000000000001
2019-06-30,49,76.0,,0.76,37.24
2019-07-01,32,81.0,False,0.81,25.92
2019-07-02,71,81.0,,0.81,57.510000000000005
2019-07-03,56,81.0,,0.81,45.36
2019-07-04,36,81.0,,0.81,29.160000000000004
2019-07-05,45,81.0,,0.81,36.45
2019-07-06,36,81.0,,0.81,29.160000000000004
2019-07-07,35,81.0,,0.81,28.35
2019-07-08,100,81.0,,0.81,81.0
2019-07-09,47,81.0,,0.81,38.07
2019-07-10,79,81.0,,0.81,63.99
2019-07-11,39,81.0,,0.81,31.590000000000003
2019-07-12,56,81.0,,0.81,45.36
2019-07-13,37,81.0,,0.81,29.970000000000002
2019-07-14,28,81.0,,0.81,22.68
2019-07-15,24,81.0,,0.81,19.44
2019-07-16,39,81.0,,0.81,31.590000000000003
2019-07-17,85,81.0,,0.81,68.85000000000001
2019-07-18,48,81.0,,0.81,38.88
2019-07-19,33,81.0,,0.81,26.73
2019-07-20,28,81.0,,0.81,22.68
2019-07-21,18,81.0,,0.81,14.580000000000002
2019-07-22,71,81.0,,0.81,57.510000000000005
2019-07-23,39,81.0,,0.81,31.590000000000003
2019-07-24,33,81.0,,0.81,26.73
2019-07-25,98,81.0,,0.81,79.38000000000001
2019-07-26,59,81.0,,0.81,47.790000000000006
2019-07-27,28,81.0,,0.81,22.68
2019-07-28,28,81.0,,0.81,22.68
2019-07-29,57,81.0,,0.81,46.17
2019-07-30,48,81.0,,0.81,38.88
2019-07-31,80,81.0,,0.81,64.80000000000001
2019-08-01,62,72.0,False,0.72,44.64
2019-08-02,37,72.0,,0.72,26.64
2019-08-03,42,72.0,,0.72,30.24
2019-08-04,73,72.0,,0.72,52.559999999999995
2019-08-05,100,72.0,,0.72,72.0
2019-08-06,81,72.0,,0.72,58.32
2019-08-07,82,72.0,,0.72,59.04
2019-08-08,65,72.0,,0.72,46.8
2019-08-09,54,72.0,,0.72,38.879999999999995
2019-08-10,10,72.0,,0.72,7.199999999999999
2019-08-11,42,72.0,,0.72,30.24
2019-08-12,27,72.0,,0.72,19.439999999999998
2019-08-13,62,72.0,,0.72,44.64
2019-08-14,43,72.0,,0.72,30.959999999999997
2019-08-15,53,72.0,,0.72,38.16
2019-08-16,35,72.0,,0.72,25.2
2019-08-17,51,72.0,,0.72,36.72
2019-08-18,41,72.0,,0.72,29.52
2019-08-19,77,72.0,,0.72,55.44
2019-08-20,34,72.0,,0.72,24.48
2019-08-21,69,72.0,,0.72,49.68
2019-08-22,35,72.0,,0.72,25.2
2019-08-23,44,72.0,,0.72,31.68
2019-08-24,20,72.0,,0.72,14.399999999999999
2019-08-25,51,72.0,,0.72,36.72
2019-08-26,59,72.0,,0.72,42.48
2019-08-27,34,72.0,,0.72,24.48
2019-08-28,25,72.0,,0.72,18.0
2019-08-29,51,72.0,,0.72,36.72
2019-08-30,68,72.0,,0.72,48.96
2019-08-31,19,72.0,,0.72,13.68
2019-09-01,11,77.0,False,0.77,8.47
2019-09-02,30,77.0,,0.77,23.1
2019-09-03,45,77.0,,0.77,34.65
2019-09-04,45,77.0,,0.77,34.65
2019-09-05,63,77.0,,0.77,48.51
2019-09-06,62,77.0,,0.77,47.74
2019-09-07,21,77.0,,0.77,16.17
2019-09-08,84,77.0,,0.77,64.68
2019-09-09,27,77.0,,0.77,20.79
2019-09-10,72,77.0,,0.77,55.44
2019-09-11,54,77.0,,0.77,41.58
2019-09-12,54,77.0,,0.77,41.58
2019-09-13,100,77.0,,0.77,77.0
2019-09-14,33,77.0,,0.77,25.41
2019-09-15,10,77.0,,0.77,7.7
2019-09-16,53,77.0,,0.77,40.81
2019-09-17,88,77.0,,0.77,67.76
2019-09-18,80,77.0,,0.77,61.6
2019-09-19,27,77.0,,0.77,20.79
2019-09-20,45,77.0,,0.77,34.65
2019-09-21,64,77.0,,0.77,49.28
2019-09-22,52,77.0,,0.77,40.04
2019-09-23,61,77.0,,0.77,46.97
2019-09-24,54,77.0,,0.77,41.58
2019-09-25,54,77.0,,0.77,41.58
2019-09-26,46,77.0,,0.77,35.42
2019-09-27,93,77.0,,0.77,71.61
2019-09-28,22,77.0,,0.77,16.94
2019-09-29,54,77.0,,0.77,41.58
2019-09-30,73,77.0,,0.77,56.21
2019-10-01,100,82.0,False,0.82,82.0
2019-10-02,49,82.0,,0.82,40.18
2019-10-03,91,82.0,,0.82,74.61999999999999
2019-10-04,26,82.0,,0.82,21.32
2019-10-05,49,82.0,,0.82,40.18
2019-10-06,29,82.0,,0.82,23.779999999999998
2019-10-07,66,82.0,,0.82,54.12
2019-10-08,58,82.0,,0.82,47.559999999999995
2019-10-09,17,82.0,,0.82,13.94
2019-10-10,17,82.0,,0.82,13.94
2019-10-11,67,82.0,,0.82,54.94
2019-10-12,30,82.0,,0.82,24.599999999999998
2019-10-13,0,82.0,,0.82,0.0
2019-10-14,75,82.0,,0.82,61.49999999999999
2019-10-15,58,82.0,,0.82,47.559999999999995
2019-10-16,41,82.0,,0.82,33.62
2019-10-17,58,82.0,,0.82,47.559999999999995
2019-10-18,59,82.0,,0.82,48.379999999999995
2019-10-19,20,82.0,,0.82,16.4
2019-10-20,86,82.0,,0.82,70.52
2019-10-21,63,82.0,,0.82,51.66
2019-10-22,87,82.0,,0.82,71.33999999999999
2019-10-23,24,82.0,,0.82,19.68
2019-10-24,41,82.0,,0.82,33.62
2019-10-25,68,82.0,,0.82,55.76
2019-10-26,20,82.0,,0.82,16.4
2019-10-27,19,82.0,,0.82,15.579999999999998
2019-10-28,24,82.0,,0.82,19.68
2019-10-29,90,82.0,,0.82,73.8
2019-10-30,24,82.0,,0.82,19.68
2019-10-31,58,82.0,,0.82,47.559999999999995
2019-11-01,35,84.0,False,0.84,29.4
2019-11-02,40,84.0,,0.84,33.6
2019-11-03,38,84.0,,0.84,31.919999999999998
2019-11-04,98,84.0,,0.84,82.32
2019-11-05,90,84.0,,0.84,75.6
2019-11-06,73,84.0,,0.84,61.32
2019-11-07,73,84.0,,0.84,61.32
2019-11-08,74,84.0,,0.84,62.16
2019-11-09,95,84.0,,0.84,79.8
2019-11-10,57,84.0,,0.84,47.879999999999995
2019-11-11,66,84.0,,0.84,55.44
2019-11-12,48,84.0,,0.84,40.32
2019-11-13,88,84.0,,0.84,73.92
2019-11-14,48,84.0,,0.84,40.32
2019-11-15,40,84.0,,0.84,33.6
2019-11-16,19,84.0,,0.84,15.959999999999999
2019-11-17,38,84.0,,0.84,31.919999999999998
2019-11-18,48,84.0,,0.84,40.32
2019-11-19,89,84.0,,0.84,74.75999999999999
2019-11-20,65,84.0,,0.84,54.6
2019-11-21,90,84.0,,0.84,75.6
2019-11-22,58,84.0,,0.84,48.72
2019-11-23,19,84.0,,0.84,15.959999999999999
2019-11-24,10,84.0,,0.84,8.4
2019-11-25,100,84.0,,0.84,84.0
2019-11-26,84,84.0,,0.84,70.56
2019-11-27,53,84.0,,0.84,44.519999999999996
2019-11-28,10,84.0,,0.84,8.4
2019-11-29,18,84.0,,0.84,15.12
2019-11-30,28,84.0,,0.84,23.52
2019-12-01,33,86.0,False,0.86,28.38
2019-12-02,84,86.0,,0.86,72.24
2019-12-03,44,86.0,,0.86,37.839999999999996
2019-12-04,96,86.0,,0.86,82.56
2019-12-05,44,86.0,,0.86,37.839999999999996
2019-12-06,75,86.0,,0.86,64.5
