date,THE CRISIS_unscaled,THE CRISIS_monthly,isPartial,scale,THE CRISIS
2010-04-21,62,64.0,,0.64,39.68
2010-04-22,59,64.0,,0.64,37.76
2010-04-23,48,64.0,,0.64,30.72
2010-04-24,29,64.0,,0.64,18.56
2010-04-25,57,64.0,,0.64,36.480000000000004
2010-04-26,67,64.0,,0.64,42.88
2010-04-27,82,64.0,,0.64,52.480000000000004
2010-04-28,100,64.0,,0.64,64.0
2010-04-29,65,64.0,,0.64,41.6
2010-04-30,25,64.0,,0.64,16.0
2010-05-01,52,73.0,False,0.73,37.96
2010-05-02,84,73.0,,0.73,61.32
2010-05-03,89,73.0,,0.73,64.97
2010-05-04,100,73.0,,0.73,73.0
2010-05-05,72,73.0,,0.73,52.56
2010-05-06,92,73.0,,0.73,67.16
2010-05-07,88,73.0,,0.73,64.24
2010-05-08,53,73.0,,0.73,38.69
2010-05-09,88,73.0,,0.73,64.24
2010-05-10,90,73.0,,0.73,65.7
2010-05-11,76,73.0,,0.73,55.48
2010-05-12,72,73.0,,0.73,52.56
2010-05-13,70,73.0,,0.73,51.1
2010-05-14,56,73.0,,0.73,40.879999999999995
2010-05-15,34,73.0,,0.73,24.82
2010-05-16,54,73.0,,0.73,39.42
2010-05-17,81,73.0,,0.73,59.129999999999995
2010-05-18,71,73.0,,0.73,51.83
2010-05-19,55,73.0,,0.73,40.15
2010-05-20,80,73.0,,0.73,58.4
2010-05-21,47,73.0,,0.73,34.31
2010-05-22,40,73.0,,0.73,29.2
2010-05-23,48,73.0,,0.73,35.04
2010-05-24,65,73.0,,0.73,47.449999999999996
2010-05-25,56,73.0,,0.73,40.879999999999995
2010-05-26,53,73.0,,0.73,38.69
2010-05-27,54,73.0,,0.73,39.42
2010-05-28,54,73.0,,0.73,39.42
2010-05-29,49,73.0,,0.73,35.769999999999996
2010-05-30,23,73.0,,0.73,16.79
2010-05-31,32,73.0,,0.73,23.36
2010-06-01,72,40.0,False,0.4,28.8
2010-06-02,90,40.0,,0.4,36.0
2010-06-03,74,40.0,,0.4,29.6
2010-06-04,51,40.0,,0.4,20.400000000000002
2010-06-05,100,40.0,,0.4,40.0
2010-06-06,54,40.0,,0.4,21.6
2010-06-07,66,40.0,,0.4,26.400000000000002
2010-06-08,53,40.0,,0.4,21.200000000000003
2010-06-09,85,40.0,,0.4,34.0
2010-06-10,50,40.0,,0.4,20.0
2010-06-11,60,40.0,,0.4,24.0
2010-06-12,46,40.0,,0.4,18.400000000000002
2010-06-13,56,40.0,,0.4,22.400000000000002
2010-06-14,61,40.0,,0.4,24.400000000000002
2010-06-15,55,40.0,,0.4,22.0
2010-06-16,63,40.0,,0.4,25.200000000000003
2010-06-17,64,40.0,,0.4,25.6
2010-06-18,47,40.0,,0.4,18.8
2010-06-19,39,40.0,,0.4,15.600000000000001
2010-06-20,40,40.0,,0.4,16.0
2010-06-21,44,40.0,,0.4,17.6
2010-06-22,30,40.0,,0.4,12.0
2010-06-23,49,40.0,,0.4,19.6
2010-06-24,44,40.0,,0.4,17.6
2010-06-25,46,40.0,,0.4,18.400000000000002
2010-06-26,9,40.0,,0.4,3.6
2010-06-27,56,40.0,,0.4,22.400000000000002
2010-06-28,42,40.0,,0.4,16.8
2010-06-29,24,40.0,,0.4,9.600000000000001
2010-06-30,62,40.0,,0.4,24.8
2010-07-01,72,28.0,False,0.28,20.160000000000004
2010-07-02,82,28.0,,0.28,22.96
2010-07-03,23,28.0,,0.28,6.44
2010-07-04,49,28.0,,0.28,13.72
2010-07-05,62,28.0,,0.28,17.360000000000003
2010-07-06,100,28.0,,0.28,28.000000000000004
2010-07-07,30,28.0,,0.28,8.4
2010-07-08,46,28.0,,0.28,12.88
2010-07-09,73,28.0,,0.28,20.44
2010-07-10,84,28.0,,0.28,23.520000000000003
2010-07-11,54,28.0,,0.28,15.120000000000001
2010-07-12,61,28.0,,0.28,17.080000000000002
2010-07-13,30,28.0,,0.28,8.4
2010-07-14,83,28.0,,0.28,23.240000000000002
2010-07-15,92,28.0,,0.28,25.76
2010-07-16,24,28.0,,0.28,6.720000000000001
2010-07-17,32,28.0,,0.28,8.96
2010-07-18,22,28.0,,0.28,6.16
2010-07-19,30,28.0,,0.28,8.4
2010-07-20,83,28.0,,0.28,23.240000000000002
2010-07-21,38,28.0,,0.28,10.64
2010-07-22,23,28.0,,0.28,6.44
2010-07-23,48,28.0,,0.28,13.440000000000001
2010-07-24,64,28.0,,0.28,17.92
2010-07-25,22,28.0,,0.28,6.16
2010-07-26,60,28.0,,0.28,16.8
2010-07-27,67,28.0,,0.28,18.76
2010-07-28,97,28.0,,0.28,27.160000000000004
2010-07-29,38,28.0,,0.28,10.64
2010-07-30,57,28.0,,0.28,15.96
2010-07-31,42,28.0,,0.28,11.760000000000002
2010-08-01,100,26.0,False,0.26,26.0
2010-08-02,62,26.0,,0.26,16.12
2010-08-03,61,26.0,,0.26,15.860000000000001
2010-08-04,23,26.0,,0.26,5.98
2010-08-05,78,26.0,,0.26,20.28
2010-08-06,33,26.0,,0.26,8.58
2010-08-07,33,26.0,,0.26,8.58
2010-08-08,33,26.0,,0.26,8.58
2010-08-09,46,26.0,,0.26,11.96
2010-08-10,82,26.0,,0.26,21.32
2010-08-11,84,26.0,,0.26,21.84
2010-08-12,93,26.0,,0.26,24.18
2010-08-13,33,26.0,,0.26,8.58
2010-08-14,32,26.0,,0.26,8.32
2010-08-15,66,26.0,,0.26,17.16
2010-08-16,54,26.0,,0.26,14.040000000000001
2010-08-17,23,26.0,,0.26,5.98
2010-08-18,31,26.0,,0.26,8.06
2010-08-19,23,26.0,,0.26,5.98
2010-08-20,57,26.0,,0.26,14.82
2010-08-21,32,26.0,,0.26,8.32
2010-08-22,63,26.0,,0.26,16.38
2010-08-23,53,26.0,,0.26,13.780000000000001
2010-08-24,59,26.0,,0.26,15.34
2010-08-25,83,26.0,,0.26,21.580000000000002
2010-08-26,77,26.0,,0.26,20.02
2010-08-27,40,26.0,,0.26,10.4
2010-08-28,42,26.0,,0.26,10.92
2010-08-29,42,26.0,,0.26,10.92
2010-08-30,74,26.0,,0.26,19.240000000000002
2010-08-31,36,26.0,,0.26,9.36
2010-09-01,80,36.0,False,0.36,28.799999999999997
2010-09-02,54,36.0,,0.36,19.439999999999998
2010-09-03,23,36.0,,0.36,8.28
2010-09-04,61,36.0,,0.36,21.96
2010-09-05,55,36.0,,0.36,19.8
2010-09-06,82,36.0,,0.36,29.52
2010-09-07,80,36.0,,0.36,28.799999999999997
2010-09-08,47,36.0,,0.36,16.919999999999998
2010-09-09,53,36.0,,0.36,19.08
2010-09-10,49,36.0,,0.36,17.64
2010-09-11,29,36.0,,0.36,10.44
2010-09-12,64,36.0,,0.36,23.04
2010-09-13,78,36.0,,0.36,28.08
2010-09-14,81,36.0,,0.36,29.16
2010-09-15,73,36.0,,0.36,26.279999999999998
2010-09-16,58,36.0,,0.36,20.88
2010-09-17,56,36.0,,0.36,20.16
2010-09-18,22,36.0,,0.36,7.92
2010-09-19,37,36.0,,0.36,13.32
2010-09-20,89,36.0,,0.36,32.04
2010-09-21,72,36.0,,0.36,25.919999999999998
2010-09-22,62,36.0,,0.36,22.32
2010-09-23,57,36.0,,0.36,20.52
2010-09-24,66,36.0,,0.36,23.759999999999998
2010-09-25,7,36.0,,0.36,2.52
2010-09-26,100,36.0,,0.36,36.0
2010-09-27,92,36.0,,0.36,33.12
2010-09-28,61,36.0,,0.36,21.96
2010-09-29,86,36.0,,0.36,30.959999999999997
2010-09-30,61,36.0,,0.36,21.96
2010-10-01,39,47.0,False,0.47,18.33
2010-10-02,11,47.0,,0.47,5.17
2010-10-03,69,47.0,,0.47,32.43
2010-10-04,49,47.0,,0.47,23.029999999999998
2010-10-05,64,47.0,,0.47,30.08
2010-10-06,59,47.0,,0.47,27.729999999999997
2010-10-07,63,47.0,,0.47,29.61
2010-10-08,35,47.0,,0.47,16.45
2010-10-09,41,47.0,,0.47,19.27
2010-10-10,46,47.0,,0.47,21.619999999999997
2010-10-11,55,47.0,,0.47,25.849999999999998
2010-10-12,77,47.0,,0.47,36.19
2010-10-13,62,47.0,,0.47,29.139999999999997
2010-10-14,91,47.0,,0.47,42.769999999999996
2010-10-15,52,47.0,,0.47,24.439999999999998
2010-10-16,11,47.0,,0.47,5.17
2010-10-17,23,47.0,,0.47,10.809999999999999
2010-10-18,81,47.0,,0.47,38.07
2010-10-19,92,47.0,,0.47,43.239999999999995
2010-10-20,67,47.0,,0.47,31.49
2010-10-21,65,47.0,,0.47,30.549999999999997
2010-10-22,64,47.0,,0.47,30.08
2010-10-23,28,47.0,,0.47,13.16
2010-10-24,45,47.0,,0.47,21.15
2010-10-25,100,47.0,,0.47,47.0
2010-10-26,59,47.0,,0.47,27.729999999999997
2010-10-27,31,47.0,,0.47,14.569999999999999
2010-10-28,61,47.0,,0.47,28.669999999999998
2010-10-29,52,47.0,,0.47,24.439999999999998
2010-10-30,29,47.0,,0.47,13.629999999999999
2010-10-31,53,47.0,,0.47,24.91
2010-11-01,48,51.0,False,0.51,24.48
2010-11-02,79,51.0,,0.51,40.29
2010-11-03,100,51.0,,0.51,51.0
2010-11-04,65,51.0,,0.51,33.15
2010-11-05,57,51.0,,0.51,29.07
2010-11-06,27,51.0,,0.51,13.77
2010-11-07,43,51.0,,0.51,21.93
2010-11-08,67,51.0,,0.51,34.17
2010-11-09,89,51.0,,0.51,45.39
2010-11-10,47,51.0,,0.51,23.97
2010-11-11,73,51.0,,0.51,37.230000000000004
2010-11-12,45,51.0,,0.51,22.95
2010-11-13,16,51.0,,0.51,8.16
2010-11-14,87,51.0,,0.51,44.37
2010-11-15,69,51.0,,0.51,35.19
2010-11-16,79,51.0,,0.51,40.29
2010-11-17,68,51.0,,0.51,34.68
2010-11-18,43,51.0,,0.51,21.93
2010-11-19,45,51.0,,0.51,22.95
2010-11-20,37,51.0,,0.51,18.87
2010-11-21,79,51.0,,0.51,40.29
2010-11-22,84,51.0,,0.51,42.84
2010-11-23,58,51.0,,0.51,29.580000000000002
2010-11-24,51,51.0,,0.51,26.01
2010-11-25,11,51.0,,0.51,5.61
2010-11-26,41,51.0,,0.51,20.91
2010-11-27,27,51.0,,0.51,13.77
2010-11-28,58,51.0,,0.51,29.580000000000002
2010-11-29,59,51.0,,0.51,30.09
2010-11-30,43,51.0,,0.51,21.93
2010-12-01,51,48.0,False,0.48,24.48
2010-12-02,57,48.0,,0.48,27.36
2010-12-03,42,48.0,,0.48,20.16
2010-12-04,36,48.0,,0.48,17.28
2010-12-05,66,48.0,,0.48,31.68
2010-12-06,86,48.0,,0.48,41.28
2010-12-07,70,48.0,,0.48,33.6
2010-12-08,54,48.0,,0.48,25.919999999999998
2010-12-09,57,48.0,,0.48,27.36
2010-12-10,34,48.0,,0.48,16.32
2010-12-11,19,48.0,,0.48,9.12
2010-12-12,100,48.0,,0.48,48.0
2010-12-13,43,48.0,,0.48,20.64
2010-12-14,43,48.0,,0.48,20.64
2010-12-15,30,48.0,,0.48,14.399999999999999
2010-12-16,59,48.0,,0.48,28.32
2010-12-17,45,48.0,,0.48,21.599999999999998
2010-12-18,27,48.0,,0.48,12.959999999999999
2010-12-19,28,48.0,,0.48,13.44
2010-12-20,44,48.0,,0.48,21.119999999999997
2010-12-21,15,48.0,,0.48,7.199999999999999
2010-12-22,6,48.0,,0.48,2.88
2010-12-23,16,48.0,,0.48,7.68
2010-12-24,24,48.0,,0.48,11.52
2010-12-25,20,48.0,,0.48,9.6
2010-12-26,13,48.0,,0.48,6.24
2010-12-27,26,48.0,,0.48,12.48
2010-12-28,25,48.0,,0.48,12.0
2010-12-29,40,48.0,,0.48,19.2
2010-12-30,19,48.0,,0.48,9.12
2010-12-31,36,48.0,,0.48,17.28
2011-01-01,26,45.0,False,0.45,11.700000000000001
2011-01-02,35,45.0,,0.45,15.75
2011-01-03,36,45.0,,0.45,16.2
2011-01-04,30,45.0,,0.45,13.5
2011-01-05,29,45.0,,0.45,13.05
2011-01-06,33,45.0,,0.45,14.85
2011-01-07,39,45.0,,0.45,17.55
2011-01-08,41,45.0,,0.45,18.45
2011-01-09,44,45.0,,0.45,19.8
2011-01-10,37,45.0,,0.45,16.650000000000002
2011-01-11,63,45.0,,0.45,28.35
2011-01-12,58,45.0,,0.45,26.1
2011-01-13,56,45.0,,0.45,25.2
2011-01-14,35,45.0,,0.45,15.75
2011-01-15,24,45.0,,0.45,10.8
2011-01-16,41,45.0,,0.45,18.45
2011-01-17,36,45.0,,0.45,16.2
2011-01-18,47,45.0,,0.45,21.150000000000002
2011-01-19,70,45.0,,0.45,31.5
2011-01-20,37,45.0,,0.45,16.650000000000002
2011-01-21,37,45.0,,0.45,16.650000000000002
2011-01-22,33,45.0,,0.45,14.85
2011-01-23,10,45.0,,0.45,4.5
2011-01-24,65,45.0,,0.45,29.25
2011-01-25,49,45.0,,0.45,22.05
2011-01-26,44,45.0,,0.45,19.8
2011-01-27,31,45.0,,0.45,13.950000000000001
2011-01-28,35,45.0,,0.45,15.75
2011-01-29,39,45.0,,0.45,17.55
2011-01-30,42,45.0,,0.45,18.900000000000002
2011-01-31,100,45.0,,0.45,45.0
2011-02-01,73,61.0,False,0.61,44.53
2011-02-02,65,61.0,,0.61,39.65
2011-02-03,73,61.0,,0.61,44.53
2011-02-04,66,61.0,,0.61,40.26
2011-02-05,49,61.0,,0.61,29.89
2011-02-06,66,61.0,,0.61,40.26
2011-02-07,64,61.0,,0.61,39.04
2011-02-08,80,61.0,,0.61,48.8
2011-02-09,74,61.0,,0.61,45.14
2011-02-10,85,61.0,,0.61,51.85
2011-02-11,100,61.0,,0.61,61.0
2011-02-12,47,61.0,,0.61,28.669999999999998
2011-02-13,30,61.0,,0.61,18.3
2011-02-14,50,61.0,,0.61,30.5
2011-02-15,58,61.0,,0.61,35.38
2011-02-16,61,61.0,,0.61,37.21
2011-02-17,92,61.0,,0.61,56.12
2011-02-18,51,61.0,,0.61,31.11
2011-02-19,51,61.0,,0.61,31.11
2011-02-20,60,61.0,,0.61,36.6
2011-02-21,58,61.0,,0.61,35.38
2011-02-22,67,61.0,,0.61,40.87
2011-02-23,84,61.0,,0.61,51.24
2011-02-24,71,61.0,,0.61,43.31
2011-02-25,37,61.0,,0.61,22.57
2011-02-26,63,61.0,,0.61,38.43
2011-02-27,63,61.0,,0.61,38.43
2011-02-28,80,61.0,,0.61,48.8
2011-03-01,80,68.0,False,0.68,54.400000000000006
2011-03-02,83,68.0,,0.68,56.440000000000005
2011-03-03,65,68.0,,0.68,44.2
2011-03-04,48,68.0,,0.68,32.64
2011-03-05,59,68.0,,0.68,40.120000000000005
2011-03-06,48,68.0,,0.68,32.64
2011-03-07,84,68.0,,0.68,57.120000000000005
2011-03-08,82,68.0,,0.68,55.760000000000005
2011-03-09,67,68.0,,0.68,45.56
2011-03-10,80,68.0,,0.68,54.400000000000006
2011-03-11,32,68.0,,0.68,21.76
2011-03-12,30,68.0,,0.68,20.400000000000002
2011-03-13,57,68.0,,0.68,38.760000000000005
2011-03-14,67,68.0,,0.68,45.56
2011-03-15,77,68.0,,0.68,52.36000000000001
2011-03-16,100,68.0,,0.68,68.0
2011-03-17,95,68.0,,0.68,64.60000000000001
2011-03-18,74,68.0,,0.68,50.32
2011-03-19,61,68.0,,0.68,41.480000000000004
2011-03-20,85,68.0,,0.68,57.800000000000004
2011-03-21,61,68.0,,0.68,41.480000000000004
2011-03-22,93,68.0,,0.68,63.24
2011-03-23,42,68.0,,0.68,28.560000000000002
2011-03-24,48,68.0,,0.68,32.64
2011-03-25,56,68.0,,0.68,38.080000000000005
2011-03-26,48,68.0,,0.68,32.64
2011-03-27,38,68.0,,0.68,25.840000000000003
2011-03-28,75,68.0,,0.68,51.00000000000001
2011-03-29,95,68.0,,0.68,64.60000000000001
2011-03-30,80,68.0,,0.68,54.400000000000006
2011-03-31,70,68.0,,0.68,47.6
2011-04-01,53,65.0,False,0.65,34.45
2011-04-02,40,65.0,,0.65,26.0
2011-04-03,96,65.0,,0.65,62.400000000000006
2011-04-04,92,65.0,,0.65,59.800000000000004
2011-04-05,62,65.0,,0.65,40.300000000000004
2011-04-06,78,65.0,,0.65,50.7
2011-04-07,58,65.0,,0.65,37.7
2011-04-08,63,65.0,,0.65,40.95
2011-04-09,40,65.0,,0.65,26.0
2011-04-10,82,65.0,,0.65,53.300000000000004
2011-04-11,57,65.0,,0.65,37.050000000000004
2011-04-12,95,65.0,,0.65,61.75
2011-04-13,76,65.0,,0.65,49.4
2011-04-14,100,65.0,,0.65,65.0
2011-04-15,85,65.0,,0.65,55.25
2011-04-16,47,65.0,,0.65,30.55
2011-04-17,61,65.0,,0.65,39.65
2011-04-18,86,65.0,,0.65,55.9
2011-04-19,86,65.0,,0.65,55.9
2011-04-20,84,65.0,,0.65,54.6
2011-04-21,71,65.0,,0.65,46.15
2011-04-22,94,65.0,,0.65,61.1
2011-04-23,44,65.0,,0.65,28.6
2011-04-24,51,65.0,,0.65,33.15
2011-04-25,80,65.0,,0.65,52.0
2011-04-26,71,65.0,,0.65,46.15
2011-04-27,79,65.0,,0.65,51.35
2011-04-28,68,65.0,,0.65,44.2
2011-04-29,84,65.0,,0.65,54.6
2011-04-30,61,65.0,,0.65,39.65
2011-05-01,61,62.0,False,0.62,37.82
2011-05-02,45,62.0,,0.62,27.9
2011-05-03,61,62.0,,0.62,37.82
2011-05-04,68,62.0,,0.62,42.16
2011-05-05,61,62.0,,0.62,37.82
2011-05-06,53,62.0,,0.62,32.86
2011-05-07,31,62.0,,0.62,19.22
2011-05-08,37,62.0,,0.62,22.94
2011-05-09,92,62.0,,0.62,57.04
2011-05-10,85,62.0,,0.62,52.7
2011-05-11,100,62.0,,0.62,62.0
2011-05-12,66,62.0,,0.62,40.92
2011-05-13,51,62.0,,0.62,31.62
2011-05-14,27,62.0,,0.62,16.74
2011-05-15,33,62.0,,0.62,20.46
2011-05-16,63,62.0,,0.62,39.06
2011-05-17,64,62.0,,0.62,39.68
2011-05-18,49,62.0,,0.62,30.38
2011-05-19,73,62.0,,0.62,45.26
2011-05-20,52,62.0,,0.62,32.24
2011-05-21,18,62.0,,0.62,11.16
2011-05-22,48,62.0,,0.62,29.759999999999998
2011-05-23,43,62.0,,0.62,26.66
2011-05-24,56,62.0,,0.62,34.72
2011-05-25,47,62.0,,0.62,29.14
2011-05-26,53,62.0,,0.62,32.86
2011-05-27,27,62.0,,0.62,16.74
2011-05-28,19,62.0,,0.62,11.78
2011-05-29,37,62.0,,0.62,22.94
2011-05-30,36,62.0,,0.62,22.32
2011-05-31,34,62.0,,0.62,21.08
2011-06-01,100,40.0,False,0.4,40.0
2011-06-02,79,40.0,,0.4,31.6
2011-06-03,82,40.0,,0.4,32.800000000000004
2011-06-04,59,40.0,,0.4,23.6
2011-06-05,65,40.0,,0.4,26.0
2011-06-06,76,40.0,,0.4,30.400000000000002
2011-06-07,82,40.0,,0.4,32.800000000000004
2011-06-08,78,40.0,,0.4,31.200000000000003
2011-06-09,53,40.0,,0.4,21.200000000000003
2011-06-10,46,40.0,,0.4,18.400000000000002
2011-06-11,46,40.0,,0.4,18.400000000000002
2011-06-12,35,40.0,,0.4,14.0
2011-06-13,35,40.0,,0.4,14.0
2011-06-14,52,40.0,,0.4,20.8
2011-06-15,70,40.0,,0.4,28.0
2011-06-16,67,40.0,,0.4,26.8
2011-06-17,51,40.0,,0.4,20.400000000000002
2011-06-18,53,40.0,,0.4,21.200000000000003
2011-06-19,43,40.0,,0.4,17.2
2011-06-20,80,40.0,,0.4,32.0
2011-06-21,68,40.0,,0.4,27.200000000000003
2011-06-22,48,40.0,,0.4,19.200000000000003
2011-06-23,48,40.0,,0.4,19.200000000000003
2011-06-24,41,40.0,,0.4,16.400000000000002
2011-06-25,64,40.0,,0.4,25.6
2011-06-26,30,40.0,,0.4,12.0
2011-06-27,44,40.0,,0.4,17.6
2011-06-28,39,40.0,,0.4,15.600000000000001
2011-06-29,44,40.0,,0.4,17.6
2011-06-30,58,40.0,,0.4,23.200000000000003
2011-07-01,66,39.0,False,0.39,25.740000000000002
2011-07-02,44,39.0,,0.39,17.16
2011-07-03,40,39.0,,0.39,15.600000000000001
2011-07-04,65,39.0,,0.39,25.35
2011-07-05,30,39.0,,0.39,11.700000000000001
2011-07-06,55,39.0,,0.39,21.45
2011-07-07,52,39.0,,0.39,20.28
2011-07-08,12,39.0,,0.39,4.68
2011-07-09,52,39.0,,0.39,20.28
2011-07-10,27,39.0,,0.39,10.530000000000001
2011-07-11,36,39.0,,0.39,14.040000000000001
2011-07-12,55,39.0,,0.39,21.45
2011-07-13,48,39.0,,0.39,18.72
2011-07-14,44,39.0,,0.39,17.16
2011-07-15,51,39.0,,0.39,19.89
2011-07-16,42,39.0,,0.39,16.38
2011-07-17,64,39.0,,0.39,24.96
2011-07-18,43,39.0,,0.39,16.77
2011-07-19,66,39.0,,0.39,25.740000000000002
2011-07-20,63,39.0,,0.39,24.57
2011-07-21,39,39.0,,0.39,15.21
2011-07-22,37,39.0,,0.39,14.43
2011-07-23,54,39.0,,0.39,21.060000000000002
2011-07-24,35,39.0,,0.39,13.65
2011-07-25,78,39.0,,0.39,30.42
2011-07-26,100,39.0,,0.39,39.0
2011-07-27,66,39.0,,0.39,25.740000000000002
2011-07-28,83,39.0,,0.39,32.370000000000005
2011-07-29,95,39.0,,0.39,37.050000000000004
2011-07-30,82,39.0,,0.39,31.98
2011-07-31,79,39.0,,0.39,30.810000000000002
2011-08-01,90,35.0,False,0.35,31.499999999999996
2011-08-02,85,35.0,,0.35,29.749999999999996
2011-08-03,69,35.0,,0.35,24.15
2011-08-04,100,35.0,,0.35,35.0
2011-08-05,79,35.0,,0.35,27.65
2011-08-06,57,35.0,,0.35,19.95
2011-08-07,39,35.0,,0.35,13.649999999999999
2011-08-08,69,35.0,,0.35,24.15
2011-08-09,92,35.0,,0.35,32.199999999999996
2011-08-10,96,35.0,,0.35,33.599999999999994
2011-08-11,86,35.0,,0.35,30.099999999999998
2011-08-12,100,35.0,,0.35,35.0
2011-08-13,26,35.0,,0.35,9.1
2011-08-14,83,35.0,,0.35,29.049999999999997
2011-08-15,54,35.0,,0.35,18.9
2011-08-16,35,35.0,,0.35,12.25
2011-08-17,50,35.0,,0.35,17.5
2011-08-18,51,35.0,,0.35,17.849999999999998
2011-08-19,63,35.0,,0.35,22.049999999999997
2011-08-20,45,35.0,,0.35,15.749999999999998
2011-08-21,51,35.0,,0.35,17.849999999999998
2011-08-22,55,35.0,,0.35,19.25
2011-08-23,67,35.0,,0.35,23.45
2011-08-24,63,35.0,,0.35,22.049999999999997
2011-08-25,59,35.0,,0.35,20.65
2011-08-26,35,35.0,,0.35,12.25
2011-08-27,55,35.0,,0.35,19.25
2011-08-28,72,35.0,,0.35,25.2
2011-08-29,53,35.0,,0.35,18.549999999999997
2011-08-30,68,35.0,,0.35,23.799999999999997
2011-08-31,92,35.0,,0.35,32.199999999999996
2011-09-01,62,44.0,False,0.44,27.28
2011-09-02,40,44.0,,0.44,17.6
2011-09-03,26,44.0,,0.44,11.44
2011-09-04,27,44.0,,0.44,11.88
2011-09-05,52,44.0,,0.44,22.88
2011-09-06,17,44.0,,0.44,7.48
2011-09-07,60,44.0,,0.44,26.4
2011-09-08,72,44.0,,0.44,31.68
2011-09-09,42,44.0,,0.44,18.48
2011-09-10,43,44.0,,0.44,18.92
2011-09-11,80,44.0,,0.44,35.2
2011-09-12,70,44.0,,0.44,30.8
2011-09-13,46,44.0,,0.44,20.24
2011-09-14,63,44.0,,0.44,27.72
2011-09-15,50,44.0,,0.44,22.0
2011-09-16,46,44.0,,0.44,20.24
2011-09-17,34,44.0,,0.44,14.96
2011-09-18,42,44.0,,0.44,18.48
2011-09-19,100,44.0,,0.44,44.0
2011-09-20,99,44.0,,0.44,43.56
2011-09-21,43,44.0,,0.44,18.92
2011-09-22,83,44.0,,0.44,36.52
2011-09-23,49,44.0,,0.44,21.56
2011-09-24,50,44.0,,0.44,22.0
2011-09-25,70,44.0,,0.44,30.8
2011-09-26,68,44.0,,0.44,29.92
2011-09-27,68,44.0,,0.44,29.92
2011-09-28,49,44.0,,0.44,21.56
2011-09-29,63,44.0,,0.44,27.72
2011-09-30,32,44.0,,0.44,14.08
2011-10-01,62,56.0,False,0.56,34.720000000000006
2011-10-02,39,56.0,,0.56,21.840000000000003
2011-10-03,100,56.0,,0.56,56.00000000000001
2011-10-04,71,56.0,,0.56,39.760000000000005
2011-10-05,80,56.0,,0.56,44.800000000000004
2011-10-06,72,56.0,,0.56,40.32000000000001
2011-10-07,74,56.0,,0.56,41.440000000000005
2011-10-08,61,56.0,,0.56,34.160000000000004
2011-10-09,36,56.0,,0.56,20.160000000000004
2011-10-10,48,56.0,,0.56,26.880000000000003
2011-10-11,85,56.0,,0.56,47.6
2011-10-12,73,56.0,,0.56,40.88
2011-10-13,79,56.0,,0.56,44.24
2011-10-14,49,56.0,,0.56,27.44
2011-10-15,39,56.0,,0.56,21.840000000000003
2011-10-16,70,56.0,,0.56,39.2
2011-10-17,49,56.0,,0.56,27.44
2011-10-18,75,56.0,,0.56,42.00000000000001
2011-10-19,69,56.0,,0.56,38.64
2011-10-20,64,56.0,,0.56,35.84
2011-10-21,53,56.0,,0.56,29.680000000000003
2011-10-22,54,56.0,,0.56,30.240000000000002
2011-10-23,67,56.0,,0.56,37.52
2011-10-24,74,56.0,,0.56,41.440000000000005
2011-10-25,70,56.0,,0.56,39.2
2011-10-26,73,56.0,,0.56,40.88
2011-10-27,73,56.0,,0.56,40.88
2011-10-28,61,56.0,,0.56,34.160000000000004
2011-10-29,34,56.0,,0.56,19.040000000000003
2011-10-30,49,56.0,,0.56,27.44
2011-10-31,59,56.0,,0.56,33.040000000000006
2011-11-01,52,61.0,False,0.61,31.72
2011-11-02,74,61.0,,0.61,45.14
2011-11-03,90,61.0,,0.61,54.9
2011-11-04,28,61.0,,0.61,17.08
2011-11-05,51,61.0,,0.61,31.11
2011-11-06,59,61.0,,0.61,35.99
2011-11-07,81,61.0,,0.61,49.41
2011-11-08,50,61.0,,0.61,30.5
2011-11-09,100,61.0,,0.61,61.0
2011-11-10,77,61.0,,0.61,46.97
2011-11-11,47,61.0,,0.61,28.669999999999998
2011-11-12,39,61.0,,0.61,23.79
2011-11-13,67,61.0,,0.61,40.87
2011-11-14,56,61.0,,0.61,34.16
2011-11-15,76,61.0,,0.61,46.36
2011-11-16,73,61.0,,0.61,44.53
2011-11-17,54,61.0,,0.61,32.94
2011-11-18,54,61.0,,0.61,32.94
2011-11-19,41,61.0,,0.61,25.009999999999998
2011-11-20,65,61.0,,0.61,39.65
2011-11-21,96,61.0,,0.61,58.56
2011-11-22,49,61.0,,0.61,29.89
2011-11-23,65,61.0,,0.61,39.65
2011-11-24,25,61.0,,0.61,15.25
2011-11-25,29,61.0,,0.61,17.69
2011-11-26,39,61.0,,0.61,23.79
2011-11-27,52,61.0,,0.61,31.72
2011-11-28,99,61.0,,0.61,60.39
2011-11-29,77,61.0,,0.61,46.97
2011-11-30,79,61.0,,0.61,48.19
2011-12-01,89,50.0,False,0.5,44.5
2011-12-02,87,50.0,,0.5,43.5
2011-12-03,51,50.0,,0.5,25.5
2011-12-04,60,50.0,,0.5,30.0
2011-12-05,79,50.0,,0.5,39.5
2011-12-06,79,50.0,,0.5,39.5
2011-12-07,99,50.0,,0.5,49.5
2011-12-08,100,50.0,,0.5,50.0
2011-12-09,90,50.0,,0.5,45.0
2011-12-10,53,50.0,,0.5,26.5
2011-12-11,53,50.0,,0.5,26.5
2011-12-12,66,50.0,,0.5,33.0
2011-12-13,91,50.0,,0.5,45.5
2011-12-14,70,50.0,,0.5,35.0
2011-12-15,58,50.0,,0.5,29.0
