date,corrupt government_unscaled,corrupt government_monthly,isPartial,scale,corrupt government
2015-04-10,0,61.0,,0.61,0.0
2015-04-11,0,61.0,,0.61,0.0
2015-04-12,63,61.0,,0.61,38.43
2015-04-13,48,61.0,,0.61,29.28
2015-04-14,23,61.0,,0.61,14.03
2015-04-15,23,61.0,,0.61,14.03
2015-04-16,24,61.0,,0.61,14.64
2015-04-17,25,61.0,,0.61,15.25
2015-04-18,32,61.0,,0.61,19.52
2015-04-19,0,61.0,,0.61,0.0
2015-04-20,24,61.0,,0.61,14.64
2015-04-21,47,61.0,,0.61,28.669999999999998
2015-04-22,0,61.0,,0.61,0.0
2015-04-23,48,61.0,,0.61,29.28
2015-04-24,100,61.0,,0.61,61.0
2015-04-25,0,61.0,,0.61,0.0
2015-04-26,64,61.0,,0.61,39.04
2015-04-27,0,61.0,,0.61,0.0
2015-04-28,36,61.0,,0.61,21.96
2015-04-29,47,61.0,,0.61,28.669999999999998
2015-04-30,37,61.0,,0.61,22.57
2015-05-01,51,66.0,False,0.66,33.660000000000004
2015-05-02,0,66.0,,0.66,0.0
2015-05-03,63,66.0,,0.66,41.580000000000005
2015-05-04,98,66.0,,0.66,64.68
2015-05-05,73,66.0,,0.66,48.18
2015-05-06,49,66.0,,0.66,32.34
2015-05-07,50,66.0,,0.66,33.0
2015-05-08,78,66.0,,0.66,51.480000000000004
2015-05-09,66,66.0,,0.66,43.56
2015-05-10,0,66.0,,0.66,0.0
2015-05-11,100,66.0,,0.66,66.0
2015-05-12,98,66.0,,0.66,64.68
2015-05-13,0,66.0,,0.66,0.0
2015-05-14,0,66.0,,0.66,0.0
2015-05-15,52,66.0,,0.66,34.32
2015-05-16,0,66.0,,0.66,0.0
2015-05-17,66,66.0,,0.66,43.56
2015-05-18,49,66.0,,0.66,32.34
2015-05-19,50,66.0,,0.66,33.0
2015-05-20,74,66.0,,0.66,48.84
2015-05-21,0,66.0,,0.66,0.0
2015-05-22,54,66.0,,0.66,35.64
2015-05-23,0,66.0,,0.66,0.0
2015-05-24,71,66.0,,0.66,46.86
2015-05-25,64,66.0,,0.66,42.24
2015-05-26,75,66.0,,0.66,49.5
2015-05-27,50,66.0,,0.66,33.0
2015-05-28,0,66.0,,0.66,0.0
2015-05-29,53,66.0,,0.66,34.980000000000004
2015-05-30,0,66.0,,0.66,0.0
2015-05-31,0,66.0,,0.66,0.0
2015-06-01,37,45.0,False,0.45,16.650000000000002
2015-06-02,0,45.0,,0.45,0.0
2015-06-03,0,45.0,,0.45,0.0
2015-06-04,39,45.0,,0.45,17.55
2015-06-05,40,45.0,,0.45,18.0
2015-06-06,49,45.0,,0.45,22.05
2015-06-07,51,45.0,,0.45,22.95
2015-06-08,38,45.0,,0.45,17.1
2015-06-09,0,45.0,,0.45,0.0
2015-06-10,58,45.0,,0.45,26.1
2015-06-11,0,45.0,,0.45,0.0
2015-06-12,0,45.0,,0.45,0.0
2015-06-13,0,45.0,,0.45,0.0
2015-06-14,0,45.0,,0.45,0.0
2015-06-15,39,45.0,,0.45,17.55
2015-06-16,0,45.0,,0.45,0.0
2015-06-17,0,45.0,,0.45,0.0
2015-06-18,0,45.0,,0.45,0.0
2015-06-19,40,45.0,,0.45,18.0
2015-06-20,0,45.0,,0.45,0.0
2015-06-21,0,45.0,,0.45,0.0
2015-06-22,39,45.0,,0.45,17.55
2015-06-23,76,45.0,,0.45,34.2
2015-06-24,39,45.0,,0.45,17.55
2015-06-25,39,45.0,,0.45,17.55
2015-06-26,40,45.0,,0.45,18.0
2015-06-27,97,45.0,,0.45,43.65
2015-06-28,100,45.0,,0.45,45.0
2015-06-29,0,45.0,,0.45,0.0
2015-06-30,0,45.0,,0.45,0.0
2015-07-01,0,46.0,False,0.46,0.0
2015-07-02,74,46.0,,0.46,34.04
2015-07-03,0,46.0,,0.46,0.0
2015-07-04,0,46.0,,0.46,0.0
2015-07-05,68,46.0,,0.46,31.28
2015-07-06,0,46.0,,0.46,0.0
2015-07-07,48,46.0,,0.46,22.080000000000002
2015-07-08,0,46.0,,0.46,0.0
2015-07-09,48,46.0,,0.46,22.080000000000002
2015-07-10,0,46.0,,0.46,0.0
2015-07-11,0,46.0,,0.46,0.0
2015-07-12,62,46.0,,0.46,28.52
2015-07-13,0,46.0,,0.46,0.0
2015-07-14,0,46.0,,0.46,0.0
2015-07-15,71,46.0,,0.46,32.660000000000004
2015-07-16,97,46.0,,0.46,44.620000000000005
2015-07-17,50,46.0,,0.46,23.0
2015-07-18,0,46.0,,0.46,0.0
2015-07-19,66,46.0,,0.46,30.360000000000003
2015-07-20,100,46.0,,0.46,46.0
2015-07-21,48,46.0,,0.46,22.080000000000002
2015-07-22,95,46.0,,0.46,43.7
2015-07-23,97,46.0,,0.46,44.620000000000005
2015-07-24,50,46.0,,0.46,23.0
2015-07-25,60,46.0,,0.46,27.6
2015-07-26,0,46.0,,0.46,0.0
2015-07-27,0,46.0,,0.46,0.0
2015-07-28,0,46.0,,0.46,0.0
2015-07-29,48,46.0,,0.46,22.080000000000002
2015-07-30,49,46.0,,0.46,22.540000000000003
2015-07-31,0,46.0,,0.46,0.0
2015-08-01,43,45.0,False,0.45,19.35
2015-08-02,43,45.0,,0.45,19.35
2015-08-03,0,45.0,,0.45,0.0
2015-08-04,34,45.0,,0.45,15.3
2015-08-05,34,45.0,,0.45,15.3
2015-08-06,34,45.0,,0.45,15.3
2015-08-07,35,45.0,,0.45,15.75
2015-08-08,0,45.0,,0.45,0.0
2015-08-09,0,45.0,,0.45,0.0
2015-08-10,0,45.0,,0.45,0.0
2015-08-11,65,45.0,,0.45,29.25
2015-08-12,34,45.0,,0.45,15.3
2015-08-13,34,45.0,,0.45,15.3
2015-08-14,35,45.0,,0.45,15.75
2015-08-15,42,45.0,,0.45,18.900000000000002
2015-08-16,0,45.0,,0.45,0.0
2015-08-17,33,45.0,,0.45,14.85
2015-08-18,33,45.0,,0.45,14.85
2015-08-19,33,45.0,,0.45,14.85
2015-08-20,67,45.0,,0.45,30.150000000000002
2015-08-21,0,45.0,,0.45,0.0
2015-08-22,0,45.0,,0.45,0.0
2015-08-23,83,45.0,,0.45,37.35
2015-08-24,33,45.0,,0.45,14.85
2015-08-25,0,45.0,,0.45,0.0
2015-08-26,0,45.0,,0.45,0.0
2015-08-27,98,45.0,,0.45,44.1
2015-08-28,100,45.0,,0.45,45.0
2015-08-29,0,45.0,,0.45,0.0
2015-08-30,62,45.0,,0.45,27.900000000000002
2015-08-31,63,45.0,,0.45,28.35
2015-09-01,34,51.0,False,0.51,17.34
2015-09-02,35,51.0,,0.51,17.85
2015-09-03,35,51.0,,0.51,17.85
2015-09-04,0,51.0,,0.51,0.0
2015-09-05,45,51.0,,0.51,22.95
2015-09-06,47,51.0,,0.51,23.97
2015-09-07,86,51.0,,0.51,43.86
2015-09-08,69,51.0,,0.51,35.19
2015-09-09,84,51.0,,0.51,42.84
2015-09-10,0,51.0,,0.51,0.0
2015-09-11,71,51.0,,0.51,36.21
2015-09-12,44,51.0,,0.51,22.44
2015-09-13,43,51.0,,0.51,21.93
2015-09-14,68,51.0,,0.51,34.68
2015-09-15,34,51.0,,0.51,17.34
2015-09-16,33,51.0,,0.51,16.830000000000002
2015-09-17,34,51.0,,0.51,17.34
2015-09-18,71,51.0,,0.51,36.21
2015-09-19,0,51.0,,0.51,0.0
2015-09-20,0,51.0,,0.51,0.0
2015-09-21,33,51.0,,0.51,16.830000000000002
2015-09-22,34,51.0,,0.51,17.34
2015-09-23,68,51.0,,0.51,34.68
2015-09-24,0,51.0,,0.51,0.0
2015-09-25,35,51.0,,0.51,17.85
2015-09-26,0,51.0,,0.51,0.0
2015-09-27,44,51.0,,0.51,22.44
2015-09-28,0,51.0,,0.51,0.0
2015-09-29,33,51.0,,0.51,16.830000000000002
2015-09-30,100,51.0,,0.51,51.0
2015-10-01,65,77.0,False,0.77,50.050000000000004
2015-10-02,51,77.0,,0.77,39.27
2015-10-03,43,77.0,,0.77,33.11
2015-10-04,0,77.0,,0.77,0.0
2015-10-05,0,77.0,,0.77,0.0
2015-10-06,50,77.0,,0.77,38.5
2015-10-07,0,77.0,,0.77,0.0
2015-10-08,66,77.0,,0.77,50.82
2015-10-09,0,77.0,,0.77,0.0
2015-10-10,44,77.0,,0.77,33.88
2015-10-11,44,77.0,,0.77,33.88
2015-10-12,34,77.0,,0.77,26.18
2015-10-13,98,77.0,,0.77,75.46000000000001
2015-10-14,49,77.0,,0.77,37.730000000000004
2015-10-15,65,77.0,,0.77,50.050000000000004
2015-10-16,34,77.0,,0.77,26.18
2015-10-17,0,77.0,,0.77,0.0
2015-10-18,42,77.0,,0.77,32.34
2015-10-19,0,77.0,,0.77,0.0
2015-10-20,48,77.0,,0.77,36.96
2015-10-21,0,77.0,,0.77,0.0
2015-10-22,0,77.0,,0.77,0.0
2015-10-23,100,77.0,,0.77,77.0
2015-10-24,43,77.0,,0.77,33.11
2015-10-25,42,77.0,,0.77,32.34
2015-10-26,48,77.0,,0.77,36.96
2015-10-27,0,77.0,,0.77,0.0
2015-10-28,63,77.0,,0.77,48.51
2015-10-29,0,77.0,,0.77,0.0
2015-10-30,34,77.0,,0.77,26.18
2015-10-31,0,77.0,,0.77,0.0
2015-11-01,0,84.0,False,0.84,0.0
2015-11-02,39,84.0,,0.84,32.76
2015-11-03,39,84.0,,0.84,32.76
2015-11-04,39,84.0,,0.84,32.76
2015-11-05,79,84.0,,0.84,66.36
2015-11-06,81,84.0,,0.84,68.03999999999999
2015-11-07,0,84.0,,0.84,0.0
2015-11-08,51,84.0,,0.84,42.839999999999996
2015-11-09,39,84.0,,0.84,32.76
2015-11-10,96,84.0,,0.84,80.64
2015-11-11,82,84.0,,0.84,68.88
2015-11-12,61,84.0,,0.84,51.239999999999995
2015-11-13,42,84.0,,0.84,35.28
2015-11-14,0,84.0,,0.84,0.0
2015-11-15,51,84.0,,0.84,42.839999999999996
2015-11-16,59,84.0,,0.84,49.559999999999995
2015-11-17,38,84.0,,0.84,31.919999999999998
2015-11-18,39,84.0,,0.84,32.76
2015-11-19,40,84.0,,0.84,33.6
2015-11-20,81,84.0,,0.84,68.03999999999999
2015-11-21,51,84.0,,0.84,42.839999999999996
2015-11-22,51,84.0,,0.84,42.839999999999996
2015-11-23,80,84.0,,0.84,67.2
2015-11-24,0,84.0,,0.84,0.0
2015-11-25,88,84.0,,0.84,73.92
2015-11-26,52,84.0,,0.84,43.68
2015-11-27,0,84.0,,0.84,0.0
2015-11-28,100,84.0,,0.84,84.0
2015-11-29,50,84.0,,0.84,42.0
2015-11-30,56,84.0,,0.84,47.04
2015-12-01,63,69.0,False,0.69,43.47
2015-12-02,49,69.0,,0.69,33.809999999999995
2015-12-03,33,69.0,,0.69,22.77
2015-12-04,0,69.0,,0.69,0.0
2015-12-05,85,69.0,,0.69,58.65
2015-12-06,42,69.0,,0.69,28.979999999999997
2015-12-07,48,69.0,,0.69,33.12
2015-12-08,64,69.0,,0.69,44.16
2015-12-09,65,69.0,,0.69,44.849999999999994
2015-12-10,100,69.0,,0.69,69.0
2015-12-11,68,69.0,,0.69,46.919999999999995
2015-12-12,42,69.0,,0.69,28.979999999999997
2015-12-13,85,69.0,,0.69,58.65
2015-12-14,0,69.0,,0.69,0.0
2015-12-15,33,69.0,,0.69,22.77
2015-12-16,34,69.0,,0.69,23.459999999999997
2015-12-17,0,69.0,,0.69,0.0
2015-12-18,0,69.0,,0.69,0.0
2015-12-19,0,69.0,,0.69,0.0
2015-12-20,91,69.0,,0.69,62.78999999999999
2015-12-21,37,69.0,,0.69,25.529999999999998
2015-12-22,0,69.0,,0.69,0.0
2015-12-23,0,69.0,,0.69,0.0
2015-12-24,0,69.0,,0.69,0.0
2015-12-25,51,69.0,,0.69,35.19
2015-12-26,47,69.0,,0.69,32.43
2015-12-27,45,69.0,,0.69,31.049999999999997
2015-12-28,0,69.0,,0.69,0.0
2015-12-29,74,69.0,,0.69,51.059999999999995
2015-12-30,0,69.0,,0.69,0.0
2015-12-31,0,69.0,,0.69,0.0
2016-01-01,0,81.0,False,0.81,0.0
2016-01-02,30,81.0,,0.81,24.3
2016-01-03,30,81.0,,0.81,24.3
2016-01-04,25,81.0,,0.81,20.25
2016-01-05,25,81.0,,0.81,20.25
2016-01-06,51,81.0,,0.81,41.31
2016-01-07,50,81.0,,0.81,40.5
2016-01-08,26,81.0,,0.81,21.060000000000002
2016-01-09,73,81.0,,0.81,59.13
2016-01-10,0,81.0,,0.81,0.0
2016-01-11,48,81.0,,0.81,38.88
2016-01-12,49,81.0,,0.81,39.690000000000005
2016-01-13,0,81.0,,0.81,0.0
2016-01-14,24,81.0,,0.81,19.44
2016-01-15,50,81.0,,0.81,40.5
2016-01-16,58,81.0,,0.81,46.980000000000004
2016-01-17,29,81.0,,0.81,23.490000000000002
2016-01-18,52,81.0,,0.81,42.120000000000005
2016-01-19,25,81.0,,0.81,20.25
2016-01-20,50,81.0,,0.81,40.5
2016-01-21,100,81.0,,0.81,81.0
2016-01-22,25,81.0,,0.81,20.25
2016-01-23,29,81.0,,0.81,23.490000000000002
2016-01-24,29,81.0,,0.81,23.490000000000002
2016-01-25,49,81.0,,0.81,39.690000000000005
2016-01-26,49,81.0,,0.81,39.690000000000005
2016-01-27,0,81.0,,0.81,0.0
2016-01-28,0,81.0,,0.81,0.0
2016-01-29,25,81.0,,0.81,20.25
2016-01-30,0,81.0,,0.81,0.0
2016-01-31,29,81.0,,0.81,23.490000000000002
2016-02-01,53,72.0,False,0.72,38.16
2016-02-02,21,72.0,,0.72,15.12
2016-02-03,22,72.0,,0.72,15.84
2016-02-04,22,72.0,,0.72,15.84
2016-02-05,0,72.0,,0.72,0.0
2016-02-06,0,72.0,,0.72,0.0
2016-02-07,51,72.0,,0.72,36.72
2016-02-08,21,72.0,,0.72,15.12
2016-02-09,42,72.0,,0.72,30.24
2016-02-10,42,72.0,,0.72,30.24
2016-02-11,22,72.0,,0.72,15.84
2016-02-12,34,72.0,,0.72,24.48
2016-02-13,26,72.0,,0.72,18.72
2016-02-14,25,72.0,,0.72,18.0
2016-02-15,100,72.0,,0.72,72.0
2016-02-16,31,72.0,,0.72,22.32
2016-02-17,21,72.0,,0.72,15.12
2016-02-18,64,72.0,,0.72,46.08
2016-02-19,22,72.0,,0.72,15.84
2016-02-20,0,72.0,,0.72,0.0
2016-02-21,51,72.0,,0.72,36.72
2016-02-22,42,72.0,,0.72,30.24
2016-02-23,63,72.0,,0.72,45.36
2016-02-24,0,72.0,,0.72,0.0
2016-02-25,22,72.0,,0.72,15.84
2016-02-26,33,72.0,,0.72,23.759999999999998
2016-02-27,26,72.0,,0.72,18.72
2016-02-28,77,72.0,,0.72,55.44
2016-02-29,41,72.0,,0.72,29.52
2016-03-01,47,89.0,False,0.89,41.83
2016-03-02,71,89.0,,0.89,63.19
2016-03-03,24,89.0,,0.89,21.36
2016-03-04,25,89.0,,0.89,22.25
2016-03-05,29,89.0,,0.89,25.81
2016-03-06,57,89.0,,0.89,50.730000000000004
2016-03-07,24,89.0,,0.89,21.36
2016-03-08,48,89.0,,0.89,42.72
2016-03-09,0,89.0,,0.89,0.0
2016-03-10,74,89.0,,0.89,65.86
2016-03-11,100,89.0,,0.89,89.0
2016-03-12,30,89.0,,0.89,26.7
2016-03-13,0,89.0,,0.89,0.0
2016-03-14,24,89.0,,0.89,21.36
2016-03-15,24,89.0,,0.89,21.36
2016-03-16,24,89.0,,0.89,21.36
2016-03-17,62,89.0,,0.89,55.18
2016-03-18,52,89.0,,0.89,46.28
2016-03-19,0,89.0,,0.89,0.0
2016-03-20,0,89.0,,0.89,0.0
2016-03-21,37,89.0,,0.89,32.93
2016-03-22,25,89.0,,0.89,22.25
2016-03-23,25,89.0,,0.89,22.25
2016-03-24,25,89.0,,0.89,22.25
2016-03-25,0,89.0,,0.89,0.0
2016-03-26,61,89.0,,0.89,54.29
2016-03-27,31,89.0,,0.89,27.59
2016-03-28,25,89.0,,0.89,22.25
2016-03-29,74,89.0,,0.89,65.86
2016-03-30,25,89.0,,0.89,22.25
2016-03-31,25,89.0,,0.89,22.25
2016-04-01,0,89.0,False,0.89,0.0
2016-04-02,36,89.0,,0.89,32.04
2016-04-03,24,89.0,,0.89,21.36
2016-04-04,50,89.0,,0.89,44.5
2016-04-05,39,89.0,,0.89,34.71
2016-04-06,30,89.0,,0.89,26.7
2016-04-07,20,89.0,,0.89,17.8
2016-04-08,83,89.0,,0.89,73.87
2016-04-09,24,89.0,,0.89,21.36
2016-04-10,24,89.0,,0.89,21.36
2016-04-11,30,89.0,,0.89,26.7
2016-04-12,100,89.0,,0.89,89.0
2016-04-13,20,89.0,,0.89,17.8
2016-04-14,20,89.0,,0.89,17.8
2016-04-15,42,89.0,,0.89,37.38
2016-04-16,25,89.0,,0.89,22.25
2016-04-17,25,89.0,,0.89,22.25
2016-04-18,40,89.0,,0.89,35.6
2016-04-19,50,89.0,,0.89,44.5
2016-04-20,20,89.0,,0.89,17.8
2016-04-21,98,89.0,,0.89,87.22
2016-04-22,41,89.0,,0.89,36.49
2016-04-23,37,89.0,,0.89,32.93
2016-04-24,25,89.0,,0.89,22.25
2016-04-25,30,89.0,,0.89,26.7
2016-04-26,39,89.0,,0.89,34.71
2016-04-27,40,89.0,,0.89,35.6
2016-04-28,20,89.0,,0.89,17.8
2016-04-29,31,89.0,,0.89,27.59
2016-04-30,24,89.0,,0.89,21.36
2016-05-01,0,65.0,False,0.65,0.0
2016-05-02,70,65.0,,0.65,45.5
2016-05-03,28,65.0,,0.65,18.2
2016-05-04,55,65.0,,0.65,35.75
2016-05-05,43,65.0,,0.65,27.95
2016-05-06,74,65.0,,0.65,48.1
2016-05-07,52,65.0,,0.65,33.800000000000004
2016-05-08,53,65.0,,0.65,34.45
2016-05-09,0,65.0,,0.65,0.0
2016-05-10,42,65.0,,0.65,27.3
2016-05-11,29,65.0,,0.65,18.85
2016-05-12,29,65.0,,0.65,18.85
2016-05-13,59,65.0,,0.65,38.35
2016-05-14,35,65.0,,0.65,22.75
2016-05-15,0,65.0,,0.65,0.0
2016-05-16,43,65.0,,0.65,27.95
2016-05-17,57,65.0,,0.65,37.050000000000004
2016-05-18,100,65.0,,0.65,65.0
2016-05-19,0,65.0,,0.65,0.0
2016-05-20,0,65.0,,0.65,0.0
2016-05-21,35,65.0,,0.65,22.75
2016-05-22,35,65.0,,0.65,22.75
2016-05-23,0,65.0,,0.65,0.0
2016-05-24,43,65.0,,0.65,27.95
2016-05-25,88,65.0,,0.65,57.2
2016-05-26,30,65.0,,0.65,19.5
2016-05-27,31,65.0,,0.65,20.150000000000002
2016-05-28,0,65.0,,0.65,0.0
2016-05-29,37,65.0,,0.65,24.05
2016-05-30,34,65.0,,0.65,22.1
2016-05-31,29,65.0,,0.65,18.85
2016-06-01,33,45.0,False,0.45,14.85
2016-06-02,0,45.0,,0.45,0.0
2016-06-03,84,45.0,,0.45,37.800000000000004
2016-06-04,0,45.0,,0.45,0.0
2016-06-05,0,45.0,,0.45,0.0
2016-06-06,48,45.0,,0.45,21.6
2016-06-07,32,45.0,,0.45,14.4
2016-06-08,33,45.0,,0.45,14.85
2016-06-09,34,45.0,,0.45,15.3
2016-06-10,34,45.0,,0.45,15.3
2016-06-11,39,45.0,,0.45,17.55
2016-06-12,39,45.0,,0.45,17.55
2016-06-13,33,45.0,,0.45,14.85
2016-06-14,0,45.0,,0.45,0.0
2016-06-15,0,45.0,,0.45,0.0
2016-06-16,33,45.0,,0.45,14.85
2016-06-17,51,45.0,,0.45,22.95
2016-06-18,40,45.0,,0.45,18.0
2016-06-19,41,45.0,,0.45,18.45
2016-06-20,66,45.0,,0.45,29.7
2016-06-21,66,45.0,,0.45,29.7
2016-06-22,0,45.0,,0.45,0.0
2016-06-23,100,45.0,,0.45,45.0
2016-06-24,51,45.0,,0.45,22.95
2016-06-25,0,45.0,,0.45,0.0
2016-06-26,100,45.0,,0.45,45.0
2016-06-27,33,45.0,,0.45,14.85
2016-06-28,33,45.0,,0.45,14.85
2016-06-29,33,45.0,,0.45,14.85
2016-06-30,0,45.0,,0.45,0.0
2016-07-01,34,74.0,False,0.74,25.16
2016-07-02,78,74.0,,0.74,57.72
2016-07-03,81,74.0,,0.74,59.94
2016-07-04,0,74.0,,0.74,0.0
2016-07-05,69,74.0,,0.74,51.06
2016-07-06,49,74.0,,0.74,36.26
2016-07-07,82,74.0,,0.74,60.68
2016-07-08,33,74.0,,0.74,24.419999999999998
2016-07-09,38,74.0,,0.74,28.12
2016-07-10,58,74.0,,0.74,42.92
2016-07-11,66,74.0,,0.74,48.839999999999996
2016-07-12,33,74.0,,0.74,24.419999999999998
2016-07-13,50,74.0,,0.74,37.0
2016-07-14,64,74.0,,0.74,47.36
2016-07-15,0,74.0,,0.74,0.0
2016-07-16,0,74.0,,0.74,0.0
2016-07-17,0,74.0,,0.74,0.0
2016-07-18,0,74.0,,0.74,0.0
2016-07-19,0,74.0,,0.74,0.0
2016-07-20,50,74.0,,0.74,37.0
2016-07-21,100,74.0,,0.74,74.0
2016-07-22,50,74.0,,0.74,37.0
2016-07-23,0,74.0,,0.74,0.0
2016-07-24,58,74.0,,0.74,42.92
2016-07-25,0,74.0,,0.74,0.0
2016-07-26,32,74.0,,0.74,23.68
2016-07-27,32,74.0,,0.74,23.68
2016-07-28,32,74.0,,0.74,23.68
2016-07-29,0,74.0,,0.74,0.0
2016-07-30,0,74.0,,0.74,0.0
2016-07-31,0,74.0,,0.74,0.0
2016-08-01,0,41.0,False,0.41,0.0
2016-08-02,0,41.0,,0.41,0.0
2016-08-03,83,41.0,,0.41,34.03
2016-08-04,41,41.0,,0.41,16.81
2016-08-05,0,41.0,,0.41,0.0
2016-08-06,49,41.0,,0.41,20.09
2016-08-07,0,41.0,,0.41,0.0
2016-08-08,41,41.0,,0.41,16.81
2016-08-09,0,41.0,,0.41,0.0
2016-08-10,0,41.0,,0.41,0.0
2016-08-11,0,41.0,,0.41,0.0
2016-08-12,87,41.0,,0.41,35.669999999999995
2016-08-13,0,41.0,,0.41,0.0
2016-08-14,100,41.0,,0.41,41.0
2016-08-15,0,41.0,,0.41,0.0
2016-08-16,43,41.0,,0.41,17.63
2016-08-17,44,41.0,,0.41,18.04
2016-08-18,0,41.0,,0.41,0.0
2016-08-19,0,41.0,,0.41,0.0
2016-08-20,51,41.0,,0.41,20.91
2016-08-21,0,41.0,,0.41,0.0
2016-08-22,0,41.0,,0.41,0.0
2016-08-23,0,41.0,,0.41,0.0
2016-08-24,42,41.0,,0.41,17.22
2016-08-25,0,41.0,,0.41,0.0
2016-08-26,40,41.0,,0.41,16.4
2016-08-27,0,41.0,,0.41,0.0
2016-08-28,47,41.0,,0.41,19.27
2016-08-29,0,41.0,,0.41,0.0
2016-08-30,0,41.0,,0.41,0.0
2016-08-31,39,41.0,,0.41,15.989999999999998
2016-09-01,26,87.0,False,0.87,22.62
2016-09-02,27,87.0,,0.87,23.49
2016-09-03,61,87.0,,0.87,53.07
2016-09-04,47,87.0,,0.87,40.89
2016-09-05,29,87.0,,0.87,25.23
2016-09-06,51,87.0,,0.87,44.37
2016-09-07,50,87.0,,0.87,43.5
2016-09-08,0,87.0,,0.87,0.0
2016-09-09,52,87.0,,0.87,45.24
2016-09-10,90,87.0,,0.87,78.3
2016-09-11,29,87.0,,0.87,25.23
2016-09-12,25,87.0,,0.87,21.75
2016-09-13,25,87.0,,0.87,21.75
2016-09-14,25,87.0,,0.87,21.75
2016-09-15,0,87.0,,0.87,0.0
2016-09-16,0,87.0,,0.87,0.0
2016-09-17,0,87.0,,0.87,0.0
2016-09-18,86,87.0,,0.87,74.82
2016-09-19,62,87.0,,0.87,53.94
2016-09-20,25,87.0,,0.87,21.75
2016-09-21,25,87.0,,0.87,21.75
2016-09-22,51,87.0,,0.87,44.37
2016-09-23,26,87.0,,0.87,22.62
2016-09-24,62,87.0,,0.87,53.94
2016-09-25,0,87.0,,0.87,0.0
2016-09-26,37,87.0,,0.87,32.19
2016-09-27,100,87.0,,0.87,87.0
2016-09-28,25,87.0,,0.87,21.75
2016-09-29,51,87.0,,0.87,44.37
2016-09-30,52,87.0,,0.87,45.24
2016-10-01,0,98.0,False,0.98,0.0
2016-10-02,47,98.0,,0.98,46.06
2016-10-03,79,98.0,,0.98,77.42
2016-10-04,59,98.0,,0.98,57.82
2016-10-05,20,98.0,,0.98,19.6
2016-10-06,20,98.0,,0.98,19.6
2016-10-07,41,98.0,,0.98,40.18
2016-10-08,24,98.0,,0.98,23.52
2016-10-09,35,98.0,,0.98,34.3
2016-10-10,41,98.0,,0.98,40.18
2016-10-11,30,98.0,,0.98,29.4
2016-10-12,20,98.0,,0.98,19.6
2016-10-13,41,98.0,,0.98,40.18
2016-10-14,63,98.0,,0.98,61.74
2016-10-15,50,98.0,,0.98,49.0
2016-10-16,24,98.0,,0.98,23.52
2016-10-17,100,98.0,,0.98,98.0
2016-10-18,40,98.0,,0.98,39.2
2016-10-19,30,98.0,,0.98,29.4
2016-10-20,70,98.0,,0.98,68.6
2016-10-21,21,98.0,,0.98,20.58
2016-10-22,25,98.0,,0.98,24.5
2016-10-23,24,98.0,,0.98,23.52
2016-10-24,30,98.0,,0.98,29.4
2016-10-25,29,98.0,,0.98,28.419999999999998
2016-10-26,39,98.0,,0.98,38.22
2016-10-27,30,98.0,,0.98,29.4
2016-10-28,41,98.0,,0.98,40.18
2016-10-29,0,98.0,,0.98,0.0
2016-10-30,71,98.0,,0.98,69.58
2016-10-31,20,98.0,,0.98,19.6
2016-11-01,26,100.0,False,1.0,26.0
2016-11-02,50,100.0,,1.0,50.0
2016-11-03,24,100.0,,1.0,24.0
2016-11-04,26,100.0,,1.0,26.0
2016-11-05,31,100.0,,1.0,31.0
2016-11-06,75,100.0,,1.0,75.0
2016-11-07,37,100.0,,1.0,37.0
2016-11-08,84,100.0,,1.0,84.0
2016-11-09,60,100.0,,1.0,60.0
2016-11-10,64,100.0,,1.0,64.0
2016-11-11,40,100.0,,1.0,40.0
2016-11-12,61,100.0,,1.0,61.0
2016-11-13,60,100.0,,1.0,60.0
2016-11-14,25,100.0,,1.0,25.0
2016-11-15,37,100.0,,1.0,37.0
2016-11-16,100,100.0,,1.0,100.0
2016-11-17,25,100.0,,1.0,25.0
2016-11-18,78,100.0,,1.0,78.0
2016-11-19,30,100.0,,1.0,30.0
2016-11-20,0,100.0,,1.0,0.0
2016-11-21,25,100.0,,1.0,25.0
2016-11-22,77,100.0,,1.0,77.0
2016-11-23,27,100.0,,1.0,27.0
2016-11-24,0,100.0,,1.0,0.0
2016-11-25,28,100.0,,1.0,28.0
2016-11-26,0,100.0,,1.0,0.0
2016-11-27,28,100.0,,1.0,28.0
2016-11-28,23,100.0,,1.0,23.0
2016-11-29,46,100.0,,1.0,46.0
2016-11-30,36,100.0,,1.0,36.0
2016-12-01,100,60.0,False,0.6,60.0
2016-12-02,76,60.0,,0.6,45.6
2016-12-03,60,60.0,,0.6,36.0
2016-12-04,55,60.0,,0.6,33.0
2016-12-05,45,60.0,,0.6,27.0
2016-12-06,0,60.0,,0.6,0.0
2016-12-07,37,60.0,,0.6,22.2
2016-12-08,62,60.0,,0.6,37.199999999999996
2016-12-09,26,60.0,,0.6,15.6
2016-12-10,30,60.0,,0.6,18.0
2016-12-11,58,60.0,,0.6,34.8
2016-12-12,48,60.0,,0.6,28.799999999999997
2016-12-13,49,60.0,,0.6,29.4
2016-12-14,74,60.0,,0.6,44.4
2016-12-15,38,60.0,,0.6,22.8
2016-12-16,0,60.0,,0.6,0.0
2016-12-17,30,60.0,,0.6,18.0
2016-12-18,61,60.0,,0.6,36.6
2016-12-19,26,60.0,,0.6,15.6
2016-12-20,0,60.0,,0.6,0.0
