date,equity loan_unscaled,equity loan_monthly,isPartial,scale,equity loan
2010-04-29,39,45.0,,0.45,17.55
2010-04-30,55,45.0,,0.45,24.75
2010-05-01,51,45.0,False,0.45,22.95
2010-05-02,43,45.0,,0.45,19.35
2010-05-03,100,45.0,,0.45,45.0
2010-05-04,33,45.0,,0.45,14.85
2010-05-05,67,45.0,,0.45,30.150000000000002
2010-05-06,51,45.0,,0.45,22.95
2010-05-07,49,45.0,,0.45,22.05
2010-05-08,35,45.0,,0.45,15.75
2010-05-09,53,45.0,,0.45,23.85
2010-05-10,28,45.0,,0.45,12.6
2010-05-11,83,45.0,,0.45,37.35
2010-05-12,61,45.0,,0.45,27.45
2010-05-13,68,45.0,,0.45,30.6
2010-05-14,30,45.0,,0.45,13.5
2010-05-15,35,45.0,,0.45,15.75
2010-05-16,80,45.0,,0.45,36.0
2010-05-17,28,45.0,,0.45,12.6
2010-05-18,66,45.0,,0.45,29.7
2010-05-19,84,45.0,,0.45,37.800000000000004
2010-05-20,35,45.0,,0.45,15.75
2010-05-21,55,45.0,,0.45,24.75
2010-05-22,36,45.0,,0.45,16.2
2010-05-23,81,45.0,,0.45,36.45
2010-05-24,69,45.0,,0.45,31.05
2010-05-25,34,45.0,,0.45,15.3
2010-05-26,53,45.0,,0.45,23.85
2010-05-27,65,45.0,,0.45,29.25
2010-05-28,52,45.0,,0.45,23.400000000000002
2010-05-29,46,45.0,,0.45,20.7
2010-05-30,20,45.0,,0.45,9.0
2010-05-31,50,45.0,,0.45,22.5
2010-06-01,83,49.0,False,0.49,40.67
2010-06-02,63,49.0,,0.49,30.87
2010-06-03,56,49.0,,0.49,27.439999999999998
2010-06-04,49,49.0,,0.49,24.009999999999998
2010-06-05,49,49.0,,0.49,24.009999999999998
2010-06-06,41,49.0,,0.49,20.09
2010-06-07,46,49.0,,0.49,22.54
2010-06-08,45,49.0,,0.49,22.05
2010-06-09,88,49.0,,0.49,43.12
2010-06-10,29,49.0,,0.49,14.209999999999999
2010-06-11,61,49.0,,0.49,29.89
2010-06-12,43,49.0,,0.49,21.07
2010-06-13,0,49.0,,0.49,0.0
2010-06-14,76,49.0,,0.49,37.24
2010-06-15,51,49.0,,0.49,24.99
2010-06-16,33,49.0,,0.49,16.169999999999998
2010-06-17,44,49.0,,0.49,21.56
2010-06-18,47,49.0,,0.49,23.03
2010-06-19,29,49.0,,0.49,14.209999999999999
2010-06-20,30,49.0,,0.49,14.7
2010-06-21,57,49.0,,0.49,27.93
2010-06-22,37,49.0,,0.49,18.13
2010-06-23,51,49.0,,0.49,24.99
2010-06-24,76,49.0,,0.49,37.24
2010-06-25,61,49.0,,0.49,29.89
2010-06-26,100,49.0,,0.49,49.0
2010-06-27,72,49.0,,0.49,35.28
2010-06-28,74,49.0,,0.49,36.26
2010-06-29,41,49.0,,0.49,20.09
2010-06-30,66,49.0,,0.49,32.339999999999996
2010-07-01,92,47.0,False,0.47,43.239999999999995
2010-07-02,57,47.0,,0.47,26.79
2010-07-03,43,47.0,,0.47,20.209999999999997
2010-07-04,23,47.0,,0.47,10.809999999999999
2010-07-05,60,47.0,,0.47,28.2
2010-07-06,69,47.0,,0.47,32.43
2010-07-07,62,47.0,,0.47,29.139999999999997
2010-07-08,63,47.0,,0.47,29.61
2010-07-09,71,47.0,,0.47,33.37
2010-07-10,47,47.0,,0.47,22.09
2010-07-11,21,47.0,,0.47,9.87
2010-07-12,100,47.0,,0.47,47.0
2010-07-13,99,47.0,,0.47,46.529999999999994
2010-07-14,81,47.0,,0.47,38.07
2010-07-15,49,47.0,,0.47,23.029999999999998
2010-07-16,52,47.0,,0.47,24.439999999999998
2010-07-17,95,47.0,,0.47,44.65
2010-07-18,55,47.0,,0.47,25.849999999999998
2010-07-19,68,47.0,,0.47,31.959999999999997
2010-07-20,67,47.0,,0.47,31.49
2010-07-21,72,47.0,,0.47,33.839999999999996
2010-07-22,58,47.0,,0.47,27.259999999999998
2010-07-23,45,47.0,,0.47,21.15
2010-07-24,47,47.0,,0.47,22.09
2010-07-25,48,47.0,,0.47,22.56
2010-07-26,43,47.0,,0.47,20.209999999999997
2010-07-27,76,47.0,,0.47,35.72
2010-07-28,57,47.0,,0.47,26.79
2010-07-29,43,47.0,,0.47,20.209999999999997
2010-07-30,61,47.0,,0.47,28.669999999999998
2010-07-31,61,47.0,,0.47,28.669999999999998
2010-08-01,31,38.0,False,0.38,11.78
2010-08-02,33,38.0,,0.38,12.540000000000001
2010-08-03,69,38.0,,0.38,26.22
2010-08-04,86,38.0,,0.38,32.68
2010-08-05,38,38.0,,0.38,14.44
2010-08-06,76,38.0,,0.38,28.88
2010-08-07,23,38.0,,0.38,8.74
2010-08-08,69,38.0,,0.38,26.22
2010-08-09,69,38.0,,0.38,26.22
2010-08-10,100,38.0,,0.38,38.0
2010-08-11,38,38.0,,0.38,14.44
2010-08-12,49,38.0,,0.38,18.62
2010-08-13,51,38.0,,0.38,19.38
2010-08-14,60,38.0,,0.38,22.8
2010-08-15,76,38.0,,0.38,28.88
2010-08-16,54,38.0,,0.38,20.52
2010-08-17,27,38.0,,0.38,10.26
2010-08-18,64,38.0,,0.38,24.32
2010-08-19,65,38.0,,0.38,24.7
2010-08-20,74,38.0,,0.38,28.12
2010-08-21,44,38.0,,0.38,16.72
2010-08-22,29,38.0,,0.38,11.02
2010-08-23,68,38.0,,0.38,25.84
2010-08-24,68,38.0,,0.38,25.84
2010-08-25,42,38.0,,0.38,15.96
2010-08-26,65,38.0,,0.38,24.7
2010-08-27,45,38.0,,0.38,17.1
2010-08-28,37,38.0,,0.38,14.06
2010-08-29,29,38.0,,0.38,11.02
2010-08-30,41,38.0,,0.38,15.58
2010-08-31,96,38.0,,0.38,36.480000000000004
2010-09-01,73,40.0,False,0.4,29.200000000000003
2010-09-02,39,40.0,,0.4,15.600000000000001
2010-09-03,48,40.0,,0.4,19.200000000000003
2010-09-04,24,40.0,,0.4,9.600000000000001
2010-09-05,16,40.0,,0.4,6.4
2010-09-06,21,40.0,,0.4,8.4
2010-09-07,100,40.0,,0.4,40.0
2010-09-08,82,40.0,,0.4,32.800000000000004
2010-09-09,55,40.0,,0.4,22.0
2010-09-10,92,40.0,,0.4,36.800000000000004
2010-09-11,30,40.0,,0.4,12.0
2010-09-12,52,40.0,,0.4,20.8
2010-09-13,65,40.0,,0.4,26.0
2010-09-14,70,40.0,,0.4,28.0
2010-09-15,99,40.0,,0.4,39.6
2010-09-16,55,40.0,,0.4,22.0
2010-09-17,70,40.0,,0.4,28.0
2010-09-18,54,40.0,,0.4,21.6
2010-09-19,69,40.0,,0.4,27.6
2010-09-20,66,40.0,,0.4,26.400000000000002
2010-09-21,76,40.0,,0.4,30.400000000000002
2010-09-22,38,40.0,,0.4,15.200000000000001
2010-09-23,65,40.0,,0.4,26.0
2010-09-24,52,40.0,,0.4,20.8
2010-09-25,30,40.0,,0.4,12.0
2010-09-26,74,40.0,,0.4,29.6
2010-09-27,80,40.0,,0.4,32.0
2010-09-28,79,40.0,,0.4,31.6
2010-09-29,42,40.0,,0.4,16.8
2010-09-30,48,40.0,,0.4,19.200000000000003
2010-10-01,58,38.0,False,0.38,22.04
2010-10-02,39,38.0,,0.38,14.82
2010-10-03,61,38.0,,0.38,23.18
2010-10-04,87,38.0,,0.38,33.06
2010-10-05,86,38.0,,0.38,32.68
2010-10-06,50,38.0,,0.38,19.0
2010-10-07,65,38.0,,0.38,24.7
2010-10-08,52,38.0,,0.38,19.76
2010-10-09,55,38.0,,0.38,20.9
2010-10-10,62,38.0,,0.38,23.56
2010-10-11,45,38.0,,0.38,17.1
2010-10-12,79,38.0,,0.38,30.02
2010-10-13,71,38.0,,0.38,26.98
2010-10-14,76,38.0,,0.38,28.88
2010-10-15,40,38.0,,0.38,15.2
2010-10-16,30,38.0,,0.38,11.4
2010-10-17,30,38.0,,0.38,11.4
2010-10-18,48,38.0,,0.38,18.240000000000002
2010-10-19,69,38.0,,0.38,26.22
2010-10-20,53,38.0,,0.38,20.14
2010-10-21,38,38.0,,0.38,14.44
2010-10-22,45,38.0,,0.38,17.1
2010-10-23,38,38.0,,0.38,14.44
2010-10-24,37,38.0,,0.38,14.06
2010-10-25,37,38.0,,0.38,14.06
2010-10-26,56,38.0,,0.38,21.28
2010-10-27,100,38.0,,0.38,38.0
2010-10-28,53,38.0,,0.38,20.14
2010-10-29,17,38.0,,0.38,6.46
2010-10-30,45,38.0,,0.38,17.1
2010-10-31,62,38.0,,0.38,23.56
2010-11-01,61,34.0,False,0.34,20.740000000000002
2010-11-02,87,34.0,,0.34,29.580000000000002
2010-11-03,78,34.0,,0.34,26.520000000000003
2010-11-04,40,34.0,,0.34,13.600000000000001
2010-11-05,56,34.0,,0.34,19.040000000000003
2010-11-06,41,34.0,,0.34,13.940000000000001
2010-11-07,33,34.0,,0.34,11.22
2010-11-08,42,34.0,,0.34,14.280000000000001
2010-11-09,81,34.0,,0.34,27.540000000000003
2010-11-10,59,34.0,,0.34,20.060000000000002
2010-11-11,56,34.0,,0.34,19.040000000000003
2010-11-12,50,34.0,,0.34,17.0
2010-11-13,58,34.0,,0.34,19.720000000000002
2010-11-14,50,34.0,,0.34,17.0
2010-11-15,100,34.0,,0.34,34.0
2010-11-16,40,34.0,,0.34,13.600000000000001
2010-11-17,75,34.0,,0.34,25.500000000000004
2010-11-18,71,34.0,,0.34,24.14
2010-11-19,31,34.0,,0.34,10.540000000000001
2010-11-20,40,34.0,,0.34,13.600000000000001
2010-11-21,32,34.0,,0.34,10.88
2010-11-22,35,34.0,,0.34,11.9
2010-11-23,71,34.0,,0.34,24.14
2010-11-24,32,34.0,,0.34,10.88
2010-11-25,17,34.0,,0.34,5.78
2010-11-26,15,34.0,,0.34,5.1000000000000005
2010-11-27,16,34.0,,0.34,5.44
2010-11-28,49,34.0,,0.34,16.66
2010-11-29,56,34.0,,0.34,19.040000000000003
2010-11-30,83,34.0,,0.34,28.220000000000002
2010-12-01,54,25.0,False,0.25,13.5
2010-12-02,41,25.0,,0.25,10.25
2010-12-03,28,25.0,,0.25,7.0
2010-12-04,18,25.0,,0.25,4.5
2010-12-05,56,25.0,,0.25,14.0
2010-12-06,47,25.0,,0.25,11.75
2010-12-07,80,25.0,,0.25,20.0
2010-12-08,62,25.0,,0.25,15.5
2010-12-09,41,25.0,,0.25,10.25
2010-12-10,57,25.0,,0.25,14.25
2010-12-11,65,25.0,,0.25,16.25
2010-12-12,56,25.0,,0.25,14.0
2010-12-13,62,25.0,,0.25,15.5
2010-12-14,75,25.0,,0.25,18.75
2010-12-15,83,25.0,,0.25,20.75
2010-12-16,28,25.0,,0.25,7.0
2010-12-17,75,25.0,,0.25,18.75
2010-12-18,48,25.0,,0.25,12.0
2010-12-19,100,25.0,,0.25,25.0
2010-12-20,29,25.0,,0.25,7.25
2010-12-21,88,25.0,,0.25,22.0
2010-12-22,62,25.0,,0.25,15.5
2010-12-23,34,25.0,,0.25,8.5
2010-12-24,0,25.0,,0.25,0.0
2010-12-25,25,25.0,,0.25,6.25
2010-12-26,43,25.0,,0.25,10.75
2010-12-27,65,25.0,,0.25,16.25
2010-12-28,71,25.0,,0.25,17.75
2010-12-29,47,25.0,,0.25,11.75
2010-12-30,40,25.0,,0.25,10.0
2010-12-31,46,25.0,,0.25,11.5
2011-01-01,64,37.0,False,0.37,23.68
2011-01-02,59,37.0,,0.37,21.83
2011-01-03,40,37.0,,0.37,14.8
2011-01-04,67,37.0,,0.37,24.79
2011-01-05,72,37.0,,0.37,26.64
2011-01-06,84,37.0,,0.37,31.08
2011-01-07,69,37.0,,0.37,25.53
2011-01-08,57,37.0,,0.37,21.09
2011-01-09,84,37.0,,0.37,31.08
2011-01-10,88,37.0,,0.37,32.56
2011-01-11,54,37.0,,0.37,19.98
2011-01-12,98,37.0,,0.37,36.26
2011-01-13,55,37.0,,0.37,20.35
2011-01-14,50,37.0,,0.37,18.5
2011-01-15,78,37.0,,0.37,28.86
2011-01-16,64,37.0,,0.37,23.68
2011-01-17,68,37.0,,0.37,25.16
2011-01-18,75,37.0,,0.37,27.75
2011-01-19,97,37.0,,0.37,35.89
2011-01-20,81,37.0,,0.37,29.97
2011-01-21,72,37.0,,0.37,26.64
2011-01-22,49,37.0,,0.37,18.13
2011-01-23,62,37.0,,0.37,22.94
2011-01-24,70,37.0,,0.37,25.9
2011-01-25,84,37.0,,0.37,31.08
2011-01-26,100,37.0,,0.37,37.0
2011-01-27,54,37.0,,0.37,19.98
2011-01-28,61,37.0,,0.37,22.57
2011-01-29,75,37.0,,0.37,27.75
2011-01-30,87,37.0,,0.37,32.19
2011-01-31,56,37.0,,0.37,20.72
2011-02-01,53,34.0,False,0.34,18.02
2011-02-02,34,34.0,,0.34,11.56
2011-02-03,31,34.0,,0.34,10.540000000000001
2011-02-04,29,34.0,,0.34,9.860000000000001
2011-02-05,35,34.0,,0.34,11.9
2011-02-06,45,34.0,,0.34,15.3
2011-02-07,31,34.0,,0.34,10.540000000000001
2011-02-08,100,34.0,,0.34,34.0
2011-02-09,46,34.0,,0.34,15.64
2011-02-10,64,34.0,,0.34,21.76
2011-02-11,45,34.0,,0.34,15.3
2011-02-12,32,34.0,,0.34,10.88
2011-02-13,42,34.0,,0.34,14.280000000000001
2011-02-14,47,34.0,,0.34,15.98
2011-02-15,49,34.0,,0.34,16.66
2011-02-16,77,34.0,,0.34,26.180000000000003
2011-02-17,36,34.0,,0.34,12.24
2011-02-18,45,34.0,,0.34,15.3
2011-02-19,46,34.0,,0.34,15.64
2011-02-20,33,34.0,,0.34,11.22
2011-02-21,74,34.0,,0.34,25.16
2011-02-22,49,34.0,,0.34,16.66
2011-02-23,60,34.0,,0.34,20.400000000000002
2011-02-24,39,34.0,,0.34,13.260000000000002
2011-02-25,55,34.0,,0.34,18.700000000000003
2011-02-26,55,34.0,,0.34,18.700000000000003
2011-02-27,55,34.0,,0.34,18.700000000000003
2011-02-28,38,34.0,,0.34,12.920000000000002
2011-03-01,100,40.0,False,0.4,40.0
2011-03-02,59,40.0,,0.4,23.6
2011-03-03,43,40.0,,0.4,17.2
2011-03-04,35,40.0,,0.4,14.0
2011-03-05,55,40.0,,0.4,22.0
2011-03-06,22,40.0,,0.4,8.8
2011-03-07,25,40.0,,0.4,10.0
2011-03-08,42,40.0,,0.4,16.8
2011-03-09,58,40.0,,0.4,23.200000000000003
2011-03-10,8,40.0,,0.4,3.2
2011-03-11,60,40.0,,0.4,24.0
2011-03-12,35,40.0,,0.4,14.0
2011-03-13,24,40.0,,0.4,9.600000000000001
2011-03-14,75,40.0,,0.4,30.0
2011-03-15,53,40.0,,0.4,21.200000000000003
2011-03-16,51,40.0,,0.4,20.400000000000002
2011-03-17,70,40.0,,0.4,28.0
2011-03-18,37,40.0,,0.4,14.8
2011-03-19,22,40.0,,0.4,8.8
2011-03-20,77,40.0,,0.4,30.8
2011-03-21,68,40.0,,0.4,27.200000000000003
2011-03-22,34,40.0,,0.4,13.600000000000001
2011-03-23,42,40.0,,0.4,16.8
2011-03-24,92,40.0,,0.4,36.800000000000004
2011-03-25,44,40.0,,0.4,17.6
2011-03-26,43,40.0,,0.4,17.2
2011-03-27,33,40.0,,0.4,13.200000000000001
2011-03-28,66,40.0,,0.4,26.400000000000002
2011-03-29,25,40.0,,0.4,10.0
2011-03-30,84,40.0,,0.4,33.6
2011-03-31,26,40.0,,0.4,10.4
2011-04-01,61,36.0,False,0.36,21.96
2011-04-02,96,36.0,,0.36,34.56
2011-04-03,83,36.0,,0.36,29.88
2011-04-04,81,36.0,,0.36,29.16
2011-04-05,90,36.0,,0.36,32.4
2011-04-06,72,36.0,,0.36,25.919999999999998
2011-04-07,83,36.0,,0.36,29.88
2011-04-08,45,36.0,,0.36,16.2
2011-04-09,39,36.0,,0.36,14.04
2011-04-10,39,36.0,,0.36,14.04
2011-04-11,76,36.0,,0.36,27.36
2011-04-12,100,36.0,,0.36,36.0
2011-04-13,52,36.0,,0.36,18.72
2011-04-14,44,36.0,,0.36,15.84
2011-04-15,96,36.0,,0.36,34.56
2011-04-16,51,36.0,,0.36,18.36
2011-04-17,58,36.0,,0.36,20.88
2011-04-18,97,36.0,,0.36,34.92
2011-04-19,62,36.0,,0.36,22.32
2011-04-20,48,36.0,,0.36,17.28
2011-04-21,69,36.0,,0.36,24.84
2011-04-22,90,36.0,,0.36,32.4
2011-04-23,38,36.0,,0.36,13.68
2011-04-24,41,36.0,,0.36,14.76
2011-04-25,63,36.0,,0.36,22.68
2011-04-26,57,36.0,,0.36,20.52
2011-04-27,89,36.0,,0.36,32.04
2011-04-28,86,36.0,,0.36,30.959999999999997
2011-04-29,50,36.0,,0.36,18.0
2011-04-30,45,36.0,,0.36,16.2
2011-05-01,67,38.0,False,0.38,25.46
2011-05-02,68,38.0,,0.38,25.84
2011-05-03,69,38.0,,0.38,26.22
2011-05-04,75,38.0,,0.38,28.5
2011-05-05,77,38.0,,0.38,29.26
2011-05-06,32,38.0,,0.38,12.16
2011-05-07,62,38.0,,0.38,23.56
2011-05-08,56,38.0,,0.38,21.28
2011-05-09,86,38.0,,0.38,32.68
2011-05-10,95,38.0,,0.38,36.1
2011-05-11,92,38.0,,0.38,34.96
2011-05-12,93,38.0,,0.38,35.34
2011-05-13,54,38.0,,0.38,20.52
2011-05-14,47,38.0,,0.38,17.86
2011-05-15,73,38.0,,0.38,27.740000000000002
2011-05-16,100,38.0,,0.38,38.0
2011-05-17,89,38.0,,0.38,33.82
2011-05-18,75,38.0,,0.38,28.5
2011-05-19,97,38.0,,0.38,36.86
2011-05-20,53,38.0,,0.38,20.14
2011-05-21,34,38.0,,0.38,12.92
2011-05-22,21,38.0,,0.38,7.98
2011-05-23,60,38.0,,0.38,22.8
2011-05-24,65,38.0,,0.38,24.7
2011-05-25,95,38.0,,0.38,36.1
2011-05-26,62,38.0,,0.38,23.56
2011-05-27,88,38.0,,0.38,33.44
2011-05-28,71,38.0,,0.38,26.98
2011-05-29,22,38.0,,0.38,8.36
2011-05-30,81,38.0,,0.38,30.78
2011-05-31,98,38.0,,0.38,37.24
2011-06-01,42,39.0,False,0.39,16.38
2011-06-02,57,39.0,,0.39,22.23
2011-06-03,22,39.0,,0.39,8.58
2011-06-04,19,39.0,,0.39,7.41
2011-06-05,57,39.0,,0.39,22.23
2011-06-06,35,39.0,,0.39,13.65
2011-06-07,21,39.0,,0.39,8.19
2011-06-08,100,39.0,,0.39,39.0
2011-06-09,43,39.0,,0.39,16.77
2011-06-10,30,39.0,,0.39,11.700000000000001
2011-06-11,28,39.0,,0.39,10.92
2011-06-12,19,39.0,,0.39,7.41
2011-06-13,36,39.0,,0.39,14.040000000000001
2011-06-14,84,39.0,,0.39,32.76
2011-06-15,29,39.0,,0.39,11.31
2011-06-16,43,39.0,,0.39,16.77
2011-06-17,38,39.0,,0.39,14.82
2011-06-18,38,39.0,,0.39,14.82
2011-06-19,29,39.0,,0.39,11.31
2011-06-20,49,39.0,,0.39,19.11
2011-06-21,56,39.0,,0.39,21.84
2011-06-22,70,39.0,,0.39,27.3
2011-06-23,92,39.0,,0.39,35.88
2011-06-24,37,39.0,,0.39,14.43
2011-06-25,38,39.0,,0.39,14.82
2011-06-26,67,39.0,,0.39,26.130000000000003
2011-06-27,28,39.0,,0.39,10.92
2011-06-28,77,39.0,,0.39,30.03
2011-06-29,56,39.0,,0.39,21.84
2011-06-30,22,39.0,,0.39,8.58
2011-07-01,54,40.0,False,0.4,21.6
2011-07-02,40,40.0,,0.4,16.0
2011-07-03,24,40.0,,0.4,9.600000000000001
2011-07-04,55,40.0,,0.4,22.0
2011-07-05,70,40.0,,0.4,28.0
2011-07-06,65,40.0,,0.4,26.0
2011-07-07,82,40.0,,0.4,32.800000000000004
2011-07-08,76,40.0,,0.4,30.400000000000002
2011-07-09,48,40.0,,0.4,19.200000000000003
2011-07-10,27,40.0,,0.4,10.8
2011-07-11,86,40.0,,0.4,34.4
2011-07-12,96,40.0,,0.4,38.400000000000006
2011-07-13,57,40.0,,0.4,22.8
2011-07-14,53,40.0,,0.4,21.200000000000003
2011-07-15,43,40.0,,0.4,17.2
2011-07-16,53,40.0,,0.4,21.200000000000003
2011-07-17,49,40.0,,0.4,19.6
2011-07-18,53,40.0,,0.4,21.200000000000003
2011-07-19,72,40.0,,0.4,28.8
2011-07-20,52,40.0,,0.4,20.8
2011-07-21,61,40.0,,0.4,24.400000000000002
2011-07-22,46,40.0,,0.4,18.400000000000002
2011-07-23,40,40.0,,0.4,16.0
2011-07-24,68,40.0,,0.4,27.200000000000003
2011-07-25,67,40.0,,0.4,26.8
2011-07-26,43,40.0,,0.4,17.2
2011-07-27,100,40.0,,0.4,40.0
2011-07-28,52,40.0,,0.4,20.8
2011-07-29,25,40.0,,0.4,10.0
2011-07-30,57,40.0,,0.4,22.8
2011-07-31,59,40.0,,0.4,23.6
2011-08-01,48,40.0,False,0.4,19.200000000000003
2011-08-02,82,40.0,,0.4,32.800000000000004
2011-08-03,55,40.0,,0.4,22.0
2011-08-04,68,40.0,,0.4,27.200000000000003
2011-08-05,70,40.0,,0.4,28.0
2011-08-06,53,40.0,,0.4,21.200000000000003
2011-08-07,34,40.0,,0.4,13.600000000000001
2011-08-08,81,40.0,,0.4,32.4
2011-08-09,62,40.0,,0.4,24.8
2011-08-10,79,40.0,,0.4,31.6
2011-08-11,53,40.0,,0.4,21.200000000000003
2011-08-12,39,40.0,,0.4,15.600000000000001
2011-08-13,54,40.0,,0.4,21.6
2011-08-14,48,40.0,,0.4,19.200000000000003
2011-08-15,52,40.0,,0.4,20.8
2011-08-16,70,40.0,,0.4,28.0
2011-08-17,49,40.0,,0.4,19.6
2011-08-18,72,40.0,,0.4,28.8
2011-08-19,47,40.0,,0.4,18.8
2011-08-20,57,40.0,,0.4,22.8
2011-08-21,58,40.0,,0.4,23.200000000000003
2011-08-22,56,40.0,,0.4,22.400000000000002
2011-08-23,100,40.0,,0.4,40.0
2011-08-24,52,40.0,,0.4,20.8
2011-08-25,62,40.0,,0.4,24.8
2011-08-26,64,40.0,,0.4,25.6
2011-08-27,60,40.0,,0.4,24.0
2011-08-28,46,40.0,,0.4,18.400000000000002
2011-08-29,44,40.0,,0.4,17.6
2011-08-30,79,40.0,,0.4,31.6
2011-08-31,51,40.0,,0.4,20.400000000000002
2011-09-01,61,38.0,False,0.38,23.18
2011-09-02,32,38.0,,0.38,12.16
2011-09-03,47,38.0,,0.38,17.86
2011-09-04,49,38.0,,0.38,18.62
2011-09-05,44,38.0,,0.38,16.72
2011-09-06,74,38.0,,0.38,28.12
2011-09-07,58,38.0,,0.38,22.04
2011-09-08,52,38.0,,0.38,19.76
2011-09-09,23,38.0,,0.38,8.74
2011-09-10,19,38.0,,0.38,7.22
2011-09-11,36,38.0,,0.38,13.68
2011-09-12,66,38.0,,0.38,25.080000000000002
2011-09-13,78,38.0,,0.38,29.64
2011-09-14,64,38.0,,0.38,24.32
2011-09-15,66,38.0,,0.38,25.080000000000002
2011-09-16,100,38.0,,0.38,38.0
2011-09-17,47,38.0,,0.38,17.86
2011-09-18,36,38.0,,0.38,13.68
2011-09-19,29,38.0,,0.38,11.02
2011-09-20,36,38.0,,0.38,13.68
2011-09-21,58,38.0,,0.38,22.04
2011-09-22,65,38.0,,0.38,24.7
2011-09-23,15,38.0,,0.38,5.7
2011-09-24,46,38.0,,0.38,17.48
2011-09-25,54,38.0,,0.38,20.52
2011-09-26,70,38.0,,0.38,26.6
2011-09-27,71,38.0,,0.38,26.98
2011-09-28,50,38.0,,0.38,19.0
2011-09-29,36,38.0,,0.38,13.68
2011-09-30,61,38.0,,0.38,23.18
2011-10-01,47,40.0,False,0.4,18.8
2011-10-02,23,40.0,,0.4,9.200000000000001
2011-10-03,6,40.0,,0.4,2.4000000000000004
2011-10-04,18,40.0,,0.4,7.2
2011-10-05,60,40.0,,0.4,24.0
2011-10-06,36,40.0,,0.4,14.4
2011-10-07,38,40.0,,0.4,15.200000000000001
2011-10-08,47,40.0,,0.4,18.8
2011-10-09,46,40.0,,0.4,18.400000000000002
2011-10-10,54,40.0,,0.4,21.6
2011-10-11,68,40.0,,0.4,27.200000000000003
2011-10-12,6,40.0,,0.4,2.4000000000000004
2011-10-13,54,40.0,,0.4,21.6
2011-10-14,70,40.0,,0.4,28.0
2011-10-15,23,40.0,,0.4,9.200000000000001
2011-10-16,31,40.0,,0.4,12.4
2011-10-17,53,40.0,,0.4,21.200000000000003
2011-10-18,65,40.0,,0.4,26.0
2011-10-19,12,40.0,,0.4,4.800000000000001
2011-10-20,61,40.0,,0.4,24.400000000000002
2011-10-21,44,40.0,,0.4,17.6
2011-10-22,39,40.0,,0.4,15.600000000000001
2011-10-23,15,40.0,,0.4,6.0
2011-10-24,100,40.0,,0.4,40.0
2011-10-25,58,40.0,,0.4,23.200000000000003
2011-10-26,53,40.0,,0.4,21.200000000000003
2011-10-27,65,40.0,,0.4,26.0
2011-10-28,38,40.0,,0.4,15.200000000000001
2011-10-29,23,40.0,,0.4,9.200000000000001
2011-10-30,46,40.0,,0.4,18.400000000000002
2011-10-31,61,40.0,,0.4,24.400000000000002
2011-11-01,75,32.0,False,0.32,24.0
2011-11-02,72,32.0,,0.32,23.04
2011-11-03,31,32.0,,0.32,9.92
2011-11-04,49,32.0,,0.32,15.68
2011-11-05,20,32.0,,0.32,6.4
2011-11-06,20,32.0,,0.32,6.4
2011-11-07,47,32.0,,0.32,15.040000000000001
2011-11-08,100,32.0,,0.32,32.0
2011-11-09,77,32.0,,0.32,24.64
2011-11-10,55,32.0,,0.32,17.6
2011-11-11,42,32.0,,0.32,13.44
2011-11-12,30,32.0,,0.32,9.6
2011-11-13,49,32.0,,0.32,15.68
2011-11-14,47,32.0,,0.32,15.040000000000001
2011-11-15,69,32.0,,0.32,22.080000000000002
2011-11-16,69,32.0,,0.32,22.080000000000002
2011-11-17,55,32.0,,0.32,17.6
2011-11-18,16,32.0,,0.32,5.12
2011-11-19,40,32.0,,0.32,12.8
2011-11-20,10,32.0,,0.32,3.2
2011-11-21,16,32.0,,0.32,5.12
2011-11-22,62,32.0,,0.32,19.84
2011-11-23,17,32.0,,0.32,5.44
2011-11-24,31,32.0,,0.32,9.92
2011-11-25,10,32.0,,0.32,3.2
2011-11-26,30,32.0,,0.32,9.6
2011-11-27,29,32.0,,0.32,9.28
2011-11-28,75,32.0,,0.32,24.0
2011-11-29,89,32.0,,0.32,28.48
2011-11-30,67,32.0,,0.32,21.44
2011-12-01,61,29.0,False,0.29,17.689999999999998
2011-12-02,100,29.0,,0.29,28.999999999999996
2011-12-03,33,29.0,,0.29,9.569999999999999
2011-12-04,32,29.0,,0.29,9.28
2011-12-05,73,29.0,,0.29,21.169999999999998
2011-12-06,51,29.0,,0.29,14.79
2011-12-07,60,29.0,,0.29,17.4
2011-12-08,65,29.0,,0.29,18.849999999999998
2011-12-09,46,29.0,,0.29,13.34
2011-12-10,60,29.0,,0.29,17.4
2011-12-11,93,29.0,,0.29,26.97
2011-12-12,57,29.0,,0.29,16.529999999999998
2011-12-13,82,29.0,,0.29,23.779999999999998
2011-12-14,74,29.0,,0.29,21.459999999999997
2011-12-15,53,29.0,,0.29,15.37
2011-12-16,46,29.0,,0.29,13.34
2011-12-17,44,29.0,,0.29,12.76
2011-12-18,23,29.0,,0.29,6.67
2011-12-19,49,29.0,,0.29,14.209999999999999
2011-12-20,72,29.0,,0.29,20.88
2011-12-21,41,29.0,,0.29,11.889999999999999
2011-12-22,38,29.0,,0.29,11.02
2011-12-23,57,29.0,,0.29,16.529999999999998
2011-12-24,18,29.0,,0.29,5.22
2011-12-25,13,29.0,,0.29,3.7699999999999996
2011-12-26,39,29.0,,0.29,11.309999999999999
2011-12-27,80,29.0,,0.29,23.2
