date,ECONOMY_unscaled,ECONOMY_monthly,isPartial,scale,ECONOMY
2010-06-26,48,41.0,,0.41,19.68
2010-06-27,57,41.0,,0.41,23.369999999999997
2010-06-28,73,41.0,,0.41,29.93
2010-06-29,73,41.0,,0.41,29.93
2010-06-30,65,41.0,,0.41,26.65
2010-07-01,71,36.0,False,0.36,25.56
2010-07-02,71,36.0,,0.36,25.56
2010-07-03,59,36.0,,0.36,21.24
2010-07-04,65,36.0,,0.36,23.4
2010-07-05,67,36.0,,0.36,24.119999999999997
2010-07-06,54,36.0,,0.36,19.439999999999998
2010-07-07,73,36.0,,0.36,26.279999999999998
2010-07-08,85,36.0,,0.36,30.599999999999998
2010-07-09,52,36.0,,0.36,18.72
2010-07-10,69,36.0,,0.36,24.84
2010-07-11,73,36.0,,0.36,26.279999999999998
2010-07-12,94,36.0,,0.36,33.839999999999996
2010-07-13,69,36.0,,0.36,24.84
2010-07-14,76,36.0,,0.36,27.36
2010-07-15,88,36.0,,0.36,31.68
2010-07-16,79,36.0,,0.36,28.439999999999998
2010-07-17,72,36.0,,0.36,25.919999999999998
2010-07-18,76,36.0,,0.36,27.36
2010-07-19,65,36.0,,0.36,23.4
2010-07-20,87,36.0,,0.36,31.32
2010-07-21,75,36.0,,0.36,27.0
2010-07-22,74,36.0,,0.36,26.64
2010-07-23,64,36.0,,0.36,23.04
2010-07-24,81,36.0,,0.36,29.16
2010-07-25,74,36.0,,0.36,26.64
2010-07-26,67,36.0,,0.36,24.119999999999997
2010-07-27,100,36.0,,0.36,36.0
2010-07-28,78,36.0,,0.36,28.08
2010-07-29,91,36.0,,0.36,32.76
2010-07-30,67,36.0,,0.36,24.119999999999997
2010-07-31,76,36.0,,0.36,27.36
2010-08-01,67,38.0,False,0.38,25.46
2010-08-02,68,38.0,,0.38,25.84
2010-08-03,63,38.0,,0.38,23.94
2010-08-04,62,38.0,,0.38,23.56
2010-08-05,58,38.0,,0.38,22.04
2010-08-06,58,38.0,,0.38,22.04
2010-08-07,46,38.0,,0.38,17.48
2010-08-08,52,38.0,,0.38,19.76
2010-08-09,58,38.0,,0.38,22.04
2010-08-10,58,38.0,,0.38,22.04
2010-08-11,79,38.0,,0.38,30.02
2010-08-12,61,38.0,,0.38,23.18
2010-08-13,64,38.0,,0.38,24.32
2010-08-14,61,38.0,,0.38,23.18
2010-08-15,69,38.0,,0.38,26.22
2010-08-16,80,38.0,,0.38,30.4
2010-08-17,77,38.0,,0.38,29.26
2010-08-18,73,38.0,,0.38,27.740000000000002
2010-08-19,66,38.0,,0.38,25.080000000000002
2010-08-20,62,38.0,,0.38,23.56
2010-08-21,59,38.0,,0.38,22.42
2010-08-22,66,38.0,,0.38,25.080000000000002
2010-08-23,85,38.0,,0.38,32.3
2010-08-24,78,38.0,,0.38,29.64
2010-08-25,83,38.0,,0.38,31.54
2010-08-26,100,38.0,,0.38,38.0
2010-08-27,82,38.0,,0.38,31.16
2010-08-28,58,38.0,,0.38,22.04
2010-08-29,56,38.0,,0.38,21.28
2010-08-30,88,38.0,,0.38,33.44
2010-08-31,88,38.0,,0.38,33.44
2010-09-01,70,50.0,False,0.5,35.0
2010-09-02,82,50.0,,0.5,41.0
2010-09-03,73,50.0,,0.5,36.5
2010-09-04,41,50.0,,0.5,20.5
2010-09-05,33,50.0,,0.5,16.5
2010-09-06,62,50.0,,0.5,31.0
2010-09-07,73,50.0,,0.5,36.5
2010-09-08,58,50.0,,0.5,29.0
2010-09-09,84,50.0,,0.5,42.0
2010-09-10,77,50.0,,0.5,38.5
2010-09-11,48,50.0,,0.5,24.0
2010-09-12,55,50.0,,0.5,27.5
2010-09-13,81,50.0,,0.5,40.5
2010-09-14,77,50.0,,0.5,38.5
2010-09-15,100,50.0,,0.5,50.0
2010-09-16,81,50.0,,0.5,40.5
2010-09-17,60,50.0,,0.5,30.0
2010-09-18,58,50.0,,0.5,29.0
2010-09-19,70,50.0,,0.5,35.0
2010-09-20,73,50.0,,0.5,36.5
2010-09-21,90,50.0,,0.5,45.0
2010-09-22,76,50.0,,0.5,38.0
2010-09-23,85,50.0,,0.5,42.5
2010-09-24,70,50.0,,0.5,35.0
2010-09-25,53,50.0,,0.5,26.5
2010-09-26,57,50.0,,0.5,28.5
2010-09-27,80,50.0,,0.5,40.0
2010-09-28,81,50.0,,0.5,40.5
2010-09-29,72,50.0,,0.5,36.0
2010-09-30,76,50.0,,0.5,38.0
2010-10-01,68,51.0,False,0.51,34.68
2010-10-02,56,51.0,,0.51,28.560000000000002
2010-10-03,65,51.0,,0.51,33.15
2010-10-04,82,51.0,,0.51,41.82
2010-10-05,83,51.0,,0.51,42.33
2010-10-06,89,51.0,,0.51,45.39
2010-10-07,100,51.0,,0.51,51.0
2010-10-08,76,51.0,,0.51,38.76
2010-10-09,47,51.0,,0.51,23.97
2010-10-10,62,51.0,,0.51,31.62
2010-10-11,98,51.0,,0.51,49.980000000000004
2010-10-12,95,51.0,,0.51,48.45
2010-10-13,75,51.0,,0.51,38.25
2010-10-14,92,51.0,,0.51,46.92
2010-10-15,80,51.0,,0.51,40.8
2010-10-16,43,51.0,,0.51,21.93
2010-10-17,57,51.0,,0.51,29.07
2010-10-18,90,51.0,,0.51,45.9
2010-10-19,96,51.0,,0.51,48.96
2010-10-20,99,51.0,,0.51,50.49
2010-10-21,88,51.0,,0.51,44.88
2010-10-22,73,51.0,,0.51,37.230000000000004
2010-10-23,55,51.0,,0.51,28.05
2010-10-24,68,51.0,,0.51,34.68
2010-10-25,92,51.0,,0.51,46.92
2010-10-26,83,51.0,,0.51,42.33
2010-10-27,97,51.0,,0.51,49.47
2010-10-28,76,51.0,,0.51,38.76
2010-10-29,74,51.0,,0.51,37.74
2010-10-30,43,51.0,,0.51,21.93
2010-10-31,67,51.0,,0.51,34.17
2010-11-01,82,53.0,False,0.53,43.46
2010-11-02,89,53.0,,0.53,47.17
2010-11-03,94,53.0,,0.53,49.82
2010-11-04,93,53.0,,0.53,49.29
2010-11-05,90,53.0,,0.53,47.7
2010-11-06,50,53.0,,0.53,26.5
2010-11-07,64,53.0,,0.53,33.92
2010-11-08,99,53.0,,0.53,52.470000000000006
2010-11-09,98,53.0,,0.53,51.940000000000005
2010-11-10,86,53.0,,0.53,45.580000000000005
2010-11-11,86,53.0,,0.53,45.580000000000005
2010-11-12,80,53.0,,0.53,42.400000000000006
2010-11-13,49,53.0,,0.53,25.970000000000002
2010-11-14,60,53.0,,0.53,31.8
2010-11-15,87,53.0,,0.53,46.11
2010-11-16,94,53.0,,0.53,49.82
2010-11-17,81,53.0,,0.53,42.93
2010-11-18,93,53.0,,0.53,49.29
2010-11-19,71,53.0,,0.53,37.63
2010-11-20,54,53.0,,0.53,28.62
2010-11-21,71,53.0,,0.53,37.63
2010-11-22,88,53.0,,0.53,46.64
2010-11-23,100,53.0,,0.53,53.0
2010-11-24,62,53.0,,0.53,32.86
2010-11-25,35,53.0,,0.53,18.55
2010-11-26,38,53.0,,0.53,20.14
2010-11-27,61,53.0,,0.53,32.33
2010-11-28,62,53.0,,0.53,32.86
2010-11-29,78,53.0,,0.53,41.34
2010-11-30,96,53.0,,0.53,50.88
2010-12-01,78,46.0,False,0.46,35.88
2010-12-02,90,46.0,,0.46,41.4
2010-12-03,77,46.0,,0.46,35.42
2010-12-04,43,46.0,,0.46,19.78
2010-12-05,71,46.0,,0.46,32.660000000000004
2010-12-06,85,46.0,,0.46,39.1
2010-12-07,100,46.0,,0.46,46.0
2010-12-08,83,46.0,,0.46,38.18
2010-12-09,83,46.0,,0.46,38.18
2010-12-10,77,46.0,,0.46,35.42
2010-12-11,54,46.0,,0.46,24.84
2010-12-12,60,46.0,,0.46,27.6
2010-12-13,72,46.0,,0.46,33.120000000000005
2010-12-14,77,46.0,,0.46,35.42
2010-12-15,67,46.0,,0.46,30.82
2010-12-16,65,46.0,,0.46,29.900000000000002
2010-12-17,56,46.0,,0.46,25.76
2010-12-18,39,46.0,,0.46,17.94
2010-12-19,40,46.0,,0.46,18.400000000000002
2010-12-20,52,46.0,,0.46,23.92
2010-12-21,40,46.0,,0.46,18.400000000000002
2010-12-22,41,46.0,,0.46,18.86
2010-12-23,43,46.0,,0.46,19.78
2010-12-24,26,46.0,,0.46,11.96
2010-12-25,22,46.0,,0.46,10.120000000000001
2010-12-26,31,46.0,,0.46,14.26
2010-12-27,36,46.0,,0.46,16.560000000000002
2010-12-28,39,46.0,,0.46,17.94
2010-12-29,43,46.0,,0.46,19.78
2010-12-30,37,46.0,,0.46,17.02
2010-12-31,49,46.0,,0.46,22.540000000000003
2011-01-01,40,52.0,False,0.52,20.8
2011-01-02,54,52.0,,0.52,28.080000000000002
2011-01-03,80,52.0,,0.52,41.6
2011-01-04,69,52.0,,0.52,35.88
2011-01-05,74,52.0,,0.52,38.480000000000004
2011-01-06,84,52.0,,0.52,43.68
2011-01-07,68,52.0,,0.52,35.36
2011-01-08,61,52.0,,0.52,31.720000000000002
2011-01-09,69,52.0,,0.52,35.88
2011-01-10,77,52.0,,0.52,40.04
2011-01-11,85,52.0,,0.52,44.2
2011-01-12,73,52.0,,0.52,37.96
2011-01-13,80,52.0,,0.52,41.6
2011-01-14,77,52.0,,0.52,40.04
2011-01-15,62,52.0,,0.52,32.24
2011-01-16,59,52.0,,0.52,30.68
2011-01-17,75,52.0,,0.52,39.0
2011-01-18,71,52.0,,0.52,36.92
2011-01-19,100,52.0,,0.52,52.0
2011-01-20,90,52.0,,0.52,46.800000000000004
2011-01-21,65,52.0,,0.52,33.800000000000004
2011-01-22,56,52.0,,0.52,29.12
2011-01-23,59,52.0,,0.52,30.68
2011-01-24,73,52.0,,0.52,37.96
2011-01-25,91,52.0,,0.52,47.32
2011-01-26,100,52.0,,0.52,52.0
2011-01-27,95,52.0,,0.52,49.4
2011-01-28,86,52.0,,0.52,44.72
2011-01-29,57,52.0,,0.52,29.64
2011-01-30,62,52.0,,0.52,32.24
2011-01-31,88,52.0,,0.52,45.760000000000005
2011-02-01,84,58.0,False,0.58,48.72
2011-02-02,75,58.0,,0.58,43.5
2011-02-03,100,58.0,,0.58,57.99999999999999
2011-02-04,83,58.0,,0.58,48.13999999999999
2011-02-05,61,58.0,,0.58,35.379999999999995
2011-02-06,56,58.0,,0.58,32.48
2011-02-07,96,58.0,,0.58,55.67999999999999
2011-02-08,95,58.0,,0.58,55.099999999999994
2011-02-09,95,58.0,,0.58,55.099999999999994
2011-02-10,97,58.0,,0.58,56.26
2011-02-11,91,58.0,,0.58,52.779999999999994
2011-02-12,63,58.0,,0.58,36.54
2011-02-13,66,58.0,,0.58,38.279999999999994
2011-02-14,98,58.0,,0.58,56.839999999999996
2011-02-15,98,58.0,,0.58,56.839999999999996
2011-02-16,91,58.0,,0.58,52.779999999999994
2011-02-17,98,58.0,,0.58,56.839999999999996
2011-02-18,80,58.0,,0.58,46.4
2011-02-19,64,58.0,,0.58,37.12
2011-02-20,56,58.0,,0.58,32.48
2011-02-21,90,58.0,,0.58,52.199999999999996
2011-02-22,88,58.0,,0.58,51.04
2011-02-23,91,58.0,,0.58,52.779999999999994
2011-02-24,94,58.0,,0.58,54.519999999999996
2011-02-25,80,58.0,,0.58,46.4
2011-02-26,71,58.0,,0.58,41.18
2011-02-27,70,58.0,,0.58,40.599999999999994
2011-02-28,95,58.0,,0.58,55.099999999999994
2011-03-01,90,61.0,False,0.61,54.9
2011-03-02,89,61.0,,0.61,54.29
2011-03-03,92,61.0,,0.61,56.12
2011-03-04,87,61.0,,0.61,53.07
2011-03-05,59,61.0,,0.61,35.99
2011-03-06,65,61.0,,0.61,39.65
2011-03-07,100,61.0,,0.61,61.0
2011-03-08,99,61.0,,0.61,60.39
2011-03-09,92,61.0,,0.61,56.12
2011-03-10,98,61.0,,0.61,59.78
2011-03-11,87,61.0,,0.61,53.07
2011-03-12,58,61.0,,0.61,35.38
2011-03-13,68,61.0,,0.61,41.48
2011-03-14,96,61.0,,0.61,58.56
2011-03-15,88,61.0,,0.61,53.68
2011-03-16,87,61.0,,0.61,53.07
2011-03-17,83,61.0,,0.61,50.629999999999995
2011-03-18,70,61.0,,0.61,42.699999999999996
2011-03-19,56,61.0,,0.61,34.16
2011-03-20,73,61.0,,0.61,44.53
2011-03-21,81,61.0,,0.61,49.41
2011-03-22,78,61.0,,0.61,47.58
2011-03-23,87,61.0,,0.61,53.07
2011-03-24,90,61.0,,0.61,54.9
2011-03-25,83,61.0,,0.61,50.629999999999995
2011-03-26,52,61.0,,0.61,31.72
2011-03-27,65,61.0,,0.61,39.65
2011-03-28,91,61.0,,0.61,55.51
2011-03-29,93,61.0,,0.61,56.73
2011-03-30,87,61.0,,0.61,53.07
2011-03-31,87,61.0,,0.61,53.07
2011-04-01,60,62.0,False,0.62,37.2
2011-04-02,43,62.0,,0.62,26.66
2011-04-03,57,62.0,,0.62,35.339999999999996
2011-04-04,82,62.0,,0.62,50.839999999999996
2011-04-05,72,62.0,,0.62,44.64
2011-04-06,76,62.0,,0.62,47.12
2011-04-07,69,62.0,,0.62,42.78
2011-04-08,73,62.0,,0.62,45.26
2011-04-09,55,62.0,,0.62,34.1
2011-04-10,64,62.0,,0.62,39.68
2011-04-11,85,62.0,,0.62,52.7
2011-04-12,84,62.0,,0.62,52.08
2011-04-13,89,62.0,,0.62,55.18
2011-04-14,78,62.0,,0.62,48.36
2011-04-15,67,62.0,,0.62,41.54
2011-04-16,61,62.0,,0.62,37.82
2011-04-17,61,62.0,,0.62,37.82
2011-04-18,78,62.0,,0.62,48.36
2011-04-19,91,62.0,,0.62,56.42
2011-04-20,78,62.0,,0.62,48.36
2011-04-21,77,62.0,,0.62,47.74
2011-04-22,61,62.0,,0.62,37.82
2011-04-23,52,62.0,,0.62,32.24
2011-04-24,56,62.0,,0.62,34.72
2011-04-25,86,62.0,,0.62,53.32
2011-04-26,100,62.0,,0.62,62.0
2011-04-27,96,62.0,,0.62,59.519999999999996
2011-04-28,82,62.0,,0.62,50.839999999999996
2011-04-29,75,62.0,,0.62,46.5
2011-04-30,57,62.0,,0.62,35.339999999999996
2011-05-01,67,59.0,False,0.59,39.53
2011-05-02,86,59.0,,0.59,50.739999999999995
2011-05-03,92,59.0,,0.59,54.279999999999994
2011-05-04,88,59.0,,0.59,51.919999999999995
2011-05-05,100,59.0,,0.59,59.0
2011-05-06,91,59.0,,0.59,53.69
2011-05-07,49,59.0,,0.59,28.91
2011-05-08,61,59.0,,0.59,35.989999999999995
2011-05-09,92,59.0,,0.59,54.279999999999994
2011-05-10,93,59.0,,0.59,54.87
2011-05-11,87,59.0,,0.59,51.33
2011-05-12,86,59.0,,0.59,50.739999999999995
2011-05-13,78,59.0,,0.59,46.019999999999996
2011-05-14,49,59.0,,0.59,28.91
2011-05-15,61,59.0,,0.59,35.989999999999995
2011-05-16,90,59.0,,0.59,53.099999999999994
2011-05-17,88,59.0,,0.59,51.919999999999995
2011-05-18,88,59.0,,0.59,51.919999999999995
2011-05-19,72,59.0,,0.59,42.48
2011-05-20,65,59.0,,0.59,38.35
2011-05-21,52,59.0,,0.59,30.68
2011-05-22,55,59.0,,0.59,32.449999999999996
2011-05-23,71,59.0,,0.59,41.89
2011-05-24,77,59.0,,0.59,45.43
2011-05-25,76,59.0,,0.59,44.839999999999996
2011-05-26,71,59.0,,0.59,41.89
2011-05-27,59,59.0,,0.59,34.809999999999995
2011-05-28,51,59.0,,0.59,30.09
2011-05-29,47,59.0,,0.59,27.729999999999997
2011-05-30,60,59.0,,0.59,35.4
2011-05-31,75,59.0,,0.59,44.25
2011-06-01,95,47.0,False,0.47,44.65
2011-06-02,98,47.0,,0.47,46.059999999999995
2011-06-03,100,47.0,,0.47,47.0
2011-06-04,66,47.0,,0.47,31.02
2011-06-05,74,47.0,,0.47,34.78
2011-06-06,93,47.0,,0.47,43.71
2011-06-07,93,47.0,,0.47,43.71
2011-06-08,88,47.0,,0.47,41.36
2011-06-09,86,47.0,,0.47,40.419999999999995
2011-06-10,91,47.0,,0.47,42.769999999999996
2011-06-11,76,47.0,,0.47,35.72
2011-06-12,81,47.0,,0.47,38.07
2011-06-13,98,47.0,,0.47,46.059999999999995
2011-06-14,87,47.0,,0.47,40.89
2011-06-15,92,47.0,,0.47,43.239999999999995
2011-06-16,75,47.0,,0.47,35.25
2011-06-17,70,47.0,,0.47,32.9
2011-06-18,70,47.0,,0.47,32.9
2011-06-19,69,47.0,,0.47,32.43
2011-06-20,79,47.0,,0.47,37.129999999999995
2011-06-21,75,47.0,,0.47,35.25
2011-06-22,67,47.0,,0.47,31.49
2011-06-23,81,47.0,,0.47,38.07
2011-06-24,69,47.0,,0.47,32.43
2011-06-25,64,47.0,,0.47,30.08
2011-06-26,67,47.0,,0.47,31.49
2011-06-27,75,47.0,,0.47,35.25
2011-06-28,64,47.0,,0.47,30.08
2011-06-29,74,47.0,,0.47,34.78
2011-06-30,77,47.0,,0.47,36.19
2011-07-01,71,41.0,False,0.41,29.11
2011-07-02,54,41.0,,0.41,22.139999999999997
2011-07-03,77,41.0,,0.41,31.569999999999997
2011-07-04,78,41.0,,0.41,31.979999999999997
2011-07-05,87,41.0,,0.41,35.669999999999995
2011-07-06,67,41.0,,0.41,27.47
2011-07-07,97,41.0,,0.41,39.769999999999996
2011-07-08,85,41.0,,0.41,34.85
2011-07-09,77,41.0,,0.41,31.569999999999997
2011-07-10,69,41.0,,0.41,28.29
2011-07-11,81,41.0,,0.41,33.21
2011-07-12,90,41.0,,0.41,36.9
2011-07-13,93,41.0,,0.41,38.129999999999995
2011-07-14,88,41.0,,0.41,36.08
2011-07-15,81,41.0,,0.41,33.21
2011-07-16,81,41.0,,0.41,33.21
2011-07-17,80,41.0,,0.41,32.8
2011-07-18,96,41.0,,0.41,39.36
2011-07-19,91,41.0,,0.41,37.309999999999995
2011-07-20,80,41.0,,0.41,32.8
2011-07-21,95,41.0,,0.41,38.949999999999996
2011-07-22,81,41.0,,0.41,33.21
2011-07-23,73,41.0,,0.41,29.93
2011-07-24,72,41.0,,0.41,29.52
2011-07-25,76,41.0,,0.41,31.159999999999997
2011-07-26,77,41.0,,0.41,31.569999999999997
2011-07-27,92,41.0,,0.41,37.72
2011-07-28,91,41.0,,0.41,37.309999999999995
2011-07-29,72,41.0,,0.41,29.52
2011-07-30,79,41.0,,0.41,32.39
2011-07-31,100,41.0,,0.41,41.0
2011-08-01,69,49.0,False,0.49,33.81
2011-08-02,71,49.0,,0.49,34.79
2011-08-03,69,49.0,,0.49,33.81
2011-08-04,75,49.0,,0.49,36.75
2011-08-05,76,49.0,,0.49,37.24
2011-08-06,76,49.0,,0.49,37.24
2011-08-07,79,49.0,,0.49,38.71
2011-08-08,100,49.0,,0.49,49.0
2011-08-09,95,49.0,,0.49,46.55
2011-08-10,79,49.0,,0.49,38.71
2011-08-11,68,49.0,,0.49,33.32
2011-08-12,60,49.0,,0.49,29.4
2011-08-13,56,49.0,,0.49,27.439999999999998
2011-08-14,70,49.0,,0.49,34.3
2011-08-15,64,49.0,,0.49,31.36
2011-08-16,67,49.0,,0.49,32.83
2011-08-17,64,49.0,,0.49,31.36
2011-08-18,74,49.0,,0.49,36.26
2011-08-19,67,49.0,,0.49,32.83
2011-08-20,55,49.0,,0.49,26.95
2011-08-21,63,49.0,,0.49,30.87
2011-08-22,63,49.0,,0.49,30.87
2011-08-23,70,49.0,,0.49,34.3
2011-08-24,67,49.0,,0.49,32.83
2011-08-25,67,49.0,,0.49,32.83
2011-08-26,67,49.0,,0.49,32.83
2011-08-27,51,49.0,,0.49,24.99
2011-08-28,55,49.0,,0.49,26.95
2011-08-29,79,49.0,,0.49,38.71
2011-08-30,73,49.0,,0.49,35.769999999999996
2011-08-31,79,49.0,,0.49,38.71
2011-09-01,78,59.0,False,0.59,46.019999999999996
2011-09-02,78,59.0,,0.59,46.019999999999996
2011-09-03,42,59.0,,0.59,24.779999999999998
2011-09-04,48,59.0,,0.59,28.32
2011-09-05,62,59.0,,0.59,36.58
2011-09-06,73,59.0,,0.59,43.07
2011-09-07,73,59.0,,0.59,43.07
2011-09-08,80,59.0,,0.59,47.199999999999996
2011-09-09,71,59.0,,0.59,41.89
2011-09-10,54,59.0,,0.59,31.86
2011-09-11,48,59.0,,0.59,28.32
2011-09-12,78,59.0,,0.59,46.019999999999996
2011-09-13,80,59.0,,0.59,47.199999999999996
2011-09-14,92,59.0,,0.59,54.279999999999994
2011-09-15,95,59.0,,0.59,56.05
2011-09-16,77,59.0,,0.59,45.43
2011-09-17,50,59.0,,0.59,29.5
2011-09-18,49,59.0,,0.59,28.91
2011-09-19,93,59.0,,0.59,54.87
2011-09-20,88,59.0,,0.59,51.919999999999995
2011-09-21,94,59.0,,0.59,55.459999999999994
2011-09-22,100,59.0,,0.59,59.0
2011-09-23,86,59.0,,0.59,50.739999999999995
2011-09-24,58,59.0,,0.59,34.22
2011-09-25,72,59.0,,0.59,42.48
2011-09-26,87,59.0,,0.59,51.33
2011-09-27,100,59.0,,0.59,59.0
2011-09-28,90,59.0,,0.59,53.099999999999994
2011-09-29,90,59.0,,0.59,53.099999999999994
2011-09-30,75,59.0,,0.59,44.25
2011-10-01,50,61.0,False,0.61,30.5
2011-10-02,75,61.0,,0.61,45.75
2011-10-03,86,61.0,,0.61,52.46
2011-10-04,86,61.0,,0.61,52.46
2011-10-05,89,61.0,,0.61,54.29
2011-10-06,95,61.0,,0.61,57.949999999999996
2011-10-07,81,61.0,,0.61,49.41
2011-10-08,54,61.0,,0.61,32.94
2011-10-09,69,61.0,,0.61,42.089999999999996
2011-10-10,87,61.0,,0.61,53.07
2011-10-11,100,61.0,,0.61,61.0
2011-10-12,89,61.0,,0.61,54.29
2011-10-13,80,61.0,,0.61,48.8
2011-10-14,74,61.0,,0.61,45.14
2011-10-15,55,61.0,,0.61,33.55
2011-10-16,51,61.0,,0.61,31.11
2011-10-17,86,61.0,,0.61,52.46
2011-10-18,88,61.0,,0.61,53.68
2011-10-19,89,61.0,,0.61,54.29
2011-10-20,96,61.0,,0.61,58.56
2011-10-21,70,61.0,,0.61,42.699999999999996
2011-10-22,58,61.0,,0.61,35.38
2011-10-23,64,61.0,,0.61,39.04
2011-10-24,87,61.0,,0.61,53.07
2011-10-25,86,61.0,,0.61,52.46
2011-10-26,82,61.0,,0.61,50.019999999999996
2011-10-27,88,61.0,,0.61,53.68
2011-10-28,71,61.0,,0.61,43.31
2011-10-29,51,61.0,,0.61,31.11
2011-10-30,66,61.0,,0.61,40.26
2011-10-31,88,61.0,,0.61,53.68
2011-11-01,84,59.0,False,0.59,49.559999999999995
2011-11-02,100,59.0,,0.59,59.0
2011-11-03,82,59.0,,0.59,48.379999999999995
2011-11-04,74,59.0,,0.59,43.66
2011-11-05,55,59.0,,0.59,32.449999999999996
2011-11-06,55,59.0,,0.59,32.449999999999996
2011-11-07,96,59.0,,0.59,56.64
2011-11-08,78,59.0,,0.59,46.019999999999996
2011-11-09,85,59.0,,0.59,50.15
2011-11-10,79,59.0,,0.59,46.61
2011-11-11,68,59.0,,0.59,40.12
2011-11-12,47,59.0,,0.59,27.729999999999997
2011-11-13,62,59.0,,0.59,36.58
2011-11-14,94,59.0,,0.59,55.459999999999994
2011-11-15,88,59.0,,0.59,51.919999999999995
2011-11-16,90,59.0,,0.59,53.099999999999994
2011-11-17,95,59.0,,0.59,56.05
2011-11-18,72,59.0,,0.59,42.48
2011-11-19,44,59.0,,0.59,25.959999999999997
2011-11-20,67,59.0,,0.59,39.53
2011-11-21,86,59.0,,0.59,50.739999999999995
2011-11-22,76,59.0,,0.59,44.839999999999996
2011-11-23,53,59.0,,0.59,31.27
2011-11-24,39,59.0,,0.59,23.009999999999998
2011-11-25,42,59.0,,0.59,24.779999999999998
2011-11-26,53,59.0,,0.59,31.27
2011-11-27,55,59.0,,0.59,32.449999999999996
2011-11-28,85,59.0,,0.59,50.15
2011-11-29,94,59.0,,0.59,55.459999999999994
2011-11-30,92,59.0,,0.59,54.279999999999994
2011-12-01,89,48.0,False,0.48,42.72
2011-12-02,87,48.0,,0.48,41.76
2011-12-03,56,48.0,,0.48,26.88
2011-12-04,69,48.0,,0.48,33.12
2011-12-05,100,48.0,,0.48,48.0
2011-12-06,97,48.0,,0.48,46.559999999999995
2011-12-07,99,48.0,,0.48,47.519999999999996
2011-12-08,95,48.0,,0.48,45.6
2011-12-09,88,48.0,,0.48,42.239999999999995
2011-12-10,54,48.0,,0.48,25.919999999999998
2011-12-11,71,48.0,,0.48,34.08
2011-12-12,93,48.0,,0.48,44.64
2011-12-13,93,48.0,,0.48,44.64
2011-12-14,85,48.0,,0.48,40.8
2011-12-15,83,48.0,,0.48,39.839999999999996
2011-12-16,69,48.0,,0.48,33.12
2011-12-17,40,48.0,,0.48,19.2
2011-12-18,50,48.0,,0.48,24.0
2011-12-19,58,48.0,,0.48,27.84
2011-12-20,62,48.0,,0.48,29.759999999999998
2011-12-21,58,48.0,,0.48,27.84
2011-12-22,48,48.0,,0.48,23.04
2011-12-23,37,48.0,,0.48,17.759999999999998
2011-12-24,35,48.0,,0.48,16.8
2011-12-25,30,48.0,,0.48,14.399999999999999
2011-12-26,37,48.0,,0.48,17.759999999999998
2011-12-27,41,48.0,,0.48,19.68
2011-12-28,42,48.0,,0.48,20.16
2011-12-29,47,48.0,,0.48,22.56
2011-12-30,44,48.0,,0.48,21.119999999999997
2011-12-31,40,48.0,,0.48,19.2
2012-01-01,50,50.0,False,0.5,25.0
2012-01-02,63,50.0,,0.5,31.5
2012-01-03,57,50.0,,0.5,28.5
2012-01-04,71,50.0,,0.5,35.5
2012-01-05,75,50.0,,0.5,37.5
2012-01-06,71,50.0,,0.5,35.5
2012-01-07,55,50.0,,0.5,27.5
2012-01-08,66,50.0,,0.5,33.0
2012-01-09,83,50.0,,0.5,41.5
2012-01-10,83,50.0,,0.5,41.5
2012-01-11,90,50.0,,0.5,45.0
2012-01-12,69,50.0,,0.5,34.5
2012-01-13,75,50.0,,0.5,37.5
2012-01-14,39,50.0,,0.5,19.5
2012-01-15,41,50.0,,0.5,20.5
2012-01-16,59,50.0,,0.5,29.5
2012-01-17,100,50.0,,0.5,50.0
2012-01-18,89,50.0,,0.5,44.5
2012-01-19,89,50.0,,0.5,44.5
2012-01-20,76,50.0,,0.5,38.0
2012-01-21,60,50.0,,0.5,30.0
2012-01-22,66,50.0,,0.5,33.0
2012-01-23,95,50.0,,0.5,47.5
2012-01-24,94,50.0,,0.5,47.0
2012-01-25,94,50.0,,0.5,47.0
2012-01-26,91,50.0,,0.5,45.5
2012-01-27,90,50.0,,0.5,45.0
2012-01-28,71,50.0,,0.5,35.5
2012-01-29,67,50.0,,0.5,33.5
2012-01-30,90,50.0,,0.5,45.0
2012-01-31,92,50.0,,0.5,46.0
2012-02-01,96,57.0,False,0.57,54.72
2012-02-02,91,57.0,,0.57,51.87
2012-02-03,81,57.0,,0.57,46.169999999999995
2012-02-04,67,57.0,,0.57,38.19
2012-02-05,65,57.0,,0.57,37.05
2012-02-06,84,57.0,,0.57,47.879999999999995
2012-02-07,87,57.0,,0.57,49.589999999999996
2012-02-08,88,57.0,,0.57,50.16
2012-02-09,95,57.0,,0.57,54.15
2012-02-10,84,57.0,,0.57,47.879999999999995
2012-02-11,51,57.0,,0.57,29.069999999999997
2012-02-12,58,57.0,,0.57,33.059999999999995
2012-02-13,86,57.0,,0.57,49.019999999999996
2012-02-14,89,57.0,,0.57,50.73
2012-02-15,81,57.0,,0.57,46.169999999999995
2012-02-16,91,57.0,,0.57,51.87
2012-02-17,84,57.0,,0.57,47.879999999999995
2012-02-18,48,57.0,,0.57,27.36
2012-02-19,62,57.0,,0.57,35.339999999999996
2012-02-20,88,57.0,,0.57,50.16
2012-02-21,86,57.0,,0.57,49.019999999999996
