date,contribution_unscaled,contribution_monthly,isPartial,scale,contribution
2015-08-15,35,50.0,,0.5,17.5
2015-08-16,34,50.0,,0.5,17.0
2015-08-17,77,50.0,,0.5,38.5
2015-08-18,95,50.0,,0.5,47.5
2015-08-19,76,50.0,,0.5,38.0
2015-08-20,68,50.0,,0.5,34.0
2015-08-21,62,50.0,,0.5,31.0
2015-08-22,30,50.0,,0.5,15.0
2015-08-23,31,50.0,,0.5,15.5
2015-08-24,90,50.0,,0.5,45.0
2015-08-25,96,50.0,,0.5,48.0
2015-08-26,92,50.0,,0.5,46.0
2015-08-27,95,50.0,,0.5,47.5
2015-08-28,80,50.0,,0.5,40.0
2015-08-29,29,50.0,,0.5,14.5
2015-08-30,27,50.0,,0.5,13.5
2015-08-31,100,50.0,,0.5,50.0
2015-09-01,65,63.0,False,0.63,40.95
2015-09-02,58,63.0,,0.63,36.54
2015-09-03,76,63.0,,0.63,47.88
2015-09-04,59,63.0,,0.63,37.17
2015-09-05,32,63.0,,0.63,20.16
2015-09-06,28,63.0,,0.63,17.64
2015-09-07,33,63.0,,0.63,20.79
2015-09-08,73,63.0,,0.63,45.99
2015-09-09,75,63.0,,0.63,47.25
2015-09-10,74,63.0,,0.63,46.62
2015-09-11,63,63.0,,0.63,39.69
2015-09-12,28,63.0,,0.63,17.64
2015-09-13,36,63.0,,0.63,22.68
2015-09-14,64,63.0,,0.63,40.32
2015-09-15,87,63.0,,0.63,54.81
2015-09-16,87,63.0,,0.63,54.81
2015-09-17,77,63.0,,0.63,48.51
2015-09-18,69,63.0,,0.63,43.47
2015-09-19,28,63.0,,0.63,17.64
2015-09-20,27,63.0,,0.63,17.01
2015-09-21,75,63.0,,0.63,47.25
2015-09-22,81,63.0,,0.63,51.03
2015-09-23,77,63.0,,0.63,48.51
2015-09-24,74,63.0,,0.63,46.62
2015-09-25,76,63.0,,0.63,47.88
2015-09-26,31,63.0,,0.63,19.53
2015-09-27,35,63.0,,0.63,22.05
2015-09-28,66,63.0,,0.63,41.58
2015-09-29,95,63.0,,0.63,59.85
2015-09-30,100,63.0,,0.63,63.0
2015-10-01,98,80.0,False,0.8,78.4
2015-10-02,69,80.0,,0.8,55.2
2015-10-03,37,80.0,,0.8,29.6
2015-10-04,44,80.0,,0.8,35.2
2015-10-05,87,80.0,,0.8,69.60000000000001
2015-10-06,95,80.0,,0.8,76.0
2015-10-07,86,80.0,,0.8,68.8
2015-10-08,84,80.0,,0.8,67.2
2015-10-09,76,80.0,,0.8,60.800000000000004
2015-10-10,38,80.0,,0.8,30.400000000000002
2015-10-11,32,80.0,,0.8,25.6
2015-10-12,87,80.0,,0.8,69.60000000000001
2015-10-13,89,80.0,,0.8,71.2
2015-10-14,92,80.0,,0.8,73.60000000000001
2015-10-15,92,80.0,,0.8,73.60000000000001
2015-10-16,75,80.0,,0.8,60.0
2015-10-17,36,80.0,,0.8,28.8
2015-10-18,37,80.0,,0.8,29.6
2015-10-19,98,80.0,,0.8,78.4
2015-10-20,95,80.0,,0.8,76.0
2015-10-21,100,80.0,,0.8,80.0
2015-10-22,84,80.0,,0.8,67.2
2015-10-23,78,80.0,,0.8,62.400000000000006
2015-10-24,38,80.0,,0.8,30.400000000000002
2015-10-25,37,80.0,,0.8,29.6
2015-10-26,94,80.0,,0.8,75.2
2015-10-27,86,80.0,,0.8,68.8
2015-10-28,92,80.0,,0.8,73.60000000000001
2015-10-29,81,80.0,,0.8,64.8
2015-10-30,91,80.0,,0.8,72.8
2015-10-31,56,80.0,,0.8,44.800000000000004
2015-11-01,45,78.0,False,0.78,35.1
2015-11-02,72,78.0,,0.78,56.160000000000004
2015-11-03,91,78.0,,0.78,70.98
2015-11-04,100,78.0,,0.78,78.0
2015-11-05,80,78.0,,0.78,62.400000000000006
2015-11-06,81,78.0,,0.78,63.18
2015-11-07,36,78.0,,0.78,28.080000000000002
2015-11-08,41,78.0,,0.78,31.98
2015-11-09,74,78.0,,0.78,57.72
2015-11-10,88,78.0,,0.78,68.64
2015-11-11,76,78.0,,0.78,59.28
2015-11-12,76,78.0,,0.78,59.28
2015-11-13,90,78.0,,0.78,70.2
2015-11-14,41,78.0,,0.78,31.98
2015-11-15,28,78.0,,0.78,21.84
2015-11-16,86,78.0,,0.78,67.08
2015-11-17,84,78.0,,0.78,65.52
2015-11-18,86,78.0,,0.78,67.08
2015-11-19,86,78.0,,0.78,67.08
2015-11-20,75,78.0,,0.78,58.5
2015-11-21,28,78.0,,0.78,21.84
2015-11-22,32,78.0,,0.78,24.96
2015-11-23,72,78.0,,0.78,56.160000000000004
2015-11-24,78,78.0,,0.78,60.84
2015-11-25,61,78.0,,0.78,47.58
2015-11-26,20,78.0,,0.78,15.600000000000001
2015-11-27,32,78.0,,0.78,24.96
2015-11-28,28,78.0,,0.78,21.84
2015-11-29,40,78.0,,0.78,31.200000000000003
2015-11-30,76,78.0,,0.78,59.28
2015-12-01,74,86.0,False,0.86,63.64
2015-12-02,78,86.0,,0.86,67.08
2015-12-03,81,86.0,,0.86,69.66
2015-12-04,68,86.0,,0.86,58.48
2015-12-05,40,86.0,,0.86,34.4
2015-12-06,49,86.0,,0.86,42.14
2015-12-07,78,86.0,,0.86,67.08
2015-12-08,81,86.0,,0.86,69.66
2015-12-09,85,86.0,,0.86,73.1
2015-12-10,77,86.0,,0.86,66.22
2015-12-11,68,86.0,,0.86,58.48
2015-12-12,30,86.0,,0.86,25.8
2015-12-13,45,86.0,,0.86,38.7
2015-12-14,86,86.0,,0.86,73.96
2015-12-15,85,86.0,,0.86,73.1
2015-12-16,87,86.0,,0.86,74.82
2015-12-17,90,86.0,,0.86,77.4
2015-12-18,72,86.0,,0.86,61.92
2015-12-19,29,86.0,,0.86,24.94
2015-12-20,25,86.0,,0.86,21.5
2015-12-21,73,86.0,,0.86,62.78
2015-12-22,80,86.0,,0.86,68.8
2015-12-23,54,86.0,,0.86,46.44
2015-12-24,46,86.0,,0.86,39.56
2015-12-25,24,86.0,,0.86,20.64
2015-12-26,30,86.0,,0.86,25.8
2015-12-27,27,86.0,,0.86,23.22
2015-12-28,90,86.0,,0.86,77.4
2015-12-29,90,86.0,,0.86,77.4
2015-12-30,100,86.0,,0.86,86.0
2015-12-31,83,86.0,,0.86,71.38
2016-01-01,60,71.0,False,0.71,42.599999999999994
2016-01-02,51,71.0,,0.71,36.21
2016-01-03,55,71.0,,0.71,39.05
2016-01-04,93,71.0,,0.71,66.03
2016-01-05,95,71.0,,0.71,67.45
2016-01-06,84,71.0,,0.71,59.64
2016-01-07,96,71.0,,0.71,68.16
2016-01-08,69,71.0,,0.71,48.989999999999995
2016-01-09,49,71.0,,0.71,34.79
2016-01-10,39,71.0,,0.71,27.689999999999998
2016-01-11,77,71.0,,0.71,54.669999999999995
2016-01-12,78,71.0,,0.71,55.379999999999995
2016-01-13,74,71.0,,0.71,52.54
2016-01-14,83,71.0,,0.71,58.93
2016-01-15,66,71.0,,0.71,46.86
2016-01-16,49,71.0,,0.71,34.79
2016-01-17,43,71.0,,0.71,30.529999999999998
2016-01-18,61,71.0,,0.71,43.309999999999995
2016-01-19,89,71.0,,0.71,63.19
2016-01-20,100,71.0,,0.71,71.0
2016-01-21,79,71.0,,0.71,56.089999999999996
2016-01-22,81,71.0,,0.71,57.51
2016-01-23,54,71.0,,0.71,38.339999999999996
2016-01-24,39,71.0,,0.71,27.689999999999998
2016-01-25,76,71.0,,0.71,53.959999999999994
2016-01-26,97,71.0,,0.71,68.86999999999999
2016-01-27,93,71.0,,0.71,66.03
2016-01-28,90,71.0,,0.71,63.9
2016-01-29,88,71.0,,0.71,62.48
2016-01-30,60,71.0,,0.71,42.599999999999994
2016-01-31,72,71.0,,0.71,51.12
2016-02-01,97,80.0,False,0.8,77.60000000000001
2016-02-02,95,80.0,,0.8,76.0
2016-02-03,82,80.0,,0.8,65.60000000000001
2016-02-04,89,80.0,,0.8,71.2
2016-02-05,67,80.0,,0.8,53.6
2016-02-06,74,80.0,,0.8,59.2
2016-02-07,44,80.0,,0.8,35.2
2016-02-08,60,80.0,,0.8,48.0
2016-02-09,87,80.0,,0.8,69.60000000000001
2016-02-10,89,80.0,,0.8,71.2
2016-02-11,83,80.0,,0.8,66.4
2016-02-12,72,80.0,,0.8,57.6
2016-02-13,43,80.0,,0.8,34.4
2016-02-14,65,80.0,,0.8,52.0
2016-02-15,76,80.0,,0.8,60.800000000000004
2016-02-16,78,80.0,,0.8,62.400000000000006
2016-02-17,99,80.0,,0.8,79.2
2016-02-18,88,80.0,,0.8,70.4
2016-02-19,75,80.0,,0.8,60.0
2016-02-20,47,80.0,,0.8,37.6
2016-02-21,61,80.0,,0.8,48.800000000000004
2016-02-22,82,80.0,,0.8,65.60000000000001
2016-02-23,100,80.0,,0.8,80.0
2016-02-24,75,80.0,,0.8,60.0
2016-02-25,89,80.0,,0.8,71.2
2016-02-26,74,80.0,,0.8,59.2
2016-02-27,60,80.0,,0.8,48.0
2016-02-28,45,80.0,,0.8,36.0
2016-02-29,91,80.0,,0.8,72.8
2016-03-01,83,80.0,False,0.8,66.4
2016-03-02,78,80.0,,0.8,62.400000000000006
