date,RECESSION_unscaled,RECESSION_monthly,isPartial,scale,RECESSION
2017-12-28,26,15.0,,0.15,3.9
2017-12-29,29,15.0,,0.15,4.35
2017-12-30,26,15.0,,0.15,3.9
2017-12-31,18,15.0,,0.15,2.6999999999999997
2018-01-01,23,14.0,False,0.14,3.22
2018-01-02,34,14.0,,0.14,4.760000000000001
2018-01-03,30,14.0,,0.14,4.2
2018-01-04,52,14.0,,0.14,7.280000000000001
2018-01-05,46,14.0,,0.14,6.44
2018-01-06,73,14.0,,0.14,10.22
2018-01-07,31,14.0,,0.14,4.340000000000001
2018-01-08,48,14.0,,0.14,6.720000000000001
2018-01-09,72,14.0,,0.14,10.080000000000002
2018-01-10,36,14.0,,0.14,5.040000000000001
2018-01-11,73,14.0,,0.14,10.22
2018-01-12,74,14.0,,0.14,10.360000000000001
2018-01-13,36,14.0,,0.14,5.040000000000001
2018-01-14,70,14.0,,0.14,9.8
2018-01-15,63,14.0,,0.14,8.82
2018-01-16,99,14.0,,0.14,13.860000000000001
2018-01-17,80,14.0,,0.14,11.200000000000001
2018-01-18,87,14.0,,0.14,12.180000000000001
2018-01-19,61,14.0,,0.14,8.540000000000001
2018-01-20,55,14.0,,0.14,7.700000000000001
2018-01-21,41,14.0,,0.14,5.74
2018-01-22,50,14.0,,0.14,7.000000000000001
2018-01-23,79,14.0,,0.14,11.06
2018-01-24,96,14.0,,0.14,13.440000000000001
2018-01-25,68,14.0,,0.14,9.520000000000001
2018-01-26,95,14.0,,0.14,13.3
2018-01-27,29,14.0,,0.14,4.0600000000000005
2018-01-28,38,14.0,,0.14,5.32
2018-01-29,86,14.0,,0.14,12.040000000000001
2018-01-30,100,14.0,,0.14,14.000000000000002
2018-01-31,89,14.0,,0.14,12.46
2018-02-01,36,18.0,False,0.18,6.4799999999999995
2018-02-02,49,18.0,,0.18,8.82
2018-02-03,30,18.0,,0.18,5.3999999999999995
2018-02-04,36,18.0,,0.18,6.4799999999999995
2018-02-05,75,18.0,,0.18,13.5
2018-02-06,100,18.0,,0.18,18.0
2018-02-07,60,18.0,,0.18,10.799999999999999
2018-02-08,54,18.0,,0.18,9.719999999999999
2018-02-09,67,18.0,,0.18,12.059999999999999
2018-02-10,34,18.0,,0.18,6.12
2018-02-11,31,18.0,,0.18,5.58
2018-02-12,68,18.0,,0.18,12.24
2018-02-13,64,18.0,,0.18,11.52
2018-02-14,49,18.0,,0.18,8.82
2018-02-15,51,18.0,,0.18,9.18
2018-02-16,43,18.0,,0.18,7.739999999999999
2018-02-17,26,18.0,,0.18,4.68
2018-02-18,28,18.0,,0.18,5.04
2018-02-19,33,18.0,,0.18,5.9399999999999995
2018-02-20,49,18.0,,0.18,8.82
2018-02-21,51,18.0,,0.18,9.18
2018-02-22,43,18.0,,0.18,7.739999999999999
2018-02-23,52,18.0,,0.18,9.36
2018-02-24,29,18.0,,0.18,5.22
2018-02-25,41,18.0,,0.18,7.38
2018-02-26,44,18.0,,0.18,7.92
2018-02-27,40,18.0,,0.18,7.199999999999999
2018-02-28,57,18.0,,0.18,10.26
2018-03-01,77,16.0,False,0.16,12.32
2018-03-02,87,16.0,,0.16,13.92
2018-03-03,45,16.0,,0.16,7.2
2018-03-04,53,16.0,,0.16,8.48
2018-03-05,58,16.0,,0.16,9.28
2018-03-06,77,16.0,,0.16,12.32
2018-03-07,89,16.0,,0.16,14.24
2018-03-08,73,16.0,,0.16,11.68
2018-03-09,73,16.0,,0.16,11.68
2018-03-10,45,16.0,,0.16,7.2
2018-03-11,64,16.0,,0.16,10.24
2018-03-12,75,16.0,,0.16,12.0
2018-03-13,97,16.0,,0.16,15.52
2018-03-14,80,16.0,,0.16,12.8
2018-03-15,88,16.0,,0.16,14.08
2018-03-16,75,16.0,,0.16,12.0
2018-03-17,45,16.0,,0.16,7.2
2018-03-18,75,16.0,,0.16,12.0
2018-03-19,97,16.0,,0.16,15.52
2018-03-20,67,16.0,,0.16,10.72
2018-03-21,71,16.0,,0.16,11.36
2018-03-22,95,16.0,,0.16,15.200000000000001
2018-03-23,77,16.0,,0.16,12.32
2018-03-24,58,16.0,,0.16,9.28
2018-03-25,62,16.0,,0.16,9.92
2018-03-26,85,16.0,,0.16,13.6
2018-03-27,100,16.0,,0.16,16.0
2018-03-28,97,16.0,,0.16,15.52
2018-03-29,81,16.0,,0.16,12.96
2018-03-30,71,16.0,,0.16,11.36
2018-03-31,35,16.0,,0.16,5.6000000000000005
2018-04-01,28,18.0,False,0.18,5.04
2018-04-02,71,18.0,,0.18,12.78
2018-04-03,79,18.0,,0.18,14.219999999999999
2018-04-04,89,18.0,,0.18,16.02
2018-04-05,79,18.0,,0.18,14.219999999999999
2018-04-06,63,18.0,,0.18,11.34
2018-04-07,41,18.0,,0.18,7.38
2018-04-08,50,18.0,,0.18,9.0
2018-04-09,79,18.0,,0.18,14.219999999999999
2018-04-10,93,18.0,,0.18,16.74
2018-04-11,64,18.0,,0.18,11.52
2018-04-12,75,18.0,,0.18,13.5
2018-04-13,66,18.0,,0.18,11.879999999999999
2018-04-14,32,18.0,,0.18,5.76
2018-04-15,50,18.0,,0.18,9.0
2018-04-16,81,18.0,,0.18,14.58
2018-04-17,97,18.0,,0.18,17.46
2018-04-18,76,18.0,,0.18,13.68
2018-04-19,82,18.0,,0.18,14.76
2018-04-20,100,18.0,,0.18,18.0
2018-04-21,30,18.0,,0.18,5.3999999999999995
2018-04-22,45,18.0,,0.18,8.1
2018-04-23,81,18.0,,0.18,14.58
2018-04-24,97,18.0,,0.18,17.46
2018-04-25,78,18.0,,0.18,14.04
2018-04-26,74,18.0,,0.18,13.32
2018-04-27,57,18.0,,0.18,10.26
2018-04-28,45,18.0,,0.18,8.1
2018-04-29,60,18.0,,0.18,10.799999999999999
2018-04-30,62,18.0,,0.18,11.16
2018-05-01,71,17.0,False,0.17,12.07
2018-05-02,99,17.0,,0.17,16.830000000000002
2018-05-03,60,17.0,,0.17,10.200000000000001
2018-05-04,70,17.0,,0.17,11.9
2018-05-05,39,17.0,,0.17,6.630000000000001
2018-05-06,63,17.0,,0.17,10.71
2018-05-07,77,17.0,,0.17,13.090000000000002
2018-05-08,63,17.0,,0.17,10.71
2018-05-09,56,17.0,,0.17,9.520000000000001
2018-05-10,81,17.0,,0.17,13.770000000000001
2018-05-11,55,17.0,,0.17,9.350000000000001
2018-05-12,40,17.0,,0.17,6.800000000000001
2018-05-13,52,17.0,,0.17,8.84
2018-05-14,65,17.0,,0.17,11.05
2018-05-15,75,17.0,,0.17,12.750000000000002
2018-05-16,75,17.0,,0.17,12.750000000000002
2018-05-17,59,17.0,,0.17,10.030000000000001
2018-05-18,46,17.0,,0.17,7.82
2018-05-19,28,17.0,,0.17,4.760000000000001
2018-05-20,22,17.0,,0.17,3.74
2018-05-21,66,17.0,,0.17,11.22
2018-05-22,81,17.0,,0.17,13.770000000000001
2018-05-23,74,17.0,,0.17,12.58
2018-05-24,100,17.0,,0.17,17.0
2018-05-25,72,17.0,,0.17,12.24
2018-05-26,23,17.0,,0.17,3.91
2018-05-27,36,17.0,,0.17,6.12
2018-05-28,36,17.0,,0.17,6.12
2018-05-29,57,17.0,,0.17,9.690000000000001
2018-05-30,73,17.0,,0.17,12.41
2018-05-31,54,17.0,,0.17,9.180000000000001
2018-06-01,60,18.0,False,0.18,10.799999999999999
2018-06-02,43,18.0,,0.18,7.739999999999999
2018-06-03,35,18.0,,0.18,6.3
2018-06-04,52,18.0,,0.18,9.36
2018-06-05,54,18.0,,0.18,9.719999999999999
2018-06-06,73,18.0,,0.18,13.139999999999999
2018-06-07,61,18.0,,0.18,10.98
2018-06-08,56,18.0,,0.18,10.08
2018-06-09,65,18.0,,0.18,11.7
2018-06-10,60,18.0,,0.18,10.799999999999999
2018-06-11,89,18.0,,0.18,16.02
2018-06-12,86,18.0,,0.18,15.479999999999999
2018-06-13,94,18.0,,0.18,16.919999999999998
2018-06-14,73,18.0,,0.18,13.139999999999999
2018-06-15,41,18.0,,0.18,7.38
2018-06-16,40,18.0,,0.18,7.199999999999999
2018-06-17,41,18.0,,0.18,7.38
2018-06-18,49,18.0,,0.18,8.82
2018-06-19,87,18.0,,0.18,15.66
2018-06-20,62,18.0,,0.18,11.16
2018-06-21,43,18.0,,0.18,7.739999999999999
2018-06-22,51,18.0,,0.18,9.18
2018-06-23,59,18.0,,0.18,10.62
2018-06-24,68,18.0,,0.18,12.24
2018-06-25,96,18.0,,0.18,17.28
2018-06-26,100,18.0,,0.18,18.0
2018-06-27,92,18.0,,0.18,16.56
2018-06-28,78,18.0,,0.18,14.04
2018-06-29,67,18.0,,0.18,12.059999999999999
2018-06-30,64,18.0,,0.18,11.52
2018-07-01,75,15.0,False,0.15,11.25
2018-07-02,77,15.0,,0.15,11.549999999999999
2018-07-03,68,15.0,,0.15,10.2
2018-07-04,57,15.0,,0.15,8.549999999999999
2018-07-05,72,15.0,,0.15,10.799999999999999
2018-07-06,92,15.0,,0.15,13.799999999999999
2018-07-07,86,15.0,,0.15,12.9
2018-07-08,82,15.0,,0.15,12.299999999999999
2018-07-09,84,15.0,,0.15,12.6
2018-07-10,84,15.0,,0.15,12.6
2018-07-11,76,15.0,,0.15,11.4
2018-07-12,78,15.0,,0.15,11.7
2018-07-13,70,15.0,,0.15,10.5
2018-07-14,56,15.0,,0.15,8.4
2018-07-15,52,15.0,,0.15,7.8
2018-07-16,83,15.0,,0.15,12.45
2018-07-17,96,15.0,,0.15,14.399999999999999
2018-07-18,89,15.0,,0.15,13.35
2018-07-19,72,15.0,,0.15,10.799999999999999
2018-07-20,93,15.0,,0.15,13.95
2018-07-21,66,15.0,,0.15,9.9
2018-07-22,91,15.0,,0.15,13.65
2018-07-23,85,15.0,,0.15,12.75
2018-07-24,83,15.0,,0.15,12.45
2018-07-25,72,15.0,,0.15,10.799999999999999
2018-07-26,100,15.0,,0.15,15.0
2018-07-27,75,15.0,,0.15,11.25
2018-07-28,63,15.0,,0.15,9.45
2018-07-29,67,15.0,,0.15,10.049999999999999
2018-07-30,72,15.0,,0.15,10.799999999999999
2018-07-31,79,15.0,,0.15,11.85
2018-08-01,55,15.0,False,0.15,8.25
2018-08-02,100,15.0,,0.15,15.0
2018-08-03,45,15.0,,0.15,6.75
2018-08-04,34,15.0,,0.15,5.1
2018-08-05,51,15.0,,0.15,7.6499999999999995
2018-08-06,73,15.0,,0.15,10.95
2018-08-07,51,15.0,,0.15,7.6499999999999995
2018-08-08,66,15.0,,0.15,9.9
2018-08-09,56,15.0,,0.15,8.4
2018-08-10,51,15.0,,0.15,7.6499999999999995
2018-08-11,28,15.0,,0.15,4.2
2018-08-12,38,15.0,,0.15,5.7
2018-08-13,63,15.0,,0.15,9.45
2018-08-14,64,15.0,,0.15,9.6
2018-08-15,54,15.0,,0.15,8.1
2018-08-16,63,15.0,,0.15,9.45
2018-08-17,62,15.0,,0.15,9.299999999999999
2018-08-18,30,15.0,,0.15,4.5
2018-08-19,44,15.0,,0.15,6.6
2018-08-20,46,15.0,,0.15,6.8999999999999995
2018-08-21,58,15.0,,0.15,8.7
2018-08-22,49,15.0,,0.15,7.35
2018-08-23,59,15.0,,0.15,8.85
2018-08-24,63,15.0,,0.15,9.45
2018-08-25,49,15.0,,0.15,7.35
2018-08-26,49,15.0,,0.15,7.35
2018-08-27,65,15.0,,0.15,9.75
2018-08-28,76,15.0,,0.15,11.4
2018-08-29,49,15.0,,0.15,7.35
2018-08-30,75,15.0,,0.15,11.25
2018-08-31,68,15.0,,0.15,10.2
2018-09-01,47,18.0,False,0.18,8.459999999999999
2018-09-02,33,18.0,,0.18,5.9399999999999995
2018-09-03,70,18.0,,0.18,12.6
2018-09-04,79,18.0,,0.18,14.219999999999999
2018-09-05,80,18.0,,0.18,14.399999999999999
2018-09-06,65,18.0,,0.18,11.7
2018-09-07,56,18.0,,0.18,10.08
2018-09-08,50,18.0,,0.18,9.0
2018-09-09,60,18.0,,0.18,10.799999999999999
2018-09-10,62,18.0,,0.18,11.16
2018-09-11,65,18.0,,0.18,11.7
2018-09-12,76,18.0,,0.18,13.68
2018-09-13,99,18.0,,0.18,17.82
2018-09-14,74,18.0,,0.18,13.32
2018-09-15,68,18.0,,0.18,12.24
2018-09-16,49,18.0,,0.18,8.82
2018-09-17,72,18.0,,0.18,12.959999999999999
2018-09-18,90,18.0,,0.18,16.2
2018-09-19,73,18.0,,0.18,13.139999999999999
2018-09-20,90,18.0,,0.18,16.2
2018-09-21,59,18.0,,0.18,10.62
2018-09-22,52,18.0,,0.18,9.36
2018-09-23,72,18.0,,0.18,12.959999999999999
2018-09-24,100,18.0,,0.18,18.0
2018-09-25,84,18.0,,0.18,15.12
2018-09-26,79,18.0,,0.18,14.219999999999999
2018-09-27,79,18.0,,0.18,14.219999999999999
2018-09-28,60,18.0,,0.18,10.799999999999999
2018-09-29,52,18.0,,0.18,9.36
2018-09-30,47,18.0,,0.18,8.459999999999999
2018-10-01,59,22.0,False,0.22,12.98
2018-10-02,54,22.0,,0.22,11.88
2018-10-03,57,22.0,,0.22,12.540000000000001
2018-10-04,70,22.0,,0.22,15.4
2018-10-05,49,22.0,,0.22,10.78
2018-10-06,52,22.0,,0.22,11.44
2018-10-07,32,22.0,,0.22,7.04
2018-10-08,65,22.0,,0.22,14.3
2018-10-09,74,22.0,,0.22,16.28
2018-10-10,82,22.0,,0.22,18.04
2018-10-11,100,22.0,,0.22,22.0
2018-10-12,74,22.0,,0.22,16.28
2018-10-13,44,22.0,,0.22,9.68
2018-10-14,51,22.0,,0.22,11.22
2018-10-15,74,22.0,,0.22,16.28
2018-10-16,77,22.0,,0.22,16.94
2018-10-17,73,22.0,,0.22,16.06
2018-10-18,80,22.0,,0.22,17.6
2018-10-19,72,22.0,,0.22,15.84
2018-10-20,48,22.0,,0.22,10.56
2018-10-21,41,22.0,,0.22,9.02
2018-10-22,90,22.0,,0.22,19.8
2018-10-23,73,22.0,,0.22,16.06
2018-10-24,71,22.0,,0.22,15.62
2018-10-25,74,22.0,,0.22,16.28
2018-10-26,81,22.0,,0.22,17.82
2018-10-27,37,22.0,,0.22,8.14
2018-10-28,54,22.0,,0.22,11.88
2018-10-29,75,22.0,,0.22,16.5
2018-10-30,71,22.0,,0.22,15.62
2018-10-31,73,22.0,,0.22,16.06
2018-11-01,78,21.0,False,0.21,16.38
2018-11-02,78,21.0,,0.21,16.38
2018-11-03,30,21.0,,0.21,6.3
2018-11-04,42,21.0,,0.21,8.82
2018-11-05,60,21.0,,0.21,12.6
2018-11-06,73,21.0,,0.21,15.33
2018-11-07,59,21.0,,0.21,12.389999999999999
2018-11-08,63,21.0,,0.21,13.229999999999999
2018-11-09,47,21.0,,0.21,9.87
2018-11-10,42,21.0,,0.21,8.82
2018-11-11,35,21.0,,0.21,7.35
2018-11-12,62,21.0,,0.21,13.02
2018-11-13,74,21.0,,0.21,15.54
2018-11-14,94,21.0,,0.21,19.74
2018-11-15,67,21.0,,0.21,14.07
2018-11-16,58,21.0,,0.21,12.18
2018-11-17,35,21.0,,0.21,7.35
2018-11-18,40,21.0,,0.21,8.4
2018-11-19,67,21.0,,0.21,14.07
2018-11-20,100,21.0,,0.21,21.0
2018-11-21,59,21.0,,0.21,12.389999999999999
2018-11-22,38,21.0,,0.21,7.9799999999999995
2018-11-23,33,21.0,,0.21,6.93
2018-11-24,42,21.0,,0.21,8.82
2018-11-25,51,21.0,,0.21,10.709999999999999
2018-11-26,78,21.0,,0.21,16.38
2018-11-27,95,21.0,,0.21,19.95
2018-11-28,91,21.0,,0.21,19.11
2018-11-29,62,21.0,,0.21,13.02
2018-11-30,65,21.0,,0.21,13.65
2018-12-01,33,34.0,False,0.34,11.22
2018-12-02,33,34.0,,0.34,11.22
2018-12-03,52,34.0,,0.34,17.68
2018-12-04,87,34.0,,0.34,29.580000000000002
2018-12-05,100,34.0,,0.34,34.0
2018-12-06,79,34.0,,0.34,26.860000000000003
2018-12-07,83,34.0,,0.34,28.220000000000002
2018-12-08,63,34.0,,0.34,21.42
2018-12-09,54,34.0,,0.34,18.360000000000003
2018-12-10,79,34.0,,0.34,26.860000000000003
2018-12-11,60,34.0,,0.34,20.400000000000002
2018-12-12,66,34.0,,0.34,22.44
2018-12-13,67,34.0,,0.34,22.78
2018-12-14,61,34.0,,0.34,20.740000000000002
2018-12-15,59,34.0,,0.34,20.060000000000002
2018-12-16,60,34.0,,0.34,20.400000000000002
2018-12-17,100,34.0,,0.34,34.0
2018-12-18,100,34.0,,0.34,34.0
2018-12-19,80,34.0,,0.34,27.200000000000003
2018-12-20,97,34.0,,0.34,32.980000000000004
2018-12-21,91,34.0,,0.34,30.94
2018-12-22,69,34.0,,0.34,23.46
2018-12-23,47,34.0,,0.34,15.98
2018-12-24,82,34.0,,0.34,27.880000000000003
2018-12-25,75,34.0,,0.34,25.500000000000004
2018-12-26,68,34.0,,0.34,23.12
2018-12-27,56,34.0,,0.34,19.040000000000003
2018-12-28,39,34.0,,0.34,13.260000000000002
2018-12-29,33,34.0,,0.34,11.22
2018-12-30,34,34.0,,0.34,11.56
2018-12-31,34,34.0,,0.34,11.56
2019-01-01,61,24.0,False,0.24,14.639999999999999
2019-01-02,88,24.0,,0.24,21.119999999999997
2019-01-03,93,24.0,,0.24,22.32
2019-01-04,100,24.0,,0.24,24.0
2019-01-05,55,24.0,,0.24,13.2
2019-01-06,74,24.0,,0.24,17.759999999999998
2019-01-07,56,24.0,,0.24,13.44
2019-01-08,79,24.0,,0.24,18.96
2019-01-09,71,24.0,,0.24,17.04
2019-01-10,66,24.0,,0.24,15.84
2019-01-11,66,24.0,,0.24,15.84
2019-01-12,67,24.0,,0.24,16.08
2019-01-13,42,24.0,,0.24,10.08
2019-01-14,88,24.0,,0.24,21.119999999999997
2019-01-15,64,24.0,,0.24,15.36
2019-01-16,84,24.0,,0.24,20.16
2019-01-17,89,24.0,,0.24,21.36
2019-01-18,79,24.0,,0.24,18.96
2019-01-19,53,24.0,,0.24,12.719999999999999
2019-01-20,45,24.0,,0.24,10.799999999999999
2019-01-21,51,24.0,,0.24,12.24
2019-01-22,73,24.0,,0.24,17.52
2019-01-23,97,24.0,,0.24,23.279999999999998
2019-01-24,88,24.0,,0.24,21.119999999999997
2019-01-25,84,24.0,,0.24,20.16
2019-01-26,51,24.0,,0.24,12.24
2019-01-27,52,24.0,,0.24,12.48
2019-01-28,65,24.0,,0.24,15.6
2019-01-29,82,24.0,,0.24,19.68
2019-01-30,44,24.0,,0.24,10.559999999999999
2019-01-31,55,24.0,,0.24,13.2
2019-02-01,47,22.0,False,0.22,10.34
2019-02-02,52,22.0,,0.22,11.44
2019-02-03,37,22.0,,0.22,8.14
2019-02-04,70,22.0,,0.22,15.4
2019-02-05,72,22.0,,0.22,15.84
2019-02-06,62,22.0,,0.22,13.64
2019-02-07,74,22.0,,0.22,16.28
2019-02-08,73,22.0,,0.22,16.06
2019-02-09,58,22.0,,0.22,12.76
2019-02-10,37,22.0,,0.22,8.14
2019-02-11,48,22.0,,0.22,10.56
2019-02-12,64,22.0,,0.22,14.08
2019-02-13,67,22.0,,0.22,14.74
2019-02-14,69,22.0,,0.22,15.18
2019-02-15,63,22.0,,0.22,13.86
2019-02-16,56,22.0,,0.22,12.32
2019-02-17,30,22.0,,0.22,6.6
2019-02-18,51,22.0,,0.22,11.22
2019-02-19,65,22.0,,0.22,14.3
2019-02-20,74,22.0,,0.22,16.28
2019-02-21,86,22.0,,0.22,18.92
2019-02-22,46,22.0,,0.22,10.12
2019-02-23,39,22.0,,0.22,8.58
2019-02-24,62,22.0,,0.22,13.64
2019-02-25,68,22.0,,0.22,14.96
2019-02-26,100,22.0,,0.22,22.0
2019-02-27,71,22.0,,0.22,15.62
2019-02-28,75,22.0,,0.22,16.5
2019-03-01,40,26.0,False,0.26,10.4
2019-03-02,37,26.0,,0.26,9.620000000000001
2019-03-03,35,26.0,,0.26,9.1
2019-03-04,43,26.0,,0.26,11.18
2019-03-05,53,26.0,,0.26,13.780000000000001
2019-03-06,52,26.0,,0.26,13.52
2019-03-07,51,26.0,,0.26,13.26
2019-03-08,47,26.0,,0.26,12.22
2019-03-09,37,26.0,,0.26,9.620000000000001
2019-03-10,34,26.0,,0.26,8.84
2019-03-11,50,26.0,,0.26,13.0
2019-03-12,45,26.0,,0.26,11.700000000000001
2019-03-13,54,26.0,,0.26,14.040000000000001
2019-03-14,51,26.0,,0.26,13.26
2019-03-15,36,26.0,,0.26,9.36
2019-03-16,20,26.0,,0.26,5.2
2019-03-17,36,26.0,,0.26,9.36
2019-03-18,45,26.0,,0.26,11.700000000000001
2019-03-19,60,26.0,,0.26,15.600000000000001
2019-03-20,60,26.0,,0.26,15.600000000000001
2019-03-21,53,26.0,,0.26,13.780000000000001
2019-03-22,100,26.0,,0.26,26.0
2019-03-23,79,26.0,,0.26,20.54
2019-03-24,69,26.0,,0.26,17.94
2019-03-25,100,26.0,,0.26,26.0
2019-03-26,74,26.0,,0.26,19.240000000000002
2019-03-27,76,26.0,,0.26,19.76
2019-03-28,70,26.0,,0.26,18.2
2019-03-29,73,26.0,,0.26,18.98
2019-03-30,30,26.0,,0.26,7.800000000000001
2019-03-31,36,26.0,,0.26,9.36
2019-04-01,69,24.0,False,0.24,16.56
2019-04-02,71,24.0,,0.24,17.04
2019-04-03,66,24.0,,0.24,15.84
2019-04-04,78,24.0,,0.24,18.72
2019-04-05,51,24.0,,0.24,12.24
2019-04-06,40,24.0,,0.24,9.6
2019-04-07,51,24.0,,0.24,12.24
2019-04-08,63,24.0,,0.24,15.12
2019-04-09,77,24.0,,0.24,18.48
2019-04-10,67,24.0,,0.24,16.08
2019-04-11,75,24.0,,0.24,18.0
2019-04-12,63,24.0,,0.24,15.12
2019-04-13,31,24.0,,0.24,7.4399999999999995
2019-04-14,45,24.0,,0.24,10.799999999999999
2019-04-15,76,24.0,,0.24,18.24
2019-04-16,73,24.0,,0.24,17.52
2019-04-17,70,24.0,,0.24,16.8
2019-04-18,62,24.0,,0.24,14.879999999999999
2019-04-19,51,24.0,,0.24,12.24
2019-04-20,34,24.0,,0.24,8.16
2019-04-21,45,24.0,,0.24,10.799999999999999
2019-04-22,62,24.0,,0.24,14.879999999999999
2019-04-23,94,24.0,,0.24,22.56
2019-04-24,48,24.0,,0.24,11.52
2019-04-25,100,24.0,,0.24,24.0
2019-04-26,73,24.0,,0.24,17.52
2019-04-27,51,24.0,,0.24,12.24
2019-04-28,52,24.0,,0.24,12.48
2019-04-29,57,24.0,,0.24,13.68
2019-04-30,67,24.0,,0.24,16.08
2019-05-01,85,21.0,False,0.21,17.849999999999998
2019-05-02,64,21.0,,0.21,13.44
2019-05-03,92,21.0,,0.21,19.32
2019-05-04,54,21.0,,0.21,11.34
2019-05-05,39,21.0,,0.21,8.19
2019-05-06,86,21.0,,0.21,18.06
2019-05-07,95,21.0,,0.21,19.95
2019-05-08,87,21.0,,0.21,18.27
2019-05-09,87,21.0,,0.21,18.27
2019-05-10,65,21.0,,0.21,13.65
2019-05-11,40,21.0,,0.21,8.4
2019-05-12,30,21.0,,0.21,6.3
2019-05-13,91,21.0,,0.21,19.11
2019-05-14,78,21.0,,0.21,16.38
2019-05-15,87,21.0,,0.21,18.27
2019-05-16,86,21.0,,0.21,18.06
2019-05-17,67,21.0,,0.21,14.07
2019-05-18,52,21.0,,0.21,10.92
2019-05-19,40,21.0,,0.21,8.4
2019-05-20,60,21.0,,0.21,12.6
2019-05-21,67,21.0,,0.21,14.07
2019-05-22,56,21.0,,0.21,11.76
2019-05-23,69,21.0,,0.21,14.49
2019-05-24,59,21.0,,0.21,12.389999999999999
2019-05-25,44,21.0,,0.21,9.24
2019-05-26,37,21.0,,0.21,7.77
2019-05-27,30,21.0,,0.21,6.3
2019-05-28,71,21.0,,0.21,14.91
2019-05-29,100,21.0,,0.21,21.0
2019-05-30,86,21.0,,0.21,18.06
2019-05-31,69,21.0,,0.21,14.49
2019-06-01,62,19.0,False,0.19,11.78
2019-06-02,73,19.0,,0.19,13.870000000000001
2019-06-03,100,19.0,,0.19,19.0
2019-06-04,87,19.0,,0.19,16.53
2019-06-05,78,19.0,,0.19,14.82
2019-06-06,78,19.0,,0.19,14.82
2019-06-07,75,19.0,,0.19,14.25
2019-06-08,58,19.0,,0.19,11.02
2019-06-09,65,19.0,,0.19,12.35
2019-06-10,70,19.0,,0.19,13.3
2019-06-11,70,19.0,,0.19,13.3
2019-06-12,86,19.0,,0.19,16.34
2019-06-13,71,19.0,,0.19,13.49
2019-06-14,65,19.0,,0.19,12.35
2019-06-15,61,19.0,,0.19,11.59
2019-06-16,63,19.0,,0.19,11.97
2019-06-17,60,19.0,,0.19,11.4
2019-06-18,73,19.0,,0.19,13.870000000000001
2019-06-19,60,19.0,,0.19,11.4
2019-06-20,70,19.0,,0.19,13.3
2019-06-21,42,19.0,,0.19,7.98
2019-06-22,50,19.0,,0.19,9.5
2019-06-23,42,19.0,,0.19,7.98
2019-06-24,73,19.0,,0.19,13.870000000000001
2019-06-25,77,19.0,,0.19,14.63
2019-06-26,60,19.0,,0.19,11.4
2019-06-27,65,19.0,,0.19,12.35
2019-06-28,65,19.0,,0.19,12.35
2019-06-29,40,19.0,,0.19,7.6
2019-06-30,54,19.0,,0.19,10.26
2019-07-01,100,20.0,False,0.2,20.0
2019-07-02,90,20.0,,0.2,18.0
2019-07-03,80,20.0,,0.2,16.0
2019-07-04,53,20.0,,0.2,10.600000000000001
2019-07-05,61,20.0,,0.2,12.200000000000001
2019-07-06,43,20.0,,0.2,8.6
2019-07-07,47,20.0,,0.2,9.4
2019-07-08,50,20.0,,0.2,10.0
2019-07-09,76,20.0,,0.2,15.200000000000001
2019-07-10,73,20.0,,0.2,14.600000000000001
2019-07-11,62,20.0,,0.2,12.4
2019-07-12,53,20.0,,0.2,10.600000000000001
2019-07-13,49,20.0,,0.2,9.8
2019-07-14,64,20.0,,0.2,12.8
2019-07-15,72,20.0,,0.2,14.4
2019-07-16,69,20.0,,0.2,13.8
2019-07-17,64,20.0,,0.2,12.8
2019-07-18,68,20.0,,0.2,13.600000000000001
2019-07-19,56,20.0,,0.2,11.200000000000001
2019-07-20,41,20.0,,0.2,8.200000000000001
2019-07-21,42,20.0,,0.2,8.4
2019-07-22,81,20.0,,0.2,16.2
2019-07-23,85,20.0,,0.2,17.0
2019-07-24,73,20.0,,0.2,14.600000000000001
2019-07-25,69,20.0,,0.2,13.8
2019-07-26,62,20.0,,0.2,12.4
2019-07-27,49,20.0,,0.2,9.8
2019-07-28,68,20.0,,0.2,13.600000000000001
2019-07-29,97,20.0,,0.2,19.400000000000002
2019-07-30,85,20.0,,0.2,17.0
2019-07-31,94,20.0,,0.2,18.8
2019-08-01,8,86.0,False,0.86,6.88
2019-08-02,6,86.0,,0.86,5.16
2019-08-03,6,86.0,,0.86,5.16
2019-08-04,5,86.0,,0.86,4.3
2019-08-05,8,86.0,,0.86,6.88
2019-08-06,9,86.0,,0.86,7.74
2019-08-07,7,86.0,,0.86,6.02
2019-08-08,6,86.0,,0.86,5.16
2019-08-09,6,86.0,,0.86,5.16
2019-08-10,6,86.0,,0.86,5.16
2019-08-11,7,86.0,,0.86,6.02
2019-08-12,9,86.0,,0.86,7.74
2019-08-13,11,86.0,,0.86,9.459999999999999
2019-08-14,94,86.0,,0.86,80.84
2019-08-15,100,86.0,,0.86,86.0
2019-08-16,39,86.0,,0.86,33.54
2019-08-17,27,86.0,,0.86,23.22
2019-08-18,27,86.0,,0.86,23.22
2019-08-19,33,86.0,,0.86,28.38
2019-08-20,32,86.0,,0.86,27.52
2019-08-21,29,86.0,,0.86,24.94
2019-08-22,24,86.0,,0.86,20.64
2019-08-23,28,86.0,,0.86,24.08
2019-08-24,17,86.0,,0.86,14.62
