date,weight gain_unscaled,weight gain_monthly,isPartial,scale,weight gain
2014-03-03,82,83.0,,0.83,68.06
2014-03-04,83,83.0,,0.83,68.89
2014-03-05,90,83.0,,0.83,74.7
2014-03-06,85,83.0,,0.83,70.55
2014-03-07,83,83.0,,0.83,68.89
2014-03-08,89,83.0,,0.83,73.86999999999999
2014-03-09,88,83.0,,0.83,73.03999999999999
2014-03-10,91,83.0,,0.83,75.53
2014-03-11,87,83.0,,0.83,72.21
2014-03-12,90,83.0,,0.83,74.7
2014-03-13,89,83.0,,0.83,73.86999999999999
2014-03-14,73,83.0,,0.83,60.589999999999996
2014-03-15,73,83.0,,0.83,60.589999999999996
2014-03-16,82,83.0,,0.83,68.06
2014-03-17,90,83.0,,0.83,74.7
2014-03-18,96,83.0,,0.83,79.67999999999999
2014-03-19,100,83.0,,0.83,83.0
2014-03-20,86,83.0,,0.83,71.38
2014-03-21,85,83.0,,0.83,70.55
2014-03-22,84,83.0,,0.83,69.72
2014-03-23,94,83.0,,0.83,78.02
2014-03-24,100,83.0,,0.83,83.0
2014-03-25,92,83.0,,0.83,76.36
2014-03-26,92,83.0,,0.83,76.36
2014-03-27,93,83.0,,0.83,77.19
2014-03-28,87,83.0,,0.83,72.21
2014-03-29,76,83.0,,0.83,63.08
2014-03-30,90,83.0,,0.83,74.7
2014-03-31,80,83.0,,0.83,66.39999999999999
2014-04-01,79,84.0,False,0.84,66.36
2014-04-02,80,84.0,,0.84,67.2
2014-04-03,85,84.0,,0.84,71.39999999999999
2014-04-04,86,84.0,,0.84,72.24
2014-04-05,78,84.0,,0.84,65.52
2014-04-06,84,84.0,,0.84,70.56
2014-04-07,81,84.0,,0.84,68.03999999999999
2014-04-08,88,84.0,,0.84,73.92
2014-04-09,90,84.0,,0.84,75.6
2014-04-10,86,84.0,,0.84,72.24
2014-04-11,81,84.0,,0.84,68.03999999999999
2014-04-12,93,84.0,,0.84,78.11999999999999
2014-04-13,89,84.0,,0.84,74.75999999999999
2014-04-14,72,84.0,,0.84,60.48
2014-04-15,93,84.0,,0.84,78.11999999999999
2014-04-16,87,84.0,,0.84,73.08
2014-04-17,79,84.0,,0.84,66.36
2014-04-18,69,84.0,,0.84,57.96
2014-04-19,69,84.0,,0.84,57.96
2014-04-20,86,84.0,,0.84,72.24
2014-04-21,100,84.0,,0.84,84.0
2014-04-22,86,84.0,,0.84,72.24
2014-04-23,91,84.0,,0.84,76.44
2014-04-24,84,84.0,,0.84,70.56
2014-04-25,74,84.0,,0.84,62.16
2014-04-26,73,84.0,,0.84,61.32
2014-04-27,88,84.0,,0.84,73.92
2014-04-28,79,84.0,,0.84,66.36
2014-04-29,83,84.0,,0.84,69.72
2014-04-30,81,84.0,,0.84,68.03999999999999
2014-05-01,80,84.0,False,0.84,67.2
2014-05-02,86,84.0,,0.84,72.24
2014-05-03,79,84.0,,0.84,66.36
2014-05-04,88,84.0,,0.84,73.92
2014-05-05,85,84.0,,0.84,71.39999999999999
2014-05-06,89,84.0,,0.84,74.75999999999999
2014-05-07,100,84.0,,0.84,84.0
2014-05-08,76,84.0,,0.84,63.839999999999996
2014-05-09,81,84.0,,0.84,68.03999999999999
2014-05-10,71,84.0,,0.84,59.64
2014-05-11,74,84.0,,0.84,62.16
2014-05-12,80,84.0,,0.84,67.2
2014-05-13,86,84.0,,0.84,72.24
2014-05-14,91,84.0,,0.84,76.44
2014-05-15,95,84.0,,0.84,79.8
2014-05-16,75,84.0,,0.84,63.0
2014-05-17,80,84.0,,0.84,67.2
2014-05-18,84,84.0,,0.84,70.56
2014-05-19,86,84.0,,0.84,72.24
2014-05-20,87,84.0,,0.84,73.08
2014-05-21,82,84.0,,0.84,68.88
2014-05-22,81,84.0,,0.84,68.03999999999999
2014-05-23,82,84.0,,0.84,68.88
2014-05-24,96,84.0,,0.84,80.64
2014-05-25,89,84.0,,0.84,74.75999999999999
2014-05-26,80,84.0,,0.84,67.2
2014-05-27,91,84.0,,0.84,76.44
2014-05-28,89,84.0,,0.84,74.75999999999999
2014-05-29,90,84.0,,0.84,75.6
2014-05-30,83,84.0,,0.84,69.72
2014-05-31,75,84.0,,0.84,63.0
2014-06-01,85,80.0,False,0.8,68.0
2014-06-02,89,80.0,,0.8,71.2
2014-06-03,92,80.0,,0.8,73.60000000000001
2014-06-04,92,80.0,,0.8,73.60000000000001
2014-06-05,88,80.0,,0.8,70.4
2014-06-06,92,80.0,,0.8,73.60000000000001
2014-06-07,88,80.0,,0.8,70.4
2014-06-08,94,80.0,,0.8,75.2
2014-06-09,95,80.0,,0.8,76.0
2014-06-10,90,80.0,,0.8,72.0
2014-06-11,93,80.0,,0.8,74.4
2014-06-12,95,80.0,,0.8,76.0
2014-06-13,88,80.0,,0.8,70.4
2014-06-14,90,80.0,,0.8,72.0
2014-06-15,83,80.0,,0.8,66.4
2014-06-16,88,80.0,,0.8,70.4
2014-06-17,81,80.0,,0.8,64.8
2014-06-18,93,80.0,,0.8,74.4
2014-06-19,80,80.0,,0.8,64.0
2014-06-20,82,80.0,,0.8,65.60000000000001
2014-06-21,95,80.0,,0.8,76.0
2014-06-22,84,80.0,,0.8,67.2
2014-06-23,87,80.0,,0.8,69.60000000000001
2014-06-24,89,80.0,,0.8,71.2
2014-06-25,99,80.0,,0.8,79.2
2014-06-26,85,80.0,,0.8,68.0
2014-06-27,91,80.0,,0.8,72.8
2014-06-28,81,80.0,,0.8,64.8
2014-06-29,83,80.0,,0.8,66.4
2014-06-30,100,80.0,,0.8,80.0
2014-07-01,75,82.0,False,0.82,61.49999999999999
2014-07-02,79,82.0,,0.82,64.78
2014-07-03,71,82.0,,0.82,58.22
2014-07-04,51,82.0,,0.82,41.82
2014-07-05,58,82.0,,0.82,47.559999999999995
2014-07-06,77,82.0,,0.82,63.13999999999999
2014-07-07,77,82.0,,0.82,63.13999999999999
2014-07-08,78,82.0,,0.82,63.959999999999994
2014-07-09,80,82.0,,0.82,65.6
2014-07-10,77,82.0,,0.82,63.13999999999999
2014-07-11,74,82.0,,0.82,60.68
2014-07-12,75,82.0,,0.82,61.49999999999999
2014-07-13,74,82.0,,0.82,60.68
2014-07-14,77,82.0,,0.82,63.13999999999999
2014-07-15,76,82.0,,0.82,62.31999999999999
2014-07-16,73,82.0,,0.82,59.86
2014-07-17,73,82.0,,0.82,59.86
2014-07-18,62,82.0,,0.82,50.839999999999996
2014-07-19,74,82.0,,0.82,60.68
2014-07-20,72,82.0,,0.82,59.04
2014-07-21,75,82.0,,0.82,61.49999999999999
2014-07-22,72,82.0,,0.82,59.04
2014-07-23,67,82.0,,0.82,54.94
2014-07-24,88,82.0,,0.82,72.16
2014-07-25,74,82.0,,0.82,60.68
2014-07-26,78,82.0,,0.82,63.959999999999994
2014-07-27,100,82.0,,0.82,82.0
2014-07-28,78,82.0,,0.82,63.959999999999994
2014-07-29,88,82.0,,0.82,72.16
2014-07-30,77,82.0,,0.82,63.13999999999999
2014-07-31,69,82.0,,0.82,56.58
2014-08-01,82,76.0,False,0.76,62.32
2014-08-02,88,76.0,,0.76,66.88
2014-08-03,96,76.0,,0.76,72.96000000000001
2014-08-04,85,76.0,,0.76,64.6
2014-08-05,90,76.0,,0.76,68.4
2014-08-06,97,76.0,,0.76,73.72
2014-08-07,87,76.0,,0.76,66.12
2014-08-08,89,76.0,,0.76,67.64
2014-08-09,77,76.0,,0.76,58.52
2014-08-10,100,76.0,,0.76,76.0
2014-08-11,81,76.0,,0.76,61.56
2014-08-12,82,76.0,,0.76,62.32
2014-08-13,91,76.0,,0.76,69.16
2014-08-14,87,76.0,,0.76,66.12
2014-08-15,63,76.0,,0.76,47.88
2014-08-16,78,76.0,,0.76,59.28
2014-08-17,73,76.0,,0.76,55.480000000000004
2014-08-18,97,76.0,,0.76,73.72
2014-08-19,83,76.0,,0.76,63.08
2014-08-20,82,76.0,,0.76,62.32
2014-08-21,78,76.0,,0.76,59.28
2014-08-22,86,76.0,,0.76,65.36
2014-08-23,91,76.0,,0.76,69.16
2014-08-24,83,76.0,,0.76,63.08
2014-08-25,84,76.0,,0.76,63.84
2014-08-26,79,76.0,,0.76,60.04
2014-08-27,78,76.0,,0.76,59.28
2014-08-28,80,76.0,,0.76,60.8
2014-08-29,72,76.0,,0.76,54.72
2014-08-30,74,76.0,,0.76,56.24
2014-08-31,83,76.0,,0.76,63.08
2014-09-01,81,71.0,False,0.71,57.51
2014-09-02,85,71.0,,0.71,60.349999999999994
2014-09-03,69,71.0,,0.71,48.989999999999995
2014-09-04,79,71.0,,0.71,56.089999999999996
2014-09-05,79,71.0,,0.71,56.089999999999996
2014-09-06,68,71.0,,0.71,48.28
2014-09-07,90,71.0,,0.71,63.9
2014-09-08,78,71.0,,0.71,55.379999999999995
2014-09-09,74,71.0,,0.71,52.54
2014-09-10,82,71.0,,0.71,58.22
2014-09-11,79,71.0,,0.71,56.089999999999996
2014-09-12,68,71.0,,0.71,48.28
2014-09-13,78,71.0,,0.71,55.379999999999995
2014-09-14,84,71.0,,0.71,59.64
2014-09-15,77,71.0,,0.71,54.669999999999995
2014-09-16,82,71.0,,0.71,58.22
2014-09-17,76,71.0,,0.71,53.959999999999994
2014-09-18,100,71.0,,0.71,71.0
2014-09-19,67,71.0,,0.71,47.57
2014-09-20,70,71.0,,0.71,49.699999999999996
2014-09-21,77,71.0,,0.71,54.669999999999995
2014-09-22,79,71.0,,0.71,56.089999999999996
2014-09-23,87,71.0,,0.71,61.769999999999996
2014-09-24,83,71.0,,0.71,58.93
2014-09-25,83,71.0,,0.71,58.93
2014-09-26,79,71.0,,0.71,56.089999999999996
2014-09-27,71,71.0,,0.71,50.41
2014-09-28,78,71.0,,0.71,55.379999999999995
2014-09-29,83,71.0,,0.71,58.93
2014-09-30,95,71.0,,0.71,67.45
2014-10-01,68,69.0,False,0.69,46.919999999999995
2014-10-02,95,69.0,,0.69,65.55
2014-10-03,80,69.0,,0.69,55.199999999999996
2014-10-04,78,69.0,,0.69,53.81999999999999
2014-10-05,89,69.0,,0.69,61.41
2014-10-06,96,69.0,,0.69,66.24
2014-10-07,91,69.0,,0.69,62.78999999999999
2014-10-08,88,69.0,,0.69,60.72
2014-10-09,100,69.0,,0.69,69.0
2014-10-10,80,69.0,,0.69,55.199999999999996
2014-10-11,86,69.0,,0.69,59.339999999999996
2014-10-12,85,69.0,,0.69,58.65
2014-10-13,86,69.0,,0.69,59.339999999999996
2014-10-14,85,69.0,,0.69,58.65
2014-10-15,78,69.0,,0.69,53.81999999999999
2014-10-16,82,69.0,,0.69,56.58
2014-10-17,89,69.0,,0.69,61.41
2014-10-18,89,69.0,,0.69,61.41
2014-10-19,80,69.0,,0.69,55.199999999999996
2014-10-20,90,69.0,,0.69,62.099999999999994
2014-10-21,81,69.0,,0.69,55.88999999999999
2014-10-22,93,69.0,,0.69,64.17
2014-10-23,80,69.0,,0.69,55.199999999999996
2014-10-24,81,69.0,,0.69,55.88999999999999
2014-10-25,82,69.0,,0.69,56.58
2014-10-26,83,69.0,,0.69,57.269999999999996
2014-10-27,83,69.0,,0.69,57.269999999999996
2014-10-28,85,69.0,,0.69,58.65
2014-10-29,75,69.0,,0.69,51.74999999999999
2014-10-30,87,69.0,,0.69,60.029999999999994
2014-10-31,68,69.0,,0.69,46.919999999999995
2014-11-01,75,64.0,False,0.64,48.0
2014-11-02,84,64.0,,0.64,53.76
2014-11-03,88,64.0,,0.64,56.32
2014-11-04,95,64.0,,0.64,60.800000000000004
2014-11-05,83,64.0,,0.64,53.120000000000005
2014-11-06,85,64.0,,0.64,54.4
2014-11-07,87,64.0,,0.64,55.68
2014-11-08,64,64.0,,0.64,40.96
2014-11-09,88,64.0,,0.64,56.32
2014-11-10,100,64.0,,0.64,64.0
2014-11-11,88,64.0,,0.64,56.32
2014-11-12,88,64.0,,0.64,56.32
2014-11-13,92,64.0,,0.64,58.88
2014-11-14,72,64.0,,0.64,46.08
2014-11-15,78,64.0,,0.64,49.92
2014-11-16,79,64.0,,0.64,50.56
2014-11-17,86,64.0,,0.64,55.04
2014-11-18,83,64.0,,0.64,53.120000000000005
2014-11-19,96,64.0,,0.64,61.44
2014-11-20,80,64.0,,0.64,51.2
2014-11-21,85,64.0,,0.64,54.4
2014-11-22,69,64.0,,0.64,44.160000000000004
2014-11-23,84,64.0,,0.64,53.76
2014-11-24,75,64.0,,0.64,48.0
2014-11-25,81,64.0,,0.64,51.84
2014-11-26,80,64.0,,0.64,51.2
2014-11-27,68,64.0,,0.64,43.52
2014-11-28,65,64.0,,0.64,41.6
2014-11-29,88,64.0,,0.64,56.32
2014-11-30,80,64.0,,0.64,51.2
2014-12-01,88,67.0,False,0.67,58.96
2014-12-02,77,67.0,,0.67,51.59
2014-12-03,83,67.0,,0.67,55.61000000000001
2014-12-04,86,67.0,,0.67,57.620000000000005
2014-12-05,82,67.0,,0.67,54.940000000000005
2014-12-06,75,67.0,,0.67,50.25
2014-12-07,81,67.0,,0.67,54.27
2014-12-08,85,67.0,,0.67,56.95
2014-12-09,82,67.0,,0.67,54.940000000000005
2014-12-10,86,67.0,,0.67,57.620000000000005
2014-12-11,78,67.0,,0.67,52.260000000000005
2014-12-12,84,67.0,,0.67,56.28
2014-12-13,84,67.0,,0.67,56.28
2014-12-14,79,67.0,,0.67,52.93
2014-12-15,88,67.0,,0.67,58.96
2014-12-16,88,67.0,,0.67,58.96
2014-12-17,75,67.0,,0.67,50.25
2014-12-18,80,67.0,,0.67,53.6
2014-12-19,81,67.0,,0.67,54.27
2014-12-20,64,67.0,,0.67,42.88
2014-12-21,71,67.0,,0.67,47.57
2014-12-22,73,67.0,,0.67,48.910000000000004
2014-12-23,90,67.0,,0.67,60.300000000000004
2014-12-24,69,67.0,,0.67,46.230000000000004
2014-12-25,63,67.0,,0.67,42.21
2014-12-26,71,67.0,,0.67,47.57
2014-12-27,100,67.0,,0.67,67.0
2014-12-28,83,67.0,,0.67,55.61000000000001
2014-12-29,95,67.0,,0.67,63.650000000000006
2014-12-30,82,67.0,,0.67,54.940000000000005
2014-12-31,77,67.0,,0.67,51.59
2015-01-01,63,77.0,False,0.77,48.51
2015-01-02,76,77.0,,0.77,58.52
2015-01-03,82,77.0,,0.77,63.14
2015-01-04,74,77.0,,0.77,56.980000000000004
2015-01-05,79,77.0,,0.77,60.83
2015-01-06,77,77.0,,0.77,59.29
2015-01-07,88,77.0,,0.77,67.76
2015-01-08,76,77.0,,0.77,58.52
2015-01-09,76,77.0,,0.77,58.52
2015-01-10,83,77.0,,0.77,63.910000000000004
2015-01-11,74,77.0,,0.77,56.980000000000004
2015-01-12,80,77.0,,0.77,61.6
2015-01-13,84,77.0,,0.77,64.68
2015-01-14,91,77.0,,0.77,70.07000000000001
2015-01-15,85,77.0,,0.77,65.45
2015-01-16,82,77.0,,0.77,63.14
2015-01-17,80,77.0,,0.77,61.6
2015-01-18,100,77.0,,0.77,77.0
2015-01-19,92,77.0,,0.77,70.84
2015-01-20,99,77.0,,0.77,76.23
2015-01-21,75,77.0,,0.77,57.75
2015-01-22,81,77.0,,0.77,62.370000000000005
2015-01-23,85,77.0,,0.77,65.45
2015-01-24,77,77.0,,0.77,59.29
2015-01-25,83,77.0,,0.77,63.910000000000004
2015-01-26,87,77.0,,0.77,66.99
2015-01-27,83,77.0,,0.77,63.910000000000004
2015-01-28,94,77.0,,0.77,72.38
2015-01-29,86,77.0,,0.77,66.22
2015-01-30,80,77.0,,0.77,61.6
2015-01-31,75,77.0,,0.77,57.75
2015-02-01,81,74.0,False,0.74,59.94
2015-02-02,83,74.0,,0.74,61.42
2015-02-03,89,74.0,,0.74,65.86
2015-02-04,81,74.0,,0.74,59.94
2015-02-05,93,74.0,,0.74,68.82
2015-02-06,79,74.0,,0.74,58.46
2015-02-07,93,74.0,,0.74,68.82
2015-02-08,79,74.0,,0.74,58.46
2015-02-09,93,74.0,,0.74,68.82
2015-02-10,98,74.0,,0.74,72.52
2015-02-11,75,74.0,,0.74,55.5
2015-02-12,86,74.0,,0.74,63.64
2015-02-13,94,74.0,,0.74,69.56
2015-02-14,79,74.0,,0.74,58.46
2015-02-15,78,74.0,,0.74,57.72
2015-02-16,87,74.0,,0.74,64.38
2015-02-17,96,74.0,,0.74,71.03999999999999
2015-02-18,88,74.0,,0.74,65.12
2015-02-19,91,74.0,,0.74,67.34
2015-02-20,81,74.0,,0.74,59.94
2015-02-21,92,74.0,,0.74,68.08
2015-02-22,96,74.0,,0.74,71.03999999999999
2015-02-23,99,74.0,,0.74,73.26
2015-02-24,84,74.0,,0.74,62.16
2015-02-25,100,74.0,,0.74,74.0
2015-02-26,88,74.0,,0.74,65.12
2015-02-27,84,74.0,,0.74,62.16
2015-02-28,88,74.0,,0.74,65.12
2015-03-01,76,79.0,False,0.79,60.040000000000006
2015-03-02,76,79.0,,0.79,60.040000000000006
2015-03-03,92,79.0,,0.79,72.68
2015-03-04,90,79.0,,0.79,71.10000000000001
2015-03-05,91,79.0,,0.79,71.89
2015-03-06,89,79.0,,0.79,70.31
2015-03-07,86,79.0,,0.79,67.94
2015-03-08,94,79.0,,0.79,74.26
2015-03-09,79,79.0,,0.79,62.410000000000004
2015-03-10,100,79.0,,0.79,79.0
2015-03-11,78,79.0,,0.79,61.620000000000005
2015-03-12,91,79.0,,0.79,71.89
2015-03-13,89,79.0,,0.79,70.31
2015-03-14,77,79.0,,0.79,60.830000000000005
2015-03-15,89,79.0,,0.79,70.31
2015-03-16,88,79.0,,0.79,69.52000000000001
2015-03-17,80,79.0,,0.79,63.2
2015-03-18,84,79.0,,0.79,66.36
2015-03-19,78,79.0,,0.79,61.620000000000005
2015-03-20,74,79.0,,0.79,58.46
2015-03-21,88,79.0,,0.79,69.52000000000001
2015-03-22,76,79.0,,0.79,60.040000000000006
2015-03-23,98,79.0,,0.79,77.42
2015-03-24,88,79.0,,0.79,69.52000000000001
2015-03-25,90,79.0,,0.79,71.10000000000001
2015-03-26,71,79.0,,0.79,56.09
2015-03-27,82,79.0,,0.79,64.78
2015-03-28,94,79.0,,0.79,74.26
2015-03-29,85,79.0,,0.79,67.15
2015-03-30,89,79.0,,0.79,70.31
2015-03-31,79,79.0,,0.79,62.410000000000004
2015-04-01,83,82.0,False,0.82,68.06
2015-04-02,79,82.0,,0.82,64.78
2015-04-03,87,82.0,,0.82,71.33999999999999
2015-04-04,67,82.0,,0.82,54.94
2015-04-05,64,82.0,,0.82,52.48
2015-04-06,97,82.0,,0.82,79.53999999999999
2015-04-07,95,82.0,,0.82,77.89999999999999
2015-04-08,87,82.0,,0.82,71.33999999999999
2015-04-09,83,82.0,,0.82,68.06
2015-04-10,77,82.0,,0.82,63.13999999999999
2015-04-11,76,82.0,,0.82,62.31999999999999
2015-04-12,76,82.0,,0.82,62.31999999999999
2015-04-13,95,82.0,,0.82,77.89999999999999
2015-04-14,100,82.0,,0.82,82.0
2015-04-15,86,82.0,,0.82,70.52
2015-04-16,78,82.0,,0.82,63.959999999999994
2015-04-17,73,82.0,,0.82,59.86
2015-04-18,84,82.0,,0.82,68.88
2015-04-19,81,82.0,,0.82,66.42
2015-04-20,82,82.0,,0.82,67.24
2015-04-21,85,82.0,,0.82,69.7
2015-04-22,79,82.0,,0.82,64.78
2015-04-23,81,82.0,,0.82,66.42
2015-04-24,80,82.0,,0.82,65.6
2015-04-25,71,82.0,,0.82,58.22
2015-04-26,91,82.0,,0.82,74.61999999999999
2015-04-27,76,82.0,,0.82,62.31999999999999
2015-04-28,88,82.0,,0.82,72.16
2015-04-29,91,82.0,,0.82,74.61999999999999
2015-04-30,86,82.0,,0.82,70.52
2015-05-01,72,81.0,False,0.81,58.32000000000001
2015-05-02,80,81.0,,0.81,64.80000000000001
2015-05-03,79,81.0,,0.81,63.99
2015-05-04,84,81.0,,0.81,68.04
2015-05-05,87,81.0,,0.81,70.47
2015-05-06,77,81.0,,0.81,62.370000000000005
2015-05-07,83,81.0,,0.81,67.23
2015-05-08,71,81.0,,0.81,57.510000000000005
2015-05-09,86,81.0,,0.81,69.66000000000001
2015-05-10,74,81.0,,0.81,59.940000000000005
2015-05-11,91,81.0,,0.81,73.71000000000001
2015-05-12,95,81.0,,0.81,76.95
2015-05-13,79,81.0,,0.81,63.99
2015-05-14,100,81.0,,0.81,81.0
2015-05-15,81,81.0,,0.81,65.61
2015-05-16,77,81.0,,0.81,62.370000000000005
2015-05-17,91,81.0,,0.81,73.71000000000001
2015-05-18,91,81.0,,0.81,73.71000000000001
2015-05-19,100,81.0,,0.81,81.0
2015-05-20,95,81.0,,0.81,76.95
2015-05-21,90,81.0,,0.81,72.9
2015-05-22,78,81.0,,0.81,63.18000000000001
2015-05-23,72,81.0,,0.81,58.32000000000001
2015-05-24,81,81.0,,0.81,65.61
2015-05-25,78,81.0,,0.81,63.18000000000001
2015-05-26,83,81.0,,0.81,67.23
2015-05-27,85,81.0,,0.81,68.85000000000001
2015-05-28,86,81.0,,0.81,69.66000000000001
2015-05-29,94,81.0,,0.81,76.14
2015-05-30,79,81.0,,0.81,63.99
2015-05-31,94,81.0,,0.81,76.14
2015-06-01,89,79.0,False,0.79,70.31
2015-06-02,87,79.0,,0.79,68.73
2015-06-03,82,79.0,,0.79,64.78
2015-06-04,86,79.0,,0.79,67.94
2015-06-05,74,79.0,,0.79,58.46
2015-06-06,65,79.0,,0.79,51.35
2015-06-07,95,79.0,,0.79,75.05
2015-06-08,67,79.0,,0.79,52.93
2015-06-09,100,79.0,,0.79,79.0
2015-06-10,95,79.0,,0.79,75.05
2015-06-11,84,79.0,,0.79,66.36
2015-06-12,75,79.0,,0.79,59.25
2015-06-13,86,79.0,,0.79,67.94
2015-06-14,86,79.0,,0.79,67.94
2015-06-15,87,79.0,,0.79,68.73
2015-06-16,88,79.0,,0.79,69.52000000000001
2015-06-17,97,79.0,,0.79,76.63000000000001
2015-06-18,86,79.0,,0.79,67.94
2015-06-19,85,79.0,,0.79,67.15
2015-06-20,85,79.0,,0.79,67.15
2015-06-21,79,79.0,,0.79,62.410000000000004
2015-06-22,92,79.0,,0.79,72.68
2015-06-23,77,79.0,,0.79,60.830000000000005
2015-06-24,93,79.0,,0.79,73.47
2015-06-25,83,79.0,,0.79,65.57000000000001
2015-06-26,84,79.0,,0.79,66.36
2015-06-27,78,79.0,,0.79,61.620000000000005
2015-06-28,87,79.0,,0.79,68.73
2015-06-29,86,79.0,,0.79,67.94
2015-06-30,83,79.0,,0.79,65.57000000000001
2015-07-01,90,83.0,False,0.83,74.7
2015-07-02,79,83.0,,0.83,65.57
2015-07-03,69,83.0,,0.83,57.269999999999996
2015-07-04,73,83.0,,0.83,60.589999999999996
2015-07-05,83,83.0,,0.83,68.89
2015-07-06,86,83.0,,0.83,71.38
2015-07-07,84,83.0,,0.83,69.72
2015-07-08,83,83.0,,0.83,68.89
2015-07-09,93,83.0,,0.83,77.19
2015-07-10,69,83.0,,0.83,57.269999999999996
2015-07-11,81,83.0,,0.83,67.22999999999999
2015-07-12,100,83.0,,0.83,83.0
2015-07-13,85,83.0,,0.83,70.55
2015-07-14,90,83.0,,0.83,74.7
2015-07-15,83,83.0,,0.83,68.89
2015-07-16,82,83.0,,0.83,68.06
2015-07-17,71,83.0,,0.83,58.93
2015-07-18,81,83.0,,0.83,67.22999999999999
2015-07-19,82,83.0,,0.83,68.06
2015-07-20,81,83.0,,0.83,67.22999999999999
2015-07-21,87,83.0,,0.83,72.21
2015-07-22,91,83.0,,0.83,75.53
2015-07-23,85,83.0,,0.83,70.55
2015-07-24,77,83.0,,0.83,63.91
2015-07-25,75,83.0,,0.83,62.25
2015-07-26,67,83.0,,0.83,55.61
2015-07-27,83,83.0,,0.83,68.89
2015-07-28,97,83.0,,0.83,80.50999999999999
2015-07-29,92,83.0,,0.83,76.36
2015-07-30,81,83.0,,0.83,67.22999999999999
2015-07-31,92,83.0,,0.83,76.36
2015-08-01,87,77.0,False,0.77,66.99
2015-08-02,75,77.0,,0.77,57.75
2015-08-03,95,77.0,,0.77,73.15
2015-08-04,86,77.0,,0.77,66.22
2015-08-05,87,77.0,,0.77,66.99
2015-08-06,91,77.0,,0.77,70.07000000000001
2015-08-07,92,77.0,,0.77,70.84
2015-08-08,75,77.0,,0.77,57.75
2015-08-09,72,77.0,,0.77,55.44
2015-08-10,88,77.0,,0.77,67.76
2015-08-11,100,77.0,,0.77,77.0
2015-08-12,95,77.0,,0.77,73.15
2015-08-13,82,77.0,,0.77,63.14
2015-08-14,86,77.0,,0.77,66.22
2015-08-15,87,77.0,,0.77,66.99
2015-08-16,77,77.0,,0.77,59.29
2015-08-17,82,77.0,,0.77,63.14
2015-08-18,83,77.0,,0.77,63.910000000000004
2015-08-19,83,77.0,,0.77,63.910000000000004
2015-08-20,92,77.0,,0.77,70.84
2015-08-21,84,77.0,,0.77,64.68
2015-08-22,71,77.0,,0.77,54.67
2015-08-23,79,77.0,,0.77,60.83
2015-08-24,74,77.0,,0.77,56.980000000000004
2015-08-25,77,77.0,,0.77,59.29
2015-08-26,81,77.0,,0.77,62.370000000000005
2015-08-27,86,77.0,,0.77,66.22
2015-08-28,76,77.0,,0.77,58.52
2015-08-29,70,77.0,,0.77,53.9
2015-08-30,74,77.0,,0.77,56.980000000000004
2015-08-31,84,77.0,,0.77,64.68
2015-09-01,87,73.0,False,0.73,63.51
2015-09-02,81,73.0,,0.73,59.129999999999995
2015-09-03,83,73.0,,0.73,60.589999999999996
2015-09-04,80,73.0,,0.73,58.4
2015-09-05,89,73.0,,0.73,64.97
2015-09-06,82,73.0,,0.73,59.86
2015-09-07,91,73.0,,0.73,66.42999999999999
2015-09-08,88,73.0,,0.73,64.24
2015-09-09,95,73.0,,0.73,69.35
2015-09-10,100,73.0,,0.73,73.0
2015-09-11,81,73.0,,0.73,59.129999999999995
2015-09-12,87,73.0,,0.73,63.51
2015-09-13,90,73.0,,0.73,65.7
2015-09-14,83,73.0,,0.73,60.589999999999996
2015-09-15,92,73.0,,0.73,67.16
2015-09-16,84,73.0,,0.73,61.32
2015-09-17,83,73.0,,0.73,60.589999999999996
2015-09-18,66,73.0,,0.73,48.18
2015-09-19,88,73.0,,0.73,64.24
2015-09-20,83,73.0,,0.73,60.589999999999996
2015-09-21,95,73.0,,0.73,69.35
2015-09-22,85,73.0,,0.73,62.05
2015-09-23,94,73.0,,0.73,68.62
2015-09-24,81,73.0,,0.73,59.129999999999995
2015-09-25,81,73.0,,0.73,59.129999999999995
2015-09-26,77,73.0,,0.73,56.21
2015-09-27,78,73.0,,0.73,56.94
2015-09-28,79,73.0,,0.73,57.67
2015-09-29,87,73.0,,0.73,63.51
2015-09-30,87,73.0,,0.73,63.51
2015-10-01,91,69.0,False,0.69,62.78999999999999
2015-10-02,80,69.0,,0.69,55.199999999999996
2015-10-03,70,69.0,,0.69,48.3
2015-10-04,88,69.0,,0.69,60.72
2015-10-05,82,69.0,,0.69,56.58
2015-10-06,96,69.0,,0.69,66.24
2015-10-07,100,69.0,,0.69,69.0
2015-10-08,95,69.0,,0.69,65.55
2015-10-09,85,69.0,,0.69,58.65
2015-10-10,77,69.0,,0.69,53.129999999999995
2015-10-11,85,69.0,,0.69,58.65
2015-10-12,94,69.0,,0.69,64.86
2015-10-13,94,69.0,,0.69,64.86
2015-10-14,94,69.0,,0.69,64.86
2015-10-15,79,69.0,,0.69,54.51
2015-10-16,70,69.0,,0.69,48.3
2015-10-17,79,69.0,,0.69,54.51
2015-10-18,92,69.0,,0.69,63.48
2015-10-19,78,69.0,,0.69,53.81999999999999
2015-10-20,91,69.0,,0.69,62.78999999999999
2015-10-21,87,69.0,,0.69,60.029999999999994
2015-10-22,89,69.0,,0.69,61.41
2015-10-23,86,69.0,,0.69,59.339999999999996
2015-10-24,79,69.0,,0.69,54.51
