date,BANKRUPTCY_unscaled,BANKRUPTCY_monthly,isPartial,scale,BANKRUPTCY
2010-07-07,91,66.0,,0.66,60.06
2010-07-08,81,66.0,,0.66,53.46
2010-07-09,81,66.0,,0.66,53.46
2010-07-10,40,66.0,,0.66,26.400000000000002
2010-07-11,56,66.0,,0.66,36.96
2010-07-12,92,66.0,,0.66,60.720000000000006
2010-07-13,84,66.0,,0.66,55.440000000000005
2010-07-14,95,66.0,,0.66,62.7
2010-07-15,87,66.0,,0.66,57.42
2010-07-16,76,66.0,,0.66,50.160000000000004
2010-07-17,47,66.0,,0.66,31.020000000000003
2010-07-18,54,66.0,,0.66,35.64
2010-07-19,92,66.0,,0.66,60.720000000000006
2010-07-20,98,66.0,,0.66,64.68
2010-07-21,85,66.0,,0.66,56.1
2010-07-22,86,66.0,,0.66,56.760000000000005
2010-07-23,78,66.0,,0.66,51.480000000000004
2010-07-24,53,66.0,,0.66,34.980000000000004
2010-07-25,46,66.0,,0.66,30.360000000000003
2010-07-26,86,66.0,,0.66,56.760000000000005
2010-07-27,100,66.0,,0.66,66.0
2010-07-28,90,66.0,,0.66,59.400000000000006
2010-07-29,89,66.0,,0.66,58.74
2010-07-30,85,66.0,,0.66,56.1
2010-07-31,47,66.0,,0.66,31.020000000000003
2010-08-01,46,65.0,False,0.65,29.900000000000002
2010-08-02,86,65.0,,0.65,55.9
2010-08-03,91,65.0,,0.65,59.15
2010-08-04,93,65.0,,0.65,60.45
2010-08-05,96,65.0,,0.65,62.400000000000006
2010-08-06,66,65.0,,0.65,42.9
2010-08-07,48,65.0,,0.65,31.200000000000003
2010-08-08,36,65.0,,0.65,23.400000000000002
2010-08-09,80,65.0,,0.65,52.0
2010-08-10,74,65.0,,0.65,48.1
2010-08-11,90,65.0,,0.65,58.5
2010-08-12,82,65.0,,0.65,53.300000000000004
2010-08-13,77,65.0,,0.65,50.050000000000004
2010-08-14,59,65.0,,0.65,38.35
2010-08-15,36,65.0,,0.65,23.400000000000002
2010-08-16,82,65.0,,0.65,53.300000000000004
2010-08-17,99,65.0,,0.65,64.35000000000001
2010-08-18,73,65.0,,0.65,47.45
2010-08-19,100,65.0,,0.65,65.0
2010-08-20,62,65.0,,0.65,40.300000000000004
2010-08-21,37,65.0,,0.65,24.05
2010-08-22,42,65.0,,0.65,27.3
2010-08-23,84,65.0,,0.65,54.6
2010-08-24,82,65.0,,0.65,53.300000000000004
2010-08-25,89,65.0,,0.65,57.85
2010-08-26,72,65.0,,0.65,46.800000000000004
2010-08-27,90,65.0,,0.65,58.5
2010-08-28,44,65.0,,0.65,28.6
2010-08-29,42,65.0,,0.65,27.3
2010-08-30,68,65.0,,0.65,44.2
2010-08-31,93,65.0,,0.65,60.45
2010-09-01,74,60.0,False,0.6,44.4
2010-09-02,79,60.0,,0.6,47.4
2010-09-03,62,60.0,,0.6,37.199999999999996
2010-09-04,40,60.0,,0.6,24.0
2010-09-05,24,60.0,,0.6,14.399999999999999
2010-09-06,46,60.0,,0.6,27.599999999999998
2010-09-07,78,60.0,,0.6,46.8
2010-09-08,81,60.0,,0.6,48.6
2010-09-09,80,60.0,,0.6,48.0
2010-09-10,77,60.0,,0.6,46.199999999999996
2010-09-11,42,60.0,,0.6,25.2
2010-09-12,36,60.0,,0.6,21.599999999999998
2010-09-13,76,60.0,,0.6,45.6
2010-09-14,84,60.0,,0.6,50.4
2010-09-15,82,60.0,,0.6,49.199999999999996
2010-09-16,78,60.0,,0.6,46.8
2010-09-17,78,60.0,,0.6,46.8
2010-09-18,42,60.0,,0.6,25.2
2010-09-19,42,60.0,,0.6,25.2
2010-09-20,85,60.0,,0.6,51.0
2010-09-21,90,60.0,,0.6,54.0
2010-09-22,89,60.0,,0.6,53.4
2010-09-23,100,60.0,,0.6,60.0
2010-09-24,79,60.0,,0.6,47.4
2010-09-25,44,60.0,,0.6,26.4
2010-09-26,46,60.0,,0.6,27.599999999999998
2010-09-27,84,60.0,,0.6,50.4
2010-09-28,78,60.0,,0.6,46.8
2010-09-29,72,60.0,,0.6,43.199999999999996
2010-09-30,77,60.0,,0.6,46.199999999999996
2010-10-01,70,56.0,False,0.56,39.2
2010-10-02,45,56.0,,0.56,25.200000000000003
2010-10-03,33,56.0,,0.56,18.48
2010-10-04,83,56.0,,0.56,46.480000000000004
2010-10-05,88,56.0,,0.56,49.28
2010-10-06,93,56.0,,0.56,52.080000000000005
2010-10-07,99,56.0,,0.56,55.440000000000005
2010-10-08,81,56.0,,0.56,45.36000000000001
2010-10-09,47,56.0,,0.56,26.320000000000004
2010-10-10,35,56.0,,0.56,19.6
2010-10-11,73,56.0,,0.56,40.88
2010-10-12,95,56.0,,0.56,53.2
2010-10-13,81,56.0,,0.56,45.36000000000001
2010-10-14,89,56.0,,0.56,49.84
2010-10-15,72,56.0,,0.56,40.32000000000001
2010-10-16,43,56.0,,0.56,24.080000000000002
2010-10-17,29,56.0,,0.56,16.240000000000002
2010-10-18,100,56.0,,0.56,56.00000000000001
2010-10-19,97,56.0,,0.56,54.32000000000001
2010-10-20,86,56.0,,0.56,48.160000000000004
2010-10-21,65,56.0,,0.56,36.400000000000006
2010-10-22,75,56.0,,0.56,42.00000000000001
2010-10-23,44,56.0,,0.56,24.64
2010-10-24,48,56.0,,0.56,26.880000000000003
2010-10-25,88,56.0,,0.56,49.28
2010-10-26,91,56.0,,0.56,50.96000000000001
2010-10-27,79,56.0,,0.56,44.24
2010-10-28,88,56.0,,0.56,49.28
2010-10-29,74,56.0,,0.56,41.440000000000005
2010-10-30,46,56.0,,0.56,25.76
2010-10-31,37,56.0,,0.56,20.720000000000002
2010-11-01,88,55.0,False,0.55,48.400000000000006
2010-11-02,85,55.0,,0.55,46.75000000000001
2010-11-03,78,55.0,,0.55,42.900000000000006
2010-11-04,76,55.0,,0.55,41.800000000000004
2010-11-05,71,55.0,,0.55,39.050000000000004
2010-11-06,47,55.0,,0.55,25.85
2010-11-07,42,55.0,,0.55,23.1
2010-11-08,75,55.0,,0.55,41.25
2010-11-09,100,55.0,,0.55,55.00000000000001
2010-11-10,77,55.0,,0.55,42.35
2010-11-11,70,55.0,,0.55,38.5
2010-11-12,67,55.0,,0.55,36.85
2010-11-13,40,55.0,,0.55,22.0
2010-11-14,35,55.0,,0.55,19.25
2010-11-15,81,55.0,,0.55,44.550000000000004
2010-11-16,82,55.0,,0.55,45.1
2010-11-17,84,55.0,,0.55,46.2
2010-11-18,78,55.0,,0.55,42.900000000000006
2010-11-19,66,55.0,,0.55,36.300000000000004
2010-11-20,39,55.0,,0.55,21.450000000000003
2010-11-21,41,55.0,,0.55,22.55
2010-11-22,77,55.0,,0.55,42.35
2010-11-23,66,55.0,,0.55,36.300000000000004
2010-11-24,50,55.0,,0.55,27.500000000000004
2010-11-25,25,55.0,,0.55,13.750000000000002
2010-11-26,38,55.0,,0.55,20.900000000000002
2010-11-27,43,55.0,,0.55,23.650000000000002
2010-11-28,43,55.0,,0.55,23.650000000000002
2010-11-29,84,55.0,,0.55,46.2
2010-11-30,70,55.0,,0.55,38.5
2010-12-01,91,49.0,False,0.49,44.589999999999996
2010-12-02,85,49.0,,0.49,41.65
2010-12-03,77,49.0,,0.49,37.73
2010-12-04,46,49.0,,0.49,22.54
2010-12-05,45,49.0,,0.49,22.05
2010-12-06,90,49.0,,0.49,44.1
2010-12-07,87,49.0,,0.49,42.63
2010-12-08,91,49.0,,0.49,44.589999999999996
2010-12-09,88,49.0,,0.49,43.12
2010-12-10,74,49.0,,0.49,36.26
2010-12-11,42,49.0,,0.49,20.58
2010-12-12,38,49.0,,0.49,18.62
2010-12-13,92,49.0,,0.49,45.08
2010-12-14,100,49.0,,0.49,49.0
2010-12-15,80,49.0,,0.49,39.2
2010-12-16,80,49.0,,0.49,39.2
2010-12-17,84,49.0,,0.49,41.16
2010-12-18,46,49.0,,0.49,22.54
2010-12-19,33,49.0,,0.49,16.169999999999998
2010-12-20,77,49.0,,0.49,37.73
2010-12-21,85,49.0,,0.49,41.65
2010-12-22,70,49.0,,0.49,34.3
2010-12-23,60,49.0,,0.49,29.4
2010-12-24,38,49.0,,0.49,18.62
2010-12-25,30,49.0,,0.49,14.7
2010-12-26,29,49.0,,0.49,14.209999999999999
2010-12-27,65,49.0,,0.49,31.849999999999998
2010-12-28,90,49.0,,0.49,44.1
2010-12-29,82,49.0,,0.49,40.18
2010-12-30,69,49.0,,0.49,33.81
2010-12-31,51,49.0,,0.49,24.99
2011-01-01,37,67.0,False,0.67,24.790000000000003
2011-01-02,41,67.0,,0.67,27.470000000000002
2011-01-03,66,67.0,,0.67,44.220000000000006
2011-01-04,75,67.0,,0.67,50.25
2011-01-05,79,67.0,,0.67,52.93
2011-01-06,71,67.0,,0.67,47.57
2011-01-07,70,67.0,,0.67,46.900000000000006
2011-01-08,49,67.0,,0.67,32.830000000000005
2011-01-09,38,67.0,,0.67,25.46
2011-01-10,59,67.0,,0.67,39.53
2011-01-11,82,67.0,,0.67,54.940000000000005
2011-01-12,72,67.0,,0.67,48.24
2011-01-13,73,67.0,,0.67,48.910000000000004
2011-01-14,77,67.0,,0.67,51.59
2011-01-15,55,67.0,,0.67,36.85
2011-01-16,41,67.0,,0.67,27.470000000000002
2011-01-17,50,67.0,,0.67,33.5
2011-01-18,67,67.0,,0.67,44.89
2011-01-19,82,67.0,,0.67,54.940000000000005
2011-01-20,76,67.0,,0.67,50.92
2011-01-21,73,67.0,,0.67,48.910000000000004
2011-01-22,59,67.0,,0.67,39.53
2011-01-23,43,67.0,,0.67,28.810000000000002
2011-01-24,76,67.0,,0.67,50.92
2011-01-25,94,67.0,,0.67,62.980000000000004
2011-01-26,100,67.0,,0.67,67.0
2011-01-27,79,67.0,,0.67,52.93
2011-01-28,65,67.0,,0.67,43.550000000000004
2011-01-29,51,67.0,,0.67,34.17
2011-01-30,58,67.0,,0.67,38.86
2011-01-31,72,67.0,,0.67,48.24
2011-02-01,72,70.0,False,0.7,50.4
2011-02-02,73,70.0,,0.7,51.099999999999994
2011-02-03,73,70.0,,0.7,51.099999999999994
2011-02-04,67,70.0,,0.7,46.9
2011-02-05,50,70.0,,0.7,35.0
2011-02-06,44,70.0,,0.7,30.799999999999997
2011-02-07,63,70.0,,0.7,44.099999999999994
2011-02-08,80,70.0,,0.7,56.0
2011-02-09,72,70.0,,0.7,50.4
2011-02-10,73,70.0,,0.7,51.099999999999994
2011-02-11,69,70.0,,0.7,48.3
2011-02-12,48,70.0,,0.7,33.599999999999994
2011-02-13,53,70.0,,0.7,37.099999999999994
2011-02-14,76,70.0,,0.7,53.199999999999996
2011-02-15,82,70.0,,0.7,57.4
2011-02-16,100,70.0,,0.7,70.0
2011-02-17,96,70.0,,0.7,67.19999999999999
2011-02-18,67,70.0,,0.7,46.9
2011-02-19,50,70.0,,0.7,35.0
2011-02-20,47,70.0,,0.7,32.9
2011-02-21,69,70.0,,0.7,48.3
2011-02-22,67,70.0,,0.7,46.9
2011-02-23,72,70.0,,0.7,50.4
2011-02-24,64,70.0,,0.7,44.8
2011-02-25,68,70.0,,0.7,47.599999999999994
2011-02-26,48,70.0,,0.7,33.599999999999994
2011-02-27,44,70.0,,0.7,30.799999999999997
2011-02-28,74,70.0,,0.7,51.8
2011-03-01,93,61.0,False,0.61,56.73
2011-03-02,99,61.0,,0.61,60.39
2011-03-03,90,61.0,,0.61,54.9
2011-03-04,92,61.0,,0.61,56.12
2011-03-05,65,61.0,,0.61,39.65
2011-03-06,51,61.0,,0.61,31.11
2011-03-07,100,61.0,,0.61,61.0
2011-03-08,96,61.0,,0.61,58.56
2011-03-09,98,61.0,,0.61,59.78
2011-03-10,98,61.0,,0.61,59.78
2011-03-11,76,61.0,,0.61,46.36
2011-03-12,53,61.0,,0.61,32.33
2011-03-13,36,61.0,,0.61,21.96
2011-03-14,88,61.0,,0.61,53.68
2011-03-15,99,61.0,,0.61,60.39
2011-03-16,91,61.0,,0.61,55.51
2011-03-17,80,61.0,,0.61,48.8
2011-03-18,76,61.0,,0.61,46.36
2011-03-19,52,61.0,,0.61,31.72
2011-03-20,45,61.0,,0.61,27.45
2011-03-21,94,61.0,,0.61,57.339999999999996
2011-03-22,96,61.0,,0.61,58.56
2011-03-23,91,61.0,,0.61,55.51
2011-03-24,75,61.0,,0.61,45.75
2011-03-25,79,61.0,,0.61,48.19
2011-03-26,54,61.0,,0.61,32.94
2011-03-27,53,61.0,,0.61,32.33
2011-03-28,100,61.0,,0.61,61.0
2011-03-29,94,61.0,,0.61,57.339999999999996
2011-03-30,96,61.0,,0.61,58.56
2011-03-31,90,61.0,,0.61,54.9
2011-04-01,81,61.0,False,0.61,49.41
2011-04-02,53,61.0,,0.61,32.33
2011-04-03,54,61.0,,0.61,32.94
2011-04-04,87,61.0,,0.61,53.07
2011-04-05,97,61.0,,0.61,59.17
2011-04-06,95,61.0,,0.61,57.949999999999996
2011-04-07,90,61.0,,0.61,54.9
2011-04-08,93,61.0,,0.61,56.73
2011-04-09,45,61.0,,0.61,27.45
2011-04-10,59,61.0,,0.61,35.99
2011-04-11,100,61.0,,0.61,61.0
2011-04-12,96,61.0,,0.61,58.56
2011-04-13,85,61.0,,0.61,51.85
2011-04-14,87,61.0,,0.61,53.07
2011-04-15,84,61.0,,0.61,51.24
2011-04-16,64,61.0,,0.61,39.04
2011-04-17,65,61.0,,0.61,39.65
2011-04-18,98,61.0,,0.61,59.78
2011-04-19,98,61.0,,0.61,59.78
2011-04-20,91,61.0,,0.61,55.51
2011-04-21,90,61.0,,0.61,54.9
2011-04-22,75,61.0,,0.61,45.75
2011-04-23,55,61.0,,0.61,33.55
2011-04-24,40,61.0,,0.61,24.4
2011-04-25,93,61.0,,0.61,56.73
2011-04-26,89,61.0,,0.61,54.29
2011-04-27,85,61.0,,0.61,51.85
2011-04-28,89,61.0,,0.61,54.29
2011-04-29,76,61.0,,0.61,46.36
2011-04-30,48,61.0,,0.61,29.28
2011-05-01,52,55.0,False,0.55,28.6
2011-05-02,90,55.0,,0.55,49.50000000000001
2011-05-03,97,55.0,,0.55,53.35
2011-05-04,85,55.0,,0.55,46.75000000000001
2011-05-05,87,55.0,,0.55,47.85
2011-05-06,92,55.0,,0.55,50.6
2011-05-07,42,55.0,,0.55,23.1
2011-05-08,46,55.0,,0.55,25.3
2011-05-09,99,55.0,,0.55,54.45
2011-05-10,97,55.0,,0.55,53.35
2011-05-11,94,55.0,,0.55,51.7
2011-05-12,81,55.0,,0.55,44.550000000000004
2011-05-13,83,55.0,,0.55,45.650000000000006
2011-05-14,51,55.0,,0.55,28.05
2011-05-15,51,55.0,,0.55,28.05
2011-05-16,94,55.0,,0.55,51.7
2011-05-17,95,55.0,,0.55,52.25000000000001
2011-05-18,94,55.0,,0.55,51.7
2011-05-19,98,55.0,,0.55,53.900000000000006
2011-05-20,78,55.0,,0.55,42.900000000000006
2011-05-21,51,55.0,,0.55,28.05
2011-05-22,54,55.0,,0.55,29.700000000000003
2011-05-23,93,55.0,,0.55,51.150000000000006
2011-05-24,100,55.0,,0.55,55.00000000000001
2011-05-25,95,55.0,,0.55,52.25000000000001
2011-05-26,93,55.0,,0.55,51.150000000000006
2011-05-27,86,55.0,,0.55,47.300000000000004
2011-05-28,54,55.0,,0.55,29.700000000000003
2011-05-29,43,55.0,,0.55,23.650000000000002
2011-05-30,57,55.0,,0.55,31.35
2011-05-31,96,55.0,,0.55,52.800000000000004
2011-06-01,80,63.0,False,0.63,50.4
2011-06-02,86,63.0,,0.63,54.18
2011-06-03,75,63.0,,0.63,47.25
2011-06-04,53,63.0,,0.63,33.39
2011-06-05,51,63.0,,0.63,32.13
2011-06-06,85,63.0,,0.63,53.55
2011-06-07,90,63.0,,0.63,56.7
2011-06-08,78,63.0,,0.63,49.14
2011-06-09,76,63.0,,0.63,47.88
2011-06-10,70,63.0,,0.63,44.1
2011-06-11,44,63.0,,0.63,27.72
2011-06-12,51,63.0,,0.63,32.13
2011-06-13,94,63.0,,0.63,59.22
2011-06-14,93,63.0,,0.63,58.59
2011-06-15,85,63.0,,0.63,53.55
2011-06-16,74,63.0,,0.63,46.62
2011-06-17,82,63.0,,0.63,51.660000000000004
2011-06-18,64,63.0,,0.63,40.32
2011-06-19,40,63.0,,0.63,25.2
2011-06-20,91,63.0,,0.63,57.33
2011-06-21,86,63.0,,0.63,54.18
2011-06-22,84,63.0,,0.63,52.92
2011-06-23,89,63.0,,0.63,56.07
2011-06-24,80,63.0,,0.63,50.4
2011-06-25,48,63.0,,0.63,30.240000000000002
2011-06-26,54,63.0,,0.63,34.02
2011-06-27,100,63.0,,0.63,63.0
2011-06-28,99,63.0,,0.63,62.37
2011-06-29,90,63.0,,0.63,56.7
2011-06-30,75,63.0,,0.63,47.25
2011-07-01,63,58.0,False,0.58,36.54
2011-07-02,35,58.0,,0.58,20.299999999999997
2011-07-03,35,58.0,,0.58,20.299999999999997
2011-07-04,44,58.0,,0.58,25.52
2011-07-05,76,58.0,,0.58,44.08
2011-07-06,79,58.0,,0.58,45.82
2011-07-07,88,58.0,,0.58,51.04
2011-07-08,77,58.0,,0.58,44.66
2011-07-09,60,58.0,,0.58,34.8
2011-07-10,39,58.0,,0.58,22.619999999999997
2011-07-11,80,58.0,,0.58,46.4
2011-07-12,91,58.0,,0.58,52.779999999999994
2011-07-13,96,58.0,,0.58,55.67999999999999
2011-07-14,75,58.0,,0.58,43.5
2011-07-15,82,58.0,,0.58,47.559999999999995
2011-07-16,42,58.0,,0.58,24.36
2011-07-17,40,58.0,,0.58,23.2
2011-07-18,94,58.0,,0.58,54.519999999999996
2011-07-19,100,58.0,,0.58,57.99999999999999
2011-07-20,82,58.0,,0.58,47.559999999999995
2011-07-21,98,58.0,,0.58,56.839999999999996
2011-07-22,86,58.0,,0.58,49.879999999999995
2011-07-23,42,58.0,,0.58,24.36
2011-07-24,36,58.0,,0.58,20.88
2011-07-25,74,58.0,,0.58,42.919999999999995
2011-07-26,84,58.0,,0.58,48.72
2011-07-27,86,58.0,,0.58,49.879999999999995
2011-07-28,71,58.0,,0.58,41.18
2011-07-29,66,58.0,,0.58,38.279999999999994
2011-07-30,40,58.0,,0.58,23.2
2011-07-31,44,58.0,,0.58,25.52
2011-08-01,100,57.0,False,0.57,56.99999999999999
2011-08-02,99,57.0,,0.57,56.42999999999999
2011-08-03,83,57.0,,0.57,47.309999999999995
2011-08-04,86,57.0,,0.57,49.019999999999996
2011-08-05,74,57.0,,0.57,42.18
2011-08-06,53,57.0,,0.57,30.209999999999997
2011-08-07,56,57.0,,0.57,31.919999999999998
2011-08-08,77,57.0,,0.57,43.88999999999999
2011-08-09,83,57.0,,0.57,47.309999999999995
2011-08-10,91,57.0,,0.57,51.87
2011-08-11,87,57.0,,0.57,49.589999999999996
2011-08-12,88,57.0,,0.57,50.16
2011-08-13,48,57.0,,0.57,27.36
2011-08-14,49,57.0,,0.57,27.929999999999996
2011-08-15,83,57.0,,0.57,47.309999999999995
2011-08-16,91,57.0,,0.57,51.87
2011-08-17,96,57.0,,0.57,54.72
2011-08-18,90,57.0,,0.57,51.3
2011-08-19,84,57.0,,0.57,47.879999999999995
2011-08-20,46,57.0,,0.57,26.22
2011-08-21,42,57.0,,0.57,23.939999999999998
2011-08-22,90,57.0,,0.57,51.3
2011-08-23,98,57.0,,0.57,55.85999999999999
2011-08-24,82,57.0,,0.57,46.739999999999995
2011-08-25,88,57.0,,0.57,50.16
2011-08-26,84,57.0,,0.57,47.879999999999995
2011-08-27,40,57.0,,0.57,22.799999999999997
2011-08-28,40,57.0,,0.57,22.799999999999997
2011-08-29,85,57.0,,0.57,48.449999999999996
2011-08-30,92,57.0,,0.57,52.44
2011-08-31,98,57.0,,0.57,55.85999999999999
2011-09-01,94,56.0,False,0.56,52.64000000000001
2011-09-02,76,56.0,,0.56,42.56
2011-09-03,37,56.0,,0.56,20.720000000000002
2011-09-04,41,56.0,,0.56,22.96
2011-09-05,48,56.0,,0.56,26.880000000000003
2011-09-06,89,56.0,,0.56,49.84
2011-09-07,100,56.0,,0.56,56.00000000000001
2011-09-08,96,56.0,,0.56,53.760000000000005
2011-09-09,83,56.0,,0.56,46.480000000000004
2011-09-10,52,56.0,,0.56,29.120000000000005
2011-09-11,38,56.0,,0.56,21.28
2011-09-12,88,56.0,,0.56,49.28
2011-09-13,85,56.0,,0.56,47.6
2011-09-14,91,56.0,,0.56,50.96000000000001
2011-09-15,92,56.0,,0.56,51.52
2011-09-16,78,56.0,,0.56,43.68000000000001
2011-09-17,54,56.0,,0.56,30.240000000000002
2011-09-18,48,56.0,,0.56,26.880000000000003
2011-09-19,82,56.0,,0.56,45.92
2011-09-20,82,56.0,,0.56,45.92
2011-09-21,76,56.0,,0.56,42.56
2011-09-22,88,56.0,,0.56,49.28
2011-09-23,79,56.0,,0.56,44.24
2011-09-24,54,56.0,,0.56,30.240000000000002
2011-09-25,51,56.0,,0.56,28.560000000000002
2011-09-26,82,56.0,,0.56,45.92
2011-09-27,92,56.0,,0.56,51.52
2011-09-28,86,56.0,,0.56,48.160000000000004
2011-09-29,84,56.0,,0.56,47.040000000000006
2011-09-30,71,56.0,,0.56,39.760000000000005
2011-10-01,44,58.0,False,0.58,25.52
2011-10-02,47,58.0,,0.58,27.259999999999998
2011-10-03,85,58.0,,0.58,49.3
2011-10-04,100,58.0,,0.58,57.99999999999999
2011-10-05,91,58.0,,0.58,52.779999999999994
2011-10-06,91,58.0,,0.58,52.779999999999994
2011-10-07,79,58.0,,0.58,45.82
2011-10-08,45,58.0,,0.58,26.099999999999998
2011-10-09,44,58.0,,0.58,25.52
2011-10-10,76,58.0,,0.58,44.08
2011-10-11,90,58.0,,0.58,52.199999999999996
2011-10-12,93,58.0,,0.58,53.94
2011-10-13,85,58.0,,0.58,49.3
2011-10-14,83,58.0,,0.58,48.13999999999999
2011-10-15,46,58.0,,0.58,26.68
2011-10-16,41,58.0,,0.58,23.779999999999998
2011-10-17,87,58.0,,0.58,50.459999999999994
2011-10-18,93,58.0,,0.58,53.94
2011-10-19,83,58.0,,0.58,48.13999999999999
2011-10-20,78,58.0,,0.58,45.239999999999995
2011-10-21,73,58.0,,0.58,42.339999999999996
2011-10-22,45,58.0,,0.58,26.099999999999998
2011-10-23,40,58.0,,0.58,23.2
2011-10-24,88,58.0,,0.58,51.04
2011-10-25,81,58.0,,0.58,46.98
2011-10-26,78,58.0,,0.58,45.239999999999995
2011-10-27,79,58.0,,0.58,45.82
2011-10-28,72,58.0,,0.58,41.76
2011-10-29,48,58.0,,0.58,27.839999999999996
2011-10-30,44,58.0,,0.58,25.52
2011-10-31,88,58.0,,0.58,51.04
2011-11-01,62,58.0,False,0.58,35.96
2011-11-02,54,58.0,,0.58,31.319999999999997
2011-11-03,56,58.0,,0.58,32.48
2011-11-04,52,58.0,,0.58,30.159999999999997
2011-11-05,31,58.0,,0.58,17.98
2011-11-06,27,58.0,,0.58,15.659999999999998
2011-11-07,48,58.0,,0.58,27.839999999999996
2011-11-08,55,58.0,,0.58,31.9
2011-11-09,48,58.0,,0.58,27.839999999999996
2011-11-10,68,58.0,,0.58,39.44
2011-11-11,46,58.0,,0.58,26.68
2011-11-12,25,58.0,,0.58,14.499999999999998
2011-11-13,27,58.0,,0.58,15.659999999999998
2011-11-14,54,58.0,,0.58,31.319999999999997
2011-11-15,53,58.0,,0.58,30.74
2011-11-16,52,58.0,,0.58,30.159999999999997
2011-11-17,53,58.0,,0.58,30.74
2011-11-18,41,58.0,,0.58,23.779999999999998
2011-11-19,30,58.0,,0.58,17.4
2011-11-20,25,58.0,,0.58,14.499999999999998
2011-11-21,45,58.0,,0.58,26.099999999999998
2011-11-22,48,58.0,,0.58,27.839999999999996
2011-11-23,37,58.0,,0.58,21.459999999999997
2011-11-24,19,58.0,,0.58,11.02
2011-11-25,25,58.0,,0.58,14.499999999999998
2011-11-26,21,58.0,,0.58,12.18
2011-11-27,29,58.0,,0.58,16.82
2011-11-28,47,58.0,,0.58,27.259999999999998
2011-11-29,100,58.0,,0.58,57.99999999999999
2011-11-30,80,58.0,,0.58,46.4
2011-12-01,100,50.0,False,0.5,50.0
2011-12-02,92,50.0,,0.5,46.0
2011-12-03,54,50.0,,0.5,27.0
2011-12-04,52,50.0,,0.5,26.0
2011-12-05,90,50.0,,0.5,45.0
2011-12-06,91,50.0,,0.5,45.5
2011-12-07,100,50.0,,0.5,50.0
2011-12-08,95,50.0,,0.5,47.5
2011-12-09,78,50.0,,0.5,39.0
2011-12-10,54,50.0,,0.5,27.0
2011-12-11,48,50.0,,0.5,24.0
2011-12-12,82,50.0,,0.5,41.0
2011-12-13,82,50.0,,0.5,41.0
2011-12-14,87,50.0,,0.5,43.5
2011-12-15,81,50.0,,0.5,40.5
2011-12-16,70,50.0,,0.5,35.0
2011-12-17,44,50.0,,0.5,22.0
2011-12-18,41,50.0,,0.5,20.5
2011-12-19,83,50.0,,0.5,41.5
2011-12-20,83,50.0,,0.5,41.5
2011-12-21,79,50.0,,0.5,39.5
2011-12-22,70,50.0,,0.5,35.0
2011-12-23,63,50.0,,0.5,31.5
2011-12-24,35,50.0,,0.5,17.5
2011-12-25,32,50.0,,0.5,16.0
2011-12-26,42,50.0,,0.5,21.0
2011-12-27,76,50.0,,0.5,38.0
2011-12-28,79,50.0,,0.5,39.5
2011-12-29,93,50.0,,0.5,46.5
2011-12-30,70,50.0,,0.5,35.0
2011-12-31,45,50.0,,0.5,22.5
2012-01-01,31,63.0,False,0.63,19.53
2012-01-02,44,63.0,,0.63,27.72
2012-01-03,81,63.0,,0.63,51.03
2012-01-04,84,63.0,,0.63,52.92
2012-01-05,87,63.0,,0.63,54.81
2012-01-06,77,63.0,,0.63,48.51
2012-01-07,41,63.0,,0.63,25.830000000000002
2012-01-08,41,63.0,,0.63,25.830000000000002
2012-01-09,75,63.0,,0.63,47.25
2012-01-10,84,63.0,,0.63,52.92
2012-01-11,96,63.0,,0.63,60.480000000000004
2012-01-12,100,63.0,,0.63,63.0
2012-01-13,82,63.0,,0.63,51.660000000000004
2012-01-14,55,63.0,,0.63,34.65
2012-01-15,43,63.0,,0.63,27.09
2012-01-16,65,63.0,,0.63,40.95
2012-01-17,75,63.0,,0.63,47.25
2012-01-18,83,63.0,,0.63,52.29
2012-01-19,99,63.0,,0.63,62.37
2012-01-20,95,63.0,,0.63,59.85
2012-01-21,53,63.0,,0.63,33.39
2012-01-22,45,63.0,,0.63,28.35
2012-01-23,77,63.0,,0.63,48.51
2012-01-24,88,63.0,,0.63,55.44
2012-01-25,80,63.0,,0.63,50.4
2012-01-26,79,63.0,,0.63,49.77
2012-01-27,70,63.0,,0.63,44.1
2012-01-28,51,63.0,,0.63,32.13
2012-01-29,43,63.0,,0.63,27.09
2012-01-30,71,63.0,,0.63,44.73
2012-01-31,88,63.0,,0.63,55.44
2012-02-01,90,58.0,False,0.58,52.199999999999996
2012-02-02,100,58.0,,0.58,57.99999999999999
2012-02-03,75,58.0,,0.58,43.5
2012-02-04,59,58.0,,0.58,34.22
2012-02-05,56,58.0,,0.58,32.48
2012-02-06,83,58.0,,0.58,48.13999999999999
2012-02-07,94,58.0,,0.58,54.519999999999996
2012-02-08,87,58.0,,0.58,50.459999999999994
2012-02-09,91,58.0,,0.58,52.779999999999994
2012-02-10,70,58.0,,0.58,40.599999999999994
2012-02-11,53,58.0,,0.58,30.74
2012-02-12,44,58.0,,0.58,25.52
2012-02-13,78,58.0,,0.58,45.239999999999995
2012-02-14,91,58.0,,0.58,52.779999999999994
2012-02-15,92,58.0,,0.58,53.36
2012-02-16,81,58.0,,0.58,46.98
2012-02-17,80,58.0,,0.58,46.4
2012-02-18,50,58.0,,0.58,28.999999999999996
2012-02-19,44,58.0,,0.58,25.52
2012-02-20,72,58.0,,0.58,41.76
