date,GDP_unscaled,GDP_monthly,isPartial,scale,GDP
2014-02-11,88,75.0,,0.75,66.0
2014-02-12,76,75.0,,0.75,57.0
2014-02-13,85,75.0,,0.75,63.75
2014-02-14,56,75.0,,0.75,42.0
2014-02-15,36,75.0,,0.75,27.0
2014-02-16,60,75.0,,0.75,45.0
2014-02-17,75,75.0,,0.75,56.25
2014-02-18,72,75.0,,0.75,54.0
2014-02-19,77,75.0,,0.75,57.75
2014-02-20,95,75.0,,0.75,71.25
2014-02-21,85,75.0,,0.75,63.75
2014-02-22,40,75.0,,0.75,30.0
2014-02-23,61,75.0,,0.75,45.75
2014-02-24,93,75.0,,0.75,69.75
2014-02-25,99,75.0,,0.75,74.25
2014-02-26,81,75.0,,0.75,60.75
2014-02-27,77,75.0,,0.75,57.75
2014-02-28,76,75.0,,0.75,57.0
2014-03-01,59,66.0,False,0.66,38.940000000000005
2014-03-02,62,66.0,,0.66,40.92
2014-03-03,91,66.0,,0.66,60.06
2014-03-04,92,66.0,,0.66,60.720000000000006
2014-03-05,88,66.0,,0.66,58.080000000000005
2014-03-06,100,66.0,,0.66,66.0
2014-03-07,80,66.0,,0.66,52.800000000000004
2014-03-08,44,66.0,,0.66,29.040000000000003
2014-03-09,55,66.0,,0.66,36.300000000000004
2014-03-10,69,66.0,,0.66,45.54
2014-03-11,73,66.0,,0.66,48.18
2014-03-12,72,66.0,,0.66,47.52
2014-03-13,81,66.0,,0.66,53.46
2014-03-14,73,66.0,,0.66,48.18
2014-03-15,39,66.0,,0.66,25.740000000000002
2014-03-16,54,66.0,,0.66,35.64
2014-03-17,81,66.0,,0.66,53.46
2014-03-18,74,66.0,,0.66,48.84
2014-03-19,68,66.0,,0.66,44.88
2014-03-20,74,66.0,,0.66,48.84
2014-03-21,56,66.0,,0.66,36.96
2014-03-22,42,66.0,,0.66,27.720000000000002
2014-03-23,48,66.0,,0.66,31.68
2014-03-24,91,66.0,,0.66,60.06
2014-03-25,70,66.0,,0.66,46.2
2014-03-26,85,66.0,,0.66,56.1
2014-03-27,76,66.0,,0.66,50.160000000000004
2014-03-28,62,66.0,,0.66,40.92
2014-03-29,33,66.0,,0.66,21.78
2014-03-30,44,66.0,,0.66,29.040000000000003
2014-03-31,77,66.0,,0.66,50.82
2014-04-01,61,66.0,False,0.66,40.260000000000005
2014-04-02,62,66.0,,0.66,40.92
2014-04-03,69,66.0,,0.66,45.54
2014-04-04,65,66.0,,0.66,42.9
2014-04-05,32,66.0,,0.66,21.12
2014-04-06,58,66.0,,0.66,38.28
2014-04-07,79,66.0,,0.66,52.14
2014-04-08,74,66.0,,0.66,48.84
2014-04-09,71,66.0,,0.66,46.86
2014-04-10,79,66.0,,0.66,52.14
2014-04-11,68,66.0,,0.66,44.88
2014-04-12,44,66.0,,0.66,29.040000000000003
2014-04-13,53,66.0,,0.66,34.980000000000004
2014-04-14,83,66.0,,0.66,54.78
2014-04-15,76,66.0,,0.66,50.160000000000004
2014-04-16,69,66.0,,0.66,45.54
2014-04-17,74,66.0,,0.66,48.84
2014-04-18,51,66.0,,0.66,33.660000000000004
2014-04-19,42,66.0,,0.66,27.720000000000002
2014-04-20,55,66.0,,0.66,36.300000000000004
2014-04-21,68,66.0,,0.66,44.88
2014-04-22,76,66.0,,0.66,50.160000000000004
2014-04-23,78,66.0,,0.66,51.480000000000004
2014-04-24,80,66.0,,0.66,52.800000000000004
2014-04-25,69,66.0,,0.66,45.54
2014-04-26,39,66.0,,0.66,25.740000000000002
2014-04-27,51,66.0,,0.66,33.660000000000004
2014-04-28,73,66.0,,0.66,48.18
2014-04-29,74,66.0,,0.66,48.84
2014-04-30,100,66.0,,0.66,66.0
2014-05-01,100,64.0,False,0.64,64.0
2014-05-02,98,64.0,,0.64,62.72
2014-05-03,63,64.0,,0.64,40.32
2014-05-04,59,64.0,,0.64,37.76
2014-05-05,84,64.0,,0.64,53.76
2014-05-06,95,64.0,,0.64,60.800000000000004
2014-05-07,81,64.0,,0.64,51.84
2014-05-08,86,64.0,,0.64,55.04
2014-05-09,69,64.0,,0.64,44.160000000000004
2014-05-10,53,64.0,,0.64,33.92
2014-05-11,46,64.0,,0.64,29.44
2014-05-12,76,64.0,,0.64,48.64
2014-05-13,73,64.0,,0.64,46.72
2014-05-14,73,64.0,,0.64,46.72
2014-05-15,83,64.0,,0.64,53.120000000000005
2014-05-16,66,64.0,,0.64,42.24
2014-05-17,37,64.0,,0.64,23.68
2014-05-18,35,64.0,,0.64,22.400000000000002
2014-05-19,64,64.0,,0.64,40.96
2014-05-20,71,64.0,,0.64,45.44
2014-05-21,75,64.0,,0.64,48.0
2014-05-22,62,64.0,,0.64,39.68
2014-05-23,73,64.0,,0.64,46.72
2014-05-24,52,64.0,,0.64,33.28
2014-05-25,40,64.0,,0.64,25.6
2014-05-26,44,64.0,,0.64,28.16
2014-05-27,63,64.0,,0.64,40.32
2014-05-28,70,64.0,,0.64,44.800000000000004
2014-05-29,98,64.0,,0.64,62.72
2014-05-30,71,64.0,,0.64,45.44
2014-05-31,39,64.0,,0.64,24.96
2014-06-01,44,47.0,False,0.47,20.68
2014-06-02,69,47.0,,0.47,32.43
2014-06-03,80,47.0,,0.47,37.599999999999994
2014-06-04,72,47.0,,0.47,33.839999999999996
2014-06-05,57,47.0,,0.47,26.79
2014-06-06,41,47.0,,0.47,19.27
2014-06-07,51,47.0,,0.47,23.97
2014-06-08,55,47.0,,0.47,25.849999999999998
2014-06-09,61,47.0,,0.47,28.669999999999998
2014-06-10,69,47.0,,0.47,32.43
2014-06-11,60,47.0,,0.47,28.2
2014-06-12,47,47.0,,0.47,22.09
2014-06-13,43,47.0,,0.47,20.209999999999997
2014-06-14,47,47.0,,0.47,22.09
2014-06-15,57,47.0,,0.47,26.79
2014-06-16,62,47.0,,0.47,29.139999999999997
2014-06-17,52,47.0,,0.47,24.439999999999998
2014-06-18,56,47.0,,0.47,26.32
2014-06-19,59,47.0,,0.47,27.729999999999997
2014-06-20,55,47.0,,0.47,25.849999999999998
2014-06-21,39,47.0,,0.47,18.33
2014-06-22,47,47.0,,0.47,22.09
2014-06-23,56,47.0,,0.47,26.32
2014-06-24,66,47.0,,0.47,31.02
2014-06-25,100,47.0,,0.47,47.0
2014-06-26,80,47.0,,0.47,37.599999999999994
2014-06-27,48,47.0,,0.47,22.56
2014-06-28,35,47.0,,0.47,16.45
2014-06-29,41,47.0,,0.47,19.27
2014-06-30,67,47.0,,0.47,31.49
2014-07-01,41,44.0,False,0.44,18.04
2014-07-02,34,44.0,,0.44,14.96
2014-07-03,43,44.0,,0.44,18.92
2014-07-04,35,44.0,,0.44,15.4
2014-07-05,34,44.0,,0.44,14.96
2014-07-06,42,44.0,,0.44,18.48
2014-07-07,42,44.0,,0.44,18.48
2014-07-08,48,44.0,,0.44,21.12
2014-07-09,51,44.0,,0.44,22.44
2014-07-10,46,44.0,,0.44,20.24
2014-07-11,42,44.0,,0.44,18.48
2014-07-12,40,44.0,,0.44,17.6
2014-07-13,38,44.0,,0.44,16.72
2014-07-14,42,44.0,,0.44,18.48
2014-07-15,46,44.0,,0.44,20.24
2014-07-16,44,44.0,,0.44,19.36
2014-07-17,44,44.0,,0.44,19.36
2014-07-18,33,44.0,,0.44,14.52
2014-07-19,45,44.0,,0.44,19.8
2014-07-20,64,44.0,,0.44,28.16
2014-07-21,41,44.0,,0.44,18.04
2014-07-22,38,44.0,,0.44,16.72
2014-07-23,43,44.0,,0.44,18.92
2014-07-24,33,44.0,,0.44,14.52
2014-07-25,41,44.0,,0.44,18.04
2014-07-26,29,44.0,,0.44,12.76
2014-07-27,49,44.0,,0.44,21.56
2014-07-28,52,44.0,,0.44,22.88
2014-07-29,45,44.0,,0.44,19.8
2014-07-30,100,44.0,,0.44,44.0
2014-07-31,44,44.0,,0.44,19.36
2014-08-01,55,39.0,False,0.39,21.45
2014-08-02,41,39.0,,0.39,15.99
2014-08-03,41,39.0,,0.39,15.99
2014-08-04,41,39.0,,0.39,15.99
2014-08-05,44,39.0,,0.39,17.16
2014-08-06,45,39.0,,0.39,17.55
2014-08-07,41,39.0,,0.39,15.99
2014-08-08,38,39.0,,0.39,14.82
2014-08-09,44,39.0,,0.39,17.16
2014-08-10,37,39.0,,0.39,14.43
2014-08-11,43,39.0,,0.39,16.77
2014-08-12,46,39.0,,0.39,17.94
2014-08-13,50,39.0,,0.39,19.5
2014-08-14,49,39.0,,0.39,19.11
2014-08-15,39,39.0,,0.39,15.21
2014-08-16,43,39.0,,0.39,16.77
2014-08-17,44,39.0,,0.39,17.16
2014-08-18,42,39.0,,0.39,16.38
2014-08-19,46,39.0,,0.39,17.94
2014-08-20,52,39.0,,0.39,20.28
2014-08-21,44,39.0,,0.39,17.16
2014-08-22,40,39.0,,0.39,15.600000000000001
2014-08-23,34,39.0,,0.39,13.26
2014-08-24,39,39.0,,0.39,15.21
2014-08-25,51,39.0,,0.39,19.89
2014-08-26,62,39.0,,0.39,24.18
2014-08-27,67,39.0,,0.39,26.130000000000003
2014-08-28,100,39.0,,0.39,39.0
2014-08-29,69,39.0,,0.39,26.91
2014-08-30,35,39.0,,0.39,13.65
2014-08-31,44,39.0,,0.39,17.16
2014-09-01,44,64.0,False,0.64,28.16
2014-09-02,65,64.0,,0.64,41.6
2014-09-03,70,64.0,,0.64,44.800000000000004
2014-09-04,68,64.0,,0.64,43.52
2014-09-05,55,64.0,,0.64,35.2
2014-09-06,44,64.0,,0.64,28.16
2014-09-07,49,64.0,,0.64,31.36
2014-09-08,80,64.0,,0.64,51.2
2014-09-09,69,64.0,,0.64,44.160000000000004
2014-09-10,76,64.0,,0.64,48.64
2014-09-11,70,64.0,,0.64,44.800000000000004
2014-09-12,55,64.0,,0.64,35.2
2014-09-13,34,64.0,,0.64,21.76
2014-09-14,56,64.0,,0.64,35.84
2014-09-15,82,64.0,,0.64,52.480000000000004
2014-09-16,87,64.0,,0.64,55.68
2014-09-17,84,64.0,,0.64,53.76
2014-09-18,88,64.0,,0.64,56.32
2014-09-19,68,64.0,,0.64,43.52
2014-09-20,34,64.0,,0.64,21.76
2014-09-21,49,64.0,,0.64,31.36
2014-09-22,81,64.0,,0.64,51.84
2014-09-23,83,64.0,,0.64,53.120000000000005
2014-09-24,71,64.0,,0.64,45.44
2014-09-25,100,64.0,,0.64,64.0
2014-09-26,77,64.0,,0.64,49.28
2014-09-27,50,64.0,,0.64,32.0
2014-09-28,62,64.0,,0.64,39.68
2014-09-29,81,64.0,,0.64,51.84
2014-09-30,97,64.0,,0.64,62.08
2014-10-01,93,77.0,False,0.77,71.61
2014-10-02,85,77.0,,0.77,65.45
2014-10-03,62,77.0,,0.77,47.74
2014-10-04,41,77.0,,0.77,31.57
2014-10-05,50,77.0,,0.77,38.5
2014-10-06,89,77.0,,0.77,68.53
2014-10-07,80,77.0,,0.77,61.6
2014-10-08,77,77.0,,0.77,59.29
2014-10-09,84,77.0,,0.77,64.68
2014-10-10,69,77.0,,0.77,53.13
2014-10-11,49,77.0,,0.77,37.730000000000004
2014-10-12,48,77.0,,0.77,36.96
2014-10-13,69,77.0,,0.77,53.13
2014-10-14,81,77.0,,0.77,62.370000000000005
2014-10-15,77,77.0,,0.77,59.29
2014-10-16,68,77.0,,0.77,52.36
2014-10-17,70,77.0,,0.77,53.9
2014-10-18,49,77.0,,0.77,37.730000000000004
2014-10-19,57,77.0,,0.77,43.89
2014-10-20,80,77.0,,0.77,61.6
2014-10-21,74,77.0,,0.77,56.980000000000004
2014-10-22,76,77.0,,0.77,58.52
2014-10-23,78,77.0,,0.77,60.06
2014-10-24,56,77.0,,0.77,43.120000000000005
2014-10-25,34,77.0,,0.77,26.18
2014-10-26,48,77.0,,0.77,36.96
2014-10-27,86,77.0,,0.77,66.22
2014-10-28,77,77.0,,0.77,59.29
2014-10-29,82,77.0,,0.77,63.14
2014-10-30,100,77.0,,0.77,77.0
2014-10-31,74,77.0,,0.77,56.980000000000004
2014-11-01,55,68.0,False,0.68,37.400000000000006
2014-11-02,74,68.0,,0.68,50.32
2014-11-03,99,68.0,,0.68,67.32000000000001
2014-11-04,99,68.0,,0.68,67.32000000000001
2014-11-05,97,68.0,,0.68,65.96000000000001
2014-11-06,92,68.0,,0.68,62.56
2014-11-07,72,68.0,,0.68,48.96
2014-11-08,45,68.0,,0.68,30.6
2014-11-09,70,68.0,,0.68,47.6
2014-11-10,98,68.0,,0.68,66.64
2014-11-11,92,68.0,,0.68,62.56
2014-11-12,94,68.0,,0.68,63.92
2014-11-13,96,68.0,,0.68,65.28
2014-11-14,82,68.0,,0.68,55.760000000000005
2014-11-15,56,68.0,,0.68,38.080000000000005
2014-11-16,50,68.0,,0.68,34.0
2014-11-17,100,68.0,,0.68,68.0
2014-11-18,92,68.0,,0.68,62.56
2014-11-19,88,68.0,,0.68,59.84
2014-11-20,92,68.0,,0.68,62.56
2014-11-21,85,68.0,,0.68,57.800000000000004
2014-11-22,45,68.0,,0.68,30.6
2014-11-23,72,68.0,,0.68,48.96
2014-11-24,91,68.0,,0.68,61.88
2014-11-25,95,68.0,,0.68,64.60000000000001
2014-11-26,55,68.0,,0.68,37.400000000000006
2014-11-27,38,68.0,,0.68,25.840000000000003
2014-11-28,48,68.0,,0.68,32.64
2014-11-29,51,68.0,,0.68,34.68
2014-11-30,63,68.0,,0.68,42.84
2014-12-01,73,60.0,False,0.6,43.8
2014-12-02,78,60.0,,0.6,46.8
2014-12-03,75,60.0,,0.6,45.0
2014-12-04,75,60.0,,0.6,45.0
2014-12-05,82,60.0,,0.6,49.199999999999996
2014-12-06,58,60.0,,0.6,34.8
2014-12-07,61,60.0,,0.6,36.6
2014-12-08,100,60.0,,0.6,60.0
2014-12-09,82,60.0,,0.6,49.199999999999996
2014-12-10,82,60.0,,0.6,49.199999999999996
2014-12-11,85,60.0,,0.6,51.0
2014-12-12,64,60.0,,0.6,38.4
2014-12-13,45,60.0,,0.6,27.0
2014-12-14,40,60.0,,0.6,24.0
2014-12-15,63,60.0,,0.6,37.8
2014-12-16,65,60.0,,0.6,39.0
2014-12-17,66,60.0,,0.6,39.6
2014-12-18,71,60.0,,0.6,42.6
2014-12-19,55,60.0,,0.6,33.0
2014-12-20,33,60.0,,0.6,19.8
2014-12-21,32,60.0,,0.6,19.2
2014-12-22,36,60.0,,0.6,21.599999999999998
2014-12-23,59,60.0,,0.6,35.4
2014-12-24,36,60.0,,0.6,21.599999999999998
2014-12-25,25,60.0,,0.6,15.0
2014-12-26,29,60.0,,0.6,17.4
2014-12-27,35,60.0,,0.6,21.0
2014-12-28,31,60.0,,0.6,18.599999999999998
2014-12-29,32,60.0,,0.6,19.2
2014-12-30,33,60.0,,0.6,19.8
2014-12-31,31,60.0,,0.6,18.599999999999998
2015-01-01,28,59.0,False,0.59,16.52
2015-01-02,28,59.0,,0.59,16.52
2015-01-03,26,59.0,,0.59,15.34
2015-01-04,42,59.0,,0.59,24.779999999999998
2015-01-05,47,59.0,,0.59,27.729999999999997
2015-01-06,55,59.0,,0.59,32.449999999999996
2015-01-07,46,59.0,,0.59,27.139999999999997
2015-01-08,59,59.0,,0.59,34.809999999999995
2015-01-09,61,59.0,,0.59,35.989999999999995
2015-01-10,32,59.0,,0.59,18.88
2015-01-11,40,59.0,,0.59,23.599999999999998
2015-01-12,54,59.0,,0.59,31.86
2015-01-13,62,59.0,,0.59,36.58
2015-01-14,65,59.0,,0.59,38.35
2015-01-15,60,59.0,,0.59,35.4
2015-01-16,67,59.0,,0.59,39.53
2015-01-17,38,59.0,,0.59,22.419999999999998
2015-01-18,45,59.0,,0.59,26.549999999999997
2015-01-19,55,59.0,,0.59,32.449999999999996
2015-01-20,82,59.0,,0.59,48.379999999999995
2015-01-21,92,59.0,,0.59,54.279999999999994
2015-01-22,90,59.0,,0.59,53.099999999999994
2015-01-23,88,59.0,,0.59,51.919999999999995
2015-01-24,51,59.0,,0.59,30.09
2015-01-25,61,59.0,,0.59,35.989999999999995
2015-01-26,84,59.0,,0.59,49.559999999999995
2015-01-27,78,59.0,,0.59,46.019999999999996
2015-01-28,90,59.0,,0.59,53.099999999999994
2015-01-29,100,59.0,,0.59,59.0
2015-01-30,88,59.0,,0.59,51.919999999999995
2015-01-31,65,59.0,,0.59,38.35
2015-02-01,45,77.0,False,0.77,34.65
2015-02-02,70,77.0,,0.77,53.9
2015-02-03,84,77.0,,0.77,64.68
2015-02-04,74,77.0,,0.77,56.980000000000004
2015-02-05,92,77.0,,0.77,70.84
2015-02-06,70,77.0,,0.77,53.9
2015-02-07,51,77.0,,0.77,39.27
2015-02-08,39,77.0,,0.77,30.03
2015-02-09,79,77.0,,0.77,60.83
2015-02-10,87,77.0,,0.77,66.99
2015-02-11,76,77.0,,0.77,58.52
2015-02-12,86,77.0,,0.77,66.22
2015-02-13,69,77.0,,0.77,53.13
2015-02-14,46,77.0,,0.77,35.42
2015-02-15,44,77.0,,0.77,33.88
2015-02-16,69,77.0,,0.77,53.13
2015-02-17,81,77.0,,0.77,62.370000000000005
2015-02-18,90,77.0,,0.77,69.3
2015-02-19,76,77.0,,0.77,58.52
2015-02-20,62,77.0,,0.77,47.74
2015-02-21,44,77.0,,0.77,33.88
2015-02-22,63,77.0,,0.77,48.51
2015-02-23,80,77.0,,0.77,61.6
2015-02-24,100,77.0,,0.77,77.0
2015-02-25,72,77.0,,0.77,55.44
2015-02-26,88,77.0,,0.77,67.76
2015-02-27,77,77.0,,0.77,59.29
2015-02-28,42,77.0,,0.77,32.34
2015-03-01,68,70.0,False,0.7,47.599999999999994
2015-03-02,100,70.0,,0.7,70.0
2015-03-03,85,70.0,,0.7,59.49999999999999
2015-03-04,80,70.0,,0.7,56.0
2015-03-05,71,70.0,,0.7,49.699999999999996
2015-03-06,72,70.0,,0.7,50.4
2015-03-07,44,70.0,,0.7,30.799999999999997
2015-03-08,60,70.0,,0.7,42.0
2015-03-09,79,70.0,,0.7,55.3
2015-03-10,90,70.0,,0.7,62.99999999999999
2015-03-11,72,70.0,,0.7,50.4
2015-03-12,88,70.0,,0.7,61.599999999999994
2015-03-13,66,70.0,,0.7,46.199999999999996
2015-03-14,49,70.0,,0.7,34.3
2015-03-15,55,70.0,,0.7,38.5
2015-03-16,63,70.0,,0.7,44.099999999999994
2015-03-17,77,70.0,,0.7,53.9
2015-03-18,72,70.0,,0.7,50.4
2015-03-19,78,70.0,,0.7,54.599999999999994
2015-03-20,63,70.0,,0.7,44.099999999999994
2015-03-21,43,70.0,,0.7,30.099999999999998
2015-03-22,50,70.0,,0.7,35.0
2015-03-23,79,70.0,,0.7,55.3
2015-03-24,72,70.0,,0.7,50.4
2015-03-25,86,70.0,,0.7,60.199999999999996
2015-03-26,78,70.0,,0.7,54.599999999999994
2015-03-27,73,70.0,,0.7,51.099999999999994
2015-03-28,43,70.0,,0.7,30.099999999999998
2015-03-29,46,70.0,,0.7,32.199999999999996
2015-03-30,76,70.0,,0.7,53.199999999999996
2015-03-31,82,70.0,,0.7,57.4
2015-04-01,67,73.0,False,0.73,48.91
2015-04-02,55,73.0,,0.73,40.15
2015-04-03,52,73.0,,0.73,37.96
2015-04-04,35,73.0,,0.73,25.55
2015-04-05,46,73.0,,0.73,33.58
2015-04-06,60,73.0,,0.73,43.8
2015-04-07,63,73.0,,0.73,45.99
2015-04-08,78,73.0,,0.73,56.94
2015-04-09,61,73.0,,0.73,44.53
2015-04-10,65,73.0,,0.73,47.449999999999996
2015-04-11,41,73.0,,0.73,29.93
2015-04-12,51,73.0,,0.73,37.23
2015-04-13,73,73.0,,0.73,53.29
2015-04-14,76,73.0,,0.73,55.48
2015-04-15,66,73.0,,0.73,48.18
2015-04-16,86,73.0,,0.73,62.78
2015-04-17,71,73.0,,0.73,51.83
2015-04-18,33,73.0,,0.73,24.09
2015-04-19,46,73.0,,0.73,33.58
2015-04-20,79,73.0,,0.73,57.67
2015-04-21,75,73.0,,0.73,54.75
2015-04-22,81,73.0,,0.73,59.129999999999995
2015-04-23,73,73.0,,0.73,53.29
2015-04-24,69,73.0,,0.73,50.37
2015-04-25,40,73.0,,0.73,29.2
2015-04-26,50,73.0,,0.73,36.5
2015-04-27,77,73.0,,0.73,56.21
2015-04-28,88,73.0,,0.73,64.24
2015-04-29,100,73.0,,0.73,73.0
2015-04-30,87,73.0,,0.73,63.51
2015-05-01,70,68.0,False,0.68,47.6
2015-05-02,49,68.0,,0.68,33.32
2015-05-03,77,68.0,,0.68,52.36000000000001
2015-05-04,100,68.0,,0.68,68.0
2015-05-05,83,68.0,,0.68,56.440000000000005
2015-05-06,89,68.0,,0.68,60.52
2015-05-07,91,68.0,,0.68,61.88
2015-05-08,80,68.0,,0.68,54.400000000000006
2015-05-09,57,68.0,,0.68,38.760000000000005
2015-05-10,56,68.0,,0.68,38.080000000000005
2015-05-11,80,68.0,,0.68,54.400000000000006
2015-05-12,80,68.0,,0.68,54.400000000000006
2015-05-13,89,68.0,,0.68,60.52
2015-05-14,80,68.0,,0.68,54.400000000000006
2015-05-15,53,68.0,,0.68,36.04
2015-05-16,33,68.0,,0.68,22.44
2015-05-17,39,68.0,,0.68,26.520000000000003
2015-05-18,64,68.0,,0.68,43.52
2015-05-19,81,68.0,,0.68,55.080000000000005
2015-05-20,73,68.0,,0.68,49.64
2015-05-21,68,68.0,,0.68,46.24
2015-05-22,56,68.0,,0.68,38.080000000000005
2015-05-23,29,68.0,,0.68,19.720000000000002
2015-05-24,33,68.0,,0.68,22.44
2015-05-25,48,68.0,,0.68,32.64
2015-05-26,62,68.0,,0.68,42.160000000000004
2015-05-27,60,68.0,,0.68,40.800000000000004
2015-05-28,56,68.0,,0.68,38.080000000000005
2015-05-29,85,68.0,,0.68,57.800000000000004
2015-05-30,55,68.0,,0.68,37.400000000000006
2015-05-31,47,68.0,,0.68,31.96
2015-06-01,90,51.0,False,0.51,45.9
2015-06-02,91,51.0,,0.51,46.410000000000004
2015-06-03,88,51.0,,0.51,44.88
2015-06-04,86,51.0,,0.51,43.86
2015-06-05,72,51.0,,0.51,36.72
2015-06-06,50,51.0,,0.51,25.5
2015-06-07,75,51.0,,0.51,38.25
2015-06-08,87,51.0,,0.51,44.37
2015-06-09,71,51.0,,0.51,36.21
2015-06-10,77,51.0,,0.51,39.27
2015-06-11,79,51.0,,0.51,40.29
2015-06-12,70,51.0,,0.51,35.7
2015-06-13,43,51.0,,0.51,21.93
2015-06-14,80,51.0,,0.51,40.8
2015-06-15,99,51.0,,0.51,50.49
2015-06-16,93,51.0,,0.51,47.43
2015-06-17,89,51.0,,0.51,45.39
2015-06-18,87,51.0,,0.51,44.37
2015-06-19,65,51.0,,0.51,33.15
2015-06-20,58,51.0,,0.51,29.580000000000002
2015-06-21,58,51.0,,0.51,29.580000000000002
2015-06-22,68,51.0,,0.51,34.68
2015-06-23,66,51.0,,0.51,33.660000000000004
2015-06-24,87,51.0,,0.51,44.37
2015-06-25,73,51.0,,0.51,37.230000000000004
2015-06-26,66,51.0,,0.51,33.660000000000004
2015-06-27,91,51.0,,0.51,46.410000000000004
2015-06-28,87,51.0,,0.51,44.37
2015-06-29,95,51.0,,0.51,48.45
2015-06-30,100,51.0,,0.51,51.0
2015-07-01,83,57.0,False,0.57,47.309999999999995
2015-07-02,61,57.0,,0.57,34.769999999999996
2015-07-03,60,57.0,,0.57,34.199999999999996
2015-07-04,57,57.0,,0.57,32.489999999999995
2015-07-05,67,57.0,,0.57,38.19
2015-07-06,100,57.0,,0.57,56.99999999999999
2015-07-07,77,57.0,,0.57,43.88999999999999
2015-07-08,75,57.0,,0.57,42.74999999999999
2015-07-09,59,57.0,,0.57,33.629999999999995
2015-07-10,66,57.0,,0.57,37.62
2015-07-11,54,57.0,,0.57,30.779999999999998
2015-07-12,59,57.0,,0.57,33.629999999999995
2015-07-13,75,57.0,,0.57,42.74999999999999
2015-07-14,73,57.0,,0.57,41.61
2015-07-15,70,57.0,,0.57,39.9
2015-07-16,63,57.0,,0.57,35.91
2015-07-17,66,57.0,,0.57,37.62
2015-07-18,49,57.0,,0.57,27.929999999999996
2015-07-19,60,57.0,,0.57,34.199999999999996
2015-07-20,75,57.0,,0.57,42.74999999999999
2015-07-21,62,57.0,,0.57,35.339999999999996
2015-07-22,59,57.0,,0.57,33.629999999999995
2015-07-23,60,57.0,,0.57,34.199999999999996
2015-07-24,58,57.0,,0.57,33.059999999999995
2015-07-25,45,57.0,,0.57,25.65
2015-07-26,49,57.0,,0.57,27.929999999999996
2015-07-27,54,57.0,,0.57,30.779999999999998
2015-07-28,57,57.0,,0.57,32.489999999999995
2015-07-29,46,57.0,,0.57,26.22
2015-07-30,85,57.0,,0.57,48.449999999999996
2015-07-31,54,57.0,,0.57,30.779999999999998
2015-08-01,48,50.0,False,0.5,24.0
2015-08-02,48,50.0,,0.5,24.0
2015-08-03,51,50.0,,0.5,25.5
2015-08-04,60,50.0,,0.5,30.0
2015-08-05,60,50.0,,0.5,30.0
2015-08-06,54,50.0,,0.5,27.0
2015-08-07,60,50.0,,0.5,30.0
2015-08-08,54,50.0,,0.5,27.0
2015-08-09,60,50.0,,0.5,30.0
2015-08-10,49,50.0,,0.5,24.5
2015-08-11,56,50.0,,0.5,28.0
2015-08-12,54,50.0,,0.5,27.0
2015-08-13,56,50.0,,0.5,28.0
2015-08-14,46,50.0,,0.5,23.0
2015-08-15,47,50.0,,0.5,23.5
2015-08-16,43,50.0,,0.5,21.5
2015-08-17,54,50.0,,0.5,27.0
2015-08-18,58,50.0,,0.5,29.0
2015-08-19,56,50.0,,0.5,28.0
2015-08-20,49,50.0,,0.5,24.5
2015-08-21,53,50.0,,0.5,26.5
2015-08-22,47,50.0,,0.5,23.5
2015-08-23,46,50.0,,0.5,23.0
2015-08-24,56,50.0,,0.5,28.0
2015-08-25,85,50.0,,0.5,42.5
2015-08-26,80,50.0,,0.5,40.0
2015-08-27,100,50.0,,0.5,50.0
2015-08-28,65,50.0,,0.5,32.5
2015-08-29,53,50.0,,0.5,26.5
2015-08-30,62,50.0,,0.5,31.0
2015-08-31,73,50.0,,0.5,36.5
2015-09-01,54,75.0,False,0.75,40.5
2015-09-02,58,75.0,,0.75,43.5
2015-09-03,65,75.0,,0.75,48.75
2015-09-04,61,75.0,,0.75,45.75
2015-09-05,28,75.0,,0.75,21.0
2015-09-06,43,75.0,,0.75,32.25
2015-09-07,49,75.0,,0.75,36.75
2015-09-08,74,75.0,,0.75,55.5
2015-09-09,69,75.0,,0.75,51.75
2015-09-10,67,75.0,,0.75,50.25
2015-09-11,65,75.0,,0.75,48.75
2015-09-12,43,75.0,,0.75,32.25
2015-09-13,48,75.0,,0.75,36.0
2015-09-14,64,75.0,,0.75,48.0
2015-09-15,68,75.0,,0.75,51.0
2015-09-16,80,75.0,,0.75,60.0
2015-09-17,81,75.0,,0.75,60.75
2015-09-18,75,75.0,,0.75,56.25
2015-09-19,50,75.0,,0.75,37.5
2015-09-20,56,75.0,,0.75,42.0
2015-09-21,78,75.0,,0.75,58.5
2015-09-22,78,75.0,,0.75,58.5
2015-09-23,82,75.0,,0.75,61.5
2015-09-24,88,75.0,,0.75,66.0
2015-09-25,63,75.0,,0.75,47.25
2015-09-26,47,75.0,,0.75,35.25
2015-09-27,55,75.0,,0.75,41.25
2015-09-28,77,75.0,,0.75,57.75
2015-09-29,82,75.0,,0.75,61.5
2015-09-30,100,75.0,,0.75,75.0
2015-10-01,88,79.0,False,0.79,69.52000000000001
2015-10-02,73,79.0,,0.79,57.67
2015-10-03,52,79.0,,0.79,41.08
2015-10-04,68,79.0,,0.79,53.72
2015-10-05,85,79.0,,0.79,67.15
2015-10-06,91,79.0,,0.79,71.89
2015-10-07,95,79.0,,0.79,75.05
2015-10-08,81,79.0,,0.79,63.99
