date,life insurance_unscaled,life insurance_monthly,isPartial,scale,life insurance
2010-07-06,79,79,False,0.79,62.410000000000004
2010-07-07,86,86,False,0.86,73.96
2010-07-08,71,71,False,0.71,50.41
2010-07-09,80,80,False,0.8,64.0
2010-07-10,41,41,False,0.41,16.81
2010-07-11,32,32,False,0.32,10.24
2010-07-12,79,79,False,0.79,62.410000000000004
2010-07-13,100,100,False,1.0,100.0
2010-07-14,80,80,False,0.8,64.0
2010-07-15,84,84,False,0.84,70.56
2010-07-16,82,82,False,0.82,67.24
2010-07-17,50,50,False,0.5,25.0
2010-07-18,53,53,False,0.53,28.09
2010-07-19,84,84,False,0.84,70.56
2010-07-20,80,80,False,0.8,64.0
2010-07-21,87,87,False,0.87,75.69
2010-07-22,69,69,False,0.69,47.61
2010-07-23,72,72,False,0.72,51.839999999999996
2010-07-24,42,42,False,0.42,17.64
2010-07-25,40,40,False,0.4,16.0
2010-07-26,94,94,False,0.94,88.36
2010-07-27,98,98,False,0.98,96.03999999999999
2010-07-28,94,94,False,0.94,88.36
2010-07-29,76,76,False,0.76,57.76
2010-07-30,71,71,False,0.71,50.41
2010-07-31,37,37,False,0.37,13.69
2010-08-01,43,43,False,0.43,18.49
2010-08-02,98,98,False,0.98,96.03999999999999
2010-08-03,100,100,False,1.0,100.0
2010-08-04,68,68,False,0.68,46.24
2010-08-05,68,68,False,0.68,46.24
2010-08-06,55,55,False,0.55,30.250000000000004
2010-08-07,38,38,False,0.38,14.44
2010-08-08,28,28,False,0.28,7.840000000000001
2010-08-09,82,82,False,0.82,67.24
2010-08-10,76,76,False,0.76,57.76
2010-08-11,72,72,False,0.72,51.839999999999996
2010-08-12,70,70,False,0.7,49.0
2010-08-13,71,71,False,0.71,50.41
2010-08-14,40,40,False,0.4,16.0
2010-08-15,27,27,False,0.27,7.290000000000001
2010-08-16,60,60,False,0.6,36.0
2010-08-17,71,71,False,0.71,50.41
2010-08-18,45,45,False,0.45,20.25
2010-08-19,80,80,False,0.8,64.0
2010-08-20,62,62,False,0.62,38.44
2010-08-21,42,42,False,0.42,17.64
2010-08-22,30,30,False,0.3,9.0
2010-08-23,63,63,False,0.63,39.69
2010-08-24,53,53,False,0.53,28.09
2010-08-25,66,66,False,0.66,43.56
2010-08-26,83,83,False,0.83,68.89
2010-08-27,56,56,False,0.56,31.360000000000003
2010-08-28,32,32,False,0.32,10.24
2010-08-29,21,21,False,0.21,4.41
2010-08-30,76,76,False,0.76,57.76
2010-08-31,80,80,False,0.8,64.0
2010-09-01,80,80,False,0.8,64.0
2010-09-02,76,76,False,0.76,57.76
2010-09-03,62,62,False,0.62,38.44
2010-09-04,54,54,False,0.54,29.160000000000004
2010-09-05,41,41,False,0.41,16.81
2010-09-06,27,27,False,0.27,7.290000000000001
2010-09-07,75,75,False,0.75,56.25
2010-09-08,84,84,False,0.84,70.56
2010-09-09,79,79,False,0.79,62.410000000000004
2010-09-10,69,69,False,0.69,47.61
2010-09-11,43,43,False,0.43,18.49
2010-09-12,33,33,False,0.33,10.89
2010-09-13,100,100,False,1.0,100.0
2010-09-14,80,80,False,0.8,64.0
2010-09-15,72,72,False,0.72,51.839999999999996
2010-09-16,79,79,False,0.79,62.410000000000004
2010-09-17,82,82,False,0.82,67.24
2010-09-18,37,37,False,0.37,13.69
2010-09-19,38,38,False,0.38,14.44
2010-09-20,100,100,False,1.0,100.0
2010-09-21,80,80,False,0.8,64.0
2010-09-22,87,87,False,0.87,75.69
2010-09-23,85,85,False,0.85,72.25
2010-09-24,60,60,False,0.6,36.0
2010-09-25,47,47,False,0.47,22.09
2010-09-26,31,31,False,0.31,9.61
2010-09-27,99,99,False,0.99,98.01
2010-09-28,87,87,False,0.87,75.69
2010-09-29,75,75,False,0.75,56.25
2010-09-30,64,64,False,0.64,40.96
2010-10-01,72,72,False,0.72,51.839999999999996
2010-10-02,37,37,False,0.37,13.69
2010-10-03,47,47,False,0.47,22.09
2010-10-04,87,87,False,0.87,75.69
2010-10-05,97,97,False,0.97,94.09
2010-10-06,85,85,False,0.85,72.25
2010-10-07,92,92,False,0.92,84.64
2010-10-08,64,64,False,0.64,40.96
2010-10-09,43,43,False,0.43,18.49
2010-10-10,39,39,False,0.39,15.21
2010-10-11,83,83,False,0.83,68.89
2010-10-12,85,85,False,0.85,72.25
2010-10-13,92,92,False,0.92,84.64
2010-10-14,88,88,False,0.88,77.44
2010-10-15,75,75,False,0.75,56.25
2010-10-16,44,44,False,0.44,19.36
2010-10-17,50,50,False,0.5,25.0
2010-10-18,81,81,False,0.81,65.61
2010-10-19,87,87,False,0.87,75.69
2010-10-20,81,81,False,0.81,65.61
2010-10-21,94,94,False,0.94,88.36
2010-10-22,81,81,False,0.81,65.61
2010-10-23,35,35,False,0.35,12.25
2010-10-24,32,32,False,0.32,10.24
2010-10-25,88,88,False,0.88,77.44
2010-10-26,100,100,False,1.0,100.0
2010-10-27,82,82,False,0.82,67.24
2010-10-28,84,84,False,0.84,70.56
2010-10-29,65,65,False,0.65,42.25
2010-10-30,38,38,False,0.38,14.44
2010-10-31,35,35,False,0.35,12.25
2010-11-01,88,88,False,0.88,77.44
2010-11-02,79,79,False,0.79,62.410000000000004
2010-11-03,82,82,False,0.82,67.24
2010-11-04,85,85,False,0.85,72.25
2010-11-05,79,79,False,0.79,62.410000000000004
2010-11-06,64,64,False,0.64,40.96
2010-11-07,32,32,False,0.32,10.24
2010-11-08,100,100,False,1.0,100.0
2010-11-09,83,83,False,0.83,68.89
2010-11-10,86,86,False,0.86,73.96
2010-11-11,74,74,False,0.74,54.76
2010-11-12,82,82,False,0.82,67.24
2010-11-13,43,43,False,0.43,18.49
2010-11-14,38,38,False,0.38,14.44
2010-11-15,86,86,False,0.86,73.96
2010-11-16,87,87,False,0.87,75.69
2010-11-17,83,83,False,0.83,68.89
2010-11-18,90,90,False,0.9,81.0
2010-11-19,91,91,False,0.91,82.81
2010-11-20,39,39,False,0.39,15.21
2010-11-21,35,35,False,0.35,12.25
2010-11-22,100,100,False,1.0,100.0
2010-11-23,77,77,False,0.77,59.29
2010-11-24,81,81,False,0.81,65.61
2010-11-25,34,34,False,0.34,11.56
2010-11-26,38,38,False,0.38,14.44
2010-11-27,26,26,False,0.26,6.76
2010-11-28,32,32,False,0.32,10.24
2010-11-29,75,75,False,0.75,56.25
2010-11-30,93,93,False,0.93,86.49000000000001
2010-12-01,84,84,False,0.84,70.56
2010-12-02,88,88,False,0.88,77.44
2010-12-03,90,90,False,0.9,81.0
2010-12-04,38,38,False,0.38,14.44
2010-12-05,34,34,False,0.34,11.56
2010-12-06,88,88,False,0.88,77.44
2010-12-07,77,77,False,0.77,59.29
2010-12-08,100,100,False,1.0,100.0
2010-12-09,89,89,False,0.89,79.21000000000001
2010-12-10,68,68,False,0.68,46.24
2010-12-11,46,46,False,0.46,21.16
2010-12-12,38,38,False,0.38,14.44
2010-12-13,73,73,False,0.73,53.29
2010-12-14,72,72,False,0.72,51.839999999999996
2010-12-15,71,71,False,0.71,50.41
2010-12-16,68,68,False,0.68,46.24
2010-12-17,79,79,False,0.79,62.410000000000004
2010-12-18,36,36,False,0.36,12.959999999999999
2010-12-19,39,39,False,0.39,15.21
2010-12-20,81,81,False,0.81,65.61
2010-12-21,71,71,False,0.71,50.41
2010-12-22,69,69,False,0.69,47.61
2010-12-23,74,74,False,0.74,54.76
2010-12-24,40,40,False,0.4,16.0
2010-12-25,19,19,False,0.19,3.61
2010-12-26,24,24,False,0.24,5.76
2010-12-27,78,78,False,0.78,60.84
2010-12-28,98,98,False,0.98,96.03999999999999
2010-12-29,95,95,False,0.95,90.25
2010-12-30,98,98,False,0.98,96.03999999999999
2010-12-31,54,54,False,0.54,29.160000000000004
2011-01-01,28,28,False,0.28,7.840000000000001
2011-01-02,42,42,False,0.42,17.64
2011-01-03,96,96,False,0.96,92.16
2011-01-04,80,80,False,0.8,64.0
2011-01-05,92,92,False,0.92,84.64
2011-01-06,89,89,False,0.89,79.21000000000001
2011-01-07,82,82,False,0.82,67.24
2011-01-08,45,45,False,0.45,20.25
2011-01-09,55,55,False,0.55,30.250000000000004
2011-01-10,85,85,False,0.85,72.25
2011-01-11,90,90,False,0.9,81.0
2011-01-12,96,96,False,0.96,92.16
2011-01-13,87,87,False,0.87,75.69
2011-01-14,97,97,False,0.97,94.09
2011-01-15,42,42,False,0.42,17.64
2011-01-16,56,56,False,0.56,31.360000000000003
2011-01-17,66,66,False,0.66,43.56
2011-01-18,94,94,False,0.94,88.36
2011-01-19,78,78,False,0.78,60.84
2011-01-20,95,95,False,0.95,90.25
2011-01-21,85,85,False,0.85,72.25
2011-01-22,65,65,False,0.65,42.25
2011-01-23,50,50,False,0.5,25.0
2011-01-24,97,97,False,0.97,94.09
2011-01-25,94,94,False,0.94,88.36
2011-01-26,100,100,False,1.0,100.0
2011-01-27,89,89,False,0.89,79.21000000000001
2011-01-28,82,82,False,0.82,67.24
2011-01-29,45,45,False,0.45,20.25
2011-01-30,53,53,False,0.53,28.09
2011-01-31,87,87,False,0.87,75.69
2011-02-01,81,81,False,0.81,65.61
2011-02-02,77,77,False,0.77,59.29
2011-02-03,75,75,False,0.75,56.25
2011-02-04,81,81,False,0.81,65.61
2011-02-05,46,46,False,0.46,21.16
2011-02-06,46,46,False,0.46,21.16
2011-02-07,75,75,False,0.75,56.25
2011-02-08,73,73,False,0.73,53.29
2011-02-09,92,92,False,0.92,84.64
2011-02-10,84,84,False,0.84,70.56
2011-02-11,77,77,False,0.77,59.29
2011-02-12,39,39,False,0.39,15.21
2011-02-13,53,53,False,0.53,28.09
2011-02-14,77,77,False,0.77,59.29
2011-02-15,82,82,False,0.82,67.24
2011-02-16,81,81,False,0.81,65.61
2011-02-17,77,77,False,0.77,59.29
2011-02-18,63,63,False,0.63,39.69
2011-02-19,49,49,False,0.49,24.009999999999998
2011-02-20,55,55,False,0.55,30.250000000000004
2011-02-21,82,82,False,0.82,67.24
2011-02-22,100,100,False,1.0,100.0
2011-02-23,94,94,False,0.94,88.36
2011-02-24,86,86,False,0.86,73.96
2011-02-25,68,68,False,0.68,46.24
2011-02-26,31,31,False,0.31,9.61
2011-02-27,52,52,False,0.52,27.04
2011-02-28,88,88,False,0.88,77.44
2011-03-01,88,88,False,0.88,77.44
2011-03-02,92,92,False,0.92,84.64
2011-03-03,97,97,False,0.97,94.09
2011-03-04,77,77,False,0.77,59.29
2011-03-05,42,42,False,0.42,17.64
2011-03-06,39,39,False,0.39,15.21
2011-03-07,77,77,False,0.77,59.29
2011-03-08,85,85,False,0.85,72.25
2011-03-09,82,82,False,0.82,67.24
2011-03-10,78,78,False,0.78,60.84
2011-03-11,77,77,False,0.77,59.29
2011-03-12,42,42,False,0.42,17.64
2011-03-13,32,32,False,0.32,10.24
2011-03-14,78,78,False,0.78,60.84
2011-03-15,84,84,False,0.84,70.56
2011-03-16,86,86,False,0.86,73.96
2011-03-17,74,74,False,0.74,54.76
2011-03-18,68,68,False,0.68,46.24
2011-03-19,33,33,False,0.33,10.89
2011-03-20,38,38,False,0.38,14.44
2011-03-21,100,100,False,1.0,100.0
2011-03-22,93,93,False,0.93,86.49000000000001
2011-03-23,79,79,False,0.79,62.410000000000004
2011-03-24,71,71,False,0.71,50.41
2011-03-25,70,70,False,0.7,49.0
2011-03-26,52,52,False,0.52,27.04
2011-03-27,36,36,False,0.36,12.959999999999999
2011-03-28,99,99,False,0.99,98.01
2011-03-29,92,92,False,0.92,84.64
2011-03-30,88,88,False,0.88,77.44
2011-03-31,72,72,False,0.72,51.839999999999996
2011-04-01,73,73,False,0.73,53.29
2011-04-02,54,54,False,0.54,29.160000000000004
2011-04-03,47,47,False,0.47,22.09
2011-04-04,100,100,False,1.0,100.0
2011-04-05,78,78,False,0.78,60.84
2011-04-06,86,86,False,0.86,73.96
2011-04-07,75,75,False,0.75,56.25
2011-04-08,74,74,False,0.74,54.76
2011-04-09,45,45,False,0.45,20.25
2011-04-10,45,45,False,0.45,20.25
2011-04-11,85,85,False,0.85,72.25
2011-04-12,89,89,False,0.89,79.21000000000001
2011-04-13,74,74,False,0.74,54.76
2011-04-14,79,79,False,0.79,62.410000000000004
2011-04-15,75,75,False,0.75,56.25
2011-04-16,56,56,False,0.56,31.360000000000003
2011-04-17,44,44,False,0.44,19.36
2011-04-18,66,66,False,0.66,43.56
2011-04-19,90,90,False,0.9,81.0
2011-04-20,88,88,False,0.88,77.44
2011-04-21,86,86,False,0.86,73.96
2011-04-22,65,65,False,0.65,42.25
2011-04-23,34,34,False,0.34,11.56
2011-04-24,37,37,False,0.37,13.69
2011-04-25,73,73,False,0.73,53.29
2011-04-26,86,86,False,0.86,73.96
2011-04-27,72,72,False,0.72,51.839999999999996
2011-04-28,78,78,False,0.78,60.84
2011-04-29,64,64,False,0.64,40.96
2011-04-30,47,47,False,0.47,22.09
2011-05-01,35,35,False,0.35,12.25
2011-05-02,83,83,False,0.83,68.89
2011-05-03,92,92,False,0.92,84.64
2011-05-04,73,73,False,0.73,53.29
2011-05-05,82,82,False,0.82,67.24
2011-05-06,58,58,False,0.58,33.64
2011-05-07,32,32,False,0.32,10.24
2011-05-08,18,18,False,0.18,3.2399999999999998
2011-05-09,77,77,False,0.77,59.29
2011-05-10,85,85,False,0.85,72.25
2011-05-11,87,87,False,0.87,75.69
2011-05-12,70,70,False,0.7,49.0
2011-05-13,86,86,False,0.86,73.96
2011-05-14,34,34,False,0.34,11.56
2011-05-15,36,36,False,0.36,12.959999999999999
2011-05-16,97,97,False,0.97,94.09
2011-05-17,86,86,False,0.86,73.96
2011-05-18,85,85,False,0.85,72.25
2011-05-19,70,70,False,0.7,49.0
2011-05-20,86,86,False,0.86,73.96
2011-05-21,40,40,False,0.4,16.0
2011-05-22,48,48,False,0.48,23.04
2011-05-23,88,88,False,0.88,77.44
2011-05-24,81,81,False,0.81,65.61
2011-05-25,80,80,False,0.8,64.0
2011-05-26,78,78,False,0.78,60.84
2011-05-27,61,61,False,0.61,37.21
2011-05-28,34,34,False,0.34,11.56
2011-05-29,39,39,False,0.39,15.21
2011-05-30,42,42,False,0.42,17.64
2011-05-31,100,100,False,1.0,100.0
2011-06-01,87,87,False,0.87,75.69
2011-06-02,85,85,False,0.85,72.25
2011-06-03,75,75,False,0.75,56.25
2011-06-04,45,45,False,0.45,20.25
2011-06-05,38,38,False,0.38,14.44
2011-06-06,74,74,False,0.74,54.76
2011-06-07,73,73,False,0.73,53.29
2011-06-08,89,89,False,0.89,79.21000000000001
2011-06-09,70,70,False,0.7,49.0
2011-06-10,76,76,False,0.76,57.76
2011-06-11,29,29,False,0.29,8.41
2011-06-12,37,37,False,0.37,13.69
2011-06-13,80,80,False,0.8,64.0
2011-06-14,89,89,False,0.89,79.21000000000001
2011-06-15,84,84,False,0.84,70.56
2011-06-16,76,76,False,0.76,57.76
2011-06-17,79,79,False,0.79,62.410000000000004
2011-06-18,34,34,False,0.34,11.56
2011-06-19,33,33,False,0.33,10.89
2011-06-20,96,96,False,0.96,92.16
2011-06-21,93,93,False,0.93,86.49000000000001
2011-06-22,76,76,False,0.76,57.76
2011-06-23,72,72,False,0.72,51.839999999999996
2011-06-24,59,59,False,0.59,34.809999999999995
2011-06-25,35,35,False,0.35,12.25
2011-06-26,36,36,False,0.36,12.959999999999999
2011-06-27,82,82,False,0.82,67.24
2011-06-28,100,100,False,1.0,100.0
2011-06-29,85,85,False,0.85,72.25
2011-06-30,72,72,False,0.72,51.839999999999996
2011-07-01,58,58,False,0.58,33.64
2011-07-02,37,37,False,0.37,13.69
2011-07-03,38,38,False,0.38,14.44
2011-07-04,38,38,False,0.38,14.44
2011-07-05,91,91,False,0.91,82.81
2011-07-06,72,72,False,0.72,51.839999999999996
2011-07-07,74,74,False,0.74,54.76
2011-07-08,73,73,False,0.73,53.29
2011-07-09,35,35,False,0.35,12.25
2011-07-10,50,50,False,0.5,25.0
2011-07-11,97,97,False,0.97,94.09
2011-07-12,83,83,False,0.83,68.89
2011-07-13,81,81,False,0.81,65.61
2011-07-14,86,86,False,0.86,73.96
2011-07-15,70,70,False,0.7,49.0
2011-07-16,50,50,False,0.5,25.0
2011-07-17,38,38,False,0.38,14.44
2011-07-18,79,79,False,0.79,62.410000000000004
2011-07-19,85,85,False,0.85,72.25
2011-07-20,90,90,False,0.9,81.0
2011-07-21,79,79,False,0.79,62.410000000000004
2011-07-22,76,76,False,0.76,57.76
2011-07-23,37,37,False,0.37,13.69
2011-07-24,60,60,False,0.6,36.0
2011-07-25,86,86,False,0.86,73.96
2011-07-26,95,95,False,0.95,90.25
2011-07-27,100,100,False,1.0,100.0
2011-07-28,86,86,False,0.86,73.96
2011-07-29,89,89,False,0.89,79.21000000000001
2011-07-30,50,50,False,0.5,25.0
2011-07-31,30,30,False,0.3,9.0
2011-08-01,60,60,False,0.6,36.0
2011-08-02,82,82,False,0.82,67.24
2011-08-03,80,80,False,0.8,64.0
2011-08-04,80,80,False,0.8,64.0
2011-08-05,55,55,False,0.55,30.250000000000004
2011-08-06,57,57,False,0.57,32.489999999999995
2011-08-07,39,39,False,0.39,15.21
2011-08-08,93,93,False,0.93,86.49000000000001
2011-08-09,89,89,False,0.89,79.21000000000001
2011-08-10,85,85,False,0.85,72.25
2011-08-11,70,70,False,0.7,49.0
2011-08-12,89,89,False,0.89,79.21000000000001
2011-08-13,47,47,False,0.47,22.09
2011-08-14,45,45,False,0.45,20.25
2011-08-15,86,86,False,0.86,73.96
2011-08-16,71,71,False,0.71,50.41
2011-08-17,89,89,False,0.89,79.21000000000001
2011-08-18,71,71,False,0.71,50.41
2011-08-19,86,86,False,0.86,73.96
2011-08-20,39,39,False,0.39,15.21
2011-08-21,37,37,False,0.37,13.69
2011-08-22,79,79,False,0.79,62.410000000000004
2011-08-23,78,78,False,0.78,60.84
2011-08-24,94,94,False,0.94,88.36
2011-08-25,92,92,False,0.92,84.64
2011-08-26,73,73,False,0.73,53.29
2011-08-27,37,37,False,0.37,13.69
2011-08-28,40,40,False,0.4,16.0
2011-08-29,100,100,False,1.0,100.0
2011-08-30,88,88,False,0.88,77.44
2011-08-31,72,72,False,0.72,51.839999999999996
2011-09-01,79,79,False,0.79,62.410000000000004
2011-09-02,67,67,False,0.67,44.89
2011-09-03,53,53,False,0.53,28.09
2011-09-04,28,28,False,0.28,7.840000000000001
2011-09-05,44,44,False,0.44,19.36
2011-09-06,82,82,False,0.82,67.24
2011-09-07,93,93,False,0.93,86.49000000000001
2011-09-08,71,71,False,0.71,50.41
2011-09-09,74,74,False,0.74,54.76
2011-09-10,42,42,False,0.42,17.64
2011-09-11,46,46,False,0.46,21.16
2011-09-12,82,82,False,0.82,67.24
2011-09-13,83,83,False,0.83,68.89
2011-09-14,78,78,False,0.78,60.84
2011-09-15,78,78,False,0.78,60.84
2011-09-16,93,93,False,0.93,86.49000000000001
2011-09-17,42,42,False,0.42,17.64
2011-09-18,40,40,False,0.4,16.0
2011-09-19,100,100,False,1.0,100.0
2011-09-20,82,82,False,0.82,67.24
2011-09-21,88,88,False,0.88,77.44
2011-09-22,75,75,False,0.75,56.25
2011-09-23,62,62,False,0.62,38.44
2011-09-24,43,43,False,0.43,18.49
2011-09-25,34,34,False,0.34,11.56
2011-09-26,82,82,False,0.82,67.24
2011-09-27,86,86,False,0.86,73.96
2011-09-28,82,82,False,0.82,67.24
2011-09-29,62,62,False,0.62,38.44
2011-09-30,65,65,False,0.65,42.25
2011-10-01,37,37,False,0.37,13.69
2011-10-02,44,44,False,0.44,19.36
2011-10-03,81,81,False,0.81,65.61
2011-10-04,95,95,False,0.95,90.25
2011-10-05,92,92,False,0.92,84.64
2011-10-06,85,85,False,0.85,72.25
2011-10-07,82,82,False,0.82,67.24
2011-10-08,45,45,False,0.45,20.25
2011-10-09,50,50,False,0.5,25.0
2011-10-10,83,83,False,0.83,68.89
2011-10-11,100,100,False,1.0,100.0
2011-10-12,82,82,False,0.82,67.24
2011-10-13,81,81,False,0.81,65.61
2011-10-14,79,79,False,0.79,62.410000000000004
2011-10-15,50,50,False,0.5,25.0
2011-10-16,40,40,False,0.4,16.0
2011-10-17,96,96,False,0.96,92.16
2011-10-18,95,95,False,0.95,90.25
2011-10-19,98,98,False,0.98,96.03999999999999
2011-10-20,93,93,False,0.93,86.49000000000001
2011-10-21,73,73,False,0.73,53.29
2011-10-22,45,45,False,0.45,20.25
2011-10-23,40,40,False,0.4,16.0
2011-10-24,90,90,False,0.9,81.0
2011-10-25,100,100,False,1.0,100.0
2011-10-26,85,85,False,0.85,72.25
2011-10-27,71,71,False,0.71,50.41
2011-10-28,81,81,False,0.81,65.61
2011-10-29,52,52,False,0.52,27.04
2011-10-30,43,43,False,0.43,18.49
2011-10-31,82,82,False,0.82,67.24
2011-11-01,87,87,False,0.87,75.69
2011-11-02,78,78,False,0.78,60.84
2011-11-03,82,82,False,0.82,67.24
2011-11-04,83,83,False,0.83,68.89
2011-11-05,48,48,False,0.48,23.04
2011-11-06,40,40,False,0.4,16.0
2011-11-07,86,86,False,0.86,73.96
2011-11-08,98,98,False,0.98,96.03999999999999
2011-11-09,90,90,False,0.9,81.0
2011-11-10,78,78,False,0.78,60.84
2011-11-11,80,80,False,0.8,64.0
2011-11-12,35,35,False,0.35,12.25
2011-11-13,40,40,False,0.4,16.0
2011-11-14,87,87,False,0.87,75.69
2011-11-15,81,81,False,0.81,65.61
2011-11-16,100,100,False,1.0,100.0
2011-11-17,83,83,False,0.83,68.89
2011-11-18,78,78,False,0.78,60.84
2011-11-19,39,39,False,0.39,15.21
2011-11-20,44,44,False,0.44,19.36
2011-11-21,78,78,False,0.78,60.84
2011-11-22,71,71,False,0.71,50.41
2011-11-23,59,59,False,0.59,34.809999999999995
2011-11-24,27,27,False,0.27,7.290000000000001
2011-11-25,40,40,False,0.4,16.0
2011-11-26,43,43,False,0.43,18.49
2011-11-27,49,49,False,0.49,24.009999999999998
2011-11-28,85,85,False,0.85,72.25
2011-11-29,90,90,False,0.9,81.0
2011-11-30,75,75,False,0.75,56.25
2011-12-01,91,91,False,0.91,82.81
2011-12-02,78,78,False,0.78,60.84
2011-12-03,45,45,False,0.45,20.25
2011-12-04,33,33,False,0.33,10.89
2011-12-05,89,89,False,0.89,79.21000000000001
2011-12-06,86,86,False,0.86,73.96
2011-12-07,72,72,False,0.72,51.839999999999996
2011-12-08,75,75,False,0.75,56.25
2011-12-09,69,69,False,0.69,47.61
2011-12-10,53,53,False,0.53,28.09
2011-12-11,36,36,False,0.36,12.959999999999999
2011-12-12,73,73,False,0.73,53.29
2011-12-13,97,97,False,0.97,94.09
2011-12-14,100,100,False,1.0,100.0
2011-12-15,76,76,False,0.76,57.76
2011-12-16,69,69,False,0.69,47.61
2011-12-17,38,38,False,0.38,14.44
2011-12-18,31,31,False,0.31,9.61
2011-12-19,69,69,False,0.69,47.61
2011-12-20,92,92,False,0.92,84.64
2011-12-21,71,71,False,0.71,50.41
2011-12-22,70,70,False,0.7,49.0
2011-12-23,48,48,False,0.48,23.04
2011-12-24,31,31,False,0.31,9.61
2011-12-25,24,24,False,0.24,5.76
2011-12-26,56,56,False,0.56,31.360000000000003
2011-12-27,70,70,False,0.7,49.0
2011-12-28,97,97,False,0.97,94.09
2011-12-29,92,92,False,0.92,84.64
2011-12-30,70,70,False,0.7,49.0
2011-12-31,62,62,False,0.62,38.44
2012-01-01,31,31,False,0.31,9.61
2012-01-02,58,58,False,0.58,33.64
2012-01-03,76,76,False,0.76,57.76
2012-01-04,83,83,False,0.83,68.89
2012-01-05,80,80,False,0.8,64.0
2012-01-06,73,73,False,0.73,53.29
2012-01-07,56,56,False,0.56,31.360000000000003
2012-01-08,47,47,False,0.47,22.09
2012-01-09,87,87,False,0.87,75.69
2012-01-10,84,84,False,0.84,70.56
2012-01-11,86,86,False,0.86,73.96
2012-01-12,100,100,False,1.0,100.0
2012-01-13,82,82,False,0.82,67.24
2012-01-14,48,48,False,0.48,23.04
2012-01-15,45,45,False,0.45,20.25
2012-01-16,63,63,False,0.63,39.69
2012-01-17,81,81,False,0.81,65.61
2012-01-18,81,81,False,0.81,65.61
2012-01-19,84,84,False,0.84,70.56
2012-01-20,77,77,False,0.77,59.29
2012-01-21,51,51,False,0.51,26.01
2012-01-22,58,58,False,0.58,33.64
2012-01-23,77,77,False,0.77,59.29
2012-01-24,76,76,False,0.76,57.76
2012-01-25,79,79,False,0.79,62.410000000000004
2012-01-26,89,89,False,0.89,79.21000000000001
2012-01-27,60,60,False,0.6,36.0
2012-01-28,41,41,False,0.41,16.81
2012-01-29,50,50,False,0.5,25.0
2012-01-30,80,80,False,0.8,64.0
2012-01-31,68,68,False,0.68,46.24
2012-02-01,90,90,False,0.9,81.0
2012-02-02,90,90,False,0.9,81.0
2012-02-03,78,78,False,0.78,60.84
2012-02-04,54,54,False,0.54,29.160000000000004
2012-02-05,50,50,False,0.5,25.0
2012-02-06,87,87,False,0.87,75.69
2012-02-07,98,98,False,0.98,96.03999999999999
2012-02-08,84,84,False,0.84,70.56
2012-02-09,89,89,False,0.89,79.21000000000001
2012-02-10,79,79,False,0.79,62.410000000000004
2012-02-11,54,54,False,0.54,29.160000000000004
2012-02-12,54,54,False,0.54,29.160000000000004
2012-02-13,88,88,False,0.88,77.44
2012-02-14,75,75,False,0.75,56.25
2012-02-15,83,83,False,0.83,68.89
2012-02-16,82,82,False,0.82,67.24
2012-02-17,85,85,False,0.85,72.25
2012-02-18,42,42,False,0.42,17.64
2012-02-19,44,44,False,0.44,19.36
2012-02-20,76,76,False,0.76,57.76
2012-02-21,98,98,False,0.98,96.03999999999999
2012-02-22,84,84,False,0.84,70.56
2012-02-23,69,69,False,0.69,47.61
2012-02-24,81,81,False,0.81,65.61
2012-02-25,53,53,False,0.53,28.09
2012-02-26,51,51,False,0.51,26.01
2012-02-27,84,84,False,0.84,70.56
2012-02-28,100,100,False,1.0,100.0
2012-02-29,76,76,False,0.76,57.76
2012-03-01,81,81,False,0.81,65.61
2012-03-02,80,80,False,0.8,64.0
2012-03-03,58,58,False,0.58,33.64
2012-03-04,64,64,False,0.64,40.96
2012-03-05,100,100,False,1.0,100.0
2012-03-06,87,87,False,0.87,75.69
2012-03-07,86,86,False,0.86,73.96
2012-03-08,85,85,False,0.85,72.25
2012-03-09,79,79,False,0.79,62.410000000000004
2012-03-10,44,44,False,0.44,19.36
2012-03-11,43,43,False,0.43,18.49
2012-03-12,87,87,False,0.87,75.69
2012-03-13,79,79,False,0.79,62.410000000000004
