date,DEFAULT_unscaled,DEFAULT_monthly,isPartial,scale,DEFAULT
2017-11-23,41,46.0,,0.46,18.86
2017-11-24,48,46.0,,0.46,22.080000000000002
2017-11-25,44,46.0,,0.46,20.240000000000002
2017-11-26,56,46.0,,0.46,25.76
2017-11-27,83,46.0,,0.46,38.18
2017-11-28,88,46.0,,0.46,40.480000000000004
2017-11-29,91,46.0,,0.46,41.86
2017-11-30,85,46.0,,0.46,39.1
2017-12-01,86,42.0,False,0.42,36.12
2017-12-02,59,42.0,,0.42,24.779999999999998
2017-12-03,51,42.0,,0.42,21.419999999999998
2017-12-04,88,42.0,,0.42,36.96
2017-12-05,87,42.0,,0.42,36.54
2017-12-06,95,42.0,,0.42,39.9
2017-12-07,93,42.0,,0.42,39.059999999999995
2017-12-08,82,42.0,,0.42,34.44
2017-12-09,63,42.0,,0.42,26.459999999999997
2017-12-10,46,42.0,,0.42,19.32
2017-12-11,81,42.0,,0.42,34.019999999999996
2017-12-12,98,42.0,,0.42,41.16
2017-12-13,100,42.0,,0.42,42.0
2017-12-14,92,42.0,,0.42,38.64
2017-12-15,81,42.0,,0.42,34.019999999999996
2017-12-16,57,42.0,,0.42,23.939999999999998
2017-12-17,52,42.0,,0.42,21.84
2017-12-18,84,42.0,,0.42,35.28
2017-12-19,92,42.0,,0.42,38.64
2017-12-20,93,42.0,,0.42,39.059999999999995
2017-12-21,87,42.0,,0.42,36.54
2017-12-22,68,42.0,,0.42,28.56
2017-12-23,50,42.0,,0.42,21.0
2017-12-24,45,42.0,,0.42,18.9
2017-12-25,56,42.0,,0.42,23.52
2017-12-26,69,42.0,,0.42,28.98
2017-12-27,78,42.0,,0.42,32.76
2017-12-28,76,42.0,,0.42,31.919999999999998
2017-12-29,78,42.0,,0.42,32.76
2017-12-30,54,42.0,,0.42,22.68
2017-12-31,49,42.0,,0.42,20.58
2018-01-01,37,44.0,False,0.44,16.28
2018-01-02,75,44.0,,0.44,33.0
2018-01-03,92,44.0,,0.44,40.48
2018-01-04,71,44.0,,0.44,31.24
2018-01-05,90,44.0,,0.44,39.6
2018-01-06,47,44.0,,0.44,20.68
2018-01-07,52,44.0,,0.44,22.88
2018-01-08,85,44.0,,0.44,37.4
2018-01-09,90,44.0,,0.44,39.6
2018-01-10,100,44.0,,0.44,44.0
2018-01-11,83,44.0,,0.44,36.52
2018-01-12,78,44.0,,0.44,34.32
2018-01-13,56,44.0,,0.44,24.64
2018-01-14,46,44.0,,0.44,20.24
2018-01-15,73,44.0,,0.44,32.12
2018-01-16,81,44.0,,0.44,35.64
2018-01-17,100,44.0,,0.44,44.0
2018-01-18,88,44.0,,0.44,38.72
2018-01-19,94,44.0,,0.44,41.36
2018-01-20,60,44.0,,0.44,26.4
2018-01-21,48,44.0,,0.44,21.12
2018-01-22,87,44.0,,0.44,38.28
2018-01-23,88,44.0,,0.44,38.72
2018-01-24,97,44.0,,0.44,42.68
2018-01-25,97,44.0,,0.44,42.68
2018-01-26,90,44.0,,0.44,39.6
2018-01-27,56,44.0,,0.44,24.64
2018-01-28,55,44.0,,0.44,24.2
2018-01-29,92,44.0,,0.44,40.48
2018-01-30,88,44.0,,0.44,38.72
2018-01-31,87,44.0,,0.44,38.28
2018-02-01,97,46.0,False,0.46,44.620000000000005
2018-02-02,87,46.0,,0.46,40.02
2018-02-03,55,46.0,,0.46,25.3
2018-02-04,48,46.0,,0.46,22.080000000000002
2018-02-05,73,46.0,,0.46,33.58
2018-02-06,82,46.0,,0.46,37.72
2018-02-07,79,46.0,,0.46,36.34
2018-02-08,87,46.0,,0.46,40.02
2018-02-09,83,46.0,,0.46,38.18
2018-02-10,43,46.0,,0.46,19.78
2018-02-11,46,46.0,,0.46,21.16
2018-02-12,84,46.0,,0.46,38.64
2018-02-13,90,46.0,,0.46,41.4
2018-02-14,77,46.0,,0.46,35.42
2018-02-15,89,46.0,,0.46,40.940000000000005
2018-02-16,79,46.0,,0.46,36.34
2018-02-17,45,46.0,,0.46,20.7
2018-02-18,44,46.0,,0.46,20.240000000000002
2018-02-19,57,46.0,,0.46,26.220000000000002
2018-02-20,79,46.0,,0.46,36.34
2018-02-21,89,46.0,,0.46,40.940000000000005
2018-02-22,84,46.0,,0.46,38.64
2018-02-23,77,46.0,,0.46,35.42
2018-02-24,49,46.0,,0.46,22.540000000000003
2018-02-25,51,46.0,,0.46,23.46
2018-02-26,86,46.0,,0.46,39.56
2018-02-27,100,46.0,,0.46,46.0
2018-02-28,91,46.0,,0.46,41.86
2018-03-01,90,45.0,False,0.45,40.5
2018-03-02,89,45.0,,0.45,40.050000000000004
2018-03-03,51,45.0,,0.45,22.95
2018-03-04,56,45.0,,0.45,25.2
2018-03-05,82,45.0,,0.45,36.9
2018-03-06,86,45.0,,0.45,38.7
2018-03-07,90,45.0,,0.45,40.5
2018-03-08,100,45.0,,0.45,45.0
2018-03-09,89,45.0,,0.45,40.050000000000004
2018-03-10,61,45.0,,0.45,27.45
2018-03-11,60,45.0,,0.45,27.0
2018-03-12,88,45.0,,0.45,39.6
2018-03-13,84,45.0,,0.45,37.800000000000004
2018-03-14,87,45.0,,0.45,39.15
2018-03-15,91,45.0,,0.45,40.95
2018-03-16,88,45.0,,0.45,39.6
2018-03-17,52,45.0,,0.45,23.400000000000002
2018-03-18,56,45.0,,0.45,25.2
2018-03-19,93,45.0,,0.45,41.85
2018-03-20,91,45.0,,0.45,40.95
2018-03-21,96,45.0,,0.45,43.2
2018-03-22,92,45.0,,0.45,41.4
2018-03-23,85,45.0,,0.45,38.25
2018-03-24,52,45.0,,0.45,23.400000000000002
2018-03-25,56,45.0,,0.45,25.2
2018-03-26,84,45.0,,0.45,37.800000000000004
2018-03-27,95,45.0,,0.45,42.75
2018-03-28,92,45.0,,0.45,41.4
2018-03-29,86,45.0,,0.45,38.7
2018-03-30,78,45.0,,0.45,35.1
2018-03-31,57,45.0,,0.45,25.650000000000002
2018-04-01,42,46.0,False,0.46,19.32
2018-04-02,93,46.0,,0.46,42.78
2018-04-03,90,46.0,,0.46,41.4
2018-04-04,89,46.0,,0.46,40.940000000000005
2018-04-05,88,46.0,,0.46,40.480000000000004
2018-04-06,74,46.0,,0.46,34.04
2018-04-07,49,46.0,,0.46,22.540000000000003
2018-04-08,55,46.0,,0.46,25.3
2018-04-09,90,46.0,,0.46,41.4
2018-04-10,80,46.0,,0.46,36.800000000000004
2018-04-11,83,46.0,,0.46,38.18
2018-04-12,100,46.0,,0.46,46.0
2018-04-13,72,46.0,,0.46,33.120000000000005
2018-04-14,46,46.0,,0.46,21.16
2018-04-15,58,46.0,,0.46,26.68
2018-04-16,77,46.0,,0.46,35.42
2018-04-17,86,46.0,,0.46,39.56
2018-04-18,98,46.0,,0.46,45.080000000000005
2018-04-19,91,46.0,,0.46,41.86
2018-04-20,74,46.0,,0.46,34.04
2018-04-21,54,46.0,,0.46,24.84
2018-04-22,38,46.0,,0.46,17.48
2018-04-23,87,46.0,,0.46,40.02
2018-04-24,87,46.0,,0.46,40.02
2018-04-25,92,46.0,,0.46,42.32
2018-04-26,81,46.0,,0.46,37.260000000000005
2018-04-27,72,46.0,,0.46,33.120000000000005
2018-04-28,42,46.0,,0.46,19.32
2018-04-29,42,46.0,,0.46,19.32
2018-04-30,85,46.0,,0.46,39.1
2018-05-01,83,45.0,False,0.45,37.35
2018-05-02,85,45.0,,0.45,38.25
2018-05-03,83,45.0,,0.45,37.35
2018-05-04,82,45.0,,0.45,36.9
2018-05-05,51,45.0,,0.45,22.95
2018-05-06,45,45.0,,0.45,20.25
2018-05-07,82,45.0,,0.45,36.9
2018-05-08,93,45.0,,0.45,41.85
2018-05-09,96,45.0,,0.45,43.2
2018-05-10,90,45.0,,0.45,40.5
2018-05-11,91,45.0,,0.45,40.95
2018-05-12,50,45.0,,0.45,22.5
2018-05-13,52,45.0,,0.45,23.400000000000002
2018-05-14,80,45.0,,0.45,36.0
2018-05-15,96,45.0,,0.45,43.2
2018-05-16,89,45.0,,0.45,40.050000000000004
2018-05-17,96,45.0,,0.45,43.2
2018-05-18,81,45.0,,0.45,36.45
2018-05-19,47,45.0,,0.45,21.150000000000002
2018-05-20,50,45.0,,0.45,22.5
2018-05-21,84,45.0,,0.45,37.800000000000004
2018-05-22,84,45.0,,0.45,37.800000000000004
2018-05-23,100,45.0,,0.45,45.0
2018-05-24,98,45.0,,0.45,44.1
2018-05-25,76,45.0,,0.45,34.2
2018-05-26,44,45.0,,0.45,19.8
2018-05-27,43,45.0,,0.45,19.35
2018-05-28,47,45.0,,0.45,21.150000000000002
2018-05-29,86,45.0,,0.45,38.7
2018-05-30,92,45.0,,0.45,41.4
2018-05-31,91,45.0,,0.45,40.95
2018-06-01,96,44.0,False,0.44,42.24
2018-06-02,46,44.0,,0.44,20.24
2018-06-03,50,44.0,,0.44,22.0
2018-06-04,93,44.0,,0.44,40.92
2018-06-05,99,44.0,,0.44,43.56
2018-06-06,100,44.0,,0.44,44.0
2018-06-07,94,44.0,,0.44,41.36
2018-06-08,84,44.0,,0.44,36.96
2018-06-09,45,44.0,,0.44,19.8
2018-06-10,44,44.0,,0.44,19.36
2018-06-11,78,44.0,,0.44,34.32
2018-06-12,94,44.0,,0.44,41.36
2018-06-13,94,44.0,,0.44,41.36
2018-06-14,78,44.0,,0.44,34.32
2018-06-15,71,44.0,,0.44,31.24
2018-06-16,41,44.0,,0.44,18.04
2018-06-17,40,44.0,,0.44,17.6
2018-06-18,89,44.0,,0.44,39.160000000000004
2018-06-19,94,44.0,,0.44,41.36
2018-06-20,87,44.0,,0.44,38.28
2018-06-21,89,44.0,,0.44,39.160000000000004
2018-06-22,88,44.0,,0.44,38.72
2018-06-23,40,44.0,,0.44,17.6
2018-06-24,47,44.0,,0.44,20.68
2018-06-25,88,44.0,,0.44,38.72
2018-06-26,92,44.0,,0.44,40.48
2018-06-27,94,44.0,,0.44,41.36
2018-06-28,89,44.0,,0.44,39.160000000000004
2018-06-29,81,44.0,,0.44,35.64
2018-06-30,59,44.0,,0.44,25.96
2018-07-01,46,46.0,False,0.46,21.16
2018-07-02,77,46.0,,0.46,35.42
2018-07-03,81,46.0,,0.46,37.260000000000005
2018-07-04,47,46.0,,0.46,21.62
2018-07-05,79,46.0,,0.46,36.34
2018-07-06,78,46.0,,0.46,35.88
2018-07-07,44,46.0,,0.46,20.240000000000002
2018-07-08,45,46.0,,0.46,20.7
2018-07-09,88,46.0,,0.46,40.480000000000004
2018-07-10,82,46.0,,0.46,37.72
2018-07-11,96,46.0,,0.46,44.160000000000004
2018-07-12,89,46.0,,0.46,40.940000000000005
2018-07-13,80,46.0,,0.46,36.800000000000004
2018-07-14,50,46.0,,0.46,23.0
2018-07-15,43,46.0,,0.46,19.78
2018-07-16,89,46.0,,0.46,40.940000000000005
2018-07-17,96,46.0,,0.46,44.160000000000004
2018-07-18,87,46.0,,0.46,40.02
2018-07-19,90,46.0,,0.46,41.4
2018-07-20,80,46.0,,0.46,36.800000000000004
2018-07-21,44,46.0,,0.46,20.240000000000002
2018-07-22,47,46.0,,0.46,21.62
2018-07-23,90,46.0,,0.46,41.4
2018-07-24,96,46.0,,0.46,44.160000000000004
2018-07-25,93,46.0,,0.46,42.78
2018-07-26,100,46.0,,0.46,46.0
2018-07-27,83,46.0,,0.46,38.18
2018-07-28,49,46.0,,0.46,22.540000000000003
2018-07-29,55,46.0,,0.46,25.3
2018-07-30,88,46.0,,0.46,40.480000000000004
2018-07-31,90,46.0,,0.46,41.4
2018-08-01,97,48.0,False,0.48,46.559999999999995
2018-08-02,86,48.0,,0.48,41.28
2018-08-03,84,48.0,,0.48,40.32
2018-08-04,52,48.0,,0.48,24.96
2018-08-05,51,48.0,,0.48,24.48
2018-08-06,85,48.0,,0.48,40.8
2018-08-07,93,48.0,,0.48,44.64
2018-08-08,94,48.0,,0.48,45.12
2018-08-09,94,48.0,,0.48,45.12
2018-08-10,79,48.0,,0.48,37.92
2018-08-11,56,48.0,,0.48,26.88
2018-08-12,47,48.0,,0.48,22.56
2018-08-13,90,48.0,,0.48,43.199999999999996
2018-08-14,94,48.0,,0.48,45.12
2018-08-15,100,48.0,,0.48,48.0
2018-08-16,89,48.0,,0.48,42.72
2018-08-17,90,48.0,,0.48,43.199999999999996
2018-08-18,50,48.0,,0.48,24.0
2018-08-19,40,48.0,,0.48,19.2
2018-08-20,93,48.0,,0.48,44.64
2018-08-21,97,48.0,,0.48,46.559999999999995
2018-08-22,94,48.0,,0.48,45.12
2018-08-23,93,48.0,,0.48,44.64
2018-08-24,89,48.0,,0.48,42.72
2018-08-25,49,48.0,,0.48,23.52
2018-08-26,51,48.0,,0.48,24.48
2018-08-27,99,48.0,,0.48,47.519999999999996
2018-08-28,92,48.0,,0.48,44.16
2018-08-29,98,48.0,,0.48,47.04
2018-08-30,92,48.0,,0.48,44.16
2018-08-31,84,48.0,,0.48,40.32
2018-09-01,45,48.0,False,0.48,21.599999999999998
2018-09-02,41,48.0,,0.48,19.68
2018-09-03,53,48.0,,0.48,25.439999999999998
2018-09-04,89,48.0,,0.48,42.72
2018-09-05,89,48.0,,0.48,42.72
2018-09-06,96,48.0,,0.48,46.08
2018-09-07,88,48.0,,0.48,42.239999999999995
2018-09-08,49,48.0,,0.48,23.52
2018-09-09,43,48.0,,0.48,20.64
2018-09-10,83,48.0,,0.48,39.839999999999996
2018-09-11,86,48.0,,0.48,41.28
2018-09-12,85,48.0,,0.48,40.8
2018-09-13,90,48.0,,0.48,43.199999999999996
2018-09-14,83,48.0,,0.48,39.839999999999996
2018-09-15,49,48.0,,0.48,23.52
2018-09-16,42,48.0,,0.48,20.16
2018-09-17,87,48.0,,0.48,41.76
2018-09-18,98,48.0,,0.48,47.04
2018-09-19,100,48.0,,0.48,48.0
2018-09-20,99,48.0,,0.48,47.519999999999996
2018-09-21,79,48.0,,0.48,37.92
2018-09-22,43,48.0,,0.48,20.64
2018-09-23,44,48.0,,0.48,21.119999999999997
2018-09-24,93,48.0,,0.48,44.64
2018-09-25,92,48.0,,0.48,44.16
2018-09-26,94,48.0,,0.48,45.12
2018-09-27,92,48.0,,0.48,44.16
2018-09-28,91,48.0,,0.48,43.68
2018-09-29,44,48.0,,0.48,21.119999999999997
2018-09-30,53,48.0,,0.48,25.439999999999998
2018-10-01,89,53.0,False,0.53,47.17
2018-10-02,99,53.0,,0.53,52.470000000000006
2018-10-03,90,53.0,,0.53,47.7
2018-10-04,86,53.0,,0.53,45.580000000000005
2018-10-05,70,53.0,,0.53,37.1
2018-10-06,49,53.0,,0.53,25.970000000000002
2018-10-07,44,53.0,,0.53,23.32
2018-10-08,78,53.0,,0.53,41.34
2018-10-09,88,53.0,,0.53,46.64
2018-10-10,97,53.0,,0.53,51.410000000000004
2018-10-11,88,53.0,,0.53,46.64
2018-10-12,75,53.0,,0.53,39.75
2018-10-13,45,53.0,,0.53,23.85
2018-10-14,42,53.0,,0.53,22.26
2018-10-15,84,53.0,,0.53,44.52
2018-10-16,90,53.0,,0.53,47.7
2018-10-17,89,53.0,,0.53,47.17
2018-10-18,98,53.0,,0.53,51.940000000000005
2018-10-19,100,53.0,,0.53,53.0
2018-10-20,49,53.0,,0.53,25.970000000000002
2018-10-21,41,53.0,,0.53,21.73
2018-10-22,84,53.0,,0.53,44.52
2018-10-23,88,53.0,,0.53,46.64
2018-10-24,90,53.0,,0.53,47.7
2018-10-25,94,53.0,,0.53,49.82
2018-10-26,87,53.0,,0.53,46.11
2018-10-27,42,53.0,,0.53,22.26
2018-10-28,52,53.0,,0.53,27.560000000000002
2018-10-29,87,53.0,,0.53,46.11
2018-10-30,95,53.0,,0.53,50.35
2018-10-31,100,53.0,,0.53,53.0
2018-11-01,81,50.0,False,0.5,40.5
2018-11-02,77,50.0,,0.5,38.5
2018-11-03,45,50.0,,0.5,22.5
2018-11-04,39,50.0,,0.5,19.5
2018-11-05,80,50.0,,0.5,40.0
2018-11-06,82,50.0,,0.5,41.0
2018-11-07,78,50.0,,0.5,39.0
2018-11-08,74,50.0,,0.5,37.0
2018-11-09,85,50.0,,0.5,42.5
2018-11-10,52,50.0,,0.5,26.0
2018-11-11,48,50.0,,0.5,24.0
2018-11-12,70,50.0,,0.5,35.0
2018-11-13,86,50.0,,0.5,43.0
2018-11-14,90,50.0,,0.5,45.0
2018-11-15,77,50.0,,0.5,38.5
2018-11-16,68,50.0,,0.5,34.0
2018-11-17,51,50.0,,0.5,25.5
2018-11-18,41,50.0,,0.5,20.5
2018-11-19,73,50.0,,0.5,36.5
2018-11-20,76,50.0,,0.5,38.0
2018-11-21,71,50.0,,0.5,35.5
2018-11-22,39,50.0,,0.5,19.5
2018-11-23,45,50.0,,0.5,22.5
2018-11-24,43,50.0,,0.5,21.5
2018-11-25,43,50.0,,0.5,21.5
2018-11-26,74,50.0,,0.5,37.0
2018-11-27,84,50.0,,0.5,42.0
2018-11-28,100,50.0,,0.5,50.0
2018-11-29,85,50.0,,0.5,42.5
2018-11-30,87,50.0,,0.5,43.5
2018-12-01,53,45.0,False,0.45,23.85
2018-12-02,49,45.0,,0.45,22.05
2018-12-03,84,45.0,,0.45,37.800000000000004
2018-12-04,83,45.0,,0.45,37.35
2018-12-05,94,45.0,,0.45,42.300000000000004
2018-12-06,100,45.0,,0.45,45.0
2018-12-07,84,45.0,,0.45,37.800000000000004
2018-12-08,45,45.0,,0.45,20.25
2018-12-09,42,45.0,,0.45,18.900000000000002
2018-12-10,93,45.0,,0.45,41.85
2018-12-11,91,45.0,,0.45,40.95
2018-12-12,80,45.0,,0.45,36.0
2018-12-13,91,45.0,,0.45,40.95
2018-12-14,85,45.0,,0.45,38.25
2018-12-15,50,45.0,,0.45,22.5
2018-12-16,42,45.0,,0.45,18.900000000000002
2018-12-17,82,45.0,,0.45,36.9
2018-12-18,86,45.0,,0.45,38.7
2018-12-19,99,45.0,,0.45,44.550000000000004
2018-12-20,84,45.0,,0.45,37.800000000000004
2018-12-21,79,45.0,,0.45,35.550000000000004
2018-12-22,37,45.0,,0.45,16.650000000000002
2018-12-23,43,45.0,,0.45,19.35
2018-12-24,49,45.0,,0.45,22.05
2018-12-25,47,45.0,,0.45,21.150000000000002
2018-12-26,60,45.0,,0.45,27.0
2018-12-27,73,45.0,,0.45,32.85
2018-12-28,66,45.0,,0.45,29.7
2018-12-29,45,45.0,,0.45,20.25
2018-12-30,42,45.0,,0.45,18.900000000000002
2018-12-31,57,45.0,,0.45,25.650000000000002
2019-01-01,43,51.0,False,0.51,21.93
2019-01-02,74,51.0,,0.51,37.74
2019-01-03,81,51.0,,0.51,41.31
2019-01-04,81,51.0,,0.51,41.31
2019-01-05,52,51.0,,0.51,26.52
2019-01-06,48,51.0,,0.51,24.48
2019-01-07,83,51.0,,0.51,42.33
2019-01-08,90,51.0,,0.51,45.9
2019-01-09,95,51.0,,0.51,48.45
2019-01-10,80,51.0,,0.51,40.8
2019-01-11,88,51.0,,0.51,44.88
2019-01-12,51,51.0,,0.51,26.01
2019-01-13,45,51.0,,0.51,22.95
2019-01-14,96,51.0,,0.51,48.96
2019-01-15,98,51.0,,0.51,49.980000000000004
2019-01-16,100,51.0,,0.51,51.0
2019-01-17,86,51.0,,0.51,43.86
2019-01-18,83,51.0,,0.51,42.33
2019-01-19,48,51.0,,0.51,24.48
2019-01-20,43,51.0,,0.51,21.93
2019-01-21,62,51.0,,0.51,31.62
2019-01-22,82,51.0,,0.51,41.82
2019-01-23,96,51.0,,0.51,48.96
2019-01-24,96,51.0,,0.51,48.96
2019-01-25,92,51.0,,0.51,46.92
2019-01-26,49,51.0,,0.51,24.990000000000002
2019-01-27,48,51.0,,0.51,24.48
2019-01-28,82,51.0,,0.51,41.82
2019-01-29,87,51.0,,0.51,44.37
2019-01-30,91,51.0,,0.51,46.410000000000004
2019-01-31,97,51.0,,0.51,49.47
2019-02-01,82,49.0,False,0.49,40.18
2019-02-02,48,49.0,,0.49,23.52
2019-02-03,53,49.0,,0.49,25.97
2019-02-04,80,49.0,,0.49,39.2
2019-02-05,90,49.0,,0.49,44.1
2019-02-06,87,49.0,,0.49,42.63
2019-02-07,87,49.0,,0.49,42.63
2019-02-08,87,49.0,,0.49,42.63
2019-02-09,51,49.0,,0.49,24.99
2019-02-10,44,49.0,,0.49,21.56
2019-02-11,83,49.0,,0.49,40.67
2019-02-12,81,49.0,,0.49,39.69
2019-02-13,100,49.0,,0.49,49.0
2019-02-14,86,49.0,,0.49,42.14
2019-02-15,98,49.0,,0.49,48.019999999999996
2019-02-16,53,49.0,,0.49,25.97
2019-02-17,53,49.0,,0.49,25.97
2019-02-18,77,49.0,,0.49,37.73
2019-02-19,79,49.0,,0.49,38.71
2019-02-20,87,49.0,,0.49,42.63
2019-02-21,89,49.0,,0.49,43.61
2019-02-22,84,49.0,,0.49,41.16
2019-02-23,54,49.0,,0.49,26.46
2019-02-24,41,49.0,,0.49,20.09
2019-02-25,96,49.0,,0.49,47.04
2019-02-26,91,49.0,,0.49,44.589999999999996
2019-02-27,89,49.0,,0.49,43.61
2019-02-28,88,49.0,,0.49,43.12
2019-03-01,90,49.0,False,0.49,44.1
2019-03-02,49,49.0,,0.49,24.009999999999998
2019-03-03,55,49.0,,0.49,26.95
2019-03-04,80,49.0,,0.49,39.2
2019-03-05,94,49.0,,0.49,46.06
2019-03-06,100,49.0,,0.49,49.0
2019-03-07,95,49.0,,0.49,46.55
2019-03-08,90,49.0,,0.49,44.1
2019-03-09,49,49.0,,0.49,24.009999999999998
2019-03-10,56,49.0,,0.49,27.439999999999998
2019-03-11,86,49.0,,0.49,42.14
2019-03-12,91,49.0,,0.49,44.589999999999996
2019-03-13,99,49.0,,0.49,48.51
2019-03-14,95,49.0,,0.49,46.55
2019-03-15,80,49.0,,0.49,39.2
2019-03-16,44,49.0,,0.49,21.56
2019-03-17,46,49.0,,0.49,22.54
2019-03-18,96,49.0,,0.49,47.04
2019-03-19,94,49.0,,0.49,46.06
2019-03-20,90,49.0,,0.49,44.1
2019-03-21,87,49.0,,0.49,42.63
2019-03-22,84,49.0,,0.49,41.16
2019-03-23,46,49.0,,0.49,22.54
2019-03-24,50,49.0,,0.49,24.5
2019-03-25,91,49.0,,0.49,44.589999999999996
2019-03-26,96,49.0,,0.49,47.04
2019-03-27,92,49.0,,0.49,45.08
2019-03-28,87,49.0,,0.49,42.63
2019-03-29,87,49.0,,0.49,42.63
2019-03-30,39,49.0,,0.49,19.11
2019-03-31,51,49.0,,0.49,24.99
2019-04-01,81,47.0,False,0.47,38.07
2019-04-02,89,47.0,,0.47,41.83
2019-04-03,91,47.0,,0.47,42.769999999999996
2019-04-04,90,47.0,,0.47,42.3
2019-04-05,80,47.0,,0.47,37.599999999999994
2019-04-06,53,47.0,,0.47,24.91
2019-04-07,44,47.0,,0.47,20.68
2019-04-08,78,47.0,,0.47,36.66
2019-04-09,87,47.0,,0.47,40.89
2019-04-10,91,47.0,,0.47,42.769999999999996
2019-04-11,91,47.0,,0.47,42.769999999999996
2019-04-12,77,47.0,,0.47,36.19
2019-04-13,48,47.0,,0.47,22.56
2019-04-14,40,47.0,,0.47,18.799999999999997
2019-04-15,78,47.0,,0.47,36.66
2019-04-16,100,47.0,,0.47,47.0
2019-04-17,84,47.0,,0.47,39.48
2019-04-18,91,47.0,,0.47,42.769999999999996
2019-04-19,79,47.0,,0.47,37.129999999999995
2019-04-20,50,47.0,,0.47,23.5
2019-04-21,49,47.0,,0.47,23.029999999999998
2019-04-22,85,47.0,,0.47,39.949999999999996
2019-04-23,96,47.0,,0.47,45.12
2019-04-24,92,47.0,,0.47,43.239999999999995
2019-04-25,86,47.0,,0.47,40.419999999999995
2019-04-26,81,47.0,,0.47,38.07
2019-04-27,44,47.0,,0.47,20.68
2019-04-28,44,47.0,,0.47,20.68
2019-04-29,83,47.0,,0.47,39.01
2019-04-30,88,47.0,,0.47,41.36
2019-05-01,91,47.0,False,0.47,42.769999999999996
2019-05-02,92,47.0,,0.47,43.239999999999995
2019-05-03,81,47.0,,0.47,38.07
2019-05-04,54,47.0,,0.47,25.38
2019-05-05,50,47.0,,0.47,23.5
2019-05-06,84,47.0,,0.47,39.48
2019-05-07,95,47.0,,0.47,44.65
2019-05-08,100,47.0,,0.47,47.0
2019-05-09,88,47.0,,0.47,41.36
2019-05-10,88,47.0,,0.47,41.36
2019-05-11,44,47.0,,0.47,20.68
2019-05-12,49,47.0,,0.47,23.029999999999998
2019-05-13,81,47.0,,0.47,38.07
2019-05-14,95,47.0,,0.47,44.65
2019-05-15,91,47.0,,0.47,42.769999999999996
2019-05-16,98,47.0,,0.47,46.059999999999995
2019-05-17,85,47.0,,0.47,39.949999999999996
2019-05-18,51,47.0,,0.47,23.97
2019-05-19,50,47.0,,0.47,23.5
2019-05-20,90,47.0,,0.47,42.3
2019-05-21,92,47.0,,0.47,43.239999999999995
2019-05-22,84,47.0,,0.47,39.48
2019-05-23,92,47.0,,0.47,43.239999999999995
2019-05-24,74,47.0,,0.47,34.78
2019-05-25,43,47.0,,0.47,20.209999999999997
2019-05-26,47,47.0,,0.47,22.09
2019-05-27,48,47.0,,0.47,22.56
2019-05-28,78,47.0,,0.47,36.66
2019-05-29,90,47.0,,0.47,42.3
2019-05-30,76,47.0,,0.47,35.72
2019-05-31,89,47.0,,0.47,41.83
2019-06-01,47,46.0,False,0.46,21.62
2019-06-02,44,46.0,,0.46,20.240000000000002
2019-06-03,88,46.0,,0.46,40.480000000000004
2019-06-04,91,46.0,,0.46,41.86
2019-06-05,79,46.0,,0.46,36.34
2019-06-06,76,46.0,,0.46,34.96
2019-06-07,92,46.0,,0.46,42.32
2019-06-08,44,46.0,,0.46,20.240000000000002
2019-06-09,39,46.0,,0.46,17.94
2019-06-10,77,46.0,,0.46,35.42
2019-06-11,90,46.0,,0.46,41.4
2019-06-12,100,46.0,,0.46,46.0
2019-06-13,83,46.0,,0.46,38.18
2019-06-14,72,46.0,,0.46,33.120000000000005
2019-06-15,40,46.0,,0.46,18.400000000000002
2019-06-16,49,46.0,,0.46,22.540000000000003
2019-06-17,83,46.0,,0.46,38.18
2019-06-18,84,46.0,,0.46,38.64
2019-06-19,98,46.0,,0.46,45.080000000000005
2019-06-20,89,46.0,,0.46,40.940000000000005
2019-06-21,74,46.0,,0.46,34.04
2019-06-22,49,46.0,,0.46,22.540000000000003
2019-06-23,45,46.0,,0.46,20.7
2019-06-24,77,46.0,,0.46,35.42
2019-06-25,94,46.0,,0.46,43.24
2019-06-26,94,46.0,,0.46,43.24
2019-06-27,87,46.0,,0.46,40.02
2019-06-28,80,46.0,,0.46,36.800000000000004
2019-06-29,49,46.0,,0.46,22.540000000000003
2019-06-30,39,46.0,,0.46,17.94
2019-07-01,85,43.0,False,0.43,36.55
2019-07-02,85,43.0,,0.43,36.55
2019-07-03,80,43.0,,0.43,34.4
2019-07-04,44,43.0,,0.43,18.919999999999998
2019-07-05,55,43.0,,0.43,23.65
2019-07-06,39,43.0,,0.43,16.77
2019-07-07,45,43.0,,0.43,19.35
2019-07-08,81,43.0,,0.43,34.83
2019-07-09,82,43.0,,0.43,35.26
2019-07-10,100,43.0,,0.43,43.0
2019-07-11,74,43.0,,0.43,31.82
2019-07-12,72,43.0,,0.43,30.96
2019-07-13,48,43.0,,0.43,20.64
2019-07-14,45,43.0,,0.43,19.35
2019-07-15,86,43.0,,0.43,36.98
2019-07-16,91,43.0,,0.43,39.13
2019-07-17,77,43.0,,0.43,33.11
2019-07-18,79,43.0,,0.43,33.97
2019-07-19,80,43.0,,0.43,34.4
2019-07-20,35,43.0,,0.43,15.049999999999999
2019-07-21,48,43.0,,0.43,20.64
2019-07-22,76,43.0,,0.43,32.68
2019-07-23,83,43.0,,0.43,35.69
2019-07-24,74,43.0,,0.43,31.82
