date,UNEMPLOYMENT_unscaled,UNEMPLOYMENT_monthly,isPartial,scale,UNEMPLOYMENT
2006-08-30,77,19.0,,0.19,14.63
2006-08-31,66,19.0,,0.19,12.540000000000001
2006-09-01,61,19.0,False,0.19,11.59
2006-09-02,28,19.0,,0.19,5.32
2006-09-03,60,19.0,,0.19,11.4
2006-09-04,49,19.0,,0.19,9.31
2006-09-05,100,19.0,,0.19,19.0
2006-09-06,65,19.0,,0.19,12.35
2006-09-07,89,19.0,,0.19,16.91
2006-09-08,50,19.0,,0.19,9.5
2006-09-09,37,19.0,,0.19,7.03
2006-09-10,66,19.0,,0.19,12.540000000000001
2006-09-11,83,19.0,,0.19,15.77
2006-09-12,86,19.0,,0.19,16.34
2006-09-13,70,19.0,,0.19,13.3
2006-09-14,73,19.0,,0.19,13.870000000000001
2006-09-15,49,19.0,,0.19,9.31
2006-09-16,33,19.0,,0.19,6.2700000000000005
2006-09-17,50,19.0,,0.19,9.5
2006-09-18,45,19.0,,0.19,8.55
2006-09-19,64,19.0,,0.19,12.16
2006-09-20,67,19.0,,0.19,12.73
2006-09-21,54,19.0,,0.19,10.26
2006-09-22,54,19.0,,0.19,10.26
2006-09-23,37,19.0,,0.19,7.03
2006-09-24,40,19.0,,0.19,7.6
2006-09-25,58,19.0,,0.19,11.02
2006-09-26,58,19.0,,0.19,11.02
2006-09-27,61,19.0,,0.19,11.59
2006-09-28,52,19.0,,0.19,9.88
2006-09-29,52,19.0,,0.19,9.88
2006-09-30,31,19.0,,0.19,5.89
2006-10-01,59,20.0,False,0.2,11.8
2006-10-02,90,20.0,,0.2,18.0
2006-10-03,80,20.0,,0.2,16.0
2006-10-04,66,20.0,,0.2,13.200000000000001
2006-10-05,66,20.0,,0.2,13.200000000000001
2006-10-06,58,20.0,,0.2,11.600000000000001
2006-10-07,26,20.0,,0.2,5.2
2006-10-08,56,20.0,,0.2,11.200000000000001
2006-10-09,77,20.0,,0.2,15.4
2006-10-10,69,20.0,,0.2,13.8
2006-10-11,79,20.0,,0.2,15.8
2006-10-12,71,20.0,,0.2,14.200000000000001
2006-10-13,68,20.0,,0.2,13.600000000000001
2006-10-14,34,20.0,,0.2,6.800000000000001
2006-10-15,76,20.0,,0.2,15.200000000000001
2006-10-16,90,20.0,,0.2,18.0
2006-10-17,87,20.0,,0.2,17.400000000000002
2006-10-18,70,20.0,,0.2,14.0
2006-10-19,76,20.0,,0.2,15.200000000000001
2006-10-20,57,20.0,,0.2,11.4
2006-10-21,34,20.0,,0.2,6.800000000000001
2006-10-22,71,20.0,,0.2,14.200000000000001
2006-10-23,89,20.0,,0.2,17.8
2006-10-24,85,20.0,,0.2,17.0
2006-10-25,62,20.0,,0.2,12.4
2006-10-26,64,20.0,,0.2,12.8
2006-10-27,69,20.0,,0.2,13.8
2006-10-28,25,20.0,,0.2,5.0
2006-10-29,54,20.0,,0.2,10.8
2006-10-30,100,20.0,,0.2,20.0
2006-10-31,82,20.0,,0.2,16.400000000000002
2006-11-01,65,20.0,False,0.2,13.0
2006-11-02,71,20.0,,0.2,14.200000000000001
2006-11-03,59,20.0,,0.2,11.8
2006-11-04,49,20.0,,0.2,9.8
2006-11-05,60,20.0,,0.2,12.0
2006-11-06,100,20.0,,0.2,20.0
2006-11-07,69,20.0,,0.2,13.8
2006-11-08,75,20.0,,0.2,15.0
2006-11-09,67,20.0,,0.2,13.4
2006-11-10,59,20.0,,0.2,11.8
2006-11-11,29,20.0,,0.2,5.800000000000001
2006-11-12,59,20.0,,0.2,11.8
2006-11-13,88,20.0,,0.2,17.6
2006-11-14,80,20.0,,0.2,16.0
2006-11-15,71,20.0,,0.2,14.200000000000001
2006-11-16,66,20.0,,0.2,13.200000000000001
2006-11-17,72,20.0,,0.2,14.4
2006-11-18,46,20.0,,0.2,9.200000000000001
2006-11-19,59,20.0,,0.2,11.8
2006-11-20,100,20.0,,0.2,20.0
2006-11-21,67,20.0,,0.2,13.4
2006-11-22,62,20.0,,0.2,12.4
2006-11-23,28,20.0,,0.2,5.6000000000000005
2006-11-24,43,20.0,,0.2,8.6
2006-11-25,35,20.0,,0.2,7.0
2006-11-26,61,20.0,,0.2,12.200000000000001
2006-11-27,88,20.0,,0.2,17.6
2006-11-28,84,20.0,,0.2,16.8
2006-11-29,82,20.0,,0.2,16.400000000000002
2006-11-30,55,20.0,,0.2,11.0
2006-12-01,45,21.0,False,0.21,9.45
2006-12-02,34,21.0,,0.21,7.14
2006-12-03,53,21.0,,0.21,11.129999999999999
2006-12-04,78,21.0,,0.21,16.38
2006-12-05,55,21.0,,0.21,11.549999999999999
2006-12-06,55,21.0,,0.21,11.549999999999999
2006-12-07,64,21.0,,0.21,13.44
2006-12-08,53,21.0,,0.21,11.129999999999999
2006-12-09,32,21.0,,0.21,6.72
2006-12-10,43,21.0,,0.21,9.03
2006-12-11,83,21.0,,0.21,17.43
2006-12-12,54,21.0,,0.21,11.34
2006-12-13,55,21.0,,0.21,11.549999999999999
2006-12-14,39,21.0,,0.21,8.19
2006-12-15,49,21.0,,0.21,10.29
2006-12-16,38,21.0,,0.21,7.9799999999999995
2006-12-17,42,21.0,,0.21,8.82
2006-12-18,91,21.0,,0.21,19.11
2006-12-19,68,21.0,,0.21,14.28
2006-12-20,66,21.0,,0.21,13.86
2006-12-21,49,21.0,,0.21,10.29
2006-12-22,47,21.0,,0.21,9.87
2006-12-23,23,21.0,,0.21,4.83
2006-12-24,73,21.0,,0.21,15.33
2006-12-25,58,21.0,,0.21,12.18
2006-12-26,100,21.0,,0.21,21.0
2006-12-27,65,21.0,,0.21,13.65
2006-12-28,56,21.0,,0.21,11.76
2006-12-29,55,21.0,,0.21,11.549999999999999
2006-12-30,46,21.0,,0.21,9.66
2006-12-31,51,21.0,,0.21,10.709999999999999
2007-01-01,68,26.0,False,0.26,17.68
2007-01-02,85,26.0,,0.26,22.1
2007-01-03,78,26.0,,0.26,20.28
2007-01-04,79,26.0,,0.26,20.54
2007-01-05,73,26.0,,0.26,18.98
2007-01-06,34,26.0,,0.26,8.84
2007-01-07,52,26.0,,0.26,13.52
2007-01-08,100,26.0,,0.26,26.0
2007-01-09,74,26.0,,0.26,19.240000000000002
2007-01-10,54,26.0,,0.26,14.040000000000001
2007-01-11,56,26.0,,0.26,14.56
2007-01-12,50,26.0,,0.26,13.0
2007-01-13,22,26.0,,0.26,5.720000000000001
2007-01-14,55,26.0,,0.26,14.3
2007-01-15,84,26.0,,0.26,21.84
2007-01-16,89,26.0,,0.26,23.14
2007-01-17,71,26.0,,0.26,18.46
2007-01-18,60,26.0,,0.26,15.600000000000001
2007-01-19,58,26.0,,0.26,15.08
2007-01-20,35,26.0,,0.26,9.1
2007-01-21,75,26.0,,0.26,19.5
2007-01-22,89,26.0,,0.26,23.14
2007-01-23,81,26.0,,0.26,21.060000000000002
2007-01-24,68,26.0,,0.26,17.68
2007-01-25,45,26.0,,0.26,11.700000000000001
2007-01-26,63,26.0,,0.26,16.38
2007-01-27,37,26.0,,0.26,9.620000000000001
2007-01-28,55,26.0,,0.26,14.3
2007-01-29,88,26.0,,0.26,22.880000000000003
2007-01-30,71,26.0,,0.26,18.46
2007-01-31,71,26.0,,0.26,18.46
2007-02-01,66,22.0,False,0.22,14.52
2007-02-02,65,22.0,,0.22,14.3
2007-02-03,48,22.0,,0.22,10.56
2007-02-04,78,22.0,,0.22,17.16
2007-02-05,100,22.0,,0.22,22.0
2007-02-06,89,22.0,,0.22,19.580000000000002
2007-02-07,74,22.0,,0.22,16.28
2007-02-08,62,22.0,,0.22,13.64
2007-02-09,61,22.0,,0.22,13.42
2007-02-10,56,22.0,,0.22,12.32
2007-02-11,65,22.0,,0.22,14.3
2007-02-12,96,22.0,,0.22,21.12
2007-02-13,88,22.0,,0.22,19.36
2007-02-14,58,22.0,,0.22,12.76
2007-02-15,65,22.0,,0.22,14.3
2007-02-16,75,22.0,,0.22,16.5
2007-02-17,42,22.0,,0.22,9.24
2007-02-18,71,22.0,,0.22,15.62
2007-02-19,95,22.0,,0.22,20.9
2007-02-20,87,22.0,,0.22,19.14
2007-02-21,81,22.0,,0.22,17.82
2007-02-22,82,22.0,,0.22,18.04
2007-02-23,58,22.0,,0.22,12.76
2007-02-24,36,22.0,,0.22,7.92
2007-02-25,61,22.0,,0.22,13.42
2007-02-26,98,22.0,,0.22,21.56
2007-02-27,85,22.0,,0.22,18.7
2007-02-28,87,22.0,,0.22,19.14
2007-03-01,64,21.0,False,0.21,13.44
2007-03-02,51,21.0,,0.21,10.709999999999999
2007-03-03,32,21.0,,0.21,6.72
2007-03-04,78,21.0,,0.21,16.38
2007-03-05,94,21.0,,0.21,19.74
2007-03-06,76,21.0,,0.21,15.959999999999999
2007-03-07,61,21.0,,0.21,12.809999999999999
2007-03-08,66,21.0,,0.21,13.86
2007-03-09,60,21.0,,0.21,12.6
2007-03-10,51,21.0,,0.21,10.709999999999999
2007-03-11,66,21.0,,0.21,13.86
2007-03-12,95,21.0,,0.21,19.95
2007-03-13,80,21.0,,0.21,16.8
2007-03-14,71,21.0,,0.21,14.91
2007-03-15,58,21.0,,0.21,12.18
2007-03-16,57,21.0,,0.21,11.969999999999999
2007-03-17,39,21.0,,0.21,8.19
2007-03-18,57,21.0,,0.21,11.969999999999999
2007-03-19,100,21.0,,0.21,21.0
2007-03-20,71,21.0,,0.21,14.91
2007-03-21,55,21.0,,0.21,11.549999999999999
2007-03-22,64,21.0,,0.21,13.44
2007-03-23,60,21.0,,0.21,12.6
2007-03-24,34,21.0,,0.21,7.14
2007-03-25,69,21.0,,0.21,14.49
2007-03-26,86,21.0,,0.21,18.06
2007-03-27,77,21.0,,0.21,16.169999999999998
2007-03-28,62,21.0,,0.21,13.02
2007-03-29,66,21.0,,0.21,13.86
2007-03-30,48,21.0,,0.21,10.08
2007-03-31,32,21.0,,0.21,6.72
2007-04-01,65,22.0,False,0.22,14.3
2007-04-02,96,22.0,,0.22,21.12
2007-04-03,65,22.0,,0.22,14.3
2007-04-04,57,22.0,,0.22,12.540000000000001
2007-04-05,72,22.0,,0.22,15.84
2007-04-06,49,22.0,,0.22,10.78
2007-04-07,34,22.0,,0.22,7.48
2007-04-08,64,22.0,,0.22,14.08
2007-04-09,98,22.0,,0.22,21.56
2007-04-10,66,22.0,,0.22,14.52
2007-04-11,62,22.0,,0.22,13.64
2007-04-12,65,22.0,,0.22,14.3
2007-04-13,61,22.0,,0.22,13.42
2007-04-14,44,22.0,,0.22,9.68
2007-04-15,48,22.0,,0.22,10.56
2007-04-16,92,22.0,,0.22,20.24
2007-04-17,75,22.0,,0.22,16.5
2007-04-18,63,22.0,,0.22,13.86
2007-04-19,70,22.0,,0.22,15.4
2007-04-20,52,22.0,,0.22,11.44
2007-04-21,31,22.0,,0.22,6.82
2007-04-22,67,22.0,,0.22,14.74
2007-04-23,100,22.0,,0.22,22.0
2007-04-24,55,22.0,,0.22,12.1
2007-04-25,64,22.0,,0.22,14.08
2007-04-26,63,22.0,,0.22,13.86
2007-04-27,54,22.0,,0.22,11.88
2007-04-28,41,22.0,,0.22,9.02
2007-04-29,62,22.0,,0.22,13.64
2007-04-30,92,22.0,,0.22,20.24
2007-05-01,86,20.0,False,0.2,17.2
2007-05-02,69,20.0,,0.2,13.8
2007-05-03,50,20.0,,0.2,10.0
2007-05-04,63,20.0,,0.2,12.600000000000001
2007-05-05,30,20.0,,0.2,6.0
2007-05-06,64,20.0,,0.2,12.8
2007-05-07,89,20.0,,0.2,17.8
2007-05-08,76,20.0,,0.2,15.200000000000001
2007-05-09,60,20.0,,0.2,12.0
2007-05-10,60,20.0,,0.2,12.0
2007-05-11,57,20.0,,0.2,11.4
2007-05-12,36,20.0,,0.2,7.2
2007-05-13,62,20.0,,0.2,12.4
2007-05-14,100,20.0,,0.2,20.0
2007-05-15,67,20.0,,0.2,13.4
2007-05-16,72,20.0,,0.2,14.4
2007-05-17,63,20.0,,0.2,12.600000000000001
2007-05-18,51,20.0,,0.2,10.200000000000001
2007-05-19,31,20.0,,0.2,6.2
2007-05-20,57,20.0,,0.2,11.4
2007-05-21,80,20.0,,0.2,16.0
2007-05-22,59,20.0,,0.2,11.8
2007-05-23,68,20.0,,0.2,13.600000000000001
2007-05-24,56,20.0,,0.2,11.200000000000001
2007-05-25,50,20.0,,0.2,10.0
2007-05-26,29,20.0,,0.2,5.800000000000001
2007-05-27,70,20.0,,0.2,14.0
2007-05-28,55,20.0,,0.2,11.0
2007-05-29,90,20.0,,0.2,18.0
2007-05-30,75,20.0,,0.2,15.0
2007-05-31,78,20.0,,0.2,15.600000000000001
2007-06-01,58,21.0,False,0.21,12.18
2007-06-02,43,21.0,,0.21,9.03
2007-06-03,54,21.0,,0.21,11.34
2007-06-04,85,21.0,,0.21,17.849999999999998
2007-06-05,70,21.0,,0.21,14.7
2007-06-06,52,21.0,,0.21,10.92
2007-06-07,48,21.0,,0.21,10.08
2007-06-08,58,21.0,,0.21,12.18
2007-06-09,27,21.0,,0.21,5.67
2007-06-10,54,21.0,,0.21,11.34
2007-06-11,81,21.0,,0.21,17.009999999999998
2007-06-12,50,21.0,,0.21,10.5
2007-06-13,53,21.0,,0.21,11.129999999999999
2007-06-14,66,21.0,,0.21,13.86
2007-06-15,43,21.0,,0.21,9.03
2007-06-16,27,21.0,,0.21,5.67
2007-06-17,65,21.0,,0.21,13.65
2007-06-18,100,21.0,,0.21,21.0
2007-06-19,63,21.0,,0.21,13.229999999999999
2007-06-20,61,21.0,,0.21,12.809999999999999
2007-06-21,58,21.0,,0.21,12.18
2007-06-22,51,21.0,,0.21,10.709999999999999
2007-06-23,17,21.0,,0.21,3.57
2007-06-24,52,21.0,,0.21,10.92
2007-06-25,78,21.0,,0.21,16.38
2007-06-26,68,21.0,,0.21,14.28
2007-06-27,61,21.0,,0.21,12.809999999999999
2007-06-28,49,21.0,,0.21,10.29
2007-06-29,60,21.0,,0.21,12.6
2007-06-30,20,21.0,,0.21,4.2
2007-07-01,67,22.0,False,0.22,14.74
2007-07-02,100,22.0,,0.22,22.0
2007-07-03,58,22.0,,0.22,12.76
2007-07-04,27,22.0,,0.22,5.94
2007-07-05,58,22.0,,0.22,12.76
2007-07-06,53,22.0,,0.22,11.66
2007-07-07,28,22.0,,0.22,6.16
2007-07-08,58,22.0,,0.22,12.76
2007-07-09,85,22.0,,0.22,18.7
2007-07-10,66,22.0,,0.22,14.52
2007-07-11,53,22.0,,0.22,11.66
2007-07-12,53,22.0,,0.22,11.66
2007-07-13,52,22.0,,0.22,11.44
2007-07-14,29,22.0,,0.22,6.38
2007-07-15,52,22.0,,0.22,11.44
2007-07-16,79,22.0,,0.22,17.38
2007-07-17,66,22.0,,0.22,14.52
2007-07-18,60,22.0,,0.22,13.2
2007-07-19,50,22.0,,0.22,11.0
2007-07-20,40,22.0,,0.22,8.8
2007-07-21,28,22.0,,0.22,6.16
2007-07-22,56,22.0,,0.22,12.32
2007-07-23,79,22.0,,0.22,17.38
2007-07-24,73,22.0,,0.22,16.06
2007-07-25,54,22.0,,0.22,11.88
2007-07-26,56,22.0,,0.22,12.32
2007-07-27,48,22.0,,0.22,10.56
2007-07-28,26,22.0,,0.22,5.72
2007-07-29,60,22.0,,0.22,13.2
2007-07-30,88,22.0,,0.22,19.36
2007-07-31,63,22.0,,0.22,13.86
2007-08-01,71,21.0,False,0.21,14.91
2007-08-02,75,21.0,,0.21,15.75
2007-08-03,62,21.0,,0.21,13.02
2007-08-04,37,21.0,,0.21,7.77
2007-08-05,84,21.0,,0.21,17.64
2007-08-06,100,21.0,,0.21,21.0
2007-08-07,80,21.0,,0.21,16.8
2007-08-08,70,21.0,,0.21,14.7
2007-08-09,74,21.0,,0.21,15.54
2007-08-10,56,21.0,,0.21,11.76
2007-08-11,29,21.0,,0.21,6.09
2007-08-12,72,21.0,,0.21,15.12
2007-08-13,99,21.0,,0.21,20.79
2007-08-14,78,21.0,,0.21,16.38
2007-08-15,73,21.0,,0.21,15.33
2007-08-16,73,21.0,,0.21,15.33
2007-08-17,67,21.0,,0.21,14.07
2007-08-18,31,21.0,,0.21,6.51
2007-08-19,79,21.0,,0.21,16.59
2007-08-20,93,21.0,,0.21,19.529999999999998
2007-08-21,81,21.0,,0.21,17.009999999999998
2007-08-22,63,21.0,,0.21,13.229999999999999
2007-08-23,57,21.0,,0.21,11.969999999999999
2007-08-24,65,21.0,,0.21,13.65
2007-08-25,32,21.0,,0.21,6.72
2007-08-26,71,21.0,,0.21,14.91
2007-08-27,95,21.0,,0.21,19.95
2007-08-28,84,21.0,,0.21,17.64
2007-08-29,60,21.0,,0.21,12.6
2007-08-30,65,21.0,,0.21,13.65
2007-08-31,57,21.0,,0.21,11.969999999999999
2007-09-01,27,21.0,False,0.21,5.67
2007-09-02,65,21.0,,0.21,13.65
2007-09-03,57,21.0,,0.21,11.969999999999999
2007-09-04,99,21.0,,0.21,20.79
2007-09-05,87,21.0,,0.21,18.27
2007-09-06,55,21.0,,0.21,11.549999999999999
2007-09-07,62,21.0,,0.21,13.02
2007-09-08,27,21.0,,0.21,5.67
2007-09-09,61,21.0,,0.21,12.809999999999999
2007-09-10,99,21.0,,0.21,20.79
2007-09-11,73,21.0,,0.21,15.33
2007-09-12,72,21.0,,0.21,15.12
2007-09-13,53,21.0,,0.21,11.129999999999999
2007-09-14,56,21.0,,0.21,11.76
2007-09-15,36,21.0,,0.21,7.56
2007-09-16,62,21.0,,0.21,13.02
2007-09-17,100,21.0,,0.21,21.0
2007-09-18,67,21.0,,0.21,14.07
2007-09-19,77,21.0,,0.21,16.169999999999998
2007-09-20,59,21.0,,0.21,12.389999999999999
2007-09-21,53,21.0,,0.21,11.129999999999999
2007-09-22,30,21.0,,0.21,6.3
2007-09-23,69,21.0,,0.21,14.49
2007-09-24,97,21.0,,0.21,20.37
2007-09-25,76,21.0,,0.21,15.959999999999999
2007-09-26,68,21.0,,0.21,14.28
2007-09-27,71,21.0,,0.21,14.91
2007-09-28,55,21.0,,0.21,11.549999999999999
2007-09-29,27,21.0,,0.21,5.67
2007-09-30,67,21.0,,0.21,14.07
2007-10-01,96,23.0,False,0.23,22.080000000000002
2007-10-02,75,23.0,,0.23,17.25
2007-10-03,73,23.0,,0.23,16.79
2007-10-04,69,23.0,,0.23,15.870000000000001
2007-10-05,55,23.0,,0.23,12.65
2007-10-06,23,23.0,,0.23,5.29
2007-10-07,80,23.0,,0.23,18.400000000000002
2007-10-08,83,23.0,,0.23,19.09
2007-10-09,75,23.0,,0.23,17.25
2007-10-10,80,23.0,,0.23,18.400000000000002
2007-10-11,64,23.0,,0.23,14.72
2007-10-12,67,23.0,,0.23,15.41
2007-10-13,37,23.0,,0.23,8.51
2007-10-14,79,23.0,,0.23,18.17
2007-10-15,100,23.0,,0.23,23.0
2007-10-16,74,23.0,,0.23,17.02
2007-10-17,74,23.0,,0.23,17.02
2007-10-18,59,23.0,,0.23,13.57
2007-10-19,60,23.0,,0.23,13.8
2007-10-20,36,23.0,,0.23,8.280000000000001
2007-10-21,67,23.0,,0.23,15.41
2007-10-22,89,23.0,,0.23,20.470000000000002
2007-10-23,61,23.0,,0.23,14.030000000000001
2007-10-24,61,23.0,,0.23,14.030000000000001
2007-10-25,65,23.0,,0.23,14.950000000000001
2007-10-26,56,23.0,,0.23,12.88
2007-10-27,32,23.0,,0.23,7.36
2007-10-28,72,23.0,,0.23,16.560000000000002
2007-10-29,88,23.0,,0.23,20.240000000000002
2007-10-30,70,23.0,,0.23,16.1
2007-10-31,66,23.0,,0.23,15.180000000000001
2007-11-01,71,22.0,False,0.22,15.62
2007-11-02,56,22.0,,0.22,12.32
2007-11-03,34,22.0,,0.22,7.48
2007-11-04,65,22.0,,0.22,14.3
2007-11-05,96,22.0,,0.22,21.12
2007-11-06,76,22.0,,0.22,16.72
2007-11-07,68,22.0,,0.22,14.96
2007-11-08,68,22.0,,0.22,14.96
2007-11-09,60,22.0,,0.22,13.2
2007-11-10,39,22.0,,0.22,8.58
2007-11-11,60,22.0,,0.22,13.2
2007-11-12,91,22.0,,0.22,20.02
2007-11-13,74,22.0,,0.22,16.28
2007-11-14,75,22.0,,0.22,16.5
2007-11-15,74,22.0,,0.22,16.28
2007-11-16,60,22.0,,0.22,13.2
2007-11-17,28,22.0,,0.22,6.16
2007-11-18,68,22.0,,0.22,14.96
2007-11-19,94,22.0,,0.22,20.68
2007-11-20,67,22.0,,0.22,14.74
2007-11-21,72,22.0,,0.22,15.84
2007-11-22,25,22.0,,0.22,5.5
2007-11-23,30,22.0,,0.22,6.6
2007-11-24,39,22.0,,0.22,8.58
2007-11-25,63,22.0,,0.22,13.86
2007-11-26,100,22.0,,0.22,22.0
2007-11-27,74,22.0,,0.22,16.28
2007-11-28,65,22.0,,0.22,14.3
2007-11-29,68,22.0,,0.22,14.96
2007-11-30,70,22.0,,0.22,15.4
2007-12-01,28,25.0,False,0.25,7.0
2007-12-02,68,25.0,,0.25,17.0
2007-12-03,82,25.0,,0.25,20.5
2007-12-04,68,25.0,,0.25,17.0
2007-12-05,68,25.0,,0.25,17.0
2007-12-06,52,25.0,,0.25,13.0
2007-12-07,66,25.0,,0.25,16.5
2007-12-08,28,25.0,,0.25,7.0
2007-12-09,63,25.0,,0.25,15.75
2007-12-10,100,25.0,,0.25,25.0
2007-12-11,62,25.0,,0.25,15.5
2007-12-12,57,25.0,,0.25,14.25
2007-12-13,49,25.0,,0.25,12.25
2007-12-14,46,25.0,,0.25,11.5
2007-12-15,24,25.0,,0.25,6.0
2007-12-16,50,25.0,,0.25,12.5
2007-12-17,89,25.0,,0.25,22.25
2007-12-18,66,25.0,,0.25,16.5
2007-12-19,61,25.0,,0.25,15.25
2007-12-20,48,25.0,,0.25,12.0
2007-12-21,53,25.0,,0.25,13.25
2007-12-22,28,25.0,,0.25,7.0
2007-12-23,76,25.0,,0.25,19.0
2007-12-24,59,25.0,,0.25,14.75
2007-12-25,44,25.0,,0.25,11.0
2007-12-26,86,25.0,,0.25,21.5
2007-12-27,63,25.0,,0.25,15.75
2007-12-28,65,25.0,,0.25,16.25
2007-12-29,38,25.0,,0.25,9.5
2007-12-30,82,25.0,,0.25,20.5
2007-12-31,87,25.0,,0.25,21.75
2008-01-01,61,31.0,False,0.31,18.91
2008-01-02,88,31.0,,0.31,27.28
2008-01-03,80,31.0,,0.31,24.8
2008-01-04,91,31.0,,0.31,28.21
2008-01-05,36,31.0,,0.31,11.16
2008-01-06,82,31.0,,0.31,25.419999999999998
2008-01-07,100,31.0,,0.31,31.0
2008-01-08,85,31.0,,0.31,26.35
2008-01-09,74,31.0,,0.31,22.94
2008-01-10,69,31.0,,0.31,21.39
2008-01-11,63,31.0,,0.31,19.53
2008-01-12,53,31.0,,0.31,16.43
2008-01-13,59,31.0,,0.31,18.29
2008-01-14,90,31.0,,0.31,27.9
2008-01-15,69,31.0,,0.31,21.39
2008-01-16,84,31.0,,0.31,26.04
2008-01-17,77,31.0,,0.31,23.87
2008-01-18,76,31.0,,0.31,23.56
2008-01-19,47,31.0,,0.31,14.57
2008-01-20,72,31.0,,0.31,22.32
2008-01-21,74,31.0,,0.31,22.94
2008-01-22,83,31.0,,0.31,25.73
2008-01-23,71,31.0,,0.31,22.01
2008-01-24,82,31.0,,0.31,25.419999999999998
2008-01-25,69,31.0,,0.31,21.39
2008-01-26,41,31.0,,0.31,12.709999999999999
2008-01-27,71,31.0,,0.31,22.01
2008-01-28,94,31.0,,0.31,29.14
2008-01-29,82,31.0,,0.31,25.419999999999998
2008-01-30,85,31.0,,0.31,26.35
2008-01-31,67,31.0,,0.31,20.77
2008-02-01,79,26.0,False,0.26,20.54
2008-02-02,47,26.0,,0.26,12.22
2008-02-03,80,26.0,,0.26,20.8
2008-02-04,100,26.0,,0.26,26.0
2008-02-05,79,26.0,,0.26,20.54
2008-02-06,60,26.0,,0.26,15.600000000000001
2008-02-07,77,26.0,,0.26,20.02
2008-02-08,58,26.0,,0.26,15.08
2008-02-09,26,26.0,,0.26,6.76
2008-02-10,69,26.0,,0.26,17.94
2008-02-11,97,26.0,,0.26,25.220000000000002
2008-02-12,59,26.0,,0.26,15.34
2008-02-13,63,26.0,,0.26,16.38
2008-02-14,69,26.0,,0.26,17.94
2008-02-15,57,26.0,,0.26,14.82
2008-02-16,30,26.0,,0.26,7.800000000000001
2008-02-17,56,26.0,,0.26,14.56
2008-02-18,93,26.0,,0.26,24.18
2008-02-19,85,26.0,,0.26,22.1
2008-02-20,77,26.0,,0.26,20.02
2008-02-21,65,26.0,,0.26,16.900000000000002
2008-02-22,53,26.0,,0.26,13.780000000000001
2008-02-23,35,26.0,,0.26,9.1
2008-02-24,60,26.0,,0.26,15.600000000000001
2008-02-25,94,26.0,,0.26,24.44
2008-02-26,82,26.0,,0.26,21.32
2008-02-27,74,26.0,,0.26,19.240000000000002
2008-02-28,61,26.0,,0.26,15.860000000000001
2008-02-29,54,26.0,,0.26,14.040000000000001
2008-03-01,33,25.0,False,0.25,8.25
2008-03-02,70,25.0,,0.25,17.5
2008-03-03,100,25.0,,0.25,25.0
2008-03-04,71,25.0,,0.25,17.75
2008-03-05,66,25.0,,0.25,16.5
2008-03-06,49,25.0,,0.25,12.25
2008-03-07,62,25.0,,0.25,15.5
2008-03-08,42,25.0,,0.25,10.5
2008-03-09,67,25.0,,0.25,16.75
2008-03-10,93,25.0,,0.25,23.25
2008-03-11,62,25.0,,0.25,15.5
2008-03-12,51,25.0,,0.25,12.75
2008-03-13,62,25.0,,0.25,15.5
2008-03-14,53,25.0,,0.25,13.25
2008-03-15,41,25.0,,0.25,10.25
2008-03-16,62,25.0,,0.25,15.5
2008-03-17,90,25.0,,0.25,22.5
2008-03-18,69,25.0,,0.25,17.25
2008-03-19,67,25.0,,0.25,16.75
2008-03-20,52,25.0,,0.25,13.0
2008-03-21,46,25.0,,0.25,11.5
2008-03-22,27,25.0,,0.25,6.75
2008-03-23,73,25.0,,0.25,18.25
2008-03-24,87,25.0,,0.25,21.75
2008-03-25,69,25.0,,0.25,17.25
2008-03-26,64,25.0,,0.25,16.0
2008-03-27,57,25.0,,0.25,14.25
2008-03-28,47,25.0,,0.25,11.75
2008-03-29,41,25.0,,0.25,10.25
2008-03-30,78,25.0,,0.25,19.5
2008-03-31,93,25.0,,0.25,23.25
2008-04-01,62,27.0,False,0.27,16.740000000000002
2008-04-02,50,27.0,,0.27,13.5
2008-04-03,51,27.0,,0.27,13.770000000000001
2008-04-04,64,27.0,,0.27,17.28
2008-04-05,38,27.0,,0.27,10.260000000000002
2008-04-06,71,27.0,,0.27,19.17
2008-04-07,95,27.0,,0.27,25.650000000000002
2008-04-08,70,27.0,,0.27,18.900000000000002
2008-04-09,58,27.0,,0.27,15.66
2008-04-10,56,27.0,,0.27,15.120000000000001
2008-04-11,46,27.0,,0.27,12.420000000000002
2008-04-12,35,27.0,,0.27,9.450000000000001
2008-04-13,62,27.0,,0.27,16.740000000000002
2008-04-14,90,27.0,,0.27,24.3
2008-04-15,71,27.0,,0.27,19.17
2008-04-16,54,27.0,,0.27,14.580000000000002
2008-04-17,55,27.0,,0.27,14.850000000000001
2008-04-18,51,27.0,,0.27,13.770000000000001
2008-04-19,32,27.0,,0.27,8.64
2008-04-20,63,27.0,,0.27,17.01
2008-04-21,100,27.0,,0.27,27.0
2008-04-22,66,27.0,,0.27,17.82
2008-04-23,62,27.0,,0.27,16.740000000000002
2008-04-24,56,27.0,,0.27,15.120000000000001
2008-04-25,54,27.0,,0.27,14.580000000000002
2008-04-26,31,27.0,,0.27,8.370000000000001
2008-04-27,59,27.0,,0.27,15.930000000000001
2008-04-28,75,27.0,,0.27,20.25
2008-04-29,63,27.0,,0.27,17.01
2008-04-30,60,27.0,,0.27,16.200000000000003
