date,DEPRESSION_unscaled,DEPRESSION_monthly,isPartial,scale,DEPRESSION
2010-04-24,45,71.0,,0.71,31.95
2010-04-25,69,71.0,,0.71,48.989999999999995
2010-04-26,93,71.0,,0.71,66.03
2010-04-27,89,71.0,,0.71,63.19
2010-04-28,87,71.0,,0.71,61.769999999999996
2010-04-29,80,71.0,,0.71,56.8
2010-04-30,86,71.0,,0.71,61.059999999999995
2010-05-01,65,63.0,False,0.63,40.95
2010-05-02,87,63.0,,0.63,54.81
2010-05-03,94,63.0,,0.63,59.22
2010-05-04,92,63.0,,0.63,57.96
2010-05-05,99,63.0,,0.63,62.37
2010-05-06,97,63.0,,0.63,61.11
2010-05-07,80,63.0,,0.63,50.4
2010-05-08,74,63.0,,0.63,46.62
2010-05-09,70,63.0,,0.63,44.1
2010-05-10,100,63.0,,0.63,63.0
2010-05-11,99,63.0,,0.63,62.37
2010-05-12,92,63.0,,0.63,57.96
2010-05-13,95,63.0,,0.63,59.85
2010-05-14,98,63.0,,0.63,61.74
2010-05-15,53,63.0,,0.63,33.39
2010-05-16,68,63.0,,0.63,42.84
2010-05-17,89,63.0,,0.63,56.07
2010-05-18,100,63.0,,0.63,63.0
2010-05-19,81,63.0,,0.63,51.03
2010-05-20,89,63.0,,0.63,56.07
2010-05-21,86,63.0,,0.63,54.18
2010-05-22,86,63.0,,0.63,54.18
2010-05-23,73,63.0,,0.63,45.99
2010-05-24,76,63.0,,0.63,47.88
2010-05-25,74,63.0,,0.63,46.62
2010-05-26,90,63.0,,0.63,56.7
2010-05-27,67,63.0,,0.63,42.21
2010-05-28,58,63.0,,0.63,36.54
2010-05-29,63,63.0,,0.63,39.69
2010-05-30,57,63.0,,0.63,35.910000000000004
2010-05-31,71,63.0,,0.63,44.73
2010-06-01,93,53.0,False,0.53,49.29
2010-06-02,100,53.0,,0.53,53.0
2010-06-03,86,53.0,,0.53,45.580000000000005
2010-06-04,77,53.0,,0.53,40.81
2010-06-05,65,53.0,,0.53,34.45
2010-06-06,70,53.0,,0.53,37.1
2010-06-07,85,53.0,,0.53,45.050000000000004
2010-06-08,85,53.0,,0.53,45.050000000000004
2010-06-09,93,53.0,,0.53,49.29
2010-06-10,81,53.0,,0.53,42.93
2010-06-11,72,53.0,,0.53,38.160000000000004
2010-06-12,75,53.0,,0.53,39.75
2010-06-13,54,53.0,,0.53,28.62
2010-06-14,74,53.0,,0.53,39.22
2010-06-15,74,53.0,,0.53,39.22
2010-06-16,76,53.0,,0.53,40.28
2010-06-17,76,53.0,,0.53,40.28
2010-06-18,60,53.0,,0.53,31.8
2010-06-19,70,53.0,,0.53,37.1
2010-06-20,79,53.0,,0.53,41.870000000000005
2010-06-21,66,53.0,,0.53,34.980000000000004
2010-06-22,81,53.0,,0.53,42.93
2010-06-23,68,53.0,,0.53,36.04
2010-06-24,65,53.0,,0.53,34.45
2010-06-25,84,53.0,,0.53,44.52
2010-06-26,71,53.0,,0.53,37.63
2010-06-27,86,53.0,,0.53,45.580000000000005
2010-06-28,88,53.0,,0.53,46.64
2010-06-29,91,53.0,,0.53,48.230000000000004
2010-06-30,71,53.0,,0.53,37.63
2010-07-01,65,47.0,False,0.47,30.549999999999997
2010-07-02,63,47.0,,0.47,29.61
2010-07-03,55,47.0,,0.47,25.849999999999998
2010-07-04,88,47.0,,0.47,41.36
2010-07-05,65,47.0,,0.47,30.549999999999997
2010-07-06,100,47.0,,0.47,47.0
2010-07-07,81,47.0,,0.47,38.07
2010-07-08,80,47.0,,0.47,37.599999999999994
2010-07-09,72,47.0,,0.47,33.839999999999996
2010-07-10,59,47.0,,0.47,27.729999999999997
2010-07-11,67,47.0,,0.47,31.49
2010-07-12,79,47.0,,0.47,37.129999999999995
2010-07-13,85,47.0,,0.47,39.949999999999996
2010-07-14,84,47.0,,0.47,39.48
2010-07-15,76,47.0,,0.47,35.72
2010-07-16,73,47.0,,0.47,34.309999999999995
2010-07-17,66,47.0,,0.47,31.02
2010-07-18,78,47.0,,0.47,36.66
2010-07-19,82,47.0,,0.47,38.54
2010-07-20,77,47.0,,0.47,36.19
2010-07-21,78,47.0,,0.47,36.66
2010-07-22,88,47.0,,0.47,41.36
2010-07-23,67,47.0,,0.47,31.49
2010-07-24,76,47.0,,0.47,35.72
2010-07-25,85,47.0,,0.47,39.949999999999996
2010-07-26,68,47.0,,0.47,31.959999999999997
2010-07-27,88,47.0,,0.47,41.36
2010-07-28,79,47.0,,0.47,37.129999999999995
2010-07-29,80,47.0,,0.47,37.599999999999994
2010-07-30,80,47.0,,0.47,37.599999999999994
2010-07-31,62,47.0,,0.47,29.139999999999997
2010-08-01,78,45.0,False,0.45,35.1
2010-08-02,85,45.0,,0.45,38.25
2010-08-03,79,45.0,,0.45,35.550000000000004
2010-08-04,88,45.0,,0.45,39.6
2010-08-05,66,45.0,,0.45,29.7
2010-08-06,68,45.0,,0.45,30.6
2010-08-07,64,45.0,,0.45,28.8
2010-08-08,80,45.0,,0.45,36.0
2010-08-09,96,45.0,,0.45,43.2
2010-08-10,67,45.0,,0.45,30.150000000000002
2010-08-11,71,45.0,,0.45,31.95
2010-08-12,89,45.0,,0.45,40.050000000000004
2010-08-13,82,45.0,,0.45,36.9
2010-08-14,70,45.0,,0.45,31.5
2010-08-15,75,45.0,,0.45,33.75
2010-08-16,75,45.0,,0.45,33.75
2010-08-17,79,45.0,,0.45,35.550000000000004
2010-08-18,77,45.0,,0.45,34.65
2010-08-19,78,45.0,,0.45,35.1
2010-08-20,58,45.0,,0.45,26.1
2010-08-21,100,45.0,,0.45,45.0
2010-08-22,82,45.0,,0.45,36.9
2010-08-23,80,45.0,,0.45,36.0
2010-08-24,87,45.0,,0.45,39.15
2010-08-25,98,45.0,,0.45,44.1
2010-08-26,79,45.0,,0.45,35.550000000000004
2010-08-27,88,45.0,,0.45,39.6
2010-08-28,83,45.0,,0.45,37.35
2010-08-29,88,45.0,,0.45,39.6
2010-08-30,94,45.0,,0.45,42.300000000000004
2010-08-31,89,45.0,,0.45,40.050000000000004
2010-09-01,67,53.0,False,0.53,35.510000000000005
2010-09-02,63,53.0,,0.53,33.39
2010-09-03,59,53.0,,0.53,31.270000000000003
2010-09-04,65,53.0,,0.53,34.45
2010-09-05,66,53.0,,0.53,34.980000000000004
2010-09-06,76,53.0,,0.53,40.28
2010-09-07,77,53.0,,0.53,40.81
2010-09-08,78,53.0,,0.53,41.34
2010-09-09,76,53.0,,0.53,40.28
2010-09-10,66,53.0,,0.53,34.980000000000004
2010-09-11,59,53.0,,0.53,31.270000000000003
2010-09-12,75,53.0,,0.53,39.75
2010-09-13,70,53.0,,0.53,37.1
2010-09-14,79,53.0,,0.53,41.870000000000005
2010-09-15,81,53.0,,0.53,42.93
2010-09-16,87,53.0,,0.53,46.11
2010-09-17,70,53.0,,0.53,37.1
2010-09-18,40,53.0,,0.53,21.200000000000003
2010-09-19,85,53.0,,0.53,45.050000000000004
2010-09-20,88,53.0,,0.53,46.64
2010-09-21,87,53.0,,0.53,46.11
2010-09-22,100,53.0,,0.53,53.0
2010-09-23,84,53.0,,0.53,44.52
2010-09-24,73,53.0,,0.53,38.690000000000005
2010-09-25,66,53.0,,0.53,34.980000000000004
2010-09-26,62,53.0,,0.53,32.86
2010-09-27,87,53.0,,0.53,46.11
2010-09-28,94,53.0,,0.53,49.82
2010-09-29,100,53.0,,0.53,53.0
2010-09-30,85,53.0,,0.53,45.050000000000004
2010-10-01,69,59.0,False,0.59,40.71
2010-10-02,59,59.0,,0.59,34.809999999999995
2010-10-03,77,59.0,,0.59,45.43
2010-10-04,89,59.0,,0.59,52.51
2010-10-05,90,59.0,,0.59,53.099999999999994
2010-10-06,86,59.0,,0.59,50.739999999999995
2010-10-07,75,59.0,,0.59,44.25
2010-10-08,71,59.0,,0.59,41.89
2010-10-09,56,59.0,,0.59,33.04
2010-10-10,64,59.0,,0.59,37.76
2010-10-11,83,59.0,,0.59,48.97
2010-10-12,85,59.0,,0.59,50.15
2010-10-13,88,59.0,,0.59,51.919999999999995
2010-10-14,89,59.0,,0.59,52.51
2010-10-15,76,59.0,,0.59,44.839999999999996
2010-10-16,45,59.0,,0.59,26.549999999999997
2010-10-17,82,59.0,,0.59,48.379999999999995
2010-10-18,83,59.0,,0.59,48.97
2010-10-19,88,59.0,,0.59,51.919999999999995
2010-10-20,74,59.0,,0.59,43.66
2010-10-21,76,59.0,,0.59,44.839999999999996
2010-10-22,80,59.0,,0.59,47.199999999999996
2010-10-23,60,59.0,,0.59,35.4
2010-10-24,76,59.0,,0.59,44.839999999999996
2010-10-25,100,59.0,,0.59,59.0
2010-10-26,85,59.0,,0.59,50.15
2010-10-27,93,59.0,,0.59,54.87
2010-10-28,78,59.0,,0.59,46.019999999999996
2010-10-29,78,59.0,,0.59,46.019999999999996
2010-10-30,53,59.0,,0.59,31.27
2010-10-31,64,59.0,,0.59,37.76
2010-11-01,77,61.0,False,0.61,46.97
2010-11-02,78,61.0,,0.61,47.58
2010-11-03,91,61.0,,0.61,55.51
2010-11-04,85,61.0,,0.61,51.85
2010-11-05,61,61.0,,0.61,37.21
2010-11-06,74,61.0,,0.61,45.14
2010-11-07,65,61.0,,0.61,39.65
2010-11-08,74,61.0,,0.61,45.14
2010-11-09,84,61.0,,0.61,51.24
2010-11-10,100,61.0,,0.61,61.0
2010-11-11,79,61.0,,0.61,48.19
2010-11-12,76,61.0,,0.61,46.36
2010-11-13,58,61.0,,0.61,35.38
2010-11-14,77,61.0,,0.61,46.97
2010-11-15,83,61.0,,0.61,50.629999999999995
2010-11-16,90,61.0,,0.61,54.9
2010-11-17,85,61.0,,0.61,51.85
2010-11-18,92,61.0,,0.61,56.12
2010-11-19,79,61.0,,0.61,48.19
2010-11-20,55,61.0,,0.61,33.55
2010-11-21,73,61.0,,0.61,44.53
2010-11-22,84,61.0,,0.61,51.24
2010-11-23,76,61.0,,0.61,46.36
2010-11-24,55,61.0,,0.61,33.55
2010-11-25,44,61.0,,0.61,26.84
2010-11-26,52,61.0,,0.61,31.72
2010-11-27,63,61.0,,0.61,38.43
2010-11-28,80,61.0,,0.61,48.8
2010-11-29,89,61.0,,0.61,54.29
2010-11-30,94,61.0,,0.61,57.339999999999996
2010-12-01,87,51.0,False,0.51,44.37
2010-12-02,85,51.0,,0.51,43.35
2010-12-03,88,51.0,,0.51,44.88
2010-12-04,57,51.0,,0.51,29.07
2010-12-05,75,51.0,,0.51,38.25
2010-12-06,100,51.0,,0.51,51.0
2010-12-07,84,51.0,,0.51,42.84
2010-12-08,91,51.0,,0.51,46.410000000000004
2010-12-09,75,51.0,,0.51,38.25
2010-12-10,79,51.0,,0.51,40.29
2010-12-11,77,51.0,,0.51,39.27
2010-12-12,62,51.0,,0.51,31.62
2010-12-13,80,51.0,,0.51,40.8
2010-12-14,81,51.0,,0.51,41.31
2010-12-15,80,51.0,,0.51,40.8
2010-12-16,69,51.0,,0.51,35.19
2010-12-17,59,51.0,,0.51,30.09
2010-12-18,47,51.0,,0.51,23.97
2010-12-19,56,51.0,,0.51,28.560000000000002
2010-12-20,65,51.0,,0.51,33.15
2010-12-21,51,51.0,,0.51,26.01
2010-12-22,50,51.0,,0.51,25.5
2010-12-23,49,51.0,,0.51,24.990000000000002
2010-12-24,42,51.0,,0.51,21.42
2010-12-25,48,51.0,,0.51,24.48
2010-12-26,47,51.0,,0.51,23.97
2010-12-27,53,51.0,,0.51,27.03
2010-12-28,65,51.0,,0.51,33.15
2010-12-29,56,51.0,,0.51,28.560000000000002
2010-12-30,60,51.0,,0.51,30.6
2010-12-31,53,51.0,,0.51,27.03
2011-01-01,60,61.0,False,0.61,36.6
2011-01-02,77,61.0,,0.61,46.97
2011-01-03,75,61.0,,0.61,45.75
2011-01-04,80,61.0,,0.61,48.8
2011-01-05,99,61.0,,0.61,60.39
2011-01-06,88,61.0,,0.61,53.68
2011-01-07,73,61.0,,0.61,44.53
2011-01-08,64,61.0,,0.61,39.04
2011-01-09,67,61.0,,0.61,40.87
2011-01-10,82,61.0,,0.61,50.019999999999996
2011-01-11,83,61.0,,0.61,50.629999999999995
2011-01-12,75,61.0,,0.61,45.75
2011-01-13,90,61.0,,0.61,54.9
2011-01-14,78,61.0,,0.61,47.58
2011-01-15,76,61.0,,0.61,46.36
2011-01-16,70,61.0,,0.61,42.699999999999996
2011-01-17,77,61.0,,0.61,46.97
2011-01-18,88,61.0,,0.61,53.68
2011-01-19,100,61.0,,0.61,61.0
2011-01-20,81,61.0,,0.61,49.41
2011-01-21,76,61.0,,0.61,46.36
2011-01-22,68,61.0,,0.61,41.48
2011-01-23,71,61.0,,0.61,43.31
2011-01-24,89,61.0,,0.61,54.29
2011-01-25,84,61.0,,0.61,51.24
2011-01-26,95,61.0,,0.61,57.949999999999996
2011-01-27,88,61.0,,0.61,53.68
2011-01-28,80,61.0,,0.61,48.8
2011-01-29,62,61.0,,0.61,37.82
2011-01-30,84,61.0,,0.61,51.24
2011-01-31,90,61.0,,0.61,54.9
2011-02-01,86,70.0,False,0.7,60.199999999999996
2011-02-02,72,70.0,,0.7,50.4
2011-02-03,84,70.0,,0.7,58.8
2011-02-04,67,70.0,,0.7,46.9
2011-02-05,70,70.0,,0.7,49.0
2011-02-06,76,70.0,,0.7,53.199999999999996
2011-02-07,100,70.0,,0.7,70.0
2011-02-08,93,70.0,,0.7,65.1
2011-02-09,95,70.0,,0.7,66.5
2011-02-10,97,70.0,,0.7,67.89999999999999
2011-02-11,87,70.0,,0.7,60.9
2011-02-12,71,70.0,,0.7,49.699999999999996
2011-02-13,94,70.0,,0.7,65.8
2011-02-14,94,70.0,,0.7,65.8
2011-02-15,92,70.0,,0.7,64.39999999999999
2011-02-16,83,70.0,,0.7,58.099999999999994
2011-02-17,83,70.0,,0.7,58.099999999999994
2011-02-18,86,70.0,,0.7,60.199999999999996
2011-02-19,57,70.0,,0.7,39.9
2011-02-20,73,70.0,,0.7,51.099999999999994
2011-02-21,88,70.0,,0.7,61.599999999999994
2011-02-22,95,70.0,,0.7,66.5
2011-02-23,95,70.0,,0.7,66.5
2011-02-24,99,70.0,,0.7,69.3
2011-02-25,85,70.0,,0.7,59.49999999999999
2011-02-26,66,70.0,,0.7,46.199999999999996
2011-02-27,93,70.0,,0.7,65.1
2011-02-28,94,70.0,,0.7,65.8
2011-03-01,85,73.0,False,0.73,62.05
2011-03-02,87,73.0,,0.73,63.51
2011-03-03,88,73.0,,0.73,64.24
2011-03-04,73,73.0,,0.73,53.29
2011-03-05,59,73.0,,0.73,43.07
2011-03-06,62,73.0,,0.73,45.26
2011-03-07,84,73.0,,0.73,61.32
2011-03-08,100,73.0,,0.73,73.0
2011-03-09,79,73.0,,0.73,57.67
2011-03-10,88,73.0,,0.73,64.24
2011-03-11,75,73.0,,0.73,54.75
2011-03-12,41,73.0,,0.73,29.93
2011-03-13,67,73.0,,0.73,48.91
2011-03-14,82,73.0,,0.73,59.86
2011-03-15,73,73.0,,0.73,53.29
2011-03-16,74,73.0,,0.73,54.019999999999996
2011-03-17,77,73.0,,0.73,56.21
2011-03-18,73,73.0,,0.73,53.29
2011-03-19,61,73.0,,0.73,44.53
2011-03-20,71,73.0,,0.73,51.83
2011-03-21,91,73.0,,0.73,66.42999999999999
2011-03-22,87,73.0,,0.73,63.51
2011-03-23,76,73.0,,0.73,55.48
2011-03-24,72,73.0,,0.73,52.56
2011-03-25,75,73.0,,0.73,54.75
2011-03-26,64,73.0,,0.73,46.72
2011-03-27,70,73.0,,0.73,51.1
2011-03-28,95,73.0,,0.73,69.35
2011-03-29,98,73.0,,0.73,71.53999999999999
2011-03-30,87,73.0,,0.73,63.51
2011-03-31,83,73.0,,0.73,60.589999999999996
2011-04-01,75,71.0,False,0.71,53.25
2011-04-02,65,71.0,,0.71,46.15
2011-04-03,80,71.0,,0.71,56.8
2011-04-04,90,71.0,,0.71,63.9
2011-04-05,84,71.0,,0.71,59.64
2011-04-06,97,71.0,,0.71,68.86999999999999
2011-04-07,75,71.0,,0.71,53.25
2011-04-08,72,71.0,,0.71,51.12
2011-04-09,62,71.0,,0.71,44.019999999999996
2011-04-10,74,71.0,,0.71,52.54
2011-04-11,97,71.0,,0.71,68.86999999999999
2011-04-12,99,71.0,,0.71,70.28999999999999
2011-04-13,100,71.0,,0.71,71.0
2011-04-14,93,71.0,,0.71,66.03
2011-04-15,67,71.0,,0.71,47.57
2011-04-16,55,71.0,,0.71,39.05
2011-04-17,78,71.0,,0.71,55.379999999999995
2011-04-18,81,71.0,,0.71,57.51
2011-04-19,73,71.0,,0.71,51.83
2011-04-20,84,71.0,,0.71,59.64
2011-04-21,76,71.0,,0.71,53.959999999999994
2011-04-22,70,71.0,,0.71,49.699999999999996
2011-04-23,66,71.0,,0.71,46.86
2011-04-24,76,71.0,,0.71,53.959999999999994
2011-04-25,89,71.0,,0.71,63.19
2011-04-26,88,71.0,,0.71,62.48
2011-04-27,90,71.0,,0.71,63.9
2011-04-28,87,71.0,,0.71,61.769999999999996
2011-04-29,81,71.0,,0.71,57.51
2011-04-30,67,71.0,,0.71,47.57
2011-05-01,87,66.0,False,0.66,57.42
2011-05-02,94,66.0,,0.66,62.040000000000006
2011-05-03,96,66.0,,0.66,63.36
2011-05-04,93,66.0,,0.66,61.38
2011-05-05,99,66.0,,0.66,65.34
2011-05-06,84,66.0,,0.66,55.440000000000005
2011-05-07,67,66.0,,0.66,44.22
2011-05-08,72,66.0,,0.66,47.52
2011-05-09,100,66.0,,0.66,66.0
2011-05-10,96,66.0,,0.66,63.36
2011-05-11,97,66.0,,0.66,64.02
2011-05-12,87,66.0,,0.66,57.42
2011-05-13,71,66.0,,0.66,46.86
2011-05-14,72,66.0,,0.66,47.52
2011-05-15,75,66.0,,0.66,49.5
2011-05-16,89,66.0,,0.66,58.74
2011-05-17,88,66.0,,0.66,58.080000000000005
2011-05-18,96,66.0,,0.66,63.36
2011-05-19,86,66.0,,0.66,56.760000000000005
2011-05-20,82,66.0,,0.66,54.120000000000005
2011-05-21,63,66.0,,0.66,41.580000000000005
2011-05-22,72,66.0,,0.66,47.52
2011-05-23,86,66.0,,0.66,56.760000000000005
2011-05-24,87,66.0,,0.66,57.42
2011-05-25,82,66.0,,0.66,54.120000000000005
2011-05-26,74,66.0,,0.66,48.84
2011-05-27,74,66.0,,0.66,48.84
2011-05-28,68,66.0,,0.66,44.88
2011-05-29,71,66.0,,0.66,46.86
2011-05-30,69,66.0,,0.66,45.54
2011-05-31,90,66.0,,0.66,59.400000000000006
2011-06-01,89,54.0,False,0.54,48.06
2011-06-02,100,54.0,,0.54,54.0
2011-06-03,84,54.0,,0.54,45.36
2011-06-04,59,54.0,,0.54,31.860000000000003
2011-06-05,69,54.0,,0.54,37.260000000000005
2011-06-06,90,54.0,,0.54,48.6
2011-06-07,91,54.0,,0.54,49.14
2011-06-08,79,54.0,,0.54,42.660000000000004
2011-06-09,94,54.0,,0.54,50.760000000000005
2011-06-10,74,54.0,,0.54,39.96
2011-06-11,77,54.0,,0.54,41.580000000000005
2011-06-12,88,54.0,,0.54,47.52
2011-06-13,98,54.0,,0.54,52.92
2011-06-14,89,54.0,,0.54,48.06
2011-06-15,80,54.0,,0.54,43.2
2011-06-16,81,54.0,,0.54,43.74
2011-06-17,65,54.0,,0.54,35.1
2011-06-18,72,54.0,,0.54,38.88
2011-06-19,82,54.0,,0.54,44.28
2011-06-20,78,54.0,,0.54,42.120000000000005
2011-06-21,81,54.0,,0.54,43.74
2011-06-22,85,54.0,,0.54,45.900000000000006
2011-06-23,69,54.0,,0.54,37.260000000000005
2011-06-24,69,54.0,,0.54,37.260000000000005
2011-06-25,75,54.0,,0.54,40.5
2011-06-26,82,54.0,,0.54,44.28
2011-06-27,76,54.0,,0.54,41.040000000000006
2011-06-28,77,54.0,,0.54,41.580000000000005
2011-06-29,64,54.0,,0.54,34.56
2011-06-30,72,54.0,,0.54,38.88
2011-07-01,78,53.0,False,0.53,41.34
2011-07-02,76,53.0,,0.53,40.28
2011-07-03,70,53.0,,0.53,37.1
2011-07-04,71,53.0,,0.53,37.63
2011-07-05,80,53.0,,0.53,42.400000000000006
2011-07-06,82,53.0,,0.53,43.46
2011-07-07,85,53.0,,0.53,45.050000000000004
2011-07-08,60,53.0,,0.53,31.8
2011-07-09,76,53.0,,0.53,40.28
2011-07-10,76,53.0,,0.53,40.28
2011-07-11,90,53.0,,0.53,47.7
2011-07-12,88,53.0,,0.53,46.64
2011-07-13,91,53.0,,0.53,48.230000000000004
2011-07-14,83,53.0,,0.53,43.99
2011-07-15,76,53.0,,0.53,40.28
2011-07-16,79,53.0,,0.53,41.870000000000005
2011-07-17,85,53.0,,0.53,45.050000000000004
2011-07-18,100,53.0,,0.53,53.0
2011-07-19,91,53.0,,0.53,48.230000000000004
2011-07-20,83,53.0,,0.53,43.99
2011-07-21,90,53.0,,0.53,47.7
2011-07-22,79,53.0,,0.53,41.870000000000005
2011-07-23,73,53.0,,0.53,38.690000000000005
2011-07-24,87,53.0,,0.53,46.11
2011-07-25,94,53.0,,0.53,49.82
2011-07-26,87,53.0,,0.53,46.11
2011-07-27,96,53.0,,0.53,50.88
2011-07-28,87,53.0,,0.53,46.11
2011-07-29,82,53.0,,0.53,43.46
2011-07-30,86,53.0,,0.53,45.580000000000005
2011-07-31,78,53.0,,0.53,41.34
2011-08-01,77,50.0,False,0.5,38.5
2011-08-02,81,50.0,,0.5,40.5
2011-08-03,77,50.0,,0.5,38.5
2011-08-04,86,50.0,,0.5,43.0
2011-08-05,78,50.0,,0.5,39.0
2011-08-06,93,50.0,,0.5,46.5
2011-08-07,80,50.0,,0.5,40.0
2011-08-08,100,50.0,,0.5,50.0
2011-08-09,89,50.0,,0.5,44.5
2011-08-10,86,50.0,,0.5,43.0
2011-08-11,79,50.0,,0.5,39.5
2011-08-12,72,50.0,,0.5,36.0
2011-08-13,79,50.0,,0.5,39.5
2011-08-14,65,50.0,,0.5,32.5
2011-08-15,83,50.0,,0.5,41.5
2011-08-16,79,50.0,,0.5,39.5
2011-08-17,81,50.0,,0.5,40.5
2011-08-18,76,50.0,,0.5,38.0
2011-08-19,76,50.0,,0.5,38.0
2011-08-20,81,50.0,,0.5,40.5
2011-08-21,87,50.0,,0.5,43.5
2011-08-22,85,50.0,,0.5,42.5
2011-08-23,79,50.0,,0.5,39.5
2011-08-24,72,50.0,,0.5,36.0
2011-08-25,80,50.0,,0.5,40.0
2011-08-26,84,50.0,,0.5,42.0
2011-08-27,71,50.0,,0.5,35.5
2011-08-28,73,50.0,,0.5,36.5
2011-08-29,90,50.0,,0.5,45.0
2011-08-30,96,50.0,,0.5,48.0
2011-08-31,90,50.0,,0.5,45.0
2011-09-01,83,61.0,False,0.61,50.629999999999995
2011-09-02,95,61.0,,0.61,57.949999999999996
2011-09-03,67,61.0,,0.61,40.87
2011-09-04,75,61.0,,0.61,45.75
2011-09-05,69,61.0,,0.61,42.089999999999996
2011-09-06,78,61.0,,0.61,47.58
2011-09-07,81,61.0,,0.61,49.41
2011-09-08,82,61.0,,0.61,50.019999999999996
2011-09-09,80,61.0,,0.61,48.8
2011-09-10,65,61.0,,0.61,39.65
2011-09-11,71,61.0,,0.61,43.31
2011-09-12,74,61.0,,0.61,45.14
2011-09-13,87,61.0,,0.61,53.07
2011-09-14,77,61.0,,0.61,46.97
2011-09-15,78,61.0,,0.61,47.58
2011-09-16,61,61.0,,0.61,37.21
2011-09-17,67,61.0,,0.61,40.87
2011-09-18,66,61.0,,0.61,40.26
2011-09-19,90,61.0,,0.61,54.9
2011-09-20,81,61.0,,0.61,49.41
2011-09-21,78,61.0,,0.61,47.58
2011-09-22,91,61.0,,0.61,55.51
2011-09-23,80,61.0,,0.61,48.8
2011-09-24,64,61.0,,0.61,39.04
2011-09-25,82,61.0,,0.61,50.019999999999996
2011-09-26,94,61.0,,0.61,57.339999999999996
2011-09-27,98,61.0,,0.61,59.78
2011-09-28,100,61.0,,0.61,61.0
2011-09-29,90,61.0,,0.61,54.9
2011-09-30,75,61.0,,0.61,45.75
2011-10-01,66,64.0,False,0.64,42.24
2011-10-02,73,64.0,,0.64,46.72
2011-10-03,90,64.0,,0.64,57.6
2011-10-04,73,64.0,,0.64,46.72
2011-10-05,90,64.0,,0.64,57.6
2011-10-06,86,64.0,,0.64,55.04
2011-10-07,79,64.0,,0.64,50.56
2011-10-08,74,64.0,,0.64,47.36
2011-10-09,71,64.0,,0.64,45.44
2011-10-10,94,64.0,,0.64,60.160000000000004
2011-10-11,92,64.0,,0.64,58.88
2011-10-12,90,64.0,,0.64,57.6
2011-10-13,82,64.0,,0.64,52.480000000000004
2011-10-14,78,64.0,,0.64,49.92
2011-10-15,67,64.0,,0.64,42.88
2011-10-16,72,64.0,,0.64,46.08
2011-10-17,92,64.0,,0.64,58.88
2011-10-18,95,64.0,,0.64,60.800000000000004
2011-10-19,90,64.0,,0.64,57.6
2011-10-20,86,64.0,,0.64,55.04
2011-10-21,78,64.0,,0.64,49.92
2011-10-22,75,64.0,,0.64,48.0
2011-10-23,79,64.0,,0.64,50.56
2011-10-24,87,64.0,,0.64,55.68
2011-10-25,100,64.0,,0.64,64.0
2011-10-26,92,64.0,,0.64,58.88
2011-10-27,85,64.0,,0.64,54.4
2011-10-28,83,64.0,,0.64,53.120000000000005
2011-10-29,67,64.0,,0.64,42.88
2011-10-30,70,64.0,,0.64,44.800000000000004
2011-10-31,85,64.0,,0.64,54.4
2011-11-01,100,62.0,False,0.62,62.0
2011-11-02,95,62.0,,0.62,58.9
2011-11-03,91,62.0,,0.62,56.42
2011-11-04,81,62.0,,0.62,50.22
2011-11-05,63,62.0,,0.62,39.06
2011-11-06,79,62.0,,0.62,48.98
2011-11-07,95,62.0,,0.62,58.9
2011-11-08,86,62.0,,0.62,53.32
2011-11-09,96,62.0,,0.62,59.519999999999996
2011-11-10,88,62.0,,0.62,54.56
2011-11-11,80,62.0,,0.62,49.6
2011-11-12,62,62.0,,0.62,38.44
2011-11-13,70,62.0,,0.62,43.4
2011-11-14,89,62.0,,0.62,55.18
2011-11-15,94,62.0,,0.62,58.28
2011-11-16,100,62.0,,0.62,62.0
2011-11-17,93,62.0,,0.62,57.66
2011-11-18,83,62.0,,0.62,51.46
2011-11-19,65,62.0,,0.62,40.3
2011-11-20,82,62.0,,0.62,50.839999999999996
2011-11-21,93,62.0,,0.62,57.66
2011-11-22,79,62.0,,0.62,48.98
2011-11-23,61,62.0,,0.62,37.82
2011-11-24,54,62.0,,0.62,33.48
2011-11-25,51,62.0,,0.62,31.62
2011-11-26,69,62.0,,0.62,42.78
2011-11-27,89,62.0,,0.62,55.18
2011-11-28,96,62.0,,0.62,59.519999999999996
2011-11-29,100,62.0,,0.62,62.0
2011-11-30,93,62.0,,0.62,57.66
2011-12-01,96,57.0,False,0.57,54.72
2011-12-02,89,57.0,,0.57,50.73
2011-12-03,69,57.0,,0.57,39.33
2011-12-04,82,57.0,,0.57,46.739999999999995
2011-12-05,100,57.0,,0.57,56.99999999999999
2011-12-06,99,57.0,,0.57,56.42999999999999
2011-12-07,92,57.0,,0.57,52.44
2011-12-08,88,57.0,,0.57,50.16
2011-12-09,90,57.0,,0.57,51.3
2011-12-10,65,57.0,,0.57,37.05
2011-12-11,73,57.0,,0.57,41.61
2011-12-12,86,57.0,,0.57,49.019999999999996
2011-12-13,92,57.0,,0.57,52.44
2011-12-14,89,57.0,,0.57,50.73
2011-12-15,84,57.0,,0.57,47.879999999999995
2011-12-16,78,57.0,,0.57,44.459999999999994
2011-12-17,62,57.0,,0.57,35.339999999999996
2011-12-18,55,57.0,,0.57,31.349999999999998
2011-12-19,68,57.0,,0.57,38.76
2011-12-20,71,57.0,,0.57,40.47
2011-12-21,63,57.0,,0.57,35.91
