date,cyber security_unscaled,cyber security_monthly,isPartial,scale,cyber security
2008-05-24,0,6.0,,0.06,0.0
2008-05-25,55,6.0,,0.06,3.3
2008-05-26,0,6.0,,0.06,0.0
2008-05-27,30,6.0,,0.06,1.7999999999999998
2008-05-28,0,6.0,,0.06,0.0
2008-05-29,0,6.0,,0.06,0.0
2008-05-30,100,6.0,,0.06,6.0
2008-05-31,0,6.0,,0.06,0.0
2008-06-01,0,8.0,False,0.08,0.0
2008-06-02,24,8.0,,0.08,1.92
2008-06-03,0,8.0,,0.08,0.0
2008-06-04,48,8.0,,0.08,3.84
2008-06-05,24,8.0,,0.08,1.92
2008-06-06,53,8.0,,0.08,4.24
2008-06-07,76,8.0,,0.08,6.08
2008-06-08,0,8.0,,0.08,0.0
2008-06-09,25,8.0,,0.08,2.0
2008-06-10,24,8.0,,0.08,1.92
2008-06-11,25,8.0,,0.08,2.0
2008-06-12,26,8.0,,0.08,2.08
2008-06-13,55,8.0,,0.08,4.4
2008-06-14,40,8.0,,0.08,3.2
2008-06-15,0,8.0,,0.08,0.0
2008-06-16,0,8.0,,0.08,0.0
2008-06-17,0,8.0,,0.08,0.0
2008-06-18,0,8.0,,0.08,0.0
2008-06-19,52,8.0,,0.08,4.16
2008-06-20,28,8.0,,0.08,2.24
2008-06-21,0,8.0,,0.08,0.0
2008-06-22,0,8.0,,0.08,0.0
2008-06-23,100,8.0,,0.08,8.0
2008-06-24,0,8.0,,0.08,0.0
2008-06-25,0,8.0,,0.08,0.0
2008-06-26,51,8.0,,0.08,4.08
2008-06-27,55,8.0,,0.08,4.4
2008-06-28,39,8.0,,0.08,3.12
2008-06-29,40,8.0,,0.08,3.2
2008-06-30,25,8.0,,0.08,2.0
2008-07-01,0,7.0,False,0.07,0.0
2008-07-02,0,7.0,,0.07,0.0
2008-07-03,27,7.0,,0.07,1.8900000000000001
2008-07-04,0,7.0,,0.07,0.0
2008-07-05,0,7.0,,0.07,0.0
2008-07-06,0,7.0,,0.07,0.0
2008-07-07,0,7.0,,0.07,0.0
2008-07-08,0,7.0,,0.07,0.0
2008-07-09,49,7.0,,0.07,3.43
2008-07-10,25,7.0,,0.07,1.7500000000000002
2008-07-11,0,7.0,,0.07,0.0
2008-07-12,0,7.0,,0.07,0.0
2008-07-13,0,7.0,,0.07,0.0
2008-07-14,49,7.0,,0.07,3.43
2008-07-15,0,7.0,,0.07,0.0
2008-07-16,24,7.0,,0.07,1.6800000000000002
2008-07-17,100,7.0,,0.07,7.000000000000001
2008-07-18,0,7.0,,0.07,0.0
2008-07-19,0,7.0,,0.07,0.0
2008-07-20,0,7.0,,0.07,0.0
2008-07-21,0,7.0,,0.07,0.0
2008-07-22,24,7.0,,0.07,1.6800000000000002
2008-07-23,47,7.0,,0.07,3.2900000000000005
2008-07-24,0,7.0,,0.07,0.0
2008-07-25,0,7.0,,0.07,0.0
2008-07-26,0,7.0,,0.07,0.0
2008-07-27,0,7.0,,0.07,0.0
2008-07-28,24,7.0,,0.07,1.6800000000000002
2008-07-29,46,7.0,,0.07,3.22
2008-07-30,0,7.0,,0.07,0.0
2008-07-31,24,7.0,,0.07,1.6800000000000002
2008-08-01,35,5.0,False,0.05,1.75
2008-08-02,0,5.0,,0.05,0.0
2008-08-03,0,5.0,,0.05,0.0
2008-08-04,0,5.0,,0.05,0.0
2008-08-05,0,5.0,,0.05,0.0
2008-08-06,0,5.0,,0.05,0.0
2008-08-07,0,5.0,,0.05,0.0
2008-08-08,70,5.0,,0.05,3.5
2008-08-09,0,5.0,,0.05,0.0
2008-08-10,0,5.0,,0.05,0.0
2008-08-11,0,5.0,,0.05,0.0
2008-08-12,32,5.0,,0.05,1.6
2008-08-13,65,5.0,,0.05,3.25
2008-08-14,100,5.0,,0.05,5.0
2008-08-15,35,5.0,,0.05,1.75
2008-08-16,0,5.0,,0.05,0.0
2008-08-17,0,5.0,,0.05,0.0
2008-08-18,98,5.0,,0.05,4.9
2008-08-19,31,5.0,,0.05,1.55
2008-08-20,0,5.0,,0.05,0.0
2008-08-21,0,5.0,,0.05,0.0
2008-08-22,69,5.0,,0.05,3.45
2008-08-23,0,5.0,,0.05,0.0
2008-08-24,0,5.0,,0.05,0.0
2008-08-25,0,5.0,,0.05,0.0
2008-08-26,31,5.0,,0.05,1.55
2008-08-27,62,5.0,,0.05,3.1
2008-08-28,0,5.0,,0.05,0.0
2008-08-29,0,5.0,,0.05,0.0
2008-08-30,0,5.0,,0.05,0.0
2008-08-31,0,5.0,,0.05,0.0
2008-09-01,0,7.0,False,0.07,0.0
2008-09-02,26,7.0,,0.07,1.8200000000000003
2008-09-03,25,7.0,,0.07,1.7500000000000002
2008-09-04,0,7.0,,0.07,0.0
2008-09-05,0,7.0,,0.07,0.0
2008-09-06,0,7.0,,0.07,0.0
2008-09-07,0,7.0,,0.07,0.0
2008-09-08,25,7.0,,0.07,1.7500000000000002
2008-09-09,24,7.0,,0.07,1.6800000000000002
2008-09-10,99,7.0,,0.07,6.930000000000001
2008-09-11,100,7.0,,0.07,7.000000000000001
2008-09-12,53,7.0,,0.07,3.7100000000000004
2008-09-13,0,7.0,,0.07,0.0
2008-09-14,0,7.0,,0.07,0.0
2008-09-15,25,7.0,,0.07,1.7500000000000002
2008-09-16,25,7.0,,0.07,1.7500000000000002
2008-09-17,25,7.0,,0.07,1.7500000000000002
2008-09-18,0,7.0,,0.07,0.0
2008-09-19,27,7.0,,0.07,1.8900000000000001
2008-09-20,0,7.0,,0.07,0.0
2008-09-21,75,7.0,,0.07,5.250000000000001
2008-09-22,24,7.0,,0.07,1.6800000000000002
2008-09-23,97,7.0,,0.07,6.790000000000001
2008-09-24,0,7.0,,0.07,0.0
2008-09-25,25,7.0,,0.07,1.7500000000000002
2008-09-26,26,7.0,,0.07,1.8200000000000003
2008-09-27,0,7.0,,0.07,0.0
2008-09-28,0,7.0,,0.07,0.0
2008-09-29,24,7.0,,0.07,1.6800000000000002
2008-09-30,24,7.0,,0.07,1.6800000000000002
2008-10-01,42,8.0,False,0.08,3.36
2008-10-02,64,8.0,,0.08,5.12
2008-10-03,45,8.0,,0.08,3.6
2008-10-04,0,8.0,,0.08,0.0
2008-10-05,94,8.0,,0.08,7.5200000000000005
2008-10-06,61,8.0,,0.08,4.88
2008-10-07,100,8.0,,0.08,8.0
2008-10-08,20,8.0,,0.08,1.6
2008-10-09,0,8.0,,0.08,0.0
2008-10-10,22,8.0,,0.08,1.76
2008-10-11,33,8.0,,0.08,2.64
2008-10-12,0,8.0,,0.08,0.0
2008-10-13,0,8.0,,0.08,0.0
2008-10-14,80,8.0,,0.08,6.4
2008-10-15,0,8.0,,0.08,0.0
2008-10-16,63,8.0,,0.08,5.04
2008-10-17,89,8.0,,0.08,7.12
2008-10-18,0,8.0,,0.08,0.0
2008-10-19,0,8.0,,0.08,0.0
2008-10-20,63,8.0,,0.08,5.04
2008-10-21,41,8.0,,0.08,3.2800000000000002
2008-10-22,61,8.0,,0.08,4.88
2008-10-23,42,8.0,,0.08,3.36
2008-10-24,88,8.0,,0.08,7.04
2008-10-25,0,8.0,,0.08,0.0
2008-10-26,32,8.0,,0.08,2.56
2008-10-27,20,8.0,,0.08,1.6
2008-10-28,25,8.0,,0.08,2.0
2008-10-29,0,8.0,,0.08,0.0
2008-10-30,0,8.0,,0.08,0.0
2008-10-31,23,8.0,,0.08,1.84
2008-11-01,0,7.0,False,0.07,0.0
2008-11-02,0,7.0,,0.07,0.0
2008-11-03,43,7.0,,0.07,3.0100000000000002
2008-11-04,30,7.0,,0.07,2.1
2008-11-05,28,7.0,,0.07,1.9600000000000002
2008-11-06,30,7.0,,0.07,2.1
2008-11-07,0,7.0,,0.07,0.0
2008-11-08,45,7.0,,0.07,3.1500000000000004
2008-11-09,45,7.0,,0.07,3.1500000000000004
2008-11-10,60,7.0,,0.07,4.2
2008-11-11,0,7.0,,0.07,0.0
2008-11-12,0,7.0,,0.07,0.0
2008-11-13,30,7.0,,0.07,2.1
2008-11-14,31,7.0,,0.07,2.1700000000000004
2008-11-15,44,7.0,,0.07,3.08
2008-11-16,44,7.0,,0.07,3.08
2008-11-17,59,7.0,,0.07,4.130000000000001
2008-11-18,60,7.0,,0.07,4.2
2008-11-19,0,7.0,,0.07,0.0
2008-11-20,0,7.0,,0.07,0.0
2008-11-21,95,7.0,,0.07,6.65
2008-11-22,0,7.0,,0.07,0.0
2008-11-23,0,7.0,,0.07,0.0
2008-11-24,89,7.0,,0.07,6.23
2008-11-25,30,7.0,,0.07,2.1
2008-11-26,100,7.0,,0.07,7.000000000000001
2008-11-27,47,7.0,,0.07,3.2900000000000005
2008-11-28,87,7.0,,0.07,6.090000000000001
2008-11-29,0,7.0,,0.07,0.0
2008-11-30,0,7.0,,0.07,0.0
2008-12-01,100,9.0,False,0.09,9.0
2008-12-02,25,9.0,,0.09,2.25
2008-12-03,75,9.0,,0.09,6.75
2008-12-04,25,9.0,,0.09,2.25
2008-12-05,27,9.0,,0.09,2.4299999999999997
2008-12-06,38,9.0,,0.09,3.42
2008-12-07,38,9.0,,0.09,3.42
2008-12-08,25,9.0,,0.09,2.25
2008-12-09,75,9.0,,0.09,6.75
2008-12-10,50,9.0,,0.09,4.5
2008-12-11,25,9.0,,0.09,2.25
2008-12-12,27,9.0,,0.09,2.4299999999999997
2008-12-13,0,9.0,,0.09,0.0
2008-12-14,38,9.0,,0.09,3.42
2008-12-15,51,9.0,,0.09,4.59
2008-12-16,50,9.0,,0.09,4.5
2008-12-17,26,9.0,,0.09,2.34
2008-12-18,27,9.0,,0.09,2.4299999999999997
2008-12-19,29,9.0,,0.09,2.61
2008-12-20,0,9.0,,0.09,0.0
2008-12-21,0,9.0,,0.09,0.0
2008-12-22,30,9.0,,0.09,2.6999999999999997
2008-12-23,0,9.0,,0.09,0.0
2008-12-24,0,9.0,,0.09,0.0
2008-12-25,0,9.0,,0.09,0.0
2008-12-26,0,9.0,,0.09,0.0
2008-12-27,0,9.0,,0.09,0.0
2008-12-28,0,9.0,,0.09,0.0
2008-12-29,31,9.0,,0.09,2.79
2008-12-30,0,9.0,,0.09,0.0
2008-12-31,0,9.0,,0.09,0.0
2009-01-01,0,9.0,False,0.09,0.0
2009-01-02,0,9.0,,0.09,0.0
2009-01-03,31,9.0,,0.09,2.79
2009-01-04,0,9.0,,0.09,0.0
2009-01-05,21,9.0,,0.09,1.89
2009-01-06,0,9.0,,0.09,0.0
2009-01-07,20,9.0,,0.09,1.7999999999999998
2009-01-08,21,9.0,,0.09,1.89
2009-01-09,87,9.0,,0.09,7.83
2009-01-10,30,9.0,,0.09,2.6999999999999997
2009-01-11,0,9.0,,0.09,0.0
2009-01-12,0,9.0,,0.09,0.0
2009-01-13,100,9.0,,0.09,9.0
2009-01-14,0,9.0,,0.09,0.0
2009-01-15,20,9.0,,0.09,1.7999999999999998
2009-01-16,21,9.0,,0.09,1.89
2009-01-17,0,9.0,,0.09,0.0
2009-01-18,31,9.0,,0.09,2.79
2009-01-19,45,9.0,,0.09,4.05
2009-01-20,41,9.0,,0.09,3.69
2009-01-21,41,9.0,,0.09,3.69
2009-01-22,60,9.0,,0.09,5.3999999999999995
2009-01-23,42,9.0,,0.09,3.78
2009-01-24,0,9.0,,0.09,0.0
2009-01-25,0,9.0,,0.09,0.0
2009-01-26,20,9.0,,0.09,1.7999999999999998
2009-01-27,0,9.0,,0.09,0.0
2009-01-28,39,9.0,,0.09,3.51
2009-01-29,40,9.0,,0.09,3.5999999999999996
2009-01-30,0,9.0,,0.09,0.0
2009-01-31,0,9.0,,0.09,0.0
2009-02-01,0,8.0,False,0.08,0.0
2009-02-02,0,8.0,,0.08,0.0
2009-02-03,19,8.0,,0.08,1.52
2009-02-04,59,8.0,,0.08,4.72
2009-02-05,99,8.0,,0.08,7.92
2009-02-06,21,8.0,,0.08,1.68
2009-02-07,29,8.0,,0.08,2.32
2009-02-08,0,8.0,,0.08,0.0
2009-02-09,0,8.0,,0.08,0.0
2009-02-10,96,8.0,,0.08,7.68
2009-02-11,0,8.0,,0.08,0.0
2009-02-12,100,8.0,,0.08,8.0
2009-02-13,64,8.0,,0.08,5.12
2009-02-14,60,8.0,,0.08,4.8
2009-02-15,31,8.0,,0.08,2.48
2009-02-16,43,8.0,,0.08,3.44
2009-02-17,39,8.0,,0.08,3.12
2009-02-18,39,8.0,,0.08,3.12
2009-02-19,20,8.0,,0.08,1.6
2009-02-20,62,8.0,,0.08,4.96
2009-02-21,58,8.0,,0.08,4.64
2009-02-22,0,8.0,,0.08,0.0
2009-02-23,0,8.0,,0.08,0.0
2009-02-24,0,8.0,,0.08,0.0
2009-02-25,79,8.0,,0.08,6.32
2009-02-26,39,8.0,,0.08,3.12
2009-02-27,20,8.0,,0.08,1.6
2009-02-28,0,8.0,,0.08,0.0
2009-03-01,21,10.0,False,0.1,2.1
2009-03-02,85,10.0,,0.1,8.5
2009-03-03,0,10.0,,0.1,0.0
2009-03-04,28,10.0,,0.1,2.8000000000000003
2009-03-05,29,10.0,,0.1,2.9000000000000004
2009-03-06,61,10.0,,0.1,6.1000000000000005
2009-03-07,0,10.0,,0.1,0.0
2009-03-08,22,10.0,,0.1,2.2
2009-03-09,14,10.0,,0.1,1.4000000000000001
2009-03-10,28,10.0,,0.1,2.8000000000000003
2009-03-11,100,10.0,,0.1,10.0
2009-03-12,14,10.0,,0.1,1.4000000000000001
2009-03-13,31,10.0,,0.1,3.1
2009-03-14,21,10.0,,0.1,2.1
2009-03-15,43,10.0,,0.1,4.3
2009-03-16,29,10.0,,0.1,2.9000000000000004
2009-03-17,0,10.0,,0.1,0.0
2009-03-18,29,10.0,,0.1,2.9000000000000004
2009-03-19,14,10.0,,0.1,1.4000000000000001
2009-03-20,31,10.0,,0.1,3.1
2009-03-21,0,10.0,,0.1,0.0
2009-03-22,0,10.0,,0.1,0.0
2009-03-23,0,10.0,,0.1,0.0
2009-03-24,14,10.0,,0.1,1.4000000000000001
2009-03-25,28,10.0,,0.1,2.8000000000000003
2009-03-26,42,10.0,,0.1,4.2
2009-03-27,15,10.0,,0.1,1.5
2009-03-28,0,10.0,,0.1,0.0
2009-03-29,0,10.0,,0.1,0.0
2009-03-30,28,10.0,,0.1,2.8000000000000003
2009-03-31,28,10.0,,0.1,2.8000000000000003
2009-04-01,15,13.0,False,0.13,1.9500000000000002
2009-04-02,45,13.0,,0.13,5.8500000000000005
2009-04-03,16,13.0,,0.13,2.08
2009-04-04,23,13.0,,0.13,2.99
2009-04-05,23,13.0,,0.13,2.99
2009-04-06,15,13.0,,0.13,1.9500000000000002
2009-04-07,29,13.0,,0.13,3.77
2009-04-08,74,13.0,,0.13,9.620000000000001
2009-04-09,16,13.0,,0.13,2.08
2009-04-10,18,13.0,,0.13,2.34
2009-04-11,0,13.0,,0.13,0.0
2009-04-12,0,13.0,,0.13,0.0
2009-04-13,0,13.0,,0.13,0.0
2009-04-14,29,13.0,,0.13,3.77
2009-04-15,57,13.0,,0.13,7.41
2009-04-16,44,13.0,,0.13,5.720000000000001
2009-04-17,49,13.0,,0.13,6.37
2009-04-18,47,13.0,,0.13,6.11
2009-04-19,23,13.0,,0.13,2.99
2009-04-20,29,13.0,,0.13,3.77
2009-04-21,100,13.0,,0.13,13.0
2009-04-22,57,13.0,,0.13,7.41
2009-04-23,30,13.0,,0.13,3.9000000000000004
2009-04-24,16,13.0,,0.13,2.08
2009-04-25,24,13.0,,0.13,3.12
2009-04-26,0,13.0,,0.13,0.0
2009-04-27,29,13.0,,0.13,3.77
2009-04-28,43,13.0,,0.13,5.59
2009-04-29,29,13.0,,0.13,3.77
2009-04-30,29,13.0,,0.13,3.77
2009-05-01,38,17.0,False,0.17,6.460000000000001
2009-05-02,0,17.0,,0.17,0.0
2009-05-03,0,17.0,,0.17,0.0
2009-05-04,22,17.0,,0.17,3.74
2009-05-05,44,17.0,,0.17,7.48
2009-05-06,45,17.0,,0.17,7.65
2009-05-07,11,17.0,,0.17,1.87
2009-05-08,13,17.0,,0.17,2.21
2009-05-09,37,17.0,,0.17,6.29
2009-05-10,0,17.0,,0.17,0.0
2009-05-11,23,17.0,,0.17,3.91
2009-05-12,11,17.0,,0.17,1.87
2009-05-13,11,17.0,,0.17,1.87
2009-05-14,46,17.0,,0.17,7.82
2009-05-15,24,17.0,,0.17,4.08
2009-05-16,0,17.0,,0.17,0.0
2009-05-17,36,17.0,,0.17,6.12
2009-05-18,34,17.0,,0.17,5.78
2009-05-19,56,17.0,,0.17,9.520000000000001
2009-05-20,12,17.0,,0.17,2.04
2009-05-21,23,17.0,,0.17,3.91
2009-05-22,65,17.0,,0.17,11.05
2009-05-23,19,17.0,,0.17,3.2300000000000004
2009-05-24,0,17.0,,0.17,0.0
2009-05-25,0,17.0,,0.17,0.0
2009-05-26,34,17.0,,0.17,5.78
2009-05-27,11,17.0,,0.17,1.87
2009-05-28,35,17.0,,0.17,5.95
2009-05-29,100,17.0,,0.17,17.0
2009-05-30,55,17.0,,0.17,9.350000000000001
2009-05-31,75,17.0,,0.17,12.750000000000002
2009-06-01,43,12.0,False,0.12,5.16
2009-06-02,84,12.0,,0.12,10.08
2009-06-03,100,12.0,,0.12,12.0
2009-06-04,29,12.0,,0.12,3.48
2009-06-05,16,12.0,,0.12,1.92
2009-06-06,23,12.0,,0.12,2.76
2009-06-07,46,12.0,,0.12,5.52
2009-06-08,29,12.0,,0.12,3.48
2009-06-09,43,12.0,,0.12,5.16
2009-06-10,29,12.0,,0.12,3.48
2009-06-11,58,12.0,,0.12,6.96
2009-06-12,32,12.0,,0.12,3.84
2009-06-13,23,12.0,,0.12,2.76
2009-06-14,0,12.0,,0.12,0.0
2009-06-15,29,12.0,,0.12,3.48
2009-06-16,15,12.0,,0.12,1.7999999999999998
2009-06-17,59,12.0,,0.12,7.08
2009-06-18,15,12.0,,0.12,1.7999999999999998
2009-06-19,16,12.0,,0.12,1.92
2009-06-20,23,12.0,,0.12,2.76
2009-06-21,0,12.0,,0.12,0.0
2009-06-22,44,12.0,,0.12,5.279999999999999
2009-06-23,44,12.0,,0.12,5.279999999999999
2009-06-24,44,12.0,,0.12,5.279999999999999
2009-06-25,29,12.0,,0.12,3.48
2009-06-26,16,12.0,,0.12,1.92
2009-06-27,0,12.0,,0.12,0.0
2009-06-28,0,12.0,,0.12,0.0
2009-06-29,15,12.0,,0.12,1.7999999999999998
2009-06-30,0,12.0,,0.12,0.0
2009-07-01,15,14.0,False,0.14,2.1
2009-07-02,16,14.0,,0.14,2.24
2009-07-03,0,14.0,,0.14,0.0
2009-07-04,26,14.0,,0.14,3.6400000000000006
2009-07-05,52,14.0,,0.14,7.280000000000001
2009-07-06,59,14.0,,0.14,8.260000000000002
2009-07-07,14,14.0,,0.14,1.9600000000000002
2009-07-08,14,14.0,,0.14,1.9600000000000002
2009-07-09,75,14.0,,0.14,10.500000000000002
2009-07-10,32,14.0,,0.14,4.48
2009-07-11,22,14.0,,0.14,3.08
2009-07-12,0,14.0,,0.14,0.0
2009-07-13,0,14.0,,0.14,0.0
2009-07-14,72,14.0,,0.14,10.080000000000002
2009-07-15,44,14.0,,0.14,6.16
2009-07-16,15,14.0,,0.14,2.1
2009-07-17,0,14.0,,0.14,0.0
2009-07-18,0,14.0,,0.14,0.0
2009-07-19,23,14.0,,0.14,3.22
2009-07-20,15,14.0,,0.14,2.1
2009-07-21,14,14.0,,0.14,1.9600000000000002
2009-07-22,100,14.0,,0.14,14.000000000000002
2009-07-23,15,14.0,,0.14,2.1
2009-07-24,78,14.0,,0.14,10.920000000000002
2009-07-25,22,14.0,,0.14,3.08
2009-07-26,45,14.0,,0.14,6.300000000000001
2009-07-27,43,14.0,,0.14,6.0200000000000005
2009-07-28,0,14.0,,0.14,0.0
2009-07-29,14,14.0,,0.14,1.9600000000000002
2009-07-30,44,14.0,,0.14,6.16
2009-07-31,62,14.0,,0.14,8.680000000000001
2009-08-01,0,15.0,False,0.15,0.0
2009-08-02,32,15.0,,0.15,4.8
2009-08-03,0,15.0,,0.15,0.0
2009-08-04,20,15.0,,0.15,3.0
2009-08-05,41,15.0,,0.15,6.1499999999999995
2009-08-06,42,15.0,,0.15,6.3
2009-08-07,22,15.0,,0.15,3.3
2009-08-08,0,15.0,,0.15,0.0
2009-08-09,0,15.0,,0.15,0.0
2009-08-10,21,15.0,,0.15,3.15
2009-08-11,30,15.0,,0.15,4.5
2009-08-12,20,15.0,,0.15,3.0
2009-08-13,31,15.0,,0.15,4.6499999999999995
2009-08-14,11,15.0,,0.15,1.65
2009-08-15,0,15.0,,0.15,0.0
2009-08-16,16,15.0,,0.15,2.4
2009-08-17,21,15.0,,0.15,3.15
2009-08-18,20,15.0,,0.15,3.0
2009-08-19,10,15.0,,0.15,1.5
2009-08-20,41,15.0,,0.15,6.1499999999999995
2009-08-21,44,15.0,,0.15,6.6
2009-08-22,15,15.0,,0.15,2.25
2009-08-23,0,15.0,,0.15,0.0
2009-08-24,20,15.0,,0.15,3.0
2009-08-25,0,15.0,,0.15,0.0
2009-08-26,30,15.0,,0.15,4.5
2009-08-27,40,15.0,,0.15,6.0
2009-08-28,64,15.0,,0.15,9.6
2009-08-29,58,15.0,,0.15,8.7
2009-08-30,30,15.0,,0.15,4.5
2009-08-31,100,15.0,,0.15,15.0
2009-09-01,100,16.0,False,0.16,16.0
2009-09-02,73,16.0,,0.16,11.68
2009-09-03,15,16.0,,0.16,2.4
2009-09-04,32,16.0,,0.16,5.12
2009-09-05,0,16.0,,0.16,0.0
2009-09-06,47,16.0,,0.16,7.5200000000000005
2009-09-07,0,16.0,,0.16,0.0
2009-09-08,42,16.0,,0.16,6.72
2009-09-09,42,16.0,,0.16,6.72
2009-09-10,57,16.0,,0.16,9.120000000000001
2009-09-11,59,16.0,,0.16,9.44
2009-09-12,41,16.0,,0.16,6.5600000000000005
2009-09-13,0,16.0,,0.16,0.0
2009-09-14,14,16.0,,0.16,2.24
2009-09-15,54,16.0,,0.16,8.64
2009-09-16,69,16.0,,0.16,11.040000000000001
2009-09-17,28,16.0,,0.16,4.48
2009-09-18,30,16.0,,0.16,4.8
2009-09-19,0,16.0,,0.16,0.0
2009-09-20,0,16.0,,0.16,0.0
2009-09-21,42,16.0,,0.16,6.72
2009-09-22,27,16.0,,0.16,4.32
2009-09-23,27,16.0,,0.16,4.32
2009-09-24,42,16.0,,0.16,6.72
2009-09-25,30,16.0,,0.16,4.8
2009-09-26,21,16.0,,0.16,3.36
2009-09-27,42,16.0,,0.16,6.72
2009-09-28,56,16.0,,0.16,8.96
2009-09-29,14,16.0,,0.16,2.24
2009-09-30,55,16.0,,0.16,8.8
2009-10-01,9,63.0,False,0.63,5.67
2009-10-02,15,63.0,,0.63,9.45
2009-10-03,7,63.0,,0.63,4.41
2009-10-04,7,63.0,,0.63,4.41
2009-10-05,31,63.0,,0.63,19.53
2009-10-06,18,63.0,,0.63,11.34
2009-10-07,36,63.0,,0.63,22.68
2009-10-08,27,63.0,,0.63,17.01
2009-10-09,48,63.0,,0.63,30.240000000000002
2009-10-10,62,63.0,,0.63,39.06
2009-10-11,56,63.0,,0.63,35.28
2009-10-12,75,63.0,,0.63,47.25
2009-10-13,67,63.0,,0.63,42.21
2009-10-14,35,63.0,,0.63,22.05
2009-10-15,63,63.0,,0.63,39.69
2009-10-16,53,63.0,,0.63,33.39
2009-10-17,68,63.0,,0.63,42.84
2009-10-18,40,63.0,,0.63,25.2
2009-10-19,54,63.0,,0.63,34.02
2009-10-20,49,63.0,,0.63,30.87
2009-10-21,80,63.0,,0.63,50.4
2009-10-22,58,63.0,,0.63,36.54
2009-10-23,71,63.0,,0.63,44.73
2009-10-24,85,63.0,,0.63,53.55
2009-10-25,100,63.0,,0.63,63.0
2009-10-26,62,63.0,,0.63,39.06
2009-10-27,56,63.0,,0.63,35.28
2009-10-28,61,63.0,,0.63,38.43
2009-10-29,45,63.0,,0.63,28.35
2009-10-30,82,63.0,,0.63,51.660000000000004
2009-10-31,55,63.0,,0.63,34.65
2009-11-01,79,61.0,False,0.61,48.19
2009-11-02,81,61.0,,0.61,49.41
2009-11-03,43,61.0,,0.61,26.23
2009-11-04,26,61.0,,0.61,15.86
2009-11-05,44,61.0,,0.61,26.84
2009-11-06,61,61.0,,0.61,37.21
2009-11-07,40,61.0,,0.61,24.4
2009-11-08,79,61.0,,0.61,48.19
2009-11-09,100,61.0,,0.61,61.0
2009-11-10,47,61.0,,0.61,28.669999999999998
2009-11-11,90,61.0,,0.61,54.9
2009-11-12,83,61.0,,0.61,50.629999999999995
2009-11-13,55,61.0,,0.61,33.55
2009-11-14,70,61.0,,0.61,42.699999999999996
2009-11-15,45,61.0,,0.61,27.45
2009-11-16,68,61.0,,0.61,41.48
2009-11-17,81,61.0,,0.61,49.41
2009-11-18,30,61.0,,0.61,18.3
2009-11-19,26,61.0,,0.61,15.86
2009-11-20,41,61.0,,0.61,25.009999999999998
2009-11-21,6,61.0,,0.61,3.66
2009-11-22,52,61.0,,0.61,31.72
2009-11-23,17,61.0,,0.61,10.37
2009-11-24,30,61.0,,0.61,18.3
2009-11-25,44,61.0,,0.61,26.84
2009-11-26,48,61.0,,0.61,29.28
2009-11-27,12,61.0,,0.61,7.32
2009-11-28,33,61.0,,0.61,20.13
2009-11-29,45,61.0,,0.61,27.45
2009-11-30,30,61.0,,0.61,18.3
2009-12-01,98,16.0,False,0.16,15.68
2009-12-02,40,16.0,,0.16,6.4
2009-12-03,100,16.0,,0.16,16.0
2009-12-04,43,16.0,,0.16,6.88
2009-12-05,44,16.0,,0.16,7.04
2009-12-06,15,16.0,,0.16,2.4
2009-12-07,39,16.0,,0.16,6.24
2009-12-08,29,16.0,,0.16,4.64
2009-12-09,49,16.0,,0.16,7.84
2009-12-10,51,16.0,,0.16,8.16
2009-12-11,11,16.0,,0.16,1.76
2009-12-12,15,16.0,,0.16,2.4
2009-12-13,30,16.0,,0.16,4.8
2009-12-14,41,16.0,,0.16,6.5600000000000005
2009-12-15,70,16.0,,0.16,11.200000000000001
2009-12-16,42,16.0,,0.16,6.72
2009-12-17,32,16.0,,0.16,5.12
2009-12-18,34,16.0,,0.16,5.44
2009-12-19,0,16.0,,0.16,0.0
2009-12-20,0,16.0,,0.16,0.0
2009-12-21,23,16.0,,0.16,3.68
2009-12-22,93,16.0,,0.16,14.88
2009-12-23,38,16.0,,0.16,6.08
2009-12-24,16,16.0,,0.16,2.56
2009-12-25,20,16.0,,0.16,3.2
2009-12-26,0,16.0,,0.16,0.0
2009-12-27,0,16.0,,0.16,0.0
2009-12-28,24,16.0,,0.16,3.84
2009-12-29,59,16.0,,0.16,9.44
2009-12-30,24,16.0,,0.16,3.84
2009-12-31,13,16.0,,0.16,2.08
2010-01-01,26,13.0,False,0.13,3.38
2010-01-02,44,13.0,,0.13,5.720000000000001
2010-01-03,43,13.0,,0.13,5.59
2010-01-04,15,13.0,,0.13,1.9500000000000002
2010-01-05,29,13.0,,0.13,3.77
2010-01-06,0,13.0,,0.13,0.0
2010-01-07,74,13.0,,0.13,9.620000000000001
2010-01-08,30,13.0,,0.13,3.9000000000000004
2010-01-09,21,13.0,,0.13,2.73
2010-01-10,21,13.0,,0.13,2.73
2010-01-11,29,13.0,,0.13,3.77
2010-01-12,71,13.0,,0.13,9.23
2010-01-13,100,13.0,,0.13,13.0
2010-01-14,43,13.0,,0.13,5.59
2010-01-15,15,13.0,,0.13,1.9500000000000002
2010-01-16,42,13.0,,0.13,5.46
2010-01-17,21,13.0,,0.13,2.73
2010-01-18,79,13.0,,0.13,10.27
2010-01-19,42,13.0,,0.13,5.46
2010-01-20,97,13.0,,0.13,12.610000000000001
2010-01-21,84,13.0,,0.13,10.92
2010-01-22,29,13.0,,0.13,3.77
