date,rewards_unscaled,rewards_monthly,isPartial,scale,rewards
2010-05-12,85,55.0,,0.55,46.75000000000001
2010-05-13,77,55.0,,0.55,42.35
2010-05-14,86,55.0,,0.55,47.300000000000004
2010-05-15,88,55.0,,0.55,48.400000000000006
2010-05-16,85,55.0,,0.55,46.75000000000001
2010-05-17,75,55.0,,0.55,41.25
2010-05-18,79,55.0,,0.55,43.45
2010-05-19,80,55.0,,0.55,44.0
2010-05-20,72,55.0,,0.55,39.6
2010-05-21,74,55.0,,0.55,40.7
2010-05-22,87,55.0,,0.55,47.85
2010-05-23,93,55.0,,0.55,51.150000000000006
2010-05-24,87,55.0,,0.55,47.85
2010-05-25,75,55.0,,0.55,41.25
2010-05-26,100,55.0,,0.55,55.00000000000001
2010-05-27,67,55.0,,0.55,36.85
2010-05-28,82,55.0,,0.55,45.1
2010-05-29,70,55.0,,0.55,38.5
2010-05-30,54,55.0,,0.55,29.700000000000003
2010-05-31,96,55.0,,0.55,52.800000000000004
2010-06-01,86,65.0,False,0.65,55.9
2010-06-02,82,65.0,,0.65,53.300000000000004
2010-06-03,70,65.0,,0.65,45.5
2010-06-04,72,65.0,,0.65,46.800000000000004
2010-06-05,73,65.0,,0.65,47.45
2010-06-06,93,65.0,,0.65,60.45
2010-06-07,86,65.0,,0.65,55.9
2010-06-08,80,65.0,,0.65,52.0
2010-06-09,90,65.0,,0.65,58.5
2010-06-10,65,65.0,,0.65,42.25
2010-06-11,84,65.0,,0.65,54.6
2010-06-12,77,65.0,,0.65,50.050000000000004
2010-06-13,73,65.0,,0.65,47.45
2010-06-14,83,65.0,,0.65,53.95
2010-06-15,86,65.0,,0.65,55.9
2010-06-16,92,65.0,,0.65,59.800000000000004
2010-06-17,86,65.0,,0.65,55.9
2010-06-18,77,65.0,,0.65,50.050000000000004
2010-06-19,73,65.0,,0.65,47.45
2010-06-20,96,65.0,,0.65,62.400000000000006
2010-06-21,100,65.0,,0.65,65.0
2010-06-22,100,65.0,,0.65,65.0
2010-06-23,84,65.0,,0.65,54.6
2010-06-24,83,65.0,,0.65,53.95
2010-06-25,90,65.0,,0.65,58.5
2010-06-26,77,65.0,,0.65,50.050000000000004
2010-06-27,91,65.0,,0.65,59.15
2010-06-28,97,65.0,,0.65,63.050000000000004
2010-06-29,88,65.0,,0.65,57.2
2010-06-30,82,65.0,,0.65,53.300000000000004
2010-07-01,96,54.0,False,0.54,51.84
2010-07-02,90,54.0,,0.54,48.6
2010-07-03,82,54.0,,0.54,44.28
2010-07-04,75,54.0,,0.54,40.5
2010-07-05,79,54.0,,0.54,42.660000000000004
2010-07-06,84,54.0,,0.54,45.36
2010-07-07,90,54.0,,0.54,48.6
2010-07-08,87,54.0,,0.54,46.980000000000004
2010-07-09,67,54.0,,0.54,36.18
2010-07-10,85,54.0,,0.54,45.900000000000006
2010-07-11,97,54.0,,0.54,52.38
2010-07-12,94,54.0,,0.54,50.760000000000005
2010-07-13,84,54.0,,0.54,45.36
2010-07-14,85,54.0,,0.54,45.900000000000006
2010-07-15,85,54.0,,0.54,45.900000000000006
2010-07-16,82,54.0,,0.54,44.28
2010-07-17,76,54.0,,0.54,41.040000000000006
2010-07-18,77,54.0,,0.54,41.580000000000005
2010-07-19,93,54.0,,0.54,50.220000000000006
2010-07-20,93,54.0,,0.54,50.220000000000006
2010-07-21,80,54.0,,0.54,43.2
2010-07-22,82,54.0,,0.54,44.28
2010-07-23,67,54.0,,0.54,36.18
2010-07-24,79,54.0,,0.54,42.660000000000004
2010-07-25,77,54.0,,0.54,41.580000000000005
2010-07-26,100,54.0,,0.54,54.0
2010-07-27,87,54.0,,0.54,46.980000000000004
2010-07-28,91,54.0,,0.54,49.14
2010-07-29,84,54.0,,0.54,45.36
2010-07-30,77,54.0,,0.54,41.580000000000005
2010-07-31,71,54.0,,0.54,38.34
2010-08-01,77,57.0,False,0.57,43.88999999999999
2010-08-02,94,57.0,,0.57,53.58
2010-08-03,100,57.0,,0.57,56.99999999999999
2010-08-04,93,57.0,,0.57,53.01
2010-08-05,100,57.0,,0.57,56.99999999999999
2010-08-06,84,57.0,,0.57,47.879999999999995
2010-08-07,94,57.0,,0.57,53.58
2010-08-08,86,57.0,,0.57,49.019999999999996
2010-08-09,94,57.0,,0.57,53.58
2010-08-10,94,57.0,,0.57,53.58
2010-08-11,90,57.0,,0.57,51.3
2010-08-12,82,57.0,,0.57,46.739999999999995
2010-08-13,83,57.0,,0.57,47.309999999999995
2010-08-14,78,57.0,,0.57,44.459999999999994
2010-08-15,97,57.0,,0.57,55.28999999999999
2010-08-16,98,57.0,,0.57,55.85999999999999
2010-08-17,93,57.0,,0.57,53.01
2010-08-18,100,57.0,,0.57,56.99999999999999
2010-08-19,80,57.0,,0.57,45.599999999999994
2010-08-20,83,57.0,,0.57,47.309999999999995
2010-08-21,91,57.0,,0.57,51.87
2010-08-22,96,57.0,,0.57,54.72
2010-08-23,85,57.0,,0.57,48.449999999999996
2010-08-24,87,57.0,,0.57,49.589999999999996
2010-08-25,78,57.0,,0.57,44.459999999999994
2010-08-26,75,57.0,,0.57,42.74999999999999
2010-08-27,79,57.0,,0.57,45.029999999999994
2010-08-28,79,57.0,,0.57,45.029999999999994
2010-08-29,86,57.0,,0.57,49.019999999999996
2010-08-30,90,57.0,,0.57,51.3
2010-08-31,82,57.0,,0.57,46.739999999999995
2010-09-01,91,57.0,False,0.57,51.87
2010-09-02,65,57.0,,0.57,37.05
2010-09-03,79,57.0,,0.57,45.029999999999994
2010-09-04,78,57.0,,0.57,44.459999999999994
2010-09-05,77,57.0,,0.57,43.88999999999999
2010-09-06,80,57.0,,0.57,45.599999999999994
2010-09-07,100,57.0,,0.57,56.99999999999999
2010-09-08,85,57.0,,0.57,48.449999999999996
2010-09-09,84,57.0,,0.57,47.879999999999995
2010-09-10,80,57.0,,0.57,45.599999999999994
2010-09-11,86,57.0,,0.57,49.019999999999996
2010-09-12,83,57.0,,0.57,47.309999999999995
2010-09-13,81,57.0,,0.57,46.169999999999995
2010-09-14,86,57.0,,0.57,49.019999999999996
2010-09-15,80,57.0,,0.57,45.599999999999994
2010-09-16,83,57.0,,0.57,47.309999999999995
2010-09-17,87,57.0,,0.57,49.589999999999996
2010-09-18,77,57.0,,0.57,43.88999999999999
2010-09-19,81,57.0,,0.57,46.169999999999995
2010-09-20,87,57.0,,0.57,49.589999999999996
2010-09-21,82,57.0,,0.57,46.739999999999995
2010-09-22,90,57.0,,0.57,51.3
2010-09-23,80,57.0,,0.57,45.599999999999994
2010-09-24,80,57.0,,0.57,45.599999999999994
2010-09-25,73,57.0,,0.57,41.61
2010-09-26,71,57.0,,0.57,40.47
2010-09-27,99,57.0,,0.57,56.42999999999999
2010-09-28,88,57.0,,0.57,50.16
2010-09-29,89,57.0,,0.57,50.73
2010-09-30,79,57.0,,0.57,45.029999999999994
2010-10-01,85,59.0,False,0.59,50.15
2010-10-02,87,59.0,,0.59,51.33
2010-10-03,80,59.0,,0.59,47.199999999999996
2010-10-04,81,59.0,,0.59,47.79
2010-10-05,91,59.0,,0.59,53.69
2010-10-06,95,59.0,,0.59,56.05
2010-10-07,88,59.0,,0.59,51.919999999999995
2010-10-08,95,59.0,,0.59,56.05
2010-10-09,85,59.0,,0.59,50.15
2010-10-10,87,59.0,,0.59,51.33
2010-10-11,82,59.0,,0.59,48.379999999999995
2010-10-12,77,59.0,,0.59,45.43
2010-10-13,88,59.0,,0.59,51.919999999999995
2010-10-14,86,59.0,,0.59,50.739999999999995
2010-10-15,99,59.0,,0.59,58.41
2010-10-16,86,59.0,,0.59,50.739999999999995
2010-10-17,96,59.0,,0.59,56.64
2010-10-18,98,59.0,,0.59,57.82
2010-10-19,95,59.0,,0.59,56.05
2010-10-20,95,59.0,,0.59,56.05
2010-10-21,80,59.0,,0.59,47.199999999999996
2010-10-22,88,59.0,,0.59,51.919999999999995
2010-10-23,95,59.0,,0.59,56.05
2010-10-24,76,59.0,,0.59,44.839999999999996
2010-10-25,90,59.0,,0.59,53.099999999999994
2010-10-26,88,59.0,,0.59,51.919999999999995
2010-10-27,100,59.0,,0.59,59.0
2010-10-28,81,59.0,,0.59,47.79
2010-10-29,75,59.0,,0.59,44.25
2010-10-30,91,59.0,,0.59,53.69
2010-10-31,91,59.0,,0.59,53.69
2010-11-01,94,63.0,False,0.63,59.22
2010-11-02,83,63.0,,0.63,52.29
2010-11-03,78,63.0,,0.63,49.14
2010-11-04,81,63.0,,0.63,51.03
2010-11-05,86,63.0,,0.63,54.18
2010-11-06,79,63.0,,0.63,49.77
2010-11-07,88,63.0,,0.63,55.44
2010-11-08,86,63.0,,0.63,54.18
2010-11-09,86,63.0,,0.63,54.18
2010-11-10,94,63.0,,0.63,59.22
2010-11-11,93,63.0,,0.63,58.59
2010-11-12,71,63.0,,0.63,44.73
2010-11-13,85,63.0,,0.63,53.55
2010-11-14,83,63.0,,0.63,52.29
2010-11-15,92,63.0,,0.63,57.96
2010-11-16,82,63.0,,0.63,51.660000000000004
2010-11-17,92,63.0,,0.63,57.96
2010-11-18,77,63.0,,0.63,48.51
2010-11-19,79,63.0,,0.63,49.77
2010-11-20,84,63.0,,0.63,52.92
2010-11-21,90,63.0,,0.63,56.7
2010-11-22,85,63.0,,0.63,53.55
2010-11-23,89,63.0,,0.63,56.07
2010-11-24,85,63.0,,0.63,53.55
2010-11-25,68,63.0,,0.63,42.84
2010-11-26,100,63.0,,0.63,63.0
2010-11-27,98,63.0,,0.63,61.74
2010-11-28,91,63.0,,0.63,57.33
2010-11-29,99,63.0,,0.63,62.37
2010-11-30,100,63.0,,0.63,63.0
2010-12-01,86,70.0,False,0.7,60.199999999999996
2010-12-02,76,70.0,,0.7,53.199999999999996
2010-12-03,70,70.0,,0.7,49.0
2010-12-04,81,70.0,,0.7,56.699999999999996
2010-12-05,92,70.0,,0.7,64.39999999999999
2010-12-06,85,70.0,,0.7,59.49999999999999
2010-12-07,82,70.0,,0.7,57.4
2010-12-08,81,70.0,,0.7,56.699999999999996
2010-12-09,74,70.0,,0.7,51.8
2010-12-10,75,70.0,,0.7,52.5
2010-12-11,80,70.0,,0.7,56.0
2010-12-12,89,70.0,,0.7,62.3
2010-12-13,82,70.0,,0.7,57.4
2010-12-14,81,70.0,,0.7,56.699999999999996
2010-12-15,78,70.0,,0.7,54.599999999999994
2010-12-16,63,70.0,,0.7,44.099999999999994
2010-12-17,78,70.0,,0.7,54.599999999999994
2010-12-18,87,70.0,,0.7,60.9
2010-12-19,80,70.0,,0.7,56.0
2010-12-20,74,70.0,,0.7,51.8
2010-12-21,86,70.0,,0.7,60.199999999999996
2010-12-22,73,70.0,,0.7,51.099999999999994
2010-12-23,77,70.0,,0.7,53.9
2010-12-24,76,70.0,,0.7,53.199999999999996
2010-12-25,56,70.0,,0.7,39.199999999999996
2010-12-26,68,70.0,,0.7,47.599999999999994
2010-12-27,78,70.0,,0.7,54.599999999999994
2010-12-28,100,70.0,,0.7,70.0
2010-12-29,86,70.0,,0.7,60.199999999999996
2010-12-30,69,70.0,,0.7,48.3
2010-12-31,77,70.0,,0.7,53.9
2011-01-01,90,79.0,False,0.79,71.10000000000001
2011-01-02,92,79.0,,0.79,72.68
2011-01-03,100,79.0,,0.79,79.0
2011-01-04,97,79.0,,0.79,76.63000000000001
2011-01-05,78,79.0,,0.79,61.620000000000005
2011-01-06,89,79.0,,0.79,70.31
2011-01-07,89,79.0,,0.79,70.31
2011-01-08,95,79.0,,0.79,75.05
2011-01-09,96,79.0,,0.79,75.84
2011-01-10,88,79.0,,0.79,69.52000000000001
2011-01-11,80,79.0,,0.79,63.2
2011-01-12,86,79.0,,0.79,67.94
2011-01-13,76,79.0,,0.79,60.040000000000006
2011-01-14,78,79.0,,0.79,61.620000000000005
2011-01-15,94,79.0,,0.79,74.26
2011-01-16,99,79.0,,0.79,78.21000000000001
2011-01-17,92,79.0,,0.79,72.68
2011-01-18,86,79.0,,0.79,67.94
2011-01-19,79,79.0,,0.79,62.410000000000004
2011-01-20,82,79.0,,0.79,64.78
2011-01-21,86,79.0,,0.79,67.94
2011-01-22,90,79.0,,0.79,71.10000000000001
2011-01-23,81,79.0,,0.79,63.99
2011-01-24,90,79.0,,0.79,71.10000000000001
2011-01-25,87,79.0,,0.79,68.73
2011-01-26,65,79.0,,0.79,51.35
2011-01-27,79,79.0,,0.79,62.410000000000004
2011-01-28,84,79.0,,0.79,66.36
2011-01-29,89,79.0,,0.79,70.31
2011-01-30,94,79.0,,0.79,74.26
2011-01-31,84,79.0,,0.79,66.36
2011-02-01,100,70.0,False,0.7,70.0
2011-02-02,88,70.0,,0.7,61.599999999999994
2011-02-03,87,70.0,,0.7,60.9
2011-02-04,95,70.0,,0.7,66.5
2011-02-05,96,70.0,,0.7,67.19999999999999
2011-02-06,91,70.0,,0.7,63.699999999999996
2011-02-07,91,70.0,,0.7,63.699999999999996
2011-02-08,89,70.0,,0.7,62.3
2011-02-09,88,70.0,,0.7,61.599999999999994
2011-02-10,99,70.0,,0.7,69.3
2011-02-11,87,70.0,,0.7,60.9
2011-02-12,96,70.0,,0.7,67.19999999999999
2011-02-13,92,70.0,,0.7,64.39999999999999
2011-02-14,84,70.0,,0.7,58.8
2011-02-15,89,70.0,,0.7,62.3
2011-02-16,83,70.0,,0.7,58.099999999999994
2011-02-17,88,70.0,,0.7,61.599999999999994
2011-02-18,86,70.0,,0.7,60.199999999999996
2011-02-19,96,70.0,,0.7,67.19999999999999
2011-02-20,91,70.0,,0.7,63.699999999999996
2011-02-21,89,70.0,,0.7,62.3
2011-02-22,94,70.0,,0.7,65.8
2011-02-23,93,70.0,,0.7,65.1
2011-02-24,87,70.0,,0.7,60.9
2011-02-25,94,70.0,,0.7,65.8
2011-02-26,87,70.0,,0.7,60.9
2011-02-27,91,70.0,,0.7,63.699999999999996
2011-02-28,89,70.0,,0.7,62.3
2011-03-01,87,75.0,False,0.75,65.25
2011-03-02,80,75.0,,0.75,60.0
2011-03-03,93,75.0,,0.75,69.75
2011-03-04,84,75.0,,0.75,63.0
2011-03-05,95,75.0,,0.75,71.25
2011-03-06,90,75.0,,0.75,67.5
2011-03-07,85,75.0,,0.75,63.75
2011-03-08,83,75.0,,0.75,62.25
2011-03-09,86,75.0,,0.75,64.5
2011-03-10,89,75.0,,0.75,66.75
2011-03-11,71,75.0,,0.75,53.25
2011-03-12,79,75.0,,0.75,59.25
2011-03-13,70,75.0,,0.75,52.5
2011-03-14,80,75.0,,0.75,60.0
2011-03-15,84,75.0,,0.75,63.0
2011-03-16,73,75.0,,0.75,54.75
2011-03-17,75,75.0,,0.75,56.25
2011-03-18,79,75.0,,0.75,59.25
2011-03-19,87,75.0,,0.75,65.25
2011-03-20,86,75.0,,0.75,64.5
2011-03-21,81,75.0,,0.75,60.75
2011-03-22,83,75.0,,0.75,62.25
2011-03-23,80,75.0,,0.75,60.0
2011-03-24,78,75.0,,0.75,58.5
2011-03-25,78,75.0,,0.75,58.5
2011-03-26,94,75.0,,0.75,70.5
2011-03-27,100,75.0,,0.75,75.0
2011-03-28,82,75.0,,0.75,61.5
2011-03-29,95,75.0,,0.75,71.25
2011-03-30,92,75.0,,0.75,69.0
2011-03-31,80,75.0,,0.75,60.0
2011-04-01,82,74.0,False,0.74,60.68
2011-04-02,100,74.0,,0.74,74.0
2011-04-03,86,74.0,,0.74,63.64
2011-04-04,85,74.0,,0.74,62.9
2011-04-05,80,74.0,,0.74,59.2
2011-04-06,95,74.0,,0.74,70.3
2011-04-07,80,74.0,,0.74,59.2
2011-04-08,84,74.0,,0.74,62.16
2011-04-09,85,74.0,,0.74,62.9
2011-04-10,93,74.0,,0.74,68.82
2011-04-11,74,74.0,,0.74,54.76
2011-04-12,82,74.0,,0.74,60.68
2011-04-13,83,74.0,,0.74,61.42
2011-04-14,79,74.0,,0.74,58.46
2011-04-15,83,74.0,,0.74,61.42
2011-04-16,81,74.0,,0.74,59.94
2011-04-17,85,74.0,,0.74,62.9
2011-04-18,82,74.0,,0.74,60.68
2011-04-19,87,74.0,,0.74,64.38
2011-04-20,79,74.0,,0.74,58.46
2011-04-21,91,74.0,,0.74,67.34
2011-04-22,82,74.0,,0.74,60.68
2011-04-23,89,74.0,,0.74,65.86
2011-04-24,84,74.0,,0.74,62.16
2011-04-25,89,74.0,,0.74,65.86
2011-04-26,83,74.0,,0.74,61.42
2011-04-27,73,74.0,,0.74,54.019999999999996
2011-04-28,75,74.0,,0.74,55.5
2011-04-29,73,74.0,,0.74,54.019999999999996
2011-04-30,81,74.0,,0.74,59.94
2011-05-01,85,75.0,False,0.75,63.75
2011-05-02,81,75.0,,0.75,60.75
2011-05-03,100,75.0,,0.75,75.0
2011-05-04,78,75.0,,0.75,58.5
2011-05-05,70,75.0,,0.75,52.5
2011-05-06,80,75.0,,0.75,60.0
2011-05-07,88,75.0,,0.75,66.0
2011-05-08,85,75.0,,0.75,63.75
2011-05-09,94,75.0,,0.75,70.5
2011-05-10,82,75.0,,0.75,61.5
2011-05-11,80,75.0,,0.75,60.0
2011-05-12,80,75.0,,0.75,60.0
2011-05-13,93,75.0,,0.75,69.75
2011-05-14,88,75.0,,0.75,66.0
2011-05-15,100,75.0,,0.75,75.0
2011-05-16,95,75.0,,0.75,71.25
2011-05-17,94,75.0,,0.75,70.5
2011-05-18,84,75.0,,0.75,63.0
2011-05-19,75,75.0,,0.75,56.25
2011-05-20,72,75.0,,0.75,54.0
2011-05-21,87,75.0,,0.75,65.25
2011-05-22,93,75.0,,0.75,69.75
2011-05-23,95,75.0,,0.75,71.25
2011-05-24,94,75.0,,0.75,70.5
2011-05-25,79,75.0,,0.75,59.25
2011-05-26,88,75.0,,0.75,66.0
2011-05-27,92,75.0,,0.75,69.0
2011-05-28,82,75.0,,0.75,61.5
2011-05-29,81,75.0,,0.75,60.75
2011-05-30,92,75.0,,0.75,69.0
2011-05-31,85,75.0,,0.75,63.75
2011-06-01,85,85.0,False,0.85,72.25
2011-06-02,81,85.0,,0.85,68.85
2011-06-03,76,85.0,,0.85,64.6
2011-06-04,81,85.0,,0.85,68.85
2011-06-05,95,85.0,,0.85,80.75
2011-06-06,83,85.0,,0.85,70.55
2011-06-07,79,85.0,,0.85,67.14999999999999
2011-06-08,76,85.0,,0.85,64.6
2011-06-09,79,85.0,,0.85,67.14999999999999
2011-06-10,82,85.0,,0.85,69.7
2011-06-11,87,85.0,,0.85,73.95
2011-06-12,83,85.0,,0.85,70.55
2011-06-13,79,85.0,,0.85,67.14999999999999
2011-06-14,85,85.0,,0.85,72.25
2011-06-15,91,85.0,,0.85,77.35
2011-06-16,88,85.0,,0.85,74.8
2011-06-17,86,85.0,,0.85,73.1
2011-06-18,80,85.0,,0.85,68.0
2011-06-19,83,85.0,,0.85,70.55
2011-06-20,89,85.0,,0.85,75.64999999999999
2011-06-21,100,85.0,,0.85,85.0
2011-06-22,89,85.0,,0.85,75.64999999999999
2011-06-23,86,85.0,,0.85,73.1
2011-06-24,86,85.0,,0.85,73.1
2011-06-25,99,85.0,,0.85,84.14999999999999
2011-06-26,88,85.0,,0.85,74.8
2011-06-27,84,85.0,,0.85,71.39999999999999
2011-06-28,93,85.0,,0.85,79.05
2011-06-29,94,85.0,,0.85,79.89999999999999
2011-06-30,95,85.0,,0.85,80.75
2011-07-01,100,86.0,False,0.86,86.0
2011-07-02,87,86.0,,0.86,74.82
2011-07-03,86,86.0,,0.86,73.96
2011-07-04,87,86.0,,0.86,74.82
2011-07-05,94,86.0,,0.86,80.84
2011-07-06,90,86.0,,0.86,77.4
2011-07-07,86,86.0,,0.86,73.96
2011-07-08,96,86.0,,0.86,82.56
2011-07-09,85,86.0,,0.86,73.1
2011-07-10,85,86.0,,0.86,73.1
2011-07-11,87,86.0,,0.86,74.82
2011-07-12,79,86.0,,0.86,67.94
2011-07-13,96,86.0,,0.86,82.56
2011-07-14,87,86.0,,0.86,74.82
2011-07-15,94,86.0,,0.86,80.84
2011-07-16,85,86.0,,0.86,73.1
2011-07-17,87,86.0,,0.86,74.82
2011-07-18,86,86.0,,0.86,73.96
2011-07-19,88,86.0,,0.86,75.67999999999999
2011-07-20,88,86.0,,0.86,75.67999999999999
2011-07-21,85,86.0,,0.86,73.1
2011-07-22,96,86.0,,0.86,82.56
2011-07-23,85,86.0,,0.86,73.1
2011-07-24,88,86.0,,0.86,75.67999999999999
2011-07-25,78,86.0,,0.86,67.08
2011-07-26,83,86.0,,0.86,71.38
2011-07-27,81,86.0,,0.86,69.66
2011-07-28,80,86.0,,0.86,68.8
2011-07-29,90,86.0,,0.86,77.4
2011-07-30,97,86.0,,0.86,83.42
2011-07-31,76,86.0,,0.86,65.36
2011-08-01,92,84.0,False,0.84,77.28
2011-08-02,99,84.0,,0.84,83.16
2011-08-03,87,84.0,,0.84,73.08
2011-08-04,99,84.0,,0.84,83.16
2011-08-05,82,84.0,,0.84,68.88
2011-08-06,85,84.0,,0.84,71.39999999999999
2011-08-07,98,84.0,,0.84,82.32
2011-08-08,88,84.0,,0.84,73.92
2011-08-09,86,84.0,,0.84,72.24
2011-08-10,86,84.0,,0.84,72.24
2011-08-11,89,84.0,,0.84,74.75999999999999
2011-08-12,95,84.0,,0.84,79.8
2011-08-13,93,84.0,,0.84,78.11999999999999
2011-08-14,89,84.0,,0.84,74.75999999999999
2011-08-15,92,84.0,,0.84,77.28
2011-08-16,100,84.0,,0.84,84.0
2011-08-17,87,84.0,,0.84,73.08
2011-08-18,95,84.0,,0.84,79.8
2011-08-19,84,84.0,,0.84,70.56
2011-08-20,85,84.0,,0.84,71.39999999999999
2011-08-21,93,84.0,,0.84,78.11999999999999
2011-08-22,90,84.0,,0.84,75.6
2011-08-23,76,84.0,,0.84,63.839999999999996
2011-08-24,89,84.0,,0.84,74.75999999999999
2011-08-25,80,84.0,,0.84,67.2
2011-08-26,79,84.0,,0.84,66.36
2011-08-27,69,84.0,,0.84,57.96
2011-08-28,81,84.0,,0.84,68.03999999999999
2011-08-29,81,84.0,,0.84,68.03999999999999
2011-08-30,87,84.0,,0.84,73.08
2011-08-31,81,84.0,,0.84,68.03999999999999
2011-09-01,84,79.0,False,0.79,66.36
2011-09-02,93,79.0,,0.79,73.47
2011-09-03,87,79.0,,0.79,68.73
2011-09-04,96,79.0,,0.79,75.84
2011-09-05,88,79.0,,0.79,69.52000000000001
2011-09-06,96,79.0,,0.79,75.84
2011-09-07,100,79.0,,0.79,79.0
2011-09-08,88,79.0,,0.79,69.52000000000001
2011-09-09,86,79.0,,0.79,67.94
2011-09-10,84,79.0,,0.79,66.36
2011-09-11,86,79.0,,0.79,67.94
2011-09-12,89,79.0,,0.79,70.31
2011-09-13,77,79.0,,0.79,60.830000000000005
2011-09-14,92,79.0,,0.79,72.68
2011-09-15,78,79.0,,0.79,61.620000000000005
2011-09-16,83,79.0,,0.79,65.57000000000001
2011-09-17,84,79.0,,0.79,66.36
2011-09-18,79,79.0,,0.79,62.410000000000004
2011-09-19,88,79.0,,0.79,69.52000000000001
2011-09-20,100,79.0,,0.79,79.0
2011-09-21,91,79.0,,0.79,71.89
2011-09-22,82,79.0,,0.79,64.78
2011-09-23,82,79.0,,0.79,64.78
2011-09-24,92,79.0,,0.79,72.68
2011-09-25,92,79.0,,0.79,72.68
2011-09-26,89,79.0,,0.79,70.31
2011-09-27,88,79.0,,0.79,69.52000000000001
2011-09-28,94,79.0,,0.79,74.26
2011-09-29,92,79.0,,0.79,72.68
2011-09-30,86,79.0,,0.79,67.94
2011-10-01,89,82.0,False,0.82,72.97999999999999
2011-10-02,95,82.0,,0.82,77.89999999999999
2011-10-03,96,82.0,,0.82,78.72
2011-10-04,91,82.0,,0.82,74.61999999999999
2011-10-05,82,82.0,,0.82,67.24
2011-10-06,70,82.0,,0.82,57.4
2011-10-07,77,82.0,,0.82,63.13999999999999
2011-10-08,84,82.0,,0.82,68.88
2011-10-09,82,82.0,,0.82,67.24
2011-10-10,94,82.0,,0.82,77.08
2011-10-11,90,82.0,,0.82,73.8
2011-10-12,86,82.0,,0.82,70.52
2011-10-13,87,82.0,,0.82,71.33999999999999
2011-10-14,88,82.0,,0.82,72.16
2011-10-15,93,82.0,,0.82,76.25999999999999
2011-10-16,91,82.0,,0.82,74.61999999999999
2011-10-17,92,82.0,,0.82,75.44
2011-10-18,99,82.0,,0.82,81.17999999999999
2011-10-19,92,82.0,,0.82,75.44
2011-10-20,90,82.0,,0.82,73.8
2011-10-21,95,82.0,,0.82,77.89999999999999
2011-10-22,87,82.0,,0.82,71.33999999999999
2011-10-23,94,82.0,,0.82,77.08
2011-10-24,100,82.0,,0.82,82.0
2011-10-25,86,82.0,,0.82,70.52
2011-10-26,84,82.0,,0.82,68.88
2011-10-27,81,82.0,,0.82,66.42
2011-10-28,81,82.0,,0.82,66.42
2011-10-29,84,82.0,,0.82,68.88
2011-10-30,90,82.0,,0.82,73.8
2011-10-31,84,82.0,,0.82,68.88
2011-11-01,89,87.0,False,0.87,77.42999999999999
2011-11-02,82,87.0,,0.87,71.34
2011-11-03,80,87.0,,0.87,69.6
2011-11-04,79,87.0,,0.87,68.73
2011-11-05,85,87.0,,0.87,73.95
2011-11-06,82,87.0,,0.87,71.34
2011-11-07,81,87.0,,0.87,70.47
2011-11-08,91,87.0,,0.87,79.17
2011-11-09,86,87.0,,0.87,74.82
2011-11-10,85,87.0,,0.87,73.95
2011-11-11,85,87.0,,0.87,73.95
2011-11-12,82,87.0,,0.87,71.34
2011-11-13,81,87.0,,0.87,70.47
2011-11-14,92,87.0,,0.87,80.04
2011-11-15,86,87.0,,0.87,74.82
2011-11-16,87,87.0,,0.87,75.69
2011-11-17,81,87.0,,0.87,70.47
2011-11-18,86,87.0,,0.87,74.82
2011-11-19,82,87.0,,0.87,71.34
2011-11-20,81,87.0,,0.87,70.47
2011-11-21,82,87.0,,0.87,71.34
2011-11-22,93,87.0,,0.87,80.91
2011-11-23,78,87.0,,0.87,67.86
2011-11-24,84,87.0,,0.87,73.08
2011-11-25,99,87.0,,0.87,86.13
2011-11-26,92,87.0,,0.87,80.04
2011-11-27,95,87.0,,0.87,82.65
2011-11-28,100,87.0,,0.87,87.0
2011-11-29,93,87.0,,0.87,80.91
2011-11-30,83,87.0,,0.87,72.21
2011-12-01,89,85.0,False,0.85,75.64999999999999
2011-12-02,99,85.0,,0.85,84.14999999999999
2011-12-03,93,85.0,,0.85,79.05
2011-12-04,88,85.0,,0.85,74.8
2011-12-05,95,85.0,,0.85,80.75
2011-12-06,99,85.0,,0.85,84.14999999999999
2011-12-07,93,85.0,,0.85,79.05
2011-12-08,81,85.0,,0.85,68.85
2011-12-09,98,85.0,,0.85,83.3
2011-12-10,86,85.0,,0.85,73.1
2011-12-11,98,85.0,,0.85,83.3
2011-12-12,92,85.0,,0.85,78.2
2011-12-13,93,85.0,,0.85,79.05
2011-12-14,90,85.0,,0.85,76.5
2011-12-15,89,85.0,,0.85,75.64999999999999
2011-12-16,82,85.0,,0.85,69.7
2011-12-17,92,85.0,,0.85,78.2
2011-12-18,83,85.0,,0.85,70.55
2011-12-19,88,85.0,,0.85,74.8
2011-12-20,84,85.0,,0.85,71.39999999999999
2011-12-21,90,85.0,,0.85,76.5
2011-12-22,83,85.0,,0.85,70.55
2011-12-23,86,85.0,,0.85,73.1
2011-12-24,66,85.0,,0.85,56.1
2011-12-25,72,85.0,,0.85,61.199999999999996
2011-12-26,86,85.0,,0.85,73.1
2011-12-27,94,85.0,,0.85,79.89999999999999
2011-12-28,98,85.0,,0.85,83.3
2011-12-29,92,85.0,,0.85,78.2
2011-12-30,92,85.0,,0.85,78.2
2011-12-31,100,85.0,,0.85,85.0
2012-01-01,84,80.0,False,0.8,67.2
2012-01-02,100,80.0,,0.8,80.0
