date,patron_unscaled,patron_monthly,isPartial,scale,patron
2006-09-05,49,42.0,,0.42,20.58
2006-09-06,49,42.0,,0.42,20.58
2006-09-07,59,42.0,,0.42,24.779999999999998
2006-09-08,73,42.0,,0.42,30.66
2006-09-09,39,42.0,,0.42,16.38
2006-09-10,88,42.0,,0.42,36.96
2006-09-11,51,42.0,,0.42,21.419999999999998
2006-09-12,47,42.0,,0.42,19.74
2006-09-13,71,42.0,,0.42,29.82
2006-09-14,64,42.0,,0.42,26.88
2006-09-15,58,42.0,,0.42,24.36
2006-09-16,49,42.0,,0.42,20.58
2006-09-17,49,42.0,,0.42,20.58
2006-09-18,48,42.0,,0.42,20.16
2006-09-19,92,42.0,,0.42,38.64
2006-09-20,37,42.0,,0.42,15.54
2006-09-21,55,42.0,,0.42,23.099999999999998
2006-09-22,81,42.0,,0.42,34.019999999999996
2006-09-23,100,42.0,,0.42,42.0
2006-09-24,51,42.0,,0.42,21.419999999999998
2006-09-25,90,42.0,,0.42,37.8
2006-09-26,61,42.0,,0.42,25.619999999999997
2006-09-27,45,42.0,,0.42,18.9
2006-09-28,86,42.0,,0.42,36.12
2006-09-29,78,42.0,,0.42,32.76
2006-09-30,36,42.0,,0.42,15.12
2006-10-01,58,53.0,False,0.53,30.740000000000002
2006-10-02,60,53.0,,0.53,31.8
2006-10-03,59,53.0,,0.53,31.270000000000003
2006-10-04,18,53.0,,0.53,9.540000000000001
2006-10-05,55,53.0,,0.53,29.150000000000002
2006-10-06,35,53.0,,0.53,18.55
2006-10-07,52,53.0,,0.53,27.560000000000002
2006-10-08,52,53.0,,0.53,27.560000000000002
2006-10-09,29,53.0,,0.53,15.370000000000001
2006-10-10,53,53.0,,0.53,28.09
2006-10-11,40,53.0,,0.53,21.200000000000003
2006-10-12,59,53.0,,0.53,31.270000000000003
2006-10-13,69,53.0,,0.53,36.57
2006-10-14,52,53.0,,0.53,27.560000000000002
2006-10-15,100,53.0,,0.53,53.0
2006-10-16,77,53.0,,0.53,40.81
2006-10-17,53,53.0,,0.53,28.09
2006-10-18,63,53.0,,0.53,33.39
2006-10-19,55,53.0,,0.53,29.150000000000002
2006-10-20,39,53.0,,0.53,20.67
2006-10-21,73,53.0,,0.53,38.690000000000005
2006-10-22,98,53.0,,0.53,51.940000000000005
2006-10-23,76,53.0,,0.53,40.28
2006-10-24,61,53.0,,0.53,32.33
2006-10-25,48,53.0,,0.53,25.44
2006-10-26,68,53.0,,0.53,36.04
2006-10-27,53,53.0,,0.53,28.09
2006-10-28,77,53.0,,0.53,40.81
2006-10-29,79,53.0,,0.53,41.870000000000005
2006-10-30,67,53.0,,0.53,35.510000000000005
2006-10-31,84,53.0,,0.53,44.52
2006-11-01,100,45.0,False,0.45,45.0
2006-11-02,83,45.0,,0.45,37.35
2006-11-03,69,45.0,,0.45,31.05
2006-11-04,91,45.0,,0.45,40.95
2006-11-05,95,45.0,,0.45,42.75
2006-11-06,73,45.0,,0.45,32.85
2006-11-07,75,45.0,,0.45,33.75
2006-11-08,67,45.0,,0.45,30.150000000000002
2006-11-09,62,45.0,,0.45,27.900000000000002
2006-11-10,64,45.0,,0.45,28.8
2006-11-11,54,45.0,,0.45,24.3
2006-11-12,75,45.0,,0.45,33.75
2006-11-13,60,45.0,,0.45,27.0
2006-11-14,76,45.0,,0.45,34.2
2006-11-15,63,45.0,,0.45,28.35
2006-11-16,90,45.0,,0.45,40.5
2006-11-17,70,45.0,,0.45,31.5
2006-11-18,73,45.0,,0.45,32.85
2006-11-19,45,45.0,,0.45,20.25
2006-11-20,92,45.0,,0.45,41.4
2006-11-21,85,45.0,,0.45,38.25
2006-11-22,65,45.0,,0.45,29.25
2006-11-23,44,45.0,,0.45,19.8
2006-11-24,58,45.0,,0.45,26.1
2006-11-25,80,45.0,,0.45,36.0
2006-11-26,98,45.0,,0.45,44.1
2006-11-27,56,45.0,,0.45,25.2
2006-11-28,78,45.0,,0.45,35.1
2006-11-29,63,45.0,,0.45,28.35
2006-11-30,72,45.0,,0.45,32.4
2006-12-01,69,48.0,False,0.48,33.12
2006-12-02,53,48.0,,0.48,25.439999999999998
2006-12-03,54,48.0,,0.48,25.919999999999998
2006-12-04,90,48.0,,0.48,43.199999999999996
2006-12-05,75,48.0,,0.48,36.0
2006-12-06,90,48.0,,0.48,43.199999999999996
2006-12-07,92,48.0,,0.48,44.16
2006-12-08,80,48.0,,0.48,38.4
2006-12-09,53,48.0,,0.48,25.439999999999998
2006-12-10,69,48.0,,0.48,33.12
2006-12-11,86,48.0,,0.48,41.28
2006-12-12,64,48.0,,0.48,30.72
2006-12-13,60,48.0,,0.48,28.799999999999997
2006-12-14,63,48.0,,0.48,30.24
2006-12-15,78,48.0,,0.48,37.44
2006-12-16,41,48.0,,0.48,19.68
2006-12-17,67,48.0,,0.48,32.16
2006-12-18,76,48.0,,0.48,36.48
2006-12-19,59,48.0,,0.48,28.32
2006-12-20,93,48.0,,0.48,44.64
2006-12-21,87,48.0,,0.48,41.76
2006-12-22,97,48.0,,0.48,46.559999999999995
2006-12-23,71,48.0,,0.48,34.08
2006-12-24,49,48.0,,0.48,23.52
2006-12-25,44,48.0,,0.48,21.119999999999997
2006-12-26,66,48.0,,0.48,31.68
2006-12-27,62,48.0,,0.48,29.759999999999998
2006-12-28,67,48.0,,0.48,32.16
2006-12-29,58,48.0,,0.48,27.84
2006-12-30,57,48.0,,0.48,27.36
2006-12-31,100,48.0,,0.48,48.0
2007-01-01,78,45.0,False,0.45,35.1
2007-01-02,45,45.0,,0.45,20.25
2007-01-03,45,45.0,,0.45,20.25
2007-01-04,45,45.0,,0.45,20.25
2007-01-05,40,45.0,,0.45,18.0
2007-01-06,38,45.0,,0.45,17.1
2007-01-07,49,45.0,,0.45,22.05
2007-01-08,60,45.0,,0.45,27.0
2007-01-09,82,45.0,,0.45,36.9
2007-01-10,61,45.0,,0.45,27.45
2007-01-11,64,45.0,,0.45,28.8
2007-01-12,100,45.0,,0.45,45.0
2007-01-13,72,45.0,,0.45,32.4
2007-01-14,52,45.0,,0.45,23.400000000000002
2007-01-15,67,45.0,,0.45,30.150000000000002
2007-01-16,35,45.0,,0.45,15.75
2007-01-17,43,45.0,,0.45,19.35
2007-01-18,34,45.0,,0.45,15.3
2007-01-19,28,45.0,,0.45,12.6
2007-01-20,39,45.0,,0.45,17.55
2007-01-21,52,45.0,,0.45,23.400000000000002
2007-01-22,53,45.0,,0.45,23.85
2007-01-23,43,45.0,,0.45,19.35
2007-01-24,40,45.0,,0.45,18.0
2007-01-25,49,45.0,,0.45,22.05
2007-01-26,48,45.0,,0.45,21.6
2007-01-27,26,45.0,,0.45,11.700000000000001
2007-01-28,57,45.0,,0.45,25.650000000000002
2007-01-29,48,45.0,,0.45,21.6
2007-01-30,41,45.0,,0.45,18.45
2007-01-31,34,45.0,,0.45,15.3
2007-02-01,46,42.0,False,0.42,19.32
2007-02-02,39,42.0,,0.42,16.38
2007-02-03,49,42.0,,0.42,20.58
2007-02-04,63,42.0,,0.42,26.459999999999997
2007-02-05,48,42.0,,0.42,20.16
2007-02-06,49,42.0,,0.42,20.58
2007-02-07,100,42.0,,0.42,42.0
2007-02-08,54,42.0,,0.42,22.68
2007-02-09,57,42.0,,0.42,23.939999999999998
2007-02-10,25,42.0,,0.42,10.5
2007-02-11,74,42.0,,0.42,31.08
2007-02-12,78,42.0,,0.42,32.76
2007-02-13,40,42.0,,0.42,16.8
2007-02-14,46,42.0,,0.42,19.32
2007-02-15,86,42.0,,0.42,36.12
2007-02-16,49,42.0,,0.42,20.58
2007-02-17,31,42.0,,0.42,13.02
2007-02-18,58,42.0,,0.42,24.36
2007-02-19,60,42.0,,0.42,25.2
2007-02-20,34,42.0,,0.42,14.28
2007-02-21,75,42.0,,0.42,31.5
2007-02-22,30,42.0,,0.42,12.6
2007-02-23,45,42.0,,0.42,18.9
2007-02-24,93,42.0,,0.42,39.059999999999995
2007-02-25,78,42.0,,0.42,32.76
2007-02-26,83,42.0,,0.42,34.86
2007-02-27,81,42.0,,0.42,34.019999999999996
2007-02-28,52,42.0,,0.42,21.84
2007-03-01,92,38.0,False,0.38,34.96
2007-03-02,19,38.0,,0.38,7.22
2007-03-03,47,38.0,,0.38,17.86
2007-03-04,100,38.0,,0.38,38.0
2007-03-05,58,38.0,,0.38,22.04
2007-03-06,69,38.0,,0.38,26.22
2007-03-07,43,38.0,,0.38,16.34
2007-03-08,62,38.0,,0.38,23.56
2007-03-09,83,38.0,,0.38,31.54
2007-03-10,20,38.0,,0.38,7.6
2007-03-11,33,38.0,,0.38,12.540000000000001
2007-03-12,58,38.0,,0.38,22.04
2007-03-13,67,38.0,,0.38,25.46
2007-03-14,90,38.0,,0.38,34.2
2007-03-15,90,38.0,,0.38,34.2
2007-03-16,56,38.0,,0.38,21.28
2007-03-17,54,38.0,,0.38,20.52
2007-03-18,54,38.0,,0.38,20.52
2007-03-19,44,38.0,,0.38,16.72
2007-03-20,60,38.0,,0.38,22.8
2007-03-21,40,38.0,,0.38,15.2
2007-03-22,54,38.0,,0.38,20.52
2007-03-23,28,38.0,,0.38,10.64
2007-03-24,27,38.0,,0.38,10.26
2007-03-25,69,38.0,,0.38,26.22
2007-03-26,40,38.0,,0.38,15.2
2007-03-27,61,38.0,,0.38,23.18
2007-03-28,61,38.0,,0.38,23.18
2007-03-29,36,38.0,,0.38,13.68
2007-03-30,38,38.0,,0.38,14.44
2007-03-31,28,38.0,,0.38,10.64
2007-04-01,86,44.0,False,0.44,37.84
2007-04-02,42,44.0,,0.44,18.48
2007-04-03,72,44.0,,0.44,31.68
2007-04-04,77,44.0,,0.44,33.88
2007-04-05,100,44.0,,0.44,44.0
2007-04-06,41,44.0,,0.44,18.04
2007-04-07,31,44.0,,0.44,13.64
2007-04-08,85,44.0,,0.44,37.4
2007-04-09,42,44.0,,0.44,18.48
2007-04-10,44,44.0,,0.44,19.36
2007-04-11,74,44.0,,0.44,32.56
2007-04-12,44,44.0,,0.44,19.36
2007-04-13,89,44.0,,0.44,39.160000000000004
2007-04-14,60,44.0,,0.44,26.4
2007-04-15,86,44.0,,0.44,37.84
2007-04-16,58,44.0,,0.44,25.52
2007-04-17,78,44.0,,0.44,34.32
2007-04-18,55,44.0,,0.44,24.2
2007-04-19,60,44.0,,0.44,26.4
2007-04-20,60,44.0,,0.44,26.4
2007-04-21,57,44.0,,0.44,25.080000000000002
2007-04-22,86,44.0,,0.44,37.84
2007-04-23,63,44.0,,0.44,27.72
2007-04-24,58,44.0,,0.44,25.52
2007-04-25,72,44.0,,0.44,31.68
2007-04-26,74,44.0,,0.44,32.56
2007-04-27,68,44.0,,0.44,29.92
2007-04-28,71,44.0,,0.44,31.24
2007-04-29,63,44.0,,0.44,27.72
2007-04-30,44,44.0,,0.44,19.36
2007-05-01,76,43.0,False,0.43,32.68
2007-05-02,72,43.0,,0.43,30.96
2007-05-03,65,43.0,,0.43,27.95
2007-05-04,86,43.0,,0.43,36.98
2007-05-05,100,43.0,,0.43,43.0
2007-05-06,58,43.0,,0.43,24.94
2007-05-07,59,43.0,,0.43,25.37
2007-05-08,65,43.0,,0.43,27.95
2007-05-09,70,43.0,,0.43,30.099999999999998
2007-05-10,50,43.0,,0.43,21.5
2007-05-11,44,43.0,,0.43,18.919999999999998
2007-05-12,64,43.0,,0.43,27.52
2007-05-13,42,43.0,,0.43,18.06
2007-05-14,68,43.0,,0.43,29.24
2007-05-15,62,43.0,,0.43,26.66
2007-05-16,56,43.0,,0.43,24.08
2007-05-17,64,43.0,,0.43,27.52
2007-05-18,62,43.0,,0.43,26.66
2007-05-19,43,43.0,,0.43,18.49
2007-05-20,92,43.0,,0.43,39.56
2007-05-21,46,43.0,,0.43,19.78
2007-05-22,56,43.0,,0.43,24.08
2007-05-23,53,43.0,,0.43,22.79
2007-05-24,56,43.0,,0.43,24.08
2007-05-25,39,43.0,,0.43,16.77
2007-05-26,55,43.0,,0.43,23.65
2007-05-27,58,43.0,,0.43,24.94
2007-05-28,68,43.0,,0.43,29.24
2007-05-29,39,43.0,,0.43,16.77
2007-05-30,46,43.0,,0.43,19.78
2007-05-31,64,43.0,,0.43,27.52
2007-06-01,88,35.0,False,0.35,30.799999999999997
2007-06-02,64,35.0,,0.35,22.4
2007-06-03,72,35.0,,0.35,25.2
2007-06-04,60,35.0,,0.35,21.0
2007-06-05,100,35.0,,0.35,35.0
2007-06-06,73,35.0,,0.35,25.549999999999997
2007-06-07,69,35.0,,0.35,24.15
2007-06-08,23,35.0,,0.35,8.049999999999999
2007-06-09,33,35.0,,0.35,11.549999999999999
2007-06-10,92,35.0,,0.35,32.199999999999996
2007-06-11,57,35.0,,0.35,19.95
2007-06-12,41,35.0,,0.35,14.35
2007-06-13,78,35.0,,0.35,27.299999999999997
2007-06-14,75,35.0,,0.35,26.25
2007-06-15,89,35.0,,0.35,31.15
2007-06-16,93,35.0,,0.35,32.55
2007-06-17,58,35.0,,0.35,20.299999999999997
2007-06-18,78,35.0,,0.35,27.299999999999997
2007-06-19,28,35.0,,0.35,9.799999999999999
2007-06-20,68,35.0,,0.35,23.799999999999997
2007-06-21,65,35.0,,0.35,22.75
2007-06-22,39,35.0,,0.35,13.649999999999999
2007-06-23,42,35.0,,0.35,14.7
2007-06-24,68,35.0,,0.35,23.799999999999997
2007-06-25,57,35.0,,0.35,19.95
2007-06-26,46,35.0,,0.35,16.099999999999998
2007-06-27,47,35.0,,0.35,16.45
2007-06-28,85,35.0,,0.35,29.749999999999996
2007-06-29,63,35.0,,0.35,22.049999999999997
2007-06-30,83,35.0,,0.35,29.049999999999997
2007-07-01,79,39.0,False,0.39,30.810000000000002
2007-07-02,63,39.0,,0.39,24.57
2007-07-03,38,39.0,,0.39,14.82
2007-07-04,57,39.0,,0.39,22.23
2007-07-05,77,39.0,,0.39,30.03
2007-07-06,63,39.0,,0.39,24.57
2007-07-07,52,39.0,,0.39,20.28
2007-07-08,49,39.0,,0.39,19.11
2007-07-09,58,39.0,,0.39,22.62
2007-07-10,66,39.0,,0.39,25.740000000000002
2007-07-11,56,39.0,,0.39,21.84
2007-07-12,53,39.0,,0.39,20.67
2007-07-13,63,39.0,,0.39,24.57
2007-07-14,66,39.0,,0.39,25.740000000000002
2007-07-15,53,39.0,,0.39,20.67
2007-07-16,49,39.0,,0.39,19.11
2007-07-17,63,39.0,,0.39,24.57
2007-07-18,71,39.0,,0.39,27.69
2007-07-19,63,39.0,,0.39,24.57
2007-07-20,56,39.0,,0.39,21.84
2007-07-21,100,39.0,,0.39,39.0
2007-07-22,66,39.0,,0.39,25.740000000000002
2007-07-23,76,39.0,,0.39,29.64
2007-07-24,55,39.0,,0.39,21.45
2007-07-25,58,39.0,,0.39,22.62
2007-07-26,66,39.0,,0.39,25.740000000000002
2007-07-27,55,39.0,,0.39,21.45
2007-07-28,87,39.0,,0.39,33.93
2007-07-29,42,39.0,,0.39,16.38
2007-07-30,57,39.0,,0.39,22.23
2007-07-31,46,39.0,,0.39,17.94
2007-08-01,32,38.0,False,0.38,12.16
2007-08-02,78,38.0,,0.38,29.64
2007-08-03,67,38.0,,0.38,25.46
2007-08-04,100,38.0,,0.38,38.0
2007-08-05,35,38.0,,0.38,13.3
2007-08-06,63,38.0,,0.38,23.94
2007-08-07,46,38.0,,0.38,17.48
2007-08-08,65,38.0,,0.38,24.7
2007-08-09,52,38.0,,0.38,19.76
2007-08-10,53,38.0,,0.38,20.14
2007-08-11,68,38.0,,0.38,25.84
2007-08-12,63,38.0,,0.38,23.94
2007-08-13,42,38.0,,0.38,15.96
2007-08-14,51,38.0,,0.38,19.38
2007-08-15,67,38.0,,0.38,25.46
2007-08-16,52,38.0,,0.38,19.76
2007-08-17,66,38.0,,0.38,25.080000000000002
2007-08-18,39,38.0,,0.38,14.82
2007-08-19,60,38.0,,0.38,22.8
2007-08-20,68,38.0,,0.38,25.84
2007-08-21,55,38.0,,0.38,20.9
2007-08-22,48,38.0,,0.38,18.240000000000002
2007-08-23,33,38.0,,0.38,12.540000000000001
2007-08-24,31,38.0,,0.38,11.78
2007-08-25,39,38.0,,0.38,14.82
2007-08-26,70,38.0,,0.38,26.6
2007-08-27,52,38.0,,0.38,19.76
2007-08-28,59,38.0,,0.38,22.42
2007-08-29,54,38.0,,0.38,20.52
2007-08-30,77,38.0,,0.38,29.26
2007-08-31,74,38.0,,0.38,28.12
2007-09-01,53,47.0,False,0.47,24.91
2007-09-02,55,47.0,,0.47,25.849999999999998
2007-09-03,62,47.0,,0.47,29.139999999999997
2007-09-04,39,47.0,,0.47,18.33
2007-09-05,75,47.0,,0.47,35.25
2007-09-06,69,47.0,,0.47,32.43
2007-09-07,34,47.0,,0.47,15.979999999999999
2007-09-08,21,47.0,,0.47,9.87
2007-09-09,36,47.0,,0.47,16.919999999999998
2007-09-10,53,47.0,,0.47,24.91
2007-09-11,51,47.0,,0.47,23.97
2007-09-12,31,47.0,,0.47,14.569999999999999
2007-09-13,46,47.0,,0.47,21.619999999999997
2007-09-14,56,47.0,,0.47,26.32
2007-09-15,69,47.0,,0.47,32.43
2007-09-16,85,47.0,,0.47,39.949999999999996
2007-09-17,49,47.0,,0.47,23.029999999999998
2007-09-18,38,47.0,,0.47,17.86
2007-09-19,64,47.0,,0.47,30.08
2007-09-20,56,47.0,,0.47,26.32
2007-09-21,71,47.0,,0.47,33.37
2007-09-22,68,47.0,,0.47,31.959999999999997
2007-09-23,78,47.0,,0.47,36.66
2007-09-24,27,47.0,,0.47,12.69
2007-09-25,64,47.0,,0.47,30.08
2007-09-26,51,47.0,,0.47,23.97
2007-09-27,48,47.0,,0.47,22.56
2007-09-28,71,47.0,,0.47,33.37
2007-09-29,60,47.0,,0.47,28.2
2007-09-30,100,47.0,,0.47,47.0
2007-10-01,44,62.0,False,0.62,27.28
2007-10-02,48,62.0,,0.62,29.759999999999998
2007-10-03,36,62.0,,0.62,22.32
2007-10-04,44,62.0,,0.62,27.28
2007-10-05,57,62.0,,0.62,35.339999999999996
2007-10-06,65,62.0,,0.62,40.3
2007-10-07,56,62.0,,0.62,34.72
2007-10-08,37,62.0,,0.62,22.94
2007-10-09,73,62.0,,0.62,45.26
2007-10-10,41,62.0,,0.62,25.419999999999998
2007-10-11,52,62.0,,0.62,32.24
2007-10-12,34,62.0,,0.62,21.08
2007-10-13,31,62.0,,0.62,19.22
2007-10-14,74,62.0,,0.62,45.88
2007-10-15,51,62.0,,0.62,31.62
2007-10-16,35,62.0,,0.62,21.7
2007-10-17,57,62.0,,0.62,35.339999999999996
2007-10-18,41,62.0,,0.62,25.419999999999998
2007-10-19,66,62.0,,0.62,40.92
2007-10-20,48,62.0,,0.62,29.759999999999998
2007-10-21,51,62.0,,0.62,31.62
2007-10-22,64,62.0,,0.62,39.68
2007-10-23,43,62.0,,0.62,26.66
2007-10-24,58,62.0,,0.62,35.96
2007-10-25,46,62.0,,0.62,28.52
2007-10-26,53,62.0,,0.62,32.86
2007-10-27,55,62.0,,0.62,34.1
2007-10-28,73,62.0,,0.62,45.26
2007-10-29,52,62.0,,0.62,32.24
2007-10-30,100,62.0,,0.62,62.0
2007-10-31,79,62.0,,0.62,48.98
2007-11-01,75,56.0,False,0.56,42.00000000000001
2007-11-02,69,56.0,,0.56,38.64
2007-11-03,66,56.0,,0.56,36.96
2007-11-04,82,56.0,,0.56,45.92
2007-11-05,72,56.0,,0.56,40.32000000000001
2007-11-06,58,56.0,,0.56,32.480000000000004
2007-11-07,50,56.0,,0.56,28.000000000000004
2007-11-08,34,56.0,,0.56,19.040000000000003
2007-11-09,67,56.0,,0.56,37.52
2007-11-10,74,56.0,,0.56,41.440000000000005
2007-11-11,100,56.0,,0.56,56.00000000000001
2007-11-12,57,56.0,,0.56,31.92
2007-11-13,61,56.0,,0.56,34.160000000000004
2007-11-14,63,56.0,,0.56,35.28
2007-11-15,51,56.0,,0.56,28.560000000000002
2007-11-16,67,56.0,,0.56,37.52
2007-11-17,82,56.0,,0.56,45.92
2007-11-18,72,56.0,,0.56,40.32000000000001
2007-11-19,78,56.0,,0.56,43.68000000000001
2007-11-20,73,56.0,,0.56,40.88
2007-11-21,53,56.0,,0.56,29.680000000000003
2007-11-22,43,56.0,,0.56,24.080000000000002
2007-11-23,56,56.0,,0.56,31.360000000000003
2007-11-24,78,56.0,,0.56,43.68000000000001
2007-11-25,35,56.0,,0.56,19.6
2007-11-26,43,56.0,,0.56,24.080000000000002
2007-11-27,39,56.0,,0.56,21.840000000000003
2007-11-28,54,56.0,,0.56,30.240000000000002
2007-11-29,43,56.0,,0.56,24.080000000000002
2007-11-30,66,56.0,,0.56,36.96
2007-12-01,63,50.0,False,0.5,31.5
2007-12-02,88,50.0,,0.5,44.0
2007-12-03,62,50.0,,0.5,31.0
2007-12-04,62,50.0,,0.5,31.0
2007-12-05,95,50.0,,0.5,47.5
2007-12-06,33,50.0,,0.5,16.5
2007-12-07,46,50.0,,0.5,23.0
2007-12-08,73,50.0,,0.5,36.5
2007-12-09,59,50.0,,0.5,29.5
2007-12-10,62,50.0,,0.5,31.0
2007-12-11,72,50.0,,0.5,36.0
2007-12-12,80,50.0,,0.5,40.0
2007-12-13,41,50.0,,0.5,20.5
2007-12-14,93,50.0,,0.5,46.5
2007-12-15,65,50.0,,0.5,32.5
2007-12-16,65,50.0,,0.5,32.5
2007-12-17,82,50.0,,0.5,41.0
2007-12-18,38,50.0,,0.5,19.0
2007-12-19,81,50.0,,0.5,40.5
2007-12-20,62,50.0,,0.5,31.0
2007-12-21,88,50.0,,0.5,44.0
2007-12-22,74,50.0,,0.5,37.0
2007-12-23,66,50.0,,0.5,33.0
2007-12-24,81,50.0,,0.5,40.5
2007-12-25,56,50.0,,0.5,28.0
2007-12-26,69,50.0,,0.5,34.5
2007-12-27,69,50.0,,0.5,34.5
2007-12-28,62,50.0,,0.5,31.0
2007-12-29,75,50.0,,0.5,37.5
2007-12-30,89,50.0,,0.5,44.5
2007-12-31,100,50.0,,0.5,50.0
2008-01-01,66,43.0,False,0.43,28.38
2008-01-02,58,43.0,,0.43,24.94
2008-01-03,70,43.0,,0.43,30.099999999999998
2008-01-04,50,43.0,,0.43,21.5
2008-01-05,48,43.0,,0.43,20.64
2008-01-06,44,43.0,,0.43,18.919999999999998
2008-01-07,48,43.0,,0.43,20.64
2008-01-08,44,43.0,,0.43,18.919999999999998
2008-01-09,56,43.0,,0.43,24.08
2008-01-10,57,43.0,,0.43,24.509999999999998
2008-01-11,52,43.0,,0.43,22.36
2008-01-12,65,43.0,,0.43,27.95
2008-01-13,100,43.0,,0.43,43.0
2008-01-14,50,43.0,,0.43,21.5
2008-01-15,49,43.0,,0.43,21.07
2008-01-16,47,43.0,,0.43,20.21
2008-01-17,59,43.0,,0.43,25.37
2008-01-18,64,43.0,,0.43,27.52
2008-01-19,46,43.0,,0.43,19.78
2008-01-20,69,43.0,,0.43,29.669999999999998
2008-01-21,51,43.0,,0.43,21.93
2008-01-22,50,43.0,,0.43,21.5
2008-01-23,39,43.0,,0.43,16.77
2008-01-24,38,43.0,,0.43,16.34
2008-01-25,45,43.0,,0.43,19.35
2008-01-26,62,43.0,,0.43,26.66
2008-01-27,71,43.0,,0.43,30.53
2008-01-28,57,43.0,,0.43,24.509999999999998
2008-01-29,70,43.0,,0.43,30.099999999999998
2008-01-30,59,43.0,,0.43,25.37
2008-01-31,56,43.0,,0.43,24.08
2008-02-01,42,39.0,False,0.39,16.38
2008-02-02,50,39.0,,0.39,19.5
2008-02-03,59,39.0,,0.39,23.01
2008-02-04,38,39.0,,0.39,14.82
2008-02-05,27,39.0,,0.39,10.530000000000001
2008-02-06,44,39.0,,0.39,17.16
2008-02-07,48,39.0,,0.39,18.72
2008-02-08,66,39.0,,0.39,25.740000000000002
2008-02-09,33,39.0,,0.39,12.870000000000001
2008-02-10,53,39.0,,0.39,20.67
2008-02-11,61,39.0,,0.39,23.79
2008-02-12,35,39.0,,0.39,13.65
2008-02-13,64,39.0,,0.39,24.96
2008-02-14,61,39.0,,0.39,23.79
2008-02-15,40,39.0,,0.39,15.600000000000001
2008-02-16,100,39.0,,0.39,39.0
2008-02-17,73,39.0,,0.39,28.470000000000002
2008-02-18,30,39.0,,0.39,11.700000000000001
2008-02-19,61,39.0,,0.39,23.79
2008-02-20,44,39.0,,0.39,17.16
2008-02-21,47,39.0,,0.39,18.330000000000002
2008-02-22,52,39.0,,0.39,20.28
2008-02-23,64,39.0,,0.39,24.96
2008-02-24,33,39.0,,0.39,12.870000000000001
2008-02-25,53,39.0,,0.39,20.67
2008-02-26,70,39.0,,0.39,27.3
2008-02-27,52,39.0,,0.39,20.28
2008-02-28,59,39.0,,0.39,23.01
2008-02-29,68,39.0,,0.39,26.52
2008-03-01,83,44.0,False,0.44,36.52
2008-03-02,93,44.0,,0.44,40.92
2008-03-03,46,44.0,,0.44,20.24
2008-03-04,54,44.0,,0.44,23.76
2008-03-05,74,44.0,,0.44,32.56
2008-03-06,66,44.0,,0.44,29.04
2008-03-07,63,44.0,,0.44,27.72
2008-03-08,72,44.0,,0.44,31.68
2008-03-09,52,44.0,,0.44,22.88
2008-03-10,55,44.0,,0.44,24.2
2008-03-11,84,44.0,,0.44,36.96
2008-03-12,77,44.0,,0.44,33.88
2008-03-13,75,44.0,,0.44,33.0
2008-03-14,73,44.0,,0.44,32.12
2008-03-15,84,44.0,,0.44,36.96
2008-03-16,96,44.0,,0.44,42.24
2008-03-17,73,44.0,,0.44,32.12
2008-03-18,100,44.0,,0.44,44.0
2008-03-19,41,44.0,,0.44,18.04
2008-03-20,50,44.0,,0.44,22.0
2008-03-21,62,44.0,,0.44,27.28
2008-03-22,67,44.0,,0.44,29.48
2008-03-23,40,44.0,,0.44,17.6
2008-03-24,80,44.0,,0.44,35.2
2008-03-25,73,44.0,,0.44,32.12
2008-03-26,55,44.0,,0.44,24.2
2008-03-27,61,44.0,,0.44,26.84
2008-03-28,82,44.0,,0.44,36.08
2008-03-29,94,44.0,,0.44,41.36
2008-03-30,67,44.0,,0.44,29.48
2008-03-31,59,44.0,,0.44,25.96
2008-04-01,78,45.0,False,0.45,35.1
2008-04-02,76,45.0,,0.45,34.2
2008-04-03,67,45.0,,0.45,30.150000000000002
2008-04-04,72,45.0,,0.45,32.4
2008-04-05,81,45.0,,0.45,36.45
2008-04-06,92,45.0,,0.45,41.4
2008-04-07,62,45.0,,0.45,27.900000000000002
2008-04-08,51,45.0,,0.45,22.95
2008-04-09,67,45.0,,0.45,30.150000000000002
2008-04-10,77,45.0,,0.45,34.65
2008-04-11,71,45.0,,0.45,31.95
2008-04-12,92,45.0,,0.45,41.4
2008-04-13,72,45.0,,0.45,32.4
2008-04-14,100,45.0,,0.45,45.0
2008-04-15,49,45.0,,0.45,22.05
2008-04-16,75,45.0,,0.45,33.75
2008-04-17,75,45.0,,0.45,33.75
2008-04-18,86,45.0,,0.45,38.7
2008-04-19,80,45.0,,0.45,36.0
2008-04-20,79,45.0,,0.45,35.550000000000004
2008-04-21,81,45.0,,0.45,36.45
2008-04-22,78,45.0,,0.45,35.1
2008-04-23,62,45.0,,0.45,27.900000000000002
2008-04-24,63,45.0,,0.45,28.35
2008-04-25,66,45.0,,0.45,29.7
2008-04-26,64,45.0,,0.45,28.8
2008-04-27,79,45.0,,0.45,35.550000000000004
2008-04-28,65,45.0,,0.45,29.25
2008-04-29,69,45.0,,0.45,31.05
2008-04-30,78,45.0,,0.45,35.1
2008-05-01,47,47.0,False,0.47,22.09
2008-05-02,48,47.0,,0.47,22.56
2008-05-03,68,47.0,,0.47,31.959999999999997
2008-05-04,62,47.0,,0.47,29.139999999999997
2008-05-05,84,47.0,,0.47,39.48
2008-05-06,50,47.0,,0.47,23.5
2008-05-07,33,47.0,,0.47,15.51
