date,creditor_unscaled,creditor_monthly,isPartial,scale,creditor
2006-09-09,0,70.0,,0.7,0.0
2006-09-10,0,70.0,,0.7,0.0
2006-09-11,36,70.0,,0.7,25.2
2006-09-12,17,70.0,,0.7,11.899999999999999
2006-09-13,53,70.0,,0.7,37.099999999999994
2006-09-14,36,70.0,,0.7,25.2
2006-09-15,0,70.0,,0.7,0.0
2006-09-16,0,70.0,,0.7,0.0
2006-09-17,0,70.0,,0.7,0.0
2006-09-18,35,70.0,,0.7,24.5
2006-09-19,34,70.0,,0.7,23.799999999999997
2006-09-20,52,70.0,,0.7,36.4
2006-09-21,36,70.0,,0.7,25.2
2006-09-22,19,70.0,,0.7,13.299999999999999
2006-09-23,54,70.0,,0.7,37.8
2006-09-24,27,70.0,,0.7,18.9
2006-09-25,52,70.0,,0.7,36.4
2006-09-26,51,70.0,,0.7,35.699999999999996
2006-09-27,35,70.0,,0.7,24.5
2006-09-28,17,70.0,,0.7,11.899999999999999
2006-09-29,75,70.0,,0.7,52.5
2006-09-30,28,70.0,,0.7,19.599999999999998
2006-10-01,47,59.0,False,0.59,27.729999999999997
2006-10-02,45,59.0,,0.59,26.549999999999997
2006-10-03,87,59.0,,0.59,51.33
2006-10-04,59,59.0,,0.59,34.809999999999995
2006-10-05,30,59.0,,0.59,17.7
2006-10-06,65,59.0,,0.59,38.35
2006-10-07,0,59.0,,0.59,0.0
2006-10-08,0,59.0,,0.59,0.0
2006-10-09,0,59.0,,0.59,0.0
2006-10-10,72,59.0,,0.59,42.48
2006-10-11,44,59.0,,0.59,25.959999999999997
2006-10-12,60,59.0,,0.59,35.4
2006-10-13,80,59.0,,0.59,47.199999999999996
2006-10-14,0,59.0,,0.59,0.0
2006-10-15,0,59.0,,0.59,0.0
2006-10-16,29,59.0,,0.59,17.11
2006-10-17,56,59.0,,0.59,33.04
2006-10-18,29,59.0,,0.59,17.11
2006-10-19,45,59.0,,0.59,26.549999999999997
2006-10-20,31,59.0,,0.59,18.29
2006-10-21,47,59.0,,0.59,27.729999999999997
2006-10-22,46,59.0,,0.59,27.139999999999997
2006-10-23,43,59.0,,0.59,25.369999999999997
2006-10-24,99,59.0,,0.59,58.41
2006-10-25,71,59.0,,0.59,41.89
2006-10-26,29,59.0,,0.59,17.11
2006-10-27,31,59.0,,0.59,18.29
2006-10-28,45,59.0,,0.59,26.549999999999997
2006-10-29,46,59.0,,0.59,27.139999999999997
2006-10-30,29,59.0,,0.59,17.11
2006-10-31,100,59.0,,0.59,59.0
2006-11-01,50,60.0,False,0.6,30.0
2006-11-02,87,60.0,,0.6,52.199999999999996
2006-11-03,25,60.0,,0.6,15.0
2006-11-04,100,60.0,,0.6,60.0
2006-11-05,0,60.0,,0.6,0.0
2006-11-06,23,60.0,,0.6,13.799999999999999
2006-11-07,42,60.0,,0.6,25.2
2006-11-08,21,60.0,,0.6,12.6
2006-11-09,66,60.0,,0.6,39.6
2006-11-10,50,60.0,,0.6,30.0
2006-11-11,36,60.0,,0.6,21.599999999999998
2006-11-12,0,60.0,,0.6,0.0
2006-11-13,55,60.0,,0.6,33.0
2006-11-14,33,60.0,,0.6,19.8
2006-11-15,21,60.0,,0.6,12.6
2006-11-16,0,60.0,,0.6,0.0
2006-11-17,48,60.0,,0.6,28.799999999999997
2006-11-18,33,60.0,,0.6,19.8
2006-11-19,36,60.0,,0.6,21.599999999999998
2006-11-20,33,60.0,,0.6,19.8
2006-11-21,93,60.0,,0.6,55.8
2006-11-22,0,60.0,,0.6,0.0
2006-11-23,36,60.0,,0.6,21.599999999999998
2006-11-24,66,60.0,,0.6,39.6
2006-11-25,36,60.0,,0.6,21.599999999999998
2006-11-26,0,60.0,,0.6,0.0
2006-11-27,41,60.0,,0.6,24.599999999999998
2006-11-28,43,60.0,,0.6,25.8
2006-11-29,32,60.0,,0.6,19.2
2006-11-30,31,60.0,,0.6,18.599999999999998
2006-12-01,27,63.0,False,0.63,17.01
2006-12-02,0,63.0,,0.63,0.0
2006-12-03,39,63.0,,0.63,24.57
2006-12-04,25,63.0,,0.63,15.75
2006-12-05,25,63.0,,0.63,15.75
2006-12-06,51,63.0,,0.63,32.13
2006-12-07,0,63.0,,0.63,0.0
2006-12-08,27,63.0,,0.63,17.01
2006-12-09,0,63.0,,0.63,0.0
2006-12-10,78,63.0,,0.63,49.14
2006-12-11,51,63.0,,0.63,32.13
2006-12-12,100,63.0,,0.63,63.0
2006-12-13,50,63.0,,0.63,31.5
2006-12-14,0,63.0,,0.63,0.0
2006-12-15,57,63.0,,0.63,35.910000000000004
2006-12-16,0,63.0,,0.63,0.0
2006-12-17,42,63.0,,0.63,26.46
2006-12-18,27,63.0,,0.63,17.01
2006-12-19,82,63.0,,0.63,51.660000000000004
2006-12-20,55,63.0,,0.63,34.65
2006-12-21,29,63.0,,0.63,18.27
2006-12-22,65,63.0,,0.63,40.95
2006-12-23,0,63.0,,0.63,0.0
2006-12-24,0,63.0,,0.63,0.0
2006-12-25,0,63.0,,0.63,0.0
2006-12-26,0,63.0,,0.63,0.0
2006-12-27,31,63.0,,0.63,19.53
2006-12-28,92,63.0,,0.63,57.96
2006-12-29,0,63.0,,0.63,0.0
2006-12-30,41,63.0,,0.63,25.830000000000002
2006-12-31,0,63.0,,0.63,0.0
2007-01-01,0,81.0,False,0.81,0.0
2007-01-02,92,81.0,,0.81,74.52000000000001
2007-01-03,43,81.0,,0.81,34.830000000000005
2007-01-04,43,81.0,,0.81,34.830000000000005
2007-01-05,89,81.0,,0.81,72.09
2007-01-06,0,81.0,,0.81,0.0
2007-01-07,84,81.0,,0.81,68.04
2007-01-08,81,81.0,,0.81,65.61
2007-01-09,54,81.0,,0.81,43.74
2007-01-10,97,81.0,,0.81,78.57000000000001
2007-01-11,85,81.0,,0.81,68.85000000000001
2007-01-12,100,81.0,,0.81,81.0
2007-01-13,41,81.0,,0.81,33.21
2007-01-14,63,81.0,,0.81,51.03
2007-01-15,30,81.0,,0.81,24.3
2007-01-16,94,81.0,,0.81,76.14
2007-01-17,80,81.0,,0.81,64.80000000000001
2007-01-18,41,81.0,,0.81,33.21
2007-01-19,28,81.0,,0.81,22.68
2007-01-20,39,81.0,,0.81,31.590000000000003
2007-01-21,0,81.0,,0.81,0.0
2007-01-22,54,81.0,,0.81,43.74
2007-01-23,92,81.0,,0.81,74.52000000000001
2007-01-24,54,81.0,,0.81,43.74
2007-01-25,40,81.0,,0.81,32.400000000000006
2007-01-26,69,81.0,,0.81,55.89
2007-01-27,98,81.0,,0.81,79.38000000000001
2007-01-28,81,81.0,,0.81,65.61
2007-01-29,52,81.0,,0.81,42.120000000000005
2007-01-30,38,81.0,,0.81,30.78
2007-01-31,39,81.0,,0.81,31.590000000000003
2007-02-01,21,67.0,False,0.67,14.07
2007-02-02,22,67.0,,0.67,14.74
2007-02-03,31,67.0,,0.67,20.77
2007-02-04,31,67.0,,0.67,20.77
2007-02-05,22,67.0,,0.67,14.74
2007-02-06,82,67.0,,0.67,54.940000000000005
2007-02-07,41,67.0,,0.67,27.470000000000002
2007-02-08,41,67.0,,0.67,27.470000000000002
2007-02-09,22,67.0,,0.67,14.74
2007-02-10,0,67.0,,0.67,0.0
2007-02-11,92,67.0,,0.67,61.64
2007-02-12,82,67.0,,0.67,54.940000000000005
2007-02-13,60,67.0,,0.67,40.2
2007-02-14,42,67.0,,0.67,28.14
2007-02-15,21,67.0,,0.67,14.07
2007-02-16,44,67.0,,0.67,29.48
2007-02-17,93,67.0,,0.67,62.31
2007-02-18,0,67.0,,0.67,0.0
2007-02-19,46,67.0,,0.67,30.82
2007-02-20,21,67.0,,0.67,14.07
2007-02-21,0,67.0,,0.67,0.0
2007-02-22,0,67.0,,0.67,0.0
2007-02-23,44,67.0,,0.67,29.48
2007-02-24,31,67.0,,0.67,20.77
2007-02-25,0,67.0,,0.67,0.0
2007-02-26,21,67.0,,0.67,14.07
2007-02-27,100,67.0,,0.67,67.0
2007-02-28,60,67.0,,0.67,40.2
2007-03-01,18,53.0,False,0.53,9.540000000000001
2007-03-02,39,53.0,,0.53,20.67
2007-03-03,0,53.0,,0.53,0.0
2007-03-04,0,53.0,,0.53,0.0
2007-03-05,19,53.0,,0.53,10.07
2007-03-06,55,53.0,,0.53,29.150000000000002
2007-03-07,55,53.0,,0.53,29.150000000000002
2007-03-08,57,53.0,,0.53,30.21
2007-03-09,20,53.0,,0.53,10.600000000000001
2007-03-10,0,53.0,,0.53,0.0
2007-03-11,28,53.0,,0.53,14.84
2007-03-12,76,53.0,,0.53,40.28
2007-03-13,57,53.0,,0.53,30.21
2007-03-14,57,53.0,,0.53,30.21
2007-03-15,38,53.0,,0.53,20.14
2007-03-16,100,53.0,,0.53,53.0
2007-03-17,29,53.0,,0.53,15.370000000000001
2007-03-18,0,53.0,,0.53,0.0
2007-03-19,0,53.0,,0.53,0.0
2007-03-20,20,53.0,,0.53,10.600000000000001
2007-03-21,57,53.0,,0.53,30.21
2007-03-22,38,53.0,,0.53,20.14
2007-03-23,20,53.0,,0.53,10.600000000000001
2007-03-24,0,53.0,,0.53,0.0
2007-03-25,59,53.0,,0.53,31.270000000000003
2007-03-26,38,53.0,,0.53,20.14
2007-03-27,18,53.0,,0.53,9.540000000000001
2007-03-28,18,53.0,,0.53,9.540000000000001
2007-03-29,38,53.0,,0.53,20.14
2007-03-30,20,53.0,,0.53,10.600000000000001
2007-03-31,59,53.0,,0.53,31.270000000000003
2007-04-01,41,62.0,False,0.62,25.419999999999998
2007-04-02,27,62.0,,0.62,16.74
2007-04-03,53,62.0,,0.62,32.86
2007-04-04,79,62.0,,0.62,48.98
2007-04-05,41,62.0,,0.62,25.419999999999998
2007-04-06,62,62.0,,0.62,38.44
2007-04-07,81,62.0,,0.62,50.22
2007-04-08,0,62.0,,0.62,0.0
2007-04-09,40,62.0,,0.62,24.8
2007-04-10,39,62.0,,0.62,24.18
2007-04-11,76,62.0,,0.62,47.12
2007-04-12,0,62.0,,0.62,0.0
2007-04-13,27,62.0,,0.62,16.74
2007-04-14,39,62.0,,0.62,24.18
2007-04-15,37,62.0,,0.62,22.94
2007-04-16,100,62.0,,0.62,62.0
2007-04-17,50,62.0,,0.62,31.0
2007-04-18,26,62.0,,0.62,16.12
2007-04-19,26,62.0,,0.62,16.12
2007-04-20,70,62.0,,0.62,43.4
2007-04-21,42,62.0,,0.62,26.04
2007-04-22,0,62.0,,0.62,0.0
2007-04-23,51,62.0,,0.62,31.62
2007-04-24,50,62.0,,0.62,31.0
2007-04-25,100,62.0,,0.62,62.0
2007-04-26,38,62.0,,0.62,23.56
2007-04-27,96,62.0,,0.62,59.519999999999996
2007-04-28,41,62.0,,0.62,25.419999999999998
2007-04-29,82,62.0,,0.62,50.839999999999996
2007-04-30,38,62.0,,0.62,23.56
2007-05-01,87,69.0,False,0.69,60.029999999999994
2007-05-02,44,69.0,,0.69,30.36
2007-05-03,89,69.0,,0.69,61.41
2007-05-04,0,69.0,,0.69,0.0
2007-05-05,33,69.0,,0.69,22.77
2007-05-06,100,69.0,,0.69,69.0
2007-05-07,63,69.0,,0.69,43.47
2007-05-08,62,69.0,,0.69,42.779999999999994
2007-05-09,21,69.0,,0.69,14.489999999999998
2007-05-10,21,69.0,,0.69,14.489999999999998
2007-05-11,69,69.0,,0.69,47.61
2007-05-12,35,69.0,,0.69,24.15
2007-05-13,36,69.0,,0.69,24.839999999999996
2007-05-14,21,69.0,,0.69,14.489999999999998
2007-05-15,41,69.0,,0.69,28.29
2007-05-16,42,69.0,,0.69,28.979999999999997
2007-05-17,21,69.0,,0.69,14.489999999999998
2007-05-18,68,69.0,,0.69,46.919999999999995
2007-05-19,0,69.0,,0.69,0.0
2007-05-20,0,69.0,,0.69,0.0
2007-05-21,21,69.0,,0.69,14.489999999999998
2007-05-22,41,69.0,,0.69,28.29
2007-05-23,42,69.0,,0.69,28.979999999999997
2007-05-24,64,69.0,,0.69,44.16
2007-05-25,95,69.0,,0.69,65.55
2007-05-26,35,69.0,,0.69,24.15
2007-05-27,37,69.0,,0.69,25.529999999999998
2007-05-28,31,69.0,,0.69,21.389999999999997
2007-05-29,21,69.0,,0.69,14.489999999999998
2007-05-30,0,69.0,,0.69,0.0
2007-05-31,21,69.0,,0.69,14.489999999999998
2007-06-01,35,71.0,False,0.71,24.849999999999998
2007-06-02,69,71.0,,0.71,48.989999999999995
2007-06-03,100,71.0,,0.71,71.0
2007-06-04,52,71.0,,0.71,36.92
2007-06-05,73,71.0,,0.71,51.83
2007-06-06,65,71.0,,0.71,46.15
2007-06-07,22,71.0,,0.71,15.62
2007-06-08,47,71.0,,0.71,33.37
2007-06-09,51,71.0,,0.71,36.21
2007-06-10,36,71.0,,0.71,25.56
2007-06-11,76,71.0,,0.71,53.959999999999994
2007-06-12,54,71.0,,0.71,38.339999999999996
2007-06-13,87,71.0,,0.71,61.769999999999996
2007-06-14,56,71.0,,0.71,39.76
2007-06-15,37,71.0,,0.71,26.27
2007-06-16,39,71.0,,0.71,27.689999999999998
2007-06-17,61,71.0,,0.71,43.309999999999995
2007-06-18,59,71.0,,0.71,41.89
2007-06-19,70,71.0,,0.71,49.699999999999996
2007-06-20,59,71.0,,0.71,41.89
2007-06-21,62,71.0,,0.71,44.019999999999996
2007-06-22,47,71.0,,0.71,33.37
2007-06-23,0,71.0,,0.71,0.0
2007-06-24,70,71.0,,0.71,49.699999999999996
2007-06-25,22,71.0,,0.71,15.62
2007-06-26,85,71.0,,0.71,60.349999999999994
2007-06-27,65,71.0,,0.71,46.15
2007-06-28,55,71.0,,0.71,39.05
2007-06-29,48,71.0,,0.71,34.08
2007-06-30,69,71.0,,0.71,48.989999999999995
2007-07-01,0,69.0,False,0.69,0.0
2007-07-02,38,69.0,,0.69,26.22
2007-07-03,38,69.0,,0.69,26.22
2007-07-04,55,69.0,,0.69,37.949999999999996
2007-07-05,0,69.0,,0.69,0.0
2007-07-06,100,69.0,,0.69,69.0
2007-07-07,29,69.0,,0.69,20.009999999999998
2007-07-08,29,69.0,,0.69,20.009999999999998
2007-07-09,18,69.0,,0.69,12.419999999999998
2007-07-10,36,69.0,,0.69,24.839999999999996
2007-07-11,37,69.0,,0.69,25.529999999999998
2007-07-12,57,69.0,,0.69,39.33
2007-07-13,20,69.0,,0.69,13.799999999999999
2007-07-14,0,69.0,,0.69,0.0
2007-07-15,0,69.0,,0.69,0.0
2007-07-16,54,69.0,,0.69,37.26
2007-07-17,71,69.0,,0.69,48.989999999999995
2007-07-18,0,69.0,,0.69,0.0
2007-07-19,18,69.0,,0.69,12.419999999999998
2007-07-20,79,69.0,,0.69,54.51
2007-07-21,58,69.0,,0.69,40.019999999999996
2007-07-22,60,69.0,,0.69,41.4
2007-07-23,36,69.0,,0.69,24.839999999999996
2007-07-24,18,69.0,,0.69,12.419999999999998
2007-07-25,37,69.0,,0.69,25.529999999999998
2007-07-26,19,69.0,,0.69,13.11
2007-07-27,20,69.0,,0.69,13.799999999999999
2007-07-28,28,69.0,,0.69,19.32
2007-07-29,0,69.0,,0.69,0.0
2007-07-30,54,69.0,,0.69,37.26
2007-07-31,0,69.0,,0.69,0.0
2007-08-01,0,56.0,False,0.56,0.0
2007-08-02,97,56.0,,0.56,54.32000000000001
2007-08-03,20,56.0,,0.56,11.200000000000001
2007-08-04,30,56.0,,0.56,16.8
2007-08-05,0,56.0,,0.56,0.0
2007-08-06,38,56.0,,0.56,21.28
2007-08-07,18,56.0,,0.56,10.080000000000002
2007-08-08,0,56.0,,0.56,0.0
2007-08-09,0,56.0,,0.56,0.0
2007-08-10,40,56.0,,0.56,22.400000000000002
2007-08-11,29,56.0,,0.56,16.240000000000002
2007-08-12,0,56.0,,0.56,0.0
2007-08-13,75,56.0,,0.56,42.00000000000001
2007-08-14,37,56.0,,0.56,20.720000000000002
2007-08-15,19,56.0,,0.56,10.64
2007-08-16,95,56.0,,0.56,53.2
2007-08-17,61,56.0,,0.56,34.160000000000004
2007-08-18,0,56.0,,0.56,0.0
2007-08-19,28,56.0,,0.56,15.680000000000001
2007-08-20,55,56.0,,0.56,30.800000000000004
2007-08-21,0,56.0,,0.56,0.0
2007-08-22,18,56.0,,0.56,10.080000000000002
2007-08-23,56,56.0,,0.56,31.360000000000003
2007-08-24,39,56.0,,0.56,21.840000000000003
2007-08-25,0,56.0,,0.56,0.0
2007-08-26,28,56.0,,0.56,15.680000000000001
2007-08-27,0,56.0,,0.56,0.0
2007-08-28,18,56.0,,0.56,10.080000000000002
2007-08-29,55,56.0,,0.56,30.800000000000004
2007-08-30,0,56.0,,0.56,0.0
2007-08-31,100,56.0,,0.56,56.00000000000001
2007-09-01,0,56.0,False,0.56,0.0
2007-09-02,42,56.0,,0.56,23.520000000000003
2007-09-03,0,56.0,,0.56,0.0
2007-09-04,75,56.0,,0.56,42.00000000000001
2007-09-05,100,56.0,,0.56,56.00000000000001
2007-09-06,76,56.0,,0.56,42.56
2007-09-07,53,56.0,,0.56,29.680000000000003
2007-09-08,36,56.0,,0.56,20.160000000000004
2007-09-09,0,56.0,,0.56,0.0
2007-09-10,98,56.0,,0.56,54.88
2007-09-11,71,56.0,,0.56,39.760000000000005
2007-09-12,97,56.0,,0.56,54.32000000000001
2007-09-13,25,56.0,,0.56,14.000000000000002
2007-09-14,78,56.0,,0.56,43.68000000000001
2007-09-15,74,56.0,,0.56,41.440000000000005
2007-09-16,74,56.0,,0.56,41.440000000000005
2007-09-17,73,56.0,,0.56,40.88
2007-09-18,72,56.0,,0.56,40.32000000000001
2007-09-19,25,56.0,,0.56,14.000000000000002
2007-09-20,25,56.0,,0.56,14.000000000000002
2007-09-21,52,56.0,,0.56,29.120000000000005
2007-09-22,36,56.0,,0.56,20.160000000000004
2007-09-23,73,56.0,,0.56,40.88
2007-09-24,48,56.0,,0.56,26.880000000000003
2007-09-25,24,56.0,,0.56,13.440000000000001
2007-09-26,72,56.0,,0.56,40.32000000000001
2007-09-27,48,56.0,,0.56,26.880000000000003
2007-09-28,52,56.0,,0.56,29.120000000000005
2007-09-29,0,56.0,,0.56,0.0
2007-09-30,0,56.0,,0.56,0.0
2007-10-01,13,61.0,False,0.61,7.93
2007-10-02,37,61.0,,0.61,22.57
2007-10-03,25,61.0,,0.61,15.25
2007-10-04,38,61.0,,0.61,23.18
2007-10-05,0,61.0,,0.61,0.0
2007-10-06,20,61.0,,0.61,12.2
2007-10-07,0,61.0,,0.61,0.0
2007-10-08,26,61.0,,0.61,15.86
2007-10-09,24,61.0,,0.61,14.64
2007-10-10,37,61.0,,0.61,22.57
2007-10-11,51,61.0,,0.61,31.11
2007-10-12,68,61.0,,0.61,41.48
2007-10-13,0,61.0,,0.61,0.0
2007-10-14,0,61.0,,0.61,0.0
2007-10-15,25,61.0,,0.61,15.25
2007-10-16,48,61.0,,0.61,29.28
2007-10-17,24,61.0,,0.61,14.64
2007-10-18,50,61.0,,0.61,30.5
2007-10-19,53,61.0,,0.61,32.33
2007-10-20,58,61.0,,0.61,35.38
2007-10-21,38,61.0,,0.61,23.18
2007-10-22,36,61.0,,0.61,21.96
2007-10-23,12,61.0,,0.61,7.32
2007-10-24,0,61.0,,0.61,0.0
2007-10-25,100,61.0,,0.61,61.0
2007-10-26,13,61.0,,0.61,7.93
2007-10-27,19,61.0,,0.61,11.59
2007-10-28,0,61.0,,0.61,0.0
2007-10-29,25,61.0,,0.61,15.25
2007-10-30,37,61.0,,0.61,22.57
2007-10-31,51,61.0,,0.61,31.11
2007-11-01,60,72.0,False,0.72,43.199999999999996
2007-11-02,100,72.0,,0.72,72.0
2007-11-03,28,72.0,,0.72,20.16
2007-11-04,28,72.0,,0.72,20.16
2007-11-05,18,72.0,,0.72,12.959999999999999
2007-11-06,72,72.0,,0.72,51.839999999999996
2007-11-07,72,72.0,,0.72,51.839999999999996
2007-11-08,18,72.0,,0.72,12.959999999999999
2007-11-09,97,72.0,,0.72,69.84
2007-11-10,55,72.0,,0.72,39.6
2007-11-11,27,72.0,,0.72,19.439999999999998
2007-11-12,94,72.0,,0.72,67.67999999999999
2007-11-13,36,72.0,,0.72,25.919999999999998
2007-11-14,12,72.0,,0.72,8.64
2007-11-15,56,72.0,,0.72,40.32
2007-11-16,19,72.0,,0.72,13.68
2007-11-17,0,72.0,,0.72,0.0
2007-11-18,0,72.0,,0.72,0.0
2007-11-19,73,72.0,,0.72,52.559999999999995
2007-11-20,18,72.0,,0.72,12.959999999999999
2007-11-21,40,72.0,,0.72,28.799999999999997
2007-11-22,0,72.0,,0.72,0.0
2007-11-23,0,72.0,,0.72,0.0
2007-11-24,84,72.0,,0.72,60.48
2007-11-25,27,72.0,,0.72,19.439999999999998
2007-11-26,88,72.0,,0.72,63.36
2007-11-27,0,72.0,,0.72,0.0
2007-11-28,17,72.0,,0.72,12.24
2007-11-29,35,72.0,,0.72,25.2
2007-11-30,18,72.0,,0.72,12.959999999999999
2007-12-01,29,58.0,False,0.58,16.82
2007-12-02,58,58.0,,0.58,33.64
2007-12-03,60,58.0,,0.58,34.8
2007-12-04,59,58.0,,0.58,34.22
2007-12-05,20,58.0,,0.58,11.6
2007-12-06,80,58.0,,0.58,46.4
2007-12-07,21,58.0,,0.58,12.18
2007-12-08,0,58.0,,0.58,0.0
2007-12-09,29,58.0,,0.58,16.82
2007-12-10,100,58.0,,0.58,57.99999999999999
2007-12-11,39,58.0,,0.58,22.619999999999997
2007-12-12,60,58.0,,0.58,34.8
2007-12-13,20,58.0,,0.58,11.6
2007-12-14,43,58.0,,0.58,24.939999999999998
2007-12-15,0,58.0,,0.58,0.0
2007-12-16,30,58.0,,0.58,17.4
2007-12-17,63,58.0,,0.58,36.54
2007-12-18,63,58.0,,0.58,36.54
2007-12-19,21,58.0,,0.58,12.18
2007-12-20,89,58.0,,0.58,51.62
2007-12-21,73,58.0,,0.58,42.339999999999996
2007-12-22,0,58.0,,0.58,0.0
2007-12-23,36,58.0,,0.58,20.88
2007-12-24,0,58.0,,0.58,0.0
2007-12-25,0,58.0,,0.58,0.0
2007-12-26,0,58.0,,0.58,0.0
2007-12-27,25,58.0,,0.58,14.499999999999998
2007-12-28,50,58.0,,0.58,28.999999999999996
2007-12-29,0,58.0,,0.58,0.0
2007-12-30,0,58.0,,0.58,0.0
2007-12-31,53,58.0,,0.58,30.74
2008-01-01,35,69.0,False,0.69,24.15
2008-01-02,55,69.0,,0.69,37.949999999999996
2008-01-03,41,69.0,,0.69,28.29
2008-01-04,54,69.0,,0.69,37.26
2008-01-05,45,69.0,,0.69,31.049999999999997
2008-01-06,31,69.0,,0.69,21.389999999999997
2008-01-07,21,69.0,,0.69,14.489999999999998
2008-01-08,41,69.0,,0.69,28.29
2008-01-09,52,69.0,,0.69,35.879999999999995
2008-01-10,92,69.0,,0.69,63.48
2008-01-11,65,69.0,,0.69,44.849999999999994
2008-01-12,0,69.0,,0.69,0.0
2008-01-13,61,69.0,,0.69,42.089999999999996
2008-01-14,51,69.0,,0.69,35.19
2008-01-15,60,69.0,,0.69,41.4
2008-01-16,51,69.0,,0.69,35.19
2008-01-17,100,69.0,,0.69,69.0
2008-01-18,63,69.0,,0.69,43.47
2008-01-19,59,69.0,,0.69,40.709999999999994
2008-01-20,0,69.0,,0.69,0.0
2008-01-21,43,69.0,,0.69,29.669999999999998
2008-01-22,29,69.0,,0.69,20.009999999999998
2008-01-23,39,69.0,,0.69,26.909999999999997
2008-01-24,89,69.0,,0.69,61.41
2008-01-25,62,69.0,,0.69,42.779999999999994
2008-01-26,72,69.0,,0.69,49.67999999999999
2008-01-27,29,69.0,,0.69,20.009999999999998
2008-01-28,89,69.0,,0.69,61.41
2008-01-29,48,69.0,,0.69,33.12
2008-01-30,39,69.0,,0.69,26.909999999999997
2008-01-31,100,69.0,,0.69,69.0
2008-02-01,71,65.0,False,0.65,46.15
2008-02-02,99,65.0,,0.65,64.35000000000001
2008-02-03,76,65.0,,0.65,49.4
2008-02-04,35,65.0,,0.65,22.75
2008-02-05,66,65.0,,0.65,42.9
2008-02-06,50,65.0,,0.65,32.5
2008-02-07,68,65.0,,0.65,44.2
2008-02-08,54,65.0,,0.65,35.1
2008-02-09,50,65.0,,0.65,32.5
2008-02-10,25,65.0,,0.65,16.25
2008-02-11,50,65.0,,0.65,32.5
2008-02-12,66,65.0,,0.65,42.9
2008-02-13,83,65.0,,0.65,53.95
2008-02-14,70,65.0,,0.65,45.5
2008-02-15,56,65.0,,0.65,36.4
2008-02-16,25,65.0,,0.65,16.25
2008-02-17,26,65.0,,0.65,16.900000000000002
2008-02-18,55,65.0,,0.65,35.75
2008-02-19,100,65.0,,0.65,65.0
2008-02-20,50,65.0,,0.65,32.5
2008-02-21,67,65.0,,0.65,43.550000000000004
2008-02-22,0,65.0,,0.65,0.0
2008-02-23,24,65.0,,0.65,15.600000000000001
2008-02-24,24,65.0,,0.65,15.600000000000001
2008-02-25,34,65.0,,0.65,22.1
2008-02-26,97,65.0,,0.65,63.050000000000004
2008-02-27,33,65.0,,0.65,21.45
2008-02-28,34,65.0,,0.65,22.1
2008-02-29,53,65.0,,0.65,34.45
2008-03-01,25,88.0,False,0.88,22.0
2008-03-02,0,88.0,,0.88,0.0
2008-03-03,69,88.0,,0.88,60.72
2008-03-04,100,88.0,,0.88,88.0
2008-03-05,34,88.0,,0.88,29.92
2008-03-06,70,88.0,,0.88,61.6
2008-03-07,36,88.0,,0.88,31.68
2008-03-08,74,88.0,,0.88,65.12
2008-03-09,25,88.0,,0.88,22.0
2008-03-10,69,88.0,,0.88,60.72
2008-03-11,69,88.0,,0.88,60.72
2008-03-12,52,88.0,,0.88,45.76
2008-03-13,35,88.0,,0.88,30.8
2008-03-14,75,88.0,,0.88,66.0
2008-03-15,26,88.0,,0.88,22.88
2008-03-16,0,88.0,,0.88,0.0
2008-03-17,53,88.0,,0.88,46.64
2008-03-18,69,88.0,,0.88,60.72
2008-03-19,91,88.0,,0.88,80.08
2008-03-20,77,88.0,,0.88,67.76
2008-03-21,44,88.0,,0.88,38.72
2008-03-22,0,88.0,,0.88,0.0
2008-03-23,94,88.0,,0.88,82.72
2008-03-24,38,88.0,,0.88,33.44
2008-03-25,35,88.0,,0.88,30.8
2008-03-26,52,88.0,,0.88,45.76
2008-03-27,35,88.0,,0.88,30.8
2008-03-28,55,88.0,,0.88,48.4
2008-03-29,51,88.0,,0.88,44.88
2008-03-30,0,88.0,,0.88,0.0
2008-03-31,17,88.0,,0.88,14.96
2008-04-01,53,75.0,False,0.75,39.75
2008-04-02,36,75.0,,0.75,27.0
2008-04-03,100,75.0,,0.75,75.0
2008-04-04,57,75.0,,0.75,42.75
2008-04-05,27,75.0,,0.75,20.25
2008-04-06,55,75.0,,0.75,41.25
2008-04-07,18,75.0,,0.75,13.5
2008-04-08,89,75.0,,0.75,66.75
2008-04-09,53,75.0,,0.75,39.75
2008-04-10,73,75.0,,0.75,54.75
2008-04-11,67,75.0,,0.75,50.25
2008-04-12,27,75.0,,0.75,20.25
2008-04-13,27,75.0,,0.75,20.25
2008-04-14,35,75.0,,0.75,26.25
2008-04-15,44,75.0,,0.75,33.0
2008-04-16,46,75.0,,0.75,34.5
2008-04-17,93,75.0,,0.75,69.75
2008-04-18,80,75.0,,0.75,60.0
2008-04-19,58,75.0,,0.75,43.5
2008-04-20,57,75.0,,0.75,42.75
2008-04-21,72,75.0,,0.75,54.0
2008-04-22,62,75.0,,0.75,46.5
2008-04-23,82,75.0,,0.75,61.5
2008-04-24,37,75.0,,0.75,27.75
2008-04-25,39,75.0,,0.75,29.25
2008-04-26,28,75.0,,0.75,21.0
2008-04-27,41,75.0,,0.75,30.75
2008-04-28,86,75.0,,0.75,64.5
2008-04-29,43,75.0,,0.75,32.25
2008-04-30,53,75.0,,0.75,39.75
