date,value_unscaled,value_monthly,isPartial,scale,value
2010-03-19,79,71.0,,0.71,56.089999999999996
2010-03-20,74,71.0,,0.71,52.54
2010-03-21,87,71.0,,0.71,61.769999999999996
2010-03-22,92,71.0,,0.71,65.32
2010-03-23,89,71.0,,0.71,63.19
2010-03-24,89,71.0,,0.71,63.19
2010-03-25,77,71.0,,0.71,54.669999999999995
2010-03-26,83,71.0,,0.71,58.93
2010-03-27,62,71.0,,0.71,44.019999999999996
2010-03-28,78,71.0,,0.71,55.379999999999995
2010-03-29,89,71.0,,0.71,63.19
2010-03-30,100,71.0,,0.71,71.0
2010-03-31,89,71.0,,0.71,63.19
2010-04-01,86,75.0,False,0.75,64.5
2010-04-02,76,75.0,,0.75,57.0
2010-04-03,64,75.0,,0.75,48.0
2010-04-04,68,75.0,,0.75,51.0
2010-04-05,88,75.0,,0.75,66.0
2010-04-06,89,75.0,,0.75,66.75
2010-04-07,92,75.0,,0.75,69.0
2010-04-08,86,75.0,,0.75,64.5
2010-04-09,86,75.0,,0.75,64.5
2010-04-10,80,75.0,,0.75,60.0
2010-04-11,74,75.0,,0.75,55.5
2010-04-12,91,75.0,,0.75,68.25
2010-04-13,90,75.0,,0.75,67.5
2010-04-14,93,75.0,,0.75,69.75
2010-04-15,87,75.0,,0.75,65.25
2010-04-16,83,75.0,,0.75,62.25
2010-04-17,72,75.0,,0.75,54.0
2010-04-18,79,75.0,,0.75,59.25
2010-04-19,82,75.0,,0.75,61.5
2010-04-20,90,75.0,,0.75,67.5
2010-04-21,95,75.0,,0.75,71.25
2010-04-22,100,75.0,,0.75,75.0
2010-04-23,81,75.0,,0.75,60.75
2010-04-24,72,75.0,,0.75,54.0
2010-04-25,81,75.0,,0.75,60.75
2010-04-26,89,75.0,,0.75,66.75
2010-04-27,91,75.0,,0.75,68.25
2010-04-28,89,75.0,,0.75,66.75
2010-04-29,90,75.0,,0.75,67.5
2010-04-30,84,75.0,,0.75,63.0
2010-05-01,63,71.0,False,0.71,44.73
2010-05-02,79,71.0,,0.71,56.089999999999996
2010-05-03,97,71.0,,0.71,68.86999999999999
2010-05-04,100,71.0,,0.71,71.0
2010-05-05,97,71.0,,0.71,68.86999999999999
2010-05-06,99,71.0,,0.71,70.28999999999999
2010-05-07,87,71.0,,0.71,61.769999999999996
2010-05-08,80,71.0,,0.71,56.8
2010-05-09,76,71.0,,0.71,53.959999999999994
2010-05-10,95,71.0,,0.71,67.45
2010-05-11,94,71.0,,0.71,66.74
2010-05-12,91,71.0,,0.71,64.61
2010-05-13,84,71.0,,0.71,59.64
2010-05-14,75,71.0,,0.71,53.25
2010-05-15,64,71.0,,0.71,45.44
2010-05-16,78,71.0,,0.71,55.379999999999995
2010-05-17,91,71.0,,0.71,64.61
2010-05-18,90,71.0,,0.71,63.9
2010-05-19,86,71.0,,0.71,61.059999999999995
2010-05-20,84,71.0,,0.71,59.64
2010-05-21,89,71.0,,0.71,63.19
2010-05-22,66,71.0,,0.71,46.86
2010-05-23,69,71.0,,0.71,48.989999999999995
2010-05-24,88,71.0,,0.71,62.48
2010-05-25,85,71.0,,0.71,60.349999999999994
2010-05-26,82,71.0,,0.71,58.22
2010-05-27,87,71.0,,0.71,61.769999999999996
2010-05-28,81,71.0,,0.71,57.51
2010-05-29,65,71.0,,0.71,46.15
2010-05-30,74,71.0,,0.71,52.54
2010-05-31,73,71.0,,0.71,51.83
2010-06-01,98,70.0,False,0.7,68.6
2010-06-02,94,70.0,,0.7,65.8
2010-06-03,91,70.0,,0.7,63.699999999999996
2010-06-04,83,70.0,,0.7,58.099999999999994
2010-06-05,76,70.0,,0.7,53.199999999999996
2010-06-06,83,70.0,,0.7,58.099999999999994
2010-06-07,89,70.0,,0.7,62.3
2010-06-08,97,70.0,,0.7,67.89999999999999
2010-06-09,97,70.0,,0.7,67.89999999999999
2010-06-10,93,70.0,,0.7,65.1
2010-06-11,87,70.0,,0.7,60.9
2010-06-12,77,70.0,,0.7,53.9
2010-06-13,75,70.0,,0.7,52.5
2010-06-14,94,70.0,,0.7,65.8
2010-06-15,85,70.0,,0.7,59.49999999999999
2010-06-16,95,70.0,,0.7,66.5
2010-06-17,94,70.0,,0.7,65.8
2010-06-18,84,70.0,,0.7,58.8
2010-06-19,74,70.0,,0.7,51.8
2010-06-20,83,70.0,,0.7,58.099999999999994
2010-06-21,94,70.0,,0.7,65.8
2010-06-22,96,70.0,,0.7,67.19999999999999
2010-06-23,93,70.0,,0.7,65.1
2010-06-24,96,70.0,,0.7,67.19999999999999
2010-06-25,82,70.0,,0.7,57.4
2010-06-26,86,70.0,,0.7,60.199999999999996
2010-06-27,85,70.0,,0.7,59.49999999999999
2010-06-28,98,70.0,,0.7,68.6
2010-06-29,100,70.0,,0.7,70.0
2010-06-30,93,70.0,,0.7,65.1
2010-07-01,96,64.0,False,0.64,61.44
2010-07-02,91,64.0,,0.64,58.24
2010-07-03,69,64.0,,0.64,44.160000000000004
2010-07-04,60,64.0,,0.64,38.4
2010-07-05,84,64.0,,0.64,53.76
2010-07-06,86,64.0,,0.64,55.04
2010-07-07,87,64.0,,0.64,55.68
2010-07-08,94,64.0,,0.64,60.160000000000004
2010-07-09,87,64.0,,0.64,55.68
2010-07-10,83,64.0,,0.64,53.120000000000005
2010-07-11,73,64.0,,0.64,46.72
2010-07-12,93,64.0,,0.64,59.52
2010-07-13,92,64.0,,0.64,58.88
2010-07-14,88,64.0,,0.64,56.32
2010-07-15,99,64.0,,0.64,63.36
2010-07-16,89,64.0,,0.64,56.96
2010-07-17,77,64.0,,0.64,49.28
2010-07-18,69,64.0,,0.64,44.160000000000004
2010-07-19,84,64.0,,0.64,53.76
2010-07-20,98,64.0,,0.64,62.72
2010-07-21,93,64.0,,0.64,59.52
2010-07-22,100,64.0,,0.64,64.0
2010-07-23,87,64.0,,0.64,55.68
2010-07-24,80,64.0,,0.64,51.2
2010-07-25,77,64.0,,0.64,49.28
2010-07-26,92,64.0,,0.64,58.88
2010-07-27,94,64.0,,0.64,60.160000000000004
2010-07-28,93,64.0,,0.64,59.52
2010-07-29,98,64.0,,0.64,62.72
2010-07-30,87,64.0,,0.64,55.68
2010-07-31,75,64.0,,0.64,48.0
2010-08-01,83,66.0,False,0.66,54.78
2010-08-02,86,66.0,,0.66,56.760000000000005
2010-08-03,86,66.0,,0.66,56.760000000000005
2010-08-04,89,66.0,,0.66,58.74
2010-08-05,91,66.0,,0.66,60.06
2010-08-06,86,66.0,,0.66,56.760000000000005
2010-08-07,77,66.0,,0.66,50.82
2010-08-08,77,66.0,,0.66,50.82
2010-08-09,80,66.0,,0.66,52.800000000000004
2010-08-10,95,66.0,,0.66,62.7
2010-08-11,90,66.0,,0.66,59.400000000000006
2010-08-12,95,66.0,,0.66,62.7
2010-08-13,92,66.0,,0.66,60.720000000000006
2010-08-14,75,66.0,,0.66,49.5
2010-08-15,76,66.0,,0.66,50.160000000000004
2010-08-16,90,66.0,,0.66,59.400000000000006
2010-08-17,100,66.0,,0.66,66.0
2010-08-18,96,66.0,,0.66,63.36
2010-08-19,88,66.0,,0.66,58.080000000000005
2010-08-20,86,66.0,,0.66,56.760000000000005
2010-08-21,77,66.0,,0.66,50.82
2010-08-22,75,66.0,,0.66,49.5
2010-08-23,92,66.0,,0.66,60.720000000000006
2010-08-24,100,66.0,,0.66,66.0
2010-08-25,91,66.0,,0.66,60.06
2010-08-26,96,66.0,,0.66,63.36
2010-08-27,95,66.0,,0.66,62.7
2010-08-28,69,66.0,,0.66,45.54
2010-08-29,76,66.0,,0.66,50.160000000000004
2010-08-30,99,66.0,,0.66,65.34
2010-08-31,96,66.0,,0.66,63.36
2010-09-01,90,71.0,False,0.71,63.9
2010-09-02,88,71.0,,0.71,62.48
2010-09-03,87,71.0,,0.71,61.769999999999996
2010-09-04,71,71.0,,0.71,50.41
2010-09-05,69,71.0,,0.71,48.989999999999995
2010-09-06,79,71.0,,0.71,56.089999999999996
2010-09-07,95,71.0,,0.71,67.45
2010-09-08,96,71.0,,0.71,68.16
2010-09-09,90,71.0,,0.71,63.9
2010-09-10,85,71.0,,0.71,60.349999999999994
2010-09-11,71,71.0,,0.71,50.41
2010-09-12,67,71.0,,0.71,47.57
2010-09-13,98,71.0,,0.71,69.58
2010-09-14,99,71.0,,0.71,70.28999999999999
2010-09-15,90,71.0,,0.71,63.9
2010-09-16,94,71.0,,0.71,66.74
2010-09-17,90,71.0,,0.71,63.9
2010-09-18,71,71.0,,0.71,50.41
2010-09-19,73,71.0,,0.71,51.83
2010-09-20,98,71.0,,0.71,69.58
2010-09-21,99,71.0,,0.71,70.28999999999999
2010-09-22,92,71.0,,0.71,65.32
2010-09-23,95,71.0,,0.71,67.45
2010-09-24,87,71.0,,0.71,61.769999999999996
2010-09-25,68,71.0,,0.71,48.28
2010-09-26,75,71.0,,0.71,53.25
2010-09-27,100,71.0,,0.71,71.0
2010-09-28,97,71.0,,0.71,68.86999999999999
2010-09-29,90,71.0,,0.71,63.9
2010-09-30,85,71.0,,0.71,60.349999999999994
2010-10-01,89,72.0,False,0.72,64.08
2010-10-02,66,72.0,,0.72,47.519999999999996
2010-10-03,74,72.0,,0.72,53.28
2010-10-04,90,72.0,,0.72,64.8
2010-10-05,97,72.0,,0.72,69.84
2010-10-06,99,72.0,,0.72,71.28
2010-10-07,93,72.0,,0.72,66.96
2010-10-08,78,72.0,,0.72,56.16
2010-10-09,63,72.0,,0.72,45.36
2010-10-10,70,72.0,,0.72,50.4
2010-10-11,98,72.0,,0.72,70.56
2010-10-12,95,72.0,,0.72,68.39999999999999
2010-10-13,93,72.0,,0.72,66.96
2010-10-14,94,72.0,,0.72,67.67999999999999
2010-10-15,87,72.0,,0.72,62.64
2010-10-16,66,72.0,,0.72,47.519999999999996
2010-10-17,74,72.0,,0.72,53.28
2010-10-18,94,72.0,,0.72,67.67999999999999
2010-10-19,100,72.0,,0.72,72.0
2010-10-20,94,72.0,,0.72,67.67999999999999
2010-10-21,93,72.0,,0.72,66.96
2010-10-22,82,72.0,,0.72,59.04
2010-10-23,82,72.0,,0.72,59.04
2010-10-24,76,72.0,,0.72,54.72
2010-10-25,99,72.0,,0.72,71.28
2010-10-26,93,72.0,,0.72,66.96
2010-10-27,96,72.0,,0.72,69.12
2010-10-28,89,72.0,,0.72,64.08
2010-10-29,86,72.0,,0.72,61.919999999999995
2010-10-30,71,72.0,,0.72,51.12
2010-10-31,75,72.0,,0.72,54.0
2010-11-01,93,69.0,False,0.69,64.17
2010-11-02,83,69.0,,0.69,57.269999999999996
2010-11-03,98,69.0,,0.69,67.61999999999999
2010-11-04,91,69.0,,0.69,62.78999999999999
2010-11-05,85,69.0,,0.69,58.65
2010-11-06,72,69.0,,0.69,49.67999999999999
2010-11-07,77,69.0,,0.69,53.129999999999995
2010-11-08,96,69.0,,0.69,66.24
2010-11-09,95,69.0,,0.69,65.55
2010-11-10,98,69.0,,0.69,67.61999999999999
2010-11-11,89,69.0,,0.69,61.41
2010-11-12,88,69.0,,0.69,60.72
2010-11-13,77,69.0,,0.69,53.129999999999995
2010-11-14,81,69.0,,0.69,55.88999999999999
2010-11-15,98,69.0,,0.69,67.61999999999999
2010-11-16,100,69.0,,0.69,69.0
2010-11-17,100,69.0,,0.69,69.0
2010-11-18,88,69.0,,0.69,60.72
2010-11-19,87,69.0,,0.69,60.029999999999994
2010-11-20,69,69.0,,0.69,47.61
2010-11-21,76,69.0,,0.69,52.44
2010-11-22,86,69.0,,0.69,59.339999999999996
2010-11-23,95,69.0,,0.69,65.55
2010-11-24,75,69.0,,0.69,51.74999999999999
2010-11-25,65,69.0,,0.69,44.849999999999994
2010-11-26,81,69.0,,0.69,55.88999999999999
2010-11-27,76,69.0,,0.69,52.44
2010-11-28,75,69.0,,0.69,51.74999999999999
2010-11-29,90,69.0,,0.69,62.099999999999994
2010-11-30,91,69.0,,0.69,62.78999999999999
2010-12-01,100,65.0,False,0.65,65.0
2010-12-02,92,65.0,,0.65,59.800000000000004
2010-12-03,85,65.0,,0.65,55.25
2010-12-04,73,65.0,,0.65,47.45
2010-12-05,75,65.0,,0.65,48.75
2010-12-06,95,65.0,,0.65,61.75
2010-12-07,99,65.0,,0.65,64.35000000000001
2010-12-08,98,65.0,,0.65,63.7
2010-12-09,100,65.0,,0.65,65.0
2010-12-10,97,65.0,,0.65,63.050000000000004
2010-12-11,78,65.0,,0.65,50.7
2010-12-12,70,65.0,,0.65,45.5
2010-12-13,89,65.0,,0.65,57.85
2010-12-14,84,65.0,,0.65,54.6
2010-12-15,87,65.0,,0.65,56.550000000000004
2010-12-16,83,65.0,,0.65,53.95
2010-12-17,78,65.0,,0.65,50.7
2010-12-18,65,65.0,,0.65,42.25
2010-12-19,55,65.0,,0.65,35.75
2010-12-20,80,65.0,,0.65,52.0
2010-12-21,78,65.0,,0.65,50.7
2010-12-22,78,65.0,,0.65,50.7
2010-12-23,68,65.0,,0.65,44.2
2010-12-24,65,65.0,,0.65,42.25
2010-12-25,49,65.0,,0.65,31.85
2010-12-26,60,65.0,,0.65,39.0
2010-12-27,74,65.0,,0.65,48.1
2010-12-28,89,65.0,,0.65,57.85
2010-12-29,79,65.0,,0.65,51.35
2010-12-30,77,65.0,,0.65,50.050000000000004
2010-12-31,79,65.0,,0.65,51.35
2011-01-01,80,79.0,False,0.79,63.2
2011-01-02,73,79.0,,0.79,57.67
2011-01-03,82,79.0,,0.79,64.78
2011-01-04,92,79.0,,0.79,72.68
2011-01-05,95,79.0,,0.79,75.05
2011-01-06,92,79.0,,0.79,72.68
2011-01-07,88,79.0,,0.79,69.52000000000001
2011-01-08,80,79.0,,0.79,63.2
2011-01-09,79,79.0,,0.79,62.410000000000004
2011-01-10,87,79.0,,0.79,68.73
2011-01-11,87,79.0,,0.79,68.73
2011-01-12,92,79.0,,0.79,72.68
2011-01-13,94,79.0,,0.79,74.26
2011-01-14,83,79.0,,0.79,65.57000000000001
2011-01-15,84,79.0,,0.79,66.36
2011-01-16,84,79.0,,0.79,66.36
2011-01-17,91,79.0,,0.79,71.89
2011-01-18,97,79.0,,0.79,76.63000000000001
2011-01-19,96,79.0,,0.79,75.84
2011-01-20,97,79.0,,0.79,76.63000000000001
2011-01-21,92,79.0,,0.79,72.68
2011-01-22,82,79.0,,0.79,64.78
2011-01-23,92,79.0,,0.79,72.68
2011-01-24,97,79.0,,0.79,76.63000000000001
2011-01-25,100,79.0,,0.79,79.0
2011-01-26,98,79.0,,0.79,77.42
2011-01-27,98,79.0,,0.79,77.42
2011-01-28,88,79.0,,0.79,69.52000000000001
2011-01-29,88,79.0,,0.79,69.52000000000001
2011-01-30,100,79.0,,0.79,79.0
2011-01-31,100,79.0,,0.79,79.0
2011-02-01,83,83.0,False,0.83,68.89
2011-02-02,90,83.0,,0.83,74.7
2011-02-03,98,83.0,,0.83,81.33999999999999
2011-02-04,81,83.0,,0.83,67.22999999999999
2011-02-05,86,83.0,,0.83,71.38
2011-02-06,81,83.0,,0.83,67.22999999999999
2011-02-07,90,83.0,,0.83,74.7
2011-02-08,100,83.0,,0.83,83.0
2011-02-09,96,83.0,,0.83,79.67999999999999
2011-02-10,92,83.0,,0.83,76.36
2011-02-11,92,83.0,,0.83,76.36
2011-02-12,86,83.0,,0.83,71.38
2011-02-13,91,83.0,,0.83,75.53
2011-02-14,93,83.0,,0.83,77.19
2011-02-15,93,83.0,,0.83,77.19
2011-02-16,95,83.0,,0.83,78.85
2011-02-17,93,83.0,,0.83,77.19
2011-02-18,85,83.0,,0.83,70.55
2011-02-19,83,83.0,,0.83,68.89
2011-02-20,86,83.0,,0.83,71.38
2011-02-21,90,83.0,,0.83,74.7
2011-02-22,90,83.0,,0.83,74.7
2011-02-23,94,83.0,,0.83,78.02
2011-02-24,92,83.0,,0.83,76.36
2011-02-25,86,83.0,,0.83,71.38
2011-02-26,84,83.0,,0.83,69.72
2011-02-27,84,83.0,,0.83,69.72
2011-02-28,89,83.0,,0.83,73.86999999999999
2011-03-01,96,79.0,False,0.79,75.84
2011-03-02,90,79.0,,0.79,71.10000000000001
2011-03-03,95,79.0,,0.79,75.05
2011-03-04,88,79.0,,0.79,69.52000000000001
2011-03-05,77,79.0,,0.79,60.830000000000005
2011-03-06,90,79.0,,0.79,71.10000000000001
2011-03-07,97,79.0,,0.79,76.63000000000001
2011-03-08,95,79.0,,0.79,75.05
2011-03-09,95,79.0,,0.79,75.05
2011-03-10,91,79.0,,0.79,71.89
2011-03-11,79,79.0,,0.79,62.410000000000004
2011-03-12,76,79.0,,0.79,60.040000000000006
2011-03-13,81,79.0,,0.79,63.99
2011-03-14,89,79.0,,0.79,70.31
2011-03-15,94,79.0,,0.79,74.26
2011-03-16,90,79.0,,0.79,71.10000000000001
2011-03-17,95,79.0,,0.79,75.05
2011-03-18,89,79.0,,0.79,70.31
2011-03-19,73,79.0,,0.79,57.67
2011-03-20,84,79.0,,0.79,66.36
2011-03-21,93,79.0,,0.79,73.47
2011-03-22,93,79.0,,0.79,73.47
2011-03-23,100,79.0,,0.79,79.0
2011-03-24,92,79.0,,0.79,72.68
2011-03-25,91,79.0,,0.79,71.89
2011-03-26,79,79.0,,0.79,62.410000000000004
2011-03-27,86,79.0,,0.79,67.94
2011-03-28,92,79.0,,0.79,72.68
2011-03-29,99,79.0,,0.79,78.21000000000001
2011-03-30,96,79.0,,0.79,75.84
2011-03-31,94,79.0,,0.79,74.26
2011-04-01,83,84.0,False,0.84,69.72
2011-04-02,77,84.0,,0.84,64.67999999999999
2011-04-03,86,84.0,,0.84,72.24
2011-04-04,93,84.0,,0.84,78.11999999999999
2011-04-05,94,84.0,,0.84,78.96
2011-04-06,94,84.0,,0.84,78.96
2011-04-07,96,84.0,,0.84,80.64
2011-04-08,82,84.0,,0.84,68.88
2011-04-09,84,84.0,,0.84,70.56
2011-04-10,82,84.0,,0.84,68.88
2011-04-11,92,84.0,,0.84,77.28
2011-04-12,100,84.0,,0.84,84.0
2011-04-13,93,84.0,,0.84,78.11999999999999
2011-04-14,94,84.0,,0.84,78.96
2011-04-15,85,84.0,,0.84,71.39999999999999
2011-04-16,79,84.0,,0.84,66.36
2011-04-17,87,84.0,,0.84,73.08
2011-04-18,92,84.0,,0.84,77.28
2011-04-19,96,84.0,,0.84,80.64
2011-04-20,94,84.0,,0.84,78.96
2011-04-21,90,84.0,,0.84,75.6
2011-04-22,85,84.0,,0.84,71.39999999999999
2011-04-23,78,84.0,,0.84,65.52
2011-04-24,77,84.0,,0.84,64.67999999999999
2011-04-25,98,84.0,,0.84,82.32
2011-04-26,99,84.0,,0.84,83.16
2011-04-27,92,84.0,,0.84,77.28
2011-04-28,93,84.0,,0.84,78.11999999999999
2011-04-29,89,84.0,,0.84,74.75999999999999
2011-04-30,87,84.0,,0.84,73.08
2011-05-01,86,78.0,False,0.78,67.08
2011-05-02,91,78.0,,0.78,70.98
2011-05-03,99,78.0,,0.78,77.22
2011-05-04,98,78.0,,0.78,76.44
2011-05-05,91,78.0,,0.78,70.98
2011-05-06,84,78.0,,0.78,65.52
2011-05-07,80,78.0,,0.78,62.400000000000006
2011-05-08,78,78.0,,0.78,60.84
2011-05-09,100,78.0,,0.78,78.0
2011-05-10,96,78.0,,0.78,74.88
2011-05-11,88,78.0,,0.78,68.64
2011-05-12,86,78.0,,0.78,67.08
2011-05-13,87,78.0,,0.78,67.86
2011-05-14,82,78.0,,0.78,63.96
2011-05-15,88,78.0,,0.78,68.64
2011-05-16,84,78.0,,0.78,65.52
2011-05-17,97,78.0,,0.78,75.66
2011-05-18,88,78.0,,0.78,68.64
2011-05-19,92,78.0,,0.78,71.76
2011-05-20,86,78.0,,0.78,67.08
2011-05-21,68,78.0,,0.78,53.04
2011-05-22,69,78.0,,0.78,53.82
2011-05-23,88,78.0,,0.78,68.64
2011-05-24,92,78.0,,0.78,71.76
2011-05-25,82,78.0,,0.78,63.96
2011-05-26,80,78.0,,0.78,62.400000000000006
2011-05-27,85,78.0,,0.78,66.3
2011-05-28,81,78.0,,0.78,63.18
2011-05-29,76,78.0,,0.78,59.28
2011-05-30,85,78.0,,0.78,66.3
2011-05-31,88,78.0,,0.78,68.64
2011-06-01,100,78.0,False,0.78,78.0
2011-06-02,93,78.0,,0.78,72.54
2011-06-03,86,78.0,,0.78,67.08
2011-06-04,80,78.0,,0.78,62.400000000000006
2011-06-05,80,78.0,,0.78,62.400000000000006
2011-06-06,95,78.0,,0.78,74.10000000000001
2011-06-07,91,78.0,,0.78,70.98
2011-06-08,95,78.0,,0.78,74.10000000000001
2011-06-09,88,78.0,,0.78,68.64
2011-06-10,95,78.0,,0.78,74.10000000000001
2011-06-11,88,78.0,,0.78,68.64
2011-06-12,81,78.0,,0.78,63.18
2011-06-13,93,78.0,,0.78,72.54
2011-06-14,98,78.0,,0.78,76.44
2011-06-15,95,78.0,,0.78,74.10000000000001
2011-06-16,97,78.0,,0.78,75.66
2011-06-17,94,78.0,,0.78,73.32000000000001
2011-06-18,86,78.0,,0.78,67.08
2011-06-19,77,78.0,,0.78,60.06
2011-06-20,98,78.0,,0.78,76.44
2011-06-21,100,78.0,,0.78,78.0
2011-06-22,95,78.0,,0.78,74.10000000000001
2011-06-23,96,78.0,,0.78,74.88
2011-06-24,91,78.0,,0.78,70.98
2011-06-25,94,78.0,,0.78,73.32000000000001
2011-06-26,85,78.0,,0.78,66.3
2011-06-27,99,78.0,,0.78,77.22
2011-06-28,96,78.0,,0.78,74.88
2011-06-29,93,78.0,,0.78,72.54
2011-06-30,90,78.0,,0.78,70.2
2011-07-01,83,76.0,False,0.76,63.08
2011-07-02,74,76.0,,0.76,56.24
2011-07-03,81,76.0,,0.76,61.56
2011-07-04,83,76.0,,0.76,63.08
2011-07-05,82,76.0,,0.76,62.32
2011-07-06,92,76.0,,0.76,69.92
2011-07-07,90,76.0,,0.76,68.4
2011-07-08,87,76.0,,0.76,66.12
2011-07-09,79,76.0,,0.76,60.04
2011-07-10,87,76.0,,0.76,66.12
2011-07-11,99,76.0,,0.76,75.24
2011-07-12,100,76.0,,0.76,76.0
2011-07-13,97,76.0,,0.76,73.72
2011-07-14,90,76.0,,0.76,68.4
2011-07-15,86,76.0,,0.76,65.36
2011-07-16,89,76.0,,0.76,67.64
2011-07-17,86,76.0,,0.76,65.36
2011-07-18,94,76.0,,0.76,71.44
2011-07-19,91,76.0,,0.76,69.16
2011-07-20,96,76.0,,0.76,72.96000000000001
2011-07-21,93,76.0,,0.76,70.68
2011-07-22,86,76.0,,0.76,65.36
2011-07-23,82,76.0,,0.76,62.32
2011-07-24,80,76.0,,0.76,60.8
2011-07-25,99,76.0,,0.76,75.24
2011-07-26,96,76.0,,0.76,72.96000000000001
2011-07-27,93,76.0,,0.76,70.68
2011-07-28,90,76.0,,0.76,68.4
2011-07-29,90,76.0,,0.76,68.4
2011-07-30,86,76.0,,0.76,65.36
2011-07-31,92,76.0,,0.76,69.92
2011-08-01,83,80.0,False,0.8,66.4
2011-08-02,91,80.0,,0.8,72.8
2011-08-03,89,80.0,,0.8,71.2
2011-08-04,86,80.0,,0.8,68.8
2011-08-05,80,80.0,,0.8,64.0
2011-08-06,75,80.0,,0.8,60.0
2011-08-07,77,80.0,,0.8,61.6
2011-08-08,91,80.0,,0.8,72.8
2011-08-09,92,80.0,,0.8,73.60000000000001
2011-08-10,92,80.0,,0.8,73.60000000000001
2011-08-11,93,80.0,,0.8,74.4
2011-08-12,87,80.0,,0.8,69.60000000000001
2011-08-13,77,80.0,,0.8,61.6
2011-08-14,78,80.0,,0.8,62.400000000000006
2011-08-15,88,80.0,,0.8,70.4
2011-08-16,83,80.0,,0.8,66.4
2011-08-17,85,80.0,,0.8,68.0
2011-08-18,89,80.0,,0.8,71.2
2011-08-19,80,80.0,,0.8,64.0
2011-08-20,77,80.0,,0.8,61.6
2011-08-21,79,80.0,,0.8,63.2
2011-08-22,91,80.0,,0.8,72.8
2011-08-23,95,80.0,,0.8,76.0
2011-08-24,100,80.0,,0.8,80.0
2011-08-25,95,80.0,,0.8,76.0
2011-08-26,86,80.0,,0.8,68.8
2011-08-27,69,80.0,,0.8,55.2
2011-08-28,71,80.0,,0.8,56.800000000000004
2011-08-29,90,80.0,,0.8,72.0
2011-08-30,97,80.0,,0.8,77.60000000000001
2011-08-31,96,80.0,,0.8,76.80000000000001
2011-09-01,89,83.0,False,0.83,73.86999999999999
2011-09-02,85,83.0,,0.83,70.55
2011-09-03,74,83.0,,0.83,61.419999999999995
2011-09-04,77,83.0,,0.83,63.91
2011-09-05,87,83.0,,0.83,72.21
2011-09-06,88,83.0,,0.83,73.03999999999999
2011-09-07,90,83.0,,0.83,74.7
2011-09-08,91,83.0,,0.83,75.53
2011-09-09,83,83.0,,0.83,68.89
2011-09-10,73,83.0,,0.83,60.589999999999996
2011-09-11,75,83.0,,0.83,62.25
2011-09-12,92,83.0,,0.83,76.36
2011-09-13,100,83.0,,0.83,83.0
2011-09-14,92,83.0,,0.83,76.36
2011-09-15,89,83.0,,0.83,73.86999999999999
2011-09-16,87,83.0,,0.83,72.21
2011-09-17,73,83.0,,0.83,60.589999999999996
2011-09-18,78,83.0,,0.83,64.74
2011-09-19,88,83.0,,0.83,73.03999999999999
2011-09-20,89,83.0,,0.83,73.86999999999999
2011-09-21,90,83.0,,0.83,74.7
2011-09-22,87,83.0,,0.83,72.21
2011-09-23,84,83.0,,0.83,69.72
2011-09-24,76,83.0,,0.83,63.08
2011-09-25,72,83.0,,0.83,59.76
2011-09-26,87,83.0,,0.83,72.21
2011-09-27,89,83.0,,0.83,73.86999999999999
2011-09-28,90,83.0,,0.83,74.7
2011-09-29,91,83.0,,0.83,75.53
2011-09-30,75,83.0,,0.83,62.25
2011-10-01,81,80.0,False,0.8,64.8
2011-10-02,80,80.0,,0.8,64.0
2011-10-03,91,80.0,,0.8,72.8
2011-10-04,89,80.0,,0.8,71.2
2011-10-05,87,80.0,,0.8,69.60000000000001
2011-10-06,91,80.0,,0.8,72.8
2011-10-07,82,80.0,,0.8,65.60000000000001
2011-10-08,73,80.0,,0.8,58.400000000000006
2011-10-09,80,80.0,,0.8,64.0
2011-10-10,94,80.0,,0.8,75.2
2011-10-11,100,80.0,,0.8,80.0
2011-10-12,97,80.0,,0.8,77.60000000000001
2011-10-13,89,80.0,,0.8,71.2
2011-10-14,85,80.0,,0.8,68.0
2011-10-15,70,80.0,,0.8,56.0
2011-10-16,77,80.0,,0.8,61.6
2011-10-17,87,80.0,,0.8,69.60000000000001
2011-10-18,96,80.0,,0.8,76.80000000000001
2011-10-19,96,80.0,,0.8,76.80000000000001
2011-10-20,91,80.0,,0.8,72.8
2011-10-21,86,80.0,,0.8,68.8
2011-10-22,74,80.0,,0.8,59.2
2011-10-23,74,80.0,,0.8,59.2
2011-10-24,96,80.0,,0.8,76.80000000000001
2011-10-25,89,80.0,,0.8,71.2
2011-10-26,96,80.0,,0.8,76.80000000000001
2011-10-27,92,80.0,,0.8,73.60000000000001
2011-10-28,84,80.0,,0.8,67.2
2011-10-29,81,80.0,,0.8,64.8
2011-10-30,71,80.0,,0.8,56.800000000000004
2011-10-31,87,80.0,,0.8,69.60000000000001
2011-11-01,88,78.0,False,0.78,68.64
2011-11-02,93,78.0,,0.78,72.54
2011-11-03,91,78.0,,0.78,70.98
2011-11-04,84,78.0,,0.78,65.52
2011-11-05,68,78.0,,0.78,53.04
2011-11-06,86,78.0,,0.78,67.08
2011-11-07,93,78.0,,0.78,72.54
2011-11-08,90,78.0,,0.78,70.2
2011-11-09,95,78.0,,0.78,74.10000000000001
2011-11-10,91,78.0,,0.78,70.98
2011-11-11,82,78.0,,0.78,63.96
2011-11-12,70,78.0,,0.78,54.6
2011-11-13,79,78.0,,0.78,61.620000000000005
