date,docker_unscaled,docker_monthly,isPartial,scale,docker
2006-09-15,35,3.0,,0.03,1.05
2006-09-16,53,3.0,,0.03,1.5899999999999999
2006-09-17,0,3.0,,0.03,0.0
2006-09-18,0,3.0,,0.03,0.0
2006-09-19,0,3.0,,0.03,0.0
2006-09-20,33,3.0,,0.03,0.99
2006-09-21,34,3.0,,0.03,1.02
2006-09-22,35,3.0,,0.03,1.05
2006-09-23,51,3.0,,0.03,1.53
2006-09-24,100,3.0,,0.03,3.0
2006-09-25,0,3.0,,0.03,0.0
2006-09-26,0,3.0,,0.03,0.0
2006-09-27,32,3.0,,0.03,0.96
2006-09-28,33,3.0,,0.03,0.99
2006-09-29,35,3.0,,0.03,1.05
2006-09-30,52,3.0,,0.03,1.56
2006-10-01,70,4.0,False,0.04,2.8000000000000003
2006-10-02,0,4.0,,0.04,0.0
2006-10-03,43,4.0,,0.04,1.72
2006-10-04,44,4.0,,0.04,1.76
2006-10-05,0,4.0,,0.04,0.0
2006-10-06,48,4.0,,0.04,1.92
2006-10-07,73,4.0,,0.04,2.92
2006-10-08,0,4.0,,0.04,0.0
2006-10-09,46,4.0,,0.04,1.84
2006-10-10,43,4.0,,0.04,1.72
2006-10-11,0,4.0,,0.04,0.0
2006-10-12,44,4.0,,0.04,1.76
2006-10-13,0,4.0,,0.04,0.0
2006-10-14,0,4.0,,0.04,0.0
2006-10-15,68,4.0,,0.04,2.72
2006-10-16,43,4.0,,0.04,1.72
2006-10-17,84,4.0,,0.04,3.36
2006-10-18,0,4.0,,0.04,0.0
2006-10-19,44,4.0,,0.04,1.76
2006-10-20,47,4.0,,0.04,1.8800000000000001
2006-10-21,70,4.0,,0.04,2.8000000000000003
2006-10-22,100,4.0,,0.04,4.0
2006-10-23,0,4.0,,0.04,0.0
2006-10-24,84,4.0,,0.04,3.36
2006-10-25,42,4.0,,0.04,1.68
2006-10-26,0,4.0,,0.04,0.0
2006-10-27,46,4.0,,0.04,1.84
2006-10-28,0,4.0,,0.04,0.0
2006-10-29,68,4.0,,0.04,2.72
2006-10-30,0,4.0,,0.04,0.0
2006-10-31,43,4.0,,0.04,1.72
2006-11-01,23,4.0,False,0.04,0.92
2006-11-02,22,4.0,,0.04,0.88
2006-11-03,23,4.0,,0.04,0.92
2006-11-04,100,4.0,,0.04,4.0
2006-11-05,0,4.0,,0.04,0.0
2006-11-06,22,4.0,,0.04,0.88
2006-11-07,41,4.0,,0.04,1.6400000000000001
2006-11-08,21,4.0,,0.04,0.84
2006-11-09,22,4.0,,0.04,0.88
2006-11-10,24,4.0,,0.04,0.96
2006-11-11,0,4.0,,0.04,0.0
2006-11-12,33,4.0,,0.04,1.32
2006-11-13,22,4.0,,0.04,0.88
2006-11-14,0,4.0,,0.04,0.0
2006-11-15,21,4.0,,0.04,0.84
2006-11-16,21,4.0,,0.04,0.84
2006-11-17,23,4.0,,0.04,0.92
2006-11-18,34,4.0,,0.04,1.36
2006-11-19,0,4.0,,0.04,0.0
2006-11-20,22,4.0,,0.04,0.88
2006-11-21,0,4.0,,0.04,0.0
2006-11-22,0,4.0,,0.04,0.0
2006-11-23,36,4.0,,0.04,1.44
2006-11-24,33,4.0,,0.04,1.32
2006-11-25,0,4.0,,0.04,0.0
2006-11-26,99,4.0,,0.04,3.96
2006-11-27,0,4.0,,0.04,0.0
2006-11-28,30,4.0,,0.04,1.2
2006-11-29,20,4.0,,0.04,0.8
2006-11-30,0,4.0,,0.04,0.0
2006-12-01,24,3.0,False,0.03,0.72
2006-12-02,52,3.0,,0.03,1.56
2006-12-03,35,3.0,,0.03,1.05
2006-12-04,23,3.0,,0.03,0.69
2006-12-05,23,3.0,,0.03,0.69
2006-12-06,0,3.0,,0.03,0.0
2006-12-07,23,3.0,,0.03,0.69
2006-12-08,24,3.0,,0.03,0.72
2006-12-09,0,3.0,,0.03,0.0
2006-12-10,35,3.0,,0.03,1.05
2006-12-11,23,3.0,,0.03,0.69
2006-12-12,45,3.0,,0.03,1.3499999999999999
2006-12-13,0,3.0,,0.03,0.0
2006-12-14,0,3.0,,0.03,0.0
2006-12-15,0,3.0,,0.03,0.0
2006-12-16,36,3.0,,0.03,1.08
2006-12-17,38,3.0,,0.03,1.14
2006-12-18,49,3.0,,0.03,1.47
2006-12-19,24,3.0,,0.03,0.72
2006-12-20,0,3.0,,0.03,0.0
2006-12-21,0,3.0,,0.03,0.0
2006-12-22,29,3.0,,0.03,0.87
2006-12-23,0,3.0,,0.03,0.0
2006-12-24,0,3.0,,0.03,0.0
2006-12-25,100,3.0,,0.03,3.0
2006-12-26,0,3.0,,0.03,0.0
2006-12-27,42,3.0,,0.03,1.26
2006-12-28,0,3.0,,0.03,0.0
2006-12-29,0,3.0,,0.03,0.0
2006-12-30,37,3.0,,0.03,1.1099999999999999
2006-12-31,38,3.0,,0.03,1.14
2007-01-01,0,3.0,False,0.03,0.0
2007-01-02,0,3.0,,0.03,0.0
2007-01-03,36,3.0,,0.03,1.08
2007-01-04,73,3.0,,0.03,2.19
2007-01-05,37,3.0,,0.03,1.1099999999999999
2007-01-06,0,3.0,,0.03,0.0
2007-01-07,0,3.0,,0.03,0.0
2007-01-08,71,3.0,,0.03,2.13
2007-01-09,0,3.0,,0.03,0.0
2007-01-10,0,3.0,,0.03,0.0
2007-01-11,36,3.0,,0.03,1.08
2007-01-12,36,3.0,,0.03,1.08
2007-01-13,51,3.0,,0.03,1.53
2007-01-14,53,3.0,,0.03,1.5899999999999999
2007-01-15,0,3.0,,0.03,0.0
2007-01-16,69,3.0,,0.03,2.07
2007-01-17,34,3.0,,0.03,1.02
2007-01-18,34,3.0,,0.03,1.02
2007-01-19,36,3.0,,0.03,1.08
2007-01-20,0,3.0,,0.03,0.0
2007-01-21,51,3.0,,0.03,1.53
2007-01-22,0,3.0,,0.03,0.0
2007-01-23,99,3.0,,0.03,2.9699999999999998
2007-01-24,67,3.0,,0.03,2.01
2007-01-25,0,3.0,,0.03,0.0
2007-01-26,72,3.0,,0.03,2.16
2007-01-27,100,3.0,,0.03,3.0
2007-01-28,50,3.0,,0.03,1.5
2007-01-29,33,3.0,,0.03,0.99
2007-01-30,0,3.0,,0.03,0.0
2007-01-31,0,3.0,,0.03,0.0
2007-02-01,0,2.0,False,0.02,0.0
2007-02-02,0,2.0,,0.02,0.0
2007-02-03,100,2.0,,0.02,2.0
2007-02-04,52,2.0,,0.02,1.04
2007-02-05,0,2.0,,0.02,0.0
2007-02-06,0,2.0,,0.02,0.0
2007-02-07,34,2.0,,0.02,0.68
2007-02-08,34,2.0,,0.02,0.68
2007-02-09,0,2.0,,0.02,0.0
2007-02-10,0,2.0,,0.02,0.0
2007-02-11,0,2.0,,0.02,0.0
2007-02-12,0,2.0,,0.02,0.0
2007-02-13,0,2.0,,0.02,0.0
2007-02-14,0,2.0,,0.02,0.0
2007-02-15,35,2.0,,0.02,0.7000000000000001
2007-02-16,0,2.0,,0.02,0.0
2007-02-17,51,2.0,,0.02,1.02
2007-02-18,0,2.0,,0.02,0.0
2007-02-19,37,2.0,,0.02,0.74
2007-02-20,0,2.0,,0.02,0.0
2007-02-21,0,2.0,,0.02,0.0
2007-02-22,0,2.0,,0.02,0.0
2007-02-23,36,2.0,,0.02,0.72
2007-02-24,50,2.0,,0.02,1.0
2007-02-25,0,2.0,,0.02,0.0
2007-02-26,34,2.0,,0.02,0.68
2007-02-27,0,2.0,,0.02,0.0
2007-02-28,33,2.0,,0.02,0.66
2007-03-01,32,3.0,False,0.03,0.96
2007-03-02,0,3.0,,0.03,0.0
2007-03-03,48,3.0,,0.03,1.44
2007-03-04,49,3.0,,0.03,1.47
2007-03-05,32,3.0,,0.03,0.96
2007-03-06,64,3.0,,0.03,1.92
2007-03-07,32,3.0,,0.03,0.96
2007-03-08,65,3.0,,0.03,1.95
2007-03-09,34,3.0,,0.03,1.02
2007-03-10,49,3.0,,0.03,1.47
2007-03-11,100,3.0,,0.03,3.0
2007-03-12,49,3.0,,0.03,1.47
2007-03-13,0,3.0,,0.03,0.0
2007-03-14,66,3.0,,0.03,1.98
2007-03-15,0,3.0,,0.03,0.0
2007-03-16,35,3.0,,0.03,1.05
2007-03-17,0,3.0,,0.03,0.0
2007-03-18,50,3.0,,0.03,1.5
2007-03-19,65,3.0,,0.03,1.95
2007-03-20,34,3.0,,0.03,1.02
2007-03-21,0,3.0,,0.03,0.0
2007-03-22,33,3.0,,0.03,0.99
2007-03-23,35,3.0,,0.03,1.05
2007-03-24,0,3.0,,0.03,0.0
2007-03-25,51,3.0,,0.03,1.53
2007-03-26,32,3.0,,0.03,0.96
2007-03-27,32,3.0,,0.03,0.96
2007-03-28,65,3.0,,0.03,1.95
2007-03-29,66,3.0,,0.03,1.98
2007-03-30,35,3.0,,0.03,1.05
2007-03-31,0,3.0,,0.03,0.0
2007-04-01,0,4.0,False,0.04,0.0
2007-04-02,68,4.0,,0.04,2.72
2007-04-03,68,4.0,,0.04,2.72
2007-04-04,34,4.0,,0.04,1.36
2007-04-05,52,4.0,,0.04,2.08
2007-04-06,39,4.0,,0.04,1.56
2007-04-07,51,4.0,,0.04,2.04
2007-04-08,0,4.0,,0.04,0.0
2007-04-09,0,4.0,,0.04,0.0
2007-04-10,49,4.0,,0.04,1.96
2007-04-11,0,4.0,,0.04,0.0
2007-04-12,97,4.0,,0.04,3.88
2007-04-13,0,4.0,,0.04,0.0
2007-04-14,100,4.0,,0.04,4.0
2007-04-15,48,4.0,,0.04,1.92
2007-04-16,0,4.0,,0.04,0.0
2007-04-17,0,4.0,,0.04,0.0
2007-04-18,65,4.0,,0.04,2.6
2007-04-19,33,4.0,,0.04,1.32
2007-04-20,36,4.0,,0.04,1.44
2007-04-21,54,4.0,,0.04,2.16
2007-04-22,53,4.0,,0.04,2.12
2007-04-23,66,4.0,,0.04,2.64
2007-04-24,48,4.0,,0.04,1.92
2007-04-25,32,4.0,,0.04,1.28
2007-04-26,33,4.0,,0.04,1.32
2007-04-27,35,4.0,,0.04,1.4000000000000001
2007-04-28,0,4.0,,0.04,0.0
2007-04-29,52,4.0,,0.04,2.08
2007-04-30,32,4.0,,0.04,1.28
2007-05-01,0,3.0,False,0.03,0.0
2007-05-02,31,3.0,,0.03,0.9299999999999999
2007-05-03,32,3.0,,0.03,0.96
2007-05-04,0,3.0,,0.03,0.0
2007-05-05,0,3.0,,0.03,0.0
2007-05-06,0,3.0,,0.03,0.0
2007-05-07,0,3.0,,0.03,0.0
2007-05-08,59,3.0,,0.03,1.77
2007-05-09,30,3.0,,0.03,0.8999999999999999
2007-05-10,30,3.0,,0.03,0.8999999999999999
2007-05-11,0,3.0,,0.03,0.0
2007-05-12,97,3.0,,0.03,2.9099999999999997
2007-05-13,51,3.0,,0.03,1.53
2007-05-14,30,3.0,,0.03,0.8999999999999999
2007-05-15,29,3.0,,0.03,0.87
2007-05-16,29,3.0,,0.03,0.87
2007-05-17,0,3.0,,0.03,0.0
2007-05-18,0,3.0,,0.03,0.0
2007-05-19,47,3.0,,0.03,1.41
2007-05-20,0,3.0,,0.03,0.0
2007-05-21,29,3.0,,0.03,0.87
2007-05-22,0,3.0,,0.03,0.0
2007-05-23,29,3.0,,0.03,0.87
2007-05-24,0,3.0,,0.03,0.0
2007-05-25,0,3.0,,0.03,0.0
2007-05-26,100,3.0,,0.03,3.0
2007-05-27,53,3.0,,0.03,1.5899999999999999
2007-05-28,0,3.0,,0.03,0.0
2007-05-29,0,3.0,,0.03,0.0
2007-05-30,0,3.0,,0.03,0.0
2007-05-31,0,3.0,,0.03,0.0
2007-06-01,45,5.0,False,0.05,2.25
2007-06-02,65,5.0,,0.05,3.25
2007-06-03,64,5.0,,0.05,3.2
2007-06-04,0,5.0,,0.05,0.0
2007-06-05,41,5.0,,0.05,2.0500000000000003
2007-06-06,0,5.0,,0.05,0.0
2007-06-07,43,5.0,,0.05,2.15
2007-06-08,92,5.0,,0.05,4.6000000000000005
2007-06-09,100,5.0,,0.05,5.0
2007-06-10,0,5.0,,0.05,0.0
2007-06-11,42,5.0,,0.05,2.1
2007-06-12,41,5.0,,0.05,2.0500000000000003
2007-06-13,0,5.0,,0.05,0.0
2007-06-14,65,5.0,,0.05,3.25
2007-06-15,96,5.0,,0.05,4.800000000000001
2007-06-16,0,5.0,,0.05,0.0
2007-06-17,0,5.0,,0.05,0.0
2007-06-18,0,5.0,,0.05,0.0
2007-06-19,0,5.0,,0.05,0.0
2007-06-20,93,5.0,,0.05,4.65
2007-06-21,0,5.0,,0.05,0.0
2007-06-22,46,5.0,,0.05,2.3000000000000003
2007-06-23,67,5.0,,0.05,3.35
2007-06-24,0,5.0,,0.05,0.0
2007-06-25,42,5.0,,0.05,2.1
2007-06-26,0,5.0,,0.05,0.0
2007-06-27,83,5.0,,0.05,4.15
2007-06-28,86,5.0,,0.05,4.3
2007-06-29,0,5.0,,0.05,0.0
2007-06-30,68,5.0,,0.05,3.4000000000000004
2007-07-01,0,3.0,False,0.03,0.0
2007-07-02,34,3.0,,0.03,1.02
2007-07-03,35,3.0,,0.03,1.05
2007-07-04,0,3.0,,0.03,0.0
2007-07-05,0,3.0,,0.03,0.0
2007-07-06,36,3.0,,0.03,1.08
2007-07-07,0,3.0,,0.03,0.0
2007-07-08,52,3.0,,0.03,1.56
2007-07-09,0,3.0,,0.03,0.0
2007-07-10,33,3.0,,0.03,0.99
2007-07-11,66,3.0,,0.03,1.98
2007-07-12,35,3.0,,0.03,1.05
2007-07-13,0,3.0,,0.03,0.0
2007-07-14,52,3.0,,0.03,1.56
2007-07-15,0,3.0,,0.03,0.0
2007-07-16,33,3.0,,0.03,0.99
2007-07-17,65,3.0,,0.03,1.95
2007-07-18,33,3.0,,0.03,0.99
2007-07-19,84,3.0,,0.03,2.52
2007-07-20,36,3.0,,0.03,1.08
2007-07-21,53,3.0,,0.03,1.5899999999999999
2007-07-22,55,3.0,,0.03,1.65
2007-07-23,100,3.0,,0.03,3.0
2007-07-24,49,3.0,,0.03,1.47
2007-07-25,67,3.0,,0.03,2.01
2007-07-26,34,3.0,,0.03,1.02
2007-07-27,0,3.0,,0.03,0.0
2007-07-28,0,3.0,,0.03,0.0
2007-07-29,52,3.0,,0.03,1.56
2007-07-30,65,3.0,,0.03,1.95
2007-07-31,32,3.0,,0.03,0.96
2007-08-01,47,2.0,False,0.02,0.9400000000000001
2007-08-02,0,2.0,,0.02,0.0
2007-08-03,0,2.0,,0.02,0.0
2007-08-04,0,2.0,,0.02,0.0
2007-08-05,0,2.0,,0.02,0.0
2007-08-06,0,2.0,,0.02,0.0
2007-08-07,45,2.0,,0.02,0.9
2007-08-08,47,2.0,,0.02,0.9400000000000001
2007-08-09,47,2.0,,0.02,0.9400000000000001
2007-08-10,49,2.0,,0.02,0.98
2007-08-11,0,2.0,,0.02,0.0
2007-08-12,73,2.0,,0.02,1.46
2007-08-13,92,2.0,,0.02,1.84
2007-08-14,90,2.0,,0.02,1.8
2007-08-15,93,2.0,,0.02,1.86
2007-08-16,0,2.0,,0.02,0.0
2007-08-17,100,2.0,,0.02,2.0
2007-08-18,71,2.0,,0.02,1.42
2007-08-19,70,2.0,,0.02,1.4000000000000001
2007-08-20,0,2.0,,0.02,0.0
2007-08-21,0,2.0,,0.02,0.0
2007-08-22,0,2.0,,0.02,0.0
2007-08-23,0,2.0,,0.02,0.0
2007-08-24,49,2.0,,0.02,0.98
2007-08-25,70,2.0,,0.02,1.4000000000000001
2007-08-26,0,2.0,,0.02,0.0
2007-08-27,0,2.0,,0.02,0.0
2007-08-28,44,2.0,,0.02,0.88
2007-08-29,90,2.0,,0.02,1.8
2007-08-30,46,2.0,,0.02,0.92
2007-08-31,51,2.0,,0.02,1.02
2007-09-01,47,4.0,False,0.04,1.8800000000000001
2007-09-02,100,4.0,,0.04,4.0
2007-09-03,42,4.0,,0.04,1.68
2007-09-04,0,4.0,,0.04,0.0
2007-09-05,59,4.0,,0.04,2.36
2007-09-06,0,4.0,,0.04,0.0
2007-09-07,31,4.0,,0.04,1.24
2007-09-08,43,4.0,,0.04,1.72
2007-09-09,84,4.0,,0.04,3.36
2007-09-10,29,4.0,,0.04,1.16
2007-09-11,28,4.0,,0.04,1.12
2007-09-12,29,4.0,,0.04,1.16
2007-09-13,0,4.0,,0.04,0.0
2007-09-14,31,4.0,,0.04,1.24
2007-09-15,88,4.0,,0.04,3.52
2007-09-16,88,4.0,,0.04,3.52
2007-09-17,57,4.0,,0.04,2.2800000000000002
2007-09-18,56,4.0,,0.04,2.24
2007-09-19,28,4.0,,0.04,1.12
2007-09-20,72,4.0,,0.04,2.88
2007-09-21,31,4.0,,0.04,1.24
2007-09-22,42,4.0,,0.04,1.68
2007-09-23,43,4.0,,0.04,1.72
2007-09-24,28,4.0,,0.04,1.12
2007-09-25,28,4.0,,0.04,1.12
2007-09-26,42,4.0,,0.04,1.68
2007-09-27,0,4.0,,0.04,0.0
2007-09-28,31,4.0,,0.04,1.24
2007-09-29,91,4.0,,0.04,3.64
2007-09-30,43,4.0,,0.04,1.72
2007-10-01,48,4.0,False,0.04,1.92
2007-10-02,0,4.0,,0.04,0.0
2007-10-03,0,4.0,,0.04,0.0
2007-10-04,66,4.0,,0.04,2.64
2007-10-05,0,4.0,,0.04,0.0
2007-10-06,0,4.0,,0.04,0.0
2007-10-07,100,4.0,,0.04,4.0
2007-10-08,65,4.0,,0.04,2.6
2007-10-09,32,4.0,,0.04,1.28
2007-10-10,32,4.0,,0.04,1.28
2007-10-11,33,4.0,,0.04,1.32
2007-10-12,35,4.0,,0.04,1.4000000000000001
2007-10-13,51,4.0,,0.04,2.04
2007-10-14,74,4.0,,0.04,2.96
2007-10-15,63,4.0,,0.04,2.52
2007-10-16,0,4.0,,0.04,0.0
2007-10-17,31,4.0,,0.04,1.24
2007-10-18,32,4.0,,0.04,1.28
2007-10-19,68,4.0,,0.04,2.72
2007-10-20,0,4.0,,0.04,0.0
2007-10-21,0,4.0,,0.04,0.0
2007-10-22,0,4.0,,0.04,0.0
2007-10-23,30,4.0,,0.04,1.2
2007-10-24,31,4.0,,0.04,1.24
2007-10-25,32,4.0,,0.04,1.28
2007-10-26,0,4.0,,0.04,0.0
2007-10-27,0,4.0,,0.04,0.0
2007-10-28,97,4.0,,0.04,3.88
2007-10-29,31,4.0,,0.04,1.24
2007-10-30,63,4.0,,0.04,2.52
2007-10-31,98,4.0,,0.04,3.92
2007-11-01,0,3.0,False,0.03,0.0
2007-11-02,75,3.0,,0.03,2.25
2007-11-03,53,3.0,,0.03,1.5899999999999999
2007-11-04,0,3.0,,0.03,0.0
2007-11-05,68,3.0,,0.03,2.04
2007-11-06,0,3.0,,0.03,0.0
2007-11-07,0,3.0,,0.03,0.0
2007-11-08,0,3.0,,0.03,0.0
2007-11-09,73,3.0,,0.03,2.19
2007-11-10,52,3.0,,0.03,1.56
2007-11-11,0,3.0,,0.03,0.0
2007-11-12,53,3.0,,0.03,1.5899999999999999
2007-11-13,33,3.0,,0.03,0.99
2007-11-14,21,3.0,,0.03,0.63
2007-11-15,34,3.0,,0.03,1.02
2007-11-16,36,3.0,,0.03,1.08
2007-11-17,0,3.0,,0.03,0.0
2007-11-18,51,3.0,,0.03,1.53
2007-11-19,69,3.0,,0.03,2.07
2007-11-20,0,3.0,,0.03,0.0
2007-11-21,76,3.0,,0.03,2.28
2007-11-22,0,3.0,,0.03,0.0
2007-11-23,0,3.0,,0.03,0.0
2007-11-24,52,3.0,,0.03,1.56
2007-11-25,100,3.0,,0.03,3.0
2007-11-26,98,3.0,,0.03,2.94
2007-11-27,47,3.0,,0.03,1.41
2007-11-28,32,3.0,,0.03,0.96
2007-11-29,49,3.0,,0.03,1.47
2007-11-30,69,3.0,,0.03,2.07
2007-12-01,0,4.0,False,0.04,0.0
2007-12-02,100,4.0,,0.04,4.0
2007-12-03,0,4.0,,0.04,0.0
2007-12-04,0,4.0,,0.04,0.0
2007-12-05,46,4.0,,0.04,1.84
2007-12-06,35,4.0,,0.04,1.4000000000000001
2007-12-07,36,4.0,,0.04,1.44
2007-12-08,50,4.0,,0.04,2.0
2007-12-09,51,4.0,,0.04,2.04
2007-12-10,68,4.0,,0.04,2.72
2007-12-11,34,4.0,,0.04,1.36
2007-12-12,23,4.0,,0.04,0.92
2007-12-13,70,4.0,,0.04,2.8000000000000003
2007-12-14,25,4.0,,0.04,1.0
2007-12-15,0,4.0,,0.04,0.0
2007-12-16,34,4.0,,0.04,1.36
2007-12-17,24,4.0,,0.04,0.96
2007-12-18,0,4.0,,0.04,0.0
2007-12-19,25,4.0,,0.04,1.0
2007-12-20,25,4.0,,0.04,1.0
2007-12-21,28,4.0,,0.04,1.12
2007-12-22,0,4.0,,0.04,0.0
2007-12-23,41,4.0,,0.04,1.6400000000000001
2007-12-24,37,4.0,,0.04,1.48
2007-12-25,0,4.0,,0.04,0.0
2007-12-26,0,4.0,,0.04,0.0
2007-12-27,28,4.0,,0.04,1.12
2007-12-28,0,4.0,,0.04,0.0
2007-12-29,74,4.0,,0.04,2.96
2007-12-30,38,4.0,,0.04,1.52
2007-12-31,91,4.0,,0.04,3.64
2008-01-01,59,3.0,False,0.03,1.77
2008-01-02,0,3.0,,0.03,0.0
2008-01-03,35,3.0,,0.03,1.05
2008-01-04,53,3.0,,0.03,1.5899999999999999
2008-01-05,0,3.0,,0.03,0.0
2008-01-06,51,3.0,,0.03,1.53
2008-01-07,52,3.0,,0.03,1.56
2008-01-08,0,3.0,,0.03,0.0
2008-01-09,0,3.0,,0.03,0.0
2008-01-10,0,3.0,,0.03,0.0
2008-01-11,35,3.0,,0.03,1.05
2008-01-12,50,3.0,,0.03,1.5
2008-01-13,74,3.0,,0.03,2.2199999999999998
2008-01-14,100,3.0,,0.03,3.0
2008-01-15,33,3.0,,0.03,0.99
2008-01-16,33,3.0,,0.03,0.99
2008-01-17,33,3.0,,0.03,0.99
2008-01-18,35,3.0,,0.03,1.05
2008-01-19,0,3.0,,0.03,0.0
2008-01-20,99,3.0,,0.03,2.9699999999999998
2008-01-21,36,3.0,,0.03,1.08
2008-01-22,64,3.0,,0.03,1.92
2008-01-23,32,3.0,,0.03,0.96
2008-01-24,32,3.0,,0.03,0.96
2008-01-25,51,3.0,,0.03,1.53
2008-01-26,0,3.0,,0.03,0.0
2008-01-27,47,3.0,,0.03,1.41
2008-01-28,48,3.0,,0.03,1.44
2008-01-29,0,3.0,,0.03,0.0
2008-01-30,0,3.0,,0.03,0.0
2008-01-31,33,3.0,,0.03,0.99
2008-02-01,25,3.0,False,0.03,0.75
2008-02-02,0,3.0,,0.03,0.0
2008-02-03,69,3.0,,0.03,2.07
2008-02-04,0,3.0,,0.03,0.0
2008-02-05,23,3.0,,0.03,0.69
2008-02-06,34,3.0,,0.03,1.02
2008-02-07,23,3.0,,0.03,0.69
2008-02-08,25,3.0,,0.03,0.75
2008-02-09,0,3.0,,0.03,0.0
2008-02-10,68,3.0,,0.03,2.04
2008-02-11,0,3.0,,0.03,0.0
2008-02-12,45,3.0,,0.03,1.3499999999999999
2008-02-13,0,3.0,,0.03,0.0
2008-02-14,60,3.0,,0.03,1.7999999999999998
2008-02-15,0,3.0,,0.03,0.0
2008-02-16,35,3.0,,0.03,1.05
2008-02-17,0,3.0,,0.03,0.0
2008-02-18,0,3.0,,0.03,0.0
2008-02-19,34,3.0,,0.03,1.02
2008-02-20,23,3.0,,0.03,0.69
2008-02-21,23,3.0,,0.03,0.69
2008-02-22,24,3.0,,0.03,0.72
2008-02-23,100,3.0,,0.03,3.0
2008-02-24,0,3.0,,0.03,0.0
2008-02-25,35,3.0,,0.03,1.05
2008-02-26,33,3.0,,0.03,0.99
2008-02-27,0,3.0,,0.03,0.0
2008-02-28,46,3.0,,0.03,1.38
2008-02-29,24,3.0,,0.03,0.72
2008-03-01,65,3.0,False,0.03,1.95
2008-03-02,66,3.0,,0.03,1.98
2008-03-03,44,3.0,,0.03,1.3199999999999998
2008-03-04,0,3.0,,0.03,0.0
2008-03-05,88,3.0,,0.03,2.6399999999999997
2008-03-06,44,3.0,,0.03,1.3199999999999998
2008-03-07,0,3.0,,0.03,0.0
2008-03-08,0,3.0,,0.03,0.0
2008-03-09,65,3.0,,0.03,1.95
2008-03-10,44,3.0,,0.03,1.3199999999999998
2008-03-11,88,3.0,,0.03,2.6399999999999997
2008-03-12,45,3.0,,0.03,1.3499999999999999
2008-03-13,45,3.0,,0.03,1.3499999999999999
2008-03-14,48,3.0,,0.03,1.44
2008-03-15,0,3.0,,0.03,0.0
2008-03-16,68,3.0,,0.03,2.04
2008-03-17,90,3.0,,0.03,2.6999999999999997
2008-03-18,45,3.0,,0.03,1.3499999999999999
2008-03-19,0,3.0,,0.03,0.0
2008-03-20,100,3.0,,0.03,3.0
2008-03-21,0,3.0,,0.03,0.0
2008-03-22,0,3.0,,0.03,0.0
2008-03-23,0,3.0,,0.03,0.0
2008-03-24,48,3.0,,0.03,1.44
2008-03-25,44,3.0,,0.03,1.3199999999999998
2008-03-26,89,3.0,,0.03,2.67
2008-03-27,45,3.0,,0.03,1.3499999999999999
2008-03-28,71,3.0,,0.03,2.13
2008-03-29,65,3.0,,0.03,1.95
2008-03-30,64,3.0,,0.03,1.92
2008-03-31,43,3.0,,0.03,1.29
2008-04-01,24,3.0,False,0.03,0.72
2008-04-02,25,3.0,,0.03,0.75
2008-04-03,0,3.0,,0.03,0.0
2008-04-04,26,3.0,,0.03,0.78
2008-04-05,0,3.0,,0.03,0.0
2008-04-06,38,3.0,,0.03,1.14
2008-04-07,0,3.0,,0.03,0.0
2008-04-08,25,3.0,,0.03,0.75
2008-04-09,50,3.0,,0.03,1.5
2008-04-10,0,3.0,,0.03,0.0
2008-04-11,27,3.0,,0.03,0.8099999999999999
2008-04-12,0,3.0,,0.03,0.0
2008-04-13,0,3.0,,0.03,0.0
2008-04-14,25,3.0,,0.03,0.75
2008-04-15,0,3.0,,0.03,0.0
2008-04-16,0,3.0,,0.03,0.0
2008-04-17,26,3.0,,0.03,0.78
2008-04-18,0,3.0,,0.03,0.0
2008-04-19,0,3.0,,0.03,0.0
2008-04-20,39,3.0,,0.03,1.17
2008-04-21,100,3.0,,0.03,3.0
2008-04-22,24,3.0,,0.03,0.72
2008-04-23,25,3.0,,0.03,0.75
2008-04-24,0,3.0,,0.03,0.0
2008-04-25,0,3.0,,0.03,0.0
2008-04-26,39,3.0,,0.03,1.17
2008-04-27,0,3.0,,0.03,0.0
2008-04-28,48,3.0,,0.03,1.44
2008-04-29,24,3.0,,0.03,0.72
2008-04-30,0,3.0,,0.03,0.0
2008-05-01,22,4.0,False,0.04,0.88
2008-05-02,35,4.0,,0.04,1.4000000000000001
2008-05-03,100,4.0,,0.04,4.0
2008-05-04,35,4.0,,0.04,1.4000000000000001
2008-05-05,22,4.0,,0.04,0.88
2008-05-06,43,4.0,,0.04,1.72
2008-05-07,21,4.0,,0.04,0.84
2008-05-08,22,4.0,,0.04,0.88
2008-05-09,0,4.0,,0.04,0.0
2008-05-10,35,4.0,,0.04,1.4000000000000001
2008-05-11,35,4.0,,0.04,1.4000000000000001
2008-05-12,87,4.0,,0.04,3.48
2008-05-13,43,4.0,,0.04,1.72
2008-05-14,22,4.0,,0.04,0.88
2008-05-15,66,4.0,,0.04,2.64
2008-05-16,47,4.0,,0.04,1.8800000000000001
2008-05-17,71,4.0,,0.04,2.84
2008-05-18,52,4.0,,0.04,2.08
2008-05-19,22,4.0,,0.04,0.88
2008-05-20,22,4.0,,0.04,0.88
2008-05-21,33,4.0,,0.04,1.32
2008-05-22,33,4.0,,0.04,1.32
2008-05-23,25,4.0,,0.04,1.0
2008-05-24,73,4.0,,0.04,2.92
2008-05-25,98,4.0,,0.04,3.92
2008-05-26,0,4.0,,0.04,0.0
