date,an intervention_unscaled,an intervention_monthly,isPartial,scale,an intervention
2014-04-05,37,46.0,,0.46,17.02
2014-04-06,73,46.0,,0.46,33.58
2014-04-07,48,46.0,,0.46,22.080000000000002
2014-04-08,67,46.0,,0.46,30.82
2014-04-09,20,46.0,,0.46,9.200000000000001
2014-04-10,50,46.0,,0.46,23.0
2014-04-11,74,46.0,,0.46,34.04
2014-04-12,26,46.0,,0.46,11.96
2014-04-13,100,46.0,,0.46,46.0
2014-04-14,29,46.0,,0.46,13.34
2014-04-15,57,46.0,,0.46,26.220000000000002
2014-04-16,49,46.0,,0.46,22.540000000000003
2014-04-17,20,46.0,,0.46,9.200000000000001
2014-04-18,43,46.0,,0.46,19.78
2014-04-19,26,46.0,,0.46,11.96
2014-04-20,40,46.0,,0.46,18.400000000000002
2014-04-21,41,46.0,,0.46,18.86
2014-04-22,19,46.0,,0.46,8.74
2014-04-23,30,46.0,,0.46,13.8
2014-04-24,30,46.0,,0.46,13.8
2014-04-25,72,46.0,,0.46,33.120000000000005
2014-04-26,25,46.0,,0.46,11.5
2014-04-27,50,46.0,,0.46,23.0
2014-04-28,29,46.0,,0.46,13.34
2014-04-29,19,46.0,,0.46,8.74
2014-04-30,67,46.0,,0.46,30.82
2014-05-01,48,36.0,False,0.36,17.28
2014-05-02,50,36.0,,0.36,18.0
2014-05-03,46,36.0,,0.36,16.56
2014-05-04,31,36.0,,0.36,11.16
2014-05-05,60,36.0,,0.36,21.599999999999998
2014-05-06,12,36.0,,0.36,4.32
2014-05-07,61,36.0,,0.36,21.96
2014-05-08,49,36.0,,0.36,17.64
2014-05-09,100,36.0,,0.36,36.0
2014-05-10,46,36.0,,0.36,16.56
2014-05-11,16,36.0,,0.36,5.76
2014-05-12,24,36.0,,0.36,8.64
2014-05-13,36,36.0,,0.36,12.959999999999999
2014-05-14,12,36.0,,0.36,4.32
2014-05-15,12,36.0,,0.36,4.32
2014-05-16,75,36.0,,0.36,27.0
2014-05-17,16,36.0,,0.36,5.76
2014-05-18,16,36.0,,0.36,5.76
2014-05-19,36,36.0,,0.36,12.959999999999999
2014-05-20,37,36.0,,0.36,13.32
2014-05-21,68,36.0,,0.36,24.48
2014-05-22,0,36.0,,0.36,0.0
2014-05-23,59,36.0,,0.36,21.24
2014-05-24,0,36.0,,0.36,0.0
2014-05-25,39,36.0,,0.36,14.04
2014-05-26,52,36.0,,0.36,18.72
2014-05-27,95,36.0,,0.36,34.199999999999996
2014-05-28,80,36.0,,0.36,28.799999999999997
2014-05-29,28,36.0,,0.36,10.08
2014-05-30,29,36.0,,0.36,10.44
2014-05-31,36,36.0,,0.36,12.959999999999999
2014-06-01,76,40.0,False,0.4,30.400000000000002
2014-06-02,100,40.0,,0.4,40.0
2014-06-03,43,40.0,,0.4,17.2
2014-06-04,57,40.0,,0.4,22.8
2014-06-05,29,40.0,,0.4,11.600000000000001
2014-06-06,15,40.0,,0.4,6.0
2014-06-07,37,40.0,,0.4,14.8
2014-06-08,0,40.0,,0.4,0.0
2014-06-09,15,40.0,,0.4,6.0
2014-06-10,29,40.0,,0.4,11.600000000000001
2014-06-11,59,40.0,,0.4,23.6
2014-06-12,59,40.0,,0.4,23.6
2014-06-13,31,40.0,,0.4,12.4
2014-06-14,38,40.0,,0.4,15.200000000000001
2014-06-15,59,40.0,,0.4,23.6
2014-06-16,59,40.0,,0.4,23.6
2014-06-17,29,40.0,,0.4,11.600000000000001
2014-06-18,15,40.0,,0.4,6.0
2014-06-19,15,40.0,,0.4,6.0
2014-06-20,77,40.0,,0.4,30.8
2014-06-21,57,40.0,,0.4,22.8
2014-06-22,19,40.0,,0.4,7.6000000000000005
2014-06-23,44,40.0,,0.4,17.6
2014-06-24,0,40.0,,0.4,0.0
2014-06-25,15,40.0,,0.4,6.0
2014-06-26,60,40.0,,0.4,24.0
2014-06-27,31,40.0,,0.4,12.4
2014-06-28,37,40.0,,0.4,14.8
2014-06-29,57,40.0,,0.4,22.8
2014-06-30,45,40.0,,0.4,18.0
2014-07-01,17,33.0,False,0.33,5.61
2014-07-02,51,33.0,,0.33,16.830000000000002
2014-07-03,71,33.0,,0.33,23.43
2014-07-04,22,33.0,,0.33,7.260000000000001
2014-07-05,0,33.0,,0.33,0.0
2014-07-06,0,33.0,,0.33,0.0
2014-07-07,34,33.0,,0.33,11.22
2014-07-08,49,33.0,,0.33,16.17
2014-07-09,67,33.0,,0.33,22.11
2014-07-10,68,33.0,,0.33,22.44
2014-07-11,53,33.0,,0.33,17.490000000000002
2014-07-12,21,33.0,,0.33,6.930000000000001
2014-07-13,0,33.0,,0.33,0.0
2014-07-14,66,33.0,,0.33,21.78
2014-07-15,83,33.0,,0.33,27.39
2014-07-16,51,33.0,,0.33,16.830000000000002
2014-07-17,34,33.0,,0.33,11.22
2014-07-18,18,33.0,,0.33,5.94
2014-07-19,21,33.0,,0.33,6.930000000000001
2014-07-20,43,33.0,,0.33,14.190000000000001
2014-07-21,17,33.0,,0.33,5.61
2014-07-22,100,33.0,,0.33,33.0
2014-07-23,34,33.0,,0.33,11.22
2014-07-24,17,33.0,,0.33,5.61
2014-07-25,35,33.0,,0.33,11.55
2014-07-26,42,33.0,,0.33,13.860000000000001
2014-07-27,64,33.0,,0.33,21.12
2014-07-28,68,33.0,,0.33,22.44
2014-07-29,67,33.0,,0.33,22.11
2014-07-30,17,33.0,,0.33,5.61
2014-07-31,51,33.0,,0.33,16.830000000000002
2014-08-01,0,33.0,False,0.33,0.0
2014-08-02,0,33.0,,0.33,0.0
2014-08-03,15,33.0,,0.33,4.95
2014-08-04,56,33.0,,0.33,18.48
2014-08-05,46,33.0,,0.33,15.180000000000001
2014-08-06,45,33.0,,0.33,14.850000000000001
2014-08-07,0,33.0,,0.33,0.0
2014-08-08,12,33.0,,0.33,3.96
2014-08-09,0,33.0,,0.33,0.0
2014-08-10,0,33.0,,0.33,0.0
2014-08-11,45,33.0,,0.33,14.850000000000001
2014-08-12,22,33.0,,0.33,7.260000000000001
2014-08-13,89,33.0,,0.33,29.37
2014-08-14,23,33.0,,0.33,7.590000000000001
2014-08-15,24,33.0,,0.33,7.92
2014-08-16,0,33.0,,0.33,0.0
2014-08-17,43,33.0,,0.33,14.190000000000001
2014-08-18,46,33.0,,0.33,15.180000000000001
2014-08-19,23,33.0,,0.33,7.590000000000001
2014-08-20,100,33.0,,0.33,33.0
2014-08-21,34,33.0,,0.33,11.22
2014-08-22,35,33.0,,0.33,11.55
2014-08-23,14,33.0,,0.33,4.62
2014-08-24,14,33.0,,0.33,4.62
2014-08-25,44,33.0,,0.33,14.520000000000001
2014-08-26,44,33.0,,0.33,14.520000000000001
2014-08-27,67,33.0,,0.33,22.11
2014-08-28,22,33.0,,0.33,7.260000000000001
2014-08-29,23,33.0,,0.33,7.590000000000001
2014-08-30,14,33.0,,0.33,4.62
2014-08-31,14,33.0,,0.33,4.62
2014-09-01,0,46.0,False,0.46,0.0
2014-09-02,51,46.0,,0.46,23.46
2014-09-03,38,46.0,,0.46,17.48
2014-09-04,38,46.0,,0.46,17.48
2014-09-05,26,46.0,,0.46,11.96
2014-09-06,32,46.0,,0.46,14.72
2014-09-07,16,46.0,,0.46,7.36
2014-09-08,100,46.0,,0.46,46.0
2014-09-09,86,46.0,,0.46,39.56
2014-09-10,75,46.0,,0.46,34.5
2014-09-11,63,46.0,,0.46,28.98
2014-09-12,39,46.0,,0.46,17.94
2014-09-13,32,46.0,,0.46,14.72
2014-09-14,48,46.0,,0.46,22.080000000000002
2014-09-15,63,46.0,,0.46,28.98
2014-09-16,25,46.0,,0.46,11.5
2014-09-17,63,46.0,,0.46,28.98
2014-09-18,50,46.0,,0.46,23.0
2014-09-19,66,46.0,,0.46,30.360000000000003
2014-09-20,0,46.0,,0.46,0.0
2014-09-21,48,46.0,,0.46,22.080000000000002
2014-09-22,51,46.0,,0.46,23.46
2014-09-23,50,46.0,,0.46,23.0
2014-09-24,38,46.0,,0.46,17.48
2014-09-25,0,46.0,,0.46,0.0
2014-09-26,80,46.0,,0.46,36.800000000000004
2014-09-27,33,46.0,,0.46,15.180000000000001
2014-09-28,81,46.0,,0.46,37.260000000000005
2014-09-29,87,46.0,,0.46,40.02
2014-09-30,37,46.0,,0.46,17.02
2014-10-01,46,46.0,False,0.46,21.16
2014-10-02,93,46.0,,0.46,42.78
2014-10-03,64,46.0,,0.46,29.44
2014-10-04,20,46.0,,0.46,9.200000000000001
2014-10-05,39,46.0,,0.46,17.94
2014-10-06,62,46.0,,0.46,28.52
2014-10-07,46,46.0,,0.46,21.16
2014-10-08,76,46.0,,0.46,34.96
2014-10-09,77,46.0,,0.46,35.42
2014-10-10,49,46.0,,0.46,22.540000000000003
2014-10-11,39,46.0,,0.46,17.94
2014-10-12,79,46.0,,0.46,36.34
2014-10-13,77,46.0,,0.46,35.42
2014-10-14,30,46.0,,0.46,13.8
2014-10-15,60,46.0,,0.46,27.6
2014-10-16,91,46.0,,0.46,41.86
2014-10-17,48,46.0,,0.46,22.080000000000002
2014-10-18,20,46.0,,0.46,9.200000000000001
2014-10-19,59,46.0,,0.46,27.14
2014-10-20,61,46.0,,0.46,28.060000000000002
2014-10-21,46,46.0,,0.46,21.16
2014-10-22,45,46.0,,0.46,20.7
2014-10-23,30,46.0,,0.46,13.8
2014-10-24,96,46.0,,0.46,44.160000000000004
2014-10-25,100,46.0,,0.46,46.0
2014-10-26,20,46.0,,0.46,9.200000000000001
2014-10-27,60,46.0,,0.46,27.6
2014-10-28,29,46.0,,0.46,13.34
2014-10-29,45,46.0,,0.46,20.7
2014-10-30,46,46.0,,0.46,21.16
2014-10-31,49,46.0,,0.46,22.540000000000003
2014-11-01,55,39.0,False,0.39,21.45
2014-11-02,17,39.0,,0.39,6.63
2014-11-03,54,39.0,,0.39,21.060000000000002
2014-11-04,80,39.0,,0.39,31.200000000000003
2014-11-05,52,39.0,,0.39,20.28
2014-11-06,67,39.0,,0.39,26.130000000000003
2014-11-07,14,39.0,,0.39,5.46
2014-11-08,34,39.0,,0.39,13.26
2014-11-09,86,39.0,,0.39,33.54
2014-11-10,67,39.0,,0.39,26.130000000000003
2014-11-11,80,39.0,,0.39,31.200000000000003
2014-11-12,80,39.0,,0.39,31.200000000000003
2014-11-13,40,39.0,,0.39,15.600000000000001
2014-11-14,14,39.0,,0.39,5.46
2014-11-15,67,39.0,,0.39,26.130000000000003
2014-11-16,17,39.0,,0.39,6.63
2014-11-17,66,39.0,,0.39,25.740000000000002
2014-11-18,100,39.0,,0.39,39.0
2014-11-19,84,39.0,,0.39,32.76
2014-11-20,67,39.0,,0.39,26.130000000000003
2014-11-21,69,39.0,,0.39,26.91
2014-11-22,17,39.0,,0.39,6.63
2014-11-23,66,39.0,,0.39,25.740000000000002
2014-11-24,80,39.0,,0.39,31.200000000000003
2014-11-25,41,39.0,,0.39,15.99
2014-11-26,44,39.0,,0.39,17.16
2014-11-27,0,39.0,,0.39,0.0
2014-11-28,0,39.0,,0.39,0.0
2014-11-29,51,39.0,,0.39,19.89
2014-11-30,82,39.0,,0.39,31.98
2014-12-01,51,32.0,False,0.32,16.32
2014-12-02,64,32.0,,0.32,20.48
2014-12-03,66,32.0,,0.32,21.12
2014-12-04,53,32.0,,0.32,16.96
2014-12-05,27,32.0,,0.32,8.64
2014-12-06,66,32.0,,0.32,21.12
2014-12-07,33,32.0,,0.32,10.56
2014-12-08,40,32.0,,0.32,12.8
2014-12-09,79,32.0,,0.32,25.28
2014-12-10,40,32.0,,0.32,12.8
2014-12-11,82,32.0,,0.32,26.240000000000002
2014-12-12,100,32.0,,0.32,32.0
2014-12-13,18,32.0,,0.32,5.76
2014-12-14,88,32.0,,0.32,28.16
2014-12-15,42,32.0,,0.32,13.44
2014-12-16,83,32.0,,0.32,26.560000000000002
2014-12-17,42,32.0,,0.32,13.44
2014-12-18,87,32.0,,0.32,27.84
2014-12-19,30,32.0,,0.32,9.6
2014-12-20,18,32.0,,0.32,5.76
2014-12-21,74,32.0,,0.32,23.68
2014-12-22,0,32.0,,0.32,0.0
2014-12-23,32,32.0,,0.32,10.24
2014-12-24,35,32.0,,0.32,11.200000000000001
2014-12-25,0,32.0,,0.32,0.0
2014-12-26,35,32.0,,0.32,11.200000000000001
2014-12-27,0,32.0,,0.32,0.0
2014-12-28,0,32.0,,0.32,0.0
2014-12-29,15,32.0,,0.32,4.8
2014-12-30,30,32.0,,0.32,9.6
2014-12-31,79,32.0,,0.32,25.28
2015-01-01,40,35.0,False,0.35,14.0
2015-01-02,33,35.0,,0.35,11.549999999999999
2015-01-03,0,35.0,,0.35,0.0
2015-01-04,35,35.0,,0.35,12.25
2015-01-05,15,35.0,,0.35,5.25
2015-01-06,58,35.0,,0.35,20.299999999999997
2015-01-07,44,35.0,,0.35,15.399999999999999
2015-01-08,14,35.0,,0.35,4.8999999999999995
2015-01-09,30,35.0,,0.35,10.5
2015-01-10,55,35.0,,0.35,19.25
2015-01-11,53,35.0,,0.35,18.549999999999997
2015-01-12,29,35.0,,0.35,10.149999999999999
2015-01-13,85,35.0,,0.35,29.749999999999996
2015-01-14,0,35.0,,0.35,0.0
2015-01-15,73,35.0,,0.35,25.549999999999997
2015-01-16,45,35.0,,0.35,15.749999999999998
2015-01-17,55,35.0,,0.35,19.25
2015-01-18,55,35.0,,0.35,19.25
2015-01-19,62,35.0,,0.35,21.7
2015-01-20,29,35.0,,0.35,10.149999999999999
2015-01-21,42,35.0,,0.35,14.7
2015-01-22,71,35.0,,0.35,24.849999999999998
2015-01-23,59,35.0,,0.35,20.65
2015-01-24,36,35.0,,0.35,12.6
2015-01-25,18,35.0,,0.35,6.3
2015-01-26,14,35.0,,0.35,4.8999999999999995
2015-01-27,84,35.0,,0.35,29.4
2015-01-28,100,35.0,,0.35,35.0
2015-01-29,71,35.0,,0.35,24.849999999999998
2015-01-30,0,35.0,,0.35,0.0
2015-01-31,70,35.0,,0.35,24.5
2015-02-01,14,58.0,False,0.58,8.12
2015-02-02,34,58.0,,0.58,19.72
2015-02-03,81,58.0,,0.58,46.98
2015-02-04,45,58.0,,0.58,26.099999999999998
2015-02-05,69,58.0,,0.58,40.019999999999996
2015-02-06,23,58.0,,0.58,13.34
2015-02-07,15,58.0,,0.58,8.7
2015-02-08,100,58.0,,0.58,57.99999999999999
2015-02-09,45,58.0,,0.58,26.099999999999998
2015-02-10,45,58.0,,0.58,26.099999999999998
2015-02-11,34,58.0,,0.58,19.72
2015-02-12,56,58.0,,0.58,32.48
2015-02-13,48,58.0,,0.58,27.839999999999996
2015-02-14,29,58.0,,0.58,16.82
2015-02-15,29,58.0,,0.58,16.82
2015-02-16,85,58.0,,0.58,49.3
2015-02-17,58,58.0,,0.58,33.64
2015-02-18,57,58.0,,0.58,33.059999999999995
2015-02-19,80,58.0,,0.58,46.4
2015-02-20,84,58.0,,0.58,48.72
2015-02-21,14,58.0,,0.58,8.12
2015-02-22,29,58.0,,0.58,16.82
2015-02-23,33,58.0,,0.58,19.139999999999997
2015-02-24,34,58.0,,0.58,19.72
2015-02-25,23,58.0,,0.58,13.34
2015-02-26,35,58.0,,0.58,20.299999999999997
2015-02-27,81,58.0,,0.58,46.98
2015-02-28,42,58.0,,0.58,24.36
2015-03-01,21,49.0,False,0.49,10.29
2015-03-02,26,49.0,,0.49,12.74
2015-03-03,34,49.0,,0.49,16.66
2015-03-04,60,49.0,,0.49,29.4
2015-03-05,52,49.0,,0.49,25.48
2015-03-06,9,49.0,,0.49,4.41
2015-03-07,67,49.0,,0.49,32.83
2015-03-08,23,49.0,,0.49,11.27
2015-03-09,52,49.0,,0.49,25.48
2015-03-10,43,49.0,,0.49,21.07
2015-03-11,44,49.0,,0.49,21.56
2015-03-12,27,49.0,,0.49,13.23
2015-03-13,47,49.0,,0.49,23.03
2015-03-14,23,49.0,,0.49,11.27
2015-03-15,11,49.0,,0.49,5.39
2015-03-16,45,49.0,,0.49,22.05
2015-03-17,36,49.0,,0.49,17.64
2015-03-18,72,49.0,,0.49,35.28
2015-03-19,27,49.0,,0.49,13.23
2015-03-20,18,49.0,,0.49,8.82
2015-03-21,57,49.0,,0.49,27.93
2015-03-22,22,49.0,,0.49,10.78
2015-03-23,44,49.0,,0.49,21.56
2015-03-24,27,49.0,,0.49,13.23
2015-03-25,0,49.0,,0.49,0.0
2015-03-26,64,49.0,,0.49,31.36
2015-03-27,75,49.0,,0.49,36.75
2015-03-28,62,49.0,,0.49,30.38
2015-03-29,49,49.0,,0.49,24.009999999999998
2015-03-30,100,49.0,,0.49,49.0
2015-03-31,27,49.0,,0.49,13.23
2015-04-01,67,57.0,False,0.57,38.19
2015-04-02,45,57.0,,0.57,25.65
2015-04-03,36,57.0,,0.57,20.52
2015-04-04,43,57.0,,0.57,24.509999999999998
2015-04-05,89,57.0,,0.57,50.73
2015-04-06,34,57.0,,0.57,19.38
2015-04-07,32,57.0,,0.57,18.24
2015-04-08,76,57.0,,0.57,43.31999999999999
2015-04-09,22,57.0,,0.57,12.54
2015-04-10,46,57.0,,0.57,26.22
2015-04-11,43,57.0,,0.57,24.509999999999998
2015-04-12,100,57.0,,0.57,56.99999999999999
2015-04-13,76,57.0,,0.57,43.31999999999999
2015-04-14,43,57.0,,0.57,24.509999999999998
2015-04-15,97,57.0,,0.57,55.28999999999999
2015-04-16,0,57.0,,0.57,0.0
2015-04-17,81,57.0,,0.57,46.169999999999995
2015-04-18,58,57.0,,0.57,33.059999999999995
2015-04-19,56,57.0,,0.57,31.919999999999998
2015-04-20,43,57.0,,0.57,24.509999999999998
2015-04-21,76,57.0,,0.57,43.31999999999999
2015-04-22,65,57.0,,0.57,37.05
2015-04-23,88,57.0,,0.57,50.16
2015-04-24,70,57.0,,0.57,39.9
2015-04-25,28,57.0,,0.57,15.959999999999999
2015-04-26,29,57.0,,0.57,16.529999999999998
2015-04-27,98,57.0,,0.57,55.85999999999999
2015-04-28,65,57.0,,0.57,37.05
2015-04-29,54,57.0,,0.57,30.779999999999998
2015-04-30,89,57.0,,0.57,50.73
2015-05-01,58,47.0,False,0.47,27.259999999999998
2015-05-02,44,47.0,,0.47,20.68
2015-05-03,29,47.0,,0.47,13.629999999999999
2015-05-04,55,47.0,,0.47,25.849999999999998
2015-05-05,100,47.0,,0.47,47.0
2015-05-06,67,47.0,,0.47,31.49
2015-05-07,34,47.0,,0.47,15.979999999999999
2015-05-08,47,47.0,,0.47,22.09
2015-05-09,60,47.0,,0.47,28.2
2015-05-10,76,47.0,,0.47,35.72
2015-05-11,23,47.0,,0.47,10.809999999999999
2015-05-12,45,47.0,,0.47,21.15
2015-05-13,68,47.0,,0.47,31.959999999999997
2015-05-14,23,47.0,,0.47,10.809999999999999
2015-05-15,24,47.0,,0.47,11.28
2015-05-16,0,47.0,,0.47,0.0
2015-05-17,15,47.0,,0.47,7.05
2015-05-18,34,47.0,,0.47,15.979999999999999
2015-05-19,57,47.0,,0.47,26.79
2015-05-20,46,47.0,,0.47,21.619999999999997
2015-05-21,12,47.0,,0.47,5.64
2015-05-22,25,47.0,,0.47,11.75
2015-05-23,16,47.0,,0.47,7.52
2015-05-24,48,47.0,,0.47,22.56
2015-05-25,0,47.0,,0.47,0.0
2015-05-26,34,47.0,,0.47,15.979999999999999
2015-05-27,46,47.0,,0.47,21.619999999999997
2015-05-28,35,47.0,,0.47,16.45
2015-05-29,37,47.0,,0.47,17.39
2015-05-30,45,47.0,,0.47,21.15
2015-05-31,30,47.0,,0.47,14.1
2015-06-01,100,37.0,False,0.37,37.0
2015-06-02,72,37.0,,0.37,26.64
2015-06-03,30,37.0,,0.37,11.1
2015-06-04,15,37.0,,0.37,5.55
2015-06-05,47,37.0,,0.37,17.39
2015-06-06,39,37.0,,0.37,14.43
2015-06-07,40,37.0,,0.37,14.8
2015-06-08,45,37.0,,0.37,16.65
2015-06-09,45,37.0,,0.37,16.65
2015-06-10,76,37.0,,0.37,28.12
2015-06-11,46,37.0,,0.37,17.02
2015-06-12,48,37.0,,0.37,17.759999999999998
2015-06-13,60,37.0,,0.37,22.2
2015-06-14,0,37.0,,0.37,0.0
2015-06-15,0,37.0,,0.37,0.0
2015-06-16,0,37.0,,0.37,0.0
2015-06-17,15,37.0,,0.37,5.55
2015-06-18,61,37.0,,0.37,22.57
2015-06-19,16,37.0,,0.37,5.92
2015-06-20,95,37.0,,0.37,35.15
2015-06-21,78,37.0,,0.37,28.86
2015-06-22,30,37.0,,0.37,11.1
2015-06-23,60,37.0,,0.37,22.2
2015-06-24,60,37.0,,0.37,22.2
2015-06-25,46,37.0,,0.37,17.02
2015-06-26,0,37.0,,0.37,0.0
2015-06-27,19,37.0,,0.37,7.03
2015-06-28,58,37.0,,0.37,21.46
2015-06-29,61,37.0,,0.37,22.57
2015-06-30,89,37.0,,0.37,32.93
2015-07-01,14,40.0,False,0.4,5.6000000000000005
2015-07-02,29,40.0,,0.4,11.600000000000001
2015-07-03,17,40.0,,0.4,6.800000000000001
2015-07-04,20,40.0,,0.4,8.0
2015-07-05,20,40.0,,0.4,8.0
2015-07-06,43,40.0,,0.4,17.2
2015-07-07,69,40.0,,0.4,27.6
2015-07-08,14,40.0,,0.4,5.6000000000000005
2015-07-09,57,40.0,,0.4,22.8
2015-07-10,45,40.0,,0.4,18.0
2015-07-11,36,40.0,,0.4,14.4
2015-07-12,0,40.0,,0.4,0.0
2015-07-13,28,40.0,,0.4,11.200000000000001
2015-07-14,28,40.0,,0.4,11.200000000000001
2015-07-15,42,40.0,,0.4,16.8
2015-07-16,44,40.0,,0.4,17.6
2015-07-17,0,40.0,,0.4,0.0
2015-07-18,19,40.0,,0.4,7.6000000000000005
2015-07-19,97,40.0,,0.4,38.800000000000004
2015-07-20,74,40.0,,0.4,29.6
2015-07-21,85,40.0,,0.4,34.0
2015-07-22,71,40.0,,0.4,28.400000000000002
2015-07-23,29,40.0,,0.4,11.600000000000001
2015-07-24,44,40.0,,0.4,17.6
2015-07-25,0,40.0,,0.4,0.0
2015-07-26,18,40.0,,0.4,7.2
2015-07-27,28,40.0,,0.4,11.200000000000001
2015-07-28,41,40.0,,0.4,16.400000000000002
2015-07-29,71,40.0,,0.4,28.400000000000002
2015-07-30,100,40.0,,0.4,40.0
2015-07-31,88,40.0,,0.4,35.2
2015-08-01,38,32.0,False,0.32,12.16
2015-08-02,58,32.0,,0.32,18.56
2015-08-03,30,32.0,,0.32,9.6
2015-08-04,15,32.0,,0.32,4.8
2015-08-05,59,32.0,,0.32,18.88
2015-08-06,15,32.0,,0.32,4.8
2015-08-07,63,32.0,,0.32,20.16
2015-08-08,19,32.0,,0.32,6.08
2015-08-09,0,32.0,,0.32,0.0
2015-08-10,60,32.0,,0.32,19.2
2015-08-11,60,32.0,,0.32,19.2
2015-08-12,30,32.0,,0.32,9.6
2015-08-13,76,32.0,,0.32,24.32
2015-08-14,77,32.0,,0.32,24.64
2015-08-15,19,32.0,,0.32,6.08
2015-08-16,19,32.0,,0.32,6.08
2015-08-17,29,32.0,,0.32,9.28
2015-08-18,0,32.0,,0.32,0.0
2015-08-19,15,32.0,,0.32,4.8
2015-08-20,59,32.0,,0.32,18.88
2015-08-21,0,32.0,,0.32,0.0
2015-08-22,37,32.0,,0.32,11.84
2015-08-23,93,32.0,,0.32,29.76
2015-08-24,43,32.0,,0.32,13.76
2015-08-25,29,32.0,,0.32,9.28
2015-08-26,29,32.0,,0.32,9.28
2015-08-27,87,32.0,,0.32,27.84
2015-08-28,15,32.0,,0.32,4.8
2015-08-29,36,32.0,,0.32,11.52
2015-08-30,73,32.0,,0.32,23.36
2015-08-31,100,32.0,,0.32,32.0
2015-09-01,55,49.0,False,0.49,26.95
2015-09-02,34,49.0,,0.49,16.66
2015-09-03,45,49.0,,0.49,22.05
2015-09-04,47,49.0,,0.49,23.03
2015-09-05,29,49.0,,0.49,14.209999999999999
2015-09-06,15,49.0,,0.49,7.35
2015-09-07,56,49.0,,0.49,27.439999999999998
2015-09-08,44,49.0,,0.49,21.56
2015-09-09,43,49.0,,0.49,21.07
2015-09-10,11,49.0,,0.49,5.39
2015-09-11,56,49.0,,0.49,27.439999999999998
2015-09-12,28,49.0,,0.49,13.719999999999999
2015-09-13,0,49.0,,0.49,0.0
2015-09-14,43,49.0,,0.49,21.07
2015-09-15,54,49.0,,0.49,26.46
2015-09-16,76,49.0,,0.49,37.24
2015-09-17,65,49.0,,0.49,31.849999999999998
2015-09-18,68,49.0,,0.49,33.32
2015-09-19,29,49.0,,0.49,14.209999999999999
2015-09-20,42,49.0,,0.49,20.58
2015-09-21,54,49.0,,0.49,26.46
2015-09-22,53,49.0,,0.49,25.97
2015-09-23,55,49.0,,0.49,26.95
2015-09-24,66,49.0,,0.49,32.339999999999996
2015-09-25,80,49.0,,0.49,39.2
2015-09-26,100,49.0,,0.49,49.0
2015-09-27,42,49.0,,0.49,20.58
2015-09-28,21,49.0,,0.49,10.29
2015-09-29,53,49.0,,0.49,25.97
2015-09-30,75,49.0,,0.49,36.75
2015-10-01,41,58.0,False,0.58,23.779999999999998
2015-10-02,68,58.0,,0.58,39.44
2015-10-03,33,58.0,,0.58,19.139999999999997
2015-10-04,32,58.0,,0.58,18.56
2015-10-05,17,58.0,,0.58,9.86
2015-10-06,25,58.0,,0.58,14.499999999999998
2015-10-07,100,58.0,,0.58,57.99999999999999
2015-10-08,50,58.0,,0.58,28.999999999999996
2015-10-09,17,58.0,,0.58,9.86
2015-10-10,22,58.0,,0.58,12.76
2015-10-11,66,58.0,,0.58,38.279999999999994
2015-10-12,17,58.0,,0.58,9.86
2015-10-13,74,58.0,,0.58,42.919999999999995
2015-10-14,24,58.0,,0.58,13.919999999999998
2015-10-15,25,58.0,,0.58,14.499999999999998
2015-10-16,34,58.0,,0.58,19.72
2015-10-17,43,58.0,,0.58,24.939999999999998
2015-10-18,21,58.0,,0.58,12.18
2015-10-19,41,58.0,,0.58,23.779999999999998
2015-10-20,64,58.0,,0.58,37.12
2015-10-21,24,58.0,,0.58,13.919999999999998
2015-10-22,17,58.0,,0.58,9.86
2015-10-23,25,58.0,,0.58,14.499999999999998
2015-10-24,21,58.0,,0.58,12.18
2015-10-25,52,58.0,,0.58,30.159999999999997
2015-10-26,48,58.0,,0.58,27.839999999999996
2015-10-27,32,58.0,,0.58,18.56
2015-10-28,71,58.0,,0.58,41.18
2015-10-29,16,58.0,,0.58,9.28
2015-10-30,67,58.0,,0.58,38.86
2015-10-31,53,58.0,,0.58,30.74
2015-11-01,44,65.0,False,0.65,28.6
2015-11-02,56,65.0,,0.65,36.4
2015-11-03,32,65.0,,0.65,20.8
2015-11-04,64,65.0,,0.65,41.6
2015-11-05,65,65.0,,0.65,42.25
2015-11-06,17,65.0,,0.65,11.05
2015-11-07,63,65.0,,0.65,40.95
2015-11-08,63,65.0,,0.65,40.95
2015-11-09,49,65.0,,0.65,31.85
2015-11-10,55,65.0,,0.65,35.75
2015-11-11,51,65.0,,0.65,33.15
2015-11-12,100,65.0,,0.65,65.0
2015-11-13,86,65.0,,0.65,55.9
2015-11-14,31,65.0,,0.65,20.150000000000002
2015-11-15,63,65.0,,0.65,40.95
2015-11-16,32,65.0,,0.65,20.8
2015-11-17,55,65.0,,0.65,35.75
2015-11-18,65,65.0,,0.65,42.25
2015-11-19,16,65.0,,0.65,10.4
2015-11-20,59,65.0,,0.65,38.35
2015-11-21,31,65.0,,0.65,20.150000000000002
2015-11-22,52,65.0,,0.65,33.800000000000004
2015-11-23,0,65.0,,0.65,0.0
2015-11-24,34,65.0,,0.65,22.1
2015-11-25,27,65.0,,0.65,17.55
2015-11-26,0,65.0,,0.65,0.0
2015-11-27,30,65.0,,0.65,19.5
2015-11-28,31,65.0,,0.65,20.150000000000002
2015-11-29,61,65.0,,0.65,39.65
