date,auction_unscaled,auction_monthly,isPartial,scale,auction
2016-07-06,77,77,False,0.77,59.29
2016-07-07,87,87,False,0.87,75.69
2016-07-08,82,82,False,0.82,67.24
2016-07-09,80,80,False,0.8,64.0
2016-07-10,71,71,False,0.71,50.41
2016-07-11,69,69,False,0.69,47.61
2016-07-12,88,88,False,0.88,77.44
2016-07-13,100,100,False,1.0,100.0
2016-07-14,78,78,False,0.78,60.84
2016-07-15,81,81,False,0.81,65.61
2016-07-16,82,82,False,0.82,67.24
2016-07-17,70,70,False,0.7,49.0
2016-07-18,70,70,False,0.7,49.0
2016-07-19,80,80,False,0.8,64.0
2016-07-20,84,84,False,0.84,70.56
2016-07-21,78,78,False,0.78,60.84
2016-07-22,83,83,False,0.83,68.89
2016-07-23,88,88,False,0.88,77.44
2016-07-24,74,74,False,0.74,54.76
2016-07-25,74,74,False,0.74,54.76
2016-07-26,80,80,False,0.8,64.0
2016-07-27,76,76,False,0.76,57.76
2016-07-28,75,75,False,0.75,56.25
2016-07-29,81,81,False,0.81,65.61
2016-07-30,79,79,False,0.79,62.410000000000004
2016-07-31,72,72,False,0.72,51.839999999999996
2016-08-01,76,76,False,0.76,57.76
2016-08-02,80,80,False,0.8,64.0
2016-08-03,82,82,False,0.82,67.24
2016-08-04,86,86,False,0.86,73.96
2016-08-05,84,84,False,0.84,70.56
2016-08-06,76,76,False,0.76,57.76
2016-08-07,71,71,False,0.71,50.41
2016-08-08,74,74,False,0.74,54.76
2016-08-09,73,73,False,0.73,53.29
2016-08-10,77,77,False,0.77,59.29
2016-08-11,88,88,False,0.88,77.44
2016-08-12,80,80,False,0.8,64.0
2016-08-13,82,82,False,0.82,67.24
2016-08-14,74,74,False,0.74,54.76
2016-08-15,83,83,False,0.83,68.89
2016-08-16,89,89,False,0.89,79.21000000000001
2016-08-17,88,88,False,0.88,77.44
2016-08-18,86,86,False,0.86,73.96
2016-08-19,90,90,False,0.9,81.0
2016-08-20,100,100,False,1.0,100.0
2016-08-21,74,74,False,0.74,54.76
2016-08-22,81,81,False,0.81,65.61
2016-08-23,95,95,False,0.95,90.25
2016-08-24,92,92,False,0.92,84.64
2016-08-25,85,85,False,0.85,72.25
2016-08-26,89,89,False,0.89,79.21000000000001
2016-08-27,96,96,False,0.96,92.16
2016-08-28,79,79,False,0.79,62.410000000000004
2016-08-29,77,77,False,0.77,59.29
2016-08-30,87,87,False,0.87,75.69
2016-08-31,85,85,False,0.85,72.25
2016-09-01,89,89,False,0.89,79.21000000000001
2016-09-02,90,90,False,0.9,81.0
2016-09-03,89,89,False,0.89,79.21000000000001
2016-09-04,82,82,False,0.82,67.24
2016-09-05,87,87,False,0.87,75.69
2016-09-06,94,94,False,0.94,88.36
2016-09-07,96,96,False,0.96,92.16
2016-09-08,100,100,False,1.0,100.0
2016-09-09,88,88,False,0.88,77.44
2016-09-10,96,96,False,0.96,92.16
2016-09-11,67,67,False,0.67,44.89
2016-09-12,77,77,False,0.77,59.29
2016-09-13,81,81,False,0.81,65.61
2016-09-14,98,98,False,0.98,96.03999999999999
2016-09-15,87,87,False,0.87,75.69
2016-09-16,92,92,False,0.92,84.64
2016-09-17,94,94,False,0.94,88.36
2016-09-18,73,73,False,0.73,53.29
2016-09-19,79,79,False,0.79,62.410000000000004
2016-09-20,85,85,False,0.85,72.25
2016-09-21,86,86,False,0.86,73.96
2016-09-22,94,94,False,0.94,88.36
2016-09-23,93,93,False,0.93,86.49000000000001
2016-09-24,86,86,False,0.86,73.96
2016-09-25,76,76,False,0.76,57.76
2016-09-26,79,79,False,0.79,62.410000000000004
2016-09-27,78,78,False,0.78,60.84
2016-09-28,93,93,False,0.93,86.49000000000001
2016-09-29,89,89,False,0.89,79.21000000000001
2016-09-30,94,94,False,0.94,88.36
2016-10-01,86,86,False,0.86,73.96
2016-10-02,66,66,False,0.66,43.56
2016-10-03,73,73,False,0.73,53.29
2016-10-04,79,79,False,0.79,62.410000000000004
2016-10-05,81,81,False,0.81,65.61
2016-10-06,78,78,False,0.78,60.84
2016-10-07,89,89,False,0.89,79.21000000000001
2016-10-08,92,92,False,0.92,84.64
2016-10-09,69,69,False,0.69,47.61
2016-10-10,76,76,False,0.76,57.76
2016-10-11,84,84,False,0.84,70.56
2016-10-12,86,86,False,0.86,73.96
2016-10-13,90,90,False,0.9,81.0
2016-10-14,93,93,False,0.93,86.49000000000001
2016-10-15,100,100,False,1.0,100.0
2016-10-16,68,68,False,0.68,46.24
2016-10-17,82,82,False,0.82,67.24
2016-10-18,88,88,False,0.88,77.44
2016-10-19,89,89,False,0.89,79.21000000000001
2016-10-20,80,80,False,0.8,64.0
2016-10-21,92,92,False,0.92,84.64
2016-10-22,86,86,False,0.86,73.96
2016-10-23,68,68,False,0.68,46.24
2016-10-24,75,75,False,0.75,56.25
2016-10-25,83,83,False,0.83,68.89
2016-10-26,87,87,False,0.87,75.69
2016-10-27,85,85,False,0.85,72.25
2016-10-28,83,83,False,0.83,68.89
2016-10-29,81,81,False,0.81,65.61
2016-10-30,72,72,False,0.72,51.839999999999996
2016-10-31,70,70,False,0.7,49.0
2016-11-01,76,76,False,0.76,57.76
2016-11-02,79,79,False,0.79,62.410000000000004
2016-11-03,80,80,False,0.8,64.0
2016-11-04,94,94,False,0.94,88.36
2016-11-05,100,100,False,1.0,100.0
2016-11-06,78,78,False,0.78,60.84
2016-11-07,85,85,False,0.85,72.25
2016-11-08,74,74,False,0.74,54.76
2016-11-09,49,49,False,0.49,24.009999999999998
2016-11-10,86,86,False,0.86,73.96
2016-11-11,86,86,False,0.86,73.96
2016-11-12,91,91,False,0.91,82.81
2016-11-13,70,70,False,0.7,49.0
2016-11-14,80,80,False,0.8,64.0
2016-11-15,86,86,False,0.86,73.96
2016-11-16,84,84,False,0.84,70.56
2016-11-17,98,98,False,0.98,96.03999999999999
2016-11-18,89,89,False,0.89,79.21000000000001
2016-11-19,97,97,False,0.97,94.09
2016-11-20,77,77,False,0.77,59.29
2016-11-21,74,74,False,0.74,54.76
2016-11-22,86,86,False,0.86,73.96
2016-11-23,73,73,False,0.73,53.29
2016-11-24,66,66,False,0.66,43.56
2016-11-25,70,70,False,0.7,49.0
2016-11-26,79,79,False,0.79,62.410000000000004
2016-11-27,71,71,False,0.71,50.41
2016-11-28,73,73,False,0.73,53.29
2016-11-29,77,77,False,0.77,59.29
2016-11-30,81,81,False,0.81,65.61
2016-12-01,94,94,False,0.94,88.36
2016-12-02,91,91,False,0.91,82.81
2016-12-03,100,100,False,1.0,100.0
2016-12-04,87,87,False,0.87,75.69
2016-12-05,84,84,False,0.84,70.56
2016-12-06,91,91,False,0.91,82.81
2016-12-07,90,90,False,0.9,81.0
2016-12-08,89,89,False,0.89,79.21000000000001
2016-12-09,89,89,False,0.89,79.21000000000001
2016-12-10,83,83,False,0.83,68.89
2016-12-11,70,70,False,0.7,49.0
2016-12-12,76,76,False,0.76,57.76
2016-12-13,85,85,False,0.85,72.25
2016-12-14,84,84,False,0.84,70.56
2016-12-15,87,87,False,0.87,75.69
2016-12-16,81,81,False,0.81,65.61
2016-12-17,83,83,False,0.83,68.89
2016-12-18,65,65,False,0.65,42.25
2016-12-19,75,75,False,0.75,56.25
2016-12-20,76,76,False,0.76,57.76
2016-12-21,79,79,False,0.79,62.410000000000004
2016-12-22,75,75,False,0.75,56.25
2016-12-23,68,68,False,0.68,46.24
2016-12-24,61,61,False,0.61,37.21
2016-12-25,57,57,False,0.57,32.489999999999995
2016-12-26,73,73,False,0.73,53.29
2016-12-27,83,83,False,0.83,68.89
2016-12-28,88,88,False,0.88,77.44
2016-12-29,83,83,False,0.83,68.89
2016-12-30,89,89,False,0.89,79.21000000000001
2016-12-31,73,73,False,0.73,53.29
2017-01-01,66,66,False,0.66,43.56
2017-01-02,71,71,False,0.71,50.41
2017-01-03,81,81,False,0.81,65.61
2017-01-04,75,75,False,0.75,56.25
2017-01-05,82,82,False,0.82,67.24
2017-01-06,77,77,False,0.77,59.29
2017-01-07,89,89,False,0.89,79.21000000000001
2017-01-08,76,76,False,0.76,57.76
2017-01-09,74,74,False,0.74,54.76
2017-01-10,75,75,False,0.75,56.25
2017-01-11,86,86,False,0.86,73.96
2017-01-12,84,84,False,0.84,70.56
2017-01-13,89,89,False,0.89,79.21000000000001
2017-01-14,93,93,False,0.93,86.49000000000001
2017-01-15,85,85,False,0.85,72.25
2017-01-16,84,84,False,0.84,70.56
2017-01-17,85,85,False,0.85,72.25
2017-01-18,91,91,False,0.91,82.81
2017-01-19,92,92,False,0.92,84.64
2017-01-20,91,91,False,0.91,82.81
2017-01-21,100,100,False,1.0,100.0
2017-01-22,85,85,False,0.85,72.25
2017-01-23,83,83,False,0.83,68.89
2017-01-24,83,83,False,0.83,68.89
2017-01-25,82,82,False,0.82,67.24
2017-01-26,88,88,False,0.88,77.44
2017-01-27,78,78,False,0.78,60.84
2017-01-28,90,90,False,0.9,81.0
2017-01-29,79,79,False,0.79,62.410000000000004
2017-01-30,81,81,False,0.81,65.61
2017-01-31,87,87,False,0.87,75.69
2017-02-01,80,80,False,0.8,64.0
2017-02-02,73,73,False,0.73,53.29
2017-02-03,76,76,False,0.76,57.76
2017-02-04,83,83,False,0.83,68.89
2017-02-05,64,64,False,0.64,40.96
2017-02-06,63,63,False,0.63,39.69
2017-02-07,79,79,False,0.79,62.410000000000004
2017-02-08,80,80,False,0.8,64.0
2017-02-09,77,77,False,0.77,59.29
2017-02-10,83,83,False,0.83,68.89
2017-02-11,80,80,False,0.8,64.0
2017-02-12,70,70,False,0.7,49.0
2017-02-13,70,70,False,0.7,49.0
2017-02-14,74,74,False,0.74,54.76
2017-02-15,79,79,False,0.79,62.410000000000004
2017-02-16,80,80,False,0.8,64.0
2017-02-17,84,84,False,0.84,70.56
2017-02-18,84,84,False,0.84,70.56
2017-02-19,75,75,False,0.75,56.25
2017-02-20,94,94,False,0.94,88.36
2017-02-21,84,84,False,0.84,70.56
2017-02-22,87,87,False,0.87,75.69
2017-02-23,92,92,False,0.92,84.64
2017-02-24,89,89,False,0.89,79.21000000000001
2017-02-25,100,100,False,1.0,100.0
2017-02-26,77,77,False,0.77,59.29
2017-02-27,78,78,False,0.78,60.84
2017-02-28,85,85,False,0.85,72.25
2017-03-01,80,80,False,0.8,64.0
2017-03-02,78,78,False,0.78,60.84
2017-03-03,83,83,False,0.83,68.89
2017-03-04,100,100,False,1.0,100.0
2017-03-05,70,70,False,0.7,49.0
2017-03-06,70,70,False,0.7,49.0
2017-03-07,76,76,False,0.76,57.76
2017-03-08,81,81,False,0.81,65.61
2017-03-09,82,82,False,0.82,67.24
2017-03-10,89,89,False,0.89,79.21000000000001
2017-03-11,89,89,False,0.89,79.21000000000001
2017-03-12,74,74,False,0.74,54.76
2017-03-13,67,67,False,0.67,44.89
2017-03-14,74,74,False,0.74,54.76
2017-03-15,74,74,False,0.74,54.76
2017-03-16,82,82,False,0.82,67.24
2017-03-17,79,79,False,0.79,62.410000000000004
2017-03-18,93,93,False,0.93,86.49000000000001
2017-03-19,73,73,False,0.73,53.29
2017-03-20,78,78,False,0.78,60.84
2017-03-21,79,79,False,0.79,62.410000000000004
2017-03-22,84,84,False,0.84,70.56
2017-03-23,79,79,False,0.79,62.410000000000004
2017-03-24,90,90,False,0.9,81.0
2017-03-25,90,90,False,0.9,81.0
2017-03-26,70,70,False,0.7,49.0
2017-03-27,75,75,False,0.75,56.25
2017-03-28,82,82,False,0.82,67.24
2017-03-29,84,84,False,0.84,70.56
2017-03-30,87,87,False,0.87,75.69
2017-03-31,87,87,False,0.87,75.69
2017-04-01,100,100,False,1.0,100.0
2017-04-02,77,77,False,0.77,59.29
2017-04-03,81,81,False,0.81,65.61
2017-04-04,79,79,False,0.79,62.410000000000004
2017-04-05,89,89,False,0.89,79.21000000000001
2017-04-06,89,89,False,0.89,79.21000000000001
2017-04-07,98,98,False,0.98,96.03999999999999
2017-04-08,98,98,False,0.98,96.03999999999999
2017-04-09,75,75,False,0.75,56.25
2017-04-10,73,73,False,0.73,53.29
2017-04-11,78,78,False,0.78,60.84
2017-04-12,82,82,False,0.82,67.24
2017-04-13,77,77,False,0.77,59.29
2017-04-14,84,84,False,0.84,70.56
2017-04-15,83,83,False,0.83,68.89
2017-04-16,70,70,False,0.7,49.0
2017-04-17,76,76,False,0.76,57.76
2017-04-18,81,81,False,0.81,65.61
2017-04-19,81,81,False,0.81,65.61
2017-04-20,90,90,False,0.9,81.0
2017-04-21,86,86,False,0.86,73.96
2017-04-22,89,89,False,0.89,79.21000000000001
2017-04-23,74,74,False,0.74,54.76
2017-04-24,80,80,False,0.8,64.0
2017-04-25,84,84,False,0.84,70.56
2017-04-26,84,84,False,0.84,70.56
2017-04-27,84,84,False,0.84,70.56
2017-04-28,86,86,False,0.86,73.96
2017-04-29,95,95,False,0.95,90.25
2017-04-30,79,79,False,0.79,62.410000000000004
2017-05-01,67,67,False,0.67,44.89
2017-05-02,73,73,False,0.73,53.29
2017-05-03,98,98,False,0.98,96.03999999999999
2017-05-04,94,94,False,0.94,88.36
2017-05-05,89,89,False,0.89,79.21000000000001
2017-05-06,94,94,False,0.94,88.36
2017-05-07,65,65,False,0.65,42.25
2017-05-08,75,75,False,0.75,56.25
2017-05-09,79,79,False,0.79,62.410000000000004
2017-05-10,77,77,False,0.77,59.29
2017-05-11,81,81,False,0.81,65.61
2017-05-12,79,79,False,0.79,62.410000000000004
2017-05-13,84,84,False,0.84,70.56
2017-05-14,65,65,False,0.65,42.25
2017-05-15,71,71,False,0.71,50.41
2017-05-16,78,78,False,0.78,60.84
2017-05-17,82,82,False,0.82,67.24
2017-05-18,75,75,False,0.75,56.25
2017-05-19,85,85,False,0.85,72.25
2017-05-20,100,100,False,1.0,100.0
2017-05-21,82,82,False,0.82,67.24
2017-05-22,78,78,False,0.78,60.84
2017-05-23,80,80,False,0.8,64.0
2017-05-24,75,75,False,0.75,56.25
2017-05-25,84,84,False,0.84,70.56
2017-05-26,76,76,False,0.76,57.76
2017-05-27,77,77,False,0.77,59.29
2017-05-28,61,61,False,0.61,37.21
2017-05-29,66,66,False,0.66,43.56
2017-05-30,73,73,False,0.73,53.29
2017-05-31,74,74,False,0.74,54.76
2017-06-01,85,85,False,0.85,72.25
2017-06-02,71,71,False,0.71,50.41
2017-06-03,85,85,False,0.85,72.25
2017-06-04,66,66,False,0.66,43.56
2017-06-05,74,74,False,0.74,54.76
2017-06-06,86,86,False,0.86,73.96
2017-06-07,86,86,False,0.86,73.96
2017-06-08,85,85,False,0.85,72.25
2017-06-09,85,85,False,0.85,72.25
2017-06-10,82,82,False,0.82,67.24
2017-06-11,66,66,False,0.66,43.56
2017-06-12,77,77,False,0.77,59.29
2017-06-13,81,81,False,0.81,65.61
2017-06-14,82,82,False,0.82,67.24
2017-06-15,79,79,False,0.79,62.410000000000004
2017-06-16,81,81,False,0.81,65.61
2017-06-17,87,87,False,0.87,75.69
2017-06-18,64,64,False,0.64,40.96
2017-06-19,77,77,False,0.77,59.29
2017-06-20,74,74,False,0.74,54.76
2017-06-21,86,86,False,0.86,73.96
2017-06-22,80,80,False,0.8,64.0
2017-06-23,84,84,False,0.84,70.56
2017-06-24,100,100,False,1.0,100.0
2017-06-25,67,67,False,0.67,44.89
2017-06-26,74,74,False,0.74,54.76
2017-06-27,82,82,False,0.82,67.24
2017-06-28,77,77,False,0.77,59.29
2017-06-29,79,79,False,0.79,62.410000000000004
2017-06-30,76,76,False,0.76,57.76
2017-07-01,80,80,False,0.8,64.0
2017-07-02,64,64,False,0.64,40.96
2017-07-03,73,73,False,0.73,53.29
2017-07-04,75,75,False,0.75,56.25
2017-07-05,88,88,False,0.88,77.44
2017-07-06,95,95,False,0.95,90.25
2017-07-07,77,77,False,0.77,59.29
2017-07-08,82,82,False,0.82,67.24
2017-07-09,78,78,False,0.78,60.84
2017-07-10,85,85,False,0.85,72.25
2017-07-11,88,88,False,0.88,77.44
2017-07-12,100,100,False,1.0,100.0
2017-07-13,87,87,False,0.87,75.69
2017-07-14,89,89,False,0.89,79.21000000000001
2017-07-15,82,82,False,0.82,67.24
2017-07-16,70,70,False,0.7,49.0
2017-07-17,84,84,False,0.84,70.56
2017-07-18,88,88,False,0.88,77.44
2017-07-19,92,92,False,0.92,84.64
2017-07-20,89,89,False,0.89,79.21000000000001
2017-07-21,99,99,False,0.99,98.01
2017-07-22,89,89,False,0.89,79.21000000000001
2017-07-23,81,81,False,0.81,65.61
2017-07-24,80,80,False,0.8,64.0
2017-07-25,84,84,False,0.84,70.56
2017-07-26,91,91,False,0.91,82.81
2017-07-27,96,96,False,0.96,92.16
2017-07-28,81,81,False,0.81,65.61
2017-07-29,92,92,False,0.92,84.64
2017-07-30,75,75,False,0.75,56.25
2017-07-31,87,87,False,0.87,75.69
2017-08-01,90,90,False,0.9,81.0
2017-08-02,94,94,False,0.94,88.36
2017-08-03,88,88,False,0.88,77.44
2017-08-04,91,91,False,0.91,82.81
2017-08-05,82,82,False,0.82,67.24
2017-08-06,81,81,False,0.81,65.61
2017-08-07,81,81,False,0.81,65.61
2017-08-08,95,95,False,0.95,90.25
2017-08-09,88,88,False,0.88,77.44
2017-08-10,90,90,False,0.9,81.0
2017-08-11,93,93,False,0.93,86.49000000000001
2017-08-12,93,93,False,0.93,86.49000000000001
2017-08-13,71,71,False,0.71,50.41
2017-08-14,85,85,False,0.85,72.25
2017-08-15,88,88,False,0.88,77.44
2017-08-16,100,100,False,1.0,100.0
2017-08-17,96,96,False,0.96,92.16
2017-08-18,96,96,False,0.96,92.16
2017-08-19,91,91,False,0.91,82.81
2017-08-20,75,75,False,0.75,56.25
2017-08-21,76,76,False,0.76,57.76
2017-08-22,93,93,False,0.93,86.49000000000001
2017-08-23,98,98,False,0.98,96.03999999999999
2017-08-24,85,85,False,0.85,72.25
2017-08-25,92,92,False,0.92,84.64
2017-08-26,93,93,False,0.93,86.49000000000001
2017-08-27,76,76,False,0.76,57.76
2017-08-28,84,84,False,0.84,70.56
2017-08-29,85,85,False,0.85,72.25
2017-08-30,91,91,False,0.91,82.81
2017-08-31,86,86,False,0.86,73.96
2017-09-01,80,80,False,0.8,64.0
2017-09-02,84,84,False,0.84,70.56
2017-09-03,96,96,False,0.96,92.16
2017-09-04,85,85,False,0.85,72.25
2017-09-05,86,86,False,0.86,73.96
2017-09-06,94,94,False,0.94,88.36
2017-09-07,90,90,False,0.9,81.0
2017-09-08,86,86,False,0.86,73.96
2017-09-09,84,84,False,0.84,70.56
2017-09-10,69,69,False,0.69,47.61
2017-09-11,76,76,False,0.76,57.76
2017-09-12,82,82,False,0.82,67.24
2017-09-13,88,88,False,0.88,77.44
2017-09-14,97,97,False,0.97,94.09
2017-09-15,91,91,False,0.91,82.81
2017-09-16,100,100,False,1.0,100.0
2017-09-17,74,74,False,0.74,54.76
2017-09-18,84,84,False,0.84,70.56
2017-09-19,87,87,False,0.87,75.69
2017-09-20,89,89,False,0.89,79.21000000000001
2017-09-21,86,86,False,0.86,73.96
2017-09-22,99,99,False,0.99,98.01
2017-09-23,94,94,False,0.94,88.36
2017-09-24,77,77,False,0.77,59.29
2017-09-25,84,84,False,0.84,70.56
2017-09-26,90,90,False,0.9,81.0
2017-09-27,86,86,False,0.86,73.96
2017-09-28,85,85,False,0.85,72.25
2017-09-29,94,94,False,0.94,88.36
2017-09-30,92,92,False,0.92,84.64
2017-10-01,65,65,False,0.65,42.25
2017-10-02,72,72,False,0.72,51.839999999999996
2017-10-03,76,76,False,0.76,57.76
2017-10-04,85,85,False,0.85,72.25
2017-10-05,91,91,False,0.91,82.81
2017-10-06,91,91,False,0.91,82.81
2017-10-07,86,86,False,0.86,73.96
2017-10-08,77,77,False,0.77,59.29
2017-10-09,77,77,False,0.77,59.29
2017-10-10,78,78,False,0.78,60.84
2017-10-11,95,95,False,0.95,90.25
2017-10-12,87,87,False,0.87,75.69
2017-10-13,81,81,False,0.81,65.61
2017-10-14,87,87,False,0.87,75.69
2017-10-15,75,75,False,0.75,56.25
2017-10-16,76,76,False,0.76,57.76
2017-10-17,87,87,False,0.87,75.69
2017-10-18,87,87,False,0.87,75.69
2017-10-19,90,90,False,0.9,81.0
2017-10-20,93,93,False,0.93,86.49000000000001
2017-10-21,98,98,False,0.98,96.03999999999999
2017-10-22,78,78,False,0.78,60.84
2017-10-23,83,83,False,0.83,68.89
2017-10-24,94,94,False,0.94,88.36
2017-10-25,92,92,False,0.92,84.64
2017-10-26,100,100,False,1.0,100.0
2017-10-27,94,94,False,0.94,88.36
2017-10-28,91,91,False,0.91,82.81
2017-10-29,69,69,False,0.69,47.61
2017-10-30,76,76,False,0.76,57.76
2017-10-31,89,89,False,0.89,79.21000000000001
2017-11-01,75,75,False,0.75,56.25
2017-11-02,79,79,False,0.79,62.410000000000004
2017-11-03,80,80,False,0.8,64.0
2017-11-04,78,78,False,0.78,60.84
2017-11-05,65,65,False,0.65,42.25
2017-11-06,70,70,False,0.7,49.0
2017-11-07,78,78,False,0.78,60.84
2017-11-08,74,74,False,0.74,54.76
2017-11-09,78,78,False,0.78,60.84
2017-11-10,78,78,False,0.78,60.84
2017-11-11,75,75,False,0.75,56.25
2017-11-12,63,63,False,0.63,39.69
2017-11-13,69,69,False,0.69,47.61
2017-11-14,78,78,False,0.78,60.84
2017-11-15,85,85,False,0.85,72.25
2017-11-16,100,100,False,1.0,100.0
2017-11-17,90,90,False,0.9,81.0
2017-11-18,85,85,False,0.85,72.25
2017-11-19,69,69,False,0.69,47.61
2017-11-20,67,67,False,0.67,44.89
2017-11-21,68,68,False,0.68,46.24
2017-11-22,64,64,False,0.64,40.96
2017-11-23,56,56,False,0.56,31.360000000000003
2017-11-24,63,63,False,0.63,39.69
2017-11-25,67,67,False,0.67,44.89
2017-11-26,59,59,False,0.59,34.809999999999995
2017-11-27,66,66,False,0.66,43.56
2017-11-28,75,75,False,0.75,56.25
2017-11-29,75,75,False,0.75,56.25
2017-11-30,75,75,False,0.75,56.25
2017-12-01,96,96,False,0.96,92.16
2017-12-02,98,98,False,0.98,96.03999999999999
2017-12-03,80,80,False,0.8,64.0
2017-12-04,86,86,False,0.86,73.96
2017-12-05,87,87,False,0.87,75.69
2017-12-06,93,93,False,0.93,86.49000000000001
2017-12-07,98,98,False,0.98,96.03999999999999
2017-12-08,90,90,False,0.9,81.0
2017-12-09,100,100,False,1.0,100.0
2017-12-10,76,76,False,0.76,57.76
2017-12-11,79,79,False,0.79,62.410000000000004
2017-12-12,93,93,False,0.93,86.49000000000001
2017-12-13,78,78,False,0.78,60.84
2017-12-14,85,85,False,0.85,72.25
2017-12-15,81,81,False,0.81,65.61
2017-12-16,83,83,False,0.83,68.89
2017-12-17,67,67,False,0.67,44.89
2017-12-18,72,72,False,0.72,51.839999999999996
2017-12-19,75,75,False,0.75,56.25
2017-12-20,77,77,False,0.77,59.29
2017-12-21,74,74,False,0.74,54.76
2017-12-22,75,75,False,0.75,56.25
2017-12-23,66,66,False,0.66,43.56
2017-12-24,61,61,False,0.61,37.21
2017-12-25,63,63,False,0.63,39.69
2017-12-26,76,76,False,0.76,57.76
2017-12-27,81,81,False,0.81,65.61
2017-12-28,94,94,False,0.94,88.36
2017-12-29,73,73,False,0.73,53.29
2017-12-30,78,78,False,0.78,60.84
2017-12-31,63,63,False,0.63,39.69
2018-01-01,51,51,False,0.51,26.01
2018-01-02,58,58,False,0.58,33.64
2018-01-03,60,60,False,0.6,36.0
2018-01-04,60,60,False,0.6,36.0
2018-01-05,65,65,False,0.65,42.25
2018-01-06,68,68,False,0.68,46.24
2018-01-07,55,55,False,0.55,30.250000000000004
2018-01-08,59,59,False,0.59,34.809999999999995
2018-01-09,58,58,False,0.58,33.64
2018-01-10,67,67,False,0.67,44.89
2018-01-11,68,68,False,0.68,46.24
2018-01-12,67,67,False,0.67,44.89
2018-01-13,75,75,False,0.75,56.25
2018-01-14,57,57,False,0.57,32.489999999999995
2018-01-15,60,60,False,0.6,36.0
2018-01-16,61,61,False,0.61,37.21
2018-01-17,68,68,False,0.68,46.24
2018-01-18,69,69,False,0.69,47.61
2018-01-19,78,78,False,0.78,60.84
2018-01-20,82,82,False,0.82,67.24
2018-01-21,68,68,False,0.68,46.24
2018-01-22,63,63,False,0.63,39.69
2018-01-23,67,67,False,0.67,44.89
2018-01-24,69,69,False,0.69,47.61
2018-01-25,69,69,False,0.69,47.61
2018-01-26,69,69,False,0.69,47.61
2018-01-27,100,100,False,1.0,100.0
2018-01-28,76,76,False,0.76,57.76
2018-01-29,63,63,False,0.63,39.69
2018-01-30,69,69,False,0.69,47.61
2018-01-31,61,61,False,0.61,37.21
2018-02-01,78,78,False,0.78,60.84
2018-02-02,76,76,False,0.76,57.76
2018-02-03,86,86,False,0.86,73.96
2018-02-04,60,60,False,0.6,36.0
2018-02-05,62,62,False,0.62,38.44
2018-02-06,81,81,False,0.81,65.61
2018-02-07,73,73,False,0.73,53.29
2018-02-08,79,79,False,0.79,62.410000000000004
2018-02-09,80,80,False,0.8,64.0
2018-02-10,82,82,False,0.82,67.24
2018-02-11,71,71,False,0.71,50.41
2018-02-12,71,71,False,0.71,50.41
2018-02-13,77,77,False,0.77,59.29
2018-02-14,74,74,False,0.74,54.76
2018-02-15,74,74,False,0.74,54.76
2018-02-16,83,83,False,0.83,68.89
2018-02-17,87,87,False,0.87,75.69
2018-02-18,71,71,False,0.71,50.41
2018-02-19,91,91,False,0.91,82.81
2018-02-20,80,80,False,0.8,64.0
2018-02-21,83,83,False,0.83,68.89
2018-02-22,88,88,False,0.88,77.44
2018-02-23,82,82,False,0.82,67.24
2018-02-24,100,100,False,1.0,100.0
2018-02-25,77,77,False,0.77,59.29
2018-02-26,81,81,False,0.81,65.61
2018-02-27,87,87,False,0.87,75.69
2018-02-28,87,87,False,0.87,75.69
2018-03-01,93,93,False,0.93,86.49000000000001
2018-03-02,86,86,False,0.86,73.96
2018-03-03,100,100,False,1.0,100.0
2018-03-04,76,76,False,0.76,57.76
2018-03-05,80,80,False,0.8,64.0
2018-03-06,83,83,False,0.83,68.89
2018-03-07,84,84,False,0.84,70.56
2018-03-08,90,90,False,0.9,81.0
2018-03-09,89,89,False,0.89,79.21000000000001
2018-03-10,100,100,False,1.0,100.0
2018-03-11,79,79,False,0.79,62.410000000000004
2018-03-12,75,75,False,0.75,56.25
2018-03-13,83,83,False,0.83,68.89
2018-03-14,84,84,False,0.84,70.56
2018-03-15,83,83,False,0.83,68.89
2018-03-16,90,90,False,0.9,81.0
2018-03-17,93,93,False,0.93,86.49000000000001
2018-03-18,80,80,False,0.8,64.0
2018-03-19,81,81,False,0.81,65.61
2018-03-20,81,81,False,0.81,65.61
2018-03-21,84,84,False,0.84,70.56
2018-03-22,87,87,False,0.87,75.69
2018-03-23,92,92,False,0.92,84.64
2018-03-24,97,97,False,0.97,94.09
2018-03-25,80,80,False,0.8,64.0
2018-03-26,79,79,False,0.79,62.410000000000004
2018-03-27,89,89,False,0.89,79.21000000000001
2018-03-28,82,82,False,0.82,67.24
2018-03-29,91,91,False,0.91,82.81
2018-03-30,85,85,False,0.85,72.25
2018-03-31,88,88,False,0.88,77.44
2018-04-01,63,63,False,0.63,39.69
2018-04-02,76,76,False,0.76,57.76
2018-04-03,82,82,False,0.82,67.24
2018-04-04,79,79,False,0.79,62.410000000000004
2018-04-05,88,88,False,0.88,77.44
2018-04-06,96,96,False,0.96,92.16
2018-04-07,100,100,False,1.0,100.0
2018-04-08,82,82,False,0.82,67.24
2018-04-09,73,73,False,0.73,53.29
2018-04-10,83,83,False,0.83,68.89
2018-04-11,81,81,False,0.81,65.61
2018-04-12,87,87,False,0.87,75.69
2018-04-13,82,82,False,0.82,67.24
2018-04-14,94,94,False,0.94,88.36
