date,bum bum bole_unscaled,bum bum bole_monthly,isPartial,scale,bum bum bole
2008-01-01,0,30.0,False,0.3,0.0
2008-01-02,0,30.0,,0.3,0.0
2008-01-03,0,30.0,,0.3,0.0
2008-01-04,0,30.0,,0.3,0.0
2008-01-05,97,30.0,,0.3,29.099999999999998
2008-01-06,100,30.0,,0.3,30.0
2008-01-07,0,30.0,,0.3,0.0
2008-01-08,0,30.0,,0.3,0.0
2008-01-09,0,30.0,,0.3,0.0
2008-01-10,0,30.0,,0.3,0.0
2008-01-11,0,30.0,,0.3,0.0
2008-01-12,0,30.0,,0.3,0.0
2008-01-13,0,30.0,,0.3,0.0
2008-01-14,0,30.0,,0.3,0.0
2008-01-15,0,30.0,,0.3,0.0
2008-01-16,0,30.0,,0.3,0.0
2008-01-17,0,30.0,,0.3,0.0
2008-01-18,0,30.0,,0.3,0.0
2008-01-19,0,30.0,,0.3,0.0
2008-01-20,0,30.0,,0.3,0.0
2008-01-21,0,30.0,,0.3,0.0
2008-01-22,0,30.0,,0.3,0.0
2008-01-23,0,30.0,,0.3,0.0
2008-01-24,0,30.0,,0.3,0.0
2008-01-25,0,30.0,,0.3,0.0
2008-01-26,0,30.0,,0.3,0.0
2008-01-27,0,30.0,,0.3,0.0
2008-01-28,0,30.0,,0.3,0.0
2008-01-29,0,30.0,,0.3,0.0
2008-01-30,0,30.0,,0.3,0.0
2008-01-31,0,30.0,,0.3,0.0
2008-02-01,0,47.0,False,0.47,0.0
2008-02-02,0,47.0,,0.47,0.0
2008-02-03,0,47.0,,0.47,0.0
2008-02-04,0,47.0,,0.47,0.0
2008-02-05,0,47.0,,0.47,0.0
2008-02-06,0,47.0,,0.47,0.0
2008-02-07,0,47.0,,0.47,0.0
2008-02-08,0,47.0,,0.47,0.0
2008-02-09,0,47.0,,0.47,0.0
2008-02-10,0,47.0,,0.47,0.0
2008-02-11,65,47.0,,0.47,30.549999999999997
2008-02-12,0,47.0,,0.47,0.0
2008-02-13,0,47.0,,0.47,0.0
2008-02-14,0,47.0,,0.47,0.0
2008-02-15,0,47.0,,0.47,0.0
2008-02-16,0,47.0,,0.47,0.0
2008-02-17,100,47.0,,0.47,47.0
2008-02-18,0,47.0,,0.47,0.0
2008-02-19,0,47.0,,0.47,0.0
2008-02-20,0,47.0,,0.47,0.0
2008-02-21,0,47.0,,0.47,0.0
2008-02-22,0,47.0,,0.47,0.0
2008-02-23,0,47.0,,0.47,0.0
2008-02-24,0,47.0,,0.47,0.0
2008-02-25,0,47.0,,0.47,0.0
2008-02-26,0,47.0,,0.47,0.0
2008-02-27,0,47.0,,0.47,0.0
2008-02-28,0,47.0,,0.47,0.0
2008-02-29,0,47.0,,0.47,0.0
2008-03-01,0,45.0,False,0.45,0.0
2008-03-02,0,45.0,,0.45,0.0
2008-03-03,0,45.0,,0.45,0.0
2008-03-04,93,45.0,,0.45,41.85
2008-03-05,0,45.0,,0.45,0.0
2008-03-06,0,45.0,,0.45,0.0
2008-03-07,100,45.0,,0.45,45.0
2008-03-08,0,45.0,,0.45,0.0
2008-03-09,0,45.0,,0.45,0.0
2008-03-10,0,45.0,,0.45,0.0
2008-03-11,0,45.0,,0.45,0.0
2008-03-12,0,45.0,,0.45,0.0
2008-03-13,0,45.0,,0.45,0.0
2008-03-14,0,45.0,,0.45,0.0
2008-03-15,0,45.0,,0.45,0.0
2008-03-16,0,45.0,,0.45,0.0
2008-03-17,97,45.0,,0.45,43.65
2008-03-18,0,45.0,,0.45,0.0
2008-03-19,100,45.0,,0.45,45.0
2008-03-20,0,45.0,,0.45,0.0
2008-03-21,0,45.0,,0.45,0.0
2008-03-22,0,45.0,,0.45,0.0
2008-03-23,0,45.0,,0.45,0.0
2008-03-24,0,45.0,,0.45,0.0
2008-03-25,0,45.0,,0.45,0.0
2008-03-26,0,45.0,,0.45,0.0
2008-03-27,0,45.0,,0.45,0.0
2008-03-28,0,45.0,,0.45,0.0
2008-03-29,0,45.0,,0.45,0.0
2008-03-30,0,45.0,,0.45,0.0
2008-03-31,0,45.0,,0.45,0.0
2008-04-01,0,29.0,False,0.29,0.0
2008-04-02,0,29.0,,0.29,0.0
2008-04-03,0,29.0,,0.29,0.0
2008-04-04,0,29.0,,0.29,0.0
2008-04-05,0,29.0,,0.29,0.0
2008-04-06,0,29.0,,0.29,0.0
2008-04-07,0,29.0,,0.29,0.0
2008-04-08,0,29.0,,0.29,0.0
2008-04-09,0,29.0,,0.29,0.0
2008-04-10,0,29.0,,0.29,0.0
2008-04-11,0,29.0,,0.29,0.0
2008-04-12,100,29.0,,0.29,28.999999999999996
2008-04-13,0,29.0,,0.29,0.0
2008-04-14,0,29.0,,0.29,0.0
2008-04-15,0,29.0,,0.29,0.0
2008-04-16,0,29.0,,0.29,0.0
2008-04-17,0,29.0,,0.29,0.0
2008-04-18,0,29.0,,0.29,0.0
2008-04-19,0,29.0,,0.29,0.0
2008-04-20,0,29.0,,0.29,0.0
2008-04-21,0,29.0,,0.29,0.0
2008-04-22,0,29.0,,0.29,0.0
2008-04-23,0,29.0,,0.29,0.0
2008-04-24,0,29.0,,0.29,0.0
2008-04-25,0,29.0,,0.29,0.0
2008-04-26,0,29.0,,0.29,0.0
2008-04-27,0,29.0,,0.29,0.0
2008-04-28,0,29.0,,0.29,0.0
2008-04-29,0,29.0,,0.29,0.0
2008-04-30,0,29.0,,0.29,0.0
2008-05-01,0,29.0,False,0.29,0.0
2008-05-02,0,29.0,,0.29,0.0
2008-05-03,0,29.0,,0.29,0.0
2008-05-04,97,29.0,,0.29,28.13
2008-05-05,0,29.0,,0.29,0.0
2008-05-06,0,29.0,,0.29,0.0
2008-05-07,0,29.0,,0.29,0.0
2008-05-08,0,29.0,,0.29,0.0
2008-05-09,0,29.0,,0.29,0.0
2008-05-10,0,29.0,,0.29,0.0
2008-05-11,100,29.0,,0.29,28.999999999999996
2008-05-12,0,29.0,,0.29,0.0
2008-05-13,60,29.0,,0.29,17.4
2008-05-14,0,29.0,,0.29,0.0
2008-05-15,0,29.0,,0.29,0.0
2008-05-16,0,29.0,,0.29,0.0
2008-05-17,0,29.0,,0.29,0.0
2008-05-18,0,29.0,,0.29,0.0
2008-05-19,0,29.0,,0.29,0.0
2008-05-20,0,29.0,,0.29,0.0
2008-05-21,0,29.0,,0.29,0.0
2008-05-22,0,29.0,,0.29,0.0
2008-05-23,71,29.0,,0.29,20.59
2008-05-24,0,29.0,,0.29,0.0
2008-05-25,0,29.0,,0.29,0.0
2008-05-26,0,29.0,,0.29,0.0
2008-05-27,0,29.0,,0.29,0.0
2008-05-28,0,29.0,,0.29,0.0
2008-05-29,0,29.0,,0.29,0.0
2008-05-30,0,29.0,,0.29,0.0
2008-05-31,0,29.0,,0.29,0.0
2008-06-01,0,16.0,False,0.16,0.0
2008-06-02,0,16.0,,0.16,0.0
2008-06-03,0,16.0,,0.16,0.0
2008-06-04,59,16.0,,0.16,9.44
2008-06-05,0,16.0,,0.16,0.0
2008-06-06,0,16.0,,0.16,0.0
2008-06-07,0,16.0,,0.16,0.0
2008-06-08,0,16.0,,0.16,0.0
2008-06-09,0,16.0,,0.16,0.0
2008-06-10,62,16.0,,0.16,9.92
2008-06-11,0,16.0,,0.16,0.0
2008-06-12,0,16.0,,0.16,0.0
2008-06-13,0,16.0,,0.16,0.0
2008-06-14,100,16.0,,0.16,16.0
2008-06-15,0,16.0,,0.16,0.0
2008-06-16,63,16.0,,0.16,10.08
2008-06-17,0,16.0,,0.16,0.0
2008-06-18,0,16.0,,0.16,0.0
2008-06-19,0,16.0,,0.16,0.0
2008-06-20,0,16.0,,0.16,0.0
2008-06-21,0,16.0,,0.16,0.0
2008-06-22,0,16.0,,0.16,0.0
2008-06-23,0,16.0,,0.16,0.0
2008-06-24,0,16.0,,0.16,0.0
2008-06-25,0,16.0,,0.16,0.0
2008-06-26,0,16.0,,0.16,0.0
2008-06-27,0,16.0,,0.16,0.0
2008-06-28,0,16.0,,0.16,0.0
2008-06-29,0,16.0,,0.16,0.0
2008-06-30,0,16.0,,0.16,0.0
2008-07-01,0,15.0,False,0.15,0.0
2008-07-02,0,15.0,,0.15,0.0
2008-07-03,0,15.0,,0.15,0.0
2008-07-04,0,15.0,,0.15,0.0
2008-07-05,0,15.0,,0.15,0.0
2008-07-06,100,15.0,,0.15,15.0
2008-07-07,0,15.0,,0.15,0.0
2008-07-08,0,15.0,,0.15,0.0
2008-07-09,0,15.0,,0.15,0.0
2008-07-10,0,15.0,,0.15,0.0
2008-07-11,0,15.0,,0.15,0.0
2008-07-12,0,15.0,,0.15,0.0
2008-07-13,0,15.0,,0.15,0.0
2008-07-14,0,15.0,,0.15,0.0
2008-07-15,0,15.0,,0.15,0.0
2008-07-16,0,15.0,,0.15,0.0
2008-07-17,0,15.0,,0.15,0.0
2008-07-18,0,15.0,,0.15,0.0
2008-07-19,0,15.0,,0.15,0.0
2008-07-20,0,15.0,,0.15,0.0
2008-07-21,0,15.0,,0.15,0.0
2008-07-22,0,15.0,,0.15,0.0
2008-07-23,0,15.0,,0.15,0.0
2008-07-24,0,15.0,,0.15,0.0
2008-07-25,0,15.0,,0.15,0.0
2008-07-26,0,15.0,,0.15,0.0
2008-07-27,0,15.0,,0.15,0.0
2008-07-28,0,15.0,,0.15,0.0
2008-07-29,0,15.0,,0.15,0.0
2008-07-30,0,15.0,,0.15,0.0
2008-07-31,0,15.0,,0.15,0.0
2008-08-01,0,15.0,False,0.15,0.0
2008-08-02,0,15.0,,0.15,0.0
2008-08-03,0,15.0,,0.15,0.0
2008-08-04,0,15.0,,0.15,0.0
2008-08-05,100,15.0,,0.15,15.0
2008-08-06,0,15.0,,0.15,0.0
2008-08-07,0,15.0,,0.15,0.0
2008-08-08,0,15.0,,0.15,0.0
2008-08-09,0,15.0,,0.15,0.0
2008-08-10,0,15.0,,0.15,0.0
2008-08-11,0,15.0,,0.15,0.0
2008-08-12,0,15.0,,0.15,0.0
2008-08-13,0,15.0,,0.15,0.0
2008-08-14,0,15.0,,0.15,0.0
2008-08-15,0,15.0,,0.15,0.0
2008-08-16,0,15.0,,0.15,0.0
2008-08-17,0,15.0,,0.15,0.0
2008-08-18,100,15.0,,0.15,15.0
2008-08-19,0,15.0,,0.15,0.0
2008-08-20,0,15.0,,0.15,0.0
2008-08-21,0,15.0,,0.15,0.0
2008-08-22,0,15.0,,0.15,0.0
2008-08-23,0,15.0,,0.15,0.0
2008-08-24,0,15.0,,0.15,0.0
2008-08-25,0,15.0,,0.15,0.0
2008-08-26,0,15.0,,0.15,0.0
2008-08-27,0,15.0,,0.15,0.0
2008-08-28,0,15.0,,0.15,0.0
2008-08-29,0,15.0,,0.15,0.0
2008-08-30,0,15.0,,0.15,0.0
2008-08-31,0,15.0,,0.15,0.0
2008-10-01,0,0.0,False,0.0,0.0
2008-10-02,0,0.0,,0.0,0.0
2008-10-03,0,0.0,,0.0,0.0
2008-10-04,0,0.0,,0.0,0.0
2008-10-05,0,0.0,,0.0,0.0
2008-10-06,0,0.0,,0.0,0.0
2008-10-07,0,0.0,,0.0,0.0
2008-10-08,0,0.0,,0.0,0.0
2008-10-09,50,0.0,,0.0,0.0
2008-10-10,0,0.0,,0.0,0.0
2008-10-11,0,0.0,,0.0,0.0
2008-10-12,0,0.0,,0.0,0.0
2008-10-13,0,0.0,,0.0,0.0
2008-10-14,0,0.0,,0.0,0.0
2008-10-15,0,0.0,,0.0,0.0
2008-10-16,0,0.0,,0.0,0.0
2008-10-17,0,0.0,,0.0,0.0
2008-10-18,0,0.0,,0.0,0.0
2008-10-19,0,0.0,,0.0,0.0
2008-10-20,0,0.0,,0.0,0.0
2008-10-21,100,0.0,,0.0,0.0
2008-10-22,0,0.0,,0.0,0.0
2008-10-23,0,0.0,,0.0,0.0
2008-10-24,0,0.0,,0.0,0.0
2008-10-25,0,0.0,,0.0,0.0
2008-10-26,0,0.0,,0.0,0.0
2008-10-27,0,0.0,,0.0,0.0
2008-10-28,0,0.0,,0.0,0.0
2008-10-29,0,0.0,,0.0,0.0
2008-10-30,0,0.0,,0.0,0.0
2008-10-31,0,0.0,,0.0,0.0
2008-11-01,100,0.0,False,0.0,0.0
2008-11-02,0,0.0,,0.0,0.0
2008-11-03,0,0.0,,0.0,0.0
2008-11-04,0,0.0,,0.0,0.0
2008-11-05,0,0.0,,0.0,0.0
2008-11-06,59,0.0,,0.0,0.0
2008-11-07,0,0.0,,0.0,0.0
2008-11-08,0,0.0,,0.0,0.0
2008-11-09,0,0.0,,0.0,0.0
2008-11-10,0,0.0,,0.0,0.0
2008-11-11,0,0.0,,0.0,0.0
2008-11-12,0,0.0,,0.0,0.0
2008-11-13,0,0.0,,0.0,0.0
2008-11-14,0,0.0,,0.0,0.0
2008-11-15,0,0.0,,0.0,0.0
2008-11-16,0,0.0,,0.0,0.0
2008-11-17,0,0.0,,0.0,0.0
2008-11-18,0,0.0,,0.0,0.0
2008-11-19,0,0.0,,0.0,0.0
2008-11-20,0,0.0,,0.0,0.0
2008-11-21,0,0.0,,0.0,0.0
2008-11-22,0,0.0,,0.0,0.0
2008-11-23,0,0.0,,0.0,0.0
2008-11-24,0,0.0,,0.0,0.0
2008-11-25,59,0.0,,0.0,0.0
2008-11-26,0,0.0,,0.0,0.0
2008-11-27,0,0.0,,0.0,0.0
2008-11-28,0,0.0,,0.0,0.0
2008-11-29,0,0.0,,0.0,0.0
2008-11-30,0,0.0,,0.0,0.0
2008-12-01,0,27.0,False,0.27,0.0
2008-12-02,0,27.0,,0.27,0.0
2008-12-03,0,27.0,,0.27,0.0
2008-12-04,0,27.0,,0.27,0.0
2008-12-05,0,27.0,,0.27,0.0
2008-12-06,0,27.0,,0.27,0.0
2008-12-07,0,27.0,,0.27,0.0
2008-12-08,0,27.0,,0.27,0.0
2008-12-09,0,27.0,,0.27,0.0
2008-12-10,0,27.0,,0.27,0.0
2008-12-11,0,27.0,,0.27,0.0
2008-12-12,0,27.0,,0.27,0.0
2008-12-13,100,27.0,,0.27,27.0
2008-12-14,0,27.0,,0.27,0.0
2008-12-15,68,27.0,,0.27,18.36
2008-12-16,67,27.0,,0.27,18.09
2008-12-17,0,27.0,,0.27,0.0
2008-12-18,0,27.0,,0.27,0.0
2008-12-19,0,27.0,,0.27,0.0
2008-12-20,0,27.0,,0.27,0.0
2008-12-21,0,27.0,,0.27,0.0
2008-12-22,0,27.0,,0.27,0.0
2008-12-23,0,27.0,,0.27,0.0
2008-12-24,0,27.0,,0.27,0.0
2008-12-25,0,27.0,,0.27,0.0
2008-12-26,0,27.0,,0.27,0.0
2008-12-27,0,27.0,,0.27,0.0
2008-12-28,0,27.0,,0.27,0.0
2008-12-29,0,27.0,,0.27,0.0
2008-12-30,0,27.0,,0.27,0.0
2008-12-31,0,27.0,,0.27,0.0
2009-01-01,61,65.0,False,0.65,39.65
2009-01-02,43,65.0,,0.65,27.95
2009-01-03,50,65.0,,0.65,32.5
2009-01-04,100,65.0,,0.65,65.0
2009-01-05,0,65.0,,0.65,0.0
2009-01-06,0,65.0,,0.65,0.0
2009-01-07,33,65.0,,0.65,21.45
2009-01-08,0,65.0,,0.65,0.0
2009-01-09,0,65.0,,0.65,0.0
2009-01-10,0,65.0,,0.65,0.0
2009-01-11,0,65.0,,0.65,0.0
2009-01-12,0,65.0,,0.65,0.0
2009-01-13,0,65.0,,0.65,0.0
2009-01-14,33,65.0,,0.65,21.45
2009-01-15,0,65.0,,0.65,0.0
2009-01-16,0,65.0,,0.65,0.0
2009-01-17,0,65.0,,0.65,0.0
2009-01-18,0,65.0,,0.65,0.0
2009-01-19,0,65.0,,0.65,0.0
2009-01-20,0,65.0,,0.65,0.0
2009-01-21,33,65.0,,0.65,21.45
2009-01-22,32,65.0,,0.65,20.8
2009-01-23,0,65.0,,0.65,0.0
2009-01-24,0,65.0,,0.65,0.0
2009-01-25,0,65.0,,0.65,0.0
2009-01-26,0,65.0,,0.65,0.0
2009-01-27,0,65.0,,0.65,0.0
2009-01-28,0,65.0,,0.65,0.0
2009-01-29,0,65.0,,0.65,0.0
2009-01-30,0,65.0,,0.65,0.0
2009-01-31,0,65.0,,0.65,0.0
2009-03-01,0,0.0,False,0.0,0.0
2009-03-02,0,0.0,,0.0,0.0
2009-03-03,0,0.0,,0.0,0.0
2009-03-04,0,0.0,,0.0,0.0
2009-03-05,95,0.0,,0.0,0.0
2009-03-06,100,0.0,,0.0,0.0
2009-03-07,0,0.0,,0.0,0.0
2009-03-08,0,0.0,,0.0,0.0
2009-03-09,0,0.0,,0.0,0.0
2009-03-10,0,0.0,,0.0,0.0
2009-03-11,0,0.0,,0.0,0.0
2009-03-12,0,0.0,,0.0,0.0
2009-03-13,0,0.0,,0.0,0.0
2009-03-14,0,0.0,,0.0,0.0
2009-03-15,0,0.0,,0.0,0.0
2009-03-16,0,0.0,,0.0,0.0
2009-03-17,96,0.0,,0.0,0.0
2009-03-18,0,0.0,,0.0,0.0
2009-03-19,0,0.0,,0.0,0.0
2009-03-20,0,0.0,,0.0,0.0
2009-03-21,0,0.0,,0.0,0.0
2009-03-22,0,0.0,,0.0,0.0
2009-03-23,0,0.0,,0.0,0.0
2009-03-24,0,0.0,,0.0,0.0
2009-03-25,0,0.0,,0.0,0.0
2009-03-26,0,0.0,,0.0,0.0
2009-03-27,0,0.0,,0.0,0.0
2009-03-28,0,0.0,,0.0,0.0
2009-03-29,0,0.0,,0.0,0.0
2009-03-30,0,0.0,,0.0,0.0
2009-03-31,0,0.0,,0.0,0.0
2009-04-01,0,13.0,False,0.13,0.0
2009-04-02,0,13.0,,0.13,0.0
2009-04-03,0,13.0,,0.13,0.0
2009-04-04,0,13.0,,0.13,0.0
2009-04-05,0,13.0,,0.13,0.0
2009-04-06,0,13.0,,0.13,0.0
2009-04-07,0,13.0,,0.13,0.0
2009-04-08,0,13.0,,0.13,0.0
2009-04-09,0,13.0,,0.13,0.0
2009-04-10,0,13.0,,0.13,0.0
2009-04-11,92,13.0,,0.13,11.96
2009-04-12,100,13.0,,0.13,13.0
2009-04-13,60,13.0,,0.13,7.800000000000001
2009-04-14,0,13.0,,0.13,0.0
2009-04-15,0,13.0,,0.13,0.0
2009-04-16,0,13.0,,0.13,0.0
2009-04-17,0,13.0,,0.13,0.0
2009-04-18,0,13.0,,0.13,0.0
2009-04-19,90,13.0,,0.13,11.700000000000001
2009-04-20,0,13.0,,0.13,0.0
2009-04-21,0,13.0,,0.13,0.0
2009-04-22,0,13.0,,0.13,0.0
2009-04-23,0,13.0,,0.13,0.0
2009-04-24,0,13.0,,0.13,0.0
2009-04-25,0,13.0,,0.13,0.0
2009-04-26,0,13.0,,0.13,0.0
2009-04-27,0,13.0,,0.13,0.0
2009-04-28,0,13.0,,0.13,0.0
2009-04-29,0,13.0,,0.13,0.0
2009-04-30,0,13.0,,0.13,0.0
2009-05-01,0,38.0,False,0.38,0.0
2009-05-02,100,38.0,,0.38,38.0
2009-05-03,0,38.0,,0.38,0.0
2009-05-04,0,38.0,,0.38,0.0
2009-05-05,0,38.0,,0.38,0.0
2009-05-06,0,38.0,,0.38,0.0
2009-05-07,0,38.0,,0.38,0.0
2009-05-08,0,38.0,,0.38,0.0
2009-05-09,0,38.0,,0.38,0.0
2009-05-10,0,38.0,,0.38,0.0
2009-05-11,0,38.0,,0.38,0.0
2009-05-12,0,38.0,,0.38,0.0
2009-05-13,0,38.0,,0.38,0.0
2009-05-14,0,38.0,,0.38,0.0
2009-05-15,0,38.0,,0.38,0.0
2009-05-16,0,38.0,,0.38,0.0
2009-05-17,0,38.0,,0.38,0.0
2009-05-18,0,38.0,,0.38,0.0
2009-05-19,0,38.0,,0.38,0.0
2009-05-20,0,38.0,,0.38,0.0
2009-05-21,0,38.0,,0.38,0.0
2009-05-22,0,38.0,,0.38,0.0
2009-05-23,0,38.0,,0.38,0.0
2009-05-24,0,38.0,,0.38,0.0
2009-05-25,0,38.0,,0.38,0.0
2009-05-26,0,38.0,,0.38,0.0
2009-05-27,0,38.0,,0.38,0.0
2009-05-28,0,38.0,,0.38,0.0
2009-05-29,0,38.0,,0.38,0.0
2009-05-30,0,38.0,,0.38,0.0
2009-05-31,0,38.0,,0.38,0.0
2009-06-01,0,13.0,False,0.13,0.0
2009-06-02,0,13.0,,0.13,0.0
2009-06-03,0,13.0,,0.13,0.0
2009-06-04,0,13.0,,0.13,0.0
2009-06-05,100,13.0,,0.13,13.0
2009-06-06,0,13.0,,0.13,0.0
2009-06-07,0,13.0,,0.13,0.0
2009-06-08,0,13.0,,0.13,0.0
2009-06-09,0,13.0,,0.13,0.0
2009-06-10,0,13.0,,0.13,0.0
2009-06-11,0,13.0,,0.13,0.0
2009-06-12,0,13.0,,0.13,0.0
2009-06-13,0,13.0,,0.13,0.0
2009-06-14,0,13.0,,0.13,0.0
2009-06-15,0,13.0,,0.13,0.0
2009-06-16,0,13.0,,0.13,0.0
2009-06-17,0,13.0,,0.13,0.0
2009-06-18,0,13.0,,0.13,0.0
2009-06-19,0,13.0,,0.13,0.0
2009-06-20,0,13.0,,0.13,0.0
2009-06-21,0,13.0,,0.13,0.0
2009-06-22,0,13.0,,0.13,0.0
2009-06-23,0,13.0,,0.13,0.0
2009-06-24,0,13.0,,0.13,0.0
2009-06-25,0,13.0,,0.13,0.0
2009-06-26,0,13.0,,0.13,0.0
2009-06-27,0,13.0,,0.13,0.0
2009-06-28,0,13.0,,0.13,0.0
2009-06-29,0,13.0,,0.13,0.0
2009-06-30,0,13.0,,0.13,0.0
2009-07-01,0,0.0,False,0.0,0.0
2009-07-02,100,0.0,,0.0,0.0
2009-07-03,0,0.0,,0.0,0.0
2009-07-04,0,0.0,,0.0,0.0
2009-07-05,0,0.0,,0.0,0.0
2009-07-06,0,0.0,,0.0,0.0
2009-07-07,0,0.0,,0.0,0.0
2009-07-08,93,0.0,,0.0,0.0
2009-07-09,0,0.0,,0.0,0.0
2009-07-10,0,0.0,,0.0,0.0
2009-07-11,0,0.0,,0.0,0.0
2009-07-12,0,0.0,,0.0,0.0
2009-07-13,0,0.0,,0.0,0.0
2009-07-14,0,0.0,,0.0,0.0
2009-07-15,0,0.0,,0.0,0.0
2009-07-16,0,0.0,,0.0,0.0
2009-07-17,0,0.0,,0.0,0.0
2009-07-18,0,0.0,,0.0,0.0
2009-07-19,0,0.0,,0.0,0.0
2009-07-20,0,0.0,,0.0,0.0
2009-07-21,0,0.0,,0.0,0.0
2009-07-22,0,0.0,,0.0,0.0
2009-07-23,0,0.0,,0.0,0.0
2009-07-24,0,0.0,,0.0,0.0
2009-07-25,0,0.0,,0.0,0.0
2009-07-26,0,0.0,,0.0,0.0
2009-07-27,0,0.0,,0.0,0.0
2009-07-28,0,0.0,,0.0,0.0
2009-07-29,0,0.0,,0.0,0.0
2009-07-30,0,0.0,,0.0,0.0
2009-07-31,0,0.0,,0.0,0.0
2009-10-01,0,34.0,False,0.34,0.0
2009-10-02,0,34.0,,0.34,0.0
2009-10-03,0,34.0,,0.34,0.0
2009-10-04,0,34.0,,0.34,0.0
2009-10-05,0,34.0,,0.34,0.0
2009-10-06,0,34.0,,0.34,0.0
2009-10-07,0,34.0,,0.34,0.0
2009-10-08,0,34.0,,0.34,0.0
2009-10-09,0,34.0,,0.34,0.0
2009-10-10,0,34.0,,0.34,0.0
2009-10-11,100,34.0,,0.34,34.0
2009-10-12,0,34.0,,0.34,0.0
2009-10-13,0,34.0,,0.34,0.0
2009-10-14,0,34.0,,0.34,0.0
2009-10-15,0,34.0,,0.34,0.0
2009-10-16,0,34.0,,0.34,0.0
2009-10-17,0,34.0,,0.34,0.0
2009-10-18,97,34.0,,0.34,32.980000000000004
2009-10-19,0,34.0,,0.34,0.0
2009-10-20,0,34.0,,0.34,0.0
2009-10-21,0,34.0,,0.34,0.0
2009-10-22,0,34.0,,0.34,0.0
2009-10-23,0,34.0,,0.34,0.0
2009-10-24,0,34.0,,0.34,0.0
2009-10-25,0,34.0,,0.34,0.0
2009-10-26,0,34.0,,0.34,0.0
2009-10-27,0,34.0,,0.34,0.0
2009-10-28,0,34.0,,0.34,0.0
2009-10-29,0,34.0,,0.34,0.0
2009-10-30,0,34.0,,0.34,0.0
2009-10-31,0,34.0,,0.34,0.0
2009-12-01,0,11.0,False,0.11,0.0
2009-12-02,63,11.0,,0.11,6.93
2009-12-03,0,11.0,,0.11,0.0
2009-12-04,0,11.0,,0.11,0.0
2009-12-05,0,11.0,,0.11,0.0
2009-12-06,0,11.0,,0.11,0.0
2009-12-07,0,11.0,,0.11,0.0
2009-12-08,0,11.0,,0.11,0.0
2009-12-09,0,11.0,,0.11,0.0
2009-12-10,0,11.0,,0.11,0.0
2009-12-11,0,11.0,,0.11,0.0
2009-12-12,0,11.0,,0.11,0.0
2009-12-13,0,11.0,,0.11,0.0
2009-12-14,0,11.0,,0.11,0.0
2009-12-15,0,11.0,,0.11,0.0
2009-12-16,0,11.0,,0.11,0.0
2009-12-17,0,11.0,,0.11,0.0
2009-12-18,0,11.0,,0.11,0.0
2009-12-19,0,11.0,,0.11,0.0
2009-12-20,100,11.0,,0.11,11.0
2009-12-21,0,11.0,,0.11,0.0
2009-12-22,0,11.0,,0.11,0.0
2009-12-23,0,11.0,,0.11,0.0
2009-12-24,0,11.0,,0.11,0.0
2009-12-25,0,11.0,,0.11,0.0
2009-12-26,0,11.0,,0.11,0.0
2009-12-27,0,11.0,,0.11,0.0
2009-12-28,0,11.0,,0.11,0.0
2009-12-29,0,11.0,,0.11,0.0
2009-12-30,0,11.0,,0.11,0.0
2009-12-31,0,11.0,,0.11,0.0
2010-01-01,0,32.0,False,0.32,0.0
2010-01-02,0,32.0,,0.32,0.0
2010-01-03,0,32.0,,0.32,0.0
2010-01-04,0,32.0,,0.32,0.0
2010-01-05,0,32.0,,0.32,0.0
2010-01-06,0,32.0,,0.32,0.0
2010-01-07,0,32.0,,0.32,0.0
2010-01-08,0,32.0,,0.32,0.0
2010-01-09,0,32.0,,0.32,0.0
2010-01-10,0,32.0,,0.32,0.0
2010-01-11,0,32.0,,0.32,0.0
2010-01-12,0,32.0,,0.32,0.0
2010-01-13,0,32.0,,0.32,0.0
2010-01-14,0,32.0,,0.32,0.0
2010-01-15,0,32.0,,0.32,0.0
2010-01-16,0,32.0,,0.32,0.0
2010-01-17,0,32.0,,0.32,0.0
2010-01-18,0,32.0,,0.32,0.0
2010-01-19,0,32.0,,0.32,0.0
2010-01-20,0,32.0,,0.32,0.0
2010-01-21,0,32.0,,0.32,0.0
2010-01-22,0,32.0,,0.32,0.0
2010-01-23,0,32.0,,0.32,0.0
2010-01-24,0,32.0,,0.32,0.0
2010-01-25,0,32.0,,0.32,0.0
2010-01-26,0,32.0,,0.32,0.0
2010-01-27,0,32.0,,0.32,0.0
2010-01-28,100,32.0,,0.32,32.0
2010-01-29,0,32.0,,0.32,0.0
2010-01-30,0,32.0,,0.32,0.0
2010-01-31,0,32.0,,0.32,0.0
2010-02-01,0,11.0,False,0.11,0.0
2010-02-02,0,11.0,,0.11,0.0
2010-02-03,0,11.0,,0.11,0.0
2010-02-04,0,11.0,,0.11,0.0
2010-02-05,100,11.0,,0.11,11.0
2010-02-06,0,11.0,,0.11,0.0
2010-02-07,0,11.0,,0.11,0.0
2010-02-08,0,11.0,,0.11,0.0
2010-02-09,0,11.0,,0.11,0.0
2010-02-10,0,11.0,,0.11,0.0
2010-02-11,0,11.0,,0.11,0.0
2010-02-12,0,11.0,,0.11,0.0
2010-02-13,0,11.0,,0.11,0.0
2010-02-14,0,11.0,,0.11,0.0
2010-02-15,0,11.0,,0.11,0.0
2010-02-16,0,11.0,,0.11,0.0
2010-02-17,0,11.0,,0.11,0.0
2010-02-18,0,11.0,,0.11,0.0
2010-02-19,0,11.0,,0.11,0.0
