date,on fire_unscaled,on fire_monthly,isPartial,scale,on fire
2014-03-02,83,65.0,,0.65,53.95
2014-03-03,75,65.0,,0.65,48.75
2014-03-04,78,65.0,,0.65,50.7
2014-03-05,76,65.0,,0.65,49.4
2014-03-06,73,65.0,,0.65,47.45
2014-03-07,89,65.0,,0.65,57.85
2014-03-08,100,65.0,,0.65,65.0
2014-03-09,91,65.0,,0.65,59.15
2014-03-10,77,65.0,,0.65,50.050000000000004
2014-03-11,67,65.0,,0.65,43.550000000000004
2014-03-12,84,65.0,,0.65,54.6
2014-03-13,70,65.0,,0.65,45.5
2014-03-14,81,65.0,,0.65,52.65
2014-03-15,87,65.0,,0.65,56.550000000000004
2014-03-16,85,65.0,,0.65,55.25
2014-03-17,70,65.0,,0.65,45.5
2014-03-18,82,65.0,,0.65,53.300000000000004
2014-03-19,70,65.0,,0.65,45.5
2014-03-20,73,65.0,,0.65,47.45
2014-03-21,71,65.0,,0.65,46.15
2014-03-22,79,65.0,,0.65,51.35
2014-03-23,96,65.0,,0.65,62.400000000000006
2014-03-24,70,65.0,,0.65,45.5
2014-03-25,75,65.0,,0.65,48.75
2014-03-26,83,65.0,,0.65,53.95
2014-03-27,78,65.0,,0.65,50.7
2014-03-28,75,65.0,,0.65,48.75
2014-03-29,84,65.0,,0.65,54.6
2014-03-30,82,65.0,,0.65,53.300000000000004
2014-03-31,69,65.0,,0.65,44.85
2014-04-01,84,64.0,False,0.64,53.76
2014-04-02,86,64.0,,0.64,55.04
2014-04-03,90,64.0,,0.64,57.6
2014-04-04,83,64.0,,0.64,53.120000000000005
2014-04-05,98,64.0,,0.64,62.72
2014-04-06,98,64.0,,0.64,62.72
2014-04-07,83,64.0,,0.64,53.120000000000005
2014-04-08,85,64.0,,0.64,54.4
2014-04-09,82,64.0,,0.64,52.480000000000004
2014-04-10,88,64.0,,0.64,56.32
2014-04-11,84,64.0,,0.64,53.76
2014-04-12,95,64.0,,0.64,60.800000000000004
2014-04-13,98,64.0,,0.64,62.72
2014-04-14,91,64.0,,0.64,58.24
2014-04-15,79,64.0,,0.64,50.56
2014-04-16,80,64.0,,0.64,51.2
2014-04-17,87,64.0,,0.64,55.68
2014-04-18,84,64.0,,0.64,53.76
2014-04-19,100,64.0,,0.64,64.0
2014-04-20,97,64.0,,0.64,62.08
2014-04-21,85,64.0,,0.64,54.4
2014-04-22,88,64.0,,0.64,56.32
2014-04-23,79,64.0,,0.64,50.56
2014-04-24,85,64.0,,0.64,54.4
2014-04-25,92,64.0,,0.64,58.88
2014-04-26,94,64.0,,0.64,60.160000000000004
2014-04-27,92,64.0,,0.64,58.88
2014-04-28,79,64.0,,0.64,50.56
2014-04-29,83,64.0,,0.64,53.120000000000005
2014-04-30,88,64.0,,0.64,56.32
2014-05-01,84,64.0,False,0.64,53.76
2014-05-02,79,64.0,,0.64,50.56
2014-05-03,87,64.0,,0.64,55.68
2014-05-04,100,64.0,,0.64,64.0
2014-05-05,77,64.0,,0.64,49.28
2014-05-06,82,64.0,,0.64,52.480000000000004
2014-05-07,76,64.0,,0.64,48.64
2014-05-08,72,64.0,,0.64,46.08
2014-05-09,73,64.0,,0.64,46.72
2014-05-10,79,64.0,,0.64,50.56
2014-05-11,95,64.0,,0.64,60.800000000000004
2014-05-12,71,64.0,,0.64,45.44
2014-05-13,73,64.0,,0.64,46.72
2014-05-14,95,64.0,,0.64,60.800000000000004
2014-05-15,97,64.0,,0.64,62.08
2014-05-16,92,64.0,,0.64,58.88
2014-05-17,85,64.0,,0.64,54.4
2014-05-18,92,64.0,,0.64,58.88
2014-05-19,75,64.0,,0.64,48.0
2014-05-20,71,64.0,,0.64,45.44
2014-05-21,71,64.0,,0.64,45.44
2014-05-22,70,64.0,,0.64,44.800000000000004
2014-05-23,80,64.0,,0.64,51.2
2014-05-24,78,64.0,,0.64,49.92
2014-05-25,82,64.0,,0.64,52.480000000000004
2014-05-26,86,64.0,,0.64,55.04
2014-05-27,74,64.0,,0.64,47.36
2014-05-28,69,64.0,,0.64,44.160000000000004
2014-05-29,69,64.0,,0.64,44.160000000000004
2014-05-30,70,64.0,,0.64,44.800000000000004
2014-05-31,73,64.0,,0.64,46.72
2014-06-01,76,57.0,False,0.57,43.31999999999999
2014-06-02,76,57.0,,0.57,43.31999999999999
2014-06-03,69,57.0,,0.57,39.33
2014-06-04,71,57.0,,0.57,40.47
2014-06-05,75,57.0,,0.57,42.74999999999999
2014-06-06,73,57.0,,0.57,41.61
2014-06-07,84,57.0,,0.57,47.879999999999995
2014-06-08,82,57.0,,0.57,46.739999999999995
2014-06-09,76,57.0,,0.57,43.31999999999999
2014-06-10,75,57.0,,0.57,42.74999999999999
2014-06-11,62,57.0,,0.57,35.339999999999996
2014-06-12,63,57.0,,0.57,35.91
2014-06-13,73,57.0,,0.57,41.61
2014-06-14,100,57.0,,0.57,56.99999999999999
2014-06-15,96,57.0,,0.57,54.72
2014-06-16,72,57.0,,0.57,41.04
2014-06-17,72,57.0,,0.57,41.04
2014-06-18,74,57.0,,0.57,42.18
2014-06-19,86,57.0,,0.57,49.019999999999996
2014-06-20,66,57.0,,0.57,37.62
2014-06-21,81,57.0,,0.57,46.169999999999995
2014-06-22,83,57.0,,0.57,47.309999999999995
2014-06-23,72,57.0,,0.57,41.04
2014-06-24,63,57.0,,0.57,35.91
2014-06-25,66,57.0,,0.57,37.62
2014-06-26,75,57.0,,0.57,42.74999999999999
2014-06-27,73,57.0,,0.57,41.61
2014-06-28,82,57.0,,0.57,46.739999999999995
2014-06-29,84,57.0,,0.57,47.879999999999995
2014-06-30,75,57.0,,0.57,42.74999999999999
2014-07-01,64,64.0,False,0.64,40.96
2014-07-02,66,64.0,,0.64,42.24
2014-07-03,73,64.0,,0.64,46.72
2014-07-04,89,64.0,,0.64,56.96
2014-07-05,100,64.0,,0.64,64.0
2014-07-06,79,64.0,,0.64,50.56
2014-07-07,74,64.0,,0.64,47.36
2014-07-08,67,64.0,,0.64,42.88
2014-07-09,69,64.0,,0.64,44.160000000000004
2014-07-10,68,64.0,,0.64,43.52
2014-07-11,67,64.0,,0.64,42.88
2014-07-12,68,64.0,,0.64,43.52
2014-07-13,82,64.0,,0.64,52.480000000000004
2014-07-14,77,64.0,,0.64,49.28
2014-07-15,73,64.0,,0.64,46.72
2014-07-16,73,64.0,,0.64,46.72
2014-07-17,68,64.0,,0.64,43.52
2014-07-18,78,64.0,,0.64,49.92
2014-07-19,80,64.0,,0.64,51.2
2014-07-20,80,64.0,,0.64,51.2
2014-07-21,68,64.0,,0.64,43.52
2014-07-22,73,64.0,,0.64,46.72
2014-07-23,69,64.0,,0.64,44.160000000000004
2014-07-24,70,64.0,,0.64,44.800000000000004
2014-07-25,72,64.0,,0.64,46.08
2014-07-26,86,64.0,,0.64,55.04
2014-07-27,92,64.0,,0.64,58.88
2014-07-28,75,64.0,,0.64,48.0
2014-07-29,70,64.0,,0.64,44.800000000000004
2014-07-30,79,64.0,,0.64,50.56
2014-07-31,74,64.0,,0.64,47.36
2014-08-01,87,60.0,False,0.6,52.199999999999996
2014-08-02,95,60.0,,0.6,57.0
2014-08-03,100,60.0,,0.6,60.0
2014-08-04,92,60.0,,0.6,55.199999999999996
2014-08-05,83,60.0,,0.6,49.8
2014-08-06,81,60.0,,0.6,48.6
2014-08-07,78,60.0,,0.6,46.8
2014-08-08,86,60.0,,0.6,51.6
2014-08-09,90,60.0,,0.6,54.0
2014-08-10,83,60.0,,0.6,49.8
2014-08-11,84,60.0,,0.6,50.4
2014-08-12,76,60.0,,0.6,45.6
2014-08-13,83,60.0,,0.6,49.8
2014-08-14,75,60.0,,0.6,45.0
2014-08-15,76,60.0,,0.6,45.6
2014-08-16,84,60.0,,0.6,50.4
2014-08-17,89,60.0,,0.6,53.4
2014-08-18,79,60.0,,0.6,47.4
2014-08-19,79,60.0,,0.6,47.4
2014-08-20,74,60.0,,0.6,44.4
2014-08-21,72,60.0,,0.6,43.199999999999996
2014-08-22,66,60.0,,0.6,39.6
2014-08-23,82,60.0,,0.6,49.199999999999996
2014-08-24,81,60.0,,0.6,48.6
2014-08-25,67,60.0,,0.6,40.199999999999996
2014-08-26,71,60.0,,0.6,42.6
2014-08-27,85,60.0,,0.6,51.0
2014-08-28,73,60.0,,0.6,43.8
2014-08-29,80,60.0,,0.6,48.0
2014-08-30,86,60.0,,0.6,51.6
2014-08-31,93,60.0,,0.6,55.8
2014-09-01,85,58.0,False,0.58,49.3
2014-09-02,66,58.0,,0.58,38.279999999999994
2014-09-03,67,58.0,,0.58,38.86
2014-09-04,68,58.0,,0.58,39.44
2014-09-05,71,58.0,,0.58,41.18
2014-09-06,92,58.0,,0.58,53.36
2014-09-07,95,58.0,,0.58,55.099999999999994
2014-09-08,91,58.0,,0.58,52.779999999999994
2014-09-09,79,58.0,,0.58,45.82
2014-09-10,86,58.0,,0.58,49.879999999999995
2014-09-11,83,58.0,,0.58,48.13999999999999
2014-09-12,85,58.0,,0.58,49.3
2014-09-13,89,58.0,,0.58,51.62
2014-09-14,83,58.0,,0.58,48.13999999999999
2014-09-15,76,58.0,,0.58,44.08
2014-09-16,79,58.0,,0.58,45.82
2014-09-17,76,58.0,,0.58,44.08
2014-09-18,87,58.0,,0.58,50.459999999999994
2014-09-19,77,58.0,,0.58,44.66
2014-09-20,87,58.0,,0.58,50.459999999999994
2014-09-21,95,58.0,,0.58,55.099999999999994
2014-09-22,76,58.0,,0.58,44.08
2014-09-23,82,58.0,,0.58,47.559999999999995
2014-09-24,100,58.0,,0.58,57.99999999999999
2014-09-25,88,58.0,,0.58,51.04
2014-09-26,84,58.0,,0.58,48.72
2014-09-27,85,58.0,,0.58,49.3
2014-09-28,92,58.0,,0.58,53.36
2014-09-29,72,58.0,,0.58,41.76
2014-09-30,71,58.0,,0.58,41.18
2014-10-01,80,57.0,False,0.57,45.599999999999994
2014-10-02,76,57.0,,0.57,43.31999999999999
2014-10-03,78,57.0,,0.57,44.459999999999994
2014-10-04,100,57.0,,0.57,56.99999999999999
2014-10-05,92,57.0,,0.57,52.44
2014-10-06,81,57.0,,0.57,46.169999999999995
2014-10-07,80,57.0,,0.57,45.599999999999994
2014-10-08,85,57.0,,0.57,48.449999999999996
2014-10-09,79,57.0,,0.57,45.029999999999994
2014-10-10,83,57.0,,0.57,47.309999999999995
2014-10-11,95,57.0,,0.57,54.15
2014-10-12,82,57.0,,0.57,46.739999999999995
2014-10-13,79,57.0,,0.57,45.029999999999994
2014-10-14,80,57.0,,0.57,45.599999999999994
2014-10-15,86,57.0,,0.57,49.019999999999996
2014-10-16,71,57.0,,0.57,40.47
2014-10-17,72,57.0,,0.57,41.04
2014-10-18,83,57.0,,0.57,47.309999999999995
2014-10-19,96,57.0,,0.57,54.72
2014-10-20,78,57.0,,0.57,44.459999999999994
2014-10-21,75,57.0,,0.57,42.74999999999999
2014-10-22,82,57.0,,0.57,46.739999999999995
2014-10-23,80,57.0,,0.57,45.599999999999994
2014-10-24,78,57.0,,0.57,44.459999999999994
2014-10-25,98,57.0,,0.57,55.85999999999999
2014-10-26,91,57.0,,0.57,51.87
2014-10-27,85,57.0,,0.57,48.449999999999996
2014-10-28,76,57.0,,0.57,43.31999999999999
2014-10-29,77,57.0,,0.57,43.88999999999999
2014-10-30,77,57.0,,0.57,43.88999999999999
2014-10-31,77,57.0,,0.57,43.88999999999999
2014-11-01,76,68.0,False,0.68,51.68000000000001
2014-11-02,92,68.0,,0.68,62.56
2014-11-03,77,68.0,,0.68,52.36000000000001
2014-11-04,73,68.0,,0.68,49.64
2014-11-05,73,68.0,,0.68,49.64
2014-11-06,74,68.0,,0.68,50.32
2014-11-07,79,68.0,,0.68,53.720000000000006
2014-11-08,80,68.0,,0.68,54.400000000000006
2014-11-09,91,68.0,,0.68,61.88
2014-11-10,72,68.0,,0.68,48.96
2014-11-11,73,68.0,,0.68,49.64
2014-11-12,80,68.0,,0.68,54.400000000000006
2014-11-13,73,68.0,,0.68,49.64
2014-11-14,79,68.0,,0.68,53.720000000000006
2014-11-15,91,68.0,,0.68,61.88
2014-11-16,87,68.0,,0.68,59.160000000000004
2014-11-17,75,68.0,,0.68,51.00000000000001
2014-11-18,84,68.0,,0.68,57.120000000000005
2014-11-19,79,68.0,,0.68,53.720000000000006
2014-11-20,68,68.0,,0.68,46.24
2014-11-21,79,68.0,,0.68,53.720000000000006
2014-11-22,87,68.0,,0.68,59.160000000000004
2014-11-23,100,68.0,,0.68,68.0
2014-11-24,81,68.0,,0.68,55.080000000000005
2014-11-25,96,68.0,,0.68,65.28
2014-11-26,91,68.0,,0.68,61.88
2014-11-27,87,68.0,,0.68,59.160000000000004
2014-11-28,97,68.0,,0.68,65.96000000000001
2014-11-29,99,68.0,,0.68,67.32000000000001
2014-11-30,95,68.0,,0.68,64.60000000000001
2014-12-01,56,79.0,False,0.79,44.24
2014-12-02,52,79.0,,0.79,41.08
2014-12-03,58,79.0,,0.79,45.82
2014-12-04,56,79.0,,0.79,44.24
2014-12-05,55,79.0,,0.79,43.45
2014-12-06,61,79.0,,0.79,48.190000000000005
2014-12-07,64,79.0,,0.79,50.56
2014-12-08,64,79.0,,0.79,50.56
2014-12-09,59,79.0,,0.79,46.61
2014-12-10,62,79.0,,0.79,48.980000000000004
2014-12-11,73,79.0,,0.79,57.67
2014-12-12,71,79.0,,0.79,56.09
2014-12-13,72,79.0,,0.79,56.88
2014-12-14,74,79.0,,0.79,58.46
2014-12-15,68,79.0,,0.79,53.72
2014-12-16,58,79.0,,0.79,45.82
2014-12-17,60,79.0,,0.79,47.400000000000006
2014-12-18,58,79.0,,0.79,45.82
2014-12-19,63,79.0,,0.79,49.77
2014-12-20,76,79.0,,0.79,60.040000000000006
2014-12-21,67,79.0,,0.79,52.93
2014-12-22,58,79.0,,0.79,45.82
2014-12-23,60,79.0,,0.79,47.400000000000006
2014-12-24,67,79.0,,0.79,52.93
2014-12-25,100,79.0,,0.79,79.0
2014-12-26,75,79.0,,0.79,59.25
2014-12-27,76,79.0,,0.79,60.040000000000006
2014-12-28,72,79.0,,0.79,56.88
2014-12-29,66,79.0,,0.79,52.14
2014-12-30,67,79.0,,0.79,52.93
2014-12-31,58,79.0,,0.79,45.82
2015-01-01,89,71.0,False,0.71,63.19
2015-01-02,76,71.0,,0.71,53.959999999999994
2015-01-03,84,71.0,,0.71,59.64
2015-01-04,86,71.0,,0.71,61.059999999999995
2015-01-05,72,71.0,,0.71,51.12
2015-01-06,71,71.0,,0.71,50.41
2015-01-07,75,71.0,,0.71,53.25
2015-01-08,81,71.0,,0.71,57.51
2015-01-09,76,71.0,,0.71,53.959999999999994
2015-01-10,90,71.0,,0.71,63.9
2015-01-11,86,71.0,,0.71,61.059999999999995
2015-01-12,72,71.0,,0.71,51.12
2015-01-13,67,71.0,,0.71,47.57
2015-01-14,79,71.0,,0.71,56.089999999999996
2015-01-15,74,71.0,,0.71,52.54
2015-01-16,80,71.0,,0.71,56.8
2015-01-17,92,71.0,,0.71,65.32
2015-01-18,100,71.0,,0.71,71.0
2015-01-19,87,71.0,,0.71,61.769999999999996
2015-01-20,82,71.0,,0.71,58.22
2015-01-21,79,71.0,,0.71,56.089999999999996
2015-01-22,85,71.0,,0.71,60.349999999999994
2015-01-23,73,71.0,,0.71,51.83
2015-01-24,91,71.0,,0.71,64.61
2015-01-25,97,71.0,,0.71,68.86999999999999
2015-01-26,85,71.0,,0.71,60.349999999999994
2015-01-27,68,71.0,,0.71,48.28
2015-01-28,76,71.0,,0.71,53.959999999999994
2015-01-29,84,71.0,,0.71,59.64
2015-01-30,75,71.0,,0.71,53.25
2015-01-31,91,71.0,,0.71,64.61
2015-02-01,77,73.0,False,0.73,56.21
2015-02-02,62,73.0,,0.73,45.26
2015-02-03,74,73.0,,0.73,54.019999999999996
2015-02-04,86,73.0,,0.73,62.78
2015-02-05,77,73.0,,0.73,56.21
2015-02-06,75,73.0,,0.73,54.75
2015-02-07,84,73.0,,0.73,61.32
2015-02-08,100,73.0,,0.73,73.0
2015-02-09,69,73.0,,0.73,50.37
2015-02-10,67,73.0,,0.73,48.91
2015-02-11,70,73.0,,0.73,51.1
2015-02-12,69,73.0,,0.73,50.37
2015-02-13,78,73.0,,0.73,56.94
2015-02-14,82,73.0,,0.73,59.86
2015-02-15,86,73.0,,0.73,62.78
2015-02-16,75,73.0,,0.73,54.75
2015-02-17,67,73.0,,0.73,48.91
2015-02-18,73,73.0,,0.73,53.29
2015-02-19,73,73.0,,0.73,53.29
2015-02-20,70,73.0,,0.73,51.1
2015-02-21,89,73.0,,0.73,64.97
2015-02-22,83,73.0,,0.73,60.589999999999996
2015-02-23,73,73.0,,0.73,53.29
2015-02-24,73,73.0,,0.73,53.29
2015-02-25,74,73.0,,0.73,54.019999999999996
2015-02-26,74,73.0,,0.73,54.019999999999996
2015-02-27,62,73.0,,0.73,45.26
2015-02-28,73,73.0,,0.73,53.29
2015-03-01,100,68.0,False,0.68,68.0
2015-03-02,76,68.0,,0.68,51.68000000000001
2015-03-03,77,68.0,,0.68,52.36000000000001
2015-03-04,72,68.0,,0.68,48.96
2015-03-05,77,68.0,,0.68,52.36000000000001
2015-03-06,82,68.0,,0.68,55.760000000000005
2015-03-07,87,68.0,,0.68,59.160000000000004
2015-03-08,85,68.0,,0.68,57.800000000000004
2015-03-09,80,68.0,,0.68,54.400000000000006
2015-03-10,73,68.0,,0.68,49.64
2015-03-11,76,68.0,,0.68,51.68000000000001
2015-03-12,74,68.0,,0.68,50.32
2015-03-13,92,68.0,,0.68,62.56
2015-03-14,81,68.0,,0.68,55.080000000000005
2015-03-15,90,68.0,,0.68,61.2
2015-03-16,73,68.0,,0.68,49.64
2015-03-17,70,68.0,,0.68,47.6
2015-03-18,75,68.0,,0.68,51.00000000000001
2015-03-19,76,68.0,,0.68,51.68000000000001
2015-03-20,69,68.0,,0.68,46.92
2015-03-21,96,68.0,,0.68,65.28
2015-03-22,96,68.0,,0.68,65.28
2015-03-23,70,68.0,,0.68,47.6
2015-03-24,69,68.0,,0.68,46.92
2015-03-25,82,68.0,,0.68,55.760000000000005
2015-03-26,85,68.0,,0.68,57.800000000000004
2015-03-27,90,68.0,,0.68,61.2
2015-03-28,87,68.0,,0.68,59.160000000000004
2015-03-29,93,68.0,,0.68,63.24
2015-03-30,77,68.0,,0.68,52.36000000000001
2015-03-31,80,68.0,,0.68,54.400000000000006
2015-04-01,69,74.0,False,0.74,51.06
2015-04-02,75,74.0,,0.74,55.5
2015-04-03,85,74.0,,0.74,62.9
2015-04-04,78,74.0,,0.74,57.72
2015-04-05,96,74.0,,0.74,71.03999999999999
2015-04-06,83,74.0,,0.74,61.42
2015-04-07,64,74.0,,0.74,47.36
2015-04-08,80,74.0,,0.74,59.2
2015-04-09,69,74.0,,0.74,51.06
2015-04-10,79,74.0,,0.74,58.46
2015-04-11,72,74.0,,0.74,53.28
2015-04-12,85,74.0,,0.74,62.9
2015-04-13,67,74.0,,0.74,49.58
2015-04-14,74,74.0,,0.74,54.76
2015-04-15,65,74.0,,0.74,48.1
2015-04-16,81,74.0,,0.74,59.94
2015-04-17,77,74.0,,0.74,56.98
2015-04-18,84,74.0,,0.74,62.16
2015-04-19,96,74.0,,0.74,71.03999999999999
2015-04-20,91,74.0,,0.74,67.34
2015-04-21,63,74.0,,0.74,46.62
2015-04-22,73,74.0,,0.74,54.019999999999996
2015-04-23,82,74.0,,0.74,60.68
2015-04-24,74,74.0,,0.74,54.76
2015-04-25,87,74.0,,0.74,64.38
2015-04-26,100,74.0,,0.74,74.0
2015-04-27,69,74.0,,0.74,51.06
2015-04-28,79,74.0,,0.74,58.46
2015-04-29,75,74.0,,0.74,55.5
2015-04-30,88,74.0,,0.74,65.12
2015-05-01,64,69.0,False,0.69,44.16
2015-05-02,74,69.0,,0.69,51.059999999999995
2015-05-03,73,69.0,,0.69,50.37
2015-05-04,69,69.0,,0.69,47.61
2015-05-05,71,69.0,,0.69,48.989999999999995
2015-05-06,69,69.0,,0.69,47.61
2015-05-07,67,69.0,,0.69,46.23
2015-05-08,67,69.0,,0.69,46.23
2015-05-09,71,69.0,,0.69,48.989999999999995
2015-05-10,78,69.0,,0.69,53.81999999999999
2015-05-11,68,69.0,,0.69,46.919999999999995
2015-05-12,62,69.0,,0.69,42.779999999999994
2015-05-13,68,69.0,,0.69,46.919999999999995
2015-05-14,64,69.0,,0.69,44.16
2015-05-15,69,69.0,,0.69,47.61
2015-05-16,71,69.0,,0.69,48.989999999999995
2015-05-17,76,69.0,,0.69,52.44
2015-05-18,62,69.0,,0.69,42.779999999999994
2015-05-19,63,69.0,,0.69,43.47
2015-05-20,63,69.0,,0.69,43.47
2015-05-21,63,69.0,,0.69,43.47
2015-05-22,62,69.0,,0.69,42.779999999999994
2015-05-23,67,69.0,,0.69,46.23
2015-05-24,78,69.0,,0.69,53.81999999999999
2015-05-25,100,69.0,,0.69,69.0
2015-05-26,69,69.0,,0.69,47.61
2015-05-27,64,69.0,,0.69,44.16
2015-05-28,66,69.0,,0.69,45.54
2015-05-29,56,69.0,,0.69,38.64
2015-05-30,61,69.0,,0.69,42.089999999999996
2015-05-31,78,69.0,,0.69,53.81999999999999
2015-06-01,52,71.0,False,0.71,36.92
2015-06-02,53,71.0,,0.71,37.629999999999995
2015-06-03,55,71.0,,0.71,39.05
2015-06-04,55,71.0,,0.71,39.05
2015-06-05,54,71.0,,0.71,38.339999999999996
2015-06-06,59,71.0,,0.71,41.89
2015-06-07,67,71.0,,0.71,47.57
2015-06-08,58,71.0,,0.71,41.18
2015-06-09,54,71.0,,0.71,38.339999999999996
2015-06-10,55,71.0,,0.71,39.05
2015-06-11,52,71.0,,0.71,36.92
2015-06-12,52,71.0,,0.71,36.92
2015-06-13,65,71.0,,0.71,46.15
2015-06-14,78,71.0,,0.71,55.379999999999995
2015-06-15,61,71.0,,0.71,43.309999999999995
2015-06-16,57,71.0,,0.71,40.47
2015-06-17,54,71.0,,0.71,38.339999999999996
2015-06-18,56,71.0,,0.71,39.76
2015-06-19,59,71.0,,0.71,41.89
2015-06-20,61,71.0,,0.71,43.309999999999995
2015-06-21,64,71.0,,0.71,45.44
2015-06-22,53,71.0,,0.71,37.629999999999995
2015-06-23,56,71.0,,0.71,39.76
2015-06-24,58,71.0,,0.71,41.18
2015-06-25,61,71.0,,0.71,43.309999999999995
2015-06-26,82,71.0,,0.71,58.22
2015-06-27,100,71.0,,0.71,71.0
2015-06-28,86,71.0,,0.71,61.059999999999995
2015-06-29,69,71.0,,0.71,48.989999999999995
2015-06-30,61,71.0,,0.71,43.309999999999995
2015-07-01,56,73.0,False,0.73,40.879999999999995
2015-07-02,58,73.0,,0.73,42.339999999999996
2015-07-03,63,73.0,,0.73,45.99
2015-07-04,74,73.0,,0.73,54.019999999999996
2015-07-05,72,73.0,,0.73,52.56
2015-07-06,57,73.0,,0.73,41.61
2015-07-07,52,73.0,,0.73,37.96
2015-07-08,47,73.0,,0.73,34.31
2015-07-09,47,73.0,,0.73,34.31
2015-07-10,49,73.0,,0.73,35.769999999999996
2015-07-11,56,73.0,,0.73,40.879999999999995
2015-07-12,52,73.0,,0.73,37.96
2015-07-13,45,73.0,,0.73,32.85
2015-07-14,47,73.0,,0.73,34.31
2015-07-15,55,73.0,,0.73,40.15
2015-07-16,47,73.0,,0.73,34.31
2015-07-17,62,73.0,,0.73,45.26
2015-07-18,100,73.0,,0.73,73.0
2015-07-19,69,73.0,,0.73,50.37
2015-07-20,52,73.0,,0.73,37.96
2015-07-21,44,73.0,,0.73,32.12
2015-07-22,53,73.0,,0.73,38.69
2015-07-23,52,73.0,,0.73,37.96
2015-07-24,54,73.0,,0.73,39.42
2015-07-25,93,73.0,,0.73,67.89
2015-07-26,74,73.0,,0.73,54.019999999999996
2015-07-27,56,73.0,,0.73,40.879999999999995
2015-07-28,52,73.0,,0.73,37.96
2015-07-29,55,73.0,,0.73,40.15
2015-07-30,49,73.0,,0.73,35.769999999999996
2015-07-31,51,73.0,,0.73,37.23
2015-08-01,87,71.0,False,0.71,61.769999999999996
2015-08-02,91,71.0,,0.71,64.61
2015-08-03,74,71.0,,0.71,52.54
2015-08-04,80,71.0,,0.71,56.8
2015-08-05,80,71.0,,0.71,56.8
2015-08-06,83,71.0,,0.71,58.93
2015-08-07,77,71.0,,0.71,54.669999999999995
2015-08-08,93,71.0,,0.71,66.03
2015-08-09,97,71.0,,0.71,68.86999999999999
2015-08-10,75,71.0,,0.71,53.25
2015-08-11,77,71.0,,0.71,54.669999999999995
2015-08-12,78,71.0,,0.71,55.379999999999995
2015-08-13,75,71.0,,0.71,53.25
2015-08-14,72,71.0,,0.71,51.12
2015-08-15,89,71.0,,0.71,63.19
2015-08-16,100,71.0,,0.71,71.0
2015-08-17,83,71.0,,0.71,58.93
2015-08-18,86,71.0,,0.71,61.059999999999995
2015-08-19,74,71.0,,0.71,52.54
2015-08-20,72,71.0,,0.71,51.12
2015-08-21,75,71.0,,0.71,53.25
2015-08-22,93,71.0,,0.71,66.03
2015-08-23,100,71.0,,0.71,71.0
2015-08-24,69,71.0,,0.71,48.989999999999995
2015-08-25,67,71.0,,0.71,47.57
2015-08-26,66,71.0,,0.71,46.86
2015-08-27,72,71.0,,0.71,51.12
2015-08-28,76,71.0,,0.71,53.959999999999994
2015-08-29,82,71.0,,0.71,58.22
2015-08-30,90,71.0,,0.71,63.9
2015-08-31,67,71.0,,0.71,47.57
2015-09-01,68,65.0,False,0.65,44.2
2015-09-02,63,65.0,,0.65,40.95
2015-09-03,62,65.0,,0.65,40.300000000000004
2015-09-04,67,65.0,,0.65,43.550000000000004
2015-09-05,89,65.0,,0.65,57.85
2015-09-06,82,65.0,,0.65,53.300000000000004
2015-09-07,88,65.0,,0.65,57.2
2015-09-08,81,65.0,,0.65,52.65
2015-09-09,85,65.0,,0.65,55.25
2015-09-10,81,65.0,,0.65,52.65
2015-09-11,75,65.0,,0.65,48.75
2015-09-12,93,65.0,,0.65,60.45
2015-09-13,100,65.0,,0.65,65.0
2015-09-14,84,65.0,,0.65,54.6
2015-09-15,78,65.0,,0.65,50.7
2015-09-16,71,65.0,,0.65,46.15
2015-09-17,74,65.0,,0.65,48.1
2015-09-18,71,65.0,,0.65,46.15
2015-09-19,78,65.0,,0.65,50.7
2015-09-20,84,65.0,,0.65,54.6
2015-09-21,72,65.0,,0.65,46.800000000000004
2015-09-22,72,65.0,,0.65,46.800000000000004
2015-09-23,76,65.0,,0.65,49.4
2015-09-24,71,65.0,,0.65,46.15
2015-09-25,70,65.0,,0.65,45.5
2015-09-26,75,65.0,,0.65,48.75
2015-09-27,88,65.0,,0.65,57.2
2015-09-28,76,65.0,,0.65,49.4
2015-09-29,71,65.0,,0.65,46.15
2015-09-30,77,65.0,,0.65,50.050000000000004
2015-10-01,79,63.0,False,0.63,49.77
2015-10-02,79,63.0,,0.63,49.77
2015-10-03,96,63.0,,0.63,60.480000000000004
2015-10-04,96,63.0,,0.63,60.480000000000004
2015-10-05,91,63.0,,0.63,57.33
2015-10-06,85,63.0,,0.63,53.55
2015-10-07,90,63.0,,0.63,56.7
2015-10-08,87,63.0,,0.63,54.81
2015-10-09,85,63.0,,0.63,53.55
2015-10-10,100,63.0,,0.63,63.0
2015-10-11,92,63.0,,0.63,57.96
2015-10-12,99,63.0,,0.63,62.37
2015-10-13,92,63.0,,0.63,57.96
2015-10-14,89,63.0,,0.63,56.07
2015-10-15,82,63.0,,0.63,51.660000000000004
2015-10-16,82,63.0,,0.63,51.660000000000004
2015-10-17,80,63.0,,0.63,50.4
2015-10-18,92,63.0,,0.63,57.96
2015-10-19,87,63.0,,0.63,54.81
2015-10-20,88,63.0,,0.63,55.44
2015-10-21,80,63.0,,0.63,50.4
