date,equity bank_unscaled,equity bank_monthly,isPartial,scale,equity bank
2015-01-13,57,61.0,,0.61,34.769999999999996
2015-01-14,59,61.0,,0.61,35.99
2015-01-15,49,61.0,,0.61,29.89
2015-01-16,70,61.0,,0.61,42.699999999999996
2015-01-17,31,61.0,,0.61,18.91
2015-01-18,25,61.0,,0.61,15.25
2015-01-19,26,61.0,,0.61,15.86
2015-01-20,34,61.0,,0.61,20.74
2015-01-21,24,61.0,,0.61,14.64
2015-01-22,48,61.0,,0.61,29.28
2015-01-23,25,61.0,,0.61,15.25
2015-01-24,30,61.0,,0.61,18.3
2015-01-25,12,61.0,,0.61,7.32
2015-01-26,28,61.0,,0.61,17.08
2015-01-27,56,61.0,,0.61,34.16
2015-01-28,53,61.0,,0.61,32.33
2015-01-29,100,61.0,,0.61,61.0
2015-01-30,29,61.0,,0.61,17.69
2015-01-31,41,61.0,,0.61,25.009999999999998
2015-02-01,15,60.0,False,0.6,9.0
2015-02-02,43,60.0,,0.6,25.8
2015-02-03,51,60.0,,0.6,30.599999999999998
2015-02-04,43,60.0,,0.6,25.8
2015-02-05,44,60.0,,0.6,26.4
2015-02-06,65,60.0,,0.6,39.0
2015-02-07,32,60.0,,0.6,19.2
2015-02-08,39,60.0,,0.6,23.4
2015-02-09,74,60.0,,0.6,44.4
2015-02-10,56,60.0,,0.6,33.6
2015-02-11,69,60.0,,0.6,41.4
2015-02-12,61,60.0,,0.6,36.6
2015-02-13,40,60.0,,0.6,24.0
2015-02-14,48,60.0,,0.6,28.799999999999997
2015-02-15,24,60.0,,0.6,14.399999999999999
2015-02-16,20,60.0,,0.6,12.0
2015-02-17,70,60.0,,0.6,42.0
2015-02-18,51,60.0,,0.6,30.599999999999998
2015-02-19,69,60.0,,0.6,41.4
2015-02-20,46,60.0,,0.6,27.599999999999998
2015-02-21,47,60.0,,0.6,28.2
2015-02-22,31,60.0,,0.6,18.599999999999998
2015-02-23,74,60.0,,0.6,44.4
2015-02-24,100,60.0,,0.6,60.0
2015-02-25,56,60.0,,0.6,33.6
2015-02-26,76,60.0,,0.6,45.6
2015-02-27,44,60.0,,0.6,26.4
2015-02-28,39,60.0,,0.6,23.4
2015-03-01,6,66.0,False,0.66,3.96
2015-03-02,54,66.0,,0.66,35.64
2015-03-03,48,66.0,,0.66,31.68
2015-03-04,63,66.0,,0.66,41.580000000000005
2015-03-05,59,66.0,,0.66,38.940000000000005
2015-03-06,31,66.0,,0.66,20.46
2015-03-07,31,66.0,,0.66,20.46
2015-03-08,0,66.0,,0.66,0.0
2015-03-09,65,66.0,,0.66,42.9
2015-03-10,49,66.0,,0.66,32.34
2015-03-11,30,66.0,,0.66,19.8
2015-03-12,36,66.0,,0.66,23.76
2015-03-13,47,66.0,,0.66,31.020000000000003
2015-03-14,19,66.0,,0.66,12.540000000000001
2015-03-15,58,66.0,,0.66,38.28
2015-03-16,46,66.0,,0.66,30.360000000000003
2015-03-17,46,66.0,,0.66,30.360000000000003
2015-03-18,61,66.0,,0.66,40.260000000000005
2015-03-19,36,66.0,,0.66,23.76
2015-03-20,31,66.0,,0.66,20.46
2015-03-21,32,66.0,,0.66,21.12
2015-03-22,38,66.0,,0.66,25.080000000000002
2015-03-23,100,66.0,,0.66,66.0
2015-03-24,40,66.0,,0.66,26.400000000000002
2015-03-25,94,66.0,,0.66,62.040000000000006
2015-03-26,84,66.0,,0.66,55.440000000000005
2015-03-27,37,66.0,,0.66,24.42
2015-03-28,21,66.0,,0.66,13.860000000000001
2015-03-29,21,66.0,,0.66,13.860000000000001
2015-03-30,62,66.0,,0.66,40.92
2015-03-31,82,66.0,,0.66,54.120000000000005
2015-04-01,91,69.0,False,0.69,62.78999999999999
2015-04-02,74,69.0,,0.69,51.059999999999995
2015-04-03,59,69.0,,0.69,40.709999999999994
2015-04-04,8,69.0,,0.69,5.52
2015-04-05,48,69.0,,0.69,33.12
2015-04-06,67,69.0,,0.69,46.23
2015-04-07,100,69.0,,0.69,69.0
2015-04-08,65,69.0,,0.69,44.849999999999994
2015-04-09,72,69.0,,0.69,49.67999999999999
2015-04-10,68,69.0,,0.69,46.919999999999995
2015-04-11,63,69.0,,0.69,43.47
2015-04-12,70,69.0,,0.69,48.3
2015-04-13,89,69.0,,0.69,61.41
2015-04-14,46,69.0,,0.69,31.74
2015-04-15,76,69.0,,0.69,52.44
2015-04-16,53,69.0,,0.69,36.57
2015-04-17,50,69.0,,0.69,34.5
2015-04-18,47,69.0,,0.69,32.43
2015-04-19,38,69.0,,0.69,26.22
2015-04-20,88,69.0,,0.69,60.72
2015-04-21,59,69.0,,0.69,40.709999999999994
2015-04-22,41,69.0,,0.69,28.29
2015-04-23,54,69.0,,0.69,37.26
2015-04-24,57,69.0,,0.69,39.33
2015-04-25,38,69.0,,0.69,26.22
2015-04-26,62,69.0,,0.69,42.779999999999994
2015-04-27,83,69.0,,0.69,57.269999999999996
2015-04-28,53,69.0,,0.69,36.57
2015-04-29,70,69.0,,0.69,48.3
2015-04-30,73,69.0,,0.69,50.37
2015-05-01,59,62.0,False,0.62,36.58
2015-05-02,16,62.0,,0.62,9.92
2015-05-03,66,62.0,,0.62,40.92
2015-05-04,31,62.0,,0.62,19.22
2015-05-05,94,62.0,,0.62,58.28
2015-05-06,57,62.0,,0.62,35.339999999999996
2015-05-07,51,62.0,,0.62,31.62
2015-05-08,60,62.0,,0.62,37.2
2015-05-09,34,62.0,,0.62,21.08
2015-05-10,26,62.0,,0.62,16.12
2015-05-11,45,62.0,,0.62,27.9
2015-05-12,88,62.0,,0.62,54.56
2015-05-13,96,62.0,,0.62,59.519999999999996
2015-05-14,83,62.0,,0.62,51.46
2015-05-15,94,62.0,,0.62,58.28
2015-05-16,17,62.0,,0.62,10.54
2015-05-17,9,62.0,,0.62,5.58
2015-05-18,83,62.0,,0.62,51.46
2015-05-19,58,62.0,,0.62,35.96
2015-05-20,78,62.0,,0.62,48.36
2015-05-21,100,62.0,,0.62,62.0
2015-05-22,56,62.0,,0.62,34.72
2015-05-23,44,62.0,,0.62,27.28
2015-05-24,27,62.0,,0.62,16.74
2015-05-25,42,62.0,,0.62,26.04
2015-05-26,77,62.0,,0.62,47.74
2015-05-27,51,62.0,,0.62,31.62
2015-05-28,53,62.0,,0.62,32.86
2015-05-29,76,62.0,,0.62,47.12
2015-05-30,34,62.0,,0.62,21.08
2015-05-31,26,62.0,,0.62,16.12
2015-06-01,66,60.0,False,0.6,39.6
2015-06-02,44,60.0,,0.6,26.4
2015-06-03,75,60.0,,0.6,45.0
2015-06-04,46,60.0,,0.6,27.599999999999998
2015-06-05,48,60.0,,0.6,28.799999999999997
2015-06-06,30,60.0,,0.6,18.0
2015-06-07,23,60.0,,0.6,13.799999999999999
2015-06-08,75,60.0,,0.6,45.0
2015-06-09,75,60.0,,0.6,45.0
2015-06-10,70,60.0,,0.6,42.0
2015-06-11,100,60.0,,0.6,60.0
2015-06-12,37,60.0,,0.6,22.2
2015-06-13,53,60.0,,0.6,31.799999999999997
2015-06-14,45,60.0,,0.6,27.0
2015-06-15,69,60.0,,0.6,41.4
2015-06-16,62,60.0,,0.6,37.199999999999996
2015-06-17,34,60.0,,0.6,20.4
2015-06-18,23,60.0,,0.6,13.799999999999999
2015-06-19,42,60.0,,0.6,25.2
2015-06-20,36,60.0,,0.6,21.599999999999998
2015-06-21,15,60.0,,0.6,9.0
2015-06-22,53,60.0,,0.6,31.799999999999997
2015-06-23,40,60.0,,0.6,24.0
2015-06-24,40,60.0,,0.6,24.0
2015-06-25,36,60.0,,0.6,21.599999999999998
2015-06-26,42,60.0,,0.6,25.2
2015-06-27,37,60.0,,0.6,22.2
2015-06-28,37,60.0,,0.6,22.2
2015-06-29,47,60.0,,0.6,28.2
2015-06-30,51,60.0,,0.6,30.599999999999998
2015-07-01,48,65.0,False,0.65,31.200000000000003
2015-07-02,74,65.0,,0.65,48.1
2015-07-03,58,65.0,,0.65,37.7
2015-07-04,44,65.0,,0.65,28.6
2015-07-05,78,65.0,,0.65,50.7
2015-07-06,72,65.0,,0.65,46.800000000000004
2015-07-07,62,65.0,,0.65,40.300000000000004
2015-07-08,78,65.0,,0.65,50.7
2015-07-09,56,65.0,,0.65,36.4
2015-07-10,100,65.0,,0.65,65.0
2015-07-11,0,65.0,,0.65,0.0
2015-07-12,31,65.0,,0.65,20.150000000000002
2015-07-13,71,65.0,,0.65,46.15
2015-07-14,62,65.0,,0.65,40.300000000000004
2015-07-15,70,65.0,,0.65,45.5
2015-07-16,73,65.0,,0.65,47.45
2015-07-17,50,65.0,,0.65,32.5
2015-07-18,73,65.0,,0.65,47.45
2015-07-19,33,65.0,,0.65,21.45
2015-07-20,74,65.0,,0.65,48.1
2015-07-21,72,65.0,,0.65,46.800000000000004
2015-07-22,79,65.0,,0.65,51.35
2015-07-23,97,65.0,,0.65,63.050000000000004
2015-07-24,91,65.0,,0.65,59.15
2015-07-25,40,65.0,,0.65,26.0
2015-07-26,31,65.0,,0.65,20.150000000000002
2015-07-27,31,65.0,,0.65,20.150000000000002
2015-07-28,85,65.0,,0.65,55.25
2015-07-29,80,65.0,,0.65,52.0
2015-07-30,48,65.0,,0.65,31.200000000000003
2015-07-31,74,65.0,,0.65,48.1
2015-08-01,37,61.0,False,0.61,22.57
2015-08-02,7,61.0,,0.61,4.27
2015-08-03,46,61.0,,0.61,28.06
2015-08-04,70,61.0,,0.61,42.699999999999996
2015-08-05,69,61.0,,0.61,42.089999999999996
2015-08-06,47,61.0,,0.61,28.669999999999998
2015-08-07,55,61.0,,0.61,33.55
2015-08-08,37,61.0,,0.61,22.57
2015-08-09,38,61.0,,0.61,23.18
2015-08-10,58,61.0,,0.61,35.38
2015-08-11,70,61.0,,0.61,42.699999999999996
2015-08-12,58,61.0,,0.61,35.38
2015-08-13,65,61.0,,0.61,39.65
2015-08-14,48,61.0,,0.61,29.28
2015-08-15,29,61.0,,0.61,17.69
2015-08-16,37,61.0,,0.61,22.57
2015-08-17,34,61.0,,0.61,20.74
2015-08-18,34,61.0,,0.61,20.74
2015-08-19,51,61.0,,0.61,31.11
2015-08-20,52,61.0,,0.61,31.72
2015-08-21,64,61.0,,0.61,39.04
2015-08-22,14,61.0,,0.61,8.54
2015-08-23,58,61.0,,0.61,35.38
2015-08-24,34,61.0,,0.61,20.74
2015-08-25,84,61.0,,0.61,51.24
2015-08-26,33,61.0,,0.61,20.13
2015-08-27,45,61.0,,0.61,27.45
2015-08-28,58,61.0,,0.61,35.38
2015-08-29,21,61.0,,0.61,12.81
2015-08-30,28,61.0,,0.61,17.08
2015-08-31,100,61.0,,0.61,61.0
2015-09-01,59,55.0,False,0.55,32.45
2015-09-02,86,55.0,,0.55,47.300000000000004
2015-09-03,85,55.0,,0.55,46.75000000000001
2015-09-04,98,55.0,,0.55,53.900000000000006
2015-09-05,56,55.0,,0.55,30.800000000000004
2015-09-06,46,55.0,,0.55,25.3
2015-09-07,32,55.0,,0.55,17.6
2015-09-08,68,55.0,,0.55,37.400000000000006
2015-09-09,91,55.0,,0.55,50.050000000000004
2015-09-10,100,55.0,,0.55,55.00000000000001
2015-09-11,68,55.0,,0.55,37.400000000000006
2015-09-12,75,55.0,,0.55,41.25
2015-09-13,32,55.0,,0.55,17.6
2015-09-14,91,55.0,,0.55,50.050000000000004
2015-09-15,67,55.0,,0.55,36.85
2015-09-16,83,55.0,,0.55,45.650000000000006
2015-09-17,42,55.0,,0.55,23.1
2015-09-18,52,55.0,,0.55,28.6
2015-09-19,44,55.0,,0.55,24.200000000000003
2015-09-20,43,55.0,,0.55,23.650000000000002
2015-09-21,58,55.0,,0.55,31.900000000000002
2015-09-22,73,55.0,,0.55,40.150000000000006
2015-09-23,50,55.0,,0.55,27.500000000000004
2015-09-24,59,55.0,,0.55,32.45
2015-09-25,61,55.0,,0.55,33.550000000000004
2015-09-26,22,55.0,,0.55,12.100000000000001
2015-09-27,21,55.0,,0.55,11.55
2015-09-28,65,55.0,,0.55,35.75
2015-09-29,89,55.0,,0.55,48.95
2015-09-30,65,55.0,,0.55,35.75
2015-10-01,53,57.0,False,0.57,30.209999999999997
2015-10-02,87,57.0,,0.57,49.589999999999996
2015-10-03,20,57.0,,0.57,11.399999999999999
2015-10-04,69,57.0,,0.57,39.33
2015-10-05,99,57.0,,0.57,56.42999999999999
2015-10-06,92,57.0,,0.57,52.44
2015-10-07,100,57.0,,0.57,56.99999999999999
2015-10-08,85,57.0,,0.57,48.449999999999996
2015-10-09,71,57.0,,0.57,40.47
2015-10-10,71,57.0,,0.57,40.47
2015-10-11,41,57.0,,0.57,23.369999999999997
2015-10-12,87,57.0,,0.57,49.589999999999996
2015-10-13,68,57.0,,0.57,38.76
2015-10-14,90,57.0,,0.57,51.3
2015-10-15,60,57.0,,0.57,34.199999999999996
2015-10-16,63,57.0,,0.57,35.91
2015-10-17,70,57.0,,0.57,39.9
2015-10-18,59,57.0,,0.57,33.629999999999995
2015-10-19,45,57.0,,0.57,25.65
2015-10-20,44,57.0,,0.57,25.08
2015-10-21,67,57.0,,0.57,38.19
2015-10-22,69,57.0,,0.57,39.33
2015-10-23,94,57.0,,0.57,53.58
2015-10-24,30,57.0,,0.57,17.099999999999998
2015-10-25,19,57.0,,0.57,10.829999999999998
2015-10-26,89,57.0,,0.57,50.73
2015-10-27,73,57.0,,0.57,41.61
2015-10-28,80,57.0,,0.57,45.599999999999994
2015-10-29,82,57.0,,0.57,46.739999999999995
2015-10-30,93,57.0,,0.57,53.01
2015-10-31,10,57.0,,0.57,5.699999999999999
2015-11-01,34,58.0,False,0.58,19.72
2015-11-02,87,58.0,,0.58,50.459999999999994
2015-11-03,44,58.0,,0.58,25.52
2015-11-04,37,58.0,,0.58,21.459999999999997
2015-11-05,70,58.0,,0.58,40.599999999999994
2015-11-06,39,58.0,,0.58,22.619999999999997
2015-11-07,49,58.0,,0.58,28.419999999999998
2015-11-08,24,58.0,,0.58,13.919999999999998
2015-11-09,57,58.0,,0.58,33.059999999999995
2015-11-10,79,58.0,,0.58,45.82
2015-11-11,39,58.0,,0.58,22.619999999999997
2015-11-12,97,58.0,,0.58,56.26
2015-11-13,46,58.0,,0.58,26.68
2015-11-14,65,58.0,,0.58,37.699999999999996
2015-11-15,33,58.0,,0.58,19.139999999999997
2015-11-16,100,58.0,,0.58,57.99999999999999
2015-11-17,98,58.0,,0.58,56.839999999999996
2015-11-18,63,58.0,,0.58,36.54
2015-11-19,76,58.0,,0.58,44.08
2015-11-20,52,58.0,,0.58,30.159999999999997
2015-11-21,57,58.0,,0.58,33.059999999999995
2015-11-22,8,58.0,,0.58,4.64
2015-11-23,51,58.0,,0.58,29.58
2015-11-24,85,58.0,,0.58,49.3
2015-11-25,56,58.0,,0.58,32.48
2015-11-26,8,58.0,,0.58,4.64
2015-11-27,31,58.0,,0.58,17.98
2015-11-28,40,58.0,,0.58,23.2
2015-11-29,24,58.0,,0.58,13.919999999999998
2015-11-30,72,58.0,,0.58,41.76
2015-12-01,68,55.0,False,0.55,37.400000000000006
2015-12-02,64,55.0,,0.55,35.2
2015-12-03,90,55.0,,0.55,49.50000000000001
2015-12-04,66,55.0,,0.55,36.300000000000004
2015-12-05,59,55.0,,0.55,32.45
2015-12-06,42,55.0,,0.55,23.1
2015-12-07,51,55.0,,0.55,28.05
2015-12-08,50,55.0,,0.55,27.500000000000004
2015-12-09,63,55.0,,0.55,34.650000000000006
2015-12-10,85,55.0,,0.55,46.75000000000001
2015-12-11,46,55.0,,0.55,25.3
2015-12-12,100,55.0,,0.55,55.00000000000001
2015-12-13,25,55.0,,0.55,13.750000000000002
2015-12-14,45,55.0,,0.55,24.750000000000004
2015-12-15,72,55.0,,0.55,39.6
2015-12-16,60,55.0,,0.55,33.0
2015-12-17,27,55.0,,0.55,14.850000000000001
2015-12-18,50,55.0,,0.55,27.500000000000004
2015-12-19,35,55.0,,0.55,19.25
2015-12-20,18,55.0,,0.55,9.9
2015-12-21,58,55.0,,0.55,31.900000000000002
2015-12-22,52,55.0,,0.55,28.6
2015-12-23,30,55.0,,0.55,16.5
2015-12-24,44,55.0,,0.55,24.200000000000003
2015-12-25,20,55.0,,0.55,11.0
2015-12-26,73,55.0,,0.55,40.150000000000006
2015-12-27,17,55.0,,0.55,9.350000000000001
2015-12-28,37,55.0,,0.55,20.35
2015-12-29,59,55.0,,0.55,32.45
2015-12-30,82,55.0,,0.55,45.1
2015-12-31,71,55.0,,0.55,39.050000000000004
2016-01-01,33,52.0,False,0.52,17.16
2016-01-02,15,52.0,,0.52,7.800000000000001
2016-01-03,29,52.0,,0.52,15.08
2016-01-04,68,52.0,,0.52,35.36
2016-01-05,67,52.0,,0.52,34.84
2016-01-06,80,52.0,,0.52,41.6
2016-01-07,60,52.0,,0.52,31.200000000000003
2016-01-08,50,52.0,,0.52,26.0
2016-01-09,28,52.0,,0.52,14.56
2016-01-10,19,52.0,,0.52,9.88
2016-01-11,41,52.0,,0.52,21.32
2016-01-12,100,52.0,,0.52,52.0
2016-01-13,42,52.0,,0.52,21.84
2016-01-14,68,52.0,,0.52,35.36
2016-01-15,79,52.0,,0.52,41.08
2016-01-16,28,52.0,,0.52,14.56
2016-01-17,7,52.0,,0.52,3.64
2016-01-18,68,52.0,,0.52,35.36
2016-01-19,59,52.0,,0.52,30.68
2016-01-20,83,52.0,,0.52,43.160000000000004
2016-01-21,36,52.0,,0.52,18.72
2016-01-22,48,52.0,,0.52,24.96
2016-01-23,42,52.0,,0.52,21.84
2016-01-24,42,52.0,,0.52,21.84
2016-01-25,35,52.0,,0.52,18.2
2016-01-26,83,52.0,,0.52,43.160000000000004
2016-01-27,78,52.0,,0.52,40.56
2016-01-28,30,52.0,,0.52,15.600000000000001
2016-01-29,60,52.0,,0.52,31.200000000000003
2016-01-30,22,52.0,,0.52,11.440000000000001
2016-01-31,42,52.0,,0.52,21.84
2016-02-01,74,63.0,False,0.63,46.62
2016-02-02,89,63.0,,0.63,56.07
2016-02-03,60,63.0,,0.63,37.8
2016-02-04,35,63.0,,0.63,22.05
2016-02-05,82,63.0,,0.63,51.660000000000004
2016-02-06,48,63.0,,0.63,30.240000000000002
2016-02-07,29,63.0,,0.63,18.27
2016-02-08,49,63.0,,0.63,30.87
2016-02-09,34,63.0,,0.63,21.42
2016-02-10,35,63.0,,0.63,22.05
2016-02-11,41,63.0,,0.63,25.830000000000002
2016-02-12,31,63.0,,0.63,19.53
2016-02-13,36,63.0,,0.63,22.68
2016-02-14,60,63.0,,0.63,37.8
2016-02-15,57,63.0,,0.63,35.910000000000004
2016-02-16,88,63.0,,0.63,55.44
2016-02-17,75,63.0,,0.63,47.25
2016-02-18,100,63.0,,0.63,63.0
2016-02-19,46,63.0,,0.63,28.98
2016-02-20,43,63.0,,0.63,27.09
2016-02-21,36,63.0,,0.63,22.68
2016-02-22,59,63.0,,0.63,37.17
2016-02-23,70,63.0,,0.63,44.1
2016-02-24,69,63.0,,0.63,43.47
2016-02-25,35,63.0,,0.63,22.05
2016-02-26,57,63.0,,0.63,35.910000000000004
2016-02-27,67,63.0,,0.63,42.21
2016-02-28,18,63.0,,0.63,11.34
2016-02-29,72,63.0,,0.63,45.36
2016-03-01,79,59.0,False,0.59,46.61
2016-03-02,69,59.0,,0.59,40.71
2016-03-03,41,59.0,,0.59,24.189999999999998
2016-03-04,42,59.0,,0.59,24.779999999999998
2016-03-05,21,59.0,,0.59,12.389999999999999
2016-03-06,56,59.0,,0.59,33.04
2016-03-07,53,59.0,,0.59,31.27
2016-03-08,100,59.0,,0.59,59.0
2016-03-09,53,59.0,,0.59,31.27
2016-03-10,71,59.0,,0.59,41.89
2016-03-11,62,59.0,,0.59,36.58
2016-03-12,29,59.0,,0.59,17.11
2016-03-13,21,59.0,,0.59,12.389999999999999
2016-03-14,47,59.0,,0.59,27.729999999999997
2016-03-15,65,59.0,,0.59,38.35
2016-03-16,18,59.0,,0.59,10.62
2016-03-17,48,59.0,,0.59,28.32
2016-03-18,62,59.0,,0.59,36.58
2016-03-19,43,59.0,,0.59,25.369999999999997
2016-03-20,7,59.0,,0.59,4.13
2016-03-21,71,59.0,,0.59,41.89
2016-03-22,59,59.0,,0.59,34.809999999999995
2016-03-23,73,59.0,,0.59,43.07
2016-03-24,61,59.0,,0.59,35.989999999999995
2016-03-25,45,59.0,,0.59,26.549999999999997
2016-03-26,59,59.0,,0.59,34.809999999999995
2016-03-27,38,59.0,,0.59,22.419999999999998
2016-03-28,49,59.0,,0.59,28.91
2016-03-29,84,59.0,,0.59,49.559999999999995
2016-03-30,66,59.0,,0.59,38.94
2016-03-31,73,59.0,,0.59,43.07
2016-04-01,80,58.0,False,0.58,46.4
2016-04-02,100,58.0,,0.58,57.99999999999999
2016-04-03,43,58.0,,0.58,24.939999999999998
2016-04-04,91,58.0,,0.58,52.779999999999994
2016-04-05,51,58.0,,0.58,29.58
2016-04-06,93,58.0,,0.58,53.94
2016-04-07,77,58.0,,0.58,44.66
2016-04-08,64,58.0,,0.58,37.12
2016-04-09,19,58.0,,0.58,11.02
2016-04-10,43,58.0,,0.58,24.939999999999998
