date,luxury home_unscaled,luxury home_monthly,isPartial,scale,luxury home
2010-06-05,72,50.0,,0.5,36.0
2010-06-06,72,50.0,,0.5,36.0
2010-06-07,32,50.0,,0.5,16.0
2010-06-08,24,50.0,,0.5,12.0
2010-06-09,49,50.0,,0.5,24.5
2010-06-10,58,50.0,,0.5,29.0
2010-06-11,35,50.0,,0.5,17.5
2010-06-12,62,50.0,,0.5,31.0
2010-06-13,50,50.0,,0.5,25.0
2010-06-14,99,50.0,,0.5,49.5
2010-06-15,16,50.0,,0.5,8.0
2010-06-16,100,50.0,,0.5,50.0
2010-06-17,68,50.0,,0.5,34.0
2010-06-18,82,50.0,,0.5,41.0
2010-06-19,51,50.0,,0.5,25.5
2010-06-20,93,50.0,,0.5,46.5
2010-06-21,17,50.0,,0.5,8.5
2010-06-22,48,50.0,,0.5,24.0
2010-06-23,65,50.0,,0.5,32.5
2010-06-24,25,50.0,,0.5,12.5
2010-06-25,26,50.0,,0.5,13.0
2010-06-26,75,50.0,,0.5,37.5
2010-06-27,88,50.0,,0.5,44.0
2010-06-28,40,50.0,,0.5,20.0
2010-06-29,56,50.0,,0.5,28.0
2010-06-30,25,50.0,,0.5,12.5
2010-07-01,60,47.0,False,0.47,28.2
2010-07-02,40,47.0,,0.47,18.799999999999997
2010-07-03,25,47.0,,0.47,11.75
2010-07-04,54,47.0,,0.47,25.38
2010-07-05,0,47.0,,0.47,0.0
2010-07-06,0,47.0,,0.47,0.0
2010-07-07,42,47.0,,0.47,19.74
2010-07-08,17,47.0,,0.47,7.989999999999999
2010-07-09,45,47.0,,0.47,21.15
2010-07-10,70,47.0,,0.47,32.9
2010-07-11,49,47.0,,0.47,23.029999999999998
2010-07-12,67,47.0,,0.47,31.49
2010-07-13,25,47.0,,0.47,11.75
2010-07-14,84,47.0,,0.47,39.48
2010-07-15,17,47.0,,0.47,7.989999999999999
2010-07-16,63,47.0,,0.47,29.61
2010-07-17,71,47.0,,0.47,33.37
2010-07-18,85,47.0,,0.47,39.949999999999996
2010-07-19,59,47.0,,0.47,27.729999999999997
2010-07-20,67,47.0,,0.47,31.49
2010-07-21,34,47.0,,0.47,15.979999999999999
2010-07-22,68,47.0,,0.47,31.959999999999997
2010-07-23,53,47.0,,0.47,24.91
2010-07-24,94,47.0,,0.47,44.18
2010-07-25,72,47.0,,0.47,33.839999999999996
2010-07-26,50,47.0,,0.47,23.5
2010-07-27,100,47.0,,0.47,47.0
2010-07-28,67,47.0,,0.47,31.49
2010-07-29,42,47.0,,0.47,19.74
2010-07-30,36,47.0,,0.47,16.919999999999998
2010-07-31,48,47.0,,0.47,22.56
2010-08-01,39,48.0,False,0.48,18.72
2010-08-02,45,48.0,,0.48,21.599999999999998
2010-08-03,40,48.0,,0.48,19.2
2010-08-04,27,48.0,,0.48,12.959999999999999
2010-08-05,36,48.0,,0.48,17.28
2010-08-06,10,48.0,,0.48,4.8
2010-08-07,19,48.0,,0.48,9.12
2010-08-08,19,48.0,,0.48,9.12
2010-08-09,35,48.0,,0.48,16.8
2010-08-10,13,48.0,,0.48,6.24
2010-08-11,27,48.0,,0.48,12.959999999999999
2010-08-12,45,48.0,,0.48,21.599999999999998
2010-08-13,19,48.0,,0.48,9.12
2010-08-14,25,48.0,,0.48,12.0
2010-08-15,100,48.0,,0.48,48.0
2010-08-16,0,48.0,,0.48,0.0
2010-08-17,22,48.0,,0.48,10.559999999999999
2010-08-18,35,48.0,,0.48,16.8
2010-08-19,18,48.0,,0.48,8.64
2010-08-20,28,48.0,,0.48,13.44
2010-08-21,31,48.0,,0.48,14.879999999999999
2010-08-22,42,48.0,,0.48,20.16
2010-08-23,35,48.0,,0.48,16.8
2010-08-24,13,48.0,,0.48,6.24
2010-08-25,52,48.0,,0.48,24.96
2010-08-26,22,48.0,,0.48,10.559999999999999
2010-08-27,46,48.0,,0.48,22.08
2010-08-28,42,48.0,,0.48,20.16
2010-08-29,36,48.0,,0.48,17.28
2010-08-30,51,48.0,,0.48,24.48
2010-08-31,21,48.0,,0.48,10.08
2010-09-01,70,41.0,False,0.41,28.7
2010-09-02,39,41.0,,0.41,15.989999999999998
2010-09-03,42,41.0,,0.41,17.22
2010-09-04,66,41.0,,0.41,27.06
2010-09-05,46,41.0,,0.41,18.86
2010-09-06,100,41.0,,0.41,41.0
2010-09-07,39,41.0,,0.41,15.989999999999998
2010-09-08,46,41.0,,0.41,18.86
2010-09-09,54,41.0,,0.41,22.139999999999997
2010-09-10,24,41.0,,0.41,9.84
2010-09-11,42,41.0,,0.41,17.22
2010-09-12,72,41.0,,0.41,29.52
2010-09-13,30,41.0,,0.41,12.299999999999999
2010-09-14,15,41.0,,0.41,6.1499999999999995
2010-09-15,46,41.0,,0.41,18.86
2010-09-16,15,41.0,,0.41,6.1499999999999995
2010-09-17,25,41.0,,0.41,10.25
2010-09-18,65,41.0,,0.41,26.65
2010-09-19,86,41.0,,0.41,35.26
2010-09-20,38,41.0,,0.41,15.579999999999998
2010-09-21,30,41.0,,0.41,12.299999999999999
2010-09-22,38,41.0,,0.41,15.579999999999998
2010-09-23,30,41.0,,0.41,12.299999999999999
2010-09-24,32,41.0,,0.41,13.12
2010-09-25,53,41.0,,0.41,21.73
2010-09-26,62,41.0,,0.41,25.419999999999998
2010-09-27,45,41.0,,0.41,18.45
2010-09-28,22,41.0,,0.41,9.02
2010-09-29,81,41.0,,0.41,33.21
2010-09-30,30,41.0,,0.41,12.299999999999999
2010-10-01,38,36.0,False,0.36,13.68
2010-10-02,77,36.0,,0.36,27.72
2010-10-03,75,36.0,,0.36,27.0
2010-10-04,81,36.0,,0.36,29.16
2010-10-05,71,36.0,,0.36,25.56
2010-10-06,74,36.0,,0.36,26.64
2010-10-07,29,36.0,,0.36,10.44
2010-10-08,29,36.0,,0.36,10.44
2010-10-09,77,36.0,,0.36,27.72
2010-10-10,64,36.0,,0.36,23.04
2010-10-11,83,36.0,,0.36,29.88
2010-10-12,75,36.0,,0.36,27.0
2010-10-13,54,36.0,,0.36,19.439999999999998
2010-10-14,27,36.0,,0.36,9.719999999999999
2010-10-15,66,36.0,,0.36,23.759999999999998
2010-10-16,50,36.0,,0.36,18.0
2010-10-17,50,36.0,,0.36,18.0
2010-10-18,35,36.0,,0.36,12.6
2010-10-19,35,36.0,,0.36,12.6
2010-10-20,26,36.0,,0.36,9.36
2010-10-21,36,36.0,,0.36,12.959999999999999
2010-10-22,37,36.0,,0.36,13.32
2010-10-23,37,36.0,,0.36,13.32
2010-10-24,73,36.0,,0.36,26.279999999999998
2010-10-25,43,36.0,,0.36,15.479999999999999
2010-10-26,42,36.0,,0.36,15.12
2010-10-27,26,36.0,,0.36,9.36
2010-10-28,44,36.0,,0.36,15.84
2010-10-29,57,36.0,,0.36,20.52
2010-10-30,100,36.0,,0.36,36.0
2010-10-31,77,36.0,,0.36,27.72
2010-11-01,50,42.0,False,0.42,21.0
2010-11-02,40,42.0,,0.42,16.8
2010-11-03,38,42.0,,0.42,15.959999999999999
2010-11-04,56,42.0,,0.42,23.52
2010-11-05,69,42.0,,0.42,28.98
2010-11-06,57,42.0,,0.42,23.939999999999998
2010-11-07,56,42.0,,0.42,23.52
2010-11-08,98,42.0,,0.42,41.16
2010-11-09,79,42.0,,0.42,33.18
2010-11-10,49,42.0,,0.42,20.58
2010-11-11,50,42.0,,0.42,21.0
2010-11-12,35,42.0,,0.42,14.7
2010-11-13,45,42.0,,0.42,18.9
2010-11-14,57,42.0,,0.42,23.939999999999998
2010-11-15,40,42.0,,0.42,16.8
2010-11-16,55,42.0,,0.42,23.099999999999998
2010-11-17,56,42.0,,0.42,23.52
2010-11-18,49,42.0,,0.42,20.58
2010-11-19,51,42.0,,0.42,21.419999999999998
2010-11-20,33,42.0,,0.42,13.86
2010-11-21,22,42.0,,0.42,9.24
2010-11-22,32,42.0,,0.42,13.44
2010-11-23,32,42.0,,0.42,13.44
2010-11-24,80,42.0,,0.42,33.6
2010-11-25,45,42.0,,0.42,18.9
2010-11-26,74,42.0,,0.42,31.08
2010-11-27,57,42.0,,0.42,23.939999999999998
2010-11-28,100,42.0,,0.42,42.0
2010-11-29,54,42.0,,0.42,22.68
2010-11-30,68,42.0,,0.42,28.56
2010-12-01,35,37.0,False,0.37,12.95
2010-12-02,28,37.0,,0.37,10.36
2010-12-03,29,37.0,,0.37,10.73
2010-12-04,47,37.0,,0.37,17.39
2010-12-05,38,37.0,,0.37,14.06
2010-12-06,70,37.0,,0.37,25.9
2010-12-07,35,37.0,,0.37,12.95
2010-12-08,28,37.0,,0.37,10.36
2010-12-09,29,37.0,,0.37,10.73
2010-12-10,37,37.0,,0.37,13.69
2010-12-11,19,37.0,,0.37,7.03
2010-12-12,77,37.0,,0.37,28.49
2010-12-13,28,37.0,,0.37,10.36
2010-12-14,21,37.0,,0.37,7.77
2010-12-15,36,37.0,,0.37,13.32
2010-12-16,15,37.0,,0.37,5.55
2010-12-17,39,37.0,,0.37,14.43
2010-12-18,40,37.0,,0.37,14.8
2010-12-19,72,37.0,,0.37,26.64
2010-12-20,46,37.0,,0.37,17.02
2010-12-21,15,37.0,,0.37,5.55
2010-12-22,56,37.0,,0.37,20.72
2010-12-23,70,37.0,,0.37,25.9
2010-12-24,21,37.0,,0.37,7.77
2010-12-25,52,37.0,,0.37,19.24
2010-12-26,55,37.0,,0.37,20.35
2010-12-27,51,37.0,,0.37,18.87
2010-12-28,48,37.0,,0.37,17.759999999999998
2010-12-29,56,37.0,,0.37,20.72
2010-12-30,100,37.0,,0.37,37.0
2010-12-31,67,37.0,,0.37,24.79
2011-01-01,52,58.0,False,0.58,30.159999999999997
2011-01-02,71,58.0,,0.58,41.18
2011-01-03,87,58.0,,0.58,50.459999999999994
2011-01-04,74,58.0,,0.58,42.919999999999995
2011-01-05,42,58.0,,0.58,24.36
2011-01-06,59,58.0,,0.58,34.22
2011-01-07,27,58.0,,0.58,15.659999999999998
2011-01-08,40,58.0,,0.58,23.2
2011-01-09,100,58.0,,0.58,57.99999999999999
2011-01-10,57,58.0,,0.58,33.059999999999995
2011-01-11,26,58.0,,0.58,15.079999999999998
2011-01-12,46,58.0,,0.58,26.68
2011-01-13,26,58.0,,0.58,15.079999999999998
2011-01-14,53,58.0,,0.58,30.74
2011-01-15,54,58.0,,0.58,31.319999999999997
2011-01-16,61,58.0,,0.58,35.379999999999995
2011-01-17,76,58.0,,0.58,44.08
2011-01-18,30,58.0,,0.58,17.4
2011-01-19,66,58.0,,0.58,38.279999999999994
2011-01-20,41,58.0,,0.58,23.779999999999998
2011-01-21,47,58.0,,0.58,27.259999999999998
2011-01-22,72,58.0,,0.58,41.76
2011-01-23,20,58.0,,0.58,11.6
2011-01-24,46,58.0,,0.58,26.68
2011-01-25,50,58.0,,0.58,28.999999999999996
2011-01-26,50,58.0,,0.58,28.999999999999996
2011-01-27,26,58.0,,0.58,15.079999999999998
2011-01-28,53,58.0,,0.58,30.74
2011-01-29,52,58.0,,0.58,30.159999999999997
2011-01-30,57,58.0,,0.58,33.059999999999995
2011-01-31,39,58.0,,0.58,22.619999999999997
2011-02-01,41,48.0,False,0.48,19.68
2011-02-02,24,48.0,,0.48,11.52
2011-02-03,68,48.0,,0.48,32.64
2011-02-04,38,48.0,,0.48,18.24
2011-02-05,87,48.0,,0.48,41.76
2011-02-06,64,48.0,,0.48,30.72
2011-02-07,56,48.0,,0.48,26.88
2011-02-08,25,48.0,,0.48,12.0
2011-02-09,44,48.0,,0.48,21.119999999999997
2011-02-10,57,48.0,,0.48,27.36
2011-02-11,67,48.0,,0.48,32.16
2011-02-12,50,48.0,,0.48,24.0
2011-02-13,67,48.0,,0.48,32.16
2011-02-14,19,48.0,,0.48,9.12
2011-02-15,38,48.0,,0.48,18.24
2011-02-16,63,48.0,,0.48,30.24
2011-02-17,51,48.0,,0.48,24.48
2011-02-18,40,48.0,,0.48,19.2
2011-02-19,33,48.0,,0.48,15.84
2011-02-20,100,48.0,,0.48,48.0
2011-02-21,93,48.0,,0.48,44.64
2011-02-22,81,48.0,,0.48,38.879999999999995
2011-02-23,63,48.0,,0.48,30.24
2011-02-24,63,48.0,,0.48,30.24
2011-02-25,59,48.0,,0.48,28.32
2011-02-26,90,48.0,,0.48,43.199999999999996
2011-02-27,74,48.0,,0.48,35.519999999999996
2011-02-28,49,48.0,,0.48,23.52
2011-03-01,51,48.0,False,0.48,24.48
2011-03-02,90,48.0,,0.48,43.199999999999996
2011-03-03,46,48.0,,0.48,22.08
2011-03-04,27,48.0,,0.48,12.959999999999999
2011-03-05,58,48.0,,0.48,27.84
2011-03-06,41,48.0,,0.48,19.68
2011-03-07,51,48.0,,0.48,24.48
2011-03-08,64,48.0,,0.48,30.72
2011-03-09,32,48.0,,0.48,15.36
2011-03-10,57,48.0,,0.48,27.36
2011-03-11,26,48.0,,0.48,12.48
2011-03-12,44,48.0,,0.48,21.119999999999997
2011-03-13,92,48.0,,0.48,44.16
2011-03-14,58,48.0,,0.48,27.84
2011-03-15,34,48.0,,0.48,16.32
2011-03-16,52,48.0,,0.48,24.96
2011-03-17,53,48.0,,0.48,25.439999999999998
2011-03-18,56,48.0,,0.48,26.88
2011-03-19,59,48.0,,0.48,28.32
2011-03-20,100,48.0,,0.48,48.0
2011-03-21,39,48.0,,0.48,18.72
2011-03-22,38,48.0,,0.48,18.24
2011-03-23,38,48.0,,0.48,18.24
2011-03-24,45,48.0,,0.48,21.599999999999998
2011-03-25,34,48.0,,0.48,16.32
2011-03-26,91,48.0,,0.48,43.68
2011-03-27,50,48.0,,0.48,24.0
2011-03-28,57,48.0,,0.48,27.36
2011-03-29,63,48.0,,0.48,30.24
2011-03-30,70,48.0,,0.48,33.6
2011-03-31,71,48.0,,0.48,34.08
2011-04-01,87,42.0,False,0.42,36.54
2011-04-02,50,42.0,,0.42,21.0
2011-04-03,80,42.0,,0.42,33.6
2011-04-04,52,42.0,,0.42,21.84
2011-04-05,66,42.0,,0.42,27.72
2011-04-06,60,42.0,,0.42,25.2
2011-04-07,75,42.0,,0.42,31.5
2011-04-08,47,42.0,,0.42,19.74
2011-04-09,100,42.0,,0.42,42.0
2011-04-10,61,42.0,,0.42,25.619999999999997
2011-04-11,37,42.0,,0.42,15.54
2011-04-12,96,42.0,,0.42,40.32
2011-04-13,74,42.0,,0.42,31.08
2011-04-14,76,42.0,,0.42,31.919999999999998
2011-04-15,31,42.0,,0.42,13.02
2011-04-16,59,42.0,,0.42,24.779999999999998
2011-04-17,90,42.0,,0.42,37.8
2011-04-18,68,42.0,,0.42,28.56
2011-04-19,37,42.0,,0.42,15.54
2011-04-20,67,42.0,,0.42,28.14
2011-04-21,92,42.0,,0.42,38.64
2011-04-22,49,42.0,,0.42,20.58
2011-04-23,80,42.0,,0.42,33.6
2011-04-24,53,42.0,,0.42,22.259999999999998
2011-04-25,68,42.0,,0.42,28.56
2011-04-26,66,42.0,,0.42,27.72
2011-04-27,22,42.0,,0.42,9.24
2011-04-28,74,42.0,,0.42,31.08
2011-04-29,63,42.0,,0.42,26.459999999999997
2011-04-30,40,42.0,,0.42,16.8
2011-05-01,43,50.0,False,0.5,21.5
2011-05-02,44,50.0,,0.5,22.0
2011-05-03,51,50.0,,0.5,25.5
2011-05-04,39,50.0,,0.5,19.5
2011-05-05,73,50.0,,0.5,36.5
2011-05-06,42,50.0,,0.5,21.0
2011-05-07,80,50.0,,0.5,40.0
2011-05-08,91,50.0,,0.5,45.5
2011-05-09,26,50.0,,0.5,13.0
2011-05-10,65,50.0,,0.5,32.5
2011-05-11,46,50.0,,0.5,23.0
2011-05-12,100,50.0,,0.5,50.0
2011-05-13,70,50.0,,0.5,35.0
2011-05-14,35,50.0,,0.5,17.5
2011-05-15,69,50.0,,0.5,34.5
2011-05-16,65,50.0,,0.5,32.5
2011-05-17,51,50.0,,0.5,25.5
2011-05-18,26,50.0,,0.5,13.0
2011-05-19,33,50.0,,0.5,16.5
2011-05-20,48,50.0,,0.5,24.0
2011-05-21,61,50.0,,0.5,30.5
2011-05-22,80,50.0,,0.5,40.0
2011-05-23,91,50.0,,0.5,45.5
2011-05-24,39,50.0,,0.5,19.5
2011-05-25,13,50.0,,0.5,6.5
2011-05-26,93,50.0,,0.5,46.5
2011-05-27,36,50.0,,0.5,18.0
2011-05-28,55,50.0,,0.5,27.5
2011-05-29,58,50.0,,0.5,29.0
2011-05-30,43,50.0,,0.5,21.5
2011-05-31,60,50.0,,0.5,30.0
2011-06-01,62,57.0,False,0.57,35.339999999999996
2011-06-02,42,57.0,,0.57,23.939999999999998
2011-06-03,55,57.0,,0.57,31.349999999999998
2011-06-04,28,57.0,,0.57,15.959999999999999
2011-06-05,28,57.0,,0.57,15.959999999999999
2011-06-06,21,57.0,,0.57,11.969999999999999
2011-06-07,52,57.0,,0.57,29.639999999999997
2011-06-08,43,57.0,,0.57,24.509999999999998
2011-06-09,53,57.0,,0.57,30.209999999999997
2011-06-10,45,57.0,,0.57,25.65
2011-06-11,14,57.0,,0.57,7.9799999999999995
2011-06-12,0,57.0,,0.57,0.0
2011-06-13,43,57.0,,0.57,24.509999999999998
2011-06-14,21,57.0,,0.57,11.969999999999999
2011-06-15,96,57.0,,0.57,54.72
2011-06-16,53,57.0,,0.57,30.209999999999997
2011-06-17,22,57.0,,0.57,12.54
2011-06-18,99,57.0,,0.57,56.42999999999999
2011-06-19,44,57.0,,0.57,25.08
2011-06-20,52,57.0,,0.57,29.639999999999997
2011-06-21,62,57.0,,0.57,35.339999999999996
2011-06-22,63,57.0,,0.57,35.91
2011-06-23,21,57.0,,0.57,11.969999999999999
2011-06-24,44,57.0,,0.57,25.08
2011-06-25,71,57.0,,0.57,40.47
2011-06-26,100,57.0,,0.57,56.99999999999999
2011-06-27,63,57.0,,0.57,35.91
2011-06-28,21,57.0,,0.57,11.969999999999999
2011-06-29,42,57.0,,0.57,23.939999999999998
2011-06-30,43,57.0,,0.57,24.509999999999998
2011-07-01,36,51.0,False,0.51,18.36
2011-07-02,54,51.0,,0.51,27.54
2011-07-03,74,51.0,,0.51,37.74
2011-07-04,87,51.0,,0.51,44.37
2011-07-05,76,51.0,,0.51,38.76
2011-07-06,51,51.0,,0.51,26.01
2011-07-07,84,51.0,,0.51,42.84
2011-07-08,40,51.0,,0.51,20.4
2011-07-09,76,51.0,,0.51,38.76
2011-07-10,77,51.0,,0.51,39.27
2011-07-11,45,51.0,,0.51,22.95
2011-07-12,82,51.0,,0.51,41.82
2011-07-13,39,51.0,,0.51,19.89
2011-07-14,52,51.0,,0.51,26.52
2011-07-15,34,51.0,,0.51,17.34
2011-07-16,34,51.0,,0.51,17.34
2011-07-17,51,51.0,,0.51,26.01
2011-07-18,51,51.0,,0.51,26.01
2011-07-19,19,51.0,,0.51,9.69
2011-07-20,32,51.0,,0.51,16.32
2011-07-21,38,51.0,,0.51,19.38
2011-07-22,40,51.0,,0.51,20.4
2011-07-23,80,51.0,,0.51,40.8
2011-07-24,49,51.0,,0.51,24.990000000000002
2011-07-25,56,51.0,,0.51,28.560000000000002
2011-07-26,100,51.0,,0.51,51.0
2011-07-27,44,51.0,,0.51,22.44
2011-07-28,70,51.0,,0.51,35.7
2011-07-29,79,51.0,,0.51,40.29
2011-07-30,74,51.0,,0.51,37.74
2011-07-31,17,51.0,,0.51,8.67
2011-08-01,47,45.0,False,0.45,21.150000000000002
2011-08-02,67,45.0,,0.45,30.150000000000002
2011-08-03,100,45.0,,0.45,45.0
2011-08-04,68,45.0,,0.45,30.6
2011-08-05,42,45.0,,0.45,18.900000000000002
2011-08-06,61,45.0,,0.45,27.45
2011-08-07,70,45.0,,0.45,31.5
2011-08-08,60,45.0,,0.45,27.0
2011-08-09,39,45.0,,0.45,17.55
2011-08-10,68,45.0,,0.45,30.6
2011-08-11,41,45.0,,0.45,18.45
2011-08-12,36,45.0,,0.45,16.2
2011-08-13,62,45.0,,0.45,27.900000000000002
2011-08-14,52,45.0,,0.45,23.400000000000002
2011-08-15,27,45.0,,0.45,12.15
2011-08-16,67,45.0,,0.45,30.150000000000002
2011-08-17,27,45.0,,0.45,12.15
2011-08-18,34,45.0,,0.45,15.3
2011-08-19,63,45.0,,0.45,28.35
2011-08-20,52,45.0,,0.45,23.400000000000002
2011-08-21,69,45.0,,0.45,31.05
2011-08-22,81,45.0,,0.45,36.45
2011-08-23,77,45.0,,0.45,34.65
2011-08-24,73,45.0,,0.45,32.85
2011-08-25,46,45.0,,0.45,20.7
2011-08-26,34,45.0,,0.45,15.3
2011-08-27,74,45.0,,0.45,33.300000000000004
2011-08-28,49,45.0,,0.45,22.05
2011-08-29,79,45.0,,0.45,35.550000000000004
2011-08-30,65,45.0,,0.45,29.25
2011-08-31,53,45.0,,0.45,23.85
2011-09-01,22,40.0,False,0.4,8.8
2011-09-02,29,40.0,,0.4,11.600000000000001
2011-09-03,42,40.0,,0.4,16.8
2011-09-04,87,40.0,,0.4,34.800000000000004
2011-09-05,97,40.0,,0.4,38.800000000000004
2011-09-06,38,40.0,,0.4,15.200000000000001
2011-09-07,48,40.0,,0.4,19.200000000000003
2011-09-08,55,40.0,,0.4,22.0
2011-09-09,51,40.0,,0.4,20.400000000000002
2011-09-10,55,40.0,,0.4,22.0
2011-09-11,48,40.0,,0.4,19.200000000000003
2011-09-12,38,40.0,,0.4,15.200000000000001
2011-09-13,63,40.0,,0.4,25.200000000000003
2011-09-14,59,40.0,,0.4,23.6
2011-09-15,33,40.0,,0.4,13.200000000000001
2011-09-16,23,40.0,,0.4,9.200000000000001
2011-09-17,55,40.0,,0.4,22.0
2011-09-18,100,40.0,,0.4,40.0
2011-09-19,64,40.0,,0.4,25.6
2011-09-20,53,40.0,,0.4,21.200000000000003
2011-09-21,32,40.0,,0.4,12.8
2011-09-22,37,40.0,,0.4,14.8
2011-09-23,39,40.0,,0.4,15.600000000000001
2011-09-24,47,40.0,,0.4,18.8
2011-09-25,67,40.0,,0.4,26.8
2011-09-26,42,40.0,,0.4,16.8
2011-09-27,63,40.0,,0.4,25.200000000000003
2011-09-28,32,40.0,,0.4,12.8
2011-09-29,42,40.0,,0.4,16.8
2011-09-30,45,40.0,,0.4,18.0
2011-10-01,55,37.0,False,0.37,20.35
2011-10-02,55,37.0,,0.37,20.35
2011-10-03,50,37.0,,0.37,18.5
2011-10-04,35,37.0,,0.37,12.95
2011-10-05,49,37.0,,0.37,18.13
2011-10-06,57,37.0,,0.37,21.09
2011-10-07,68,37.0,,0.37,25.16
2011-10-08,74,37.0,,0.37,27.38
2011-10-09,100,37.0,,0.37,37.0
2011-10-10,78,37.0,,0.37,28.86
2011-10-11,66,37.0,,0.37,24.419999999999998
2011-10-12,33,37.0,,0.37,12.209999999999999
2011-10-13,56,37.0,,0.37,20.72
2011-10-14,52,37.0,,0.37,19.24
2011-10-15,90,37.0,,0.37,33.3
2011-10-16,54,37.0,,0.37,19.98
2011-10-17,42,37.0,,0.37,15.54
2011-10-18,55,37.0,,0.37,20.35
2011-10-19,62,37.0,,0.37,22.94
2011-10-20,14,37.0,,0.37,5.18
2011-10-21,60,37.0,,0.37,22.2
2011-10-22,73,37.0,,0.37,27.009999999999998
2011-10-23,72,37.0,,0.37,26.64
2011-10-24,76,37.0,,0.37,28.12
2011-10-25,68,37.0,,0.37,25.16
2011-10-26,96,37.0,,0.37,35.519999999999996
2011-10-27,55,37.0,,0.37,20.35
2011-10-28,73,37.0,,0.37,27.009999999999998
2011-10-29,44,37.0,,0.37,16.28
2011-10-30,63,37.0,,0.37,23.31
2011-10-31,50,37.0,,0.37,18.5
2011-11-01,76,39.0,False,0.39,29.64
2011-11-02,56,39.0,,0.39,21.84
2011-11-03,48,39.0,,0.39,18.72
2011-11-04,58,39.0,,0.39,22.62
2011-11-05,51,39.0,,0.39,19.89
2011-11-06,69,39.0,,0.39,26.91
2011-11-07,79,39.0,,0.39,30.810000000000002
2011-11-08,70,39.0,,0.39,27.3
2011-11-09,47,39.0,,0.39,18.330000000000002
2011-11-10,79,39.0,,0.39,30.810000000000002
2011-11-11,50,39.0,,0.39,19.5
2011-11-12,60,39.0,,0.39,23.400000000000002
2011-11-13,60,39.0,,0.39,23.400000000000002
2011-11-14,63,39.0,,0.39,24.57
2011-11-15,46,39.0,,0.39,17.94
2011-11-16,47,39.0,,0.39,18.330000000000002
2011-11-17,40,39.0,,0.39,15.600000000000001
2011-11-18,58,39.0,,0.39,22.62
2011-11-19,100,39.0,,0.39,39.0
2011-11-20,60,39.0,,0.39,23.400000000000002
2011-11-21,31,39.0,,0.39,12.09
2011-11-22,47,39.0,,0.39,18.330000000000002
2011-11-23,34,39.0,,0.39,13.26
2011-11-24,42,39.0,,0.39,16.38
2011-11-25,88,39.0,,0.39,34.32
2011-11-26,80,39.0,,0.39,31.200000000000003
2011-11-27,67,39.0,,0.39,26.130000000000003
2011-11-28,38,39.0,,0.39,14.82
2011-11-29,45,39.0,,0.39,17.55
2011-11-30,68,39.0,,0.39,26.52
2011-12-01,71,38.0,False,0.38,26.98
2011-12-02,37,38.0,,0.38,14.06
2011-12-03,44,38.0,,0.38,16.72
2011-12-04,70,38.0,,0.38,26.6
2011-12-05,35,38.0,,0.38,13.3
2011-12-06,76,38.0,,0.38,28.88
2011-12-07,28,38.0,,0.38,10.64
2011-12-08,100,38.0,,0.38,38.0
2011-12-09,37,38.0,,0.38,14.06
2011-12-10,44,38.0,,0.38,16.72
2011-12-11,35,38.0,,0.38,13.3
2011-12-12,56,38.0,,0.38,21.28
2011-12-13,63,38.0,,0.38,23.94
2011-12-14,43,38.0,,0.38,16.34
2011-12-15,22,38.0,,0.38,8.36
2011-12-16,30,38.0,,0.38,11.4
2011-12-17,63,38.0,,0.38,23.94
2011-12-18,55,38.0,,0.38,20.9
2011-12-19,73,38.0,,0.38,27.740000000000002
2011-12-20,73,38.0,,0.38,27.740000000000002
2011-12-21,76,38.0,,0.38,28.88
2011-12-22,47,38.0,,0.38,17.86
2011-12-23,34,38.0,,0.38,12.92
2011-12-24,20,38.0,,0.38,7.6
2011-12-25,66,38.0,,0.38,25.080000000000002
2011-12-26,73,38.0,,0.38,27.740000000000002
2011-12-27,62,38.0,,0.38,23.56
2011-12-28,45,38.0,,0.38,17.1
2011-12-29,46,38.0,,0.38,17.48
2011-12-30,39,38.0,,0.38,14.82
2011-12-31,71,38.0,,0.38,26.98
2012-01-01,43,52.0,False,0.52,22.36
2012-01-02,40,52.0,,0.52,20.8
2012-01-03,46,52.0,,0.52,23.92
2012-01-04,36,52.0,,0.52,18.72
2012-01-05,51,52.0,,0.52,26.52
2012-01-06,47,52.0,,0.52,24.44
2012-01-07,75,52.0,,0.52,39.0
2012-01-08,49,52.0,,0.52,25.48
2012-01-09,50,52.0,,0.52,26.0
2012-01-10,40,52.0,,0.52,20.8
2012-01-11,60,52.0,,0.52,31.200000000000003
2012-01-12,50,52.0,,0.52,26.0
2012-01-13,51,52.0,,0.52,26.52
2012-01-14,43,52.0,,0.52,22.36
2012-01-15,55,52.0,,0.52,28.6
2012-01-16,72,52.0,,0.52,37.44
2012-01-17,49,52.0,,0.52,25.48
2012-01-18,63,52.0,,0.52,32.76
2012-01-19,49,52.0,,0.52,25.48
2012-01-20,85,52.0,,0.52,44.2
2012-01-21,35,52.0,,0.52,18.2
2012-01-22,100,52.0,,0.52,52.0
2012-01-23,67,52.0,,0.52,34.84
2012-01-24,53,52.0,,0.52,27.560000000000002
2012-01-25,73,52.0,,0.52,37.96
2012-01-26,49,52.0,,0.52,25.48
2012-01-27,35,52.0,,0.52,18.2
2012-01-28,48,52.0,,0.52,24.96
2012-01-29,54,52.0,,0.52,28.080000000000002
2012-01-30,59,52.0,,0.52,30.68
2012-01-31,48,52.0,,0.52,24.96
2012-02-01,40,46.0,False,0.46,18.400000000000002
