date,GOLD PRICES_unscaled,GOLD PRICES_monthly,isPartial,scale,GOLD PRICES
2010-06-01,78,29.0,False,0.29,22.619999999999997
2010-06-02,49,29.0,,0.29,14.209999999999999
2010-06-03,51,29.0,,0.29,14.79
2010-06-04,69,29.0,,0.29,20.009999999999998
2010-06-05,51,29.0,,0.29,14.79
2010-06-06,33,29.0,,0.29,9.569999999999999
2010-06-07,81,29.0,,0.29,23.49
2010-06-08,74,29.0,,0.29,21.459999999999997
2010-06-09,59,29.0,,0.29,17.11
2010-06-10,61,29.0,,0.29,17.689999999999998
2010-06-11,69,29.0,,0.29,20.009999999999998
2010-06-12,24,29.0,,0.29,6.959999999999999
2010-06-13,34,29.0,,0.29,9.86
2010-06-14,51,29.0,,0.29,14.79
2010-06-15,60,29.0,,0.29,17.4
2010-06-16,48,29.0,,0.29,13.919999999999998
2010-06-17,66,29.0,,0.29,19.139999999999997
2010-06-18,84,29.0,,0.29,24.36
2010-06-19,60,29.0,,0.29,17.4
2010-06-20,47,29.0,,0.29,13.629999999999999
2010-06-21,39,29.0,,0.29,11.309999999999999
2010-06-22,71,29.0,,0.29,20.59
2010-06-23,76,29.0,,0.29,22.04
2010-06-24,67,29.0,,0.29,19.43
2010-06-25,55,29.0,,0.29,15.95
2010-06-26,53,29.0,,0.29,15.37
2010-06-27,24,29.0,,0.29,6.959999999999999
2010-06-28,63,29.0,,0.29,18.27
2010-06-29,100,29.0,,0.29,28.999999999999996
2010-06-30,79,29.0,,0.29,22.91
2010-07-01,100,29.0,False,0.29,28.999999999999996
2010-07-02,93,29.0,,0.29,26.97
2010-07-03,43,29.0,,0.29,12.469999999999999
2010-07-04,46,29.0,,0.29,13.34
2010-07-05,65,29.0,,0.29,18.849999999999998
2010-07-06,86,29.0,,0.29,24.939999999999998
2010-07-07,87,29.0,,0.29,25.229999999999997
2010-07-08,73,29.0,,0.29,21.169999999999998
2010-07-09,62,29.0,,0.29,17.98
2010-07-10,56,29.0,,0.29,16.24
2010-07-11,41,29.0,,0.29,11.889999999999999
2010-07-12,69,29.0,,0.29,20.009999999999998
2010-07-13,86,29.0,,0.29,24.939999999999998
2010-07-14,49,29.0,,0.29,14.209999999999999
2010-07-15,45,29.0,,0.29,13.049999999999999
2010-07-16,74,29.0,,0.29,21.459999999999997
2010-07-17,40,29.0,,0.29,11.6
2010-07-18,36,29.0,,0.29,10.44
2010-07-19,78,29.0,,0.29,22.619999999999997
2010-07-20,74,29.0,,0.29,21.459999999999997
2010-07-21,53,29.0,,0.29,15.37
2010-07-22,73,29.0,,0.29,21.169999999999998
2010-07-23,63,29.0,,0.29,18.27
2010-07-24,30,29.0,,0.29,8.7
2010-07-25,27,29.0,,0.29,7.829999999999999
2010-07-26,75,29.0,,0.29,21.75
2010-07-27,52,29.0,,0.29,15.079999999999998
2010-07-28,96,29.0,,0.29,27.839999999999996
2010-07-29,60,29.0,,0.29,17.4
2010-07-30,70,29.0,,0.29,20.299999999999997
2010-07-31,53,29.0,,0.29,15.37
2010-08-01,74,25.0,False,0.25,18.5
2010-08-02,62,25.0,,0.25,15.5
2010-08-03,47,25.0,,0.25,11.75
2010-08-04,72,25.0,,0.25,18.0
2010-08-05,74,25.0,,0.25,18.5
2010-08-06,100,25.0,,0.25,25.0
2010-08-07,29,25.0,,0.25,7.25
2010-08-08,34,25.0,,0.25,8.5
2010-08-09,78,25.0,,0.25,19.5
2010-08-10,86,25.0,,0.25,21.5
2010-08-11,44,25.0,,0.25,11.0
2010-08-12,94,25.0,,0.25,23.5
2010-08-13,73,25.0,,0.25,18.25
2010-08-14,33,25.0,,0.25,8.25
2010-08-15,44,25.0,,0.25,11.0
2010-08-16,72,25.0,,0.25,18.0
2010-08-17,51,25.0,,0.25,12.75
2010-08-18,55,25.0,,0.25,13.75
2010-08-19,56,25.0,,0.25,14.0
2010-08-20,58,25.0,,0.25,14.5
2010-08-21,23,25.0,,0.25,5.75
2010-08-22,42,25.0,,0.25,10.5
2010-08-23,90,25.0,,0.25,22.5
2010-08-24,66,25.0,,0.25,16.5
2010-08-25,71,25.0,,0.25,17.75
2010-08-26,93,25.0,,0.25,23.25
2010-08-27,78,25.0,,0.25,19.5
2010-08-28,56,25.0,,0.25,14.0
2010-08-29,60,25.0,,0.25,15.0
2010-08-30,93,25.0,,0.25,23.25
2010-08-31,81,25.0,,0.25,20.25
2010-09-01,47,32.0,False,0.32,15.040000000000001
2010-09-02,68,32.0,,0.32,21.76
2010-09-03,33,32.0,,0.32,10.56
2010-09-04,40,32.0,,0.32,12.8
2010-09-05,34,32.0,,0.32,10.88
2010-09-06,43,32.0,,0.32,13.76
2010-09-07,59,32.0,,0.32,18.88
2010-09-08,66,32.0,,0.32,21.12
2010-09-09,48,32.0,,0.32,15.36
2010-09-10,40,32.0,,0.32,12.8
2010-09-11,38,32.0,,0.32,12.16
2010-09-12,31,32.0,,0.32,9.92
2010-09-13,55,32.0,,0.32,17.6
2010-09-14,95,32.0,,0.32,30.400000000000002
2010-09-15,76,32.0,,0.32,24.32
2010-09-16,87,32.0,,0.32,27.84
2010-09-17,76,32.0,,0.32,24.32
2010-09-18,47,32.0,,0.32,15.040000000000001
2010-09-19,67,32.0,,0.32,21.44
2010-09-20,66,32.0,,0.32,21.12
2010-09-21,53,32.0,,0.32,16.96
2010-09-22,80,32.0,,0.32,25.6
2010-09-23,97,32.0,,0.32,31.04
2010-09-24,75,32.0,,0.32,24.0
2010-09-25,60,32.0,,0.32,19.2
2010-09-26,35,32.0,,0.32,11.200000000000001
2010-09-27,89,32.0,,0.32,28.48
2010-09-28,83,32.0,,0.32,26.560000000000002
2010-09-29,87,32.0,,0.32,27.84
2010-09-30,100,32.0,,0.32,32.0
2010-10-01,81,36.0,False,0.36,29.16
2010-10-02,37,36.0,,0.36,13.32
2010-10-03,43,36.0,,0.36,15.479999999999999
2010-10-04,70,36.0,,0.36,25.2
2010-10-05,69,36.0,,0.36,24.84
2010-10-06,95,36.0,,0.36,34.199999999999996
2010-10-07,94,36.0,,0.36,33.839999999999996
2010-10-08,87,36.0,,0.36,31.32
2010-10-09,44,36.0,,0.36,15.84
2010-10-10,60,36.0,,0.36,21.599999999999998
2010-10-11,55,36.0,,0.36,19.8
2010-10-12,73,36.0,,0.36,26.279999999999998
2010-10-13,73,36.0,,0.36,26.279999999999998
2010-10-14,77,36.0,,0.36,27.72
2010-10-15,68,36.0,,0.36,24.48
2010-10-16,37,36.0,,0.36,13.32
2010-10-17,79,36.0,,0.36,28.439999999999998
2010-10-18,84,36.0,,0.36,30.24
2010-10-19,94,36.0,,0.36,33.839999999999996
2010-10-20,78,36.0,,0.36,28.08
2010-10-21,100,36.0,,0.36,36.0
2010-10-22,74,36.0,,0.36,26.64
2010-10-23,70,36.0,,0.36,25.2
2010-10-24,45,36.0,,0.36,16.2
2010-10-25,51,36.0,,0.36,18.36
2010-10-26,71,36.0,,0.36,25.56
2010-10-27,82,36.0,,0.36,29.52
2010-10-28,61,36.0,,0.36,21.96
2010-10-29,72,36.0,,0.36,25.919999999999998
2010-10-30,70,36.0,,0.36,25.2
2010-10-31,41,36.0,,0.36,14.76
2010-11-01,26,43.0,False,0.43,11.18
2010-11-02,31,43.0,,0.43,13.33
2010-11-03,69,43.0,,0.43,29.669999999999998
2010-11-04,59,43.0,,0.43,25.37
2010-11-05,100,43.0,,0.43,43.0
2010-11-06,49,43.0,,0.43,21.07
2010-11-07,22,43.0,,0.43,9.459999999999999
2010-11-08,59,43.0,,0.43,25.37
2010-11-09,87,43.0,,0.43,37.41
2010-11-10,79,43.0,,0.43,33.97
2010-11-11,83,43.0,,0.43,35.69
2010-11-12,67,43.0,,0.43,28.81
2010-11-13,79,43.0,,0.43,33.97
2010-11-14,30,43.0,,0.43,12.9
2010-11-15,44,43.0,,0.43,18.919999999999998
2010-11-16,67,43.0,,0.43,28.81
2010-11-17,37,43.0,,0.43,15.91
2010-11-18,57,43.0,,0.43,24.509999999999998
2010-11-19,40,43.0,,0.43,17.2
2010-11-20,34,43.0,,0.43,14.62
2010-11-21,13,43.0,,0.43,5.59
2010-11-22,28,43.0,,0.43,12.04
2010-11-23,44,43.0,,0.43,18.919999999999998
2010-11-24,54,43.0,,0.43,23.22
2010-11-25,35,43.0,,0.43,15.049999999999999
2010-11-26,82,43.0,,0.43,35.26
2010-11-27,53,43.0,,0.43,22.79
2010-11-28,30,43.0,,0.43,12.9
2010-11-29,54,43.0,,0.43,23.22
2010-11-30,47,43.0,,0.43,20.21
2010-12-01,57,41.0,False,0.41,23.369999999999997
2010-12-02,68,41.0,,0.41,27.88
2010-12-03,64,41.0,,0.41,26.24
2010-12-04,49,41.0,,0.41,20.09
2010-12-05,23,41.0,,0.41,9.43
2010-12-06,100,41.0,,0.41,41.0
2010-12-07,90,41.0,,0.41,36.9
2010-12-08,68,41.0,,0.41,27.88
2010-12-09,55,41.0,,0.41,22.549999999999997
2010-12-10,68,41.0,,0.41,27.88
2010-12-11,55,41.0,,0.41,22.549999999999997
2010-12-12,60,41.0,,0.41,24.599999999999998
2010-12-13,55,41.0,,0.41,22.549999999999997
2010-12-14,67,41.0,,0.41,27.47
2010-12-15,48,41.0,,0.41,19.68
2010-12-16,56,41.0,,0.41,22.959999999999997
2010-12-17,89,41.0,,0.41,36.489999999999995
2010-12-18,48,41.0,,0.41,19.68
2010-12-19,30,41.0,,0.41,12.299999999999999
2010-12-20,74,41.0,,0.41,30.34
2010-12-21,54,41.0,,0.41,22.139999999999997
2010-12-22,35,41.0,,0.41,14.35
2010-12-23,63,41.0,,0.41,25.83
2010-12-24,51,41.0,,0.41,20.91
2010-12-25,43,41.0,,0.41,17.63
2010-12-26,32,41.0,,0.41,13.12
2010-12-27,33,41.0,,0.41,13.53
2010-12-28,63,41.0,,0.41,25.83
2010-12-29,71,41.0,,0.41,29.11
2010-12-30,64,41.0,,0.41,26.24
2010-12-31,60,41.0,,0.41,24.599999999999998
2011-01-01,52,46.0,False,0.46,23.92
2011-01-02,65,46.0,,0.46,29.900000000000002
2011-01-03,74,46.0,,0.46,34.04
2011-01-04,100,46.0,,0.46,46.0
2011-01-05,77,46.0,,0.46,35.42
2011-01-06,92,46.0,,0.46,42.32
2011-01-07,80,46.0,,0.46,36.800000000000004
2011-01-08,54,46.0,,0.46,24.84
2011-01-09,29,46.0,,0.46,13.34
2011-01-10,75,46.0,,0.46,34.5
2011-01-11,56,46.0,,0.46,25.76
2011-01-12,69,46.0,,0.46,31.740000000000002
2011-01-13,58,46.0,,0.46,26.68
2011-01-14,68,46.0,,0.46,31.28
2011-01-15,66,46.0,,0.46,30.360000000000003
2011-01-16,42,46.0,,0.46,19.32
2011-01-17,49,46.0,,0.46,22.540000000000003
2011-01-18,68,46.0,,0.46,31.28
2011-01-19,59,46.0,,0.46,27.14
2011-01-20,68,46.0,,0.46,31.28
2011-01-21,62,46.0,,0.46,28.52
2011-01-22,42,46.0,,0.46,19.32
2011-01-23,39,46.0,,0.46,17.94
2011-01-24,81,46.0,,0.46,37.260000000000005
2011-01-25,74,46.0,,0.46,34.04
2011-01-26,78,46.0,,0.46,35.88
2011-01-27,53,46.0,,0.46,24.380000000000003
2011-01-28,75,46.0,,0.46,34.5
2011-01-29,57,46.0,,0.46,26.220000000000002
2011-01-30,60,46.0,,0.46,27.6
2011-01-31,75,46.0,,0.46,34.5
2011-02-01,68,42.0,False,0.42,28.56
2011-02-02,68,42.0,,0.42,28.56
2011-02-03,70,42.0,,0.42,29.4
2011-02-04,61,42.0,,0.42,25.619999999999997
2011-02-05,75,42.0,,0.42,31.5
2011-02-06,37,42.0,,0.42,15.54
2011-02-07,68,42.0,,0.42,28.56
2011-02-08,75,42.0,,0.42,31.5
2011-02-09,57,42.0,,0.42,23.939999999999998
2011-02-10,58,42.0,,0.42,24.36
2011-02-11,77,42.0,,0.42,32.339999999999996
2011-02-12,50,42.0,,0.42,21.0
2011-02-13,31,42.0,,0.42,13.02
2011-02-14,69,42.0,,0.42,28.98
2011-02-15,58,42.0,,0.42,24.36
2011-02-16,87,42.0,,0.42,36.54
2011-02-17,73,42.0,,0.42,30.66
2011-02-18,88,42.0,,0.42,36.96
2011-02-19,84,42.0,,0.42,35.28
2011-02-20,60,42.0,,0.42,25.2
2011-02-21,90,42.0,,0.42,37.8
2011-02-22,93,42.0,,0.42,39.059999999999995
2011-02-23,100,42.0,,0.42,42.0
2011-02-24,88,42.0,,0.42,36.96
2011-02-25,59,42.0,,0.42,24.779999999999998
2011-02-26,77,42.0,,0.42,32.339999999999996
2011-02-27,51,42.0,,0.42,21.419999999999998
2011-02-28,68,42.0,,0.42,28.56
2011-03-01,100,45.0,False,0.45,45.0
2011-03-02,92,45.0,,0.45,41.4
2011-03-03,86,45.0,,0.45,38.7
2011-03-04,94,45.0,,0.45,42.300000000000004
2011-03-05,92,45.0,,0.45,41.4
2011-03-06,36,45.0,,0.45,16.2
2011-03-07,79,45.0,,0.45,35.550000000000004
2011-03-08,54,45.0,,0.45,24.3
2011-03-09,92,45.0,,0.45,41.4
2011-03-10,93,45.0,,0.45,41.85
2011-03-11,90,45.0,,0.45,40.5
2011-03-12,51,45.0,,0.45,22.95
2011-03-13,48,45.0,,0.45,21.6
2011-03-14,74,45.0,,0.45,33.300000000000004
2011-03-15,91,45.0,,0.45,40.95
2011-03-16,70,45.0,,0.45,31.5
2011-03-17,61,45.0,,0.45,27.45
2011-03-18,46,45.0,,0.45,20.7
2011-03-19,56,45.0,,0.45,25.2
2011-03-20,33,45.0,,0.45,14.85
2011-03-21,64,45.0,,0.45,28.8
2011-03-22,67,45.0,,0.45,30.150000000000002
2011-03-23,67,45.0,,0.45,30.150000000000002
2011-03-24,74,45.0,,0.45,33.300000000000004
2011-03-25,62,45.0,,0.45,27.900000000000002
2011-03-26,65,45.0,,0.45,29.25
2011-03-27,22,45.0,,0.45,9.9
2011-03-28,65,45.0,,0.45,29.25
2011-03-29,97,45.0,,0.45,43.65
2011-03-30,55,45.0,,0.45,24.75
2011-03-31,61,45.0,,0.45,27.45
2011-04-01,52,52.0,False,0.52,27.04
2011-04-02,32,52.0,,0.52,16.64
2011-04-03,21,52.0,,0.52,10.92
2011-04-04,35,52.0,,0.52,18.2
2011-04-05,48,52.0,,0.52,24.96
2011-04-06,65,52.0,,0.52,33.800000000000004
2011-04-07,62,52.0,,0.52,32.24
2011-04-08,68,52.0,,0.52,35.36
2011-04-09,56,52.0,,0.52,29.12
2011-04-10,49,52.0,,0.52,25.48
2011-04-11,65,52.0,,0.52,33.800000000000004
2011-04-12,58,52.0,,0.52,30.16
2011-04-13,57,52.0,,0.52,29.64
2011-04-14,63,52.0,,0.52,32.76
2011-04-15,66,52.0,,0.52,34.32
2011-04-16,51,52.0,,0.52,26.52
2011-04-17,31,52.0,,0.52,16.12
2011-04-18,80,52.0,,0.52,41.6
2011-04-19,75,52.0,,0.52,39.0
2011-04-20,100,52.0,,0.52,52.0
2011-04-21,87,52.0,,0.52,45.24
2011-04-22,100,52.0,,0.52,52.0
2011-04-23,61,52.0,,0.52,31.720000000000002
2011-04-24,58,52.0,,0.52,30.16
2011-04-25,74,52.0,,0.52,38.480000000000004
2011-04-26,91,52.0,,0.52,47.32
2011-04-27,83,52.0,,0.52,43.160000000000004
2011-04-28,85,52.0,,0.52,44.2
2011-04-29,70,52.0,,0.52,36.4
2011-04-30,69,52.0,,0.52,35.88
2011-05-01,51,49.0,False,0.49,24.99
2011-05-02,98,49.0,,0.49,48.019999999999996
2011-05-03,70,49.0,,0.49,34.3
2011-05-04,74,49.0,,0.49,36.26
2011-05-05,100,49.0,,0.49,49.0
2011-05-06,100,49.0,,0.49,49.0
2011-05-07,60,49.0,,0.49,29.4
2011-05-08,52,49.0,,0.49,25.48
2011-05-09,74,49.0,,0.49,36.26
2011-05-10,62,49.0,,0.49,30.38
2011-05-11,75,49.0,,0.49,36.75
2011-05-12,80,49.0,,0.49,39.2
2011-05-13,63,49.0,,0.49,30.87
2011-05-14,63,49.0,,0.49,30.87
2011-05-15,50,49.0,,0.49,24.5
2011-05-16,58,49.0,,0.49,28.419999999999998
2011-05-17,64,49.0,,0.49,31.36
2011-05-18,45,49.0,,0.49,22.05
2011-05-19,55,49.0,,0.49,26.95
2011-05-20,44,49.0,,0.49,21.56
2011-05-21,39,49.0,,0.49,19.11
2011-05-22,21,49.0,,0.49,10.29
2011-05-23,50,49.0,,0.49,24.5
2011-05-24,70,49.0,,0.49,34.3
2011-05-25,53,49.0,,0.49,25.97
2011-05-26,34,49.0,,0.49,16.66
2011-05-27,41,49.0,,0.49,20.09
2011-05-28,35,49.0,,0.49,17.15
2011-05-29,32,49.0,,0.49,15.68
2011-05-30,40,49.0,,0.49,19.6
2011-05-31,41,49.0,,0.49,20.09
2011-06-01,79,40.0,False,0.4,31.6
2011-06-02,81,40.0,,0.4,32.4
2011-06-03,89,40.0,,0.4,35.6
2011-06-04,81,40.0,,0.4,32.4
2011-06-05,57,40.0,,0.4,22.8
2011-06-06,85,40.0,,0.4,34.0
2011-06-07,88,40.0,,0.4,35.2
2011-06-08,69,40.0,,0.4,27.6
2011-06-09,85,40.0,,0.4,34.0
2011-06-10,91,40.0,,0.4,36.4
2011-06-11,69,40.0,,0.4,27.6
2011-06-12,62,40.0,,0.4,24.8
2011-06-13,64,40.0,,0.4,25.6
2011-06-14,99,40.0,,0.4,39.6
2011-06-15,94,40.0,,0.4,37.6
2011-06-16,87,40.0,,0.4,34.800000000000004
2011-06-17,92,40.0,,0.4,36.800000000000004
2011-06-18,86,40.0,,0.4,34.4
2011-06-19,45,40.0,,0.4,18.0
2011-06-20,81,40.0,,0.4,32.4
2011-06-21,98,40.0,,0.4,39.2
2011-06-22,84,40.0,,0.4,33.6
2011-06-23,91,40.0,,0.4,36.4
2011-06-24,100,40.0,,0.4,40.0
2011-06-25,67,40.0,,0.4,26.8
2011-06-26,47,40.0,,0.4,18.8
2011-06-27,55,40.0,,0.4,22.0
2011-06-28,89,40.0,,0.4,35.6
2011-06-29,79,40.0,,0.4,31.6
2011-06-30,77,40.0,,0.4,30.8
2011-07-01,52,47.0,False,0.47,24.439999999999998
2011-07-02,34,47.0,,0.47,15.979999999999999
2011-07-03,30,47.0,,0.47,14.1
2011-07-04,48,47.0,,0.47,22.56
2011-07-05,58,47.0,,0.47,27.259999999999998
2011-07-06,59,47.0,,0.47,27.729999999999997
2011-07-07,48,47.0,,0.47,22.56
2011-07-08,39,47.0,,0.47,18.33
2011-07-09,52,47.0,,0.47,24.439999999999998
2011-07-10,23,47.0,,0.47,10.809999999999999
2011-07-11,40,47.0,,0.47,18.799999999999997
2011-07-12,82,47.0,,0.47,38.54
2011-07-13,65,47.0,,0.47,30.549999999999997
2011-07-14,83,47.0,,0.47,39.01
2011-07-15,75,47.0,,0.47,35.25
2011-07-16,42,47.0,,0.47,19.74
2011-07-17,49,47.0,,0.47,23.029999999999998
2011-07-18,100,47.0,,0.47,47.0
2011-07-19,97,47.0,,0.47,45.589999999999996
2011-07-20,69,47.0,,0.47,32.43
2011-07-21,65,47.0,,0.47,30.549999999999997
2011-07-22,67,47.0,,0.47,31.49
2011-07-23,55,47.0,,0.47,25.849999999999998
2011-07-24,52,47.0,,0.47,24.439999999999998
2011-07-25,83,47.0,,0.47,39.01
2011-07-26,91,47.0,,0.47,42.769999999999996
2011-07-27,83,47.0,,0.47,39.01
2011-07-28,82,47.0,,0.47,38.54
2011-07-29,84,47.0,,0.47,39.48
2011-07-30,63,47.0,,0.47,29.61
2011-07-31,39,47.0,,0.47,18.33
2011-08-01,33,100.0,False,1.0,33.0
2011-08-02,39,100.0,,1.0,39.0
2011-08-03,39,100.0,,1.0,39.0
2011-08-04,68,100.0,,1.0,68.0
2011-08-05,43,100.0,,1.0,43.0
2011-08-06,37,100.0,,1.0,37.0
2011-08-07,32,100.0,,1.0,32.0
2011-08-08,100,100.0,,1.0,100.0
2011-08-09,83,100.0,,1.0,83.0
2011-08-10,76,100.0,,1.0,76.0
2011-08-11,87,100.0,,1.0,87.0
2011-08-12,63,100.0,,1.0,63.0
2011-08-13,42,100.0,,1.0,42.0
2011-08-14,29,100.0,,1.0,29.0
2011-08-15,44,100.0,,1.0,44.0
2011-08-16,37,100.0,,1.0,37.0
2011-08-17,45,100.0,,1.0,45.0
2011-08-18,46,100.0,,1.0,46.0
2011-08-19,72,100.0,,1.0,72.0
2011-08-20,36,100.0,,1.0,36.0
2011-08-21,26,100.0,,1.0,26.0
2011-08-22,52,100.0,,1.0,52.0
2011-08-23,68,100.0,,1.0,68.0
2011-08-24,67,100.0,,1.0,67.0
2011-08-25,48,100.0,,1.0,48.0
2011-08-26,50,100.0,,1.0,50.0
2011-08-27,34,100.0,,1.0,34.0
2011-08-28,24,100.0,,1.0,24.0
2011-08-29,49,100.0,,1.0,49.0
2011-08-30,50,100.0,,1.0,50.0
2011-08-31,35,100.0,,1.0,35.0
2011-09-01,51,72.0,False,0.72,36.72
2011-09-02,73,72.0,,0.72,52.559999999999995
2011-09-03,42,72.0,,0.72,30.24
2011-09-04,42,72.0,,0.72,30.24
2011-09-05,41,72.0,,0.72,29.52
2011-09-06,61,72.0,,0.72,43.92
2011-09-07,73,72.0,,0.72,52.559999999999995
2011-09-08,52,72.0,,0.72,37.44
2011-09-09,55,72.0,,0.72,39.6
2011-09-10,39,72.0,,0.72,28.08
2011-09-11,31,72.0,,0.72,22.32
2011-09-12,56,72.0,,0.72,40.32
2011-09-13,44,72.0,,0.72,31.68
2011-09-14,58,72.0,,0.72,41.76
2011-09-15,53,72.0,,0.72,38.16
2011-09-16,49,72.0,,0.72,35.28
2011-09-17,35,72.0,,0.72,25.2
2011-09-18,23,72.0,,0.72,16.56
2011-09-19,57,72.0,,0.72,41.04
2011-09-20,43,72.0,,0.72,30.959999999999997
2011-09-21,51,72.0,,0.72,36.72
2011-09-22,80,72.0,,0.72,57.599999999999994
2011-09-23,86,72.0,,0.72,61.919999999999995
2011-09-24,53,72.0,,0.72,38.16
2011-09-25,40,72.0,,0.72,28.799999999999997
2011-09-26,100,72.0,,0.72,72.0
2011-09-27,78,72.0,,0.72,56.16
2011-09-28,59,72.0,,0.72,42.48
2011-09-29,62,72.0,,0.72,44.64
2011-09-30,53,72.0,,0.72,38.16
2011-10-01,79,56.0,False,0.56,44.24
2011-10-02,54,56.0,,0.56,30.240000000000002
2011-10-03,100,56.0,,0.56,56.00000000000001
2011-10-04,90,56.0,,0.56,50.400000000000006
2011-10-05,88,56.0,,0.56,49.28
2011-10-06,86,56.0,,0.56,48.160000000000004
2011-10-07,68,56.0,,0.56,38.080000000000005
2011-10-08,65,56.0,,0.56,36.400000000000006
2011-10-09,59,56.0,,0.56,33.040000000000006
2011-10-10,80,56.0,,0.56,44.800000000000004
2011-10-11,87,56.0,,0.56,48.720000000000006
2011-10-12,80,56.0,,0.56,44.800000000000004
2011-10-13,87,56.0,,0.56,48.720000000000006
2011-10-14,93,56.0,,0.56,52.080000000000005
2011-10-15,68,56.0,,0.56,38.080000000000005
2011-10-16,62,56.0,,0.56,34.720000000000006
2011-10-17,80,56.0,,0.56,44.800000000000004
2011-10-18,74,56.0,,0.56,41.440000000000005
2011-10-19,65,56.0,,0.56,36.400000000000006
2011-10-20,77,56.0,,0.56,43.120000000000005
2011-10-21,71,56.0,,0.56,39.760000000000005
2011-10-22,72,56.0,,0.56,40.32000000000001
2011-10-23,35,56.0,,0.56,19.6
2011-10-24,92,56.0,,0.56,51.52
2011-10-25,70,56.0,,0.56,39.2
2011-10-26,95,56.0,,0.56,53.2
2011-10-27,84,56.0,,0.56,47.040000000000006
2011-10-28,97,56.0,,0.56,54.32000000000001
2011-10-29,86,56.0,,0.56,48.160000000000004
2011-10-30,55,56.0,,0.56,30.800000000000004
2011-10-31,84,56.0,,0.56,47.040000000000006
2011-11-01,78,51.0,False,0.51,39.78
2011-11-02,80,51.0,,0.51,40.8
2011-11-03,91,51.0,,0.51,46.410000000000004
2011-11-04,80,51.0,,0.51,40.8
2011-11-05,62,51.0,,0.51,31.62
2011-11-06,55,51.0,,0.51,28.05
2011-11-07,77,51.0,,0.51,39.27
2011-11-08,100,51.0,,0.51,51.0
2011-11-09,91,51.0,,0.51,46.410000000000004
2011-11-10,69,51.0,,0.51,35.19
2011-11-11,70,51.0,,0.51,35.7
2011-11-12,64,51.0,,0.51,32.64
2011-11-13,47,51.0,,0.51,23.97
2011-11-14,59,51.0,,0.51,30.09
2011-11-15,63,51.0,,0.51,32.13
2011-11-16,60,51.0,,0.51,30.6
2011-11-17,87,51.0,,0.51,44.37
2011-11-18,81,51.0,,0.51,41.31
2011-11-19,70,51.0,,0.51,35.7
2011-11-20,60,51.0,,0.51,30.6
2011-11-21,69,51.0,,0.51,35.19
2011-11-22,81,51.0,,0.51,41.31
2011-11-23,63,51.0,,0.51,32.13
2011-11-24,48,51.0,,0.51,24.48
2011-11-25,73,51.0,,0.51,37.230000000000004
2011-11-26,57,51.0,,0.51,29.07
2011-11-27,66,51.0,,0.51,33.660000000000004
2011-11-28,85,51.0,,0.51,43.35
2011-11-29,73,51.0,,0.51,37.230000000000004
2011-11-30,94,51.0,,0.51,47.94
2011-12-01,54,48.0,False,0.48,25.919999999999998
2011-12-02,84,48.0,,0.48,40.32
2011-12-03,45,48.0,,0.48,21.599999999999998
2011-12-04,41,48.0,,0.48,19.68
2011-12-05,48,48.0,,0.48,23.04
2011-12-06,49,48.0,,0.48,23.52
2011-12-07,48,48.0,,0.48,23.04
2011-12-08,47,48.0,,0.48,22.56
2011-12-09,45,48.0,,0.48,21.599999999999998
2011-12-10,49,48.0,,0.48,23.52
2011-12-11,36,48.0,,0.48,17.28
2011-12-12,52,48.0,,0.48,24.96
2011-12-13,53,48.0,,0.48,25.439999999999998
2011-12-14,86,48.0,,0.48,41.28
2011-12-15,100,48.0,,0.48,48.0
2011-12-16,96,48.0,,0.48,46.08
2011-12-17,68,48.0,,0.48,32.64
2011-12-18,51,48.0,,0.48,24.48
2011-12-19,51,48.0,,0.48,24.48
2011-12-20,76,48.0,,0.48,36.48
2011-12-21,59,48.0,,0.48,28.32
2011-12-22,59,48.0,,0.48,28.32
2011-12-23,86,48.0,,0.48,41.28
2011-12-24,56,48.0,,0.48,26.88
2011-12-25,42,48.0,,0.48,20.16
2011-12-26,51,48.0,,0.48,24.48
2011-12-27,53,48.0,,0.48,25.439999999999998
2011-12-28,59,48.0,,0.48,28.32
2011-12-29,61,48.0,,0.48,29.279999999999998
2011-12-30,61,48.0,,0.48,29.279999999999998
2011-12-31,63,48.0,,0.48,30.24
2012-01-01,81,40.0,False,0.4,32.4
2012-01-02,54,40.0,,0.4,21.6
2012-01-03,83,40.0,,0.4,33.2
2012-01-04,86,40.0,,0.4,34.4
2012-01-05,77,40.0,,0.4,30.8
2012-01-06,81,40.0,,0.4,32.4
2012-01-07,93,40.0,,0.4,37.2
2012-01-08,41,40.0,,0.4,16.400000000000002
2012-01-09,88,40.0,,0.4,35.2
2012-01-10,90,40.0,,0.4,36.0
2012-01-11,64,40.0,,0.4,25.6
2012-01-12,70,40.0,,0.4,28.0
2012-01-13,67,40.0,,0.4,26.8
2012-01-14,62,40.0,,0.4,24.8
2012-01-15,51,40.0,,0.4,20.400000000000002
2012-01-16,82,40.0,,0.4,32.800000000000004
2012-01-17,81,40.0,,0.4,32.4
2012-01-18,43,40.0,,0.4,17.2
2012-01-19,62,40.0,,0.4,24.8
2012-01-20,61,40.0,,0.4,24.400000000000002
2012-01-21,61,40.0,,0.4,24.400000000000002
2012-01-22,54,40.0,,0.4,21.6
2012-01-23,53,40.0,,0.4,21.200000000000003
2012-01-24,77,40.0,,0.4,30.8
2012-01-25,88,40.0,,0.4,35.2
